GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_17330_lociStitched	chr3(.):141456283-141458538	0.2672
1_MACS_peak_17331_lociStitched	chr3(.):141594221-141596853	0.1372
1_MACS_peak_17332_lociStitched	chr3(.):141867235-141868995	0.1692
1_MACS_peak_17333_lociStitched	chr3(.):141943390-141945091	0.1643
1_MACS_peak_17334_lociStitched	chr3(.):142164172-142167609	0.2017
1_MACS_peak_17335_lociStitched	chr3(.):142296447-142298599	0.2927
1_MACS_peak_17336_lociStitched	chr3(.):142314323-142315892	0.2484
1_MACS_peak_17337_lociStitched	chr3(.):142442476-142443969	0.1355
2_MACS_peak_17338_lociStitched	chr3(.):142659114-142664306	0.1291
1_MACS_peak_17340_lociStitched	chr3(.):142705979-142707332	0.2032
1_MACS_peak_17341_lociStitched	chr3(.):142719148-142722062	0.2752
1_MACS_peak_17342_lociStitched	chr3(.):142837627-142838728	0.1876
1_MACS_peak_17343_lociStitched	chr3(.):143538926-143541948	0.1669
1_MACS_peak_17344_lociStitched	chr3(.):143549672-143552057	0.2484
2_MACS_peak_17345_lociStitched	chr3(.):143565814-143569887	0.187
1_MACS_peak_17347_lociStitched	chr3(.):143594179-143595380	0.1644
1_MACS_peak_17348_lociStitched	chr3(.):143689260-143694105	0.2169
1_MACS_peak_17349_lociStitched	chr3(.):143846259-143848064	0.2274
1_MACS_peak_17350_lociStitched	chr3(.):144472401-144474205	0.2138
1_MACS_peak_17351_lociStitched	chr3(.):144899931-144900840	0.1785
1_MACS_peak_17352_lociStitched	chr3(.):145877452-145879737	0.2326
1_MACS_peak_17353_lociStitched	chr3(.):146186792-146188199	0.1233
1_MACS_peak_17354_lociStitched	chr3(.):146261276-146263198	0.2389
1_MACS_peak_17355_lociStitched	chr3(.):146456600-146457798	0.2318
1_MACS_peak_17356_lociStitched	chr3(.):147663431-147664659	0.1832
1_MACS_peak_17357_lociStitched	chr3(.):148015766-148017467	0.1512
1_MACS_peak_17358_lociStitched	chr3(.):148036639-148038193	0.2779
1_MACS_peak_17359_lociStitched	chr3(.):148230472-148231480	0.1921
1_MACS_peak_17360_lociStitched	chr3(.):148557391-148558771	0.1594
3_MACS_peak_17361_lociStitched	chr3(.):148708516-148722323	0.159
1_MACS_peak_17364_lociStitched	chr3(.):148803277-148804758	0.2691
1_MACS_peak_17365_lociStitched	chr3(.):148846676-148848349	0.2379
1_MACS_peak_17366_lociStitched	chr3(.):148869160-148871424	0.2411
1_MACS_peak_17367_lociStitched	chr3(.):148942376-148943548	0.2713
1_MACS_peak_17368_lociStitched	chr3(.):149024499-149025586	0.2432
1_MACS_peak_17369_lociStitched	chr3(.):149249970-149251280	0.1389
1_MACS_peak_17370_lociStitched	chr3(.):149302515-149303684	0.2454
1_MACS_peak_17371_lociStitched	chr3(.):149319725-149320997	0.3113
1_MACS_peak_17372_lociStitched	chr3(.):149338391-149339781	0.1838
1_MACS_peak_17373_lociStitched	chr3(.):149375134-149377270	0.2481
1_MACS_peak_17374_lociStitched	chr3(.):149469524-149471152	0.2101
1_MACS_peak_17375_lociStitched	chr3(.):149498490-149499838	0.2022
1_MACS_peak_17376_lociStitched	chr3(.):149529641-149532321	0.3053
1_MACS_peak_17377_lociStitched	chr3(.):149687610-149689593	0.1307
1_MACS_peak_17378_lociStitched	chr3(.):150124741-150129854	0.2077
1_MACS_peak_17379_lociStitched	chr3(.):150262367-150265644	0.2937
1_MACS_peak_17380_lociStitched	chr3(.):150299481-150302125	0.2087
1_MACS_peak_17381_lociStitched	chr3(.):150315177-150324549	0.2104
1_MACS_peak_17382_lociStitched	chr3(.):150397518-150400590	0.2133
1_MACS_peak_17383_lociStitched	chr3(.):150420968-150422626	0.2106
1_MACS_peak_17384_lociStitched	chr3(.):150477350-150485237	0.23
1_MACS_peak_17385_lociStitched	chr3(.):150983024-150984392	0.2667
2_MACS_peak_17386_lociStitched	chr3(.):151910914-151920132	0.213
3_MACS_peak_17388_lociStitched	chr3(.):151985287-152002058	0.2041
2_MACS_peak_17391_lociStitched	chr3(.):152040137-152054137	0.1676
2_MACS_peak_17393_lociStitched	chr3(.):152093009-152100931	0.1817
1_MACS_peak_17395_lociStitched	chr3(.):152197516-152199195	0.1448
1_MACS_peak_17396_lociStitched	chr3(.):152313399-152314785	0.1996
1_MACS_peak_17397_lociStitched	chr3(.):152552103-152553761	0.2777
1_MACS_peak_17398_lociStitched	chr3(.):152682095-152683918	0.141
1_MACS_peak_17399_lociStitched	chr3(.):152760695-152761726	0.2507
2_MACS_peak_17400_lociStitched	chr3(.):152769481-152773687	0.1744
1_MACS_peak_17402_lociStitched	chr3(.):152808053-152809957	0.1771
1_MACS_peak_17403_lociStitched	chr3(.):152855772-152857503	0.2165
1_MACS_peak_17404_lociStitched	chr3(.):152877466-152881937	0.258
1_MACS_peak_17405_lociStitched	chr3(.):152938750-152940900	0.2058
1_MACS_peak_17406_lociStitched	chr3(.):153007025-153008086	0.1663
2_MACS_peak_17407_lociStitched	chr3(.):153030850-153038732	0.1329
1_MACS_peak_17409_lociStitched	chr3(.):153116542-153118890	0.1912
2_MACS_peak_17410_lociStitched	chr3(.):153179827-153183191	0.1651
1_MACS_peak_17412_lociStitched	chr3(.):153201268-153203959	0.1877
2_MACS_peak_17413_lociStitched	chr3(.):153339192-153347525	0.2128
1_MACS_peak_17415_lociStitched	chr3(.):153796184-153797218	0.1936
1_MACS_peak_17416_lociStitched	chr3(.):153838630-153840430	0.2683
1_MACS_peak_17417_lociStitched	chr3(.):154040758-154043009	0.3028
1_MACS_peak_17418_lociStitched	chr3(.):154228447-154229518	0.2352
1_MACS_peak_17419_lociStitched	chr3(.):154842271-154843960	0.1544
1_MACS_peak_17420_lociStitched	chr3(.):155042950-155044302	0.3302
1_MACS_peak_17421_lociStitched	chr3(.):155052237-155053482	0.2493
1_MACS_peak_17422_lociStitched	chr3(.):155523208-155524672	0.3245
2_MACS_peak_17423_lociStitched	chr3(.):155570401-155578206	0.2566
1_MACS_peak_17425_lociStitched	chr3(.):155587069-155590162	0.3451
1_MACS_peak_17426_lociStitched	chr3(.):155877920-155880619	0.3102
1_MACS_peak_17427_lociStitched	chr3(.):156162396-156164350	0.2914
2_MACS_peak_17428_lociStitched	chr3(.):156200376-156208430	0.2891
2_MACS_peak_17430_lociStitched	chr3(.):156266862-156273593	0.2753
1_MACS_peak_17432_lociStitched	chr3(.):156307408-156308934	0.2525
1_MACS_peak_17433_lociStitched	chr3(.):156381667-156383882	0.2602
2_MACS_peak_17434_lociStitched	chr3(.):156390983-156405651	0.2709
1_MACS_peak_17436_lociStitched	chr3(.):156422675-156424581	0.2367
3_MACS_peak_17437_lociStitched	chr3(.):156533883-156544785	0.2591
1_MACS_peak_17440_lociStitched	chr3(.):156695222-156697586	0.3005
1_MACS_peak_17441_lociStitched	chr3(.):156763842-156765322	0.3406
2_MACS_peak_17442_lociStitched	chr3(.):156781281-156785879	0.2833
1_MACS_peak_17444_lociStitched	chr3(.):156795338-156796489	0.1798
4_MACS_peak_17445_lociStitched	chr3(.):156804714-156824685	0.2936
1_MACS_peak_17449_lociStitched	chr3(.):156851652-156856015	0.3844
1_MACS_peak_17450_lociStitched	chr3(.):156874929-156879703	0.3553
1_MACS_peak_17451_lociStitched	chr3(.):156891402-156894182	0.3697
1_MACS_peak_17452_lociStitched	chr3(.):157093170-157094261	0.259
1_MACS_peak_17453_lociStitched	chr3(.):157133908-157135124	0.2246
1_MACS_peak_17454_lociStitched	chr3(.):157216344-157218177	0.3444
1_MACS_peak_17455_lociStitched	chr3(.):157367253-157368468	0.1797
1_MACS_peak_17456_lociStitched	chr3(.):157666041-157667966	0.2906
1_MACS_peak_17457_lociStitched	chr3(.):157814745-157816338	0.2819
1_MACS_peak_17458_lociStitched	chr3(.):157827027-157829096	0.3841
1_MACS_peak_17459_lociStitched	chr3(.):158047180-158048541	0.2343
2_MACS_peak_17460_lociStitched	chr3(.):158069877-158075159	0.2299
1_MACS_peak_17462_lociStitched	chr3(.):158361850-158363261	0.315
1_MACS_peak_17463_lociStitched	chr3(.):158389090-158391193	0.2556
1_MACS_peak_17464_lociStitched	chr3(.):158487686-158489011	0.2306
2_MACS_peak_17465_lociStitched	chr3(.):158519100-158527953	0.2119
1_MACS_peak_17467_lociStitched	chr3(.):158564495-158565723	0.2755
1_MACS_peak_17468_lociStitched	chr3(.):158708630-158709877	0.2503
1_MACS_peak_17469_lociStitched	chr3(.):158746587-158747878	0.1736
1_MACS_peak_17470_lociStitched	chr3(.):158755573-158757194	0.2163
1_MACS_peak_17471_lociStitched	chr3(.):158902307-158905604	0.2963
1_MACS_peak_17472_lociStitched	chr3(.):159480687-159482589	0.2523
1_MACS_peak_17473_lociStitched	chr3(.):159570265-159571504	0.285
1_MACS_peak_17474_lociStitched	chr3(.):159628399-159629994	0.3419
1_MACS_peak_17475_lociStitched	chr3(.):159705803-159707665	0.3223
2_MACS_peak_17476_lociStitched	chr3(.):159727935-159735649	0.2098
1_MACS_peak_17478_lociStitched	chr3(.):160086126-160089080	0.2082
5_MACS_peak_17479_lociStitched	chr3(.):160116024-160140920	0.2439
1_MACS_peak_17484_lociStitched	chr3(.):160165841-160168528	0.3532
1_MACS_peak_17485_lociStitched	chr3(.):160202948-160204549	0.2556
1_MACS_peak_17486_lociStitched	chr3(.):160281562-160284517	0.2979
1_MACS_peak_17487_lociStitched	chr3(.):160388368-160389660	0.3336
1_MACS_peak_17488_lociStitched	chr3(.):160471775-160474741	0.3429
1_MACS_peak_17489_lociStitched	chr3(.):160938242-160940150	0.3429
1_MACS_peak_17490_lociStitched	chr3(.):161258178-161259181	0.1822
1_MACS_peak_17491_lociStitched	chr3(.):161464114-161465626	0.2761
1_MACS_peak_17492_lociStitched	chr3(.):161486832-161490230	0.3579
1_MACS_peak_17493_lociStitched	chr3(.):162935621-162936845	0.2945
1_MACS_peak_17494_lociStitched	chr3(.):163108724-163110195	0.2841
2_MACS_peak_17495_lociStitched	chr3(.):163434039-163436095	0.1189
1_MACS_peak_17497_lociStitched	chr3(.):163447501-163448926	0.1206
1_MACS_peak_17498_lociStitched	chr3(.):163526669-163528414	0.3134
1_MACS_peak_17499_lociStitched	chr3(.):164177994-164179679	0.2152
2_MACS_peak_17500_lociStitched	chr3(.):164325616-164332064	0.2825
1_MACS_peak_17502_lociStitched	chr3(.):165238015-165240671	0.2728
1_MACS_peak_17503_lociStitched	chr3(.):165894364-165895861	0.2118
2_MACS_peak_17504_lociStitched	chr3(.):165917678-165926656	0.1812
2_MACS_peak_17506_lociStitched	chr3(.):166189355-166196914	0.2144
1_MACS_peak_17508_lociStitched	chr3(.):166217632-166219122	0.2125
1_MACS_peak_17509_lociStitched	chr3(.):166784366-166786333	0.2349
1_MACS_peak_17510_lociStitched	chr3(.):167451420-167454651	0.4704
1_MACS_peak_17511_lociStitched	chr3(.):167479507-167480774	0.25
1_MACS_peak_17512_lociStitched	chr3(.):167490670-167492722	0.2342
1_MACS_peak_17513_lociStitched	chr3(.):167741624-167743539	0.3299
1_MACS_peak_17514_lociStitched	chr3(.):167810849-167815109	0.3091
2_MACS_peak_17515_lociStitched	chr3(.):167923940-167932664	0.219
1_MACS_peak_17517_lociStitched	chr3(.):167965929-167970039	0.3316
1_MACS_peak_17518_lociStitched	chr3(.):168184610-168185694	0.3335
1_MACS_peak_17519_lociStitched	chr3(.):169378965-169380687	0.2909
3_MACS_peak_17520_lociStitched	chr3(.):169481215-169492541	0.2526
1_MACS_peak_17523_lociStitched	chr3(.):169529814-169532486	0.4161
2_MACS_peak_17524_lociStitched	chr3(.):169656512-169668467	0.2976
1_MACS_peak_17526_lociStitched	chr3(.):169682983-169685961	0.3061
1_MACS_peak_17527_lociStitched	chr3(.):169716100-169717587	0.2737
2_MACS_peak_17528_lociStitched	chr3(.):169754956-169765269	0.2583
1_MACS_peak_17530_lociStitched	chr3(.):169772211-169776594	0.2661
2_MACS_peak_17531_lociStitched	chr3(.):169845528-169851345	0.2727
2_MACS_peak_17533_lociStitched	chr3(.):169871204-169878620	0.235
2_MACS_peak_17535_lociStitched	chr3(.):169888637-169900104	0.2421
1_MACS_peak_17537_lociStitched	chr3(.):169939218-169941712	0.2984
1_MACS_peak_17538_lociStitched	chr3(.):169974580-169977311	0.3979
1_MACS_peak_17539_lociStitched	chr3(.):169995083-169996627	0.3033
1_MACS_peak_17540_lociStitched	chr3(.):170072424-170076703	0.2901
1_MACS_peak_17541_lociStitched	chr3(.):170586546-170588899	0.3181
1_MACS_peak_17542_lociStitched	chr3(.):170625476-170626929	0.2558
1_MACS_peak_17543_lociStitched	chr3(.):170972548-170974040	0.2317
1_MACS_peak_17544_lociStitched	chr3(.):171092670-171094996	0.3382
1_MACS_peak_17545_lociStitched	chr3(.):171177037-171179615	0.3471
1_MACS_peak_17546_lociStitched	chr3(.):171342350-171343815	0.1704
1_MACS_peak_17547_lociStitched	chr3(.):171407900-171408823	0.2186
1_MACS_peak_17548_lociStitched	chr3(.):171527280-171528632	0.2807
2_MACS_peak_17549_lociStitched	chr3(.):171752792-171759500	0.2637
2_MACS_peak_17551_lociStitched	chr3(.):171772072-171780852	0.2085
2_MACS_peak_17553_lociStitched	chr3(.):171801697-171827278	0.2881
4_MACS_peak_17555_lociStitched	chr3(.):171851499-171867373	0.2066
1_MACS_peak_17559_lociStitched	chr3(.):171905626-171907987	0.2417
1_MACS_peak_17560_lociStitched	chr3(.):171987640-171989624	0.277
1_MACS_peak_17561_lociStitched	chr3(.):172007091-172008169	0.137
1_MACS_peak_17562_lociStitched	chr3(.):172032658-172033874	0.2082
1_MACS_peak_17563_lociStitched	chr3(.):172239946-172242017	0.3247
1_MACS_peak_17564_lociStitched	chr3(.):172264175-172265271	0.1363
1_MACS_peak_17565_lociStitched	chr3(.):172309743-172310880	0.2054
1_MACS_peak_17566_lociStitched	chr3(.):172409941-172411301	0.3093
1_MACS_peak_17567_lociStitched	chr3(.):172427613-172429871	0.4301
1_MACS_peak_17568_lociStitched	chr3(.):172467500-172469775	0.2804
1_MACS_peak_17569_lociStitched	chr3(.):173111857-173116586	0.3396
1_MACS_peak_17570_lociStitched	chr3(.):173583247-173584736	0.2672
1_MACS_peak_17571_lociStitched	chr3(.):173637405-173639242	0.2267
1_MACS_peak_17572_lociStitched	chr3(.):174157871-174159994	0.3094
1_MACS_peak_17573_lociStitched	chr3(.):174335607-174338101	0.2883
1_MACS_peak_17574_lociStitched	chr3(.):174865657-174871502	0.3939
1_MACS_peak_17575_lociStitched	chr3(.):174910341-174913586	0.2144
1_MACS_peak_17576_lociStitched	chr3(.):175033442-175035754	0.2568
3_MACS_peak_17577_lociStitched	chr3(.):175052673-175070751	0.2637
1_MACS_peak_17580_lociStitched	chr3(.):175144023-175147328	0.1853
1_MACS_peak_17581_lociStitched	chr3(.):175192924-175194203	0.136
1_MACS_peak_17582_lociStitched	chr3(.):175206937-175208073	0.1902
1_MACS_peak_17583_lociStitched	chr3(.):175368981-175370354	0.2534
1_MACS_peak_17584_lociStitched	chr3(.):175396750-175398269	0.1467
1_MACS_peak_17585_lociStitched	chr3(.):175421303-175423464	0.2916
1_MACS_peak_17586_lociStitched	chr3(.):175536231-175537927	0.2262
1_MACS_peak_17587_lociStitched	chr3(.):175613887-175615194	0.2054
1_MACS_peak_17588_lociStitched	chr3(.):175658316-175659688	0.2651
2_MACS_peak_17589_lociStitched	chr3(.):175667373-175676232	0.2061
1_MACS_peak_17591_lociStitched	chr3(.):176018216-176019251	0.2656
1_MACS_peak_17592_lociStitched	chr3(.):176585368-176586991	0.3184
1_MACS_peak_17593_lociStitched	chr3(.):176777162-176780720	0.2336
1_MACS_peak_17594_lociStitched	chr3(.):176802428-176803437	0.2106
1_MACS_peak_17595_lociStitched	chr3(.):176826966-176829876	0.2668
1_MACS_peak_17596_lociStitched	chr3(.):176849349-176850578	0.2169
2_MACS_peak_17597_lociStitched	chr3(.):176859279-176865999	0.2604
1_MACS_peak_17599_lociStitched	chr3(.):176911382-176920779	0.302
2_MACS_peak_17600_lociStitched	chr3(.):176960639-176966070	0.1898
1_MACS_peak_17602_lociStitched	chr3(.):176994756-176995864	0.168
3_MACS_peak_17603_lociStitched	chr3(.):177035218-177044029	0.2124
1_MACS_peak_17606_lociStitched	chr3(.):177056237-177057319	0.1818
2_MACS_peak_17607_lociStitched	chr3(.):177068584-177079984	0.3185
1_MACS_peak_17609_lociStitched	chr3(.):177095568-177097416	0.1858
1_MACS_peak_17610_lociStitched	chr3(.):177134411-177136206	0.2613
1_MACS_peak_17611_lociStitched	chr3(.):177144264-177145925	0.3343
1_MACS_peak_17612_lociStitched	chr3(.):177159144-177160836	0.3625
1_MACS_peak_17613_lociStitched	chr3(.):177254870-177258770	0.314
1_MACS_peak_17614_lociStitched	chr3(.):177271481-177274823	0.2743
2_MACS_peak_17615_lociStitched	chr3(.):177490590-177497331	0.2609
1_MACS_peak_17617_lociStitched	chr3(.):177801614-177804268	0.3241
1_MACS_peak_17618_lociStitched	chr3(.):178230013-178241559	0.2941
1_MACS_peak_17619_lociStitched	chr3(.):178253166-178256494	0.3504
1_MACS_peak_17620_lociStitched	chr3(.):178263239-178264738	0.2535
1_MACS_peak_17621_lociStitched	chr3(.):178278618-178280067	0.2553
2_MACS_peak_17622_lociStitched	chr3(.):178423014-178434008	0.2284
1_MACS_peak_17624_lociStitched	chr3(.):178543959-178545084	0.2464
1_MACS_peak_17625_lociStitched	chr3(.):178683622-178688313	0.306
1_MACS_peak_17626_lociStitched	chr3(.):178788968-178790329	0.2388
1_MACS_peak_17627_lociStitched	chr3(.):178864605-178867981	0.3372
1_MACS_peak_17628_lociStitched	chr3(.):178913365-178914315	0.1689
1_MACS_peak_17629_lociStitched	chr3(.):179039920-179042466	0.3623
1_MACS_peak_17630_lociStitched	chr3(.):179064770-179066791	0.3107
1_MACS_peak_17631_lociStitched	chr3(.):179109069-179110580	0.1979
1_MACS_peak_17632_lociStitched	chr3(.):179168361-179169860	0.1945
1_MACS_peak_17633_lociStitched	chr3(.):179264189-179265227	0.2739
1_MACS_peak_17634_lociStitched	chr3(.):179280026-179282350	0.3173
1_MACS_peak_17635_lociStitched	chr3(.):179321490-179323626	0.2922
1_MACS_peak_17636_lociStitched	chr3(.):179369921-179372659	0.3256
1_MACS_peak_17637_lociStitched	chr3(.):179569900-179571773	0.256
1_MACS_peak_17638_lociStitched	chr3(.):179984518-179985917	0.3691
1_MACS_peak_17639_lociStitched	chr3(.):180123815-180125227	0.1579
1_MACS_peak_17640_lociStitched	chr3(.):180319248-180321117	0.4166
1_MACS_peak_17641_lociStitched	chr3(.):180395643-180398406	0.3243
1_MACS_peak_17642_lociStitched	chr3(.):180526084-180527912	0.2424
1_MACS_peak_17643_lociStitched	chr3(.):180629248-180631905	0.2935
1_MACS_peak_17644_lociStitched	chr3(.):180706314-180708565	0.401
1_MACS_peak_17645_lociStitched	chr3(.):180983321-180984468	0.2234
4_MACS_peak_17646_lociStitched	chr3(.):181417037-181432974	0.2115
1_MACS_peak_17650_lociStitched	chr3(.):181444296-181445758	0.2487
1_MACS_peak_17651_lociStitched	chr3(.):181555833-181559338	0.3227
1_MACS_peak_17652_lociStitched	chr3(.):181616741-181618554	0.3705
1_MACS_peak_17653_lociStitched	chr3(.):181637493-181640356	0.3596
1_MACS_peak_17654_lociStitched	chr3(.):181648504-181651411	0.3607
1_MACS_peak_17655_lociStitched	chr3(.):181658261-181661635	0.2773
1_MACS_peak_17656_lociStitched	chr3(.):181671769-181675154	0.3515
1_MACS_peak_17657_lociStitched	chr3(.):181716668-181718062	0.3767
1_MACS_peak_17658_lociStitched	chr3(.):182039754-182044501	0.2922
3_MACS_peak_17659_lociStitched	chr3(.):182098818-182113292	0.2018
1_MACS_peak_17662_lociStitched	chr3(.):182130094-182132595	0.2675
1_MACS_peak_17663_lociStitched	chr3(.):182399389-182402733	0.3407
1_MACS_peak_17664_lociStitched	chr3(.):182429192-182436066	0.378
1_MACS_peak_17665_lociStitched	chr3(.):182446999-182449313	0.3181
2_MACS_peak_17666_lociStitched	chr3(.):182505780-182514082	0.2799
1_MACS_peak_17668_lociStitched	chr3(.):182623184-182624347	0.2134
1_MACS_peak_17669_lociStitched	chr3(.):182642505-182644562	0.3681
2_MACS_peak_17670_lociStitched	chr3(.):182696824-182699364	0.1965
1_MACS_peak_17672_lociStitched	chr3(.):182815999-182818489	0.3511
1_MACS_peak_17673_lociStitched	chr3(.):182833111-182835092	0.3501
1_MACS_peak_17674_lociStitched	chr3(.):182879263-182881097	0.2888
1_MACS_peak_17675_lociStitched	chr3(.):183002938-183004715	0.4192
1_MACS_peak_17676_lociStitched	chr3(.):183023959-183025996	0.4589
1_MACS_peak_17677_lociStitched	chr3(.):183094582-183096154	0.2287
3_MACS_peak_17678_lociStitched	chr3(.):183144733-183157123	0.253
1_MACS_peak_17681_lociStitched	chr3(.):183164552-183166518	0.301
1_MACS_peak_17682_lociStitched	chr3(.):183186143-183188039	0.4257
1_MACS_peak_17683_lociStitched	chr3(.):183201713-183204932	0.2978
7_MACS_peak_17684_lociStitched	chr3(.):183220101-183261507	0.2763
1_MACS_peak_17691_lociStitched	chr3(.):183268922-183274680	0.4201
1_MACS_peak_17692_lociStitched	chr3(.):183309486-183310586	0.3128
1_MACS_peak_17693_lociStitched	chr3(.):183352386-183355585	0.3527
1_MACS_peak_17694_lociStitched	chr3(.):183414897-183417660	0.2821
1_MACS_peak_17695_lociStitched	chr3(.):183517779-183519106	0.1995
1_MACS_peak_17696_lociStitched	chr3(.):183532288-183534641	0.3393
1_MACS_peak_17697_lociStitched	chr3(.):183601526-183603413	0.3426
1_MACS_peak_17698_lociStitched	chr3(.):183734936-183736561	0.3609
1_MACS_peak_17699_lociStitched	chr3(.):183851639-183854560	0.4307
1_MACS_peak_17700_lociStitched	chr3(.):183872312-183875486	0.2361
1_MACS_peak_17701_lociStitched	chr3(.):183891799-183893773	0.3408
1_MACS_peak_17702_lociStitched	chr3(.):183902724-183905077	0.2973
1_MACS_peak_17703_lociStitched	chr3(.):183965704-183968552	0.3744
1_MACS_peak_17704_lociStitched	chr3(.):184015904-184018277	0.2703
1_MACS_peak_17705_lociStitched	chr3(.):184031574-184034494	0.2277
1_MACS_peak_17706_lociStitched	chr3(.):184052925-184054593	0.2701
1_MACS_peak_17707_lociStitched	chr3(.):184078717-184082222	0.2672
1_MACS_peak_17708_lociStitched	chr3(.):184140723-184141969	0.3237
2_MACS_peak_17709_lociStitched	chr3(.):184183941-184191906	0.1693
1_MACS_peak_17711_lociStitched	chr3(.):184428195-184430682	0.3823
