GENE_ID	locusLine	bin_1_06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13.bam
1_MACS_peak_17200_lociStitched	chr20(.):44736733-44738142	0.5373
2_MACS_peak_17201_lociStitched	chr20(.):44746130-44750782	0.5268
1_MACS_peak_17203_lociStitched	chr20(.):44991859-44993796	1.3438
2_MACS_peak_17204_lociStitched	chr20(.):45027610-45036856	0.4472
3_MACS_peak_17206_lociStitched	chr20(.):45172437-45191722	0.8889
1_MACS_peak_17209_lociStitched	chr20(.):45217139-45218382	0.577
1_MACS_peak_17210_lociStitched	chr20(.):45316722-45319183	1.4719
1_MACS_peak_17211_lociStitched	chr20(.):45494917-45496245	0.6661
1_MACS_peak_17212_lociStitched	chr20(.):45621970-45624330	0.8423
2_MACS_peak_17213_lociStitched	chr20(.):45887287-45893038	0.8193
1_MACS_peak_17215_lociStitched	chr20(.):45978083-45987373	4.1806
1_MACS_peak_17216_lociStitched	chr20(.):46020176-46022037	1.2213
2_MACS_peak_17217_lociStitched	chr20(.):46039364-46046952	2.0116
1_MACS_peak_17219_lociStitched	chr20(.):46081195-46083471	1.3096
2_MACS_peak_17220_lociStitched	chr20(.):46095935-46103918	1.4947
3_MACS_peak_17222_lociStitched	chr20(.):46114417-46132390	0.7773
1_MACS_peak_17225_lociStitched	chr20(.):46193495-46194904	0.4866
1_MACS_peak_17226_lociStitched	chr20(.):46259411-46260453	0.4563
1_MACS_peak_17227_lociStitched	chr20(.):46355507-46357438	1.0693
1_MACS_peak_17228_lociStitched	chr20(.):46386196-46392604	2.5729
1_MACS_peak_17229_lociStitched	chr20(.):46412707-46416044	0.9039
3_MACS_peak_17230_lociStitched	chr20(.):46443040-46458410	0.5083
1_MACS_peak_17233_lociStitched	chr20(.):46485323-46487027	0.8838
1_MACS_peak_17234_lociStitched	chr20(.):46530732-46532446	0.4874
2_MACS_peak_17235_lociStitched	chr20(.):46606498-46612826	0.2333
1_MACS_peak_17237_lociStitched	chr20(.):46630715-46633244	0.9907
1_MACS_peak_17238_lociStitched	chr20(.):46653204-46654816	0.8253
1_MACS_peak_17239_lociStitched	chr20(.):46666953-46668404	0.5241
1_MACS_peak_17240_lociStitched	chr20(.):46986954-46990116	1.7272
1_MACS_peak_17241_lociStitched	chr20(.):47157612-47159152	0.6339
1_MACS_peak_17242_lociStitched	chr20(.):47376723-47377841	0.5164
3_MACS_peak_17243_lociStitched	chr20(.):47439139-47445672	0.2669
1_MACS_peak_17246_lociStitched	chr20(.):47537092-47541891	1.4939
2_MACS_peak_17247_lociStitched	chr20(.):47654559-47664110	0.6637
1_MACS_peak_17249_lociStitched	chr20(.):47803115-47804948	0.5217
1_MACS_peak_17250_lociStitched	chr20(.):47835496-47836870	0.735
1_MACS_peak_17251_lociStitched	chr20(.):47893724-47896273	1.7783
1_MACS_peak_17252_lociStitched	chr20(.):47939995-47941361	0.7052
1_MACS_peak_17253_lociStitched	chr20(.):48236281-48238135	0.6365
2_MACS_peak_17254_lociStitched	chr20(.):48285216-48294531	0.758
1_MACS_peak_17256_lociStitched	chr20(.):48329121-48331241	1.0482
1_MACS_peak_17257_lociStitched	chr20(.):48365981-48369686	3.0378
1_MACS_peak_17258_lociStitched	chr20(.):48401377-48403868	1.4621
1_MACS_peak_17259_lociStitched	chr20(.):48418084-48420441	1.2663
1_MACS_peak_17260_lociStitched	chr20(.):48428249-48430656	2.3001
1_MACS_peak_17261_lociStitched	chr20(.):48530826-48534330	2.3645
1_MACS_peak_17262_lociStitched	chr20(.):48551374-48554271	0.952
1_MACS_peak_17263_lociStitched	chr20(.):48584999-48587462	0.8707
1_MACS_peak_17264_lociStitched	chr20(.):48598618-48599852	0.5917
1_MACS_peak_17265_lociStitched	chr20(.):48657105-48658674	0.7037
1_MACS_peak_17266_lociStitched	chr20(.):48672705-48674432	0.7023
1_MACS_peak_17267_lociStitched	chr20(.):48692528-48693935	0.6758
2_MACS_peak_17268_lociStitched	chr20(.):48727997-48733407	0.9272
1_MACS_peak_17270_lociStitched	chr20(.):48769166-48771297	1.0105
2_MACS_peak_17271_lociStitched	chr20(.):48781867-48789866	0.2883
1_MACS_peak_17273_lociStitched	chr20(.):48806375-48810220	1.3444
1_MACS_peak_17274_lociStitched	chr20(.):49099473-49100978	1.0413
2_MACS_peak_17275_lociStitched	chr20(.):49125768-49135367	0.5149
1_MACS_peak_17277_lociStitched	chr20(.):49346663-49349172	1.0379
1_MACS_peak_17278_lociStitched	chr20(.):49364060-49364713	0.5039
2_MACS_peak_17279_lociStitched	chr20(.):49406895-49412287	0.4663
2_MACS_peak_17281_lociStitched	chr20(.):49431368-49435755	0.3712
1_MACS_peak_17283_lociStitched	chr20(.):49545841-49549004	1.4008
1_MACS_peak_17284_lociStitched	chr20(.):49574068-49576142	2.8421
1_MACS_peak_17285_lociStitched	chr20(.):49978904-49980510	0.7849
2_MACS_peak_17286_lociStitched	chr20(.):50015680-50022512	1.8985
1_MACS_peak_17288_lociStitched	chr20(.):50029541-50032589	1.4583
1_MACS_peak_17289_lociStitched	chr20(.):50157092-50160024	1.6102
1_MACS_peak_17290_lociStitched	chr20(.):50210939-50212106	0.4613
1_MACS_peak_17291_lociStitched	chr20(.):50235796-50237549	0.6906
1_MACS_peak_17292_lociStitched	chr20(.):50372580-50373801	0.4694
2_MACS_peak_17293_lociStitched	chr20(.):50382987-50384929	0.5709
1_MACS_peak_17295_lociStitched	chr20(.):50617856-50619042	0.4327
1_MACS_peak_17296_lociStitched	chr20(.):50761061-50762417	0.471
1_MACS_peak_17297_lociStitched	chr20(.):50776813-50778539	0.7496
2_MACS_peak_17298_lociStitched	chr20(.):50787915-50797885	1.2943
1_MACS_peak_17300_lociStitched	chr20(.):50806507-50809701	2.6343
1_MACS_peak_17301_lociStitched	chr20(.):50834081-50835464	0.5712
1_MACS_peak_17302_lociStitched	chr20(.):50866750-50869290	1.012
1_MACS_peak_17303_lociStitched	chr20(.):51440805-51442092	0.5428
1_MACS_peak_17304_lociStitched	chr20(.):51588069-51590222	0.7724
1_MACS_peak_17305_lociStitched	chr20(.):51616698-51620095	4.12
1_MACS_peak_17306_lociStitched	chr20(.):51634490-51636383	0.547
1_MACS_peak_17307_lociStitched	chr20(.):51646167-51647589	0.4618
1_MACS_peak_17308_lociStitched	chr20(.):51754408-51756738	1.167
1_MACS_peak_17309_lociStitched	chr20(.):51773257-51775451	1.1506
1_MACS_peak_17310_lociStitched	chr20(.):51830944-51834587	1.0355
1_MACS_peak_17311_lociStitched	chr20(.):51842193-51844882	1.8629
1_MACS_peak_17312_lociStitched	chr20(.):52171325-52173219	0.6195
2_MACS_peak_17313_lociStitched	chr20(.):52193964-52216301	2.1846
3_MACS_peak_17315_lociStitched	chr20(.):52224963-52244752	1.5767
1_MACS_peak_17318_lociStitched	chr20(.):52258196-52260910	2.352
2_MACS_peak_17319_lociStitched	chr20(.):52267929-52279801	2.5943
1_MACS_peak_17321_lociStitched	chr20(.):52323824-52325986	0.9084
3_MACS_peak_17322_lociStitched	chr20(.):52336823-52358683	1.0766
1_MACS_peak_17325_lociStitched	chr20(.):52366973-52371654	1.9987
1_MACS_peak_17326_lociStitched	chr20(.):52401878-52403904	0.6531
1_MACS_peak_17327_lociStitched	chr20(.):52445814-52447641	0.5848
2_MACS_peak_17328_lociStitched	chr20(.):52454862-52460098	0.7713
2_MACS_peak_17330_lociStitched	chr20(.):52481702-52490705	1.8572
2_MACS_peak_17332_lociStitched	chr20(.):52509338-52517085	0.2996
6_MACS_peak_17334_lociStitched	chr20(.):52530930-52567315	0.8845
1_MACS_peak_17340_lociStitched	chr20(.):52582491-52584619	0.7875
1_MACS_peak_17341_lociStitched	chr20(.):52619783-52623167	1.4362
1_MACS_peak_17342_lociStitched	chr20(.):52633323-52635647	0.8877
1_MACS_peak_17343_lociStitched	chr20(.):52683633-52685308	0.6361
1_MACS_peak_17344_lociStitched	chr20(.):52694353-52696492	0.8796
1_MACS_peak_17345_lociStitched	chr20(.):52795911-52798597	0.7309
1_MACS_peak_17346_lociStitched	chr20(.):52823949-52826012	5.8306
1_MACS_peak_17347_lociStitched	chr20(.):52939673-52941117	0.5539
1_MACS_peak_17348_lociStitched	chr20(.):53013471-53015261	0.5201
1_MACS_peak_17349_lociStitched	chr20(.):53181008-53182545	0.497
3_MACS_peak_17350_lociStitched	chr20(.):53214228-53225856	0.2628
1_MACS_peak_17353_lociStitched	chr20(.):53249283-53251583	1.4545
2_MACS_peak_17354_lociStitched	chr20(.):53281832-53286183	0.6606
1_MACS_peak_17356_lociStitched	chr20(.):53296697-53298427	0.5599
2_MACS_peak_17357_lociStitched	chr20(.):53318175-53330142	1.0108
1_MACS_peak_17359_lociStitched	chr20(.):53342333-53345964	1.8089
1_MACS_peak_17360_lociStitched	chr20(.):53733260-53735070	0.9474
1_MACS_peak_17361_lociStitched	chr20(.):53756662-53758194	0.4521
1_MACS_peak_17362_lociStitched	chr20(.):54795641-54797412	0.4468
1_MACS_peak_17363_lociStitched	chr20(.):54965873-54968762	2.8208
1_MACS_peak_17364_lociStitched	chr20(.):55042833-55044414	0.5446
1_MACS_peak_17365_lociStitched	chr20(.):55125774-55131747	1.8633
2_MACS_peak_17366_lociStitched	chr20(.):55151935-55155526	0.583
1_MACS_peak_17368_lociStitched	chr20(.):55203273-55206031	1.0824
1_MACS_peak_17369_lociStitched	chr20(.):55407236-55408114	0.3977
1_MACS_peak_17370_lociStitched	chr20(.):55549350-55551000	0.6466
2_MACS_peak_17371_lociStitched	chr20(.):55577451-55583274	0.6331
1_MACS_peak_17373_lociStitched	chr20(.):55731900-55733759	0.5501
1_MACS_peak_17374_lociStitched	chr20(.):55925672-55929037	1.3132
4_MACS_peak_17375_lociStitched	chr20(.):55957867-55975560	1.0662
1_MACS_peak_17379_lociStitched	chr20(.):55992901-55994368	0.4679
1_MACS_peak_17380_lociStitched	chr20(.):56007159-56009345	1.1947
2_MACS_peak_17381_lociStitched	chr20(.):56047338-56058248	2.6216
2_MACS_peak_17383_lociStitched	chr20(.):56069595-56076360	0.4883
1_MACS_peak_17385_lociStitched	chr20(.):56191868-56197961	4.1333
1_MACS_peak_17386_lociStitched	chr20(.):56252753-56259081	3.2411
1_MACS_peak_17387_lociStitched	chr20(.):56284742-56286085	0.7931
1_MACS_peak_17388_lociStitched	chr20(.):56311308-56312412	0.4353
1_MACS_peak_17389_lociStitched	chr20(.):56883761-56885679	0.933
1_MACS_peak_17390_lociStitched	chr20(.):56963736-56965535	1.674
1_MACS_peak_17391_lociStitched	chr20(.):57225017-57228362	1.1365
1_MACS_peak_17392_lociStitched	chr20(.):57244186-57245324	0.5425
1_MACS_peak_17393_lociStitched	chr20(.):57267832-57268980	0.7609
2_MACS_peak_17394_lociStitched	chr20(.):57463083-57468748	0.7689
1_MACS_peak_17396_lociStitched	chr20(.):57481215-57484291	1.3223
1_MACS_peak_17397_lociStitched	chr20(.):57555391-57557526	1.0051
1_MACS_peak_17398_lociStitched	chr20(.):57567845-57569956	0.9078
1_MACS_peak_17399_lociStitched	chr20(.):57578750-57583066	0.9325
1_MACS_peak_17400_lociStitched	chr20(.):57591106-57592656	0.4476
1_MACS_peak_17401_lociStitched	chr20(.):57605908-57608362	1.7729
1_MACS_peak_17402_lociStitched	chr20(.):57616828-57619027	1.158
1_MACS_peak_17403_lociStitched	chr20(.):58132481-58133363	0.4513
1_MACS_peak_17404_lociStitched	chr20(.):58326791-58328809	0.6108
1_MACS_peak_17405_lociStitched	chr20(.):58502262-58503577	0.5318
1_MACS_peak_17406_lociStitched	chr20(.):58514545-58516714	1.9703
3_MACS_peak_17407_lociStitched	chr20(.):58530049-58537808	0.4049
2_MACS_peak_17410_lociStitched	chr20(.):58675206-58682343	0.6175
1_MACS_peak_17412_lociStitched	chr20(.):58691549-58692658	0.423
1_MACS_peak_17413_lociStitched	chr20(.):58712832-58714027	0.5577
1_MACS_peak_17414_lociStitched	chr20(.):58751736-58753195	0.7489
1_MACS_peak_17415_lociStitched	chr20(.):58977085-58979021	0.8217
1_MACS_peak_17416_lociStitched	chr20(.):59379826-59380686	0.5352
1_MACS_peak_17417_lociStitched	chr20(.):60605359-60606983	0.7184
2_MACS_peak_17418_lociStitched	chr20(.):60640631-60642399	0.9277
1_MACS_peak_17420_lociStitched	chr20(.):60696163-60698613	0.7488
1_MACS_peak_17421_lociStitched	chr20(.):60716805-60719259	1.2814
1_MACS_peak_17422_lociStitched	chr20(.):60757097-60759078	1.1879
1_MACS_peak_17423_lociStitched	chr20(.):60812645-60814445	0.553
1_MACS_peak_17424_lociStitched	chr20(.):60876670-60880169	1.639
1_MACS_peak_17425_lociStitched	chr20(.):60911083-60916990	3.1489
1_MACS_peak_17426_lociStitched	chr20(.):60941037-60943552	0.744
1_MACS_peak_17427_lociStitched	chr20(.):60960399-60963398	1.4479
2_MACS_peak_17428_lociStitched	chr20(.):60981339-60983354	0.7435
3_MACS_peak_17430_lociStitched	chr20(.):61272901-61291250	1.2839
1_MACS_peak_17433_lociStitched	chr20(.):61370673-61372707	1.5211
1_MACS_peak_17434_lociStitched	chr20(.):61407484-61409026	0.4956
1_MACS_peak_17435_lociStitched	chr20(.):61424852-61428178	1.3026
1_MACS_peak_17436_lociStitched	chr20(.):61435702-61437262	0.7452
1_MACS_peak_17437_lociStitched	chr20(.):61556328-61558398	1.7076
1_MACS_peak_17438_lociStitched	chr20(.):61568068-61570654	1.0744
1_MACS_peak_17439_lociStitched	chr20(.):61608574-61609880	0.5216
1_MACS_peak_17440_lociStitched	chr20(.):61640313-61642648	0.7395
1_MACS_peak_17441_lociStitched	chr20(.):61846504-61848623	0.9634
1_MACS_peak_17442_lociStitched	chr20(.):61903325-61904971	0.6019
1_MACS_peak_17443_lociStitched	chr20(.):61965855-61967439	0.6405
1_MACS_peak_17444_lociStitched	chr20(.):62151292-62153223	1.5826
1_MACS_peak_17445_lociStitched	chr20(.):62168276-62170040	1.1064
2_MACS_peak_17446_lociStitched	chr20(.):62198717-62206497	0.3259
1_MACS_peak_17448_lociStitched	chr20(.):62257032-62260107	1.6918
2_MACS_peak_17449_lociStitched	chr20(.):62272092-62274437	0.6666
1_MACS_peak_17451_lociStitched	chr20(.):62288801-62290920	1.5651
1_MACS_peak_17452_lociStitched	chr20(.):62337924-62340079	1.0251
2_MACS_peak_17453_lociStitched	chr20(.):62358277-62370994	1.1208
1_MACS_peak_17455_lociStitched	chr20(.):62425238-62426927	0.4572
1_MACS_peak_17456_lociStitched	chr20(.):62450763-62451927	0.4833
1_MACS_peak_17457_lociStitched	chr20(.):62485040-62486137	0.5141
1_MACS_peak_17458_lociStitched	chr20(.):62494688-62497582	1.3142
1_MACS_peak_17459_lociStitched	chr20(.):62526786-62528310	0.6199
2_MACS_peak_17460_lociStitched	chr20(.):62582177-62589539	0.8163
1_MACS_peak_17462_lociStitched	chr20(.):62599972-62601084	0.5868
1_MACS_peak_17463_lociStitched	chr20(.):62609434-62613255	1.0503
1_MACS_peak_17464_lociStitched	chr20(.):62643194-62644506	0.3791
2_MACS_peak_17465_lociStitched	chr20(.):62669562-62674155	0.3646
2_MACS_peak_17467_lociStitched	chr20(.):62693513-62698381	0.6405
1_MACS_peak_17469_lociStitched	chr20(.):62709114-62712102	0.8115
1_MACS_peak_17470_lociStitched	chr20(.):62886369-62888092	1.0101
1_MACS_peak_17471_lociStitched	chr21(.):9512165-9513965	0.6614
1_MACS_peak_17472_lociStitched	chr21(.):9561229-9562962	0.6102
2_MACS_peak_17474_lociStitched	chr21(.):9650831-9662862	0.5798
1_MACS_peak_17476_lociStitched	chr21(.):9674748-9676130	0.5792
1_MACS_peak_17479_lociStitched	chr21(.):9962347-9970636	2.6131
1_MACS_peak_17480_lociStitched	chr21(.):10027167-10028540	1.0514
1_MACS_peak_17481_lociStitched	chr21(.):10104041-10106593	1.4697
2_MACS_peak_17482_lociStitched	chr21(.):10163107-10169607	0.9855
2_MACS_peak_17484_lociStitched	chr21(.):10597681-10602038	0.3526
1_MACS_peak_17486_lociStitched	chr21(.):10869750-10872794	0.6704
1_MACS_peak_17487_lociStitched	chr21(.):10977462-10979621	0.7526
1_MACS_peak_17488_lociStitched	chr21(.):11167908-11172544	4.4338
1_MACS_peak_17489_lociStitched	chr21(.):14423601-14425553	0.4637
1_MACS_peak_17490_lociStitched	chr21(.):15399275-15400579	0.6084
1_MACS_peak_17491_lociStitched	chr21(.):15588113-15589555	0.7609
1_MACS_peak_17492_lociStitched	chr21(.):15754326-15757267	2.422
1_MACS_peak_17493_lociStitched	chr21(.):15788837-15790599	0.6389
1_MACS_peak_17494_lociStitched	chr21(.):15824747-15827685	0.9547
1_MACS_peak_17495_lociStitched	chr21(.):15894718-15896193	0.5407
1_MACS_peak_17496_lociStitched	chr21(.):15919950-15921113	0.5133
1_MACS_peak_17497_lociStitched	chr21(.):15960875-15964470	1.4324
1_MACS_peak_17498_lociStitched	chr21(.):15989954-15991663	0.5632
2_MACS_peak_17499_lociStitched	chr21(.):16047061-16061110	1.1935
1_MACS_peak_17501_lociStitched	chr21(.):16107947-16110193	0.5153
1_MACS_peak_17502_lociStitched	chr21(.):16133157-16137295	2.4928
1_MACS_peak_17503_lociStitched	chr21(.):16436053-16438752	0.8518
1_MACS_peak_17504_lociStitched	chr21(.):17101795-17104185	1.0444
1_MACS_peak_17505_lociStitched	chr21(.):17566161-17569716	0.8957
1_MACS_peak_17506_lociStitched	chr21(.):17864463-17865514	0.4419
1_MACS_peak_17507_lociStitched	chr21(.):17873965-17875669	0.4396
1_MACS_peak_17508_lociStitched	chr21(.):17958673-17960199	0.7215
1_MACS_peak_17509_lociStitched	chr21(.):18511621-18512274	0.5407
1_MACS_peak_17510_lociStitched	chr21(.):18884207-18886713	0.6817
1_MACS_peak_17511_lociStitched	chr21(.):18982730-18986063	1.9185
1_MACS_peak_17512_lociStitched	chr21(.):19080516-19081760	0.5153
3_MACS_peak_17513_lociStitched	chr21(.):19151491-19169325	1.4078
1_MACS_peak_17516_lociStitched	chr21(.):19190130-19193202	2.4146
1_MACS_peak_17517_lociStitched	chr21(.):19220328-19221560	0.4085
2_MACS_peak_17518_lociStitched	chr21(.):19524676-19528882	0.5501
1_MACS_peak_17520_lociStitched	chr21(.):19646036-19649538	1.9737
1_MACS_peak_17521_lociStitched	chr21(.):19657060-19658700	0.6217
1_MACS_peak_17522_lociStitched	chr21(.):19711859-19713814	0.6732
1_MACS_peak_17523_lociStitched	chr21(.):19815105-19817042	1.8118
1_MACS_peak_17524_lociStitched	chr21(.):19839625-19841990	0.969
1_MACS_peak_17525_lociStitched	chr21(.):19973861-19976474	1.6412
1_MACS_peak_17526_lociStitched	chr21(.):19989071-19990636	0.3962
1_MACS_peak_17527_lociStitched	chr21(.):20005890-20007622	0.6586
1_MACS_peak_17528_lociStitched	chr21(.):20270837-20272935	0.9986
1_MACS_peak_17529_lociStitched	chr21(.):20502120-20503819	0.6739
2_MACS_peak_17530_lociStitched	chr21(.):21053162-21057000	0.548
1_MACS_peak_17532_lociStitched	chr21(.):21371340-21373065	0.5602
1_MACS_peak_17533_lociStitched	chr21(.):21964415-21965306	0.4929
1_MACS_peak_17534_lociStitched	chr21(.):22370193-22371354	0.5655
1_MACS_peak_17535_lociStitched	chr21(.):22658201-22659693	0.6805
1_MACS_peak_17536_lociStitched	chr21(.):22778266-22780037	0.5149
1_MACS_peak_17537_lociStitched	chr21(.):23039816-23041584	0.588
1_MACS_peak_17538_lociStitched	chr21(.):24332507-24334303	0.8809
1_MACS_peak_17539_lociStitched	chr21(.):25259479-25260791	0.7986
1_MACS_peak_17540_lociStitched	chr21(.):25340768-25342494	1.4448
1_MACS_peak_17541_lociStitched	chr21(.):25572227-25573465	0.4599
1_MACS_peak_17542_lociStitched	chr21(.):25800290-25802044	0.8035
1_MACS_peak_17543_lociStitched	chr21(.):26327293-26328961	0.6778
1_MACS_peak_17544_lociStitched	chr21(.):26366401-26368311	0.9051
1_MACS_peak_17545_lociStitched	chr21(.):26669910-26671458	0.7583
1_MACS_peak_17546_lociStitched	chr21(.):26800474-26801731	0.5069
1_MACS_peak_17547_lociStitched	chr21(.):26828527-26832640	0.8658
1_MACS_peak_17548_lociStitched	chr21(.):26933634-26935414	1.059
1_MACS_peak_17549_lociStitched	chr21(.):26944461-26948076	1.1488
1_MACS_peak_17550_lociStitched	chr21(.):26978895-26981120	0.9479
1_MACS_peak_17551_lociStitched	chr21(.):27010843-27012562	0.4792
1_MACS_peak_17552_lociStitched	chr21(.):27105969-27108993	3.3154
1_MACS_peak_17553_lociStitched	chr21(.):27162156-27163749	1.8494
1_MACS_peak_17554_lociStitched	chr21(.):27194584-27196419	0.521
2_MACS_peak_17555_lociStitched	chr21(.):27332564-27340896	0.3494
1_MACS_peak_17557_lociStitched	chr21(.):27508461-27510487	0.7692
1_MACS_peak_17558_lociStitched	chr21(.):27541043-27544246	1.5104
1_MACS_peak_17559_lociStitched	chr21(.):27761414-27763688	0.7648
1_MACS_peak_17560_lociStitched	chr21(.):28216448-28217945	0.6822
1_MACS_peak_17561_lociStitched	chr21(.):28242066-28243227	0.5332
1_MACS_peak_17562_lociStitched	chr21(.):28852780-28853859	0.6217
1_MACS_peak_17563_lociStitched	chr21(.):29437726-29439684	0.5503
1_MACS_peak_17564_lociStitched	chr21(.):29458487-29459761	0.5447
1_MACS_peak_17565_lociStitched	chr21(.):29548827-29550199	0.4472
1_MACS_peak_17566_lociStitched	chr21(.):29851087-29853860	0.8681
1_MACS_peak_17567_lociStitched	chr21(.):30256522-30258369	1.573
1_MACS_peak_17568_lociStitched	chr21(.):30270903-30273086	0.6443
1_MACS_peak_17569_lociStitched	chr21(.):30363914-30366440	1.06
1_MACS_peak_17570_lociStitched	chr21(.):30374273-30376102	1.3449
2_MACS_peak_17571_lociStitched	chr21(.):30389962-30398152	0.7397
3_MACS_peak_17573_lociStitched	chr21(.):30436663-30452599	0.7243
1_MACS_peak_17576_lociStitched	chr21(.):30489250-30490798	0.6664
1_MACS_peak_17577_lociStitched	chr21(.):30567663-30570118	1.2296
1_MACS_peak_17578_lociStitched	chr21(.):30604775-30610323	1.7888
2_MACS_peak_17579_lociStitched	chr21(.):30668373-30673926	1.3236
1_MACS_peak_17581_lociStitched	chr21(.):30848134-30849459	1.1947
1_MACS_peak_17582_lociStitched	chr21(.):32190306-32192092	0.5703
1_MACS_peak_17583_lociStitched	chr21(.):32295703-32297596	0.6604
2_MACS_peak_17584_lociStitched	chr21(.):32474783-32481740	0.3864
1_MACS_peak_17586_lociStitched	chr21(.):32503999-32506591	1.15
1_MACS_peak_17587_lociStitched	chr21(.):32698477-32700232	0.6438
1_MACS_peak_17588_lociStitched	chr21(.):32769627-32771555	0.7489
1_MACS_peak_17589_lociStitched	chr21(.):32782759-32784248	0.5943
1_MACS_peak_17590_lociStitched	chr21(.):32818008-32819624	0.6193
1_MACS_peak_17591_lociStitched	chr21(.):32878192-32880891	1.4075
2_MACS_peak_17592_lociStitched	chr21(.):32924385-32932998	1.5062
1_MACS_peak_17594_lociStitched	chr21(.):32943289-32945339	0.7227
1_MACS_peak_17595_lociStitched	chr21(.):33030681-33033494	2.0744
1_MACS_peak_17596_lociStitched	chr21(.):33102692-33105966	1.9764
1_MACS_peak_17597_lociStitched	chr21(.):33244296-33246955	1.2158
1_MACS_peak_17598_lociStitched	chr21(.):33562360-33563746	0.6335
1_MACS_peak_17599_lociStitched	chr21(.):33650368-33652681	1.2859
