GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_14983_lociStitched	chr2(.):33171142-33172676	0.1273
1_MACS_peak_14984_lociStitched	chr2(.):33496903-33497785	0.2006
1_MACS_peak_14985_lociStitched	chr2(.):33617050-33617886	0.2834
2_MACS_peak_14986_lociStitched	chr2(.):33700452-33705080	0.3186
1_MACS_peak_14988_lociStitched	chr2(.):33721380-33722232	0.1634
1_MACS_peak_14989_lociStitched	chr2(.):33823420-33825115	0.3496
1_MACS_peak_14990_lociStitched	chr2(.):34135331-34136293	0.172
1_MACS_peak_14991_lociStitched	chr2(.):34156193-34156875	0.2311
1_MACS_peak_14992_lociStitched	chr2(.):36286721-36287592	0.2541
1_MACS_peak_14993_lociStitched	chr2(.):36582792-36585257	0.1394
1_MACS_peak_14994_lociStitched	chr2(.):36824468-36825189	0.1616
1_MACS_peak_14995_lociStitched	chr2(.):37192631-37194708	0.1698
1_MACS_peak_14996_lociStitched	chr2(.):37239496-37240830	0.2354
1_MACS_peak_14997_lociStitched	chr2(.):37310688-37312216	0.2851
1_MACS_peak_14998_lociStitched	chr2(.):37382795-37384952	0.2141
1_MACS_peak_14999_lociStitched	chr2(.):37395223-37395847	0.1108
1_MACS_peak_15000_lociStitched	chr2(.):37422684-37424682	0.1961
1_MACS_peak_15001_lociStitched	chr2(.):37458014-37459878	0.2657
1_MACS_peak_15002_lociStitched	chr2(.):37529739-37531001	0.1845
3_MACS_peak_15003_lociStitched	chr2(.):37542388-37553351	0.2463
5_MACS_peak_15006_lociStitched	chr2(.):37570357-37586058	0.2197
1_MACS_peak_15011_lociStitched	chr2(.):37602910-37604514	0.3138
2_MACS_peak_15012_lociStitched	chr2(.):37616395-37622124	0.2746
1_MACS_peak_15014_lociStitched	chr2(.):37842827-37843837	0.1591
1_MACS_peak_15015_lociStitched	chr2(.):37853057-37853954	0.1939
2_MACS_peak_15016_lociStitched	chr2(.):37872459-37881692	0.1927
1_MACS_peak_15018_lociStitched	chr2(.):37897796-37900343	0.2521
1_MACS_peak_15019_lociStitched	chr2(.):37906258-37907259	0.2196
1_MACS_peak_15020_lociStitched	chr2(.):38119212-38120483	0.364
1_MACS_peak_15021_lociStitched	chr2(.):38151390-38153266	0.1807
1_MACS_peak_15022_lociStitched	chr2(.):38302901-38304880	0.1396
1_MACS_peak_15023_lociStitched	chr2(.):38528143-38529446	0.2303
1_MACS_peak_15024_lociStitched	chr2(.):38603281-38605391	0.241
1_MACS_peak_15025_lociStitched	chr2(.):38637069-38637776	0.1771
2_MACS_peak_15026_lociStitched	chr2(.):38759958-38764104	0.2019
3_MACS_peak_15028_lociStitched	chr2(.):38828885-38839185	0.1769
2_MACS_peak_15031_lociStitched	chr2(.):38874904-38880405	0.1417
2_MACS_peak_15033_lociStitched	chr2(.):38890408-38895226	0.2646
1_MACS_peak_15035_lociStitched	chr2(.):38936659-38937797	0.206
1_MACS_peak_15036_lociStitched	chr2(.):38960132-38961123	0.1895
1_MACS_peak_15037_lociStitched	chr2(.):38977350-38979399	0.2055
1_MACS_peak_15038_lociStitched	chr2(.):39004646-39005954	0.2031
1_MACS_peak_15039_lociStitched	chr2(.):39076979-39077692	0.163
1_MACS_peak_15040_lociStitched	chr2(.):39102202-39103833	0.2554
1_MACS_peak_15041_lociStitched	chr2(.):39326685-39327663	0.3011
3_MACS_peak_15042_lociStitched	chr2(.):39346673-39356696	0.1739
1_MACS_peak_15045_lociStitched	chr2(.):39492969-39493813	0.1471
1_MACS_peak_15046_lociStitched	chr2(.):39630202-39632430	0.22
1_MACS_peak_15047_lociStitched	chr2(.):39663342-39665670	0.2123
2_MACS_peak_15048_lociStitched	chr2(.):39694583-39697657	0.2654
1_MACS_peak_15050_lociStitched	chr2(.):40005798-40006953	0.2177
1_MACS_peak_15051_lociStitched	chr2(.):40066074-40067263	0.1624
1_MACS_peak_15052_lociStitched	chr2(.):40078712-40079327	0.2154
1_MACS_peak_15053_lociStitched	chr2(.):40405088-40405899	0.0816
1_MACS_peak_15054_lociStitched	chr2(.):40677994-40679852	0.1177
1_MACS_peak_15055_lociStitched	chr2(.):41942105-41943377	0.1631
1_MACS_peak_15056_lociStitched	chr2(.):42067600-42068897	0.3756
1_MACS_peak_15057_lociStitched	chr2(.):42096710-42097487	0.1528
1_MACS_peak_15058_lociStitched	chr2(.):42180389-42181473	0.2155
1_MACS_peak_15059_lociStitched	chr2(.):42236677-42237408	0.1586
1_MACS_peak_15060_lociStitched	chr2(.):42254950-42257327	0.2438
1_MACS_peak_15061_lociStitched	chr2(.):42274248-42275095	0.0631
1_MACS_peak_15062_lociStitched	chr2(.):42316234-42317155	0.111
4_MACS_peak_15063_lociStitched	chr2(.):42323225-42333995	0.2193
2_MACS_peak_15067_lociStitched	chr2(.):42352829-42357416	0.2156
1_MACS_peak_15069_lociStitched	chr2(.):42395833-42397791	0.3213
1_MACS_peak_15070_lociStitched	chr2(.):42494502-42495037	0.0837
1_MACS_peak_15071_lociStitched	chr2(.):42587588-42589438	0.307
1_MACS_peak_15072_lociStitched	chr2(.):42720564-42722557	0.1944
1_MACS_peak_15073_lociStitched	chr2(.):42795640-42796308	0.0
1_MACS_peak_15074_lociStitched	chr2(.):43036720-43039705	0.1482
1_MACS_peak_15075_lociStitched	chr2(.):43054487-43055678	0.169
2_MACS_peak_15076_lociStitched	chr2(.):43199850-43202728	0.1368
2_MACS_peak_15078_lociStitched	chr2(.):43353922-43362335	0.1971
1_MACS_peak_15080_lociStitched	chr2(.):43376394-43377299	0.14
1_MACS_peak_15081_lociStitched	chr2(.):43385088-43387242	0.2265
3_MACS_peak_15082_lociStitched	chr2(.):43396594-43406672	0.1888
2_MACS_peak_15085_lociStitched	chr2(.):43444445-43457618	0.2396
1_MACS_peak_15087_lociStitched	chr2(.):43520692-43521536	0.1372
1_MACS_peak_15088_lociStitched	chr2(.):43614090-43615203	0.1681
1_MACS_peak_15089_lociStitched	chr2(.):43628386-43630366	0.261
2_MACS_peak_15090_lociStitched	chr2(.):43650348-43654211	0.2563
1_MACS_peak_15092_lociStitched	chr2(.):43792661-43793730	0.164
1_MACS_peak_15093_lociStitched	chr2(.):43822381-43824562	0.3063
1_MACS_peak_15094_lociStitched	chr2(.):43863706-43865206	0.1725
1_MACS_peak_15095_lociStitched	chr2(.):44000972-44001822	0.1757
1_MACS_peak_15096_lociStitched	chr2(.):44221983-44224402	0.2466
1_MACS_peak_15097_lociStitched	chr2(.):44271273-44272056	0.2479
1_MACS_peak_15098_lociStitched	chr2(.):44313923-44314959	0.1802
1_MACS_peak_15099_lociStitched	chr2(.):44394612-44397231	0.2911
1_MACS_peak_15100_lociStitched	chr2(.):44418061-44419471	0.132
1_MACS_peak_15101_lociStitched	chr2(.):44587780-44590250	0.2474
1_MACS_peak_15102_lociStitched	chr2(.):45005331-45006676	0.1988
2_MACS_peak_15103_lociStitched	chr2(.):45178947-45183518	0.1197
1_MACS_peak_15105_lociStitched	chr2(.):45395726-45397668	0.135
1_MACS_peak_15106_lociStitched	chr2(.):45837381-45838905	0.2805
2_MACS_peak_15107_lociStitched	chr2(.):45870353-45880245	0.1297
1_MACS_peak_15109_lociStitched	chr2(.):46063365-46064851	0.1935
1_MACS_peak_15110_lociStitched	chr2(.):46117665-46119629	0.3094
1_MACS_peak_15111_lociStitched	chr2(.):46131050-46132351	0.2144
1_MACS_peak_15112_lociStitched	chr2(.):46185035-46185865	0.1115
1_MACS_peak_15113_lociStitched	chr2(.):46413985-46414886	0.2196
1_MACS_peak_15114_lociStitched	chr2(.):46523563-46526671	0.147
1_MACS_peak_15115_lociStitched	chr2(.):46558876-46559600	0.1581
1_MACS_peak_15116_lociStitched	chr2(.):46574043-46575617	0.3122
1_MACS_peak_15117_lociStitched	chr2(.):46726498-46727862	0.2395
3_MACS_peak_15118_lociStitched	chr2(.):46768511-46776977	0.1661
3_MACS_peak_15121_lociStitched	chr2(.):46788981-46798221	0.2049
1_MACS_peak_15124_lociStitched	chr2(.):46843006-46844818	0.2187
1_MACS_peak_15125_lociStitched	chr2(.):46870624-46871773	0.1694
1_MACS_peak_15126_lociStitched	chr2(.):46925185-46927039	0.171
1_MACS_peak_15127_lociStitched	chr2(.):47103032-47104358	0.2129
2_MACS_peak_15128_lociStitched	chr2(.):47136630-47143825	0.1643
3_MACS_peak_15130_lociStitched	chr2(.):47167082-47173459	0.1805
2_MACS_peak_15133_lociStitched	chr2(.):47193793-47198298	0.1752
2_MACS_peak_15135_lociStitched	chr2(.):47204807-47214855	0.2029
1_MACS_peak_15137_lociStitched	chr2(.):47246665-47248204	0.2768
2_MACS_peak_15138_lociStitched	chr2(.):47262237-47266915	0.1952
1_MACS_peak_15140_lociStitched	chr2(.):47297917-47300321	0.1702
1_MACS_peak_15141_lociStitched	chr2(.):47401764-47404636	0.2685
1_MACS_peak_15142_lociStitched	chr2(.):47484802-47486160	0.2226
1_MACS_peak_15143_lociStitched	chr2(.):47498966-47500259	0.2175
1_MACS_peak_15144_lociStitched	chr2(.):47527504-47528951	0.2033
1_MACS_peak_15145_lociStitched	chr2(.):47535497-47538915	0.2604
2_MACS_peak_15146_lociStitched	chr2(.):47546401-47551038	0.3173
1_MACS_peak_15148_lociStitched	chr2(.):47563386-47564296	0.1346
1_MACS_peak_15149_lociStitched	chr2(.):47596005-47596734	0.1042
1_MACS_peak_15150_lociStitched	chr2(.):47629567-47631128	0.2585
1_MACS_peak_15151_lociStitched	chr2(.):47747643-47749102	0.166
1_MACS_peak_15152_lociStitched	chr2(.):47797792-47799316	0.0624
1_MACS_peak_15153_lociStitched	chr2(.):47994945-47995764	0.1955
2_MACS_peak_15154_lociStitched	chr2(.):48009283-48012221	0.1355
1_MACS_peak_15156_lociStitched	chr2(.):48131332-48134632	0.1475
2_MACS_peak_15157_lociStitched	chr2(.):48333253-48339870	0.1357
1_MACS_peak_15159_lociStitched	chr2(.):48540174-48543488	0.2431
1_MACS_peak_15160_lociStitched	chr2(.):48667165-48668714	0.1971
1_MACS_peak_15161_lociStitched	chr2(.):48757068-48758182	0.0741
1_MACS_peak_15162_lociStitched	chr2(.):51259159-51259677	0.0833
1_MACS_peak_15163_lociStitched	chr2(.):51737435-51738845	0.219
1_MACS_peak_15164_lociStitched	chr2(.):53494977-53495671	0.1601
1_MACS_peak_15165_lociStitched	chr2(.):53994312-53995763	0.2703
1_MACS_peak_15166_lociStitched	chr2(.):54013363-54014947	0.2642
1_MACS_peak_15167_lociStitched	chr2(.):54196918-54198810	0.1782
1_MACS_peak_15168_lociStitched	chr2(.):54240744-54241782	0.2017
1_MACS_peak_15169_lociStitched	chr2(.):54308545-54309355	0.2655
1_MACS_peak_15170_lociStitched	chr2(.):54342147-54343641	0.2616
1_MACS_peak_15171_lociStitched	chr2(.):54557219-54558519	0.2359
1_MACS_peak_15172_lociStitched	chr2(.):54682071-54684361	0.1264
3_MACS_peak_15173_lociStitched	chr2(.):54749471-54758252	0.1878
3_MACS_peak_15176_lociStitched	chr2(.):54777763-54788038	0.1863
1_MACS_peak_15179_lociStitched	chr2(.):54861473-54863022	0.2567
1_MACS_peak_15180_lociStitched	chr2(.):54899821-54900948	0.153
1_MACS_peak_15181_lociStitched	chr2(.):54936105-54936997	0.1068
2_MACS_peak_15182_lociStitched	chr2(.):54949693-54952871	0.1855
1_MACS_peak_15184_lociStitched	chr2(.):54982467-54983545	0.4043
1_MACS_peak_15185_lociStitched	chr2(.):55193225-55194229	0.3006
1_MACS_peak_15186_lociStitched	chr2(.):55275730-55278479	0.244
1_MACS_peak_15187_lociStitched	chr2(.):55290462-55291704	0.1817
1_MACS_peak_15188_lociStitched	chr2(.):55329733-55330641	0.115
1_MACS_peak_15189_lociStitched	chr2(.):55386151-55386855	0.1457
1_MACS_peak_15190_lociStitched	chr2(.):55450370-55450997	0.0576
1_MACS_peak_15191_lociStitched	chr2(.):55458696-55460761	0.2259
1_MACS_peak_15192_lociStitched	chr2(.):55495572-55497707	0.2129
1_MACS_peak_15193_lociStitched	chr2(.):55508451-55510094	0.1594
1_MACS_peak_15194_lociStitched	chr2(.):55646171-55647711	0.1214
1_MACS_peak_15195_lociStitched	chr2(.):55745797-55747543	0.284
1_MACS_peak_15196_lociStitched	chr2(.):55843624-55846277	0.2931
1_MACS_peak_15197_lociStitched	chr2(.):55919728-55921275	0.2298
2_MACS_peak_15198_lociStitched	chr2(.):56144001-56151215	0.1612
1_MACS_peak_15200_lociStitched	chr2(.):56245248-56246081	0.0886
1_MACS_peak_15201_lociStitched	chr2(.):56410608-56412237	0.1048
1_MACS_peak_15202_lociStitched	chr2(.):57986690-57987633	0.0809
1_MACS_peak_15203_lociStitched	chr2(.):58272859-58274926	0.1829
1_MACS_peak_15204_lociStitched	chr2(.):58467797-58468979	0.2547
1_MACS_peak_15205_lociStitched	chr2(.):58654437-58655411	0.1156
1_MACS_peak_15206_lociStitched	chr2(.):59093020-59093886	0.2289
1_MACS_peak_15207_lociStitched	chr2(.):59459600-59460286	0.1906
1_MACS_peak_15208_lociStitched	chr2(.):59540255-59541310	0.2226
1_MACS_peak_15209_lociStitched	chr2(.):59640672-59641956	0.2884
1_MACS_peak_15210_lociStitched	chr2(.):59821642-59822335	0.1712
1_MACS_peak_15211_lociStitched	chr2(.):60114867-60115689	0.1024
1_MACS_peak_15212_lociStitched	chr2(.):60321334-60322331	0.1802
1_MACS_peak_15213_lociStitched	chr2(.):60456907-60457919	0.2812
1_MACS_peak_15214_lociStitched	chr2(.):60666239-60667284	0.1973
1_MACS_peak_15215_lociStitched	chr2(.):60776185-60783206	0.1728
1_MACS_peak_15216_lociStitched	chr2(.):60808377-60809531	0.1806
2_MACS_peak_15217_lociStitched	chr2(.):60901370-60907654	0.1841
1_MACS_peak_15219_lociStitched	chr2(.):60983002-60984427	0.1885
1_MACS_peak_15220_lociStitched	chr2(.):61053644-61054556	0.1886
1_MACS_peak_15221_lociStitched	chr2(.):61067169-61068866	0.2855
1_MACS_peak_15222_lociStitched	chr2(.):61099899-61101099	0.175
1_MACS_peak_15223_lociStitched	chr2(.):61107743-61110664	0.1346
1_MACS_peak_15224_lociStitched	chr2(.):61220041-61221342	0.2134
1_MACS_peak_15225_lociStitched	chr2(.):61243710-61245687	0.259
1_MACS_peak_15226_lociStitched	chr2(.):61292354-61293934	0.201
1_MACS_peak_15227_lociStitched	chr2(.):61371138-61373102	0.1762
1_MACS_peak_15228_lociStitched	chr2(.):61402901-61405935	0.247
1_MACS_peak_15229_lociStitched	chr2(.):61646119-61646818	0.1344
2_MACS_peak_15230_lociStitched	chr2(.):61696995-61699313	0.2061
2_MACS_peak_15232_lociStitched	chr2(.):61763441-61766678	0.2597
1_MACS_peak_15234_lociStitched	chr2(.):61885420-61886280	0.0984
1_MACS_peak_15235_lociStitched	chr2(.):61921306-61922783	0.2055
1_MACS_peak_15236_lociStitched	chr2(.):61934448-61935870	0.2366
1_MACS_peak_15237_lociStitched	chr2(.):61990603-61992709	0.2843
1_MACS_peak_15238_lociStitched	chr2(.):62002701-62004081	0.1982
1_MACS_peak_15239_lociStitched	chr2(.):62020040-62021419	0.2008
1_MACS_peak_15240_lociStitched	chr2(.):62079942-62082669	0.2624
1_MACS_peak_15241_lociStitched	chr2(.):62114821-62116953	0.2283
1_MACS_peak_15242_lociStitched	chr2(.):62132325-62133466	0.1967
1_MACS_peak_15243_lociStitched	chr2(.):62266122-62267446	0.2129
1_MACS_peak_15244_lociStitched	chr2(.):62288390-62289342	0.1408
1_MACS_peak_15245_lociStitched	chr2(.):62356463-62357821	0.1476
1_MACS_peak_15246_lociStitched	chr2(.):62422001-62425501	0.1583
1_MACS_peak_15247_lociStitched	chr2(.):62514680-62515767	0.2614
1_MACS_peak_15248_lociStitched	chr2(.):62530434-62534983	0.2097
1_MACS_peak_15249_lociStitched	chr2(.):62609864-62610971	0.2218
2_MACS_peak_15250_lociStitched	chr2(.):62638772-62642972	0.1761
1_MACS_peak_15252_lociStitched	chr2(.):62683700-62684933	0.2314
1_MACS_peak_15253_lociStitched	chr2(.):62694740-62695530	0.1543
1_MACS_peak_15254_lociStitched	chr2(.):62732483-62733856	0.157
1_MACS_peak_15255_lociStitched	chr2(.):62825425-62826207	0.123
1_MACS_peak_15256_lociStitched	chr2(.):62931875-62933828	0.2117
2_MACS_peak_15257_lociStitched	chr2(.):63276335-63282003	0.0912
1_MACS_peak_15259_lociStitched	chr2(.):63651592-63652485	0.1542
1_MACS_peak_15260_lociStitched	chr2(.):63814995-63816754	0.2627
1_MACS_peak_15261_lociStitched	chr2(.):63844298-63845014	0.0896
1_MACS_peak_15262_lociStitched	chr2(.):64067134-64070131	0.2663
1_MACS_peak_15263_lociStitched	chr2(.):64245342-64247244	0.1417
1_MACS_peak_15264_lociStitched	chr2(.):64276698-64277531	0.1988
1_MACS_peak_15265_lociStitched	chr2(.):64370546-64372109	0.2014
1_MACS_peak_15266_lociStitched	chr2(.):64406728-64408041	0.198
2_MACS_peak_15267_lociStitched	chr2(.):64416021-64419824	0.1871
1_MACS_peak_15269_lociStitched	chr2(.):64430980-64431908	0.2812
1_MACS_peak_15270_lociStitched	chr2(.):64440775-64442327	0.3053
1_MACS_peak_15271_lociStitched	chr2(.):64455071-64456132	0.2669
1_MACS_peak_15272_lociStitched	chr2(.):64487231-64488710	0.2874
2_MACS_peak_15273_lociStitched	chr2(.):64499233-64501663	0.3074
1_MACS_peak_15275_lociStitched	chr2(.):64509894-64511579	0.3049
1_MACS_peak_15276_lociStitched	chr2(.):64552771-64555768	0.3202
1_MACS_peak_15277_lociStitched	chr2(.):64680712-64682525	0.1195
1_MACS_peak_15278_lociStitched	chr2(.):64750730-64752708	0.2853
1_MACS_peak_15279_lociStitched	chr2(.):64809827-64810592	0.1239
1_MACS_peak_15280_lociStitched	chr2(.):64828137-64829654	0.2617
1_MACS_peak_15281_lociStitched	chr2(.):64835786-64837384	0.1684
2_MACS_peak_15282_lociStitched	chr2(.):64862854-64872730	0.2062
1_MACS_peak_15284_lociStitched	chr2(.):64879944-64882158	0.1965
1_MACS_peak_15285_lociStitched	chr2(.):64976885-64979600	0.2329
1_MACS_peak_15286_lociStitched	chr2(.):64994565-64996038	0.2303
1_MACS_peak_15287_lociStitched	chr2(.):65057993-65059412	0.1838
2_MACS_peak_15288_lociStitched	chr2(.):65086006-65093379	0.1761
1_MACS_peak_15290_lociStitched	chr2(.):65100199-65101294	0.1522
3_MACS_peak_15291_lociStitched	chr2(.):65140106-65146440	0.2817
4_MACS_peak_15294_lociStitched	chr2(.):65158904-65178310	0.2284
1_MACS_peak_15298_lociStitched	chr2(.):65205414-65206135	0.2212
2_MACS_peak_15299_lociStitched	chr2(.):65215022-65219270	0.1852
2_MACS_peak_15301_lociStitched	chr2(.):65257691-65260897	0.2738
2_MACS_peak_15303_lociStitched	chr2(.):65279646-65284358	0.2344
1_MACS_peak_15305_lociStitched	chr2(.):65291484-65292669	0.2751
1_MACS_peak_15306_lociStitched	chr2(.):65299072-65300440	0.154
2_MACS_peak_15307_lociStitched	chr2(.):65354531-65358428	0.2147
1_MACS_peak_15309_lociStitched	chr2(.):65453966-65456038	0.1966
1_MACS_peak_15310_lociStitched	chr2(.):65527819-65529032	0.2992
1_MACS_peak_15311_lociStitched	chr2(.):65609613-65610776	0.2747
2_MACS_peak_15312_lociStitched	chr2(.):65616842-65622735	0.2076
2_MACS_peak_15314_lociStitched	chr2(.):65657325-65664839	0.1854
1_MACS_peak_15316_lociStitched	chr2(.):65780055-65780735	0.0301
1_MACS_peak_15317_lociStitched	chr2(.):65833456-65834417	0.1881
1_MACS_peak_15318_lociStitched	chr2(.):65866994-65867948	0.1018
1_MACS_peak_15319_lociStitched	chr2(.):66148740-66150479	0.2138
3_MACS_peak_15320_lociStitched	chr2(.):66659762-66667757	0.1516
1_MACS_peak_15323_lociStitched	chr2(.):67623943-67625530	0.1921
1_MACS_peak_15324_lociStitched	chr2(.):67690706-67691690	0.2609
1_MACS_peak_15325_lociStitched	chr2(.):68289513-68290594	0.2687
1_MACS_peak_15326_lociStitched	chr2(.):68313057-68313995	0.1588
1_MACS_peak_15327_lociStitched	chr2(.):68347880-68350069	0.311
1_MACS_peak_15328_lociStitched	chr2(.):68383838-68385718	0.2869
1_MACS_peak_15329_lociStitched	chr2(.):68430129-68431142	0.1826
2_MACS_peak_15330_lociStitched	chr2(.):68477907-68480631	0.1529
2_MACS_peak_15332_lociStitched	chr2(.):68588644-68592963	0.1866
1_MACS_peak_15334_lociStitched	chr2(.):68614059-68616012	0.2048
1_MACS_peak_15335_lociStitched	chr2(.):68668518-68669399	0.1924
1_MACS_peak_15336_lociStitched	chr2(.):68693663-68695356	0.1901
1_MACS_peak_15337_lociStitched	chr2(.):68916651-68917769	0.4365
1_MACS_peak_15338_lociStitched	chr2(.):68941874-68943275	0.2707
1_MACS_peak_15339_lociStitched	chr2(.):68961658-68962556	0.269
1_MACS_peak_15340_lociStitched	chr2(.):68978773-68979447	0.2164
1_MACS_peak_15341_lociStitched	chr2(.):68993113-68995322	0.1764
1_MACS_peak_15342_lociStitched	chr2(.):69001236-69003762	0.2608
2_MACS_peak_15343_lociStitched	chr2(.):69063962-69066152	0.1592
1_MACS_peak_15345_lociStitched	chr2(.):69135002-69136396	0.3614
1_MACS_peak_15346_lociStitched	chr2(.):69239673-69241425	0.1876
1_MACS_peak_15347_lociStitched	chr2(.):69533460-69535113	0.2329
1_MACS_peak_15348_lociStitched	chr2(.):69613565-69615251	0.2201
1_MACS_peak_15349_lociStitched	chr2(.):69663674-69665367	0.2861
1_MACS_peak_15350_lociStitched	chr2(.):69717371-69718283	0.2062
1_MACS_peak_15351_lociStitched	chr2(.):69809238-69809982	0.1581
2_MACS_peak_15352_lociStitched	chr2(.):69869687-69876270	0.2085
1_MACS_peak_15354_lociStitched	chr2(.):69968211-69969740	0.1659
1_MACS_peak_15355_lociStitched	chr2(.):70029723-70030798	0.1193
1_MACS_peak_15356_lociStitched	chr2(.):70056041-70057891	0.2528
1_MACS_peak_15357_lociStitched	chr2(.):70120653-70121654	0.2707
1_MACS_peak_15358_lociStitched	chr2(.):70140573-70143143	0.1742
1_MACS_peak_15359_lociStitched	chr2(.):70297409-70298436	0.1592
3_MACS_peak_15360_lociStitched	chr2(.):70310278-70323002	0.217
2_MACS_peak_15363_lociStitched	chr2(.):70335250-70343750	0.1725
1_MACS_peak_15365_lociStitched	chr2(.):70350590-70353317	0.181
1_MACS_peak_15366_lociStitched	chr2(.):70368179-70371466	0.2395
1_MACS_peak_15367_lociStitched	chr2(.):70387179-70389168	0.2663
1_MACS_peak_15368_lociStitched	chr2(.):70417203-70418729	0.249
1_MACS_peak_15369_lociStitched	chr2(.):70445325-70446122	0.1459
1_MACS_peak_15370_lociStitched	chr2(.):70474956-70476552	0.2328
1_MACS_peak_15371_lociStitched	chr2(.):70484300-70486166	0.1718
1_MACS_peak_15372_lociStitched	chr2(.):70520021-70522035	0.2379
1_MACS_peak_15373_lociStitched	chr2(.):70527914-70529760	0.2344
1_MACS_peak_15374_lociStitched	chr2(.):70779475-70782284	0.1876
2_MACS_peak_15375_lociStitched	chr2(.):70842872-70845466	0.2239
1_MACS_peak_15377_lociStitched	chr2(.):70993941-70995683	0.1332
1_MACS_peak_15378_lociStitched	chr2(.):71098286-71099417	0.1787
1_MACS_peak_15379_lociStitched	chr2(.):71114433-71115235	0.143
1_MACS_peak_15380_lociStitched	chr2(.):71175266-71176339	0.261
1_MACS_peak_15381_lociStitched	chr2(.):71191727-71193032	0.1379
1_MACS_peak_15382_lociStitched	chr2(.):71204047-71206761	0.1807
2_MACS_peak_15383_lociStitched	chr2(.):71221085-71229015	0.1707
3_MACS_peak_15385_lociStitched	chr2(.):71291181-71299933	0.2282
1_MACS_peak_15388_lociStitched	chr2(.):71356622-71358261	0.2275
1_MACS_peak_15389_lociStitched	chr2(.):71453246-71455350	0.2221
1_MACS_peak_15390_lociStitched	chr2(.):71467653-71468590	0.1619
1_MACS_peak_15391_lociStitched	chr2(.):71502838-71504549	0.1877
