#U266 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/U266.H3K27ac_ROSE/U266_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by U266.jin.bam
#Using cutoff of 17655.7392 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isSuperStretch
2_MACS_peak_33137_lociStitched	chrX	54555792	54557580	2	1736	3423.4836	10058	0
1_MACS_peak_27458_lociStitched	chr6	122792014	122793567	1	1554	5551.975	10059	0
1_MACS_peak_18804_lociStitched	chr2	239334906	239336617	1	1712	3784.732	10060	0
1_MACS_peak_20282_lociStitched	chr22	21921641	21923227	1	1587	5242.523	10061	0
1_MACS_peak_23519_lociStitched	chr4	83811400	83813125	1	1726	3571.785	10062	0
3_MACS_peak_7875_lociStitched	chr13	34252607	34254591	3	1811	1769.728	10063	0
1_MACS_peak_11224_lociStitched	chr16	25117729	25119380	1	1652	4552.7976	10064	0
1_MACS_peak_29902_lociStitched	chr8	16883981	16885596	1	1616	4946.9065	10065	0
1_MACS_peak_22325_lociStitched	chr3	142442452	142444108	1	1657	4492.0656	10066	0
1_MACS_peak_13467_lociStitched	chr17	66097128	66098849	1	1722	3623.5655	10067	0
2_MACS_peak_13186_lociStitched	chr17	48422788	48424490	2	1647	4603.059	10068	0
1_MACS_peak_21625_lociStitched	chr3	53203879	53205670	1	1792	2282.8086	10069	0
1_MACS_peak_10302_lociStitched	chr15	75641648	75643424	1	1777	2627.2368	10070	0
1_MACS_peak_7012_lociStitched	chr12	79667522	79669319	1	1798	2112.3735	10071	0
1_MACS_peak_26800_lociStitched	chr6	43020596	43022274	1	1679	4205.2358	10072	0
1_MACS_peak_20050_lociStitched	chr21	43905745	43907508	1	1764	2884.6206	10073	0
1_MACS_peak_12555_lociStitched	chr17	25679867	25681456	1	1590	5193.0109	10074	0
1_MACS_peak_29265_lociStitched	chr7	116502560	116503874	1	1315	7244.8704	10075	0
2_MACS_peak_18797_lociStitched	chr2	239111050	239112911	2	1711	3765.1752	10076	0
1_MACS_peak_1863_lociStitched	chr1	153929660	153931140	1	1481	6134.896	10077	0
1_MACS_peak_22875_lociStitched	chr3	196729332	196731048	1	1717	3674.9856	10078	0
2_MACS_peak_2730_lociStitched	chr1	212759050	212761054	2	1792	2249.8908	10079	0
1_MACS_peak_31592_lociStitched	chr9	71563955	71565754	1	1800	2026.7534	10080	0
2_MACS_peak_6264_lociStitched	chr12	8178524	8180142	2	1595	5132.4578	10081	0
1_MACS_peak_28500_lociStitched	chr7	39772538	39774249	1	1712	3738.0217	10082	0
1_MACS_peak_1173_lociStitched	chr1	67389917	67391623	1	1707	3810.0098	10083	0
2_MACS_peak_9444_lociStitched	chr14	105956073	105958164	2	1639	4664.8119	10084	0
2_MACS_peak_17083_lociStitched	chr2	69613336	69615096	2	1703	3862.144	10085	0
1_MACS_peak_33121_lociStitched	chrX	53253436	53255088	1	1653	4500.874	10086	0
2_MACS_peak_25125_lociStitched	chr5	103224390	103226316	2	1793	2197.7586	10087	0
2_MACS_peak_15642_lociStitched	chr19	42828793	42830665	2	1789	2299.5648	10088	0
3_MACS_peak_16021_lociStitched	chr19	52641955	52643902	3	1773	2661.9384	10089	0
2_MACS_peak_2907_lociStitched	chr1	227922261	227924022	2	1751	3091.0833	10090	0
1_MACS_peak_22477_lociStitched	chr3	160938542	160940098	1	1557	5479.6096	10091	0
1_MACS_peak_6283_lociStitched	chr12	9516568	9518352	1	1785	2379.4992	10092	0
2_MACS_peak_15680_lociStitched	chr19	44598078	44599905	2	1790	2255.7969	10093	0
1_MACS_peak_18706_lociStitched	chr2	232526213	232527902	1	1690	4023.7047	10094	0
1_MACS_peak_13516_lociStitched	chr17	72509861	72511630	1	1770	2705.5086	10095	0
2_MACS_peak_10244_lociStitched	chr15	74286486	74288148	2	1650	4520.1414	10096	0
1_MACS_peak_27332_lociStitched	chr6	109076222	109077990	1	1769	2723.0736	10097	0
1_MACS_peak_14661_lociStitched	chr19	4909048	4910713	1	1666	4326.669	10098	0
1_MACS_peak_33153_lociStitched	chrX	55619377	55621057	1	1681	4135.488	10099	0
1_MACS_peak_17232_lociStitched	chr2	85645154	85646817	1	1664	4347.082	10100	0
1_MACS_peak_2573_lociStitched	chr1	205568469	205570158	1	1690	4012.5573	10101	0
2_MACS_peak_17769_lociStitched	chr2	130886088	130887970	2	1763	2832.9746	10102	0
1_MACS_peak_15513_lociStitched	chr19	39467774	39469486	1	1713	3684.5664	10103	0
2_MACS_peak_30756_lociStitched	chr8	109259973	109261569	2	1573	5316.4356	10104	0
2_MACS_peak_2587_lociStitched	chr1	206132457	206134319	2	1807	1726.2602	10105	0
1_MACS_peak_31948_lociStitched	chr9	103269034	103270806	1	1773	2610.156	10106	0
1_MACS_peak_20692_lociStitched	chr22	39051925	39053523	1	1599	5056.3916	10107	0
1_MACS_peak_6649_lociStitched	chr12	50560160	50561751	1	1592	5121.5881	10108	0
1_MACS_peak_29126_lociStitched	chr7	102104758	102106491	1	1734	3336.3716	10109	0
2_MACS_peak_4617_lociStitched	chr11	576093	577574	2	1477	6123.935	10110	0
1_MACS_peak_2064_lociStitched	chr1	160990212	160991879	1	1668	4276.8552	10111	0
2_MACS_peak_27123_lociStitched	chr6	87808544	87810338	2	1787	2268.513	10112	0
2_MACS_peak_30672_lociStitched	chr8	101912179	101914004	2	1754	2980.0425	10113	0
2_MACS_peak_4582_lociStitched	chr10	135088019	135089869	2	1752	3017.35	10114	0
2_MACS_peak_12567_lociStitched	chr17	26661665	26663608	2	1771	2637.4282	10115	0
1_MACS_peak_18298_lociStitched	chr2	197156192	197157959	1	1768	2692.3779	10116	0
1_MACS_peak_6314_lociStitched	chr12	10765189	10766906	1	1718	3580.4601	10117	0
3_MACS_peak_22137_lociStitched	chr3	125634270	125636258	3	1764	2768.8864	10118	0
2_MACS_peak_30716_lociStitched	chr8	103835962	103837789	2	1752	2999.7513	10119	0
1_MACS_peak_28142_lociStitched	chr7	6864844	6866539	1	1696	3893.076	10120	0
1_MACS_peak_28764_lociStitched	chr7	72771414	72773184	1	1771	2614.29	10121	0
1_MACS_peak_29758_lociStitched	chr8	2786763	2788527	1	1765	2731.9068	10122	0
1_MACS_peak_20436_lociStitched	chr22	26907650	26909340	1	1691	3953.924	10123	0
1_MACS_peak_5147_lociStitched	chr11	47599783	47601448	1	1666	4278.2175	10124	0
1_MACS_peak_7694_lociStitched	chr12	133404475	133405911	1	1437	6404.1292	10125	0
1_MACS_peak_4054_lociStitched	chr10	91173591	91175283	1	1693	3924.2556	10126	0
1_MACS_peak_9836_lociStitched	chr15	49337671	49339403	1	1733	3319.378	10127	0
2_MACS_peak_25575_lociStitched	chr5	146395321	146397580	2	1792	2089.1232	10128	0
1_MACS_peak_29749_lociStitched	chr8	2145267	2146927	1	1661	4338.41	10129	0
1_MACS_peak_31510_lociStitched	chr9	37784218	37785855	1	1638	4608.8098	10130	0
2_MACS_peak_30335_lociStitched	chr8	66081744	66083547	2	1770	2616.5136	10131	0
2_MACS_peak_8364_lociStitched	chr14	20936945	20938659	2	1689	3969.7954	10132	0
1_MACS_peak_25012_lociStitched	chr5	88892820	88894608	1	1789	2154.3612	10133	0
2_MACS_peak_15652_lociStitched	chr19	43966932	43968840	2	1754	2932.7868	10134	0
1_MACS_peak_29315_lociStitched	chr7	122525799	122527557	1	1759	2831.259	10135	0
2_MACS_peak_275_lociStitched	chr1	16301567	16303371	2	1775	2485.3708	10136	0
2_MACS_peak_17275_lociStitched	chr2	86563325	86565300	2	1798	1883.5575	10137	0
1_MACS_peak_24434_lociStitched	chr5	14809394	14811137	1	1744	3107.2461	10138	0
2_MACS_peak_11130_lociStitched	chr16	19532234	19533910	2	1653	4418.6064	10139	0
2_MACS_peak_7366_lociStitched	chr12	111875242	111877086	2	1803	1716.0264	10140	0
2_MACS_peak_20972_lociStitched	chr22	50907664	50909608	2	1794	1994.544	10141	0
1_MACS_peak_25090_lociStitched	chr5	96518430	96519935	1	1506	5859.868	10142	0
2_MACS_peak_18638_lociStitched	chr2	228052268	228054130	2	1778	2403.0972	10143	0
2_MACS_peak_550_lociStitched	chr1	27247743	27249346	2	1563	5359.4702	10144	0
2_MACS_peak_28128_lociStitched	chr7	6387480	6389195	2	1644	4518.8535	10145	0
1_MACS_peak_21291_lociStitched	chr3	33839274	33840909	1	1636	4610.2095	10146	0
2_MACS_peak_32366_lociStitched	chr9	132222153	132223805	2	1562	5366.6872	10147	0
1_MACS_peak_26503_lociStitched	chr6	29909504	29911056	1	1553	5446.4336	10148	0
2_MACS_peak_7512_lociStitched	chr12	121789285	121790952	2	1644	4512.569	10149	0
1_MACS_peak_29899_lociStitched	chr8	16354686	16356375	1	1690	3926.7561	10150	0
1_MACS_peak_15844_lociStitched	chr19	48832792	48834469	1	1678	4084.8366	10151	0
2_MACS_peak_15915_lociStitched	chr19	49842360	49844144	2	1762	2724.5248	10152	0
2_MACS_peak_29672_lociStitched	chr7	152372285	152373921	2	1623	4738.3468	10153	0
1_MACS_peak_14995_lociStitched	chr19	13884599	13886293	1	1695	3843.1778	10154	0
1_MACS_peak_28052_lociStitched	chr7	1979296	1981007	1	1712	3585.7427	10155	0
2_MACS_peak_27731_lociStitched	chr6	145468707	145470638	2	1780	2291.5177	10156	0
1_MACS_peak_11597_lociStitched	chr16	58767165	58768843	1	1679	4051.3632	10157	0
2_MACS_peak_18622_lociStitched	chr2	224821201	224822890	2	1683	3993.8094	10158	0
1_MACS_peak_23557_lociStitched	chr4	89204064	89205808	1	1745	3025.6656	10159	0
2_MACS_peak_5932_lociStitched	chr11	117048666	117050476	2	1744	3043.334	10160	0
1_MACS_peak_29394_lociStitched	chr7	130578132	130579909	1	1778	2329.2916	10161	0
1_MACS_peak_3112_lociStitched	chr1	236686843	236688560	1	1718	3479.5005	10162	0
1_MACS_peak_2876_lociStitched	chr1	226373410	226375105	1	1696	3808.665	10163	0
1_MACS_peak_688_lociStitched	chr1	35324354	35326040	1	1687	3933.438	10164	0
2_MACS_peak_3787_lociStitched	chr10	69833921	69835582	2	1641	4510.4455	10165	0
1_MACS_peak_7500_lociStitched	chr12	121497115	121498806	1	1692	3860.0457	10166	0
2_MACS_peak_5316_lociStitched	chr11	63741454	63743193	2	1624	4700.8648	10167	0
1_MACS_peak_9771_lociStitched	chr15	44013769	44015543	1	1775	2381.7724	10168	0
1_MACS_peak_15658_lociStitched	chr19	44036393	44038106	1	1714	3532.0347	10169	0
2_MACS_peak_24936_lociStitched	chr5	78907365	78909108	2	1637	4545.744	10170	0
1_MACS_peak_29244_lociStitched	chr7	112902914	112904555	1	1642	4485.5094	10171	0
2_MACS_peak_3001_lociStitched	chr1	232053803	232055742	2	1785	2107.693	10172	0
1_MACS_peak_4591_lociStitched	chr10	135207578	135208873	1	1296	7252.518	10173	0
2_MACS_peak_12520_lociStitched	chr17	20058285	20060269	2	1786	2078.4384	10174	0
1_MACS_peak_15158_lociStitched	chr19	17861617	17863237	1	1621	4719.06	10175	0
1_MACS_peak_19125_lociStitched	chr20	30147092	30148867	1	1776	2327.735	10176	0
1_MACS_peak_7987_lociStitched	chr13	50069044	50070802	1	1759	2706.6168	10177	0
3_MACS_peak_29797_lociStitched	chr8	8140878	8142914	3	1795	1798.1952	10178	0
2_MACS_peak_33669_lociStitched	chrX	153671805	153673599	2	1646	4428.489	10179	0
1_MACS_peak_4403_lociStitched	chr10	115741908	115743688	1	1781	2192.07	10180	0
1_MACS_peak_9105_lociStitched	chr14	89742110	89743883	1	1774	2363.5863	10181	0
1_MACS_peak_5361_lociStitched	chr11	64836275	64838052	1	1778	2259.1001	10182	0
3_MACS_peak_8681_lociStitched	chr14	53018359	53020718	3	1760	2668.7367	10183	0
1_MACS_peak_14203_lociStitched	chr18	46454355	46456052	1	1698	3737.6425	10184	0
1_MACS_peak_25173_lociStitched	chr5	110073930	110075537	1	1608	4845.5871	10185	0
1_MACS_peak_563_lociStitched	chr1	27718189	27719860	1	1672	4089.2712	10186	0
2_MACS_peak_30186_lociStitched	chr8	41463653	41465532	2	1796	1717.7818	10187	0
1_MACS_peak_26801_lociStitched	chr6	43026461	43028131	1	1671	4098.681	10188	0
1_MACS_peak_19169_lociStitched	chr20	31407160	31408829	1	1670	4110.747	10189	0
1_MACS_peak_397_lociStitched	chr1	24017812	24019387	1	1576	5161.905	10190	0
1_MACS_peak_12841_lociStitched	chr17	37859049	37860795	1	1747	2911.6296	10191	0
1_MACS_peak_23967_lociStitched	chr4	146472793	146474562	1	1770	2426.5373	10192	0
1_MACS_peak_24846_lociStitched	chr5	69880891	69882621	1	1731	3201.192	10193	0
1_MACS_peak_11180_lociStitched	chr16	22216894	22218625	1	1732	3175.1733	10194	0
2_MACS_peak_32253_lociStitched	chr9	129232375	129234285	2	1767	2481.854	10195	0
1_MACS_peak_30518_lociStitched	chr8	87519960	87521591	1	1632	4560.6022	10196	0
1_MACS_peak_25752_lociStitched	chr5	158689374	158690995	1	1622	4671.0736	10197	0
1_MACS_peak_762_lociStitched	chr1	39491245	39492890	1	1646	4394.124	10198	0
3_MACS_peak_12333_lociStitched	chr17	8285597	8287428	3	1786	1977.48	10199	0
1_MACS_peak_8255_lociStitched	chr13	108869865	108871518	1	1654	4292.1798	10200	0
2_MACS_peak_12768_lociStitched	chr17	34841499	34843242	2	1736	3086.853	10201	0
1_MACS_peak_3557_lociStitched	chr10	30315448	30317224	1	1777	2219.112	10202	0
2_MACS_peak_1260_lociStitched	chr1	85155396	85157123	2	1643	4424.0559	10203	0
1_MACS_peak_2255_lociStitched	chr1	174991873	174993416	1	1544	5444.6298	10204	0
1_MACS_peak_20268_lociStitched	chr22	21055833	21057552	1	1720	3351.7062	10205	0
1_MACS_peak_13761_lociStitched	chr17	79268149	79269849	1	1701	3646.67	10206	0
1_MACS_peak_32633_lociStitched	chrX	986678	988425	1	1748	2847.9594	10207	0
1_MACS_peak_10872_lociStitched	chr16	3450301	3452006	1	1706	3568.3945	10208	0
1_MACS_peak_14081_lociStitched	chr18	32923497	32925049	1	1553	5354.4	10209	0
2_MACS_peak_15056_lociStitched	chr19	15370083	15372032	2	1781	2085.8198	10210	0
1_MACS_peak_12610_lociStitched	chr17	27716731	27718342	1	1612	4760.8272	10211	0
1_MACS_peak_18143_lociStitched	chr2	178416750	178418434	1	1685	3868.8216	10212	0
1_MACS_peak_7178_lociStitched	chr12	101800905	101802499	1	1595	4939.6466	10213	0
2_MACS_peak_23569_lociStitched	chr4	90204384	90206241	2	1788	1874.0844	10214	0
1_MACS_peak_8218_lociStitched	chr13	100740428	100742147	1	1720	3335.7195	10215	0
1_MACS_peak_1135_lociStitched	chr1	64058865	64060553	1	1689	3805.0896	10216	0
1_MACS_peak_1821_lociStitched	chr1	151226764	151228281	1	1518	5656.1345	10217	0
1_MACS_peak_33728_lociStitched	chrY	1283268	1285035	1	1768	2384.5665	10218	0
1_MACS_peak_29490_lociStitched	chr7	135346634	135348108	1	1475	6004.1916	10219	0
1_MACS_peak_3812_lociStitched	chr10	71587241	71589032	1	1792	1699.1217	10220	0
1_MACS_peak_23426_lociStitched	chr4	75858282	75860003	1	1722	3273.6862	10221	0
1_MACS_peak_115_lociStitched	chr1	8013569	8015151	1	1583	5039.461	10222	0
1_MACS_peak_32435_lociStitched	chr9	135256682	135258379	1	1698	3651.7743	10223	0
2_MACS_peak_10353_lociStitched	chr15	78440856	78442581	2	1721	3286.6425	10224	0
2_MACS_peak_24979_lociStitched	chr5	86061400	86063147	2	1747	2811.7965	10225	0
2_MACS_peak_17717_lociStitched	chr2	122456390	122458121	2	1719	3317.1153	10226	0
1_MACS_peak_10445_lociStitched	chr15	84840836	84842439	1	1604	4814.7708	10227	0
1_MACS_peak_15433_lociStitched	chr19	37156985	37158636	1	1652	4263.0471	10228	0
2_MACS_peak_10033_lociStitched	chr15	64647258	64648974	2	1708	3484.5096	10229	0
2_MACS_peak_916_lociStitched	chr1	45476573	45478492	2	1791	1687.9524	10230	0
1_MACS_peak_17663_lociStitched	chr2	113011413	113013032	1	1620	4634.5494	10231	0
2_MACS_peak_24766_lociStitched	chr5	61531240	61533129	2	1770	2282.1009	10232	0
2_MACS_peak_12181_lociStitched	chr17	4268610	4270532	2	1741	2905.6796	10233	0
2_MACS_peak_11125_lociStitched	chr16	18942183	18944061	2	1779	2037.4422	10234	0
1_MACS_peak_23388_lociStitched	chr4	68565964	68567674	1	1711	3420	10235	0
1_MACS_peak_20089_lociStitched	chr21	44930038	44931780	1	1743	2855.8348	10236	0
1_MACS_peak_13510_lociStitched	chr17	71809650	71811396	1	1747	2767.9338	10237	0
2_MACS_peak_22837_lociStitched	chr3	195564972	195566814	2	1781	1949.757	10238	0
1_MACS_peak_32986_lociStitched	chrX	46403953	46405703	1	1751	2677.325	10239	0
1_MACS_peak_11762_lociStitched	chr16	70510013	70511755	1	1743	2838.589	10240	0
1_MACS_peak_10627_lociStitched	chr15	94442918	94444604	1	1687	3767.5356	10241	0
1_MACS_peak_24438_lociStitched	chr5	16465034	16466734	1	1701	3558.61	10242	0
1_MACS_peak_18370_lociStitched	chr2	202039926	202041704	1	1779	1992.7824	10243	0
2_MACS_peak_15146_lociStitched	chr19	17536531	17538428	2	1758	2514.4735	10244	0
1_MACS_peak_17463_lociStitched	chr2	99130912	99132651	1	1740	2877.8711	10245	0
1_MACS_peak_14210_lociStitched	chr18	47017536	47019015	1	1480	5919.4017	10246	0
1_MACS_peak_13458_lociStitched	chr17	65808456	65810218	1	1763	2379.4048	10247	0
1_MACS_peak_10458_lociStitched	chr15	85196643	85198255	1	1613	4673.3492	10248	0
1_MACS_peak_22015_lociStitched	chr3	118674320	118676095	1	1776	2041.0725	10249	0
2_MACS_peak_20924_lociStitched	chr22	47912117	47914168	2	1777	2007.929	10250	0
1_MACS_peak_32950_lociStitched	chrX	41172795	41174557	1	1763	2366.5422	10251	0
1_MACS_peak_29089_lociStitched	chr7	100728001	100729629	1	1629	4483.6748	10252	0
1_MACS_peak_18390_lociStitched	chr2	202644991	202646627	1	1637	4388.8972	10253	0
2_MACS_peak_30015_lociStitched	chr8	26071602	26073425	2	1739	2869.402	10254	0
2_MACS_peak_25371_lociStitched	chr5	132086552	132088407	2	1774	2072.9625	10255	0
2_MACS_peak_30758_lociStitched	chr8	109455164	109456871	2	1646	4275.0108	10256	0
2_MACS_peak_31605_lociStitched	chr9	73177969	73179957	2	1783	1798.7424	10257	0
1_MACS_peak_20736_lociStitched	chr22	39795069	39796657	1	1589	4908.1904	10258	0
1_MACS_peak_21360_lociStitched	chr3	42318101	42319875	1	1775	2021.473	10259	0
2_MACS_peak_2817_lociStitched	chr1	223903022	223904854	2	1768	2206.644	10260	0
1_MACS_peak_32581_lociStitched	chr9	140162848	140164529	1	1682	3788.1335	10261	0
1_MACS_peak_4789_lociStitched	chr11	9385140	9386660	1	1521	5546.632	10262	0
1_MACS_peak_31507_lociStitched	chr9	37575358	37576993	1	1636	4376.4045	10263	0
1_MACS_peak_28699_lociStitched	chr7	64254049	64255700	1	1652	4175.7092	10264	0
1_MACS_peak_29344_lociStitched	chr7	127982818	127984453	1	1636	4364.796	10265	0
1_MACS_peak_30_lociStitched	chr1	1439915	1441632	1	1718	3200.6597	10266	0
1_MACS_peak_8926_lociStitched	chr14	71407746	71409476	1	1731	2966.95	10267	0
1_MACS_peak_14874_lociStitched	chr19	11051578	11053322	1	1745	2681.4	10268	0
2_MACS_peak_3739_lociStitched	chr10	54196063	54198081	2	1769	2112.846	10269	0
1_MACS_peak_31870_lociStitched	chr9	99539488	99541214	1	1727	3024.1246	10270	0
2_MACS_peak_6621_lociStitched	chr12	49462893	49464633	2	1654	4127.28	10271	0
1_MACS_peak_4453_lociStitched	chr10	121651379	121653027	1	1649	4187.7328	10272	0
1_MACS_peak_23222_lociStitched	chr4	37827500	37829197	1	1698	3504.4747	10273	0
1_MACS_peak_28018_lociStitched	chr6	170615399	170616934	1	1536	5385.394	10274	0
2_MACS_peak_6199_lociStitched	chr12	4429481	4431323	2	1701	3453.0132	10275	0
1_MACS_peak_31903_lociStitched	chr9	100458701	100460312	1	1612	4620.0258	10276	0
2_MACS_peak_12429_lociStitched	chr17	17399406	17401160	2	1740	2755.8848	10277	0
1_MACS_peak_480_lociStitched	chr1	25869982	25871680	1	1699	3476.9946	10278	0
1_MACS_peak_10459_lociStitched	chr15	85201054	85202777	1	1724	3055.2236	10279	0
1_MACS_peak_9891_lociStitched	chr15	52629064	52630835	1	1772	1991.8437	10280	0
1_MACS_peak_30577_lociStitched	chr8	95897493	95899237	1	1745	2642.5088	10281	0
1_MACS_peak_23447_lociStitched	chr4	77068599	77070308	1	1710	3282.989	10282	0
2_MACS_peak_15131_lociStitched	chr19	17419798	17421597	2	1652	4121.8688	10283	0
1_MACS_peak_1671_lociStitched	chr1	145042218	145043945	1	1728	2962.1504	10284	0
1_MACS_peak_7104_lociStitched	chr12	95040234	95041965	1	1732	2883.4998	10285	0
3_MACS_peak_30450_lociStitched	chr8	77219290	77220955	3	1645	4207.455	10286	0
1_MACS_peak_23857_lociStitched	chr4	129591170	129592911	1	1742	2682.7069	10287	0
1_MACS_peak_1852_lociStitched	chr1	153699774	153701293	1	1520	5506.8307	10288	0
1_MACS_peak_23650_lociStitched	chr4	103996787	103998392	1	1606	4660.599	10289	0
1_MACS_peak_16234_lociStitched	chr19	58816144	58817781	1	1638	4287.7941	10290	0
1_MACS_peak_30440_lociStitched	chr8	75511838	75513315	1	1478	5857.6343	10291	0
1_MACS_peak_27935_lociStitched	chr6	161412139	161413715	1	1577	4962.3512	10292	0
2_MACS_peak_16987_lociStitched	chr2	62931820	62933706	2	1726	2982.1432	10293	0
1_MACS_peak_3920_lociStitched	chr10	76554957	76556643	1	1687	3622.8768	10294	0
1_MACS_peak_23297_lociStitched	chr4	44727426	44729057	1	1632	4353.6283	10295	0
1_MACS_peak_7495_lociStitched	chr12	121290702	121292404	1	1703	3372.3428	10296	0
1_MACS_peak_5279_lociStitched	chr11	62538051	62539698	1	1648	4154.0634	10297	0
3_MACS_peak_31750_lociStitched	chr9	93912619	93914741	3	1775	1831.7104	10298	0
2_MACS_peak_5970_lociStitched	chr11	118867862	118869605	2	1740	2695.0266	10299	0
1_MACS_peak_27764_lociStitched	chr6	151700950	151702607	1	1658	4020.8762	10300	0
2_MACS_peak_30129_lociStitched	chr8	33341965	33343640	2	1648	4149.4775	10301	0
1_MACS_peak_2560_lociStitched	chr1	205179705	205181312	1	1608	4622.2141	10302	0
1_MACS_peak_22090_lociStitched	chr3	122232494	122233940	1	1447	6089.829	10303	0
1_MACS_peak_2199_lociStitched	chr1	169336631	169338282	1	1652	4089.3619	10304	0
2_MACS_peak_17921_lociStitched	chr2	152683976	152685705	2	1679	3719.079	10305	0
2_MACS_peak_14627_lociStitched	chr19	4006806	4008508	2	1607	4625.3552	10306	0
1_MACS_peak_29674_lociStitched	chr7	152456107	152457734	1	1628	4382.9753	10307	0
2_MACS_peak_15972_lociStitched	chr19	50818417	50820183	2	1746	2541.0974	10308	0
1_MACS_peak_27172_lociStitched	chr6	90878120	90879866	1	1747	2518.605	10309	0
1_MACS_peak_30058_lociStitched	chr8	27949782	27951465	1	1684	3638.4777	10310	0
2_MACS_peak_13724_lociStitched	chr17	77770389	77772126	2	1633	4317.4872	10311	0
1_MACS_peak_31321_lociStitched	chr9	17268276	17269995	1	1720	3049.506	10312	0
3_MACS_peak_23822_lociStitched	chr4	123653021	123655013	3	1765	2068.4928	10313	0
1_MACS_peak_2513_lociStitched	chr1	202895424	202897035	1	1612	4558.4856	10314	0
2_MACS_peak_33305_lociStitched	chrX	101028905	101030712	2	1753	2368.4349	10315	0
1_MACS_peak_2906_lociStitched	chr1	227750630	227752255	1	1626	4395.7875	10316	0
2_MACS_peak_9016_lociStitched	chr14	75893507	75895467	2	1732	2816.128	10317	0
1_MACS_peak_22647_lociStitched	chr3	183145303	183147015	1	1713	3164.9744	10318	0
1_MACS_peak_13698_lociStitched	chr17	76717654	76719378	1	1725	2945.6264	10319	0
3_MACS_peak_2809_lociStitched	chr1	223316061	223318068	3	1769	1939.1634	10320	0
1_MACS_peak_25522_lociStitched	chr5	140699735	140701097	1	1363	6663.4488	10321	0
2_MACS_peak_24141_lociStitched	chr4	170357621	170359496	2	1768	1962.75	10322	0
2_MACS_peak_1015_lociStitched	chr1	53168231	53169867	2	1582	4875.1164	10323	0
2_MACS_peak_10324_lociStitched	chr15	77223359	77225112	2	1682	3648.6942	10324	0
1_MACS_peak_14525_lociStitched	chr19	1811837	1813572	1	1736	2721.521	10325	0
2_MACS_peak_23220_lociStitched	chr4	37686911	37688771	2	1635	4272.978	10326	0
