REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_12739_lociStitched	chr17	34427464	34432341	3	4857	6410.3288	1077	1	CCL4	CCL18,CCL3	CCL4	CCL3	3.3727	1077	1
1_MACS_peak_19325_lociStitched	chr20	37509545	37514397	1	4853	13684.0956	1078	1	PPP1R16B	FAM83D	FAM83D	FAM83D	0.1256	1078	1
3_MACS_peak_22796_lociStitched	chr3	193851344	193856316	3	4853	19967.552	1079	1	HES1		HES1	HES1	2.3117	1079	1
2_MACS_peak_10387_lociStitched	chr15	81585538	81590585	2	4851	12694.2144	1080	1	IL16	STARD5	IL16	STARD5	0.2958	1080	1
2_MACS_peak_30293_lociStitched	chr8	61814808	61819703	2	4845	12631.5475	1081	1			LOC100130298	LOC100130298	NONE	1081	1
2_MACS_peak_505_lociStitched	chr1	26436676	26441522	2	4844	15738.3542	1082	1	PDIK1L	GRRP1,TRIM63	PDIK1L	PDIK1L	1.4812	1082	1
2_MACS_peak_14462_lociStitched	chr19	659008	664073	2	4844	26015.3595	1083	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	RNF126	1.1083	1083	1
2_MACS_peak_15580_lociStitched	chr19	41767309	41772190	2	4842	29218.6422	1084	1	AXL,HNRNPUL1	CCDC97	HNRNPUL1	HNRNPUL1	1.2606	1084	1
3_MACS_peak_4829_lociStitched	chr11	12726377	12731296	3	4842	14737.324	1085	1	TEAD1		TEAD1	TEAD1	0.2336	1085	1
3_MACS_peak_30396_lociStitched	chr8	71125584	71130825	3	4839	8140.8453	1086	1	NCOA2		PRDM14	PRDM14	NONE	1086	1
1_MACS_peak_3268_lociStitched	chr10	3908231	3913068	1	4838	9328.1545	1087	1			KLF6	KLF6	1.8243	1087	1
2_MACS_peak_8583_lociStitched	chr14	35799908	35805031	2	4836	17619.5339	1088	1		PSMA6	PSMA6	PSMA6	0.3643	1088	1
1_MACS_peak_31223_lociStitched	chr9	705599	710433	1	4835	8629.6568	1089	1	KANK1		KANK1	KANK1	0.2783	1089	1
3_MACS_peak_15600_lociStitched	chr19	42039728	42044761	3	4834	8152.9567	1090	1		CEACAM21	CEACAM21	CEACAM21	0.0689	1090	1
3_MACS_peak_12600_lociStitched	chr17	27275514	27280606	3	4834	15941.5244	1091	1	PHF12	DHRS13	PHF12	PHF12	0.5421	1091	1
1_MACS_peak_23788_lociStitched	chr4	121734414	121739246	1	4833	12468.0096	1092	1	PRDM5		PRDM5	PRDM5	0.4234	1092	1
3_MACS_peak_13634_lociStitched	chr17	74783523	74789058	3	4832	8740.3185	1093	1		MFSD11	MFSD11	MFSD11	0.6102	1093	1
1_MACS_peak_4032_lociStitched	chr10	89620814	89625643	1	4830	19067.3065	1094	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	CFLP1	0.3276	1094	1
1_MACS_peak_29745_lociStitched	chr8	2037196	2042024	1	4829	23475.1844	1095	1	MYOM2		MYOM2	MYOM2	0.477	1095	1
2_MACS_peak_7275_lociStitched	chr12	109008008	109012983	2	4829	13339.4675	1096	1		TMEM119,SELPLG	SELPLG	SELPLG	3.6353	1096	1
2_MACS_peak_13291_lociStitched	chr17	56490169	56495035	2	4828	9573.3684	1097	1	RNF43		RNF43	RNF43	0.3657	1097	1
6_MACS_peak_32799_lociStitched	chrX	19901385	19906831	6	4825	5854.45	1098	1	SH3KBP1		SH3KBP1	SH3KBP1	0.3103	1098	1
1_MACS_peak_24293_lociStitched	chr5	188892	193714	1	4823	22062.5788	1099	1	PLEKHG4B,LRRC14B	SDHA,CCDC127	LRRC14B	LRRC14B	1.7081	1099	1
1_MACS_peak_17624_lociStitched	chr2	112248972	112253794	1	4823	27993.6388	1100	1	LOC541471		LOC541471	LOC541471	2.1904	1100	1
1_MACS_peak_23647_lociStitched	chr4	103746071	103750892	1	4822	27172.1202	1101	1	UBE2D3	CISD2	UBE2D3	UBE2D3	0.7278	1101	1
2_MACS_peak_25488_lociStitched	chr5	139046863	139051798	2	4821	12739.209	1102	1	CXXC5		CXXC5	CXXC5	0.5928	1102	1
3_MACS_peak_33645_lociStitched	chrX	153234608	153239636	3	4821	29059.8288	1103	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	NAA10	1.3878	1103	1
1_MACS_peak_5584_lociStitched	chr11	70823266	70828083	1	4818	20801.7328	1104	1	SHANK2		MIR3664	MIR3664	NONE	1104	1
2_MACS_peak_28446_lociStitched	chr7	35073107	35078070	2	4815	13792.177	1105	1	DPY19L1		DPY19L1	DPY19L1	0.375	1105	1
3_MACS_peak_23250_lociStitched	chr4	38664567	38669710	3	4814	12160.6235	1106	1	KLF3,FLJ13197		FLJ13197	FLJ13197	0.2477	1106	1
7_MACS_peak_20328_lociStitched	chr22	23221836	23227273	7	4811	5557.7014	1107	1		IGLL5	IGLL5	IGLL5	2.164	1107	1
1_MACS_peak_18222_lociStitched	chr2	188730145	188734951	1	4807	13498.6122	1108	1			TFPI	TFPI	NONE	1108	1
1_MACS_peak_22533_lociStitched	chr3	169760457	169765262	1	4806	15729.648	1109	1	GPR160		GPR160	GPR160	1.2078	1109	1
2_MACS_peak_2352_lociStitched	chr1	184828329	184833486	2	4806	12478.3929	1110	1	FAM129A		EDEM3	EDEM3	NONE	1110	1
2_MACS_peak_44_lociStitched	chr1	1708431	1713296	2	4805	21124.803	1111	1	NADK	SLC35E2,NADK	NADK	NADK	0.7473	1111	1
2_MACS_peak_1213_lociStitched	chr1	75076284	75081101	2	4799	11021.7777	1112	1	C1orf173		C1orf173	C1orf173	0.4317	1112	1
3_MACS_peak_25350_lociStitched	chr5	131791255	131796144	3	4798	6702.3301	1113	1	C5orf56	IRF1	IRF1	IRF1	0.5505	1113	1
1_MACS_peak_16912_lociStitched	chr2	55192373	55197168	1	4796	16218.608	1114	1	EML6	RTN4	RTN4	RTN4	0.6007	1114	1
2_MACS_peak_13241_lociStitched	chr17	53946964	53951778	2	4796	16617.928	1115	1			PCTP	PCTP	NONE	1115	1
3_MACS_peak_29761_lociStitched	chr8	2841570	2846560	3	4794	8233.001	1116	1	CSMD1		MYOM2	MYOM2	0.477	1116	1
1_MACS_peak_9894_lociStitched	chr15	52754660	52759452	1	4793	24061.1112	1117	1	MYO5A		MYO5A	MYO5A	0.4069	1117	1
2_MACS_peak_30261_lociStitched	chr8	59505133	59510040	2	4789	12800.8909	1118	1	NSMAF	SDCBP	SDCBP	SDCBP	0.1162	1118	1
1_MACS_peak_15582_lociStitched	chr19	41801648	41806435	1	4788	24191.1045	1119	1	HNRNPUL1	CCDC97	CCDC97	CCDC97	0.5486	1119	1
1_MACS_peak_19874_lociStitched	chr21	34638260	34643046	1	4787	15183.1064	1120	1	IL10RB	IFNAR2	IL10RB	IFNAR2	1.1292	1120	1
1_MACS_peak_25681_lociStitched	chr5	151127288	151132073	1	4786	12908.016	1121	1	ATOX1	G3BP1	ATOX1	ATOX1	1.6547	1121	1
2_MACS_peak_22893_lociStitched	chr3	197437515	197442723	2	4786	24589.572	1122	1	KIAA0226	FYTTD1,MIR922	KIAA0226	KIAA0226	1.1863	1122	1
1_MACS_peak_16391_lociStitched	chr2	10948851	10953634	1	4784	22709.684	1123	1	PDIA6		PDIA6	PDIA6	0.8789	1123	1
2_MACS_peak_25746_lociStitched	chr5	157285084	157290305	2	4777	12258.3859	1124	1	CLINT1		CLINT1	CLINT1	0.2166	1124	1
3_MACS_peak_17568_lociStitched	chr2	111432102	111437080	3	4776	12063.6852	1125	1	BUB1		BUB1	BUB1	0.3082	1125	1
1_MACS_peak_26390_lociStitched	chr6	26282389	26287163	1	4775	22297.9218	1126	1	HIST1H4H	HIST1H4F,HIST1H2BH,HIST1H2BI,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H3G	HIST1H4H	HIST1H4H	2.2614	1126	1
2_MACS_peak_20221_lociStitched	chr22	18570347	18575434	2	4775	9198.3134	1127	1	PEX26	TUBA8	PEX26	PEX26	0.8635	1127	1
1_MACS_peak_22715_lociStitched	chr3	186693423	186698193	1	4771	9148.86	1128	1	ST6GAL1	ST6GAL1	ST6GAL1	ST6GAL1	1.4164	1128	1
2_MACS_peak_27608_lociStitched	chr6	137081706	137086761	2	4771	6975.3945	1129	1	MAP3K5		MAP3K5	MAP3K5	0.2845	1129	1
1_MACS_peak_6161_lociStitched	chr12	1640249	1645016	1	4768	6141.8028	1130	1		LOC100292680	LOC100292680	LOC100292680	0.0391	1130	1
1_MACS_peak_30360_lociStitched	chr8	67417697	67422461	1	4765	14787.9324	1131	1	C8orf46		C8orf46	C8orf46	0.9968	1131	1
1_MACS_peak_16549_lociStitched	chr2	26253803	26258566	1	4764	17489.2597	1132	1	RAB10	KIF3C	RAB10	RAB10	0.311	1132	1
1_MACS_peak_14940_lociStitched	chr19	12776617	12781380	1	4764	16362.8102	1133	1	WDR83,MAN2B1,C19orf56	DHPS,FBXW9,SNORD41	WDR83	WDR83	1.0077	1133	1
2_MACS_peak_772_lociStitched	chr1	39973870	39978758	2	4762	11286.8808	1134	1	BMP8A	PPIEL	BMP8A	BMP8A	0.5737	1134	1
2_MACS_peak_19737_lociStitched	chr20	62358033	62362855	2	4761	11317.234	1135	1	ZGPAT	TNFRSF6B,LIME1,SLC2A4RG,ARFRP1	LIME1	LIME1	0.3745	1135	1
2_MACS_peak_25969_lociStitched	chr5	176735680	176740531	2	4760	11408.5818	1136	1	MXD3	PRELID1,RGS14,RAB24,LMAN2	MXD3	MXD3	1.3483	1136	1
6_MACS_peak_8290_lociStitched	chr13	111363734	111368904	6	4757	10972.291	1137	1	ING1	CARS2	ING1	ING1	0.6541	1137	1
2_MACS_peak_6845_lociStitched	chr12	57912755	57917759	2	4756	21509.694	1138	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	1.6963	1138	1
2_MACS_peak_1685_lociStitched	chr1	145395418	145400203	2	4751	14178.4335	1139	1		HFE2,TXNIP	HFE2	TXNIP	1.1984	1139	1
2_MACS_peak_4481_lociStitched	chr10	125827537	125832413	2	4751	8371.1168	1140	1	CHST15		CHST15	CHST15	0.4762	1140	1
2_MACS_peak_14875_lociStitched	chr19	11070578	11075511	2	4751	13422.693	1141	1	SMARCA4	C19orf52,SMARCA4,YIPF2	SMARCA4	C19orf52	0.3853	1141	1
1_MACS_peak_13260_lociStitched	chr17	55443584	55448329	1	4746	12576.6225	1142	1	MSI2		MSI2	MSI2	0.4942	1142	1
1_MACS_peak_2060_lociStitched	chr1	160763967	160768701	1	4735	20202.8184	1143	1	LY9		LY9	LY9	1.4058	1143	1
2_MACS_peak_23685_lociStitched	chr4	108954369	108959120	2	4733	12240.9515	1144	1	HADH		HADH	HADH	0.4681	1144	1
1_MACS_peak_10059_lociStitched	chr15	65173132	65177863	1	4732	20921.9013	1145	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.5143	1145	1
2_MACS_peak_24012_lociStitched	chr4	153580388	153585232	2	4732	7885.5476	1146	1	TMEM154		TMEM154	TMEM154	0.4319	1146	1
4_MACS_peak_2081_lociStitched	chr1	161151727	161156797	4	4731	9352.629	1147	1		UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,B4GALT3,ADAMTS4,APOA2	B4GALT3	B4GALT3	1.4336	1147	1
3_MACS_peak_13959_lociStitched	chr18	10925220	10930062	3	4729	13835.5308	1148	1	FAM38B		FAM38B	FAM38B	0.2858	1148	1
1_MACS_peak_13619_lociStitched	chr17	74476381	74481107	1	4727	15506.006	1149	1	RHBDF2	AANAT,PRCD,UBE2O	RHBDF2	RHBDF2	0.8066	1149	1
1_MACS_peak_16877_lociStitched	chr2	47733674	47738398	1	4725	15378.0372	1150	1			KCNK12	KCNK12	NONE	1150	1
1_MACS_peak_11009_lociStitched	chr16	11771568	11776291	1	4724	6905.026	1151	1	SNN,TXNDC11		SNN	SNN	0.4792	1151	1
1_MACS_peak_31722_lociStitched	chr9	92039683	92044404	1	4722	12140.5236	1152	1	SEMA4D		SEMA4D	SEMA4D	0.2139	1152	1
2_MACS_peak_19839_lociStitched	chr21	32878350	32883075	2	4721	8708.175	1153	1	TIAM1		TIAM1	TIAM1	0.2521	1153	1
2_MACS_peak_4576_lociStitched	chr10	134351453	134356179	2	4719	7757.729	1154	1	INPP5A		INPP5A	INPP5A	0.1192	1154	1
3_MACS_peak_14717_lociStitched	chr19	6735623	6740465	3	4719	20170.3194	1155	1	TRIP10,GPR108	VAV1,C3,SH2D3A	GPR108	GPR108	1.2359	1155	1
3_MACS_peak_2447_lociStitched	chr1	198888208	198893082	3	4719	7860.2998	1156	1			MIR181A1	MIR181A1	NONE	1156	1
2_MACS_peak_25364_lociStitched	chr5	131974129	131979111	2	4714	11059.0436	1157	1	RAD50	IL13,IL4	IL13	IL13	0.816	1157	1
3_MACS_peak_8947_lociStitched	chr14	72942728	72947902	3	4714	9019.8342	1158	1	RGS6		DPF3	DPF3	NONE	1158	1
2_MACS_peak_26149_lociStitched	chr6	4939308	4944028	2	4713	12482.512	1159	1	CDYL		CDYL	CDYL	0.3004	1159	1
3_MACS_peak_26923_lociStitched	chr6	52360764	52365825	3	4713	14178.8976	1160	1	TRAM2		EFHC1	EFHC1	NONE	1160	1
4_MACS_peak_20441_lociStitched	chr22	27003634	27009135	4	4710	16514.002	1161	1	CRYBB1	CRYBA4,MIAT,TPST2	CRYBB1	CRYBB1	0.8488	1161	1
2_MACS_peak_7285_lociStitched	chr12	109083002	109087727	2	4709	15514.5375	1162	1	CORO1C		CORO1C	CORO1C	0.4876	1162	1
2_MACS_peak_29878_lociStitched	chr8	11731914	11736713	2	4708	10492.0537	1163	1		CTSB	CTSB	CTSB	0.2592	1163	1
1_MACS_peak_9584_lociStitched	chr15	31555658	31560363	1	4706	16450.562	1164	1			KLF13	KLF13	0.5876	1164	1
2_MACS_peak_16322_lociStitched	chr2	8620785	8625917	2	4704	12209.028	1165	1			C2orf46	C2orf46	0.1399	1165	1
2_MACS_peak_4908_lociStitched	chr11	18788363	18793413	2	4702	11288.77	1166	1	PTPN5	IGSF22	PTPN5	PTPN5	0.2652	1166	1
5_MACS_peak_16068_lociStitched	chr19	54055319	54060765	5	4699	19003.2724	1167	1	ZNF331	LOC284379	ZNF331	ZNF331	0.7202	1167	1
1_MACS_peak_3053_lociStitched	chr1	234633371	234638068	1	4698	13625.0576	1168	1		TARBP1	TARBP1	TARBP1	0.158	1168	1
4_MACS_peak_23480_lociStitched	chr4	78074757	78079861	4	4693	7048.1136	1169	1	CCNG2		CCNG2	CCNG2	0.3555	1169	1
2_MACS_peak_13316_lociStitched	chr17	57694041	57698729	2	4688	33479.8208	1170	1	CLTC		CLTC	CLTC	0.4786	1170	1
1_MACS_peak_2283_lociStitched	chr1	179048989	179053675	1	4687	25666.6278	1171	1	TOR3A		TOR3A	TOR3A	1.2859	1171	1
2_MACS_peak_32195_lociStitched	chr9	126027344	126032388	2	4687	14091.9272	1172	1	STRBP		STRBP	STRBP	0.3713	1172	1
3_MACS_peak_15635_lociStitched	chr19	42771686	42776422	3	4686	19157.5936	1173	1		ZNF526,CIC,PRR19,TMEM145,DEDD2,GSK3A,ERF,PAFAH1B3	ERF	ERF	0.9454	1173	1
1_MACS_peak_24703_lociStitched	chr5	55436882	55441565	1	4684	23435.6052	1174	1	ANKRD55		ANKRD55	ANKRD55	0.4499	1174	1
2_MACS_peak_6071_lociStitched	chr11	126568297	126573408	2	4683	13422.5082	1175	1	KIRREL3		MIR3167	MIR3167	NONE	1175	1
2_MACS_peak_27184_lociStitched	chr6	91120496	91125223	2	4682	6588.4926	1176	1			BACH2	BACH2	0.2853	1176	1
1_MACS_peak_22147_lociStitched	chr3	126628673	126633353	1	4681	14722.812	1177	1	CHCHD6		PLXNA1	PLXNA1	NONE	1177	1
1_MACS_peak_12246_lociStitched	chr17	6915323	6919999	1	4677	11390.2684	1178	1	RNASEK,C17orf49	ALOX12,BCL6B,SLC16A13,MIR195,MIR497,SLC16A11	C17orf49	MIR195	1.2069	1178	1
2_MACS_peak_2472_lociStitched	chr1	200853637	200858449	2	4677	10397.7696	1179	1		GPR25,C1orf106	C1orf106	GPR25	1.3369	1179	1
2_MACS_peak_3644_lociStitched	chr10	43890172	43895057	2	4677	15895.3015	1180	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	HNRNPF	1.3447	1180	1
4_MACS_peak_17917_lociStitched	chr2	152585854	152591097	4	4677	7133.1015	1181	1	NEB		NEB	NEB	0.0797	1181	1
2_MACS_peak_10189_lociStitched	chr15	70751770	70756615	2	4668	14717.172	1182	1			UACA	UACA	NONE	1182	1
1_MACS_peak_17944_lociStitched	chr2	157187900	157192565	1	4666	29301.3315	1183	1	NR4A2		NR4A2	NR4A2	1.6911	1183	1
2_MACS_peak_30326_lociStitched	chr8	65934246	65939407	2	4665	10377.2227	1184	1			CYP7B1	CYP7B1	NONE	1184	1
2_MACS_peak_10025_lociStitched	chr15	64384423	64389107	2	4663	17385.1344	1185	1	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.6823	1185	1
2_MACS_peak_28474_lociStitched	chr7	37244384	37249211	2	4663	8563.5807	1186	1	ELMO1		ELMO1	ELMO1	0.1548	1186	1
1_MACS_peak_25265_lociStitched	chr5	123963835	123968496	1	4662	13449.3155	1187	1			ZNF608	ZNF608	0.4964	1187	1
3_MACS_peak_27901_lociStitched	chr6	159236330	159241070	3	4662	12539.196	1188	1	EZR	OSTCL	EZR	OSTCL	0.3498	1188	1
1_MACS_peak_8635_lociStitched	chr14	50098257	50102916	1	4660	20026.2456	1189	1	C14orf104	PPIL5,MGAT2,RPS29,RPL36AL	C14orf104	C14orf104	1.8144	1189	1
2_MACS_peak_4897_lociStitched	chr11	18413623	18418325	2	4660	15666.5938	1190	1	LDHA	LDHC	LDHA	LDHA	0.8173	1190	1
1_MACS_peak_1769_lociStitched	chr1	149908111	149912769	1	4659	15438.4752	1191	1	MTMR11,OTUD7B	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A,SF3B4	MTMR11	HIST2H2AC	3.7487	1191	1
2_MACS_peak_13956_lociStitched	chr18	10876017	10880844	2	4659	12979.3203	1192	1	FAM38B		FAM38B	FAM38B	0.2858	1192	1
1_MACS_peak_16399_lociStitched	chr2	11637228	11641885	1	4658	19869.5562	1193	1		GREB1,E2F6	E2F6	E2F6	0.3622	1193	1
2_MACS_peak_20021_lociStitched	chr21	43449083	43453803	2	4655	13744.64	1194	1		C21orf121,UMODL1,ZNF295	C21orf121	UMODL1	0.7809	1194	1
2_MACS_peak_20665_lociStitched	chr22	38638247	38642918	2	4654	11999.3319	1195	1	TMEM184B	MAFF	TMEM184B	TMEM184B	1.8042	1195	1
2_MACS_peak_20176_lociStitched	chr22	17081544	17086306	2	4653	11496.8966	1196	1	psiTPTE22	CCT8L2	psiTPTE22	psiTPTE22	0.3473	1196	1
3_MACS_peak_20404_lociStitched	chr22	24794648	24800134	3	4648	18417.0506	1197	1	SPECC1L	ADORA2A	ADORA2A	ADORA2A	2.6693	1197	1
3_MACS_peak_18361_lociStitched	chr2	201921387	201926228	3	4647	9541.611	1198	1	FAM126B	NDUFB3	FAM126B	NDUFB3	0.4128	1198	1
1_MACS_peak_29175_lociStitched	chr7	104620985	104625629	1	4645	30867.7392	1199	1		MLL5,LOC100216545	LOC100216545	LOC100216545	6.293	1199	1
1_MACS_peak_5723_lociStitched	chr11	82679450	82684094	1	4645	15827.2164	1200	1			C11orf82	C11orf82	NONE	1200	1
1_MACS_peak_22544_lociStitched	chr3	171756948	171761585	1	4638	14849.5288	1201	1	FNDC3B		FNDC3B	FNDC3B	0.6686	1201	1
2_MACS_peak_6197_lociStitched	chr12	4380019	4384690	2	4638	7756.1955	1202	1	CCND2	C12orf5	CCND2	CCND2	0.2528	1202	1
3_MACS_peak_24555_lociStitched	chr5	33235012	33239759	3	4638	5785.6436	1203	1			TARS	TARS	NONE	1203	1
2_MACS_peak_28450_lociStitched	chr7	35683836	35688662	2	4638	19076.6954	1204	1	HERPUD2		HERPUD2	HERPUD2	0.6662	1204	1
1_MACS_peak_3122_lociStitched	chr1	240074388	240079024	1	4637	23368.6852	1205	1			RPS7P5	RPS7P5	NONE	1205	1
1_MACS_peak_22861_lociStitched	chr3	196226795	196231430	1	4636	16749.4995	1206	1	RNF168	C3orf43	RNF168	C3orf43	1.7182	1206	1
1_MACS_peak_18092_lociStitched	chr2	174826683	174831318	1	4636	22779.6345	1207	1	SP3		SP3	SP3	0.399	1207	1
2_MACS_peak_13069_lociStitched	chr17	44267817	44272506	2	4636	15013.2402	1208	1	LOC644246,KIAA1267		KIAA1267	KIAA1267	0.2339	1208	1
1_MACS_peak_9953_lociStitched	chr15	58646415	58651047	1	4633	19158.8784	1209	1			LIPC	LIPC	NONE	1209	1
2_MACS_peak_19881_lociStitched	chr21	34752091	34756747	2	4631	14414.0448	1210	1		IFNGR2	IFNGR2	IFNGR2	0.1576	1210	1
2_MACS_peak_1983_lociStitched	chr1	156695214	156699987	2	4629	13713.3063	1211	1	C1orf66,ISG20L2	PRCC,NES,CRABP2,MRPL24,HDGF	ISG20L2	HDGF	1.9428	1211	1
2_MACS_peak_24321_lociStitched	chr5	1341269	1346074	2	4629	14404.429	1212	1	CLPTM1L	TERT	CLPTM1L	CLPTM1L	2.1589	1212	1
2_MACS_peak_3101_lociStitched	chr1	235489803	235494476	2	4628	20678.025	1213	1	GGPS1,ARID4B	TBCE	GGPS1	GGPS1	0.9161	1213	1
3_MACS_peak_28566_lociStitched	chr7	44787445	44792153	3	4627	12640.5092	1214	1	ZMIZ2	ZMIZ2,PPIA	ZMIZ2	PPIA	2.0474	1214	1
3_MACS_peak_29518_lociStitched	chr7	139473782	139478846	3	4621	10545.78	1215	1	TBXAS1,HIPK2		HIPK2	HIPK2	0.174	1215	1
2_MACS_peak_13706_lociStitched	chr17	76774887	76779659	2	4620	12571.3568	1216	1	CYTH1		CYTH1	CYTH1	0.7195	1216	1
3_MACS_peak_11339_lociStitched	chr16	30194119	30198815	3	4618	10060.2408	1217	1	CORO1A		CORO1A	CORO1A	1.0544	1217	1
1_MACS_peak_29380_lociStitched	chr7	129588329	129592942	1	4614	23534.6034	1218	1	UBE2H		UBE2H	UBE2H	0.2712	1218	1
2_MACS_peak_26990_lociStitched	chr6	56816882	56821640	2	4614	20295.249	1219	1	BEND6		BEND6	BEND6	0.3077	1219	1
2_MACS_peak_25231_lociStitched	chr5	118608757	118613651	2	4609	11158.8094	1220	1	TNFAIP8		TNFAIP8	TNFAIP8	0.4513	1220	1
2_MACS_peak_18629_lociStitched	chr2	227635162	227639774	2	4608	15748.5964	1221	1	IRS1		IRS1	IRS1	0.7387	1221	1
2_MACS_peak_2245_lociStitched	chr1	174783472	174788175	2	4605	10551.1805	1222	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1466	1222	1
2_MACS_peak_11837_lociStitched	chr16	75129647	75134492	2	4605	19731.747	1223	1	ZNRF1	ZFP1,LDHD	LDHD	LDHD	1.4546	1223	1
1_MACS_peak_21805_lociStitched	chr3	72211230	72215829	1	4600	17026.8777	1224	1			RYBP	RYBP	NONE	1224	1
2_MACS_peak_13817_lociStitched	chr17	80307217	80312040	2	4599	21161.3948	1225	1		TEX19,UTS2R,CD7,SECTM1	TEX19	TEX19	1.2828	1225	1
2_MACS_peak_1160_lociStitched	chr1	66746130	66750783	2	4594	11154.1716	1226	1	PDE4B	PDE4B	PDE4B	PDE4B	0.1244	1226	1
1_MACS_peak_3729_lociStitched	chr10	52381421	52386013	1	4593	18640.3056	1227	1	SGMS1		SGMS1	SGMS1	0.1165	1227	1
2_MACS_peak_14587_lociStitched	chr19	2781979	2786763	2	4593	19413.472	1228	1	THOP1,SGTA	ZNF554,SLC39A3	SGTA	SGTA	0.7649	1228	1
1_MACS_peak_18083_lociStitched	chr2	173419422	173424009	1	4588	14314.6509	1229	1	PDK1		PDK1	PDK1	0.598	1229	1
4_MACS_peak_27994_lociStitched	chr6	167525046	167530119	4	4588	12876.2886	1230	1	CCR6	CCR6,GPR31	CCR6	CCR6	0.5093	1230	1
1_MACS_peak_20822_lociStitched	chr22	42931939	42936524	1	4586	20064.4185	1231	1		SERHL,SERHL2,RRP7A,RRP7B	SERHL2	RRP7B	0.2763	1231	1
2_MACS_peak_13392_lociStitched	chr17	62177891	62182822	2	4583	6925.0964	1232	1	ERN1	SNORD104,SNORA76	ERN1	SNORA76	1.5783	1232	1
2_MACS_peak_28062_lociStitched	chr7	2442441	2447123	2	4580	12146.0444	1233	1	CHST12	EIF3B	CHST12	CHST12	0.5635	1233	1
1_MACS_peak_30659_lociStitched	chr8	101485572	101490148	1	4577	12796.3264	1234	1			ANKRD46	ANKRD46	0.1902	1234	1
2_MACS_peak_24604_lociStitched	chr5	39073217	39077808	2	4577	14917.0772	1235	1	RICTOR		RICTOR	RICTOR	0.1478	1235	1
1_MACS_peak_17959_lociStitched	chr2	158324033	158328606	1	4574	18909.8123	1236	1		CYTIP	CYTIP	CYTIP	1.1287	1236	1
1_MACS_peak_27187_lociStitched	chr6	91181922	91186494	1	4573	11787.9876	1237	1			MAP3K7	MAP3K7	NONE	1237	1
1_MACS_peak_25937_lociStitched	chr5	175498970	175503541	1	4572	6963.0043	1238	1		FAM153B	FAM153B	FAM153B	0.0989	1238	1
2_MACS_peak_13623_lociStitched	chr17	74552674	74557729	2	4571	12504.048	1239	1	SNORD1C,SNORD1B,SNORD1A	PRCD,CYGB,ST6GALNAC2	SNORD1C	SNORD1C	1.3137	1239	1
2_MACS_peak_3717_lociStitched	chr10	50382817	50387471	2	4570	13032.5962	1240	1	C10orf128	FAM170B	C10orf128	FAM170B	0.8644	1240	1
2_MACS_peak_26378_lociStitched	chr6	26169849	26174480	2	4569	13264.5733	1241	1	HIST1H2BD	HIST1H2AC,HIST1H1E,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H2AE,HIST1H2BC,HIST1H4D,HIST1H2AD,HIST1H3D,HIST1H2BG	HIST1H2BE	HIST1H2BF	2.1978	1241	1
1_MACS_peak_18093_lociStitched	chr2	174853267	174857834	1	4568	13945.7912	1242	1		SP3	SP3	SP3	0.399	1242	1
4_MACS_peak_4541_lociStitched	chr10	128188659	128193593	4	4567	6156.1518	1243	1	C10orf90		C10orf90	C10orf90	1.0299	1243	1
1_MACS_peak_7402_lociStitched	chr12	113415110	113419672	1	4563	15524.486	1244	1	OAS2	OAS3	OAS2	OAS2	0.44	1244	1
2_MACS_peak_3117_lociStitched	chr1	237032477	237037040	2	4558	15631.4691	1245	1	MTR		MTR	MTR	0.3198	1245	1
1_MACS_peak_29162_lociStitched	chr7	104534801	104539357	1	4557	16709.13	1246	1	LHFPL3,LOC723809		LOC723809	LOC723809	0.7505	1246	1
1_MACS_peak_3508_lociStitched	chr10	22987066	22991622	1	4557	15429.8052	1247	1	PIP4K2A		PIP4K2A	PIP4K2A	0.3789	1247	1
2_MACS_peak_20578_lociStitched	chr22	36748286	36753315	2	4554	13241.357	1248	1	MYH9		MYH9	MYH9	0.3436	1248	1
2_MACS_peak_10053_lociStitched	chr15	65133155	65137736	2	4552	8290.2357	1249	1	PLEKHO2	PIF1	PLEKHO2	PLEKHO2	0.5143	1249	1
2_MACS_peak_1051_lociStitched	chr1	54871438	54876083	2	4552	9857.619	1250	1	SSBP3		SSBP3	SSBP3	0.2291	1250	1
