#23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_ROSE/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam
#Using cutoff of 18040.59 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuper
1_MACS_peak_1470_lociStitched	chr1	11536571	11538903	1	2333	1976.37	132.924	5202	0
2_MACS_peak_22387_lociStitched	chr3	11056818	11059527	2	2193	2061.549	218.8872	5203	0
3_MACS_peak_27334_lociStitched	chr8	22768604	22771783	3	2615	2216.0809	373.8504	5204	0
2_MACS_peak_12236_lociStitched	chr17	45857940	45860863	2	2314	2229.0798	387.0052	5205	0
1_MACS_peak_27347_lociStitched	chr8	25897615	25899964	1	2350	1978.7976	137.6514	5206	0
3_MACS_peak_15351_lociStitched	chr19	17086167	17088870	3	1813	2044.8195	203.8062	5207	0
2_MACS_peak_2717_lociStitched	chr1	23749356	23751708	2	2215	2012.6064	171.696	5208	0
2_MACS_peak_5698_lociStitched	chr11	45672486	45675177	2	2599	2130.1956	289.5516	5209	0
1_MACS_peak_9521_lociStitched	chr16	3147319	3149331	1	2013	2024.072	183.6956	5210	0
1_MACS_peak_22501_lociStitched	chr3	14386343	14389150	1	2808	2141.741	302.0332	5211	0
3_MACS_peak_945_lociStitched	chr1	7174666	7178411	3	2248	2166.857	328.062	5212	0
2_MACS_peak_3996_lociStitched	chr1	202829554	202832478	2	2382	2394.756	556.1448	5213	0
3_MACS_peak_10394_lociStitched	chr16	85755885	85758391	3	2312	2044.1442	206.2438	5214	0
1_MACS_peak_22870_lociStitched	chr3	159481925	159483857	1	1933	2172.3408	335.5884	5215	0
2_MACS_peak_12110_lociStitched	chr17	42906436	42908775	2	2117	2155.6224	320.443	5216	0
2_MACS_peak_3302_lociStitched	chr1	37030043	37032472	2	2300	2028.7008	195.0487	5217	0
1_MACS_peak_26194_lociStitched	chr7	142494001	142495535	1	1535	1985.763	152.9398	5218	0
2_MACS_peak_15141_lociStitched	chr19	14875065	14877197	2	2077	1989.3692	156.702	5219	0
1_MACS_peak_16765_lociStitched	chr19	47016253	47018697	1	2445	2095.2412	262.73	5220	0
2_MACS_peak_9692_lociStitched	chr16	11388731	11391555	2	2281	2248.7512	416.2576	5221	0
1_MACS_peak_7771_lociStitched	chr12	57854143	57855547	1	1405	1995.084	163.4256	5222	0
2_MACS_peak_14453_lociStitched	chr19	6927751	6930458	2	2483	2195.1063	364.3622	5223	0
2_MACS_peak_699_lociStitched	chr1	5532646	5534852	2	1808	1954.0748	123.9772	5224	0
3_MACS_peak_27655_lociStitched	chr8	142979294	142982298	3	2025	2073.0604	243.0236	5225	0
2_MACS_peak_3703_lociStitched	chr1	153657635	153660853	2	2459	2317.6036	488.1706	5226	0
2_MACS_peak_4201_lociStitched	chr1	236304017	236306948	2	2066	2036.7519	207.5148	5227	0
3_MACS_peak_5472_lociStitched	chr11	1899783	1902785	3	2033	2036.5568	208.3388	5228	0
3_MACS_peak_2036_lociStitched	chr1	18601358	18604228	3	2105	2069.557	241.367	5229	0
2_MACS_peak_12612_lociStitched	chr17	71566318	71568452	2	2065	1958.1584	132.0946	5230	0
2_MACS_peak_9187_lociStitched	chr15	89345780	89347861	2	2024	1970.0827	144.8376	5231	0
1_MACS_peak_17474_lociStitched	chr19	55403403	55405824	1	2422	1972.1466	146.9547	5232	0
2_MACS_peak_14416_lociStitched	chr19	6529926	6532370	2	2214	2331.0872	506.1524	5233	0
2_MACS_peak_6433_lociStitched	chr11	70037748	70040453	2	2161	2136.1385	311.3455	5234	0
1_MACS_peak_16145_lociStitched	chr19	39442282	39444976	1	2695	2181.3318	357.2244	5235	0
2_MACS_peak_6523_lociStitched	chr11	70447479	70450045	2	2305	2070.2488	246.336	5236	0
3_MACS_peak_18873_lociStitched	chr20	43393126	43396252	3	2203	2149.4376	326.3544	5237	0
1_MACS_peak_6803_lociStitched	chr11	76370012	76372348	1	2337	2083.9456	260.9312	5238	0
2_MACS_peak_1920_lociStitched	chr1	18180710	18183571	2	2501	2017.8633	197.409	5239	0
2_MACS_peak_26259_lociStitched	chr7	151397231	151399721	2	2115	2121.978	301.788	5240	0
1_MACS_peak_20260_lociStitched	chr21	45813756	45815657	1	1902	2066.7672	247.13	5241	0
1_MACS_peak_24455_lociStitched	chr5	175979244	175981871	1	2628	2149.6741	331.002	5242	0
2_MACS_peak_4098_lociStitched	chr1	221924476	221926971	2	2211	2156.4285	338.5715	5243	0
1_MACS_peak_16900_lociStitched	chr19	48400768	48403467	1	2700	2088.4862	272.3291	5244	0
1_MACS_peak_16806_lociStitched	chr19	47894459	47896697	1	2239	2149.8228	334.1334	5245	0
1_MACS_peak_9901_lociStitched	chr16	32095830	32097896	1	2067	2004.4332	189.039	5246	0
2_MACS_peak_13898_lociStitched	chr19	2883904	2886204	2	1725	2169.59	354.43	5247	0
1_MACS_peak_12113_lociStitched	chr17	42980655	42983281	1	2627	2127.06	314.0696	5248	0
3_MACS_peak_8272_lociStitched	chr14	101243639	101246667	3	1645	1885.8384	73.5804	5249	0
1_MACS_peak_4083_lociStitched	chr1	208083272	208085273	1	2002	2143.6713	331.9659	5250	0
2_MACS_peak_2496_lociStitched	chr1	21994192	21997301	2	2368	2071.8376	260.5342	5251	0
2_MACS_peak_21101_lociStitched	chr22	31197402	31200484	2	2245	2281.9128	470.6214	5252	0
3_MACS_peak_27002_lociStitched	chr8	1614747	1617124	3	2068	2010.7043	199.9057	5253	0
3_MACS_peak_20687_lociStitched	chr22	21409169	21411949	3	1944	2019.392	208.778	5254	0
2_MACS_peak_7375_lociStitched	chr12	6881983	6884124	2	1881	1929.041	119.2537	5255	0
3_MACS_peak_27396_lociStitched	chr8	54789836	54792755	3	2669	2103.4314	293.6514	5256	0
1_MACS_peak_24107_lociStitched	chr5	945932	948337	1	2406	2100.2865	290.7645	5257	0
1_MACS_peak_21877_lociStitched	chr22	45366695	45369205	1	2511	2029.586	221.633	5258	0
3_MACS_peak_15063_lociStitched	chr19	14393170	14395615	3	2239	2001.7215	193.8885	5259	0
4_MACS_peak_26926_lociStitched	chr7	159022108	159025492	4	2423	2172.528	365.1336	5260	0
2_MACS_peak_16147_lociStitched	chr19	39465634	39467621	2	1960	1908.7122	102.1318	5261	0
3_MACS_peak_9932_lociStitched	chr16	49721005	49724000	3	1713	1994.3705	188.3855	5262	0
2_MACS_peak_2000_lociStitched	chr1	18474867	18477563	2	2572	2076.1896	270.4088	5263	0
3_MACS_peak_12558_lociStitched	chr17	71417011	71420326	3	2377	2062.9245	257.244	5264	0
3_MACS_peak_17056_lociStitched	chr19	49364392	49367519	3	2041	2022.8563	217.9519	5265	0
3_MACS_peak_9397_lociStitched	chr16	1938870	1941687	3	1958	2131.6239	327.0537	5266	0
2_MACS_peak_910_lociStitched	chr1	7045865	7048419	2	2476	1983.181	179.5462	5267	0
3_MACS_peak_11148_lociStitched	chr17	4674786	4677728	3	2229	2153.544	351.8632	5268	0
1_MACS_peak_5044_lociStitched	chr10	134322075	134324017	1	1943	1899.8586	101.3724	5269	0
3_MACS_peak_14230_lociStitched	chr19	5394870	5398047	3	2347	2124.4599	327.231	5270	0
2_MACS_peak_22931_lociStitched	chr3	187459849	187462313	2	2005	2197.1488	400.4	5271	0
2_MACS_peak_7647_lociStitched	chr12	53218756	53221294	2	2466	2138.0112	342.1224	5272	0
2_MACS_peak_7846_lociStitched	chr12	120800197	120803047	2	2303	1884.135	90.06	5273	0
3_MACS_peak_21051_lociStitched	chr22	30668836	30672113	3	2341	2124.4791	331.9601	5274	0
2_MACS_peak_20538_lociStitched	chr22	18836824	18839622	2	2598	2207.622	416.3424	5275	0
1_MACS_peak_4020_lociStitched	chr1	204653507	204655644	1	2138	2144.0521	353.2461	5276	0
1_MACS_peak_3698_lociStitched	chr1	153233571	153235392	1	1822	2140.7676	350.7246	5277	0
2_MACS_peak_8137_lociStitched	chr14	73703981	73706774	2	1893	1896.447	106.9719	5278	0
1_MACS_peak_27265_lociStitched	chr8	20160100	20161508	1	1409	1940.928	151.5008	5279	0
2_MACS_peak_14039_lociStitched	chr19	3307398	3309786	2	2022	2100.246	310.9176	5280	0
1_MACS_peak_23769_lociStitched	chr4	8292341	8294740	1	2400	1945.589	157.1345	5281	0
2_MACS_peak_22977_lociStitched	chr3	195512789	195515514	2	2638	2537.52	749.1025	5282	0
1_MACS_peak_6775_lociStitched	chr11	75167133	75169468	1	2336	2097.9975	309.8545	5283	0
3_MACS_peak_14418_lociStitched	chr19	6543650	6546833	3	3010	2250.6993	462.8082	5284	0
1_MACS_peak_24411_lociStitched	chr5	158523587	158525504	1	1918	2059.0497	271.2555	5285	0
2_MACS_peak_14989_lociStitched	chr19	13732938	13735668	2	2575	2074.527	287.196	5286	0
2_MACS_peak_27980_lociStitched	chr8	144445147	144447808	2	2549	1963.2858	176.1582	5287	0
3_MACS_peak_2919_lociStitched	chr1	30147627	30150681	3	2240	2131.3866	345.102	5288	0
3_MACS_peak_3279_lociStitched	chr1	35250841	35253588	3	2416	2237.1568	452.1562	5289	0
2_MACS_peak_22496_lociStitched	chr3	14305835	14308832	2	2247	2083.2147	298.8009	5290	0
1_MACS_peak_3887_lociStitched	chr1	181074646	181076240	1	1595	2104.08	320.2346	5291	0
2_MACS_peak_16857_lociStitched	chr19	48299278	48302121	2	2474	2030.4706	247.0567	5292	0
2_MACS_peak_22399_lociStitched	chr3	12894759	12897325	2	2437	2134.912	351.7986	5293	0
1_MACS_peak_15645_lociStitched	chr19	29379001	29380900	1	1900	1984.2651	201.294	5294	0
3_MACS_peak_1158_lociStitched	chr1	8204147	8207016	3	1892	2049.0398	266.2432	5295	0
2_MACS_peak_17756_lociStitched	chr2	19557348	19559672	2	2257	2049.768	267.0276	5296	0
2_MACS_peak_19783_lociStitched	chr20	61495543	61497810	2	1854	1960.2749	177.7328	5297	0
3_MACS_peak_13652_lociStitched	chr18	76264143	76267176	3	2273	1912.0032	129.8124	5298	0
1_MACS_peak_4089_lociStitched	chr1	212738145	212740376	1	2232	2259.3337	478.1033	5299	0
3_MACS_peak_14444_lociStitched	chr19	6884934	6887827	3	2112	2158.178	377.2472	5300	0
3_MACS_peak_24474_lociStitched	chr5	176094975	176097494	3	2399	2051.4736	270.7925	5301	0
2_MACS_peak_18144_lociStitched	chr2	175546520	175548558	2	1772	1982.5664	202.3734	5302	0
3_MACS_peak_13681_lociStitched	chr18	77537596	77540786	3	2058	1962.807	182.787	5303	0
4_MACS_peak_12840_lociStitched	chr17	72572567	72575357	4	2515	2077.713	297.972	5304	0
1_MACS_peak_18277_lociStitched	chr2	232259813	232261853	1	2041	1888.224	109.14	5305	0
1_MACS_peak_4172_lociStitched	chr1	228782854	228784564	1	1711	1995.57	216.657	5306	0
2_MACS_peak_7794_lociStitched	chr12	96183133	96185520	2	2092	2075.0191	296.2267	5307	0
3_MACS_peak_21369_lociStitched	chr22	39209543	39212365	3	2757	2151.4928	373.6328	5308	0
2_MACS_peak_19472_lociStitched	chr20	58027267	58029359	2	2062	1962.9236	185.5604	5309	0
3_MACS_peak_18988_lociStitched	chr20	48800388	48802943	3	2254	2055.242	278.495	5310	0
1_MACS_peak_20013_lociStitched	chr21	40166676	40168869	1	2194	2077.8675	302.8533	5311	0
2_MACS_peak_29118_lociStitched	chr9	137337882	137340708	2	1867	2014.3728	239.6448	5312	0
3_MACS_peak_3681_lociStitched	chr1	151164056	151167029	3	2817	2246.3988	472.1124	5313	0
1_MACS_peak_11167_lociStitched	chr17	6331437	6333762	1	2326	1991.595	217.62	5314	0
2_MACS_peak_16529_lociStitched	chr19	45294622	45297151	2	2220	1986.0237	212.1831	5315	0
1_MACS_peak_22934_lociStitched	chr3	187515363	187517377	1	2015	2191.232	417.5022	5316	0
2_MACS_peak_1871_lociStitched	chr1	18050334	18052737	2	1941	2001.2184	227.5641	5317	0
1_MACS_peak_2505_lociStitched	chr1	22479621	22481787	1	2167	1977.9912	204.4704	5318	0
1_MACS_peak_3497_lociStitched	chr1	41281344	41284120	1	2777	2104.4856	331.4544	5319	0
3_MACS_peak_6879_lociStitched	chr11	117462531	117465089	3	2162	1953.2888	180.5948	5320	0
1_MACS_peak_13624_lociStitched	chr18	13136225	13137816	1	1592	1941.9746	169.9188	5321	0
1_MACS_peak_8756_lociStitched	chr15	41804020	41805791	1	1772	2007.9598	236.7827	5322	0
2_MACS_peak_28489_lociStitched	chr9	132232370	132235027	2	2264	2009.2234	238.5986	5323	0
1_MACS_peak_13431_lociStitched	chr17	78463698	78465352	1	1655	1860.0884	90.143	5324	0
1_MACS_peak_22610_lociStitched	chr3	48468502	48470774	1	2273	2038.6656	269.0048	5325	0
3_MACS_peak_3368_lociStitched	chr1	37374666	37377894	3	2265	2075.604	307.3056	5326	0
2_MACS_peak_20804_lociStitched	chr22	24645361	24647943	2	2507	2057.3376	289.184	5327	0
1_MACS_peak_22992_lociStitched	chr3	197181705	197183812	1	2108	2294.523	528.6463	5328	0
3_MACS_peak_12132_lociStitched	chr17	43083286	43086120	3	2284	2024.0428	259.0276	5329	0
1_MACS_peak_25853_lociStitched	chr7	99584253	99586451	1	2199	1970.2872	206.1724	5330	0
2_MACS_peak_7359_lociStitched	chr12	5017744	5020453	2	2134	2029.5828	266.0238	5331	0
2_MACS_peak_27342_lociStitched	chr8	24812993	24815140	2	1791	1931.8706	168.5395	5332	0
2_MACS_peak_26804_lociStitched	chr7	158058612	158061236	2	2357	2048.5568	285.2288	5333	0
1_MACS_peak_24002_lociStitched	chr4	152330300	152332118	1	1819	1979.2566	216.342	5334	0
3_MACS_peak_17850_lociStitched	chr2	30142881	30145585	3	2305	2086.4064	323.9392	5335	0
2_MACS_peak_11920_lociStitched	chr17	39741716	39744388	2	2513	1995.984	234.0672	5336	0
1_MACS_peak_29773_lociStitched	chrX	145811896	145812101	1	206	1761.4215	0	5337	0
2_MACS_peak_2051_lociStitched	chr1	18638063	18640383	2	2251	1926.992	165.88	5338	0
2_MACS_peak_993_lociStitched	chr1	7359968	7362641	2	2105	1932.8463	171.8739	5339	0
3_MACS_peak_6647_lociStitched	chr11	70947727	70951152	3	2290	2109.4575	349.0075	5340	0
2_MACS_peak_6739_lociStitched	chr11	72344168	72346909	2	2579	2166.2123	406.4903	5341	0
2_MACS_peak_4147_lociStitched	chr1	228253325	228255545	2	2174	2035.962	276.834	5342	0
2_MACS_peak_486_lociStitched	chr1	4147997	4150537	2	1599	1896.364	137.414	5343	0
1_MACS_peak_20704_lociStitched	chr22	21502461	21505361	1	2901	2290.71	532.15	5344	0
3_MACS_peak_5235_lociStitched	chr10	135478212	135482235	3	3418	2421.846	663.3927	5345	0
1_MACS_peak_23602_lociStitched	chr4	7769023	7771332	1	2310	1890.3783	132.5366	5346	0
1_MACS_peak_18361_lociStitched	chr2	241389368	241391699	1	2332	1889.7417	131.9346	5347	0
2_MACS_peak_6138_lociStitched	chr11	67141769	67144393	2	2068	2022.8416	265.5488	5348	0
2_MACS_peak_4926_lociStitched	chr10	126818044	126820256	2	2052	1908.2924	151.522	5349	0
3_MACS_peak_24950_lociStitched	chr6	33870657	33873522	3	2387	2019.5385	264.726	5350	0
2_MACS_peak_6650_lociStitched	chr11	70954764	70957284	2	2136	1915.452	160.776	5351	0
3_MACS_peak_10624_lociStitched	chr16	87958314	87961028	3	2311	1929.1112	174.5102	5352	0
3_MACS_peak_6806_lociStitched	chr11	76779731	76782118	3	2174	1951.8499	197.4049	5353	0
2_MACS_peak_8872_lociStitched	chr15	74089115	74091614	2	1810	1955.9673	201.9192	5354	0
2_MACS_peak_19098_lociStitched	chr20	55675269	55678195	2	1936	2201.2298	447.678	5355	0
1_MACS_peak_28305_lociStitched	chr9	124980841	124982813	1	1973	1891.3452	138.04	5356	0
2_MACS_peak_12485_lociStitched	chr17	61528408	61530849	2	2238	1979.651	226.5248	5357	0
2_MACS_peak_22295_lociStitched	chr22	50561162	50563958	2	2046	1968.9432	216.69	5358	0
1_MACS_peak_16828_lociStitched	chr19	48024114	48026301	1	2188	2038.0653	286.2783	5359	0
3_MACS_peak_19229_lociStitched	chr20	56574177	56577071	3	2232	1969.0776	217.6288	5360	0
2_MACS_peak_10484_lociStitched	chr16	86545458	86547733	2	1863	1889.8425	139.4575	5361	0
1_MACS_peak_12264_lociStitched	chr17	46795538	46797617	1	2080	1952.8047	204.1578	5362	0
2_MACS_peak_15276_lociStitched	chr19	15973813	15976497	2	2225	1975.9608	227.3348	5363	0
1_MACS_peak_3544_lociStitched	chr1	47015986	47018267	1	2282	1970.784	222.6256	5364	0
2_MACS_peak_24498_lociStitched	chr5	176174247	176176595	2	2135	1941.3264	193.71	5365	0
2_MACS_peak_28293_lociStitched	chr9	124342871	124345383	2	2089	2002.8176	255.9728	5366	0
3_MACS_peak_22613_lociStitched	chr3	48553439	48556205	3	2484	1998.9882	252.8124	5367	0
3_MACS_peak_17667_lociStitched	chr2	597990	600038	3	1986	1929.216	183.5008	5368	0
2_MACS_peak_27988_lociStitched	chr8	144493233	144495453	2	2113	1946.052	200.91	5369	0
1_MACS_peak_1586_lociStitched	chr1	13910030	13911773	1	1744	1826.8383	81.921	5370	0
3_MACS_peak_18017_lociStitched	chr2	119606195	119608555	3	2217	1903.104	158.356	5371	0
3_MACS_peak_7908_lociStitched	chr12	132921722	132924434	3	1351	1833.312	90.3096	5372	0
3_MACS_peak_4928_lociStitched	chr10	126825297	126828112	3	2188	1976.4115	233.645	5373	0
3_MACS_peak_28370_lociStitched	chr9	129344092	129346633	3	2424	2037.6279	297.297	5374	0
2_MACS_peak_11146_lociStitched	chr17	4641646	4644571	2	2328	2196.9675	457.1775	5375	0
3_MACS_peak_17692_lociStitched	chr2	1865291	1868003	3	1623	1909.7904	170.0424	5376	0
2_MACS_peak_23993_lociStitched	chr4	124590423	124593112	2	1955	1976.6839	237.1698	5377	0
1_MACS_peak_22080_lociStitched	chr22	46928960	46931003	1	2044	1888.5492	149.5476	5378	0
3_MACS_peak_28840_lociStitched	chr9	135430528	135433577	3	2229	1947.7012	209.4663	5379	0
1_MACS_peak_3602_lociStitched	chr1	94572054	94574190	1	2137	1862.592	124.7424	5380	0
1_MACS_peak_18168_lociStitched	chr2	200326997	200329083	1	2087	1970.227	232.3804	5381	0
3_MACS_peak_2387_lociStitched	chr1	20850011	20853184	3	2391	2127.4965	390.279	5382	0
3_MACS_peak_4599_lociStitched	chr10	73441033	73443730	3	1894	1994.9709	259.1817	5383	0
2_MACS_peak_22961_lociStitched	chr3	195344430	195347125	2	2578	2306.1115	570.801	5384	0
2_MACS_peak_7642_lociStitched	chr12	53210495	53213029	2	1966	1909.6224	174.5926	5385	0
2_MACS_peak_26651_lociStitched	chr7	157361058	157363773	2	2484	2141.3205	406.707	5386	0
2_MACS_peak_14157_lociStitched	chr19	4876337	4879160	2	2281	2093.5368	359.3679	5387	0
3_MACS_peak_7051_lociStitched	chr11	119849892	119852859	3	1827	1938.9345	205.6131	5388	0
3_MACS_peak_7035_lociStitched	chr11	119648246	119651351	3	1937	1983.1635	249.9525	5389	0
2_MACS_peak_14580_lociStitched	chr19	8118456	8121187	2	2151	2072.2828	339.1902	5390	0
2_MACS_peak_22215_lociStitched	chr22	49727580	49730025	2	1999	1938.885	205.869	5391	0
1_MACS_peak_11124_lociStitched	chr17	4402480	4404262	1	1783	1899.612	166.9734	5392	0
1_MACS_peak_16506_lociStitched	chr19	43964286	43965950	1	1665	2026.9184	295.1936	5393	0
2_MACS_peak_2364_lociStitched	chr1	20760338	20762601	2	2225	1915.6295	184.6608	5394	0
3_MACS_peak_26736_lociStitched	chr7	157604503	157607091	3	2086	2050.4724	320.1356	5395	0
2_MACS_peak_28850_lociStitched	chr9	135583477	135585814	2	2185	1937.8404	207.7593	5396	0
1_MACS_peak_26019_lociStitched	chr7	100982734	100984938	1	2205	2022.8312	293.5728	5397	0
1_MACS_peak_22320_lociStitched	chr22	50925024	50926875	1	1852	1942.2543	214.5309	5398	0
1_MACS_peak_18715_lociStitched	chr20	31657027	31658922	1	1896	1887.9885	160.5065	5399	0
1_MACS_peak_11168_lociStitched	chr17	6336068	6338281	1	2214	1997.6751	270.6499	5400	0
1_MACS_peak_17869_lociStitched	chr2	47089002	47091370	1	2369	1985.8048	259.296	5401	0
1_MACS_peak_3373_lociStitched	chr1	37401135	37403122	1	1988	1867.78	142.2692	5402	0
1_MACS_peak_19954_lociStitched	chr20	62921497	62923796	1	2300	1986.5659	262.3159	5403	0
1_MACS_peak_29146_lociStitched	chr9	137456931	137459238	1	2308	1952.1834	228.6237	5404	0
1_MACS_peak_9702_lociStitched	chr16	16724389	16724596	1	208	1730.5614	7.3071	5405	0
2_MACS_peak_1929_lociStitched	chr1	18217518	18220502	2	2106	1969.7384	247.9704	5406	0
1_MACS_peak_8768_lociStitched	chr15	43885166	43887259	1	2094	2009.6986	288.6247	5407	0
2_MACS_peak_25229_lociStitched	chr6	168107101	168109415	2	1883	1836.3904	115.7	5408	0
2_MACS_peak_5603_lociStitched	chr11	8251565	8254319	2	2639	2090.5614	371.5146	5409	0
3_MACS_peak_2996_lociStitched	chr1	30519392	30521952	3	2543	2065.408	346.624	5410	0
3_MACS_peak_20949_lociStitched	chr22	27793524	27796536	3	2055	1990.932	272.2848	5411	0
1_MACS_peak_21432_lociStitched	chr22	40424305	40426357	1	2053	1934.8308	216.2808	5412	0
3_MACS_peak_6284_lociStitched	chr11	69497831	69500828	3	2409	2118.5793	400.6989	5413	0
1_MACS_peak_10821_lociStitched	chr16	90182955	90184818	1	1864	3420.0954	1702.2231	5414	0
1_MACS_peak_2962_lociStitched	chr1	30326496	30328696	1	2201	1824.02	106.48	5415	0
3_MACS_peak_17391_lociStitched	chr19	54831442	54834043	3	2048	1972.8585	255.6783	5416	0
1_MACS_peak_8161_lociStitched	chr14	77736220	77738023	1	1804	1788.2154	71.0382	5417	0
2_MACS_peak_12575_lociStitched	chr17	71476595	71479394	2	1968	1973.295	258.3477	5418	0
2_MACS_peak_22851_lociStitched	chr3	134092062	134094969	2	1936	1934.0271	219.1878	5419	0
1_MACS_peak_15527_lociStitched	chr19	18208770	18210844	1	2075	2128.961	414.8	5420	0
1_MACS_peak_8105_lociStitched	chr13	114454762	114456979	1	2218	1930.1202	216.3792	5421	0
2_MACS_peak_15752_lociStitched	chr19	33684038	33686680	2	1959	1912.808	199.2068	5422	0
3_MACS_peak_2304_lociStitched	chr1	20577118	20579817	3	2127	1905.494	193.7882	5423	0
2_MACS_peak_19557_lociStitched	chr20	59921386	59923874	2	2313	1916.0088	204.5136	5424	0
2_MACS_peak_25104_lociStitched	chr6	43475798	43477745	2	1854	1973.0898	262.4556	5425	0
1_MACS_peak_17707_lociStitched	chr2	3772722	3773773	1	1052	1887.7011	177.7241	5426	0
2_MACS_peak_20379_lociStitched	chr21	46566049	46568696	2	2124	2134.8055	425.1082	5427	0
2_MACS_peak_5386_lociStitched	chr11	1574864	1577123	2	1948	1911.5658	201.9546	5428	0
4_MACS_peak_11997_lociStitched	chr17	41681304	41684364	4	1939	1987.164	278.46	5429	0
3_MACS_peak_1312_lociStitched	chr1	9531686	9534409	3	2273	1916.1751	207.4926	5430	0
1_MACS_peak_24535_lociStitched	chr5	176525340	176527443	1	2104	1925.7171	217.4502	5431	0
3_MACS_peak_1481_lociStitched	chr1	11581691	11584478	3	1841	1975.983	270.339	5432	0
4_MACS_peak_28458_lociStitched	chr9	132138380	132142048	4	2472	2209.6032	504.35	5433	0
3_MACS_peak_22292_lociStitched	chr22	50556976	50560023	3	2336	2111.2663	408.298	5434	0
2_MACS_peak_4865_lociStitched	chr10	125341847	125344222	2	1756	1932.3	229.425	5435	0
1_MACS_peak_19585_lociStitched	chr20	60113055	60115425	1	2371	1824.426	121.818	5436	0
2_MACS_peak_25365_lociStitched	chr7	1404360	1406835	2	2166	1929.015	226.4625	5437	0
3_MACS_peak_19515_lociStitched	chr20	58206727	58209968	3	1666	2039.8854	338.6845	5438	0
2_MACS_peak_24876_lociStitched	chr6	32168146	32170380	2	2228	2020.8764	319.6854	5439	0
3_MACS_peak_15723_lociStitched	chr19	31159756	31162922	3	1864	2040.487	339.7118	5440	0
3_MACS_peak_544_lociStitched	chr1	4409173	4412297	3	2012	1975.93	275.5368	5441	0
1_MACS_peak_7775_lociStitched	chr12	57942133	57944417	1	2285	2102.422	402.4408	5442	0
2_MACS_peak_22538_lociStitched	chr3	14954614	14957130	2	2409	1985.3756	285.566	5443	0
2_MACS_peak_731_lociStitched	chr1	5642522	5645314	2	2685	1959.1464	259.656	5444	0
3_MACS_peak_10407_lociStitched	chr16	85859030	85861659	3	1598	1759.0639	60.2041	5445	0
1_MACS_peak_2727_lociStitched	chr1	24163008	24164990	1	1983	1926.504	228.7228	5446	0
2_MACS_peak_17711_lociStitched	chr2	8549801	8552405	2	2110	2165.7468	469.2408	5447	0
2_MACS_peak_22878_lociStitched	chr3	178790697	178793362	2	2655	2057.913	361.6405	5448	0
3_MACS_peak_20692_lociStitched	chr22	21419710	21422718	3	2241	1985.5808	289.3696	5449	0
2_MACS_peak_24083_lociStitched	chr5	532641	535100	2	2277	2008.0194	313.0307	5450	0
2_MACS_peak_4934_lociStitched	chr10	126836415	126838923	2	1916	1871.7204	177.0648	5451	0
3_MACS_peak_22756_lociStitched	chr3	58024347	58027155	3	2012	2117.7936	423.4464	5452	0
2_MACS_peak_20006_lociStitched	chr21	38101824	38104208	2	2001	2108.648	415.0544	5453	0
