REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05.bam	37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
1_MACS_peak_26114_lociStitched	chr7	102920640	102921884	1	1245	910.8567999999999	272.0628
1_MACS_peak_18477_lociStitched	chr2	241948466	241949709	1	1244	835.9175	43.753600000000006
1_MACS_peak_24837_lociStitched	chr6	31106130	31107373	1	1244	948.6576	173.5228
1_MACS_peak_27374_lociStitched	chr8	42545910	42547153	1	1244	1061.7706	106.7737
1_MACS_peak_4876_lociStitched	chr10	125753150	125754392	1	1243	1113.5772	165.9312
1_MACS_peak_8324_lociStitched	chr14	101992380	101993622	1	1243	1028.1276	49.18320000000001
1_MACS_peak_22899_lociStitched	chr3	184248357	184249599	1	1243	958.0788	181.5804
1_MACS_peak_24039_lociStitched	chr5	90693	91935	1	1243	1082.6514	83.83500000000001
1_MACS_peak_25262_lociStitched	chr7	23527	24769	1	1243	2542.1256000000003	1074.7025999999998
2_MACS_peak_11614_lociStitched	chr17	20346155	20347396	2	1068	788.7796000000001	131.7942
1_MACS_peak_8731_lociStitched	chr15	39872797	39874037	1	1241	1159.896	175.584
1_MACS_peak_25251_lociStitched	chr6	170256462	170257702	1	1241	798.808	16.616
2_MACS_peak_8457_lociStitched	chr14	104811948	104813187	2	1198	784.0392	59.2242
1_MACS_peak_24266_lociStitched	chr5	8348485	8349723	1	1239	788.4822	142.6176
1_MACS_peak_10051_lociStitched	chr16	69985159	69986396	1	1238	799.4730999999999	67.5402
1_MACS_peak_14789_lociStitched	chr19	10168726	10169963	1	1238	1036.1112	214.8669
1_MACS_peak_15596_lociStitched	chr19	18929511	18930748	1	1238	925.6470999999999	128.02949999999998
2_MACS_peak_25626_lociStitched	chr7	27146168	27147405	2	813	610.5832	26.7192
2_MACS_peak_29150_lociStitched	chr9	137474405	137475642	2	1062	779.8048	73.8489
1_MACS_peak_10089_lociStitched	chr16	84037315	84038551	1	1237	998.9352	26.3268
1_MACS_peak_26568_lociStitched	chr7	155938000	155939236	1	1237	981.2604000000001	126.8136
1_MACS_peak_6102_lociStitched	chr11	66653127	66654362	1	1236	1125.7024999999999	162.773
1_MACS_peak_4645_lociStitched	chr10	94486867	94488101	1	1235	1124.6676	223.971
2_MACS_peak_4962_lociStitched	chr10	131848165	131849399	2	1187	919.0832	93.167
2_MACS_peak_5755_lociStitched	chr11	60974579	60975813	2	1235	753.1102	74.4102
1_MACS_peak_9718_lociStitched	chr16	25704026	25705260	1	1235	1012.6204	61.453199999999995
2_MACS_peak_9793_lociStitched	chr16	29209882	29211116	2	1220	808.7636	90.57560000000001
1_MACS_peak_15303_lociStitched	chr19	16851049	16852283	1	1235	813.4528	98.34979999999999
1_MACS_peak_5245_lociStitched	chr10	135493694	135494927	1	1234	993.4281	247.4631
2_MACS_peak_17289_lociStitched	chr19	51248902	51250135	2	920	803.7927000000001	106.4079
1_MACS_peak_24349_lociStitched	chr5	137192654	137193887	1	1234	836.8371	225.0225
1_MACS_peak_25042_lociStitched	chr6	37592245	37593478	1	1234	1189.5984	106.53120000000001
1_MACS_peak_600_lociStitched	chr1	4712816	4714047	1	1232	1045.8576	103.52709999999999
1_MACS_peak_23972_lociStitched	chr4	81951824	81953055	1	1232	1036.9944	87.52409999999999
1_MACS_peak_4342_lociStitched	chr10	46965758	46966988	1	1231	809.34	193.47899999999998
1_MACS_peak_4679_lociStitched	chr10	99623277	99624507	1	1231	1125.204	129.15
2_MACS_peak_11133_lociStitched	chr17	4506854	4508084	2	1138	927.789	81.54899999999999
2_MACS_peak_17204_lociStitched	chr19	50847243	50848473	2	1008	861.738	133.701
1_MACS_peak_4155_lociStitched	chr1	228407205	228408434	1	1230	981.3565	122.9
1_MACS_peak_4350_lociStitched	chr10	47289487	47290716	1	1230	964.2733999999999	143.1785
1_MACS_peak_9705_lociStitched	chr16	19894213	19895442	1	1230	893.2372	128.5534
1_MACS_peak_14352_lociStitched	chr19	6105102	6106331	1	1230	981.4793999999999	214.82920000000001
1_MACS_peak_24981_lociStitched	chr6	33961414	33962643	1	1230	1153.4165	130.15109999999999
2_MACS_peak_29635_lociStitched	chr9	140256858	140258087	2	1145	1058.9064	88.36510000000001
1_MACS_peak_3430_lociStitched	chr1	37706463	37707690	1	1228	1009.4529	122.94539999999999
1_MACS_peak_11112_lociStitched	chr17	4355834	4357061	1	1228	1017.6738	96.4422
1_MACS_peak_4021_lociStitched	chr1	204936844	204938070	1	1227	987.4204	145.894
1_MACS_peak_10115_lociStitched	chr16	84327501	84328727	1	1227	937.7674000000001	75.7668
2_MACS_peak_2071_lociStitched	chr1	18715755	18716980	2	953	811.685	79.38
1_MACS_peak_8840_lociStitched	chr15	68870147	68871372	1	1226	1249.1325000000002	61.862500000000004
1_MACS_peak_26206_lociStitched	chr7	148678383	148679608	1	1226	1043.3325	226.0125
1_MACS_peak_23937_lociStitched	chr4	41883312	41884536	1	1225	1021.0608000000001	123.62400000000001
1_MACS_peak_24040_lociStitched	chr5	142952	144176	1	1225	1129.5072	46.022400000000005
1_MACS_peak_7840_lociStitched	chr12	117316554	117317777	1	1224	907.2214	63.596
2_MACS_peak_8351_lociStitched	chr14	103631126	103632349	2	962	812.9281	39.9921
1_MACS_peak_11612_lociStitched	chr17	19651359	19652582	1	1224	1072.6933	109.33619999999999
1_MACS_peak_15694_lociStitched	chr19	30340485	30341708	1	1224	1063.7654	75.3368
1_MACS_peak_20575_lociStitched	chr22	19277887	19279110	1	1224	1328.178	103.8327
2_MACS_peak_1468_lociStitched	chr1	11529089	11530311	2	1204	770.5932	97.39339999999999
1_MACS_peak_8297_lociStitched	chr14	101538471	101539693	1	1223	999.8404	81.9962
1_MACS_peak_9530_lociStitched	chr16	3213848	3215070	1	1223	1190.3501999999999	94.94940000000001
2_MACS_peak_23732_lociStitched	chr4	8183743	8184965	2	1172	825.7053999999999	56.700799999999994
1_MACS_peak_27261_lociStitched	chr8	12521585	12522807	1	1223	1004.6062000000001	190.99859999999998
1_MACS_peak_10023_lociStitched	chr16	66638188	66639409	1	1222	979.1198999999999	88.1562
1_MACS_peak_22575_lociStitched	chr3	45837430	45838651	1	1222	1115.1393	131.2575
1_MACS_peak_12108_lociStitched	chr17	42843188	42844407	1	1220	1261.7868999999998	126.0446
1_MACS_peak_26586_lociStitched	chr7	156029165	156030384	1	1220	1069.4287	192.2363
1_MACS_peak_3655_lociStitched	chr1	147531966	147533184	1	1219	1314.7092	334.95000000000005
2_MACS_peak_10352_lociStitched	chr16	85478843	85480061	2	1176	807.2904	32.7642
1_MACS_peak_22775_lociStitched	chr3	124303009	124304227	1	1219	1037.6142	175.392
1_MACS_peak_26919_lociStitched	chr7	158933153	158934371	1	1219	885.6078	128.2554
1_MACS_peak_6791_lociStitched	chr11	75896136	75897353	1	1218	845.0848	69.9775
1_MACS_peak_13609_lociStitched	chr18	5893800	5895017	1	1218	913.4802000000001	97.8468
1_MACS_peak_11606_lociStitched	chr17	19371629	19372845	1	1217	890.5984000000001	212.19199999999998
2_MACS_peak_12637_lociStitched	chr17	71655728	71656944	2	1157	766.5663999999999	75.8784
1_MACS_peak_24052_lociStitched	chr5	320226	321442	1	1217	1327.6288000000002	168.9024
2_MACS_peak_12647_lociStitched	chr17	71720657	71721872	2	870	669.951	84.9285
1_MACS_peak_16195_lociStitched	chr19	39744729	39745944	1	1216	1227.0285000000001	105.8265
1_MACS_peak_27699_lociStitched	chr8	143114536	143115751	1	1216	891.3240000000001	70.1055
1_MACS_peak_1597_lociStitched	chr1	15773078	15774292	1	1215	950.4406	63.8564
2_MACS_peak_1559_lociStitched	chr1	12198600	12199813	2	961	766.1308	140.708
2_MACS_peak_6927_lociStitched	chr11	117614375	117615588	2	1013	841.3368	49.6117
2_MACS_peak_7540_lociStitched	chr12	52679902	52681115	2	1005	703.2973999999999	87.336
1_MACS_peak_19171_lociStitched	chr20	56366009	56367220	1	1212	1219.2348	80.4104
2_MACS_peak_19359_lociStitched	chr20	57320842	57322052	2	1180	888.019	94.86399999999999
1_MACS_peak_23641_lociStitched	chr4	7939191	7940401	1	1211	1224.762	103.818
1_MACS_peak_26117_lociStitched	chr7	107277571	107278781	1	1211	1156.76	235.345
1_MACS_peak_11724_lociStitched	chr17	27351738	27352947	1	1210	908.2008	69.7593
2_MACS_peak_18798_lociStitched	chr20	35040228	35041437	2	1030	784.3992000000001	75.4416
2_MACS_peak_23835_lociStitched	chr4	8665132	8666341	2	1082	706.2978	89.94959999999999
1_MACS_peak_1657_lociStitched	chr1	16826865	16828073	1	1209	1122.7152	181.2
1_MACS_peak_14226_lociStitched	chr19	5363771	5364979	1	1209	879.1824	164.7712
1_MACS_peak_19975_lociStitched	chr21	9969266	9970474	1	1209	969.9032	524.6344
1_MACS_peak_22371_lociStitched	chr3	10779991	10781199	1	1209	763.6976	156.0736
1_MACS_peak_4345_lociStitched	chr10	46993041	46994248	1	1208	940.1323000000001	223.65709999999999
1_MACS_peak_11808_lociStitched	chr17	35125299	35126506	1	1208	910.5608	99.0947
1_MACS_peak_24846_lociStitched	chr6	31836197	31837404	1	1208	1262.4013	130.8388
1_MACS_peak_4336_lociStitched	chr10	44880621	44881827	1	1207	1051.1496	105.88680000000001
1_MACS_peak_9093_lociStitched	chr15	78144445	78145651	1	1207	953.8254000000001	128.3184
2_MACS_peak_7407_lociStitched	chr12	49299153	49300358	2	1187	904.3525	133.87550000000002
1_MACS_peak_22943_lociStitched	chr3	193850462	193851667	1	1206	1150.293	360.05400000000003
1_MACS_peak_26739_lociStitched	chr7	157608291	157609496	1	1206	889.1695	92.4235
1_MACS_peak_12058_lociStitched	chr17	42015850	42017054	1	1205	1417.8304	138.2192
1_MACS_peak_16429_lociStitched	chr19	42330992	42332196	1	1205	806.5596	107.0356
1_MACS_peak_22939_lociStitched	chr3	188025623	188026827	1	1205	1022.9184	337.9628
2_MACS_peak_3040_lociStitched	chr1	30667835	30669038	2	1010	947.1219	101.17229999999999
2_MACS_peak_4222_lociStitched	chr10	128110	129312	2	896	746.5622	70.31700000000001
2_MACS_peak_4847_lociStitched	chr10	122729863	122731065	2	1165	867.1228000000001	103.7326
1_MACS_peak_15283_lociStitched	chr19	16021941	16023143	1	1203	1128.6779999999999	85.342
1_MACS_peak_11755_lociStitched	chr17	34092993	34094194	1	1202	885.4973	191.6796
2_MACS_peak_13519_lociStitched	chr17	79933804	79935005	2	1091	877.2104	172.8239
1_MACS_peak_13925_lociStitched	chr19	2959403	2960604	1	1202	841.7809	157.8114
1_MACS_peak_6064_lociStitched	chr11	66160377	66161577	1	1201	1177.44	147.96
1_MACS_peak_10401_lociStitched	chr16	85785796	85786996	1	1201	933.48	43.440000000000005
1_MACS_peak_3484_lociStitched	chr1	38512922	38514121	1	1200	1297.6777	125.5353
2_MACS_peak_5921_lociStitched	chr11	64239955	64241154	2	1001	753.8113000000001	110.0682
1_MACS_peak_11154_lociStitched	chr17	5028439	5029638	1	1200	812.5622999999999	101.1956
2_MACS_peak_14163_lociStitched	chr19	5165787	5166986	2	1161	811.4831999999999	172.2963
1_MACS_peak_7011_lociStitched	chr11	119398901	119400099	1	1199	927.6114	94.2826
2_MACS_peak_18422_lociStitched	chr2	241790876	241792074	2	803	765.2824	39.2944
1_MACS_peak_24341_lociStitched	chr5	132113088	132114286	1	1199	934.9191999999999	158.85479999999998
1_MACS_peak_7554_lociStitched	chr12	52737658	52738855	1	1198	895.356	46.8027
1_MACS_peak_10041_lociStitched	chr16	67432412	67433609	1	1198	1275.6429	236.0484
1_MACS_peak_10688_lociStitched	chr16	88330621	88331818	1	1198	1196.8803	50.6331
1_MACS_peak_22989_lociStitched	chr3	195944349	195945546	1	1198	960.3531	238.68179999999998
1_MACS_peak_26596_lociStitched	chr7	156254724	156255921	1	1198	1079.5743	240.7167
1_MACS_peak_6530_lociStitched	chr11	70461900	70463096	1	1197	985.3843999999999	57.408
1_MACS_peak_16864_lociStitched	chr19	48319572	48320768	1	1197	985.5039999999999	123.06840000000001
1_MACS_peak_17314_lociStitched	chr19	51324999	51326195	1	1197	1116.8247999999999	46.046
1_MACS_peak_20565_lociStitched	chr22	19006571	19007767	1	1197	976.8928	83.00240000000001
2_MACS_peak_24090_lociStitched	chr5	555300	556496	2	934	687.5803999999999	75.82639999999999
2_MACS_peak_19593_lociStitched	chr20	60156027	60157222	2	1192	820.3675	91.776
1_MACS_peak_29553_lociStitched	chr9	139622884	139624079	1	1196	1217.705	169.33149999999998
1_MACS_peak_4414_lociStitched	chr10	71441117	71442311	1	1195	853.5906	133.48919999999998
1_MACS_peak_7383_lociStitched	chr12	8541849	8543043	1	1195	1075.794	105.7884
2_MACS_peak_28319_lociStitched	chr9	126817550	126818744	2	995	856.8144	170.2644
1_MACS_peak_8841_lociStitched	chr15	69591677	69592870	1	1194	1100.0653	102.9559
1_MACS_peak_10844_lociStitched	chr17	63656	64849	1	1194	1043.2785000000001	69.194
1_MACS_peak_22765_lociStitched	chr3	72899132	72900325	1	1194	827.7034	134.33180000000002
1_MACS_peak_26066_lociStitched	chr7	101115653	101116846	1	1194	1068.928	174.05870000000002
2_MACS_peak_15245_lociStitched	chr19	15660558	15661750	2	1165	833.9232	93.69120000000001
2_MACS_peak_23271_lociStitched	chr4	6254582	6255774	2	1088	709.0015999999999	96.07520000000001
1_MACS_peak_25544_lociStitched	chr7	5115294	5116486	1	1193	1076.0184	123.96799999999999
2_MACS_peak_6971_lociStitched	chr11	118528735	118529926	2	872	814.7631	83.96549999999999
1_MACS_peak_28048_lociStitched	chr8	145178744	145179934	1	1191	974.6099999999999	123.16499999999999
1_MACS_peak_4167_lociStitched	chr1	228633183	228634372	1	1190	1110.7638	187.5053
1_MACS_peak_9176_lociStitched	chr15	84976137	84977326	1	1190	713.0433	246.7175
1_MACS_peak_15790_lociStitched	chr19	33800615	33801804	1	1190	794.9653999999999	95.2389
2_MACS_peak_19405_lociStitched	chr20	57728946	57730135	2	1152	888.4208	101.06500000000001
1_MACS_peak_26542_lociStitched	chr7	155827352	155828541	1	1190	1170.9272	192.3802
1_MACS_peak_8325_lociStitched	chr14	101998539	101999727	1	1189	914.1659999999999	38.4912
1_MACS_peak_13035_lociStitched	chr17	75765008	75766196	1	1189	1073.2392	203.38559999999998
1_MACS_peak_17430_lociStitched	chr19	55046435	55047623	1	1189	957.4091999999999	122.0076
2_MACS_peak_23140_lociStitched	chr4	3546318	3547505	2	1101	781.1647	112.05279999999999
1_MACS_peak_25144_lociStitched	chr6	107811769	107812956	1	1188	1103.5538999999999	147.6628
1_MACS_peak_21125_lociStitched	chr22	33197169	33198355	1	1187	874.2006	54.3188
2_MACS_peak_7842_lociStitched	chr12	117655834	117657019	2	978	660.6375	65.175
1_MACS_peak_12383_lociStitched	chr17	48104425	48105610	1	1186	923.4705	171.7065
1_MACS_peak_13228_lociStitched	chr17	77301830	77303015	1	1186	1053.5835	72.759
1_MACS_peak_16674_lociStitched	chr19	46579966	46581151	1	1186	1143.999	193.98450000000003
1_MACS_peak_17776_lociStitched	chr2	25434237	25435422	1	1186	1000.377	138.645
1_MACS_peak_18948_lociStitched	chr20	44927825	44929010	1	1186	951.6735	148.0065
1_MACS_peak_24264_lociStitched	chr5	2169563	2170747	1	1185	940.2144000000001	82.0512
2_MACS_peak_2787_lociStitched	chr1	29460250	29461433	2	856	769.4232	99.6086
1_MACS_peak_28261_lociStitched	chr9	115872373	115873556	1	1184	688.8609	130.13
1_MACS_peak_11296_lociStitched	chr17	7259498	7260680	1	1183	967.7034	166.07100000000003
1_MACS_peak_17485_lociStitched	chr19	55494278	55495460	1	1183	902.9298	136.9938
2_MACS_peak_1214_lociStitched	chr1	8984962	8986142	2	954	713.9	97.586
1_MACS_peak_5689_lociStitched	chr11	45122945	45124125	1	1181	953.204	229.628
1_MACS_peak_22916_lociStitched	chr3	184394892	184396072	1	1181	834.614	123.074
1_MACS_peak_26271_lociStitched	chr7	151453235	151454415	1	1181	1144.128	214.996
1_MACS_peak_6833_lociStitched	chr11	117186082	117187261	1	1180	775.1925	73.098
1_MACS_peak_11914_lociStitched	chr17	39712687	39713866	1	1180	900.4023000000001	144.3096
1_MACS_peak_14881_lociStitched	chr19	11689161	11690340	1	1180	880.5951	124.6203
1_MACS_peak_15354_lociStitched	chr19	17099660	17100839	1	1180	820.1124	144.8991
1_MACS_peak_3395_lociStitched	chr1	37464125	37465303	1	1179	898.2249999999999	78.926
1_MACS_peak_6081_lociStitched	chr11	66222766	66223944	1	1179	895.8689999999999	113.5592
1_MACS_peak_16696_lociStitched	chr19	46743122	46744300	1	1179	867.1258	124.6324
1_MACS_peak_26847_lociStitched	chr7	158247822	158249000	1	1179	877.7278	117.9178
1_MACS_peak_5618_lociStitched	chr11	16633971	16635148	1	1178	1200.4223	143.00549999999998
2_MACS_peak_15695_lociStitched	chr19	30345571	30346748	2	875	661.7094000000001	104.9884
2_MACS_peak_25253_lociStitched	chr6	170553858	170555035	2	1161	1174.646	40.724199999999996
1_MACS_peak_1668_lociStitched	chr1	16902058	16903234	1	1177	889.8792000000001	327.516
2_MACS_peak_3565_lociStitched	chr1	53580545	53581721	2	1062	856.716	77.4984
2_MACS_peak_10530_lociStitched	chr16	87066715	87067891	2	1088	643.272	11.4072
1_MACS_peak_3937_lociStitched	chr1	201450198	201451373	1	1176	1571.9150000000002	191.055
1_MACS_peak_4269_lociStitched	chr10	1981536	1982711	1	1176	1096.1575	142.41
2_MACS_peak_6315_lociStitched	chr11	69575388	69576563	2	1112	801.35	66.6225
1_MACS_peak_14591_lociStitched	chr19	8155795	8156970	1	1176	1022.8375000000001	212.44
1_MACS_peak_11107_lociStitched	chr17	3795106	3796280	1	1175	1166.6038	103.5468
1_MACS_peak_22960_lociStitched	chr3	195314947	195316121	1	1175	790.2194000000001	324.9632
1_MACS_peak_18278_lociStitched	chr2	232394476	232395649	1	1174	904.6176	93.9573
2_MACS_peak_25763_lociStitched	chr7	73313905	73315078	2	1095	904.9694999999999	127.5051
1_MACS_peak_19568_lociStitched	chr20	60073907	60075079	1	1173	818.2904000000001	49.224000000000004
1_MACS_peak_26101_lociStitched	chr7	101244723	101245895	1	1173	952.7188	88.1344
1_MACS_peak_26750_lociStitched	chr7	157660255	157661427	1	1173	1037.3372	113.5668
2_MACS_peak_10065_lociStitched	chr16	75240427	75241598	2	877	880.1236	37.472
1_MACS_peak_10314_lociStitched	chr16	85387779	85388950	1	1172	876.9619	57.379000000000005
1_MACS_peak_23770_lociStitched	chr4	8298550	8299721	1	1172	923.0993	53.397600000000004
2_MACS_peak_1906_lociStitched	chr1	18134950	18136120	2	941	791.973	72.774
1_MACS_peak_9721_lociStitched	chr16	27812824	27813994	1	1171	897.39	110.448
1_MACS_peak_18928_lociStitched	chr20	44854590	44855760	1	1171	830.8169999999999	82.251
2_MACS_peak_27885_lociStitched	chr8	144024373	144025543	2	996	765.063	81.081
1_MACS_peak_6754_lociStitched	chr11	73019306	73020475	1	1170	1336.0501	54.7092
2_MACS_peak_2376_lociStitched	chr1	20788922	20790090	2	1019	814.7968	125.6768
1_MACS_peak_15672_lociStitched	chr19	30222085	30223253	1	1169	813.0448	121.2384
2_MACS_peak_23076_lociStitched	chr4	1627435	1628603	2	1161	755.696	83.51199999999999
1_MACS_peak_3711_lociStitched	chr1	154718893	154720060	1	1168	1168.2837000000002	312.1725
1_MACS_peak_6018_lociStitched	chr11	65083072	65084239	1	1168	1006.7709	209.0097
1_MACS_peak_11613_lociStitched	chr17	19664938	19666105	1	1168	936.7509	211.6938
1_MACS_peak_98_lociStitched	chr1	1459216	1460382	1	1167	871.002	94.7958
1_MACS_peak_7405_lociStitched	chr12	49210763	49211929	1	1167	873.917	215.2436
2_MACS_peak_2866_lociStitched	chr1	29781115	29782280	2	1048	752.59	97.627
1_MACS_peak_10213_lociStitched	chr16	85191751	85192916	1	1166	943.7665000000001	26.9115
1_MACS_peak_24533_lociStitched	chr5	176513832	176514997	1	1166	1085.8965	238.7085
1_MACS_peak_25548_lociStitched	chr7	5152269	5153434	1	1166	873.4005000000001	133.276
2_MACS_peak_9929_lociStitched	chr16	49697840	49699004	2	1144	805.1388	78.80279999999999
1_MACS_peak_14714_lociStitched	chr19	9119679	9120843	1	1165	966.4692	152.1348
1_MACS_peak_15279_lociStitched	chr19	15989619	15990783	1	1165	880.7988	74.0304
2_MACS_peak_8459_lociStitched	chr14	104818859	104820022	2	1123	797.8180000000001	130.1397
1_MACS_peak_12112_lociStitched	chr17	42978477	42979640	1	1164	885.6244999999999	111.5317
1_MACS_peak_1591_lociStitched	chr1	15442708	15443870	1	1163	1126.559	257.0344
1_MACS_peak_4568_lociStitched	chr10	73327759	73328921	1	1163	785.6282	89.474
1_MACS_peak_25170_lociStitched	chr6	149068492	149069654	1	1163	909.846	66.00160000000001
2_MACS_peak_11952_lociStitched	chr17	41176559	41177720	2	1128	870.1695000000001	131.7735
1_MACS_peak_25257_lociStitched	chr6	170593341	170594502	1	1162	944.4735	78.7158
1_MACS_peak_12250_lociStitched	chr17	45961736	45962896	1	1161	787.06	157.18
2_MACS_peak_15653_lociStitched	chr19	30015084	30016244	2	1158	915.8199999999999	49.184
1_MACS_peak_17986_lociStitched	chr2	100761918	100763078	1	1161	878.816	71.572
2_MACS_peak_6512_lociStitched	chr11	70415787	70416946	2	907	789.2790000000001	75.9145
1_MACS_peak_3691_lociStitched	chr1	152050979	152052137	1	1159	868.3842	123.90599999999999
1_MACS_peak_24323_lociStitched	chr5	98107752	98108910	1	1159	923.3892	141.9708
1_MACS_peak_10155_lociStitched	chr16	84884327	84885484	1	1158	896.0965	45.3544
1_MACS_peak_12657_lociStitched	chr17	71752773	71753930	1	1158	879.7828	118.014
2_MACS_peak_22545_lociStitched	chr3	19189100	19190257	2	1103	926.7570000000001	75.5521
1_MACS_peak_22985_lociStitched	chr3	195565774	195566931	1	1158	974.0783	249.3335
1_MACS_peak_1213_lociStitched	chr1	8981310	8982466	1	1157	865.2660000000001	93.63600000000001
2_MACS_peak_6278_lociStitched	chr11	69441996	69443152	2	1155	716.0264	127.5068
