GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
CCNA1	0	1242.654	1242.654	1	8
SPG20	0	1242.654	1242.654	1	8
FAM96A	2248.7553	3491.5628	1242.8075	0.608252493881829	0.634746239868938
LOC389906	0	1243.0686	1243.0686	1	8
RBBP4	2160.1111	3403.7602	1243.6491	0.611761131139033	0.65602388481233
AKT3	0	1243.679	1243.679	1	8
LOC339529	0	1243.679	1243.679	1	8
SPNS2	327.0324	1571.4003	1244.3679	0.827735584200588	2.26454526126549
ACADL	0	1245.4011	1245.4011	1	8
LOC100128554	0	1245.4596	1245.4596	1	8
SIK3	1009.2	2255.0647	1245.8647	0.690833895915365	1.15995671497181
JAG1	1245.8	2491.7465	1245.9465	0.666679732278916	1.00008482445423
CCNG1	737.839	1984.0929	1246.2539	0.728928192509151	1.42710162497825
ZFPM1	220.9634	1467.3069	1246.3435	0.869118469951168	2.73129132581162
KRT80	0	1246.7472	1246.7472	1	8
LOC390940	655.0313	1901.9253	1246.894	0.743823849024266	1.53782483291926
CINP	443.9433	1691.351	1247.4077	0.792092687176657	1.92972875427286
AP1S3	992.68	2242.4677	1249.7877	0.693157749799182	1.17568657393134
LOC400238	0	1249.9787	1249.9787	1	8
C22orf30	905.293	2155.9575	1250.6645	0.704273466023117	1.25187203458744
RNF31	413.5591	1665.2688	1251.7097	0.801061405804684	2.009589650513
ZFX	371.4468	1623.5774	1252.1306	0.813813386323835	2.12794866065613
DNAJC3	1553.4	2805.7699	1252.3699	0.643647750458178	0.852967327928526
GPAA1	571.644	1824.4629	1252.8189	0.76142800640489	1.67428294290111
TECPR2	438.0708	1691.351	1253.2802	0.794277113158135	1.948940129287
TMEM232	0	1253.2996	1253.2996	1	8
COPS3	1231.7348	2485.1308	1253.396	0.668609271209591	1.01263011877489
RBBP7	522.855	1776.3247	1253.4697	0.772590633085357	1.76441250681988
CASP1	585.1815	1839.365	1254.1835	0.758642904972126	1.65225172797493
C14orf102	542.7524	1797.2441	1254.4917	0.768054182987026	1.72742026220776
S100A1	0	1254.539	1254.539	1	8
S100A14	0	1254.539	1254.539	1	8
S100A16	0	1254.539	1254.539	1	8
DNM1P35	88.7519	1343.3732	1254.6213	0.938027830110652	3.91993833759749
FLNB	0	1254.6527	1254.6527	1	8
NBPF6	0	1255.2155	1255.2155	1	8
PRR23A	0	1255.8249	1255.8249	1	8
RAMP1	0	1256.251	1256.251	1	8
FAM91A1	1136.1984	2392.4768	1256.2784	0.678009922817493	1.07429015838974
KIF17	0	1256.7579	1256.7579	1	8
C5orf36	994.5424	2251.5785	1257.0361	0.693621269620611	1.17883199386887
QSOX1	1283.3912	2540.4804	1257.0892	0.664373876988966	0.98514033762559
FAM58B	0	1257.5052	1257.5052	1	8
PTGDR	0	1257.5451	1257.5451	1	8
CLDN6	0	1257.7376	1257.7376	1	8
TNFRSF12A	0	1257.7376	1257.7376	1	8
ZNF542	357.57	1615.3383	1257.7683	0.818759949461412	2.17553873482326
NETO1	0	1258.0268	1258.0268	1	8
RPL3L	0	1258.3905	1258.3905	1	8
SNORA10	0	1258.3905	1258.3905	1	8
KIAA0430	1218.5461	2477.1061	1258.56	0.670275763503936	1.02349483167639
MIR3145	0	1258.7997	1258.7997	1	8
CPNE9	0	1258.8617	1258.8617	1	8
SNORA23	0	1258.8803	1258.8803	1	8
ELK3	958.8	2217.8047	1259.0047	0.698168299001761	1.20983051319122
NCRNA00173	336.591	1595.8819	1259.2909	0.825823689429228	2.24528538526191
ANKRD32	990.6463	2251.5785	1260.9322	0.694454776855695	1.18449482215874
MFGE8	561.408	1822.9608	1261.5528	0.764546491297823	1.69916201139809
C7orf53	0	1262.2805	1262.2805	1	8
PANK3	1150	2413.4991	1263.4991	0.677283488018841	1.06949242762829
C1QTNF5	0	1263.7136	1263.7136	1	8
USP2	0	1263.7136	1263.7136	1	8
CSDC2	0	1263.914	1263.914	1	8
LDLRAD1	0	1264.7239	1264.7239	1	8
AGFG2	439.1138	1704.8622	1265.7484	0.795187166274249	1.95698835454639
DNM2	1572.7663	2839.5385	1266.7722	0.643549942424648	0.852352158548653
KRTCAP3	0	1266.9663	1266.9663	1	8
MIR375	0	1267.0728	1267.0728	1	8
TMEM200C	0	1267.1943	1267.1943	1	8
C12orf70	0	1267.559	1267.559	1	8
MGC16121	0	1267.6216	1267.6216	1	8
MIR424	0	1267.6216	1267.6216	1	8
MIR450A1	0	1267.6216	1267.6216	1	8
MIR450A2	0	1267.6216	1267.6216	1	8
MIR450B	0	1267.6216	1267.6216	1	8
MIR503	0	1267.6216	1267.6216	1	8
MIR542	0	1267.6216	1267.6216	1	8
SEC24D	1416	2684.3074	1268.3074	0.654660038415656	0.922728629314372
DNAJC16	1519	2787.5898	1268.5898	0.64728472630479	0.875896411220895
MIR1468	0	1268.5987	1268.5987	1	8
MIR548B	0	1268.7581	1268.7581	1	8
FSD1L	513.6805	1782.6773	1268.9968	0.77630641879937	1.79510235693882
GLIS1	595.296	1864.4118	1269.1158	0.757981008963748	1.64704144339828
SLC10A3	473.6	1742.9857	1269.3857	0.786338060378175	1.87981974711117
TTC39C	0	1269.839	1269.839	1	8
OPRD1	0	1270.4279	1270.4279	1	8
TRADD	1430.2208	2700.6893	1270.4685	0.653775859222887	0.917089784976981
FER1L6	0	1270.8332	1270.8332	1	8
ZNF193	857.673	2128.7826	1271.1096	0.712812405448117	1.3115290136709
FAM170A	0	1271.6396	1271.6396	1	8
HCRTR1	0	1271.8447	1271.8447	1	8
TELO2	791.1792	2063.6511	1272.4719	0.722862966670909	1.3831226725302
WDR74	3007.2	4279.7292	1272.5292	0.587315875115131	0.509098692446637
SERINC1	801.0234	2074.3808	1273.3574	0.721422330815264	1.37276446482803
UBXN2B	823.1523	2096.8683	1273.716	0.718100516140194	1.34900496303541
SNHG5	1306.9322	2580.7617	1273.8295	0.66382842023648	0.981612633257356
LRRC29	1426.5123	2700.6893	1274.177	0.654363309996778	0.920835488462256
TMEM208	1426.5123	2700.6893	1274.177	0.654363309996778	0.920835488462256
MPG	618.655	1892.8862	1274.2312	0.753675153726326	1.61338067557256
RAB10	1348	2622.3593	1274.3593	0.660484127973002	0.960044872035797
PTPRN2	0	1275.0788	1275.0788	1	8
ARL14	0	1275.1816	1275.1816	1	8
CLIP3	0	1275.3491	1275.3491	1	8
GPR31	0	1275.6335	1275.6335	1	8
TCP10L2	0	1275.6335	1275.6335	1	8
GORASP1	1803.4627	3079.5235	1276.0608	0.630663977711016	0.771937552501007
TTC21A	1803.4627	3079.5235	1276.0608	0.630663977711016	0.771937552501007
GPRC5D	445.836	1722.4041	1276.5681	0.794378860533019	1.94983863883336
SDF2L1	1057.3158	2333.9256	1276.6098	0.688221605221026	1.14235222559902
MIR425	1084.1791	2360.7916	1276.6125	0.685286408967136	1.12266759149712
C2orf64	1323.094	2600.8527	1277.7587	0.662815501545931	0.97506913178376
PSMB9	1562.8662	2840.8241	1277.9579	0.645100791942612	0.862115232850339
HMSD	0	1278.1496	1278.1496	1	8
CTAGE9	0	1278.6492	1278.6492	1	8
ENPP3	0	1278.6492	1278.6492	1	8
OR2A4	0	1278.6492	1278.6492	1	8
KILLIN	1833.2	3112.0355	1278.8355	0.629299757311861	0.76349432688415
PTEN	1833.2	3112.0355	1278.8355	0.629299757311861	0.76349432688415
ANXA2P1	0	1279.0863	1279.0863	1	8
OSTF1	1289.7768	2569.5281	1279.7513	0.665800750803597	0.994382005082667
NCSTN	1955.6684	3235.4454	1279.777	0.623266128359583	0.726302561149931
MIR484	1196.7361	2477.1061	1280.37	0.674254898590908	1.04955061440585
NEDD4L	1043.3752	2323.7663	1280.3911	0.690130278160273	1.15520693748133
TBC1D22A	929.9808	2210.5543	1280.5735	0.703878233999041	1.24913533669775
COL18A1	0	1280.9975	1280.9975	1	8
EGOT	0	1281.0264	1281.0264	1	8
IL18R1	0	1281.0544	1281.0544	1	8
IL18RAP	0	1281.0544	1281.0544	1	8
ECM2	43.4336	1324.5294	1281.0958	0.968249433646963	4.93052452098115
PRSS3	0	1281.4762	1281.4762	1	8
C15orf2	0	1282.1694	1282.1694	1	8
LOC339674	0	1282.2453	1282.2453	1	8
YES1	1068.829	2351.1134	1282.2844	0.687471636949207	1.13731306803537
RELL1	1446	2728.7579	1282.7579	0.653632609450239	0.916176849665221
DOHH	1722.0309	3004.8838	1282.8529	0.635696641616994	0.803198171864679
UNC50	1316.9622	2600.8527	1283.8905	0.663852878807521	0.981770756816493
SAT2	548.3656	1833.0538	1284.6882	0.769731614683243	1.74103915338771
YIF1A	952.6181	2237.7399	1285.1218	0.701407146157265	1.23207249111607
NKX2-2	0	1285.196	1285.196	1	8
TRIM67	0	1285.719	1285.719	1	8
ARPC5	1550.8952	2836.9753	1286.0801	0.646549459470146	0.87125238873454
SENP3	828.6	2114.7515	1286.1515	0.718484183761267	1.35174041981585
KRCC1	879.359	2165.6318	1286.2728	0.711211278536539	1.30026380350254
SNORA4	816.3609	2102.6484	1286.2875	0.720329462465228	1.36492863554972
CCDC71	591.6584	1878.3355	1286.6771	0.760461594662238	1.66661840716708
MIR4298	0	1286.6904	1286.6904	1	8
TNNT3	0	1286.6904	1286.6904	1	8
SIRT5	1567.9225	2855.0363	1287.1138	0.645503706704209	0.864654837653072
PGS1	880.831	2168.2334	1287.4024	0.711114333957656	1.29958291512876
H2AFJ	847.308	2134.9508	1287.6428	0.715883812632224	1.33324442759495
ARID3C	0	1287.6791	1287.6791	1	8
C9orf144B	0	1287.6791	1287.6791	1	8
CCL19	0	1287.6791	1287.6791	1	8
CCL21	0	1287.6791	1287.6791	1	8
CCL27	0	1287.6791	1287.6791	1	8
CNTFR	0	1287.6791	1287.6791	1	8
IL11RA	0	1287.6791	1287.6791	1	8
LOC415056	0	1287.6791	1287.6791	1	8
NOL12	1634.2	2922.2907	1288.0907	0.641346793487365	0.83851514276524
SPECC1L	627.5812	1915.7398	1288.1586	0.753243416776726	1.61002758407626
NAA50	2413.276	3701.5467	1288.2707	0.605339988026145	0.61713530803292
MIR23C	0	1289.8852	1289.8852	1	8
SCARF2	0	1290.7648	1290.7648	1	8
NAB2	911.004	2201.7916	1290.7876	0.707335746683785	1.27314863031838
FBXL8	1409.114	2700.6893	1291.5753	0.657133469137075	0.938539341830919
GUCY2F	0	1291.8075	1291.8075	1	8
ATF5	1403.8485	2695.759	1291.9105	0.65756514495595	0.941304273989065
WDR90	695.5659	1987.5251	1291.9592	0.740759482253863	1.51471396836614
VPS35	1374.0956	2667.319	1293.2234	0.659996378495787	0.956907995074792
PSMA1	2823.6425	4117.2542	1293.6117	0.593187649659157	0.544125082399386
ERC1	1181.4	2475.7319	1294.3319	0.676959969641784	1.0673575747477
NIN	0	1295.5227	1295.5227	1	8
C11orf80	684.1156	1979.7648	1295.6492	0.743188320316483	1.53301701192079
SP110	1076	2371.8326	1295.8326	0.687919883349325	1.14032411256601
SP140	1076	2371.8326	1295.8326	0.687919883349325	1.14032411256601
SNORD10	818.878	2114.7515	1295.8735	0.720865228550504	1.36876771122836
USP49	892.6	2188.5345	1295.9345	0.710301513939103	1.2938794150603
OR1J1	0	1296.421	1296.421	1	8
OR1J2	0	1296.421	1296.421	1	8
OR1J4	0	1296.421	1296.421	1	8
OR1N1	0	1296.421	1296.421	1	8
OR1N2	0	1296.421	1296.421	1	8
PTGS1	0	1296.421	1296.421	1	8
PPM1B	1351.4	2648.0753	1296.6753	0.662105676712143	0.970489386607595
EIF5A	2024.5336	3321.6616	1297.128	0.621313191108323	0.714315516964126
GPR142	0	1297.264	1297.264	1	8
OCLM	0	1298.3634	1298.3634	1	8
FAM138B	0	1298.5156	1298.5156	1	8
SPHKAP	0	1299.062	1299.062	1	8
P2RX3	0	1299.4371	1299.4371	1	8
RRN3	795.5076	2095.3759	1299.8683	0.724821979163117	1.39726146071078
PART1	0	1299.883	1299.883	1	8
STXBP1	0	1299.9175	1299.9175	1	8
BRD9	777.1095	2077.1177	1300.0082	0.727733832821718	1.41839316531375
CDCP1	0	1300.2469	1300.2469	1	8
SNORA70G	146.3496	1446.8526	1300.503	0.908141226518517	3.30542724519512
NUP62	1394.4135	2695.759	1301.3455	0.659081982483624	0.951033083724267
C19orf29	1791.4056	3093.5156	1302.11	0.633278506109781	0.788155287980645
C19orf28	1148.1635	2450.362	1302.1985	0.680935010742594	1.09366680071093
AGPAT2	0	1302.3052	1302.3052	1	8
SEPT3	0	1302.8321	1302.8321	1	8
RPS6KA5	542.8	1846.0446	1303.2446	0.77277718274349	1.76594478270559
C17orf90	688.3244	1991.8094	1303.485	0.743175359379446	1.53291904259469
CCDC137	688.3244	1991.8094	1303.485	0.743175359379446	1.53291904259469
AMOTL2	0	1303.7304	1303.7304	1	8
HDLBP	924.84	2229.1522	1304.3122	0.706771627399713	1.26921942105697
ZNF282	1019.136	2324.4706	1305.3346	0.695198591843909	1.18955559193873
C1orf21	1127	2433.6008	1306.6008	0.683480383422932	1.11060501692356
OR5K3	0	1306.6144	1306.6144	1	8
OR5K4	0	1306.6144	1306.6144	1	8
COMT	611.5888	1918.4014	1306.8126	0.758264360075387	1.6492707246673
TXNRD2	611.5888	1918.4014	1306.8126	0.758264360075387	1.6492707246673
LOC644961	109.8982	1416.9629	1307.0647	0.92802344627157	3.68856232302382
PLAGL2	759.4189	2066.5932	1307.1743	0.73127542518307	1.44428661886768
VCAN	0	1307.8766	1307.8766	1	8
BST2	1721	3029.4348	1308.4348	0.637717372733965	0.815801558598065
NOP16	1819.5364	3128.5184	1308.982	0.6322723830787	0.781908676376627
KLC2	928.4286	2237.7399	1309.3113	0.706765890697226	1.26917948646204
SGK223	0	1309.527	1309.527	1	8
RGPD3	0	1309.7796	1309.7796	1	8
ZNF747	1783.2	3093.038	1309.838	0.634308251566064	0.794556036280337
ANP32B	1495	2805.6364	1310.6364	0.652377029594969	0.908182568758893
LHX2	0	1311.4452	1311.4452	1	8
C13orf16	0	1312.0758	1312.0758	1	8
DUX2	0	1312.6212	1312.6212	1	8
DUX4	0	1312.6212	1312.6212	1	8
DUX4L2	0	1312.6212	1312.6212	1	8
DUX4L4	0	1312.6212	1312.6212	1	8
DUX4L6	0	1312.6212	1312.6212	1	8
FRG2	0	1312.6212	1312.6212	1	8
EDN2	0	1313.087	1313.087	1	8
CCNT1	1900	3213.7045	1313.7045	0.628449395149837	0.758237860804055
MIR597	0	1313.9784	1313.9784	1	8
FBXO3	568.2347	1882.3809	1314.1462	0.76812573134685	1.72799974771824
CDKN1C	0	1314.505	1314.505	1	8
FAM134A	1038.0704	2352.8629	1314.7925	0.693868823665744	1.18051297007867
PNPLA1	0	1315.5089	1315.5089	1	8
RSPO4	0	1316.1193	1316.1193	1	8
TMEM209	1502.0078	2818.1284	1316.1206	0.652323970711849	0.90784504058102
FTH1P3	0	1316.1375	1316.1375	1	8
ARHGAP23	758.2	2074.5211	1316.3211	0.732342163864985	1.45212796934617
TRIP13	760.547	2077.1177	1316.5707	0.731981371865393	1.44947365795286
TCP11	0	1316.9898	1316.9898	1	8
TPCN2	509.2914	1826.3245	1317.0331	0.781945567334081	1.84237986418962
GPR84	0	1317.1516	1317.1516	1	8
MIR148B	0	1317.1516	1317.1516	1	8
NFE2	0	1317.1516	1317.1516	1	8
SAFB2	1491.13	2808.731	1317.601	0.653214371348283	0.913512419715428
GHSR	0	1318.0848	1318.0848	1	8
MAFA	0	1318.1637	1318.1637	1	8
MARS	1340.7291	2659.4596	1318.7305	0.664833536477917	0.988115357025556
TP53TG3	0	1319.377	1319.377	1	8
TP53TG3B	0	1319.377	1319.377	1	8
LELP1	0	1319.391	1319.391	1	8
PRR9	0	1319.391	1319.391	1	8
ACRBP	0	1319.5874	1319.5874	1	8
NAGPA	0	1319.7496	1319.7496	1	8
CARS2	768.828	2088.9603	1320.1323	0.730970975001892	1.44205229093182
ZDHHC12	952.551	2273.4426	1320.8916	0.704726320597784	1.25501033698669
SDC4P	0	1321.2912	1321.2912	1	8
SEC14L3	0	1321.2912	1321.2912	1	8
GLOD5	0	1321.4429	1321.4429	1	8
TIA1	1553.9145	2875.3891	1321.4746	0.649174082354617	0.8878500704544
MED12	389.3094	1711.5144	1322.205	0.814687266966416	2.13628434610822
HOXD10	0	1322.3046	1322.3046	1	8
HOXD11	0	1322.3046	1322.3046	1	8
HOXD3	0	1322.3046	1322.3046	1	8
HOXD4	0	1322.3046	1322.3046	1	8
HOXD8	0	1322.3046	1322.3046	1	8
HOXD9	0	1322.3046	1322.3046	1	8
MIR10B	0	1322.3046	1322.3046	1	8
C5orf30	881.4267	2203.7559	1322.3292	0.714303231192864	1.32205192778494
DCAF12	1018.197	2341.2846	1323.0876	0.696918417412972	1.2012835950928
SNORD11	0	1323.2993	1323.2993	1	8
SNORD11B	0	1323.2993	1323.2993	1	8
IFLTD1	0	1323.5397	1323.5397	1	8
ARNT2	0	1323.9305	1323.9305	1	8
LOC283688	0	1323.9305	1323.9305	1	8
CLPS	0	1323.9429	1323.9429	1	8
LHFPL5	0	1323.9429	1323.9429	1	8
OR13D1	0	1324.0266	1324.0266	1	8
LOC100129827	902.8044	2227.2856	1324.4812	0.711572382902728	1.30280120871645
RNF141	902.8044	2227.2856	1324.4812	0.711572382902728	1.30280120871645
CDT1	282.4756	1607.4497	1324.9741	0.850536103199423	2.50857543446754
CEL	0	1325.4218	1325.4218	1	8
CELP	0	1325.4218	1325.4218	1	8
LRRC37A2	0	1326.8392	1326.8392	1	8
FAM150B	0	1327.0824	1327.0824	1	8
SNX4	471.555	1799.327	1327.772	0.792347202540687	1.93195944292318
TOMM6	1583.6	2912.5935	1328.9935	0.647790959174689	0.879096391387953
AP2A2	536.844	1865.8611	1329.0171	0.776566837103729	1.79726676637396
IRS2	411.4	1740.9644	1329.5644	0.808861361951536	2.0812730034572
C8orf79	0	1329.8705	1329.8705	1	8
C11orf41	1021.5891	2352.0664	1330.4773	0.69718630132804	1.20311375156346
THAP3	928.1789	2258.6635	1330.4846	0.708746532304202	1.28299454461952
DSG3	0	1330.62	1330.62	1	8
CHN2	0	1330.7803	1330.7803	1	8
EEFSEC	869.6544	2200.9207	1331.2663	0.716778006830056	1.33959307127463
CD40	0	1331.9046	1331.9046	1	8
LOC219347	845.3094	2177.5622	1332.2528	0.720362121897602	1.3651625304699
STT3B	1350.8	2683.1612	1332.3612	0.665143036080763	0.990119647536778
AFG3L1P	475.3714	1807.9032	1332.5318	0.791802790606088	1.9271904206054
CENPBD1	475.3714	1807.9032	1332.5318	0.791802790606088	1.9271904206054
SH3GL1P1	0	1332.9936	1332.9936	1	8
FSD2	1039.3999	2373.2597	1333.8598	0.695428193307062	1.19111915443957
RAB8B	672.9723	2006.9116	1333.9393	0.748880054094881	1.57635804173074
MYF5	0	1334.2056	1334.2056	1	8
MYF6	0	1334.2056	1334.2056	1	8
RGL1	1502.7656	2836.9753	1334.2097	0.653719972084048	0.916733593353199
ZNF366	0	1334.424	1334.424	1	8
KCNAB1	0	1334.85	1334.85	1	8
SNORD63	0	1334.9726	1334.9726	1	8
PPP3R1	855.2	2190.5781	1335.3781	0.7192178904957	1.35697789336455
DDI1	0	1335.4613	1335.4613	1	8
POFUT1	730.9599	2066.5932	1335.6333	0.738714557375158	1.49939026026561
LMTK3	0	1336.3275	1336.3275	1	8
C19orf20	1920.4	3256.8161	1336.4161	0.629067057873053	0.762055417430798
MIR4313	0	1336.6157	1336.6157	1	8
DUX4L7	0	1336.8145	1336.8145	1	8
FRG2B	0	1336.8145	1336.8145	1	8
TMEM188	870.0958	2207.1029	1337.0071	0.717244193558252	1.34290773319734
OSBPL11	1048.8	2386.313	1337.513	0.694682533005464	1.18604369541696
TPI1P3	0	1337.5673	1337.5673	1	8
MBNL2	722.106	2060.166	1338.06	0.740461752122007	1.51247805364125
NPY6R	0	1338.6861	1338.6861	1	8
CTSF	0	1339.0183	1339.0183	1	8
ACER3	501.6806	1841.6804	1339.9998	0.785914078112591	1.87618166669524
ARL17A	1069.7006	2410.0368	1340.3362	0.692591573145721	1.17184812063239
ARL17B	1069.7006	2410.0368	1340.3362	0.692591573145721	1.17184812063239
KRAS	1539.8	2880.4672	1340.6672	0.65165001789937	0.903559854121774
AP3B2	0	1341.5188	1341.5188	1	8
APBA2	0	1342.462	1342.462	1	8
PHLDA3	0	1342.5587	1342.5587	1	8
RPS10P7	0	1342.5587	1342.5587	1	8
TNNI1	0	1342.5587	1342.5587	1	8
C15orf27	0	1342.5951	1342.5951	1	8
NRG4	0	1342.5951	1342.5951	1	8
DOCK6	0	1342.9356	1342.9356	1	8
LOC55908	0	1342.9356	1342.9356	1	8
CCDC83	596.25	1939.2998	1343.0498	0.76484390091648	1.7015465833921
ATPAF1	647.814	1990.8701	1343.0561	0.754493537138455	1.61974753950577
GRID2IP	0	1343.3543	1343.3543	1	8
SSX3	42.336	1386.2105	1343.8745	0.970364282856736	5.03311757449396
BCL2L13	1414.2	2759.0895	1344.8895	0.661130626092439	0.964206091512481
PPID	1091.2825	2436.9617	1345.6792	0.690700972455365	1.15905895734637
ZBTB9	917.9082	2264.0552	1346.147	0.711527731588616	1.30248735095743
SCARNA18	0	1346.3328	1346.3328	1	8
ISYNA1	0	1346.6041	1346.6041	1	8
TSPAN5	499.0704	1845.75	1346.6796	0.787160500650711	1.8868919136597
TRPV1	0	1346.8765	1346.8765	1	8
PSPN	0	1347.4608	1347.4608	1	8
ZNF833P	0	1347.4617	1347.4617	1	8
DYRK1A	1308	2655.8283	1347.8283	0.670015979249152	1.02179933824883
HOXD1	0	1348.7241	1348.7241	1	8
LOC401022	0	1348.7241	1348.7241	1	8
MIR938	0	1349.1063	1349.1063	1	8
PRPF3	1506.3449	2856.6965	1350.3516	0.654748886865937	0.923295635936597
SELE	0	1351.5665	1351.5665	1	8
SELL	0	1351.5665	1351.5665	1	8
ANXA10	0	1352.3176	1352.3176	1	8
HIGD2A	1776.1852	3128.5184	1352.3332	0.637860848512844	0.816697572053811
LOC100499489	1509.5223	2861.8799	1352.3576	0.654682357985728	0.922871060250026
LOC100131347	700.7	2053.6236	1352.9236	0.745599972348928	1.5513029790582
CLSPN	1026.0004	2379.293	1353.2926	0.698704258493556	1.21350165117544
NARG2	1579.2	2932.8652	1353.6652	0.65000505755103	0.893116868734573
TRMT12	1193.424	2547.1475	1353.7235	0.680951426807374	1.09377581030375
MOBKL2C	637.0442	1990.8701	1353.8259	0.757585625984835	1.64393371188353
DCLK2	508.207	1862.0854	1353.8784	0.785593119228666	1.8734310878997
SEC61G	1278	2632.231	1354.231	0.673165089223629	1.0423982667437
UTP11L	1367.8522	2722.1922	1354.34	0.665565439827499	0.99285658003893
SSBP4	0	1354.3791	1354.3791	1	8
SNORD119	0	1355.1234	1355.1234	1	8
LPHN1	0	1355.1861	1355.1861	1	8
GALNS	183.4694	1539.3911	1355.9217	0.893508847640305	3.06874844357877
TRAPPC2L	183.4694	1539.3911	1355.9217	0.893508847640305	3.06874844357877
C3orf14	0	1356.1116	1356.1116	1	8
TIGD2	232.5834	1588.7287	1356.1453	0.872298987087386	2.77205274601474
OIP5	1870.3678	3226.6562	1356.2884	0.633047087869314	0.786717869001974
MIR3186	0	1356.7132	1356.7132	1	8
WNT8A	0	1357.2708	1357.2708	1	8
CCDC159	572.839	1930.1776	1357.3386	0.771140550965583	1.75253197666984
TMEM205	572.839	1930.1776	1357.3386	0.771140550965583	1.75253197666984
GPT2	973.98	2331.3451	1357.3651	0.70533004453934	1.25919852385446
LOC284648	1396.8518	2754.5732	1357.7214	0.663524741504423	0.979649836480875
TBX20	0	1357.8743	1357.8743	1	8
PIK3R2	1283.2	2641.2045	1358.0045	0.673020454440922	1.04144996217769
LOC283440	0	1358.0672	1358.0672	1	8
GCGR	0	1358.1306	1358.1306	1	8
LOC150622	0	1358.8026	1358.8026	1	8
LOC400940	0	1358.8026	1358.8026	1	8
PAQR4	1104.6	2463.9438	1359.3438	0.690461974993834	1.15744531751041
ProSAPiP1	0	1359.712	1359.712	1	8
SSR1	1213.779	2574.4656	1360.6866	0.679593287086056	1.08476722758601
MYL3	0	1360.9388	1360.9388	1	8
LOC100128054	0	1361.0918	1361.0918	1	8
SBNO1	0	1361.1671	1361.1671	1	8
SAR1A	957.1176	2319.3582	1362.2406	0.707881987103338	1.27695754288013
TFE3	558.4	1922.0264	1363.6264	0.774877416237789	1.78325730573008
MESDC2	719.8905	2083.8045	1363.914	0.743235087982109	1.53337054696304
ABHD10	1080.4108	2444.5788	1364.168	0.693499577984571	1.17800594428498
TTC39A	0	1364.7566	1364.7566	1	8
WDR6	1052.4955	2417.4054	1364.9099	0.696678513210565	1.19964536902983
PRG4	0	1365.0993	1365.0993	1	8
BAT1	1800.907	3166.8174	1365.9104	0.637478480086375	0.814310001907445
UPF1	458.0125	1824.0277	1366.0152	0.799296918608182	1.99366876092313
ANTXR2	967.1548	2333.4839	1366.3291	0.706979500664523	1.27066678649096
BIVM	736.0976	2102.8054	1366.7078	0.740710549109991	1.51434637224642
KDELC1	736.0976	2102.8054	1366.7078	0.740710549109991	1.51434637224642
PTH1R	0	1367.1692	1367.1692	1	8
CAMTA2	1259.5075	2627.0583	1367.5508	0.675933056375888	1.06058850436596
AK3	882.6656	2251.1727	1368.5071	0.71834360439082	1.35073786022723
MIR219-1	739.8942	2109.1065	1369.2123	0.740296939905982	1.511241051605
RING1	739.8942	2109.1065	1369.2123	0.740296939905982	1.511241051605
DDX54	722.2734	2091.8469	1369.5735	0.743339543799887	1.53416032150041
FRMPD2	0	1369.9597	1369.9597	1	8
NPR1	0	1370.054	1370.054	1	8
CDK18	744.5059	2114.838	1370.3321	0.739623519927071	1.50619196789391
MIR1914	0	1370.4299	1370.4299	1	8
MIR647	0	1370.4299	1370.4299	1	8
MIR941-1	0	1370.4299	1370.4299	1	8
MIR941-2	0	1370.4299	1370.4299	1	8
MIR941-3	0	1370.4299	1370.4299	1	8
UCKL1-AS1	0	1370.4299	1370.4299	1	8
GDF5	0	1371.8702	1371.8702	1	8
TMEM22	0	1372.1925	1372.1925	1	8
SEPT2	856.9316	2229.1522	1372.2206	0.722323936893742	1.37924316436353
C10orf79	0	1372.6111	1372.6111	1	8
CDR2	987.6938	2360.4092	1372.7154	0.704998980019432	1.2569012275739
ANAPC5	843.4634	2216.5213	1373.0579	0.724356987798011	1.3938998535537
NCRNA00221	0	1373.1388	1373.1388	1	8
LRP2	129.0573	1503.1323	1374.075	0.920929958137216	3.54188834189755
ARL16	617.451	1991.8094	1374.3584	0.76336167904131	1.68968304359652
EVX2	0	1375.331	1375.331	1	8
HOXD12	0	1375.331	1375.331	1	8
HOXD13	0	1375.331	1375.331	1	8
SAFB	1433.305	2808.731	1375.426	0.662118614740657	0.970572819732019
PDE2A	0	1375.5512	1375.5512	1	8
LOC400657	1387.8	2763.518	1375.718	0.665696533004699	0.993706337677835
NUSAP1	1850.6518	3226.6562	1376.0044	0.635505311082172	0.802006389179084
C16orf92	0	1376.0681	1376.0681	1	8
FAM57B	0	1376.0681	1376.0681	1	8
ACOT9	549.2083	1926.4748	1377.2665	0.778158884713476	1.81053798066298
HGS	614.071	1991.8094	1377.7384	0.764351809852824	1.69760222243724
TNPO2	1389.9487	2767.8059	1377.8572	0.665697273234933	0.99371113638692
