REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_7584_lociStitched	chr13	103046036	103047862	1	1827	5054.5506	370.4954
1_MACS_peak_8193_lociStitched	chr14	75987735	75989561	1	1827	2450.6746000000003	160.688
1_MACS_peak_9370_lociStitched	chr15	85777002	85778828	1	1827	1412.0457999999999	265.31780000000003
1_MACS_peak_12548_lociStitched	chr18	55296683	55298509	1	1827	3063.2976	251.07500000000002
1_MACS_peak_12897_lociStitched	chr19	7242093	7243919	1	1827	4037.2859999999996	418.7018
1_MACS_peak_14893_lociStitched	chr2	105653744	105655570	1	1827	2923.6086	407.92839999999995
1_MACS_peak_14943_lociStitched	chr2	109759609	109761435	1	1827	1813.218	516.0276
1_MACS_peak_15359_lociStitched	chr2	163116935	163118761	1	1827	1965.3238000000001	305.4898
1_MACS_peak_16527_lociStitched	chr20	33542522	33544348	1	1827	5955.3164	356.07
1_MACS_peak_22710_lociStitched	chr6	3258838	3260664	1	1827	3228.9157999999998	245.2318
1_MACS_peak_23127_lociStitched	chr6	31323912	31325738	1	1827	3366.7788	229.8934
1_MACS_peak_24881_lociStitched	chr7	47753960	47755786	1	1827	2153.0366	306.4028
1_MACS_peak_25233_lociStitched	chr7	95063290	95065116	1	1827	3035.9076	470.56019999999995
1_MACS_peak_7889_lociStitched	chr14	45662986	45664811	1	1826	1680.825	131.39999999999998
1_MACS_peak_9214_lociStitched	chr15	75510682	75512507	1	1826	1595.05	287.0725
1_MACS_peak_12523_lociStitched	chr18	52946536	52948361	1	1826	977.2874999999999	177.39
1_MACS_peak_16684_lociStitched	chr20	43691191	43693016	1	1826	1883.765	359.7075
1_MACS_peak_18892_lociStitched	chr3	112709126	112710951	1	1826	10309.06	412.815
1_MACS_peak_21917_lociStitched	chr5	108193360	108195185	1	1826	1708.0175	326.31
1_MACS_peak_28275_lociStitched	chr9	139759913	139761738	1	1826	2014.4349999999997	147.095
2_MACS_peak_28304_lociStitched	chr9	140445490	140447315	2	1731	2108.4225	205.495
1_MACS_peak_955_lociStitched	chr1	64935219	64937043	1	1825	1782.048	175.8336
1_MACS_peak_1224_lociStitched	chr1	100908756	100910580	1	1825	3757.6223999999997	244.41600000000003
1_MACS_peak_6945_lociStitched	chr12	121497230	121499054	1	1825	3510.6528000000003	126.4032
1_MACS_peak_6982_lociStitched	chr12	123236619	123238443	1	1825	2109.0912000000003	253.3536
1_MACS_peak_14077_lociStitched	chr2	26634162	26635986	1	1825	4619.280000000001	403.6512
1_MACS_peak_23301_lociStitched	chr6	39497340	39499164	1	1825	4143.0336	346.9248
1_MACS_peak_26249_lociStitched	chr8	35448744	35450568	1	1825	1861.9391999999998	343.27680000000004
1_MACS_peak_26261_lociStitched	chr8	37430908	37432732	1	1825	1436.9471999999998	380.304
1_MACS_peak_28401_lociStitched	chrX	11219474	11221298	1	1825	1701.4271999999999	134.064
1_MACS_peak_618_lociStitched	chr1	38477612	38479435	1	1824	3290.1504	442.25980000000004
1_MACS_peak_3180_lociStitched	chr10	35483817	35485640	1	1824	2247.3943999999997	489.4755
1_MACS_peak_3404_lociStitched	chr10	70747939	70749762	1	1824	5058.2781	369.8867
1_MACS_peak_5334_lociStitched	chr11	114210777	114212600	1	1824	1793.2851	440.2545
1_MACS_peak_10949_lociStitched	chr17	18265679	18267502	1	1824	3442.5532000000003	369.8867
1_MACS_peak_13104_lociStitched	chr19	14639509	14641332	1	1824	3171.6554	420.5661
1_MACS_peak_18023_lociStitched	chr3	9884505	9886328	1	1824	2986.4386000000004	415.2794
1_MACS_peak_18354_lociStitched	chr3	45429358	45431181	1	1824	2924.4566	358.9487
1_MACS_peak_21914_lociStitched	chr5	108016426	108018249	1	1824	4559.6876	278.3721
1_MACS_peak_23646_lociStitched	chr6	87762934	87764757	1	1824	2045.7706	271.8093
1_MACS_peak_24421_lociStitched	chr7	3082100	3083923	1	1824	1780.7064	182.8469
1_MACS_peak_28207_lociStitched	chr9	134405334	134407157	1	1824	3672.4335	151.309
1_MACS_peak_7628_lociStitched	chr13	111698537	111700359	1	1823	2452.4120000000003	336.5234
2_MACS_peak_8392_lociStitched	chr14	102227239	102229061	2	1630	1111.42	92.3754
1_MACS_peak_8870_lociStitched	chr15	49763330	49765152	1	1823	3354.4842	270.20259999999996
1_MACS_peak_9610_lociStitched	chr16	1428246	1430068	1	1823	6033.7352	195.865
1_MACS_peak_11378_lociStitched	chr17	40895874	40897696	1	1823	5376.722	354.5612
1_MACS_peak_15193_lociStitched	chr2	134843657	134845479	1	1823	2224.2976000000003	326.8668
1_MACS_peak_15489_lociStitched	chr2	176439748	176441570	1	1823	1551.2508	278.766
1_MACS_peak_16730_lociStitched	chr20	46355573	46357395	1	1823	2766.8892	298.9902
1_MACS_peak_23063_lociStitched	chr6	28234042	28235864	1	1823	4406.6892	344.54019999999997
1_MACS_peak_1642_lociStitched	chr1	153630520	153632341	1	1822	6496.5996000000005	577.2570000000001
1_MACS_peak_2486_lociStitched	chr1	218251857	218253678	1	1822	1079.1246	355.4592
1_MACS_peak_2682_lociStitched	chr1	232940370	232942191	1	1822	3293.8248	592.3712999999999
1_MACS_peak_3107_lociStitched	chr10	28030923	28032744	1	1822	4376.5914	179.91479999999999
1_MACS_peak_4161_lociStitched	chr11	1784108	1785929	1	1822	3111.7248	245.4708
1_MACS_peak_4574_lociStitched	chr11	46614471	46616292	1	1822	2441.4147	366.2031
1_MACS_peak_6553_lociStitched	chr12	89637511	89639332	1	1822	2174.6382	404.99039999999997
1_MACS_peak_7069_lociStitched	chr12	132257512	132259333	1	1822	2689.4349	176.0907
1_MACS_peak_8210_lociStitched	chr14	77647205	77649026	1	1822	1184.5605	255.12210000000002
1_MACS_peak_8786_lociStitched	chr15	44037793	44039614	1	1822	4891.7523	318.8571
1_MACS_peak_20262_lociStitched	chr4	68440607	68442428	1	1822	3515.8047	405.1725
1_MACS_peak_21806_lociStitched	chr5	90485068	90486889	1	1822	3182.9259	375.4902
1_MACS_peak_23746_lociStitched	chr6	97496916	97498737	1	1822	3076.0332	339.6165
1_MACS_peak_27019_lociStitched	chr8	138597148	138598969	1	1822	1314.762	292.9989
1_MACS_peak_27532_lociStitched	chr9	71267401	71269222	1	1822	1396.3428000000001	229.6281
1_MACS_peak_1171_lociStitched	chr1	93249742	93251562	1	1821	1588.314	172.9
1_MACS_peak_1515_lociStitched	chr1	147752123	147753943	1	1821	2617.7059999999997	527.6179999999999
1_MACS_peak_2446_lociStitched	chr1	212739513	212741333	1	1821	2601.872	488.48800000000006
1_MACS_peak_10159_lociStitched	chr16	48491455	48493275	1	1821	3161.34	460.82399999999996
1_MACS_peak_17306_lociStitched	chr22	17651752	17653572	1	1821	4484.298000000001	366.73
1_MACS_peak_25124_lociStitched	chr7	77127477	77129297	1	1821	3698.7860000000005	267.17600000000004
1_MACS_peak_26822_lociStitched	chr8	118532107	118533927	1	1821	3882.424	384.748
1_MACS_peak_28993_lociStitched	chrX	106984400	106986220	1	1821	3098.732	222.586
1_MACS_peak_29141_lociStitched	chrX	132741609	132743429	1	1821	1196.6499999999999	137.774
1_MACS_peak_3134_lociStitched	chr10	30817765	30819584	1	1820	4152.0494	425.2822
1_MACS_peak_18523_lociStitched	chr3	52231333	52233152	1	1820	2545.1448	312.3223
1_MACS_peak_23359_lociStitched	chr6	43444619	43446438	1	1820	2205.7194	338.8797
1_MACS_peak_24977_lociStitched	chr7	66309027	66310846	1	1820	7160.3116	437.2876
1_MACS_peak_25181_lociStitched	chr7	89975093	89976912	1	1820	3410.4431	322.1449
1_MACS_peak_4627_lociStitched	chr11	58388311	58390129	1	1819	1439.1288	277.0632
1_MACS_peak_6942_lociStitched	chr12	121340919	121342737	1	1819	1301.1426	130.5324
1_MACS_peak_6984_lociStitched	chr12	123319814	123321632	1	1819	1061.5302	163.8018
1_MACS_peak_12997_lociStitched	chr19	11159134	11160952	1	1819	2551.9266	360.1458
1_MACS_peak_18126_lociStitched	chr3	17236461	17238279	1	1819	929.1798	382.1436
1_MACS_peak_20966_lociStitched	chr4	166032843	166034661	1	1819	4060.3212000000003	342.693
1_MACS_peak_22145_lociStitched	chr5	134073511	134075329	1	1819	2383.9433999999997	512.3124
1_MACS_peak_23150_lociStitched	chr6	31773517	31775335	1	1819	3905.2457999999997	385.96139999999997
1_MACS_peak_28337_lociStitched	chrX	1640044	1641862	1	1819	1075.1652000000001	102.5352
1_MACS_peak_6711_lociStitched	chr12	102454442	102456259	1	1818	5412.1162	400.6485
1_MACS_peak_10396_lociStitched	chr16	69787381	69789198	1	1818	2940.8145	431.9009
1_MACS_peak_11481_lociStitched	chr17	45400484	45402301	1	1818	2310.1338	389.38309999999996
1_MACS_peak_19308_lociStitched	chr3	152808055	152809872	1	1818	3359.8147	282.7252
1_MACS_peak_23455_lociStitched	chr6	52976159	52977976	1	1818	1559.1677	344.6849
1_MACS_peak_23944_lociStitched	chr6	119818475	119820292	1	1818	1504.8394	212.22560000000001
1_MACS_peak_25166_lociStitched	chr7	86973710	86975527	1	1818	4990.3905	379.2079
1_MACS_peak_3089_lociStitched	chr10	26661176	26662992	1	1817	2899.244	306.5408
1_MACS_peak_4193_lociStitched	chr11	3828891	3830707	1	1817	2363.7056000000002	274.76079999999996
1_MACS_peak_5006_lociStitched	chr11	73740896	73742712	1	1817	2187.5535999999997	470.344
1_MACS_peak_7614_lociStitched	chr13	110682068	110683884	1	1817	2835.5024	303.6352
1_MACS_peak_13246_lociStitched	chr19	20606366	20608182	1	1817	2151.4152000000004	184.8688
1_MACS_peak_19583_lociStitched	chr3	182642596	182644412	1	1817	2767.0392	614.1712
1_MACS_peak_20485_lociStitched	chr4	89743844	89745660	1	1817	2943.9175999999998	304.54319999999996
1_MACS_peak_23173_lociStitched	chr6	32783226	32785042	1	1817	1858.4944000000003	394.6168
1_MACS_peak_24028_lociStitched	chr6	132128149	132129965	1	1817	1874.6568	222.46
1_MACS_peak_28172_lociStitched	chr9	132403520	132405336	1	1817	1600.4407999999999	366.83200000000005
1_MACS_peak_29056_lociStitched	chrX	119019157	119020973	1	1817	1315.1471999999999	230.2688
1_MACS_peak_2445_lociStitched	chr1	212731408	212733223	1	1816	4050.7169999999996	513.4635
1_MACS_peak_5131_lociStitched	chr11	85893621	85895436	1	1816	3509.484	414.0015
1_MACS_peak_6991_lociStitched	chr12	123410697	123412512	1	1816	2062.5660000000003	175.1475
1_MACS_peak_12913_lociStitched	chr19	7894145	7895960	1	1816	1323.4979999999998	416.5425
1_MACS_peak_13396_lociStitched	chr19	38826214	38828029	1	1816	2764.0634999999997	347.5725
1_MACS_peak_16155_lociStitched	chr20	327769	329584	1	1816	4207.17	368.808
1_MACS_peak_17988_lociStitched	chr3	4533855	4535670	1	1816	1531.3155	331.41900000000004
1_MACS_peak_23288_lociStitched	chr6	37466695	37468510	1	1816	4754.937	389.86199999999997
1_MACS_peak_23612_lociStitched	chr6	82936760	82938575	1	1816	1686.3165000000001	96.195
1_MACS_peak_3817_lociStitched	chr10	103814863	103816677	1	1815	4439.9464	393.638
1_MACS_peak_5447_lociStitched	chr11	122526038	122527852	1	1815	2067.5971999999997	234.006
1_MACS_peak_8896_lociStitched	chr15	52297896	52299710	1	1815	1580.1754	347.7438
1_MACS_peak_10329_lociStitched	chr16	67522161	67523975	1	1815	2418.969	265.93240000000003
1_MACS_peak_13544_lociStitched	chr19	44847628	44849442	1	1815	2054.7178	312.5522
1_MACS_peak_16706_lociStitched	chr20	44991893	44993707	1	1815	3394.1754	389.6472
1_MACS_peak_22436_lociStitched	chr5	157824999	157826813	1	1815	2285.4586	197.9074
1_MACS_peak_22810_lociStitched	chr6	11536831	11538645	1	1815	1556.5934	200.6284
1_MACS_peak_23396_lociStitched	chr6	45415534	45417348	1	1815	1245.311	293.6866
1_MACS_peak_3075_lociStitched	chr10	24671766	24673579	1	1814	2241.4119	406.112
1_MACS_peak_10325_lociStitched	chr16	67311984	67313797	1	1814	2393.5226000000002	291.5304
1_MACS_peak_13949_lociStitched	chr2	11605334	11607147	1	1814	2805.2549	318.5441
1_MACS_peak_15399_lociStitched	chr2	168886730	168888543	1	1814	3126.1558999999997	358.0675
1_MACS_peak_22001_lociStitched	chr5	118787593	118789406	1	1814	7684.2192000000005	480.26370000000003
1_MACS_peak_22002_lociStitched	chr5	118872671	118874484	1	1814	2252.1086	299.14500000000004
1_MACS_peak_23784_lociStitched	chr6	106340273	106342086	1	1814	1376.9734999999998	352.2659
1_MACS_peak_25368_lociStitched	chr7	102937240	102939053	1	1814	3897.5874	288.8109
1_MACS_peak_25616_lociStitched	chr7	128648802	128650615	1	1814	1779.4595000000002	314.7368
1_MACS_peak_26906_lociStitched	chr8	126364384	126366197	1	1814	2114.3206	345.9204
1_MACS_peak_27068_lociStitched	chr8	144910247	144912060	1	1814	2417.2729	227.16889999999998
1_MACS_peak_27695_lociStitched	chr9	94122770	94124583	1	1814	2957.1843	340.3001
1_MACS_peak_5946_lociStitched	chr12	28695356	28697168	1	1813	4464.5868	324.1668
1_MACS_peak_6017_lociStitched	chr12	33672734	33674546	1	1813	3660.0588	313.6572
1_MACS_peak_11817_lociStitched	chr17	66254394	66256206	1	1813	3420.3312	337.2132
1_MACS_peak_14547_lociStitched	chr2	68916367	68918179	1	1813	2345.2716	346.998
1_MACS_peak_14628_lociStitched	chr2	73963365	73965177	1	1813	2331.5004	428.3568
1_MACS_peak_18841_lociStitched	chr3	108011229	108013041	1	1813	2272.6104	410.9616
1_MACS_peak_22772_lociStitched	chr6	7541367	7543179	1	1813	1974.1739999999998	272.706
1_MACS_peak_25839_lociStitched	chr7	151038300	151040112	1	1813	1754.922	462.7848
1_MACS_peak_27418_lociStitched	chr9	36469812	36471624	1	1813	1769.0556	369.2856
1_MACS_peak_3879_lociStitched	chr10	105742257	105744068	1	1812	2496.6446	276.9019
1_MACS_peak_5114_lociStitched	chr11	84786965	84788776	1	1812	1598.7508	375.0581
1_MACS_peak_12890_lociStitched	chr19	6862349	6864160	1	1812	2082.4689	506.5367
1_MACS_peak_22784_lociStitched	chr6	8101704	8103515	1	1812	2752.5389	392.4437
1_MACS_peak_26130_lociStitched	chr8	25041430	25043241	1	1812	1678.6159	265.31149999999997
1_MACS_peak_26839_lociStitched	chr8	120973906	120975717	1	1812	1439.7450000000001	329.4209
1_MACS_peak_27835_lociStitched	chr9	103360355	103362166	1	1812	1803.0316	376.688
1_MACS_peak_86_lociStitched	chr1	6639371	6641181	1	1811	1952.266	352.95
1_MACS_peak_3992_lociStitched	chr10	120924207	120926017	1	1811	4993.247	291.772
1_MACS_peak_4517_lociStitched	chr11	37524820	37526630	1	1811	1661.037	299.37399999999997
1_MACS_peak_9285_lociStitched	chr15	80444933	80446743	1	1811	3131.662	368.87800000000004
1_MACS_peak_14435_lociStitched	chr2	61921110	61922920	1	1811	2350.285	342.452
1_MACS_peak_14531_lociStitched	chr2	67703623	67705433	1	1811	2271.1879999999996	369.602
1_MACS_peak_19789_lociStitched	chr3	197391105	197392915	1	1811	1364.016	557.842
1_MACS_peak_21338_lociStitched	chr5	32324854	32326664	1	1811	1802.579	240.54899999999998
1_MACS_peak_21674_lociStitched	chr5	75134602	75136412	1	1811	2041.137	251.77100000000002
1_MACS_peak_26166_lociStitched	chr8	27694289	27696099	1	1811	4028.698	377.56600000000003
1_MACS_peak_27444_lociStitched	chr9	38068679	38070489	1	1811	2390.105	248.332
1_MACS_peak_5279_lociStitched	chr11	109816170	109817979	1	1810	2274.4557	413.35650000000004
1_MACS_peak_5369_lociStitched	chr11	117197883	117199692	1	1810	2683.6515	300.1131
1_MACS_peak_21717_lociStitched	chr5	78752050	78753859	1	1810	2526.8112	427.1049
1_MACS_peak_22070_lociStitched	chr5	129239412	129241221	1	1810	1600.965	149.9661
1_MACS_peak_25281_lociStitched	chr7	99213725	99215534	1	1810	4236.3162	445.3758
1_MACS_peak_25749_lociStitched	chr7	142148142	142149951	1	1810	3129.7509	407.9295
1_MACS_peak_17067_lociStitched	chr21	32769891	32771699	1	1809	1613.8208	262.5216
1_MACS_peak_20579_lociStitched	chr4	106156830	106158638	1	1809	1475.1471999999999	343.70079999999996
1_MACS_peak_25661_lociStitched	chr7	132765633	132767441	1	1809	5745.824	600.7984
1_MACS_peak_26195_lociStitched	chr8	29119547	29121355	1	1809	1387.8208	230.1584
1_MACS_peak_27091_lociStitched	chr8	145549557	145551365	1	1809	2136.8752	295.7888
1_MACS_peak_27323_lociStitched	chr9	32160786	32162594	1	1809	1909.7904	323.81280000000004
1_MACS_peak_449_lociStitched	chr1	28654862	28656669	1	1808	6309.3212	470.1814
1_MACS_peak_3254_lociStitched	chr10	48184987	48186794	1	1808	2390.661	192.0841
1_MACS_peak_5590_lociStitched	chr12	510030	511837	1	1808	1978.3036	288.2165
1_MACS_peak_8325_lociStitched	chr14	93552105	93553912	1	1808	2154.8475	158.83530000000002
1_MACS_peak_11035_lociStitched	chr17	26626511	26628318	1	1808	1612.2054	307.3707
1_MACS_peak_12161_lociStitched	chr18	3585818	3587625	1	1808	1828.684	363.0263
1_MACS_peak_13114_lociStitched	chr19	15528549	15530356	1	1808	2985.5254	290.927
1_MACS_peak_14174_lociStitched	chr2	36286478	36288285	1	1808	3442.5157	258.9431
1_MACS_peak_14524_lociStitched	chr2	65832629	65834436	1	1808	1548.599	337.1862
1_MACS_peak_17182_lociStitched	chr21	40759390	40761197	1	1808	1470.1752	483.3725
1_MACS_peak_19345_lociStitched	chr3	156695555	156697362	1	1808	5381.968800000001	493.49170000000004
1_MACS_peak_20846_lociStitched	chr4	146472808	146474615	1	1808	2689.1774	248.6432
1_MACS_peak_28383_lociStitched	chrX	9644616	9646423	1	1808	1886.3273000000002	244.84850000000003
1_MACS_peak_746_lociStitched	chr1	44770980	44772786	1	1807	1542.5046	361.7418
1_MACS_peak_3775_lociStitched	chr10	101418366	101420172	1	1807	2659.5155999999997	405.6276
1_MACS_peak_15711_lociStitched	chr2	201373727	201375533	1	1807	3928.4111999999996	337.3608
1_MACS_peak_25562_lociStitched	chr7	124039167	124040973	1	1807	1753.4454	495.92760000000004
1_MACS_peak_26383_lociStitched	chr8	55013086	55014892	1	1807	2335.5191999999997	300.3378
1_MACS_peak_1981_lociStitched	chr1	173413358	173415162	1	1805	3103.9624	401.0292
1_MACS_peak_10810_lociStitched	chr17	7358469	7360273	1	1805	2620.8512	330.6732
1_MACS_peak_11483_lociStitched	chr17	45579136	45580940	1	1805	1987.8276	433.6816
1_MACS_peak_13270_lociStitched	chr19	23709845	23711649	1	1805	1852.3472	251.8384
1_MACS_peak_14206_lociStitched	chr2	38118983	38120787	1	1805	2161.9136	310.28799999999995
1_MACS_peak_15135_lociStitched	chr2	128614631	128616435	1	1805	3088.6284	315.1588
1_MACS_peak_20892_lociStitched	chr4	153430765	153432569	1	1805	1342.7171999999998	341.4972
1_MACS_peak_21458_lociStitched	chr5	52541155	52542959	1	1805	2056.1992	324.71999999999997
1_MACS_peak_23388_lociStitched	chr6	44671378	44673182	1	1805	2509.364	282.6868
1_MACS_peak_24395_lociStitched	chr7	1083188	1084992	1	1805	2168.2276	370.0004
1_MACS_peak_26706_lociStitched	chr8	101474859	101476663	1	1805	3668.0732000000003	221.892
1_MACS_peak_27129_lociStitched	chr9	272123	273927	1	1805	3932.7200000000003	323.6376
1_MACS_peak_3678_lociStitched	chr10	93667824	93669627	1	1804	2416.5609	262.8774
1_MACS_peak_7047_lociStitched	chr12	127647052	127648855	1	1804	2019.9009	119.7192
1_MACS_peak_13235_lociStitched	chr19	19626136	19627939	1	1804	4969.067999999999	336.62010000000004
1_MACS_peak_13970_lociStitched	chr2	15281562	15283365	1	1804	3091.6041	340.9473
1_MACS_peak_19422_lociStitched	chr3	167490628	167492431	1	1804	2388.7947	498.34919999999994
1_MACS_peak_19861_lociStitched	chr4	4249182	4250985	1	1804	6076.110000000001	366.009
1_MACS_peak_24512_lociStitched	chr7	9188497	9190300	1	1804	1348.4637	319.131
1_MACS_peak_2165_lociStitched	chr1	193417236	193419038	1	1803	2953.1176	640.9714
1_MACS_peak_5632_lociStitched	chr12	3981471	3983273	1	1803	3072.2298	328.865
1_MACS_peak_10255_lociStitched	chr16	57642883	57644685	1	1803	2389.0916	377.8794
1_MACS_peak_12062_lociStitched	chr17	79564543	79566345	1	1803	2112.4846	384.1864
1_MACS_peak_12700_lociStitched	chr19	488234	490036	1	1803	4513.109	305.2588
1_MACS_peak_16927_lociStitched	chr20	62151421	62153223	1	1803	2994.3833999999997	175.8752
1_MACS_peak_18336_lociStitched	chr3	44145731	44147533	1	1803	1536.0248000000001	324.36
1_MACS_peak_20857_lociStitched	chr4	147096345	147098147	1	1803	4898.3766000000005	308.50239999999997
1_MACS_peak_22274_lociStitched	chr5	142952617	142954419	1	1803	2960.3256	336.61359999999996
1_MACS_peak_22296_lociStitched	chr5	146256282	146258084	1	1803	1428.4453999999998	418.4244
1_MACS_peak_242_lociStitched	chr1	17379495	17381296	1	1802	2919.6011	428.8181
1_MACS_peak_2666_lociStitched	chr1	231003508	231005309	1	1802	1552.462	220.9827
1_MACS_peak_5565_lociStitched	chr11	130785358	130787159	1	1802	2912.3971	262.0455
1_MACS_peak_19783_lociStitched	chr3	197182768	197184569	1	1802	3190.2914	446.648
1_MACS_peak_21147_lociStitched	chr4	190642441	190644242	1	1802	5507.6381	556.6890999999999
1_MACS_peak_21939_lociStitched	chr5	110427471	110429272	1	1802	2603.7057	376.0488
1_MACS_peak_22383_lociStitched	chr5	153600530	153602331	1	1802	2638.6451	309.5919
1_MACS_peak_25530_lociStitched	chr7	121012178	121013979	1	1802	2411.1788	508.9626
1_MACS_peak_27740_lociStitched	chr9	96266246	96268047	1	1802	1420.6288	261.3251
1_MACS_peak_58_lociStitched	chr1	2456604	2458404	1	1801	2512.08	282.06
1_MACS_peak_2809_lociStitched	chr1	247552891	247554691	1	1801	1504.26	489.6
1_MACS_peak_11891_lociStitched	chr17	73245562	73247362	1	1801	2726.1	406.44
1_MACS_peak_15712_lociStitched	chr2	201390169	201391969	1	1801	4086.18	462.6
1_MACS_peak_4337_lociStitched	chr11	14587648	14589447	1	1800	1966.8466999999998	373.4724
