#15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_ROSE/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam
#Using cutoff of 26071.572 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
1_MACS_peak_8981_lociStitched	chr15	60210955	60212551	1	1597	1312.0716	255.5196	15158	0
1_MACS_peak_7340_lociStitched	chr13	47171911	47173507	1	1597	1020.4824	179.55	15159	0
1_MACS_peak_3874_lociStitched	chr10	105653775	105655371	1	1597	1566.3144	335.7984	15160	0
1_MACS_peak_3342_lociStitched	chr10	62703229	62704825	1	1597	1234.506	176.9964	15161	0
1_MACS_peak_2109_lociStitched	chr1	184835577	184837173	1	1597	1083.684	390.7008	15162	0
1_MACS_peak_1650_lociStitched	chr1	153821412	153823008	1	1597	1472.7888	380.1672	15163	0
1_MACS_peak_752_lociStitched	chr1	45178209	45179805	1	1597	1274.7252	379.05	15164	0
1_MACS_peak_28672_lociStitched	chrX	48595120	48596715	1	1596	3937.2575	246.4275	15165	0
1_MACS_peak_21494_lociStitched	chr5	55345950	55347545	1	1596	2105.5595	234.784	15166	0
1_MACS_peak_20603_lociStitched	chr4	108745240	108746835	1	1596	1201.992	210.221	15167	0
1_MACS_peak_20471_lociStitched	chr4	88951323	88952918	1	1596	1305.029	279.125	15168	0
1_MACS_peak_19693_lociStitched	chr3	188138779	188140374	1	1596	1089.385	540.5455	15169	0
1_MACS_peak_18294_lociStitched	chr3	39850317	39851912	1	1596	834.0255	218.834	15170	0
1_MACS_peak_17181_lociStitched	chr21	40751609	40753204	1	1596	1819.895	442.6125	15171	0
1_MACS_peak_9667_lociStitched	chr16	3073136	3074731	1	1596	2524.4065	263.813	15172	0
1_MACS_peak_5582_lociStitched	chr11	134531337	134532932	1	1596	823.8175	194.7495	15173	0
1_MACS_peak_5579_lociStitched	chr11	134144977	134146572	1	1596	1919.2635	291.885	15174	0
1_MACS_peak_25630_lociStitched	chr7	129141678	129143272	1	1595	927.708	196.859	15175	0
1_MACS_peak_25000_lociStitched	chr7	70368280	70369874	1	1595	2331.7032	285.1666	15176	0
1_MACS_peak_22056_lociStitched	chr5	126323206	126324800	1	1595	1181.3134	167.37	15177	0
1_MACS_peak_18342_lociStitched	chr3	44665856	44667450	1	1595	1864.5018	332.0302	15178	0
1_MACS_peak_16607_lociStitched	chr20	37554669	37556263	1	1595	2706.4526	239.4188	15179	0
1_MACS_peak_16315_lociStitched	chr20	13227434	13229028	1	1595	1152.1432	287.8764	15180	0
1_MACS_peak_10708_lociStitched	chr17	2727450	2729044	1	1595	1243.6388	283.4132	15181	0
1_MACS_peak_2712_lociStitched	chr1	235183142	235184736	1	1595	1414.9938	426.8732	15182	0
1_MACS_peak_1812_lociStitched	chr1	160633831	160635425	1	1595	1283.4888	397.8624	15183	0
1_MACS_peak_1615_lociStitched	chr1	151584065	151585659	1	1595	4204.8126	403.4414	15184	0
1_MACS_peak_590_lociStitched	chr1	36939333	36940927	1	1595	1266.5924	263.9664	15185	0
1_MACS_peak_22327_lociStitched	chr5	149131017	149132610	1	1594	793.1547	298.8468	15186	0
1_MACS_peak_21381_lociStitched	chr5	37248455	37250048	1	1594	2060.0676	191.16	15187	0
1_MACS_peak_18615_lociStitched	chr3	61880181	61881774	1	1594	1129.1184	264.7566	15188	0
1_MACS_peak_16509_lociStitched	chr20	32828463	32830056	1	1594	1407.5748	285.4656	15189	0
1_MACS_peak_16248_lociStitched	chr20	5730373	5731966	1	1594	1771.5753	228.1176	15190	0
1_MACS_peak_14635_lociStitched	chr2	74306419	74308012	1	1594	1958.9121	336.9195	15191	0
1_MACS_peak_14377_lociStitched	chr2	54899525	54901118	1	1594	1596.5046	322.5825	15192	0
1_MACS_peak_10250_lociStitched	chr16	57495972	57497565	1	1594	1324.1016	237.5163	15193	0
1_MACS_peak_7903_lociStitched	chr14	50318612	50320205	1	1594	2613.1572	107.0496	15194	0
1_MACS_peak_2707_lociStitched	chr1	235061861	235063454	1	1594	1587.2652	495.423	15195	0
1_MACS_peak_2172_lociStitched	chr1	195164114	195165707	1	1594	1288.2591	501.6357	15196	0
1_MACS_peak_1749_lociStitched	chr1	156264658	156266251	1	1594	2006.8614	396.0198	15197	0
1_MACS_peak_28542_lociStitched	chrX	37431089	37432681	1	1593	742.9864	124.972	15198	0
1_MACS_peak_28521_lociStitched	chrX	26134152	26135744	1	1593	1999.7112	50.148	15199	0
1_MACS_peak_27369_lociStitched	chr9	34619562	34621154	1	1593	2027.2528	344.0312	15200	0
1_MACS_peak_24491_lociStitched	chr7	7778262	7779854	1	1593	1025.5664	315.8528	15201	0
1_MACS_peak_23524_lociStitched	chr6	70840860	70842452	1	1593	1061.7048	262.9984	15202	0
1_MACS_peak_22046_lociStitched	chr5	125936204	125937796	1	1593	3393.0296	290.0624	15203	0
1_MACS_peak_21758_lociStitched	chr5	85913250	85914842	1	1593	5417.0984	432.0688	15204	0
1_MACS_peak_20467_lociStitched	chr4	88311680	88313272	1	1593	2490.3656	337.0264	15205	0
1_MACS_peak_3790_lociStitched	chr10	102241212	102242804	1	1593	792.02	312.1912	15206	0
1_MACS_peak_3135_lociStitched	chr10	30872045	30873637	1	1593	2128.504	395.2936	15207	0
1_MACS_peak_2692_lociStitched	chr1	233762705	233764297	1	1593	1528.0016	306.46	15208	0
1_MACS_peak_28670_lociStitched	chrX	48541397	48542988	1	1592	2743.6795	191.0791	15209	0
1_MACS_peak_21982_lociStitched	chr5	114936885	114938476	1	1592	2814.3199	203.8071	15210	0
1_MACS_peak_19891_lociStitched	chr4	6674802	6676393	1	1592	1264.2086	178.8284	15211	0
1_MACS_peak_18982_lociStitched	chr3	121809918	121811509	1	1592	1808.1715	313.9043	15212	0
1_MACS_peak_18097_lociStitched	chr3	15091248	15092839	1	1592	1094.9262	266.6516	15213	0
1_MACS_peak_11600_lociStitched	chr17	51825920	51827511	1	1592	1004.0801	204.1253	15214	0
1_MACS_peak_11157_lociStitched	chr17	32772356	32773947	1	1592	943.3039	243.1048	15215	0
1_MACS_peak_8995_lociStitched	chr15	60799455	60801046	1	1592	1281.3914	248.9915	15216	0
1_MACS_peak_3252_lociStitched	chr10	47395278	47396869	1	1592	3747.6005	339.0421	15217	0
1_MACS_peak_816_lociStitched	chr1	48491515	48493106	1	1592	1130.8828	198.3977	15218	0
1_MACS_peak_25139_lociStitched	chr7	80547527	80549117	1	1591	747.618	208.608	15219	0
1_MACS_peak_22324_lociStitched	chr5	148985217	148986807	1	1591	2675.652	366.495	15220	0
1_MACS_peak_18307_lociStitched	chr3	42066246	42067836	1	1591	803.586	231.981	15221	0
1_MACS_peak_15263_lociStitched	chr2	150714799	150716389	1	1591	1223.505	255.354	15222	0
1_MACS_peak_14629_lociStitched	chr2	74006185	74007775	1	1591	3090.165	381.6	15223	0
1_MACS_peak_14048_lociStitched	chr2	25584679	25586269	1	1591	2184.342	290.493	15224	0
1_MACS_peak_13071_lociStitched	chr19	13371443	13373033	1	1591	1179.621	225.78	15225	0
1_MACS_peak_2552_lociStitched	chr1	224544075	224545665	1	1591	3048.507	350.595	15226	0
2_MACS_peak_8902_lociStitched	chr15	52392718	52394700	2	1591	1060.5682	191.4612	15227	0
1_MACS_peak_28482_lociStitched	chrX	19824974	19826563	1	1590	1686.8824	139.6731	15228	0
1_MACS_peak_27159_lociStitched	chr9	2465406	2466995	1	1590	1445.99	368.8069	15229	0
1_MACS_peak_25672_lociStitched	chr7	134116681	134118270	1	1590	2191.231	526.1179	15230	0
1_MACS_peak_22090_lociStitched	chr5	130982268	130983857	1	1590	1563.4171	164.7793	15231	0
1_MACS_peak_20804_lociStitched	chr4	141229047	141230636	1	1590	1738.2071	208.6357	15232	0
1_MACS_peak_16261_lociStitched	chr20	7117781	7119370	1	1590	1101.8126	193.0635	15233	0
1_MACS_peak_16048_lociStitched	chr2	234159504	234161093	1	1590	1460.1321	160.489	15234	0
1_MACS_peak_15950_lociStitched	chr2	225872579	225874168	1	1590	1393.553	305.088	15235	0
1_MACS_peak_9836_lociStitched	chr16	14765880	14767469	1	1590	1579.466	216.5807	15236	0
1_MACS_peak_9100_lociStitched	chr15	68530135	68531724	1	1590	1535.7685	187.1842	15237	0
1_MACS_peak_8216_lociStitched	chr14	78173586	78175175	1	1590	1169.504	153.4974	15238	0
1_MACS_peak_7443_lociStitched	chr13	73632416	73634005	1	1590	1088.7828	109.0054	15239	0
1_MACS_peak_4048_lociStitched	chr10	126077362	126078951	1	1590	1246.2527	251.8565	15240	0
1_MACS_peak_25482_lociStitched	chr7	114596791	114598379	1	1589	901.8252	338.0852	15241	0
1_MACS_peak_22874_lociStitched	chr6	15434372	15435960	1	1589	1266.2712	210.2512	15242	0
1_MACS_peak_20370_lociStitched	chr4	77914722	77916310	1	1589	2750.5748	214.8564	15243	0
1_MACS_peak_16112_lociStitched	chr2	240174550	240176138	1	1589	1026.3244	74.4772	15244	0
1_MACS_peak_11693_lociStitched	chr17	58155301	58156889	1	1589	2425.0348	264.7196	15245	0
1_MACS_peak_11666_lociStitched	chr17	56735863	56737451	1	1589	3895.0464	327.2868	15246	0
1_MACS_peak_8287_lociStitched	chr14	91607858	91609446	1	1589	1511.6172	126.8812	15247	0
1_MACS_peak_6397_lociStitched	chr12	65672129	65673717	1	1589	1170.1972	197.8648	15248	0
1_MACS_peak_4333_lociStitched	chr11	14379514	14381102	1	1589	1113.5056	198.8176	15249	0
1_MACS_peak_3326_lociStitched	chr10	60194884	60196472	1	1589	864.3484	285.3636	15250	0
1_MACS_peak_786_lociStitched	chr1	46391003	46392591	1	1589	1107.1536	340.7848	15251	0
1_MACS_peak_28315_lociStitched	chr9	140560817	140562404	1	1588	1046.1504	259.6332	15252	0
1_MACS_peak_27771_lociStitched	chr9	99328492	99330079	1	1588	2106.1077	242.6523	15253	0
1_MACS_peak_25251_lociStitched	chr7	97600741	97602328	1	1588	2070.4002	272.4879	15254	0
1_MACS_peak_23948_lociStitched	chr6	121655194	121656781	1	1588	3777.8535	314.3847	15255	0
1_MACS_peak_22828_lociStitched	chr6	12319137	12320724	1	1588	723.5133	290.7384	15256	0
1_MACS_peak_21804_lociStitched	chr5	89853717	89855304	1	1588	1472.736	278.6772	15257	0
1_MACS_peak_17880_lociStitched	chr22	46614984	46616571	1	1588	2855.6478	376.119	15258	0
1_MACS_peak_15905_lociStitched	chr2	219773206	219774793	1	1588	2633.7852	259.6332	15259	0
1_MACS_peak_10143_lociStitched	chr16	46822964	46824551	1	1588	1261.5063	289.6275	15260	0
1_MACS_peak_7294_lociStitched	chr13	42951364	42952951	1	1588	1153.9077	194.8836	15261	0
1_MACS_peak_6536_lociStitched	chr12	85250950	85252537	1	1588	1459.5639	351.6792	15262	0
1_MACS_peak_3976_lociStitched	chr10	118763822	118765409	1	1588	1716.4992	239.9544	15263	0
1_MACS_peak_25667_lociStitched	chr7	133839254	133840840	1	1587	1969.6534	475.007	15264	0
1_MACS_peak_24114_lociStitched	chr6	138213023	138214609	1	1587	1329.7024	254.8702	15265	0
1_MACS_peak_24091_lociStitched	chr6	137142875	137144461	1	1587	3132.6672	259.311	15266	0
1_MACS_peak_22059_lociStitched	chr5	126408214	126409800	1	1587	1920.8046	285.9558	15267	0
1_MACS_peak_21516_lociStitched	chr5	56124429	56126015	1	1587	1040.0988	222.5158	15268	0
1_MACS_peak_18078_lociStitched	chr3	14123139	14124725	1	1587	1515.7402	361.7666	15269	0
1_MACS_peak_8107_lociStitched	chr14	69820535	69822121	1	1587	1493.3776	128.7832	15270	0
1_MACS_peak_5633_lociStitched	chr12	4097299	4098885	1	1587	3018.4752	310.5388	15271	0
1_MACS_peak_27184_lociStitched	chr9	5303448	5305033	1	1586	1578.5015	276.741	15272	0
1_MACS_peak_26782_lociStitched	chr8	107620020	107621605	1	1586	1597.997	138.3705	15273	0
1_MACS_peak_15900_lociStitched	chr2	219597734	219599319	1	1586	998.0745	370.0975	15274	0
1_MACS_peak_15653_lociStitched	chr2	196996062	196997647	1	1586	900.1215	342.677	15275	0
1_MACS_peak_12502_lociStitched	chr18	49253669	49255254	1	1586	1737.794	272.937	15276	0
1_MACS_peak_11002_lociStitched	chr17	20238824	20240409	1	1586	1039.6015	323.974	15277	0
1_MACS_peak_8424_lociStitched	chr14	103994711	103996296	1	1586	1364.8435	108.414	15278	0
1_MACS_peak_8021_lociStitched	chr14	61447047	61448632	1	1586	1255.003	128.385	15279	0
1_MACS_peak_7758_lociStitched	chr14	23539873	23541458	1	1586	1299.066	187.664	15280	0
1_MACS_peak_1599_lociStitched	chr1	151118491	151120076	1	1586	1162.9145	497.69	15281	0
1_MACS_peak_27512_lociStitched	chr9	69380977	69382561	1	1585	1588.1184	296.208	15282	0
1_MACS_peak_27198_lociStitched	chr9	5774971	5776555	1	1585	985.248	235.3824	15283	0
1_MACS_peak_23741_lociStitched	chr6	97332512	97334096	1	1585	1773.6048	404.2368	15284	0
1_MACS_peak_22453_lociStitched	chr5	159199697	159201281	1	1585	2414.808	351.0144	15285	0
1_MACS_peak_20403_lociStitched	chr4	81123209	81124793	1	1585	1308.2256	159.192	15286	0
1_MACS_peak_18639_lociStitched	chr3	67040016	67041600	1	1585	4590.5904	341.6688	15287	0
1_MACS_peak_14221_lociStitched	chr2	39102230	39103814	1	1585	1900.8	340.0848	15288	0
1_MACS_peak_14170_lociStitched	chr2	34826305	34827889	1	1585	1073.6352	202.2768	15289	0
1_MACS_peak_7415_lociStitched	chr13	57991837	57993421	1	1585	1226.9664	211.7808	15290	0
1_MACS_peak_7255_lociStitched	chr13	40700467	40702051	1	1585	720.72	135.9072	15291	0
1_MACS_peak_28801_lociStitched	chrX	67237599	67239182	1	1584	935.3947	119.3582	15292	0
1_MACS_peak_21664_lociStitched	chr5	74147087	74148670	1	1584	2989.1789	356.175	15293	0
1_MACS_peak_11960_lociStitched	chr17	74835080	74836663	1	1584	1830.1063	339.3952	15294	0
1_MACS_peak_10530_lociStitched	chr16	81896722	81898305	1	1584	1359.3221	130.7558	15295	0
1_MACS_peak_8349_lociStitched	chr14	95784648	95786231	1	1584	1296.1604	173.4968	15296	0
1_MACS_peak_6442_lociStitched	chr12	69927552	69929135	1	1584	1176.6439	262.3031	15297	0
1_MACS_peak_3708_lociStitched	chr10	95653022	95654605	1	1584	1788.6317	247.2646	15298	0
2_MACS_peak_28808_lociStitched	chrX	68835816	68839345	2	1584	1167.0403	217.7393	15299	0
2_MACS_peak_23572_lociStitched	chr6	77222559	77227102	2	1584	935.4037	431.585	15300	0
1_MACS_peak_28550_lociStitched	chrX	37676718	37678300	1	1583	1005.361	155.9852	15301	0
1_MACS_peak_24304_lociStitched	chr6	158980479	158982061	1	1583	1774.6876	126.8764	15302	0
1_MACS_peak_22005_lociStitched	chr5	119704213	119705795	1	1583	1077.9748	251.8544	15303	0
1_MACS_peak_21090_lociStitched	chr4	185626213	185627795	1	1583	1145.8426	293.1446	15304	0
1_MACS_peak_19669_lociStitched	chr3	186489735	186491317	1	1583	1613.0072	356.8992	15305	0
1_MACS_peak_18310_lociStitched	chr3	42200727	42202309	1	1583	1303.4098	219.7398	15306	0
1_MACS_peak_13920_lociStitched	chr2	9832501	9834083	1	1583	1777.2188	272.104	15307	0
1_MACS_peak_11886_lociStitched	chr17	73126987	73128569	1	1583	1901.8804	235.4016	15308	0
1_MACS_peak_11359_lociStitched	chr17	40539438	40541020	1	1583	2326.1728	281.596	15309	0
1_MACS_peak_10686_lociStitched	chr17	1933061	1934643	1	1583	1497.5212	390.5958	15310	0
1_MACS_peak_10014_lociStitched	chr16	28890309	28891891	1	1583	1302.9352	224.8022	15311	0
1_MACS_peak_6070_lociStitched	chr12	44414387	44415969	1	1583	1394.2166	240.9386	15312	0
1_MACS_peak_5272_lociStitched	chr11	108535000	108536582	1	1583	1328.5636	394.0762	15313	0
1_MACS_peak_1596_lociStitched	chr1	151019763	151021345	1	1583	1261.645	354.2098	15314	0
1_MACS_peak_29320_lociStitched	chrY	1550114	1551695	1	1582	1658.6271	43.6356	15315	0
1_MACS_peak_28243_lociStitched	chr9	136924566	136926147	1	1582	1271.2821	347.5038	15316	0
1_MACS_peak_27784_lociStitched	chr9	100230726	100232307	1	1582	1375.47	386.2383	15317	0
1_MACS_peak_22612_lociStitched	chr5	177547616	177549197	1	1582	2731.6518	335.172	15318	0
1_MACS_peak_20897_lociStitched	chr4	153505635	153507216	1	1582	2609.5986	388.1355	15319	0
1_MACS_peak_17830_lociStitched	chr22	42914703	42916284	1	1582	2277.7467	354.144	15320	0
1_MACS_peak_14341_lociStitched	chr2	48976757	48978338	1	1582	1335.7869	246.0036	15321	0
1_MACS_peak_13074_lociStitched	chr19	13858282	13859863	1	1582	2465.4114	281.8923	15322	0
1_MACS_peak_12532_lociStitched	chr18	54040789	54042370	1	1582	2110.3188	238.731	15323	0
1_MACS_peak_5734_lociStitched	chr12	9587808	9589389	1	1582	1668.9036	176.9139	15324	0
1_MACS_peak_5330_lociStitched	chr11	114030244	114031825	1	1582	1324.5618	380.7048	15325	0
1_MACS_peak_4982_lociStitched	chr11	72783480	72785061	1	1582	1300.8468	263.7108	15326	0
1_MACS_peak_28710_lociStitched	chrX	51229600	51231180	1	1581	2809.714	207.612	15327	0
1_MACS_peak_21712_lociStitched	chr5	78053346	78054926	1	1581	1347.74	287.718	15328	0
1_MACS_peak_17171_lociStitched	chr21	39003389	39004969	1	1581	2037.726	330.852	15329	0
1_MACS_peak_14913_lociStitched	chr2	106427784	106429364	1	1581	1075.664	280.608	15330	0
1_MACS_peak_10109_lociStitched	chr16	31276037	31277617	1	1581	1397.036	231.312	15331	0
1_MACS_peak_3900_lociStitched	chr10	110821520	110823100	1	1581	855.254	288.508	15332	0
1_MACS_peak_1539_lociStitched	chr1	148785742	148787322	1	1581	1149.134	356.922	15333	0
1_MACS_peak_1263_lociStitched	chr1	109288864	109290444	1	1581	2610.95	186.44	15334	0
1_MACS_peak_434_lociStitched	chr1	28217472	28219052	1	1581	756.504	243.162	15335	0
2_MACS_peak_6194_lociStitched	chr12	51983944	51985622	2	1581	644.8554	146.4894	15336	0
1_MACS_peak_12625_lociStitched	chr18	67615597	67617176	1	1580	1432.3109	312.4841	15337	0
1_MACS_peak_11583_lociStitched	chr17	49007985	49009564	1	1580	1120.7742	177.4796	15338	0
1_MACS_peak_9900_lociStitched	chr16	19728551	19730130	1	1580	2832.4102	343.2746	15339	0
1_MACS_peak_2526_lociStitched	chr1	222134363	222135942	1	1580	1222.6197	391.7499	15340	0
1_MACS_peak_2491_lociStitched	chr1	218549899	218551478	1	1580	1607.1062	392.5394	15341	0
2_MACS_peak_28771_lociStitched	chrX	58272937	58277198	2	1580	1161.9747	259.4949	15342	0
1_MACS_peak_28490_lociStitched	chrX	20078792	20080370	1	1579	963.8424	110.6178	15343	0
1_MACS_peak_28343_lociStitched	chrX	2526428	2528006	1	1579	882.4176	74.3238	15344	0
1_MACS_peak_23465_lociStitched	chr6	53555981	53557559	1	1579	927.2328	318.756	15345	0
1_MACS_peak_23231_lociStitched	chr6	35215156	35216734	1	1579	1589.9928	287.3538	15346	0
1_MACS_peak_19889_lociStitched	chr4	6576218	6577796	1	1579	1895.0202	291.6144	15347	0
1_MACS_peak_18790_lociStitched	chr3	100053031	100054609	1	1579	3031.0224	287.985	15348	0
1_MACS_peak_12635_lociStitched	chr18	68573914	68575492	1	1579	1406.4714	204.1932	15349	0
1_MACS_peak_11238_lociStitched	chr17	36133854	36135432	1	1579	1020.6504	357.7326	15350	0
1_MACS_peak_11237_lociStitched	chr17	36124173	36125751	1	1579	1217.2692	382.3494	15351	0
1_MACS_peak_3186_lociStitched	chr10	37989639	37991217	1	1579	2226.8736	149.2788	15352	0
1_MACS_peak_27926_lociStitched	chr9	115208993	115210570	1	1578	1189.6888	243.1734	15353	0
1_MACS_peak_27053_lociStitched	chr8	144597406	144598983	1	1578	1385.0791	210.6872	15354	0
1_MACS_peak_26447_lociStitched	chr8	64303718	64305295	1	1578	2234.609	364.7601	15355	0
1_MACS_peak_23699_lociStitched	chr6	90927728	90929305	1	1578	1861.6485	326.7544	15356	0
1_MACS_peak_23217_lociStitched	chr6	34262854	34264431	1	1578	1983.7083	321.5503	15357	0
1_MACS_peak_22421_lociStitched	chr5	156967078	156968655	1	1578	1465.9792	386.8381	15358	0
1_MACS_peak_21732_lociStitched	chr5	79694735	79696312	1	1578	1714.199	349.6209	15359	0
1_MACS_peak_19459_lociStitched	chr3	170625433	170627010	1	1578	1447.3706	309.092	15360	0
1_MACS_peak_19119_lociStitched	chr3	132166510	132168087	1	1578	1217.2863	251.8469	15361	0
1_MACS_peak_17794_lociStitched	chr22	41600862	41602439	1	1578	3128.2949	444.714	15362	0
1_MACS_peak_17530_lociStitched	chr22	29976289	29977866	1	1578	1179.596	199.4905	15363	0
1_MACS_peak_12708_lociStitched	chr19	679666	681243	1	1578	921.9142	242.2272	15364	0
1_MACS_peak_5993_lociStitched	chr12	32405127	32406704	1	1578	2987.6265	368.2295	15365	0
1_MACS_peak_5470_lociStitched	chr11	124705888	124707465	1	1578	2888.4332	295.2144	15366	0
1_MACS_peak_978_lociStitched	chr1	66766212	66767789	1	1578	2640.3711	296.7914	15367	0
1_MACS_peak_28339_lociStitched	chrX	1701225	1702801	1	1577	1320.0576	59.888	15368	0
1_MACS_peak_28302_lociStitched	chr9	140376013	140377589	1	1577	1966.06	311.7328	15369	0
1_MACS_peak_27861_lociStitched	chr9	108319612	108321188	1	1577	1690.8904	233.5632	15370	0
1_MACS_peak_26699_lociStitched	chr8	101224674	101226250	1	1577	1403.7432	130.6504	15371	0
1_MACS_peak_21632_lociStitched	chr5	70196083	70197659	1	1577	1828.948	233.248	15372	0
1_MACS_peak_20774_lociStitched	chr4	135660677	135662253	1	1577	1174.908	246.0136	15373	0
1_MACS_peak_13640_lociStitched	chr19	48613157	48614733	1	1577	2931.5176	373.8272	15374	0
1_MACS_peak_13194_lociStitched	chr19	18197085	18198661	1	1577	3852.0592	325.7592	15375	0
1_MACS_peak_12940_lociStitched	chr19	9545423	9546999	1	1577	2917.3336	186.4408	15376	0
1_MACS_peak_9943_lociStitched	chr16	22617375	22618951	1	1577	1002.9664	388.484	15377	0
1_MACS_peak_8964_lociStitched	chr15	58920131	58921707	1	1577	1989.7	262.0888	15378	0
1_MACS_peak_4009_lociStitched	chr10	122366710	122368286	1	1577	1144.6488	354.7576	15379	0
1_MACS_peak_1993_lociStitched	chr1	174843067	174844643	1	1577	1863.7776	250.584	15380	0
1_MACS_peak_1775_lociStitched	chr1	157372784	157374360	1	1577	1480.3368	383.756	15381	0
1_MACS_peak_1199_lociStitched	chr1	95006796	95008372	1	1577	1107.6128	136.7968	15382	0
1_MACS_peak_25788_lociStitched	chr7	148659563	148661138	1	1576	3276.4725	552.825	15383	0
1_MACS_peak_24741_lociStitched	chr7	36405967	36407542	1	1576	1594.0575	258.615	15384	0
1_MACS_peak_23892_lociStitched	chr6	115788835	115790410	1	1576	1082.8125	238.6125	15385	0
1_MACS_peak_23878_lociStitched	chr6	113148334	113149909	1	1576	1436.2425	205.065	15386	0
1_MACS_peak_22022_lociStitched	chr5	123788540	123790115	1	1576	1568.07	419.4225	15387	0
1_MACS_peak_20588_lociStitched	chr4	106514940	106516515	1	1576	1836.6075	304.92	15388	0
1_MACS_peak_16183_lociStitched	chr20	1932774	1934349	1	1576	1039.6575	196.7175	15389	0
1_MACS_peak_15519_lociStitched	chr2	179683782	179685357	1	1576	1319.6925	276.57	15390	0
1_MACS_peak_14131_lociStitched	chr2	30669313	30670888	1	1576	1489.32	261.45	15391	0
1_MACS_peak_12464_lociStitched	chr18	47057437	47059012	1	1576	2709.1575	191.3625	15392	0
1_MACS_peak_10406_lociStitched	chr16	70356127	70357702	1	1576	1223.6175	262.395	15393	0
1_MACS_peak_7689_lociStitched	chr14	19933379	19934954	1	1576	1093.68	174.51	15394	0
1_MACS_peak_6469_lociStitched	chr12	75754286	75755861	1	1576	1010.3625	259.56	15395	0
1_MACS_peak_5622_lociStitched	chr12	2487449	2489024	1	1576	1715.3325	244.125	15396	0
1_MACS_peak_21692_lociStitched	chr5	75933540	75935114	1	1575	1885.1798	244.2848	15397	0
1_MACS_peak_19972_lociStitched	chr4	14727849	14729423	1	1575	1692.9944	317.4758	15398	0
1_MACS_peak_18222_lociStitched	chr3	32147286	32148860	1	1575	1001.6936	315.1148	15399	0
1_MACS_peak_18140_lociStitched	chr3	19187852	19189426	1	1575	1790.8972	227.2856	15400	0
1_MACS_peak_13817_lociStitched	chr19	57946038	57947612	1	1575	1706.216	363.9088	15401	0
1_MACS_peak_8874_lociStitched	chr15	50473925	50475499	1	1575	1274.3104	227.1282	15402	0
