REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_11622_lociStitched	chr15	89177412	89184909	1	7498	18001.7964	1014	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	ISG20	0.8904	1014	1
2_MACS_peak_6933_lociStitched	chr12	4378084	4386267	2	7498	10305.6702	1015	1	CCND2	C12orf5	CCND2	CCND2	0.3082	1015	1
2_MACS_peak_10787_lociStitched	chr15	44231560	44242501	2	7497	13199.2224	1016	1	FRMD5		LOC728758	LOC728758	0.1268	1016	1
3_MACS_peak_14709_lociStitched	chr17	49195162	49210702	3	7497	17484.054	1017	1	SPAG9	NME1-NME2,NME1,NME2	SPAG9	NME1	0.8258	1017	1
3_MACS_peak_35058_lociStitched	chr9	130149232	130161134	3	7492	17212.6724	1018	1	GARNL3,SLC2A8	ZNF79,SNORA65	SLC2A8	SNORA65	1.2642	1018	1
4_MACS_peak_34854_lociStitched	chr9	116101631	116115781	4	7488	16984.245	1019	1	BSPRY,WDR31	RNF183,HDHD3,ALAD	BSPRY	HDHD3	1.3748	1019	1
4_MACS_peak_4774_lociStitched	chr10	104526935	104542674	4	7486	10146.9333	1020	1	C10orf26		C10orf26	C10orf26	0.3461	1020	1
3_MACS_peak_31789_lociStitched	chr7	102029224	102045233	3	7481	9770.2927	1021	1	PRKRIP1	ORAI2,SPDYE6	PRKRIP1	ORAI2	1.0631	1021	1
2_MACS_peak_10475_lociStitched	chr15	23676377	23684304	2	7479	10613.4603	1022	1			MKRN3	MKRN3	NONE	1022	1
1_MACS_peak_27566_lociStitched	chr5	100234304	100241774	1	7471	16392.915	1023	1	ST8SIA4		ST8SIA4	ST8SIA4	0.2493	1023	1
4_MACS_peak_20117_lociStitched	chr2	173685063	173694368	4	7471	11452.594	1024	1	RAPGEF4		RAPGEF4	RAPGEF4	0.1464	1024	1
3_MACS_peak_12589_lociStitched	chr16	30352996	30368422	3	7466	15626.538	1025	1	CD2BP2,TBC1D10B	MYLPF,ZNF48,LOC595101,SEPT1	CD2BP2	MYLPF	1.0961	1025	1
2_MACS_peak_27947_lociStitched	chr5	139041922	139052788	2	7464	18270.0924	1026	1	CXXC5		CXXC5	CXXC5	0.7851	1026	1
4_MACS_peak_32944_lociStitched	chr8	39909942	39918717	4	7460	8405.5725	1027	1			C8orf4	C8orf4	0.1902	1027	1
2_MACS_peak_7902_lociStitched	chr12	96602059	96609727	2	7447	8618.0652	1028	1	ELK3		ELK3	ELK3	0.4896	1028	1
3_MACS_peak_35640_lociStitched	chrX	19901126	19908847	3	7445	8728.5905	1029	1	SH3KBP1		SH3KBP1	SH3KBP1	0.2274	1029	1
2_MACS_peak_26162_lociStitched	chr4	99577964	99586284	2	7443	13880.256	1030	1	TSPAN5		TSPAN5	TSPAN5	0.1792	1030	1
4_MACS_peak_858_lociStitched	chr1	33445758	33459919	4	7442	9856.056	1031	1		RNF19B,AK2	RNF19B	RNF19B	0.1913	1031	1
4_MACS_peak_4482_lociStitched	chr10	82208251	82225039	4	7442	11665.9812	1032	1	TSPAN14	C10orf58	TSPAN14	TSPAN14	0.2676	1032	1
2_MACS_peak_33163_lociStitched	chr8	67519357	67527203	2	7432	9845.1608	1033	1	MYBL1		MYBL1	MYBL1	0.2263	1033	1
2_MACS_peak_16770_lociStitched	chr19	13260229	13267677	2	7428	22507.1112	1034	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	IER2	1.6404	1034	1
3_MACS_peak_2706_lociStitched	chr1	182579827	182592493	3	7428	17351.1534	1035	1	LOC284648	RNASEL,RGS16,RGS8	LOC284648	LOC284648	1.4728	1035	1
3_MACS_peak_299_lociStitched	chr1	14074932	14082613	3	7426	9942.2864	1036	1	PRDM2		PRDM2	PRDM2	0.3887	1036	1
2_MACS_peak_11371_lociStitched	chr15	75741879	75749389	2	7425	24182.2	1037	1	SIN3A		SIN3A	SIN3A	0.4255	1037	1
2_MACS_peak_23480_lociStitched	chr3	10261218	10268831	2	7422	9161.4842	1038	1	IRAK2	TATDN2	TATDN2	TATDN2	0.2935	1038	1
1_MACS_peak_297_lociStitched	chr1	14025797	14033216	1	7420	16499.856	1039	1	PRDM2	PRDM2	PRDM2	PRDM2	0.3887	1039	1
2_MACS_peak_32047_lociStitched	chr7	128572542	128582596	2	7419	29310.4262	1040	1	IRF5	KCP	IRF5	IRF5	1.4626	1040	1
2_MACS_peak_4872_lociStitched	chr10	112112922	112122290	2	7417	18986.1256	1041	1		SMNDC1	SMNDC1	SMNDC1	0.3363	1041	1
3_MACS_peak_21564_lociStitched	chr20	45027140	45037300	3	7415	11581.384	1042	1	ELMO2	SLC35C2	ELMO2	ELMO2	0.3696	1042	1
2_MACS_peak_11824_lociStitched	chr15	101659827	101668985	2	7414	21278.613	1043	1			CHSY1	CHSY1	0.5783	1043	1
4_MACS_peak_23048_lociStitched	chr22	39539815	39549489	4	7409	13022.1714	1044	1	CBX7	APOBEC3H	CBX7	APOBEC3H	0.5794	1044	1
4_MACS_peak_29639_lociStitched	chr6	74224962	74234391	4	7400	16832.6508	1045	1	EEF1A1		EEF1A1	EEF1A1	1.1728	1045	1
3_MACS_peak_34653_lociStitched	chr9	99175638	99186335	3	7396	13084.5704	1046	1	ZNF367	HABP4,SLC35D2	ZNF367	ZNF367	0.3772	1046	1
1_MACS_peak_1945_lociStitched	chr1	144532566	144539959	1	7394	16839.7754	1047	1			C1orf152	C1orf152	NONE	1047	1
3_MACS_peak_28460_lociStitched	chr5	177657828	177667377	3	7389	10144.8576	1048	1	AGXT2L2,COL23A1	HNRNPAB,GMCL1L	AGXT2L2	HNRNPAB	0.5437	1048	1
2_MACS_peak_30325_lociStitched	chr6	152077502	152086861	2	7382	10410.0157	1049	1	ESR1	ESR1	ESR1	ESR1	0.1078	1049	1
2_MACS_peak_23015_lociStitched	chr22	39145746	39153584	2	7371	16099.252	1050	1	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	SUN2	0.6255	1050	1
4_MACS_peak_29104_lociStitched	chr6	31755511	31764580	4	7370	11726.217	1051	1	VARS	MSH5,C6orf26,HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,C6orf27,LSM2,HSPA1L	VARS	SNORD48	1.2755	1051	1
2_MACS_peak_19330_lociStitched	chr2	87535920	87543605	2	7364	12432.793	1052	1			NCRNA00152	NCRNA00152	1.6372	1052	1
2_MACS_peak_4765_lociStitched	chr10	104401191	104409790	2	7363	25093.6018	1053	1	TRIM8		TRIM8	TRIM8	1.3673	1053	1
3_MACS_peak_12618_lociStitched	chr16	30661059	30672849	3	7358	18485.541	1054	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.2139	1054	1
1_MACS_peak_31448_lociStitched	chr7	74070748	74078099	1	7352	18852.3746	1055	1	GTF2I		GTF2I	GTF2I	0.2515	1055	1
2_MACS_peak_18095_lociStitched	chr19	55764440	55771868	2	7352	15280.1388	1056	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	0.6991	1056	1
4_MACS_peak_3358_lociStitched	chr1	228870443	228881279	4	7350	10692.9648	1057	1	RHOU		RHOU	RHOU	0.5462	1057	1
5_MACS_peak_18282_lociStitched	chr2	5612622	5623822	5	7340	6126.4	1058	1			SOX11	SOX11	NONE	1058	1
2_MACS_peak_9164_lociStitched	chr13	113341245	113349065	2	7331	16909.968	1059	1	ATP11A	C13orf35	ATP11A	C13orf35	0.431	1059	1
2_MACS_peak_15879_lociStitched	chr18	51789285	51799435	2	7323	16142.56	1060	1	POLI	SNORA37,MBD2	POLI	SNORA37	0.9707	1060	1
2_MACS_peak_169_lociStitched	chr1	8933052	8940595	2	7322	14028.4714	1061	1	ENO1		ENO1	ENO1	0.6695	1061	1
2_MACS_peak_6133_lociStitched	chr11	67000987	67011068	2	7319	10769.5323	1062	1	KDM2A	ADRBK1,ANKRD13D	ADRBK1	ADRBK1	0.9515	1062	1
4_MACS_peak_17244_lociStitched	chr19	36230790	36240301	4	7316	12629.6569	1063	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.0223	1063	1
3_MACS_peak_9860_lociStitched	chr14	74207249	74214865	3	7314	6156.7744	1064	1	C14orf43	PNMA1	C14orf43	C14orf43	0.6959	1064	1
2_MACS_peak_58_lociStitched	chr1	1707181	1715311	2	7311	17309.583	1065	1	NADK	SLC35E2,NADK	NADK	NADK	0.6061	1065	1
2_MACS_peak_4864_lociStitched	chr10	111967222	111974748	2	7309	12708.4036	1066	1	MXI1	MXI1	MXI1	MXI1	0.2765	1066	1
2_MACS_peak_7592_lociStitched	chr12	56726293	56734001	2	7307	18989.4288	1067	1	IL23A,PAN2	CS,CNPY2,STAT2,APOF	PAN2	PAN2	0.9429	1067	1
2_MACS_peak_11061_lociStitched	chr15	64381372	64389894	2	7302	15796.3792	1068	1	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.6014	1068	1
1_MACS_peak_1124_lociStitched	chr1	44296280	44303576	1	7297	18150.9888	1069	1	ST3GAL3		ARTN	ARTN	NONE	1069	1
2_MACS_peak_176_lociStitched	chr1	9219503	9227162	2	7293	20098.7478	1070	1		GPR157,MIR34A	MIR34A	GPR157	0.1947	1070	1
3_MACS_peak_7932_lociStitched	chr12	98907747	98915320	3	7292	13289.1004	1071	1	TMPO,LOC100128191		LOC100128191	LOC100128191	1.0298	1071	1
3_MACS_peak_28338_lociStitched	chr5	172751695	172759198	3	7282	16105.1895	1072	1	STC2		STC2	STC2	0.7397	1072	1
4_MACS_peak_35445_lociStitched	chr9	140499001	140514657	4	7282	13547.1368	1073	1	ARRDC1,EHMT1,C9orf37	WDR85,ZMYND19	C9orf37	C9orf37	0.7317	1073	1
4_MACS_peak_16957_lociStitched	chr19	17493064	17505934	4	7275	7954.947	1074	1		GTPBP3,FAM125A,ANO8,PLVAP,BST2	PLVAP	BST2	1.2749	1074	1
4_MACS_peak_15964_lociStitched	chr18	57538505	57550029	4	7273	6931.686	1075	1		PMAIP1	PMAIP1	PMAIP1	0.309	1075	1
2_MACS_peak_10177_lociStitched	chr14	95980323	95991597	2	7272	18834.3444	1076	1		GLRX5,C14orf49,SCARNA13,SNHG10	SCARNA13	SCARNA13	0.5778	1076	1
3_MACS_peak_2352_lociStitched	chr1	156690800	156699270	3	7271	11699.611	1077	1	C1orf66,ISG20L2	PRCC,NES,CRABP2,MRPL24,HDGF	ISG20L2	HDGF	2.2825	1077	1
3_MACS_peak_16378_lociStitched	chr19	5679167	5692761	3	7271	17103.9708	1078	1	HSD11B1L,RPL36,C19orf70,LONP1	TMEM146	RPL36	RPL36	1.0312	1078	1
2_MACS_peak_32803_lociStitched	chr8	27231432	27239229	2	7270	8102.6424	1079	1	PTK2B		PTK2B	PTK2B	0.1992	1079	1
2_MACS_peak_14073_lociStitched	chr17	31153970	31163683	2	7267	12836.7008	1080	1	MYO1D		MYO1D	MYO1D	0.145	1080	1
3_MACS_peak_33196_lociStitched	chr8	71125569	71133779	3	7264	9633.614	1081	1	NCOA2		PRDM14	PRDM14	NONE	1081	1
4_MACS_peak_10999_lociStitched	chr15	60798932	60816293	4	7257	9864.5202	1082	1	RORA	NARG2	NARG2	NARG2	0.1881	1082	1
2_MACS_peak_16247_lociStitched	chr19	2695213	2703384	2	7256	17967.2119	1083	1	GNG7	DIRAS1,SLC39A3	GNG7	GNG7	0.6345	1083	1
2_MACS_peak_24657_lociStitched	chr3	128900734	128909103	2	7242	13069.0304	1084	1	CNBP	ISY1	CNBP	CNBP	0.5175	1084	1
6_MACS_peak_4099_lociStitched	chr10	45949730	45961069	6	7241	8890.9099	1085	1	MARCH8		MARCH8	MARCH8	0.1382	1085	1
2_MACS_peak_3683_lociStitched	chr10	3846408	3854692	2	7233	9161.2756	1086	1		KLF6	KLF6	KLF6	1.2717	1086	1
1_MACS_peak_11712_lociStitched	chr15	92394952	92402178	1	7227	23117.4192	1087	1	SLCO3A1		SLCO3A1	SLCO3A1	0.2635	1087	1
2_MACS_peak_31731_lociStitched	chr7	100025580	100035061	2	7227	20934.048	1088	1	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	1.3951	1088	1
5_MACS_peak_16865_lociStitched	chr19	15402819	15413359	5	7226	6707.656	1089	1		BRD4	BRD4	BRD4	0.1628	1089	1
5_MACS_peak_12908_lociStitched	chr16	66906505	66915652	5	7223	9272.3139	1090	1	PDP2	CA7,NAE1,CDH16,RRAD	PDP2	PDP2	0.4388	1090	1
3_MACS_peak_32800_lociStitched	chr8	27218823	27226388	3	7220	8070.342	1091	1	PTK2B	TRIM35	PTK2B	PTK2B	0.1992	1091	1
3_MACS_peak_3641_lociStitched	chr10	725550	736357	3	7217	10459.0146	1092	1	DIP2C	C10orf108	DIP2C	DIP2C	0.172	1092	1
2_MACS_peak_25341_lociStitched	chr3	193814877	193822163	2	7215	12314.0686	1093	1		HES1	HES1	HES1	1.052	1093	1
2_MACS_peak_24969_lociStitched	chr3	160116183	160123490	2	7214	15684.4755	1094	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.4401	1094	1
1_MACS_peak_19650_lociStitched	chr2	112302703	112309914	1	7212	11880.1225	1095	1			LOC541471	LOC541471	0.9482	1095	1
1_MACS_peak_16423_lociStitched	chr19	6587026	6594237	1	7212	22378.6174	1096	1	CD70		CD70	CD70	1.5686	1096	1
4_MACS_peak_20582_lociStitched	chr2	220109547	220119838	4	7208	11900.5124	1097	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	DNAJB2	0.512	1097	1
5_MACS_peak_11997_lociStitched	chr16	2953740	2970526	5	7208	12688.5374	1098	1	FLYWCH1	FLYWCH2,KREMEN2,PAQR4,PRSS22	FLYWCH1	KREMEN2	0.7167	1098	1
2_MACS_peak_14276_lociStitched	chr17	38017264	38024503	2	7206	8641.9182	1099	1	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.4972	1099	1
2_MACS_peak_25305_lociStitched	chr3	190651787	190660114	2	7199	14721.3033	1100	1			SNAR-I	SNAR-I	NONE	1100	1
2_MACS_peak_10203_lociStitched	chr14	98167742	98175021	2	7197	11241.6876	1101	1		LOC100129345	LOC100129345	LOC100129345	0.0765	1101	1
4_MACS_peak_21750_lociStitched	chr20	55963956	55975448	4	7193	11606.92	1102	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.4657	1102	1
3_MACS_peak_5349_lociStitched	chr11	8789840	8798281	3	7183	8933.1103	1103	1	ST5		ST5	ST5	0.2982	1103	1
1_MACS_peak_26482_lociStitched	chr4	144256517	144263698	1	7182	31264.6378	1104	1	GAB1		GAB1	GAB1	0.5484	1104	1
3_MACS_peak_11132_lociStitched	chr15	66788774	66798657	3	7181	14294.7712	1105	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	1.4235	1105	1
4_MACS_peak_15949_lociStitched	chr18	56627814	56639556	4	7179	7381.0212	1106	1	ZNF532		LOC390858	LOC390858	NONE	1106	1
1_MACS_peak_31215_lociStitched	chr7	47533266	47540437	1	7172	20268.8315	1107	1	TNS3		TNS3	TNS3	0.4551	1107	1
2_MACS_peak_26719_lociStitched	chr4	185184629	185191852	2	7172	7678.049	1108	1		ENPP6	ENPP6	ENPP6	0.0346	1108	1
2_MACS_peak_9514_lociStitched	chr14	50460157	50471420	2	7168	21418.8471	1109	1	C14orf182		C14orf182	C14orf182	0.6748	1109	1
1_MACS_peak_11538_lociStitched	chr15	83473435	83480601	1	7167	19271.5238	1110	1	WHAMM,FSD2	SCARNA15	WHAMM	WHAMM	0.64	1110	1
2_MACS_peak_15890_lociStitched	chr18	52983957	52991130	2	7165	5784.3072	1111	1	TCF4		TCF4	TCF4	0.1059	1111	1
2_MACS_peak_24736_lociStitched	chr3	133290820	133298138	2	7164	14120.081	1112	1	CDV3		CDV3	CDV3	0.6496	1112	1
1_MACS_peak_10819_lociStitched	chr15	45489429	45496584	1	7156	14501.754	1113	1	SHF	SLC28A2	SHF	SHF	0.5845	1113	1
1_MACS_peak_27483_lociStitched	chr5	90673690	90680837	1	7148	13645.0524	1114	1	LOC100129716,ARRDC3		LOC100129716	LOC100129716	0.3279	1114	1
3_MACS_peak_33645_lociStitched	chr8	126162666	126172882	3	7147	6863.1088	1115	1	NSMCE2		NSMCE2	NSMCE2	0.3723	1115	1
4_MACS_peak_28797_lociStitched	chr6	20201869	20214280	4	7146	11787.9678	1116	1	MBOAT1		MBOAT1	MBOAT1	0.1949	1116	1
5_MACS_peak_30816_lociStitched	chr7	22474511	22492504	5	7145	11053.0999	1117	1	MGC87042		MGC87042	MGC87042	0.2032	1117	1
4_MACS_peak_10779_lociStitched	chr15	44115606	44125454	4	7143	9986.8568	1118	1	WDR76,MFAP1	SERF2,C15orf63,ELL3,MIR1282,SERINC4,LOC728758	WDR76	MIR1282	1.008	1118	1
2_MACS_peak_4736_lociStitched	chr10	103873482	103881060	2	7130	13696.4772	1119	1	LDB1	HPS6,PPRC1,NOLC1	LDB1	LDB1	0.6793	1119	1
2_MACS_peak_10548_lociStitched	chr15	31652079	31660657	2	7129	11325.5334	1120	1	KLF13		KLF13	KLF13	0.8639	1120	1
5_MACS_peak_21310_lociStitched	chr20	34194473	34208244	5	7128	10759.2823	1121	1	SPAG4,FER1L4	CPNE1	SPAG4	SPAG4	0.6436	1121	1
6_MACS_peak_33920_lociStitched	chr8	145149411	145165075	6	7128	13156.1936	1122	1	CYC1,MAF1,KIAA1875,SHARPIN	EXOSC4,GPAA1,C8orf30A,HEATR7A,OPLAH	SHARPIN	EXOSC4	0.8653	1122	1
3_MACS_peak_8966_lociStitched	chr13	78488700	78496669	3	7126	10009.064	1123	1	EDNRB		EDNRB	EDNRB	0.1785	1123	1
4_MACS_peak_11184_lociStitched	chr15	68589193	68603327	4	7125	12593.394	1124	1	ITGA11	FEM1B	FEM1B	FEM1B	0.8517	1124	1
1_MACS_peak_10915_lociStitched	chr15	52669740	52676862	1	7123	15649.1706	1125	1	MYO5A		MYO5C	MYO5C	NONE	1125	1
2_MACS_peak_5907_lociStitched	chr11	62646869	62655012	2	7123	17903.1998	1126	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	1.0032	1126	1
4_MACS_peak_13923_lociStitched	chr17	25793296	25801645	4	7123	5975.3793	1127	1	KSR1	LOC440419	KSR1	KSR1	0.1143	1127	1
2_MACS_peak_3381_lociStitched	chr1	229471888	229480167	2	7119	14954.3577	1128	1	C1orf96	SPHAR	C1orf96	C1orf96	0.5407	1128	1
2_MACS_peak_5018_lociStitched	chr10	123871168	123878369	2	7115	14457.4477	1129	1	TACC2	TACC2	TACC2	TACC2	0.1503	1129	1
3_MACS_peak_22899_lociStitched	chr22	37588968	37598528	3	7115	14658.348	1130	1		IL2RB,C1QTNF6,SSTR3,RAC2	C1QTNF6	RAC2	1.384	1130	1
5_MACS_peak_9583_lociStitched	chr14	55564137	55575213	5	7106	7804.1496	1131	1		MAPK1IP1L,LGALS3	LGALS3	LGALS3	0.2007	1131	1
6_MACS_peak_15754_lociStitched	chr18	42289175	42306647	6	7104	7488.4992	1132	1	SETBP1		SETBP1	SETBP1	0.1614	1132	1
3_MACS_peak_2986_lociStitched	chr1	206282388	206294150	3	7102	10965.7126	1133	1	C1orf186	CTSE	C1orf186	C1orf186	0.2737	1133	1
1_MACS_peak_32320_lociStitched	chr7	147844923	147852019	1	7097	11803.4864	1134	1	CNTNAP2,MIR548T		MIR548T	MIR548T	0.1764	1134	1
3_MACS_peak_28856_lociStitched	chr6	26121777	26128908	3	7082	9345.1755	1135	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	0.9552	1135	1
5_MACS_peak_23010_lociStitched	chr22	39092711	39103670	5	7075	14828.6229	1136	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	JOSD1	SUN2	0.6255	1136	1
3_MACS_peak_26910_lociStitched	chr5	10695232	10705367	3	7072	11235.661	1137	1	DAP		DAP	DAP	0.2518	1137	1
3_MACS_peak_19541_lociStitched	chr2	106406159	106420750	3	7070	12590.5739	1138	1	NCK2	NCK2	NCK2	NCK2	0.1963	1138	1
2_MACS_peak_29418_lociStitched	chr6	43737230	43744507	2	7057	22429.1694	1139	1	VEGFA		VEGFA	VEGFA	0.9531	1139	1
5_MACS_peak_30932_lociStitched	chr7	28847606	28856242	5	7055	8598.0016	1140	1	CREB5		CREB5	CREB5	0.1244	1140	1
5_MACS_peak_29379_lociStitched	chr6	42980222	42990492	5	7054	10328.539	1141	1	KLHDC3,RRP36,MEA1	PPP2R5D,KLC4,PEX6,CUL7,MRPL2	KLHDC3	KLHDC3	0.6658	1141	1
4_MACS_peak_10561_lociStitched	chr15	32747230	32762960	4	7054	7142.993	1142	1			LOC100288615	LOC100288615	NONE	1142	1
2_MACS_peak_9120_lociStitched	chr13	110706058	110716096	2	7053	10879.1844	1143	1			COL4A1	COL4A1	NONE	1143	1
4_MACS_peak_24241_lociStitched	chr3	71466915	71478545	4	7053	8223.573	1144	1	FOXP1		MIR1284	MIR1284	NONE	1144	1
2_MACS_peak_26112_lociStitched	chr4	87855274	87862363	2	7044	7995.6831	1145	1	AFF1	C4orf36	AFF1	AFF1	0.119	1145	1
2_MACS_peak_15280_lociStitched	chr17	76881517	76889168	2	7042	13500.1895	1146	1	TIMP2	USP36	TIMP2	TIMP2	0.4181	1146	1
4_MACS_peak_21973_lociStitched	chr21	32878643	32890644	4	7041	9135.1612	1147	1	TIAM1		TIAM1	TIAM1	0.2409	1147	1
1_MACS_peak_20452_lociStitched	chr2	204661535	204668568	1	7034	11472.9329	1148	1			CTLA4	CTLA4	NONE	1148	1
3_MACS_peak_30420_lociStitched	chr6	159064284	159075490	3	7034	12397.1978	1149	1	SYTL3,DYNLT1		SYTL3	SYTL3	0.2587	1149	1
2_MACS_peak_2070_lociStitched	chr1	149907747	149915691	2	7032	15830.8032	1150	1	MTMR11,OTUD7B	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A,SF3B4	MTMR11	HIST2H2AC	1.8449	1150	1
5_MACS_peak_23190_lociStitched	chr22	43091182	43101492	5	7027	8540.804	1151	1	A4GALT	CYB5R3	A4GALT	A4GALT	0.8086	1151	1
3_MACS_peak_2671_lociStitched	chr1	179845739	179853614	3	7026	16713.9	1152	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	TOR1AIP1	0.4223	1152	1
3_MACS_peak_9136_lociStitched	chr13	111357339	111368937	3	7022	14836.1616	1153	1	ING1,CARS2		ING1	ING1	0.7069	1153	1
2_MACS_peak_20552_lociStitched	chr2	219148387	219157671	2	7016	10597.686	1154	1	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	TMBIM1	0.5759	1154	1
3_MACS_peak_11106_lociStitched	chr15	65587468	65598267	3	7015	10263.3696	1155	1		PARP16	PARP16	PARP16	0.2852	1155	1
3_MACS_peak_28215_lociStitched	chr5	157282689	157291405	3	7013	11640.218	1156	1	CLINT1		CLINT1	CLINT1	0.2132	1156	1
1_MACS_peak_452_lociStitched	chr1	21615647	21622658	1	7012	18422.8047	1157	1	ECE1	ECE1	ECE1	ECE1	0.2824	1157	1
2_MACS_peak_12796_lociStitched	chr16	54958854	54966269	2	7005	15185.1785	1158	1	IRX5,CRNDE		CRNDE	CRNDE	0.8135	1158	1
2_MACS_peak_17095_lociStitched	chr19	19771468	19781001	2	6996	15805.714	1159	1	ZNF101,ATP13A1	PBX4,LPAR2,GMIP	ATP13A1	ATP13A1	0.5841	1159	1
3_MACS_peak_3274_lociStitched	chr1	226308651	226316930	3	6994	18280.8599	1160	1			ACBD3	ACBD3	NONE	1160	1
2_MACS_peak_34803_lociStitched	chr9	112863210	112873721	2	6992	10859.9652	1161	1	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	AKAP2	0.6264	1161	1
5_MACS_peak_35618_lociStitched	chrX	19785825	19796294	5	6981	6592.3293	1162	1	SH3KBP1		SH3KBP1	SH3KBP1	0.2274	1162	1
3_MACS_peak_16811_lociStitched	chr19	14182138	14193357	3	6976	17611.5862	1163	1	LOC113230	RLN3,IL27RA,PALM3,SAMD1,PRKACA	LOC113230	LOC113230	1.179	1163	1
1_MACS_peak_11190_lociStitched	chr15	69107801	69114775	1	6975	34207.47	1164	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.81	1164	1
1_MACS_peak_16205_lociStitched	chr19	2234826	2241799	1	6974	15567.9198	1165	1	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	OAZ1	1.6487	1165	1
2_MACS_peak_19031_lociStitched	chr2	65273959	65285183	2	6972	11556.2304	1166	1	CEP68		CEP68	CEP68	0.3497	1166	1
3_MACS_peak_20368_lociStitched	chr2	201332568	201343253	3	6963	7399.3625	1167	1	SPATS2L	SGOL2,KCTD18	KCTD18	KCTD18	0.136	1167	1
2_MACS_peak_17719_lociStitched	chr19	47285448	47292454	2	6960	21635.2286	1168	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	SLC1A5	1.0016	1168	1
2_MACS_peak_18840_lociStitched	chr2	46768041	46777396	2	6960	12907.0935	1169	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.5765	1169	1
3_MACS_peak_3773_lociStitched	chr10	11217406	11224855	3	6958	8567.0949	1170	1	CELF2		CELF2	CELF2	0.2387	1170	1
1_MACS_peak_8002_lociStitched	chr12	105060332	105067284	1	6953	13520.2496	1171	1	CHST11		MIR3922	MIR3922	0.1122	1171	1
3_MACS_peak_28422_lociStitched	chr5	176852198	176859319	3	6947	10874.4791	1172	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	0.607	1172	1
5_MACS_peak_16450_lociStitched	chr19	7215022	7228334	5	6944	11632.0256	1173	1	INSR		INSR	INSR	0.4804	1173	1
6_MACS_peak_16225_lociStitched	chr19	2489256	2508021	6	6938	9759.6765	1174	1		GADD45B,LMNB2	GADD45B	GADD45B	1.6305	1174	1
2_MACS_peak_1731_lociStitched	chr1	111413230	111423514	2	6935	8856.5808	1175	1	CD53		CD53	CD53	0.2791	1175	1
2_MACS_peak_11196_lociStitched	chr15	69754140	69763056	2	6934	17989.8132	1176	1		KIF23,RPLP1	RPLP1	RPLP1	1.084	1176	1
2_MACS_peak_7880_lociStitched	chr12	95209072	95217557	2	6931	11092.4405	1177	1		MIR492,KRT19P2	MIR492	MIR492	0.603	1177	1
3_MACS_peak_5433_lociStitched	chr11	13350969	13362082	3	6927	9673.8665	1178	1	ARNTL		ARNTL	ARNTL	0.2421	1178	1
2_MACS_peak_4520_lociStitched	chr10	89620499	89627433	2	6925	15569.6036	1179	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	PTEN	0.2	1179	1
2_MACS_peak_9761_lociStitched	chr14	69257090	69264181	2	6925	12741.8179	1180	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	0.8707	1180	1
