REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam
1_MACS_peak_33577_lociStitched	chr8	120844078	120846158	1	2081	3548.272
1_MACS_peak_11542_lociStitched	chr15	83653927	83656006	1	2080	4898.124
2_MACS_peak_13684_lociStitched	chr17	8533192	8535271	2	1965	2400.2055
1_MACS_peak_30414_lociStitched	chr6	158677838	158679917	1	2080	2092.9293
1_MACS_peak_32909_lociStitched	chr8	37961941	37964020	1	2080	5072.76
1_MACS_peak_33222_lociStitched	chr8	74789982	74792061	1	2080	3894.1749
1_MACS_peak_35030_lociStitched	chr9	128022987	128025066	1	2080	4411.8459
2_MACS_peak_12043_lociStitched	chr16	3450065	3452143	2	2037	3626.11
2_MACS_peak_15617_lociStitched	chr18	12990430	12992508	2	2070	3369.477
1_MACS_peak_19931_lociStitched	chr2	151428634	151430712	1	2079	1751.3384
1_MACS_peak_21145_lociStitched	chr20	25370259	25372337	1	2079	4836.545
2_MACS_peak_23323_lociStitched	chr22	50246230	50248308	2	1987	3148.5856000000003
1_MACS_peak_24457_lociStitched	chr3	118674311	118676389	1	2079	1621.2556
1_MACS_peak_35583_lociStitched	chrX	15692427	15694505	1	2079	3031.1786
1_MACS_peak_1516_lociStitched	chr1	89457213	89459290	1	2078	3085.7989000000002
1_MACS_peak_2741_lociStitched	chr1	185014023	185016100	1	2078	3921.3759999999997
2_MACS_peak_3449_lociStitched	chr1	233462516	233464593	2	1930	2642.3594
1_MACS_peak_3670_lociStitched	chr10	3437288	3439365	1	2078	1482.1472
1_MACS_peak_23321_lociStitched	chr22	50153791	50155868	1	2078	1915.6171
1_MACS_peak_27273_lociStitched	chr5	66461507	66463584	1	2078	3085.1758
1_MACS_peak_34754_lociStitched	chr9	107722851	107724928	1	2078	3276.8829
1_MACS_peak_153_lociStitched	chr1	8020715	8022791	1	2077	3509.6856000000002
1_MACS_peak_950_lociStitched	chr1	38454462	38456538	1	2077	3032.2056
1_MACS_peak_6245_lociStitched	chr11	71497254	71499330	1	2077	3412.1135999999997
1_MACS_peak_12984_lociStitched	chr16	68235104	68237180	1	2077	1799.892
1_MACS_peak_15348_lociStitched	chr17	79267964	79270040	1	2077	4148.8859999999995
1_MACS_peak_18681_lociStitched	chr2	33823115	33825191	1	2077	4261.8204000000005
1_MACS_peak_21916_lociStitched	chr21	16436264	16438340	1	2077	2130.8064
2_MACS_peak_27360_lociStitched	chr5	74631916	74633992	2	2023	3590.0268
1_MACS_peak_30693_lociStitched	chr7	6864715	6866791	1	2077	3608.9184
1_MACS_peak_30840_lociStitched	chr7	23144583	23146659	1	2077	4556.404799999999
2_MACS_peak_32151_lociStitched	chr7	134142460	134144536	2	2075	4124.596799999999
1_MACS_peak_16857_lociStitched	chr19	15235208	15237283	1	2076	3875.4775
2_MACS_peak_17898_lociStitched	chr19	50082969	50085044	2	2074	2873.2525
1_MACS_peak_26091_lociStitched	chr4	83810922	83812997	1	2076	2226.06
1_MACS_peak_30722_lociStitched	chr7	7999192	8001267	1	2076	1365.5575000000001
1_MACS_peak_1099_lociStitched	chr1	43281486	43283560	1	2075	4157.1256
1_MACS_peak_19286_lociStitched	chr2	86332157	86334231	1	2075	3236.6844
1_MACS_peak_27397_lociStitched	chr5	78808958	78811032	1	2075	4946.2826000000005
1_MACS_peak_28801_lociStitched	chr6	20259881	20261955	1	2075	3129.4586
1_MACS_peak_29048_lociStitched	chr6	30639570	30641644	1	2075	2026.9201999999998
1_MACS_peak_30211_lociStitched	chr6	138724293	138726367	1	2075	4465.944200000001
1_MACS_peak_31085_lociStitched	chr7	39052537	39054611	1	2075	3937.489
1_MACS_peak_3333_lociStitched	chr1	228352810	228354883	1	2074	4178.3388
1_MACS_peak_11584_lociStitched	chr15	85479873	85481946	1	2074	2200.9041
1_MACS_peak_27440_lociStitched	chr5	86562924	86564997	1	2074	5017.2819
1_MACS_peak_27537_lociStitched	chr5	96038016	96040089	1	2074	2615.5041
1_MACS_peak_28507_lociStitched	chr5	179920429	179922502	1	2074	3671.6976000000004
2_MACS_peak_242_lociStitched	chr1	10458132	10460204	2	2064	3494.8424
1_MACS_peak_6128_lociStitched	chr11	66866496	66868568	1	2073	1801.3968
1_MACS_peak_14485_lociStitched	chr17	43249211	43251283	1	2073	2847.7568
1_MACS_peak_15476_lociStitched	chr18	267176	269248	1	2073	5368.9664
1_MACS_peak_18893_lociStitched	chr2	54341527	54343599	1	2073	4662.207200000001
1_MACS_peak_26697_lociStitched	chr4	183837684	183839756	1	2073	3477.6447999999996
1_MACS_peak_943_lociStitched	chr1	38258985	38261056	1	2072	3946.7047
1_MACS_peak_6871_lociStitched	chr12	782654	784725	1	2072	1671.9183
1_MACS_peak_7549_lociStitched	chr12	54866352	54868423	1	2072	3582.83
1_MACS_peak_18000_lociStitched	chr19	52641829	52643900	1	2072	2280.3781
1_MACS_peak_18942_lociStitched	chr2	58272828	58274899	1	2072	4079.6629
1_MACS_peak_23695_lociStitched	chr3	33137427	33139498	1	2072	5514.658799999999
1_MACS_peak_30718_lociStitched	chr7	7854988	7857059	1	2072	1846.2965
2_MACS_peak_32469_lociStitched	chr7	156930767	156932838	2	2043	4699.7203
1_MACS_peak_7587_lociStitched	chr12	56659934	56662004	1	2071	4295.871
1_MACS_peak_9904_lociStitched	chr14	75592707	75594777	1	2071	3906.918
1_MACS_peak_19307_lociStitched	chr2	87034081	87036151	1	2071	1925.928
1_MACS_peak_34445_lociStitched	chr9	79008257	79010327	1	2071	3860.757
1_MACS_peak_1866_lociStitched	chr1	118471045	118473114	1	2070	2326.1767
1_MACS_peak_6143_lociStitched	chr11	67158449	67160518	1	2070	3740.3382
1_MACS_peak_14050_lociStitched	chr17	30333747	30335816	1	2070	4432.2118
1_MACS_peak_28406_lociStitched	chr5	176560419	176562488	1	2070	4051.5157999999997
1_MACS_peak_33246_lociStitched	chr8	77911655	77913724	1	2070	4010.9634
1_MACS_peak_7355_lociStitched	chr12	48590815	48592883	1	2069	5063.4980000000005
1_MACS_peak_7949_lociStitched	chr12	101800584	101802652	1	2069	3421.2992000000004
1_MACS_peak_11216_lociStitched	chr15	70592098	70594166	1	2069	3227.9411999999998
1_MACS_peak_12961_lociStitched	chr16	67782500	67784568	1	2069	2352.5568
1_MACS_peak_17802_lociStitched	chr19	48948013	48950081	1	2069	2786.2164
1_MACS_peak_18974_lociStitched	chr2	62114640	62116708	1	2069	4213.7568
2_MACS_peak_21805_lociStitched	chr20	60639943	60642011	2	2067	6884.1652
1_MACS_peak_35176_lociStitched	chr9	132081889	132083957	1	2069	4801.2756
1_MACS_peak_16091_lociStitched	chr19	679384	681451	1	2068	5439.103800000001
1_MACS_peak_36416_lociStitched	chrX	134477195	134479262	1	2068	1956.6222
1_MACS_peak_901_lociStitched	chr1	36553749	36555815	1	2067	4091.2998
1_MACS_peak_2152_lociStitched	chr1	151787314	151789380	1	2067	3806.3984
1_MACS_peak_7159_lociStitched	chr12	26308516	26310582	1	2067	1871.1761999999999
1_MACS_peak_15857_lociStitched	chr18	48555674	48557740	1	2067	4860.4716
1_MACS_peak_29047_lociStitched	chr6	30614052	30616118	1	2067	5260.862400000001
2_MACS_peak_32381_lociStitched	chr7	150019046	150021112	2	1972	2702.5346
1_MACS_peak_34940_lociStitched	chr9	124131264	124133330	1	2067	4857.9924
1_MACS_peak_17088_lociStitched	chr19	19626232	19628297	1	2066	4662.1505
1_MACS_peak_26169_lociStitched	chr4	100483526	100485591	1	2066	4209.296
1_MACS_peak_30680_lociStitched	chr7	6522346	6524411	1	2066	4079.201
2_MACS_peak_31549_lociStitched	chr7	77165477	77167542	2	2057	3433.2690000000002
1_MACS_peak_32832_lociStitched	chr8	28558145	28560210	1	2066	3052.07
2_MACS_peak_370_lociStitched	chr1	16693092	16695156	2	2036	4565.7744
1_MACS_peak_7957_lociStitched	chr12	102513113	102515177	1	2065	2793.8304
3_MACS_peak_8511_lociStitched	chr12	132042990	132045054	3	1792	1286.4912
1_MACS_peak_15797_lociStitched	chr18	43753061	43755125	1	2065	4750.9152
1_MACS_peak_21248_lociStitched	chr20	32260819	32262883	1	2065	3516.8496
1_MACS_peak_26813_lociStitched	chr5	442382	444446	1	2065	3766.3872
2_MACS_peak_29711_lociStitched	chr6	85334950	85337014	2	2009	1467.0912
1_MACS_peak_35027_lociStitched	chr9	127951098	127953162	1	2065	4782.9072
1_MACS_peak_7820_lociStitched	chr12	88534903	88536966	1	2064	2869.2204
1_MACS_peak_14252_lociStitched	chr17	37461760	37463823	1	2064	1995.7462
2_MACS_peak_21443_lociStitched	chr20	42142058	42144121	2	1862	1862.4764
1_MACS_peak_36576_lociStitched	chrX	153664697	153666760	1	2064	4988.7466
1_MACS_peak_3510_lociStitched	chr1	235323348	235325410	1	2063	4835.39
1_MACS_peak_6475_lociStitched	chr11	93516543	93518605	1	2063	3704.7954
2_MACS_peak_9246_lociStitched	chr14	21768798	21770860	2	1984	1932.3002000000001
1_MACS_peak_12688_lociStitched	chr16	32333333	32335395	1	2063	1286.2756
1_MACS_peak_14192_lociStitched	chr17	35305420	35307482	1	2063	3262.4964
1_MACS_peak_17292_lociStitched	chr19	37177281	37179343	1	2063	3093.0
2_MACS_peak_433_lociStitched	chr1	19922609	19924670	2	2061	3446.8164
1_MACS_peak_1649_lociStitched	chr1	109101824	109103885	1	2062	2295.3356999999996
2_MACS_peak_6894_lociStitched	chr12	1904848	1906909	2	1828	1809.9702
2_MACS_peak_8589_lociStitched	chr13	21871000	21873061	2	1910	1203.8301
2_MACS_peak_8774_lociStitched	chr13	41591460	41593521	2	1850	1181.5713
1_MACS_peak_11590_lociStitched	chr15	85676182	85678243	1	2062	1551.933
1_MACS_peak_14255_lociStitched	chr17	37556916	37558977	1	2062	3712.4793
1_MACS_peak_27138_lociStitched	chr5	44808404	44810465	1	2062	2499.1686
1_MACS_peak_28829_lociStitched	chr6	24666110	24668171	1	2062	4141.3733999999995
1_MACS_peak_31274_lociStitched	chr7	55535860	55537921	1	2062	1550.0781
1_MACS_peak_31886_lociStitched	chr7	105912736	105914797	1	2062	2287.9161000000004
1_MACS_peak_32493_lociStitched	chr8	1693344	1695405	1	2062	2109.4335
1_MACS_peak_34178_lociStitched	chr9	33201516	33203577	1	2062	2426.2092000000002
1_MACS_peak_1569_lociStitched	chr1	93913014	93915074	1	2061	3553.2940000000003
1_MACS_peak_2635_lociStitched	chr1	177937876	177939936	1	2061	3530.428
1_MACS_peak_14966_lociStitched	chr17	65712927	65714987	1	2061	2994.622
1_MACS_peak_19874_lociStitched	chr2	135732865	135734925	1	2061	1786.432
1_MACS_peak_24396_lociStitched	chr3	107241219	107243279	1	2061	4138.334
1_MACS_peak_32054_lociStitched	chr7	128761926	128763986	1	2061	2633.092
1_MACS_peak_33812_lociStitched	chr8	135724171	135726231	1	2061	5107.152
1_MACS_peak_884_lociStitched	chr1	35496150	35498209	1	2060	3163.2417
1_MACS_peak_1089_lociStitched	chr1	42500430	42502489	1	2060	4252.864500000001
1_MACS_peak_14026_lociStitched	chr17	29157951	29160010	1	2060	2919.8678999999997
1_MACS_peak_15135_lociStitched	chr17	74098831	74100890	1	2060	5120.733
1_MACS_peak_31420_lociStitched	chr7	73426571	73428630	1	2060	3024.6710000000003
2_MACS_peak_3660_lociStitched	chr10	3214138	3216196	2	1916	2438.5242000000003
1_MACS_peak_7288_lociStitched	chr12	42719068	42721126	1	2059	3395.2884
1_MACS_peak_10892_lociStitched	chr15	52121464	52123522	1	2059	7070.4648
1_MACS_peak_11768_lociStitched	chr15	99416515	99418573	1	2059	1857.9624000000001
1_MACS_peak_15568_lociStitched	chr18	9707416	9709474	1	2059	3609.5262000000002
1_MACS_peak_15727_lociStitched	chr18	35249206	35251264	1	2059	3427.599
1_MACS_peak_17296_lociStitched	chr19	37328112	37330170	1	2059	4310.481
1_MACS_peak_19118_lociStitched	chr2	70416840	70418898	1	2059	4452.483
1_MACS_peak_20232_lociStitched	chr2	187349942	187352000	1	2059	3606.2334
1_MACS_peak_25120_lociStitched	chr3	176827763	176829821	1	2059	1194.8748
1_MACS_peak_28650_lociStitched	chr6	7389157	7391215	1	2059	3031.434
1_MACS_peak_29816_lociStitched	chr6	99872517	99874575	1	2059	2858.9736
1_MACS_peak_34091_lociStitched	chr9	15422069	15424127	1	2059	3430.2744000000002
1_MACS_peak_5883_lociStitched	chr11	62438301	62440358	1	2058	4695.3081999999995
1_MACS_peak_12853_lociStitched	chr16	57480190	57482247	1	2058	4997.0701
1_MACS_peak_24871_lociStitched	chr3	149186027	149188084	1	2058	3016.5905
1_MACS_peak_32049_lociStitched	chr7	128593922	128595979	1	2058	2435.2823
1_MACS_peak_1_lociStitched	chr1	13063	15119	1	2057	1652.2015999999999
1_MACS_peak_1482_lociStitched	chr1	85665926	85667982	1	2057	3382.12
1_MACS_peak_4353_lociStitched	chr10	75647746	75649802	1	2057	1948.4712
1_MACS_peak_12503_lociStitched	chr16	28633704	28635760	1	2057	2872.0264
1_MACS_peak_13350_lociStitched	chr16	89033978	89036034	1	2057	2121.9976
2_MACS_peak_20144_lociStitched	chr2	175350619	175352675	2	2046	3153.904
1_MACS_peak_26168_lociStitched	chr4	100009058	100011114	1	2057	3551.3288000000002
1_MACS_peak_35449_lociStitched	chr9	140560684	140562740	1	2057	2002.7495999999999
1_MACS_peak_442_lociStitched	chr1	20986870	20988925	1	2056	3425.2740000000003
1_MACS_peak_2011_lociStitched	chr1	147141276	147143331	1	2056	3874.2915
1_MACS_peak_9900_lociStitched	chr14	75468650	75470705	1	2056	2465.589
2_MACS_peak_18167_lociStitched	chr19	57945840	57947895	2	2017	3208.6769999999997
1_MACS_peak_19850_lociStitched	chr2	134911661	134913716	1	2056	1059.7635
1_MACS_peak_20780_lociStitched	chr2	239148101	239150156	1	2056	1553.7855
1_MACS_peak_34048_lociStitched	chr9	5831651	5833706	1	2056	3627.4860000000003
1_MACS_peak_34673_lociStitched	chr9	99983309	99985364	1	2056	5899.2885
1_MACS_peak_21159_lociStitched	chr20	30153297	30155351	1	2055	1578.2936
1_MACS_peak_22737_lociStitched	chr22	30162173	30164227	1	2055	3278.5948000000003
2_MACS_peak_23848_lociStitched	chr3	45671639	45673693	2	1990	1156.4019999999998
2_MACS_peak_27314_lociStitched	chr5	69696355	69698409	2	1872	2972.9596
1_MACS_peak_2012_lociStitched	chr1	147399750	147401803	1	2054	3505.0869000000002
1_MACS_peak_7292_lociStitched	chr12	42876192	42878245	1	2054	2813.0206000000003
1_MACS_peak_24035_lociStitched	chr3	52028585	52030638	1	2054	3192.0044
3_MACS_peak_26033_lociStitched	chr4	77561349	77563402	3	2024	1254.5883
1_MACS_peak_31352_lociStitched	chr7	66056122	66058175	1	2054	3772.1821999999997
2_MACS_peak_2874_lociStitched	chr1	202355509	202357561	2	1978	1626.6204
1_MACS_peak_7841_lociStitched	chr12	93771152	93773204	1	2053	8111.1456
1_MACS_peak_9426_lociStitched	chr14	34930213	34932265	1	2053	3479.166
1_MACS_peak_16605_lociStitched	chr19	10653912	10655964	1	2053	6299.4348
1_MACS_peak_18194_lociStitched	chr19	58513068	58515120	1	2053	4661.5284
1_MACS_peak_24304_lociStitched	chr3	75150164	75152216	1	2053	2218.8276
1_MACS_peak_25698_lociStitched	chr4	13484955	13487007	1	2053	3920.1408
1_MACS_peak_31225_lociStitched	chr7	47666650	47668702	1	2053	3377.5919999999996
1_MACS_peak_31227_lociStitched	chr7	47685703	47687755	1	2053	2861.7192
1_MACS_peak_16546_lociStitched	chr19	9878321	9880372	1	2052	5261.4303
1_MACS_peak_19084_lociStitched	chr2	69663367	69665418	1	2052	4209.4724
1_MACS_peak_24916_lociStitched	chr3	153116763	153118814	1	2052	1968.3447
2_MACS_peak_26840_lociStitched	chr5	1632942	1634993	2	1798	1880.9721
1_MACS_peak_29397_lociStitched	chr6	43336261	43338312	1	2052	4583.1646
1_MACS_peak_35295_lociStitched	chr9	136222570	136224621	1	2052	3630.4751
1_MACS_peak_2_lociStitched	chr1	28173	30223	1	2051	6590.955
1_MACS_peak_3863_lociStitched	chr10	15789329	15791379	1	2051	1650.0449999999998
1_MACS_peak_17955_lociStitched	chr19	50860352	50862402	1	2051	4980.68
2_MACS_peak_25673_lociStitched	chr4	9073230	9075280	2	1084	890.93
1_MACS_peak_30128_lociStitched	chr6	134672127	134674177	1	2051	3060.855
1_MACS_peak_31606_lociStitched	chr7	92053366	92055416	1	2051	2188.7850000000003
1_MACS_peak_5315_lociStitched	chr11	6410561	6412610	1	2050	3534.1152
1_MACS_peak_6149_lociStitched	chr11	67210513	67212562	1	2050	2030.7639
1_MACS_peak_8642_lociStitched	chr13	27744894	27746943	1	2050	2478.2655
1_MACS_peak_8736_lociStitched	chr13	35515758	35517807	1	2050	2036.9108999999999
1_MACS_peak_12837_lociStitched	chr16	57145927	57147976	1	2050	2039.1648
1_MACS_peak_17290_lociStitched	chr19	37063203	37065252	1	2050	3856.8327000000004
2_MACS_peak_17960_lociStitched	chr19	50886707	50888756	2	2037	2679.4773
1_MACS_peak_27637_lociStitched	chr5	110847184	110849233	1	2050	3308.3154
1_MACS_peak_29747_lociStitched	chr6	89979932	89981981	1	2050	2019.0846000000001
1_MACS_peak_33005_lociStitched	chr8	42608380	42610429	1	2050	1620.5541
1_MACS_peak_520_lociStitched	chr1	24104164	24106212	1	2049	2879.2832
1_MACS_peak_10037_lociStitched	chr14	90107142	90109190	1	2049	2259.3536
1_MACS_peak_12418_lociStitched	chr16	23159498	23161546	1	2049	4528.3328
2_MACS_peak_20485_lociStitched	chr2	208575337	208577385	2	2018	2590.1056
1_MACS_peak_27879_lociStitched	chr5	134180953	134183001	1	2049	4503.552
2_MACS_peak_27979_lociStitched	chr5	140069906	140071954	2	2033	3758.6944
1_MACS_peak_29733_lociStitched	chr6	88298754	88300802	1	2049	2620.416
1_MACS_peak_33016_lociStitched	chr8	42994853	42996901	1	2049	4726.5792
2_MACS_peak_9889_lociStitched	chr14	75229313	75231360	2	2002	2920.0455
1_MACS_peak_10503_lociStitched	chr15	30113285	30115332	1	2048	4895.6052
2_MACS_peak_12548_lociStitched	chr16	29690011	29692058	2	2033	2429.1749
1_MACS_peak_12983_lociStitched	chr16	68227183	68229230	1	2048	2400.5169
1_MACS_peak_16406_lociStitched	chr19	6459100	6461147	1	2048	4787.318899999999
1_MACS_peak_16456_lociStitched	chr19	7262700	7264747	1	2048	1351.4294
1_MACS_peak_18543_lociStitched	chr2	26266069	26268116	1	2048	2191.5182
1_MACS_peak_28116_lociStitched	chr5	149864914	149866961	1	2048	5266.931
1_MACS_peak_30846_lociStitched	chr7	23338224	23340271	1	2048	3376.7311999999997
1_MACS_peak_2471_lociStitched	chr1	161695909	161697955	1	2047	3280.1472
1_MACS_peak_8236_lociStitched	chr12	118573108	118575154	1	2047	2919.6420000000003
1_MACS_peak_11275_lociStitched	chr15	73031510	73033556	1	2047	2355.3552
2_MACS_peak_19544_lociStitched	chr2	106809402	106811448	2	1998	2985.114
2_MACS_peak_21937_lociStitched	chr21	26828611	26830657	2	2017	1083.357
1_MACS_peak_27229_lociStitched	chr5	60457271	60459317	1	2047	4167.9066
1_MACS_peak_27339_lociStitched	chr5	71615225	71617271	1	2047	3406.1808
1_MACS_peak_7619_lociStitched	chr12	57504617	57506662	1	2046	2507.5789999999997
1_MACS_peak_13495_lociStitched	chr17	2393247	2395292	1	2046	1971.1755
1_MACS_peak_21698_lociStitched	chr20	51754414	51756459	1	2046	2373.018
1_MACS_peak_29227_lociStitched	chr6	34724130	34726175	1	2046	3314.536
2_MACS_peak_30735_lociStitched	chr7	11651557	11653602	2	1345	842.3355
1_MACS_peak_355_lociStitched	chr1	16301239	16303283	1	2045	2837.8896
1_MACS_peak_3430_lociStitched	chr1	231761472	231763516	1	2045	3406.5304
1_MACS_peak_11936_lociStitched	chr16	2020893	2022937	1	2045	3582.9276
1_MACS_peak_19179_lociStitched	chr2	74554334	74556378	1	2045	1713.6896000000002
1_MACS_peak_21839_lociStitched	chr20	61530169	61532213	1	2045	1156.2908
1_MACS_peak_24891_lociStitched	chr3	150397583	150399627	1	2045	2903.5020000000004
1_MACS_peak_25175_lociStitched	chr3	182446934	182448978	1	2045	3340.918
1_MACS_peak_31883_lociStitched	chr7	105779116	105781160	1	2045	3735.0011999999997
1_MACS_peak_3787_lociStitched	chr10	11935451	11937494	1	2044	2000.3012999999999
2_MACS_peak_9854_lociStitched	chr14	73923976	73926019	2	1980	2954.9952
1_MACS_peak_12450_lociStitched	chr16	24740142	24742185	1	2044	4977.360900000001
2_MACS_peak_22264_lociStitched	chr21	45526480	45528523	2	1998	3872.5065
1_MACS_peak_22469_lociStitched	chr22	20306625	20308668	1	2044	3797.7327
1_MACS_peak_27313_lociStitched	chr5	69584900	69586943	1	2044	2486.5353
2_MACS_peak_32767_lociStitched	chr8	24207140	24209183	2	2010	1134.2736
1_MACS_peak_34911_lociStitched	chr9	119448581	119450624	1	2044	4976.9523
2_MACS_peak_17673_lociStitched	chr19	46086740	46088782	2	2006	4306.1696
1_MACS_peak_29884_lociStitched	chr6	108581310	108583352	1	2043	3021.7516
1_MACS_peak_31622_lociStitched	chr7	94249400	94251442	1	2043	2171.667
1_MACS_peak_1449_lociStitched	chr1	78070231	78072272	1	2042	2667.587
1_MACS_peak_9832_lociStitched	chr14	72917397	72919438	1	2042	2137.7434000000003
1_MACS_peak_22394_lociStitched	chr22	18324374	18326415	1	2042	2582.6814
1_MACS_peak_35948_lociStitched	chrX	53100902	53102943	1	2042	1418.495
1_MACS_peak_35981_lociStitched	chrX	55025759	55027800	1	2042	1674.0282
1_MACS_peak_6_lociStitched	chr1	713227	715267	1	2041	3099.984
2_MACS_peak_1347_lociStitched	chr1	60279624	60281664	2	1982	3427.6079999999997
1_MACS_peak_1596_lociStitched	chr1	97186652	97188692	1	2041	4024.308
1_MACS_peak_5443_lociStitched	chr11	14520527	14522567	1	2041	3216.8759999999997
1_MACS_peak_5553_lociStitched	chr11	27492406	27494446	1	2041	3327.444
1_MACS_peak_13361_lociStitched	chr16	89306578	89308618	1	2041	4139.568
2_MACS_peak_14889_lociStitched	chr17	62118007	62120047	2	1896	1116.8999999999999
1_MACS_peak_28508_lociStitched	chr5	180206685	180208725	1	2041	1487.976
1_MACS_peak_28564_lociStitched	chr6	691836	693876	1	2041	3518.388
1_MACS_peak_31597_lociStitched	chr7	90892880	90894920	1	2041	3309.9
1_MACS_peak_354_lociStitched	chr1	16291758	16293797	1	2040	1756.1906999999999
1_MACS_peak_10987_lociStitched	chr15	59396579	59398618	1	2040	4197.2815
1_MACS_peak_12084_lociStitched	chr16	4674000	4676039	1	2040	4509.2485
1_MACS_peak_21014_lociStitched	chr20	6301905	6303944	1	2040	1472.5657999999999
1_MACS_peak_27538_lociStitched	chr5	96142629	96144668	1	2040	5926.3535
2_MACS_peak_29033_lociStitched	chr6	30456712	30458751	2	1966	4183.4163
