REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_3576_lociStitched	chr1	245132683	245135601	1	2919	14525.2204	1006	1	EFCAB2		EFCAB2	EFCAB2	0.2204	1006	1
3_MACS_peak_7601_lociStitched	chr12	57022118	57031378	3	8159	14509.494	1007	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	0.7624	1007	1
1_MACS_peak_10819_lociStitched	chr15	45489429	45496584	1	7156	14501.754	1008	1	SHF	SLC28A2	SHF	SHF	0.5845	1008	1
2_MACS_peak_34132_lociStitched	chr9	21986323	21996909	2	7913	14491.1754	1009	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.4514	1009	1
2_MACS_peak_28542_lociStitched	chr6	220629	229950	2	7947	14486.6982	1010	1			DUSP22	DUSP22	2.3986	1010	1
2_MACS_peak_12819_lociStitched	chr16	56944210	56953126	2	6484	14485.8252	1011	1	SLC12A3	HERPUD1,CETP	HERPUD1	HERPUD1	1.1132	1011	1
2_MACS_peak_5018_lociStitched	chr10	123871168	123878369	2	7115	14457.4477	1012	1	TACC2	TACC2	TACC2	TACC2	0.1503	1012	1
2_MACS_peak_16437_lociStitched	chr19	6797207	6804036	2	5651	14445.3837	1013	1	VAV1	SH2D3A	VAV1	VAV1	0.4861	1013	1
1_MACS_peak_3515_lociStitched	chr1	235665601	235669465	1	3865	14439.768	1014	1	B3GALNT2		B3GALNT2	B3GALNT2	0.3103	1014	1
3_MACS_peak_19019_lociStitched	chr2	65140465	65151796	3	8663	14435.694	1015	1	LOC400958		LOC400958	LOC400958	0.6445	1015	1
2_MACS_peak_13345_lociStitched	chr16	88869391	88879865	2	6181	14419.5558	1016	1	CDT1,APRT	TRAPPC2L,FAM38A,GALNS	APRT	APRT	0.8596	1016	1
4_MACS_peak_13132_lociStitched	chr16	74895819	74910077	4	9086	14404.8574	1017	1	WDR59		FA2H	FA2H	NONE	1017	1
3_MACS_peak_11430_lociStitched	chr15	78368004	78381132	3	6275	14396.1648	1018	1	TBC1D2B	SH2D7,CIB2	TBC1D2B	TBC1D2B	0.46	1018	1
3_MACS_peak_21056_lociStitched	chr20	17945507	17954686	3	8290	14363.2992	1019	1	C20orf72,SNX5	SNORD17	C20orf72	C20orf72	0.5175	1019	1
1_MACS_peak_981_lociStitched	chr1	39973515	39979091	1	5577	14361.5456	1020	1	BMP8A	PPIEL	BMP8A	BMP8A	0.6906	1020	1
3_MACS_peak_26213_lociStitched	chr4	106550248	106560194	3	9502	14357.051	1021	1	ARHGEF38		INTS12	INTS12	NONE	1021	1
3_MACS_peak_25550_lociStitched	chr4	2787079	2801409	3	7665	14347.196	1022	1	SH3BP2	SH3BP2,ADD1,TNIP2	SH3BP2	TNIP2	0.4566	1022	1
3_MACS_peak_13148_lociStitched	chr16	75139017	75151092	3	7608	14342.685	1023	1	ZNRF1,LDHD	ZFP1	LDHD	LDHD	0.8763	1023	1
2_MACS_peak_30125_lociStitched	chr6	134629055	134640377	2	8505	14311.008	1024	1	SGK1		SGK1	SGK1	0.4378	1024	1
5_MACS_peak_7737_lociStitched	chr12	68833825	68850109	5	9423	14305.494	1025	1			MDM1	MDM1	NONE	1025	1
3_MACS_peak_11132_lociStitched	chr15	66788774	66798657	3	7181	14294.7712	1026	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	1.4235	1026	1
1_MACS_peak_25053_lociStitched	chr3	169771718	169776968	1	5251	14287.875	1027	1	GPR160		GPR160	GPR160	0.8154	1027	1
2_MACS_peak_560_lociStitched	chr1	24710351	24720921	2	9468	14273.728	1028	1	C1orf201	NIPAL3	C1orf201	C1orf201	0.3973	1028	1
4_MACS_peak_9320_lociStitched	chr14	23763957	23776689	4	5714	14261.1132	1029	1	BCL2L2,PPP1R3E	PABPN1,HOMEZ,SLC22A17	PPP1R3E	PPP1R3E	0.8722	1029	1
3_MACS_peak_15489_lociStitched	chr18	689369	702755	3	7544	14257.4286	1030	1	ENOSF1	TYMS,C18orf56	ENOSF1	TYMS	0.7138	1030	1
3_MACS_peak_16124_lociStitched	chr19	1167406	1174856	3	4727	14255.575	1031	1	SBNO2	STK11,SBNO2	SBNO2	SBNO2	1.0097	1031	1
4_MACS_peak_35166_lociStitched	chr9	131929038	131941165	4	7662	14246.7996	1032	1	IER5L		IER5L	IER5L	1.0334	1032	1
6_MACS_peak_14341_lociStitched	chr17	40259353	40273923	6	9340	14240.718	1033	1	DHX58,KAT2A	HSPB9,RAB5C	DHX58	DHX58	0.548	1033	1
4_MACS_peak_22003_lociStitched	chr21	34631797	34642967	4	9148	14230.58	1034	1	IFNAR2,IL10RB		IL10RB	IL10RB	0.4214	1034	1
5_MACS_peak_33095_lociStitched	chr8	61813106	61829842	5	9166	14227.2736	1035	1			LOC100130298	LOC100130298	NONE	1035	1
1_MACS_peak_20364_lociStitched	chr2	201237690	201249397	1	11708	14216.9808	1036	1	SPATS2L		SPATS2L	SPATS2L	0.2314	1036	1
3_MACS_peak_31702_lociStitched	chr7	99716230	99728917	3	5758	14205.6339	1037	1	CNPY4,MBLAC1,TAF6	COPS6,AP4M1,C7orf59,STAG3,ZNF3,MIR25,MIR93,MIR106B,MCM7,C7orf43,GAL3ST4,GPC2	MBLAC1	MBLAC1	0.8274	1037	1
3_MACS_peak_22852_lociStitched	chr22	36746996	36757571	3	9222	14176.845	1038	1	MYH9		MYH9	MYH9	0.4634	1038	1
3_MACS_peak_33048_lociStitched	chr8	54926531	54935772	3	7614	14156.2879	1039	1	TCEA1		TCEA1	TCEA1	0.2821	1039	1
1_MACS_peak_2619_lociStitched	chr1	174966917	174972183	1	5267	14155.5346	1040	1	CACYBP	MRPS14	CACYBP	CACYBP	0.733	1040	1
3_MACS_peak_662_lociStitched	chr1	27152483	27167513	3	8996	14155.254	1041	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	SFN	0.9951	1041	1
3_MACS_peak_2320_lociStitched	chr1	156115509	156128441	3	10464	14152.7808	1042	1	SEMA4A	LMNA,SLC25A44	SEMA4A	SLC25A44	0.5237	1042	1
1_MACS_peak_30829_lociStitched	chr7	22733644	22741333	1	7690	14134.6887	1043	1		IL6	IL6	IL6	1.5888	1043	1
1_MACS_peak_25520_lociStitched	chr4	1871205	1875833	1	4629	14127.4328	1044	1	WHSC1	WHSC1,LETM1	WHSC1	WHSC1	0.21	1044	1
2_MACS_peak_24736_lociStitched	chr3	133290820	133298138	2	7164	14120.081	1045	1	CDV3		CDV3	CDV3	0.6496	1045	1
1_MACS_peak_15643_lociStitched	chr18	20771100	20778946	1	7847	14109.4618	1046	1	CABLES1		CABLES1	CABLES1	0.5311	1046	1
2_MACS_peak_29075_lociStitched	chr6	31164409	31173007	2	6285	14098.1406	1047	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	0.9294	1047	1
3_MACS_peak_28161_lociStitched	chr5	151149006	151154735	3	5495	14085.3194	1048	1	G3BP1	ATOX1	G3BP1	ATOX1	1.3433	1048	1
2_MACS_peak_27807_lociStitched	chr5	131824763	131837597	2	10300	14080.1814	1049	1	IRF1	IL5	IRF1	IRF1	0.5379	1049	1
3_MACS_peak_25094_lociStitched	chr3	171892632	171908332	3	10389	14070.34	1050	1	FNDC3B		FNDC3B	FNDC3B	0.4707	1050	1
3_MACS_peak_16092_lociStitched	chr19	796224	801160	3	4564	14068.5872	1051	1	PTBP1	C19orf21,MIR3187,AZU1,PRTN3,LPPR3	PTBP1	PTBP1	0.6924	1051	1
2_MACS_peak_22011_lociStitched	chr21	34747060	34757086	2	6672	14036.4	1052	1		IFNAR1,IFNGR2	IFNGR2	IFNAR1	0.514	1052	1
2_MACS_peak_169_lociStitched	chr1	8933052	8940595	2	7322	14028.4714	1053	1	ENO1		ENO1	ENO1	0.6695	1053	1
2_MACS_peak_35079_lociStitched	chr9	130556440	130566692	2	6560	14023.7108	1054	1	FPGS	MIR2861,CDK9,SH2D3C	FPGS	MIR2861	2.0758	1054	1
3_MACS_peak_8117_lociStitched	chr12	111105087	111115961	3	7839	14020.9356	1055	1	HVCN1		HVCN1	HVCN1	0.4184	1055	1
1_MACS_peak_12065_lociStitched	chr16	4320592	4325044	1	4453	14019.348	1056	1	TFAP4	SRL	TFAP4	TFAP4	0.706	1056	1
2_MACS_peak_11492_lociStitched	chr15	81584911	81595794	2	8513	13997.7146	1057	1	IL16	STARD5	IL16	STARD5	0.3723	1057	1
2_MACS_peak_14901_lociStitched	chr17	62222151	62230088	2	7881	13981.0255	1058	1	SNORD104,SNORA76,TEX2	ERN1	SNORA76	SNORA76	1.2625	1058	1
1_MACS_peak_25176_lociStitched	chr3	182510298	182513884	1	3587	13975.7178	1059	1	ATP11B		ATP11B	ATP11B	0.1962	1059	1
1_MACS_peak_4279_lociStitched	chr10	73484916	73489611	1	4696	13964.3385	1060	1	CDH23,C10orf105	C10orf105,C10orf54	C10orf105	C10orf105	0.5067	1060	1
3_MACS_peak_28893_lociStitched	chr6	26532272	26540301	3	7941	13943.1614	1061	1	HMGN4	BTN1A1,HCG11	HMGN4	HMGN4	0.8158	1061	1
1_MACS_peak_18792_lociStitched	chr2	43036319	43039161	1	2843	13928.3578	1062	1		OXER1,HAAO	HAAO	HAAO	0.1564	1062	1
1_MACS_peak_15101_lociStitched	chr17	73451787	73457937	1	6151	13921.755	1063	1	KIAA0195	MIR3678,GRB2,CASKIN2	KIAA0195	MIR3678	0.7101	1063	1
3_MACS_peak_18370_lociStitched	chr2	10175831	10185466	3	5171	13917.7575	1064	1	KLF11	CYS1	KLF11	KLF11	0.6979	1064	1
4_MACS_peak_33136_lociStitched	chr8	66747657	66755584	4	6789	13908.7142	1065	1	PDE7A	PDE7A	PDE7A	PDE7A	0.1808	1065	1
3_MACS_peak_21006_lociStitched	chr20	5570245	5580093	3	9438	13905.376	1066	1	GPCPD1		GPCPD1	GPCPD1	0.3483	1066	1
1_MACS_peak_34808_lociStitched	chr9	113016894	113020870	1	3977	13886.9752	1067	1	TXN	C9orf152	TXN	TXN	0.7114	1067	1
1_MACS_peak_28517_lociStitched	chr5	180256600	180261487	1	4888	13886.8992	1068	1	LOC729678	MGAT1,ZFP62	LOC729678	LOC729678	0.961	1068	1
5_MACS_peak_12814_lociStitched	chr16	56892118	56905643	5	10398	13886.1175	1069	1	MIR138-2,SLC12A3		SLC12A3	SLC12A3	0.531	1069	1
1_MACS_peak_27198_lociStitched	chr5	56109905	56115337	1	5433	13885.8216	1070	1	MAP3K1		MAP3K1	MAP3K1	0.3008	1070	1
2_MACS_peak_1977_lociStitched	chr1	145449161	145457878	2	8304	13880.9508	1071	1	POLR3GL	HFE2,TXNIP,ANKRD34A,LIX1L,RBM8A	TXNIP	RBM8A	0.8912	1071	1
2_MACS_peak_26162_lociStitched	chr4	99577964	99586284	2	7443	13880.256	1072	1	TSPAN5		TSPAN5	TSPAN5	0.1792	1072	1
2_MACS_peak_5213_lociStitched	chr11	803520	811652	2	6338	13874.0052	1073	1	RPLP2,LRDD	SNORA52,PNPLA2,EFCAB4A,CD151,TSPAN4,PDDC1,CEND1,SLC25A22,POLR2L	LRDD	LRDD	1.1918	1073	1
2_MACS_peak_26173_lociStitched	chr4	100866712	100872666	2	5905	13869.843	1074	1	LOC256880,DNAJB14,H2AFZ		DNAJB14	DNAJB14	0.3004	1074	1
3_MACS_peak_17652_lociStitched	chr19	45922120	45932734	3	8134	13861.884	1075	1	ERCC1	CD3EAP,FOSB,ERCC2,PPP1R13L	ERCC1	ERCC1	0.9162	1075	1
3_MACS_peak_9081_lociStitched	chr13	103243691	103252326	3	7534	13836.724	1076	1	TPP2		TPP2	TPP2	0.2045	1076	1
2_MACS_peak_36570_lociStitched	chrX	153615904	153620327	2	4406	13836.0286	1077	1		EMD,RPL10,SNORA70,TAZ,ATP6AP1,GDI1,FLNA,DNASE1L1	RPL10	SNORA70	1.1158	1077	1
1_MACS_peak_11342_lociStitched	chr15	75226961	75231687	1	4727	13835.365	1078	1	COX5A	MPI,C15orf17,RPP25	COX5A	C15orf17	0.64	1078	1
2_MACS_peak_30886_lociStitched	chr7	25932164	25941416	2	5307	13830.8148	1079	1		MIR148A	MIR148A	MIR148A	4.3494	1079	1
4_MACS_peak_16549_lociStitched	chr19	9928548	9939871	4	6397	13828.7799	1080	1	UBL5,FBXL12	PIN1,ZNF846	UBL5	UBL5	0.7516	1080	1
1_MACS_peak_32612_lociStitched	chr8	11053895	11059859	1	5965	13813.8168	1081	1	XKR6		XKR6	XKR6	0.2054	1081	1
2_MACS_peak_11117_lociStitched	chr15	66079582	66086345	2	5484	13809.3697	1082	1	DENND4A		DENND4A	DENND4A	0.1947	1082	1
4_MACS_peak_23476_lociStitched	chr3	10225499	10241852	4	11228	13788.8496	1083	1	IRAK2	VHL,TATDN2	IRAK2	IRAK2	0.4014	1083	1
6_MACS_peak_5995_lociStitched	chr11	64877930	64890930	6	7532	13785.2	1084	1	C11orf2,TM7SF2,MRPL49,ZNHIT2,FAU	ZFPL1,SPDYC,CDCA5,SYVN1	ZNHIT2	ZNHIT2	1.0978	1084	1
1_MACS_peak_27547_lociStitched	chr5	98103968	98110815	1	6848	13768.6323	1085	1	RGMB,FLJ35946		FLJ35946	FLJ35946	1.0682	1085	1
5_MACS_peak_24072_lociStitched	chr3	53194281	53209909	5	9480	13755.7656	1086	1	PRKCD	RFT1	PRKCD	PRKCD	0.5892	1086	1
5_MACS_peak_33268_lociStitched	chr8	81068125	81084597	5	9245	13749.1784	1087	1	TPD52		TPD52	TPD52	0.3501	1087	1
