GENE_ID	locusLine	bin_1_RPMI8226.jin.bam
3_MACS_peak_10128_lociStitched	chr18(.):56806610-56809052	3.263
1_MACS_peak_10131_lociStitched	chr18(.):56809983-56810401	0.8955
2_MACS_peak_10132_lociStitched	chr18(.):56811213-56811959	1.0873
1_MACS_peak_10134_lociStitched	chr18(.):57025316-57026670	3.4913
1_MACS_peak_10135_lociStitched	chr18(.):57566512-57568196	3.174
1_MACS_peak_10136_lociStitched	chr18(.):59639618-59640277	1.1238
2_MACS_peak_10137_lociStitched	chr18(.):59853859-59855353	1.3056
1_MACS_peak_10139_lociStitched	chr18(.):60382585-60385378	3.5429
1_MACS_peak_10140_lociStitched	chr18(.):60389413-60389847	1.0363
1_MACS_peak_10141_lociStitched	chr18(.):60391163-60391588	0.9231
1_MACS_peak_10142_lociStitched	chr18(.):60396308-60397006	1.4911
1_MACS_peak_10143_lociStitched	chr18(.):60397568-60398105	1.185
1_MACS_peak_10144_lociStitched	chr18(.):60508022-60508577	1.1407
1_MACS_peak_10145_lociStitched	chr18(.):60805216-60806527	1.6197
2_MACS_peak_10146_lociStitched	chr18(.):60808438-60810450	1.5906
3_MACS_peak_10148_lociStitched	chr18(.):60822224-60830562	2.7025
1_MACS_peak_10151_lociStitched	chr18(.):60854811-60855266	0.964
2_MACS_peak_10152_lociStitched	chr18(.):60859504-60860735	1.2332
2_MACS_peak_10154_lociStitched	chr18(.):60873848-60876431	2.0474
1_MACS_peak_10156_lociStitched	chr18(.):60921196-60921880	1.5097
2_MACS_peak_10157_lociStitched	chr18(.):60985583-60988276	2.4398
1_MACS_peak_10159_lociStitched	chr18(.):61034079-61034957	1.7547
2_MACS_peak_10160_lociStitched	chr18(.):61089097-61090473	2.3305
1_MACS_peak_10162_lociStitched	chr18(.):61229360-61229572	0.5107
1_MACS_peak_10163_lociStitched	chr18(.):61637303-61637824	2.3832
1_MACS_peak_10164_lociStitched	chr18(.):62380268-62380698	1.5158
1_MACS_peak_10165_lociStitched	chr18(.):62883928-62884044	1.6602
2_MACS_peak_10166_lociStitched	chr18(.):63254187-63256143	2.1146
2_MACS_peak_10168_lociStitched	chr18(.):63258122-63259227	1.2629
1_MACS_peak_10170_lociStitched	chr18(.):66381587-66382785	1.9059
1_MACS_peak_10171_lociStitched	chr18(.):67162395-67163091	1.2634
2_MACS_peak_10172_lociStitched	chr18(.):67235176-67236579	1.6362
1_MACS_peak_10174_lociStitched	chr18(.):67237131-67237437	1.0212
1_MACS_peak_10175_lociStitched	chr18(.):67253521-67253851	1.071
1_MACS_peak_10176_lociStitched	chr18(.):67266763-67267181	0.9329
1_MACS_peak_10177_lociStitched	chr18(.):67273913-67274535	1.1981
3_MACS_peak_10178_lociStitched	chr18(.):67278845-67280547	1.2436
1_MACS_peak_10181_lociStitched	chr18(.):67281446-67281752	0.8782
1_MACS_peak_10182_lociStitched	chr18(.):67283295-67283705	1.1653
6_MACS_peak_10183_lociStitched	chr18(.):67284227-67291222	1.7381
2_MACS_peak_10189_lociStitched	chr18(.):67292620-67294480	1.087
2_MACS_peak_10191_lociStitched	chr18(.):67296125-67297343	1.0046
2_MACS_peak_10193_lociStitched	chr18(.):67298535-67299182	0.9127
5_MACS_peak_10195_lociStitched	chr18(.):67300579-67303926	1.3578
2_MACS_peak_10200_lociStitched	chr18(.):67306328-67307424	1.024
1_MACS_peak_10202_lociStitched	chr18(.):67309932-67310183	0.8951
1_MACS_peak_10203_lociStitched	chr18(.):67310919-67312097	1.3675
1_MACS_peak_10204_lociStitched	chr18(.):67312603-67312949	1.1066
1_MACS_peak_10205_lociStitched	chr18(.):67313780-67314073	0.886
2_MACS_peak_10206_lociStitched	chr18(.):67314606-67315786	1.3324
1_MACS_peak_10208_lociStitched	chr18(.):67872589-67873387	2.9275
3_MACS_peak_10209_lociStitched	chr18(.):70510701-70512262	0.9571
2_MACS_peak_10212_lociStitched	chr18(.):70514465-70515927	1.3762
1_MACS_peak_10214_lociStitched	chr18(.):70516641-70517185	0.9529
1_MACS_peak_10215_lociStitched	chr18(.):70522753-70523169	0.9249
1_MACS_peak_10216_lociStitched	chr18(.):70533894-70536881	2.525
1_MACS_peak_10217_lociStitched	chr18(.):70931398-70931735	1.2256
2_MACS_peak_10218_lociStitched	chr18(.):71815138-71816300	1.3633
1_MACS_peak_10220_lociStitched	chr18(.):72163532-72164498	3.4634
1_MACS_peak_10221_lociStitched	chr18(.):72165938-72167353	1.4441
1_MACS_peak_10222_lociStitched	chr18(.):72168048-72168639	0.9315
1_MACS_peak_10223_lociStitched	chr18(.):72207578-72210300	2.245
1_MACS_peak_10224_lociStitched	chr18(.):72264196-72265954	3.5622
3_MACS_peak_10225_lociStitched	chr18(.):72920194-72924197	2.7797
2_MACS_peak_10228_lociStitched	chr18(.):74203576-74204753	1.2217
1_MACS_peak_10230_lociStitched	chr18(.):74206882-74207274	1.2843
1_MACS_peak_10231_lociStitched	chr18(.):74533381-74535281	3.2342
2_MACS_peak_10232_lociStitched	chr18(.):74773358-74774682	1.5141
1_MACS_peak_10234_lociStitched	chr18(.):74776761-74777077	0.8115
1_MACS_peak_10235_lociStitched	chr18(.):74777632-74778029	1.2407
1_MACS_peak_10236_lociStitched	chr18(.):74839244-74839545	0.8685
1_MACS_peak_10237_lociStitched	chr18(.):74843000-74845246	3.2128
1_MACS_peak_10238_lociStitched	chr18(.):75195330-75195782	1.0046
1_MACS_peak_10239_lociStitched	chr18(.):75199076-75200315	1.8474
1_MACS_peak_10240_lociStitched	chr18(.):75207896-75208180	0.9028
1_MACS_peak_10241_lociStitched	chr18(.):76285138-76285970	2.1281
1_MACS_peak_10242_lociStitched	chr18(.):76828638-76829996	3.0924
2_MACS_peak_10243_lociStitched	chr18(.):77153113-77156664	2.3904
1_MACS_peak_10245_lociStitched	chr18(.):77159591-77160847	2.1219
2_MACS_peak_10246_lociStitched	chr18(.):77225600-77226817	1.236
1_MACS_peak_10248_lociStitched	chr18(.):77438622-77440569	5.1393
1_MACS_peak_10249_lociStitched	chr18(.):77710929-77712295	2.8483
1_MACS_peak_10250_lociStitched	chr18(.):77747934-77749236	4.981
2_MACS_peak_10251_lociStitched	chr18(.):77793192-77794884	2.558
1_MACS_peak_10253_lociStitched	chr18(.):77866776-77867997	3.0117
1_MACS_peak_10254_lociStitched	chr19(.):70225-71423	3.3936
1_MACS_peak_10255_lociStitched	chr19(.):271692-271939	0.6908
1_MACS_peak_10256_lociStitched	chr19(.):282670-282906	0.8138
3_MACS_peak_10257_lociStitched	chr19(.):488486-489671	2.5234
3_MACS_peak_10260_lociStitched	chr19(.):506389-508082	3.2773
3_MACS_peak_10263_lociStitched	chr19(.):510334-512464	1.77
3_MACS_peak_10266_lociStitched	chr19(.):530809-533354	1.7773
1_MACS_peak_10269_lociStitched	chr19(.):570880-572007	2.1886
1_MACS_peak_10270_lociStitched	chr19(.):572549-573359	2.179
1_MACS_peak_10271_lociStitched	chr19(.):632902-633545	1.6319
1_MACS_peak_10272_lociStitched	chr19(.):660092-660489	1.2451
2_MACS_peak_10273_lociStitched	chr19(.):661638-663743	3.1412
3_MACS_peak_10275_lociStitched	chr19(.):679755-681441	2.3067
2_MACS_peak_10278_lociStitched	chr19(.):796546-798472	3.7875
1_MACS_peak_10280_lociStitched	chr19(.):860697-861072	1.1205
1_MACS_peak_10281_lociStitched	chr19(.):892351-893547	3.3534
1_MACS_peak_10282_lociStitched	chr19(.):912654-913823	2.0296
1_MACS_peak_10283_lociStitched	chr19(.):917085-920881	3.0656
1_MACS_peak_10284_lociStitched	chr19(.):923579-926829	2.9619
2_MACS_peak_10285_lociStitched	chr19(.):940483-941597	1.0722
1_MACS_peak_10287_lociStitched	chr19(.):983909-984956	3.0433
2_MACS_peak_10288_lociStitched	chr19(.):1020219-1022151	2.6283
1_MACS_peak_10290_lociStitched	chr19(.):1026143-1027199	2.4391
2_MACS_peak_10291_lociStitched	chr19(.):1028369-1029332	0.9837
1_MACS_peak_10293_lociStitched	chr19(.):1030765-1031168	0.9713
2_MACS_peak_10294_lociStitched	chr19(.):1067223-1068958	1.536
1_MACS_peak_10296_lociStitched	chr19(.):1069501-1069980	1.8308
1_MACS_peak_10297_lociStitched	chr19(.):1094805-1095376	1.4338
1_MACS_peak_10298_lociStitched	chr19(.):1103963-1105001	1.9685
1_MACS_peak_10299_lociStitched	chr19(.):1169013-1169505	1.0475
1_MACS_peak_10300_lociStitched	chr19(.):1173443-1174381	3.5384
2_MACS_peak_10301_lociStitched	chr19(.):1205225-1206553	1.7587
1_MACS_peak_10303_lociStitched	chr19(.):1241735-1242389	2.5772
1_MACS_peak_10304_lociStitched	chr19(.):1247991-1249702	3.7144
1_MACS_peak_10305_lociStitched	chr19(.):1258919-1259886	1.4652
2_MACS_peak_10306_lociStitched	chr19(.):1260585-1262678	2.0288
1_MACS_peak_10308_lociStitched	chr19(.):1266642-1267143	1.6085
1_MACS_peak_10309_lociStitched	chr19(.):1269163-1270310	4.2106
1_MACS_peak_10310_lociStitched	chr19(.):1275047-1276810	4.0329
2_MACS_peak_10311_lociStitched	chr19(.):1354390-1355257	1.2484
1_MACS_peak_10313_lociStitched	chr19(.):1383534-1384437	2.7622
1_MACS_peak_10314_lociStitched	chr19(.):1400732-1401523	1.6197
2_MACS_peak_10315_lociStitched	chr19(.):1406869-1408879	4.1119
1_MACS_peak_10317_lociStitched	chr19(.):1438352-1439180	3.366
1_MACS_peak_10318_lociStitched	chr19(.):1454084-1454360	0.8415
1_MACS_peak_10319_lociStitched	chr19(.):1455117-1455568	2.3717
1_MACS_peak_10320_lociStitched	chr19(.):1467892-1470619	2.726
1_MACS_peak_10321_lociStitched	chr19(.):1478689-1479696	1.6613
1_MACS_peak_10322_lociStitched	chr19(.):1490025-1490405	1.0717
1_MACS_peak_10323_lociStitched	chr19(.):1507884-1508359	1.1859
1_MACS_peak_10324_lociStitched	chr19(.):1513155-1513424	0.7179
1_MACS_peak_10325_lociStitched	chr19(.):1568572-1568887	0.9963
1_MACS_peak_10326_lociStitched	chr19(.):1591206-1592916	3.2487
2_MACS_peak_10327_lociStitched	chr19(.):1604756-1606179	1.4031
3_MACS_peak_10329_lociStitched	chr19(.):1651538-1653626	3.6306
1_MACS_peak_10332_lociStitched	chr19(.):1660956-1661380	1.0498
2_MACS_peak_10333_lociStitched	chr19(.):1668618-1669587	1.0139
1_MACS_peak_10335_lociStitched	chr19(.):1672040-1672424	1.4895
1_MACS_peak_10336_lociStitched	chr19(.):1847637-1848879	4.5377
1_MACS_peak_10337_lociStitched	chr19(.):1855562-1857923	2.4455
3_MACS_peak_10338_lociStitched	chr19(.):1862028-1865312	1.8724
2_MACS_peak_10341_lociStitched	chr19(.):1875611-1876641	1.824
1_MACS_peak_10343_lociStitched	chr19(.):1884971-1885457	1.6479
2_MACS_peak_10344_lociStitched	chr19(.):1904802-1905764	2.3436
2_MACS_peak_10346_lociStitched	chr19(.):1940255-1942150	2.9205
2_MACS_peak_10348_lociStitched	chr19(.):2015158-2015827	0.9697
1_MACS_peak_10350_lociStitched	chr19(.):2032179-2032841	1.4858
2_MACS_peak_10351_lociStitched	chr19(.):2041486-2042885	1.7587
2_MACS_peak_10353_lociStitched	chr19(.):2050167-2052462	1.8641
1_MACS_peak_10355_lociStitched	chr19(.):2055868-2056623	2.0779
1_MACS_peak_10356_lociStitched	chr19(.):2060330-2062484	3.7707
1_MACS_peak_10357_lociStitched	chr19(.):2081797-2085922	2.4567
2_MACS_peak_10358_lociStitched	chr19(.):2086790-2090710	2.5207
2_MACS_peak_10360_lociStitched	chr19(.):2095349-2097317	1.9496
1_MACS_peak_10362_lociStitched	chr19(.):2150866-2151484	1.953
3_MACS_peak_10363_lociStitched	chr19(.):2163363-2165299	2.4071
1_MACS_peak_10366_lociStitched	chr19(.):2227659-2228013	1.0555
2_MACS_peak_10367_lociStitched	chr19(.):2235432-2237433	2.4779
1_MACS_peak_10369_lociStitched	chr19(.):2256807-2257183	0.9799
1_MACS_peak_10370_lociStitched	chr19(.):2257704-2257932	0.7409
2_MACS_peak_10371_lociStitched	chr19(.):2268972-2271490	2.2901
1_MACS_peak_10373_lociStitched	chr19(.):2288748-2291360	3.6955
1_MACS_peak_10374_lociStitched	chr19(.):2307894-2308109	0.8928
2_MACS_peak_10375_lociStitched	chr19(.):2328190-2329140	2.1834
1_MACS_peak_10377_lociStitched	chr19(.):2393918-2395837	2.0038
1_MACS_peak_10378_lociStitched	chr19(.):2426825-2428026	4.4648
1_MACS_peak_10379_lociStitched	chr19(.):2456054-2456982	2.2749
1_MACS_peak_10380_lociStitched	chr19(.):2461970-2462270	0.8671
1_MACS_peak_10381_lociStitched	chr19(.):2469666-2470039	1.1178
2_MACS_peak_10382_lociStitched	chr19(.):2474736-2475955	1.1377
1_MACS_peak_10384_lociStitched	chr19(.):2478895-2479181	0.6789
1_MACS_peak_10385_lociStitched	chr19(.):2489047-2489351	0.7821
1_MACS_peak_10386_lociStitched	chr19(.):2494793-2496009	1.649
1_MACS_peak_10387_lociStitched	chr19(.):2562005-2562356	1.1037
1_MACS_peak_10388_lociStitched	chr19(.):2579311-2579578	0.9491
1_MACS_peak_10389_lociStitched	chr19(.):2596037-2596710	1.1412
2_MACS_peak_10390_lociStitched	chr19(.):2598115-2599643	1.2039
3_MACS_peak_10392_lociStitched	chr19(.):2607204-2611405	1.9383
3_MACS_peak_10395_lociStitched	chr19(.):2620048-2622789	1.8908
1_MACS_peak_10398_lociStitched	chr19(.):2624509-2625152	1.8478
2_MACS_peak_10399_lociStitched	chr19(.):2626783-2628667	1.9431
1_MACS_peak_10401_lociStitched	chr19(.):2631694-2632215	1.285
2_MACS_peak_10402_lociStitched	chr19(.):2663874-2665096	1.9612
1_MACS_peak_10404_lociStitched	chr19(.):2721039-2721385	0.9597
1_MACS_peak_10405_lociStitched	chr19(.):2739578-2740055	1.3722
2_MACS_peak_10406_lociStitched	chr19(.):2782593-2783899	2.8541
1_MACS_peak_10408_lociStitched	chr19(.):2785492-2785953	1.5677
1_MACS_peak_10409_lociStitched	chr19(.):2819832-2820358	1.6353
2_MACS_peak_10410_lociStitched	chr19(.):2840799-2842139	1.7978
2_MACS_peak_10412_lociStitched	chr19(.):2944552-2945687	1.7628
1_MACS_peak_10414_lociStitched	chr19(.):2950124-2950705	1.5698
1_MACS_peak_10415_lociStitched	chr19(.):2968929-2969274	0.8981
2_MACS_peak_10416_lociStitched	chr19(.):3035209-3036594	1.4613
2_MACS_peak_10418_lociStitched	chr19(.):3061509-3063011	1.9415
2_MACS_peak_10420_lociStitched	chr19(.):3132238-3134123	1.93
1_MACS_peak_10422_lociStitched	chr19(.):3176382-3177018	1.0071
2_MACS_peak_10423_lociStitched	chr19(.):3185545-3186976	1.8476
2_MACS_peak_10425_lociStitched	chr19(.):3359070-3361244	2.6288
1_MACS_peak_10427_lociStitched	chr19(.):3365665-3367727	2.8028
1_MACS_peak_10428_lociStitched	chr19(.):3434931-3435234	0.909
1_MACS_peak_10429_lociStitched	chr19(.):3500141-3501047	4.7664
2_MACS_peak_10430_lociStitched	chr19(.):3505376-3506902	2.5364
1_MACS_peak_10432_lociStitched	chr19(.):3516130-3516956	1.432
2_MACS_peak_10433_lociStitched	chr19(.):3556568-3558431	2.1994
1_MACS_peak_10435_lociStitched	chr19(.):3572887-3573863	1.4764
1_MACS_peak_10436_lociStitched	chr19(.):3626307-3627181	3.7726
2_MACS_peak_10437_lociStitched	chr19(.):3687781-3688999	1.6213
1_MACS_peak_10439_lociStitched	chr19(.):3699942-3700350	1.0453
1_MACS_peak_10440_lociStitched	chr19(.):3761277-3761734	1.5898
1_MACS_peak_10441_lociStitched	chr19(.):3762579-3762997	5.3791
1_MACS_peak_10442_lociStitched	chr19(.):3970665-3971105	1.7817
1_MACS_peak_10443_lociStitched	chr19(.):3984494-3985540	3.0285
3_MACS_peak_10444_lociStitched	chr19(.):3986356-3988308	0.9894
2_MACS_peak_10447_lociStitched	chr19(.):4007029-4008207	1.9027
3_MACS_peak_10449_lociStitched	chr19(.):4064515-4067935	2.3931
1_MACS_peak_10452_lociStitched	chr19(.):4077596-4078451	1.4785
1_MACS_peak_10453_lociStitched	chr19(.):4083827-4084234	1.0885
2_MACS_peak_10454_lociStitched	chr19(.):4123439-4124606	1.8195
2_MACS_peak_10456_lociStitched	chr19(.):4182094-4183024	0.9375
2_MACS_peak_10458_lociStitched	chr19(.):4246990-4247937	1.9062
1_MACS_peak_10460_lociStitched	chr19(.):4328644-4329125	1.9945
1_MACS_peak_10461_lociStitched	chr19(.):4343057-4343800	1.7331
1_MACS_peak_10462_lociStitched	chr19(.):4369252-4370590	2.7076
1_MACS_peak_10463_lociStitched	chr19(.):4399885-4400589	3.2192
2_MACS_peak_10464_lociStitched	chr19(.):4401967-4403510	2.5136
1_MACS_peak_10466_lociStitched	chr19(.):4457529-4457863	1.0495
3_MACS_peak_10467_lociStitched	chr19(.):4470963-4472925	1.2295
1_MACS_peak_10470_lociStitched	chr19(.):4638854-4639321	1.3842
1_MACS_peak_10471_lociStitched	chr19(.):4669568-4670496	2.6809
3_MACS_peak_10472_lociStitched	chr19(.):4693047-4694968	1.585
1_MACS_peak_10475_lociStitched	chr19(.):4723273-4723901	2.2095
1_MACS_peak_10476_lociStitched	chr19(.):4791626-4792612	3.5987
1_MACS_peak_10477_lociStitched	chr19(.):4831345-4832120	1.3866
2_MACS_peak_10478_lociStitched	chr19(.):4909393-4910422	1.9374
2_MACS_peak_10480_lociStitched	chr19(.):4969080-4969680	1.0212
2_MACS_peak_10482_lociStitched	chr19(.):5622237-5623973	3.1485
2_MACS_peak_10484_lociStitched	chr19(.):5680031-5681074	1.7532
1_MACS_peak_10486_lociStitched	chr19(.):5686736-5687284	1.5178
1_MACS_peak_10487_lociStitched	chr19(.):5690237-5691179	3.033
1_MACS_peak_10488_lociStitched	chr19(.):5719063-5721070	2.6739
1_MACS_peak_10489_lociStitched	chr19(.):5790670-5791285	5.9341
2_MACS_peak_10490_lociStitched	chr19(.):5827542-5829295	2.1253
2_MACS_peak_10492_lociStitched	chr19(.):5902899-5905270	2.3715
1_MACS_peak_10494_lociStitched	chr19(.):5951389-5951648	0.795
2_MACS_peak_10495_lociStitched	chr19(.):5977551-5978774	1.9227
1_MACS_peak_10497_lociStitched	chr19(.):6199209-6199571	0.8681
2_MACS_peak_10498_lociStitched	chr19(.):6279051-6280141	1.4995
1_MACS_peak_10500_lociStitched	chr19(.):6361499-6362171	2.8828
1_MACS_peak_10501_lociStitched	chr19(.):6372770-6373394	1.8448
1_MACS_peak_10502_lociStitched	chr19(.):6392633-6393972	2.1235
1_MACS_peak_10503_lociStitched	chr19(.):6424117-6424959	1.8736
1_MACS_peak_10504_lociStitched	chr19(.):6425525-6426014	1.056
2_MACS_peak_10505_lociStitched	chr19(.):6459388-6460642	1.4888
1_MACS_peak_10507_lociStitched	chr19(.):6508199-6508513	0.8398
1_MACS_peak_10508_lociStitched	chr19(.):6516572-6517041	1.0743
2_MACS_peak_10509_lociStitched	chr19(.):6530675-6531661	1.2066
2_MACS_peak_10511_lociStitched	chr19(.):6575801-6578637	2.7136
1_MACS_peak_10513_lociStitched	chr19(.):6590963-6591297	0.85
1_MACS_peak_10514_lociStitched	chr19(.):6592705-6592931	0.7782
5_MACS_peak_10515_lociStitched	chr19(.):6737186-6740987	1.9083
1_MACS_peak_10520_lociStitched	chr19(.):6767185-6767511	1.3892
1_MACS_peak_10521_lociStitched	chr19(.):6801615-6802110	1.5483
1_MACS_peak_10522_lociStitched	chr19(.):7069369-7070054	1.7716
1_MACS_peak_10523_lociStitched	chr19(.):7098870-7099623	1.8647
2_MACS_peak_10524_lociStitched	chr19(.):7197570-7198650	1.3211
1_MACS_peak_10526_lociStitched	chr19(.):7293648-7295059	1.9422
1_MACS_peak_10527_lociStitched	chr19(.):7401098-7402795	2.3262
1_MACS_peak_10528_lociStitched	chr19(.):7409487-7410600	1.9928
1_MACS_peak_10529_lociStitched	chr19(.):7460064-7460496	1.1984
1_MACS_peak_10530_lociStitched	chr19(.):7600619-7600885	1.0039
1_MACS_peak_10531_lociStitched	chr19(.):7661005-7661456	1.0565
2_MACS_peak_10532_lociStitched	chr19(.):7693927-7695251	1.543
1_MACS_peak_10534_lociStitched	chr19(.):7701918-7702658	2.6621
1_MACS_peak_10535_lociStitched	chr19(.):7745650-7746308	2.7914
1_MACS_peak_10536_lociStitched	chr19(.):7764521-7764787	0.7736
2_MACS_peak_10537_lociStitched	chr19(.):7853950-7854997	2.1586
1_MACS_peak_10539_lociStitched	chr19(.):7871911-7872482	1.4682
1_MACS_peak_10540_lociStitched	chr19(.):7895097-7895467	0.9213
1_MACS_peak_10541_lociStitched	chr19(.):7933717-7934972	1.6304
2_MACS_peak_10542_lociStitched	chr19(.):7967944-7969454	2.1363
3_MACS_peak_10544_lociStitched	chr19(.):7981121-7982913	1.639
2_MACS_peak_10547_lociStitched	chr19(.):7984418-7985566	1.0697
2_MACS_peak_10549_lociStitched	chr19(.):8007826-8009290	2.7044
2_MACS_peak_10551_lociStitched	chr19(.):8070036-8071090	1.6602
1_MACS_peak_10553_lociStitched	chr19(.):8372380-8373322	2.1832
2_MACS_peak_10554_lociStitched	chr19(.):8385596-8386867	2.2902
2_MACS_peak_10556_lociStitched	chr19(.):8399647-8400694	1.3925
2_MACS_peak_10558_lociStitched	chr19(.):8454468-8455685	3.4255
1_MACS_peak_10560_lociStitched	chr19(.):8478118-8478502	1.5782
1_MACS_peak_10561_lociStitched	chr19(.):8509813-8510665	3.521
1_MACS_peak_10562_lociStitched	chr19(.):8578042-8579369	3.4169
1_MACS_peak_10563_lociStitched	chr19(.):8942471-8943396	3.0212
1_MACS_peak_10564_lociStitched	chr19(.):9250997-9251547	1.6024
1_MACS_peak_10565_lociStitched	chr19(.):9434965-9435314	0.8999
1_MACS_peak_10566_lociStitched	chr19(.):9545781-9546692	2.2602
1_MACS_peak_10567_lociStitched	chr19(.):9648789-9649691	1.7654
1_MACS_peak_10568_lociStitched	chr19(.):9694422-9695583	2.2243
1_MACS_peak_10569_lociStitched	chr19(.):9731395-9732500	2.7973
1_MACS_peak_10570_lociStitched	chr19(.):9785189-9786177	2.0411
1_MACS_peak_10571_lociStitched	chr19(.):9917923-9919040	1.2502
1_MACS_peak_10572_lociStitched	chr19(.):9929014-9929847	2.3641
2_MACS_peak_10573_lociStitched	chr19(.):9937846-9939079	1.3019
1_MACS_peak_10575_lociStitched	chr19(.):9945969-9946459	1.7741
1_MACS_peak_10576_lociStitched	chr19(.):10196605-10197424	1.2539
1_MACS_peak_10577_lociStitched	chr19(.):10207029-10207376	1.7351
1_MACS_peak_10578_lociStitched	chr19(.):10216977-10218145	3.3686
1_MACS_peak_10579_lociStitched	chr19(.):10229981-10230665	1.8568
1_MACS_peak_10580_lociStitched	chr19(.):10304635-10305688	3.0226
1_MACS_peak_10581_lociStitched	chr19(.):10341429-10342312	1.9421
1_MACS_peak_10582_lociStitched	chr19(.):10346986-10347371	0.9704
1_MACS_peak_10583_lociStitched	chr19(.):10362619-10363536	2.9019
2_MACS_peak_10584_lociStitched	chr19(.):10380327-10383721	1.6365
2_MACS_peak_10586_lociStitched	chr19(.):10384259-10385986	0.9255
1_MACS_peak_10588_lociStitched	chr19(.):10397841-10398656	1.4363
2_MACS_peak_10589_lociStitched	chr19(.):10399515-10402044	1.4661
2_MACS_peak_10591_lociStitched	chr19(.):10443679-10444671	1.3798
1_MACS_peak_10593_lociStitched	chr19(.):10450385-10450676	0.7074
2_MACS_peak_10594_lociStitched	chr19(.):10490850-10491911	1.6495
2_MACS_peak_10596_lociStitched	chr19(.):10513637-10514858	1.2016
3_MACS_peak_10598_lociStitched	chr19(.):10522501-10524392	1.3131
2_MACS_peak_10601_lociStitched	chr19(.):10526701-10528566	1.9877
2_MACS_peak_10603_lociStitched	chr19(.):10529841-10532477	2.1145
1_MACS_peak_10605_lociStitched	chr19(.):10535106-10535809	1.0423
1_MACS_peak_10606_lociStitched	chr19(.):10612598-10614521	5.1496
