GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_15973_lociStitched	chr2(.):168897121-168899801	0.2135
1_MACS_peak_15974_lociStitched	chr2(.):169102616-169104187	0.0961
2_MACS_peak_15975_lociStitched	chr2(.):169214246-169220983	0.1309
1_MACS_peak_15977_lociStitched	chr2(.):169227055-169229313	0.1958
1_MACS_peak_15978_lociStitched	chr2(.):169311977-169314656	0.1673
2_MACS_peak_15979_lociStitched	chr2(.):169345572-169353593	0.2062
1_MACS_peak_15981_lociStitched	chr2(.):169408669-169409686	0.193
1_MACS_peak_15982_lociStitched	chr2(.):169745901-169747371	0.2905
1_MACS_peak_15983_lociStitched	chr2(.):169927570-169930284	0.1932
1_MACS_peak_15984_lociStitched	chr2(.):169936334-169937312	0.1738
3_MACS_peak_15985_lociStitched	chr2(.):169951465-169958198	0.1993
1_MACS_peak_15988_lociStitched	chr2(.):169996141-169998107	0.1874
1_MACS_peak_15989_lociStitched	chr2(.):170218632-170222194	0.207
1_MACS_peak_15990_lociStitched	chr2(.):170335347-170336620	0.1733
1_MACS_peak_15991_lociStitched	chr2(.):170429315-170430578	0.1775
1_MACS_peak_15992_lociStitched	chr2(.):170440367-170442400	0.2233
1_MACS_peak_15993_lociStitched	chr2(.):170550095-170552037	0.2356
1_MACS_peak_15994_lociStitched	chr2(.):170654735-170656627	0.1959
2_MACS_peak_15995_lociStitched	chr2(.):170680597-170685129	0.1862
1_MACS_peak_15997_lociStitched	chr2(.):170981650-170983604	0.1392
1_MACS_peak_15998_lociStitched	chr2(.):171015938-171017438	0.1279
1_MACS_peak_15999_lociStitched	chr2(.):171036264-171037098	0.1106
1_MACS_peak_16000_lociStitched	chr2(.):171057218-171059766	0.2028
2_MACS_peak_16001_lociStitched	chr2(.):171083060-171088358	0.1262
1_MACS_peak_16003_lociStitched	chr2(.):171139484-171140570	0.1605
1_MACS_peak_16004_lociStitched	chr2(.):171154596-171155782	0.1406
2_MACS_peak_16005_lociStitched	chr2(.):171626504-171628378	0.1728
2_MACS_peak_16007_lociStitched	chr2(.):171673196-171678260	0.1532
1_MACS_peak_16009_lociStitched	chr2(.):171784857-171787621	0.2153
1_MACS_peak_16010_lociStitched	chr2(.):171829760-171830833	0.1619
1_MACS_peak_16011_lociStitched	chr2(.):172015591-172021137	0.2279
1_MACS_peak_16012_lociStitched	chr2(.):172067069-172068235	0.1984
2_MACS_peak_16013_lociStitched	chr2(.):172175188-172182241	0.189
1_MACS_peak_16015_lociStitched	chr2(.):172202370-172205204	0.1986
1_MACS_peak_16016_lociStitched	chr2(.):172261092-172264833	0.2267
1_MACS_peak_16017_lociStitched	chr2(.):172271835-172273076	0.2516
1_MACS_peak_16018_lociStitched	chr2(.):172288859-172291809	0.2239
2_MACS_peak_16019_lociStitched	chr2(.):172508514-172512617	0.15
1_MACS_peak_16021_lociStitched	chr2(.):172543600-172545135	0.2678
1_MACS_peak_16022_lociStitched	chr2(.):172749768-172751472	0.1707
1_MACS_peak_16023_lociStitched	chr2(.):172778039-172780039	0.2661
1_MACS_peak_16024_lociStitched	chr2(.):172864174-172865715	0.1484
1_MACS_peak_16025_lociStitched	chr2(.):173291568-173293075	0.2136
1_MACS_peak_16026_lociStitched	chr2(.):173326299-173329364	0.2044
2_MACS_peak_16027_lociStitched	chr2(.):173348787-173358615	0.1568
2_MACS_peak_16029_lociStitched	chr2(.):173419059-173428197	0.2137
1_MACS_peak_16031_lociStitched	chr2(.):173459750-173464328	0.181
1_MACS_peak_16032_lociStitched	chr2(.):173849641-173851101	0.2322
1_MACS_peak_16033_lociStitched	chr2(.):173940003-173941954	0.1688
1_MACS_peak_16034_lociStitched	chr2(.):174218554-174220380	0.1454
1_MACS_peak_16035_lociStitched	chr2(.):174827346-174831518	0.2173
2_MACS_peak_16036_lociStitched	chr2(.):174852584-174863291	0.1732
2_MACS_peak_16038_lociStitched	chr2(.):174882128-174886495	0.1419
2_MACS_peak_16040_lociStitched	chr2(.):174895900-174905136	0.1975
1_MACS_peak_16042_lociStitched	chr2(.):175112262-175114067	0.2607
1_MACS_peak_16043_lociStitched	chr2(.):175202164-175202782	0.1107
2_MACS_peak_16044_lociStitched	chr2(.):175242265-175249425	0.1424
1_MACS_peak_16046_lociStitched	chr2(.):175259412-175261633	0.2664
1_MACS_peak_16047_lociStitched	chr2(.):175314111-175316340	0.1478
3_MACS_peak_16048_lociStitched	chr2(.):175350600-175359396	0.2005
2_MACS_peak_16051_lociStitched	chr2(.):175454744-175465311	0.219
1_MACS_peak_16053_lociStitched	chr2(.):175471652-175475502	0.1858
1_MACS_peak_16054_lociStitched	chr2(.):175496801-175500407	0.2197
1_MACS_peak_16055_lociStitched	chr2(.):175615334-175618384	0.1553
1_MACS_peak_16056_lociStitched	chr2(.):175628405-175630700	0.2014
1_MACS_peak_16057_lociStitched	chr2(.):175869571-175870705	0.1877
1_MACS_peak_16058_lociStitched	chr2(.):175892264-175893927	0.1753
1_MACS_peak_16059_lociStitched	chr2(.):175912359-175914923	0.1769
1_MACS_peak_16060_lociStitched	chr2(.):176000532-176002529	0.1561
1_MACS_peak_16061_lociStitched	chr2(.):176031797-176033945	0.2558
1_MACS_peak_16062_lociStitched	chr2(.):176045088-176047357	0.2649
2_MACS_peak_16063_lociStitched	chr2(.):176174535-176184096	0.1449
1_MACS_peak_16065_lociStitched	chr2(.):176193352-176194253	0.1416
1_MACS_peak_16066_lociStitched	chr2(.):176439143-176441916	0.1633
1_MACS_peak_16067_lociStitched	chr2(.):176865849-176867649	0.2111
1_MACS_peak_16068_lociStitched	chr2(.):176960714-176963119	0.2036
1_MACS_peak_16069_lociStitched	chr2(.):177005015-177006177	0.2587
1_MACS_peak_16070_lociStitched	chr2(.):177133684-177135166	0.2013
1_MACS_peak_16071_lociStitched	chr2(.):177418284-177419585	0.1997
1_MACS_peak_16072_lociStitched	chr2(.):177533997-177535111	0.13
1_MACS_peak_16073_lociStitched	chr2(.):177795816-177798203	0.1871
1_MACS_peak_16074_lociStitched	chr2(.):177973066-177974435	0.1608
2_MACS_peak_16075_lociStitched	chr2(.):178029134-178035696	0.2075
1_MACS_peak_16077_lociStitched	chr2(.):178075350-178078948	0.2362
1_MACS_peak_16078_lociStitched	chr2(.):178127230-178131668	0.2527
1_MACS_peak_16079_lociStitched	chr2(.):178154004-178155874	0.1948
1_MACS_peak_16080_lociStitched	chr2(.):178256632-178258392	0.2055
2_MACS_peak_16081_lociStitched	chr2(.):178408526-178418634	0.2034
5_MACS_peak_16083_lociStitched	chr2(.):178470949-178495119	0.1545
1_MACS_peak_16088_lociStitched	chr2(.):178976784-178980040	0.2092
1_MACS_peak_16089_lociStitched	chr2(.):179058972-179060157	0.1294
1_MACS_peak_16090_lociStitched	chr2(.):179268122-179269969	0.1994
1_MACS_peak_16091_lociStitched	chr2(.):179277715-179280337	0.2319
1_MACS_peak_16092_lociStitched	chr2(.):179314223-179317020	0.2721
2_MACS_peak_16093_lociStitched	chr2(.):179342527-179346163	0.1856
2_MACS_peak_16095_lociStitched	chr2(.):179682651-179686452	0.1523
1_MACS_peak_16097_lociStitched	chr2(.):179741682-179743005	0.1479
1_MACS_peak_16098_lociStitched	chr2(.):179895746-179898013	0.1869
1_MACS_peak_16099_lociStitched	chr2(.):179913975-179915245	0.2216
1_MACS_peak_16100_lociStitched	chr2(.):179922640-179924076	0.2271
1_MACS_peak_16101_lociStitched	chr2(.):179959819-179962744	0.2055
1_MACS_peak_16102_lociStitched	chr2(.):180116991-180118481	0.1484
1_MACS_peak_16103_lociStitched	chr2(.):180128067-180130117	0.1431
1_MACS_peak_16104_lociStitched	chr2(.):180540786-180542972	0.1684
1_MACS_peak_16105_lociStitched	chr2(.):180706730-180707696	0.1151
1_MACS_peak_16106_lociStitched	chr2(.):180724887-180726849	0.1369
2_MACS_peak_16107_lociStitched	chr2(.):180870640-180876623	0.1678
1_MACS_peak_16109_lociStitched	chr2(.):180897912-180899794	0.1469
1_MACS_peak_16110_lociStitched	chr2(.):181223217-181226227	0.2714
1_MACS_peak_16111_lociStitched	chr2(.):181455181-181456701	0.1921
1_MACS_peak_16112_lociStitched	chr2(.):181527416-181528016	0.0999
3_MACS_peak_16113_lociStitched	chr2(.):181844240-181851397	0.147
1_MACS_peak_16116_lociStitched	chr2(.):182028320-182032188	0.2604
1_MACS_peak_16117_lociStitched	chr2(.):182048500-182049716	0.1446
1_MACS_peak_16118_lociStitched	chr2(.):182168391-182180058	0.2817
1_MACS_peak_16119_lociStitched	chr2(.):182257920-182259004	0.1706
1_MACS_peak_16120_lociStitched	chr2(.):182275097-182276827	0.1601
1_MACS_peak_16121_lociStitched	chr2(.):182319505-182324150	0.2569
1_MACS_peak_16122_lociStitched	chr2(.):182450337-182452025	0.2644
1_MACS_peak_16123_lociStitched	chr2(.):182520850-182522093	0.1727
1_MACS_peak_16124_lociStitched	chr2(.):182562350-182563494	0.1621
1_MACS_peak_16125_lociStitched	chr2(.):182756427-182758076	0.1283
1_MACS_peak_16126_lociStitched	chr2(.):182855789-182857106	0.1804
2_MACS_peak_16127_lociStitched	chr2(.):183031906-183039523	0.1444
1_MACS_peak_16129_lociStitched	chr2(.):183071707-183073313	0.2007
1_MACS_peak_16130_lociStitched	chr2(.):183105678-183106513	0.2409
1_MACS_peak_16131_lociStitched	chr2(.):183417406-183419488	0.158
1_MACS_peak_16132_lociStitched	chr2(.):183579268-183583841	0.253
1_MACS_peak_16133_lociStitched	chr2(.):183751752-183753938	0.1878
1_MACS_peak_16134_lociStitched	chr2(.):183835988-183838749	0.1979
1_MACS_peak_16135_lociStitched	chr2(.):183988375-183990394	0.291
1_MACS_peak_16136_lociStitched	chr2(.):184213044-184215010	0.1671
2_MACS_peak_16137_lociStitched	chr2(.):184408029-184409499	0.0755
1_MACS_peak_16139_lociStitched	chr2(.):185307924-185310709	0.1976
1_MACS_peak_16140_lociStitched	chr2(.):185461634-185465556	0.2067
1_MACS_peak_16141_lociStitched	chr2(.):185629874-185630711	0.0868
1_MACS_peak_16142_lociStitched	chr2(.):186489288-186491135	0.1797
1_MACS_peak_16143_lociStitched	chr2(.):186501157-186506126	0.1823
1_MACS_peak_16144_lociStitched	chr2(.):186660253-186662563	0.1884
1_MACS_peak_16145_lociStitched	chr2(.):187349781-187352248	0.2791
1_MACS_peak_16146_lociStitched	chr2(.):187453857-187456356	0.2289
1_MACS_peak_16147_lociStitched	chr2(.):187558145-187559707	0.2343
1_MACS_peak_16148_lociStitched	chr2(.):187778274-187779504	0.1994
2_MACS_peak_16149_lociStitched	chr2(.):187810576-187821012	0.2279
1_MACS_peak_16151_lociStitched	chr2(.):187831203-187835276	0.2185
2_MACS_peak_16152_lociStitched	chr2(.):187844607-187850716	0.2061
2_MACS_peak_16154_lociStitched	chr2(.):187914816-187920700	0.1907
1_MACS_peak_16156_lociStitched	chr2(.):187939421-187941318	0.2231
1_MACS_peak_16157_lociStitched	chr2(.):188033744-188035677	0.1707
1_MACS_peak_16158_lociStitched	chr2(.):188312440-188313664	0.1469
1_MACS_peak_16159_lociStitched	chr2(.):188339030-188342528	0.1737
2_MACS_peak_16160_lociStitched	chr2(.):188445024-188453369	0.169
1_MACS_peak_16162_lociStitched	chr2(.):188731073-188736003	0.207
3_MACS_peak_16163_lociStitched	chr2(.):188847340-188860534	0.157
1_MACS_peak_16166_lociStitched	chr2(.):188988048-188988962	0.1039
1_MACS_peak_16167_lociStitched	chr2(.):189027274-189027953	0.0769
1_MACS_peak_16168_lociStitched	chr2(.):189099338-189100907	0.1626
1_MACS_peak_16169_lociStitched	chr2(.):189469939-189471260	0.1683
1_MACS_peak_16170_lociStitched	chr2(.):190304746-190307141	0.3067
1_MACS_peak_16171_lociStitched	chr2(.):190444843-190446180	0.1439
2_MACS_peak_16172_lociStitched	chr2(.):190521982-190527300	0.22
1_MACS_peak_16174_lociStitched	chr2(.):190538162-190540205	0.2027
1_MACS_peak_16175_lociStitched	chr2(.):190626670-190628515	0.2551
1_MACS_peak_16176_lociStitched	chr2(.):190647964-190650387	0.3271
1_MACS_peak_16177_lociStitched	chr2(.):190735897-190736690	0.1119
1_MACS_peak_16178_lociStitched	chr2(.):190757119-190758427	0.1324
2_MACS_peak_16179_lociStitched	chr2(.):190816142-190820357	0.2015
1_MACS_peak_16181_lociStitched	chr2(.):191022265-191023970	0.2674
1_MACS_peak_16182_lociStitched	chr2(.):191044654-191046797	0.1979
1_MACS_peak_16183_lociStitched	chr2(.):191183653-191184985	0.2195
1_MACS_peak_16184_lociStitched	chr2(.):191208297-191209293	0.1097
1_MACS_peak_16185_lociStitched	chr2(.):191224356-191225447	0.2403
1_MACS_peak_16186_lociStitched	chr2(.):191272133-191274359	0.1733
1_MACS_peak_16187_lociStitched	chr2(.):191328947-191330397	0.1023
1_MACS_peak_16188_lociStitched	chr2(.):191398096-191400344	0.1422
2_MACS_peak_16189_lociStitched	chr2(.):191512699-191514890	0.1362
1_MACS_peak_16191_lociStitched	chr2(.):191744545-191748172	0.2103
2_MACS_peak_16192_lociStitched	chr2(.):191878022-191886937	0.2275
1_MACS_peak_16194_lociStitched	chr2(.):191992838-191993878	0.1754
1_MACS_peak_16195_lociStitched	chr2(.):192014648-192018695	0.2034
1_MACS_peak_16196_lociStitched	chr2(.):192057800-192059403	0.2234
1_MACS_peak_16197_lociStitched	chr2(.):192068715-192070047	0.183
1_MACS_peak_16198_lociStitched	chr2(.):192138138-192139937	0.1992
6_MACS_peak_16199_lociStitched	chr2(.):192481490-192503853	0.1731
2_MACS_peak_16205_lociStitched	chr2(.):192530028-192546119	0.2071
1_MACS_peak_16207_lociStitched	chr2(.):192603699-192605521	0.1858
1_MACS_peak_16208_lociStitched	chr2(.):192612516-192614658	0.2307
2_MACS_peak_16209_lociStitched	chr2(.):193017964-193020820	0.1105
2_MACS_peak_16211_lociStitched	chr2(.):193191303-193193350	0.1789
1_MACS_peak_16213_lociStitched	chr2(.):193218636-193221014	0.1712
1_MACS_peak_16214_lociStitched	chr2(.):194406567-194408024	0.1763
1_MACS_peak_16215_lociStitched	chr2(.):195885951-195887720	0.2045
1_MACS_peak_16216_lociStitched	chr2(.):196207764-196209656	0.201
1_MACS_peak_16217_lociStitched	chr2(.):196332294-196336604	0.2042
1_MACS_peak_16218_lociStitched	chr2(.):196351560-196352772	0.1788
1_MACS_peak_16219_lociStitched	chr2(.):196400148-196401352	0.2196
1_MACS_peak_16220_lociStitched	chr2(.):196422781-196426952	0.2527
2_MACS_peak_16221_lociStitched	chr2(.):196513487-196523586	0.1813
2_MACS_peak_16223_lociStitched	chr2(.):196909261-196917531	0.1934
1_MACS_peak_16225_lociStitched	chr2(.):196932424-196934537	0.2636
2_MACS_peak_16226_lociStitched	chr2(.):196941357-196946536	0.2233
1_MACS_peak_16228_lociStitched	chr2(.):196965322-196967218	0.2639
1_MACS_peak_16229_lociStitched	chr2(.):196995908-196997263	0.2412
4_MACS_peak_16230_lociStitched	chr2(.):197023163-197049381	0.2259
1_MACS_peak_16234_lociStitched	chr2(.):197065195-197066629	0.2268
5_MACS_peak_16235_lociStitched	chr2(.):197072941-197108092	0.1848
1_MACS_peak_16240_lociStitched	chr2(.):197115015-197116726	0.1844
1_MACS_peak_16241_lociStitched	chr2(.):197126614-197129469	0.2085
1_MACS_peak_16242_lociStitched	chr2(.):197138282-197142594	0.2095
1_MACS_peak_16243_lociStitched	chr2(.):197155937-197158362	0.391
1_MACS_peak_16244_lociStitched	chr2(.):197201373-197202278	0.1357
1_MACS_peak_16245_lociStitched	chr2(.):197323198-197324837	0.2118
1_MACS_peak_16246_lociStitched	chr2(.):197344571-197347554	0.1586
1_MACS_peak_16247_lociStitched	chr2(.):197368897-197370358	0.269
1_MACS_peak_16248_lociStitched	chr2(.):197663601-197665094	0.2226
1_MACS_peak_16249_lociStitched	chr2(.):197790565-197792597	0.2014
1_MACS_peak_16250_lociStitched	chr2(.):198062787-198065521	0.2303
2_MACS_peak_16251_lociStitched	chr2(.):198072217-198083596	0.2043
1_MACS_peak_16253_lociStitched	chr2(.):198103176-198105886	0.175
2_MACS_peak_16254_lociStitched	chr2(.):198119412-198124409	0.1825
1_MACS_peak_16256_lociStitched	chr2(.):198157216-198160132	0.1989
2_MACS_peak_16257_lociStitched	chr2(.):198166498-198176444	0.2002
1_MACS_peak_16259_lociStitched	chr2(.):198189223-198190546	0.1997
1_MACS_peak_16260_lociStitched	chr2(.):198219947-198221353	0.1551
1_MACS_peak_16261_lociStitched	chr2(.):198298319-198301447	0.2664
1_MACS_peak_16262_lociStitched	chr2(.):198317026-198319435	0.282
1_MACS_peak_16263_lociStitched	chr2(.):198345811-198347682	0.2204
1_MACS_peak_16264_lociStitched	chr2(.):198362880-198366741	0.2593
1_MACS_peak_16265_lociStitched	chr2(.):198379053-198381753	0.2235
1_MACS_peak_16266_lociStitched	chr2(.):198442994-198444268	0.088
1_MACS_peak_16267_lociStitched	chr2(.):198569148-198571363	0.2204
1_MACS_peak_16268_lociStitched	chr2(.):198650656-198651693	0.1473
1_MACS_peak_16269_lociStitched	chr2(.):198668970-198670333	0.1777
1_MACS_peak_16270_lociStitched	chr2(.):198702158-198704877	0.2051
1_MACS_peak_16271_lociStitched	chr2(.):198710944-198715461	0.2028
1_MACS_peak_16272_lociStitched	chr2(.):198753005-198754691	0.2291
1_MACS_peak_16273_lociStitched	chr2(.):198868202-198872588	0.2499
1_MACS_peak_16274_lociStitched	chr2(.):199776928-199780340	0.149
1_MACS_peak_16275_lociStitched	chr2(.):199837384-199839871	0.1912
1_MACS_peak_16276_lociStitched	chr2(.):200322944-200324879	0.144
1_MACS_peak_16277_lociStitched	chr2(.):200715146-200715889	0.1422
1_MACS_peak_16278_lociStitched	chr2(.):200775180-200777099	0.2917
1_MACS_peak_16279_lociStitched	chr2(.):200819543-200821432	0.2595
1_MACS_peak_16280_lociStitched	chr2(.):201170378-201173133	0.1449
2_MACS_peak_16281_lociStitched	chr2(.):201237420-201247003	0.2217
1_MACS_peak_16283_lociStitched	chr2(.):201270037-201274438	0.2388
1_MACS_peak_16284_lociStitched	chr2(.):201285433-201293998	0.1885
2_MACS_peak_16285_lociStitched	chr2(.):201310114-201322899	0.1803
1_MACS_peak_16287_lociStitched	chr2(.):201334125-201338643	0.1614
1_MACS_peak_16288_lociStitched	chr2(.):201373707-201375520	0.1381
1_MACS_peak_16289_lociStitched	chr2(.):201390207-201391895	0.2162
1_MACS_peak_16290_lociStitched	chr2(.):201577501-201579295	0.2032
1_MACS_peak_16291_lociStitched	chr2(.):201675468-201677978	0.2898
1_MACS_peak_16292_lociStitched	chr2(.):201726590-201730368	0.3029
1_MACS_peak_16293_lociStitched	chr2(.):201752834-201755505	0.2312
2_MACS_peak_16294_lociStitched	chr2(.):201823831-201829409	0.1767
2_MACS_peak_16296_lociStitched	chr2(.):201921273-201925725	0.1848
2_MACS_peak_16298_lociStitched	chr2(.):201932365-201937355	0.2469
1_MACS_peak_16300_lociStitched	chr2(.):201979862-201995129	0.2583
1_MACS_peak_16301_lociStitched	chr2(.):202021793-202023713	0.268
3_MACS_peak_16302_lociStitched	chr2(.):202039948-202060726	0.1899
1_MACS_peak_16305_lociStitched	chr2(.):202072937-202074702	0.139
5_MACS_peak_16306_lociStitched	chr2(.):202081041-202102074	0.2039
1_MACS_peak_16311_lociStitched	chr2(.):202116014-202128718	0.2478
1_MACS_peak_16312_lociStitched	chr2(.):202207193-202210411	0.2574
1_MACS_peak_16313_lociStitched	chr2(.):202315289-202317397	0.3189
1_MACS_peak_16314_lociStitched	chr2(.):202506879-202508654	0.1893
1_MACS_peak_16315_lociStitched	chr2(.):202623410-202626356	0.1782
1_MACS_peak_16316_lociStitched	chr2(.):202644810-202647102	0.2328
1_MACS_peak_16317_lociStitched	chr2(.):202764403-202766005	0.1956
1_MACS_peak_16318_lociStitched	chr2(.):202774068-202775435	0.1623
1_MACS_peak_16319_lociStitched	chr2(.):202828379-202830679	0.1865
2_MACS_peak_16320_lociStitched	chr2(.):202841635-202846522	0.1498
1_MACS_peak_16322_lociStitched	chr2(.):202866742-202871961	0.165
2_MACS_peak_16323_lociStitched	chr2(.):202897130-202899210	0.1082
1_MACS_peak_16325_lociStitched	chr2(.):203102144-203104302	0.2061
1_MACS_peak_16326_lociStitched	chr2(.):203129288-203132478	0.2513
1_MACS_peak_16327_lociStitched	chr2(.):203176329-203177272	0.1858
1_MACS_peak_16328_lociStitched	chr2(.):203240096-203242630	0.1483
1_MACS_peak_16329_lociStitched	chr2(.):203498894-203501021	0.1808
1_MACS_peak_16330_lociStitched	chr2(.):203614640-203615750	0.1037
1_MACS_peak_16331_lociStitched	chr2(.):203735244-203736987	0.1538
1_MACS_peak_16332_lociStitched	chr2(.):203775564-203778047	0.2335
1_MACS_peak_16333_lociStitched	chr2(.):203878329-203880577	0.2196
1_MACS_peak_16334_lociStitched	chr2(.):204103178-204105177	0.2289
1_MACS_peak_16335_lociStitched	chr2(.):204192173-204193862	0.1812
1_MACS_peak_16336_lociStitched	chr2(.):204347975-204350282	0.2824
1_MACS_peak_16337_lociStitched	chr2(.):204399067-204400951	0.1397
2_MACS_peak_16338_lociStitched	chr2(.):204442603-204450707	0.2254
1_MACS_peak_16340_lociStitched	chr2(.):204461439-204464916	0.2585
1_MACS_peak_16341_lociStitched	chr2(.):204515219-204517359	0.2247
2_MACS_peak_16342_lociStitched	chr2(.):204524065-204529574	0.1531
7_MACS_peak_16344_lociStitched	chr2(.):204536564-204585743	0.2206
1_MACS_peak_16351_lociStitched	chr2(.):204595381-204598854	0.261
2_MACS_peak_16352_lociStitched	chr2(.):204646547-204653551	0.1231
2_MACS_peak_16354_lociStitched	chr2(.):204661914-204669969	0.2205
2_MACS_peak_16356_lociStitched	chr2(.):204677465-204683947	0.1957
5_MACS_peak_16358_lociStitched	chr2(.):204715600-204740866	0.1739
3_MACS_peak_16363_lociStitched	chr2(.):204749901-204764808	0.1893
1_MACS_peak_16366_lociStitched	chr2(.):204772685-204774907	0.2291
1_MACS_peak_16367_lociStitched	chr2(.):204815762-204816832	0.1745
1_MACS_peak_16368_lociStitched	chr2(.):204888814-204894602	0.2402
1_MACS_peak_16369_lociStitched	chr2(.):204901100-204902462	0.2008
1_MACS_peak_16370_lociStitched	chr2(.):204909600-204913187	0.1788
1_MACS_peak_16371_lociStitched	chr2(.):204942579-204943889	0.1603
1_MACS_peak_16372_lociStitched	chr2(.):204973024-204976425	0.186
