#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
1_MACS_peak_13364_lociStitched	chr19	12791530	12793478	1	1949	3408.8052	430.508	11601	0
1_MACS_peak_5236_lociStitched	chr11	74108684	74110632	1	1949	2349.288	395.0544	11602	0
1_MACS_peak_3284_lociStitched	chr10	30573445	30575393	1	1949	1997.0896	396.8076	11603	0
1_MACS_peak_26289_lociStitched	chr7	128734478	128736425	1	1948	3143.6262	612.9156	11604	0
1_MACS_peak_20644_lociStitched	chr4	38106529	38108476	1	1948	1628.4708	366.6201	11605	0
1_MACS_peak_15175_lociStitched	chr2	96890142	96892089	1	1948	3322.5555	323.5914	11606	0
1_MACS_peak_13160_lociStitched	chr19	4830626	4832573	1	1948	4301.1177	498.2373	11607	0
1_MACS_peak_12294_lociStitched	chr17	77770227	77772174	1	1948	1877.4921	254.6676	11608	0
1_MACS_peak_9099_lociStitched	chr15	48293323	48295270	1	1948	1501.9158	243.7644	11609	0
1_MACS_peak_2611_lociStitched	chr1	213842862	213844809	1	1948	2107.0434	478.3779	11610	0
1_MACS_peak_2468_lociStitched	chr1	206912038	206913985	1	1948	3096.5088	592.6668	11611	0
2_MACS_peak_20381_lociStitched	chr4	2789166	2795366	2	1948	1488.62	624.96	11612	0
1_MACS_peak_27531_lociStitched	chr8	120866990	120868936	1	1947	3662.9558	340.55	11613	0
1_MACS_peak_21601_lociStitched	chr4	182939521	182941467	1	1947	1298.955	195.3784	11614	0
1_MACS_peak_17347_lociStitched	chr20	61640293	61642239	1	1947	1358.1134	295.2082	11615	0
1_MACS_peak_13161_lociStitched	chr19	4866725	4868671	1	1947	1730.7724	426.5632	11616	0
1_MACS_peak_8905_lociStitched	chr15	35837395	35839341	1	1947	8639.8508	399.5138	11617	0
1_MACS_peak_4648_lociStitched	chr11	27492734	27494680	1	1947	1113.5012	255.7044	11618	0
1_MACS_peak_4065_lociStitched	chr10	106568086	106570032	1	1947	1617.3206	401.849	11619	0
1_MACS_peak_3436_lociStitched	chr10	51826686	51828632	1	1947	2977.9638	373.4374	11620	0
1_MACS_peak_2561_lociStitched	chr1	211555419	211557365	1	1947	9922.654	611.8224	11621	0
1_MACS_peak_2359_lociStitched	chr1	202935589	202937535	1	1947	3236.7818	374.9942	11622	0
1_MACS_peak_1628_lociStitched	chr1	150459096	150461042	1	1947	2635.0786	571.9294	11623	0
1_MACS_peak_1288_lociStitched	chr1	107931431	107933377	1	1947	2131.2592	253.5638	11624	0
1_MACS_peak_639_lociStitched	chr1	39324454	39326400	1	1947	2122.3076	302.4084	11625	0
1_MACS_peak_28652_lociStitched	chr9	114764083	114766028	1	1946	1797.3745	237.29	11626	0
1_MACS_peak_25649_lociStitched	chr7	70368465	70370410	1	1946	2198.4335	355.7405	11627	0
1_MACS_peak_23583_lociStitched	chr6	26103342	26105287	1	1946	2641.1155	388.4165	11628	0
1_MACS_peak_19743_lociStitched	chr3	148036597	148038542	1	1946	1725.0205	342.5145	11629	0
1_MACS_peak_17892_lociStitched	chr22	24092545	24094490	1	1946	2783.4895	240.2075	11630	0
1_MACS_peak_15269_lociStitched	chr2	106307654	106309599	1	1946	2107.991	274.0505	11631	0
1_MACS_peak_13212_lociStitched	chr19	7098307	7100252	1	1946	7679.249	516.981	11632	0
1_MACS_peak_2228_lociStitched	chr1	187238699	187240644	1	1946	2571.679	615.398	11633	0
2_MACS_peak_18498_lociStitched	chr3	10050202	10053066	2	1946	1511.6192	403.5376	11634	0
1_MACS_peak_26127_lociStitched	chr7	111824880	111826824	1	1945	1380.0456	569.0088	11635	0
1_MACS_peak_23037_lociStitched	chr5	159199713	159201657	1	1945	3140.9208	438.1776	11636	0
1_MACS_peak_19908_lociStitched	chr3	164177578	164179522	1	1945	1401.8184	375.192	11637	0
1_MACS_peak_17836_lociStitched	chr22	22088911	22090855	1	1945	2126.1528	375.9696	11638	0
1_MACS_peak_15134_lociStitched	chr2	88354056	88356000	1	1945	5102.4168	262.6344	11639	0
1_MACS_peak_14374_lociStitched	chr2	24162564	24164508	1	1945	4279.1328	311.2344	11640	0
1_MACS_peak_14259_lociStitched	chr2	10090764	10092708	1	1945	1254.2688	141.1344	11641	0
1_MACS_peak_12449_lociStitched	chr18	6448737	6450681	1	1945	2070.9432	340.0056	11642	0
1_MACS_peak_6849_lociStitched	chr12	92565274	92567218	1	1945	1527.7896	363.1392	11643	0
1_MACS_peak_2261_lociStitched	chr1	193417284	193419228	1	1945	3039.444	655.7112	11644	0
1_MACS_peak_1131_lociStitched	chr1	85038608	85040552	1	1945	3024.4752	179.0424	11645	0
1_MACS_peak_29546_lociStitched	chrX	70287156	70289099	1	1944	2076.8727	200.7119	11646	0
1_MACS_peak_28944_lociStitched	chr9	134405362	134407305	1	1944	3298.8254	174.0928	11647	0
1_MACS_peak_22221_lociStitched	chr5	73980367	73982310	1	1944	2876.0286	369.9472	11648	0
1_MACS_peak_12775_lociStitched	chr18	47900539	47902482	1	1944	3006.0153	370.9187	11649	0
1_MACS_peak_6612_lociStitched	chr12	58229536	58231479	1	1944	1489.1152	362.9524	11650	0
1_MACS_peak_4249_lociStitched	chr10	127407187	127409130	1	1944	3099.2793	286.2039	11651	0
1_MACS_peak_26877_lociStitched	chr8	27694218	27696160	1	1943	4182.8738	403.936	11652	0
1_MACS_peak_22820_lociStitched	chr5	141735714	141737656	1	1943	5236.7972	370.7278	11653	0
1_MACS_peak_21044_lociStitched	chr4	90031756	90033698	1	1943	2165.9126	339.6558	11654	0
1_MACS_peak_11521_lociStitched	chr17	37792521	37794463	1	1943	4085.1912	468.022	11655	0
1_MACS_peak_10138_lociStitched	chr16	19078177	19080119	1	1943	7841.0192	366.4554	11656	0
1_MACS_peak_803_lociStitched	chr1	46215328	46217270	1	1943	6252.269	399.081	11657	0
1_MACS_peak_28122_lociStitched	chr9	36399644	36401585	1	1942	2941.3914	355.5912	11658	0
1_MACS_peak_25144_lociStitched	chr7	11012606	11014547	1	1942	3030.6774	420.0324	11659	0
1_MACS_peak_18873_lociStitched	chr3	46967501	46969442	1	1942	1608.5067	289.9854	11660	0
1_MACS_peak_18215_lociStitched	chr22	39897587	39899528	1	1942	2217.0102	390.5292	11661	0
1_MACS_peak_17044_lociStitched	chr20	42294909	42296850	1	1942	2349.7746	250.9713	11662	0
1_MACS_peak_16857_lociStitched	chr20	31096506	31098447	1	1942	1469.9193	357.7263	11663	0
1_MACS_peak_15291_lociStitched	chr2	109064730	109066671	1	1942	3750.5943	450.7002	11664	0
1_MACS_peak_14296_lociStitched	chr2	12996147	12998088	1	1942	1221.6654	312.501	11665	0
1_MACS_peak_7783_lociStitched	chr13	83735921	83737862	1	1942	2155.0923	330.9405	11666	0
1_MACS_peak_29840_lociStitched	chrX	132548362	132550302	1	1941	1527.556	104.566	11667	0
1_MACS_peak_26366_lociStitched	chr7	135977345	135979285	1	1941	1796.246	451.632	11668	0
1_MACS_peak_25808_lociStitched	chr7	83686972	83688912	1	1941	1546.374	218.638	11669	0
1_MACS_peak_24493_lociStitched	chr6	111622434	111624374	1	1941	1007.054	328.442	11670	0
1_MACS_peak_22278_lociStitched	chr5	78751965	78753905	1	1941	1925.45	442.708	11671	0
1_MACS_peak_21287_lociStitched	chr4	125563307	125565247	1	1941	2113.824	345.126	11672	0
1_MACS_peak_17552_lociStitched	chr21	35854985	35856925	1	1941	2542.564	384.896	11673	0
1_MACS_peak_13470_lociStitched	chr19	16581719	16583659	1	1941	1571.594	363.75	11674	0
1_MACS_peak_11954_lociStitched	chr17	58602426	58604366	1	1941	3281.898	372.48	11675	0
1_MACS_peak_11848_lociStitched	chr17	51825770	51827710	1	1941	1432.69	227.562	11676	0
1_MACS_peak_8622_lociStitched	chr14	100070623	100072563	1	1941	1778.01	160.826	11677	0
1_MACS_peak_7891_lociStitched	chr13	110706463	110708403	1	1941	1886.456	328.248	11678	0
1_MACS_peak_3500_lociStitched	chr10	62491704	62493644	1	1941	2307.63	275.092	11679	0
1_MACS_peak_3362_lociStitched	chr10	43915177	43917117	1	1941	5337.522	379.27	11680	0
1_MACS_peak_29302_lociStitched	chrX	39298863	39300802	1	1940	2251.5668	183.8172	11681	0
1_MACS_peak_27628_lociStitched	chr8	128987530	128989469	1	1940	1169.0231	394.1987	11682	0
1_MACS_peak_21364_lociStitched	chr4	141347627	141349566	1	1940	2321.9525	390.1268	11683	0
1_MACS_peak_20920_lociStitched	chr4	77561094	77563033	1	1940	1115.8945	394.5865	11684	0
1_MACS_peak_20158_lociStitched	chr3	184869624	184871563	1	1940	3125.4741	282.9001	11685	0
1_MACS_peak_19553_lociStitched	chr3	128368479	128370418	1	1940	3966.8062	396.3316	11686	0
1_MACS_peak_10061_lociStitched	chr16	11944402	11946341	1	1940	2784.2101	319.5472	11687	0
1_MACS_peak_9345_lociStitched	chr15	68548412	68550351	1	1940	4110.4861	292.2073	11688	0
1_MACS_peak_7506_lociStitched	chr13	33858896	33860835	1	1940	2602.3319	154.3444	11689	0
1_MACS_peak_2733_lociStitched	chr1	226270137	226272076	1	1940	2355.885	414.5582	11690	0
2_MACS_peak_15948_lociStitched	chr2	186599713	186604049	2	1940	1582.64	445.7408	11691	0
1_MACS_peak_25147_lociStitched	chr7	12209283	12211221	1	1939	2161.0638	321.5142	11692	0
1_MACS_peak_13145_lociStitched	chr19	4181587	4183525	1	1939	3610.8816	578.1054	11693	0
1_MACS_peak_5410_lociStitched	chr11	95448288	95450226	1	1939	2313.3906	387.4062	11694	0
1_MACS_peak_440_lociStitched	chr1	27717949	27719887	1	1939	1596.3306	361.6308	11695	0
1_MACS_peak_25054_lociStitched	chr7	4763993	4765930	1	1938	2445.8499	335.101	11696	0
1_MACS_peak_22110_lociStitched	chr5	60138957	60140894	1	1938	2255.8302	335.101	11697	0
1_MACS_peak_17573_lociStitched	chr21	37431713	37433650	1	1938	5847.803	681.0492	11698	0
1_MACS_peak_16845_lociStitched	chr20	30423057	30424994	1	1938	1192.2235	379.8457	11699	0
1_MACS_peak_13721_lociStitched	chr19	38523573	38525510	1	1938	2227.55	404.4456	11700	0
1_MACS_peak_12419_lociStitched	chr18	3012213	3014150	1	1938	1824.8477	228.566	11701	0
1_MACS_peak_2014_lociStitched	chr1	167721481	167723418	1	1938	2382.3163	588.4606	11702	0
1_MACS_peak_29606_lociStitched	chrX	77358792	77360728	1	1937	1957.4896	231.7392	11703	0
1_MACS_peak_26717_lociStitched	chr8	12457717	12459653	1	1937	3684.0144	449.5392	11704	0
1_MACS_peak_22049_lociStitched	chr5	55375927	55377863	1	1937	1483.5568	432.1152	11705	0
1_MACS_peak_19767_lociStitched	chr3	149687661	149689597	1	1937	1736.0112	237.5472	11706	0
1_MACS_peak_15235_lociStitched	chr2	101575208	101577144	1	1937	1620.8192	343.2528	11707	0
1_MACS_peak_10092_lociStitched	chr16	14927214	14929150	1	1937	1240.2016	260.392	11708	0
1_MACS_peak_3582_lociStitched	chr10	71077264	71079200	1	1937	2968.6624	230.7712	11709	0
1_MACS_peak_28488_lociStitched	chr9	98188141	98190076	1	1936	2784.6585	285.0255	11710	0
1_MACS_peak_27122_lociStitched	chr8	59101289	59103224	1	1936	1246.7205	240.1335	11711	0
1_MACS_peak_24312_lociStitched	chr6	90347180	90349115	1	1936	4003.515	433.6335	11712	0
1_MACS_peak_20809_lociStitched	chr4	65747769	65749704	1	1936	2049.165	355.266	11713	0
1_MACS_peak_19199_lociStitched	chr3	83983216	83985151	1	1936	1471.374	205.11	11714	0
1_MACS_peak_17502_lociStitched	chr21	33650461	33652396	1	1936	2704.1625	480.0735	11715	0
1_MACS_peak_13131_lociStitched	chr19	3617212	3619147	1	1936	3274.2135	462.852	11716	0
1_MACS_peak_7485_lociStitched	chr13	31773700	31775635	1	1936	2573.55	131.193	11717	0
1_MACS_peak_5884_lociStitched	chr12	4429371	4431306	1	1936	2266.8525	405.576	11718	0
1_MACS_peak_4541_lociStitched	chr11	14587416	14589351	1	1936	1721.1825	382.743	11719	0
1_MACS_peak_3710_lociStitched	chr10	79362951	79364886	1	1936	2246.922	277.2855	11720	0
1_MACS_peak_2680_lociStitched	chr1	222816563	222818498	1	1936	6655.626	571.986	11721	0
1_MACS_peak_1199_lociStitched	chr1	90308124	90310059	1	1936	2572.1955	346.365	11722	0
1_MACS_peak_28440_lociStitched	chr9	95368938	95370872	1	1935	1153.8244	261.2834	11723	0
1_MACS_peak_23821_lociStitched	chr6	34149896	34151830	1	1935	2888.2356	363.592	11724	0
1_MACS_peak_22724_lociStitched	chr5	137001393	137003327	1	1935	2232.4162	303.2512	11725	0
1_MACS_peak_22163_lociStitched	chr5	66510985	66512919	1	1935	2917.439	506.708	11726	0
1_MACS_peak_19388_lociStitched	chr3	113774490	113776424	1	1935	3117.4146	408.2674	11727	0
1_MACS_peak_11500_lociStitched	chr17	36885799	36887733	1	1935	1934	293.968	11728	0
1_MACS_peak_7785_lociStitched	chr13	84306284	84308218	1	1935	1359.7954	343.6718	11729	0
1_MACS_peak_4835_lociStitched	chr11	57242978	57244912	1	1935	2712.6284	377.7102	11730	0
1_MACS_peak_3405_lociStitched	chr10	46221632	46223566	1	1935	3817.3292	480.0188	11731	0
1_MACS_peak_3404_lociStitched	chr10	46167113	46169047	1	1935	2377.4662	227.6318	11732	0
1_MACS_peak_2201_lociStitched	chr1	184942234	184944168	1	1935	4015.951	357.9834	11733	0
1_MACS_peak_134_lociStitched	chr1	10050116	10052050	1	1935	2174.3962	337.2896	11734	0
1_MACS_peak_24575_lociStitched	chr6	122930748	122932681	1	1934	1695.8209	425.6466	11735	0
1_MACS_peak_23885_lociStitched	chr6	37038983	37040916	1	1934	1484.544	265.2076	11736	0
1_MACS_peak_22893_lociStitched	chr5	148985194	148987127	1	1934	2617.8619	458.3143	11737	0
1_MACS_peak_21939_lociStitched	chr5	37720963	37722896	1	1934	1461.5413	287.0505	11738	0
1_MACS_peak_15315_lociStitched	chr2	109911052	109912985	1	1934	2211.7386	285.6974	11739	0
1_MACS_peak_26447_lociStitched	chr7	142551505	142553437	1	1933	1782.4632	407.2656	11740	0
1_MACS_peak_20402_lociStitched	chr4	4095184	4097116	1	1933	1369.4016	326.1216	11741	0
1_MACS_peak_18993_lociStitched	chr3	52488543	52490475	1	1933	2811.8328	328.44	11742	0
1_MACS_peak_15633_lociStitched	chr2	150714209	150716141	1	1933	1451.1252	293.8572	11743	0
1_MACS_peak_11409_lociStitched	chr17	33287639	33289571	1	1933	5513.1552	477.9768	11744	0
1_MACS_peak_11265_lociStitched	chr17	21001648	21003580	1	1933	4613.0364	461.9412	11745	0
1_MACS_peak_6927_lociStitched	chr12	96335905	96337837	1	1933	3174.4692	382.3428	11746	0
1_MACS_peak_23498_lociStitched	chr6	16591170	16593101	1	1932	2300.9796	199.4723	11747	0
1_MACS_peak_21216_lociStitched	chr4	114274622	114276553	1	1932	2163.4924	283.0846	11748	0
1_MACS_peak_20860_lociStitched	chr4	73711376	73713307	1	1932	3154.8678	344.6835	11749	0
1_MACS_peak_18425_lociStitched	chr3	953532	955463	1	1932	1375.6444	101.3775	11750	0
1_MACS_peak_17145_lociStitched	chr20	46456346	46458277	1	1932	1603.1162	342.1732	11751	0
1_MACS_peak_16194_lociStitched	chr2	207629341	207631272	1	1932	3817.3939	349.1248	11752	0
1_MACS_peak_15149_lociStitched	chr2	89164927	89166858	1	1932	1417.9333	246.9749	11753	0
1_MACS_peak_13078_lociStitched	chr19	2031490	2033421	1	1932	3623.9077	433.8957	11754	0
1_MACS_peak_10903_lociStitched	chr16	90060872	90062803	1	1932	2214.0846	191.9414	11755	0
1_MACS_peak_9479_lociStitched	chr15	76030254	76032185	1	1932	2096.1005	228.4373	11756	0
1_MACS_peak_7133_lociStitched	chr12	112279018	112280949	1	1932	2254.8287	193.4862	11757	0
1_MACS_peak_6874_lociStitched	chr12	93381025	93382956	1	1932	2259.6562	356.6557	11758	0
1_MACS_peak_5850_lociStitched	chr12	2112547	2114478	1	1932	4151.4569	444.9024	11759	0
1_MACS_peak_4206_lociStitched	chr10	124638160	124640091	1	1932	2661.4973	345.4559	11760	0
1_MACS_peak_538_lociStitched	chr1	32816214	32818145	1	1932	2589.471	200.2447	11761	0
1_MACS_peak_26386_lociStitched	chr7	139179202	139181132	1	1931	1405.426	441.005	11762	0
1_MACS_peak_22558_lociStitched	chr5	118643816	118645746	1	1931	1658.642	314.59	11763	0
1_MACS_peak_20271_lociStitched	chr3	194303792	194305722	1	1931	4910.692	530.943	11764	0
1_MACS_peak_16133_lociStitched	chr2	203102275	203104205	1	1931	2818.958	413.985	11765	0
1_MACS_peak_25349_lociStitched	chr7	33101517	33103446	1	1930	3458.5041	410.4912	11766	0
1_MACS_peak_16871_lociStitched	chr20	32077116	32079045	1	1930	2285.865	318.4779	11767	0
1_MACS_peak_14891_lociStitched	chr2	68383802	68385731	1	1930	6879.5856	460.4523	11768	0
1_MACS_peak_9601_lociStitched	chr15	84765021	84766950	1	1930	1439.034	400.2675	11769	0
1_MACS_peak_8977_lociStitched	chr15	41055530	41057459	1	1930	1896.9786	286.6494	11770	0
1_MACS_peak_8258_lociStitched	chr14	57497136	57499065	1	1930	1522.1739	158.5638	11771	0
1_MACS_peak_29072_lociStitched	chrX	1510249	1512177	1	1929	3684.9864	108.3536	11772	0
1_MACS_peak_22102_lociStitched	chr5	58981034	58982962	1	1929	1804.2224	259.8944	11773	0
1_MACS_peak_21341_lociStitched	chr4	139936002	139937930	1	1929	6216.836	365.1632	11774	0
1_MACS_peak_14576_lociStitched	chr2	39630008	39631936	1	1929	2584.0984	394.4688	11775	0
1_MACS_peak_9195_lociStitched	chr15	57024415	57026343	1	1929	5736.3784	251.2184	11776	0
1_MACS_peak_8932_lociStitched	chr15	38987724	38989652	1	1929	2634.0336	314.0712	11777	0
1_MACS_peak_8757_lociStitched	chr15	23075295	23077223	1	1929	2284.4872	256.0384	11778	0
1_MACS_peak_6525_lociStitched	chr12	55377606	55379534	1	1929	2720.408	437.656	11779	0
1_MACS_peak_3157_lociStitched	chr10	15295663	15297591	1	1929	1748.5032	487.9768	11780	0
1_MACS_peak_29552_lociStitched	chrX	70473327	70475254	1	1928	1963.9984	202.9131	11781	0
1_MACS_peak_28291_lociStitched	chr9	75087762	75089689	1	1928	1841.0558	307.7419	11782	0
1_MACS_peak_26133_lociStitched	chr7	112030897	112032824	1	1928	2704.1591	573.2825	11783	0
1_MACS_peak_23289_lociStitched	chr6	2946833	2948760	1	1928	2912.2751	418.9298	11784	0
1_MACS_peak_21451_lociStitched	chr4	153430798	153432725	1	1928	1253.7062	350.9067	11785	0
1_MACS_peak_21189_lociStitched	chr4	110650231	110652158	1	1928	2671.0147	314.8718	11786	0
1_MACS_peak_21053_lociStitched	chr4	90750045	90751972	1	1928	1920.2555	427.9867	11787	0
1_MACS_peak_18339_lociStitched	chr22	46645325	46647252	1	1928	3984.6506	235.6721	11788	0
1_MACS_peak_13654_lociStitched	chr19	34248702	34250629	1	1928	3191.112	279.415	11789	0
1_MACS_peak_10211_lociStitched	chr16	24739795	24741722	1	1928	3767.285	252.437	11790	0
1_MACS_peak_3997_lociStitched	chr10	103911011	103912938	1	1928	2483.7103	404.2846	11791	0
1_MACS_peak_3278_lociStitched	chr10	30023608	30025535	1	1928	2752.9122	232.7816	11792	0
1_MACS_peak_3163_lociStitched	chr10	15901354	15903281	1	1928	2660.0308	458.2406	11793	0
1_MACS_peak_2663_lociStitched	chr1	221219047	221220974	1	1928	2304.3066	443.5954	11794	0
1_MACS_peak_921_lociStitched	chr1	55266038	55267965	1	1928	3457.8088	363.8176	11795	0
2_MACS_peak_17962_lociStitched	chr22	29278420	29280426	2	1928	1907.1042	213.8396	11796	0
1_MACS_peak_28400_lociStitched	chr9	93049388	93051314	1	1927	2397.87	379.0368	11797	0
1_MACS_peak_21859_lociStitched	chr5	21340565	21342491	1	1927	1918.1034	236.5128	11798	0
1_MACS_peak_16823_lociStitched	chr20	25387558	25389484	1	1927	4995.2736	359.3916	11799	0
1_MACS_peak_16311_lociStitched	chr2	220461648	220463574	1	1927	2764.1952	414.6678	11800	0
1_MACS_peak_15769_lociStitched	chr2	168886685	168888611	1	1927	3014.9604	388.8594	11801	0
1_MACS_peak_10556_lociStitched	chr16	66572691	66574617	1	1927	1194.12	321.4494	11802	0
1_MACS_peak_8503_lociStitched	chr14	89258042	89259968	1	1927	2132.6598	137.1312	11803	0
1_MACS_peak_4299_lociStitched	chr10	135121143	135123069	1	1927	4431.5334	321.642	11804	0
1_MACS_peak_1886_lociStitched	chr1	160509351	160511277	1	1927	2648.0574	501.9156	11805	0
1_MACS_peak_29994_lociStitched	chrX	154563047	154564972	1	1926	1128.05	272.7725	11806	0
1_MACS_peak_21286_lociStitched	chr4	124939507	124941432	1	1926	1540.1925	289.52	11807	0
1_MACS_peak_20202_lociStitched	chr3	186544098	186546023	1	1926	3165.6625	491.0675	11808	0
1_MACS_peak_11363_lociStitched	chr17	29835070	29836995	1	1926	3352.58	516.285	11809	0
1_MACS_peak_9610_lociStitched	chr15	85076986	85078911	1	1926	1571.185	255.0625	11810	0
1_MACS_peak_5336_lociStitched	chr11	82827496	82829421	1	1926	2168.8975	313.005	11811	0
1_MACS_peak_3263_lociStitched	chr10	27792377	27794302	1	1926	2545.8125	407.1375	11812	0
1_MACS_peak_1756_lociStitched	chr1	155035244	155037169	1	1926	1573.495	498.19	11813	0
1_MACS_peak_26855_lociStitched	chr8	26239818	26241742	1	1925	1846.8476	396.7288	11814	0
1_MACS_peak_24707_lociStitched	chr6	135760260	135762184	1	1925	1303.1252	348.8212	11815	0
1_MACS_peak_22213_lociStitched	chr5	72860300	72862224	1	1925	2476.3804	396.9212	11816	0
1_MACS_peak_10582_lociStitched	chr16	67312083	67314007	1	1925	2081.9604	334.776	11817	0
1_MACS_peak_9025_lociStitched	chr15	43545073	43546997	1	1925	1664.0676	455.6032	11818	0
1_MACS_peak_4792_lociStitched	chr11	46526067	46527991	1	1925	1058.5848	241.2696	11819	0
1_MACS_peak_1861_lociStitched	chr1	159749827	159751751	1	1925	2108.1268	581.2404	11820	0
1_MACS_peak_746_lociStitched	chr1	43686253	43688177	1	1925	2259.738	325.9256	11821	0
1_MACS_peak_27743_lociStitched	chr8	142215495	142217418	1	1924	2377.0203	285.3732	11822	0
1_MACS_peak_26489_lociStitched	chr7	148761504	148763427	1	1924	4067.7219	497.6724	11823	0
1_MACS_peak_23268_lociStitched	chr6	710308	712231	1	1924	3753.5037	399.984	11824	0
1_MACS_peak_22709_lociStitched	chr5	134093560	134095483	1	1924	2074.7247	496.3263	11825	0
1_MACS_peak_17978_lociStitched	chr22	29998745	30000668	1	1924	3817.5396	450.5589	11826	0
1_MACS_peak_17428_lociStitched	chr21	19815067	19816990	1	1924	3102.7605	424.983	11827	0
1_MACS_peak_15107_lociStitched	chr2	86789398	86791321	1	1924	9496.9278	568.2465	11828	0
1_MACS_peak_11638_lociStitched	chr17	40984527	40986450	1	1924	3131.9901	389.5998	11829	0
1_MACS_peak_7351_lociStitched	chr12	130048399	130050322	1	1924	1601.0898	187.4925	11830	0
1_MACS_peak_4634_lociStitched	chr11	26003425	26005348	1	1924	2042.226	384.6	11831	0
1_MACS_peak_3688_lociStitched	chr10	76760295	76762218	1	1924	1539.3615	363.0624	11832	0
2_MACS_peak_8761_lociStitched	chr15	23376922	23378899	2	1924	1161.4875	222.0171	11833	0
1_MACS_peak_21003_lociStitched	chr4	85886656	85888578	1	1923	1669.4492	211.42	11834	0
1_MACS_peak_20073_lociStitched	chr3	179321699	179323621	1	1923	5938.7878	712.8698	11835	0
1_MACS_peak_16732_lociStitched	chr20	17762681	17764603	1	1923	2191.8488	298.871	11836	0
1_MACS_peak_15702_lociStitched	chr2	160237111	160239033	1	1923	1488.9734	391.7036	11837	0
1_MACS_peak_13490_lociStitched	chr19	17235529	17237451	1	1923	1918.3482	242.9408	11838	0
1_MACS_peak_11468_lociStitched	chr17	35446197	35448119	1	1923	1623.129	364.4112	11839	0
1_MACS_peak_7111_lociStitched	chr12	110938857	110940779	1	1923	2204.7262	238.328	11840	0
1_MACS_peak_6974_lociStitched	chr12	101738655	101740577	1	1923	1504.5416	313.8626	11841	0
1_MACS_peak_6099_lociStitched	chr12	15678811	15680733	1	1923	1526.8368	434.9486	11842	0
1_MACS_peak_4649_lociStitched	chr11	27527371	27529293	1	1923	3674.6718	416.6896	11843	0
1_MACS_peak_2947_lociStitched	chr1	246728867	246730789	1	1923	2979.8688	592.3604	11844	0
