REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_25849_lociStitched	chr7	91569212	91571281	1	2070	3110.7415	446.49019999999996
1_MACS_peak_532_lociStitched	chr1	32686963	32689031	1	2069	2184.842	498.8016
1_MACS_peak_6273_lociStitched	chr12	38743879	38745947	1	2069	2157.1308	414.2204
1_MACS_peak_9965_lociStitched	chr16	4783520	4785588	1	2069	1662.4651999999999	295.724
1_MACS_peak_14260_lociStitched	chr2	10104402	10106470	1	2069	2493.3876	327.778
1_MACS_peak_16446_lociStitched	chr2	234762027	234764095	1	2069	2933.2512	244.2308
1_MACS_peak_17348_lociStitched	chr20	61846413	61848481	1	2069	2099.8472	275.4576
1_MACS_peak_24068_lociStitched	chr6	52848592	52850660	1	2069	1209.78	433.246
1_MACS_peak_2643_lociStitched	chr1	219346465	219348532	1	2068	4994.2854	665.9874
1_MACS_peak_3341_lociStitched	chr10	38145547	38147614	1	2068	4968.6546	465.2817
1_MACS_peak_5518_lociStitched	chr11	110581991	110584058	1	2068	1831.1553000000001	407.199
1_MACS_peak_13703_lociStitched	chr19	36704703	36706770	1	2068	3164.5769999999998	482.64450000000005
1_MACS_peak_14316_lociStitched	chr2	16079449	16081516	1	2068	2710.4570999999996	298.0614
1_MACS_peak_16553_lociStitched	chr20	1098430	1100497	1	2068	2803.6788	481.1976
1_MACS_peak_23964_lociStitched	chr6	43213946	43216013	1	2068	3098.6397	491.11920000000003
1_MACS_peak_24725_lociStitched	chr6	137422845	137424912	1	2068	3300.3789	427.2489
1_MACS_peak_26495_lociStitched	chr7	148958098	148960165	1	2068	2790.4500000000003	453.0864
1_MACS_peak_2962_lociStitched	chr1	247552837	247554903	1	2067	1934.3958	518.1528000000001
1_MACS_peak_3907_lociStitched	chr10	97848712	97850778	1	2067	9852.547400000001	552.4484000000001
1_MACS_peak_6375_lociStitched	chr12	48591148	48593214	1	2067	6037.058599999999	457.41240000000005
1_MACS_peak_13345_lociStitched	chr19	12098104	12100170	1	2067	1809.816	490.67499999999995
1_MACS_peak_20441_lociStitched	chr4	6910449	6912515	1	2067	4341.9056	239.656
1_MACS_peak_21007_lociStitched	chr4	87464667	87466733	1	2067	1841.839	358.45099999999996
1_MACS_peak_27520_lociStitched	chr8	119520147	119522213	1	2067	1027.835	301.8426
1_MACS_peak_27869_lociStitched	chr9	2843027	2845093	1	2067	2056.9096	378.2846
1_MACS_peak_5569_lociStitched	chr11	115064290	115066355	1	2066	2883.9790000000003	300.251
1_MACS_peak_8067_lociStitched	chr14	24779396	24781461	1	2066	3382.6764999999996	226.9435
1_MACS_peak_11373_lociStitched	chr17	30468470	30470535	1	2066	2500.9215	534.2155
1_MACS_peak_16478_lociStitched	chr2	238336090	238338155	1	2066	1318.2959999999998	179.655
2_MACS_peak_17930_lociStitched	chr22	25959655	25961720	2	1984	1367.2365	246.3545
1_MACS_peak_18382_lociStitched	chr22	50049919	50051984	1	2066	2210.1695	358.07099999999997
1_MACS_peak_19760_lociStitched	chr3	149337876	149339941	1	2066	935.2385	263.2875
1_MACS_peak_21063_lociStitched	chr4	95372360	95374425	1	2066	1875.846	398.33849999999995
1_MACS_peak_23918_lociStitched	chr6	40994754	40996819	1	2066	2772.882	334.117
1_MACS_peak_28831_lociStitched	chr9	130185582	130187647	1	2066	3149.951	487.54650000000004
1_MACS_peak_767_lociStitched	chr1	44456551	44458615	1	2065	1556.4624	384.936
1_MACS_peak_1454_lociStitched	chr1	120673926	120675990	1	2065	2114.1552	402.0672
1_MACS_peak_8886_lociStitched	chr15	34515851	34517915	1	2065	3851.8368	385.76160000000004
1_MACS_peak_13639_lociStitched	chr19	32895474	32897538	1	2065	5615.112	223.944
1_MACS_peak_14788_lociStitched	chr2	61897400	61899464	1	2065	2296.6128	512.2848
1_MACS_peak_18615_lociStitched	chr3	23243826	23245890	1	2065	2914.7808	238.5984
1_MACS_peak_20282_lociStitched	chr3	194979822	194981886	1	2065	3254.1024	466.8768
1_MACS_peak_26297_lociStitched	chr7	129007273	129009337	1	2065	2072.256	644.7936
1_MACS_peak_2366_lociStitched	chr1	203206603	203208666	1	2064	1690.0096	479.64750000000004
1_MACS_peak_4616_lociStitched	chr11	22213887	22215950	1	2064	2938.5372	457.5734
1_MACS_peak_6775_lociStitched	chr12	79549852	79551915	1	2064	2454.97	346.9966
1_MACS_peak_8918_lociStitched	chr15	38411180	38413243	1	2064	3676.8849	387.6377
1_MACS_peak_9717_lociStitched	chr15	91259483	91261546	1	2064	4042.4485	437.7686
1_MACS_peak_20700_lociStitched	chr4	42152915	42154978	1	2064	2466.7291	187.9393
1_MACS_peak_23320_lociStitched	chr6	5071691	5073754	1	2064	1751.6933	399.3968
1_MACS_peak_23782_lociStitched	chr6	32861368	32863431	1	2064	3559.9128	509.561
1_MACS_peak_26422_lociStitched	chr7	141436909	141438972	1	2064	4104.1322	682.6467
1_MACS_peak_27448_lociStitched	chr8	103875311	103877374	1	2064	2921.2079999999996	154.5187
1_MACS_peak_608_lociStitched	chr1	36928837	36930899	1	2063	3504.9876	480.6522
1_MACS_peak_2931_lociStitched	chr1	244461749	244463811	1	2063	4006.6722	488.69399999999996
1_MACS_peak_5860_lociStitched	chr12	2799785	2801847	1	2063	4082.3476	386.0064
1_MACS_peak_8810_lociStitched	chr15	30033154	30035216	1	2063	2052.5148	361.2624
1_MACS_peak_10613_lociStitched	chr16	68056024	68058086	1	2063	2925.1532	331.982
1_MACS_peak_13353_lociStitched	chr19	12510427	12512489	1	2063	2212.3197999999998	438.38120000000004
1_MACS_peak_18967_lociStitched	chr3	51061529	51063591	1	2063	2951.5468	489.1064
1_MACS_peak_22469_lociStitched	chr5	107856037	107858099	1	2063	2152.728	504.159
1_MACS_peak_23974_lociStitched	chr6	43636899	43638961	1	2063	2246.549	395.28540000000004
1_MACS_peak_25317_lociStitched	chr7	30173977	30176039	1	2063	2080.7642	302.2892
1_MACS_peak_25622_lociStitched	chr7	66204650	66206712	1	2063	2547.3948	318.16659999999996
1_MACS_peak_2745_lociStitched	chr1	226631873	226633934	1	2062	2540.5946999999996	659.1078
1_MACS_peak_6207_lociStitched	chr12	29902874	29904935	1	2062	1589.6493	375.72029999999995
1_MACS_peak_7110_lociStitched	chr12	110905473	110907534	1	2062	1571.3064	204.24509999999998
1_MACS_peak_11403_lociStitched	chr17	32745886	32747947	1	2062	1255.149	301.93649999999997
1_MACS_peak_12667_lociStitched	chr18	35300804	35302865	1	2062	1914.669	298.43280000000004
1_MACS_peak_20944_lociStitched	chr4	79547764	79549825	1	2062	1592.7408	381.9033
1_MACS_peak_22636_lociStitched	chr5	129239349	129241410	1	2062	1668.7917	170.8569
1_MACS_peak_26822_lociStitched	chr8	23019859	23021920	1	2062	3397.7646	316.98179999999996
1_MACS_peak_3554_lociStitched	chr10	69833829	69835889	1	2061	2899.45	334.95599999999996
1_MACS_peak_4538_lociStitched	chr11	14520422	14522482	1	2061	2708.694	197.554
1_MACS_peak_5053_lociStitched	chr11	65694798	65696858	1	2061	3026.346	381.1
1_MACS_peak_13018_lociStitched	chr19	892082	894142	1	2061	5404.204000000001	460.616
1_MACS_peak_13248_lociStitched	chr19	8454001	8456061	1	2061	8865.828	695.456
1_MACS_peak_18401_lociStitched	chr22	50780338	50782398	1	2061	2947.036	299.93600000000004
1_MACS_peak_18489_lociStitched	chr3	9790648	9792708	1	2061	3062.19	454.848
1_MACS_peak_21703_lociStitched	chr5	29321	31381	1	2061	3225.5480000000002	478.95000000000005
1_MACS_peak_1136_lociStitched	chr1	85319167	85321226	1	2060	1229.8407000000002	260.2576
1_MACS_peak_1764_lociStitched	chr1	155177644	155179703	1	2060	5722.3728	512.8969
1_MACS_peak_10261_lociStitched	chr16	28856764	28858823	1	2060	2135.183	401.7109
1_MACS_peak_12522_lociStitched	chr18	12701850	12703909	1	2060	10152.3113	379.8855
2_MACS_peak_12986_lociStitched	chr18	75111752	75113811	2	1890	1221.3988	410.7705
1_MACS_peak_13624_lociStitched	chr19	29025101	29027160	1	2060	2060.0295	245.8446
1_MACS_peak_17801_lociStitched	chr22	20007692	20009751	1	2060	3015.1996	358.0601
1_MACS_peak_18937_lociStitched	chr3	49822961	49825020	1	2060	3278.3398	455.2449
1_MACS_peak_19401_lociStitched	chr3	117204739	117206798	1	2060	1513.1591	294.2311
1_MACS_peak_28822_lociStitched	chr9	129781622	129783681	1	2060	1894.6918	381.7386
1_MACS_peak_28911_lociStitched	chr9	132596687	132598746	1	2060	2288.9903	412.0059
1_MACS_peak_29052_lociStitched	chr9	140407163	140409222	1	2060	1735.3252	269.5231
1_MACS_peak_5225_lociStitched	chr11	73308314	73310372	1	2059	3858.3384	436.296
1_MACS_peak_11118_lociStitched	chr17	8338427	8340485	1	2059	2638.5618	350.889
1_MACS_peak_14621_lociStitched	chr2	43687605	43689663	1	2059	1848.9071999999999	367.9704
1_MACS_peak_16021_lociStitched	chr2	193218558	193220616	1	2059	2090.928	203.5362
1_MACS_peak_25096_lociStitched	chr7	6628781	6630839	1	2059	2645.7648000000004	233.1714
1_MACS_peak_28591_lociStitched	chr9	108092359	108094417	1	2059	1500.282	314.4624
1_MACS_peak_1406_lociStitched	chr1	116915210	116917267	1	2058	1302.081	89.27380000000001
1_MACS_peak_2258_lociStitched	chr1	193090222	193092279	1	2058	5195.5706	575.7543
1_MACS_peak_3256_lociStitched	chr10	27129031	27131088	1	2058	1237.4912	438.14099999999996
1_MACS_peak_10146_lociStitched	chr16	19566005	19568062	1	2058	5800.3286	434.2327
1_MACS_peak_18633_lociStitched	chr3	26146012	26148069	1	2058	1147.6002999999998	207.757
1_MACS_peak_18650_lociStitched	chr3	28389354	28391411	1	2058	6120.3978	423.74199999999996
1_MACS_peak_19919_lociStitched	chr3	166784311	166786368	1	2058	2744.4494	381.5735
1_MACS_peak_20724_lociStitched	chr4	47915354	47917411	1	2058	3646.2382	481.9551
1_MACS_peak_21071_lociStitched	chr4	99209443	99211500	1	2058	1446.071	354.4211
1_MACS_peak_26299_lociStitched	chr7	129073376	129075433	1	2058	4839.5039	633.1446000000001
1_MACS_peak_4330_lociStitched	chr11	776323	778379	1	2057	3367.5224	194.90879999999999
1_MACS_peak_11560_lociStitched	chr17	38573032	38575088	1	2057	6212.8207999999995	443.6848
1_MACS_peak_11721_lociStitched	chr17	44449253	44451309	1	2057	3844.1032	303.0544
1_MACS_peak_15470_lociStitched	chr2	121009515	121011571	1	2057	2135.5672	462.80559999999997
1_MACS_peak_16054_lociStitched	chr2	197790457	197792513	1	2057	3613.8312	436.69440000000003
1_MACS_peak_26270_lociStitched	chr7	128115943	128117999	1	2057	5999.8192	671.4896
1_MACS_peak_1534_lociStitched	chr1	145743324	145745379	1	2056	1382.193	618.144
1_MACS_peak_1987_lociStitched	chr1	166458367	166460422	1	2056	5070.0960000000005	639.516
1_MACS_peak_2629_lociStitched	chr1	217262386	217264441	1	2056	5442.2564999999995	400.314
1_MACS_peak_3252_lociStitched	chr10	27027218	27029273	1	2056	2007.1185	276.8085
1_MACS_peak_10653_lociStitched	chr16	69759679	69761734	1	2056	4032.5265	394.56
1_MACS_peak_10685_lociStitched	chr16	71322227	71324282	1	2056	2815.761	340.308
1_MACS_peak_13243_lociStitched	chr19	8333061	8335116	1	2056	2629.3725	645.27
1_MACS_peak_13743_lociStitched	chr19	39420436	39422491	1	2056	3091.7475	557.5215
1_MACS_peak_18544_lociStitched	chr3	14218998	14221053	1	2056	4648.615500000001	369.07800000000003
1_MACS_peak_20341_lociStitched	chr4	50550	52605	1	2056	2207.6865000000003	1080.108
1_MACS_peak_2621_lociStitched	chr1	215174228	215176282	1	2055	1880.8478	425.9996
1_MACS_peak_12847_lociStitched	chr18	55499976	55502030	1	2055	3367.533	457.015
1_MACS_peak_18231_lociStitched	chr22	40633001	40635055	1	2055	1215.5572	315.0836
1_MACS_peak_18292_lociStitched	chr22	43112004	43114058	1	2055	2228.7954	418.6052
1_MACS_peak_136_lociStitched	chr1	10092182	10094235	1	2054	3592.1341	412.8583
1_MACS_peak_1863_lociStitched	chr1	159786713	159788766	1	2054	2564.8129000000004	571.9658000000001
1_MACS_peak_9128_lociStitched	chr15	50977775	50979828	1	2054	4069.2513	385.5534
1_MACS_peak_9537_lociStitched	chr15	80214878	80216931	1	2054	3363.2246	370.56649999999996
1_MACS_peak_10240_lociStitched	chr16	28222029	28224082	1	2054	2550.8525	375.90430000000003
1_MACS_peak_13265_lociStitched	chr19	9784556	9786609	1	2054	4553.759300000001	360.71209999999996
1_MACS_peak_14566_lociStitched	chr2	38949236	38951289	1	2054	1934.1313	253.5455
1_MACS_peak_17080_lociStitched	chr20	43513503	43515556	1	2054	3118.0964	361.5333
1_MACS_peak_17411_lociStitched	chr21	17101888	17103941	1	2054	2848.3322	248.41299999999998
1_MACS_peak_18267_lociStitched	chr22	42176411	42178464	1	2054	3350.2907	538.7072000000001
1_MACS_peak_21186_lociStitched	chr4	110354034	110356087	1	2054	2658.6349999999998	230.7572
1_MACS_peak_23836_lociStitched	chr6	34663547	34665600	1	2054	2419.4605	307.1288
1_MACS_peak_24525_lociStitched	chr6	116707649	116709702	1	2054	1546.5249	393.3548
1_MACS_peak_25433_lociStitched	chr7	41743866	41745919	1	2054	2568.7136	304.6652
1_MACS_peak_26112_lociStitched	chr7	110664205	110666258	1	2054	1280.6614	484.508
1_MACS_peak_3501_lociStitched	chr10	62537471	62539523	1	2053	5626.9944	278.6616
1_MACS_peak_3680_lociStitched	chr10	76357875	76359927	1	2053	1824.0228	414.7092
1_MACS_peak_6269_lociStitched	chr12	33786721	33788773	1	2053	2283.0552000000002	434.20320000000004
1_MACS_peak_10730_lociStitched	chr16	77223800	77225852	1	2053	4135.806	240.2892
1_MACS_peak_13641_lociStitched	chr19	33071250	33073302	1	2053	2452.1400000000003	400.5504
1_MACS_peak_16588_lociStitched	chr20	3139286	3141338	1	2053	3252.0096	288.51120000000003
1_MACS_peak_23302_lociStitched	chr6	3226634	3228686	1	2053	1508.22	341.658
1_MACS_peak_23966_lociStitched	chr6	43350522	43352574	1	2053	2381.1408	511.7688
1_MACS_peak_28878_lociStitched	chr9	131533047	131535099	1	2053	3288.7404	348.84000000000003
1_MACS_peak_2220_lociStitched	chr1	186797726	186799777	1	2052	2340.3961	586.9962
1_MACS_peak_2562_lociStitched	chr1	211564276	211566327	1	2052	2610.3077	613.4540999999999
1_MACS_peak_2903_lociStitched	chr1	240627510	240629561	1	2052	2291.5823	532.0294
1_MACS_peak_6537_lociStitched	chr12	56222558	56224609	1	2052	2810.4853000000003	405.6878
1_MACS_peak_9148_lociStitched	chr15	52297681	52299732	1	2052	1608.8044	396.0481
1_MACS_peak_20723_lociStitched	chr4	47532876	47534927	1	2052	1885.0741	448.1435
1_MACS_peak_25461_lociStitched	chr7	44057803	44059854	1	2052	2530.1136	389.27979999999997
1_MACS_peak_27590_lociStitched	chr8	126102922	126104973	1	2052	3097.01	379.64009999999996
1_MACS_peak_4176_lociStitched	chr10	121275396	121277446	1	2051	2405.06	509.22
1_MACS_peak_11664_lociStitched	chr17	42200026	42202076	1	2051	3500.99	239.44
1_MACS_peak_15277_lociStitched	chr2	106427454	106429504	1	2051	1324.71	349.73
1_MACS_peak_18111_lociStitched	chr22	37414669	37416719	1	2051	2994.4350000000004	256.455
1_MACS_peak_19481_lociStitched	chr3	123244812	123246862	1	2051	1562.51	357.72499999999997
1_MACS_peak_21424_lociStitched	chr4	148604235	148606285	1	2051	3133.835	503.275
1_MACS_peak_22462_lociStitched	chr5	106197309	106199359	1	2051	1358.7399999999998	280.23499999999996
1_MACS_peak_1127_lociStitched	chr1	84609508	84611557	1	2050	1745.3382	158.79749999999999
1_MACS_peak_8339_lociStitched	chr14	65784397	65786446	1	2050	1526.7099	178.8777
1_MACS_peak_10396_lociStitched	chr16	46863747	46865796	1	2050	3090.3018	385.212
1_MACS_peak_18655_lociStitched	chr3	30647266	30649315	1	2050	3836.7525	365.5416
1_MACS_peak_21280_lociStitched	chr4	123843018	123845067	1	2050	2854.0521	492.7845
1_MACS_peak_25534_lociStitched	chr7	48337617	48339666	1	2050	1568.0997	393.61289999999997
1_MACS_peak_25744_lociStitched	chr7	75676406	75678455	1	2050	3065.5089	312.8823
1_MACS_peak_26381_lociStitched	chr7	138665208	138667257	1	2050	2130.7551000000003	375.3768
1_MACS_peak_4277_lociStitched	chr10	131933749	131935797	1	2049	2661.376	317.0304
1_MACS_peak_8722_lociStitched	chr15	20092181	20094229	1	2049	1884.7744	254.5664
1_MACS_peak_18150_lociStitched	chr22	38655645	38657693	1	2049	2670.1824	508.1088
1_MACS_peak_18990_lociStitched	chr3	52320792	52322840	1	2049	9583.616	524.0832
1_MACS_peak_20606_lociStitched	chr4	26584680	26586728	1	2049	3014.0416	448.7168
1_MACS_peak_24643_lociStitched	chr6	131455790	131457838	1	2049	3231.9488	293.4784
1_MACS_peak_25737_lociStitched	chr7	75367554	75369602	1	2049	1867.3664	232.2432
1_MACS_peak_2896_lociStitched	chr1	239549134	239551181	1	2048	1901.8677	487.39070000000004
1_MACS_peak_11015_lociStitched	chr17	4735514	4737561	1	2048	2311.063	324.8589
1_MACS_peak_12793_lociStitched	chr18	49264933	49266980	1	2048	1302.7107999999998	315.44269999999995
1_MACS_peak_13214_lociStitched	chr19	7182278	7184325	1	2048	3372.0231	633.9558999999999
1_MACS_peak_17297_lociStitched	chr20	56883732	56885779	1	2048	2235.324	202.65300000000002
1_MACS_peak_20006_lociStitched	chr3	175033659	175035706	1	2048	1834.9307999999999	339.802
1_MACS_peak_21037_lociStitched	chr4	89512564	89514611	1	2048	3207.8536999999997	363.95660000000004
1_MACS_peak_21447_lociStitched	chr4	152719214	152721261	1	2048	1530.9513	340.21139999999997
1_MACS_peak_778_lociStitched	chr1	45204625	45206671	1	2047	4461.7122	432.3198
1_MACS_peak_8992_lociStitched	chr15	41575300	41577346	1	2047	5949.5634	514.3644
1_MACS_peak_15636_lociStitched	chr2	150750408	150752454	1	2047	2109.0168	399.1746
1_MACS_peak_22189_lociStitched	chr5	69585147	69587193	1	2047	2521.6949999999997	221.17260000000002
1_MACS_peak_23013_lociStitched	chr5	157781289	157783335	1	2047	1324.5804	252.0672
1_MACS_peak_24769_lociStitched	chr6	139308030	139310076	1	2047	3915.2255999999998	297.4884
1_MACS_peak_24832_lociStitched	chr6	145035429	145037475	1	2047	1300.6422	255.3408
1_MACS_peak_25913_lociStitched	chr7	98922540	98924586	1	2047	3627.3534	426.3864
1_MACS_peak_27268_lociStitched	chr8	79356310	79358356	1	2047	5939.5380000000005	455.8488
1_MACS_peak_2200_lociStitched	chr1	184835418	184837463	1	2046	1371.377	445.401
1_MACS_peak_3773_lociStitched	chr10	84037376	84039421	1	2046	2145.614	490.18649999999997
1_MACS_peak_8548_lociStitched	chr14	92725388	92727433	1	2046	1544.793	210.43050000000002
1_MACS_peak_9310_lociStitched	chr15	66161089	66163134	1	2046	2770.566	429.2455
1_MACS_peak_12372_lociStitched	chr17	80327568	80329613	1	2046	2597.559	260.942
1_MACS_peak_16552_lociStitched	chr20	1063358	1065403	1	2046	3582.2265	422.29249999999996
1_MACS_peak_23610_lociStitched	chr6	26457274	26459319	1	2046	3610.0385	400.2065
2_MACS_peak_25706_lociStitched	chr7	74202315	74204360	2	1990	1792.6470000000002	342.12850000000003
1_MACS_peak_288_lociStitched	chr1	21058703	21060747	1	2045	1962.6488000000002	359.5396
1_MACS_peak_4251_lociStitched	chr10	127483517	127485561	1	2045	1781.5504	374.05199999999996
1_MACS_peak_10890_lociStitched	chr16	89766652	89768696	1	2045	1414.2436	108.7408
1_MACS_peak_16600_lociStitched	chr20	3826556	3828600	1	2045	3722.5328	351.3636
1_MACS_peak_19286_lociStitched	chr3	101487159	101489203	1	2045	1456.9632	239.9656
1_MACS_peak_21580_lociStitched	chr4	177044128	177046172	1	2045	1503.362	477.274
1_MACS_peak_22424_lociStitched	chr5	96518235	96520279	1	2045	5251.8535999999995	379.162
1_MACS_peak_22675_lociStitched	chr5	131964343	131966387	1	2045	2371.6532	366.4892
1_MACS_peak_27161_lociStitched	chr8	63950526	63952570	1	2045	3520.5856	380.18399999999997
1_MACS_peak_8730_lociStitched	chr15	20850666	20852709	1	2044	4776.7383	968.1777
1_MACS_peak_9150_lociStitched	chr15	52337225	52339268	1	2044	1728.5823	388.98720000000003
1_MACS_peak_22710_lociStitched	chr5	134180839	134182882	1	2044	3763.6146000000003	417.5892
1_MACS_peak_24218_lociStitched	chr6	81149613	81151656	1	2044	1481.9922000000001	307.4715
1_MACS_peak_28357_lociStitched	chr9	87669968	87672011	1	2044	2792.5767	281.934
1_MACS_peak_515_lociStitched	chr1	32070497	32072539	1	2043	1881.0904	393.08500000000004
1_MACS_peak_4134_lociStitched	chr10	115932817	115934859	1	2043	2705.0374	496.8186
1_MACS_peak_4394_lociStitched	chr11	3817862	3819904	1	2043	3546.954	464.96340000000004
1_MACS_peak_8754_lociStitched	chr15	22832524	22834566	1	2043	5074.5742	313.85540000000003
1_MACS_peak_10101_lociStitched	chr16	15683817	15685859	1	2043	5498.9018	337.7468
1_MACS_peak_11643_lociStitched	chr17	41131667	41133709	1	2043	3731.7549999999997	409.6252
1_MACS_peak_13006_lociStitched	chr19	69921	71963	1	2043	5705.348	444.95180000000005
1_MACS_peak_22478_lociStitched	chr5	108583209	108585251	1	2043	1800.023	244.4274
1_MACS_peak_23211_lociStitched	chr5	178052842	178054884	1	2043	4689.4529999999995	366.33480000000003
1_MACS_peak_26995_lociStitched	chr8	38088180	38090222	1	2043	3610.6644	303.84959999999995
1_MACS_peak_29038_lociStitched	chr9	140082375	140084417	1	2043	3071.3722	333.0502
1_MACS_peak_924_lociStitched	chr1	55680068	55682109	1	2042	4823.2912	359.8283
1_MACS_peak_15467_lociStitched	chr2	120934016	120936057	1	2042	2120.1908	421.87469999999996
1_MACS_peak_16933_lociStitched	chr20	34251490	34253531	1	2042	5141.6872	462.6947
1_MACS_peak_20109_lociStitched	chr3	182833018	182835059	1	2042	1986.7094000000002	661.4881
