#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isSuper
1_MACS_peak_8156_lociStitched	chr14	45552597	45554118	1	1522	1704.2805	119.8548	12659	0
1_MACS_peak_7370_lociStitched	chr12	133404726	133406117	1	1392	1710.7909	126.4419	12660	0
2_MACS_peak_19407_lociStitched	chr3	117598602	117604942	2	3105	2489.084	905.352	12661	0
1_MACS_peak_13271_lociStitched	chr19	10196228	10197707	1	1480	1756.6083	173.043	12662	0
1_MACS_peak_21651_lociStitched	chr4	186063463	186065019	1	1557	1830.1672	246.9372	12663	0
1_MACS_peak_14103_lociStitched	chr19	55516613	55518252	1	1640	1972.2087	389.0986	12664	0
1_MACS_peak_20017_lociStitched	chr3	175206252	175208435	1	2184	1901.1747	318.2814	12665	0
2_MACS_peak_16439_lociStitched	chr2	234257192	234262981	2	2111	2059.1473	476.4347	12666	0
1_MACS_peak_20796_lociStitched	chr4	60569786	60571352	1	1567	1786.023	203.4234	12667	0
1_MACS_peak_21648_lociStitched	chr4	185954364	185956218	1	1855	1988.0442	405.4698	12668	0
1_MACS_peak_25801_lociStitched	chr7	81501937	81504077	1	2141	1933.704	351.388	12669	0
1_MACS_peak_4384_lociStitched	chr11	3317122	3319077	1	1956	1865.2655	283.084	12670	0
1_MACS_peak_29779_lociStitched	chrX	120440876	120443008	1	2133	1769.7732	187.616	12671	0
2_MACS_peak_5083_lociStitched	chr11	66619122	66624201	2	2131	2318.0556	735.9471	12672	0
1_MACS_peak_9819_lociStitched	chr15	102263696	102265048	1	1353	1775.852	194.012	12673	0
1_MACS_peak_12168_lociStitched	chr17	73716553	73718247	1	1695	1786.323	204.8046	12674	0
2_MACS_peak_24429_lociStitched	chr6	108033479	108038731	2	2770	2527.2624	945.8852	12675	0
1_MACS_peak_15306_lociStitched	chr2	109402383	109404095	1	1713	1821.3968	240.0224	12676	0
1_MACS_peak_29371_lociStitched	chrX	47360239	47362087	1	1849	1786.092	204.9432	12677	0
1_MACS_peak_28544_lociStitched	chr9	101997373	101999599	1	2227	1988.4858	407.358	12678	0
1_MACS_peak_25269_lociStitched	chr7	25764562	25766526	1	1965	1784.6868	203.8632	12679	0
2_MACS_peak_18668_lociStitched	chr3	31993167	31997671	2	2433	2326.7664	746.3128	12680	0
1_MACS_peak_15025_lociStitched	chr2	75537562	75539887	1	2326	2040.42	460.1175	12681	0
1_MACS_peak_20851_lociStitched	chr4	72052099	72053885	1	1787	1771.1762	190.9234	12682	0
1_MACS_peak_11811_lociStitched	chr17	48157106	48159215	1	2110	2065.3437	485.2809	12683	0
1_MACS_peak_27294_lociStitched	chr8	81830017	81831894	1	1878	1840.2108	260.1522	12684	0
1_MACS_peak_13444_lociStitched	chr19	15542380	15544455	1	2076	1808.57	228.665	12685	0
1_MACS_peak_27824_lociStitched	chr8	146175294	146176752	1	1459	1829.061	249.318	12686	0
1_MACS_peak_16828_lociStitched	chr20	25833905	25835397	1	1493	1809.796	230.0664	12687	0
1_MACS_peak_7593_lociStitched	chr13	45491215	45493307	1	2093	1833.638	254.8056	12688	0
2_MACS_peak_19890_lociStitched	chr3	160383296	160389680	2	2224	2856.2016	1277.4384	12689	0
1_MACS_peak_22709_lociStitched	chr5	134093560	134095483	1	1924	2074.7247	496.3263	12690	0
1_MACS_peak_5542_lociStitched	chr11	111806168	111808561	1	2394	2059.4158	481.2323	12691	0
1_MACS_peak_10130_lociStitched	chr16	18571783	18573879	1	2097	1935.8656	358.2064	12692	0
1_MACS_peak_14273_lociStitched	chr2	10930357	10933248	1	2892	2121.994	544.3753	12693	0
1_MACS_peak_27261_lociStitched	chr8	75232435	75234524	1	2090	1898.0654	320.4526	12694	0
1_MACS_peak_1303_lociStitched	chr1	108953277	108954948	1	1672	1714.1118	136.6878	12695	0
1_MACS_peak_14451_lociStitched	chr2	27850817	27852672	1	1856	1967.784	390.4775	12696	0
1_MACS_peak_22609_lociStitched	chr5	125758453	125759862	1	1410	1741.6649	164.4303	12697	0
1_MACS_peak_28800_lociStitched	chr9	127961862	127963687	1	1826	1974.1025	396.9375	12698	0
1_MACS_peak_29044_lociStitched	chr9	140171519	140173068	1	1550	1733.331	156.2941	12699	0
2_MACS_peak_7096_lociStitched	chr12	110312883	110319077	2	3230	2187.1014	610.109	12700	0
1_MACS_peak_497_lociStitched	chr1	31191483	31193036	1	1554	1994.9838	418.0676	12701	0
1_MACS_peak_25803_lociStitched	chr7	82072144	82073904	1	1761	1690.304	113.52	12702	0
1_MACS_peak_25890_lociStitched	chr7	95535444	95537192	1	1749	1826.66	249.964	12703	0
2_MACS_peak_5930_lociStitched	chr12	6887236	6893580	2	3140	2352.3552	775.8712	12704	0
1_MACS_peak_6949_lociStitched	chr12	97113214	97114968	1	1755	1879.2356	302.9158	12705	0
1_MACS_peak_13696_lociStitched	chr19	36485509	36487224	1	1716	1900.7345	324.478	12706	0
1_MACS_peak_776_lociStitched	chr1	45186574	45188368	1	1795	1918.1448	341.9364	12707	0
1_MACS_peak_2051_lociStitched	chr1	171809833	171811396	1	1564	1959.2205	383.0913	12708	0
2_MACS_peak_26504_lociStitched	chr7	149468120	149470710	2	2541	1874.901	298.886	12709	0
1_MACS_peak_3890_lociStitched	chr10	96103562	96105479	1	1918	1955.5317	379.566	12710	0
1_MACS_peak_28078_lociStitched	chr9	34884149	34885674	1	1526	1891.915	315.98	12711	0
1_MACS_peak_29925_lociStitched	chrX	149860935	149863088	1	2154	1705.3913	129.8259	12712	0
1_MACS_peak_16870_lociStitched	chr20	32030842	32032975	1	2134	1949.1354	373.7016	12713	0
1_MACS_peak_24213_lociStitched	chr6	80656221	80658116	1	1896	1947.4915	372.178	12714	0
1_MACS_peak_21291_lociStitched	chr4	126906302	126907793	1	1492	1711.668	136.5756	12715	0
1_MACS_peak_14255_lociStitched	chr2	9832200	9834078	1	1879	1884.7608	310.2456	12716	0
2_MACS_peak_4607_lociStitched	chr11	20232455	20236253	2	3367	2132.9568	558.6858	12717	0
1_MACS_peak_22721_lociStitched	chr5	135415701	135417266	1	1566	1810.705	236.4715	12718	0
1_MACS_peak_28163_lociStitched	chr9	41608598	41609967	1	1370	1848.0131	273.9369	12719	0
1_MACS_peak_22854_lociStitched	chr5	145214211	145215943	1	1733	1894.9812	320.9396	12720	0
1_MACS_peak_9876_lociStitched	chr16	1991705	1994030	1	2326	2005.3125	431.2875	12721	0
1_MACS_peak_18003_lociStitched	chr22	31555420	31557062	1	1643	1837.5622	263.8694	12722	0
1_MACS_peak_16225_lociStitched	chr2	211340585	211341775	1	1191	1741.565	168.147	12723	0
2_MACS_peak_21606_lociStitched	chr4	183727414	183731138	2	2230	2135.714	562.324	12724	0
1_MACS_peak_26071_lociStitched	chr7	106208642	106210381	1	1740	1933.2463	359.973	12725	0
1_MACS_peak_16077_lociStitched	chr2	199837484	199839630	1	2147	1985.6938	412.4612	12726	0
1_MACS_peak_1088_lociStitched	chr1	75276853	75278715	1	1863	1957.7068	384.503	12727	0
1_MACS_peak_12940_lociStitched	chr18	68573939	68575720	1	1782	1814.6609	241.5036	12728	0
2_MACS_peak_25507_lociStitched	chr7	46065849	46069594	2	2694	2145.5105	572.6105	12729	0
1_MACS_peak_5043_lociStitched	chr11	65558502	65560113	1	1612	1873.4319	300.6126	12730	0
2_MACS_peak_11674_lociStitched	chr17	42421784	42426533	2	2930	2510.7963	938.4024	12731	0
1_MACS_peak_4042_lociStitched	chr10	105437237	105438686	1	1450	1758.6513	186.3414	12732	0
2_MACS_peak_23681_lociStitched	chr6	29595916	29601497	2	2723	2311.6502	740.0406	12733	0
1_MACS_peak_16318_lociStitched	chr2	223724953	223726912	1	1960	1844.9862	273.6723	12734	0
1_MACS_peak_29607_lociStitched	chrX	77394315	77395873	1	1559	1766.6162	195.529	12735	0
1_MACS_peak_2157_lociStitched	chr1	182572487	182574464	1	1978	2061.0225	490.296	12736	0
1_MACS_peak_24364_lociStitched	chr6	97393760	97396097	1	2338	2075.0223	504.3246	12737	0
1_MACS_peak_27727_lociStitched	chr8	140227442	140228881	1	1440	1807.2401	237.0033	12738	0
2_MACS_peak_2154_lociStitched	chr1	182395615	182400658	2	2887	2561.844	991.9581	12739	0
1_MACS_peak_28612_lociStitched	chr9	110123302	110125407	1	2106	1907.13	337.642	12740	0
2_MACS_peak_17097_lociStitched	chr20	44060494	44066047	2	2369	2348.3637	779.0859	12741	0
1_MACS_peak_21878_lociStitched	chr5	32019950	32021357	1	1408	1772.2572	203.0301	12742	0
1_MACS_peak_23035_lociStitched	chr5	158931193	158932737	1	1545	1838.132	268.9648	12743	0
1_MACS_peak_6190_lociStitched	chr12	27675899	27677760	1	1862	1995.7364	426.9134	12744	0
1_MACS_peak_6780_lociStitched	chr12	80476995	80478620	1	1626	1781.8125	213.0375	12745	0
1_MACS_peak_17789_lociStitched	chr22	19278521	19280391	1	1871	1814.835	246.092	12746	0
1_MACS_peak_13665_lociStitched	chr19	35047417	35049199	1	1783	1793.7612	225.2448	12747	0
1_MACS_peak_7437_lociStitched	chr13	25875160	25876592	1	1433	1648.232	79.7624	12748	0
1_MACS_peak_14412_lociStitched	chr2	26240161	26242026	1	1866	1927.291	359.199	12749	0
1_MACS_peak_12185_lociStitched	chr17	74098814	74100642	1	1829	1918.6688	350.976	12750	0
1_MACS_peak_27057_lociStitched	chr8	47829140	47830318	1	1179	1721.058	153.3756	12751	0
1_MACS_peak_25052_lociStitched	chr7	4721856	4724070	1	2215	1763.6724	196.1604	12752	0
1_MACS_peak_27118_lociStitched	chr8	57905097	57907117	1	2021	1816.586	249.47	12753	0
1_MACS_peak_1223_lociStitched	chr1	93342235	93344038	1	1804	1792.9032	225.9159	12754	0
1_MACS_peak_28176_lociStitched	chr9	44117852	44119585	1	1734	1754.8358	188.0305	12755	0
1_MACS_peak_23667_lociStitched	chr6	28366524	28368304	1	1781	1929.698	362.942	12756	0
1_MACS_peak_28216_lociStitched	chr9	68503919	68505915	1	1997	1928.136	361.6752	12757	0
1_MACS_peak_21391_lociStitched	chr4	144479936	144481390	1	1455	1843.672	277.4232	12758	0
1_MACS_peak_19726_lociStitched	chr3	143539225	143541797	1	2573	1899.9364	334.1028	12759	0
1_MACS_peak_4142_lociStitched	chr10	116697659	116698981	1	1323	1861.376	295.7314	12760	0
1_MACS_peak_24732_lociStitched	chr6	137735550	137737242	1	1693	2022.6168	457.0092	12761	0
2_MACS_peak_547_lociStitched	chr1	33177727	33183383	2	2485	2430.9488	865.368	12762	0
1_MACS_peak_20628_lociStitched	chr4	35501909	35503723	1	1815	1708.788	143.306	12763	0
3_MACS_peak_17314_lociStitched	chr20	58530124	58538061	3	3711	2535.8715	970.6951	12764	0
1_MACS_peak_20667_lociStitched	chr4	39354455	39356470	1	2016	1952.938	387.8875	12765	0
1_MACS_peak_16491_lociStitched	chr2	238968552	238970451	1	1900	1820.0016	255.0357	12766	0
1_MACS_peak_3232_lociStitched	chr10	24713021	24715134	1	2114	1948.6086	384.566	12767	0
1_MACS_peak_28132_lociStitched	chr9	37079124	37080879	1	1756	1864.512	300.9825	12768	0
1_MACS_peak_1118_lociStitched	chr1	81702721	81704570	1	1850	1815.3482	252.2036	12769	0
2_MACS_peak_4852_lociStitched	chr11	58758941	58767820	2	2594	2856.3743	1293.6703	12770	0
1_MACS_peak_26783_lociStitched	chr8	20054264	20055841	1	1578	1934.6636	372.172	12771	0
2_MACS_peak_10099_lociStitched	chr16	15247311	15249772	2	2447	1811.0499	248.561	12772	0
1_MACS_peak_5858_lociStitched	chr12	2486844	2489003	1	2160	1894.0907	331.6224	12773	0
1_MACS_peak_10715_lociStitched	chr16	74699999	74701855	1	1857	1695.6416	133.2608	12774	0
1_MACS_peak_10985_lociStitched	chr17	3795482	3797588	1	2107	1829.9034	267.6726	12775	0
1_MACS_peak_7141_lociStitched	chr12	112855942	112857738	1	1797	1683.0316	120.8708	12776	0
1_MACS_peak_7830_lociStitched	chr13	98794470	98796486	1	2017	1734.1632	172.1664	12777	0
2_MACS_peak_21173_lociStitched	chr4	109398140	109405110	2	2474	2480.623	918.646	12778	0
1_MACS_peak_24222_lociStitched	chr6	81347619	81350810	1	3192	2023.4131	461.7377	12779	0
1_MACS_peak_24533_lociStitched	chr6	117001600	117003183	1	1584	1841.3456	279.8744	12780	0
1_MACS_peak_8883_lociStitched	chr15	34393307	34394955	1	1649	1922.7216	361.4064	12781	0
1_MACS_peak_23445_lociStitched	chr6	13303189	13305770	1	2582	2110.7418	549.4949	12782	0
2_MACS_peak_2521_lociStitched	chr1	209806127	209815853	2	3837	3029.649	1468.626	12783	0
1_MACS_peak_6702_lociStitched	chr12	69079954	69081581	1	1628	1953.0508	392.2697	12784	0
1_MACS_peak_13898_lociStitched	chr19	45873129	45874932	1	1804	1858.893	298.3965	12785	0
1_MACS_peak_28652_lociStitched	chr9	114764083	114766028	1	1946	1797.3745	237.29	12786	0
1_MACS_peak_23332_lociStitched	chr6	5898955	5900939	1	1985	1960.9856	400.9664	12787	0
1_MACS_peak_11129_lociStitched	chr17	10194538	10196723	1	2186	1879.537	319.884	12788	0
1_MACS_peak_8869_lociStitched	chr15	33199552	33201774	1	2223	2002.2442	442.6224	12789	0
1_MACS_peak_13726_lociStitched	chr19	38826201	38827940	1	1740	1902.466	343.1047	12790	0
1_MACS_peak_10182_lociStitched	chr16	22368105	22370115	1	2011	1890.204	331.047	12791	0
1_MACS_peak_6669_lociStitched	chr12	66695859	66698218	1	2360	2021.8989	462.8358	12792	0
1_MACS_peak_7881_lociStitched	chr13	109783411	109785093	1	1683	1836.744	278.0346	12793	0
1_MACS_peak_2267_lociStitched	chr1	194194277	194196257	1	1981	2056.824	498.168	12794	0
1_MACS_peak_23252_lociStitched	chr6	193206	195122	1	1917	1910.0604	351.586	12795	0
1_MACS_peak_25229_lociStitched	chr7	22849103	22851483	1	2381	1935.654	377.23	12796	0
1_MACS_peak_7266_lociStitched	chr12	122750104	122751802	1	1699	1720.074	161.8194	12797	0
1_MACS_peak_7891_lociStitched	chr13	110706463	110708403	1	1941	1886.456	328.248	12798	0
1_MACS_peak_24828_lociStitched	chr6	144655180	144657860	1	2681	1929.6	371.716	12799	0
1_MACS_peak_8316_lociStitched	chr14	64701618	64703632	1	2015	1712.7056	154.8766	12800	0
1_MACS_peak_11785_lociStitched	chr17	46907992	46909574	1	1583	1947.9166	390.1212	12801	0
1_MACS_peak_25077_lociStitched	chr7	5897476	5898960	1	1485	1861.0844	303.3296	12802	0
1_MACS_peak_19640_lociStitched	chr3	133524324	133525709	1	1386	1871.966	314.2565	12803	0
1_MACS_peak_18757_lociStitched	chr3	40664552	40666427	1	1876	1873.875	316.5	12804	0
1_MACS_peak_21277_lociStitched	chr4	123667170	123668967	1	1798	1875.5289	318.2487	12805	0
1_MACS_peak_928_lociStitched	chr1	56106192	56107752	1	1561	1832.688	275.808	12806	0
1_MACS_peak_21697_lociStitched	chr4	190860930	190862757	1	1828	1785.5271	228.7404	12807	0
1_MACS_peak_27775_lociStitched	chr8	144910521	144911981	1	1461	1723.676	167.462	12808	0
1_MACS_peak_17504_lociStitched	chr21	33941214	33942571	1	1358	1960.865	405.0645	12809	0
1_MACS_peak_12495_lociStitched	chr18	10525413	10527167	1	1755	1805.743	249.945	12810	0
1_MACS_peak_22478_lociStitched	chr5	108583209	108585251	1	2043	1800.023	244.4274	12811	0
1_MACS_peak_11826_lociStitched	chr17	48772480	48775054	1	2575	1993.3056	438.0948	12812	0
1_MACS_peak_28614_lociStitched	chr9	110251923	110253161	1	1239	1686.8988	131.7232	12813	0
1_MACS_peak_26416_lociStitched	chr7	141092190	141094474	1	2285	2151.2996	596.3524	12814	0
1_MACS_peak_2464_lociStitched	chr1	206807823	206809516	1	1694	1987.9206	433.408	12815	0
1_MACS_peak_13770_lociStitched	chr19	40561166	40562928	1	1763	1981.369	427.1088	12816	0
1_MACS_peak_18596_lociStitched	chr3	18781486	18783523	1	2038	2023.9632	469.7322	12817	0
1_MACS_peak_17024_lociStitched	chr20	39875779	39877679	1	1901	2018.18	463.98	12818	0
1_MACS_peak_10110_lociStitched	chr16	16402815	16405279	1	2465	2030.8288	476.784	12819	0
1_MACS_peak_5958_lociStitched	chr12	8111797	8114182	1	2386	1942.5825	388.755	12820	0
1_MACS_peak_8305_lociStitched	chr14	64107757	64109522	1	1766	1848.308	294.9315	12821	0
1_MACS_peak_25836_lociStitched	chr7	90224806	90226641	1	1836	1728.3865	175.6095	12822	0
1_MACS_peak_22037_lociStitched	chr5	55007278	55009227	1	1950	1999.8689	447.6853	12823	0
1_MACS_peak_16329_lociStitched	chr2	224902715	224904702	1	1988	1734.651	182.6053	12824	0
1_MACS_peak_6911_lociStitched	chr12	95014820	95016459	1	1640	1832.5659	281.4163	12825	0
2_MACS_peak_6818_lociStitched	chr12	89555864	89561298	2	2215	2377.9184	827.0548	12826	0
1_MACS_peak_25351_lociStitched	chr7	33168054	33169929	1	1876	1967.8125	417.1875	12827	0
2_MACS_peak_24041_lociStitched	chr6	52044940	52048720	2	3266	2179.926	629.37	12828	0
1_MACS_peak_10256_lociStitched	chr16	28722178	28723916	1	1739	1965.3304	414.8606	12829	0
1_MACS_peak_20803_lociStitched	chr4	64357848	64360002	1	2155	1777.4808	227.0316	12830	0
1_MACS_peak_17377_lociStitched	chr20	62886229	62887999	1	1771	1836.906	286.74	12831	0
3_MACS_peak_11539_lociStitched	chr17	38108522	38116047	3	2688	2570.54	1021.1425	12832	0
1_MACS_peak_12668_lociStitched	chr18	35947095	35950709	1	3615	2247.5466	698.2248	12833	0
1_MACS_peak_28999_lociStitched	chr9	139257418	139258601	1	1184	1682.5809	133.5607	12834	0
1_MACS_peak_28350_lociStitched	chr9	87211444	87213028	1	1585	1730.52	181.6848	12835	0
1_MACS_peak_77_lociStitched	chr1	3773179	3774904	1	1726	1848.51	299.805	12836	0
1_MACS_peak_16605_lociStitched	chr20	4018201	4019663	1	1463	1916.682	368.1316	12837	0
1_MACS_peak_21645_lociStitched	chr4	185667320	185669393	1	2074	2011.2246	462.9009	12838	0
1_MACS_peak_1991_lociStitched	chr1	166943682	166945653	1	1972	1981.2492	433.0287	12839	0
1_MACS_peak_14989_lociStitched	chr2	74006259	74007664	1	1406	1901.808	353.6385	12840	0
1_MACS_peak_20907_lociStitched	chr4	76910804	76912715	1	1912	1905.0759	357.1659	12841	0
1_MACS_peak_21423_lociStitched	chr4	148537775	148539545	1	1771	1940.628	392.763	12842	0
1_MACS_peak_24463_lociStitched	chr6	109186524	109188139	1	1616	1800.402	252.909	12843	0
1_MACS_peak_29622_lociStitched	chrX	80063588	80066262	1	2675	1762.4334	215.257	12844	0
2_MACS_peak_8577_lociStitched	chr14	94487383	94493314	2	2119	2078.2224	531.4176	12845	0
2_MACS_peak_24923_lociStitched	chr6	158621591	158629259	2	2672	2195.3484	648.7128	12846	0
1_MACS_peak_4137_lociStitched	chr10	116285717	116287332	1	1616	1907.7995	361.2755	12847	0
1_MACS_peak_27349_lociStitched	chr8	95020951	95022501	1	1551	1696.32	150.04	12848	0
1_MACS_peak_24086_lociStitched	chr6	53718562	53721017	1	2456	2081.84	536.172	12849	0
1_MACS_peak_29755_lociStitched	chrX	118888858	118891024	1	2167	1915.827	370.386	12850	0
3_MACS_peak_27004_lociStitched	chr8	38589882	38600226	3	2947	3008.0352	1462.6416	12851	0
1_MACS_peak_25344_lociStitched	chr7	32796696	32798397	1	1702	1741.3137	196.1253	12852	0
1_MACS_peak_23835_lociStitched	chr6	34640228	34642984	1	2757	2047.1568	502.1432	12853	0
2_MACS_peak_27479_lociStitched	chr8	107607140	107611201	2	2519	1869.6844	324.88	12854	0
1_MACS_peak_10060_lociStitched	chr16	11903346	11904973	1	1628	1908.9591	364.6107	12855	0
1_MACS_peak_22102_lociStitched	chr5	58981034	58982962	1	1929	1804.2224	259.8944	12856	0
1_MACS_peak_3865_lociStitched	chr10	93970067	93972182	1	2116	1916.8245	372.663	12857	0
1_MACS_peak_21714_lociStitched	chr5	611647	613375	1	1729	1721.088	176.9472	12858	0
1_MACS_peak_25350_lociStitched	chr7	33148114	33149803	1	1690	1686.6354	142.5516	12859	0
1_MACS_peak_26723_lociStitched	chr8	12623478	12625317	1	1840	1861.8036	317.7792	12860	0
1_MACS_peak_14745_lociStitched	chr2	55495580	55497371	1	1792	1937.5038	393.4827	12861	0
1_MACS_peak_17489_lociStitched	chr21	32504222	32506445	1	2224	2170.0926	626.4414	12862	0
1_MACS_peak_13838_lociStitched	chr19	42805794	42807580	1	1787	1866.5486	323.4446	12863	0
1_MACS_peak_29586_lociStitched	chrX	73163625	73164915	1	1291	1646.685	103.845	12864	0
1_MACS_peak_11333_lociStitched	chr17	28087339	28089095	1	1757	1803.0608	260.5904	12865	0
1_MACS_peak_14800_lociStitched	chr2	62356233	62357914	1	1682	1860.867	318.5495	12866	0
1_MACS_peak_7667_lociStitched	chr13	52732839	52734170	1	1332	1637.7955	95.6989	12867	0
2_MACS_peak_8681_lociStitched	chr14	105260920	105266883	2	1556	1881.3265	339.2947	12868	0
2_MACS_peak_29874_lociStitched	chrX	135771055	135777359	2	2515	2019.8016	477.8432	12869	0
1_MACS_peak_10004_lociStitched	chr16	10132064	10133834	1	1771	1860.447	318.6	12870	0
1_MACS_peak_1352_lociStitched	chr1	111681862	111683591	1	1730	1730.5561	188.8068	12871	0
1_MACS_peak_2219_lociStitched	chr1	186787340	186789658	1	2319	2111.698	570.228	12872	0
2_MACS_peak_22046_lociStitched	chr5	55345835	55352634	2	2687	2427.243	885.9097	12873	0
1_MACS_peak_18790_lociStitched	chr3	43662724	43664611	1	1888	1921.3434	380.0418	12874	0
1_MACS_peak_23425_lociStitched	chr6	11900355	11902152	1	1798	1802.391	261.2838	12875	0
2_MACS_peak_27747_lociStitched	chr8	143743291	143751827	2	2292	2287.648	746.9	12876	0
1_MACS_peak_531_lociStitched	chr1	32670661	32672043	1	1383	1790.1046	249.451	12877	0
1_MACS_peak_9847_lociStitched	chr16	729944	731265	1	1322	1660.6291	120.211	12878	0
2_MACS_peak_21649_lociStitched	chr4	186040653	186044849	2	2823	2190.7316	650.38	12879	0
2_MACS_peak_24536_lociStitched	chr6	117449109	117452295	2	2980	1921.7952	381.6828	12880	0
1_MACS_peak_9890_lociStitched	chr16	2264147	2265924	1	1778	1699.8782	159.93	12881	0
1_MACS_peak_24595_lociStitched	chr6	126935328	126936771	1	1444	1754.3994	214.5741	12882	0
2_MACS_peak_17423_lociStitched	chr21	19524805	19528662	2	2655	2041.1244	501.41	12883	0
1_MACS_peak_16794_lociStitched	chr20	23981960	23983758	1	1799	1822.4528	283.185	12884	0
1_MACS_peak_19305_lociStitched	chr3	105586994	105588668	1	1675	1817.7966	278.5536	12885	0
2_MACS_peak_994_lociStitched	chr1	64178624	64185224	2	3108	2507.34	968.22	12886	0
1_MACS_peak_23807_lociStitched	chr6	33421256	33423007	1	1752	1916.1193	377.6907	12887	0
1_MACS_peak_9935_lociStitched	chr16	3397995	3400092	1	2098	1980.4068	442.2573	12888	0
1_MACS_peak_23106_lociStitched	chr5	171086683	171088318	1	1636	1820.409	282.3645	12889	0
1_MACS_peak_18696_lociStitched	chr3	33700008	33702228	1	2221	2116.326	578.31	12890	0
1_MACS_peak_10025_lociStitched	chr16	11171131	11173450	1	2320	1936.1331	398.1723	12891	0
1_MACS_peak_24040_lociStitched	chr6	52019902	52021997	1	2096	1982.708	444.7685	12892	0
1_MACS_peak_7297_lociStitched	chr12	124068111	124070074	1	1964	1786.33	248.5158	12893	0
2_MACS_peak_29682_lociStitched	chrX	102809299	102813158	2	2638	1902.487	365.0614	12894	0
1_MACS_peak_11074_lociStitched	chr17	7358531	7360302	1	1772	1867.1653	329.9373	12895	0
1_MACS_peak_25525_lociStitched	chr7	47753891	47755797	1	1907	1851.4884	314.2994	12896	0
1_MACS_peak_2412_lociStitched	chr1	204810291	204812737	1	2447	2233.9318	696.8654	12897	0
1_MACS_peak_23465_lociStitched	chr6	14635456	14637348	1	1893	1782.4532	245.3924	12898	0
1_MACS_peak_22171_lociStitched	chr5	68389541	68390803	1	1263	1728.6876	191.6978	12899	0
1_MACS_peak_20571_lociStitched	chr4	23890369	23892785	1	2417	1935.6992	399.1232	12900	0
1_MACS_peak_5372_lociStitched	chr11	86666615	86668008	1	1394	1778.861	242.6606	12901	0
1_MACS_peak_3160_lociStitched	chr10	15788819	15791136	1	2318	1901.3302	365.1592	12902	0
1_MACS_peak_22083_lociStitched	chr5	57389078	57391540	1	2463	1953.3508	417.309	12903	0
