REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_2580_lociStitched	chr1	212406174	212416728	3	7006	6177.2562	2278.6086	967		PPP2R5A	PPP2R5A	PPP2R5A	0.05299999999999999	967	1
1_MACS_peak_23786_lociStitched	chr6	32934768	32941772	1	7005	48675.6988	1814.7364	968	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	BRD2	2.0238	968	1
4_MACS_peak_10562_lociStitched	chr16	66906579	66915399	4	7005	7036.596	1578.78	969	PDP2	CA7,NAE1,CDH16,RRAD	PDP2	PDP2	0.19450000000000003	969	1
1_MACS_peak_27571_lociStitched	chr8	124754598	124761596	1	6999	14480.9614	1189.66	970		FAM91A1,ANXA13	ANXA13	ANXA13	0.0431	970	1
3_MACS_peak_9453_lociStitched	chr15	75315304	75324881	3	6998	11939.6459	1782.2797	971	PPCDC	SCAMP5	PPCDC	PPCDC	1.2249999999999999	971	1
1_MACS_peak_21618_lociStitched	chr4	185184647	185191640	1	6994	24027.948	1593.7047	972		ENPP6	ENPP6	NONE	NONE	972	1
1_MACS_peak_26378_lociStitched	chr7	137707655	137714647	1	6993	7126.2464	1562.0128	973		AKR1D1,CREB3L2	CREB3L2	CREB3L2	0.05379999999999999	973	1
3_MACS_peak_23334_lociStitched	chr6	5996269	6009916	3	6991	8567.5866	1824.6039	974	NRN1		NRN1	NRN1	0.3388	974	1
4_MACS_peak_9849_lociStitched	chr16	770004	791767	4	6983	9575.72	2435.2797	975	FAM173A,HAGHL,CCDC78,NARFL	RHBDL1,STUB1,METRN,MSLN,MIR662,CHTF18,JMJD8,WDR24,FBXL16,MSLNL,RPUSD1	HAGHL	WDR24	0.20029999999999998	975	1
1_MACS_peak_5599_lociStitched	chr11	117877298	117884275	1	6978	23739.9402	1227.2543	976		IL10RA	IL10RA	IL10RA	0.5681	976	1
3_MACS_peak_22022_lociStitched	chr5	54031698	54050037	3	6974	12435.6759	2530.782	977			SNX18	SNX18	NONE	977	1
1_MACS_peak_15852_lociStitched	chr2	175457264	175464233	1	6970	26084.967	1421.676	978	WIPF1		WIPF1	WIPF1	0.2741	978	1
4_MACS_peak_367_lociStitched	chr1	25558211	25574892	4	6959	12192.1429	2715.6668	979	SYF2,C1orf63	RHD	C1orf63	C1orf63	0.4371	979	1
2_MACS_peak_20914_lociStitched	chr4	77220862	77229401	2	6954	13051.8615	1496.8867	980	STBD1	FAM47E	STBD1	STBD1	0.6394	980	1
4_MACS_peak_11011_lociStitched	chr17	4692516	4711197	4	6950	9661.8132	2484.573	981	GLTPD2,PSMB6,PLD2	ZMYND15,TM4SF5,MINK1,CXCL16,VMO1	PSMB6	PSMB6	0.2772	981	1
4_MACS_peak_14238_lociStitched	chr2	8817718	8826354	4	6925	5704.9416	1089.8632	982	ID2		ID2	ID2	0.3644	982	1
2_MACS_peak_23294_lociStitched	chr6	3023144	3032772	2	6919	16710.3568	1525.0752	983	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	LOC401233	0.9550999999999998	983	1
3_MACS_peak_27232_lociStitched	chr8	72165332	72177139	3	6916	9782.0995	1634.0888	984	EYA1		EYA1	EYA1	0.037500000000000006	984	1
1_MACS_peak_18165_lociStitched	chr22	39146318	39153232	1	6915	21277.835	1165.009	985	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	SUN2	0.6404	985	1
4_MACS_peak_1020_lociStitched	chr1	66708404	66720874	4	6914	5484.306	2005.176	986	PDE4B		PDE4B	PDE4B	0.12580000000000002	986	1
2_MACS_peak_9422_lociStitched	chr15	74688938	74696653	2	6913	11790.8345	1232.0855	987		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.05230000000000001	987	1
2_MACS_peak_23240_lociStitched	chr5	180610508	180619920	2	6911	7894.7856	1774.162	988		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	SNORD96A	0.8141	988	1
2_MACS_peak_21372_lociStitched	chr4	141740561	141752423	2	6910	11114.694	1746.0864	989			TBC1D9	TBC1D9	NONE	989	1
2_MACS_peak_64_lociStitched	chr1	2476819	2489248	2	6909	17646.6942	1508.8806	990	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	LOC115110	1.2507	990	1
2_MACS_peak_13137_lociStitched	chr19	3983756	3990925	2	6908	12927.8577	2093.348	991	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	0.686	991	1
1_MACS_peak_19248_lociStitched	chr3	98448514	98455419	1	6906	20878.6485	1478.3605	992	ST3GAL6		ST3GAL6	ST3GAL6	0.7861	992	1
1_MACS_peak_16061_lociStitched	chr2	198169058	198175961	1	6904	11536.9839	1341.9432	993	ANKRD44		ANKRD44	ANKRD44	0.1249	993	1
2_MACS_peak_14549_lociStitched	chr2	37872084	37883634	2	6903	9872.94	1866.48	994	CDC42EP3		CDC42EP3	CDC42EP3	0.2986	994	1
1_MACS_peak_19775_lociStitched	chr3	150478313	150485210	1	6898	12999.4656	1349.0532	995	SIAH2		SIAH2	SIAH2	0.3504	995	1
3_MACS_peak_26272_lociStitched	chr7	128162774	128173706	3	6898	20665.8528	1976.5056	996		METTL2B	METTL2B	METTL2B	0.33240000000000003	996	1
2_MACS_peak_18474_lociStitched	chr3	8698230	8708602	2	6897	12507.5948	1549.5768	997		C3orf32	C3orf32	C3orf32	0.048100000000000004	997	1
2_MACS_peak_2444_lociStitched	chr1	206132207	206139879	2	6896	13535.7096	2304.6688	998	FAM72A		FAM72A	FAM72A	0.35619999999999996	998	1
3_MACS_peak_16875_lociStitched	chr20	32250562	32263077	3	6895	11044.4875	1991.1365	999	C20orf144,C20orf134,NECAB3	E2F1,PXMP4	C20orf134	C20orf134	0.5806	999	1
2_MACS_peak_26905_lociStitched	chr8	29203339	29210257	2	6894	17550.2742	924.2448	1000	DUSP4		DUSP4	DUSP4	0.757	1000	1
1_MACS_peak_25282_lociStitched	chr7	26190996	26197887	1	6892	13749.6123	1352.7033	1001	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	0.7533	1001	1
3_MACS_peak_15079_lociStitched	chr2	85928671	85938445	3	6889	8346.996	1472.9418	1002		GNLY,ATOH8,SFTPB	GNLY	GNLY	0.0964	1002	1
3_MACS_peak_28080_lociStitched	chr9	35066270	35080675	3	6885	16685.3115	2378.2655	1003	VCP,FANCG	C9orf131,PIGO,STOML2,KIAA1539	VCP	STOML2	0.40689999999999993	1003	1
2_MACS_peak_26823_lociStitched	chr8	23075020	23083722	2	6876	9998.598	1555.9176	1004	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	TNFRSF10A	0.1733	1004	1
1_MACS_peak_15555_lociStitched	chr2	134707712	134714583	1	6872	20331.9761	1458.7133	1005			MIR3679	MIR3679	NONE	1005	1
2_MACS_peak_9723_lociStitched	chr15	91472218	91479723	2	6865	16643.088	1669.8625	1006	UNC45A,HDDC3	FES,MAN2A2,RCCD1	HDDC3	HDDC3	1.2752999999999999	1006	1
4_MACS_peak_20756_lociStitched	chr4	54553544	54572094	4	6863	10146.85	2478.28	1007			LNX1	LNX1	NONE	1007	1
1_MACS_peak_466_lociStitched	chr1	28570255	28577112	1	6858	10625.6072	1282.9447	1008		ATPIF1,SESN2,PTAFR,DNAJC8	ATPIF1	ATPIF1	0.36260000000000003	1008	1
1_MACS_peak_2178_lociStitched	chr1	183808937	183815793	1	6857	29895.588	2078.7392	1009	RGL1		APOBEC4	APOBEC4	NONE	1009	1
3_MACS_peak_15084_lociStitched	chr2	86080566	86090646	3	6854	9631.44	1548.288	1010	ST3GAL5		ST3GAL5	ST3GAL5	0.2376	1010	1
2_MACS_peak_11035_lociStitched	chr17	5835650	5848885	2	6850	19039.871	1986.5735	1011			WSCD1	WSCD1	NONE	1011	1
4_MACS_peak_3363_lociStitched	chr10	43931469	43951858	4	6850	13821.7031	2526.1971	1012	ZNF487P	HNRNPF	ZNF487P	HNRNPF	0.46169999999999994	1012	1
3_MACS_peak_5587_lociStitched	chr11	116794792	116802431	3	6847	9322.6356	1339.1167	1013	SIK3		APOA1	APOA1	NONE	1013	1
3_MACS_peak_7274_lociStitched	chr12	123355284	123364542	3	6846	8339.6064	1053.5604	1014	VPS37B	HIP1R	VPS37B	VPS37B	0.5975	1014	1
1_MACS_peak_14505_lociStitched	chr2	33717537	33724381	1	6845	16144.996	1182.6432	1015	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3021	1015	1
1_MACS_peak_12070_lociStitched	chr17	66452544	66459387	1	6844	9622.6266	1306.3287	1016	WIPI1	PRKAR1A,MIR635	WIPI1	PRKAR1A	0.2344	1016	1
3_MACS_peak_14099_lociStitched	chr19	55469095	55485799	3	6840	11024.64	2031.2064	1017	NLRP2	NLRP7	NLRP2	NLRP7	0.1366	1017	1
3_MACS_peak_4707_lociStitched	chr11	35024853	35036564	3	6839	9748.2364	1780.072	1018			APIP	APIP	NONE	1018	1
1_MACS_peak_27008_lociStitched	chr8	38621998	38628826	1	6829	10138.2144	1203.7764	1019	TACC1	TACC1	TACC1	TACC1	0.13640000000000002	1019	1
2_MACS_peak_12413_lociStitched	chr18	2635720	2643097	2	6829	9450.6747	1293.1881	1020		SMCHD1,LOC645158	LOC645158	LOC645158	0.7716000000000001	1020	1
3_MACS_peak_19706_lociStitched	chr3	141205184	141218784	3	6829	10724.96	2143.36	1021	RASA2		RASA2	RASA2	0.02729999999999999	1021	1
4_MACS_peak_12302_lociStitched	chr17	78227990	78238670	4	6828	15249.972	1373.448	1022	RNF213	SLC26A11,SGSH	RNF213	SGSH	0.19340000000000002	1022	1
3_MACS_peak_19571_lociStitched	chr3	128994760	129002974	3	6823	9661.3068	1352.0244	1023	COPG,C3orf37	C3orf47,H1FX	C3orf37	H1FX	1.8503999999999998	1023	1
3_MACS_peak_10454_lociStitched	chr16	53123934	53134714	3	6822	16179.702	1840.146	1024	CHD9		CHD9	CHD9	0.06150000000000001	1024	1
3_MACS_peak_18402_lociStitched	chr22	50906994	50921004	3	6818	9771.975	1766.661	1025	ADM2,SBF1	MIOX,NCAPH2,LMF2,SCO2,TYMP	SBF1	TYMP	0.8619	1025	1
3_MACS_peak_16787_lociStitched	chr20	23329939	23344134	3	6812	15201.4255	2149.123	1026	NXT1	GZF1	NXT1	NXT1	0.6007	1026	1
3_MACS_peak_416_lociStitched	chr1	27061493	27072354	3	6808	10240.8369	1681.2828	1027	ARID1A	PIGV	ARID1A	PIGV	0.8171	1027	1
2_MACS_peak_1029_lociStitched	chr1	66838825	66848472	2	6806	10566.3591	1646.7429	1028	PDE4B		PDE4B	PDE4B	0.12580000000000002	1028	1
1_MACS_peak_21384_lociStitched	chr4	144256469	144263272	1	6804	10989.5662	1108.889	1029	GAB1		GAB1	GAB1	0.24590000000000004	1029	1
3_MACS_peak_13688_lociStitched	chr19	36230767	36240176	3	6802	10620.8792	1723.7288	1030	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	0.6864	1030	1
2_MACS_peak_359_lociStitched	chr1	25069500	25076336	2	6801	11052.4448	1225.0112	1031	CLIC4		CLIC4	CLIC4	0.07179999999999999	1031	1
2_MACS_peak_12203_lociStitched	chr17	74488338	74498465	2	6792	8416.5497	1503.8595	1032	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.4998	1032	1
4_MACS_peak_11887_lociStitched	chr17	55553734	55565149	4	6792	6599.0115	1719.099	1033	MSI2		MSI2	MSI2	0.07060000000000001	1033	1
3_MACS_peak_4857_lociStitched	chr11	58864758	58876329	3	6792	15353.5599	1993.6833	1034	FAM111B	FAM111A,LOC283194	FAM111B	FAM111A	0.4255	1034	1
4_MACS_peak_25685_lociStitched	chr7	73256255	73270843	4	6789	8779.0584	1973.7564	1035	WBSCR27	CLDN4,WBSCR28	WBSCR27	WBSCR27	0.23420000000000002	1035	1
2_MACS_peak_1461_lociStitched	chr1	120832767	120840536	2	6787	10518.4491	1741.0329	1036	FAM72B		FAM72B	FAM72B	0.2622	1036	1
3_MACS_peak_5976_lociStitched	chr12	9435665	9449495	3	6787	9923.025	1973.541	1037	LOC642846	LOC100499405	LOC642846	LOC642846	0.2757	1037	1
4_MACS_peak_29813_lociStitched	chrX	129299009	129310662	4	6784	6384.6787	1118.688	1038	RAB33A,AIFM1	AIFM1	RAB33A	RAB33A	0.1535	1038	1
3_MACS_peak_6095_lociStitched	chr12	15135456	15147898	3	6783	7043.4162	1750.5894	1039		PDE6H,ERP27,ARHGDIB	PDE6H	ARHGDIB	0.6756	1039	1
2_MACS_peak_28689_lociStitched	chr9	117127809	117136608	2	6779	17270.6772	1706.1261	1040	AKNA	ORM1,ORM2	AKNA	AKNA	0.4688	1040	1
2_MACS_peak_23172_lociStitched	chr5	175962591	175971669	2	6775	7992.2712	1354.4376	1041	CDHR2,RNF44	CDHR2	CDHR2	CDHR2	0.13699999999999998	1041	1
1_MACS_peak_22441_lociStitched	chr5	100234953	100241719	1	6767	17756.6904	1594.7462	1042	ST8SIA4		ST8SIA4	ST8SIA4	0.23080000000000003	1042	1
4_MACS_peak_13753_lociStitched	chr19	39921189	39937208	4	6766	9878.9173	2333.9683	1043	SUPT5H,RPS16	MED29,ZFP36,PLEKHG2,TIMM50,PAF1	RPS16	ZFP36	2.9025	1043	1
3_MACS_peak_18677_lociStitched	chr3	32463955	32481279	3	6766	11459.826	2591.6704	1044	CMTM7		CMTM7	CMTM7	0.19639999999999996	1044	1
3_MACS_peak_4808_lociStitched	chr11	47414386	47431027	3	6765	8784.7839	2319.7554	1045	SLC39A13	MYBPC3,SPI1,PSMC3,RAPSN	SLC39A13	PSMC3	0.43949999999999995	1045	1
1_MACS_peak_22354_lociStitched	chr5	88635038	88641797	1	6760	23172.5556	1456.5645	1046			MEF2C	MEF2C	0.4028999999999999	1046	1
3_MACS_peak_2967_lociStitched	chr1	249112465	249121944	3	6758	13438.3783	2382.0727	1047	MIR3124,SH3BP5L	ZNF672,ZNF692	SH3BP5L	ZNF672	0.5187	1047	1
2_MACS_peak_14722_lociStitched	chr2	54777178	54788819	2	6758	14032.0614	2058.1288	1048	SPTBN1	RPL23AP32	SPTBN1	RPL23AP32	0.37239999999999995	1048	1
3_MACS_peak_16802_lociStitched	chr20	24753399	24766634	3	6756	9538.4645	1962.7505	1049			CST7	CST7	NONE	1049	1
3_MACS_peak_18341_lociStitched	chr22	46683162	46694027	3	6751	16095.411	1547.176	1050	TTC38,GTSE1,CN5H6.4	TRMU,C22orf40,PKDREJ	CN5H6.4	CN5H6.4	0.9227999999999998	1050	1
4_MACS_peak_11619_lociStitched	chr17	40700046	40720245	4	6751	12590.0367	2930.8749	1051	HSD17B1,COASY,MLX	NAGLU,TUBG1,PSMC3IP,FAM134C	COASY	PSMC3IP	0.9476	1051	1
2_MACS_peak_8480_lociStitched	chr14	81856498	81869693	2	6749	8995.0315	1254.8445	1052	STON2		STON2	STON2	0.06630000000000001	1052	1
2_MACS_peak_6615_lociStitched	chr12	58281388	58294422	2	6746	11263.9828	1875.5926	1053		XRCC6BP1,CTDSP2	CTDSP2	CTDSP2	0.3022	1053	1
2_MACS_peak_23714_lociStitched	chr6	30683742	30690758	2	6742	22937.4088	1529.488	1054	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	TUBB	1.4158	1054	1
3_MACS_peak_12603_lociStitched	chr18	24028254	24042458	3	6740	9753.8868	2052.478	1055	KCTD1		KCTD1	KCTD1	0.07160000000000001	1055	1
3_MACS_peak_10122_lociStitched	chr16	17554535	17571202	3	6728	7546.8176	2420.0484	1056	XYLT1		XYLT1	XYLT1	0.04780000000000001	1056	1
1_MACS_peak_14857_lociStitched	chr2	65140194	65146920	1	6727	23829.5454	1426.5846	1057	LOC400958		LOC400958	LOC400958	1.1797	1057	1
3_MACS_peak_6070_lociStitched	chr12	13317597	13333695	3	6727	9117.9072	2131.3752	1058		EMP1	EMP1	EMP1	0.029299999999999993	1058	1
2_MACS_peak_11303_lociStitched	chr17	27046086	27056583	2	6725	20168.9358	2137.1892	1059	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	SNORD4B	1.4208999999999998	1059	1
2_MACS_peak_28628_lociStitched	chr9	112729910	112737974	2	6722	10181.6064	1578.1248	1060	PALM2-AKAP2		AKAP2	AKAP2	0.3166	1060	1
4_MACS_peak_15913_lociStitched	chr2	181844260	181857396	4	6722	7984.0608	1837.7264	1061	UBE2E3		UBE2E3	UBE2E3	0.02830000000000002	1061	1
1_MACS_peak_25066_lociStitched	chr7	5460343	5467062	1	6720	11856.3474	705.495	1062	TNRC18		TNRC18	TNRC18	0.08109999999999999	1062	1
2_MACS_peak_16085_lociStitched	chr2	201237361	201246616	2	6719	5384.559	1323.465	1063	SPATS2L		SPATS2L	SPATS2L	0.1364	1063	1
2_MACS_peak_14130_lociStitched	chr19	56340314	56351807	2	6718	14907.5703	1632.006	1064	NLRP4,NLRP11		NLRP4	NLRP4	0.12940000000000002	1064	1
4_MACS_peak_15359_lociStitched	chr2	112186090	112200974	4	6715	6885.3384	2095.6672	1065	LOC541471		LOC541471	LOC541471	0.3486	1065	1
1_MACS_peak_17088_lociStitched	chr20	43677996	43684709	1	6714	7090.2706	1081.4643	1066	STK4	KCNS1	KCNS1	NONE	NONE	1066	1
3_MACS_peak_2469_lociStitched	chr1	206938793	206948510	3	6712	6468.6069	2078.4663	1067	IL10	IL19	IL10	IL10	0.32400000000000007	1067	1
2_MACS_peak_19945_lociStitched	chr3	169755103	169765379	2	6711	10667.5156	2652.2356	1068	GPR160		GPR160	GPR160	0.2152	1068	1
2_MACS_peak_6366_lociStitched	chr12	48276268	48288848	2	6704	9168.304	1892.032	1069	VDR		VDR	VDR	0.17889999999999998	1069	1
3_MACS_peak_5919_lociStitched	chr12	6712042	6723800	3	6697	7627.4146	1602.6154	1070	CHD4	IFFO1,NOP2,SCARNA11,LPAR5,ACRBP,ING4	CHD4	IFFO1	0.3042	1070	1
2_MACS_peak_28846_lociStitched	chr9	130672558	130681239	2	6696	17014.76	1428.0245	1071	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	ST6GALNAC4	0.8184	1071	1
3_MACS_peak_2171_lociStitched	chr1	183557660	183568572	3	6694	13521.0592	2567.5936	1072	NCF2	RGL1,ARPC5	NCF2	ARPC5	0.2956	1072	1
3_MACS_peak_1448_lociStitched	chr1	120622564	120635450	3	6694	13373.0908	3980.4854	1073		NOTCH2	NOTCH2	NOTCH2	0.009399999999999992	1073	1
2_MACS_peak_7018_lociStitched	chr12	104849832	104858078	2	6690	13158.9668	1505.7196	1074	CHST11		CHST11	CHST11	0.04809999999999999	1074	1
2_MACS_peak_10986_lociStitched	chr17	3813595	3820854	2	6685	13684.6668	1417.6827	1075	P2RX1	CAMKK1,ATP2A3	P2RX1	P2RX1	0.45289999999999997	1075	1
3_MACS_peak_14265_lociStitched	chr2	10515074	10524451	3	6685	9094.7523	1544.3919	1076	HPCAL1		SNORA80B	SNORA80B	NONE	1076	1
3_MACS_peak_14026_lociStitched	chr19	49989913	50004941	3	6685	12136.6128	3074.7288	1077	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	PIH1D1	0.5594	1077	1
2_MACS_peak_3818_lociStitched	chr10	90144221	90152730	2	6678	15294.0766	1682.2293	1078	RNLS		RNLS	RNLS	0.0681	1078	1
1_MACS_peak_10596_lociStitched	chr16	67594851	67601527	1	6677	16178.6184	1182.3196	1079	CTCF	FAM65A	CTCF	FAM65A	0.5515	1079	1
2_MACS_peak_28730_lociStitched	chr9	123341362	123348042	2	6676	12322.596	1308.612	1080	CDK5RAP2		CDK5RAP2	CDK5RAP2	0.035299999999999984	1080	1
2_MACS_peak_11501_lociStitched	chr17	36903297	36909965	2	6666	9311.862	1158.2316	1081	PSMB3,PCGF2	MLLT6,CISD3,PIP4K2B	PCGF2	MLLT6	1.1429	1081	1
2_MACS_peak_7646_lociStitched	chr13	50697303	50705681	2	6653	12779.8012	594.0002	1082	DLEU2	DLEU1,ST13P4	DLEU2	DLEU1	0.2112	1082	1
4_MACS_peak_5221_lociStitched	chr11	73069957	73088894	4	6653	9619.996	2613.306	1083	ARHGEF17,RELT		RELT	RELT	0.1311	1083	1
2_MACS_peak_20400_lociStitched	chr4	4029764	4037287	2	6647	16118.0275	1228.5059	1084			LOC348926	LOC348926	NONE	1084	1
1_MACS_peak_21979_lociStitched	chr5	43037056	43043701	1	6646	14911.38	1475.8545	1085	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	C5orf39	1.1891	1085	1
2_MACS_peak_18163_lociStitched	chr22	39095698	39103804	2	6646	16151.205	1655.2452	1086	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	SUN2	0.6404	1086	1
2_MACS_peak_4949_lociStitched	chr11	62598258	62610566	2	6645	16983.8092	2257.2872	1087	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	0.8512000000000001	1087	1
3_MACS_peak_25775_lociStitched	chr7	76956239	76965889	3	6639	7657.275	1459.08	1088	PION		PION	PION	0.06829999999999999	1088	1
3_MACS_peak_18985_lociStitched	chr3	52272111	52288642	3	6639	9220.9918	2430.057	1089	PPM1M,TWF2,WDR82	ALAS1,GLYCTK,TLR9,MIRLET7G,MIR135A1	PPM1M	GLYCTK	0.46900000000000003	1089	1
3_MACS_peak_4303_lociStitched	chr10	135201406	135215537	3	6636	17210.1449	2078.6701	1090	PAOX,MTG1	PRAP1,C10orf125,MIR3944,ECHS1,SPRN	MTG1	MTG1	0.2834	1090	1
2_MACS_peak_6933_lociStitched	chr12	96586903	96593709	2	6628	16679.4642	1001.1626	1091	ELK3		ELK3	ELK3	0.1734	1091	1
3_MACS_peak_17016_lociStitched	chr20	39631336	39642371	3	6628	10162.1315	1576.9015	1092		TOP1	TOP1	TOP1	0.02789999999999998	1092	1
2_MACS_peak_23994_lociStitched	chr6	44223631	44233700	2	6625	12630.5536	1719.7852	1093	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	HSP90AB1	0.4921	1093	1
3_MACS_peak_9843_lociStitched	chr16	685258	700240	3	6625	12485.9988	1905.7104	1094	FAM195A,WDR90,C16orf13	RAB40C,WFIKKN1,RHOT2,RHBDL1,STUB1,JMJD8,WDR24	FAM195A	FAM195A	0.517	1094	1
1_MACS_peak_22762_lociStitched	chr5	139012727	139019349	1	6623	15986.1702	1544.2504	1095		CXXC5	CXXC5	CXXC5	0.42079999999999995	1095	1
2_MACS_peak_22604_lociStitched	chr5	125295350	125304896	2	6621	13153.4334	1601.8188	1096			GRAMD3	GRAMD3	NONE	1096	1
3_MACS_peak_225_lociStitched	chr1	15897199	15912192	3	6617	12325.7453	2338.908	1097	DNAJC16,AGMAT	DDI2,CASP9	AGMAT	AGMAT	0.4305	1097	1
2_MACS_peak_21160_lociStitched	chr4	108950916	108958810	2	6615	12228.5954	1215.676	1098	HADH		HADH	HADH	0.3166	1098	1
2_MACS_peak_26375_lociStitched	chr7	137664817	137673663	2	6613	6541.617	2284.0372	1099	CREB3L2		CREB3L2	CREB3L2	0.05379999999999999	1099	1
2_MACS_peak_3015_lociStitched	chr10	3846179	3854571	2	6611	14376.3352	1498.8112	1100		KLF6	KLF6	KLF6	1.3101	1100	1
3_MACS_peak_5214_lociStitched	chr11	72952927	72964346	3	6609	16210.4124	1734.5461	1101		P2RY2,P2RY6	P2RY6	P2RY6	0.6273	1101	1
3_MACS_peak_5003_lociStitched	chr11	64850504	64864991	3	6609	14478.3078	2258.5233	1102	ZFPL1,C11orf2,CDCA5	SAC3D1,TM7SF2,MRPL49,NAALADL1,ZNHIT2,FAU,SYVN1	C11orf2	SYVN1	0.8207	1102	1
2_MACS_peak_379_lociStitched	chr1	25942066	25949196	2	6608	8713.573	1037.415	1103	MAN1C1		MAN1C1	MAN1C1	0.0927	1103	1
5_MACS_peak_8016_lociStitched	chr14	23279789	23299933	5	6608	7507.6688	1510.8	1104	MRPL52,SLC7A7	OXA1L,MMP14,LRP10	SLC7A7	OXA1L	0.2247	1104	1
1_MACS_peak_5424_lociStitched	chr11	96070503	96077106	1	6604	19189.6386	1282.9629	1105	MIR1260B,MAML2	JRKL,CCDC82	MIR1260B	MIR1260B	1.7641	1105	1
2_MACS_peak_9472_lociStitched	chr15	75742538	75749147	2	6603	11723.7051	1313.2083	1106	SIN3A		SIN3A	SIN3A	0.1196	1106	1
2_MACS_peak_2012_lociStitched	chr1	167682455	167692329	2	6603	11190.2042	2508.9834	1107	MPZL1		MPZL1	MPZL1	0.007099999999999995	1107	1
2_MACS_peak_9743_lociStitched	chr15	93197201	93209931	2	6591	8755.694	1629.44	1108	FAM174B		FAM174B	FAM174B	0.258	1108	1
2_MACS_peak_22097_lociStitched	chr5	58852906	58862395	2	6590	10599.213	1360.7226	1109	PDE4D		PDE4D	PDE4D	0.010000000000000009	1109	1
2_MACS_peak_21669_lociStitched	chr4	186507057	186514966	2	6587	19396.0316	1373.7933	1110	SORBS2		PDLIM3	PDLIM3	NONE	1110	1
1_MACS_peak_6162_lociStitched	chr12	26305949	26312533	1	6585	18691.976	1374.7392	1111		SSPN,BHLHE41	BHLHE41	BHLHE41	2.0451	1111	1
3_MACS_peak_5905_lociStitched	chr12	6468453	6477653	3	6583	18364.12	1689.12	1112	SCNN1A	PLEKHG6,LTBR,TNFRSF1A	SCNN1A	TNFRSF1A	0.582	1112	1
2_MACS_peak_3697_lociStitched	chr10	77159874	77170043	2	6583	8596.8726	1386.0347	1113	NCRNA00245,ZNF503		NCRNA00245	NCRNA00245	0.40800000000000003	1113	1
2_MACS_peak_21459_lociStitched	chr4	153580536	153588004	2	6576	7384.3584	1548.8632	1114	TMEM154		TMEM154	TMEM154	0.17190000000000003	1114	1
3_MACS_peak_11323_lociStitched	chr17	27887140	27900368	3	6576	9029.4328	2100.6064	1115	TP53I13,ABHD15	ANKRD13B,GIT1,CORO6	ABHD15	ABHD15	0.4005	1115	1
3_MACS_peak_27817_lociStitched	chr8	146010441	146025084	3	6576	8693.5491	2111.5206	1116	ZNF517,ZNF34,RPL8	ZNF7,ZNF251	RPL8	RPL8	0.4363	1116	1
3_MACS_peak_14233_lociStitched	chr2	8653897	8666805	3	6572	9484.7984	2039.464	1117			ID2	ID2	0.3644	1117	1
3_MACS_peak_11100_lociStitched	chr17	8053784	8067339	3	6570	11394.333	2155.245	1118	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	MIR3676	0.661	1118	1
2_MACS_peak_5800_lociStitched	chr11	130670630	130677827	2	6568	9045.9093	1170.2322	1119			SNX19	SNX19	NONE	1119	1
4_MACS_peak_3619_lociStitched	chr10	73619564	73634247	4	6568	7447.2176	2035.0638	1120		CDH23,PSAP	PSAP	PSAP	0.032100000000000004	1120	1
