REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	33_0EX9_0229Kronos_MM1S-No-Treatment-1_p300_hs_i49.bam	35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_3176_lociStitched	chr14	72022047	72022991	1	945	696.0111999999999	221.55679999999998
1_MACS_peak_3487_lociStitched	chr15	51520246	51521190	1	945	622.568	199.2784
1_MACS_peak_5421_lociStitched	chr2	48009659	48010603	1	945	472.0	159.6304
1_MACS_peak_7375_lociStitched	chr3	121442638	121443582	1	945	624.7392000000001	184.83520000000001
1_MACS_peak_7505_lociStitched	chr3	153839291	153840235	1	945	632.952	233.7344
1_MACS_peak_8201_lociStitched	chr4	142535838	142536782	1	945	693.368	227.31519999999998
1_MACS_peak_8577_lociStitched	chr5	58981424	58982368	1	945	626.4384	225.3328
1_MACS_peak_11611_lociStitched	chrX	78234992	78235936	1	945	679.9632	157.2704
1_MACS_peak_513_lociStitched	chr1	147994075	147995018	1	944	489.2284	119.5724
1_MACS_peak_809_lociStitched	chr1	187020615	187021558	1	944	891.7950999999999	278.75079999999997
1_MACS_peak_3052_lociStitched	chr13	113950900	113951843	1	944	599.0879	144.56189999999998
1_MACS_peak_3889_lociStitched	chr16	28222985	28223928	1	944	736.5773	177.5669
1_MACS_peak_4373_lociStitched	chr17	48157865	48158808	1	944	954.9761	290.0668
1_MACS_peak_4787_lociStitched	chr18	53988284	53989227	1	944	803.8132	205.4797
1_MACS_peak_4866_lociStitched	chr18	75527554	75528497	1	944	709.9847	98.4492
1_MACS_peak_4970_lociStitched	chr19	10946773	10947716	1	944	942.3399	267.81199999999995
1_MACS_peak_6760_lociStitched	chr22	26948679	26949622	1	944	624.1717	158.5183
1_MACS_peak_6915_lociStitched	chr22	50246496	50247439	1	944	722.9981	255.1758
1_MACS_peak_8396_lociStitched	chr5	2840992	2841935	1	944	1262.1112	181.6218
1_MACS_peak_10114_lociStitched	chr7	92360764	92361707	1	944	1141.6901	281.014
1_MACS_peak_10147_lociStitched	chr7	99793341	99794284	1	944	795.4205000000001	139.84689999999998
1_MACS_peak_11131_lociStitched	chr9	74526075	74527018	1	944	824.0877	224.15109999999999
1_MACS_peak_159_lociStitched	chr1	31949652	31950594	1	943	1111.3716	242.37659999999997
1_MACS_peak_298_lociStitched	chr1	66277436	66278378	1	943	1148.3922	219.95700000000002
1_MACS_peak_1361_lociStitched	chr10	49004614	49005556	1	943	773.2878	142.9956
1_MACS_peak_1390_lociStitched	chr10	58393611	58394553	1	943	743.3322000000001	208.08780000000002
1_MACS_peak_3663_lociStitched	chr15	84976438	84977380	1	943	456.5874	138.1914
1_MACS_peak_4696_lociStitched	chr18	24653133	24654075	1	943	1033.1856	124.0614
1_MACS_peak_5796_lociStitched	chr2	136893527	136894469	1	943	751.5276	234.93480000000002
1_MACS_peak_7591_lociStitched	chr3	172309588	172310530	1	943	1045.5258000000001	205.6386
1_MACS_peak_8260_lociStitched	chr4	165057016	165057958	1	943	820.2936	106.446
1_MACS_peak_8454_lociStitched	chr5	25688111	25689053	1	943	659.5884000000001	190.8492
1_MACS_peak_10657_lociStitched	chr8	60809182	60810124	1	943	848.0826	205.5444
1_MACS_peak_1694_lociStitched	chr10	126196513	126197454	1	942	890.5624	220.7586
1_MACS_peak_3090_lociStitched	chr14	24835699	24836640	1	942	597.535	124.9648
1_MACS_peak_4210_lociStitched	chr17	20945711	20946652	1	942	503.05859999999996	118.8483
1_MACS_peak_5718_lociStitched	chr2	113011993	113012934	1	942	598.2878000000001	158.8408
1_MACS_peak_7131_lociStitched	chr3	47421648	47422589	1	942	582.479	205.6085
1_MACS_peak_9488_lociStitched	chr6	90096935	90097876	1	942	1339.0430000000001	261.4098
1_MACS_peak_11139_lociStitched	chr9	76052380	76053321	1	942	1113.7676	130.2344
1_MACS_peak_1371_lociStitched	chr10	51827161	51828101	1	941	622.938	285.76
1_MACS_peak_3758_lociStitched	chr16	1346585	1347525	1	941	945.264	300.424
1_MACS_peak_3864_lociStitched	chr16	21840744	21841684	1	941	795.334	180.198
1_MACS_peak_4841_lociStitched	chr18	67872634	67873574	1	941	780.012	125.11399999999999
1_MACS_peak_5543_lociStitched	chr2	75185442	75186382	1	941	672.852	218.268
1_MACS_peak_6341_lociStitched	chr20	35994416	35995356	1	941	945.1700000000001	190.06799999999998
1_MACS_peak_6624_lociStitched	chr21	37626940	37627880	1	941	552.9079999999999	189.786
1_MACS_peak_6782_lociStitched	chr22	29784197	29785137	1	941	596.712	156.886
1_MACS_peak_7731_lociStitched	chr3	197517636	197518576	1	941	635.91	180.856
1_MACS_peak_7858_lociStitched	chr4	38525189	38526129	1	941	1066.994	252.108
1_MACS_peak_8646_lociStitched	chr5	79477160	79478100	1	941	903.3399999999999	238.76
1_MACS_peak_10764_lociStitched	chr8	101463983	101464923	1	941	803.0419999999999	226.916
1_MACS_peak_11122_lociStitched	chr9	71417366	71418306	1	941	738.652	263.48199999999997
1_MACS_peak_71_lociStitched	chr1	16766734	16767673	1	940	671.4789	166.01520000000002
1_MACS_peak_137_lociStitched	chr1	28743666	28744605	1	940	1124.1708	179.8185
1_MACS_peak_1354_lociStitched	chr10	46814838	46815777	1	940	787.3515	106.9521
1_MACS_peak_1817_lociStitched	chr11	18547884	18548823	1	940	638.9895	250.4313
1_MACS_peak_2792_lociStitched	chr12	109072789	109073728	1	940	692.8881	199.34969999999998
1_MACS_peak_3526_lociStitched	chr15	60268361	60269300	1	940	697.9586999999999	212.4018
1_MACS_peak_5090_lociStitched	chr19	40649243	40650182	1	940	1159.8528000000001	183.7623
1_MACS_peak_5986_lociStitched	chr2	197097704	197098643	1	940	708.4754999999999	236.90970000000002
1_MACS_peak_6919_lociStitched	chr22	50752767	50753706	1	940	977.2172999999999	262.8261
1_MACS_peak_7500_lociStitched	chr3	152856099	152857038	1	940	1041.3509999999999	255.6897
1_MACS_peak_7991_lociStitched	chr4	79670925	79671864	1	940	728.8518	161.7897
1_MACS_peak_8798_lociStitched	chr5	122790848	122791787	1	940	699.1794	180.288
1_MACS_peak_8953_lociStitched	chr5	153652324	153653263	1	940	690.5406	229.8672
1_MACS_peak_9995_lociStitched	chr7	50724774	50725713	1	940	683.6859	155.5923
1_MACS_peak_11276_lociStitched	chr9	109244738	109245677	1	940	892.1438999999999	140.7561
1_MACS_peak_11613_lociStitched	chrX	80457122	80458061	1	940	729.6030000000001	84.9795
1_MACS_peak_87_lociStitched	chr1	21348581	21349519	1	939	1168.1852000000001	275.39680000000004
1_MACS_peak_1844_lociStitched	chr11	27527882	27528820	1	939	609.0434	177.751
1_MACS_peak_7262_lociStitched	chr3	95726388	95727326	1	939	657.4442	201.5762
1_MACS_peak_7641_lociStitched	chr3	181716839	181717777	1	939	918.0206000000001	323.7038
1_MACS_peak_7753_lociStitched	chr4	4456865	4457803	1	939	851.9854	219.6796
1_MACS_peak_8770_lociStitched	chr5	114969822	114970760	1	939	773.5686	220.42999999999998
1_MACS_peak_8907_lociStitched	chr5	141320168	141321106	1	939	603.4154	211.1438
1_MACS_peak_1033_lociStitched	chr1	226822694	226823631	1	938	868.5052999999999	305.462
1_MACS_peak_1704_lociStitched	chr10	129860962	129861899	1	938	788.2044	187.5874
1_MACS_peak_2593_lociStitched	chr12	62653667	62654604	1	938	847.6102	201.45499999999998
1_MACS_peak_2683_lociStitched	chr12	90150181	90151118	1	938	870.5667000000001	339.66249999999997
1_MACS_peak_3545_lociStitched	chr15	65281764	65282701	1	938	702.1877999999999	216.447
1_MACS_peak_4564_lociStitched	chr17	79829211	79830148	1	938	773.1187	154.4176
1_MACS_peak_5072_lociStitched	chr19	36390193	36391130	1	938	610.7366000000001	206.9833
1_MACS_peak_6485_lociStitched	chr20	59395707	59396644	1	938	894.6476	294.3117
1_MACS_peak_7051_lociStitched	chr3	31573201	31574138	1	938	766.466	254.864
1_MACS_peak_7258_lociStitched	chr3	93698779	93699716	1	938	454.53869999999995	187.68110000000001
1_MACS_peak_9790_lociStitched	chr7	5271062	5271999	1	938	742.7599	137.6453
1_MACS_peak_10658_lociStitched	chr8	60881165	60882102	1	938	1116.6229	151.8877
1_MACS_peak_10772_lociStitched	chr8	102380869	102381806	1	938	635.0049	217.0092
1_MACS_peak_234_lociStitched	chr1	46009230	46010166	1	937	1016.7768000000001	254.2176
1_MACS_peak_872_lociStitched	chr1	202417009	202417945	1	937	773.2296	294.372
1_MACS_peak_1308_lociStitched	chr10	32734610	32735546	1	937	579.5712	143.4888
1_MACS_peak_2189_lociStitched	chr11	118926960	118927896	1	937	618.8832	183.924
1_MACS_peak_2602_lociStitched	chr12	66597191	66598127	1	937	602.3159999999999	139.6512
1_MACS_peak_2725_lociStitched	chr12	96093897	96094833	1	937	640.8792	189.1656
1_MACS_peak_6350_lociStitched	chr20	37986395	37987331	1	937	774.2592000000001	121.3056
1_MACS_peak_8011_lociStitched	chr4	82587447	82588383	1	937	643.2192	180.9288
1_MACS_peak_9000_lociStitched	chr5	164787852	164788788	1	937	909.6048	297.5544
1_MACS_peak_9787_lociStitched	chr7	4784140	4785076	1	937	555.3288	153.6912
1_MACS_peak_10208_lociStitched	chr7	106535367	106536303	1	937	1144.1663999999998	289.9728
1_MACS_peak_714_lociStitched	chr1	172852345	172853280	1	936	831.9630000000001	266.47499999999997
1_MACS_peak_737_lociStitched	chr1	178062365	178063300	1	936	687.1315	210.936
1_MACS_peak_3030_lociStitched	chr13	104220403	104221338	1	936	586.6189999999999	209.7205
1_MACS_peak_5233_lociStitched	chr2	10183898	10184833	1	936	556.2315	131.461
1_MACS_peak_5455_lociStitched	chr2	61352079	61353014	1	936	872.0745	312.7575
1_MACS_peak_5521_lociStitched	chr2	69001468	69002403	1	936	539.2145	194.3865
1_MACS_peak_6440_lociStitched	chr20	52455598	52456533	1	936	1154.538	251.702
1_MACS_peak_7755_lociStitched	chr4	4691149	4692084	1	936	923.3125	252.45000000000002
1_MACS_peak_8535_lociStitched	chr5	54198361	54199296	1	936	1472.625	291.2525
1_MACS_peak_8799_lociStitched	chr5	122847275	122848210	1	936	647.1135	220.66
1_MACS_peak_9592_lociStitched	chr6	118191463	118192398	1	936	689.095	196.63049999999998
1_MACS_peak_9723_lociStitched	chr6	149567672	149568607	1	936	443.938	171.292
1_MACS_peak_567_lociStitched	chr1	153826404	153827338	1	935	792.499	285.7106
1_MACS_peak_1915_lociStitched	chr11	57297886	57298820	1	935	591.7824	227.3356
1_MACS_peak_2916_lociStitched	chr13	46275327	46276261	1	935	1091.3790000000001	89.85079999999999
1_MACS_peak_4298_lociStitched	chr17	38136571	38137505	1	935	752.8040000000001	245.8288
1_MACS_peak_6932_lociStitched	chr3	2677075	2678009	1	935	1109.4986	240.41160000000002
1_MACS_peak_7746_lociStitched	chr4	2747612	2748546	1	935	920.924	228.4564
1_MACS_peak_8723_lociStitched	chr5	98362723	98363657	1	935	1059.156	241.9994
1_MACS_peak_9773_lociStitched	chr7	915489	916423	1	935	549.8458	194.739
1_MACS_peak_10091_lociStitched	chr7	82791622	82792556	1	935	627.0876	197.6344
1_MACS_peak_10436_lociStitched	chr7	158842174	158843108	1	935	667.0627999999999	166.6256
1_MACS_peak_10725_lociStitched	chr8	81073962	81074896	1	935	923.0722	206.0404
1_MACS_peak_2098_lociStitched	chr11	95918201	95919134	1	934	843.8052	306.3972
1_MACS_peak_3690_lociStitched	chr15	90581298	90582231	1	934	1432.7148	161.0358
1_MACS_peak_4524_lociStitched	chr17	75630445	75631378	1	934	1183.5104999999999	194.7171
1_MACS_peak_4817_lociStitched	chr18	59639767	59640700	1	934	679.2239999999999	177.1767
1_MACS_peak_5839_lociStitched	chr2	155248510	155249443	1	934	1164.6639	274.76849999999996
1_MACS_peak_5965_lociStitched	chr2	192482011	192482944	1	934	976.5711	162.9951
1_MACS_peak_6243_lociStitched	chr20	12679156	12680089	1	934	947.2749000000001	138.2706
1_MACS_peak_6369_lociStitched	chr20	42684606	42685539	1	934	472.2846	122.7828
1_MACS_peak_6378_lociStitched	chr20	43514067	43515000	1	934	425.0748	140.2299
1_MACS_peak_6396_lociStitched	chr20	46081895	46082828	1	934	754.2372	216.8292
1_MACS_peak_6412_lociStitched	chr20	48285863	48286796	1	934	736.7900999999999	194.064
1_MACS_peak_7338_lociStitched	chr3	112395347	112396280	1	934	953.8992	249.6708
1_MACS_peak_9549_lociStitched	chr6	108971602	108972535	1	934	880.6587	147.5073
1_MACS_peak_11236_lociStitched	chr9	100000353	100001286	1	934	689.3937	334.57379999999995
1_MACS_peak_1161_lociStitched	chr10	3668175	3669107	1	933	990.3432	170.8356
1_MACS_peak_1442_lociStitched	chr10	72030495	72031427	1	933	904.7856	190.594
1_MACS_peak_1488_lociStitched	chr10	78984622	78985554	1	933	755.1996	216.0376
1_MACS_peak_3633_lociStitched	chr15	77732409	77733341	1	933	1086.4324	159.6516
1_MACS_peak_4429_lociStitched	chr17	62133775	62134707	1	933	1040.2984000000001	209.70000000000002
1_MACS_peak_4685_lociStitched	chr18	22939985	22940917	1	933	663.7704	201.1256
1_MACS_peak_5369_lociStitched	chr2	39355784	39356716	1	933	756.1316	150.984
1_MACS_peak_6844_lociStitched	chr22	39632182	39633114	1	933	726.494	233.0
1_MACS_peak_7438_lociStitched	chr3	134149697	134150629	1	933	669.9216	239.7104
1_MACS_peak_10406_lociStitched	chr7	150710512	150711444	1	933	599.9284	208.2088
1_MACS_peak_11411_lociStitched	chr9	134595512	134596444	1	933	736.1868000000001	197.21120000000002
1_MACS_peak_3834_lociStitched	chr16	15684460	15685391	1	932	864.4335	275.29670000000004
1_MACS_peak_4419_lociStitched	chr17	58469296	58470227	1	932	591.7436	243.922
1_MACS_peak_4953_lociStitched	chr19	9694539	9695470	1	932	816.7663	177.0762
1_MACS_peak_5459_lociStitched	chr2	61953375	61954306	1	932	843.1136	239.08079999999998
1_MACS_peak_7197_lociStitched	chr3	66546892	66547823	1	932	872.9987	167.3007
1_MACS_peak_7906_lociStitched	chr4	48832714	48833645	1	932	694.8053	225.5813
1_MACS_peak_8614_lociStitched	chr5	71490377	71491308	1	932	1137.9613	187.4103
1_MACS_peak_9542_lociStitched	chr6	108863001	108863932	1	932	1040.7649	334.6945
1_MACS_peak_10532_lociStitched	chr8	26059643	26060574	1	932	750.0136	143.374
1_MACS_peak_10882_lociStitched	chr8	131640920	131641851	1	932	841.2515999999999	190.6688
1_MACS_peak_11026_lociStitched	chr9	32161386	32162317	1	932	895.1565	232.93619999999999
1_MACS_peak_11407_lociStitched	chr9	134268347	134269278	1	932	603.0087000000001	111.1614
1_MACS_peak_744_lociStitched	chr1	178995278	178996208	1	931	744.7439999999999	333.591
1_MACS_peak_1379_lociStitched	chr10	54236845	54237775	1	931	751.068	225.15300000000002
1_MACS_peak_1549_lociStitched	chr10	93970757	93971687	1	931	790.779	217.248
1_MACS_peak_2075_lociStitched	chr11	85827063	85827993	1	931	743.535	262.26
1_MACS_peak_2081_lociStitched	chr11	88070618	88071548	1	931	746.511	235.104
1_MACS_peak_2316_lociStitched	chr12	8645485	8646415	1	931	1047.645	172.05
1_MACS_peak_2499_lociStitched	chr12	45598997	45599927	1	931	701.685	271.467
1_MACS_peak_5451_lociStitched	chr2	61067664	61068594	1	931	1395.9299999999998	304.575
1_MACS_peak_5475_lociStitched	chr2	64204729	64205659	1	931	892.149	265.236
1_MACS_peak_6185_lociStitched	chr20	1516119	1517049	1	931	847.416	209.436
1_MACS_peak_6751_lociStitched	chr22	23963317	23964247	1	931	860.529	217.434
1_MACS_peak_7126_lociStitched	chr3	46530034	46530964	1	931	660.5790000000001	265.42199999999997
1_MACS_peak_7784_lociStitched	chr4	11472977	11473907	1	931	740.187	148.056
1_MACS_peak_8276_lociStitched	chr4	170214264	170215194	1	931	1208.535	214.272
1_MACS_peak_9889_lociStitched	chr7	28246867	28247797	1	931	752.742	100.068
1_MACS_peak_10989_lociStitched	chr9	9170414	9171344	1	931	1322.088	216.69
1_MACS_peak_184_lociStitched	chr1	37942622	37943551	1	930	505.0044	208.1889
1_MACS_peak_890_lociStitched	chr1	203764212	203765141	1	930	978.5156999999999	296.351
1_MACS_peak_958_lociStitched	chr1	211912800	211913729	1	930	1000.3471999999999	337.0412
1_MACS_peak_3467_lociStitched	chr15	47225295	47226224	1	930	2037.6686	154.8643
1_MACS_peak_3617_lociStitched	chr15	75369690	75370619	1	930	502.68190000000004	154.4927
1_MACS_peak_3948_lociStitched	chr16	50315633	50316562	1	930	839.1657	250.08679999999998
1_MACS_peak_5725_lociStitched	chr2	114361371	114362300	1	930	647.6059	165.82649999999998
1_MACS_peak_6170_lociStitched	chr2	238583211	238584140	1	930	673.1534	145.6672
1_MACS_peak_6404_lociStitched	chr20	46631157	46632086	1	930	838.1438	290.3125
1_MACS_peak_8148_lociStitched	chr4	123579589	123580518	1	930	664.3279	186.2645
1_MACS_peak_9958_lociStitched	chr7	44924999	44925928	1	930	929.5573999999999	269.6887
1_MACS_peak_10023_lociStitched	chr7	65579469	65580398	1	930	705.8542	120.30550000000001
1_MACS_peak_10588_lociStitched	chr8	37749034	37749963	1	930	1905.1932000000002	248.87910000000002
1_MACS_peak_10683_lociStitched	chr8	67592324	67593253	1	930	718.7673000000001	162.7608
1_MACS_peak_10947_lociStitched	chr9	893635	894564	1	930	862.2049000000001	262.4425
1_MACS_peak_11433_lociStitched	chrX	1333757	1334686	1	930	645.8408000000001	16.5362
1_MACS_peak_2090_lociStitched	chr11	94335482	94336410	1	929	594.7552000000001	157.8528
1_MACS_peak_2935_lociStitched	chr13	52898570	52899498	1	929	716.1376	179.2896
1_MACS_peak_3261_lociStitched	chr14	96570612	96571540	1	929	830.5600000000001	129.2704
1_MACS_peak_4472_lociStitched	chr17	70506377	70507305	1	929	1026.4608	175.57760000000002
1_MACS_peak_5616_lociStitched	chr2	98486694	98487622	1	929	1304.2112	261.9744
1_MACS_peak_6381_lociStitched	chr20	43607578	43608506	1	929	1142.1824	207.40800000000002
1_MACS_peak_6442_lociStitched	chr20	52539139	52540067	1	929	830.1887999999999	185.97119999999998
1_MACS_peak_6961_lociStitched	chr3	10183318	10184246	1	929	640.0416	165.5552
1_MACS_peak_9440_lociStitched	chr6	76940092	76941020	1	929	1304.304	251.95200000000003
1_MACS_peak_10621_lociStitched	chr8	42698085	42699013	1	929	646.4448	176.50560000000002
1_MACS_peak_807_lociStitched	chr1	186818227	186819154	1	928	971.8668	467.3934
1_MACS_peak_2337_lociStitched	chr12	11323522	11324449	1	928	499.9311	228.3201
1_MACS_peak_2454_lociStitched	chr12	31789055	31789982	1	928	971.1252000000001	196.4313
1_MACS_peak_4425_lociStitched	chr17	60801819	60802746	1	928	814.6476	295.2495
1_MACS_peak_4644_lociStitched	chr18	11587573	11588500	1	928	665.4933	156.1995
1_MACS_peak_5062_lociStitched	chr19	32895937	32896864	1	928	483.9867	163.89360000000002
1_MACS_peak_5140_lociStitched	chr19	47759336	47760263	1	928	776.9187	266.88329999999996
1_MACS_peak_5757_lociStitched	chr2	127224887	127225814	1	928	643.338	160.46370000000002
1_MACS_peak_5827_lociStitched	chr2	151951733	151952660	1	928	642.0402	245.0988
1_MACS_peak_6226_lociStitched	chr20	9724941	9725868	1	928	994.9490999999999	304.7976
1_MACS_peak_6692_lociStitched	chr21	45120743	45121670	1	928	699.885	228.969
1_MACS_peak_6890_lociStitched	chr22	46453655	46454582	1	928	725.7483000000001	128.3895
1_MACS_peak_6907_lociStitched	chr22	48508304	48509231	1	928	679.3983	119.583
1_MACS_peak_7925_lociStitched	chr4	57694744	57695671	1	928	917.73	151.101
1_MACS_peak_9409_lociStitched	chr6	62248314	62249241	1	928	629.6184000000001	218.0304
1_MACS_peak_9896_lociStitched	chr7	29713994	29714921	1	928	1043.4312	140.71859999999998
1_MACS_peak_11145_lociStitched	chr9	77567105	77568032	1	928	554.7168	173.5344
1_MACS_peak_362_lociStitched	chr1	87616823	87617749	1	927	623.5684	173.625
1_MACS_peak_5170_lociStitched	chr19	54889692	54890618	1	927	1039.6202	182.88500000000002
1_MACS_peak_5195_lociStitched	chr2	437670	438596	1	927	560.6004	177.9772
1_MACS_peak_7079_lociStitched	chr3	40565869	40566795	1	927	512.7262	188.904
1_MACS_peak_8121_lociStitched	chr4	113209252	113210178	1	927	812.5649999999999	163.439
1_MACS_peak_8369_lociStitched	chr4	190643219	190644145	1	927	810.1574	242.33419999999998
1_MACS_peak_8530_lociStitched	chr5	53736074	53737000	1	927	579.7686	152.327
1_MACS_peak_8979_lociStitched	chr5	158883536	158884462	1	927	925.1666	171.8656
1_MACS_peak_9741_lociStitched	chr6	158185051	158185977	1	927	732.7438	138.43699999999998
1_MACS_peak_10960_lociStitched	chr9	3758869	3759795	1	927	977.4856000000001	104.2676
1_MACS_peak_11618_lociStitched	chrX	100662856	100663782	1	927	759.0422	151.58620000000002
1_MACS_peak_192_lociStitched	chr1	39872975	39873900	1	926	828.06	160.1175
1_MACS_peak_2817_lociStitched	chr12	117145337	117146262	1	926	925.0	177.415
1_MACS_peak_4551_lociStitched	chr17	78228384	78229309	1	926	765.0675	217.4675
1_MACS_peak_5918_lociStitched	chr2	178256928	178257853	1	926	786.8975	152.255
1_MACS_peak_6597_lociStitched	chr21	34766337	34767262	1	926	1177.0625	290.635
1_MACS_peak_7118_lociStitched	chr3	46345985	46346910	1	926	807.0625	200.725
1_MACS_peak_8807_lociStitched	chr5	123912436	123913361	1	926	879.2125	256.03999999999996
1_MACS_peak_10212_lociStitched	chr7	107278664	107279589	1	926	769.1375	236.3375
1_MACS_peak_11053_lociStitched	chr9	37196963	37197888	1	926	664.89	127.465
