KB528_6	GNE781_0	LOG2_FOLD_CHANGE	P_VALUE
GNLY	1.08917805399541	4.54876186560513	2.06223409067433	0.0192410899919427
ST3GAL5	31.1281535437947	114.962842889199	1.88487573657607	0.000493759896706712
LOC90784	3.71839923374934	8.16151487142954	1.13415528135597	0.0809989808377631
POLR1A	14.5109465924843	13.4966222104203	-0.104543243553045	0.770739955356337
PTCD3	29.0789787897032	36.8582416535426	0.34201064304997	0.140031498987829
SNORD94	6.14504669635353	4.82014464317938	-0.350347534131858	0.679718401406076
IMMT	148.13969859672	125.320875776978	-0.241331550217965	0.0991644127018899
MRPL35	46.9057771662462	43.2278028087193	-0.117806115207717	0.152197970629565
REEP1	38.4881922699762	24.6467249598676	-0.643019956618576	0.0065547432995019
KDM3A	41.9653131919036	29.3501077208558	-0.51583154951821	0.139846851558984
CHMP3	0.469005200012589	0.332953587326896	-0.494282834253358	0.377409222612655
RNF103	36.0550400288314	34.0261060086529	-0.0835588868195981	0.562394952223925
RMND5A	55.2604355442045	40.0551310527369	-0.464259869670561	0.0842912528957229
LOC285074	31.928238088763	21.3827113952259	-0.578388139235906	0.0732201360255409
LINC00152	32.1992320405737	57.322161099578	0.832066721463535	0.131247933796659
KRCC1	30.1964791933527	33.6942104598271	0.158120374209481	0.49877344811834
THNSL2	0.858639372331434	2.49188087765799	1.53711086991854	0.0153064797839379
FOXI3	11.5358490753846	1.73866036917462	-2.73007614642257	0.00267642121070592
EIF2AK3	54.3301235181256	61.8285117722942	0.186519953043943	0.407344354007719
RPIA	36.4112662138758	39.4582268500176	0.115941214705114	0.706404777160657
ANKRD36BP2	31.5937462979828	82.5621644490738	1.38584177497218	0.0134012096977799
LOC654342	34.963447923877	22.8694307840028	-0.61242700559052	0.00330966425627872
GGT8P	0.210785426934198	0.58129223730471	1.46348851579538	0.0384123476737379
MRPS5	114.428890116749	134.164981518883	0.22955682345265	0.237099259178018
ZNF514	1.97973163371665	1.48261027552425	-0.41716546087241	0.357274068542514
ZNF2	8.28021427850807	2.59694902097512	-1.6728504091321	0.00510520815347316
FAHD2A	51.8791352853431	28.8199957031877	-0.848084312718026	0.00144998925611174
LINC00342	13.0176424226115	12.448873420787	-0.064453001583588	0.879172120375758
ANKRD36C	4.59256882583576	4.58220303587509	-0.00325995683809414	0.991387057112483
FAHD2CP	20.7396504098803	14.8184803192736	-0.484994073692817	0.0547462738492957
GPAT2	42.5072778776834	37.2473473958209	-0.190572186854063	0.194660891194862
DUSP2	1.33520903705547	5.85358930389203	2.13225590337607	0.0172128715725336
STARD7	185.260626930673	181.152439785092	-0.0323520645298865	0.744128284621068
STARD7-AS1	9.12479234067499	10.8041431071586	0.243721022481645	0.164782447844267
TMEM127	65.3124265116713	44.2331806051041	-0.562228525239511	0.00342715141286525
CIAO1	71.8018373464195	66.6755719945556	-0.106862465447341	0.118955639934976
SNRNP200	165.381325838809	101.07116043855	-0.710424942122439	0.0445780056741462
ITPRIPL1	13.9602502715705	14.5604530046103	0.0607304357324004	0.585431799724454
NCAPH	42.8007979012551	20.2816489564048	-1.07746273952725	0.00855544061721335
ARID5A	136.327846741616	411.952537160248	1.59539784629409	0.0103898806572727
KANSL3	33.8901831336013	22.1417735846361	-0.614096644303564	0.0215302487170565
LMAN2L	24.6131580899364	23.8170037598436	-0.0474378505634519	0.373988646328695
CNNM4	25.1221685748047	9.93781249010935	-1.33796077870201	8.64535062843803e-05
CNNM3	49.1275467179905	21.7702342626571	-1.17417526503588	0.000590714277287767
ANKRD23	9.3772625453751	14.8405928880195	0.662309998405743	0.0986350585244787
ANKRD39	116.333942771664	106.675371289341	-0.125044961651318	0.550866746005374
SEMA4C	9.5070961211609	5.86175919459597	-0.697671044567247	0.0211272837084123
FAHD2B	33.8298012057652	13.4348732531037	-1.33231198865746	0.000145978833186887
ANKRD36	9.50400824824666	7.49135858178281	-0.343308708451019	0.199084144593388
ANKRD36B	7.91706627037727	5.26860691235158	-0.587544382517197	0.0492150836452288
COX5B	775.201637041443	823.209231073084	0.086687542627188	0.746242727109738
ACTR1B	125.73945600272	119.801416780842	-0.069792456937529	0.373804354807236
LINC01125	3.98109814171906	3.63632982840932	-0.130683373891105	0.64186661026795
TMEM131	41.3680103698774	31.767693151041	-0.380955240747427	0.26623135350489
INPP4A	42.8056077298861	169.81869480296	1.98812357561558	0.0318169893961304
COA5	50.9503581013004	37.9253721861739	-0.425928947675538	0.0297976249197092
UNC50	114.613855519994	76.6816557801209	-0.579828065725709	0.000658922107523256
MGAT4A	7.7283799957867	1.89128063296372	-2.03080258173673	0.000575620884362819
KIAA1211L	0.521781313152854	0.68013454891198	0.382374901457069	0.259014337253708
TSGA10	2.01877179636946	2.10559072557915	0.0607472031643292	0.657558124972375
C2orf15	13.4998017756308	10.6422439290322	-0.343135846839842	0.159708714149746
LIPT1	10.7961381915614	7.26924864536123	-0.570637189672659	0.00474895906088555
MITD1	97.2669604478453	73.119939516792	-0.411684957855299	0.0638178499485284
MRPL30	45.6553522391752	26.7268354454242	-0.772494971879795	0.0490657889388996
LYG1	1.83306665042737	2.92941324575579	0.676352482006191	0.0148883382209998
TXNDC9	87.1149984523942	57.914392632584	-0.588999201687376	0.00720379342853241
EIF5B	134.942824799375	129.695877378467	-0.0572156460332808	0.399022842582614
REV1	19.2003453893584	12.8391462760233	-0.58058298806166	0.0548305011131401
CHST10	9.28849888239655	1.74847672554507	-2.40934686893533	0.00276839757771087
PDCL3	76.5002735224226	51.3036851452562	-0.576402447706661	0.0231585799102635
RPL31	1097.39107305128	1183.82840824097	0.109382237479915	0.36466994992002
TBC1D8	7.93449766396494	1.10718130314945	-2.84124740272698	0.00979237592763778
CNOT11	91.3581628870967	66.1055194246907	-0.466762906600618	0.0190558280577614
SNORD89	9.2526338266623	7.72580428213801	-0.260178967054432	0.644755062914951
RNF149	41.7682029977099	53.7533048968632	0.363948382716324	0.0418973468347219
MAP4K4	31.5542774637095	19.4018268331356	-0.701643088858663	0.0211325526032848
IL18R1	3.22271670033352	1.00472025411155	-1.6814835054423	0.00028108796223001
MFSD9	16.0913971755164	4.86427256216811	-1.72599362168195	0.000431561013590757
TMEM182	3.61674153285595	0.792032628629699	-2.19105873078444	0.00340042337067707
MRPS9	86.2569211781617	49.8643389723827	-0.790631796802046	0.00120895671589388
TGFBRAP1	25.7191015668829	19.4379022658756	-0.403967714553975	0.147815603022444
C2orf49	20.7812691771198	11.4380045134983	-0.861448386883009	0.0095851253144857
FHL2	4.41866108126253	5.2119894125413	0.238224875065068	0.173309269661066
NCK2	34.3569670108789	59.5044624763912	0.792395183094939	0.00018569678137444
UXS1	41.5358724939701	20.5279435435514	-1.01676875188797	7.45809292307287e-05
GCC2	47.2776561240083	26.500784154429	-0.835123463603381	0.0119278615841225
LIMS1	33.6190486565013	38.3084376888164	0.188383290226466	0.394959218185274
RANBP2	61.4969480263794	41.9526009422962	-0.55175455764722	0.11216643511443
CCDC138	16.3626788191404	17.3346206353524	0.0832473050840377	0.723859659195453
SH3RF3	2.70161641633733	9.20835227267895	1.76912017494438	0.0450494920806108
SEPT10	60.1236290903678	63.9249407318086	0.0884468242388634	0.534506482037464
SOWAHC	13.0710842359666	13.832698827689	0.0817038443658994	0.604024225936016
NPHP1	4.93636067900088	0.866182760753601	-2.51070444547205	2.07378413200668e-05
LINC00116	34.0937955748419	35.2330722928008	0.0474210620936103	0.912206078521489
BUB1	186.439772227695	121.107731406236	-0.622418687161769	0.0413203137685131
ACOXL	9.02762864868706	22.9967680817609	1.34901214240436	0.00933708056545264
BCL2L11	49.8158159237991	47.7928215966237	-0.0598099093337203	0.793346971352218
MIR4435-2HG	72.506788907866	121.643582920891	0.746472227576535	0.203652256382262
ANAPC1	31.2665036751167	31.2081075609717	-0.00269702546852503	0.992895946709886
MERTK	6.09335286981498	4.66931610263045	-0.384025030903028	0.0545191356549487
TMEM87B	34.934577638582	27.4744962048779	-0.346562671128615	0.101249889457559
ZC3H8	26.339061103872	18.4274913650067	-0.51534423705455	0.061392469773453
ZC3H6	4.9140389582896	3.72741966718559	-0.398732035282648	0.204880305394518
TTL	35.7004838573204	16.6936642891059	-1.09664296398561	0.00191328944084329
POLR1B	21.7686277600132	25.4298840192339	0.224274415694694	0.434819969854999
CHCHD5	62.3431119246247	53.8008715985874	-0.212600625174704	0.342485931384201
FLJ42351	0.845700150116783	3.24223781953488	1.93877177720776	0.0794562383874376
SLC20A1	77.745233403143	55.264989884584	-0.492388396450188	0.0155630315584664
CKAP2L	57.4076027434625	21.108932895731	-1.44338816302375	0.00202445056788819
PSD4	68.0115722451591	58.7227971412847	-0.211859553757053	0.259885023491684
PAX8	2.25115889439749	1.4800442573614	-0.605027573657152	0.00563155871246069
PAX8-AS1	14.8472281175165	15.967209053754	0.104918548473447	0.434865636995992
CBWD2	51.6825774175927	52.4340479572553	0.0208259083165224	0.768473887385224
WASH2P	40.0731654309443	30.556417448373	-0.39116106842271	0.0147972288873586
DDX11L2	6.95138065934726	8.14253601666779	0.228178646641632	0.38452362542071
RPL23AP7	7.7558395870625	5.64033602650676	-0.459501850061364	0.0695504906626019
RABL2A	6.03031775398255	3.78529398224662	-0.67182867320941	0.15053889219415
SLC35F5	24.4462615532422	11.7777020253539	-1.05355577871184	0.0206838476508214
LOC101060091	1.67566020426964	6.41544454000453	1.93681961184743	0.00828305850666172
ACTR3	136.926819837321	165.87202117337	0.276665502315332	0.0208211596578134
DPP10	0.793389238123729	0.719294059872595	-0.141447138290571	0.714205146528477
DPP10-AS1	1.36915428815358	2.09773085374654	0.615544555817476	0.0954202443830281
DDX18	116.372433798265	99.5507276761265	-0.225245587736566	0.00793536330087881
CCDC93	37.1337315213367	23.5070785672808	-0.659635043413489	0.0411572177171178
INSIG2	53.4105810282997	40.9890423557644	-0.381887294632941	2.8956893284224e-05
STEAP3	9.21429751906943	12.4929019443328	0.439162549055369	0.0599370731930746
C2orf76	30.9292777753121	45.5333225570143	0.55794959067717	0.00461344577128647
DBI	302.668752804929	472.975791445157	0.644026602701829	0.00244084666923049
TMEM177	13.2801243270029	7.39000047548573	-0.845622290784167	0.00688945024911021
PTPN4	10.1547721327191	7.2572062704948	-0.48467168550436	0.201507390318479
EPB41L5	4.94274018941989	2.59529833038946	-0.929410688155332	0.00776277264929652
TMEM185B	10.2036053998506	7.70892012457923	-0.404478327501106	0.148026624060982
RALB	47.7759821530258	41.7801364726258	-0.193468326758281	0.00568791623490657
CLASP1	36.250873213886	18.2851418435118	-0.987343929142573	0.0158396227440618
NIFK-AS1	4.77917476334711	4.29384905219512	-0.154490049593692	0.585317532747152
NIFK	62.9719606741529	94.0056605394341	0.578038043786101	0.00679290911837647
TSN	91.0005732422107	55.9305343572817	-0.702239519526038	0.00120092344889779
GYPC	23.6984618504765	39.3031511730686	0.729851562783192	0.0275669647563853
BIN1	7.53707833218789	2.70690464488369	-1.4773613193846	0.00131168997488818
ERCC3	88.2273803852075	37.2991766013179	-1.2420826670235	0.000286292754500955
MAP3K2	28.6694393175689	20.9847156092858	-0.450174778807906	0.0849107688610735
IWS1	59.5915069679378	49.8182811196045	-0.25843148609518	0.0190692868157429
SFT2D3	14.2422949626208	15.980953248502	0.16617182942187	0.0359916367757698
WDR33	21.1120012731183	22.5140759783834	0.0927639250990037	0.678764167544395
POLR2D	63.1138768249	62.8218049271533	-0.00669185139725024	0.942362778385993
AMMECR1L	21.0998717306581	18.1851227657923	-0.214475563291468	0.409408022116133
SAP130	46.8407425105589	25.1333201831456	-0.898162677418337	0.0324070238094223
UGGT1	52.373570377642	38.9038570151794	-0.428925764318888	0.0594326406555191
HS6ST1	52.8136545237522	39.6990703596121	-0.411805750501821	0.00817503179526562
CCDC74B	8.4859107996399	7.29477946258904	-0.218205150776958	0.524017183090921
SMPD4	71.1681122328586	49.7258628090808	-0.51723456438957	0.0467843943469595
MZT2B	401.84841734079	527.500866212321	0.392522062947077	0.381386837745802
CCDC115	47.0050866246557	25.5162677463149	-0.881399563395584	0.000381781319671972
IMP4	127.963242084794	142.543614436399	0.155673961694034	0.402599323739757
PTPN18	104.958757585229	125.817562686347	0.261510772186142	0.127681353178169
FAM168B	108.681284113639	88.1466779569205	-0.302125412937497	0.119253108608175
PLEKHB2	120.879551037372	84.5107254046282	-0.516363854176241	0.0161754341492329
MZT2A	200.128355020032	256.249429601414	0.356623204477474	0.407965232274908
MIR4784	14.1220801768304	6.49475713737151	-1.12060512849996	0.145641260840392
LOC150776	69.1086979704637	66.7274656084417	-0.050586589037623	0.732618547466044
CCDC74A	18.2349270893734	21.4918483589619	0.237085132696544	0.282034548065797
C2orf27A	7.6736655051688	9.39327749323795	0.291712750187559	0.487710094086014
NCKAP5	1.96642830246409	2.03313548830049	0.0481287742572321	0.8908967586958
MGAT5	36.8230615244077	44.4169022123798	0.270499198378503	0.301787969249793
CCNT2-AS1	3.7930472076195	3.27832027325984	-0.210400522851562	0.426602255073342
CCNT2	15.9973965337072	12.5331604170617	-0.352086878630898	0.303846395877754
RAB3GAP1	45.1488805315489	34.4080259541321	-0.39194509183638	0.0402967403917834
ZRANB3	0.783614823253724	0.879069924172345	0.165833238127331	0.55411562604334
R3HDM1	46.2343870471639	41.6887607427486	-0.149307775588142	0.745792027481805
UBXN4	252.993089843292	156.095207040309	-0.696671740712155	0.023180159181024
MCM6	235.322485557138	136.959398919427	-0.780890904448608	0.00147583491334766
DARS	56.7488625894716	67.4243867250327	0.248679017203002	0.0148112642454137
CXCR4	26.5040645005916	42.6550775848836	0.686503868133432	0.0198132200200462
SPOPL	31.1732142403378	17.0130053175695	-0.873668904476548	0.02474766790095
ARHGAP15	12.9606370254344	28.243289600302	1.12377150486459	0.0164658795013597
GTDC1	5.79048447358337	3.27742291561967	-0.821122210583394	0.000728175043246783
ACVR2A	4.35558774157264	2.07547126223693	-1.06942845277636	0.00128305452485122
ORC4	21.0418465581266	11.0238811668619	-0.932629074457481	0.0104041652224901
MBD5	2.82777801262932	3.25686680838322	0.203815851454832	0.727040773394914
EPC2	33.7378223876488	18.6052868310943	-0.858654225530389	0.0568877030624945
KIF5C	2.49572897724765	0.154041161149123	-4.01807346546608	0.00436882510753626
LYPD6B	2.88287608043536	17.8259350940482	2.62839702856054	0.00023867462838706
LYPD6	7.64011761964608	1.61299624995709	-2.24385176434226	0.00164348072717741
MMADHC	296.389779422621	211.940414834431	-0.48383697833372	0.00357841886413729
LOC101929231	0.410410242573937	0.387712486107929	-0.0820795394247082	0.874024789742889
RND3	0.777759835544066	3.74401819725202	2.26719080764977	0.00715128608157404
RBM43	6.01051562865876	1.23783138646045	-2.2796739533117	0.000356113922742412
NMI	44.047146148945	28.2885989337194	-0.638827823480527	2.46631130509546e-05
RIF1	40.7457798947211	20.6539472085582	-0.980233121131203	0.0390857328705689
ARL5A	64.5614610331698	51.883636982591	-0.315393612958864	0.177340169635099
STAM2	20.9590157460568	7.54769097480282	-1.47346370724842	0.00192160693479428
FMNL2	13.1366696545534	12.6308603387426	-0.0566466666511948	0.844084100222769
PRPF40A	77.8890773996317	57.2520730182937	-0.444093097217115	0.0317242223026546
ARL6IP6	29.7353493902081	24.2054457523375	-0.296847365261082	0.0419017892066705
GALNT13	6.68984539791757	4.64065817999334	-0.527643434736724	0.0987491914893798
NR4A2	2.27056889573387	0.550283966805163	-2.0448056133224	0.00199042650895345
GPD2	9.56255491901444	1.80060146828881	-2.40891722709759	2.70801188488116e-05
ERMN	0.912114988570359	1.1880976489406	0.381365796401189	0.403574411236179
CYTIP	259.873331474301	220.7003254585	-0.23571983313264	0.0474188403504211
ACVR1C	6.90341906784396	2.20435156409487	-1.64695673236672	0.00173566147400028
ACVR1	13.7049794326154	6.95423753822966	-0.978735911439605	0.006342721570194
CCDC148	1.16647393528154	0.258244638812018	-2.17534376683551	0.00120534563299077
PKP4	51.7607662821471	44.2612528212311	-0.22581468817437	0.314352611859455
TANC1	8.70522685166762	1.4666182017643	-2.56938854445129	0.000128013022011958
WDSUB1	22.7854672710922	19.1929871452625	-0.24753469060258	0.0492724936110985
BAZ2B	16.5247734543297	8.52772833298722	-0.954397109156921	0.0097807877288037
LOC643072	2.32124410324192	1.84052697478301	-0.334779351193087	0.17087376180995
MARCH7	70.7219521941384	50.84849981356	-0.475952888344984	0.105636890247568
LY75	7.51067985096124	12.1760866584866	0.697035123315545	3.63500406101723e-06
RBMS1	20.7864268924259	21.3084577321519	0.0357843914984303	0.873607436125675
TANK	52.3043712753186	31.8306472825934	-0.716515028259641	0.127543489356896
LOC100996579	3.95931397372816	2.9803106119705	-0.409787779532501	0.0315650557565833
PSMD14	242.576410723023	160.383663946789	-0.596912060795782	0.00281762687570726
IFIH1	46.3130328778284	41.5710749538124	-0.155838183201551	0.509777740589733
GCA	51.3318636104675	18.8147603654589	-1.44798972413304	9.46464340072859e-06
FIGN	5.76159935069379	0.763812940839045	-2.91517807403132	0.00506094553332189
GRB14	1.85458235976344	2.69125474380548	0.537184619787704	0.15661830832838
COBLL1	12.8379329618355	9.11812954291602	-0.493603121449986	0.187823575561672
LOC101929633	0.549674028021867	1.11755795320423	1.02370142811492	0.243944167886651
SCN3A	2.48522953043431	2.29833551942585	-0.112789678883091	0.678150528264892
