#20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_ROSE/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam
#Using cutoff of 31914.3456 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_11935_lociStitched	chr19	42579074	42581396	1	2323	5382.1638	583.2864	8567	0
1_MACS_peak_7708_lociStitched	chr15	38745807	38748131	1	2325	5236.6692	509.4208	8568	0
1_MACS_peak_19620_lociStitched	chr5	122179801	122182183	1	2383	2406.7728	493.3122	8569	0
1_MACS_peak_10786_lociStitched	chr18	10949897	10952274	1	2378	2813.1795	529.5956	8570	0
1_MACS_peak_14166_lociStitched	chr2	231577149	231579533	1	2385	1893.6112	201.2096	8571	0
1_MACS_peak_16024_lociStitched	chr3	14443284	14445667	1	2384	2215.4751	451.1019	8572	0
2_MACS_peak_10280_lociStitched	chr17	55944820	55953347	2	2392	1670.4393	962.6983	8573	0
1_MACS_peak_4704_lociStitched	chr11	115800689	115803025	1	2337	4838.0896	569.7504	8574	0
1_MACS_peak_409_lociStitched	chr1	31768503	31770874	1	2372	3122.1328	485.5808	8575	0
1_MACS_peak_5566_lociStitched	chr12	57823427	57825797	1	2371	3117.498	434.184	8576	0
1_MACS_peak_25446_lociStitched	chrX	23684804	23687185	1	2382	2151.4716	252.6241	8577	0
1_MACS_peak_22156_lociStitched	chr7	41920317	41922627	1	2311	5719.56	591.591	8578	0
1_MACS_peak_19922_lociStitched	chr5	149855727	149858084	1	2358	3869.4869	508.8763	8579	0
1_MACS_peak_15525_lociStitched	chr22	29168095	29170396	1	2302	5908.0476	518.4153	8580	0
1_MACS_peak_5076_lociStitched	chr12	11932886	11935243	1	2358	3932.8902	603.392	8581	0
2_MACS_peak_21692_lociStitched	chr6	158621407	158629060	2	2387	1847.4342	562.4955	8582	0
1_MACS_peak_10116_lociStitched	chr17	43567108	43569459	1	2352	4144.813	551.5446	8583	0
1_MACS_peak_12875_lociStitched	chr2	69717011	69719399	1	2389	1498.7088	532.524	8584	0
2_MACS_peak_19158_lociStitched	chr5	56790475	56795962	2	2386	2199.7383	827.4396	8585	0
1_MACS_peak_8179_lociStitched	chr15	75469346	75471677	1	2332	4783.9113	394.8714	8586	0
1_MACS_peak_7897_lociStitched	chr15	52262980	52265315	1	2336	4723.705	484.5125	8587	0
1_MACS_peak_17706_lociStitched	chr4	13612385	13614761	1	2377	2722.896	537.2136	8588	0
2_MACS_peak_7217_lociStitched	chr14	71420106	71423006	2	2388	1365.03	321.9	8589	0
2_MACS_peak_21918_lociStitched	chr7	12674966	12678474	2	2389	1491.6016	648.6292	8590	0
1_MACS_peak_22659_lociStitched	chr7	102714463	102716822	1	2360	3795.3951	616.4067	8591	0
1_MACS_peak_12045_lociStitched	chr19	47633658	47636009	1	2352	4171.3793	615.4918	8592	0
1_MACS_peak_23798_lociStitched	chr8	95834425	95836748	1	2324	5010.4787	373.5384	8593	0
1_MACS_peak_2948_lociStitched	chr10	61593729	61596115	1	2387	1609.5956	527.7832	8594	0
2_MACS_peak_12094_lociStitched	chr19	49617497	49622794	2	2383	2116.6812	562.5414	8595	0
1_MACS_peak_6747_lociStitched	chr13	109566854	109569180	1	2327	5182.5606	668.4924	8596	0
1_MACS_peak_3239_lociStitched	chr10	91619766	91622114	1	2349	4072.606	428.0404	8597	0
1_MACS_peak_19888_lociStitched	chr5	147160292	147162659	1	2368	3268.827	605.7153	8598	0
1_MACS_peak_10204_lociStitched	chr17	47864719	47866943	1	2225	7769.3216	568.8992	8599	0
1_MACS_peak_17630_lociStitched	chr4	4345729	4348083	1	2355	3755.807	410.5376	8600	0
1_MACS_peak_20415_lociStitched	chr6	17599833	17602163	1	2331	4718.949	379.557	8601	0
1_MACS_peak_21400_lociStitched	chr6	129512147	129514489	1	2343	4491.956	629.5296	8602	0
1_MACS_peak_12911_lociStitched	chr2	71220834	71223207	1	2374	2667.9639	448.497	8603	0
1_MACS_peak_21292_lociStitched	chr6	112523633	112525990	1	2358	3671.0275	499.9197	8604	0
1_MACS_peak_9498_lociStitched	chr17	3538568	3540821	1	2254	7053.4671	521.5695	8605	0
1_MACS_peak_4077_lociStitched	chr11	59147010	59149292	1	2283	6249.0288	450.0104	8606	0
1_MACS_peak_3263_lociStitched	chr10	93682650	93684986	1	2337	4460.8256	403.1936	8607	0
1_MACS_peak_12647_lociStitched	chr2	46925045	46927397	1	2353	3860.3376	507.7968	8608	0
1_MACS_peak_2393_lociStitched	chr1	235290567	235292915	1	2349	4320.7896	785.406	8609	0
1_MACS_peak_25392_lociStitched	chrX	15692232	15694525	1	2294	5867.0991	397.8355	8610	0
1_MACS_peak_18901_lociStitched	chr5	10759980	10762357	1	2378	2133.5952	391.2542	8611	0
1_MACS_peak_8539_lociStitched	chr16	1991726	1994108	1	2383	1560.9246	378.0234	8612	0
1_MACS_peak_1814_lociStitched	chr1	181997735	182000030	1	2296	6180.435	780.5295	8613	0
1_MACS_peak_17279_lociStitched	chr3	175033491	175035813	1	2323	5046.6348	505.7316	8614	0
1_MACS_peak_17465_lociStitched	chr3	186818583	186820915	1	2333	4902.7968	732.9476	8615	0
1_MACS_peak_18732_lociStitched	chr4	184018804	184021110	1	2307	5384.51	333.6782	8616	0
1_MACS_peak_20539_lociStitched	chr6	27218010	27220342	1	2333	4808.1176	655.292	8617	0
1_MACS_peak_5475_lociStitched	chr12	53644892	53647248	1	2357	3733.082	641.7744	8618	0
1_MACS_peak_7837_lociStitched	chr15	45813465	45815845	1	2381	1929.942	593.572	8619	0
1_MACS_peak_4663_lociStitched	chr11	111472199	111474573	1	2375	2408.8978	478.8358	8620	0
1_MACS_peak_25027_lociStitched	chr9	126083979	126086239	1	2261	7002.61	695.176	8621	0
1_MACS_peak_515_lociStitched	chr1	38411715	38414082	1	2368	3136.9851	693.531	8622	0
1_MACS_peak_3995_lociStitched	chr11	45825393	45827742	1	2350	3884.5413	460.1691	8623	0
1_MACS_peak_14835_lociStitched	chr20	47802904	47805278	1	2375	2240.5812	353.0138	8624	0
1_MACS_peak_15197_lociStitched	chr21	37431587	37433780	1	2194	8518.4892	772.8132	8625	0
1_MACS_peak_13147_lociStitched	chr2	99656270	99658628	1	2359	3417.4494	464.526	8626	0
1_MACS_peak_21873_lociStitched	chr7	7679002	7681361	1	2360	3557.372	665.9457	8627	0
1_MACS_peak_12916_lociStitched	chr2	71356299	71358536	1	2238	7288.3697	463.9538	8628	0
1_MACS_peak_4551_lociStitched	chr11	94821673	94823983	1	2311	5402.859	515.361	8629	0
1_MACS_peak_12873_lociStitched	chr2	69612758	69615131	1	2374	2353.5414	445.8867	8630	0
1_MACS_peak_3855_lociStitched	chr11	19366461	19368826	1	2366	3029.8015	538.9835	8631	0
1_MACS_peak_19001_lociStitched	chr5	34914437	34916785	1	2349	4106.4172	691.2512	8632	0
1_MACS_peak_3267_lociStitched	chr10	93999526	94001858	1	2333	4601.036	507.9096	8633	0
1_MACS_peak_21370_lociStitched	chr6	125713288	125715633	1	2346	4099.529	552.951	8634	0
1_MACS_peak_11212_lociStitched	chr19	69549	71875	1	2327	4878.3198	573.359	8635	0
1_MACS_peak_22974_lociStitched	chr7	140623212	140625558	1	2347	4155.0006	678.6978	8636	0
1_MACS_peak_13816_lociStitched	chr2	191272067	191274416	1	2350	3737.259	409.4307	8637	0
1_MACS_peak_24537_lociStitched	chr9	66457268	66459565	1	2298	6887.5545	1637.3016	8638	0
1_MACS_peak_24435_lociStitched	chr9	34636634	34638964	1	2331	4773.471	639.352	8639	0
1_MACS_peak_24659_lociStitched	chr9	86431250	86433601	1	2352	3589.5068	400.8455	8640	0
1_MACS_peak_14445_lociStitched	chr20	12989158	12991489	1	2332	4727.9673	661.3047	8641	0
1_MACS_peak_10091_lociStitched	chr17	42579396	42581723	1	2328	4678.2008	464.7019	8642	0
1_MACS_peak_14837_lociStitched	chr20	47893867	47896173	1	2307	5531.6328	599.7906	8643	0
1_MACS_peak_17537_lociStitched	chr3	196013418	196015633	1	2216	8020.515	781.452	8644	0
1_MACS_peak_17049_lociStitched	chr3	142296404	142298739	1	2336	4463.8195	583.0495	8645	0
1_MACS_peak_7565_lociStitched	chr15	23085405	23087721	1	2317	4912.6992	320.9976	8646	0
1_MACS_peak_19619_lociStitched	chr5	122110094	122112418	1	2325	4906.4288	616.3248	8647	0
1_MACS_peak_17066_lociStitched	chr3	145877389	145879755	1	2367	2574.208	357.7392	8648	0
1_MACS_peak_19192_lociStitched	chr5	61698493	61700796	1	2304	5538.2544	539.5929	8649	0
1_MACS_peak_22836_lociStitched	chr7	124404234	124406588	1	2355	3738.3874	781.0572	8650	0
1_MACS_peak_8555_lociStitched	chr16	2478250	2480613	1	2364	2928.7022	510.6443	8651	0
1_MACS_peak_19843_lociStitched	chr5	142148953	142151329	1	2377	1786.0392	587.1096	8652	0
1_MACS_peak_9551_lociStitched	chr17	5486721	5489056	1	2336	4356.643	536.116	8653	0
1_MACS_peak_3691_lociStitched	chr11	3817737	3820084	1	2348	3895.0812	624.7714	8654	0
1_MACS_peak_7596_lociStitched	chr15	28821980	28824336	1	2357	3205.338	420.546	8655	0
1_MACS_peak_2157_lociStitched	chr1	213187753	213189905	1	2153	9241.9792	848.3184	8656	0
1_MACS_peak_15773_lociStitched	chr22	41464267	41466263	1	1997	11283.5876	581.0356	8657	0
1_MACS_peak_5978_lociStitched	chr12	107349066	107351436	1	2371	2261.691	533.25	8658	0
1_MACS_peak_1981_lociStitched	chr1	202583689	202585984	1	2296	6067.062	884.7225	8659	0
1_MACS_peak_7130_lociStitched	chr14	64008621	64010987	1	2367	2332.1662	280.6076	8660	0
1_MACS_peak_469_lociStitched	chr1	36003832	36006199	1	2368	2351.1411	383.6907	8661	0
1_MACS_peak_2542_lociStitched	chr10	5725918	5728279	1	2362	2938.9728	534.0582	8662	0
1_MACS_peak_24793_lociStitched	chr9	98187981	98190271	1	2291	5777.899	461.435	8663	0
1_MACS_peak_18572_lociStitched	chr4	152019934	152022266	1	2333	4609.6644	736.4456	8664	0
1_MACS_peak_8338_lociStitched	chr15	88721634	88723979	1	2346	3843.924	551.075	8665	0
1_MACS_peak_15336_lociStitched	chr22	16191435	16193796	1	2362	2772.9945	400.8978	8666	0
1_MACS_peak_15063_lociStitched	chr21	19839605	19841959	1	2355	3245.9306	442.552	8667	0
1_MACS_peak_22647_lociStitched	chr7	102118079	102120432	1	2354	3602.2077	743.548	8668	0
1_MACS_peak_21143_lociStitched	chr6	92342190	92344488	1	2299	5695.8228	635.1672	8669	0
1_MACS_peak_9991_lociStitched	chr17	38572690	38575041	1	2352	3610.1956	649.3462	8670	0
1_MACS_peak_4004_lociStitched	chr11	46121010	46123370	1	2361	2991.536	580.796	8671	0
2_MACS_peak_16031_lociStitched	chr3	14759644	14763557	2	2376	1554.6349	617.0801	8672	0
1_MACS_peak_3803_lociStitched	chr11	13483589	13485917	1	2329	4431.5808	437.8968	8673	0
1_MACS_peak_16042_lociStitched	chr3	15246894	15249216	1	2323	4850.8902	627.6366	8674	0
1_MACS_peak_14004_lociStitched	chr2	209129665	209132012	1	2348	3958.6849	818.8683	8675	0
1_MACS_peak_13193_lociStitched	chr2	106530508	106532862	1	2355	3353.0376	608.509	8676	0
1_MACS_peak_1767_lociStitched	chr1	175110368	175112516	1	2149	9373.6572	959.5116	8677	0
1_MACS_peak_8390_lociStitched	chr15	90775700	90778064	1	2365	2564.94	507.3144	8678	0
1_MACS_peak_12015_lociStitched	chr19	46086653	46088894	1	2242	7254.3411	704.3463	8679	0
2_MACS_peak_4390_lociStitched	chr11	73069922	73075521	2	2354	3566.563	786.6595	8680	0
1_MACS_peak_17495_lociStitched	chr3	192634316	192636638	1	2323	4940.2872	743.9688	8681	0
1_MACS_peak_14354_lociStitched	chr20	3826454	3828805	1	2352	3419.2944	539.5545	8682	0
1_MACS_peak_1812_lociStitched	chr1	181473073	181475391	1	2319	5051.1538	722.7524	8683	0
1_MACS_peak_3877_lociStitched	chr11	23867524	23869864	1	2341	3809.52	387.27	8684	0
1_MACS_peak_4817_lociStitched	chr11	125438455	125440802	1	2348	3543.97	474.7981	8685	0
1_MACS_peak_19575_lociStitched	chr5	112597403	112599761	1	2359	2950.5654	527.013	8686	0
2_MACS_peak_15881_lociStitched	chr22	50245935	50248698	2	2330	4372.1712	486.5643	8687	0
1_MACS_peak_6192_lociStitched	chr12	123716589	123718942	1	2354	3076.7828	364.0091	8688	0
1_MACS_peak_25791_lociStitched	chrX	72782099	72784421	1	2323	4450.8096	315.3276	8689	0
1_MACS_peak_17844_lociStitched	chr4	39182964	39185325	1	2362	2653.5279	522.2532	8690	0
1_MACS_peak_15313_lociStitched	chr21	46220472	46222833	1	2362	2870.0316	746.3121	8691	0
1_MACS_peak_24383_lociStitched	chr9	26954806	26957156	1	2351	3213.86	379.525	8692	0
1_MACS_peak_5137_lociStitched	chr12	16034319	16036609	1	2291	5734.389	536.318	8693	0
1_MACS_peak_1952_lociStitched	chr1	200835070	200837428	1	2359	3061.3914	730.2726	8694	0
1_MACS_peak_16889_lociStitched	chr3	126117149	126119488	1	2340	3938.1743	548.7294	8695	0
1_MACS_peak_1789_lociStitched	chr1	179197455	179199819	1	2365	2518.1328	696.198	8696	0
1_MACS_peak_14520_lociStitched	chr20	23400291	23402653	1	2363	2496.1616	531.9224	8697	0
1_MACS_peak_185_lociStitched	chr1	16938781	16941146	1	2366	3399.6875	1736.1465	8698	0
1_MACS_peak_10406_lociStitched	chr17	65240067	65242424	1	2358	2514.4476	221.3223	8699	0
1_MACS_peak_8888_lociStitched	chr16	28873726	28876053	1	2328	4308.6732	470.2867	8700	0
1_MACS_peak_4192_lociStitched	chr11	64644871	64647233	1	2363	2377.353	511.6092	8701	0
1_MACS_peak_6887_lociStitched	chr14	23754269	23756623	1	2355	2754.6508	307.9032	8702	0
1_MACS_peak_20794_lociStitched	chr6	42236232	42238491	1	2260	6766.6086	778.9032	8703	0
1_MACS_peak_16049_lociStitched	chr3	15642093	15644380	1	2288	5686.8542	488.9606	8704	0
1_MACS_peak_3346_lociStitched	chr10	101490983	101493231	1	2249	6675.8856	425.7712	8705	0
1_MACS_peak_22401_lociStitched	chr7	75156085	75158442	1	2358	2720.2137	537.6317	8706	0
1_MACS_peak_2463_lociStitched	chr1	246753739	246756099	1	2361	2713.764	778.8	8707	0
1_MACS_peak_20259_lociStitched	chr6	5052821	5055171	1	2351	3187.07	558.36	8708	0
1_MACS_peak_14823_lociStitched	chr20	46456111	46458466	1	2356	2752.524	480.891	8709	0
1_MACS_peak_19547_lociStitched	chr5	110086791	110089149	1	2359	2561.0238	517.8168	8710	0
1_MACS_peak_23011_lociStitched	chr7	143597659	143599939	1	2281	6077.796	707.94	8711	0
1_MACS_peak_10012_lociStitched	chr17	40020090	40022429	1	2340	3549.9003	365.5857	8712	0
1_MACS_peak_1014_lociStitched	chr1	93398856	93401206	1	2351	2744.095	187.53	8713	0
1_MACS_peak_18824_lociStitched	chr5	301183	303534	1	2352	3032.0847	542.6108	8714	0
1_MACS_peak_17078_lociStitched	chr3	148869076	148871420	1	2345	3521.1568	617.8784	8715	0
1_MACS_peak_14878_lociStitched	chr20	50866714	50869044	1	2331	4035.094	448.758	8716	0
1_MACS_peak_23124_lociStitched	chr7	158648007	158650356	1	2350	3394.7748	795.1365	8717	0
1_MACS_peak_1900_lociStitched	chr1	193051563	193053911	1	2349	3319.6024	668.7104	8718	0
1_MACS_peak_25595_lociStitched	chrX	47419408	47421657	1	2250	6628.7026	464.1936	8719	0
1_MACS_peak_15124_lociStitched	chr21	32504236	32506580	1	2345	3455.9936	595.8448	8720	0
1_MACS_peak_16101_lociStitched	chr3	23957828	23960151	1	2324	4554.9384	709.2119	8721	0
1_MACS_peak_2595_lociStitched	chr10	11267383	11269745	1	2363	2000.614	483.029	8722	0
1_MACS_peak_13695_lociStitched	chr2	176031697	176034000	1	2304	5313.021	733.9661	8723	0
1_MACS_peak_20937_lociStitched	chr6	56953999	56956327	1	2329	4235.3304	636.9408	8724	0
1_MACS_peak_25065_lociStitched	chr9	128581933	128584283	1	2351	2867.235	443.445	8725	0
1_MACS_peak_13428_lociStitched	chr2	133109479	133111804	1	2326	4386.81	665.1825	8726	0
1_MACS_peak_1688_lociStitched	chr1	166844194	166846460	1	2267	6568.6808	898.6956	8727	0
1_MACS_peak_19426_lociStitched	chr5	89768986	89771324	1	2339	3724.2002	664.2258	8728	0
1_MACS_peak_20934_lociStitched	chr6	56707106	56709407	1	2302	4988.1078	408.6576	8729	0
1_MACS_peak_2147_lociStitched	chr1	212828927	212831265	1	2339	3757.8674	740.4446	8730	0
1_MACS_peak_4133_lociStitched	chr11	62378709	62381001	1	2293	5234.6988	382.764	8731	0
1_MACS_peak_5901_lociStitched	chr12	99037471	99039834	1	2364	1490.1078	526.7127	8732	0
1_MACS_peak_10294_lociStitched	chr17	56697327	56699555	1	2229	7199.3364	626.068	8733	0
1_MACS_peak_7277_lociStitched	chr14	77277230	77279580	1	2351	2581.475	339.81	8734	0
1_MACS_peak_25937_lociStitched	chrX	108779293	108781598	1	2306	4692.7495	298.728	8735	0
1_MACS_peak_17900_lociStitched	chr4	48140284	48142637	1	2354	2457.4732	462.8351	8736	0
1_MACS_peak_17058_lociStitched	chr3	143549524	143551871	1	2348	2910.9841	493.8088	8737	0
1_MACS_peak_4899_lociStitched	chr12	73373	75590	1	2218	7790.3163	1004.0793	8738	0
1_MACS_peak_17369_lociStitched	chr3	182447083	182449305	1	2223	7381.484	713.262	8739	0
1_MACS_peak_5433_lociStitched	chr12	50134500	50136763	1	2264	6398.6325	754.0316	8740	0
1_MACS_peak_12852_lociStitched	chr2	68637989	68640321	1	2333	3726.0696	565.7432	8741	0
1_MACS_peak_17290_lociStitched	chr3	175421204	175423457	1	2254	6640.2669	752.502	8742	0
1_MACS_peak_6769_lociStitched	chr13	111552178	111554535	1	2358	1685.255	334.4583	8743	0
1_MACS_peak_24834_lociStitched	chr9	100818075	100820408	1	2334	3621.0493	541.4893	8744	0
1_MACS_peak_19268_lociStitched	chr5	70882096	70884336	1	2241	6747.328	543.648	8745	0
1_MACS_peak_13155_lociStitched	chr2	101618054	101620384	1	2331	3801.162	582.034	8746	0
1_MACS_peak_8224_lociStitched	chr15	78440666	78443019	1	2354	2389.7068	662.8401	8747	0
1_MACS_peak_4271_lociStitched	chr11	66511321	66513647	1	2327	3827.433	433.5664	8748	0
1_MACS_peak_3816_lociStitched	chr11	14912166	14914496	1	2331	3913.002	715.543	8749	0
1_MACS_peak_11412_lociStitched	chr19	8007452	8009781	1	2330	4047.1033	803.9708	8750	0
1_MACS_peak_7199_lociStitched	chr14	69863828	69866134	1	2307	4461.4182	243.5136	8751	0
1_MACS_peak_2774_lociStitched	chr10	30963352	30965695	1	2344	2987.7936	562.0857	8752	0
2_MACS_peak_2556_lociStitched	chr10	6243509	6246070	2	2360	1292.5367	449.1994	8753	0
1_MACS_peak_19259_lociStitched	chr5	69696103	69698426	1	2324	3885.2175	389.7994	8754	0
1_MACS_peak_8978_lociStitched	chr16	31212676	31214987	1	2312	4449.8305	453.1871	8755	0
1_MACS_peak_5495_lociStitched	chr12	54068658	54070944	1	2287	5554.5228	674.1414	8756	0
1_MACS_peak_4650_lociStitched	chr11	110165765	110168086	1	2322	3980.9792	416.3874	8757	0
1_MACS_peak_13118_lociStitched	chr2	97404699	97407027	1	2329	3861.6864	625.5336	8758	0
1_MACS_peak_3184_lociStitched	chr10	83353670	83355903	1	2234	6747.0095	424.4933	8759	0
1_MACS_peak_4147_lociStitched	chr11	62537610	62539883	1	2274	5890.0249	632.3486	8760	0
1_MACS_peak_15399_lociStitched	chr22	20306541	20308879	1	2339	3233.454	569.303	8761	0
2_MACS_peak_22220_lociStitched	chr7	46065866	46069460	2	2358	1550.811	585.4626	8762	0
1_MACS_peak_2614_lociStitched	chr10	12526030	12528273	1	2244	6397.9332	338.9173	8763	0
1_MACS_peak_19579_lociStitched	chr5	113696394	113698746	1	2353	2008.608	482.6304	8764	0
1_MACS_peak_12756_lociStitched	chr2	61990238	61992428	1	2191	7809.102	558.669	8765	0
1_MACS_peak_20299_lociStitched	chr6	7277151	7279453	1	2303	4677.8942	424.9492	8766	0
2_MACS_peak_4420_lociStitched	chr11	75630194	75633881	2	2358	1311.4659	553.7874	8767	0
1_MACS_peak_19523_lociStitched	chr5	107855865	107858168	1	2304	4763.5252	557.326	8768	0
1_MACS_peak_2739_lociStitched	chr10	27087606	27089934	1	2329	3435.1968	315.9096	8769	0
2_MACS_peak_6265_lociStitched	chr12	133337309	133339687	2	2347	2153.9924	159.8016	8770	0
1_MACS_peak_18539_lociStitched	chr4	146472459	146474735	1	2277	5520.438	425.612	8771	0
1_MACS_peak_24333_lociStitched	chr9	16458387	16460711	1	2325	3519.0008	224.4984	8772	0
1_MACS_peak_4502_lociStitched	chr11	84819711	84822066	1	2356	1491.186	522.1035	8773	0
1_MACS_peak_6478_lociStitched	chr13	45914173	45916516	1	2344	2517.7878	340.9065	8774	0
1_MACS_peak_25399_lociStitched	chrX	15920532	15922854	1	2323	3624.4098	252.6336	8775	0
1_MACS_peak_17615_lociStitched	chr4	2963799	2966144	1	2346	2588.6455	617.4385	8776	0
1_MACS_peak_21701_lociStitched	chr6	159064254	159066600	1	2347	2135.7984	249.849	8777	0
1_MACS_peak_6777_lociStitched	chr13	113241070	113243356	1	2287	5186.0196	456.5142	8778	0
1_MACS_peak_21839_lociStitched	chr7	6119681	6122008	1	2328	3593.8188	527.5309	8779	0
1_MACS_peak_9572_lociStitched	chr17	7122562	7124862	1	2301	4818.73	587.42	8780	0
1_MACS_peak_5582_lociStitched	chr12	58164832	58167170	1	2339	2832.9546	418.502	8781	0
1_MACS_peak_917_lociStitched	chr1	82573685	82576017	1	2333	3326.1316	546.3876	8782	0
1_MACS_peak_5334_lociStitched	chr12	42537107	42539456	1	2350	2046.2139	552.7197	8783	0
1_MACS_peak_11039_lociStitched	chr18	49805370	49807725	1	2356	968.1405	441.5625	8784	0
1_MACS_peak_13220_lociStitched	chr2	109809968	109812284	1	2317	4232.0268	677.8932	8785	0
1_MACS_peak_25719_lociStitched	chrX	62973664	62975980	1	2317	3883.932	333.504	8786	0
1_MACS_peak_25357_lociStitched	chrX	12532265	12534598	1	2334	2908.0845	237.0328	8787	0
1_MACS_peak_10970_lociStitched	chr18	43763501	43765835	1	2335	3114.0228	509.5122	8788	0
2_MACS_peak_9471_lociStitched	chr17	1944881	1953568	2	2329	4121.9815	1192.7251	8789	0
1_MACS_peak_23166_lociStitched	chr8	8203019	8205268	1	2250	6437.5376	669.7522	8790	0
1_MACS_peak_14196_lociStitched	chr2	233139644	233141976	1	2333	3060.75	363.792	8791	0
1_MACS_peak_16871_lociStitched	chr3	125092923	125095248	1	2326	3508.89	427.5675	8792	0
1_MACS_peak_11483_lociStitched	chr19	11158829	11161109	1	2281	5349.336	488.148	8793	0
1_MACS_peak_25466_lociStitched	chrX	26295265	26297607	1	2343	2242.465	231.858	8794	0
1_MACS_peak_22207_lociStitched	chr7	45150204	45152434	1	2231	6727.241	484.802	8795	0
1_MACS_peak_5875_lociStitched	chr12	96413512	96415862	1	2351	1565.805	377.175	8796	0
1_MACS_peak_1925_lociStitched	chr1	197870785	197872871	1	2087	9957.9382	939.9516	8797	0
1_MACS_peak_14437_lociStitched	chr20	11973785	11976113	1	2329	3410.52	536.604	8798	0
1_MACS_peak_23150_lociStitched	chr8	6262903	6265238	1	2336	2851.2685	398.1175	8799	0
1_MACS_peak_22588_lociStitched	chr7	99745592	99747891	1	2300	4902.3876	731.7717	8800	0
1_MACS_peak_8097_lociStitched	chr15	70172303	70174641	1	2339	2689.4014	447.727	8801	0
1_MACS_peak_8621_lociStitched	chr16	4742427	4744745	1	2319	3752.842	386.6424	8802	0
1_MACS_peak_631_lociStitched	chr1	44456375	44458722	1	2348	2009.9708	571.0251	8803	0
1_MACS_peak_1743_lociStitched	chr1	172787070	172789326	1	2257	6391.0224	856.6032	8804	0
1_MACS_peak_18047_lociStitched	chr4	75929041	75931385	1	2345	2233.3632	527.4	8805	0
1_MACS_peak_11495_lociStitched	chr19	11615314	11617623	1	2310	4265.8775	524.3739	8806	0
1_MACS_peak_26099_lociStitched	chrX	135309499	135311833	1	2335	2657.9592	225.4644	8807	0
1_MACS_peak_5126_lociStitched	chr12	14955437	14957762	1	2326	3527.025	593.1075	8808	0
1_MACS_peak_1657_lociStitched	chr1	162466622	162468870	1	2249	6401.6296	691.26	8809	0
1_MACS_peak_9880_lociStitched	chr17	33668005	33670319	1	2315	4030.5252	564.8474	8810	0
1_MACS_peak_11689_lociStitched	chr19	18810618	18812939	1	2322	3588.9623	469.0741	8811	0
1_MACS_peak_19434_lociStitched	chr5	90587759	90590097	1	2339	2533.4568	455.2086	8812	0
1_MACS_peak_1518_lociStitched	chr1	155880001	155882338	1	2338	2781.7311	640.5717	8813	0
1_MACS_peak_9209_lociStitched	chr16	69344273	69346597	1	2325	3426.0408	479.2088	8814	0
1_MACS_peak_8307_lociStitched	chr15	85112637	85114936	1	2300	4685.362	614.7526	8815	0
1_MACS_peak_24947_lociStitched	chr9	116060673	116062997	1	2325	3446.7244	506.1672	8816	0
1_MACS_peak_20676_lociStitched	chr6	33255953	33258274	1	2322	3606.1377	512.2447	8817	0
