GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_13905_lociStitched	chr18(.):75111497-75114088	0.1723
2_MACS_peak_13906_lociStitched	chr18(.):75199186-75208996	0.1235
1_MACS_peak_13908_lociStitched	chr18(.):75334035-75334921	0.0879
1_MACS_peak_13909_lociStitched	chr18(.):75344526-75345756	0.118
1_MACS_peak_13910_lociStitched	chr18(.):75527468-75528912	0.1256
1_MACS_peak_13911_lociStitched	chr18(.):76285173-76286214	0.1269
1_MACS_peak_13912_lociStitched	chr18(.):76651097-76652728	0.1612
1_MACS_peak_13913_lociStitched	chr18(.):76828054-76830255	0.1346
1_MACS_peak_13914_lociStitched	chr18(.):76916626-76918256	0.1253
1_MACS_peak_13915_lociStitched	chr18(.):76941975-76943243	0.1739
1_MACS_peak_13916_lociStitched	chr18(.):77034826-77037042	0.1433
2_MACS_peak_13917_lociStitched	chr18(.):77153211-77160844	0.0523
1_MACS_peak_13919_lociStitched	chr18(.):77384007-77386255	0.0986
1_MACS_peak_13920_lociStitched	chr18(.):77438285-77440222	0.1602
1_MACS_peak_13921_lociStitched	chr18(.):77710998-77712515	0.0466
1_MACS_peak_13922_lociStitched	chr18(.):77724284-77725663	0.0518
1_MACS_peak_13923_lociStitched	chr18(.):77747609-77749468	0.1775
1_MACS_peak_13924_lociStitched	chr18(.):77793200-77795217	0.1475
1_MACS_peak_13925_lociStitched	chr18(.):77866422-77867551	0.0924
1_MACS_peak_13926_lociStitched	chr18(.):77905787-77906807	0.1565
1_MACS_peak_13927_lociStitched	chr19(.):69876-71979	0.1859
1_MACS_peak_13928_lociStitched	chr19(.):488209-489997	0.2082
2_MACS_peak_13929_lociStitched	chr19(.):506092-512290	0.2352
1_MACS_peak_13931_lociStitched	chr19(.):530470-533771	0.1896
1_MACS_peak_13932_lociStitched	chr19(.):570751-574197	0.1915
3_MACS_peak_13933_lociStitched	chr19(.):632245-640536	0.1652
1_MACS_peak_13936_lociStitched	chr19(.):659579-664288	0.2648
1_MACS_peak_13937_lociStitched	chr19(.):679732-680577	0.06
1_MACS_peak_13938_lociStitched	chr19(.):796074-799226	0.19
1_MACS_peak_13939_lociStitched	chr19(.):892010-894246	0.2455
4_MACS_peak_13940_lociStitched	chr19(.):908356-927553	0.1378
1_MACS_peak_13944_lociStitched	chr19(.):982215-985272	0.1942
3_MACS_peak_13945_lociStitched	chr19(.):1015244-1029680	0.2012
1_MACS_peak_13948_lociStitched	chr19(.):1036939-1041970	0.2868
2_MACS_peak_13949_lociStitched	chr19(.):1066225-1078222	0.1946
2_MACS_peak_13951_lociStitched	chr19(.):1087269-1096300	0.1625
1_MACS_peak_13953_lociStitched	chr19(.):1102994-1105523	0.2114
1_MACS_peak_13954_lociStitched	chr19(.):1130329-1134525	0.258
2_MACS_peak_13955_lociStitched	chr19(.):1173122-1181358	0.1557
1_MACS_peak_13957_lociStitched	chr19(.):1193901-1195357	0.2348
1_MACS_peak_13958_lociStitched	chr19(.):1204726-1208287	0.1811
2_MACS_peak_13959_lociStitched	chr19(.):1239927-1249997	0.1549
4_MACS_peak_13961_lociStitched	chr19(.):1258256-1277509	0.1845
1_MACS_peak_13965_lociStitched	chr19(.):1353815-1355745	0.1392
1_MACS_peak_13966_lociStitched	chr19(.):1383089-1384773	0.3131
2_MACS_peak_13967_lociStitched	chr19(.):1400356-1409651	0.1712
3_MACS_peak_13969_lociStitched	chr19(.):1437890-1445753	0.1906
1_MACS_peak_13972_lociStitched	chr19(.):1478125-1480296	0.1935
1_MACS_peak_13973_lociStitched	chr19(.):1489524-1491585	0.321
1_MACS_peak_13974_lociStitched	chr19(.):1512335-1514056	0.0808
2_MACS_peak_13975_lociStitched	chr19(.):1590739-1593762	0.2083
1_MACS_peak_13977_lociStitched	chr19(.):1604460-1607040	0.2699
2_MACS_peak_13978_lociStitched	chr19(.):1647292-1654186	0.1645
4_MACS_peak_13980_lociStitched	chr19(.):1660526-1672867	0.1782
1_MACS_peak_13984_lociStitched	chr19(.):1811726-1813650	0.2572
4_MACS_peak_13985_lociStitched	chr19(.):1847253-1865664	0.1566
1_MACS_peak_13989_lociStitched	chr19(.):1874694-1876965	0.198
1_MACS_peak_13990_lociStitched	chr19(.):1884172-1885744	0.1831
3_MACS_peak_13991_lociStitched	chr19(.):1894980-1906475	0.1953
2_MACS_peak_13994_lociStitched	chr19(.):1922765-1930298	0.1813
2_MACS_peak_13996_lociStitched	chr19(.):1939832-1943830	0.219
1_MACS_peak_13998_lociStitched	chr19(.):2014526-2015805	0.0985
1_MACS_peak_13999_lociStitched	chr19(.):2031477-2033873	0.1834
1_MACS_peak_14000_lociStitched	chr19(.):2040935-2043155	0.2242
3_MACS_peak_14001_lociStitched	chr19(.):2049182-2062770	0.2054
2_MACS_peak_14004_lociStitched	chr19(.):2081459-2098438	0.2755
1_MACS_peak_14006_lociStitched	chr19(.):2150167-2152533	0.2186
1_MACS_peak_14007_lociStitched	chr19(.):2162864-2166612	0.2081
2_MACS_peak_14008_lociStitched	chr19(.):2234745-2241047	0.2099
3_MACS_peak_14010_lociStitched	chr19(.):2254673-2271703	0.2253
1_MACS_peak_14013_lociStitched	chr19(.):2288650-2290898	0.1892
2_MACS_peak_14014_lociStitched	chr19(.):2327590-2334278	0.1987
1_MACS_peak_14016_lociStitched	chr19(.):2393466-2396231	0.2696
1_MACS_peak_14017_lociStitched	chr19(.):2426333-2428626	0.2566
1_MACS_peak_14018_lociStitched	chr19(.):2445785-2447575	0.221
4_MACS_peak_14019_lociStitched	chr19(.):2455389-2480615	0.1804
2_MACS_peak_14023_lociStitched	chr19(.):2490432-2496037	0.1512
1_MACS_peak_14025_lociStitched	chr19(.):2552005-2553773	0.203
1_MACS_peak_14026_lociStitched	chr19(.):2560759-2563093	0.2814
1_MACS_peak_14027_lociStitched	chr19(.):2578832-2580032	0.1194
4_MACS_peak_14028_lociStitched	chr19(.):2594383-2628892	0.2147
1_MACS_peak_14032_lociStitched	chr19(.):2663543-2665229	0.2301
2_MACS_peak_14033_lociStitched	chr19(.):2697870-2703554	0.1895
1_MACS_peak_14035_lociStitched	chr19(.):2739165-2740490	0.2363
2_MACS_peak_14036_lociStitched	chr19(.):2782224-2786675	0.3061
1_MACS_peak_14038_lociStitched	chr19(.):2816378-2820704	0.165
1_MACS_peak_14039_lociStitched	chr19(.):2840347-2842271	0.2444
1_MACS_peak_14040_lociStitched	chr19(.):3035026-3036906	0.2031
1_MACS_peak_14041_lociStitched	chr19(.):3184657-3187033	0.2475
1_MACS_peak_14042_lociStitched	chr19(.):3434163-3436050	0.3961
2_MACS_peak_14043_lociStitched	chr19(.):3499851-3507491	0.2071
2_MACS_peak_14045_lociStitched	chr19(.):3552568-3558574	0.1675
2_MACS_peak_14047_lociStitched	chr19(.):3571892-3574168	0.2352
1_MACS_peak_14049_lociStitched	chr19(.):3617325-3619090	0.2315
1_MACS_peak_14050_lociStitched	chr19(.):3626079-3627812	0.2608
1_MACS_peak_14051_lociStitched	chr19(.):3687511-3689380	0.1605
1_MACS_peak_14052_lociStitched	chr19(.):3698940-3700830	0.1699
2_MACS_peak_14053_lociStitched	chr19(.):3760574-3763922	0.2953
1_MACS_peak_14055_lociStitched	chr19(.):3970225-3971577	0.2254
1_MACS_peak_14056_lociStitched	chr19(.):3983955-3991044	0.2678
1_MACS_peak_14057_lociStitched	chr19(.):4006645-4008662	0.1957
2_MACS_peak_14058_lociStitched	chr19(.):4063444-4067623	0.0865
1_MACS_peak_14060_lociStitched	chr19(.):4076947-4079074	0.1839
1_MACS_peak_14061_lociStitched	chr19(.):4114084-4116445	0.2803
1_MACS_peak_14062_lociStitched	chr19(.):4122731-4125018	0.1581
1_MACS_peak_14063_lociStitched	chr19(.):4181533-4183507	0.2449
2_MACS_peak_14064_lociStitched	chr19(.):4242255-4247960	0.1979
2_MACS_peak_14066_lociStitched	chr19(.):4337621-4343942	0.2072
1_MACS_peak_14068_lociStitched	chr19(.):4368234-4370932	0.2735
2_MACS_peak_14069_lociStitched	chr19(.):4399072-4403824	0.2356
1_MACS_peak_14071_lociStitched	chr19(.):4470514-4473407	0.3067
2_MACS_peak_14072_lociStitched	chr19(.):4635791-4640458	0.1685
1_MACS_peak_14074_lociStitched	chr19(.):4669223-4670774	0.224
1_MACS_peak_14075_lociStitched	chr19(.):4722765-4725547	0.2975
1_MACS_peak_14076_lociStitched	chr19(.):4790495-4792705	0.3531
1_MACS_peak_14077_lociStitched	chr19(.):4830503-4832717	0.2796
1_MACS_peak_14078_lociStitched	chr19(.):4866695-4868539	0.217
1_MACS_peak_14079_lociStitched	chr19(.):4908805-4911128	0.1567
2_MACS_peak_14080_lociStitched	chr19(.):4967893-4970890	0.1916
1_MACS_peak_14082_lociStitched	chr19(.):5621759-5624463	0.2673
3_MACS_peak_14083_lociStitched	chr19(.):5679526-5692208	0.2427
1_MACS_peak_14086_lociStitched	chr19(.):5718212-5721325	0.2777
1_MACS_peak_14087_lociStitched	chr19(.):5790321-5791723	0.3069
1_MACS_peak_14088_lociStitched	chr19(.):5803214-5805014	0.3212
1_MACS_peak_14089_lociStitched	chr19(.):5826018-5829280	0.1441
1_MACS_peak_14090_lociStitched	chr19(.):5902683-5905672	0.2913
1_MACS_peak_14091_lociStitched	chr19(.):5948976-5950923	0.2527
1_MACS_peak_14092_lociStitched	chr19(.):5967659-5969181	0.2837
1_MACS_peak_14093_lociStitched	chr19(.):5976832-5979320	0.2157
2_MACS_peak_14094_lociStitched	chr19(.):5986939-5990958	0.243
1_MACS_peak_14096_lociStitched	chr19(.):6099988-6101110	0.1514
2_MACS_peak_14097_lociStitched	chr19(.):6198819-6204431	0.1893
1_MACS_peak_14099_lociStitched	chr19(.):6278815-6280074	0.1279
1_MACS_peak_14100_lociStitched	chr19(.):6360751-6362790	0.2489
1_MACS_peak_14101_lociStitched	chr19(.):6372014-6374363	0.2309
1_MACS_peak_14102_lociStitched	chr19(.):6392442-6394521	0.279
1_MACS_peak_14103_lociStitched	chr19(.):6423466-6426255	0.287
2_MACS_peak_14104_lociStitched	chr19(.):6459043-6465164	0.1934
1_MACS_peak_14106_lociStitched	chr19(.):6480867-6482788	0.2856
1_MACS_peak_14107_lociStitched	chr19(.):6504225-6505365	0.2103
2_MACS_peak_14108_lociStitched	chr19(.):6515777-6519370	0.2789
2_MACS_peak_14110_lociStitched	chr19(.):6530005-6537412	0.1858
1_MACS_peak_14112_lociStitched	chr19(.):6575279-6579591	0.2572
1_MACS_peak_14113_lociStitched	chr19(.):6590122-6593857	0.2315
1_MACS_peak_14114_lociStitched	chr19(.):6603329-6604582	0.2648
1_MACS_peak_14115_lociStitched	chr19(.):6640975-6642854	0.2222
1_MACS_peak_14116_lociStitched	chr19(.):6674289-6676126	0.2264
1_MACS_peak_14117_lociStitched	chr19(.):6727744-6729284	0.1602
1_MACS_peak_14118_lociStitched	chr19(.):6735873-6741676	0.2999
5_MACS_peak_14119_lociStitched	chr19(.):6765534-6789647	0.2041
1_MACS_peak_14124_lociStitched	chr19(.):6799157-6804118	0.3424
1_MACS_peak_14125_lociStitched	chr19(.):6848386-6852080	0.2617
1_MACS_peak_14126_lociStitched	chr19(.):6862155-6864188	0.3302
1_MACS_peak_14127_lociStitched	chr19(.):6925493-6927103	0.231
1_MACS_peak_14128_lociStitched	chr19(.):7068555-7070498	0.2652
1_MACS_peak_14129_lociStitched	chr19(.):7098175-7100281	0.2881
1_MACS_peak_14130_lociStitched	chr19(.):7146659-7148381	0.2131
1_MACS_peak_14131_lociStitched	chr19(.):7182366-7184438	0.1959
2_MACS_peak_14132_lociStitched	chr19(.):7191942-7199081	0.1527
1_MACS_peak_14134_lociStitched	chr19(.):7241774-7243926	0.2363
1_MACS_peak_14135_lociStitched	chr19(.):7292982-7295658	0.1873
1_MACS_peak_14136_lociStitched	chr19(.):7339734-7340722	0.0605
3_MACS_peak_14137_lociStitched	chr19(.):7399974-7411122	0.2114
1_MACS_peak_14140_lociStitched	chr19(.):7426409-7427499	0.16
1_MACS_peak_14141_lociStitched	chr19(.):7459057-7461016	0.2293
1_MACS_peak_14142_lociStitched	chr19(.):7553228-7554252	0.1477
3_MACS_peak_14143_lociStitched	chr19(.):7580379-7588372	0.1596
1_MACS_peak_14146_lociStitched	chr19(.):7598170-7601367	0.2844
2_MACS_peak_14147_lociStitched	chr19(.):7693680-7702964	0.1804
1_MACS_peak_14149_lociStitched	chr19(.):7722649-7723789	0.2694
1_MACS_peak_14150_lociStitched	chr19(.):7745223-7746627	0.1866
1_MACS_peak_14151_lociStitched	chr19(.):7871468-7873702	0.238
1_MACS_peak_14152_lociStitched	chr19(.):7894214-7895928	0.2942
2_MACS_peak_14153_lociStitched	chr19(.):7930010-7935057	0.1681
1_MACS_peak_14155_lociStitched	chr19(.):7967565-7969984	0.2533
3_MACS_peak_14156_lociStitched	chr19(.):7980898-7986601	0.2171
1_MACS_peak_14159_lociStitched	chr19(.):8007518-8009632	0.3326
1_MACS_peak_14160_lociStitched	chr19(.):8069363-8071394	0.2152
1_MACS_peak_14161_lociStitched	chr19(.):8258107-8260175	0.178
1_MACS_peak_14162_lociStitched	chr19(.):8333038-8335113	0.2386
1_MACS_peak_14163_lociStitched	chr19(.):8345983-8348429	0.1484
1_MACS_peak_14164_lociStitched	chr19(.):8361131-8363238	0.1455
1_MACS_peak_14165_lociStitched	chr19(.):8371940-8373850	0.2899
1_MACS_peak_14166_lociStitched	chr19(.):8385086-8387462	0.2399
1_MACS_peak_14167_lociStitched	chr19(.):8454063-8456100	0.2695
1_MACS_peak_14168_lociStitched	chr19(.):8477783-8479067	0.1953
1_MACS_peak_14169_lociStitched	chr19(.):8508871-8511112	0.294
1_MACS_peak_14170_lociStitched	chr19(.):8538168-8539997	0.2181
1_MACS_peak_14171_lociStitched	chr19(.):8570490-8571556	0.131
1_MACS_peak_14172_lociStitched	chr19(.):8578023-8579962	0.181
1_MACS_peak_14173_lociStitched	chr19(.):8589860-8591850	0.1925
2_MACS_peak_14174_lociStitched	chr19(.):8633327-8636507	0.2277
1_MACS_peak_14176_lociStitched	chr19(.):8942141-8944022	0.1624
1_MACS_peak_14177_lociStitched	chr19(.):9120354-9121500	0.1724
1_MACS_peak_14178_lociStitched	chr19(.):9250415-9251771	0.1996
1_MACS_peak_14179_lociStitched	chr19(.):9419643-9421287	0.2335
1_MACS_peak_14180_lociStitched	chr19(.):9433984-9435632	0.1931
1_MACS_peak_14181_lociStitched	chr19(.):9545368-9547040	0.1491
1_MACS_peak_14182_lociStitched	chr19(.):9566323-9567507	0.1294
1_MACS_peak_14183_lociStitched	chr19(.):9648704-9649902	0.0826
1_MACS_peak_14184_lociStitched	chr19(.):9694236-9696034	0.1566
1_MACS_peak_14185_lociStitched	chr19(.):9731025-9732834	0.1275
1_MACS_peak_14186_lociStitched	chr19(.):9784836-9786366	0.1501
2_MACS_peak_14187_lociStitched	chr19(.):9917292-9920655	0.1529
4_MACS_peak_14189_lociStitched	chr19(.):9928662-9946902	0.1339
1_MACS_peak_14193_lociStitched	chr19(.):10196168-10197811	0.084
1_MACS_peak_14194_lociStitched	chr19(.):10206706-10207723	0.147
1_MACS_peak_14195_lociStitched	chr19(.):10216225-10217782	0.222
1_MACS_peak_14196_lociStitched	chr19(.):10229782-10231059	0.1854
1_MACS_peak_14197_lociStitched	chr19(.):10277579-10280065	0.1711
3_MACS_peak_14198_lociStitched	chr19(.):10304255-10316511	0.1213
3_MACS_peak_14201_lociStitched	chr19(.):10329041-10347999	0.1435
1_MACS_peak_14204_lociStitched	chr19(.):10361701-10363760	0.266
1_MACS_peak_14205_lociStitched	chr19(.):10380130-10382607	0.149
1_MACS_peak_14206_lociStitched	chr19(.):10425877-10427080	0.2003
2_MACS_peak_14207_lociStitched	chr19(.):10443093-10451099	0.1467
1_MACS_peak_14209_lociStitched	chr19(.):10490301-10492225	0.2446
7_MACS_peak_14210_lociStitched	chr19(.):10513389-10543541	0.1186
2_MACS_peak_14217_lociStitched	chr19(.):10608703-10614575	0.143
1_MACS_peak_14219_lociStitched	chr19(.):10653693-10655662	0.1263
2_MACS_peak_14220_lociStitched	chr19(.):10675625-10681019	0.1411
2_MACS_peak_14222_lociStitched	chr19(.):10704215-10707260	0.1537
1_MACS_peak_14224_lociStitched	chr19(.):10763162-10766803	0.1873
1_MACS_peak_14225_lociStitched	chr19(.):10811565-10812964	0.1634
1_MACS_peak_14226_lociStitched	chr19(.):10828310-10830084	0.1973
1_MACS_peak_14227_lociStitched	chr19(.):10869788-10870985	0.2249
1_MACS_peak_14228_lociStitched	chr19(.):10887000-10888786	0.1327
1_MACS_peak_14229_lociStitched	chr19(.):10946111-10947911	0.2458
4_MACS_peak_14230_lociStitched	chr19(.):10978041-10990782	0.1482
1_MACS_peak_14234_lociStitched	chr19(.):11038290-11040524	0.1875
1_MACS_peak_14235_lociStitched	chr19(.):11047165-11053516	0.1603
1_MACS_peak_14236_lociStitched	chr19(.):11070398-11072847	0.1584
1_MACS_peak_14237_lociStitched	chr19(.):11090182-11091780	0.168
1_MACS_peak_14238_lociStitched	chr19(.):11159065-11161058	0.1839
2_MACS_peak_14239_lociStitched	chr19(.):11199061-11208281	0.1713
1_MACS_peak_14241_lociStitched	chr19(.):11247883-11249428	0.1352
1_MACS_peak_14242_lociStitched	chr19(.):11265264-11267462	0.2038
1_MACS_peak_14243_lociStitched	chr19(.):11289884-11291442	0.1564
1_MACS_peak_14244_lociStitched	chr19(.):11307314-11309315	0.131
1_MACS_peak_14245_lociStitched	chr19(.):11315829-11317391	0.0915
2_MACS_peak_14246_lociStitched	chr19(.):11449568-11457987	0.1281
2_MACS_peak_14248_lociStitched	chr19(.):11484646-11493139	0.1774
1_MACS_peak_14250_lociStitched	chr19(.):11545301-11547330	0.2722
1_MACS_peak_14251_lociStitched	chr19(.):11592902-11593891	0.1287
1_MACS_peak_14252_lociStitched	chr19(.):11615365-11617649	0.1941
2_MACS_peak_14253_lociStitched	chr19(.):11639329-11647386	0.1152
1_MACS_peak_14255_lociStitched	chr19(.):11669328-11671671	0.2232
2_MACS_peak_14256_lociStitched	chr19(.):11691930-11695683	0.1118
1_MACS_peak_14258_lociStitched	chr19(.):11707227-11709135	0.2273
1_MACS_peak_14259_lociStitched	chr19(.):11750144-11751390	0.1495
1_MACS_peak_14260_lociStitched	chr19(.):11848640-11850697	0.2418
2_MACS_peak_14261_lociStitched	chr19(.):11873707-11879056	0.1522
1_MACS_peak_14263_lociStitched	chr19(.):11908295-11910424	0.2008
1_MACS_peak_14264_lociStitched	chr19(.):11924147-11925860	0.2013
1_MACS_peak_14265_lociStitched	chr19(.):11998312-11999519	0.1341
1_MACS_peak_14266_lociStitched	chr19(.):12034276-12036823	0.1927
1_MACS_peak_14267_lociStitched	chr19(.):12074636-12076802	0.2229
1_MACS_peak_14268_lociStitched	chr19(.):12098180-12100220	0.2214
1_MACS_peak_14269_lociStitched	chr19(.):12202655-12203864	0.0953
1_MACS_peak_14270_lociStitched	chr19(.):12273273-12274771	0.1711
1_MACS_peak_14271_lociStitched	chr19(.):12404413-12406414	0.1716
1_MACS_peak_14272_lociStitched	chr19(.):12424968-12426200	0.2018
1_MACS_peak_14273_lociStitched	chr19(.):12443477-12445363	0.23
1_MACS_peak_14274_lociStitched	chr19(.):12475587-12476939	0.1822
1_MACS_peak_14275_lociStitched	chr19(.):12510526-12512577	0.2448
1_MACS_peak_14276_lociStitched	chr19(.):12550340-12552652	0.1849
3_MACS_peak_14277_lociStitched	chr19(.):12588721-12596536	0.1713
1_MACS_peak_14280_lociStitched	chr19(.):12605506-12607024	0.1234
1_MACS_peak_14281_lociStitched	chr19(.):12661210-12663641	0.1788
3_MACS_peak_14282_lociStitched	chr19(.):12713960-12725740	0.1292
2_MACS_peak_14285_lociStitched	chr19(.):12776657-12781390	0.1585
1_MACS_peak_14287_lociStitched	chr19(.):12791423-12793421	0.1684
1_MACS_peak_14288_lociStitched	chr19(.):12806976-12808161	0.1934
1_MACS_peak_14289_lociStitched	chr19(.):12832131-12835200	0.1726
2_MACS_peak_14290_lociStitched	chr19(.):12843981-12849119	0.1699
4_MACS_peak_14292_lociStitched	chr19(.):12885651-12905563	0.1299
2_MACS_peak_14296_lociStitched	chr19(.):12911639-12918356	0.129
3_MACS_peak_14298_lociStitched	chr19(.):12991371-13002639	0.1595
1_MACS_peak_14301_lociStitched	chr19(.):13010366-13011821	0.1588
2_MACS_peak_14302_lociStitched	chr19(.):13024154-13030941	0.1454
4_MACS_peak_14304_lociStitched	chr19(.):13043545-13057802	0.161
1_MACS_peak_14308_lociStitched	chr19(.):13066819-13068926	0.1366
1_MACS_peak_14309_lociStitched	chr19(.):13075510-13076955	0.2292
1_MACS_peak_14310_lociStitched	chr19(.):13132830-13134765	0.1305
1_MACS_peak_14311_lociStitched	chr19(.):13162085-13163040	0.1433
1_MACS_peak_14312_lociStitched	chr19(.):13212739-13216739	0.1582
1_MACS_peak_14313_lociStitched	chr19(.):13226631-13229988	0.1517
1_MACS_peak_14314_lociStitched	chr19(.):13251612-13252055	0.0514
1_MACS_peak_14315_lociStitched	chr19(.):13260161-13264168	0.1743
1_MACS_peak_14316_lociStitched	chr19(.):13277914-13279032	0.1272
1_MACS_peak_14317_lociStitched	chr19(.):13326457-13327176	0.0764
1_MACS_peak_14318_lociStitched	chr19(.):13371252-13373167	0.1492
1_MACS_peak_14319_lociStitched	chr19(.):13385490-13387310	0.0811
1_MACS_peak_14320_lociStitched	chr19(.):13841833-13843250	0.1403
1_MACS_peak_14321_lociStitched	chr19(.):13857994-13859782	0.154
1_MACS_peak_14322_lociStitched	chr19(.):13874656-13876383	0.1061
1_MACS_peak_14323_lociStitched	chr19(.):13884962-13886245	0.1646
2_MACS_peak_14324_lociStitched	chr19(.):13898108-13907113	0.088
1_MACS_peak_14326_lociStitched	chr19(.):13927960-13929863	0.2036
3_MACS_peak_14327_lociStitched	chr19(.):13949100-13962033	0.1494
1_MACS_peak_14330_lociStitched	chr19(.):13972104-13973442	0.1651
2_MACS_peak_14331_lociStitched	chr19(.):13990709-13996805	0.1334
1_MACS_peak_14333_lociStitched	chr19(.):14016167-14017898	0.1886
1_MACS_peak_14334_lociStitched	chr19(.):14062457-14064469	0.2279
1_MACS_peak_14335_lociStitched	chr19(.):14096326-14098546	0.1701
1_MACS_peak_14336_lociStitched	chr19(.):14115909-14118566	0.1827
1_MACS_peak_14337_lociStitched	chr19(.):14125554-14127305	0.132
1_MACS_peak_14338_lociStitched	chr19(.):14142131-14143806	0.1643
1_MACS_peak_14339_lociStitched	chr19(.):14153205-14154423	0.2252
2_MACS_peak_14340_lociStitched	chr19(.):14182407-14193559	0.1455
1_MACS_peak_14342_lociStitched	chr19(.):14201583-14203086	0.1003
1_MACS_peak_14343_lociStitched	chr19(.):14212683-14214630	0.1898
2_MACS_peak_14344_lociStitched	chr19(.):14227263-14230006	0.1517
1_MACS_peak_14346_lociStitched	chr19(.):14246367-14249188	0.1708
1_MACS_peak_14347_lociStitched	chr19(.):14317408-14318448	0.1087
1_MACS_peak_14348_lociStitched	chr19(.):14528405-14531243	0.2161
2_MACS_peak_14349_lociStitched	chr19(.):14543330-14551834	0.1116
1_MACS_peak_14351_lociStitched	chr19(.):14606646-14607638	0.1407
1_MACS_peak_14352_lociStitched	chr19(.):14627673-14630307	0.1705
1_MACS_peak_14353_lociStitched	chr19(.):14639366-14641364	0.2045
1_MACS_peak_14354_lociStitched	chr19(.):14682175-14683345	0.191
1_MACS_peak_14355_lociStitched	chr19(.):14799755-14801720	0.1729
