GENE_ID	locusLine	bin_1_U266_jia.bam
1_MACS_peak_17227_lociStitched	chr19(.):35704998-35705453	0.4681
1_MACS_peak_17228_lociStitched	chr19(.):35738013-35740679	2.4278
1_MACS_peak_17229_lociStitched	chr19(.):35757781-35761135	3.5056
1_MACS_peak_17230_lociStitched	chr19(.):35911407-35911821	0.4302
1_MACS_peak_17231_lociStitched	chr19(.):36004652-36005099	0.4127
1_MACS_peak_17232_lociStitched	chr19(.):36035379-36037726	1.6773
1_MACS_peak_17233_lociStitched	chr19(.):36087047-36088237	0.9201
2_MACS_peak_17234_lociStitched	chr19(.):36100778-36104424	0.6046
1_MACS_peak_17236_lociStitched	chr19(.):36119039-36120687	1.6501
2_MACS_peak_17237_lociStitched	chr19(.):36133403-36140154	1.3786
1_MACS_peak_17239_lociStitched	chr19(.):36164070-36164493	0.3964
2_MACS_peak_17240_lociStitched	chr19(.):36192602-36194375	1.5642
2_MACS_peak_17242_lociStitched	chr19(.):36201630-36210261	1.1184
4_MACS_peak_17244_lociStitched	chr19(.):36230790-36240301	1.3279
2_MACS_peak_17248_lociStitched	chr19(.):36247628-36249994	2.5049
1_MACS_peak_17250_lociStitched	chr19(.):36266338-36267334	1.8887
1_MACS_peak_17251_lociStitched	chr19(.):36360731-36361102	0.4698
2_MACS_peak_17252_lociStitched	chr19(.):36389891-36394776	0.9042
3_MACS_peak_17254_lociStitched	chr19(.):36421964-36428103	0.4675
1_MACS_peak_17257_lociStitched	chr19(.):36485294-36487560	1.3644
2_MACS_peak_17258_lociStitched	chr19(.):36504376-36506143	1.1178
1_MACS_peak_17260_lociStitched	chr19(.):36543645-36547590	1.9222
1_MACS_peak_17261_lociStitched	chr19(.):36560581-36560931	0.4775
1_MACS_peak_17262_lociStitched	chr19(.):36604798-36607579	1.5887
1_MACS_peak_17263_lociStitched	chr19(.):36618056-36619990	1.8412
3_MACS_peak_17264_lociStitched	chr19(.):36626652-36632688	2.0366
1_MACS_peak_17267_lociStitched	chr19(.):36704729-36706968	1.819
2_MACS_peak_17268_lociStitched	chr19(.):36745205-36748987	0.6313
2_MACS_peak_17284_lociStitched	chr19(.):36821651-36823404	1.2916
1_MACS_peak_17286_lociStitched	chr19(.):36869183-36870666	1.2652
1_MACS_peak_17287_lociStitched	chr19(.):36908399-36910251	1.4714
1_MACS_peak_17288_lociStitched	chr19(.):36979527-36982126	2.3744
1_MACS_peak_17289_lociStitched	chr19(.):37018328-37020750	1.7592
1_MACS_peak_17290_lociStitched	chr19(.):37063203-37065252	1.8823
1_MACS_peak_17291_lociStitched	chr19(.):37156667-37158606	1.5086
1_MACS_peak_17292_lociStitched	chr19(.):37177281-37179343	1.5
2_MACS_peak_17293_lociStitched	chr19(.):37263061-37266897	0.8732
1_MACS_peak_17295_lociStitched	chr19(.):37286150-37289143	1.3111
1_MACS_peak_17296_lociStitched	chr19(.):37328112-37330170	2.0945
1_MACS_peak_17297_lociStitched	chr19(.):37340361-37342632	1.2816
1_MACS_peak_17298_lociStitched	chr19(.):37405948-37408686	1.9139
1_MACS_peak_17299_lociStitched	chr19(.):37463670-37465081	1.2449
1_MACS_peak_17300_lociStitched	chr19(.):37498226-37499440	1.1276
1_MACS_peak_17301_lociStitched	chr19(.):37568334-37570274	1.4449
1_MACS_peak_17302_lociStitched	chr19(.):37662987-37664317	1.0271
1_MACS_peak_17303_lociStitched	chr19(.):37700818-37702383	1.3243
1_MACS_peak_17304_lociStitched	chr19(.):37708201-37709965	1.887
2_MACS_peak_17305_lociStitched	chr19(.):37742003-37743525	0.8165
3_MACS_peak_17322_lociStitched	chr19(.):37803252-37809545	0.8526
1_MACS_peak_17325_lociStitched	chr19(.):37825444-37826239	0.9669
1_MACS_peak_17326_lociStitched	chr19(.):37861063-37862791	1.8152
2_MACS_peak_17327_lociStitched	chr19(.):37957146-37961225	1.7317
1_MACS_peak_17329_lociStitched	chr19(.):37996570-37998909	2.3013
1_MACS_peak_17330_lociStitched	chr19(.):38084544-38086534	1.6584
1_MACS_peak_17331_lociStitched	chr19(.):38145237-38147539	1.3114
1_MACS_peak_17332_lociStitched	chr19(.):38182589-38183551	0.9315
1_MACS_peak_17333_lociStitched	chr19(.):38209656-38210974	1.2218
1_MACS_peak_17334_lociStitched	chr19(.):38269283-38270993	1.6693
1_MACS_peak_17335_lociStitched	chr19(.):38307914-38308879	0.7544
1_MACS_peak_17336_lociStitched	chr19(.):38328082-38328638	0.4762
1_MACS_peak_17337_lociStitched	chr19(.):38344965-38347552	1.2715
1_MACS_peak_17338_lociStitched	chr19(.):38396582-38398556	1.9206
1_MACS_peak_17339_lociStitched	chr19(.):38405136-38406296	0.708
1_MACS_peak_17340_lociStitched	chr19(.):38418821-38419995	0.5122
1_MACS_peak_17341_lociStitched	chr19(.):38538125-38540673	1.0894
2_MACS_peak_17342_lociStitched	chr19(.):38548660-38551011	0.6233
3_MACS_peak_17344_lociStitched	chr19(.):38714283-38720412	0.3646
2_MACS_peak_17347_lociStitched	chr19(.):38754366-38756080	1.138
1_MACS_peak_17349_lociStitched	chr19(.):38774934-38775461	0.4069
2_MACS_peak_17350_lociStitched	chr19(.):38805465-38807615	1.138
2_MACS_peak_17352_lociStitched	chr19(.):38825844-38828420	1.3814
1_MACS_peak_17354_lociStitched	chr19(.):38851913-38853407	1.3468
2_MACS_peak_17355_lociStitched	chr19(.):38864520-38867062	1.5489
1_MACS_peak_17357_lociStitched	chr19(.):38877828-38879577	0.7143
2_MACS_peak_17358_lociStitched	chr19(.):38893100-38894515	1.2731
1_MACS_peak_17360_lociStitched	chr19(.):38908523-38908962	0.4309
2_MACS_peak_17361_lociStitched	chr19(.):38997286-38998512	0.3069
1_MACS_peak_17363_lociStitched	chr19(.):39033976-39035936	1.2965
1_MACS_peak_17364_lociStitched	chr19(.):39106511-39110824	1.8407
1_MACS_peak_17365_lociStitched	chr19(.):39127194-39127611	0.3103
2_MACS_peak_17366_lociStitched	chr19(.):39137468-39141578	1.1181
7_MACS_peak_17368_lociStitched	chr19(.):39159852-39187066	0.9834
1_MACS_peak_17375_lociStitched	chr19(.):39204665-39205742	0.5717
2_MACS_peak_17376_lociStitched	chr19(.):39224208-39227612	0.9285
2_MACS_peak_17378_lociStitched	chr19(.):39260240-39261966	0.3493
1_MACS_peak_17380_lociStitched	chr19(.):39281846-39282731	0.5642
1_MACS_peak_17381_lociStitched	chr19(.):39321581-39323238	1.8597
3_MACS_peak_17382_lociStitched	chr19(.):39338170-39349061	2.0101
1_MACS_peak_17385_lociStitched	chr19(.):39359384-39361207	0.9043
1_MACS_peak_17386_lociStitched	chr19(.):39368146-39370142	2.0408
3_MACS_peak_17387_lociStitched	chr19(.):39389352-39394369	1.0615
2_MACS_peak_17390_lociStitched	chr19(.):39420470-39422752	1.426
2_MACS_peak_17392_lociStitched	chr19(.):39439906-39443452	0.6754
1_MACS_peak_17394_lociStitched	chr19(.):39452934-39453304	0.3551
1_MACS_peak_17395_lociStitched	chr19(.):39467761-39469477	1.2111
1_MACS_peak_17396_lociStitched	chr19(.):39496668-39498288	0.8699
1_MACS_peak_17397_lociStitched	chr19(.):39504490-39505389	0.7882
2_MACS_peak_17398_lociStitched	chr19(.):39516366-39523244	1.0745
1_MACS_peak_17400_lociStitched	chr19(.):39528711-39529056	0.416
1_MACS_peak_17401_lociStitched	chr19(.):39536351-39536932	0.5612
1_MACS_peak_17402_lociStitched	chr19(.):39615715-39617177	1.6876
1_MACS_peak_17403_lociStitched	chr19(.):39810829-39811746	0.7039
4_MACS_peak_17404_lociStitched	chr19(.):39825614-39834241	1.0149
1_MACS_peak_17408_lociStitched	chr19(.):39841337-39843664	1.0754
4_MACS_peak_17409_lociStitched	chr19(.):39880597-39904446	2.2651
5_MACS_peak_17413_lociStitched	chr19(.):39920777-39939446	1.0898
1_MACS_peak_17418_lociStitched	chr19(.):39970768-39972589	1.9718
1_MACS_peak_17419_lociStitched	chr19(.):39988602-39988992	0.3426
1_MACS_peak_17420_lociStitched	chr19(.):40022487-40024041	1.2626
1_MACS_peak_17421_lociStitched	chr19(.):40029687-40031321	2.2067
1_MACS_peak_17422_lociStitched	chr19(.):40042315-40043633	0.6579
2_MACS_peak_17423_lociStitched	chr19(.):40168419-40172653	1.3844
1_MACS_peak_17425_lociStitched	chr19(.):40258383-40258904	0.468
1_MACS_peak_17426_lociStitched	chr19(.):40283444-40284128	0.978
1_MACS_peak_17427_lociStitched	chr19(.):40314534-40315958	0.9383
2_MACS_peak_17428_lociStitched	chr19(.):40323400-40325521	1.1024
1_MACS_peak_17430_lociStitched	chr19(.):40336005-40337713	1.4797
1_MACS_peak_17431_lociStitched	chr19(.):40403936-40404616	0.4683
1_MACS_peak_17432_lociStitched	chr19(.):40475767-40478305	1.5883
1_MACS_peak_17433_lociStitched	chr19(.):40501736-40504119	1.7113
1_MACS_peak_17434_lociStitched	chr19(.):40561279-40562717	2.067
1_MACS_peak_17435_lociStitched	chr19(.):40595912-40597564	1.7897
3_MACS_peak_17436_lociStitched	chr19(.):40645909-40653974	0.729
1_MACS_peak_17439_lociStitched	chr19(.):40661606-40662327	0.7174
1_MACS_peak_17440_lociStitched	chr19(.):40671307-40671719	0.5181
1_MACS_peak_17441_lociStitched	chr19(.):40695538-40698451	2.9644
1_MACS_peak_17442_lociStitched	chr19(.):40727391-40728051	0.5392
2_MACS_peak_17443_lociStitched	chr19(.):40789799-40792244	2.2471
2_MACS_peak_17445_lociStitched	chr19(.):40853455-40855645	0.9931
1_MACS_peak_17447_lociStitched	chr19(.):40871253-40872297	1.21
2_MACS_peak_17448_lociStitched	chr19(.):40908816-40910682	0.9976
6_MACS_peak_17450_lociStitched	chr19(.):40916514-40932711	0.9568
2_MACS_peak_17456_lociStitched	chr19(.):40938567-40941404	1.4673
2_MACS_peak_17458_lociStitched	chr19(.):40948414-40951280	1.5042
3_MACS_peak_17460_lociStitched	chr19(.):40969151-40972334	1.0186
3_MACS_peak_17463_lociStitched	chr19(.):41029265-41036821	0.4511
1_MACS_peak_17466_lociStitched	chr19(.):41054944-41055327	0.4074
3_MACS_peak_17467_lociStitched	chr19(.):41076105-41083516	0.5466
1_MACS_peak_17470_lociStitched	chr19(.):41098274-41098739	0.4663
5_MACS_peak_17471_lociStitched	chr19(.):41106947-41121347	1.0902
1_MACS_peak_17476_lociStitched	chr19(.):41140237-41140592	0.4918
1_MACS_peak_17477_lociStitched	chr19(.):41168422-41169798	0.925
1_MACS_peak_17478_lociStitched	chr19(.):41195957-41197743	2.072
2_MACS_peak_17479_lociStitched	chr19(.):41220245-41225773	1.1571
2_MACS_peak_17481_lociStitched	chr19(.):41255060-41258133	1.794
1_MACS_peak_17483_lociStitched	chr19(.):41283319-41285105	1.7045
2_MACS_peak_17484_lociStitched	chr19(.):41304083-41306034	1.4007
1_MACS_peak_17486_lociStitched	chr19(.):41316634-41317039	0.5132
2_MACS_peak_17487_lociStitched	chr19(.):41768354-41772255	2.5049
1_MACS_peak_17489_lociStitched	chr19(.):41802064-41806055	0.8705
1_MACS_peak_17490_lociStitched	chr19(.):41813160-41817686	1.4751
1_MACS_peak_17491_lociStitched	chr19(.):41832725-41834365	1.3508
2_MACS_peak_17492_lociStitched	chr19(.):41854807-41860689	1.2506
1_MACS_peak_17494_lociStitched	chr19(.):41869035-41870800	2.1031
1_MACS_peak_17495_lociStitched	chr19(.):41902228-41904622	1.545
1_MACS_peak_17496_lociStitched	chr19(.):41914138-41917202	1.3739
1_MACS_peak_17497_lociStitched	chr19(.):41925726-41926099	0.405
1_MACS_peak_17498_lociStitched	chr19(.):41932675-41933944	0.773
2_MACS_peak_17499_lociStitched	chr19(.):41945106-41946405	1.3556
1_MACS_peak_17501_lociStitched	chr19(.):41954858-41955817	0.8026
1_MACS_peak_17502_lociStitched	chr19(.):41969071-41970227	1.0708
1_MACS_peak_17503_lociStitched	chr19(.):41985751-41986591	0.7055
3_MACS_peak_17504_lociStitched	chr19(.):42003986-42012337	0.1982
2_MACS_peak_17507_lociStitched	chr19(.):42022657-42028638	0.2749
4_MACS_peak_17509_lociStitched	chr19(.):42036132-42049109	1.251
2_MACS_peak_17513_lociStitched	chr19(.):42054963-42061786	2.2444
1_MACS_peak_17515_lociStitched	chr19(.):42068817-42070508	0.9255
2_MACS_peak_17516_lociStitched	chr19(.):42076191-42082901	0.3202
1_MACS_peak_17518_lociStitched	chr19(.):42210623-42211066	0.4473
5_MACS_peak_17519_lociStitched	chr19(.):42363134-42381593	1.0145
3_MACS_peak_17524_lociStitched	chr19(.):42386509-42392584	1.3036
1_MACS_peak_17527_lociStitched	chr19(.):42432117-42433270	0.7906
1_MACS_peak_17528_lociStitched	chr19(.):42438638-42439634	0.6145
4_MACS_peak_17529_lociStitched	chr19(.):42447174-42456457	1.1039
1_MACS_peak_17533_lociStitched	chr19(.):42461339-42464126	2.0103
1_MACS_peak_17534_lociStitched	chr19(.):42497706-42498486	0.55
1_MACS_peak_17535_lociStitched	chr19(.):42539039-42539606	0.5531
2_MACS_peak_17536_lociStitched	chr19(.):42578975-42581553	2.2631
6_MACS_peak_17538_lociStitched	chr19(.):42612802-42639831	1.3334
1_MACS_peak_17544_lociStitched	chr19(.):42680738-42681961	0.566
1_MACS_peak_17545_lociStitched	chr19(.):42702386-42704628	1.3295
2_MACS_peak_17546_lociStitched	chr19(.):42720411-42725313	1.4393
1_MACS_peak_17548_lociStitched	chr19(.):42745642-42751783	1.8701
2_MACS_peak_17549_lociStitched	chr19(.):42756734-42763441	1.6728
2_MACS_peak_17551_lociStitched	chr19(.):42771741-42775740	2.1172
1_MACS_peak_17553_lociStitched	chr19(.):42783248-42790070	2.3496
1_MACS_peak_17554_lociStitched	chr19(.):42805885-42807452	1.3626
1_MACS_peak_17555_lociStitched	chr19(.):42817014-42817989	0.6428
2_MACS_peak_17556_lociStitched	chr19(.):42828532-42830919	1.8091
1_MACS_peak_17558_lociStitched	chr19(.):42890858-42891772	0.8063
1_MACS_peak_17559_lociStitched	chr19(.):42900344-42901954	1.28
1_MACS_peak_17560_lociStitched	chr19(.):42927317-42927824	0.4017
3_MACS_peak_17561_lociStitched	chr19(.):43789663-43791844	0.4969
3_MACS_peak_17564_lociStitched	chr19(.):43966868-43972184	0.5962
1_MACS_peak_17567_lociStitched	chr19(.):43978992-43979951	0.6819
1_MACS_peak_17568_lociStitched	chr19(.):44007341-44009341	1.4608
3_MACS_peak_17569_lociStitched	chr19(.):44030311-44039158	0.992
2_MACS_peak_17572_lociStitched	chr19(.):44078845-44080512	1.0042
1_MACS_peak_17574_lociStitched	chr19(.):44099427-44101657	1.6054
2_MACS_peak_17575_lociStitched	chr19(.):44122752-44129218	1.194
1_MACS_peak_17577_lociStitched	chr19(.):44143442-44144474	0.9736
1_MACS_peak_17578_lociStitched	chr19(.):44156038-44156636	0.6543
2_MACS_peak_17579_lociStitched	chr19(.):44171777-44173615	0.6725
1_MACS_peak_17581_lociStitched	chr19(.):44179205-44180047	0.576
1_MACS_peak_17582_lociStitched	chr19(.):44257556-44260739	2.0899
1_MACS_peak_17583_lociStitched	chr19(.):44268609-44271360	1.2651
2_MACS_peak_17584_lociStitched	chr19(.):44284651-44289667	0.5302
1_MACS_peak_17586_lociStitched	chr19(.):44331349-44332339	1.2189
1_MACS_peak_17587_lociStitched	chr19(.):44405167-44406588	1.0572
1_MACS_peak_17588_lociStitched	chr19(.):44438454-44440175	1.643
1_MACS_peak_17589_lociStitched	chr19(.):44454836-44455961	0.7691
1_MACS_peak_17590_lociStitched	chr19(.):44487611-44489252	1.5677
1_MACS_peak_17591_lociStitched	chr19(.):44506404-44507931	1.5836
1_MACS_peak_17592_lociStitched	chr19(.):44529016-44530373	1.6161
1_MACS_peak_17593_lociStitched	chr19(.):44554639-44556755	1.6187
1_MACS_peak_17594_lociStitched	chr19(.):44575770-44577302	1.0941
1_MACS_peak_17595_lociStitched	chr19(.):44597910-44600126	1.435
1_MACS_peak_17596_lociStitched	chr19(.):44616887-44618526	1.2874
1_MACS_peak_17597_lociStitched	chr19(.):44645233-44646575	0.8961
1_MACS_peak_17598_lociStitched	chr19(.):44668465-44670165	1.4827
2_MACS_peak_17599_lociStitched	chr19(.):44711174-44717806	0.7788
1_MACS_peak_17601_lociStitched	chr19(.):44763415-44765021	1.2106
1_MACS_peak_17602_lociStitched	chr19(.):44808266-44809322	1.7163
1_MACS_peak_17603_lociStitched	chr19(.):44905191-44905832	0.7302
1_MACS_peak_17604_lociStitched	chr19(.):44952126-44952729	0.62
1_MACS_peak_17605_lociStitched	chr19(.):45003531-45005217	1.7234
1_MACS_peak_17606_lociStitched	chr19(.):45146847-45148052	0.7409
1_MACS_peak_17607_lociStitched	chr19(.):45157239-45157839	0.6493
2_MACS_peak_17608_lociStitched	chr19(.):45192516-45196374	0.9799
1_MACS_peak_17610_lociStitched	chr19(.):45204189-45206853	1.3292
4_MACS_peak_17611_lociStitched	chr19(.):45216229-45229363	0.9769
3_MACS_peak_17615_lociStitched	chr19(.):45244834-45260258	1.5978
2_MACS_peak_17618_lociStitched	chr19(.):45272765-45274647	0.7122
1_MACS_peak_17620_lociStitched	chr19(.):45287781-45288209	0.5678
2_MACS_peak_17621_lociStitched	chr19(.):45299710-45304207	0.4491
1_MACS_peak_17623_lociStitched	chr19(.):45312235-45312616	0.4101
1_MACS_peak_17624_lociStitched	chr19(.):45347630-45350204	1.3256
2_MACS_peak_17625_lociStitched	chr19(.):45392959-45395728	1.2696
1_MACS_peak_17627_lociStitched	chr19(.):45417858-45418498	0.5214
1_MACS_peak_17628_lociStitched	chr19(.):45430050-45430538	0.4571
1_MACS_peak_17629_lociStitched	chr19(.):45457415-45459702	1.9696
2_MACS_peak_17630_lociStitched	chr19(.):45504036-45506390	1.8298
1_MACS_peak_17632_lociStitched	chr19(.):45518386-45521460	1.7853
1_MACS_peak_17633_lociStitched	chr19(.):45541553-45542941	1.6849
1_MACS_peak_17634_lociStitched	chr19(.):45552089-45553569	0.6009
2_MACS_peak_17635_lociStitched	chr19(.):45577741-45583745	1.4962
2_MACS_peak_17637_lociStitched	chr19(.):45594955-45601743	0.955
1_MACS_peak_17639_lociStitched	chr19(.):45619466-45623207	0.7446
1_MACS_peak_17640_lociStitched	chr19(.):45639536-45642156	1.5917
1_MACS_peak_17641_lociStitched	chr19(.):45667494-45668109	0.5388
2_MACS_peak_17642_lociStitched	chr19(.):45680634-45683556	1.4006
2_MACS_peak_17644_lociStitched	chr19(.):45751845-45755683	0.8611
1_MACS_peak_17646_lociStitched	chr19(.):45768843-45769923	0.7836
1_MACS_peak_17647_lociStitched	chr19(.):45796945-45798559	0.9282
1_MACS_peak_17648_lociStitched	chr19(.):45829149-45830036	0.4914
1_MACS_peak_17649_lociStitched	chr19(.):45843884-45844367	0.5423
1_MACS_peak_17650_lociStitched	chr19(.):45873093-45874701	1.5944
1_MACS_peak_17651_lociStitched	chr19(.):45906596-45910803	2.3182
3_MACS_peak_17652_lociStitched	chr19(.):45922120-45932734	1.306
2_MACS_peak_17655_lociStitched	chr19(.):45942290-45948298	1.0927
3_MACS_peak_17657_lociStitched	chr19(.):45953206-45959657	0.3822
3_MACS_peak_17660_lociStitched	chr19(.):45970369-45973734	0.766
1_MACS_peak_17663_lociStitched	chr19(.):45981013-45982622	1.8271
1_MACS_peak_17664_lociStitched	chr19(.):45988158-45989744	1.8191
2_MACS_peak_17665_lociStitched	chr19(.):45995398-46000901	0.7063
2_MACS_peak_17667_lociStitched	chr19(.):46008972-46018833	1.0704
1_MACS_peak_17669_lociStitched	chr19(.):46065270-46068191	0.9174
3_MACS_peak_17670_lociStitched	chr19(.):46072850-46080575	0.4844
2_MACS_peak_17673_lociStitched	chr19(.):46086740-46088782	2.1088
1_MACS_peak_17675_lociStitched	chr19(.):46110325-46111043	0.5836
3_MACS_peak_17676_lociStitched	chr19(.):46141545-46150066	1.277
3_MACS_peak_17679_lociStitched	chr19(.):46170901-46174977	0.663
2_MACS_peak_17682_lociStitched	chr19(.):46180012-46185620	0.7108
3_MACS_peak_17684_lociStitched	chr19(.):46194334-46202119	0.8548
1_MACS_peak_17687_lociStitched	chr19(.):46209107-46211484	1.3202
2_MACS_peak_17688_lociStitched	chr19(.):46219528-46221978	1.5538
1_MACS_peak_17690_lociStitched	chr19(.):46232859-46234896	1.5791
1_MACS_peak_17691_lociStitched	chr19(.):46271553-46274616	1.7642
1_MACS_peak_17692_lociStitched	chr19(.):46282074-46283383	0.7212
1_MACS_peak_17693_lociStitched	chr19(.):46294803-46296251	2.3632
1_MACS_peak_17694_lociStitched	chr19(.):46312572-46313756	0.8968
1_MACS_peak_17695_lociStitched	chr19(.):46320712-46321294	0.4392
2_MACS_peak_17696_lociStitched	chr19(.):46364981-46367961	1.368
1_MACS_peak_17698_lociStitched	chr19(.):46379804-46380542	0.5586
3_MACS_peak_17699_lociStitched	chr19(.):46386275-46390875	1.7075
1_MACS_peak_17702_lociStitched	chr19(.):46395423-46397940	1.2608
2_MACS_peak_17703_lociStitched	chr19(.):46404886-46406812	1.5344
1_MACS_peak_17705_lociStitched	chr19(.):46431142-46431501	0.5403
4_MACS_peak_17706_lociStitched	chr19(.):46497894-46504390	0.3942
1_MACS_peak_17710_lociStitched	chr19(.):46519665-46520652	0.6455
2_MACS_peak_17711_lociStitched	chr19(.):46849508-46854175	0.9938
1_MACS_peak_17713_lociStitched	chr19(.):46898328-46898949	0.4923
1_MACS_peak_17714_lociStitched	chr19(.):47103552-47105558	2.6479
2_MACS_peak_17715_lociStitched	chr19(.):47164053-47165298	0.3915
1_MACS_peak_17717_lociStitched	chr19(.):47216636-47222808	2.6506
1_MACS_peak_17718_lociStitched	chr19(.):47248333-47250510	3.4035
2_MACS_peak_17719_lociStitched	chr19(.):47285448-47292454	3.0881
1_MACS_peak_17721_lociStitched	chr19(.):47324545-47325574	0.8545
1_MACS_peak_17722_lociStitched	chr19(.):47333064-47333560	0.477
1_MACS_peak_17723_lociStitched	chr19(.):47352860-47354828	1.1799
1_MACS_peak_17724_lociStitched	chr19(.):47362449-47365866	2.6504
1_MACS_peak_17725_lociStitched	chr19(.):47399106-47400200	0.5193
1_MACS_peak_17726_lociStitched	chr19(.):47430847-47431889	0.531
1_MACS_peak_17727_lociStitched	chr19(.):47447840-47448869	0.5609
2_MACS_peak_17728_lociStitched	chr19(.):47453471-47459617	1.1768
1_MACS_peak_17730_lociStitched	chr19(.):47494464-47495149	0.9506
1_MACS_peak_17731_lociStitched	chr19(.):47538388-47540078	1.2853
2_MACS_peak_17732_lociStitched	chr19(.):47550820-47552761	1.3457
1_MACS_peak_17734_lociStitched	chr19(.):47598022-47598861	0.5805
2_MACS_peak_17735_lociStitched	chr19(.):47613995-47619941	2.5636
2_MACS_peak_17737_lociStitched	chr19(.):47633503-47636476	1.766
2_MACS_peak_17739_lociStitched	chr19(.):47660231-47661993	0.4837
1_MACS_peak_17741_lociStitched	chr19(.):47689287-47690705	0.6533
1_MACS_peak_17742_lociStitched	chr19(.):47713594-47714998	1.0612
2_MACS_peak_17743_lociStitched	chr19(.):47728493-47735318	1.8241
3_MACS_peak_17745_lociStitched	chr19(.):47742515-47748429	1.0413
