GENE_ID	locusLine	bin_1_OPM-2.jin.bam
1_MACS_peak_17476_lociStitched	chr20(.):36163081-36164205	1.3146
2_MACS_peak_17477_lociStitched	chr20(.):36409509-36410663	0.793
1_MACS_peak_17479_lociStitched	chr20(.):36660864-36663388	5.5283
1_MACS_peak_17480_lociStitched	chr20(.):36723042-36723697	0.8843
2_MACS_peak_17481_lociStitched	chr20(.):36910694-36912205	1.3982
1_MACS_peak_17483_lociStitched	chr20(.):36916226-36916728	1.6047
1_MACS_peak_17484_lociStitched	chr20(.):37062486-37064154	5.4583
1_MACS_peak_17485_lociStitched	chr20(.):37075160-37076093	3.5873
1_MACS_peak_17486_lociStitched	chr20(.):37100837-37102112	1.9222
1_MACS_peak_17487_lociStitched	chr20(.):37376792-37377766	2.4985
2_MACS_peak_17488_lociStitched	chr20(.):37383581-37385010	1.5003
1_MACS_peak_17490_lociStitched	chr20(.):37500641-37505463	5.2642
1_MACS_peak_17491_lociStitched	chr20(.):37554988-37556026	3.4203
1_MACS_peak_17492_lociStitched	chr20(.):37590026-37591590	3.5356
1_MACS_peak_17493_lociStitched	chr20(.):37615357-37616227	1.669
1_MACS_peak_17494_lociStitched	chr20(.):38407253-38408164	1.2463
1_MACS_peak_17495_lociStitched	chr20(.):38515481-38515891	0.7654
1_MACS_peak_17496_lociStitched	chr20(.):38589490-38590181	0.9391
1_MACS_peak_17497_lociStitched	chr20(.):38614669-38615860	1.2321
2_MACS_peak_17498_lociStitched	chr20(.):38708398-38714070	3.0403
3_MACS_peak_17500_lociStitched	chr20(.):38784503-38787532	1.6868
2_MACS_peak_17503_lociStitched	chr20(.):39315840-39318963	3.1504
1_MACS_peak_17505_lociStitched	chr20(.):39632022-39632410	0.8875
1_MACS_peak_17506_lociStitched	chr20(.):39636805-39637412	0.9933
1_MACS_peak_17507_lociStitched	chr20(.):39639253-39642049	3.4761
2_MACS_peak_17508_lociStitched	chr20(.):39656787-39658616	5.2343
1_MACS_peak_17510_lociStitched	chr20(.):39765434-39766928	1.2675
2_MACS_peak_17511_lociStitched	chr20(.):39784964-39787190	1.634
1_MACS_peak_17513_lociStitched	chr20(.):39876067-39876611	1.1832
1_MACS_peak_17514_lociStitched	chr20(.):39945300-39946829	2.1009
1_MACS_peak_17515_lociStitched	chr20(.):40035314-40038409	3.2889
1_MACS_peak_17516_lociStitched	chr20(.):40040460-40041006	1.2346
1_MACS_peak_17517_lociStitched	chr20(.):40081478-40083004	2.2806
1_MACS_peak_17518_lociStitched	chr20(.):40091281-40091787	1.2255
2_MACS_peak_17519_lociStitched	chr20(.):40204930-40206940	1.1806
2_MACS_peak_17521_lociStitched	chr20(.):40246210-40247153	1.7067
1_MACS_peak_17523_lociStitched	chr20(.):40297497-40299656	2.2856
1_MACS_peak_17524_lociStitched	chr20(.):40321000-40323671	3.5473
1_MACS_peak_17525_lociStitched	chr20(.):40403114-40403711	0.8413
2_MACS_peak_17526_lociStitched	chr20(.):40710753-40713503	1.1866
4_MACS_peak_17528_lociStitched	chr20(.):40720475-40724406	1.8432
2_MACS_peak_17532_lociStitched	chr20(.):41526240-41531448	1.6616
1_MACS_peak_17534_lociStitched	chr20(.):42085558-42087636	8.0846
1_MACS_peak_17535_lociStitched	chr20(.):42142975-42143864	1.5011
1_MACS_peak_17536_lociStitched	chr20(.):42218609-42219933	2.5285
1_MACS_peak_17537_lociStitched	chr20(.):42281755-42282063	0.6397
1_MACS_peak_17538_lociStitched	chr20(.):42285549-42286911	3.9022
2_MACS_peak_17539_lociStitched	chr20(.):42295205-42296921	4.1037
1_MACS_peak_17541_lociStitched	chr20(.):42308703-42312351	8.4667
1_MACS_peak_17542_lociStitched	chr20(.):42377997-42382593	5.5787
2_MACS_peak_17543_lociStitched	chr20(.):42511150-42514417	2.0187
2_MACS_peak_17545_lociStitched	chr20(.):42542794-42544377	2.4562
1_MACS_peak_17547_lociStitched	chr20(.):42570291-42572388	2.0999
2_MACS_peak_17548_lociStitched	chr20(.):42576255-42585687	3.7788
1_MACS_peak_17550_lociStitched	chr20(.):42617241-42618122	1.1822
2_MACS_peak_17551_lociStitched	chr20(.):42629819-42631178	1.2012
2_MACS_peak_17553_lociStitched	chr20(.):42684505-42685856	0.8807
2_MACS_peak_17555_lociStitched	chr20(.):42693688-42702050	7.1943
1_MACS_peak_17557_lociStitched	chr20(.):42703425-42703956	1.0014
2_MACS_peak_17558_lociStitched	chr20(.):42707339-42710686	1.9094
1_MACS_peak_17560_lociStitched	chr20(.):42838371-42840290	4.1765
1_MACS_peak_17561_lociStitched	chr20(.):42938966-42939851	2.0972
1_MACS_peak_17562_lociStitched	chr20(.):43104037-43105217	2.6677
1_MACS_peak_17563_lociStitched	chr20(.):43149892-43150808	3.675
1_MACS_peak_17564_lociStitched	chr20(.):43160177-43160565	0.9505
2_MACS_peak_17565_lociStitched	chr20(.):43238782-43240189	1.1221
3_MACS_peak_17567_lociStitched	chr20(.):43270535-43281081	3.4655
1_MACS_peak_17570_lociStitched	chr20(.):43375803-43376355	1.3495
1_MACS_peak_17571_lociStitched	chr20(.):43513733-43515186	3.8144
1_MACS_peak_17572_lociStitched	chr20(.):43588083-43589575	1.3765
1_MACS_peak_17573_lociStitched	chr20(.):43594524-43596448	2.3752
2_MACS_peak_17574_lociStitched	chr20(.):43598052-43601069	1.4476
1_MACS_peak_17576_lociStitched	chr20(.):43619075-43619666	1.0452
1_MACS_peak_17577_lociStitched	chr20(.):43620308-43620662	0.6329
3_MACS_peak_17578_lociStitched	chr20(.):43660887-43663638	1.4363
1_MACS_peak_17581_lociStitched	chr20(.):43672273-43672712	0.8871
2_MACS_peak_17582_lociStitched	chr20(.):43680243-43684745	2.6096
1_MACS_peak_17584_lociStitched	chr20(.):43687201-43688436	1.3126
1_MACS_peak_17585_lociStitched	chr20(.):43882184-43883590	1.5096
1_MACS_peak_17586_lociStitched	chr20(.):43991681-43992432	2.9184
1_MACS_peak_17587_lociStitched	chr20(.):44044321-44045444	2.7582
1_MACS_peak_17588_lociStitched	chr20(.):44135163-44135605	1.0735
1_MACS_peak_17589_lociStitched	chr20(.):44420151-44421427	2.8204
2_MACS_peak_17590_lociStitched	chr20(.):44440598-44442115	2.7065
1_MACS_peak_17592_lociStitched	chr20(.):44485584-44486689	1.9307
1_MACS_peak_17593_lociStitched	chr20(.):44509687-44510302	2.2305
1_MACS_peak_17594_lociStitched	chr20(.):44519074-44520358	1.8142
1_MACS_peak_17595_lociStitched	chr20(.):44562611-44563952	8.8657
1_MACS_peak_17596_lociStitched	chr20(.):44599500-44601811	9.2925
1_MACS_peak_17597_lociStitched	chr20(.):44650151-44650652	1.1707
1_MACS_peak_17598_lociStitched	chr20(.):44717660-44718786	5.2051
2_MACS_peak_17599_lociStitched	chr20(.):44978666-44979742	1.1493
1_MACS_peak_17601_lociStitched	chr20(.):44992102-44993091	3.9029
3_MACS_peak_17602_lociStitched	chr20(.):45029026-45030822	0.9323
1_MACS_peak_17605_lociStitched	chr20(.):45034501-45036722	2.1783
2_MACS_peak_17606_lociStitched	chr20(.):45172332-45176431	3.5164
5_MACS_peak_17608_lociStitched	chr20(.):45177951-45185061	2.1709
1_MACS_peak_17613_lociStitched	chr20(.):45191313-45191744	0.8467
1_MACS_peak_17614_lociStitched	chr20(.):45316825-45318391	2.3461
1_MACS_peak_17615_lociStitched	chr20(.):45623273-45623829	0.9724
1_MACS_peak_17616_lociStitched	chr20(.):45829463-45830191	0.9079
2_MACS_peak_17617_lociStitched	chr20(.):45890495-45892501	1.2872
2_MACS_peak_17619_lociStitched	chr20(.):45984526-45986900	3.3576
1_MACS_peak_17621_lociStitched	chr20(.):46043853-46044863	1.5858
2_MACS_peak_17622_lociStitched	chr20(.):46081776-46082919	0.9467
2_MACS_peak_17624_lociStitched	chr20(.):46115273-46116985	1.6765
2_MACS_peak_17626_lociStitched	chr20(.):46130068-46131822	1.6593
1_MACS_peak_17628_lociStitched	chr20(.):46193552-46194390	1.1402
2_MACS_peak_17629_lociStitched	chr20(.):46338820-46341243	1.9748
1_MACS_peak_17631_lociStitched	chr20(.):46387070-46392128	3.1374
1_MACS_peak_17632_lociStitched	chr20(.):46414490-46415327	1.5923
1_MACS_peak_17633_lociStitched	chr20(.):46444770-46446314	1.6734
1_MACS_peak_17634_lociStitched	chr20(.):46968069-46969201	1.4615
1_MACS_peak_17635_lociStitched	chr20(.):46987991-46989262	1.8872
1_MACS_peak_17636_lociStitched	chr20(.):47156875-47159710	2.1018
1_MACS_peak_17637_lociStitched	chr20(.):47225734-47226320	0.9832
1_MACS_peak_17638_lociStitched	chr20(.):47298968-47299318	0.7136
1_MACS_peak_17639_lociStitched	chr20(.):47537282-47541570	2.7967
1_MACS_peak_17640_lociStitched	chr20(.):47550809-47551279	1.2991
1_MACS_peak_17641_lociStitched	chr20(.):47552277-47552595	0.9733
1_MACS_peak_17642_lociStitched	chr20(.):47662023-47664101	5.3978
1_MACS_peak_17643_lociStitched	chr20(.):47803961-47804927	2.0863
1_MACS_peak_17644_lociStitched	chr20(.):47805816-47806174	0.7594
2_MACS_peak_17645_lociStitched	chr20(.):47835196-47836971	2.8707
2_MACS_peak_17647_lociStitched	chr20(.):47893827-47896294	2.9534
1_MACS_peak_17649_lociStitched	chr20(.):48237138-48238110	1.5218
1_MACS_peak_17650_lociStitched	chr20(.):48284804-48287393	2.7266
3_MACS_peak_17651_lociStitched	chr20(.):48291049-48296518	2.4344
1_MACS_peak_17654_lociStitched	chr20(.):48329092-48330907	1.6495
1_MACS_peak_17655_lociStitched	chr20(.):48366551-48368822	2.5429
1_MACS_peak_17656_lociStitched	chr20(.):48401559-48403511	2.1831
1_MACS_peak_17657_lociStitched	chr20(.):48428804-48430355	3.0683
1_MACS_peak_17658_lociStitched	chr20(.):48531314-48532846	6.7117
1_MACS_peak_17659_lociStitched	chr20(.):48551781-48553996	2.4551
1_MACS_peak_17660_lociStitched	chr20(.):48598778-48599338	1.0986
1_MACS_peak_17661_lociStitched	chr20(.):48692938-48693269	0.7694
1_MACS_peak_17662_lociStitched	chr20(.):48728893-48730391	2.5519
2_MACS_peak_17663_lociStitched	chr20(.):48769497-48770928	1.5332
1_MACS_peak_17665_lociStitched	chr20(.):48806805-48810344	4.7185
2_MACS_peak_17666_lociStitched	chr20(.):48954303-48956483	2.0407
1_MACS_peak_17668_lociStitched	chr20(.):49067684-49068350	1.2337
2_MACS_peak_17669_lociStitched	chr20(.):49126139-49127958	2.636
1_MACS_peak_17671_lociStitched	chr20(.):49347959-49348763	1.2524
1_MACS_peak_17672_lociStitched	chr20(.):49407359-49407794	1.0933
1_MACS_peak_17673_lociStitched	chr20(.):49546079-49548949	5.614
2_MACS_peak_17674_lociStitched	chr20(.):49568968-49576192	3.723
1_MACS_peak_17676_lociStitched	chr20(.):49738741-49739505	1.0724
2_MACS_peak_17677_lociStitched	chr20(.):50016284-50018818	1.8934
2_MACS_peak_17679_lociStitched	chr20(.):50020517-50022295	2.2046
1_MACS_peak_17681_lociStitched	chr20(.):50029555-50032358	2.3084
2_MACS_peak_17682_lociStitched	chr20(.):50096472-50097866	1.0804
1_MACS_peak_17684_lociStitched	chr20(.):50157888-50159336	2.006
1_MACS_peak_17685_lociStitched	chr20(.):50761697-50762288	1.0203
1_MACS_peak_17686_lociStitched	chr20(.):50807576-50809063	2.0555
2_MACS_peak_17687_lociStitched	chr20(.):51754802-51756457	1.963
3_MACS_peak_17689_lociStitched	chr20(.):51831318-51833719	1.1007
1_MACS_peak_17692_lociStitched	chr20(.):51842567-51844547	2.4316
1_MACS_peak_17693_lociStitched	chr20(.):52196146-52196473	0.649
1_MACS_peak_17694_lociStitched	chr20(.):52200410-52201375	1.0889
1_MACS_peak_17695_lociStitched	chr20(.):52202202-52202666	1.204
2_MACS_peak_17696_lociStitched	chr20(.):52205136-52214027	3.1248
5_MACS_peak_17698_lociStitched	chr20(.):52225916-52229040	1.1169
1_MACS_peak_17703_lociStitched	chr20(.):52237365-52240880	3.9448
2_MACS_peak_17704_lociStitched	chr20(.):52258737-52260398	1.6882
1_MACS_peak_17706_lociStitched	chr20(.):52268017-52270146	2.7538
2_MACS_peak_17707_lociStitched	chr20(.):52531825-52533075	1.5349
1_MACS_peak_17709_lociStitched	chr20(.):52684387-52684859	1.5706
1_MACS_peak_17710_lociStitched	chr20(.):52824296-52825383	6.7525
1_MACS_peak_17711_lociStitched	chr20(.):53090954-53091496	1.1155
2_MACS_peak_17712_lociStitched	chr20(.):53096171-53097482	1.194
1_MACS_peak_17714_lociStitched	chr20(.):53098921-53099430	0.834
2_MACS_peak_17715_lociStitched	chr20(.):53181065-53182686	1.4994
2_MACS_peak_17717_lociStitched	chr20(.):53234557-53236565	0.993
1_MACS_peak_17719_lociStitched	chr20(.):53283043-53283462	0.8551
3_MACS_peak_17720_lociStitched	chr20(.):53318577-53321904	2.0758
1_MACS_peak_17723_lociStitched	chr20(.):53322599-53323146	1.0175
1_MACS_peak_17724_lociStitched	chr20(.):53343427-53344078	0.7079
1_MACS_peak_17725_lociStitched	chr20(.):53599805-53601140	1.8465
1_MACS_peak_17726_lociStitched	chr20(.):53733874-53734850	1.0076
2_MACS_peak_17727_lociStitched	chr20(.):54167126-54169903	2.0789
2_MACS_peak_17729_lociStitched	chr20(.):54548943-54550633	1.6948
1_MACS_peak_17731_lociStitched	chr20(.):54934095-54934430	0.8614
1_MACS_peak_17732_lociStitched	chr20(.):54966145-54968373	4.7312
1_MACS_peak_17733_lociStitched	chr20(.):55043514-55044517	2.1101
2_MACS_peak_17734_lociStitched	chr20(.):55126451-55131873	2.5399
1_MACS_peak_17736_lociStitched	chr20(.):55731837-55734034	2.1899
1_MACS_peak_17737_lociStitched	chr20(.):55840534-55840863	0.8067
1_MACS_peak_17738_lociStitched	chr20(.):55857262-55857575	0.8132
1_MACS_peak_17739_lociStitched	chr20(.):55892372-55893643	1.0347
1_MACS_peak_17740_lociStitched	chr20(.):55925969-55927107	3.4014
1_MACS_peak_17741_lociStitched	chr20(.):55964510-55965166	1.0795
3_MACS_peak_17742_lociStitched	chr20(.):55965959-55969341	3.93
1_MACS_peak_17745_lociStitched	chr20(.):55972361-55974924	2.5494
1_MACS_peak_17746_lociStitched	chr20(.):56007244-56009274	1.3323
1_MACS_peak_17747_lociStitched	chr20(.):56048037-56052636	2.2426
1_MACS_peak_17748_lociStitched	chr20(.):56055415-56056684	1.4723
2_MACS_peak_17749_lociStitched	chr20(.):56193091-56196865	4.3701
1_MACS_peak_17751_lociStitched	chr20(.):56253714-56258688	3.042
2_MACS_peak_17752_lociStitched	chr20(.):56283603-56285830	2.3049
1_MACS_peak_17754_lociStitched	chr20(.):56292622-56292947	0.7417
1_MACS_peak_17755_lociStitched	chr20(.):56389185-56389690	1.0946
1_MACS_peak_17756_lociStitched	chr20(.):56884833-56885604	2.694
1_MACS_peak_17757_lociStitched	chr20(.):56964077-56965873	4.7798
1_MACS_peak_17758_lociStitched	chr20(.):57225819-57228300	2.0101
2_MACS_peak_17759_lociStitched	chr20(.):57463183-57468829	3.3489
1_MACS_peak_17761_lociStitched	chr20(.):57481149-57484878	3.3551
2_MACS_peak_17762_lociStitched	chr20(.):57497771-57498900	0.9757
1_MACS_peak_17764_lociStitched	chr20(.):57555669-57557771	2.9119
2_MACS_peak_17765_lociStitched	chr20(.):57567904-57569612	1.8298
2_MACS_peak_17767_lociStitched	chr20(.):57606455-57608111	4.0545
2_MACS_peak_17769_lociStitched	chr20(.):57616944-57618503	3.3227
1_MACS_peak_17771_lociStitched	chr20(.):57829049-57829721	0.9267
2_MACS_peak_17772_lociStitched	chr20(.):57909577-57910922	0.8869
2_MACS_peak_17774_lociStitched	chr20(.):58326278-58329222	2.2158
1_MACS_peak_17776_lociStitched	chr20(.):58514879-58516347	3.6157
1_MACS_peak_17777_lociStitched	chr20(.):58529530-58530100	1.1309
2_MACS_peak_17778_lociStitched	chr20(.):58534729-58538936	2.9954
3_MACS_peak_17780_lociStitched	chr20(.):58675567-58677829	1.4448
2_MACS_peak_17783_lociStitched	chr20(.):58679339-58682993	2.5093
1_MACS_peak_17785_lociStitched	chr20(.):58713278-58713653	0.7957
1_MACS_peak_17786_lociStitched	chr20(.):58752482-58753176	1.1031
1_MACS_peak_17787_lociStitched	chr20(.):58830172-58830522	0.7438
1_MACS_peak_17788_lociStitched	chr20(.):58947634-58948316	1.1354
2_MACS_peak_17789_lociStitched	chr20(.):58956777-58958450	1.6476
4_MACS_peak_17791_lociStitched	chr20(.):58976725-58983821	2.5627
2_MACS_peak_17795_lociStitched	chr20(.):59543648-59545439	1.6463
1_MACS_peak_17797_lociStitched	chr20(.):59573989-59574462	0.8394
2_MACS_peak_17798_lociStitched	chr20(.):60640719-60641925	1.8372
2_MACS_peak_17800_lociStitched	chr20(.):60696422-60698119	1.4495
1_MACS_peak_17802_lociStitched	chr20(.):60717489-60719198	3.3089
1_MACS_peak_17803_lociStitched	chr20(.):60757476-60758954	4.0698
2_MACS_peak_17804_lociStitched	chr20(.):60877029-60879245	4.1743
1_MACS_peak_17806_lociStitched	chr20(.):60914416-60915507	2.226
1_MACS_peak_17807_lociStitched	chr20(.):60960964-60962950	4.2377
1_MACS_peak_17808_lociStitched	chr20(.):60982431-60983149	1.7713
1_MACS_peak_17809_lociStitched	chr20(.):61268085-61268505	0.9252
4_MACS_peak_17810_lociStitched	chr20(.):61272982-61286537	4.3262
3_MACS_peak_17814_lociStitched	chr20(.):61424938-61428234	3.9453
1_MACS_peak_17817_lociStitched	chr20(.):61436149-61436748	1.5503
1_MACS_peak_17818_lociStitched	chr20(.):61469043-61469393	0.8809
1_MACS_peak_17819_lociStitched	chr20(.):61492576-61493071	1.9135
2_MACS_peak_17820_lociStitched	chr20(.):61505037-61506282	1.1337
2_MACS_peak_17822_lociStitched	chr20(.):61517071-61518669	1.6818
1_MACS_peak_17824_lociStitched	chr20(.):61556616-61558042	3.1902
1_MACS_peak_17825_lociStitched	chr20(.):61568294-61570202	3.3692
1_MACS_peak_17826_lociStitched	chr20(.):61641190-61641810	0.9149
1_MACS_peak_17827_lociStitched	chr20(.):61846478-61848413	2.243
1_MACS_peak_17828_lociStitched	chr20(.):61903793-61904804	1.6468
2_MACS_peak_17829_lociStitched	chr20(.):62132949-62134237	0.8529
1_MACS_peak_17831_lociStitched	chr20(.):62152108-62152931	1.5856
2_MACS_peak_17832_lociStitched	chr20(.):62204415-62206257	1.3821
1_MACS_peak_17834_lociStitched	chr20(.):62257283-62259755	3.9142
1_MACS_peak_17835_lociStitched	chr20(.):62289460-62290336	2.3736
1_MACS_peak_17836_lociStitched	chr20(.):62338210-62340606	3.1773
1_MACS_peak_17837_lociStitched	chr20(.):62357843-62363356	5.9148
3_MACS_peak_17838_lociStitched	chr20(.):62364120-62373115	3.8459
1_MACS_peak_17841_lociStitched	chr20(.):62495006-62497372	2.6607
1_MACS_peak_17842_lociStitched	chr20(.):62586683-62587938	2.5639
1_MACS_peak_17843_lociStitched	chr20(.):62600096-62601346	1.4818
1_MACS_peak_17844_lociStitched	chr20(.):62611718-62613538	3.7239
1_MACS_peak_17845_lociStitched	chr20(.):62694693-62695074	1.0458
1_MACS_peak_17846_lociStitched	chr20(.):62696762-62697433	1.0845
2_MACS_peak_17847_lociStitched	chr20(.):62886524-62887611	1.5809
1_MACS_peak_17852_lociStitched	chr21(.):9967660-9969024	5.3801
1_MACS_peak_17853_lociStitched	chr21(.):10163767-10164783	7.0017
2_MACS_peak_17854_lociStitched	chr21(.):10596714-10598237	1.2916
1_MACS_peak_17856_lociStitched	chr21(.):10601696-10602088	0.7985
1_MACS_peak_17859_lociStitched	chr21(.):11097528-11099067	4.3638
1_MACS_peak_17860_lociStitched	chr21(.):11168946-11171484	3.6688
1_MACS_peak_17861_lociStitched	chr21(.):14409955-14410976	1.7546
1_MACS_peak_17862_lociStitched	chr21(.):14411847-14412137	0.8135
1_MACS_peak_17863_lociStitched	chr21(.):14756792-14757243	0.6866
1_MACS_peak_17864_lociStitched	chr21(.):15351821-15352432	1.1488
1_MACS_peak_17865_lociStitched	chr21(.):15399753-15400233	1.4027
1_MACS_peak_17866_lociStitched	chr21(.):15632715-15633018	0.6706
2_MACS_peak_17867_lociStitched	chr21(.):15754942-15756246	2.5796
3_MACS_peak_17869_lociStitched	chr21(.):15823156-15827940	2.7335
1_MACS_peak_17872_lociStitched	chr21(.):15892725-15893300	0.9049
1_MACS_peak_17873_lociStitched	chr21(.):15894980-15895591	1.0892
3_MACS_peak_17874_lociStitched	chr21(.):15960829-15964539	1.861
2_MACS_peak_17877_lociStitched	chr21(.):16048147-16049324	1.1516
1_MACS_peak_17879_lociStitched	chr21(.):16125467-16126866	1.6868
1_MACS_peak_17880_lociStitched	chr21(.):16131159-16137156	3.3866
2_MACS_peak_17881_lociStitched	chr21(.):16436373-16438360	1.4108
1_MACS_peak_17883_lociStitched	chr21(.):16929939-16930468	1.2118
1_MACS_peak_17884_lociStitched	chr21(.):17102232-17103210	2.0387
2_MACS_peak_17885_lociStitched	chr21(.):17566441-17569189	1.9799
2_MACS_peak_17887_lociStitched	chr21(.):17827986-17830235	1.2817
2_MACS_peak_17889_lociStitched	chr21(.):17864252-17866591	1.922
2_MACS_peak_17891_lociStitched	chr21(.):17873971-17876083	1.9241
1_MACS_peak_17893_lociStitched	chr21(.):17951132-17953360	2.3212
1_MACS_peak_17894_lociStitched	chr21(.):17956563-17956847	0.6615
2_MACS_peak_17895_lociStitched	chr21(.):18209694-18211853	1.5415
1_MACS_peak_17897_lociStitched	chr21(.):18511628-18512102	0.809
1_MACS_peak_17898_lociStitched	chr21(.):18885313-18885712	0.8955
2_MACS_peak_17899_lociStitched	chr21(.):18983258-18985353	3.3953
2_MACS_peak_17901_lociStitched	chr21(.):19154232-19163217	2.7974
3_MACS_peak_17903_lociStitched	chr21(.):19165609-19168881	1.4541
1_MACS_peak_17906_lociStitched	chr21(.):19186508-19187335	0.9852
2_MACS_peak_17907_lociStitched	chr21(.):19187861-19189298	0.7292
1_MACS_peak_17909_lociStitched	chr21(.):19190076-19192411	4.2993
2_MACS_peak_17910_lociStitched	chr21(.):19401929-19403780	1.4093
1_MACS_peak_17912_lociStitched	chr21(.):19527526-19527903	0.8326
2_MACS_peak_17913_lociStitched	chr21(.):19647489-19648988	0.8122
2_MACS_peak_17915_lociStitched	chr21(.):19711966-19713860	1.5108
1_MACS_peak_17917_lociStitched	chr21(.):20230024-20230271	2.6589
1_MACS_peak_17918_lociStitched	chr21(.):20502306-20503267	1.5628
1_MACS_peak_17919_lociStitched	chr21(.):21371483-21372250	1.3948
1_MACS_peak_17920_lociStitched	chr21(.):21995624-21996068	0.7942
1_MACS_peak_17921_lociStitched	chr21(.):22401971-22402342	0.8977
2_MACS_peak_17922_lociStitched	chr21(.):22588522-22589624	0.9382
1_MACS_peak_17924_lociStitched	chr21(.):22778587-22778959	0.6896
1_MACS_peak_17925_lociStitched	chr21(.):22919228-22920935	2.0093
1_MACS_peak_17926_lociStitched	chr21(.):23039481-23042214	2.1062
1_MACS_peak_17927_lociStitched	chr21(.):23562539-23562901	0.8019
3_MACS_peak_17928_lociStitched	chr21(.):24332531-24334896	0.9711
1_MACS_peak_17931_lociStitched	chr21(.):24729503-24729940	1.0689
