REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam
1_MACS_peak_1951_lociStitched	chr1	207261867	207264016	1	2150	2508.3128
1_MACS_peak_5659_lociStitched	chr13	25085237	25087386	1	2150	2059.6016
1_MACS_peak_6375_lociStitched	chr14	50051644	50053793	1	2150	3409.6034
1_MACS_peak_13031_lociStitched	chr2	181844612	181846761	1	2150	3476.2223999999997
1_MACS_peak_17765_lociStitched	chr5	11655155	11657304	1	2150	1789.9021
1_MACS_peak_18769_lociStitched	chr5	149379552	149381701	1	2150	4375.1491
1_MACS_peak_21594_lociStitched	chr7	116151071	116153220	1	2150	4978.3734
1_MACS_peak_1480_lociStitched	chr1	156560385	156562533	1	2149	7058.972400000001
1_MACS_peak_4054_lociStitched	chr11	95432543	95434691	1	2149	2843.3076
1_MACS_peak_5663_lociStitched	chr13	25754174	25756322	1	2149	1437.4416
1_MACS_peak_11472_lociStitched	chr19	48971593	48973741	1	2149	7625.6148
1_MACS_peak_16564_lociStitched	chr3	196294624	196296772	1	2149	6668.465999999999
1_MACS_peak_22999_lociStitched	chr8	133786880	133789028	1	2149	8462.2608
1_MACS_peak_4357_lociStitched	chr11	130700779	130702926	1	2148	2259.5028
1_MACS_peak_22566_lociStitched	chr8	82632281	82634428	1	2148	6223.5089
1_MACS_peak_23917_lociStitched	chr9	129566739	129568886	1	2148	3880.0584
1_MACS_peak_10183_lociStitched	chr18	33646046	33648192	1	2147	4428.9148000000005
1_MACS_peak_15585_lociStitched	chr3	59802878	59805024	1	2147	1682.4640000000002
1_MACS_peak_16899_lociStitched	chr4	57332614	57334760	1	2147	4742.2308
1_MACS_peak_492_lociStitched	chr1	38258926	38261071	1	2146	7046.1105
1_MACS_peak_7679_lociStitched	chr15	90775997	90778142	1	2146	2725.6515
1_MACS_peak_9319_lociStitched	chr17	41131645	41133790	1	2146	5369.3640000000005
1_MACS_peak_11617_lociStitched	chr19	54703792	54705937	1	2146	9875.3655
1_MACS_peak_12107_lociStitched	chr2	46842798	46844943	1	2146	4594.3755
1_MACS_peak_13080_lociStitched	chr2	190626557	190628702	1	2146	3576.1440000000002
2_MACS_peak_14386_lociStitched	chr21	37906986	37909131	2	2093	2277.132
1_MACS_peak_18338_lociStitched	chr5	94889855	94892000	1	2146	4204.8435
1_MACS_peak_21656_lociStitched	chr7	126050335	126052480	1	2146	2604.888
1_MACS_peak_4411_lociStitched	chr12	3067588	3069732	1	2145	2985.9488
1_MACS_peak_7430_lociStitched	chr15	68590603	68592747	1	2145	2476.9632
1_MACS_peak_15876_lociStitched	chr3	111029335	111031479	1	2145	2176.8032000000003
1_MACS_peak_18431_lociStitched	chr5	112256378	112258522	1	2145	5463.7696
1_MACS_peak_2219_lociStitched	chr1	235290641	235292784	1	2144	3583.3102999999996
1_MACS_peak_3994_lociStitched	chr11	82773011	82775154	1	2144	2343.3705
1_MACS_peak_5335_lociStitched	chr12	110840364	110842507	1	2144	6769.9513
1_MACS_peak_6515_lociStitched	chr14	64193201	64195344	1	2144	2190.3603
1_MACS_peak_9605_lociStitched	chr17	62970571	62972714	1	2144	6388.7116
1_MACS_peak_20156_lociStitched	chr6	112114828	112116971	1	2144	1462.8118
1_MACS_peak_1984_lociStitched	chr1	211499352	211501494	1	2143	7727.0508
1_MACS_peak_7494_lociStitched	chr15	75247999	75250141	1	2143	6610.640399999999
1_MACS_peak_9506_lociStitched	chr17	55951354	55953496	1	2143	3189.438
1_MACS_peak_14700_lociStitched	chr22	30162164	30164306	1	2143	4165.3332
1_MACS_peak_20591_lociStitched	chr6	170892495	170894637	1	2143	3837.393
1_MACS_peak_20964_lociStitched	chr7	37959786	37961928	1	2143	9875.2626
1_MACS_peak_1898_lociStitched	chr1	203763962	203766103	1	2142	10250.4657
1_MACS_peak_3498_lociStitched	chr11	33675505	33677646	1	2142	2168.8329999999996
1_MACS_peak_3867_lociStitched	chr11	67797019	67799160	1	2142	6679.0636
1_MACS_peak_5408_lociStitched	chr12	117535661	117537802	1	2142	5556.1091
1_MACS_peak_5491_lociStitched	chr12	123319593	123321734	1	2142	1692.0323
1_MACS_peak_8185_lociStitched	chr16	29936426	29938567	1	2142	6235.8766
1_MACS_peak_8299_lociStitched	chr16	53088146	53090287	1	2142	4626.0587
1_MACS_peak_15141_lociStitched	chr3	12525174	12527315	1	2142	3385.7774
1_MACS_peak_15178_lociStitched	chr3	14527178	14529319	1	2142	2156.8434
1_MACS_peak_17748_lociStitched	chr5	9528265	9530406	1	2142	1789.4478
1_MACS_peak_19230_lociStitched	chr6	16472968	16475109	1	2142	1230.8609
1_MACS_peak_11247_lociStitched	chr19	39925391	39927531	1	2141	6367.784
1_MACS_peak_16000_lociStitched	chr3	125634173	125636313	1	2141	3343.108
1_MACS_peak_19174_lociStitched	chr6	10747069	10749209	1	2141	4541.936
1_MACS_peak_744_lociStitched	chr1	64058486	64060625	1	2140	7555.8036
1_MACS_peak_953_lociStitched	chr1	93296872	93299011	1	2140	5614.4472
1_MACS_peak_1871_lociStitched	chr1	202128165	202130304	1	2140	2253.2225999999996
1_MACS_peak_2022_lociStitched	chr1	215739932	215742071	1	2140	4915.4220000000005
1_MACS_peak_5809_lociStitched	chr13	45693434	45695573	1	2140	3113.9562
1_MACS_peak_12397_lociStitched	chr2	85580571	85582710	1	2140	3254.7024
1_MACS_peak_24321_lociStitched	chrX	30670404	30672543	1	2140	2928.0771
1_MACS_peak_346_lociStitched	chr1	26451962	26454100	1	2139	1754.6566
1_MACS_peak_1511_lociStitched	chr1	160000608	160002746	1	2139	3677.7876
1_MACS_peak_2311_lociStitched	chr10	1640519	1642657	1	2139	1409.3696
1_MACS_peak_21106_lociStitched	chr7	55505851	55507989	1	2139	1795.0648
1_MACS_peak_6299_lociStitched	chr14	32727525	32729662	1	2138	1439.6969
1_MACS_peak_7929_lociStitched	chr16	4474655	4476792	1	2138	8265.0612
1_MACS_peak_8825_lociStitched	chr17	5341188	5343325	1	2138	3159.7682
1_MACS_peak_9633_lociStitched	chr17	66081626	66083763	1	2138	1036.445
1_MACS_peak_10499_lociStitched	chr18	77710590	77712727	1	2138	3075.3567000000003
1_MACS_peak_256_lociStitched	chr1	20125404	20127540	1	2137	5881.476
1_MACS_peak_3745_lociStitched	chr11	64807611	64809747	1	2137	7597.9656
1_MACS_peak_5075_lociStitched	chr12	74930990	74933126	1	2137	3179.8632
1_MACS_peak_5783_lociStitched	chr13	41884762	41886898	1	2137	6563.714400000001
1_MACS_peak_7913_lociStitched	chr16	3332146	3334282	1	2137	8109.1104000000005
1_MACS_peak_8909_lociStitched	chr17	10599889	10602025	1	2137	6197.1768
1_MACS_peak_9399_lociStitched	chr17	45400464	45402600	1	2137	5587.776
1_MACS_peak_9485_lociStitched	chr17	53045147	53047283	1	2137	3757.6512000000002
1_MACS_peak_9986_lociStitched	chr18	3758543	3760679	1	2137	1177.1496
1_MACS_peak_12672_lociStitched	chr2	114340811	114342947	1	2137	13746.8688
1_MACS_peak_13622_lociStitched	chr20	4980624	4982760	1	2137	3234.5448
1_MACS_peak_20355_lociStitched	chr6	138724314	138726449	1	2136	4460.655500000001
1_MACS_peak_21359_lociStitched	chr7	92053403	92055538	1	2136	1412.089
1_MACS_peak_21526_lociStitched	chr7	105751604	105753739	1	2136	5814.2455
1_MACS_peak_21622_lociStitched	chr7	120918135	120920270	1	2136	2555.168
1_MACS_peak_22391_lociStitched	chr8	62006916	62009051	1	2136	2202.893
1_MACS_peak_23681_lociStitched	chr9	100818406	100820541	1	2136	3686.718
1_MACS_peak_1047_lociStitched	chr1	108724196	108726330	1	2135	1552.6984
1_MACS_peak_4814_lociStitched	chr12	49109648	49111782	1	2135	4937.222400000001
1_MACS_peak_6054_lociStitched	chr13	99852121	99854255	1	2135	5846.3063999999995
1_MACS_peak_8827_lociStitched	chr17	5388713	5390847	1	2135	7630.117
1_MACS_peak_15455_lociStitched	chr3	49822757	49824891	1	2135	4548.1942
2_MACS_peak_16822_lociStitched	chr4	40291009	40293143	2	1400	816.255
1_MACS_peak_17569_lociStitched	chr4	184019418	184021552	1	2135	2024.3124
1_MACS_peak_17978_lociStitched	chr5	41924294	41926428	1	2135	9815.759800000002
1_MACS_peak_23096_lociStitched	chr8	144415610	144417744	1	2135	4169.4092
1_MACS_peak_1184_lociStitched	chr1	119529218	119531351	1	2134	5020.8687
1_MACS_peak_4210_lociStitched	chr11	118271099	118273232	1	2134	10032.992100000001
1_MACS_peak_9453_lociStitched	chr17	48502917	48505050	1	2134	1447.2404999999999
1_MACS_peak_11232_lociStitched	chr19	39389316	39391449	1	2134	6063.6924
1_MACS_peak_16438_lociStitched	chr3	183891797	183893930	1	2134	5579.5014
1_MACS_peak_18036_lociStitched	chr5	54928575	54930708	1	2134	1468.7838
1_MACS_peak_18388_lociStitched	chr5	102090239	102092372	1	2134	3496.8402
1_MACS_peak_20183_lociStitched	chr6	116574058	116576191	1	2134	3310.8426
1_MACS_peak_21018_lociStitched	chr7	44120881	44123014	1	2134	6943.1283
1_MACS_peak_22719_lociStitched	chr8	101303558	101305691	1	2134	1050.0759
1_MACS_peak_24907_lociStitched	chrX	154686989	154689122	1	2134	3791.6208
1_MACS_peak_2152_lociStitched	chr1	229760590	229762722	1	2133	6057.012000000001
1_MACS_peak_11044_lociStitched	chr19	18810511	18812643	1	2133	1300.52
1_MACS_peak_17158_lociStitched	chr4	100483506	100485638	1	2133	5798.4004
1_MACS_peak_18972_lociStitched	chr5	176432409	176434541	1	2133	8655.0672
1_MACS_peak_21342_lociStitched	chr7	89974821	89976953	1	2133	4018.6068
1_MACS_peak_22575_lociStitched	chr8	84298689	84300821	1	2133	1683.0008
1_MACS_peak_23421_lociStitched	chr9	37745299	37747431	1	2133	1647.8228000000001
1_MACS_peak_445_lociStitched	chr1	33501075	33503206	1	2132	4214.2656
1_MACS_peak_524_lociStitched	chr1	40651325	40653456	1	2132	2011.0247
1_MACS_peak_1356_lociStitched	chr1	151880933	151883064	1	2132	8743.9192
1_MACS_peak_1376_lociStitched	chr1	153699615	153701746	1	2132	12975.2328
1_MACS_peak_1627_lociStitched	chr1	170136499	170138630	1	2132	1277.9607
1_MACS_peak_1690_lociStitched	chr1	179197639	179199770	1	2132	10575.726799999999
1_MACS_peak_3468_lociStitched	chr11	26935441	26937572	1	2132	2045.3337999999999
1_MACS_peak_9583_lociStitched	chr17	62096841	62098972	1	2132	5363.0877
1_MACS_peak_13057_lociStitched	chr2	187349809	187351940	1	2132	5050.8962
1_MACS_peak_13717_lociStitched	chr20	20187522	20189653	1	2132	1219.1451000000002
1_MACS_peak_16585_lociStitched	chr3	197353498	197355629	1	2132	8261.6739
1_MACS_peak_6908_lociStitched	chr14	102514200	102516330	1	2131	1285.4550000000002
1_MACS_peak_6959_lociStitched	chr14	105281363	105283493	1	2131	7413.465
1_MACS_peak_12983_lociStitched	chr2	176045151	176047281	1	2131	4571.831999999999
1_MACS_peak_16897_lociStitched	chr4	57252856	57254986	1	2131	2784.549
1_MACS_peak_21576_lociStitched	chr7	112428986	112431116	1	2131	7401.536999999999
1_MACS_peak_785_lociStitched	chr1	68200890	68203019	1	2130	5075.9618
1_MACS_peak_1645_lociStitched	chr1	172713965	172716094	1	2130	1477.1001999999999
1_MACS_peak_2439_lociStitched	chr10	19212262	19214391	1	2130	1131.9893
1_MACS_peak_8855_lociStitched	chr17	7254063	7256192	1	2130	4546.905299999999
1_MACS_peak_9770_lociStitched	chr17	75084053	75086182	1	2130	5896.9042
1_MACS_peak_14581_lociStitched	chr22	22220510	22222639	1	2130	7835.7845
1_MACS_peak_20476_lociStitched	chr6	155053720	155055849	1	2130	10688.431600000002
2_MACS_peak_24186_lociStitched	chrX	6976599	6978728	2	2060	1387.2564
1_MACS_peak_1016_lociStitched	chr1	101490410	101492538	1	2129	4861.203200000001
1_MACS_peak_4508_lociStitched	chr12	11323176	11325304	1	2129	9903.4992
1_MACS_peak_20652_lociStitched	chr7	3900828	3902956	1	2129	1420.2272
1_MACS_peak_21935_lociStitched	chr8	8538962	8541090	1	2129	1391.0736
1_MACS_peak_22699_lociStitched	chr8	99128481	99130609	1	2129	4981.648
1_MACS_peak_22701_lociStitched	chr8	99305021	99307149	1	2129	8188.7568
1_MACS_peak_3336_lociStitched	chr11	3861288	3863415	1	2128	6417.371700000001
1_MACS_peak_13939_lociStitched	chr20	42142024	42144151	1	2128	4013.8617
1_MACS_peak_16099_lociStitched	chr3	137905485	137907612	1	2128	8244.8901
1_MACS_peak_22924_lociStitched	chr8	126102773	126104900	1	2128	9139.0809
1_MACS_peak_8421_lociStitched	chr16	68055995	68058121	1	2127	8131.3122
1_MACS_peak_10482_lociStitched	chr18	73075778	73077904	1	2127	1952.5184
1_MACS_peak_10922_lociStitched	chr19	15396842	15398968	1	2127	949.4716
1_MACS_peak_17069_lociStitched	chr4	83955159	83957285	1	2127	3378.214
1_MACS_peak_18615_lociStitched	chr5	134209267	134211393	1	2127	7651.474
1_MACS_peak_1592_lociStitched	chr1	166844302	166846427	1	2126	12352.837500000001
1_MACS_peak_1878_lociStitched	chr1	202856830	202858955	1	2126	8925.6375
1_MACS_peak_2744_lociStitched	chr10	70230115	70232240	1	2126	3319.25
1_MACS_peak_4240_lociStitched	chr11	119076003	119078128	1	2126	7474.2625
1_MACS_peak_4860_lociStitched	chr12	51441189	51443314	1	2126	6558.8125
1_MACS_peak_15464_lociStitched	chr3	50282980	50285105	1	2126	4298.450000000001
1_MACS_peak_19198_lociStitched	chr6	12232444	12234569	1	2126	1686.6125
1_MACS_peak_19518_lociStitched	chr6	32996007	32998132	1	2126	1450.3125
1_MACS_peak_22348_lociStitched	chr8	56985717	56987842	1	2126	5773.2
1_MACS_peak_3820_lociStitched	chr11	66246661	66248785	1	2125	6233.9400000000005
1_MACS_peak_15419_lociStitched	chr3	48341680	48343804	1	2125	7003.6776
1_MACS_peak_15653_lociStitched	chr3	70706922	70709046	1	2125	2591.2799999999997
1_MACS_peak_16421_lociStitched	chr3	182399547	182401671	1	2125	11937.3048
1_MACS_peak_20581_lociStitched	chr6	168598867	168600991	1	2125	2339.586
1_MACS_peak_20822_lociStitched	chr7	22924607	22926731	1	2125	1888.6607999999999
1_MACS_peak_3756_lociStitched	chr11	64948043	64950166	1	2124	6541.5999
1_MACS_peak_4071_lociStitched	chr11	96121881	96124004	1	2124	4598.2057
1_MACS_peak_13967_lociStitched	chr20	43538226	43540349	1	2124	1514.1236
1_MACS_peak_17159_lociStitched	chr4	100736994	100739117	1	2124	2630.8216
1_MACS_peak_20797_lociStitched	chr7	20776793	20778916	1	2124	4030.5155
1_MACS_peak_23074_lociStitched	chr8	142248112	142250235	1	2124	1620.0613
1_MACS_peak_520_lociStitched	chr1	40468197	40470319	1	2123	1404.1273999999999
1_MACS_peak_3422_lociStitched	chr11	14925803	14927925	1	2123	5733.644
1_MACS_peak_4131_lociStitched	chr11	108724074	108726196	1	2123	3273.185
1_MACS_peak_5685_lociStitched	chr13	27824846	27826968	1	2123	7862.8588
1_MACS_peak_9051_lociStitched	chr17	26826997	26829119	1	2123	1980.4626
1_MACS_peak_9338_lociStitched	chr17	42187285	42189407	1	2123	3648.5668
1_MACS_peak_10868_lociStitched	chr19	13067089	13069211	1	2123	7150.079
1_MACS_peak_19019_lociStitched	chr5	179104428	179106550	1	2123	5954.7564
1_MACS_peak_19774_lociStitched	chr6	53223045	53225167	1	2123	10346.2354
1_MACS_peak_20739_lociStitched	chr7	12442365	12444487	1	2123	4096.521000000001
1_MACS_peak_503_lociStitched	chr1	39680722	39682843	1	2122	1242.906
1_MACS_peak_699_lociStitched	chr1	54664727	54666848	1	2122	4335.7482
1_MACS_peak_1399_lociStitched	chr1	154599077	154601198	1	2122	7424.1363
2_MACS_peak_4004_lociStitched	chr11	84819889	84822010	2	2041	969.7212
1_MACS_peak_4680_lociStitched	chr12	26984775	26986896	1	2122	4872.5733
1_MACS_peak_10623_lociStitched	chr19	3034856	3036977	1	2122	4320.6891000000005
1_MACS_peak_12225_lociStitched	chr2	64430366	64432487	1	2122	4721.7702
1_MACS_peak_13251_lociStitched	chr2	208633202	208635323	1	2122	1843.7853
1_MACS_peak_13301_lociStitched	chr2	219133885	219136006	1	2122	2605.0122
1_MACS_peak_16439_lociStitched	chr3	183902915	183905036	1	2122	6402.6627
1_MACS_peak_18520_lociStitched	chr5	126365323	126367444	1	2122	3697.3272
1_MACS_peak_21050_lociStitched	chr7	45496038	45498159	1	2122	1521.3933000000002
1_MACS_peak_21579_lociStitched	chr7	112699324	112701445	1	2122	2033.4027
1_MACS_peak_23930_lociStitched	chr9	130185555	130187676	1	2122	5048.4042
1_MACS_peak_1406_lociStitched	chr1	154778430	154780550	1	2121	2201.832
1_MACS_peak_5565_lociStitched	chr12	128991371	128993491	1	2121	1141.8319999999999
1_MACS_peak_11907_lociStitched	chr2	24306152	24308272	1	2121	3646.824
1_MACS_peak_22082_lociStitched	chr8	22551616	22553736	1	2121	2055.552
1_MACS_peak_23268_lociStitched	chr9	15422063	15424183	1	2121	4877.484
1_MACS_peak_3329_lociStitched	chr11	3077121	3079240	1	2120	10510.24
1_MACS_peak_3477_lociStitched	chr11	30363489	30365608	1	2120	1537.5464
1_MACS_peak_4832_lociStitched	chr12	49657907	49660026	1	2120	6044.4475
1_MACS_peak_8516_lociStitched	chr16	74639687	74641806	1	2120	6472.2735999999995
1_MACS_peak_11215_lociStitched	chr19	38538312	38540431	1	2120	1306.5754000000002
1_MACS_peak_11761_lociStitched	chr2	3604897	3607016	1	2120	4692.7374
1_MACS_peak_12827_lociStitched	chr2	151247528	151249647	1	2120	2300.1744999999996
1_MACS_peak_12949_lociStitched	chr2	172778310	172780429	1	2120	3580.4743
1_MACS_peak_16286_lociStitched	chr3	160938216	160940335	1	2120	6429.045999999999
1_MACS_peak_2129_lociStitched	chr1	228289518	228291636	1	2119	3723.8676
1_MACS_peak_15634_lociStitched	chr3	69099901	69102019	1	2119	4338.5112
1_MACS_peak_20191_lociStitched	chr6	116891727	116893845	1	2119	4125.864
1_MACS_peak_18_lociStitched	chr1	1071715	1073832	1	2118	4044.7402
1_MACS_peak_1530_lociStitched	chr1	161038311	161040428	1	2118	3892.7396
1_MACS_peak_3844_lociStitched	chr11	67119816	67121933	1	2118	7535.461499999999
1_MACS_peak_5890_lociStitched	chr13	53086988	53089105	1	2118	1866.7706
1_MACS_peak_6819_lociStitched	chr14	93650091	93652208	1	2118	5250.16
1_MACS_peak_10899_lociStitched	chr19	14116346	14118463	1	2118	13900.8571
1_MACS_peak_10945_lociStitched	chr19	16307730	16309847	1	2118	6777.5755
1_MACS_peak_11412_lociStitched	chr19	46232897	46235014	1	2118	5237.2463
1_MACS_peak_20755_lociStitched	chr7	15595885	15598002	1	2118	2189.1897
1_MACS_peak_20982_lociStitched	chr7	40173082	40175199	1	2118	9446.6891
1_MACS_peak_3591_lociStitched	chr11	48130131	48132247	1	2117	3593.6027999999997
1_MACS_peak_9121_lociStitched	chr17	30468365	30470481	1	2117	3785.7356
2_MACS_peak_15247_lociStitched	chr3	25501930	25504046	2	1730	756.0468
1_MACS_peak_16328_lociStitched	chr3	169939384	169941500	1	2117	7477.9439999999995
1_MACS_peak_18048_lociStitched	chr5	55332183	55334299	1	2117	5785.144
1_MACS_peak_23660_lociStitched	chr9	98911753	98913869	1	2117	2381.1348
1_MACS_peak_24906_lociStitched	chrX	154610937	154613053	1	2117	3975.7524
1_MACS_peak_9096_lociStitched	chr17	28926783	28928898	1	2116	7474.1985
1_MACS_peak_11779_lociStitched	chr2	7773458	7775573	1	2116	1818.6885
1_MACS_peak_16388_lociStitched	chr3	178371963	178374078	1	2116	1953.837
1_MACS_peak_21514_lociStitched	chr7	104908449	104910564	1	2116	4225.347
1_MACS_peak_22453_lociStitched	chr8	70247227	70249342	1	2116	1240.0245
1_MACS_peak_8210_lociStitched	chr16	30440146	30442260	1	2115	2764.9006
1_MACS_peak_10674_lociStitched	chr19	5679325	5681439	1	2115	4886.7224
1_MACS_peak_16405_lociStitched	chr3	179167644	179169758	1	2115	2951.5668
1_MACS_peak_18104_lociStitched	chr5	64919543	64921657	1	2115	3839.4468
1_MACS_peak_20201_lociStitched	chr6	117922509	117924623	1	2115	6826.9516
1_MACS_peak_5361_lociStitched	chr12	112279095	112281208	1	2114	8540.5347
1_MACS_peak_8222_lociStitched	chr16	30644795	30646908	1	2114	8519.616
1_MACS_peak_11399_lociStitched	chr19	45952971	45955084	1	2114	2758.5215000000003
1_MACS_peak_12837_lociStitched	chr2	152683799	152685912	1	2114	6109.5282
1_MACS_peak_13867_lociStitched	chr20	34042096	34044209	1	2114	10922.097
1_MACS_peak_14797_lociStitched	chr22	37593980	37596093	1	2114	6425.633
1_MACS_peak_8577_lociStitched	chr16	81347619	81349731	1	2113	4451.6736
2_MACS_peak_9395_lociStitched	chr17	45265377	45267489	2	2103	5724.153600000001
1_MACS_peak_14195_lociStitched	chr20	62461197	62463309	1	2113	3568.224
1_MACS_peak_14292_lociStitched	chr21	26979092	26981204	1	2113	3537.6
1_MACS_peak_18692_lociStitched	chr5	140997070	140999182	1	2113	3900.864
2_MACS_peak_24527_lociStitched	chrX	65294311	65296423	2	1884	994.9632
1_MACS_peak_3155_lociStitched	chr10	120924001	120926112	1	2112	6900.6479
1_MACS_peak_15488_lociStitched	chr3	51704529	51706640	1	2112	5219.0253
1_MACS_peak_17678_lociStitched	chr5	1652610	1654721	1	2112	2046.8256000000001
1_MACS_peak_19589_lociStitched	chr6	36719621	36721732	1	2112	1635.3917000000001
1_MACS_peak_21343_lociStitched	chr7	90032037	90034148	1	2112	5347.163
1_MACS_peak_22132_lociStitched	chr8	27250071	27252182	1	2112	1803.4272999999998
1_MACS_peak_22148_lociStitched	chr8	28195348	28197459	1	2112	2656.9046
1_MACS_peak_2540_lociStitched	chr10	34469631	34471741	1	2111	1689.4769999999999
1_MACS_peak_7311_lociStitched	chr15	53494548	53496658	1	2111	1357.363
1_MACS_peak_13851_lociStitched	chr20	33002082	33004192	1	2111	1603.3890000000001
1_MACS_peak_22173_lociStitched	chr8	29386049	29388159	1	2111	5353.703
1_MACS_peak_22737_lociStitched	chr8	101919853	101921963	1	2111	1614.783
1_MACS_peak_44_lociStitched	chr1	1589569	1591678	1	2110	8437.4763
1_MACS_peak_343_lociStitched	chr1	26323335	26325444	1	2110	3082.3035
1_MACS_peak_11227_lociStitched	chr19	39321335	39323444	1	2110	7850.3307
1_MACS_peak_17339_lociStitched	chr4	130773569	130775678	1	2110	2601.8733
1_MACS_peak_18988_lociStitched	chr5	176923317	176925426	1	2110	4673.3331
1_MACS_peak_21301_lociStitched	chr7	82306275	82308384	1	2110	1272.1488
1_MACS_peak_23713_lociStitched	chr9	104248060	104250169	1	2110	4970.2803
1_MACS_peak_24847_lociStitched	chrX	151901948	151904057	1	2110	5636.5134
1_MACS_peak_429_lociStitched	chr1	32816185	32818293	1	2109	8228.7888
