#JJN3_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/JJN3_H3K27ac_ROSE/JJN3_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by JJN3_jia.bam
#Using cutoff of 25157.466 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam	enhancerRank	isSuper
1_MACS_peak_2896_lociStitched	chr10	91403801	91405413	1	1613	1832.844	12069	0
1_MACS_peak_19136_lociStitched	chr6	7757502	7760001	1	2500	1832.7666	12070	0
1_MACS_peak_531_lociStitched	chr1	40942546	40943715	1	1170	1832.7582	12071	0
1_MACS_peak_17219_lociStitched	chr4	109750757	109752841	1	2085	1832.0444	12072	0
1_MACS_peak_18493_lociStitched	chr5	123788363	123790562	1	2200	1831.5471	12073	0
1_MACS_peak_2456_lociStitched	chr10	22516978	22518650	1	1673	1831.0072	12074	0
1_MACS_peak_9331_lociStitched	chr17	41560596	41562116	1	1521	1830.08	12075	0
1_MACS_peak_12554_lociStitched	chr2	106307738	106309650	1	1913	1829.2104	12076	0
3_MACS_peak_23312_lociStitched	chr9	22101714	22105875	3	3422	1829.1756	12077	0
1_MACS_peak_22081_lociStitched	chr8	22525921	22527171	1	1251	1828	12078	0
1_MACS_peak_722_lociStitched	chr1	59478600	59480310	1	1711	1826.109	12079	0
2_MACS_peak_2507_lociStitched	chr10	28965823	28969143	2	2185	1825.668	12080	0
1_MACS_peak_19572_lociStitched	chr6	35578362	35579962	1	1601	1824.64	12081	0
1_MACS_peak_5400_lociStitched	chr12	117256350	117257682	1	1333	1824.4404	12082	0
1_MACS_peak_8362_lociStitched	chr16	61815113	61816543	1	1431	1823.822	12083	0
1_MACS_peak_11213_lociStitched	chr19	38269587	38270941	1	1355	1823.4318	12084	0
1_MACS_peak_13497_lociStitched	chr2	238874984	238876609	1	1626	1823.4125	12085	0
1_MACS_peak_5027_lociStitched	chr12	66523857	66525211	1	1355	1822.3486	12086	0
2_MACS_peak_17217_lociStitched	chr4	109621806	109624979	2	2847	1822.2539	12087	0
1_MACS_peak_10758_lociStitched	chr19	9878726	9880099	1	1374	1820.598	12088	0
1_MACS_peak_1847_lociStitched	chr1	200121890	200124330	1	2441	1820.24	12089	0
2_MACS_peak_504_lociStitched	chr1	39733398	39736316	2	2842	1819.9566	12090	0
1_MACS_peak_2629_lociStitched	chr10	46089329	46090570	1	1242	1818.8096	12091	0
1_MACS_peak_11779_lociStitched	chr2	7773458	7775573	1	2116	1818.6885	12092	0
1_MACS_peak_6741_lociStitched	chr14	86167604	86170462	1	2859	1818.5454	12093	0
1_MACS_peak_8068_lociStitched	chr16	17462949	17464476	1	1528	1818.1989	12094	0
1_MACS_peak_8378_lociStitched	chr16	66729831	66731503	1	1673	1817.9656	12095	0
1_MACS_peak_2043_lociStitched	chr1	220472959	220474718	1	1760	1817.9265	12096	0
1_MACS_peak_14607_lociStitched	chr22	22958624	22960299	1	1676	1817.375	12097	0
1_MACS_peak_9557_lociStitched	chr17	58754266	58755924	1	1659	1817.168	12098	0
1_MACS_peak_8506_lociStitched	chr16	72820797	72822113	1	1317	1817.0012	12099	0
1_MACS_peak_19635_lociStitched	chr6	42184819	42186192	1	1374	1816.6163	12100	0
1_MACS_peak_8723_lociStitched	chr17	1011835	1013370	1	1536	1816.519	12101	0
2_MACS_peak_138_lociStitched	chr1	9711707	9716102	2	2681	1816.4535	12102	0
1_MACS_peak_18509_lociStitched	chr5	124340311	124343184	1	2874	1815.736	12103	0
1_MACS_peak_9092_lociStitched	chr17	28667144	28668500	1	1357	1815.684	12104	0
1_MACS_peak_13436_lociStitched	chr2	232507005	232508637	1	1633	1815.6	12105	0
1_MACS_peak_15595_lociStitched	chr3	61622083	61624323	1	2241	1814.176	12106	0
1_MACS_peak_15662_lociStitched	chr3	71631021	71633672	1	2652	1813.284	12107	0
1_MACS_peak_16580_lociStitched	chr3	197182970	197184138	1	1169	1812.9696	12108	0
1_MACS_peak_9235_lociStitched	chr17	37843845	37845086	1	1242	1812.4805	12109	0
2_MACS_peak_7642_lociStitched	chr15	88721803	88725633	2	2206	1811.973	12110	0
1_MACS_peak_23878_lociStitched	chr9	126773192	126775360	1	2169	1811.7976	12111	0
1_MACS_peak_15420_lociStitched	chr3	48470109	48471701	1	1593	1811.3776	12112	0
1_MACS_peak_6637_lociStitched	chr14	73493001	73494034	1	1034	1810.849	12113	0
2_MACS_peak_18050_lociStitched	chr5	55353403	55357166	2	2757	1810.3793	12114	0
1_MACS_peak_12198_lociStitched	chr2	61371423	61373023	1	1601	1809.28	12115	0
1_MACS_peak_3368_lociStitched	chr11	8364248	8365629	1	1382	1808.6957	12116	0
1_MACS_peak_20344_lociStitched	chr6	138225230	138226909	1	1680	1808.1151	12117	0
1_MACS_peak_4025_lociStitched	chr11	88147066	88149257	1	2192	1807.3559	12118	0
2_MACS_peak_14518_lociStitched	chr22	17697325	17701091	2	2206	1806.9268	12119	0
1_MACS_peak_21874_lociStitched	chr7	155532968	155535748	1	2781	1806.444	12120	0
2_MACS_peak_18350_lociStitched	chr5	95194224	95198054	2	2140	1805.845	12121	0
1_MACS_peak_12538_lociStitched	chr2	99756977	99758645	1	1669	1805.61	12122	0
1_MACS_peak_5414_lociStitched	chr12	118573242	118575038	1	1797	1804.2616	12123	0
1_MACS_peak_22132_lociStitched	chr8	27250071	27252182	1	2112	1803.4273	12124	0
1_MACS_peak_14318_lociStitched	chr21	33650572	33652135	1	1564	1803.0768	12125	0
1_MACS_peak_5815_lociStitched	chr13	46626178	46627559	1	1382	1803.0336	12126	0
1_MACS_peak_24545_lociStitched	chrX	70473213	70474980	1	1768	1802.6934	12127	0
1_MACS_peak_6068_lociStitched	chr13	100740614	100742094	1	1481	1802.492	12128	0
1_MACS_peak_24658_lociStitched	chrX	108778939	108780929	1	1991	1802.343	12129	0
1_MACS_peak_4707_lociStitched	chr12	28851283	28853090	1	1808	1801.9404	12130	0
1_MACS_peak_4280_lociStitched	chr11	124542955	124544397	1	1443	1801.779	12131	0
1_MACS_peak_22626_lociStitched	chr8	93021090	93023585	1	2496	1801.6395	12132	0
1_MACS_peak_14449_lociStitched	chr21	44985067	44986124	1	1058	1801.128	12133	0
1_MACS_peak_23663_lociStitched	chr9	99539720	99541214	1	1495	1800.8676	12134	0
1_MACS_peak_12594_lociStitched	chr2	110264170	110265945	1	1776	1800.7375	12135	0
1_MACS_peak_23620_lociStitched	chr9	94537778	94540621	1	2844	1800.4719	12136	0
1_MACS_peak_17424_lociStitched	chr4	155470662	155472220	1	1559	1800.269	12137	0
1_MACS_peak_23452_lociStitched	chr9	46843465	46844908	1	1444	1800.1425	12138	0
1_MACS_peak_8883_lociStitched	chr17	8040848	8042911	1	2064	1799.7612	12139	0
2_MACS_peak_5581_lociStitched	chr12	131705998	131707928	2	1909	1799.532	12140	0
1_MACS_peak_1820_lociStitched	chr1	196902425	196903650	1	1226	1799.28	12141	0
1_MACS_peak_4132_lociStitched	chr11	109816495	109817960	1	1466	1799.02	12142	0
1_MACS_peak_13260_lociStitched	chr2	210288116	210290959	1	2844	1798.7661	12143	0
1_MACS_peak_8329_lociStitched	chr16	57047744	57049514	1	1771	1798.674	12144	0
1_MACS_peak_22896_lociStitched	chr8	123485458	123487881	1	2424	1798.5929	12145	0
1_MACS_peak_19493_lociStitched	chr6	32440755	32442433	1	1679	1798.4804	12146	0
1_MACS_peak_1758_lociStitched	chr1	185014048	185015760	1	1713	1798.456	12147	0
3_MACS_peak_22838_lociStitched	chr8	114874563	114878571	3	3611	1798.3896	12148	0
3_MACS_peak_11634_lociStitched	chr19	55014665	55021012	3	2686	1798.1051	12149	0
1_MACS_peak_7384_lociStitched	chr15	65186992	65188590	1	1599	1797.9098	12150	0
1_MACS_peak_11493_lociStitched	chr19	49361880	49363208	1	1329	1797.3152	12151	0
1_MACS_peak_10439_lociStitched	chr18	65026635	65028670	1	2036	1797.312	12152	0
1_MACS_peak_7199_lociStitched	chr15	42499713	42501026	1	1314	1796.184	12153	0
1_MACS_peak_15018_lociStitched	chr22	48026612	48028254	1	1643	1796.0196	12154	0
1_MACS_peak_24731_lociStitched	chrX	119737361	119738770	1	1410	1795.9114	12155	0
1_MACS_peak_5453_lociStitched	chr12	121497259	121498969	1	1711	1795.5	12156	0
1_MACS_peak_6707_lociStitched	chr14	78173600	78175238	1	1639	1795.248	12157	0
2_MACS_peak_16014_lociStitched	chr3	127468472	127470498	2	2010	1795.2386	12158	0
1_MACS_peak_21106_lociStitched	chr7	55505851	55507989	1	2139	1795.0648	12159	0
1_MACS_peak_13633_lociStitched	chr20	6082501	6084900	1	2400	1794.6919	12160	0
1_MACS_peak_15465_lociStitched	chr3	50297185	50298444	1	1260	1793.5714	12161	0
1_MACS_peak_16164_lociStitched	chr3	146402533	146404585	1	2053	1793.448	12162	0
2_MACS_peak_22544_lociStitched	chr8	81011773	81014886	2	2962	1793.3993	12163	0
1_MACS_peak_522_lociStitched	chr1	40562198	40563523	1	1326	1793.3875	12164	0
1_MACS_peak_10740_lociStitched	chr19	8361230	8362926	1	1697	1793.3504	12165	0
1_MACS_peak_6484_lociStitched	chr14	60670349	60672278	1	1930	1792.6197	12166	0
2_MACS_peak_19998_lociStitched	chr6	97259747	97265267	2	2120	1791.24	12167	0
2_MACS_peak_11599_lociStitched	chr19	53695839	53701065	2	1697	1789.905	12168	0
1_MACS_peak_17765_lociStitched	chr5	11655155	11657304	1	2150	1789.9021	12169	0
1_MACS_peak_10562_lociStitched	chr19	1566865	1568877	1	2013	1789.8752	12170	0
1_MACS_peak_9245_lociStitched	chr17	38095377	38097047	1	1671	1789.572	12171	0
1_MACS_peak_16710_lociStitched	chr4	10458062	10459543	1	1482	1789.4923	12172	0
1_MACS_peak_24323_lociStitched	chrX	30906702	30908404	1	1703	1789.4828	12173	0
1_MACS_peak_17748_lociStitched	chr5	9528265	9530406	1	2142	1789.4478	12174	0
1_MACS_peak_21784_lociStitched	chr7	143397835	143399656	1	1822	1789.1325	12175	0
1_MACS_peak_8317_lociStitched	chr16	56553305	56554622	1	1318	1789.0128	12176	0
1_MACS_peak_13754_lociStitched	chr20	24127948	24130271	1	2324	1788.4777	12177	0
1_MACS_peak_9865_lociStitched	chr17	78448529	78451316	1	2788	1788.4179	12178	0
1_MACS_peak_10825_lociStitched	chr19	11848794	11850378	1	1585	1788.336	12179	0
1_MACS_peak_3017_lociStitched	chr10	103989571	103991885	1	2315	1788.0278	12180	0
1_MACS_peak_11507_lociStitched	chr19	49652660	49654389	1	1730	1786.9215	12181	0
1_MACS_peak_999_lociStitched	chr1	100231473	100232882	1	1410	1786.8938	12182	0
1_MACS_peak_5571_lociStitched	chr12	129337615	129339195	1	1581	1786.822	12183	0
1_MACS_peak_9990_lociStitched	chr18	4391299	4393048	1	1750	1786.6035	12184	0
1_MACS_peak_6424_lociStitched	chr14	53196724	53197863	1	1140	1786.0659	12185	0
1_MACS_peak_16581_lociStitched	chr3	197220967	197222824	1	1858	1785.5055	12186	0
1_MACS_peak_11596_lociStitched	chr19	53445071	53446458	1	1388	1785.4851	12187	0
1_MACS_peak_13724_lociStitched	chr20	20446528	20448299	1	1772	1785.3451	12188	0
1_MACS_peak_9030_lociStitched	chr17	21001960	21003348	1	1389	1784.968	12189	0
1_MACS_peak_22084_lociStitched	chr8	22572403	22574076	1	1674	1784.9237	12190	0
1_MACS_peak_2167_lociStitched	chr1	231747482	231749656	1	2175	1784.6366	12191	0
1_MACS_peak_23691_lociStitched	chr9	101866796	101868402	1	1607	1784.1054	12192	0
1_MACS_peak_4247_lociStitched	chr11	119563802	119566303	1	2502	1783.9633	12193	0
1_MACS_peak_13313_lociStitched	chr2	219597174	219599557	1	2384	1783.1989	12194	0
1_MACS_peak_19919_lociStitched	chr6	84568901	84570219	1	1319	1782.4632	12195	0
1_MACS_peak_3037_lociStitched	chr10	104613684	104614651	1	968	1782.3744	12196	0
1_MACS_peak_24293_lociStitched	chrX	20158991	20160824	1	1834	1781.8593	12197	0
3_MACS_peak_18877_lociStitched	chr5	163785427	163792234	3	2511	1780.7112	12198	0
1_MACS_peak_10508_lociStitched	chr19	343829	345030	1	1202	1780.6026	12199	0
1_MACS_peak_206_lociStitched	chr1	15929485	15930821	1	1337	1780.4872	12200	0
1_MACS_peak_10911_lociStitched	chr19	14358355	14360386	1	2032	1780.3746	12201	0
1_MACS_peak_4599_lociStitched	chr12	18198022	18200283	1	2262	1779.8592	12202	0
1_MACS_peak_6419_lociStitched	chr14	52455668	52457086	1	1419	1779.59	12203	0
1_MACS_peak_4840_lociStitched	chr12	50082530	50084115	1	1586	1779.4795	12204	0
1_MACS_peak_3248_lociStitched	chr10	135170344	135171742	1	1399	1778.6754	12205	0
1_MACS_peak_16821_lociStitched	chr4	40266397	40267946	1	1550	1778.4069	12206	0
1_MACS_peak_24470_lociStitched	chrX	53023937	53025362	1	1426	1778.115	12207	0
1_MACS_peak_11695_lociStitched	chr19	57921823	57923325	1	1503	1777.7672	12208	0
1_MACS_peak_3149_lociStitched	chr10	120788909	120790594	1	1686	1777.675	12209	0
1_MACS_peak_3975_lociStitched	chr11	77589654	77592032	1	2379	1777.555	12210	0
1_MACS_peak_20589_lociStitched	chr6	170615147	170616487	1	1341	1777.376	12211	0
1_MACS_peak_2248_lociStitched	chr1	243264309	243265338	1	1030	1776.9801	12212	0
1_MACS_peak_12217_lociStitched	chr2	63276926	63278806	1	1881	1776.036	12213	0
1_MACS_peak_23892_lociStitched	chr9	127421143	127423313	1	2171	1775.494	12214	0
1_MACS_peak_10034_lociStitched	chr18	11511050	11513109	1	2060	1775.0639	12215	0
1_MACS_peak_22108_lociStitched	chr8	25239778	25242855	1	3078	1774.8136	12216	0
1_MACS_peak_18496_lociStitched	chr5	123966263	123968280	1	2018	1774.5566	12217	0
1_MACS_peak_7715_lociStitched	chr15	94773016	94775524	1	2509	1774.1592	12218	0
1_MACS_peak_15698_lociStitched	chr3	73782349	73783909	1	1561	1774.032	12219	0
1_MACS_peak_2000_lociStitched	chr1	212605592	212606995	1	1404	1773.5323	12220	0
1_MACS_peak_20605_lociStitched	chr7	870773	872474	1	1702	1772.7822	12221	0
1_MACS_peak_14557_lociStitched	chr22	20747747	20749080	1	1334	1771.9569	12222	0
1_MACS_peak_4294_lociStitched	chr11	125771875	125773357	1	1483	1771.731	12223	0
1_MACS_peak_17259_lociStitched	chr4	116925812	116927505	1	1694	1771.5552	12224	0
1_MACS_peak_3036_lociStitched	chr10	104555529	104557369	1	1841	1771.552	12225	0
1_MACS_peak_7356_lociStitched	chr15	60819887	60821607	1	1721	1770.912	12226	0
1_MACS_peak_12743_lociStitched	chr2	132918634	132919759	1	1126	1770.4125	12227	0
2_MACS_peak_12281_lociStitched	chr2	68514697	68518923	2	2752	1770.2714	12228	0
1_MACS_peak_20519_lociStitched	chr6	159273823	159275424	1	1602	1770.0656	12229	0
1_MACS_peak_2652_lociStitched	chr10	51826993	51828544	1	1552	1769.691	12230	0
2_MACS_peak_779_lociStitched	chr1	68027120	68030568	2	2276	1769.5136	12231	0
1_MACS_peak_4287_lociStitched	chr11	124980499	124982307	1	1809	1769.4896	12232	0
1_MACS_peak_1634_lociStitched	chr1	171809905	171811674	1	1770	1769.3538	12233	0
1_MACS_peak_14652_lociStitched	chr22	25959957	25961716	1	1760	1767.0914	12234	0
1_MACS_peak_15470_lociStitched	chr3	50364907	50366269	1	1363	1766.7864	12235	0
1_MACS_peak_197_lociStitched	chr1	14687038	14688487	1	1450	1766.4759	12236	0
1_MACS_peak_17793_lociStitched	chr5	15700974	15702839	1	1866	1766.3415	12237	0
1_MACS_peak_24657_lociStitched	chrX	107333562	107335629	1	2068	1765.6314	12238	0
2_MACS_peak_12661_lociStitched	chr2	113579120	113583342	2	2634	1763.5294	12239	0
2_MACS_peak_17214_lociStitched	chr4	109541148	109542815	2	1600	1763.1859	12240	0
1_MACS_peak_11084_lociStitched	chr19	21949345	21950632	1	1288	1762.9326	12241	0
1_MACS_peak_11470_lociStitched	chr19	48921567	48923324	1	1758	1762.271	12242	0
1_MACS_peak_16274_lociStitched	chr3	159744571	159746585	1	2015	1761.0416	12243	0
2_MACS_peak_20997_lociStitched	chr7	42999926	43005696	2	2308	1761.004	12244	0
1_MACS_peak_17874_lociStitched	chr5	30100141	30101816	1	1676	1760.76	12245	0
1_MACS_peak_2107_lociStitched	chr1	226543224	226544913	1	1690	1760.6136	12246	0
1_MACS_peak_24718_lociStitched	chrX	118986221	118987651	1	1431	1760.044	12247	0
1_MACS_peak_10869_lociStitched	chr19	13075708	13076835	1	1128	1760.0359	12248	0
1_MACS_peak_7496_lociStitched	chr15	75300029	75302806	1	2778	1758.3964	12249	0
1_MACS_peak_5420_lociStitched	chr12	120314401	120315794	1	1394	1758.3839	12250	0
1_MACS_peak_3447_lociStitched	chr11	19462885	19464986	1	2102	1757.6966	12251	0
1_MACS_peak_11975_lociStitched	chr2	29092311	29093961	1	1651	1757.58	12252	0
1_MACS_peak_11598_lociStitched	chr19	53605806	53607315	1	1510	1757.0796	12253	0
1_MACS_peak_2967_lociStitched	chr10	99159794	99161598	1	1805	1755.6528	12254	0
3_MACS_peak_24571_lociStitched	chrX	77165640	77169142	3	3199	1755.5526	12255	0
1_MACS_peak_22841_lociStitched	chr8	114901569	114904170	1	2602	1755.4149	12256	0
1_MACS_peak_11042_lociStitched	chr19	18746994	18748569	1	1576	1755.18	12257	0
1_MACS_peak_16959_lociStitched	chr4	74454439	74456954	1	2516	1754.7155	12258	0
1_MACS_peak_346_lociStitched	chr1	26451962	26454100	1	2139	1754.6566	12259	0
1_MACS_peak_21130_lociStitched	chr7	64022682	64024077	1	1396	1754.4915	12260	0
1_MACS_peak_17967_lociStitched	chr5	40604951	40606819	1	1869	1753.8652	12261	0
1_MACS_peak_17402_lociStitched	chr4	148700153	148702404	1	2252	1752.6286	12262	0
1_MACS_peak_2898_lociStitched	chr10	91646992	91649633	1	2642	1752.5676	12263	0
1_MACS_peak_4434_lociStitched	chr12	5399469	5401150	1	1682	1752.2744	12264	0
1_MACS_peak_19831_lociStitched	chr6	69384324	69386815	1	2492	1752.1694	12265	0
1_MACS_peak_23075_lociStitched	chr8	142299533	142301419	1	1887	1752.094	12266	0
2_MACS_peak_11371_lociStitched	chr19	45270694	45274569	2	2564	1751.8875	12267	0
1_MACS_peak_18128_lociStitched	chr5	67583548	67585161	1	1614	1751.5567	12268	0
1_MACS_peak_21243_lociStitched	chr7	75795351	75796700	1	1350	1750.3275	12269	0
1_MACS_peak_19977_lociStitched	chr6	91134561	91136478	1	1918	1749.0708	12270	0
1_MACS_peak_2661_lociStitched	chr10	52499022	52500494	1	1473	1748.2944	12271	0
1_MACS_peak_1661_lociStitched	chr1	174843276	174845199	1	1924	1747.2378	12272	0
1_MACS_peak_4301_lociStitched	chr11	125984065	125985852	1	1788	1747.1499	12273	0
1_MACS_peak_11348_lociStitched	chr19	44529035	44530297	1	1263	1746.1032	12274	0
1_MACS_peak_20767_lociStitched	chr7	17719025	17721259	1	2235	1746.0944	12275	0
1_MACS_peak_6891_lociStitched	chr14	100658680	100660092	1	1413	1745.5144	12276	0
1_MACS_peak_2906_lociStitched	chr10	92630994	92632523	1	1530	1744.7419	12277	0
3_MACS_peak_23229_lociStitched	chr9	6644096	6647150	3	2496	1744.1394	12278	0
1_MACS_peak_14789_lociStitched	chr22	37296853	37298676	1	1824	1744.0641	12279	0
1_MACS_peak_11134_lociStitched	chr19	34286255	34288105	1	1851	1743.81	12280	0
1_MACS_peak_5771_lociStitched	chr13	41344674	41346112	1	1439	1743.7188	12281	0
1_MACS_peak_10377_lociStitched	chr18	56553911	56555930	1	2020	1743.6084	12282	0
1_MACS_peak_5039_lociStitched	chr12	68725427	68726909	1	1483	1743.4248	12283	0
2_MACS_peak_5402_lociStitched	chr12	117462600	117464524	2	1892	1743.3364	12284	0
2_MACS_peak_24197_lociStitched	chrX	9308639	9311172	2	2526	1743.2106	12285	0
1_MACS_peak_23362_lociStitched	chr9	33296839	33298878	1	2040	1742.5294	12286	0
1_MACS_peak_21654_lociStitched	chr7	126009755	126011464	1	1710	1742.1546	12287	0
1_MACS_peak_12289_lociStitched	chr2	68667773	68669531	1	1759	1742.0022	12288	0
1_MACS_peak_11707_lociStitched	chr19	58192786	58194069	1	1284	1741.6725	12289	0
1_MACS_peak_9868_lociStitched	chr17	78733523	78735896	1	2374	1740.1209	12290	0
2_MACS_peak_14869_lociStitched	chr22	39461707	39465094	2	2709	1739.9019	12291	0
1_MACS_peak_24749_lociStitched	chrX	125473183	125475913	1	2731	1739.829	12292	0
1_MACS_peak_3601_lociStitched	chr11	57260524	57262163	1	1640	1739.4707	12293	0
1_MACS_peak_7304_lociStitched	chr15	52773468	52775789	1	2322	1738.6611	12294	0
1_MACS_peak_3938_lociStitched	chr11	73693225	73695083	1	1859	1738.5306	12295	0
1_MACS_peak_17865_lociStitched	chr5	27472270	27474154	1	1885	1738.1784	12296	0
1_MACS_peak_20764_lociStitched	chr7	17441553	17443425	1	1873	1736.8416	12297	0
1_MACS_peak_21076_lociStitched	chr7	49436873	49438751	1	1879	1736.5866	12298	0
1_MACS_peak_4251_lociStitched	chr11	120080647	120082534	1	1888	1736.2287	12299	0
1_MACS_peak_3993_lociStitched	chr11	82706511	82709056	1	2546	1735.69	12300	0
1_MACS_peak_9727_lociStitched	chr17	73662721	73663982	1	1262	1735.136	12301	0
1_MACS_peak_14742_lociStitched	chr22	34237056	34239513	1	2458	1734.8877	12302	0
2_MACS_peak_17825_lociStitched	chr5	22636737	22639629	2	2818	1734.6216	12303	0
1_MACS_peak_15931_lociStitched	chr3	119012328	119013932	1	1605	1734.5656	12304	0
1_MACS_peak_704_lociStitched	chr1	55181004	55182282	1	1279	1733.607	12305	0
1_MACS_peak_12197_lociStitched	chr2	61292807	61294001	1	1195	1733.091	12306	0
1_MACS_peak_2172_lociStitched	chr1	233507422	233509507	1	2086	1732.8435	12307	0
1_MACS_peak_24738_lociStitched	chrX	122865815	122867482	1	1668	1732.6798	12308	0
1_MACS_peak_6128_lociStitched	chr13	111267456	111268987	1	1532	1732.0203	12309	0
1_MACS_peak_2170_lociStitched	chr1	233085789	233087055	1	1267	1732.0146	12310	0
1_MACS_peak_16413_lociStitched	chr3	180319447	180320718	1	1272	1731.7375	12311	0
1_MACS_peak_15284_lociStitched	chr3	33154851	33156169	1	1319	1731.5884	12312	0
1_MACS_peak_12380_lociStitched	chr2	76026774	76029496	1	2723	1731.4642	12313	0
1_MACS_peak_18079_lociStitched	chr5	57755335	57756881	1	1547	1731.0562	12314	0
1_MACS_peak_2409_lociStitched	chr10	14226307	14228045	1	1739	1730.7004	12315	0
1_MACS_peak_16304_lociStitched	chr3	167467397	167469157	1	1761	1730.432	12316	0
1_MACS_peak_8609_lociStitched	chr16	84681623	84682991	1	1369	1730.3832	12317	0
1_MACS_peak_22786_lociStitched	chr8	104776858	104778958	1	2101	1730.19	12318	0
1_MACS_peak_24789_lociStitched	chrX	133506588	133508301	1	1714	1729.7874	12319	0
1_MACS_peak_14357_lociStitched	chr21	35916728	35918524	1	1797	1729.0092	12320	0
1_MACS_peak_23821_lociStitched	chr9	117458704	117460567	1	1864	1728.864	12321	0
1_MACS_peak_769_lociStitched	chr1	66896984	66898536	1	1553	1728.4624	12322	0
1_MACS_peak_2689_lociStitched	chr10	60094605	60095799	1	1195	1727.5986	12323	0
1_MACS_peak_3025_lociStitched	chr10	104220423	104221976	1	1554	1724.1406	12324	0
1_MACS_peak_22637_lociStitched	chr8	93447998	93450739	1	2742	1723.8149	12325	0
1_MACS_peak_6924_lociStitched	chr14	103522878	103524683	1	1806	1723.5945	12326	0
1_MACS_peak_11564_lociStitched	chr19	52096887	52098482	1	1596	1723.3975	12327	0
2_MACS_peak_4912_lociStitched	chr12	54717991	54719612	2	1585	1722.7988	12328	0
1_MACS_peak_9021_lociStitched	chr17	20284254	20286209	1	1956	1722.746	12329	0
1_MACS_peak_23973_lociStitched	chr9	131485686	131487423	1	1738	1722.2355	12330	0
1_MACS_peak_8433_lociStitched	chr16	68450593	68452493	1	1901	1720.07	12331	0
1_MACS_peak_18656_lociStitched	chr5	138774605	138775775	1	1171	1719.9	12332	0
1_MACS_peak_24381_lociStitched	chrX	46404084	46405756	1	1673	1719.8192	12333	0
1_MACS_peak_10915_lociStitched	chr19	14543681	14545036	1	1356	1719.766	12334	0
2_MACS_peak_22947_lociStitched	chr8	126780943	126785236	2	3242	1718.9172	12335	0
1_MACS_peak_8549_lociStitched	chr16	78132820	78134494	1	1675	1718.6958	12336	0
