REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_3998_lociStitched	chr10	78983077	78992949	2	7314	15565.1824	1796.704	1145	KCNMA1		KCNMA1	1145	1
1_MACS_peak_15888_lociStitched	chr2	65139637	65146942	1	7306	29463.2565	1620.9795	1146	LOC400958		LOC400958	1146	1
2_MACS_peak_28708_lociStitched	chr7	142187742	142197890	2	7304	9434.5956	2373.6172	1147			MTRNR2L6	1147	1
3_MACS_peak_25409_lociStitched	chr6	15244566	15257702	3	7303	8312.4608	1842.9808	1148	JARID2		JARID2	1148	1
2_MACS_peak_12920_lociStitched	chr17	66452226	66459628	2	7302	10923.1314	1416.7428	1149	WIPI1	PRKAR1A,MIR635	WIPI1	1149	1
2_MACS_peak_726_lociStitched	chr1	42265081	42276331	2	7300	11712.375	1620	1150	HIVEP3		HIVEP3	1150	1
2_MACS_peak_25162_lociStitched	chr5	180610527	180619938	2	7296	8580.9498	1590.459	1151		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	1151	1
3_MACS_peak_26952_lociStitched	chr6	149555220	149569003	3	7295	11103.5848	1379.6783	1152			TAB2	1152	1
3_MACS_peak_6879_lociStitched	chr12	48276218	48289110	3	7286	10851.1964	2119.4448	1153	VDR		VDR	1153	1
2_MACS_peak_10870_lociStitched	chr16	14590931	14598364	2	7284	7800.1902	1297.0585	1154	PARN		PARN	1154	1
3_MACS_peak_21038_lociStitched	chr3	128994628	129003111	3	7277	9595.1213	1594.804	1155	COPG,C3orf37	C3orf47,H1FX	C3orf37	1155	1
1_MACS_peak_30107_lociStitched	chr8	134508204	134515476	1	7273	25834.5072	1711.8288	1156	ST3GAL1		ST3GAL1	1156	1
1_MACS_peak_29972_lociStitched	chr8	124754611	124761878	1	7268	15497.6042	1086.4165	1157		FAM91A1,ANXA13	ANXA13	1157	1
2_MACS_peak_13263_lociStitched	chr18	2635610	2643493	2	7268	14274.5364	1197.4277	1158		SMCHD1,LOC645158	LOC645158	1158	1
3_MACS_peak_22755_lociStitched	chr4	103533016	103542608	3	7268	9064.44	1491.556	1159	NFKB1		NFKB1	1159	1
3_MACS_peak_31602_lociStitched	chrX	1324966	1335628	3	7266	9692.8242	384.8982	1160	CRLF2		CRLF2	1160	1
1_MACS_peak_17003_lociStitched	chr2	175457276	175464540	1	7265	28410.2304	1169.504	1161	WIPF1		WIPF1	1161	1
1_MACS_peak_14476_lociStitched	chr19	19173547	19180811	1	7265	6860.848	1204.3712	1162	SLC25A42	ARMC6,SUGP2	SLC25A42	1162	1
2_MACS_peak_12225_lociStitched	chr17	31154245	31164429	2	7265	17722.1968	1766.924	1163	MYO1D		MYO1D	1163	1
4_MACS_peak_5251_lociStitched	chr11	59316969	59334339	4	7261	9649.035	2664.558	1164		OR4D11,OR4D9,MIR3162,OSBP	MIR3162	1164	1
2_MACS_peak_4408_lociStitched	chr10	111966959	111974806	2	7260	11200.8078	1558.4142	1165	MXI1	MXI1	MXI1	1165	1
3_MACS_peak_1799_lociStitched	chr1	153747289	153764989	3	7252	19096.53	3925.86	1166	SLC27A3	INTS3	SLC27A3	1166	1
2_MACS_peak_29953_lociStitched	chr8	124046140	124055358	2	7241	10757.406	1807.6498	1167	DERL1	WDR67	DERL1	1167	1
3_MACS_peak_28301_lociStitched	chr7	106182782	106194854	3	7241	10429.0008	2712.5784	1168			FLJ36031	1168	1
1_MACS_peak_2409_lociStitched	chr1	193504758	193511994	1	7237	17035.7148	1840.1148	1169			B3GALT2	1169	1
1_MACS_peak_21097_lociStitched	chr3	133290357	133297591	1	7235	13133.327	1380.9706	1170	CDV3		CDV3	1170	1
2_MACS_peak_28905_lociStitched	chr8	1990996	2000545	2	7235	22436.3304	1514.4714	1171	MYOM2		MYOM2	1171	1
2_MACS_peak_17043_lociStitched	chr2	178409269	178418601	2	7233	10057.0964	1744.1508	1172	TTC30B		TTC30B	1172	1
2_MACS_peak_5828_lociStitched	chr11	95940113	95950336	2	7233	10991.7696	1719.5086	1173	MAML2		MIR1260B	1173	1
3_MACS_peak_4854_lociStitched	chr11	12829083	12838582	3	7222	7447.216	1260.5173	1174	TEAD1		TEAD1	1174	1
2_MACS_peak_28396_lociStitched	chr7	115784436	115794333	2	7222	8255.0877	1935.8532	1175			TES	1175	1
2_MACS_peak_9909_lociStitched	chr15	52770992	52780565	2	7220	9200.6103	1614.0078	1176	MYO5A		MYO5A	1176	1
4_MACS_peak_14189_lociStitched	chr19	9928662	9946902	4	7220	8461.536	2442.336	1177	UBL5,PIN1,FBXL12	ZNF846	UBL5	1177	1
2_MACS_peak_30752_lociStitched	chr9	73026740	73036857	2	7219	25091.1717	1599.4977	1178	KLF9		KLF9	1178	1
4_MACS_peak_27545_lociStitched	chr7	36982631	36998428	4	7216	5274.6183	2012.5378	1179	ELMO1	MIR1200	MIR1200	1179	1
1_MACS_peak_28240_lociStitched	chr7	102152021	102159227	1	7207	8371.9308	3012.108	1180		LRWD1,SPDYE2,ALKBH4,POLR2J	SPDYE2	1180	1
4_MACS_peak_25546_lociStitched	chr6	26295312	26314587	4	7205	7258.965	2679.225	1181		HIST1H2BH,HIST1H2BI,HIST1H4G,HIST1H3F,HIST1H3G,HIST1H4H	HIST1H4H	1181	1
3_MACS_peak_5183_lociStitched	chr11	47414342	47431069	3	7198	9766.8953	1886.8056	1182	SLC39A13	MYBPC3,SPI1,PSMC3,RAPSN	SLC39A13	1182	1
3_MACS_peak_6658_lociStitched	chr12	27295650	27303852	3	7194	9190.341	1537.0548	1183			C12orf71	1183	1
2_MACS_peak_21437_lociStitched	chr3	169754964	169765545	2	7194	12502.5096	2433.63	1184	GPR160		GPR160	1184	1
1_MACS_peak_10221_lociStitched	chr15	75334249	75341438	1	7190	37177.1946	1703.0741	1185	PPCDC	SCAMP5	PPCDC	1185	1
3_MACS_peak_6058_lociStitched	chr11	118888270	118902012	3	7176	12719.5952	2457.0696	1186	TRAPPC4,MIR3656,RPS25,SLC37A4	FOXR1,CCDC84,VPS11,RPL23AP64,HYOU1	SLC37A4	1186	1
2_MACS_peak_13110_lociStitched	chr17	76163762	76171497	2	7175	14078.4735	1149.421	1187	SYNGR2,TK1	TMC8,C17orf99,AFMID,BIRC5,TMC6,EPR1	SYNGR2	1187	1
2_MACS_peak_11738_lociStitched	chr17	977513	985390	2	7174	9086.1195	1105.1431	1188	ABR		ABR	1188	1
3_MACS_peak_19155_lociStitched	chr22	22510892	22524109	3	7171	18954.4997	1970.6547	1189			VPREB1	1189	1
2_MACS_peak_8201_lociStitched	chr13	46750766	46759053	2	7170	8160.2089	833.6722	1190	LCP1		LCP1	1190	1
3_MACS_peak_17834_lociStitched	chr20	5092933	5109014	3	7170	12250.5058	2632.4597	1191	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	1191	1
3_MACS_peak_16363_lociStitched	chr2	109200366	109212778	3	7169	9534.8984	2101.3516	1192	LIMS1	LIMS1	LIMS1	1192	1
1_MACS_peak_28465_lociStitched	chr7	121944618	121951785	1	7168	18232.1313	1535.8881	1193	LOC154860	FEZF1	FEZF1	1193	1
2_MACS_peak_31407_lociStitched	chr9	131445360	131453355	2	7164	14790.75	1494.2655	1194	SET	PKN3,WDR34,ZDHHC12	SET	1194	1
3_MACS_peak_5072_lociStitched	chr11	35099048	35111876	3	7153	6322.9212	1659.9432	1195		CD44	CD44	1195	1
1_MACS_peak_463_lociStitched	chr1	28570069	28577218	1	7150	13761.1101	1512.0135	1196		ATPIF1,SESN2,PTAFR,DNAJC8	ATPIF1	1196	1
3_MACS_peak_15167_lociStitched	chr2	8653742	8666823	3	7147	11774.2081	1807.7942	1197			ID2	1197	1
2_MACS_peak_5076_lociStitched	chr11	35139009	35149373	2	7146	7119.0316	1672.7496	1198		CD44	CD44	1198	1
3_MACS_peak_28532_lociStitched	chr7	128162554	128173857	3	7145	19008.2551	1989.328	1199		METTL2B	METTL2B	1199	1
2_MACS_peak_32527_lociStitched	chrX	135207767	135215275	2	7142	10373.0528	690.736	1200		FHL1	FHL1	1200	1
4_MACS_peak_32473_lociStitched	chrX	129298986	129310640	4	7140	6676.5766	1125.7764	1201	RAB33A,AIFM1	AIFM1	RAB33A	1201	1
4_MACS_peak_13150_lociStitched	chr17	78227882	78238752	4	7131	14099.477	1410.926	1202	RNF213	SLC26A11,SGSH	RNF213	1202	1
2_MACS_peak_12629_lociStitched	chr17	47435135	47444033	2	7130	8583.9006	1333.8102	1203	ZNF652	PHB	ZNF652	1203	1
2_MACS_peak_12136_lociStitched	chr17	27046078	27056705	2	7128	17803.4131	2073.3277	1204	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	1204	1
1_MACS_peak_21257_lociStitched	chr3	150478239	150485363	1	7125	11223.1496	1211.7924	1205	SIAH2		SIAH2	1205	1
2_MACS_peak_5274_lociStitched	chr11	60632172	60640879	2	7125	9652.5802	1179.7985	1206	ZP1	CCDC86,TMEM109,GPR44,PRPF19	ZP1	1206	1
3_MACS_peak_9557_lociStitched	chr15	31519378	31531801	3	7121	15103.8834	1888.296	1207			KLF13	1207	1
2_MACS_peak_31155_lociStitched	chr9	112862578	112873608	2	7119	8917.755	1810.023	1208	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	1208	1
2_MACS_peak_5647_lociStitched	chr11	75733672	75746315	2	7106	8281.165	1783.9273	1209	UVRAG		WNT11	1209	1
2_MACS_peak_10520_lociStitched	chr15	93197141	93209887	2	7106	8966.811	1816.305	1210	FAM174B		FAM174B	1210	1
1_MACS_peak_14056_lociStitched	chr19	3983955	3991044	1	7090	15081.8475	1898.4342	1211	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	1211	1
3_MACS_peak_21194_lociStitched	chr3	143538898	143552229	3	7090	6680.1641	1806.3505	1212	SLC9A9		SLC9A9	1212	1
3_MACS_peak_1618_lociStitched	chr1	145501213	145517328	3	7089	18649.8895	3583.976	1213	RBM8A,PEX11B,GNRHR2	ANKRD34A,LIX1L,ITGA10,ANKRD35,POLR3GL	RBM8A	1213	1
3_MACS_peak_15748_lociStitched	chr2	54982144	54996202	3	7087	10679.8626	1904.859	1214	EML6		EML6	1214	1
2_MACS_peak_8386_lociStitched	chr13	78703268	78712922	2	7085	12155.3514	1476.0966	1215			EDNRB	1215	1
1_MACS_peak_6642_lociStitched	chr12	26305483	26312565	1	7083	22614.9506	1574.3286	1216		SSPN,BHLHE41	BHLHE41	1216	1
2_MACS_peak_469_lociStitched	chr1	28827008	28837017	2	7083	13627.2535	1668.5003	1217	RCC1,SNHG3	RCC1,TRNAU1AP	RCC1	1217	1
4_MACS_peak_17630_lociStitched	chr2	233939934	233952274	4	7083	6701.854	981.03	1218	INPP5D	NEU2	INPP5D	1218	1
1_MACS_peak_31700_lociStitched	chrX	12904868	12911948	1	7081	12528.06	716.496	1219	TLR7	TLR8,LOC349408	TLR8	1219	1
1_MACS_peak_25742_lociStitched	chr6	32934675	32941753	1	7079	46819.5544	1547.2508	1220	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	1220	1
3_MACS_peak_18115_lociStitched	chr20	32250462	32263126	3	7075	11145.5864	1947.7232	1221	C20orf144,C20orf134,NECAB3	E2F1,PXMP4	C20orf134	1221	1
2_MACS_peak_6045_lociStitched	chr11	118560231	118568190	2	7073	7857.9207	1602.9426	1222		TREH	TREH	1222	1
2_MACS_peak_2688_lociStitched	chr1	209938943	209949203	2	7072	24475.23	2382.372	1223	TRAF3IP3	C1orf74,IRF6	C1orf74	1223	1
4_MACS_peak_868_lociStitched	chr1	52029314	52045236	4	7072	9358.9516	2136.7324	1224		OSBPL9,EPS15	OSBPL9	1224	1
2_MACS_peak_24931_lociStitched	chr5	157856059	157863664	2	7068	9801.324	1163.565	1225			CLINT1	1225	1
2_MACS_peak_21931_lociStitched	chr4	4029526	4037323	2	7058	16788.5004	1561.7391	1226			LOC348926	1226	1
1_MACS_peak_9920_lociStitched	chr15	53019496	53026552	1	7057	23257.2816	1257.3792	1227		KIAA1370	KIAA1370	1227	1
3_MACS_peak_28431_lociStitched	chr7	119602877	119615756	3	7055	7727.4	2006.5482	1228			KCND2	1228	1
2_MACS_peak_13766_lociStitched	chr18	56751182	56762662	2	7051	17061.576	1843.688	1229		LOC390858,SEC11C	SEC11C	1229	1
2_MACS_peak_15153_lociStitched	chr2	5834880	5842478	2	7050	14729.4828	947.4706	1230	SOX11		SOX11	1230	1
1_MACS_peak_29330_lociStitched	chr8	38621952	38628999	1	7048	8736.8706	1336.1112	1231	TACC1	TACC1	TACC1	1231	1
2_MACS_peak_17235_lociStitched	chr2	198072749	198082820	2	7047	14533.4601	1774.5102	1232	ANKRD44		ANKRD44	1232	1
2_MACS_peak_22223_lociStitched	chr4	38664359	38673603	2	7043	10456.8128	1115.7508	1233	KLF3,FLJ13197		FLJ13197	1233	1
3_MACS_peak_18202_lociStitched	chr20	35455435	35472591	3	7043	8670.6424	2268.0232	1234	C20orf117	C20orf118	C20orf117	1234	1
4_MACS_peak_23401_lociStitched	chr4	186176483	186188178	4	7042	6220.5705	2004.523	1235	SNX25		SNX25	1235	1
3_MACS_peak_21859_lociStitched	chr3	197450303	197464909	3	7041	11768.0542	3089.169	1236	KIAA0226	FYTTD1,MIR922	KIAA0226	1236	1
4_MACS_peak_15172_lociStitched	chr2	8817852	8826376	4	7035	6110.0032	1232.5704	1237	ID2		ID2	1237	1
1_MACS_peak_21622_lociStitched	chr3	182429330	182436360	1	7031	22162.075	1945.201	1238			ATP11B	1238	1
3_MACS_peak_653_lociStitched	chr1	39657072	39672204	3	7024	10755.8256	2448.3576	1239	MACF1		MACF1	1239	1
1_MACS_peak_12905_lociStitched	chr17	65642114	65649128	1	7015	40989.1146	1184.6646	1240	PITPNC1		NOL11	1240	1
2_MACS_peak_15862_lociStitched	chr2	64551706	64558835	2	7015	13912.2435	1504.219	1241			LOC150992	1241	1
1_MACS_peak_24550_lociStitched	chr5	131434946	131441959	1	7014	39518.255	1450.2884	1242		IL3,CSF2	CSF2	1242	1
2_MACS_peak_25181_lociStitched	chr6	251475	261451	2	7013	12614.652	2123.8904	1243		DUSP22	DUSP22	1243	1
1_MACS_peak_19867_lociStitched	chr3	14161186	14168195	1	7010	11746.3831	1400.3982	1244	TMEM43,CHCHD4		CHCHD4	1244	1
3_MACS_peak_22585_lociStitched	chr4	82545608	82558137	3	7010	7663.9893	1641.299	1245			RASGEF1B	1245	1
2_MACS_peak_13227_lociStitched	chr17	80405803	80417659	2	7005	20122.0032	2097.3264	1246	NARF,C17orf62	HEXDC,C17orf101	C17orf62	1246	1
1_MACS_peak_9751_lociStitched	chr15	42894743	42901743	1	7001	12278.7	1039.5	1247	STARD9		STARD9	1247	1
2_MACS_peak_2138_lociStitched	chr1	168302401	168313346	2	7000	5621.352	2378.3485	1248		MIR557	MIR557	1248	1
3_MACS_peak_4637_lociStitched	chr10	135201325	135215565	3	6998	15834.88	1774.304	1249	PAOX,MTG1	PRAP1,C10orf125,MIR3944,ECHS1,SPRN	MTG1	1249	1
3_MACS_peak_23186_lociStitched	chr4	156579474	156598341	3	6997	9808.9533	2630.0598	1250	GUCY1A3		GUCY1A3	1250	1
4_MACS_peak_17045_lociStitched	chr2	178475404	178494748	4	6997	10265.8608	2481.8352	1251	TTC30A,PDE11A		TTC30A	1251	1
3_MACS_peak_27524_lociStitched	chr7	34773680	34787532	3	6991	10254.6356	1745.352	1252	NPSR1,AAA1		AAA1	1252	1
1_MACS_peak_7229_lociStitched	chr12	68380395	68387383	1	6989	33469.7248	1282.9968	1253			IFNG	1253	1
4_MACS_peak_30890_lociStitched	chr9	92156399	92171547	4	6987	8320.7964	1978.3288	1254		GADD45G	GADD45G	1254	1
3_MACS_peak_19713_lociStitched	chr22	50906955	50920870	3	6986	9139.372	1683.715	1255	ADM2,SBF1	MIOX,NCAPH2,LMF2,SCO2,TYMP	SBF1	1255	1
1_MACS_peak_17130_lociStitched	chr2	187810631	187817613	1	6983	27277.2776	1120.611	1256			ZSWIM2	1256	1
1_MACS_peak_7469_lociStitched	chr12	94563552	94570529	1	6978	25311.8583	1671.6892	1257	PLXNC1		PLXNC1	1257	1
2_MACS_peak_27071_lociStitched	chr6	162571276	162579143	2	6978	5694.9213	603.3989	1258	PARK2		PACRG	1258	1
4_MACS_peak_3906_lociStitched	chr10	73619736	73634533	4	6974	7710.7167	1999.0747	1259		CDH23,PSAP	PSAP	1259	1
1_MACS_peak_13420_lociStitched	chr18	20803529	20810498	1	6970	20831.0379	1353.3798	1260	CABLES1		CABLES1	1260	1
2_MACS_peak_3837_lociStitched	chr10	69522806	69533656	2	6970	8656.13	1566.74	1261			DNAJC12	1261	1
2_MACS_peak_1549_lociStitched	chr1	120832586	120840519	2	6967	11360.056	1761.9193	1262	FAM72B		FAM72B	1262	1
2_MACS_peak_11810_lociStitched	chr17	3813459	3821074	2	6966	17110.905	1368.4155	1263	P2RX1	CAMKK1,ATP2A3	P2RX1	1263	1
1_MACS_peak_26761_lociStitched	chr6	134565586	134572548	1	6963	20258.0276	1221.831	1264	SGK1		SGK1	1264	1
2_MACS_peak_20162_lociStitched	chr3	44036297	44046305	2	6961	8218.5696	1520.2152	1265			MIR138-1	1265	1
2_MACS_peak_31220_lociStitched	chr9	117258965	117268621	2	6958	11770.664	1315.1472	1266	DFNB31		DFNB31	1266	1
2_MACS_peak_25468_lociStitched	chr6	20400886	20411241	2	6958	10411.9525	1753.1015	1267	E2F3		E2F3	1267	1
2_MACS_peak_1895_lociStitched	chr1	156092630	156100680	2	6956	6877.115	1559.285	1268	LMNA	SEMA4A,MEX3A	LMNA	1268	1
2_MACS_peak_3988_lociStitched	chr10	77159482	77170086	2	6954	9696.2976	1379.5804	1269	NCRNA00245,ZNF503		NCRNA00245	1269	1
2_MACS_peak_32644_lociStitched	chrX	153615920	153628297	2	6946	14576.3929	908.4718	1270	RPL10	EMD,SNORA70,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	1270	1
2_MACS_peak_27244_lociStitched	chr7	7854305	7861779	2	6944	10761.0652	1326.635	1271	LOC729852		RPA3	1271	1
2_MACS_peak_10498_lociStitched	chr15	91472139	91479592	2	6939	14925.3778	1546.4975	1272	UNC45A,HDDC3	FES,MAN2A2,RCCD1	HDDC3	1272	1
1_MACS_peak_30916_lociStitched	chr9	93702059	93708996	1	6938	35822.668	1577.4738	1273			SYK	1273	1
2_MACS_peak_28404_lociStitched	chr7	116164074	116171025	2	6937	14095.2378	1844.7954	1274	CAV1	CAV2	CAV1	1274	1
2_MACS_peak_6927_lociStitched	chr12	50054284	50065727	2	6935	10916.622	1817.1484	1275	FMNL3	PRPF40B	PRPF40B	1275	1
3_MACS_peak_27476_lociStitched	chr7	30060000	30073437	3	6935	8219.4129	2062.5795	1276	PLEKHA8,FKBP14	SCRN1	FKBP14	1276	1
3_MACS_peak_2013_lociStitched	chr1	161122765	161137546	3	6934	20807.2137	3670.1223	1277	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	1277	1
3_MACS_peak_6704_lociStitched	chr12	31243820	31254599	3	6929	11390.1693	1712.7831	1278	DDX11		DDX11	1278	1
3_MACS_peak_28277_lociStitched	chr7	104937957	104951218	3	6926	8855.6958	2127.0644	1279	SRPK2	SRPK2	SRPK2	1279	1
3_MACS_peak_6507_lociStitched	chr12	12845282	12858525	3	6925	17809.1864	2125.5015	1280	GPR19	CDKN1B,APOLD1	GPR19	1280	1
2_MACS_peak_2940_lociStitched	chr1	228268714	228278932	2	6924	11332.7838	2434.9494	1281	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	1281	1
4_MACS_peak_13098_lociStitched	chr17	75859313	75878720	4	6922	5472.774	2619.945	1282	FLJ45079		FLJ45079	1282	1
1_MACS_peak_31083_lociStitched	chr9	104187014	104193933	1	6920	23758.4622	1357.5078	1283	ALDOB	ZNF189,BAAT,MRPL50	ALDOB	1283	1
1_MACS_peak_22219_lociStitched	chr4	38176453	38183369	1	6917	16018.8392	1418.4716	1284			PTTG2	1284	1
2_MACS_peak_29097_lociStitched	chr8	22297309	22306222	2	6910	12488.8956	1640.8833	1285	PPP3CC		PPP3CC	1285	1
1_MACS_peak_30974_lociStitched	chr9	96027899	96034804	1	6906	14996.279	1156.5875	1286	WNK2		C9orf129	1286	1
1_MACS_peak_12374_lociStitched	chr17	37909172	37916077	1	6906	44358.4105	1544.6485	1287		GRB7,C17orf37	GRB7	1287	1
3_MACS_peak_29230_lociStitched	chr8	29591780	29599100	3	6906	13047.168	1142.652	1288	C8orf75		C8orf75	1288	1
3_MACS_peak_6352_lociStitched	chr12	6468227	6477537	3	6905	18883.473	1546.391	1289	SCNN1A	PLEKHG6,LTBR,TNFRSF1A	SCNN1A	1289	1
3_MACS_peak_19651_lociStitched	chr22	46683185	46694113	3	6899	14511.2912	1541.9408	1290	TTC38,GTSE1,CN5H6.4	TRMU,C22orf40,PKDREJ	CN5H6.4	1290	1
3_MACS_peak_26630_lociStitched	chr6	119811136	119824841	3	6899	9060.3755	1811.801	1291			MAN1A1	1291	1
1_MACS_peak_10112_lociStitched	chr15	68478595	68485491	1	6897	24289.7808	1079.9136	1292	PIAS1,CALML4	CLN6	CALML4	1292	1
2_MACS_peak_13083_lociStitched	chr17	75361420	75369818	2	6894	24567.5092	1397.4272	1293	SEPT9	SEPT9,MIR4316	SEPT9	1293	1
1_MACS_peak_23088_lociStitched	chr4	144256516	144263408	1	6893	13105.8272	1137.8692	1294	GAB1		GAB1	1294	1
2_MACS_peak_12376_lociStitched	chr17	37948389	37958006	2	6890	9306.3709	1813.7662	1295	IKZF3		GRB7	1295	1
3_MACS_peak_410_lociStitched	chr1	27061593	27072435	3	6889	10637.0862	2170.5684	1296	ARID1A	PIGV	ARID1A	1296	1
2_MACS_peak_510_lociStitched	chr1	31943258	31951348	2	6886	13140.587	1219.972	1297		LOC149086,LOC284551	LOC149086	1297	1
1_MACS_peak_23754_lociStitched	chr5	43036837	43043716	1	6880	14554.5882	1648.2084	1298	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	1298	1
2_MACS_peak_23590_lociStitched	chr5	15426475	15433960	2	6880	10517.922	1020.954	1299			FBXL7	1299	1
2_MACS_peak_22517_lociStitched	chr4	77220964	77229450	2	6879	17106.9274	1628.4634	1300	STBD1	FAM47E	STBD1	1300	1
2_MACS_peak_14810_lociStitched	chr19	45250022	45258864	2	6879	13409.7772	1379.352	1301	BCL3	CEACAM16,CBLC	BCL3	1301	1
3_MACS_peak_3167_lociStitched	chr1	249112347	249122061	3	6879	12886.5924	2410.0434	1302	MIR3124,SH3BP5L	ZNF672,ZNF692	SH3BP5L	1302	1
2_MACS_peak_6775_lociStitched	chr12	40010909	40023690	2	6877	18090.2274	1996.3922	1303	C12orf40,ABCD2		C12orf40	1303	1
1_MACS_peak_195_lociStitched	chr1	14361175	14368050	1	6876	20805.125	1273.25	1304			PRDM2	1304	1
3_MACS_peak_15017_lociStitched	chr19	54880466	54891087	3	6871	6854.7934	1298.9483	1305		TTYH1,LILRA4,LAIR1	LAIR1	1305	1
2_MACS_peak_22559_lociStitched	chr4	79686560	79698990	2	6869	11879.351	1854.556	1306	BMP2K		BMP2K	1306	1
3_MACS_peak_5149_lociStitched	chr11	45837782	45847330	3	6867	12695.0208	1472.3016	1307		DKFZp779M0652,SLC35C1,CRY2	SLC35C1	1307	1
1_MACS_peak_23933_lociStitched	chr5	61984559	61991422	1	6864	28717.5372	1233.9674	1308			LRRC70	1308	1
2_MACS_peak_9594_lociStitched	chr15	33296926	33309670	2	6855	14949.9864	1919.2464	1309	FMN1		FMN1	1309	1
3_MACS_peak_21638_lociStitched	chr3	183144783	183157086	3	6846	8938.1295	2662.3692	1310	MCF2L2		MCF2L2	1310	1
3_MACS_peak_14615_lociStitched	chr19	36230777	36240234	3	6845	9012.521	1538.6539	1311	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	1311	1
3_MACS_peak_21815_lociStitched	chr3	195268400	195278250	3	6843	9539.725	1929.615	1312	PPP1R2	APOD	PPP1R2	1312	1
3_MACS_peak_27549_lociStitched	chr7	37243866	37253173	3	6842	6428.3449	1494.7042	1313	ELMO1		ELMO1	1313	1
2_MACS_peak_6116_lociStitched	chr11	122614025	122621148	2	6841	6751.1794	1125.434	1314	UBASH3B		UBASH3B	1314	1
3_MACS_peak_2866_lociStitched	chr1	224684461	224699141	3	6840	15347.94	2504.408	1315			WDR26	1315	1
3_MACS_peak_18186_lociStitched	chr20	34726059	34735599	3	6835	10787.832	1527.354	1316	EPB41L1	EPB41L1	EPB41L1	1316	1
3_MACS_peak_2747_lociStitched	chr1	212825548	212839459	3	6833	8967.0306	2629.179	1317		ATF3,FAM71A,BATF3	FAM71A	1317	1
1_MACS_peak_17962_lociStitched	chr20	17945499	17952330	1	6832	18318.0096	1426.9959	1318	C20orf72,SNX5	SNORD17	SNX5	1318	1
2_MACS_peak_2126_lociStitched	chr1	167682350	167692490	2	6832	11819.184	2727.66	1319	MPZL1		MPZL1	1319	1
2_MACS_peak_25670_lociStitched	chr6	30683829	30690837	2	6827	20080.7232	1534.0512	1320	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	1320	1
2_MACS_peak_7563_lociStitched	chr12	102324209	102331578	2	6824	10611.36	1001.4471	1321			DRAM1	1321	1
3_MACS_peak_5403_lociStitched	chr11	65148346	65157297	3	6824	16528.0215	1746.3401	1322	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	FRMD8	1322	1
3_MACS_peak_22865_lociStitched	chr4	113199986	113210627	3	6824	10915.5378	1570.6116	1323	TIFA	AP1AR,ALPK1	TIFA	1323	1
2_MACS_peak_25953_lociStitched	chr6	44076931	44085724	2	6821	6510.3372	1507.1202	1324	MRPL14	TMEM63B,CAPN11	MRPL14	1324	1
1_MACS_peak_15523_lociStitched	chr2	37600684	37607502	1	6819	46601.03	1647.9106	1325		QPCT	QPCT	1325	1
2_MACS_peak_22930_lociStitched	chr4	121684085	121695822	2	6818	18322.6307	1590.3635	1326	PRDM5		PRDM5	1326	1
2_MACS_peak_13978_lociStitched	chr19	1647292	1654186	2	6817	23516.1234	1134.063	1327	TCF3	UQCR11	TCF3	1327	1
2_MACS_peak_21331_lociStitched	chr3	156845785	156855804	2	6817	16850.9561	2566.8678	1328		LOC100498859,LOC339894,CCNL1	LOC339894	1328	1
1_MACS_peak_2334_lociStitched	chr1	185124493	185131308	1	6816	14453.252	1831.872	1329	C1orf26,C1orf25		C1orf26	1329	1
4_MACS_peak_28817_lociStitched	chr7	150776719	150785638	4	6814	10941.8292	1773.9891	1330	AGAP3,FASTK,TMUB1	ACCN3,SLC4A2,CDK5	TMUB1	1330	1
1_MACS_peak_27303_lociStitched	chr7	14724895	14731703	1	6809	23369.8216	887.7632	1331	DGKB		DGKB	1331	1
2_MACS_peak_15134_lociStitched	chr2	3148143	3156722	2	6809	7492.0407	843.3157	1332			TSSC1	1332	1
3_MACS_peak_30234_lociStitched	chr8	146010587	146025195	3	6809	7786.064	1828.9216	1333	ZNF517,ZNF34,RPL8	ZNF7,ZNF251	RPL8	1333	1
