REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam	41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_30830_lociStitched	chr9	84742052	84744252	1	2201	1885.18	352.65999999999997
1_MACS_peak_1114_lociStitched	chr1	75276709	75278908	1	2200	1841.6625000000001	467.94719999999995
1_MACS_peak_16487_lociStitched	chr2	113644659	113646858	1	2200	1967.4453	337.7664
1_MACS_peak_23659_lociStitched	chr5	32504685	32506884	1	2200	1219.7853	436.5015
1_MACS_peak_26412_lociStitched	chr6	99872365	99874564	1	2200	6336.638400000001	574.5986999999999
1_MACS_peak_2249_lociStitched	chr1	179937873	179940071	1	2199	1475.9569999999999	486.857
1_MACS_peak_2481_lociStitched	chr1	201139233	201141431	1	2199	3094.3444	653.905
1_MACS_peak_4211_lociStitched	chr10	97019449	97021647	1	2199	2417.5802000000003	451.4692
1_MACS_peak_4876_lociStitched	chr11	14664619	14666817	1	2199	2950.3754	234.3068
1_MACS_peak_7017_lociStitched	chr12	54474504	54476702	1	2199	2541.5474000000004	261.562
1_MACS_peak_10669_lociStitched	chr16	2184659	2186857	1	2199	1600.5836	323.76539999999994
1_MACS_peak_10730_lociStitched	chr16	3660634	3662832	1	2199	3809.134	367.2858
1_MACS_peak_11157_lociStitched	chr16	31104891	31107089	1	2199	2647.491	352.11960000000005
1_MACS_peak_13770_lociStitched	chr18	57025084	57027282	1	2199	2994.5552000000002	335.8544
1_MACS_peak_14242_lociStitched	chr19	11265264	11267462	1	2199	4451.3895999999995	447.9524
1_MACS_peak_19884_lociStitched	chr3	15105533	15107731	1	2199	2518.6881999999996	363.98879999999997
1_MACS_peak_22883_lociStitched	chr4	114557441	114559639	1	2199	1304.9526	326.8426
1_MACS_peak_23919_lociStitched	chr5	61518983	61521181	1	2199	1398.1478	408.6082
1_MACS_peak_27685_lociStitched	chr7	46016932	46019130	1	2199	1780.5998000000002	360.25219999999996
1_MACS_peak_32534_lociStitched	chrX	135578205	135580403	1	2199	2512.9734	175.4004
1_MACS_peak_743_lociStitched	chr1	43231649	43233846	1	2198	2112.8549	401.17220000000003
1_MACS_peak_9004_lociStitched	chr14	64318893	64321090	1	2198	1534.6045	119.2971
1_MACS_peak_10476_lociStitched	chr15	90775901	90778098	1	2198	2000.5882	402.9298
1_MACS_peak_16613_lociStitched	chr2	131099127	131101324	1	2198	3451.487	494.5447
1_MACS_peak_19477_lociStitched	chr22	39051819	39054016	1	2198	6500.0442	414.1345
1_MACS_peak_20449_lociStitched	chr3	58222383	58224580	1	2198	1639.8408	311.7543
1_MACS_peak_21830_lociStitched	chr3	196013547	196015744	1	2198	5084.0777	616.9176
1_MACS_peak_21843_lociStitched	chr3	196466275	196468472	1	2198	3394.5847	521.7875
1_MACS_peak_27143_lociStitched	chr7	1608766	1610963	1	2198	3301.8713	279.019
1_MACS_peak_28812_lociStitched	chr7	150687110	150689307	1	2198	2334.9716	458.0745
1_MACS_peak_30148_lociStitched	chr8	141600453	141602650	1	2198	2343.1005	605.7129
1_MACS_peak_516_lociStitched	chr1	32070486	32072682	1	2197	1325.0664000000002	444.69000000000005
1_MACS_peak_5655_lociStitched	chr11	76090990	76093186	1	2197	2138.6844	317.5416
1_MACS_peak_6613_lociStitched	chr12	24714300	24716496	1	2197	1918.6452000000002	205.10639999999998
1_MACS_peak_7075_lociStitched	chr12	56841830	56844026	1	2197	4315.14	349.6032
1_MACS_peak_9524_lociStitched	chr15	29215492	29217688	1	2197	1841.5656000000001	344.9916
1_MACS_peak_11162_lociStitched	chr16	31212851	31215047	1	2197	3782.6099999999997	442.9332
1_MACS_peak_15526_lociStitched	chr2	37811848	37814044	1	2197	2310.8508	494.3196
1_MACS_peak_16378_lociStitched	chr2	109759547	109761743	1	2197	1766.2428	434.14919999999995
1_MACS_peak_20361_lociStitched	chr3	51975450	51977646	1	2197	4224.6648	387.1548
1_MACS_peak_21724_lociStitched	chr3	186543969	186546165	1	2197	3315.0816	574.0344
1_MACS_peak_23333_lociStitched	chr4	181235046	181237242	1	2197	2420.6508000000003	248.3676
1_MACS_peak_4092_lociStitched	chr10	86087498	86089693	1	2196	2149.5634999999997	417.48900000000003
1_MACS_peak_10721_lociStitched	chr16	3397878	3400073	1	2196	2547.5170000000003	402.78249999999997
1_MACS_peak_12401_lociStitched	chr17	38573060	38575255	1	2196	5788.215	430.87850000000003
1_MACS_peak_14660_lociStitched	chr19	39137203	39139398	1	2196	1897.797	326.3965
1_MACS_peak_15637_lociStitched	chr2	44948410	44950605	1	2196	2140.125	305.7635
2_MACS_peak_18624_lociStitched	chr20	62272196	62274391	2	1983	1190.7875	225.86550000000003
1_MACS_peak_19000_lociStitched	chr21	45078665	45080860	1	2196	2721.1415	608.6735
1_MACS_peak_23166_lociStitched	chr4	153599733	153601928	1	2196	3113.6075	392.46599999999995
1_MACS_peak_32161_lociStitched	chrX	70473256	70475451	1	2196	2404.1835	235.9625
1_MACS_peak_2469_lociStitched	chr1	200677510	200679704	1	2195	1726.678	571.7564
1_MACS_peak_3174_lociStitched	chr1	249199454	249201648	1	2195	5261.4313999999995	493.43059999999997
1_MACS_peak_3855_lociStitched	chr10	70586491	70588685	1	2195	1945.4198000000001	237.6102
1_MACS_peak_4664_lociStitched	chr11	776304	778498	1	2195	2596.599	259.3308
1_MACS_peak_5555_lociStitched	chr11	70115551	70117745	1	2195	2021.771	495.18580000000003
1_MACS_peak_9125_lociStitched	chr14	74253066	74255260	1	2195	2297.7762	188.2452
1_MACS_peak_16289_lociStitched	chr2	99756800	99758994	1	2195	3810.5391999999997	442.74920000000003
1_MACS_peak_17369_lociStitched	chr2	207109337	207111531	1	2195	2930.7452000000003	431.7792
1_MACS_peak_17449_lociStitched	chr2	216954306	216956500	1	2195	2846.2762	428.2688
1_MACS_peak_21049_lociStitched	chr3	129294561	129296755	1	2195	3844.7655999999997	384.8276
1_MACS_peak_23841_lociStitched	chr5	55375834	55378028	1	2195	2744.9134000000004	422.345
1_MACS_peak_28778_lociStitched	chr7	148980791	148982985	1	2195	2974.6252	535.5554000000001
1_MACS_peak_29936_lociStitched	chr8	120993650	120995844	1	2195	2467.1530000000002	379.56199999999995
2_MACS_peak_32462_lociStitched	chrX	129065044	129067238	2	2089	2412.5224	151.38600000000002
1_MACS_peak_2462_lociStitched	chr1	200378085	200380278	1	2194	3683.3628	527.6358
1_MACS_peak_2795_lociStitched	chr1	218549555	218551748	1	2194	1801.9881	610.0926000000001
1_MACS_peak_6821_lociStitched	chr12	44414141	44416334	1	2194	2450.8968	399.78389999999996
1_MACS_peak_8606_lociStitched	chr13	114913209	114915402	1	2194	2246.2898999999998	380.48549999999994
1_MACS_peak_15679_lociStitched	chr2	47246339	47248532	1	2194	2314.0535999999997	473.2494
1_MACS_peak_15940_lociStitched	chr2	68916448	68918641	1	2194	1822.1636999999998	340.5729
1_MACS_peak_17557_lociStitched	chr2	228189016	228191209	1	2194	4424.8161	411.8454
1_MACS_peak_20085_lociStitched	chr3	37853934	37856127	1	2194	1432.4676	360.09060000000005
1_MACS_peak_21484_lociStitched	chr3	172427638	172429831	1	2194	2245.4127	560.7501
1_MACS_peak_22508_lociStitched	chr4	76860380	76862573	1	2194	2169.7542	412.0647
1_MACS_peak_30944_lociStitched	chr9	95086943	95089136	1	2194	6002.6796	667.9878
2_MACS_peak_289_lociStitched	chr1	21501676	21503868	2	2122	2083.0576	267.424
1_MACS_peak_3158_lociStitched	chr1	247493768	247495960	1	2193	3768.7056000000002	381.6272
1_MACS_peak_8879_lociStitched	chr14	50998392	51000584	1	2193	2221.3728	196.8416
1_MACS_peak_12541_lociStitched	chr17	43486654	43488846	1	2193	5817.1296	454.6208
1_MACS_peak_18627_lociStitched	chr20	62337987	62340179	1	2193	2453.7248	331.8688
1_MACS_peak_18930_lociStitched	chr21	41253354	41255546	1	2193	1652.3296	557.864
1_MACS_peak_2008_lociStitched	chr1	161029118	161031309	1	2192	2107.3038	417.1664
1_MACS_peak_2661_lociStitched	chr1	208591151	208593342	1	2192	1292.9090999999999	404.8968
1_MACS_peak_7108_lociStitched	chr12	57823512	57825703	1	2192	3168.6241999999997	289.8693
1_MACS_peak_10903_lociStitched	chr16	17352117	17354308	1	2192	3872.5925	472.37960000000004
1_MACS_peak_16113_lociStitched	chr2	85131958	85134149	1	2192	4506.6679	297.7569
1_MACS_peak_16918_lociStitched	chr2	169927843	169930034	1	2192	1763.3167999999998	326.8972
1_MACS_peak_18349_lociStitched	chr20	44440412	44442603	1	2192	5450.5507	349.90270000000004
1_MACS_peak_19108_lociStitched	chr22	19928380	19930571	1	2192	3727.9865	324.9253
1_MACS_peak_21008_lociStitched	chr3	127770221	127772412	1	2192	2844.5753	407.7451
1_MACS_peak_24027_lociStitched	chr5	72743252	72745443	1	2192	1676.3341	212.3079
1_MACS_peak_29498_lociStitched	chr8	61704329	61706520	1	2192	3145.6187	416.7282
1_MACS_peak_32279_lociStitched	chrX	94958219	94960410	1	2192	1179.4153	193.0271
1_MACS_peak_3246_lociStitched	chr10	5725886	5728076	1	2191	1810.473	433.839
1_MACS_peak_21626_lociStitched	chr3	182642401	182644591	1	2191	2507.55	666.1980000000001
1_MACS_peak_21773_lociStitched	chr3	192126395	192128585	1	2191	3638.0280000000002	374.271
1_MACS_peak_22432_lociStitched	chr4	71257073	71259263	1	2191	1562.784	435.591
1_MACS_peak_23127_lociStitched	chr4	147880861	147883051	1	2191	1728.348	420.48
1_MACS_peak_24822_lociStitched	chr5	149827976	149830166	1	2191	6555.9839999999995	573.342
1_MACS_peak_27169_lociStitched	chr7	4722124	4724314	1	2191	1564.317	273.531
1_MACS_peak_5769_lociStitched	chr11	85893418	85895607	1	2190	2994.552	577.6771
1_MACS_peak_7161_lociStitched	chr12	62859514	62861703	1	2190	1999.6515	363.5929
1_MACS_peak_12350_lociStitched	chr17	36954567	36956756	1	2190	5678.9227	370.59770000000003
1_MACS_peak_14576_lociStitched	chr19	34248603	34250792	1	2190	4670.0126	265.0879
1_MACS_peak_15364_lociStitched	chr2	25735959	25738148	1	2190	2677.5848	261.3666
1_MACS_peak_18609_lociStitched	chr20	61556416	61558605	1	2190	3435.4166	384.3884
1_MACS_peak_23414_lociStitched	chr4	186345761	186347950	1	2190	8619.1875	511.3504
1_MACS_peak_29404_lociStitched	chr8	51470356	51472545	1	2190	1031.6757	388.9853
1_MACS_peak_4695_lociStitched	chr11	2720318	2722506	1	2189	3184.1964000000003	289.91
1_MACS_peak_7046_lociStitched	chr12	56109146	56111334	1	2189	3732.5092	466.9192
1_MACS_peak_12769_lociStitched	chr17	56581414	56583602	1	2189	2882.2524	408.062
1_MACS_peak_17251_lociStitched	chr2	198668384	198670572	1	2189	2734.1248	407.18679999999995
1_MACS_peak_18082_lociStitched	chr20	30423203	30425391	1	2189	1759.3708000000001	413.31320000000005
1_MACS_peak_22455_lociStitched	chr4	73711278	73713466	1	2189	5089.2880000000005	383.7752
1_MACS_peak_25558_lociStitched	chr6	26420611	26422799	1	2189	4148.447999999999	497.1136
1_MACS_peak_28995_lociStitched	chr8	11724352	11726540	1	2189	3565.7835999999998	259.4968
1_MACS_peak_3694_lociStitched	chr10	52121535	52123722	1	2188	1500.2820000000002	319.0833
1_MACS_peak_6262_lociStitched	chr12	73268	75455	1	2188	7022.894399999999	866.4894
1_MACS_peak_8106_lociStitched	chr13	36490589	36492776	1	2188	2301.8175	249.0993
1_MACS_peak_23881_lociStitched	chr5	57388991	57391178	1	2188	1604.3832	335.7045
1_MACS_peak_24603_lociStitched	chr5	134180842	134183029	1	2188	3552.1254000000004	507.384
1_MACS_peak_25900_lociStitched	chr6	41908239	41910426	1	2188	2342.0583	411.37469999999996
1_MACS_peak_27039_lociStitched	chr6	159064329	159066516	1	2188	2044.1888999999999	219.5748
1_MACS_peak_29370_lociStitched	chr8	42697095	42699282	1	2188	5358.3687	427.33979999999997
1_MACS_peak_29641_lociStitched	chr8	79356166	79358353	1	2188	7830.7722	457.08299999999997
1_MACS_peak_524_lociStitched	chr1	32402676	32404862	1	2187	1836.6771999999999	264.2874
1_MACS_peak_2312_lociStitched	chr1	184133200	184135386	1	2187	1202.9558	466.92960000000005
1_MACS_peak_5995_lociStitched	chr11	114270104	114272290	1	2187	7039.3572	544.7512
1_MACS_peak_10360_lociStitched	chr15	83618448	83620634	1	2187	1646.9324	324.621
1_MACS_peak_10656_lociStitched	chr16	1875738	1877924	1	2187	2013.5246	332.49060000000003
1_MACS_peak_17392_lociStitched	chr2	209118552	209120738	1	2187	1683.4386	567.9227999999999
1_MACS_peak_22849_lociStitched	chr4	110623003	110625189	1	2187	3142.8122	446.1626
1_MACS_peak_26149_lociStitched	chr6	71376614	71378800	1	2187	2972.3041999999996	298.8262
1_MACS_peak_3094_lociStitched	chr1	240738548	240740733	1	2186	2435.838	444.429
1_MACS_peak_4875_lociStitched	chr11	14599103	14601288	1	2186	2697.8194999999996	449.4545
1_MACS_peak_6506_lociStitched	chr12	12763645	12765830	1	2186	5240.941	424.76399999999995
1_MACS_peak_10108_lociStitched	chr15	68238232	68240417	1	2186	3686.532	371.01300000000003
1_MACS_peak_11548_lociStitched	chr16	75598860	75601045	1	2186	1176.1855	198.17950000000002
1_MACS_peak_20796_lociStitched	chr3	111455776	111457961	1	2186	1643.557	528.5515
1_MACS_peak_24514_lociStitched	chr5	127295916	127298101	1	2186	1849.384	310.27
1_MACS_peak_3402_lociStitched	chr10	19047785	19049969	1	2185	1549.9848	208.572
1_MACS_peak_6911_lociStitched	chr12	49411354	49413538	1	2185	4006.5480000000002	406.224
1_MACS_peak_11155_lociStitched	chr16	31043803	31045987	1	2185	3001.2528	514.1136
1_MACS_peak_26847_lociStitched	chr6	138481985	138484169	1	2185	2514.4392	341.1408
1_MACS_peak_27533_lociStitched	chr7	35685175	35687359	1	2185	1513.512	241.5504
1_MACS_peak_2676_lociStitched	chr1	209379861	209382044	1	2184	4476.6781	518.0259
1_MACS_peak_5554_lociStitched	chr11	70048663	70050846	1	2184	3600.2036	471.528
1_MACS_peak_14847_lociStitched	chr19	46209032	46211215	1	2184	2182.5634	425.9033
1_MACS_peak_16775_lociStitched	chr2	153031202	153033385	1	2184	7124.0022	404.2916
1_MACS_peak_17261_lociStitched	chr2	200322933	200325116	1	2184	2889.8554000000004	330.7245
1_MACS_peak_17602_lociStitched	chr2	232328177	232330360	1	2184	2481.8527	206.9484
1_MACS_peak_23139_lociStitched	chr4	150023339	150025522	1	2184	1605.5965	363.0329
1_MACS_peak_23713_lociStitched	chr5	37720870	37723053	1	2184	1663.0094000000001	365.4342
1_MACS_peak_24781_lociStitched	chr5	147160448	147162631	1	2184	2215.0901	415.4249
1_MACS_peak_26746_lociStitched	chr6	133118828	133121011	1	2184	1710.8171	322.8657
1_MACS_peak_29359_lociStitched	chr8	42009380	42011563	1	2184	2143.0511	404.7282
1_MACS_peak_30698_lociStitched	chr9	69784916	69787099	1	2184	1130.794	60.0325
1_MACS_peak_2128_lociStitched	chr1	167721364	167723546	1	2183	2341.286	580.412
1_MACS_peak_7830_lociStitched	chr12	122063573	122065755	1	2183	1618.6076	191.5796
1_MACS_peak_14694_lociStitched	chr19	40458321	40460503	1	2183	1780.0756	208.381
1_MACS_peak_28782_lociStitched	chr7	149193466	149195648	1	2183	1648.7192	336.028
1_MACS_peak_2753_lociStitched	chr1	213030465	213032646	1	2182	3359.6124	578.6193
1_MACS_peak_3550_lociStitched	chr10	32344116	32346297	1	2182	5632.4325	300.3237
2_MACS_peak_11382_lociStitched	chr16	66729443	66731624	2	2179	1507.071	249.2883
1_MACS_peak_11801_lociStitched	chr17	3570836	3573017	1	2182	2292.0128999999997	314.06399999999996
1_MACS_peak_13734_lociStitched	chr18	55288091	55290272	1	2182	3714.8973	478.7295
1_MACS_peak_18828_lociStitched	chr21	34784473	34786654	1	2182	1907.7207	496.8318
1_MACS_peak_23432_lociStitched	chr4	187124314	187126495	1	2182	1664.5392	402.3945
1_MACS_peak_26719_lociStitched	chr6	131383271	131385452	1	2182	2428.3253999999997	259.1028
1_MACS_peak_27671_lociStitched	chr7	45367070	45369251	1	2182	1677.6252	373.6053
1_MACS_peak_27710_lociStitched	chr7	48030467	48032648	1	2182	4068.2192999999997	452.1213
1_MACS_peak_27762_lociStitched	chr7	54825923	54828104	1	2182	3214.3578	366.8442
1_MACS_peak_32280_lociStitched	chrX	94975028	94977209	1	2182	2681.5395	229.005
1_MACS_peak_2758_lociStitched	chr1	213187880	213190060	1	2181	5874.664	574.866
1_MACS_peak_4007_lociStitched	chr10	79441828	79444008	1	2181	1642.4119999999998	346.18399999999997
1_MACS_peak_5779_lociStitched	chr11	86747853	86750033	1	2181	2737.426	469.572
1_MACS_peak_5832_lociStitched	chr11	95999990	96002170	1	2181	1539.516	420.74
1_MACS_peak_6781_lociStitched	chr12	40530244	40532424	1	2181	2097.16	364.06
1_MACS_peak_14356_lociStitched	chr19	15235234	15237414	1	2181	2879.7799999999997	416.162
1_MACS_peak_16625_lociStitched	chr2	131850063	131852243	1	2181	3745.458	261.382
1_MACS_peak_18267_lociStitched	chr20	39945098	39947278	1	2181	1575.922	293.21000000000004
1_MACS_peak_23149_lociStitched	chr4	152224707	152226887	1	2181	1781.7140000000002	353.16
2_MACS_peak_23586_lociStitched	chr5	14871034	14873214	2	2065	1996.008	181.812
1_MACS_peak_24721_lociStitched	chr5	141735497	141737677	1	2181	5460.028	287.324
1_MACS_peak_32089_lociStitched	chrX	57977261	57979441	1	2181	2682.272	238.056
1_MACS_peak_32529_lociStitched	chrX	135228286	135230466	1	2181	3641.472	130.14600000000002
1_MACS_peak_5891_lociStitched	chr11	104914627	104916806	1	2180	2417.3826	438.41479999999996
1_MACS_peak_7553_lociStitched	chr12	101800524	101802703	1	2180	3930.916	441.9012
1_MACS_peak_8188_lociStitched	chr13	45491116	45493295	1	2180	2335.888	266.9275
1_MACS_peak_9339_lociStitched	chr14	98663571	98665750	1	2180	1819.2471	217.68210000000002
1_MACS_peak_10855_lociStitched	chr16	12739721	12741900	1	2180	1911.6367	250.585
1_MACS_peak_11013_lociStitched	chr16	25268183	25270362	1	2180	4458.2339999999995	303.0989
1_MACS_peak_16385_lociStitched	chr2	109910921	109913100	1	2180	2141.5212	367.16150000000005
1_MACS_peak_16697_lociStitched	chr2	141173320	141175499	1	2180	1304.7852	290.0249
1_MACS_peak_25819_lociStitched	chr6	35995092	35997271	1	2180	3016.3897	440.158
1_MACS_peak_6431_lociStitched	chr12	9506034	9508212	1	2179	1709.73	284.0112
1_MACS_peak_8978_lociStitched	chr14	61188989	61191167	1	2179	1450.548	88.86240000000001
1_MACS_peak_15690_lociStitched	chr2	47629323	47631501	1	2179	3911.4702	495.495
1_MACS_peak_17750_lociStitched	chr20	441924	444102	1	2179	2079.99	338.4612
1_MACS_peak_17941_lociStitched	chr20	16061152	16063330	1	2179	1740.4398	303.3954
1_MACS_peak_18282_lociStitched	chr20	42085272	42087450	1	2179	5789.124	249.59879999999998
1_MACS_peak_20633_lociStitched	chr3	93596118	93598296	1	2179	2030.985	282.9222
1_MACS_peak_24391_lociStitched	chr5	112597508	112599686	1	2179	1828.6488	263.7558
1_MACS_peak_26056_lociStitched	chr6	53212194	53214372	1	2179	2642.3496	348.26219999999995
1_MACS_peak_27513_lociStitched	chr7	33101395	33103573	1	2179	3131.964	423.62100000000004
1_MACS_peak_28717_lociStitched	chr7	142440179	142442357	1	2179	4386.491999999999	554.7366
1_MACS_peak_30997_lociStitched	chr9	98078435	98080613	1	2179	5046.8616	373.52700000000004
1_MACS_peak_31639_lociStitched	chrX	6665877	6668055	1	2179	1624.5702	123.7104
1_MACS_peak_1773_lociStitched	chr1	151965208	151967385	1	2178	2443.4648	420.5964
1_MACS_peak_4915_lociStitched	chr11	18342804	18344981	1	2178	5323.8535	527.2694
1_MACS_peak_15538_lociStitched	chr2	38302882	38305059	1	2178	2541.6475	269.0772
1_MACS_peak_16482_lociStitched	chr2	113340984	113343161	1	2178	5075.2401	576.6873
1_MACS_peak_26664_lociStitched	chr6	126101180	126103357	1	2178	2634.17	432.1345
1_MACS_peak_31207_lociStitched	chr9	116327094	116329271	1	2178	1916.8484999999998	360.07579999999996
1_MACS_peak_32063_lociStitched	chrX	54665118	54667295	1	2178	3322.3197	338.0881
1_MACS_peak_5134_lociStitched	chr11	44883058	44885234	1	2177	2241.4976	506.35519999999997
1_MACS_peak_12777_lociStitched	chr17	57183082	57185258	1	2177	2614.464	649.1008
1_MACS_peak_13321_lociStitched	chr18	8950676	8952852	1	2177	3858.048	361.65119999999996
1_MACS_peak_16220_lociStitched	chr2	92186455	92188631	1	2177	1151.3216	436.288
1_MACS_peak_16704_lociStitched	chr2	142942303	142944479	1	2177	3413.2736	227.6096
1_MACS_peak_19090_lociStitched	chr22	18559795	18561971	1	2177	2092.224	409.088
1_MACS_peak_26939_lociStitched	chr6	146055447	146057623	1	2177	2961.536	235.8784
1_MACS_peak_30208_lociStitched	chr8	145201651	145203827	1	2177	1544.7423999999999	145.1392
1_MACS_peak_30863_lociStitched	chr9	88419315	88421491	1	2177	3428.7232000000004	360.12800000000004
1_MACS_peak_31397_lociStitched	chr9	131037265	131039441	1	2177	1827.84	376.0128
1_MACS_peak_1541_lociStitched	chr1	120645168	120647343	1	2176	2732.67	464.14500000000004
1_MACS_peak_2907_lociStitched	chr1	226495788	226497963	1	2176	6418.6425	477.8475
1_MACS_peak_3818_lociStitched	chr10	65901298	65903473	1	2176	1284.3375	282.75
1_MACS_peak_9233_lociStitched	chr14	89909411	89911586	1	2176	1454.4225	231.855
1_MACS_peak_17478_lociStitched	chr2	219523108	219525283	1	2176	2197.62	478.935
1_MACS_peak_18700_lociStitched	chr21	19711846	19714021	1	2176	1822.215	279.0525
1_MACS_peak_19655_lociStitched	chr22	46762086	46764261	1	2176	4151.422500000001	321.465
1_MACS_peak_27508_lociStitched	chr7	32796570	32798745	1	2176	2159.5575	287.1
1_MACS_peak_28841_lociStitched	chr7	152707743	152709918	1	2176	1310.0024999999998	405.6375
1_MACS_peak_1713_lociStitched	chr1	150038409	150040583	1	2175	5254.1232	804.38
1_MACS_peak_2209_lociStitched	chr1	175123224	175125398	1	2175	1592.0202	601.5458
1_MACS_peak_3062_lociStitched	chr1	236444004	236446178	1	2175	1937.4687999999999	610.2418
