GENE_ID	locusLine	bin_1_39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_18827_lociStitched	chr3(.):106958916-106960583	0.113
1_MACS_peak_18828_lociStitched	chr3(.):106982044-106983103	0.1245
1_MACS_peak_18829_lociStitched	chr3(.):107149215-107151262	0.1442
1_MACS_peak_18830_lociStitched	chr3(.):107240203-107244942	0.1706
1_MACS_peak_18831_lociStitched	chr3(.):107307752-107309078	0.1805
1_MACS_peak_18832_lociStitched	chr3(.):107317494-107318479	0.0791
1_MACS_peak_18833_lociStitched	chr3(.):107352239-107353487	0.1448
1_MACS_peak_18834_lociStitched	chr3(.):107393601-107395050	0.159
1_MACS_peak_18835_lociStitched	chr3(.):107416244-107417401	0.1382
1_MACS_peak_18836_lociStitched	chr3(.):107566952-107568735	0.183
1_MACS_peak_18837_lociStitched	chr3(.):107807477-107810734	0.1868
1_MACS_peak_18838_lociStitched	chr3(.):107818770-107821573	0.2235
1_MACS_peak_18839_lociStitched	chr3(.):107842654-107845754	0.239
1_MACS_peak_18840_lociStitched	chr3(.):107940303-107942229	0.1953
1_MACS_peak_18841_lociStitched	chr3(.):108011229-108013041	0.2268
1_MACS_peak_18842_lociStitched	chr3(.):108106494-108108949	0.1953
1_MACS_peak_18843_lociStitched	chr3(.):108307095-108309768	0.2143
1_MACS_peak_18844_lociStitched	chr3(.):108432137-108433148	0.2014
1_MACS_peak_18845_lociStitched	chr3(.):108483441-108484410	0.1746
1_MACS_peak_18846_lociStitched	chr3(.):108524689-108525816	0.1651
1_MACS_peak_18847_lociStitched	chr3(.):108540812-108542661	0.1847
1_MACS_peak_18848_lociStitched	chr3(.):108787787-108792935	0.2093
1_MACS_peak_18849_lociStitched	chr3(.):108800441-108801424	0.1734
1_MACS_peak_18850_lociStitched	chr3(.):109105534-109106802	0.0795
1_MACS_peak_18851_lociStitched	chr3(.):109637078-109638471	0.1416
1_MACS_peak_18852_lociStitched	chr3(.):110286885-110288617	0.1098
1_MACS_peak_18853_lociStitched	chr3(.):110341716-110343318	0.1415
1_MACS_peak_18854_lociStitched	chr3(.):110430378-110432004	0.1714
2_MACS_peak_18855_lociStitched	chr3(.):110451230-110456151	0.1842
1_MACS_peak_18857_lociStitched	chr3(.):110463904-110465119	0.1481
1_MACS_peak_18858_lociStitched	chr3(.):110599506-110600921	0.1995
1_MACS_peak_18859_lociStitched	chr3(.):110717356-110718420	0.1523
1_MACS_peak_18860_lociStitched	chr3(.):110789370-110791946	0.1217
1_MACS_peak_18861_lociStitched	chr3(.):110909882-110911020	0.1325
1_MACS_peak_18862_lociStitched	chr3(.):111029731-111031401	0.2295
2_MACS_peak_18863_lociStitched	chr3(.):111392576-111403165	0.1765
1_MACS_peak_18865_lociStitched	chr3(.):111577952-111579807	0.1852
1_MACS_peak_18866_lociStitched	chr3(.):111697306-111699091	0.1779
2_MACS_peak_18867_lociStitched	chr3(.):111791912-111794871	0.2006
3_MACS_peak_18869_lociStitched	chr3(.):111804626-111812359	0.1651
1_MACS_peak_18872_lociStitched	chr3(.):111828062-111829011	0.1199
1_MACS_peak_18873_lociStitched	chr3(.):111838548-111840055	0.1685
3_MACS_peak_18874_lociStitched	chr3(.):111845853-111853010	0.186
1_MACS_peak_18877_lociStitched	chr3(.):111971808-111972780	0.1835
3_MACS_peak_18878_lociStitched	chr3(.):112012039-112023090	0.125
1_MACS_peak_18881_lociStitched	chr3(.):112082884-112083942	0.1248
2_MACS_peak_18882_lociStitched	chr3(.):112139878-112145871	0.1396
1_MACS_peak_18884_lociStitched	chr3(.):112178030-112180433	0.1988
1_MACS_peak_18885_lociStitched	chr3(.):112232655-112234177	0.1951
1_MACS_peak_18886_lociStitched	chr3(.):112279098-112282516	0.2189
1_MACS_peak_18887_lociStitched	chr3(.):112395104-112396556	0.2389
1_MACS_peak_18888_lociStitched	chr3(.):112492329-112493761	0.163
1_MACS_peak_18889_lociStitched	chr3(.):112626971-112628052	0.117
1_MACS_peak_18890_lociStitched	chr3(.):112676800-112680937	0.1501
1_MACS_peak_18891_lociStitched	chr3(.):112690934-112695327	0.1798
1_MACS_peak_18892_lociStitched	chr3(.):112709126-112710951	0.2262
1_MACS_peak_18893_lociStitched	chr3(.):112724042-112725363	0.1397
1_MACS_peak_18894_lociStitched	chr3(.):112737198-112739234	0.1637
1_MACS_peak_18895_lociStitched	chr3(.):112994484-112995940	0.1947
1_MACS_peak_18896_lociStitched	chr3(.):113232685-113234796	0.1479
1_MACS_peak_18897_lociStitched	chr3(.):113250173-113252975	0.187
1_MACS_peak_18898_lociStitched	chr3(.):113264154-113266445	0.1758
1_MACS_peak_18899_lociStitched	chr3(.):113324967-113327200	0.2213
1_MACS_peak_18900_lociStitched	chr3(.):113414311-113417231	0.198
1_MACS_peak_18901_lociStitched	chr3(.):113460739-113468756	0.1849
1_MACS_peak_18902_lociStitched	chr3(.):113557311-113558246	0.1118
1_MACS_peak_18903_lociStitched	chr3(.):113615674-113617098	0.2191
1_MACS_peak_18904_lociStitched	chr3(.):113631227-113632403	0.2156
1_MACS_peak_18905_lociStitched	chr3(.):113665797-113667993	0.1766
1_MACS_peak_18906_lociStitched	chr3(.):113774425-113776656	0.2004
1_MACS_peak_18907_lociStitched	chr3(.):113932213-113932976	0.1003
1_MACS_peak_18908_lociStitched	chr3(.):113941545-113942824	0.1341
1_MACS_peak_18909_lociStitched	chr3(.):114009143-114013800	0.2228
1_MACS_peak_18910_lociStitched	chr3(.):114050960-114052229	0.1489
2_MACS_peak_18911_lociStitched	chr3(.):114864476-114867616	0.1334
1_MACS_peak_18913_lociStitched	chr3(.):114904823-114906836	0.1577
2_MACS_peak_18914_lociStitched	chr3(.):114931054-114937869	0.124
1_MACS_peak_18916_lociStitched	chr3(.):115346233-115347286	0.1424
1_MACS_peak_18917_lociStitched	chr3(.):115376495-115378663	0.1915
1_MACS_peak_18918_lociStitched	chr3(.):115502382-115504143	0.1605
1_MACS_peak_18919_lociStitched	chr3(.):116582521-116583540	0.1265
1_MACS_peak_18920_lociStitched	chr3(.):116830846-116831495	0.1254
1_MACS_peak_18921_lociStitched	chr3(.):117205126-117206601	0.1704
2_MACS_peak_18922_lociStitched	chr3(.):117318353-117322891	0.1685
2_MACS_peak_18924_lociStitched	chr3(.):117346881-117352845	0.1473
2_MACS_peak_18926_lociStitched	chr3(.):117598703-117604863	0.1439
1_MACS_peak_18928_lociStitched	chr3(.):117799118-117800490	0.2045
1_MACS_peak_18929_lociStitched	chr3(.):117899900-117900834	0.173
1_MACS_peak_18930_lociStitched	chr3(.):118245755-118246740	0.1861
1_MACS_peak_18931_lociStitched	chr3(.):118326578-118327637	0.1672
1_MACS_peak_18932_lociStitched	chr3(.):118752592-118754446	0.2251
1_MACS_peak_18933_lociStitched	chr3(.):118925280-118926197	0.1181
1_MACS_peak_18934_lociStitched	chr3(.):118958873-118960794	0.1421
1_MACS_peak_18935_lociStitched	chr3(.):119011113-119015834	0.21
1_MACS_peak_18936_lociStitched	chr3(.):119040653-119043295	0.2137
1_MACS_peak_18937_lociStitched	chr3(.):119070605-119071854	0.2423
2_MACS_peak_18938_lociStitched	chr3(.):119114531-119120641	0.121
2_MACS_peak_18940_lociStitched	chr3(.):119181283-119188782	0.2037
1_MACS_peak_18942_lociStitched	chr3(.):119216463-119218357	0.2014
1_MACS_peak_18943_lociStitched	chr3(.):119226843-119227736	0.1736
2_MACS_peak_18944_lociStitched	chr3(.):119278182-119282117	0.1183
1_MACS_peak_18946_lociStitched	chr3(.):119297954-119298997	0.209
2_MACS_peak_18947_lociStitched	chr3(.):119356104-119362743	0.2572
1_MACS_peak_18949_lociStitched	chr3(.):119394878-119397287	0.2464
1_MACS_peak_18950_lociStitched	chr3(.):119418761-119420189	0.1863
1_MACS_peak_18951_lociStitched	chr3(.):119498526-119499712	0.1948
1_MACS_peak_18952_lociStitched	chr3(.):119810315-119815670	0.2203
1_MACS_peak_18953_lociStitched	chr3(.):119865747-119868161	0.195
1_MACS_peak_18954_lociStitched	chr3(.):120066691-120070339	0.1886
1_MACS_peak_18955_lociStitched	chr3(.):120135878-120137146	0.3162
1_MACS_peak_18956_lociStitched	chr3(.):120276946-120278106	0.1941
1_MACS_peak_18957_lociStitched	chr3(.):120314266-120317165	0.2498
1_MACS_peak_18958_lociStitched	chr3(.):120460401-120462617	0.181
1_MACS_peak_18959_lociStitched	chr3(.):120504199-120505418	0.0856
1_MACS_peak_18960_lociStitched	chr3(.):120626322-120628606	0.1838
2_MACS_peak_18961_lociStitched	chr3(.):121263526-121268887	0.1863
1_MACS_peak_18963_lociStitched	chr3(.):121310142-121313581	0.2284
2_MACS_peak_18964_lociStitched	chr3(.):121373096-121381753	0.1991
1_MACS_peak_18966_lociStitched	chr3(.):121409467-121410922	0.2325
1_MACS_peak_18967_lociStitched	chr3(.):121442498-121444200	0.1465
1_MACS_peak_18968_lociStitched	chr3(.):121467300-121469689	0.2198
1_MACS_peak_18969_lociStitched	chr3(.):121511348-121515390	0.1906
1_MACS_peak_18970_lociStitched	chr3(.):121526836-121529450	0.2036
1_MACS_peak_18971_lociStitched	chr3(.):121552795-121555444	0.188
1_MACS_peak_18972_lociStitched	chr3(.):121657199-121657757	0.0993
1_MACS_peak_18973_lociStitched	chr3(.):121676198-121677266	0.1921
2_MACS_peak_18974_lociStitched	chr3(.):121711356-121715402	0.1814
1_MACS_peak_18976_lociStitched	chr3(.):121721685-121724077	0.1529
4_MACS_peak_18977_lociStitched	chr3(.):121740158-121755522	0.1598
1_MACS_peak_18981_lociStitched	chr3(.):121793063-121798268	0.2347
1_MACS_peak_18982_lociStitched	chr3(.):121809918-121811509	0.1973
1_MACS_peak_18983_lociStitched	chr3(.):121974518-121975675	0.1607
1_MACS_peak_18984_lociStitched	chr3(.):122101193-122103901	0.2552
1_MACS_peak_18985_lociStitched	chr3(.):122133554-122136315	0.2485
1_MACS_peak_18986_lociStitched	chr3(.):122201494-122202786	0.1266
1_MACS_peak_18987_lociStitched	chr3(.):122232504-122234181	0.1916
1_MACS_peak_18988_lociStitched	chr3(.):122282657-122284123	0.1987
1_MACS_peak_18989_lociStitched	chr3(.):122328349-122329379	0.1976
1_MACS_peak_18990_lociStitched	chr3(.):122397775-122400634	0.2082
1_MACS_peak_18991_lociStitched	chr3(.):122477228-122478606	0.1602
2_MACS_peak_18992_lociStitched	chr3(.):122491801-122496550	0.1613
1_MACS_peak_18994_lociStitched	chr3(.):122511877-122515001	0.1959
2_MACS_peak_18995_lociStitched	chr3(.):122540434-122545123	0.1577
1_MACS_peak_18997_lociStitched	chr3(.):122746603-122747681	0.1526
1_MACS_peak_18998_lociStitched	chr3(.):122785458-122787098	0.1924
1_MACS_peak_18999_lociStitched	chr3(.):122919764-122921913	0.1596
1_MACS_peak_19000_lociStitched	chr3(.):122980297-122981466	0.1489
1_MACS_peak_19001_lociStitched	chr3(.):123245392-123246959	0.184
1_MACS_peak_19002_lociStitched	chr3(.):123258524-123259831	0.1194
1_MACS_peak_19003_lociStitched	chr3(.):123302830-123305391	0.1869
1_MACS_peak_19004_lociStitched	chr3(.):123475511-123477025	0.1949
1_MACS_peak_19005_lociStitched	chr3(.):123588411-123589940	0.1905
1_MACS_peak_19006_lociStitched	chr3(.):123628163-123629593	0.1839
1_MACS_peak_19007_lociStitched	chr3(.):123678780-123680850	0.2256
1_MACS_peak_19008_lociStitched	chr3(.):123710359-123711523	0.2151
1_MACS_peak_19009_lociStitched	chr3(.):123751387-123752427	0.1264
2_MACS_peak_19010_lociStitched	chr3(.):124091752-124095796	0.1503
1_MACS_peak_19012_lociStitched	chr3(.):124168700-124169739	0.1832
1_MACS_peak_19013_lociStitched	chr3(.):124186913-124187985	0.1679
1_MACS_peak_19014_lociStitched	chr3(.):124303163-124304239	0.145
1_MACS_peak_19015_lociStitched	chr3(.):124311563-124312283	0.0924
1_MACS_peak_19016_lociStitched	chr3(.):124338355-124340063	0.1144
1_MACS_peak_19017_lociStitched	chr3(.):124448580-124450353	0.1527
2_MACS_peak_19018_lociStitched	chr3(.):124487419-124493198	0.1502
2_MACS_peak_19020_lociStitched	chr3(.):124501910-124511928	0.1698
1_MACS_peak_19022_lociStitched	chr3(.):124553190-124555894	0.2061
1_MACS_peak_19023_lociStitched	chr3(.):124604615-124607145	0.1394
1_MACS_peak_19024_lociStitched	chr3(.):124714022-124715139	0.2074
1_MACS_peak_19025_lociStitched	chr3(.):125029250-125030327	0.2145
1_MACS_peak_19026_lociStitched	chr3(.):125092942-125095218	0.2109
1_MACS_peak_19027_lociStitched	chr3(.):125238071-125239703	0.1501
2_MACS_peak_19028_lociStitched	chr3(.):125307969-125315629	0.141
1_MACS_peak_19030_lociStitched	chr3(.):125365755-125367460	0.2302
2_MACS_peak_19031_lociStitched	chr3(.):125481062-125486744	0.1482
1_MACS_peak_19033_lociStitched	chr3(.):125496890-125499996	0.2063
3_MACS_peak_19034_lociStitched	chr3(.):125548668-125560503	0.1854
1_MACS_peak_19037_lociStitched	chr3(.):125633668-125639030	0.2259
1_MACS_peak_19038_lociStitched	chr3(.):125687480-125688739	0.2128
1_MACS_peak_19039_lociStitched	chr3(.):125708773-125710251	0.1679
1_MACS_peak_19040_lociStitched	chr3(.):125801933-125804033	0.0799
2_MACS_peak_19041_lociStitched	chr3(.):126074286-126077529	0.1348
1_MACS_peak_19043_lociStitched	chr3(.):126107550-126108798	0.1528
1_MACS_peak_19044_lociStitched	chr3(.):126117148-126119404	0.1963
2_MACS_peak_19045_lociStitched	chr3(.):126193624-126195856	0.1499
1_MACS_peak_19047_lociStitched	chr3(.):126212151-126213898	0.107
1_MACS_peak_19048_lociStitched	chr3(.):126373161-126374312	0.1086
1_MACS_peak_19049_lociStitched	chr3(.):126422403-126423738	0.2208
2_MACS_peak_19050_lociStitched	chr3(.):126629248-126636844	0.1632
2_MACS_peak_19052_lociStitched	chr3(.):126700423-126703167	0.1163
1_MACS_peak_19054_lociStitched	chr3(.):127266506-127267391	0.1124
2_MACS_peak_19055_lociStitched	chr3(.):127307689-127318628	0.1324
1_MACS_peak_19057_lociStitched	chr3(.):127390551-127392822	0.1156
1_MACS_peak_19058_lociStitched	chr3(.):127453102-127456218	0.1848
1_MACS_peak_19059_lociStitched	chr3(.):127468494-127470451	0.1298
1_MACS_peak_19060_lociStitched	chr3(.):127572104-127572998	0.1295
1_MACS_peak_19061_lociStitched	chr3(.):127608924-127609626	0.0694
1_MACS_peak_19062_lociStitched	chr3(.):127770144-127773649	0.1837
1_MACS_peak_19063_lociStitched	chr3(.):127832377-127834279	0.1991
1_MACS_peak_19064_lociStitched	chr3(.):127841771-127843463	0.2016
1_MACS_peak_19065_lociStitched	chr3(.):127871859-127873326	0.2122
1_MACS_peak_19066_lociStitched	chr3(.):127936106-127937761	0.2009
1_MACS_peak_19067_lociStitched	chr3(.):128101946-128103235	0.1638
1_MACS_peak_19068_lociStitched	chr3(.):128335704-128337868	0.2662
1_MACS_peak_19069_lociStitched	chr3(.):128367916-128370350	0.2039
2_MACS_peak_19070_lociStitched	chr3(.):128392916-128400784	0.1467
1_MACS_peak_19072_lociStitched	chr3(.):128444280-128446333	0.1862
1_MACS_peak_19073_lociStitched	chr3(.):128518599-128519959	0.1755
1_MACS_peak_19074_lociStitched	chr3(.):128564454-128565696	0.1658
1_MACS_peak_19075_lociStitched	chr3(.):128596974-128599547	0.2397
2_MACS_peak_19076_lociStitched	chr3(.):128772015-128778231	0.1903
1_MACS_peak_19078_lociStitched	chr3(.):128786916-128787872	0.1212
1_MACS_peak_19079_lociStitched	chr3(.):128821853-128825809	0.2221
1_MACS_peak_19080_lociStitched	chr3(.):128837268-128840895	0.1472
1_MACS_peak_19081_lociStitched	chr3(.):128878653-128882365	0.2175
3_MACS_peak_19082_lociStitched	chr3(.):128900623-128915417	0.1396
2_MACS_peak_19085_lociStitched	chr3(.):128951773-128958555	0.1542
1_MACS_peak_19087_lociStitched	chr3(.):128967397-128969707	0.2673
3_MACS_peak_19088_lociStitched	chr3(.):128994550-129002906	0.1655
3_MACS_peak_19091_lociStitched	chr3(.):129026616-129048543	0.1618
1_MACS_peak_19094_lociStitched	chr3(.):129117316-129119235	0.2142
2_MACS_peak_19095_lociStitched	chr3(.):129154821-129160595	0.1593
1_MACS_peak_19097_lociStitched	chr3(.):129294791-129296702	0.1043
1_MACS_peak_19098_lociStitched	chr3(.):129345324-129347542	0.1858
1_MACS_peak_19099_lociStitched	chr3(.):129608557-129613371	0.2076
1_MACS_peak_19100_lociStitched	chr3(.):129721166-129722639	0.1734
1_MACS_peak_19101_lociStitched	chr3(.):129812028-129814267	0.1481
2_MACS_peak_19102_lociStitched	chr3(.):129827830-129831958	0.19
2_MACS_peak_19104_lociStitched	chr3(.):129893343-129900570	0.2292
1_MACS_peak_19106_lociStitched	chr3(.):130464883-130467467	0.2117
1_MACS_peak_19107_lociStitched	chr3(.):130557634-130559576	0.2176
1_MACS_peak_19108_lociStitched	chr3(.):130567519-130573983	0.1814
1_MACS_peak_19109_lociStitched	chr3(.):130611460-130614034	0.1682
1_MACS_peak_19110_lociStitched	chr3(.):130744762-130746402	0.2303
1_MACS_peak_19111_lociStitched	chr3(.):130765951-130767728	0.2512
1_MACS_peak_19112_lociStitched	chr3(.):130794171-130795446	0.2535
1_MACS_peak_19113_lociStitched	chr3(.):131079964-131081460	0.1323
1_MACS_peak_19114_lociStitched	chr3(.):131099543-131101623	0.1409
1_MACS_peak_19115_lociStitched	chr3(.):131220669-131222374	0.1708
1_MACS_peak_19116_lociStitched	chr3(.):131433056-131434561	0.1845
1_MACS_peak_19117_lociStitched	chr3(.):131906220-131907253	0.1465
1_MACS_peak_19118_lociStitched	chr3(.):132135514-132139754	0.2056
1_MACS_peak_19119_lociStitched	chr3(.):132166510-132168087	0.1597
1_MACS_peak_19120_lociStitched	chr3(.):132227264-132229657	0.1511
1_MACS_peak_19121_lociStitched	chr3(.):132254668-132255960	0.213
1_MACS_peak_19122_lociStitched	chr3(.):132267846-132270498	0.2044
2_MACS_peak_19123_lociStitched	chr3(.):132281793-132289534	0.134
1_MACS_peak_19125_lociStitched	chr3(.):132343968-132345199	0.1366
1_MACS_peak_19126_lociStitched	chr3(.):132377740-132380553	0.1924
2_MACS_peak_19127_lociStitched	chr3(.):132440323-132442534	0.1554
1_MACS_peak_19129_lociStitched	chr3(.):132756612-132757864	0.1027
1_MACS_peak_19130_lociStitched	chr3(.):132842373-132843009	0.0865
2_MACS_peak_19131_lociStitched	chr3(.):132854564-132857923	0.1854
1_MACS_peak_19133_lociStitched	chr3(.):132864936-132866943	0.1526
1_MACS_peak_19134_lociStitched	chr3(.):133143643-133144677	0.1763
3_MACS_peak_19135_lociStitched	chr3(.):133160021-133169093	0.1675
4_MACS_peak_19138_lociStitched	chr3(.):133179388-133200412	0.1918
1_MACS_peak_19142_lociStitched	chr3(.):133209271-133212634	0.1156
1_MACS_peak_19143_lociStitched	chr3(.):133223520-133226459	0.2307
2_MACS_peak_19144_lociStitched	chr3(.):133266457-133269952	0.16
1_MACS_peak_19146_lociStitched	chr3(.):133290487-133298304	0.2098
1_MACS_peak_19147_lociStitched	chr3(.):133338290-133340180	0.1572
2_MACS_peak_19148_lociStitched	chr3(.):133379614-133383000	0.1956
1_MACS_peak_19150_lociStitched	chr3(.):133524133-133525866	0.2353
1_MACS_peak_19151_lociStitched	chr3(.):133968671-133969715	0.0699
1_MACS_peak_19152_lociStitched	chr3(.):134149472-134150651	0.2054
1_MACS_peak_19153_lociStitched	chr3(.):134203147-134207019	0.2278
1_MACS_peak_19154_lociStitched	chr3(.):134340427-134341692	0.164
1_MACS_peak_19155_lociStitched	chr3(.):134369085-134371015	0.1308
1_MACS_peak_19156_lociStitched	chr3(.):134513897-134514918	0.1541
1_MACS_peak_19157_lociStitched	chr3(.):134571114-134572857	0.2818
1_MACS_peak_19158_lociStitched	chr3(.):134785630-134786782	0.0972
1_MACS_peak_19159_lociStitched	chr3(.):135218702-135219693	0.1342
1_MACS_peak_19160_lociStitched	chr3(.):135684392-135685615	0.0811
1_MACS_peak_19161_lociStitched	chr3(.):135910371-135917183	0.1642
1_MACS_peak_19162_lociStitched	chr3(.):135968456-135970674	0.1568
1_MACS_peak_19163_lociStitched	chr3(.):135996245-135997115	0.0767
1_MACS_peak_19164_lociStitched	chr3(.):136061964-136063378	0.1793
1_MACS_peak_19165_lociStitched	chr3(.):136103680-136105090	0.2091
1_MACS_peak_19166_lociStitched	chr3(.):136468811-136473217	0.1598
1_MACS_peak_19167_lociStitched	chr3(.):136505196-136506828	0.1483
1_MACS_peak_19168_lociStitched	chr3(.):136579747-136582586	0.2092
1_MACS_peak_19169_lociStitched	chr3(.):136967828-136969219	0.143
1_MACS_peak_19170_lociStitched	chr3(.):137706577-137707830	0.125
1_MACS_peak_19171_lociStitched	chr3(.):137800742-137802184	0.2756
1_MACS_peak_19172_lociStitched	chr3(.):137833716-137834627	0.2148
1_MACS_peak_19173_lociStitched	chr3(.):137892694-137894354	0.1821
1_MACS_peak_19174_lociStitched	chr3(.):137905308-137907649	0.2475
1_MACS_peak_19175_lociStitched	chr3(.):138134908-138135847	0.1328
1_MACS_peak_19176_lociStitched	chr3(.):138296433-138297460	0.1123
2_MACS_peak_19177_lociStitched	chr3(.):138312109-138317130	0.1848
1_MACS_peak_19179_lociStitched	chr3(.):138326951-138328831	0.1748
2_MACS_peak_19180_lociStitched	chr3(.):138405138-138408702	0.1683
1_MACS_peak_19182_lociStitched	chr3(.):138458615-138459876	0.1822
1_MACS_peak_19183_lociStitched	chr3(.):138509466-138511007	0.1992
1_MACS_peak_19184_lociStitched	chr3(.):138552559-138554633	0.125
1_MACS_peak_19185_lociStitched	chr3(.):138633908-138635379	0.1889
1_MACS_peak_19186_lociStitched	chr3(.):138654484-138655462	0.1277
1_MACS_peak_19187_lociStitched	chr3(.):138828680-138829782	0.1894
1_MACS_peak_19188_lociStitched	chr3(.):138892226-138893210	0.1317
2_MACS_peak_19189_lociStitched	chr3(.):138917227-138921993	0.1821
1_MACS_peak_19191_lociStitched	chr3(.):139062411-139063848	0.164
1_MACS_peak_19192_lociStitched	chr3(.):139107446-139109758	0.16
1_MACS_peak_19193_lociStitched	chr3(.):139304880-139306042	0.1599
1_MACS_peak_19194_lociStitched	chr3(.):139395774-139397139	0.1181
2_MACS_peak_19195_lociStitched	chr3(.):140472442-140476700	0.1896
1_MACS_peak_19197_lociStitched	chr3(.):140483771-140484831	0.1507
1_MACS_peak_19198_lociStitched	chr3(.):140561562-140565707	0.1909
1_MACS_peak_19199_lociStitched	chr3(.):140578265-140579489	0.1134
1_MACS_peak_19200_lociStitched	chr3(.):140659870-140662322	0.1783
1_MACS_peak_19201_lociStitched	chr3(.):140949576-140951719	0.1744
1_MACS_peak_19202_lociStitched	chr3(.):141022075-141023474	0.2441
1_MACS_peak_19203_lociStitched	chr3(.):141029191-141031732	0.2312
1_MACS_peak_19204_lociStitched	chr3(.):141055364-141056964	0.2267
11_MACS_peak_19205_lociStitched	chr3(.):141079122-141160545	0.1868
2_MACS_peak_19216_lociStitched	chr3(.):141169323-141176101	0.1756
3_MACS_peak_19218_lociStitched	chr3(.):141205500-141218784	0.1568
