REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_24347_lociStitched	chr22	43883295	43884174	1	880	742.4913	66.5403
2_MACS_peak_30081_lociStitched	chr7	157513687	157514566	2	840	535.7505	69.9684
2_MACS_peak_3880_lociStitched	chr1	30406872	30407750	2	837	624.697	93.41919999999999
1_MACS_peak_4615_lociStitched	chr1	156833813	156834691	1	879	739.0126	116.94960000000002
1_MACS_peak_4819_lociStitched	chr1	203309298	203310176	1	879	899.511	149.08440000000002
1_MACS_peak_12020_lociStitched	chr17	6987815	6988693	1	879	591.4208	76.9128
1_MACS_peak_19411_lociStitched	chr19	51027871	51028749	1	879	750.3388	38.983200000000004
1_MACS_peak_24791_lociStitched	chr22	45409901	45410779	1	879	566.749	69.2742
1_MACS_peak_26780_lociStitched	chr4	7800644	7801522	1	879	561.7444	75.15679999999999
2_MACS_peak_27056_lociStitched	chr4	8679177	8680055	2	598	525.5708	49.168
2_MACS_peak_8231_lociStitched	chr11	133804974	133805851	2	792	621.2668	43.0607
1_MACS_peak_26038_lociStitched	chr3	197814954	197815831	1	878	689.0589	119.3597
2_MACS_peak_1454_lociStitched	chr1	7477906	7478782	2	814	519.468	132.9768
1_MACS_peak_4643_lociStitched	chr1	157618545	157619421	1	877	782.1804000000001	208.04999999999998
2_MACS_peak_11388_lociStitched	chr16	88612354	88613230	2	623	555.0336000000001	30.9228
1_MACS_peak_18140_lociStitched	chr19	39442355	39443231	1	877	735.9276	141.7368
1_MACS_peak_21217_lociStitched	chr20	56508904	56509780	1	877	677.4108	36.354
2_MACS_peak_22191_lociStitched	chr20	62489369	62490245	2	719	528.228	74.1096
2_MACS_peak_30428_lociStitched	chr8	1922811	1923687	2	809	638.0784	85.6728
1_MACS_peak_2635_lociStitched	chr1	18152050	18152925	1	876	680.575	60.9
2_MACS_peak_2738_lociStitched	chr1	18634008	18634882	2	687	714.9319999999999	65.2004
2_MACS_peak_4640_lociStitched	chr1	157570969	157571843	2	870	574.0432000000001	144.64700000000002
1_MACS_peak_4724_lociStitched	chr1	201224153	201225027	1	875	817.2774000000001	85.215
2_MACS_peak_5083_lociStitched	chr10	44880983	44881857	2	658	529.8188	107.065
2_MACS_peak_7795_lociStitched	chr11	70811314	70812188	2	818	525.4488	51.828199999999995
1_MACS_peak_15184_lociStitched	chr19	266745	267619	1	875	805.4784	85.5646
1_MACS_peak_17123_lociStitched	chr19	15136459	15137333	1	875	666.425	133.4598
1_MACS_peak_25870_lociStitched	chr3	128271133	128272007	1	875	629.1926	87.837
1_MACS_peak_10564_lociStitched	chr16	4007630	4008503	1	874	736.7247	58.054500000000004
1_MACS_peak_10818_lociStitched	chr16	29478122	29478995	1	874	677.8845	165.1716
2_MACS_peak_15165_lociStitched	chr18	77533304	77534177	2	621	624.1949999999999	63.729
2_MACS_peak_27574_lociStitched	chr5	170739673	170740546	2	738	561.5136	76.1256
1_MACS_peak_7863_lociStitched	chr11	71054262	71055134	1	873	648.2447999999999	75.5152
2_MACS_peak_21425_lociStitched	chr20	57702383	57703255	2	751	655.5696	70.1088
1_MACS_peak_24162_lociStitched	chr22	42749572	42750444	1	873	652.8664	83.97359999999999
1_MACS_peak_31804_lociStitched	chr9	87284680	87285552	1	873	755.5880000000001	135.6832
2_MACS_peak_581_lociStitched	chr1	2921251	2922122	2	697	602.9062	105.73939999999999
1_MACS_peak_657_lociStitched	chr1	3063663	3064534	1	872	629.733	96.681
1_MACS_peak_4233_lociStitched	chr1	37287776	37288647	1	872	750.3665000000001	90.3227
2_MACS_peak_9375_lociStitched	chr14	105659654	105660525	2	759	560.1401	7.577699999999999
1_MACS_peak_19880_lociStitched	chr2	10418552	10419423	1	872	683.8221	84.22569999999999
2_MACS_peak_19884_lociStitched	chr2	10971186	10972057	2	735	663.3536	22.645999999999997
1_MACS_peak_24685_lociStitched	chr22	45179184	45180055	1	872	661.1761	53.3052
2_MACS_peak_24747_lociStitched	chr22	45333043	45333914	2	785	672.6733	47.2953
2_MACS_peak_27599_lociStitched	chr5	175619302	175620173	2	783	559.0078000000001	66.8057
2_MACS_peak_34240_lociStitched	chrX	152888305	152889176	2	788	547.7719	7.577699999999999
1_MACS_peak_6977_lociStitched	chr11	64168754	64169624	1	871	666.681	133.719
2_MACS_peak_7134_lociStitched	chr11	64472558	64473428	2	815	631.533	90.91499999999999
1_MACS_peak_21129_lociStitched	chr20	56123535	56124405	1	871	766.2090000000001	77.604
1_MACS_peak_21472_lociStitched	chr20	57940561	57941431	1	871	713.4870000000001	63.249
1_MACS_peak_26515_lociStitched	chr4	7174441	7175311	1	871	712.182	71.688
2_MACS_peak_29690_lociStitched	chr7	154647023	154647893	2	852	634.056	102.138
1_MACS_peak_32656_lociStitched	chr9	135414484	135415354	1	871	717.9240000000001	62.466
2_MACS_peak_7771_lociStitched	chr11	70670065	70670934	2	841	556.5076	52.7483
2_MACS_peak_12373_lociStitched	chr17	19053517	19054386	2	839	522.4427999999999	89.3332
1_MACS_peak_18461_lociStitched	chr19	42558207	42559076	1	870	601.348	58.74439999999999
1_MACS_peak_22186_lociStitched	chr20	62471583	62472452	1	870	859.6148	55.0946
1_MACS_peak_31823_lociStitched	chr9	97401003	97401872	1	870	710.1468	156.6807
1_MACS_peak_33145_lociStitched	chr9	137347171	137348040	1	870	800.6966	87.3345
1_MACS_peak_8325_lociStitched	chr12	1945877	1946745	1	869	660.2008000000001	71.69680000000001
2_MACS_peak_12239_lociStitched	chr17	8033580	8034448	2	694	507.6064	119.784
2_MACS_peak_18657_lociStitched	chr19	46180244	46181112	2	569	534.5144	39.3204
2_MACS_peak_28855_lociStitched	chr7	6566347	6567215	2	735	723.4780000000001	64.4924
1_MACS_peak_30092_lociStitched	chr7	157550309	157551177	1	869	827.7248	88.536
1_MACS_peak_30825_lociStitched	chr8	86796308	86797176	1	869	579.0428	328.0172
2_MACS_peak_8179_lociStitched	chr11	119650520	119651387	2	780	542.4819	50.3727
2_MACS_peak_8188_lociStitched	chr11	119902051	119902918	2	662	586.4388	91.6419
1_MACS_peak_9450_lociStitched	chr14	107253030	107253897	1	868	663.4284	55.141200000000005
2_MACS_peak_9811_lociStitched	chr15	77909237	77910104	2	798	601.0911	73.5216
2_MACS_peak_18910_lociStitched	chr19	48043443	48044310	2	759	588.2595	108.6351
1_MACS_peak_23514_lociStitched	chr22	26737600	26738467	1	868	672.0984	69.0132
1_MACS_peak_31708_lociStitched	chr8	146036677	146037544	1	868	641.1465000000001	141.4944
2_MACS_peak_33668_lociStitched	chr9	138566446	138567313	2	843	615.8301	53.4939
1_MACS_peak_4187_lociStitched	chr1	37050276	37051142	1	867	610.8764	94.394
1_MACS_peak_16500_lociStitched	chr19	8185559	8186425	1	867	892.2398	61.83240000000001
1_MACS_peak_17021_lociStitched	chr19	14359983	14360849	1	867	686.2184	67.6346
1_MACS_peak_29516_lociStitched	chr7	131371674	131372540	1	867	645.9494	116.7368
1_MACS_peak_4530_lociStitched	chr1	154718613	154719478	1	866	745.8895	167.464
2_MACS_peak_9869_lociStitched	chr15	78032887	78033752	2	816	607.8355	63.49100000000001
2_MACS_peak_18134_lociStitched	chr19	39298815	39299680	2	611	621.1564999999999	38.4925
1_MACS_peak_22527_lociStitched	chr21	44034679	44035544	1	866	764.0545	92.382
1_MACS_peak_25367_lociStitched	chr3	12932865	12933730	1	866	715.9605	125.944
2_MACS_peak_12306_lociStitched	chr17	16748407	16749271	2	793	541.9872	57.6288
1_MACS_peak_23943_lociStitched	chr22	37922318	37923182	1	865	707.4431999999999	29.376
2_MACS_peak_24214_lociStitched	chr22	42856306	42857170	2	817	498.7008	112.40639999999999
2_MACS_peak_25580_lociStitched	chr3	48612118	48612982	2	649	540.0864	76.032
1_MACS_peak_29907_lociStitched	chr7	155815225	155816089	1	865	577.584	83.8944
1_MACS_peak_4487_lociStitched	chr1	147807159	147808022	1	864	656.0526	239.1373
2_MACS_peak_7683_lociStitched	chr11	70326960	70327823	2	563	598.1453	51.089600000000004
2_MACS_peak_13621_lociStitched	chr17	72156724	72157587	2	616	660.2813	91.8232
1_MACS_peak_19720_lociStitched	chr19	55930737	55931600	1	864	848.6742	81.8987
2_MACS_peak_24396_lociStitched	chr22	44298200	44299063	2	697	617.2176	55.490899999999996
1_MACS_peak_30943_lociStitched	chr8	142410946	142411809	1	864	656.743	83.5384
1_MACS_peak_359_lociStitched	chr1	2346775	2347637	1	863	702.0128	215.15519999999998
1_MACS_peak_7971_lociStitched	chr11	75389506	75390368	1	863	844.8462	110.42219999999999
1_MACS_peak_13663_lociStitched	chr17	72283171	72284033	1	863	654.9476000000001	57.4954
1_MACS_peak_26020_lociStitched	chr3	195548055	195548917	1	863	769.4212	114.1288
1_MACS_peak_30833_lociStitched	chr8	86821740	86822602	1	863	647.362	313.1646
2_MACS_peak_31700_lociStitched	chr8	145896341	145897202	2	652	512.1228	43.050000000000004
1_MACS_peak_33340_lociStitched	chr9	137697964	137698825	1	862	670.3746	33.6651
2_MACS_peak_33361_lociStitched	chr9	137788286	137789147	2	629	488.18699999999995	43.6527
1_MACS_peak_2451_lociStitched	chr1	17824367	17825227	1	861	631.5840000000001	86.86
1_MACS_peak_4929_lociStitched	chr1	226411508	226412368	1	861	652.654	118.336
2_MACS_peak_18890_lociStitched	chr19	47962753	47963613	2	569	627.542	87.032
1_MACS_peak_20422_lociStitched	chr2	233367903	233368763	1	861	798.682	35.518
1_MACS_peak_30125_lociStitched	chr7	157666116	157666976	1	861	728.162	61.919999999999995
2_MACS_peak_4052_lociStitched	chr1	31282878	31283737	2	823	605.6809	77.73949999999999
1_MACS_peak_8134_lociStitched	chr11	119361210	119362069	1	860	746.1274000000001	93.8028
2_MACS_peak_11284_lociStitched	chr16	88166135	88166994	2	798	701.7171	37.6242
1_MACS_peak_23441_lociStitched	chr22	24584438	24585297	1	860	746.7287	38.4832
2_MACS_peak_23848_lociStitched	chr22	37566241	37567100	2	576	431.218	87.3603
1_MACS_peak_29668_lociStitched	chr7	151588333	151589192	1	860	721.9036	213.28969999999998
2_MACS_peak_3943_lociStitched	chr1	30725028	30725886	2	849	559.845	48.477000000000004
2_MACS_peak_5310_lociStitched	chr10	73306173	73307031	2	745	573.9162	54.3972
1_MACS_peak_18132_lociStitched	chr19	39292312	39293170	1	859	621.7926	54.3114
2_MACS_peak_26784_lociStitched	chr4	7809364	7810222	2	548	466.4946	79.1076
1_MACS_peak_26842_lociStitched	chr4	8027704	8028562	1	859	594.6798	54.483000000000004
1_MACS_peak_29581_lociStitched	chr7	150709741	150710599	1	859	756.4986	74.73179999999999
2_MACS_peak_8527_lociStitched	chr12	50278757	50279614	2	630	660.8327	99.6691
2_MACS_peak_9409_lociStitched	chr14	106003249	106004106	2	848	545.9947	137.8913
1_MACS_peak_16730_lociStitched	chr19	11347153	11348010	1	858	801.0378999999999	42.7643
1_MACS_peak_19186_lociStitched	chr19	49259031	49259888	1	858	472.6355	70.9596
1_MACS_peak_20645_lociStitched	chr20	30193395	30194252	1	858	692.0275	129.5784
1_MACS_peak_27714_lociStitched	chr5	176310468	176311325	1	858	686.8855	51.6771
2_MACS_peak_30101_lociStitched	chr7	157592248	157593105	2	805	595.3579	58.875899999999994
1_MACS_peak_13398_lociStitched	chr17	56323305	56324161	1	857	724.9464	92.876
2_MACS_peak_16723_lociStitched	chr19	10649451	10650306	2	849	626.031	83.3625
1_MACS_peak_18083_lociStitched	chr19	38911514	38912369	1	856	865.944	72.67500000000001
1_MACS_peak_32231_lociStitched	chr9	133041296	133042151	1	856	736.7535	72.504
2_MACS_peak_14400_lociStitched	chr17	77291211	77292065	2	774	615.5632	27.2426
2_MACS_peak_8216_lociStitched	chr11	123065263	123066116	2	587	555.0471	54.592
1_MACS_peak_20049_lociStitched	chr2	71128382	71129235	1	854	667.9843	52.886
1_MACS_peak_25808_lociStitched	chr3	53529070	53529923	1	854	656.8953	40.5175
1_MACS_peak_4559_lociStitched	chr1	156052715	156053567	1	853	963.7823999999999	137.598
1_MACS_peak_4899_lociStitched	chr1	212739177	212740029	1	853	590.1804	178.3236
2_MACS_peak_5247_lociStitched	chr10	72977543	72978395	2	721	456.672	53.505599999999994
1_MACS_peak_11412_lociStitched	chr16	89122876	89123728	1	853	737.4912	9.0312
1_MACS_peak_14657_lociStitched	chr17	77865425	77866277	1	853	795.4272	81.6216
2_MACS_peak_18703_lociStitched	chr19	46478990	46479842	2	603	565.9836	36.1248
2_MACS_peak_8763_lociStitched	chr12	54321376	54322227	2	779	686.0762	73.18599999999999
2_MACS_peak_33439_lociStitched	chr9	137961576	137962427	2	622	524.4712999999999	30.210499999999996
2_MACS_peak_5855_lociStitched	chr10	134895851	134896701	2	554	412.845	60.605000000000004
2_MACS_peak_9108_lociStitched	chr13	113988657	113989507	2	746	596.105	82.11
1_MACS_peak_27119_lociStitched	chr4	8838708	8839558	1	851	800.4449999999999	115.17500000000001
1_MACS_peak_770_lociStitched	chr1	3249506	3250355	1	850	723.2631	19.357200000000002
1_MACS_peak_5108_lociStitched	chr10	50821172	50822021	1	850	696.2649	59.005500000000005
2_MACS_peak_7250_lociStitched	chr11	66718631	66719480	2	756	612.6384	70.2972
2_MACS_peak_10550_lociStitched	chr16	3613009	3613858	2	594	499.38179999999994	35.9127
1_MACS_peak_16577_lociStitched	chr19	8582399	8583248	1	850	673.0023	95.08800000000001
1_MACS_peak_20661_lociStitched	chr20	30466690	30467539	1	850	791.0982	117.8412
1_MACS_peak_4470_lociStitched	chr1	145380677	145381525	1	849	820.44	269.49440000000004
2_MACS_peak_5602_lociStitched	chr10	126700586	126701434	2	608	431.7168	22.6416
2_MACS_peak_18037_lociStitched	chr19	36458261	36459109	2	536	476.8304	22.6416
2_MACS_peak_30172_lociStitched	chr7	158045586	158046434	2	789	574.7744	53.848
1_MACS_peak_3480_lociStitched	chr1	23000252	23001099	1	848	595.8645	109.1783
1_MACS_peak_13492_lociStitched	chr17	70117397	70118244	1	848	768.229	90.629
2_MACS_peak_17984_lociStitched	chr19	36326478	36327325	2	610	440.6941	54.80089999999999
1_MACS_peak_22388_lociStitched	chr21	43024699	43025546	1	848	680.3951	84.7
2_MACS_peak_24679_lociStitched	chr22	45141738	45142585	2	569	576.1294	30.8308
1_MACS_peak_31188_lociStitched	chr8	143179110	143179957	1	848	730.7069	42.9429
2_MACS_peak_31243_lociStitched	chr8	143276608	143277455	2	544	552.4981	33.1177
1_MACS_peak_31698_lociStitched	chr8	145866234	145867081	1	848	863.94	98.0826
1_MACS_peak_34114_lociStitched	chr9	140909505	140910352	1	848	643.2964999999999	63.1862
2_MACS_peak_28543_lociStitched	chr7	1336948	1337794	2	607	483.31980000000004	36.2934
1_MACS_peak_33143_lociStitched	chr9	137334156	137335002	1	847	703.7028	38.7468
1_MACS_peak_4520_lociStitched	chr1	152190450	152191295	1	846	768.1895000000001	156.494
1_MACS_peak_5616_lociStitched	chr10	126721183	126722028	1	846	732.953	49.432500000000005
1_MACS_peak_12130_lociStitched	chr17	7545953	7546798	1	846	688.7595	67.938
1_MACS_peak_18221_lociStitched	chr19	41011691	41012536	1	846	707.4340000000001	90.584
1_MACS_peak_21539_lociStitched	chr20	58183085	58183929	1	845	716.8936	85.1596
2_MACS_peak_19029_lociStitched	chr19	48783916	48784759	2	771	595.8324	87.92490000000001
1_MACS_peak_493_lociStitched	chr1	2748394	2749236	1	843	612.7234	94.3882
2_MACS_peak_5784_lociStitched	chr10	134746728	134747570	2	821	588.4738	75.5274
2_MACS_peak_11040_lociStitched	chr16	84951691	84952533	2	745	514.9672	23.155
1_MACS_peak_17304_lociStitched	chr19	17540171	17541013	1	843	761.0838	77.464
1_MACS_peak_20241_lociStitched	chr2	172378672	172379514	1	843	706.6906	99.1876
2_MACS_peak_31156_lociStitched	chr8	143050454	143051296	2	803	624.0062	68.202
1_MACS_peak_2099_lociStitched	chr1	16319334	16320175	1	842	734.1089000000001	92.34179999999999
1_MACS_peak_10715_lociStitched	chr16	28064915	28065756	1	842	675.9957999999999	64.08420000000001
1_MACS_peak_17681_lociStitched	chr19	30228023	30228864	1	842	648.4951	76.86739999999999
2_MACS_peak_17694_lociStitched	chr19	30354833	30355674	2	565	443.29110000000003	63.1591
1_MACS_peak_19440_lociStitched	chr19	51065885	51066726	1	842	667.0812	37.0881
2_MACS_peak_20441_lociStitched	chr2	241587458	241588299	2	810	538.8287	30.1919
1_MACS_peak_29186_lociStitched	chr7	100370447	100371288	1	842	594.6710999999999	19.4271
1_MACS_peak_13961_lociStitched	chr17	74872541	74873381	1	841	563.052	73.41600000000001
1_MACS_peak_19796_lociStitched	chr19	56228697	56229537	1	841	643.776	124.068
1_MACS_peak_33117_lociStitched	chr9	137155658	137156498	1	841	684.432	68.628
2_MACS_peak_33286_lociStitched	chr9	137618048	137618888	2	626	428.81999999999994	55.187999999999995
1_MACS_peak_342_lociStitched	chr1	2157859	2158698	1	840	884.9771999999999	64.1835
1_MACS_peak_1025_lociStitched	chr1	4577105	4577944	1	840	722.0434	81.2991
1_MACS_peak_18094_lociStitched	chr19	38963596	38964435	1	840	698.048	48.0747
1_MACS_peak_18250_lociStitched	chr19	41282177	41283016	1	840	532.2615999999999	116.7049
1_MACS_peak_18719_lociStitched	chr19	46733139	46733978	1	840	726.9096	78.5304
1_MACS_peak_19505_lociStitched	chr19	54598930	54599769	1	840	681.8552999999999	81.04740000000001
1_MACS_peak_3056_lociStitched	chr1	20646430	20647268	1	839	742.5518	88.1576
1_MACS_peak_12267_lociStitched	chr17	9127237	9128075	1	839	546.376	47.0118
1_MACS_peak_19962_lociStitched	chr2	26828577	26829415	1	839	618.7792	136.0912
1_MACS_peak_31619_lociStitched	chr8	144940044	144940882	1	839	1101.97	184.779
2_MACS_peak_9284_lociStitched	chr14	105044653	105045490	2	602	457.83900000000006	15.065999999999999
2_MACS_peak_10597_lociStitched	chr16	4280585	4281422	2	802	574.4331	84.6207
2_MACS_peak_17146_lociStitched	chr19	15285126	15285963	2	646	552.0852	41.7663
1_MACS_peak_18677_lociStitched	chr19	46418822	46419659	1	838	596.781	78.0921
1_MACS_peak_28076_lociStitched	chr6	33710444	33711281	1	838	623.2302000000001	54.4887
2_MACS_peak_28952_lociStitched	chr7	65111942	65112779	2	782	491.4027	85.8762
2_MACS_peak_30074_lociStitched	chr7	157500236	157501073	2	758	616.2831	80.1846
1_MACS_peak_2274_lociStitched	chr1	17402043	17402879	1	837	780.2388	103.5804
1_MACS_peak_5019_lociStitched	chr10	830899	831735	1	837	652.7488000000001	55.4268
1_MACS_peak_5341_lociStitched	chr10	73461522	73462358	1	837	678.832	53.67119999999999
2_MACS_peak_9106_lociStitched	chr13	113986356	113987192	2	709	461.6392	65.5424
1_MACS_peak_17453_lociStitched	chr19	18019992	18020828	1	837	680.0024	38.7904
1_MACS_peak_6635_lociStitched	chr11	17497448	17498283	1	836	764.6094999999999	52.605
1_MACS_peak_9547_lociStitched	chr15	52030069	52030904	1	836	683.4475	84.9195
2_MACS_peak_11966_lociStitched	chr17	6366973	6367808	2	768	630.5085	105.96150000000002
1_MACS_peak_13227_lociStitched	chr17	47606364	47607199	1	836	624.3295	80.327
1_MACS_peak_14159_lociStitched	chr17	76347819	76348654	1	836	833.9145	107.1305
1_MACS_peak_25690_lociStitched	chr3	50431575	50432410	1	836	728.0365	78.2395
1_MACS_peak_4542_lociStitched	chr1	155117260	155118094	1	835	688.884	109.0872
1_MACS_peak_5735_lociStitched	chr10	134337575	134338409	1	835	625.6668	82.0656
2_MACS_peak_9976_lociStitched	chr15	82905193	82906027	2	769	557.0286000000001	45.036
1_MACS_peak_12364_lociStitched	chr17	19004375	19005209	1	835	535.1778	99.0792
1_MACS_peak_15493_lociStitched	chr19	3007743	3008577	1	835	506.238	130.104
2_MACS_peak_4092_lociStitched	chr1	31882918	31883751	2	603	479.6414	40.4005
1_MACS_peak_12707_lociStitched	chr17	37773088	37773921	1	834	591.0968	116.0369
2_MACS_peak_24032_lociStitched	chr22	39755661	39756494	2	776	532.4535999999999	77.5523
2_MACS_peak_33072_lociStitched	chr9	136988608	136989441	2	654	428.74510000000004	27.489
1_MACS_peak_8423_lociStitched	chr12	3368959	3369791	1	833	550.7008000000001	64.1472
2_MACS_peak_13880_lociStitched	chr17	72973375	72974207	2	586	485.056	34.4448
2_MACS_peak_21077_lociStitched	chr20	49018032	49018864	2	694	558.688	20.217599999999997
1_MACS_peak_25909_lociStitched	chr3	157824535	157825367	1	833	997.984	205.00480000000002
1_MACS_peak_27042_lociStitched	chr4	8645279	8646111	1	833	728.4992000000001	52.832
1_MACS_peak_30219_lociStitched	chr7	158254518	158255350	1	833	601.12	73.3824
2_MACS_peak_1073_lociStitched	chr1	4836717	4837548	2	746	593.9157	82.6014
1_MACS_peak_2505_lociStitched	chr1	17906482	17907313	1	832	700.6991999999999	63.4884
1_MACS_peak_4368_lociStitched	chr1	41832207	41833038	1	832	833.9085	116.1738
2_MACS_peak_5740_lociStitched	chr10	134620203	134621034	2	541	554.6094	67.5603
2_MACS_peak_9314_lociStitched	chr14	105200977	105201808	2	668	605.3835	38.392199999999995
1_MACS_peak_14086_lociStitched	chr17	75896988	75897819	1	832	623.9979	127.974
1_MACS_peak_18044_lociStitched	chr19	36473018	36473849	1	832	701.4471	30.2484
1_MACS_peak_19319_lociStitched	chr19	50034094	50034925	1	832	802.8290999999999	73.0449
1_MACS_peak_1125_lociStitched	chr1	5572757	5573587	1	831	668.8969999999999	51.958000000000006
1_MACS_peak_2775_lociStitched	chr1	18874945	18875775	1	831	658.937	98.106
1_MACS_peak_4464_lociStitched	chr1	142910699	142911529	1	831	643.416	336.98
1_MACS_peak_7930_lociStitched	chr11	73019391	73020221	1	831	864.1129999999999	59.34499999999999
