REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	24_0F2A_0229Kronos_MM1S-KB-1hr-2_H3K27me3_hs-dm_i06.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
2_MACS_peak_15166_lociStitched	chr17	42843766	42844970	2	1021	1195.572	136.4132
2_MACS_peak_9860_lociStitched	chr12	132979792	132980995	2	909	998.8509	41.623799999999996
3_MACS_peak_15654_lociStitched	chr17	61577879	61579082	3	1050	1006.4298	75.4281
2_MACS_peak_21240_lociStitched	chr19	48274505	48275708	2	1150	1137.1959	185.262
2_MACS_peak_2042_lociStitched	chr1	12274990	12276192	2	828	1001.7468	99.88619999999999
3_MACS_peak_2703_lociStitched	chr1	18624542	18625744	3	1106	1052.7116	51.2052
1_MACS_peak_4727_lociStitched	chr1	147511028	147512230	1	1203	1377.8526000000002	349.66179999999997
1_MACS_peak_10374_lociStitched	chr14	103987780	103988982	1	1203	1233.9732	18.1502
2_MACS_peak_18979_lociStitched	chr19	13733858	13735060	2	1123	1219.0683999999999	52.6476
1_MACS_peak_20934_lociStitched	chr19	46171636	46172838	1	1203	1380.9778000000001	189.916
1_MACS_peak_24340_lociStitched	chr20	58031243	58032445	1	1203	1364.1498	112.988
2_MACS_peak_26476_lociStitched	chr22	37088133	37089335	2	824	1037.0856	100.0064
1_MACS_peak_852_lociStitched	chr1	4716002	4717203	1	1202	1368.5394999999999	94.03829999999999
2_MACS_peak_3456_lociStitched	chr1	22974619	22975820	2	1138	1254.0842	159.2526
2_MACS_peak_15130_lociStitched	chr17	42384274	42385475	2	1170	1575.3517000000002	127.4261
2_MACS_peak_19355_lociStitched	chr19	17135989	17137190	2	1197	1377.9073	136.3135
2_MACS_peak_26353_lociStitched	chr22	30961000	30962201	2	938	892.8234	85.0308
2_MACS_peak_28296_lociStitched	chr3	27754256	27755457	2	855	1096.0326	97.281
1_MACS_peak_35454_lociStitched	chr9	117050069	117051270	1	1202	1349.6837999999998	138.8356
2_MACS_peak_10878_lociStitched	chr15	40588818	40590018	2	854	989.28	201.72
2_MACS_peak_12977_lociStitched	chr16	85784159	85785359	2	740	924.12	7.8
1_MACS_peak_30143_lociStitched	chr5	320252	321452	1	1201	1058.6399999999999	142.68
2_MACS_peak_33615_lociStitched	chr7	158241132	158242332	2	959	1137.48	134.88
1_MACS_peak_17214_lociStitched	chr18	45934035	45935234	1	1200	1684.4751	117.62190000000001
2_MACS_peak_19310_lociStitched	chr19	16936090	16937289	2	858	1076.8219	123.2572
2_MACS_peak_19386_lociStitched	chr19	17459439	17460638	2	907	935.22	86.5678
2_MACS_peak_22880_lociStitched	chr2	220326307	220327506	2	871	1126.4605	120.49950000000001
2_MACS_peak_25036_lociStitched	chr21	36262562	36263761	2	1055	1277.1748	108.8692
2_MACS_peak_28280_lociStitched	chr3	14854521	14855720	2	1145	1068.7885999999999	147.8367
1_MACS_peak_28852_lociStitched	chr4	1419600	1420799	1	1200	1473.4511000000002	108.1498
2_MACS_peak_35573_lociStitched	chr9	130615654	130616853	2	963	985.2183	79.9733
1_MACS_peak_13613_lociStitched	chr17	397331	398529	1	1199	1145.0484	92.7252
2_MACS_peak_21818_lociStitched	chr19	51329581	51330779	2	1083	1147.684	54.8684
2_MACS_peak_23995_lociStitched	chr20	56331603	56332801	2	977	955.7643999999999	130.2226
1_MACS_peak_24113_lociStitched	chr20	56728063	56729261	1	1199	1473.0608	129.2642
1_MACS_peak_2792_lociStitched	chr1	18895745	18896942	1	1198	1558.6137	79.00200000000001
2_MACS_peak_34040_lociStitched	chr8	7610844	7612041	2	891	662.5395	78.40350000000001
1_MACS_peak_36046_lociStitched	chr9	134652914	134654111	1	1198	1251.2241	83.6703
2_MACS_peak_26226_lociStitched	chr22	27878386	27879581	2	1028	1019.096	126.192
2_MACS_peak_1385_lociStitched	chr1	7509095	7510289	2	1072	1137.882	68.5356
1_MACS_peak_10226_lociStitched	chr14	101028509	101029703	1	1195	1271.4905999999999	86.2068
2_MACS_peak_15689_lociStitched	chr17	64961010	64962204	2	861	920.4546	46.6854
2_MACS_peak_28303_lociStitched	chr3	38690613	38691807	2	970	932.2752	139.22039999999998
2_MACS_peak_31838_lociStitched	chr7	2499432	2500626	2	1191	1515.186	95.7588
2_MACS_peak_33271_lociStitched	chr7	156232851	156234045	2	1050	1120.4496	131.45940000000002
2_MACS_peak_283_lociStitched	chr1	2299485	2300678	2	1131	1561.1598	154.9707
2_MACS_peak_3681_lociStitched	chr1	26663562	26664755	2	1190	1094.3389	218.1997
2_MACS_peak_23131_lociStitched	chr2	241834464	241835657	2	818	1130.1289	37.4602
2_MACS_peak_25152_lociStitched	chr21	43561599	43562792	2	964	1071.314	137.5529
1_MACS_peak_29704_lociStitched	chr4	8161528	8162721	1	1194	1052.9418	112.2613
2_MACS_peak_8737_lociStitched	chr11	117533899	117535091	2	1035	1245.6399999999999	107.9952
2_MACS_peak_9324_lociStitched	chr12	50262807	50263999	2	775	922.012	75.21520000000001
2_MACS_peak_13043_lociStitched	chr16	86104042	86105234	2	879	907.4696	72.3544
2_MACS_peak_20091_lociStitched	chr19	35940298	35941490	2	1189	1282.7112	125.3984
1_MACS_peak_27786_lociStitched	chr22	49284596	49285788	1	1193	1425.6319999999998	114.0744
2_MACS_peak_30151_lociStitched	chr5	405335	406527	2	931	1272.8176	123.49119999999999
2_MACS_peak_32109_lociStitched	chr7	44328837	44330029	2	992	1006.4056	114.7896
2_MACS_peak_2539_lociStitched	chr1	18151839	18153030	2	1171	1053.6777	137.2032
2_MACS_peak_9117_lociStitched	chr12	2033381	2034572	2	860	818.0979	91.9452
1_MACS_peak_33694_lociStitched	chr7	158947950	158949141	1	1192	1202.4336	197.4678
1_MACS_peak_35590_lociStitched	chr9	130970954	130972145	1	1192	1505.424	158.40300000000002
1_MACS_peak_20501_lociStitched	chr19	41280853	41282043	1	1191	1520.2250000000001	132.09
1_MACS_peak_25701_lociStitched	chr22	18796940	18798130	1	1191	1072.428	453.628
2_MACS_peak_37558_lociStitched	chrX	153075002	153076192	2	1036	1105.748	142.20499999999998
2_MACS_peak_14456_lociStitched	chr17	18403045	18404234	2	913	943.7093	116.9976
1_MACS_peak_17652_lociStitched	chr19	3237800	3238989	1	1190	1170.3327	161.704
2_MACS_peak_26188_lociStitched	chr22	26717218	26718407	2	839	1092.2154	157.8992
2_MACS_peak_28361_lociStitched	chr3	48547671	48548859	2	1138	1131.8076	149.9256
2_MACS_peak_31515_lociStitched	chr6	150344719	150345907	2	1164	854.0532	121.88879999999999
2_MACS_peak_25592_lociStitched	chr21	47015041	47016228	2	1088	1252.7597999999998	283.9304
1_MACS_peak_28618_lociStitched	chr3	129324151	129325338	1	1188	1926.0262	102.082
2_MACS_peak_36690_lociStitched	chr9	137634356	137635543	2	1147	1197.2082	90.0933
2_MACS_peak_973_lociStitched	chr1	5550687	5551873	2	1023	1352.9888	104.7238
1_MACS_peak_6551_lociStitched	chr10	135178571	135179757	1	1187	1199.0459999999998	222.968
2_MACS_peak_12624_lociStitched	chr16	84840216	84841402	2	949	1120.2956	78.27600000000001
1_MACS_peak_17539_lociStitched	chr19	2920713	2921899	1	1187	1300.449	132.5948
2_MACS_peak_22873_lociStitched	chr2	220303540	220304726	2	870	1218.9708	96.5404
1_MACS_peak_30454_lociStitched	chr5	133448971	133450157	1	1187	1266.4108	105.554
1_MACS_peak_7965_lociStitched	chr11	69557019	69558204	1	1186	1386.687	102.9765
1_MACS_peak_10824_lociStitched	chr15	20546321	20547506	1	1186	1117.929	286.4145
2_MACS_peak_18900_lociStitched	chr19	13287011	13288196	2	778	938.7570000000001	88.875
1_MACS_peak_25005_lociStitched	chr21	9708420	9709605	1	1186	1538.604	340.332
2_MACS_peak_28215_lociStitched	chr3	13891464	13892649	2	1150	1226.1195	87.69
1_MACS_peak_28560_lociStitched	chr3	122745336	122746521	1	1186	2044.4805000000001	109.13850000000001
2_MACS_peak_32593_lociStitched	chr7	100993674	100994858	2	746	1107.1584	122.07039999999999
3_MACS_peak_10481_lociStitched	chr14	104772819	104774002	3	814	933.5053	7.8078
2_MACS_peak_14920_lociStitched	chr17	38636352	38637535	2	1114	1270.4237	98.5439
2_MACS_peak_26301_lociStitched	chr22	30668896	30670079	2	816	981.2985	138.411
1_MACS_peak_17501_lociStitched	chr19	2370998	2372180	1	1183	1456.3422	213.70559999999998
2_MACS_peak_22298_lociStitched	chr2	11971133	11972315	2	1136	1269.1134000000002	193.6116
1_MACS_peak_24878_lociStitched	chr20	62406598	62407780	1	1183	1060.4904	114.654
1_MACS_peak_34690_lociStitched	chr8	143077680	143078862	1	1183	1337.9058	62.8824
1_MACS_peak_18666_lociStitched	chr19	10070875	10072056	1	1182	1212.7688999999998	50.9011
2_MACS_peak_24376_lociStitched	chr20	58200126	58201307	2	1132	1065.4982	79.36319999999999
1_MACS_peak_8118_lociStitched	chr11	69935116	69936296	1	1181	1189.676	76.7
2_MACS_peak_31971_lociStitched	chr7	5280685	5281865	2	1067	1065.54	148.208
2_MACS_peak_33681_lociStitched	chr7	158885961	158887141	2	1058	1100.704	88.38199999999999
1_MACS_peak_8148_lociStitched	chr11	70000773	70001952	1	1180	1413.8568	92.7873
2_MACS_peak_22185_lociStitched	chr19	56552223	56553402	2	893	1062.8685	111.8871
1_MACS_peak_30666_lociStitched	chr5	176212310	176213489	1	1180	1173.4587	122.49810000000001
2_MACS_peak_33050_lociStitched	chr7	155119484	155120663	2	927	997.9056	297.5796
1_MACS_peak_35486_lociStitched	chr9	126775192	126776371	1	1180	1241.6048999999998	117.6642
2_MACS_peak_9565_lociStitched	chr12	53207328	53208506	2	1062	1036.9934	72.447
3_MACS_peak_12705_lociStitched	chr16	85162195	85163373	3	1081	1043.119	48.7692
2_MACS_peak_33706_lociStitched	chr8	331731	332909	2	1070	1033.695	98.83420000000001
2_MACS_peak_4343_lociStitched	chr1	37030830	37032007	2	1159	1179.4717	122.6434
2_MACS_peak_24073_lociStitched	chr20	56574171	56575348	2	775	801.8901000000001	78.85900000000001
2_MACS_peak_33767_lociStitched	chr8	1637109	1638286	2	851	824.4885	147.3604
1_MACS_peak_881_lociStitched	chr1	4789145	4790321	1	1177	1337.8175999999999	69.0312
2_MACS_peak_8192_lociStitched	chr11	70244806	70245982	2	1056	1104.9696	68.0904
2_MACS_peak_10055_lociStitched	chr13	114008764	114009940	2	813	967.4952	72.912
2_MACS_peak_12432_lociStitched	chr16	56225750	56226926	2	1085	1193.1696	91.2576
2_MACS_peak_34565_lociStitched	chr8	142698423	142699599	2	721	1010.6544	108.5448
2_MACS_peak_37367_lociStitched	chr9	140853539	140854715	2	1038	1062.7512	112.6608
3_MACS_peak_1690_lociStitched	chr1	9542879	9544054	3	1031	1141.5125	154.63
2_MACS_peak_19931_lociStitched	chr19	33799941	33801116	2	888	911.4475	75.67
2_MACS_peak_24047_lociStitched	chr20	56487301	56488476	2	869	976.425	138.5325
1_MACS_peak_26430_lociStitched	chr22	37001780	37002955	1	1176	1083.4675	141.1175
2_MACS_peak_33860_lociStitched	chr8	1926372	1927547	2	1097	1130.7025	235.8225
2_MACS_peak_15827_lociStitched	chr17	71635836	71637010	2	1116	1000.2479999999999	76.5448
1_MACS_peak_16245_lociStitched	chr17	74705589	74706763	1	1175	1280.5991999999999	115.5216
1_MACS_peak_16549_lociStitched	chr17	76622328	76623502	1	1175	1541.8141999999998	148.9806
1_MACS_peak_24291_lociStitched	chr20	57866643	57867817	1	1175	1329.3202	108.8298
1_MACS_peak_34548_lociStitched	chr8	142655318	142656492	1	1175	1443.1982	43.9076
1_MACS_peak_10995_lociStitched	chr15	68870165	68871338	1	1174	1470.942	113.54639999999999
1_MACS_peak_13548_lociStitched	chr17	85949	87122	1	1174	1565.6031	141.5811
1_MACS_peak_13942_lociStitched	chr17	3875340	3876513	1	1174	1361.853	118.5903
1_MACS_peak_28481_lociStitched	chr3	50498439	50499612	1	1174	1305.0798	103.5759
2_MACS_peak_36138_lociStitched	chr9	135323411	135324584	2	749	738.7554	64.2804
1_MACS_peak_6859_lociStitched	chr11	1741685	1742857	1	1173	1606.6948	126.2244
2_MACS_peak_18658_lociStitched	chr19	10056576	10057748	2	876	934.7872	64.3428
1_MACS_peak_19014_lociStitched	chr19	14164227	14165398	1	1172	1368.3135000000002	115.5777
2_MACS_peak_22630_lociStitched	chr2	119606083	119607254	2	900	1136.3384	113.4699
2_MACS_peak_28394_lociStitched	chr3	49723153	49724324	2	673	768.5273	259.8449
2_MACS_peak_32220_lociStitched	chr7	73403651	73404822	2	687	991.1344	35.5984
1_MACS_peak_2187_lociStitched	chr1	17107773	17108943	1	1171	1171.755	178.42499999999998
2_MACS_peak_2376_lociStitched	chr1	17717385	17718555	2	887	1219.8419999999999	79.67699999999999
2_MACS_peak_4132_lociStitched	chr1	30997896	30999066	2	1019	1091.727	158.886
2_MACS_peak_7801_lociStitched	chr11	68431613	68432783	2	1096	1080.495	154.791
2_MACS_peak_21399_lociStitched	chr19	49079186	49080356	2	940	973.206	58.617
2_MACS_peak_30119_lociStitched	chr4	191008849	191010019	2	1117	805.545	220.896
2_MACS_peak_33146_lociStitched	chr7	155364247	155365417	2	906	961.6229999999999	145.314
2_MACS_peak_34892_lociStitched	chr8	143715203	143716373	2	1106	1157.364	76.869
2_MACS_peak_35591_lociStitched	chr9	130973258	130974428	2	927	1109.862	135.018
2_MACS_peak_9573_lociStitched	chr12	53218991	53220160	2	1168	1058.6463999999999	71.1921
1_MACS_peak_9881_lociStitched	chr12	133176552	133177721	1	1170	1128.4357	62.190799999999996
1_MACS_peak_27502_lociStitched	chr22	45680690	45681859	1	1170	1405.3718	166.1149
1_MACS_peak_22165_lociStitched	chr19	56255968	56257136	1	1169	1238.0800000000002	101.8496
1_MACS_peak_29604_lociStitched	chr4	7968924	7970092	1	1169	1246.3727999999999	90.87039999999999
1_MACS_peak_30995_lociStitched	chr6	30139177	30140345	1	1169	1573.6463999999999	89.5856
2_MACS_peak_31490_lociStitched	chr6	150266183	150267351	2	1028	919.3328	90.0528
2_MACS_peak_1144_lociStitched	chr1	6460848	6462015	2	765	1088.2275	127.4364
1_MACS_peak_2151_lociStitched	chr1	16842402	16843569	1	1168	1756.3349999999998	444.97709999999995
2_MACS_peak_2541_lociStitched	chr1	18159088	18160255	2	800	984.0143999999999	141.207
2_MACS_peak_3002_lociStitched	chr1	20289997	20291164	2	670	761.8176000000001	60.1005
2_MACS_peak_33322_lociStitched	chr7	157290926	157292093	2	936	1132.3401000000001	166.6476
1_MACS_peak_2481_lociStitched	chr1	18018434	18019600	1	1167	1163.085	130.592
2_MACS_peak_10800_lociStitched	chr14	106202528	106203694	2	919	846.3994	70.54299999999999
1_MACS_peak_14801_lociStitched	chr17	35165219	35166385	1	1167	1338.9178000000002	67.9778
2_MACS_peak_31724_lociStitched	chr7	1414882	1416048	2	757	1023.748	74.3908
2_MACS_peak_33550_lociStitched	chr7	158058779	158059945	2	1157	990.7502000000001	122.0802
2_MACS_peak_36365_lociStitched	chr9	136245547	136246713	2	936	1073.3029999999999	162.8902
1_MACS_peak_3688_lociStitched	chr1	26690510	26691675	1	1166	1334.857	195.487
2_MACS_peak_3620_lociStitched	chr1	23252885	23254049	2	1127	1338.4835999999998	129.786
1_MACS_peak_24316_lociStitched	chr20	57965173	57966337	1	1165	1214.5176000000001	80.0832
1_MACS_peak_29124_lociStitched	chr4	6230995	6232159	1	1165	1294.3680000000002	115.5852
2_MACS_peak_34145_lociStitched	chr8	21625497	21626661	2	1043	1233.1416	170.7588
1_MACS_peak_19869_lociStitched	chr19	33685881	33687044	1	1164	1307.5609000000002	125.0225
2_MACS_peak_23011_lociStitched	chr2	241330336	241331499	2	690	844.2216999999999	70.5941
1_MACS_peak_25481_lociStitched	chr21	46243431	46244594	1	1164	1068.797	116.0674
1_MACS_peak_33059_lociStitched	chr7	155142005	155143168	1	1164	1599.8228	182.4747
1_MACS_peak_37193_lociStitched	chr9	139466468	139467631	1	1164	1461.3094999999998	121.41720000000001
2_MACS_peak_1041_lociStitched	chr1	5757456	5758618	2	704	892.416	121.429
1_MACS_peak_2156_lociStitched	chr1	16870015	16871177	1	1163	1514.7832	453.18
2_MACS_peak_5507_lociStitched	chr10	48387945	48389107	2	1158	1306.7852	76.69200000000001
2_MACS_peak_8720_lociStitched	chr11	117464440	117465602	2	770	972.3616	89.3578
2_MACS_peak_12050_lociStitched	chr16	4998178	4999340	2	1118	941.5686000000001	80.5266
2_MACS_peak_18652_lociStitched	chr19	10037289	10038450	2	767	856.0052999999999	155.80620000000002
2_MACS_peak_8733_lociStitched	chr11	117520654	117521814	2	1017	998.296	90.36399999999999
1_MACS_peak_17174_lociStitched	chr18	3588319	3589479	1	1161	1353.836	137.344
2_MACS_peak_27758_lociStitched	chr22	47945367	47946527	2	721	763.3960000000001	56.724
2_MACS_peak_13456_lociStitched	chr16	89146698	89147857	2	721	899.0363	54.8207
1_MACS_peak_23539_lociStitched	chr20	34188754	34189913	1	1160	1267.9460000000001	156.6968
2_MACS_peak_26245_lociStitched	chr22	28008659	28009818	2	1043	1227.2650999999998	86.3455
1_MACS_peak_3231_lociStitched	chr1	21815230	21816388	1	1159	1151.3994	228.126
2_MACS_peak_37279_lociStitched	chr9	140143486	140144644	2	1079	1333.7844	148.4556
2_MACS_peak_37447_lociStitched	chrX	69664226	69665384	2	666	960.9084	93.3348
2_MACS_peak_3175_lociStitched	chr1	20870656	20871813	2	680	973.2683999999999	89.6675
1_MACS_peak_5635_lociStitched	chr10	72670392	72671549	1	1158	1292.369	178.29369999999997
1_MACS_peak_14739_lociStitched	chr17	34092926	34094083	1	1158	1050.7874	124.2618
2_MACS_peak_15218_lociStitched	chr17	43783938	43785095	2	1152	1091.9766	91.8658
1_MACS_peak_22674_lociStitched	chr2	121833297	121834454	1	1158	1396.2676000000001	76.47770000000001
1_MACS_peak_32811_lociStitched	chr7	143104471	143105628	1	1158	1412.6970000000001	151.45129999999997
2_MACS_peak_6549_lociStitched	chr10	135173130	135174286	2	959	1188.946	85.0816
3_MACS_peak_9232_lociStitched	chr12	3440078	3441234	3	991	859.4860000000001	92.24879999999999
1_MACS_peak_25705_lociStitched	chr22	18814225	18815381	1	1157	891.8539999999999	273.394
1_MACS_peak_31431_lociStitched	chr6	106808508	106809664	1	1157	1800.5856	192.7052
1_MACS_peak_33889_lociStitched	chr8	2362849	2364005	1	1157	1231.1399999999999	146.4652
2_MACS_peak_1290_lociStitched	chr1	7214732	7215887	2	1082	974.7044999999999	79.464
2_MACS_peak_6669_lociStitched	chr11	717165	718320	2	846	957.495	101.0625
2_MACS_peak_17216_lociStitched	chr18	47087578	47088733	2	992	1319.703	162.855
2_MACS_peak_27902_lociStitched	chr22	50128943	50130098	2	1027	1227.9959999999999	112.84349999999999
1_MACS_peak_4308_lociStitched	chr1	35226723	35227877	1	1155	1128.035	119.0928
1_MACS_peak_8392_lociStitched	chr11	70850712	70851866	1	1155	1320.0605999999998	120.47760000000001
2_MACS_peak_16109_lociStitched	chr17	72638404	72639558	2	721	1225.3172000000002	153.71280000000002
2_MACS_peak_22425_lociStitched	chr2	27476947	27478101	2	796	844.728	158.2134
2_MACS_peak_27315_lociStitched	chr22	45160013	45161167	2	1022	1276.6702	71.6634
1_MACS_peak_4738_lociStitched	chr1	148928406	148929559	1	1154	1300.1227999999999	472.15349999999995
2_MACS_peak_11013_lociStitched	chr15	73628632	73629785	2	1135	1058.454	123.6016
2_MACS_peak_33404_lociStitched	chr7	157475813	157476966	2	1146	1054.6490999999999	85.2067
1_MACS_peak_22524_lociStitched	chr2	87641614	87642766	1	1153	1831.5648	543.3984
1_MACS_peak_32400_lociStitched	chr7	100348020	100349172	1	1153	1400.0256	125.91359999999999
2_MACS_peak_2544_lociStitched	chr1	18165743	18166894	2	1074	1154.3379	110.49600000000001
2_MACS_peak_35469_lociStitched	chr9	124460014	124461165	2	945	1014.9518	81.0304
2_MACS_peak_1664_lociStitched	chr1	9412315	9413465	2	970	900.6800000000001	33.81
2_MACS_peak_8362_lociStitched	chr11	70728615	70729765	2	943	958.755	91.31
3_MACS_peak_12515_lociStitched	chr16	67459375	67460525	3	1115	1032.7	111.09
2_MACS_peak_37141_lociStitched	chr9	138958753	138959903	2	653	898.0350000000001	133.055
1_MACS_peak_8739_lociStitched	chr11	117537060	117538209	1	1150	1372.7103000000002	101.8014
2_MACS_peak_17353_lociStitched	chr19	457060	458209	2	780	877.836	130.7562
1_MACS_peak_21978_lociStitched	chr19	55286329	55287478	1	1150	1420.7385	176.0268
2_MACS_peak_22012_lociStitched	chr19	55425993	55427141	2	997	1083.2528	145.9108
1_MACS_peak_24019_lociStitched	chr20	56404840	56405988	1	1149	1634.2928	72.324
2_MACS_peak_33480_lociStitched	chr7	157689708	157690856	2	1090	1149.2628000000002	114.9148
2_MACS_peak_33535_lociStitched	chr7	157978299	157979447	2	792	1034.2332000000001	113.5372
2_MACS_peak_37187_lociStitched	chr9	139456580	139457728	2	970	1070.1656	73.1276
1_MACS_peak_3179_lociStitched	chr1	20875001	20876148	1	1148	1342.6782	170.5589
2_MACS_peak_15243_lociStitched	chr17	43854121	43855268	2	1095	1237.0395	140.3928
1_MACS_peak_15517_lociStitched	chr17	48199571	48200718	1	1148	1100.8906	118.14099999999999
2_MACS_peak_28181_lociStitched	chr3	13703031	13704178	2	1132	1106.9696999999999	117.45280000000001
2_MACS_peak_28730_lociStitched	chr3	194078073	194079220	2	1021	980.9144	190.7461
1_MACS_peak_30020_lociStitched	chr4	30008740	30009887	1	1148	1280.5108	142.5721
2_MACS_peak_35174_lociStitched	chr8	144938294	144939441	2	1123	1219.9492	105.9828
1_MACS_peak_657_lociStitched	chr1	3716329	3717475	1	1147	1445.3352000000002	225.5328
2_MACS_peak_2996_lociStitched	chr1	19995690	19996836	2	1120	1028.9934	99.2436
2_MACS_peak_33496_lociStitched	chr7	157780071	157781217	2	960	987.5082	135.1134
2_MACS_peak_35279_lociStitched	chr8	146042459	146043605	2	1092	1139.2386	122.622
1_MACS_peak_10103_lociStitched	chr14	23450344	23451489	1	1146	1329.2305000000001	15.6865
2_MACS_peak_18611_lociStitched	chr19	8739989	8741134	2	1136	1075.4985	95.3785
1_MACS_peak_32035_lociStitched	chr7	25895587	25896732	1	1146	1128.512	186.177
