REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X24_0F2A_0229Kronos_MM1S.KB.1hr.2_H3K27me3_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
7_MACS_peak_8152_lociStitched	chr11	70007263	70019548	7	10882	15778.854	1120.392	907	ANO1	FADD	FADD	FADD	0.1701	907	1
3_MACS_peak_21863_lociStitched	chr19	54753574	54764270	3	10227	15651.4568	994.728	908	LILRB5	RPS9,LILRB3,LILRA6,LILRB2,LILRA3	LILRB5	LILRB5	0.9762	908	1
3_MACS_peak_18729_lociStitched	chr19	10622186	10630999	3	8540	15601.6539	948.2788	909	S1PR5	ATG4D,MIR1238,KEAP1,KRI1,CDKN2D	S1PR5	S1PR5	1.0655000000000001	909	1
2_MACS_peak_32392_lociStitched	chr7	100327399	100337964	2	10486	15697.477	1054.387	910	ZAN	POP7,EPO,GIGYF1	ZAN	EPO	1.4137	910	1
5_MACS_peak_22822_lociStitched	chr2	219719742	219728690	5	8310	15501.5152	871.5352	911	WNT6	WNT10A,PRKAG3	WNT6	WNT6	0.7125	911	1
3_MACS_peak_21357_lociStitched	chr19	49009419	49017935	3	8041	15969.2032	1350.6376	912	LMTK3	KCNJ14,CYTH2,SULT2B1	LMTK3	SULT2B1	1.0903	912	1
8_MACS_peak_7172_lociStitched	chr11	44323252	44334920	8	9614	15575.6132	1005.7816	913	ALX4		ALX4	ALX4	0.3257	913	1
3_MACS_peak_32758_lociStitched	chr7	129420484	129426790	3	5923	15761.847	1193.7258	914		MIR182,MIR96,MIR183	MIR183	MIR183	0.06819999999999998	914	1
3_MACS_peak_36000_lociStitched	chr9	133923463	133933054	3	9440	15687.9987	1124.0652	915	LAMC3	AIF1L	AIF1L	AIF1L	0.9634999999999999	915	1
3_MACS_peak_32333_lociStitched	chr7	100081645	100091995	3	9759	15593.31	1033.965	916	C7orf51	AGFG2,C7orf47,C7orf61,TSC22D4	C7orf51	C7orf51	0.8558	916	1
2_MACS_peak_22760_lociStitched	chr2	172959233	172967213	2	7937	15346.338	810.768	917	DLX2	DLX1	DLX2	DLX2	1.218	917	1
4_MACS_peak_26628_lociStitched	chr22	37913469	37923330	4	9684	15531.075	1011.7386	918	CARD10	CDC42EP1,MFNG	CARD10	CARD10	1.2234	918	1
3_MACS_peak_7652_lociStitched	chr11	66131434	66140596	3	9085	15632.2044	1128.7584	919	SLC29A2	NPAS4,CD248,RIN1,BRMS1,B3GNT1	SLC29A2	RIN1	1.0344	919	1
5_MACS_peak_36682_lociStitched	chr9	137607810	137618861	5	10651	15535.4958	1032.1634	920	COL5A1		COL5A1	COL5A1	1.0474	920	1
6_MACS_peak_2855_lociStitched	chr1	19009149	19021357	6	11529	15506.6016	1004.7184	921	PAX7		PAX7	PAX7	1.0821	921	1
2_MACS_peak_7648_lociStitched	chr11	66095935	66104219	2	8009	15449.66	950.1748	922	RIN1	TMEM151A,YIF1A,CD248,BRMS1,B3GNT1,SLC29A2	RIN1	RIN1	1.0344	922	1
10_MACS_peak_10394_lociStitched	chr14	104563835	104575938	10	10786	14935.102	439.3389	923	ASPG	MIR203,KIF26A	MIR203	KIF26A	0.8848	923	1
10_MACS_peak_11663_lociStitched	chr16	979146	991603	10	11486	15547.5817	1081.2676	924	LMF1	SOX8	LMF1	SOX8	1.7844	924	1
2_MACS_peak_4775_lociStitched	chr1	153650241	153656141	2	5610	15541.19	1102.12	925	NPR1	S100A1,C1orf77,SNAPIN,INTS3,S100A13,ILF2	NPR1	NPR1	0.7788	925	1
5_MACS_peak_2930_lociStitched	chr1	19138523	19149924	5	10611	15506.5001	1076.2544	926		TAS1R2	TAS1R2	TAS1R2	0.8775000000000001	926	1
6_MACS_peak_2023_lociStitched	chr1	11925559	11937120	6	10993	15749.5503	1327.2028	927		NPPA,NPPB,KIAA2013	NPPB	NPPB	0.8579000000000001	927	1
2_MACS_peak_26880_lociStitched	chr22	42897137	42903873	2	6453	15391.0864	983.456	928	SERHL	SERHL2,RRP7A	SERHL	SERHL	0.8496	928	1
3_MACS_peak_17339_lociStitched	chr19	416168	426015	3	9491	15408.5856	1011.2869	929	SHC2	THEG,C2CD4C,ODF3L2	C2CD4C	C2CD4C	1.2464	929	1
4_MACS_peak_14158_lociStitched	chr17	7164093	7173844	4	9465	15421.2065	1038.4815	930	CLDN7	ACADVL,C17orf81,SLC2A4,EIF5A,DLG4,MIR324,DVL2,PHF23,GABARAP,CTDNEP1,YBX2,GPS2	CLDN7	YBX2	1.7362	930	1
1_MACS_peak_17419_lociStitched	chr19	916050	921702	1	5653	15018.4944	652.2408	931	KISS1R	ARID3A,MED16,C19orf22	KISS1R	KISS1R	1.1182	931	1
1_MACS_peak_3425_lociStitched	chr1	22874676	22884162	1	9487	15283.8432	934.371	932		EPHA8	EPHA8	EPHA8	1.248	932	1
7_MACS_peak_15256_lociStitched	chr17	43876601	43889228	7	11715	15681.4713	1337.1993	933	CRHR1	IMP5	CRHR1	CRHR1	1.0998999999999999	933	1
9_MACS_peak_15184_lociStitched	chr17	43040290	43051477	9	9221	15414.5673	1101.9195	934	C1QL1	GFAP,KIF18B	C1QL1	C1QL1	0.9963	934	1
3_MACS_peak_1855_lociStitched	chr1	11381427	11392254	3	10627	15453.3771	1146.5793	935		UBIAD1	UBIAD1	NONE	NONE	935	1
5_MACS_peak_7911_lociStitched	chr11	69298444	69309487	5	10743	15239.34	933.1335	936			CCND1	CCND1	NONE	936	1
4_MACS_peak_20819_lociStitched	chr19	45305895	45317588	4	11266	15557.5365	1264.0133	937	BCAM	CBLC,PVRL2	BCAM	BCAM	1.1658	937	1
5_MACS_peak_32570_lociStitched	chr7	100932224	100944457	5	11184	15748.7642	1456.9503	938		FIS1,RABL5	RABL5	RABL5	0.1578	938	1
1_MACS_peak_5445_lociStitched	chr10	11753400	11759986	1	6587	15195.2192	906.8922	939		ECHDC3	ECHDC3	ECHDC3	0.06330000000000001	939	1
1_MACS_peak_18728_lociStitched	chr19	10398287	10405763	1	7477	15440.1828	1152.7992	940	ICAM4,ICAM5	MRPL4,ICAM1,ZGLP1,FDX1L,RAVER1,ICAM3	ICAM5	ICAM5	1.02	940	1
3_MACS_peak_7302_lociStitched	chr11	61338782	61348352	3	8930	15130.17	846.945	941	SYT7	RPLP0P2	SYT7	SYT7	1.324	941	1
2_MACS_peak_15446_lociStitched	chr17	47540863	47551392	2	10086	15373.3929	1105.545	942		NGFR,PHB	NGFR	NGFR	1.4419	942	1
8_MACS_peak_3543_lociStitched	chr1	23131746	23144790	8	12037	15471.4884	1215.7008	943	EPHB2	MIR4253	MIR4253	MIR4253	0.9687000000000001	943	1
6_MACS_peak_16889_lociStitched	chr17	78065432	78075213	6	9341	15406.0531	1156.1142	944	CCDC40	GAA,EIF4A3	GAA	GAA	1.2926	944	1
5_MACS_peak_15348_lociStitched	chr17	46672301	46683096	5	10158	15700.248	1465.961	945	LOC404266,HOXB6	HOXB2,HOXB3,HOXB4,MIR10A,HOXB5,HOXB7,HOXB8,HOXB9,MIR196A1	LOC404266	HOXB9	1.6041	945	1
5_MACS_peak_15522_lociStitched	chr17	48277985	48288167	5	9851	15560.1324	1379.661	946	COL1A1	SGCA,HILS1	COL1A1	COL1A1	1.2157999999999998	946	1
6_MACS_peak_7628_lociStitched	chr11	66058130	66068843	6	9991	15312.0909	1161.2892	947	TMEM151A	KLC2,RAB1B,CNIH2,YIF1A,CD248,RIN1,BRMS1,B3GNT1	TMEM151A	RIN1	1.0344	947	1
3_MACS_peak_5160_lociStitched	chr1	205009526	205017668	3	7984	15460.8438	1314.1188	948	CNTN2	TMEM81	CNTN2	CNTN2	0.6499	948	1
2_MACS_peak_28544_lociStitched	chr3	52543695	52552230	2	8351	15121.4595	982.3785	949	STAB1	C3orf78,NT5DC2	STAB1	STAB1	0.887	949	1
1_MACS_peak_7684_lociStitched	chr11	66327701	66336519	1	8819	15280.7122	1157.8034	950	ACTN3,CTSF	BBS1,CCS,RBM14,ZDHHC24,CCDC87	CTSF	CTSF	1.1135000000000002	950	1
3_MACS_peak_36013_lociStitched	chr9	133965325	133974930	3	9162	15108.665	1029.656	951	LAMC3,AIF1L	NUP214	AIF1L	AIF1L	0.9634999999999999	951	1
