REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X24_0F2A_0229Kronos_MM1S.KB.1hr.2_H3K27me3_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
5_MACS_peak_17800_lociStitched	chr19	3912060	3923153	5	9832	13452.4811	1610.7036	918	ATCAY	ITGB1BP3,ZFR2,MIR637,DAPK3	ITGB1BP3	ITGB1BP3	1.8661	918	1
4_MACS_peak_7044_lociStitched	chr11	2394926	2405480	4	9810	16867.4028	1034.292	919	CD81	TSSC4,TRPM5	CD81	TRPM5	2.1337	919	1
3_MACS_peak_32224_lociStitched	chr7	73435406	73445648	3	9789	13961.8944	1056.9744	920	ELN		ELN	ELN	0.7525999999999999	920	1
8_MACS_peak_31674_lociStitched	chr7	1322563	1333324	8	9779	13137.0288	718.8348	921		UNCX	UNCX	UNCX	0.6599	921	1
1_MACS_peak_17439_lociStitched	chr19	1445213	1454988	1	9776	37422.61	1390.005	922	APC2	DAZAP1,RPS15,REEP6,GAMT,C19orf25,PCSK4	APC2	REEP6	2.3503	922	1
9_MACS_peak_16854_lociStitched	chr17	78006675	78017796	9	9773	13526.4723	1002.0021	923	CCDC40,TBC1D16		CCDC40	CCDC40	1.1156	923	1
2_MACS_peak_7590_lociStitched	chr11	64480582	64490404	2	9767	22203.6132	954.6984	924	NRXN2	RASGRP2,PYGM	NRXN2	RASGRP2	1.688	924	1
11_MACS_peak_13800_lociStitched	chr17	1222061	1234247	11	9760	13545.9576	1288.0602	925		BHLHA9,TUSC5	TUSC5	TUSC5	1.3050000000000002	925	1
3_MACS_peak_32333_lociStitched	chr7	100081645	100091995	3	9759	15593.31	1033.965	926	C7orf51	AGFG2,C7orf47,C7orf61,TSC22D4	C7orf51	C7orf51	0.8558	926	1
8_MACS_peak_11753_lociStitched	chr16	1530854	1541629	8	9752	17541.7	1040.865	927	PTX4	TELO2,TMEM204,CCDC154,CLCN7	PTX4	CCDC154	1.7123	927	1
1_MACS_peak_32050_lociStitched	chr7	27190732	27200479	1	9748	20782.5534	1191.0834	928	HOXA7	HOXA11-AS1,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA9,MIR196B,HOXA10,HOXA11,HOXA13	HOXA7	HOXA7	1.6206999999999998	928	1
3_MACS_peak_27183_lociStitched	chr22	44831872	44841658	3	9739	13802.1744	803.4306	929			LDOC1L	LDOC1L	NONE	929	1
6_MACS_peak_19001_lociStitched	chr19	13973672	13984180	6	9736	14726.962	1202.1152	930		MIR181C,MIR181D,NANOS3,CC2D1A,LOC284454,MIR24-2,MIR27A,MIR23A,C19orf57	MIR181C	MIR181C	1.2095	930	1
6_MACS_peak_21719_lociStitched	chr19	50948316	50958720	6	9735	13299.4332	1250.5608	931	MYBPC2	SPIB,C19orf63,FAM71E1	MYBPC2	MYBPC2	1.0513000000000001	931	1
12_MACS_peak_34667_lociStitched	chr8	143007942	143020169	12	9734	12945.9476	1025.8453	932			NCRNA00051	NCRNA00051	NONE	932	1
4_MACS_peak_25626_lociStitched	chr21	47389899	47400416	4	9729	26258.8456	1604.8942	933		COL6A1	COL6A1	COL6A1	1.6751	933	1
7_MACS_peak_26884_lociStitched	chr22	42918951	42929022	7	9727	15386.4738	1871.1918	934		SERHL,SERHL2,RRP7A,RRP7B	RRP7A	SERHL	0.8496	934	1
3_MACS_peak_21203_lociStitched	chr19	47968585	47978809	3	9725	14950.5552	1041.8256	935	SLC8A2,KPTN	MEIS3,NAPA	SLC8A2	MEIS3	1.7176	935	1
4_MACS_peak_631_lociStitched	chr1	3489519	3499765	4	9691	16403.846	776.6468	936	MEGF6	TPRG1L,MIR551A	MIR551A	MIR551A	1.9368	936	1
3_MACS_peak_19667_lociStitched	chr19	18707132	18717385	3	9686	19429.435	1168.842	937	CRLF1	C19orf50,UBA52,C19orf60,TMEM59L,KLHL26	CRLF1	TMEM59L	1.8086	937	1
4_MACS_peak_26628_lociStitched	chr22	37913469	37923330	4	9684	15531.075	1011.7386	938	CARD10	CDC42EP1,MFNG	CARD10	CARD10	1.2234	938	1
2_MACS_peak_27141_lociStitched	chr22	44700168	44709861	2	9659	13966.6437	835.5366	939	KIAA1644		KIAA1644	KIAA1644	1.0309	939	1
4_MACS_peak_18278_lociStitched	chr19	7018471	7029021	4	9655	15930.5	1934.87	940		MBD3L5,MBD3L2,ZNF557,EMR4P,FLJ25758,MBD3L4,MBD3L3	MBD3L5	MBD3L2	1.1885000000000001	940	1
4_MACS_peak_32564_lociStitched	chr7	100916767	100926807	4	9634	14144.352	1085.324	941		CLDN15,FIS1,RABL5	FIS1	RABL5	0.1578	941	1
5_MACS_peak_9953_lociStitched	chr13	113542929	113553040	5	9632	15000.6796	1171.8649	942			MCF2L	MCF2L	1.2752000000000001	942	1
2_MACS_peak_17319_lociStitched	chr19	366499	376261	2	9631	16364.0406	1232.9406	943	THEG	MIER2,C2CD4C	THEG	C2CD4C	1.2464	943	1
4_MACS_peak_11098_lociStitched	chr15	74493359	74503447	4	9620	13372.6528	1085.4688	944	STRA6	ISLR,CCDC33	STRA6	STRA6	1.1512	944	1
5_MACS_peak_25432_lociStitched	chr21	45987131	45997512	5	9615	14504.3332	1540.5404	945	KRTAP10-4,C21orf29	KRTAP10-7,KRTAP10-8,KRTAP10-9,KRTAP10-1,KRTAP10-2,KRTAP10-3,KRTAP10-5,KRTAP10-6	KRTAP10-4	KRTAP10-2	1.3353000000000002	945	1
8_MACS_peak_7172_lociStitched	chr11	44323252	44334920	8	9614	15575.6132	1005.7816	946	ALX4		ALX4	ALX4	0.3257	946	1
6_MACS_peak_5564_lociStitched	chr10	71494748	71505038	6	9610	14043.792	1251.264	947			COL13A1	COL13A1	NONE	947	1
7_MACS_peak_30173_lociStitched	chr5	511465	522434	7	9596	12879.7998	1356.8653	948	SLC9A3	LOC25845	SLC9A3	SLC9A3	0.8988999999999999	948	1
6_MACS_peak_15717_lociStitched	chr17	71352825	71363151	6	9592	12617.3394	962.3832	949	SDK2	CDC42EP4	CDC42EP4	CDC42EP4	0.026700000000000015	949	1
6_MACS_peak_2976_lociStitched	chr1	19376451	19386453	6	9574	16786.3566	1027.2054	950			IFFO2	IFFO2	NONE	950	1
3_MACS_peak_18067_lociStitched	chr19	5542051	5552240	3	9565	14092.4059	1368.3827	951		PLAC2	PLAC2	PLAC2	0.9798	951	1
5_MACS_peak_25599_lociStitched	chr21	47030984	47040814	5	9560	14704.697	1296.577	952			SLC19A1	SLC19A1	0.06740000000000002	952	1
3_MACS_peak_16841_lociStitched	chr17	77958727	77968687	3	9559	18180.984	1197.192	953	TBC1D16	CCDC40	TBC1D16	TBC1D16	1.3672	953	1
4_MACS_peak_25209_lociStitched	chr21	43843003	43852899	4	9554	13290.328	1698.1536	954	UBASH3A	TMPRSS3	UBASH3A	TMPRSS3	1.193	954	1
4_MACS_peak_7482_lociStitched	chr11	64216427	64226313	4	9552	15021.777	1261.4536	955			MIR1237	MIR1237	NONE	955	1
3_MACS_peak_13377_lociStitched	chr16	88478030	88487603	3	9549	12923.55	492.0522	956		ZNF469,ZFPM1	ZNF469	ZNF469	1.3587	956	1
4_MACS_peak_29686_lociStitched	chr4	8127005	8136714	4	9547	13309.0972	704.8734	957	ABLIM2		ABLIM2	ABLIM2	0.7705000000000001	957	1
5_MACS_peak_31263_lociStitched	chr6	34055115	34065197	5	9546	14635.0312	1037.4378	958	GRM4		GRM4	GRM4	1.1766999999999999	958	1
4_MACS_peak_29249_lociStitched	chr4	7121949	7131929	4	9544	12916.116	1070.854	959		FLJ36777	FLJ36777	FLJ36777	0.899	959	1
5_MACS_peak_35790_lociStitched	chr9	132916321	132926181	5	9524	13704.414	897.26	960		NCS1	NCS1	NCS1	1.3448	960	1
2_MACS_peak_11570_lociStitched	chr16	318226	328036	2	9518	18816.561	926.064	961	RGS11	ITFG3,ARHGDIG,PDIA2,LUC7L	RGS11	RGS11	1.1648999999999998	961	1
3_MACS_peak_27915_lociStitched	chr22	50339672	50349401	3	9515	15652.0152	566.2278	962		CRELD2,PIM3,ALG12	PIM3	PIM3	0.060200000000000004	962	1
3_MACS_peak_17339_lociStitched	chr19	416168	426015	3	9491	15408.5856	1011.2869	963	SHC2	THEG,C2CD4C,ODF3L2	C2CD4C	C2CD4C	1.2464	963	1
1_MACS_peak_3425_lociStitched	chr1	22874676	22884162	1	9487	15283.8432	934.371	964		EPHA8	EPHA8	EPHA8	1.248	964	1
4_MACS_peak_12030_lociStitched	chr16	4643025	4653168	4	9482	14615.0487	1094.4297	965	LOC342346	MGRN1,FAM100A	FAM100A	FAM100A	0.02650000000000001	965	1
4_MACS_peak_14158_lociStitched	chr17	7164093	7173844	4	9465	15421.2065	1038.4815	966	CLDN7	ACADVL,C17orf81,SLC2A4,EIF5A,DLG4,MIR324,DVL2,PHF23,GABARAP,CTDNEP1,YBX2,GPS2	CLDN7	YBX2	1.7362	966	1
6_MACS_peak_19220_lociStitched	chr19	15323685	15334236	6	9465	12749.8284	1152.1692	967		NOTCH3,EPHX3	EPHX3	NOTCH3	0.8461000000000001	967	1
2_MACS_peak_4421_lociStitched	chr1	37314490	37324079	2	9452	12667.069	1157.3923	968	GRIK3		GRIK3	GRIK3	0.5533	968	1
3_MACS_peak_36000_lociStitched	chr9	133923463	133933054	3	9440	15687.9987	1124.0652	969	LAMC3	AIF1L	AIF1L	AIF1L	0.9634999999999999	969	1
2_MACS_peak_16268_lociStitched	chr17	74921799	74931319	2	9434	14551.32	977.704	970	MGAT5B		MGAT5B	MGAT5B	1.2018	970	1
1_MACS_peak_16261_lociStitched	chr17	74894562	74903992	1	9431	16461.008	951.487	971	MGAT5B		MGAT5B	MGAT5B	1.2018	971	1
4_MACS_peak_31876_lociStitched	chr7	2693946	2703995	4	9431	17491.2894	830.0474	972	TTYH3	AMZ1	AMZ1	AMZ1	0.7563000000000001	972	1
4_MACS_peak_18143_lociStitched	chr19	6038673	6048451	4	9430	12578.4192	1603.592	973	RFX2		RANBP3	NONE	NONE	973	1
2_MACS_peak_4987_lociStitched	chr1	197879086	197888593	2	9424	16910.1009	1608.5844	974	LHX9	C1orf53	LHX9	LHX9	0.5993999999999999	974	1
4_MACS_peak_19561_lociStitched	chr19	18059455	18069558	4	9420	22073.0344	926.4451	975	KCNN1	CCDC124,ARRDC2	KCNN1	KCNN1	1.5285	975	1
3_MACS_peak_11473_lociStitched	chr15	91194216	91203959	3	9416	16889.4905	1557.9057	976			BLM	BLM	NONE	976	1
1_MACS_peak_25541_lociStitched	chr21	46670608	46680015	1	9408	17509.2491	1463.7292	977		LOC642852,POFUT2	POFUT2	LOC642852	1.5292000000000001	977	1
1_MACS_peak_8823_lociStitched	chr11	119210062	119219458	1	9397	18113.6088	1198.9296	978	C1QTNF5	RNF26,LOC100499227,MCAM,USP2	C1QTNF5	C1QTNF5	1.1272	978	1
6_MACS_peak_13901_lociStitched	chr17	2677020	2686675	6	9394	12610.3955	962.6035	979		RAP1GAP2,MIR1253	RAP1GAP2	MIR1253	0.8763	979	1
3_MACS_peak_17866_lociStitched	chr19	4626454	4636225	3	9388	14663.3397	1607.3295	980		TNFAIP8L1,C19orf10	TNFAIP8L1	TNFAIP8L1	0.03820000000000001	980	1
3_MACS_peak_31022_lociStitched	chr6	30857928	30867365	3	9372	14831.1892	1107.9038	981	DDR1	GTF2H4,VARS2,DPCR1,SFTA2	DDR1	DDR1	0.9269999999999999	981	1
12_MACS_peak_6428_lociStitched	chr10	134854446	134865658	12	9368	11635.8136	718.6892	982		GPR123	GPR123	GPR123	0.6895	982	1
3_MACS_peak_8788_lociStitched	chr11	118021143	118031010	3	9352	17992.4745	1315.2711	983	SCN4B	SCN4B,SCN2B	SCN4B	SCN2B	0.8916000000000001	983	1
6_MACS_peak_14872_lociStitched	chr17	37372775	37382998	6	9347	15598.2534	923.1369	984	STAC2	RPL19,CACNB1	STAC2	STAC2	0.844	984	1
3_MACS_peak_24772_lociStitched	chr20	61779715	61789233	3	9345	17298.0132	776.6688	985		HAR1A,MIR124-3,HAR1B	MIR124-3	MIR124-3	1.5947	985	1
6_MACS_peak_16889_lociStitched	chr17	78065432	78075213	6	9341	15406.0531	1156.1142	986	CCDC40	GAA,EIF4A3	GAA	GAA	1.2926	986	1
3_MACS_peak_16064_lociStitched	chr17	72533259	72543164	3	9340	14087.8815	983.5665	987	CD300C	C17orf77,CD300LB,CD300LD	CD300C	CD300C	1.1341	987	1
9_MACS_peak_29692_lociStitched	chr4	8143280	8154551	9	9330	12420.642	816.0204	988	ABLIM2	SH3TC1	ABLIM2	ABLIM2	0.7705000000000001	988	1
6_MACS_peak_328_lociStitched	chr1	2519917	2530181	6	9329	17253.784	695.8992	989	C1orf93,MMEL1	TNFRSF14,LOC115110	C1orf93	C1orf93	1.0674	989	1
7_MACS_peak_2381_lociStitched	chr1	17827162	17837755	7	9325	11427.7284	1026.4617	990		ARHGEF10L	ARHGEF10L	ARHGEF10L	1.1075	990	1
3_MACS_peak_35599_lociStitched	chr9	131001357	131011008	3	9311	11458.6323	1079.9469	991	DNM1,MIR199B,MIR3154	C9orf119,CIZ1,GOLGA2	MIR199B	MIR199B	1.0426	991	1
4_MACS_peak_17423_lociStitched	chr19	1230629	1240590	4	9308	35483.0742	1447.3333	992	C19orf26	STK11,ATP5D,MIDN,CIRBP,C19orf24,EFNA2,C19orf23	C19orf26	EFNA2	3.3752	992	1
5_MACS_peak_25669_lociStitched	chr21	47565928	47575683	5	9307	16609.8385	1517.878	993	FTCD	COL6A2,C21orf56	FTCD	FTCD	1.2855999999999999	993	1
4_MACS_peak_21601_lociStitched	chr19	50027293	50036983	4	9306	14751.087	1161.831	994	FCGRT,RCN3	FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,PRRG2,MIR150,NOSIP	RCN3	RCN3	0.9725999999999999	994	1
3_MACS_peak_13581_lociStitched	chr17	180625	190274	3	9299	14193.679	865.5153	995	RPH3AL		RPH3AL	RPH3AL	0.72	995	1
2_MACS_peak_33062_lociStitched	chr7	155148025	155157758	2	9277	12225.6213	1332.4477	996			INSIG1	INSIG1	NONE	996	1
3_MACS_peak_24920_lociStitched	chr20	62670427	62680342	3	9273	17692.326	1092.633	997	NCRNA00176,SOX18	TCEA2,OPRL1,RGS19,C20orf201	SOX18	SOX18	1.6841	997	1
6_MACS_peak_1447_lociStitched	chr1	7615164	7625517	6	9268	14012.7855	1004.241	998	CAMTA1		VAMP3	VAMP3	NONE	998	1
4_MACS_peak_29772_lociStitched	chr4	8280281	8289946	4	9261	13445.948	766.4345	999	HTRA3		HTRA3	HTRA3	0.8886	999	1
7_MACS_peak_3573_lociStitched	chr1	23175031	23185417	7	9259	12676.113	940.9716	1000	EPHB2	MIR4253	MIR4253	MIR4253	0.9687000000000001	1000	1
6_MACS_peak_20740_lociStitched	chr19	42650284	42660240	6	9256	13314.1588	963.7408	1001		POU2F2,MIR4323	MIR4323	MIR4323	0.01570000000000002	1001	1
3_MACS_peak_35711_lociStitched	chr9	132316069	132325421	3	9242	11074.6384	763.1232	1002			C9orf50	C9orf50	1.0515	1002	1
5_MACS_peak_27327_lociStitched	chr22	45194460	45204456	5	9242	11543.3808	703.7184	1003	ARHGAP8,PRR5-ARHGAP8		ARHGAP8	ARHGAP8	0.6692	1003	1
1_MACS_peak_35482_lociStitched	chr9	126130427	126139666	1	9240	19148.7514	986.7252	1004	CRB2	MIR601	CRB2	CRB2	0.7427	1004	1
5_MACS_peak_14220_lociStitched	chr17	7636219	7645879	5	9229	14599.158	972.762	1005	DNAH2	WRAP53,EFNB3,RPL29P2,TP53	RPL29P2	EFNB3	1.3475	1005	1
3_MACS_peak_17003_lociStitched	chr17	79316745	79326447	3	9225	13605.1146	1073.0412	1006		BAHCC1,SLC38A10,C17orf55,TMEM105	TMEM105	BAHCC1	2.2759	1006	1
9_MACS_peak_15184_lociStitched	chr17	43040290	43051477	9	9221	15414.5673	1101.9195	1007	C1QL1	GFAP,KIF18B	C1QL1	C1QL1	0.9963	1007	1
5_MACS_peak_11583_lociStitched	chr16	605795	615585	5	9213	21426.394	935.924	1008	C16orf11	SOLH,MIR3176,NHLRC4,PIGQ,RAB40C,NCRNA00235	C16orf11	C16orf11	1.3564	1008	1
5_MACS_peak_12210_lociStitched	chr16	29186709	29196570	5	9210	12484.026	851.0043	1009			RRN3P2	RRN3P2	NONE	1009	1
7_MACS_peak_2388_lociStitched	chr1	17839703	17850149	7	9207	12606.2328	862.8396	1010		ARHGEF10L	ARHGEF10L	ARHGEF10L	1.1075	1010	1
2_MACS_peak_18097_lociStitched	chr19	5770406	5779688	2	9197	16539.5958	1464.6996	1011	TMEM146	NRTN,PRR22,DUS3L	PRR22	PRR22	0.7713000000000001	1011	1
5_MACS_peak_33295_lociStitched	chr7	157080459	157090099	5	9195	13885.456	1088.356	1012		DNAJB6	DNAJB6	NONE	NONE	1012	1
3_MACS_peak_10728_lociStitched	chr14	105659112	105668776	3	9194	13243.5456	565.344	1013		BTBD6,JAG2,NUDT14,BRF1	NUDT14	JAG2	0.8874	1013	1
5_MACS_peak_664_lociStitched	chr1	3999225	4009211	5	9194	12901.912	800.8772	1014			LOC100133612	LOC100133612	NONE	1014	1
3_MACS_peak_17420_lociStitched	chr19	996110	1005400	3	9181	18592.077	1650.833	1015	GRIN3B	WDR18,CNN2,ABCA7,C19orf6	GRIN3B	GRIN3B	0.8933	1015	1
2_MACS_peak_21727_lociStitched	chr19	50964652	50973832	2	9178	13515.714	1031.832	1016	MYBPC2,FAM71E1	SPIB,C19orf63,JOSD2,ASPDH	C19orf63	SPIB	0.46869999999999995	1016	1
3_MACS_peak_36013_lociStitched	chr9	133965325	133974930	3	9162	15108.665	1029.656	1017	LAMC3,AIF1L	NUP214	AIF1L	AIF1L	0.9634999999999999	1017	1
5_MACS_peak_11109_lociStitched	chr15	74519005	74528876	5	9143	12223.2593	873.5835	1018	CCDC33	STRA6	CCDC33	STRA6	1.1512	1018	1
2_MACS_peak_35313_lociStitched	chr9	34584656	34593787	2	9131	15790.2383	1020.8458	1019	CNTFR	LOC415056,C9orf23,DCTN3,ARID3C,SIGMAR1	CNTFR	CNTFR	1.2942	1019	1
3_MACS_peak_37_lociStitched	chr1	913472	923222	3	9129	24353.55	931.125	1020	C1orf170	KLHL17,PLEKHN1,ISG15,AGRN,NOC2L,HES4	C1orf170	HES4	1.9835000000000003	1020	1
4_MACS_peak_21433_lociStitched	chr19	49179644	49189210	4	9126	13007.8468	1108.6994	1021	SEC1	FUT2,DBP,CA11,NTN5,MAMSTR	NTN5	FUT2	1.1498000000000002	1021	1
1_MACS_peak_19290_lociStitched	chr19	16128714	16137825	1	9112	14634.0882	851.8785	1022	LOC126536	FLJ25328,TPM4	LOC126536	LOC126536	0.7787	1022	1
1_MACS_peak_35315_lociStitched	chr9	34622538	34631645	1	9108	16561.9902	1066.4297	1023	ARID3C	GALT,IL11RA,CNTFR,C9orf23,DCTN3,SIGMAR1,CCL27	ARID3C	CNTFR	1.2942	1023	1
3_MACS_peak_16123_lociStitched	chr17	72849883	72859348	3	9103	18580.7415	971.109	1024	GRIN2C,FDXR	FADS6	GRIN2C	FADS6	1.2139000000000002	1024	1
5_MACS_peak_28110_lociStitched	chr3	12923297	12933401	5	9102	13220.0736	1384.248	1025		SNORA7A,RPL32	RPL32	NONE	NONE	1025	1
3_MACS_peak_7652_lociStitched	chr11	66131434	66140596	3	9085	15632.2044	1128.7584	1026	SLC29A2	NPAS4,CD248,RIN1,BRMS1,B3GNT1	SLC29A2	RIN1	1.0344	1026	1
3_MACS_peak_31854_lociStitched	chr7	2559728	2569418	3	9084	20384.853	870.162	1027	LFNG	IQCE,C7orf27	LFNG	LFNG	1.5223	1027	1
3_MACS_peak_31087_lociStitched	chr6	32112930	32122253	3	9052	13436.3076	927.6385	1028	PPT2,PRRT1,LOC100507547	EGFL8,RNF5,RNF5P1,TNXB,ATF6B,FKBPL,AGPAT1,AGER,PBX2,GPSM3	PRRT1	TNXB	1.5513	1028	1
