GENE_ID	locusLine	bin_1_09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17.bam
1_MACS_peak_12945_lociStitched	chr19(.):42375126-42376700	0.7811
1_MACS_peak_12946_lociStitched	chr19(.):42386434-42389222	1.3939
1_MACS_peak_12947_lociStitched	chr19(.):42448551-42450553	0.7703
1_MACS_peak_12948_lociStitched	chr19(.):42461806-42464300	0.7883
1_MACS_peak_12949_lociStitched	chr19(.):42538635-42539827	0.7572
1_MACS_peak_12950_lociStitched	chr19(.):42578842-42581570	2.0608
2_MACS_peak_12951_lociStitched	chr19(.):42592651-42597002	1.0329
1_MACS_peak_12953_lociStitched	chr19(.):42632879-42638360	1.249
2_MACS_peak_12954_lociStitched	chr19(.):42702600-42706979	1.0663
2_MACS_peak_12956_lociStitched	chr19(.):42720474-42725212	1.0777
1_MACS_peak_12958_lociStitched	chr19(.):42745569-42749790	1.7331
1_MACS_peak_12959_lociStitched	chr19(.):42756992-42760516	0.9948
1_MACS_peak_12960_lociStitched	chr19(.):42771688-42776076	2.9578
3_MACS_peak_12961_lociStitched	chr19(.):42783201-42789579	0.7876
1_MACS_peak_12964_lociStitched	chr19(.):42805736-42807684	0.9867
1_MACS_peak_12965_lociStitched	chr19(.):42828877-42831024	1.2273
1_MACS_peak_12966_lociStitched	chr19(.):42900389-42902065	1.2976
1_MACS_peak_12967_lociStitched	chr19(.):42926082-42928670	1.696
1_MACS_peak_12968_lociStitched	chr19(.):42969769-42971108	0.653
1_MACS_peak_12969_lociStitched	chr19(.):43000275-43003624	1.9255
1_MACS_peak_12970_lociStitched	chr19(.):43015916-43017986	1.2345
1_MACS_peak_12971_lociStitched	chr19(.):43031832-43034005	1.8013
1_MACS_peak_12972_lociStitched	chr19(.):43366761-43368131	0.5578
1_MACS_peak_12973_lociStitched	chr19(.):43790000-43791545	0.4559
1_MACS_peak_12974_lociStitched	chr19(.):44007288-44009545	0.9222
2_MACS_peak_12975_lociStitched	chr19(.):44030463-44038423	0.6723
2_MACS_peak_12977_lociStitched	chr19(.):44078681-44085330	0.4245
1_MACS_peak_12979_lociStitched	chr19(.):44098757-44101809	1.5405
1_MACS_peak_12980_lociStitched	chr19(.):44122471-44124796	2.9832
1_MACS_peak_12981_lociStitched	chr19(.):44178696-44180306	0.8907
1_MACS_peak_12982_lociStitched	chr19(.):44204140-44206439	1.3396
2_MACS_peak_12983_lociStitched	chr19(.):44257187-44271937	1.6745
1_MACS_peak_12985_lociStitched	chr19(.):44287544-44289954	2.6227
1_MACS_peak_12986_lociStitched	chr19(.):44331072-44332234	0.4769
1_MACS_peak_12987_lociStitched	chr19(.):44438692-44440168	1.0194
1_MACS_peak_12988_lociStitched	chr19(.):44454755-44455975	0.5163
1_MACS_peak_12989_lociStitched	chr19(.):44506410-44507655	0.7207
1_MACS_peak_12990_lociStitched	chr19(.):44529017-44530197	0.5556
1_MACS_peak_12991_lociStitched	chr19(.):44598003-44599768	0.8685
1_MACS_peak_12992_lociStitched	chr19(.):44668608-44670063	0.8585
2_MACS_peak_12993_lociStitched	chr19(.):44710980-44717284	0.3922
1_MACS_peak_12995_lociStitched	chr19(.):44808418-44809660	0.7428
1_MACS_peak_12996_lociStitched	chr19(.):44847698-44849536	0.6204
1_MACS_peak_12997_lociStitched	chr19(.):45003849-45005120	1.1787
1_MACS_peak_12998_lociStitched	chr19(.):45146613-45148074	0.6518
1_MACS_peak_12999_lociStitched	chr19(.):45156842-45158115	0.6897
1_MACS_peak_13000_lociStitched	chr19(.):45194751-45196461	1.2072
1_MACS_peak_13001_lociStitched	chr19(.):45204795-45206805	1.3993
1_MACS_peak_13002_lociStitched	chr19(.):45223352-45228041	1.6788
2_MACS_peak_13003_lociStitched	chr19(.):45249977-45259068	2.1435
1_MACS_peak_13005_lociStitched	chr19(.):45272804-45274720	0.7792
1_MACS_peak_13006_lociStitched	chr19(.):45393069-45395513	1.5549
2_MACS_peak_13007_lociStitched	chr19(.):45457278-45465485	1.1567
1_MACS_peak_13009_lociStitched	chr19(.):45503691-45506275	1.7202
1_MACS_peak_13010_lociStitched	chr19(.):45518218-45521529	3.1052
2_MACS_peak_13011_lociStitched	chr19(.):45541467-45553827	1.2615
2_MACS_peak_13013_lociStitched	chr19(.):45577130-45583869	2.0363
1_MACS_peak_13015_lociStitched	chr19(.):45594585-45598457	2.2051
1_MACS_peak_13016_lociStitched	chr19(.):45619750-45623328	1.1623
1_MACS_peak_13017_lociStitched	chr19(.):45638962-45642402	3.7129
1_MACS_peak_13018_lociStitched	chr19(.):45680605-45683474	0.9903
1_MACS_peak_13019_lociStitched	chr19(.):45753724-45755509	0.5249
1_MACS_peak_13020_lociStitched	chr19(.):45873032-45875154	1.201
1_MACS_peak_13021_lociStitched	chr19(.):45907157-45910638	2.2279
2_MACS_peak_13022_lociStitched	chr19(.):45921758-45928883	1.2036
3_MACS_peak_13024_lociStitched	chr19(.):45942506-45955537	1.1317
1_MACS_peak_13027_lociStitched	chr19(.):45970088-45973977	1.9654
1_MACS_peak_13028_lociStitched	chr19(.):45981147-45982854	2.1485
1_MACS_peak_13029_lociStitched	chr19(.):46009006-46013378	1.762
1_MACS_peak_13030_lociStitched	chr19(.):46065481-46066843	0.5636
1_MACS_peak_13031_lociStitched	chr19(.):46077663-46079407	0.7888
1_MACS_peak_13032_lociStitched	chr19(.):46086540-46088858	2.3899
3_MACS_peak_13033_lociStitched	chr19(.):46141676-46150031	0.5996
1_MACS_peak_13036_lociStitched	chr19(.):46171373-46172436	0.481
1_MACS_peak_13037_lociStitched	chr19(.):46184131-46185705	0.8956
1_MACS_peak_13038_lociStitched	chr19(.):46194477-46197128	1.1222
1_MACS_peak_13039_lociStitched	chr19(.):46209006-46211271	1.3327
1_MACS_peak_13040_lociStitched	chr19(.):46219435-46222001	1.7957
1_MACS_peak_13041_lociStitched	chr19(.):46233059-46234890	0.9485
1_MACS_peak_13042_lociStitched	chr19(.):46271025-46274816	1.0595
1_MACS_peak_13043_lociStitched	chr19(.):46294995-46297046	0.8056
1_MACS_peak_13044_lociStitched	chr19(.):46312172-46314350	1.0865
1_MACS_peak_13045_lociStitched	chr19(.):46364543-46367102	1.1478
3_MACS_peak_13046_lociStitched	chr19(.):46385460-46397398	0.5298
1_MACS_peak_13049_lociStitched	chr19(.):46405089-46407077	0.9037
1_MACS_peak_13050_lociStitched	chr19(.):46635764-46638273	1.2879
2_MACS_peak_13051_lociStitched	chr19(.):46849305-46854339	1.1592
1_MACS_peak_13053_lociStitched	chr19(.):47103179-47105708	6.322
1_MACS_peak_13054_lociStitched	chr19(.):47216382-47222819	2.6447
1_MACS_peak_13055_lociStitched	chr19(.):47248346-47250776	1.3378
1_MACS_peak_13056_lociStitched	chr19(.):47286848-47292255	2.483
1_MACS_peak_13057_lociStitched	chr19(.):47326980-47327987	0.4731
1_MACS_peak_13058_lociStitched	chr19(.):47353256-47354825	0.8461
1_MACS_peak_13059_lociStitched	chr19(.):47362851-47365614	1.0669
1_MACS_peak_13060_lociStitched	chr19(.):47456670-47459878	1.6584
1_MACS_peak_13061_lociStitched	chr19(.):47551105-47553055	0.5519
1_MACS_peak_13062_lociStitched	chr19(.):47613668-47617760	7.7996
1_MACS_peak_13063_lociStitched	chr19(.):47633651-47635666	1.2696
1_MACS_peak_13064_lociStitched	chr19(.):47659237-47662538	2.413
1_MACS_peak_13065_lociStitched	chr19(.):47703672-47705521	0.6247
4_MACS_peak_13066_lociStitched	chr19(.):47728782-47748507	1.6334
2_MACS_peak_13070_lociStitched	chr19(.):47758930-47766874	0.9131
1_MACS_peak_13072_lociStitched	chr19(.):47776250-47778336	2.4812
1_MACS_peak_13073_lociStitched	chr19(.):47839527-47840299	0.4595
1_MACS_peak_13074_lociStitched	chr19(.):47937919-47938961	0.5878
1_MACS_peak_13075_lociStitched	chr19(.):47986676-47988779	2.8656
2_MACS_peak_13076_lociStitched	chr19(.):48017083-48022445	0.9916
1_MACS_peak_13078_lociStitched	chr19(.):48102923-48104698	0.6605
2_MACS_peak_13079_lociStitched	chr19(.):48110796-48114098	1.204
1_MACS_peak_13081_lociStitched	chr19(.):48248037-48249527	2.2941
1_MACS_peak_13082_lociStitched	chr19(.):48280813-48282921	3.1882
3_MACS_peak_13083_lociStitched	chr19(.):48612880-48626468	0.5227
1_MACS_peak_13086_lociStitched	chr19(.):48672792-48674819	2.364
1_MACS_peak_13087_lociStitched	chr19(.):48706318-48708218	0.9264
3_MACS_peak_13088_lociStitched	chr19(.):48752078-48763922	0.8321
4_MACS_peak_13091_lociStitched	chr19(.):48823745-48837947	1.6094
1_MACS_peak_13095_lociStitched	chr19(.):48866075-48868691	2.4138
4_MACS_peak_13096_lociStitched	chr19(.):48880323-48902361	0.7343
2_MACS_peak_13100_lociStitched	chr19(.):48921389-48928650	0.3427
1_MACS_peak_13102_lociStitched	chr19(.):48947832-48950052	1.4163
1_MACS_peak_13103_lociStitched	chr19(.):48971356-48973734	1.6018
1_MACS_peak_13104_lociStitched	chr19(.):48983445-48984282	0.4151
1_MACS_peak_13105_lociStitched	chr19(.):48995803-48997457	0.6665
1_MACS_peak_13106_lociStitched	chr19(.):49016552-49017293	0.737
1_MACS_peak_13107_lociStitched	chr19(.):49111705-49112660	0.5258
2_MACS_peak_13108_lociStitched	chr19(.):49121082-49128312	0.7961
1_MACS_peak_13110_lociStitched	chr19(.):49136884-49142244	1.4029
1_MACS_peak_13111_lociStitched	chr19(.):49149131-49150233	0.5813
1_MACS_peak_13112_lociStitched	chr19(.):49223578-49224900	1.0645
2_MACS_peak_13113_lociStitched	chr19(.):49313337-49320197	0.7758
1_MACS_peak_13115_lociStitched	chr19(.):49338382-49340371	1.0639
1_MACS_peak_13116_lociStitched	chr19(.):49351915-49353389	0.859
1_MACS_peak_13117_lociStitched	chr19(.):49375143-49380501	4.2484
1_MACS_peak_13118_lociStitched	chr19(.):49394359-49395601	0.6168
1_MACS_peak_13119_lociStitched	chr19(.):49402771-49404754	1.3345
2_MACS_peak_13120_lociStitched	chr19(.):49457374-49472064	1.3287
1_MACS_peak_13122_lociStitched	chr19(.):49481141-49483598	0.9508
1_MACS_peak_13123_lociStitched	chr19(.):49494818-49497921	1.8285
1_MACS_peak_13124_lociStitched	chr19(.):49587857-49589774	1.7016
2_MACS_peak_13125_lociStitched	chr19(.):49617168-49623413	0.6713
1_MACS_peak_13127_lociStitched	chr19(.):49652898-49654233	0.6076
1_MACS_peak_13128_lociStitched	chr19(.):49710543-49712092	0.6119
1_MACS_peak_13129_lociStitched	chr19(.):49836386-49839840	1.1462
1_MACS_peak_13130_lociStitched	chr19(.):49890677-49892181	0.5894
2_MACS_peak_13131_lociStitched	chr19(.):49954139-49962527	0.9725
1_MACS_peak_13133_lociStitched	chr19(.):49976672-49978586	1.2036
3_MACS_peak_13134_lociStitched	chr19(.):49989740-50005311	1.0911
1_MACS_peak_13137_lociStitched	chr19(.):50082915-50084622	0.7685
1_MACS_peak_13138_lociStitched	chr19(.):50092458-50096742	1.9033
2_MACS_peak_13139_lociStitched	chr19(.):50142608-50146612	1.9824
1_MACS_peak_13141_lociStitched	chr19(.):50166254-50170013	2.2623
2_MACS_peak_13142_lociStitched	chr19(.):50178273-50184328	1.4291
3_MACS_peak_13144_lociStitched	chr19(.):50311824-50322735	2.0443
1_MACS_peak_13147_lociStitched	chr19(.):50353279-50354970	2.4382
2_MACS_peak_13148_lociStitched	chr19(.):50369577-50382063	2.2266
2_MACS_peak_13150_lociStitched	chr19(.):50393251-50402267	1.0329
1_MACS_peak_13152_lociStitched	chr19(.):50431553-50433727	4.21
1_MACS_peak_13153_lociStitched	chr19(.):50468247-50470247	1.338
1_MACS_peak_13154_lociStitched	chr19(.):50506602-50507699	0.5066
1_MACS_peak_13155_lociStitched	chr19(.):50527837-50529922	1.4663
2_MACS_peak_13156_lociStitched	chr19(.):50871688-50880437	0.4653
1_MACS_peak_13158_lociStitched	chr19(.):50886714-50888660	0.8798
2_MACS_peak_13159_lociStitched	chr19(.):50918134-50922839	0.3703
1_MACS_peak_13161_lociStitched	chr19(.):50979197-50980582	1.8418
1_MACS_peak_13162_lociStitched	chr19(.):51013617-51015281	1.1155
1_MACS_peak_13163_lociStitched	chr19(.):51306561-51309052	2.4255
1_MACS_peak_13164_lociStitched	chr19(.):51378824-51379781	0.3888
1_MACS_peak_13165_lociStitched	chr19(.):52096863-52098644	0.7437
1_MACS_peak_13166_lociStitched	chr19(.):52109412-52111361	0.7671
1_MACS_peak_13167_lociStitched	chr19(.):52430068-52430972	0.4509
1_MACS_peak_13168_lociStitched	chr19(.):52510993-52512175	0.6509
1_MACS_peak_13169_lociStitched	chr19(.):52531268-52532385	0.7207
1_MACS_peak_13170_lociStitched	chr19(.):52598194-52599418	0.638
1_MACS_peak_13171_lociStitched	chr19(.):52642110-52643609	1.051
1_MACS_peak_13172_lociStitched	chr19(.):52674085-52675290	0.6008
1_MACS_peak_13173_lociStitched	chr19(.):52692267-52694630	2.1704
1_MACS_peak_13174_lociStitched	chr19(.):52772500-52773933	1.0803
1_MACS_peak_13175_lociStitched	chr19(.):52800026-52801069	0.7329
1_MACS_peak_13176_lociStitched	chr19(.):53030549-53031647	0.4987
1_MACS_peak_13177_lociStitched	chr19(.):53073189-53074346	0.7534
1_MACS_peak_13178_lociStitched	chr19(.):53192754-53194168	0.5786
1_MACS_peak_13179_lociStitched	chr19(.):53237517-53238708	0.6887
1_MACS_peak_13180_lociStitched	chr19(.):53324054-53325331	0.6398
1_MACS_peak_13181_lociStitched	chr19(.):53360077-53361336	0.6494
1_MACS_peak_13182_lociStitched	chr19(.):53445071-53446284	0.7948
1_MACS_peak_13183_lociStitched	chr19(.):53868802-53869620	0.5599
1_MACS_peak_13184_lociStitched	chr19(.):53898008-53899229	0.7671
1_MACS_peak_13185_lociStitched	chr19(.):53934838-53936191	0.7173
1_MACS_peak_13186_lociStitched	chr19(.):54605424-54607063	0.898
1_MACS_peak_13187_lociStitched	chr19(.):54618141-54619731	1.1822
1_MACS_peak_13188_lociStitched	chr19(.):54639981-54642571	1.4075
1_MACS_peak_13189_lociStitched	chr19(.):54662240-54664665	1.6112
1_MACS_peak_13190_lociStitched	chr19(.):54676131-54676997	0.4857
1_MACS_peak_13191_lociStitched	chr19(.):54692546-54696125	2.5389
1_MACS_peak_13192_lociStitched	chr19(.):54703811-54705844	2.0896
1_MACS_peak_13193_lociStitched	chr19(.):54862649-54863457	0.4396
2_MACS_peak_13194_lociStitched	chr19(.):54870446-54874472	0.4331
2_MACS_peak_13196_lociStitched	chr19(.):54880675-54891482	1.076
1_MACS_peak_13198_lociStitched	chr19(.):54897961-54901175	1.4224
1_MACS_peak_13199_lociStitched	chr19(.):54958934-54961642	2.0755
1_MACS_peak_13200_lociStitched	chr19(.):54973917-54976470	1.2649
1_MACS_peak_13201_lociStitched	chr19(.):55008545-55010194	0.7119
1_MACS_peak_13202_lociStitched	chr19(.):55019897-55021410	0.7077
1_MACS_peak_13203_lociStitched	chr19(.):55174247-55175118	0.4614
1_MACS_peak_13204_lociStitched	chr19(.):55393942-55395417	0.8983
1_MACS_peak_13205_lociStitched	chr19(.):55447916-55451353	2.0465
5_MACS_peak_13206_lociStitched	chr19(.):55460000-55486058	1.2377
1_MACS_peak_13211_lociStitched	chr19(.):55496813-55498364	0.565
1_MACS_peak_13212_lociStitched	chr19(.):55516593-55518335	1.115
2_MACS_peak_13213_lociStitched	chr19(.):55573582-55583843	0.8526
1_MACS_peak_13215_lociStitched	chr19(.):55627460-55629904	0.7796
1_MACS_peak_13216_lociStitched	chr19(.):55763242-55772118	2.347
3_MACS_peak_13217_lociStitched	chr19(.):55787062-55795933	0.8464
2_MACS_peak_13220_lociStitched	chr19(.):55812658-55820477	0.5
1_MACS_peak_13222_lociStitched	chr19(.):55849472-55852989	2.1118
1_MACS_peak_13223_lociStitched	chr19(.):55870639-55871560	0.3888
1_MACS_peak_13224_lociStitched	chr19(.):55894288-55898612	2.3161
1_MACS_peak_13225_lociStitched	chr19(.):55917807-55920621	2.0394
1_MACS_peak_13226_lociStitched	chr19(.):55972280-55974129	0.8631
1_MACS_peak_13227_lociStitched	chr19(.):55986923-55989031	1.1771
2_MACS_peak_13228_lociStitched	chr19(.):56110113-56118088	1.6613
1_MACS_peak_13230_lociStitched	chr19(.):56135326-56136664	1.1982
4_MACS_peak_13231_lociStitched	chr19(.):56145567-56167723	1.1538
2_MACS_peak_13235_lociStitched	chr19(.):56186148-56190655	0.9986
1_MACS_peak_13237_lociStitched	chr19(.):56328573-56333426	2.5908
2_MACS_peak_13238_lociStitched	chr19(.):56340248-56351714	1.0214
1_MACS_peak_13240_lociStitched	chr19(.):56622455-56624354	0.6539
1_MACS_peak_13241_lociStitched	chr19(.):56630975-56633795	1.317
2_MACS_peak_13242_lociStitched	chr19(.):56647066-56653279	0.9243
1_MACS_peak_13244_lociStitched	chr19(.):56825081-56827267	2.6885
1_MACS_peak_13245_lociStitched	chr19(.):56879149-56880387	0.7016
1_MACS_peak_13246_lociStitched	chr19(.):56904315-56905624	1.5852
1_MACS_peak_13247_lociStitched	chr19(.):56914769-56916458	2.1885
1_MACS_peak_13248_lociStitched	chr19(.):57106331-57107389	0.8103
1_MACS_peak_13249_lociStitched	chr19(.):57751337-57753041	1.05
1_MACS_peak_13250_lociStitched	chr19(.):57790612-57795842	1.7655
1_MACS_peak_13251_lociStitched	chr19(.):57831139-57832779	1.543
1_MACS_peak_13252_lociStitched	chr19(.):57861839-57863348	0.5346
1_MACS_peak_13253_lociStitched	chr19(.):57873967-57875557	0.7804
1_MACS_peak_13254_lociStitched	chr19(.):57900623-57902018	0.9378
1_MACS_peak_13255_lociStitched	chr19(.):57922160-57923378	0.5608
1_MACS_peak_13256_lociStitched	chr19(.):57946234-57947470	0.7658
1_MACS_peak_13257_lociStitched	chr19(.):57988032-57989599	1.044
1_MACS_peak_13258_lociStitched	chr19(.):57998718-57999965	0.9351
1_MACS_peak_13259_lociStitched	chr19(.):58010909-58012148	0.8097
1_MACS_peak_13260_lociStitched	chr19(.):58070294-58071475	0.7005
1_MACS_peak_13261_lociStitched	chr19(.):58125149-58126336	0.5754
1_MACS_peak_13262_lociStitched	chr19(.):58144154-58145303	0.7513
1_MACS_peak_13263_lociStitched	chr19(.):58238086-58239876	1.3097
1_MACS_peak_13264_lociStitched	chr19(.):58257820-58259041	0.9478
1_MACS_peak_13265_lociStitched	chr19(.):58280589-58281645	0.6573
2_MACS_peak_13266_lociStitched	chr19(.):58325355-58331958	0.4199
1_MACS_peak_13268_lociStitched	chr19(.):58360830-58361861	1.0059
1_MACS_peak_13269_lociStitched	chr19(.):58427201-58428386	1.0966
1_MACS_peak_13270_lociStitched	chr19(.):58693887-58695597	2.0937
1_MACS_peak_13271_lociStitched	chr19(.):58739622-58740887	0.6827
1_MACS_peak_13272_lociStitched	chr19(.):58789481-58791039	0.7341
1_MACS_peak_13273_lociStitched	chr19(.):58816318-58817586	0.6384
1_MACS_peak_13274_lociStitched	chr19(.):58837763-58839316	0.9176
1_MACS_peak_13275_lociStitched	chr19(.):58873484-58874321	0.5558
2_MACS_peak_13276_lociStitched	chr19(.):58891317-58899378	0.7282
1_MACS_peak_13278_lociStitched	chr19(.):58919000-58920838	0.6687
1_MACS_peak_13279_lociStitched	chr19(.):58962580-58963999	0.5205
1_MACS_peak_13280_lociStitched	chr19(.):58977662-58979386	0.6106
1_MACS_peak_13281_lociStitched	chr19(.):58986504-58988488	1.2738
1_MACS_peak_13282_lociStitched	chr19(.):59030083-59032023	1.577
1_MACS_peak_13283_lociStitched	chr19(.):59054620-59057543	1.2565
2_MACS_peak_13284_lociStitched	chr19(.):59065357-59071866	2.7114
2_MACS_peak_13286_lociStitched	chr19(.):59083459-59088011	2.5855
1_MACS_peak_13288_lociStitched	chr2(.):23349-25171	1.1153
1_MACS_peak_13289_lociStitched	chr2(.):191216-193926	0.6239
1_MACS_peak_13290_lociStitched	chr2(.):263902-265776	0.9219
1_MACS_peak_13291_lociStitched	chr2(.):393595-394940	0.6383
2_MACS_peak_13292_lociStitched	chr2(.):437217-442713	1.0835
1_MACS_peak_13294_lociStitched	chr2(.):675998-678398	3.1138
1_MACS_peak_13295_lociStitched	chr2(.):2090422-2091377	0.6795
1_MACS_peak_13296_lociStitched	chr2(.):2454587-2456160	1.2481
1_MACS_peak_13297_lociStitched	chr2(.):2546536-2547371	0.4175
1_MACS_peak_13298_lociStitched	chr2(.):2616601-2618184	0.8335
1_MACS_peak_13299_lociStitched	chr2(.):2650218-2651324	0.51
1_MACS_peak_13300_lociStitched	chr2(.):2904772-2906347	0.6242
2_MACS_peak_13301_lociStitched	chr2(.):3148262-3156585	0.7388
2_MACS_peak_13303_lociStitched	chr2(.):3380964-3384380	0.7916
1_MACS_peak_13305_lociStitched	chr2(.):3465253-3466432	0.5602
1_MACS_peak_13306_lociStitched	chr2(.):3483562-3485419	0.8271
1_MACS_peak_13307_lociStitched	chr2(.):3521715-3524568	2.8988
1_MACS_peak_13308_lociStitched	chr2(.):3605165-3606957	1.0902
1_MACS_peak_13309_lociStitched	chr2(.):3622092-3624117	1.3698
1_MACS_peak_13310_lociStitched	chr2(.):3698981-3700197	0.724
1_MACS_peak_13311_lociStitched	chr2(.):3951800-3953358	0.555
1_MACS_peak_13312_lociStitched	chr2(.):4073469-4074498	0.4914
1_MACS_peak_13313_lociStitched	chr2(.):4205090-4206106	0.5459
1_MACS_peak_13314_lociStitched	chr2(.):5325381-5326667	0.4806
1_MACS_peak_13315_lociStitched	chr2(.):5366691-5367626	0.7922
1_MACS_peak_13316_lociStitched	chr2(.):5383769-5384834	0.4432
1_MACS_peak_13317_lociStitched	chr2(.):5765741-5767570	0.5275
2_MACS_peak_13318_lociStitched	chr2(.):5834545-5842508	2.1588
1_MACS_peak_13320_lociStitched	chr2(.):6063918-6065598	0.6795
2_MACS_peak_13321_lociStitched	chr2(.):6483878-6493275	0.7466
1_MACS_peak_13323_lociStitched	chr2(.):7005196-7007024	1.3154
1_MACS_peak_13324_lociStitched	chr2(.):7017087-7018679	0.5835
1_MACS_peak_13325_lociStitched	chr2(.):7085025-7086326	0.7659
1_MACS_peak_13326_lociStitched	chr2(.):7842415-7844071	0.5171
1_MACS_peak_13327_lociStitched	chr2(.):7870153-7871170	0.4535
1_MACS_peak_13328_lociStitched	chr2(.):8441681-8444585	1.2122
1_MACS_peak_13329_lociStitched	chr2(.):8596026-8596898	0.5938
3_MACS_peak_13330_lociStitched	chr2(.):8617206-8629690	0.553
3_MACS_peak_13333_lociStitched	chr2(.):8653383-8666962	1.1591
1_MACS_peak_13336_lociStitched	chr2(.):8682381-8685019	2.7026
1_MACS_peak_13337_lociStitched	chr2(.):8745592-8747586	1.007
2_MACS_peak_13338_lociStitched	chr2(.):8817382-8826500	1.5977
1_MACS_peak_13340_lociStitched	chr2(.):8976740-8978054	1.0734
1_MACS_peak_13341_lociStitched	chr2(.):9142942-9145290	1.029
1_MACS_peak_13342_lociStitched	chr2(.):9157860-9159395	0.932
1_MACS_peak_13343_lociStitched	chr2(.):9347087-9347893	0.5084
1_MACS_peak_13344_lociStitched	chr2(.):9446246-9448796	1.9576
1_MACS_peak_13345_lociStitched	chr2(.):9562280-9564920	1.7839
1_MACS_peak_13346_lociStitched	chr2(.):9613882-9615791	1.8695
2_MACS_peak_13347_lociStitched	chr2(.):9687725-9697202	0.7123
1_MACS_peak_13349_lociStitched	chr2(.):9747440-9749426	0.7161
