GENE	IRF4H3K27ac_31_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_31_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
EIF5A	4165.7868	6232.6779	2066.8911	0.599384436050449	0.581263151448831
TRIM31	0	2068.3065	2068.3065	1	8
ADAMTS10	0	2069.3079	2069.3079	1	8
MYO1F	0	2069.3079	2069.3079	1	8
PLA2G2C	0	2069.3182	2069.3182	1	8
PLA2G2D	0	2069.3182	2069.3182	1	8
PLA2G2F	0	2069.3182	2069.3182	1	8
PLA2G5	0	2069.3182	2069.3182	1	8
ITGA5	0	2069.7348	2069.7348	1	8
ZNF385A	0	2069.7348	2069.7348	1	8
HIST1H2BJ	2716.6758	4788.2817	2071.6059	0.638015831535355	0.817665621248662
ANKRD56	1803.5875	3875.86	2072.2725	0.682436099638213	1.10364704374858
TMEM136	1330.8672	3403.2267	2072.3595	0.718876045107597	1.35453663737349
STAR	0	2072.9379	2072.9379	1	8
TUFT1	3543.6	5617.1684	2073.5684	0.613176554054134	0.664627292560852
LOC653712	0	2074.3269	2074.3269	1	8
C11orf41	692.2818	2767.2208	2074.939	0.799889787624383	1.99900643748021
EXD3	2245.0035	4321.0552	2076.0517	0.658089639070696	0.944665966825161
JAKMIP2	1117.7297	3194.026	2076.2963	0.740771560874843	1.5148047124603
SGSM3	1181.4075	3258.3564	2076.9489	0.733903079846205	1.46363773906076
OVCH1	0	2077.1687	2077.1687	1	8
LOC650293	0	2077.5951	2077.5951	1	8
HSD17B8	1736.6894	3814.5307	2077.8413	0.687151766870134	1.13516581701234
ZBED2	0	2078.6212	2078.6212	1	8
MAP3K1	2781.4	4860.5283	2079.1283	0.636034271611787	0.805301894461993
KATNAL1	1042.3044	3122.4965	2080.1921	0.749734879283185	1.5829232834018
STX17	2092.0401	4172.3149	2080.2748	0.666040621899621	0.995937542211178
SPCS1	3122.1824	5202.6001	2080.4177	0.624953276557075	0.736677995233203
HERC2P3	1232.1166	3312.6952	2080.5786	0.728896012811796	1.42686667727471
TTLL6	0	2081.2076	2081.2076	1	8
TCN2	1778.2971	3859.5654	2081.2683	0.684579554751468	1.11794202905534
BRI3	1428.4	3510.5429	2082.1429	0.710788314641176	1.29729411929129
NOXA1	2238.9051	4321.0552	2082.1501	0.658701425372955	0.948590282705378
DDX24	1065.576	3147.7689	2082.1929	0.747094998085725	1.56269613225227
TMC2	0	2082.4882	2082.4882	1	8
CHRNA6	515.2368	2598.3537	2083.1169	0.834520050083657	2.33429028598691
MIR614	0	2083.3773	2083.3773	1	8
LOC401463	0	2083.6877	2083.6877	1	8
LIPA	973.6181	3057.9776	2084.3595	0.758503041363994	1.6511499450824
BAT1	3063.751	5148.3921	2084.6411	0.626924304326845	0.748822882981044
HSPA14	2334.8288	4419.8049	2084.9761	0.654336725913057	0.920665918244533
IL12A	4806.8	6892.3581	2085.5581	0.589132828284456	0.519920882838389
ZDHHC22	0	2085.6928	2085.6928	1	8
FYN	0	2085.9144	2085.9144	1	8
GPR137B	0	2086.1492	2086.1492	1	8
OR52B2	0	2087.6934	2087.6934	1	8
IFI27L1	1059.592	3147.7689	2088.1769	0.748157568322698	1.57082076987235
LAMC2	0	2088.2953	2088.2953	1	8
CASP3	3390.9014	5479.4718	2088.5704	0.617727312758385	0.692367995081647
PLD4	0	2088.7748	2088.7748	1	8
RNASE6	401.8	2491.0868	2089.2868	0.861107596743848	2.63222582286774
NRN1	2140.4591	4230.5967	2090.1376	0.664033848204563	0.982940892371264
MRPS10	1060.6368	3153.5918	2092.955	0.748320060283393	1.57206521978441
PSKH1	1352.707	3446.3958	2093.6888	0.718133356093143	1.34923901533524
FBP2	0	2093.9636	2093.9636	1	8
SSBP4	0	2095.0075	2095.0075	1	8
PAPOLG	1203.5968	3298.9671	2095.3703	0.732686347882814	1.4546622141398
FAM26F	0	2095.7033	2095.7033	1	8
ZFP106	0	2095.7195	2095.7195	1	8
LOC100129345	0	2096.0106	2096.0106	1	8
MIR296	0	2096.5087	2096.5087	1	8
MIR298	0	2096.5087	2096.5087	1	8
MYCNOS	317.9345	2417.1584	2099.2239	0.883757330509688	2.92651053703185
SLC17A9	0	2100.7833	2100.7833	1	8
MIR1291	0	2100.8949	2100.8949	1	8
SNORA2A	0	2100.8949	2100.8949	1	8
SNORA34	0	2100.8949	2100.8949	1	8
MIR122	0	2101.3818	2101.3818	1	8
AMN	0	2101.614	2101.614	1	8
TMEM102	1510.236	3612.8579	2102.6219	0.705210166067813	1.25836649942886
ENTPD1	0	2103.4272	2103.4272	1	8
FLJ30403	0	2103.823	2103.823	1	8
MIR125A	0	2103.823	2103.823	1	8
MIR99B	0	2103.823	2103.823	1	8
MIRLET7E	0	2103.823	2103.823	1	8
NCRNA00085	0	2103.823	2103.823	1	8
SIGLEC14	0	2103.823	2103.823	1	8
SIGLEC5	0	2103.823	2103.823	1	8
SIGLEC6	0	2103.823	2103.823	1	8
ZNF175	0	2103.823	2103.823	1	8
CLEC18A	0	2106.5113	2106.5113	1	8
MIR140	0	2106.5113	2106.5113	1	8
MGC27382	0	2106.5618	2106.5618	1	8
TESK2	2078.8	4185.7346	2106.9346	0.66816369726811	1.00972987509047
C14orf19	0	2107.2152	2107.2152	1	8
FOXE1	0	2108.6222	2108.6222	1	8
OR10V1	0	2108.7825	2108.7825	1	8
SLC30A4	1147.3368	3257.1656	2109.8288	0.739508190527947	1.50532811498727
SPINK5	0	2110.2009	2110.2009	1	8
KCNC3	0	2111.1018	2111.1018	1	8
TFAP2A	3637.1161	5749.1467	2112.0306	0.612506470626414	0.660552865580428
DPY19L1P1	0	2112.8812	2112.8812	1	8
OR7D4	0	2113.0102	2113.0102	1	8
OR7E24	0	2113.0102	2113.0102	1	8
ZNF699	0	2113.0102	2113.0102	1	8
INTS4L1	0	2115.9622	2115.9622	1	8
PARP6	266.1984	2382.4932	2116.2948	0.89949815221976	3.1618982914775
FAIM3	2213.6385	4330.2887	2116.6502	0.661726294876875	0.96804357162997
F2	0	2117.5386	2117.5386	1	8
NRARP	0	2117.8572	2117.8572	1	8
BCAT1	0	2118.7874	2118.7874	1	8
OR1G1	0	2119.5834	2119.5834	1	8
EVI2A	665.2356	2785.2138	2119.9782	0.80720320083523	2.06585079525889
LOC645752	0	2120.9567	2120.9567	1	8
CDC45	2035.4914	4157.4147	2121.9233	0.671318865952125	1.03030953716643
LOC574538	0	2121.9466	2121.9466	1	8
ANKRD39	4126.8	6249.3093	2122.5093	0.602278669134682	0.598673224151473
CLEC12A	0	2122.7148	2122.7148	1	8
GNL2	1416.1696	3539.964	2123.7944	0.714259195918367	1.32174063631313
PKD1L1	0	2124.0201	2124.0201	1	8
ADARB1	0	2125.0454	2125.0454	1	8
C21orf122	0	2125.0454	2125.0454	1	8
TARSL2	2076.0825	4201.679	2125.5965	0.669295735430535	1.01710217207063
SNX33	0	2126.7561	2126.7561	1	8
MRPS21	1749.771	3876.9379	2127.1669	0.689024075867867	1.14775150372606
SS18L2	2146.2	4274.1593	2127.9593	0.665719642824351	0.993856154780063
SNORD67	0	2128.0042	2128.0042	1	8
ZHX3	0	2128.8212	2128.8212	1	8
RARRES1	0	2129.4596	2129.4596	1	8
LRRC56	2017.5258	4147.4026	2129.8768	0.672741406047798	1.03962097777526
PRPS2	684.2864	2814.5047	2130.2183	0.804422047375163	2.04020887778417
NCRNA00174	0	2130.2862	2130.2862	1	8
DOCK6	0	2130.7164	2130.7164	1	8
LOC55908	0	2130.7164	2130.7164	1	8
SOS1	2979.4	5110.6592	2131.2592	0.631720865528401	0.778487563713752
SAFB2	3753.535	5886.0793	2132.5443	0.61061356988111	0.649057043536204
TDP2	2459.562	4593.0804	2133.5184	0.65125666941514	0.901060614967003
C19orf55	1784.0239	3918.9625	2134.9386	0.687177248046743	1.13533682534693
RPS15	3790.8888	5927.0809	2136.1921	0.609909382615177	0.644785611446151
IKBKB	1753.1616	3889.4356	2136.274	0.689298821471786	1.14960183487932
BCL7A	0	2136.2848	2136.2848	1	8
C5orf32	3405.2832	5542.5965	2137.3133	0.619431271522347	0.702787198715618
C6orf114	1710.537	3848.0602	2137.5232	0.692271819947666	1.16968205830857
GFOD1	1710.537	3848.0602	2137.5232	0.692271819947666	1.16968205830857
RPAP3	1658.7801	3796.419	2137.6389	0.69592675361748	1.19451658252448
C20orf43	1212.177	3350.268	2138.091	0.734314167074891	1.46667613251712
WDR83	3541.092	5679.3129	2138.2209	0.615950488248081	0.681522072369789
C11orf36	0	2138.5427	2138.5427	1	8
MRGPRE	0	2138.5427	2138.5427	1	8
MRGPRG	0	2138.5427	2138.5427	1	8
OSBPL5	0	2138.5427	2138.5427	1	8
ASTE1	1883.4954	4022.9366	2139.4412	0.681111134437847	1.09483649195781
NEK11	1883.4954	4022.9366	2139.4412	0.681111134437847	1.09483649195781
SNCAIP	722.0016	2862.1871	2140.1855	0.798559266703787	1.98704404420221
FAM167A	3694.6	5834.8617	2140.2617	0.61229709333949	0.65928028322438
TMEM191A	104.9664	2245.338	2140.3716	0.955339231803336	4.41893313944627
LOC339674	0	2140.413	2140.413	1	8
MBL2	0	2140.7637	2140.7637	1	8
SPI1	939.8708	3080.753	2140.8822	0.76623756741429	1.71274866419957
PARP1	4324.4	6465.9206	2141.5206	0.599233409246431	0.580355815412744
ACOT13	2450.788	4593.0804	2142.2924	0.652067889286518	0.906216345112696
XPO7	1628	3771.0844	2143.0844	0.698467391989649	1.21187873994963
TRPM2	0	2143.098	2143.098	1	8
CD180	0	2146.0193	2146.0193	1	8
TIMP1	0	2146.1427	2146.1427	1	8
GRHPR	1768.5052	3915.0449	2146.5397	0.688837932474634	1.14649839221897
UPF3B	798.6978	2946.8053	2148.1075	0.786758206127236	1.88343009758771
IL1F7	0	2148.1246	2148.1246	1	8
C20orf4	2109.7944	4258.1852	2148.3908	0.668687003959623	1.01313628308277
CCDC36	0	2148.6812	2148.6812	1	8
C1orf216	1450.813	3599.697	2148.884	0.712739307515479	1.31101389687418
PSMB4	3615.2808	5764.8731	2149.5923	0.614581931326308	0.673181144611949
ADCYAP1	0	2151.8762	2151.8762	1	8
MIR3678	1904.9042	4058.0656	2153.1614	0.680544382431721	1.0910737423192
OLFML3	0	2153.7036	2153.7036	1	8
INPP5K	2382.3882	4536.2513	2153.8631	0.655656549239197	0.929092051789676
LOC100306951	2382.3882	4536.2513	2153.8631	0.655656549239197	0.929092051789676
GSTM5	0	2154.1911	2154.1911	1	8
FOXD4L1	0	2154.7988	2154.7988	1	8
CRMP1	0	2154.9295	2154.9295	1	8
SNAPC2	3356.7165	5512.2496	2155.5331	0.621521103795853	0.715590520435605
GOLGA5	1112.4938	3269.6236	2157.1298	0.746128709376887	1.5553272659499
CAMK1G	0	2157.2082	2157.2082	1	8
MIR4260	0	2157.2082	2157.2082	1	8
MOCS1	0	2157.2669	2157.2669	1	8
PCSK4	3623.8107	5782.4141	2158.6034	0.614743345279182	0.674164335130207
MIR920	0	2160.1582	2160.1582	1	8
TBC1D21	0	2160.7497	2160.7497	1	8
LOC100132163	0	2160.8013	2160.8013	1	8
ATP11C	0	2161.0267	2161.0267	1	8
ANG	1531.3308	3693.0923	2161.7615	0.706889972215305	1.27004335040603
RNASE4	1531.3308	3693.0923	2161.7615	0.706889972215305	1.27004335040603
CHRNB3	0	2162.3864	2162.3864	1	8
MIR200A	0	2162.4547	2162.4547	1	8
MIR200B	0	2162.4547	2162.4547	1	8
MIR429	0	2162.4547	2162.4547	1	8
HNF4A	0	2163.3629	2163.3629	1	8
MIR3646	0	2163.3629	2163.3629	1	8
CPB2	0	2163.5304	2163.5304	1	8
ATP8B5P	0	2164.5869	2164.5869	1	8
HOXD10	0	2165.4162	2165.4162	1	8
HOXD11	0	2165.4162	2165.4162	1	8
HOXD3	0	2165.4162	2165.4162	1	8
HOXD4	0	2165.4162	2165.4162	1	8
HOXD8	0	2165.4162	2165.4162	1	8
HOXD9	0	2165.4162	2165.4162	1	8
MIR10B	0	2165.4162	2165.4162	1	8
ACCN5	0	2166.3498	2166.3498	1	8
MARS	1999.8277	4167.9096	2168.0819	0.675759909553865	1.05944828011029
TAS2R40	0	2168.308	2168.308	1	8
AGXT2L1	0	2168.8565	2168.8565	1	8
ANXA13	0	2169.5054	2169.5054	1	8
KLHL38	0	2169.5054	2169.5054	1	8
SEC24A	2325	4494.9668	2169.9668	0.659089249525379	0.951079743756597
FBLN2	0	2170.182	2170.182	1	8
GLTSCR1	1764.1152	3934.3454	2170.2302	0.690422497612776	1.15717884413571
LRRC37A2	0	2171.0189	2171.0189	1	8
ARHGEF6	80.4723	2251.5396	2171.0673	0.965492328748408	4.80627577441825
KISS1	0	2174.4459	2174.4459	1	8
LOC221442	0	2174.7921	2174.7921	1	8
NMT2	1303.7095	3479.5588	2175.8493	0.727443785664291	1.41628195145238
GPR84	0	2176.3269	2176.3269	1	8
MIR148B	0	2176.3269	2176.3269	1	8
NFE2	0	2176.3269	2176.3269	1	8
GLTP	0	2177.1061	2177.1061	1	8
HIST1H2AG	2611.0696	4788.2817	2177.2121	0.647121822692754	0.874867115879268
CMIP	249.854	2427.1327	2177.2787	0.906665953924986	3.2800957679476
DNAJC5	124.2756	2302.8531	2178.5775	0.948797276386703	4.21180741021086
AQP7P1	0	2178.596	2178.596	1	8
EVX2	0	2178.9108	2178.9108	1	8
HOXD12	0	2178.9108	2178.9108	1	8
HOXD13	0	2178.9108	2178.9108	1	8
SEPT3	0	2179.0558	2179.0558	1	8
C10orf67	0	2180.3676	2180.3676	1	8
GMCL1L	0	2181.0601	2181.0601	1	8
MIR3155	727.3859	2908.8524	2181.4665	0.799961982689638	1.99965722827496
OLIG3	0	2181.6734	2181.6734	1	8
TPRN	981.9134	3163.7679	2181.8545	0.763147881145615	1.68797606829747
FAM185A	1608.162	3790.4827	2182.3207	0.70211745922083	1.23696883513054
HSFY1P1	0	2183.0081	2183.0081	1	8
XKR3	0	2183.0081	2183.0081	1	8
ATG16L1	1343.2554	3528.5233	2185.2679	0.724278239485714	1.39333089879999
RNF25	1618.8972	3804.1896	2185.2924	0.701480492622762	1.23257777421501
STK36	1618.8972	3804.1896	2185.2924	0.701480492622762	1.23257777421501
P4HTM	1720.2	3907.5664	2187.3664	0.694336993091966	1.18369407826679
PYCRL	1607.0068	3794.9205	2187.9137	0.702512323703431	1.23969362911314
MGC16121	0	2189.0596	2189.0596	1	8
MIR424	0	2189.0596	2189.0596	1	8
MIR450A1	0	2189.0596	2189.0596	1	8
MIR450A2	0	2189.0596	2189.0596	1	8
MIR450B	0	2189.0596	2189.0596	1	8
MIR503	0	2189.0596	2189.0596	1	8
MIR542	0	2189.0596	2189.0596	1	8
METTL4	1949.904	4139.4259	2189.5219	0.679783484879018	1.08602759593019
NDC80	1949.904	4139.4259	2189.5219	0.679783484879018	1.08602759593019
OSR1	0	2189.579	2189.579	1	8
CHCHD1	1118.9984	3308.835	2189.8366	0.747280825877505	1.56411537782274
PTPN5	0	2190.0384	2190.0384	1	8
MTRNR2L7	0	2190.682	2190.682	1	8
LOC100130264	0	2190.9831	2190.9831	1	8
IL1RL1	0	2191.104	2191.104	1	8
DNAJA4	0	2192.7052	2192.7052	1	8
PTRF	0	2193.402	2193.402	1	8
DENND4C	0	2194.3648	2194.3648	1	8
AMPD3	1435.6623	3630.324	2194.6617	0.716607543924862	1.3383818771413
AGMAT	1695.5654	3890.5026	2194.9372	0.696465313347421	1.19819011189831
HOXD1	0	2196.2907	2196.2907	1	8
LOC401022	0	2196.2907	2196.2907	1	8
TOPBP1	1972.4	4168.8922	2196.4922	0.678829807186181	1.07971190919675
OVOL2	1693.602	3891.6802	2198.0782	0.696774139720281	1.20029828292824
ZNF574	2156.2	4354.4442	2198.2442	0.668819254475617	1.01399758280469
NCRNA00221	0	2198.377	2198.377	1	8
MYPOP	1873.404	4071.8858	2198.4818	0.684892736431452	1.12003504954778
ASB4	0	2199.2194	2199.2194	1	8
NASP	2552.8	4752.0731	2199.2731	0.650534654736165	0.896476515211077
LOC286359	0	2199.5541	2199.5541	1	8
CRLF2	90.0099	2289.8939	2199.884	0.962179185562038	4.66905325460904
FANK1	0	2200.2323	2200.2323	1	8
ANKRD26P1	0	2200.424	2200.424	1	8
C16orf73	0	2200.7815	2200.7815	1	8
MIR133A1	102.924	2304.6117	2201.6877	0.957249232067462	4.48487235721333
SLC40A1	793.8208	2995.6904	2201.8696	0.79052158494742	1.91600326118521
CYTL1	0	2202.178	2202.178	1	8
TMEM45A	0	2202.5159	2202.5159	1	8
USP22	3654.8	5858.7329	2203.9329	0.615831464670711	0.680796218511129
CPEB3	3173.8056	5377.7658	2203.9602	0.628862877763027	0.76079316386125
RPS15AP10	0	2204.6014	2204.6014	1	8
ACSBG1	0	2204.7568	2204.7568	1	8
DLAT	2373.2	4578.0081	2204.8081	0.658591720193214	0.947886327586704
CARS2	1621.554	3827.9131	2206.3591	0.702438060411448	1.23918101027451
ONECUT2	0	2206.7286	2206.7286	1	8
PDZD4	0	2208.7288	2208.7288	1	8
IL1F10	153.0806	2362.2367	2209.1561	0.939140640427353	3.94779016650099
SH2D4B	0	2209.3396	2209.3396	1	8
TBC1D3G	0	2209.5791	2209.5791	1	8
WDR45L	1676.8584	3886.9028	2210.0444	0.698610644899713	1.21286016292271
RASAL3	1648.6354	3858.7519	2210.1165	0.700650179441711	1.22686190990973
ALPK1	243.923	2454.404	2210.481	0.90960213495251	3.33087503481422
PDK4	0	2212.4798	2212.4798	1	8
SIGLEC15	0	2212.5773	2212.5773	1	8
WDR91	3095.17	5307.8612	2212.6912	0.631660298964498	0.778111994271422
ZNF12	1978.1762	4190.9176	2212.7414	0.679340878234012	1.08309522063215
CRHBP	0	2214.484	2214.484	1	8
S100Z	0	2214.484	2214.484	1	8
DYNC1I1	0	2215.1935	2215.1935	1	8
CSRP2	0	2215.3288	2215.3288	1	8
C16orf90	0	2215.6472	2215.6472	1	8
IGF2BP3	1218.2859	3434.5497	2216.2638	0.738162702331456	1.49526822533352
TGIF2	2868.7533	5086.0588	2217.3055	0.639368816769412	0.826124233046595
MEGF6	0	2217.7563	2217.7563	1	8
TP73	0	2217.7563	2217.7563	1	8
TPRG1L	0	2217.7563	2217.7563	1	8
ZSCAN20	0	2219.5234	2219.5234	1	8
MIR563	0	2220.2197	2220.2197	1	8
UNC119	0	2220.8913	2220.8913	1	8
C21orf91	3371	5592.0753	2221.0753	0.623901408035699	0.730207160108888
MIR1262	0	2221.3753	2221.3753	1	8
KLHL15	13.0857	2234.4897	2221.404	0.994177859394617	7.41581048307371
HES6	1112.1278	3333.861	2221.7332	0.749858164285074	1.58387137004396
ALDOC	0	2222.5748	2222.5748	1	8
GAP43	0	2222.785	2222.785	1	8
IPO5	0	2223.072	2223.072	1	8
C1QTNF4	0	2223.2714	2223.2714	1	8
FAM180B	0	2223.2714	2223.2714	1	8
CCDC111	3254.6001	5479.4718	2224.8717	0.627367379469363	0.75155654252557
GSTA1	0	2226.485	2226.485	1	8
GSTA5	0	2226.485	2226.485	1	8
TM7SF4	0	2227.0002	2227.0002	1	8
C20orf20	1522.5408	3750.8303	2228.2895	0.711277516577584	1.30072910317054
LOC401980	3735.4886	5964.3182	2228.8296	0.614890412044083	0.675060269200749
CD53	406.662	2637.082	2230.42	0.866394151413522	2.69704034101166
PIK3R1	1636.4	3867.2933	2230.8933	0.702672385468863	1.24079874189316
FITM1	0	2230.9071	2230.9071	1	8
FHDC1	0	2231.2056	2231.2056	1	8
RAMP1	0	2231.769	2231.769	1	8
GJD4	0	2232.226	2232.226	1	8
SETD1A	4139.9142	6372.9791	2233.0649	0.606206009909755	0.622367061398536
AKAP7	0	2235.0056	2235.0056	1	8
DPY19L1	1332.0194	3568.2509	2236.2315	0.728174300915605	1.42160196681384
RCN2	1464.4059	3702.3644	2237.9585	0.716572285011393	1.33813140612854
MMP17	0	2238.3186	2238.3186	1	8
GAS2L1	0	2238.5158	2238.5158	1	8
FDFT1	2323.8	4562.3223	2238.5223	0.662538668533378	0.973282460578292
KIR3DL2	0	2239.9544	2239.9544	1	8
ARHGAP22	0	2240.5998	2240.5998	1	8
WDFY4	0	2240.5998	2240.5998	1	8
CHST11	3063.5592	5305.1639	2241.6047	0.633927522348063	0.792188592944573
FAM105A	1810.4352	4052.1085	2241.6733	0.691186063141841	1.16233626444567
CLTB	1821.039	4063.2214	2242.1824	0.690523723253308	1.15786215751091
ZNF311	0	2243.1865	2243.1865	1	8
EFCAB10	0	2244.8082	2244.8082	1	8
POM121L4P	0	2245.338	2245.338	1	8
SNORD10	1164.3088	3410.7659	2246.4571	0.745510428496392	1.55062199501593
TLE2	0	2246.8512	2246.8512	1	8
TLE6	0	2246.8512	2246.8512	1	8
ZNF77	0	2246.8512	2246.8512	1	8
CXorf65	0	2247.4618	2247.4618	1	8
NLGN3	0	2247.4618	2247.4618	1	8
ZNF705A	0	2248.671	2248.671	1	8
SRSF8	2455.086	4705.2704	2250.1844	0.657127960837257	0.938504071319159
THSD1	0	2250.9154	2250.9154	1	8
TIGD2	109.5234	2360.8768	2251.3534	0.955665725739498	4.43001171397386
AK4	0	2251.4112	2251.4112	1	8
MTA1	0	2252.2243	2252.2243	1	8
EPHA8	0	2252.2941	2252.2941	1	8
CDK3	0	2253.4506	2253.4506	1	8
ATP2B1	0	2254.5789	2254.5789	1	8
PER2	1079.232	3333.861	2254.629	0.755447709803532	1.62718892374502
PAQR4	2978.6	5233.7019	2255.1019	0.637300231254284	0.813197358796037
TBC1D14	4933.8968	7189.4418	2255.545	0.593024911471169	0.543152222034594
ZNF655	2574.7897	4830.8412	2256.0515	0.652320006928782	0.907819826382132
FAM189A1	0	2257.7652	2257.7652	1	8
IQCC	1040.4992	3300.2458	2259.7466	0.76029478810665	1.6652976235501
FLJ44635	0	2260.2647	2260.2647	1	8
RGAG4	0	2260.2647	2260.2647	1	8
TRNT1	1606.557	3866.9864	2260.4294	0.706486843604821	1.26723752258192
C10orf140	2297.96	4558.7073	2260.7473	0.664857590509022	0.988271095766607
C6orf146	0	2260.9999	2260.9999	1	8
C6orf201	0	2260.9999	2260.9999	1	8
BTBD3	1089.5508	3350.879	2261.3282	0.754629427989155	1.62080612859563
NAPRT1	1532.6868	3794.9205	2262.2337	0.71231235455361	1.30800674619552
PYCARD	2006.7058	4271.33	2264.6242	0.680360886123013	1.08985624296721
SAFB	3621.235	5886.0793	2264.8443	0.619110625174136	0.700825175539634
MAST4	0	2265.0158	2265.0158	1	8
MAD2L1BP	4565.1089	6830.2997	2265.1908	0.599390503645477	0.581299606602827
SLC12A5	0	2265.3216	2265.3216	1	8
TMEM183A	3697.8146	5964.3182	2266.5036	0.617287955305272	0.689684335218991
TMEM183B	3697.8146	5964.3182	2266.5036	0.617287955305272	0.689684335218991
GJC1	972.1762	3239.295	2267.1188	0.769159955314428	1.73639013837242
PHF2	1045.6	3313.1679	2267.5679	0.760115696915176	1.66388026986827
ADCY9	0	2267.9904	2267.9904	1	8
MOGAT2	0	2270.089	2270.089	1	8
LOC728024	669.8055	2940.5002	2270.6947	0.814474020856461	2.13424746096177
ZKSCAN5	2622.1248	4893.314	2271.1892	0.65110156974467	0.900075510066973
POTEG	0	2273.3203	2273.3203	1	8
GRIK4	110.5819	2384.0206	2273.4387	0.955671534843728	4.43020953171023
RGPD6	0	2274.5264	2274.5264	1	8
TMEM156	0	2274.8317	2274.8317	1	8
WBP11	1635.524	3912.7158	2277.1918	0.705217499791555	1.25841739396524
RGS19	93.5704	2370.7861	2277.2157	0.962030493558866	4.66316947308714
LOC727849	1075.2455	3353.2145	2277.969	0.757196519783401	1.64087867959198
LOC80154	1075.2455	3353.2145	2277.969	0.757196519783401	1.64087867959198
RCAN3	1521.9876	3801.2786	2279.291	0.714087640403931	1.32052816091817
XAF1	0	2280.2882	2280.2882	1	8
C12orf60	1629.7832	3912.7158	2282.9326	0.705947948750194	1.26349025952849
FOXI2	0	2283.2607	2283.2607	1	8
SCML4	0	2283.595	2283.595	1	8
ATCAY	0	2287.0826	2287.0826	1	8
GCGR	0	2287.2964	2287.2964	1	8
MST1R	0	2287.6092	2287.6092	1	8
HLA-DMB	589.6302	2877.5918	2287.9616	0.829941607430963	2.28697962930416
CLSTN1	331.0314	2619.5746	2288.5432	0.887809012792626	2.98429257198009
MFI2	2545.3706	4834.806	2289.4354	0.655107087816842	0.925582277093373
JMJD8	1342.383	3632.1411	2289.7581	0.730148457819312	1.43602389832164
CSF2RA	0	2289.8939	2289.8939	1	8
MIR3690	0	2289.973	2289.973	1	8
RPTN	0	2290.3016	2290.3016	1	8
SMU1	2128.3173	4418.98	2290.6627	0.674931929545952	1.05400015063244
LOC440335	0	2291.3108	2291.3108	1	8
SEPT12	0	2291.3108	2291.3108	1	8
SGK494	0	2291.3216	2291.3216	1	8
ETS2	0	2292.444	2292.444	1	8
NCRNA00114	0	2292.444	2292.444	1	8
STOML2	3683	5975.7933	2292.7933	0.618689427798398	0.69824884958055
POTEM	0	2293.0108	2293.0108	1	8
SPG7	1127.2196	3420.6164	2293.3968	0.752141546001219	1.6014877218226
C1orf133	0	2293.5076	2293.5076	1	8
SERTAD4	0	2293.5076	2293.5076	1	8
FSD2	848.8403	3143.9871	2295.1468	0.787408716940782	1.88903024097019
C20orf46	0	2295.6454	2295.6454	1	8
CYBB	0	2295.7976	2295.7976	1	8
APOBEC4	0	2297.4671	2297.4671	1	8
ADRA2B	0	2298.1041	2298.1041	1	8
FRAT2	2097.2448	4396.0647	2298.8199	0.677014502388959	1.06771735038546
NLRP14	0	2298.9489	2298.9489	1	8
ZNF214	0	2298.9489	2298.9489	1	8
INCA1	1958.7266	4257.7802	2299.0536	0.684915232458203	1.12018543566781
KIF1C	1958.7266	4257.7802	2299.0536	0.684915232458203	1.12018543566781
LIG1	2182.2912	4481.6912	2299.4	0.672524465250689	1.03819962242147
MYBPC2	72.2068	2372.3016	2300.0948	0.970461627376695	5.03800891898413
SH2D3C	5222.8	7523.0705	2300.2705	0.590235912094039	0.526498151444665
PISRT1	0	2300.6008	2300.6008	1	8
AP3B2	0	2301.784	2301.784	1	8
PSMD3	2573	4875.1098	2302.1098	0.654543223839154	0.921983255355992
FAM105B	2438.2	4740.4462	2302.2462	0.660353786484142	0.959206389055276
IFIT3	1554.921	3857.3338	2302.4128	0.712703659110802	1.31076271306677
SLC30A2	0	2302.5906	2302.5906	1	8
TRIM63	0	2302.5906	2302.5906	1	8
AADAT	0	2304	2304	1	8
C21orf58	3915.525	6219.5421	2304.0171	0.613665606614484	0.667602609643391
ARID1B	904.6	3208.9385	2304.3385	0.780092005945733	1.8267442392404
MIR1-2	0	2304.6117	2304.6117	1	8
ADAMTS7	0	2307.4091	2307.4091	1	8
PRDX3	1523.679	3831.155	2307.476	0.715457285884119	1.33022039908996
CROCCP3	0	2307.6605	2307.6605	1	8
MIR126	0	2308.4014	2308.4014	1	8
TNFSF13	1101.611	3410.7659	2309.1549	0.755869018831295	1.63048086758452
MIP	0	2310.2645	2310.2645	1	8
HRH3	0	2310.3652	2310.3652	1	8
LOC100009676	3609.6335	5921.3442	2311.7107	0.621273534193664	0.714072356014289
TMPRSS11E	0	2311.9452	2311.9452	1	8
MYST4	2731.2984	5044.0684	2312.77	0.64872417337276	0.885000899307942
TMEM161A	1103.7174	3418.0173	2314.2999	0.755908412760262	1.63078887283487
C14orf43	2273.9638	4588.2978	2314.334	0.668627643108214	1.01274974376163
LOC158435	0	2314.4424	2314.4424	1	8
GGCX	1562.0094	3877.1568	2315.1474	0.712821902739431	1.31159594626558
KCNMA1	0	2315.7031	2315.7031	1	8
RAB9A	945.4208	3261.2483	2315.8275	0.775256675168484	1.7863957764231
