GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_19018_lociStitched	chr19(.):14514687-14515075	0.0822
6_MACS_peak_19019_lociStitched	chr19(.):14583496-14590330	0.0821
1_MACS_peak_19025_lociStitched	chr19(.):14696369-14696919	0.1153
1_MACS_peak_19026_lociStitched	chr19(.):14701182-14701561	0.045
1_MACS_peak_19027_lociStitched	chr19(.):14703055-14703362	0.0094
2_MACS_peak_19028_lociStitched	chr19(.):14710269-14711641	0.0965
1_MACS_peak_19030_lociStitched	chr19(.):14712268-14712593	0.0295
1_MACS_peak_19031_lociStitched	chr19(.):14720464-14720833	0.0256
1_MACS_peak_19032_lociStitched	chr19(.):14746297-14746800	0.0789
1_MACS_peak_19033_lociStitched	chr19(.):14764511-14764894	0.0574
1_MACS_peak_19034_lociStitched	chr19(.):14767789-14768376	0.124
2_MACS_peak_19035_lociStitched	chr19(.):14771254-14773212	0.0865
1_MACS_peak_19037_lociStitched	chr19(.):14775153-14775535	0.0566
1_MACS_peak_19038_lociStitched	chr19(.):14780917-14781310	0.0447
1_MACS_peak_19039_lociStitched	chr19(.):14789920-14790346	0.0796
1_MACS_peak_19040_lociStitched	chr19(.):14840904-14841242	0.0702
1_MACS_peak_19041_lociStitched	chr19(.):14846405-14846742	0.0766
1_MACS_peak_19042_lociStitched	chr19(.):14849919-14850317	0.0714
1_MACS_peak_19043_lociStitched	chr19(.):14851418-14851682	0.0538
2_MACS_peak_19044_lociStitched	chr19(.):14863151-14864252	0.0646
1_MACS_peak_19046_lociStitched	chr19(.):14871688-14872337	0.0781
1_MACS_peak_19047_lociStitched	chr19(.):14875758-14876888	0.114
1_MACS_peak_19048_lociStitched	chr19(.):14878779-14879149	0.0484
1_MACS_peak_19049_lociStitched	chr19(.):14886389-14886645	0.0235
1_MACS_peak_19050_lociStitched	chr19(.):14887526-14887859	0.107
2_MACS_peak_19051_lociStitched	chr19(.):14893187-14894288	0.0657
1_MACS_peak_19053_lociStitched	chr19(.):14895960-14896279	0.0893
1_MACS_peak_19054_lociStitched	chr19(.):14906757-14907162	0.0749
1_MACS_peak_19055_lociStitched	chr19(.):14913937-14914246	0.0477
1_MACS_peak_19056_lociStitched	chr19(.):14940694-14941009	0.092
1_MACS_peak_19057_lociStitched	chr19(.):14943914-14944218	0.0479
1_MACS_peak_19058_lociStitched	chr19(.):14946192-14946552	0.0782
1_MACS_peak_19059_lociStitched	chr19(.):14955939-14956497	0.1366
1_MACS_peak_19060_lociStitched	chr19(.):14976776-14977178	0.0614
1_MACS_peak_19061_lociStitched	chr19(.):14986553-14986915	0.058
1_MACS_peak_19062_lociStitched	chr19(.):15015303-15015617	0.043
1_MACS_peak_19063_lociStitched	chr19(.):15029667-15030070	0.0172
1_MACS_peak_19064_lociStitched	chr19(.):15053971-15054276	0.1052
1_MACS_peak_19065_lociStitched	chr19(.):15076641-15077014	0.0827
1_MACS_peak_19066_lociStitched	chr19(.):15085511-15085820	0.0941
1_MACS_peak_19067_lociStitched	chr19(.):15087982-15088481	0.0572
1_MACS_peak_19068_lociStitched	chr19(.):15089414-15090258	0.0365
3_MACS_peak_19069_lociStitched	chr19(.):15091471-15093544	0.0939
1_MACS_peak_19072_lociStitched	chr19(.):15094199-15094542	0.0253
1_MACS_peak_19073_lociStitched	chr19(.):15100838-15101287	0.0844
2_MACS_peak_19074_lociStitched	chr19(.):15102156-15103508	0.0505
1_MACS_peak_19076_lociStitched	chr19(.):15132271-15132574	0.0127
1_MACS_peak_19077_lociStitched	chr19(.):15134529-15134829	0.0534
2_MACS_peak_19078_lociStitched	chr19(.):15135707-15137522	0.0547
1_MACS_peak_19080_lociStitched	chr19(.):15147541-15147895	0.008
1_MACS_peak_19081_lociStitched	chr19(.):15157593-15158075	0.0728
1_MACS_peak_19082_lociStitched	chr19(.):15158614-15159209	0.0716
1_MACS_peak_19083_lociStitched	chr19(.):15167032-15167466	0.0367
1_MACS_peak_19084_lociStitched	chr19(.):15172356-15173369	0.0821
1_MACS_peak_19085_lociStitched	chr19(.):15175629-15176206	0.0731
2_MACS_peak_19086_lociStitched	chr19(.):15177718-15178518	0.0665
1_MACS_peak_19088_lociStitched	chr19(.):15180890-15181262	0.0
4_MACS_peak_19089_lociStitched	chr19(.):15182192-15184842	0.0986
2_MACS_peak_19093_lociStitched	chr19(.):15192158-15193214	0.0508
1_MACS_peak_19095_lociStitched	chr19(.):15194196-15195498	0.0706
2_MACS_peak_19096_lociStitched	chr19(.):15196115-15199367	0.0874
1_MACS_peak_19098_lociStitched	chr19(.):15199893-15200288	0.0922
2_MACS_peak_19099_lociStitched	chr19(.):15203173-15204549	0.1531
4_MACS_peak_19101_lociStitched	chr19(.):15205125-15208178	0.0751
1_MACS_peak_19105_lociStitched	chr19(.):15208905-15209647	0.1172
1_MACS_peak_19106_lociStitched	chr19(.):15210878-15211341	0.0291
2_MACS_peak_19107_lociStitched	chr19(.):15215460-15217848	0.0794
3_MACS_peak_19109_lociStitched	chr19(.):15218475-15222290	0.0717
1_MACS_peak_19112_lociStitched	chr19(.):15266024-15266595	0.0562
1_MACS_peak_19113_lociStitched	chr19(.):15267530-15267910	0.1311
1_MACS_peak_19114_lociStitched	chr19(.):15269220-15269507	0.0886
4_MACS_peak_19115_lociStitched	chr19(.):15280212-15283790	0.0707
2_MACS_peak_19119_lociStitched	chr19(.):15284742-15285690	0.0687
1_MACS_peak_19121_lociStitched	chr19(.):15286693-15287732	0.0915
1_MACS_peak_19122_lociStitched	chr19(.):15289378-15292407	0.0783
3_MACS_peak_19123_lociStitched	chr19(.):15294518-15298107	0.1166
5_MACS_peak_19126_lociStitched	chr19(.):15299905-15310215	0.0872
3_MACS_peak_19131_lociStitched	chr19(.):15312082-15315036	0.0698
1_MACS_peak_19134_lociStitched	chr19(.):15316094-15317321	0.104
7_MACS_peak_19135_lociStitched	chr19(.):15318045-15322985	0.0921
7_MACS_peak_19142_lociStitched	chr19(.):15323636-15331136	0.0839
2_MACS_peak_19149_lociStitched	chr19(.):15331654-15334184	0.1382
1_MACS_peak_19151_lociStitched	chr19(.):15338391-15338967	0.0425
1_MACS_peak_19152_lociStitched	chr19(.):15341159-15341460	0.0724
1_MACS_peak_19153_lociStitched	chr19(.):15550108-15550671	0.1182
1_MACS_peak_19154_lociStitched	chr19(.):15551319-15551653	0.0215
1_MACS_peak_19155_lociStitched	chr19(.):15555677-15556064	0.0117
1_MACS_peak_19156_lociStitched	chr19(.):15605679-15605955	0.0539
2_MACS_peak_19157_lociStitched	chr19(.):15610942-15612907	0.0739
1_MACS_peak_19159_lociStitched	chr19(.):15613647-15613983	0.0135
2_MACS_peak_19160_lociStitched	chr19(.):15615540-15616807	0.0944
1_MACS_peak_19162_lociStitched	chr19(.):15617336-15617636	0.0475
2_MACS_peak_19163_lociStitched	chr19(.):15619859-15621581	0.0764
2_MACS_peak_19165_lociStitched	chr19(.):15622715-15623614	0.04
1_MACS_peak_19167_lociStitched	chr19(.):15629437-15629844	0.0401
1_MACS_peak_19168_lociStitched	chr19(.):15630694-15630990	0.1284
1_MACS_peak_19169_lociStitched	chr19(.):15635062-15635415	0.0834
1_MACS_peak_19170_lociStitched	chr19(.):15653979-15654379	0.0527
1_MACS_peak_19171_lociStitched	chr19(.):15659245-15659562	0.0182
1_MACS_peak_19172_lociStitched	chr19(.):15661578-15661873	0.1123
1_MACS_peak_19173_lociStitched	chr19(.):15663279-15663868	0.081
1_MACS_peak_19174_lociStitched	chr19(.):15664849-15665184	0.0159
3_MACS_peak_19175_lociStitched	chr19(.):15672299-15674687	0.0602
1_MACS_peak_19178_lociStitched	chr19(.):15675499-15676007	0.0725
1_MACS_peak_19179_lociStitched	chr19(.):15676886-15677252	0.0703
1_MACS_peak_19180_lociStitched	chr19(.):15679681-15679989	0.0608
1_MACS_peak_19181_lociStitched	chr19(.):15682392-15682712	0.0477
1_MACS_peak_19182_lociStitched	chr19(.):15683620-15683939	0.05
1_MACS_peak_19183_lociStitched	chr19(.):15693452-15695629	0.1192
2_MACS_peak_19184_lociStitched	chr19(.):15698891-15699899	0.0425
1_MACS_peak_19186_lociStitched	chr19(.):15701764-15702302	0.1028
1_MACS_peak_19187_lociStitched	chr19(.):15718678-15718985	0.0601
2_MACS_peak_19188_lociStitched	chr19(.):15721446-15722871	0.1125
1_MACS_peak_19190_lociStitched	chr19(.):15746240-15746645	0.0622
1_MACS_peak_19191_lociStitched	chr19(.):15748145-15748417	0.0511
1_MACS_peak_19192_lociStitched	chr19(.):15833682-15834528	0.0407
1_MACS_peak_19193_lociStitched	chr19(.):15882621-15882929	0.0711
1_MACS_peak_19194_lociStitched	chr19(.):15893792-15894106	0.0629
1_MACS_peak_19195_lociStitched	chr19(.):15905158-15905812	0.0888
1_MACS_peak_19196_lociStitched	chr19(.):15913325-15913693	0.0424
1_MACS_peak_19197_lociStitched	chr19(.):15919349-15919657	0.053
1_MACS_peak_19198_lociStitched	chr19(.):15924837-15925250	0.0095
1_MACS_peak_19199_lociStitched	chr19(.):15925865-15926665	0.1159
2_MACS_peak_19200_lociStitched	chr19(.):15937435-15938504	0.0936
3_MACS_peak_19202_lociStitched	chr19(.):15939246-15943181	0.0808
1_MACS_peak_19205_lociStitched	chr19(.):15943747-15944052	0.0035
2_MACS_peak_19206_lociStitched	chr19(.):15946003-15947402	0.0919
1_MACS_peak_19208_lociStitched	chr19(.):15956824-15957376	0.1168
1_MACS_peak_19209_lociStitched	chr19(.):15958199-15958871	0.0363
1_MACS_peak_19210_lociStitched	chr19(.):15965193-15965954	0.065
1_MACS_peak_19211_lociStitched	chr19(.):15969342-15969729	0.0139
1_MACS_peak_19212_lociStitched	chr19(.):15980898-15981252	0.0197
1_MACS_peak_19213_lociStitched	chr19(.):15981960-15982473	0.0753
1_MACS_peak_19214_lociStitched	chr19(.):15987288-15987595	0.0189
2_MACS_peak_19215_lociStitched	chr19(.):15989545-15990843	0.0996
1_MACS_peak_19217_lociStitched	chr19(.):15993112-15993381	0.0217
1_MACS_peak_19218_lociStitched	chr19(.):15994329-15994616	0.036
1_MACS_peak_19219_lociStitched	chr19(.):15995592-15996016	0.0492
1_MACS_peak_19220_lociStitched	chr19(.):16003605-16003906	0.0693
2_MACS_peak_19221_lociStitched	chr19(.):16010395-16011288	0.0518
3_MACS_peak_19223_lociStitched	chr19(.):16011927-16013744	0.1269
2_MACS_peak_19226_lociStitched	chr19(.):16021217-16022314	0.0474
1_MACS_peak_19228_lociStitched	chr19(.):16033934-16034465	0.0575
3_MACS_peak_19229_lociStitched	chr19(.):16037414-16038857	0.0833
1_MACS_peak_19232_lociStitched	chr19(.):16042075-16042369	0.0692
1_MACS_peak_19233_lociStitched	chr19(.):16044606-16044996	0.0729
2_MACS_peak_19234_lociStitched	chr19(.):16048507-16049618	0.0816
2_MACS_peak_19236_lociStitched	chr19(.):16055342-16056455	0.1023
1_MACS_peak_19238_lociStitched	chr19(.):16077240-16077597	0.0473
1_MACS_peak_19239_lociStitched	chr19(.):16078358-16079024	0.0793
1_MACS_peak_19240_lociStitched	chr19(.):16088544-16088840	0.0979
2_MACS_peak_19241_lociStitched	chr19(.):16108784-16109739	0.049
1_MACS_peak_19243_lociStitched	chr19(.):16118551-16118904	0.0599
4_MACS_peak_19244_lociStitched	chr19(.):16128170-16137993	0.0963
1_MACS_peak_19248_lociStitched	chr19(.):16140589-16141152	0.0177
2_MACS_peak_19249_lociStitched	chr19(.):16146336-16150072	0.1086
1_MACS_peak_19251_lociStitched	chr19(.):16395017-16395439	0.0722
2_MACS_peak_19252_lociStitched	chr19(.):16396531-16398730	0.0543
1_MACS_peak_19254_lociStitched	chr19(.):16399279-16399671	0.171
1_MACS_peak_19255_lociStitched	chr19(.):16838774-16839066	0.074
1_MACS_peak_19256_lociStitched	chr19(.):16841781-16842224	0.0922
1_MACS_peak_19257_lociStitched	chr19(.):16859653-16859965	0.0818
1_MACS_peak_19258_lociStitched	chr19(.):16866671-16866977	0.0656
2_MACS_peak_19259_lociStitched	chr19(.):16867481-16868943	0.0442
1_MACS_peak_19261_lociStitched	chr19(.):16869952-16870479	0.1176
1_MACS_peak_19262_lociStitched	chr19(.):16871561-16872236	0.0834
2_MACS_peak_19263_lociStitched	chr19(.):16874509-16875897	0.1568
1_MACS_peak_19265_lociStitched	chr19(.):16878211-16878566	0.0616
1_MACS_peak_19266_lociStitched	chr19(.):16880061-16881322	0.0688
1_MACS_peak_19267_lociStitched	chr19(.):16902860-16903215	0.0708
1_MACS_peak_19268_lociStitched	chr19(.):16915040-16915500	0.0779
1_MACS_peak_19269_lociStitched	chr19(.):16917914-16918333	0.058
1_MACS_peak_19270_lociStitched	chr19(.):16934498-16934918	0.136
1_MACS_peak_19271_lociStitched	chr19(.):16936103-16937565	0.126
1_MACS_peak_19272_lociStitched	chr19(.):17010919-17011214	0.02
1_MACS_peak_19273_lociStitched	chr19(.):17013147-17014593	0.0907
1_MACS_peak_19274_lociStitched	chr19(.):17015275-17015725	0.0634
2_MACS_peak_19275_lociStitched	chr19(.):17017380-17018794	0.0228
3_MACS_peak_19277_lociStitched	chr19(.):17019328-17021393	0.0808
2_MACS_peak_19280_lociStitched	chr19(.):17024636-17026243	0.056
4_MACS_peak_19282_lociStitched	chr19(.):17027034-17030883	0.088
2_MACS_peak_19286_lociStitched	chr19(.):17031892-17032820	0.0761
2_MACS_peak_19288_lociStitched	chr19(.):17033570-17034827	0.062
1_MACS_peak_19290_lociStitched	chr19(.):17038595-17038951	0.0575
2_MACS_peak_19291_lociStitched	chr19(.):17051463-17053667	0.1232
1_MACS_peak_19293_lociStitched	chr19(.):17060696-17061019	0.0828
1_MACS_peak_19294_lociStitched	chr19(.):17068312-17068890	0.0347
4_MACS_peak_19295_lociStitched	chr19(.):17070170-17072969	0.0664
1_MACS_peak_19299_lociStitched	chr19(.):17073654-17073985	0.0233
1_MACS_peak_19300_lociStitched	chr19(.):17075603-17075949	0.1069
3_MACS_peak_19301_lociStitched	chr19(.):17081831-17084067	0.1032
1_MACS_peak_19304_lociStitched	chr19(.):17085551-17085884	0.0687
2_MACS_peak_19305_lociStitched	chr19(.):17087067-17088566	0.0677
1_MACS_peak_19307_lociStitched	chr19(.):17091456-17091730	0.0309
4_MACS_peak_19308_lociStitched	chr19(.):17099298-17103108	0.0908
1_MACS_peak_19312_lociStitched	chr19(.):17103667-17104194	0.0078
1_MACS_peak_19313_lociStitched	chr19(.):17108144-17108507	0.0154
1_MACS_peak_19314_lociStitched	chr19(.):17111525-17111873	0.0806
2_MACS_peak_19315_lociStitched	chr19(.):17113322-17115990	0.0717
6_MACS_peak_19317_lociStitched	chr19(.):17117353-17122918	0.0531
1_MACS_peak_19323_lociStitched	chr19(.):17123443-17123892	0.141
1_MACS_peak_19324_lociStitched	chr19(.):17125671-17127397	0.1072
1_MACS_peak_19325_lociStitched	chr19(.):17128066-17128443	0.0972
1_MACS_peak_19326_lociStitched	chr19(.):17135148-17135696	0.0801
2_MACS_peak_19327_lociStitched	chr19(.):17136200-17137375	0.0578
1_MACS_peak_19329_lociStitched	chr19(.):17138266-17140558	0.0664
1_MACS_peak_19330_lociStitched	chr19(.):17141163-17142385	0.0693
3_MACS_peak_19331_lociStitched	chr19(.):17144270-17145851	0.0707
2_MACS_peak_19334_lociStitched	chr19(.):17146451-17147765	0.1246
1_MACS_peak_19336_lociStitched	chr19(.):17148983-17150125	0.0829
2_MACS_peak_19337_lociStitched	chr19(.):17150676-17151993	0.0847
1_MACS_peak_19339_lociStitched	chr19(.):17152788-17153163	0.0431
1_MACS_peak_19340_lociStitched	chr19(.):17334274-17334612	0.0734
3_MACS_peak_19341_lociStitched	chr19(.):17364812-17369077	0.0634
1_MACS_peak_19344_lociStitched	chr19(.):17370400-17370695	0.0598
1_MACS_peak_19345_lociStitched	chr19(.):17392409-17393006	0.0502
1_MACS_peak_19346_lociStitched	chr19(.):17394209-17394921	0.0974
1_MACS_peak_19347_lociStitched	chr19(.):17395644-17396009	0.0821
3_MACS_peak_19348_lociStitched	chr19(.):17397172-17399879	0.0568
2_MACS_peak_19351_lociStitched	chr19(.):17437958-17439434	0.0988
1_MACS_peak_19353_lociStitched	chr19(.):17440205-17442137	0.044
1_MACS_peak_19354_lociStitched	chr19(.):17460053-17460978	0.0645
1_MACS_peak_19355_lociStitched	chr19(.):17461591-17462210	0.0371
1_MACS_peak_19356_lociStitched	chr19(.):17499576-17501728	0.0911
1_MACS_peak_19357_lociStitched	chr19(.):17539154-17539460	0.018
3_MACS_peak_19358_lociStitched	chr19(.):17539981-17542590	0.096
2_MACS_peak_19361_lociStitched	chr19(.):17546323-17551440	0.096
1_MACS_peak_19363_lociStitched	chr19(.):17556205-17556520	0.037
3_MACS_peak_19364_lociStitched	chr19(.):17557207-17559705	0.078
1_MACS_peak_19367_lociStitched	chr19(.):17564868-17565744	0.1195
6_MACS_peak_19368_lociStitched	chr19(.):17566829-17576231	0.0923
1_MACS_peak_19374_lociStitched	chr19(.):17578968-17579645	0.0494
1_MACS_peak_19375_lociStitched	chr19(.):17581733-17582565	0.1096
1_MACS_peak_19376_lociStitched	chr19(.):17589378-17589671	0.0929
1_MACS_peak_19377_lociStitched	chr19(.):17592751-17593080	0.082
3_MACS_peak_19378_lociStitched	chr19(.):17595458-17596940	0.0747
3_MACS_peak_19381_lociStitched	chr19(.):17602166-17605526	0.0964
1_MACS_peak_19384_lociStitched	chr19(.):17606192-17606869	0.1027
3_MACS_peak_19385_lociStitched	chr19(.):17634657-17646571	0.1213
3_MACS_peak_19388_lociStitched	chr19(.):17647276-17650608	0.0908
4_MACS_peak_19391_lociStitched	chr19(.):17652043-17655934	0.0833
7_MACS_peak_19395_lociStitched	chr19(.):17657328-17665383	0.1017
1_MACS_peak_19402_lociStitched	chr19(.):17696349-17698886	0.0785
4_MACS_peak_19403_lociStitched	chr19(.):17700218-17702579	0.0786
4_MACS_peak_19407_lociStitched	chr19(.):17703919-17716690	0.1014
1_MACS_peak_19411_lociStitched	chr19(.):17721751-17722058	0.1048
2_MACS_peak_19412_lociStitched	chr19(.):17722580-17724829	0.0576
1_MACS_peak_19414_lociStitched	chr19(.):17725660-17728983	0.0942
2_MACS_peak_19415_lociStitched	chr19(.):17729856-17730710	0.0343
1_MACS_peak_19417_lociStitched	chr19(.):17731972-17732572	0.0746
1_MACS_peak_19418_lociStitched	chr19(.):17739564-17740245	0.0679
1_MACS_peak_19419_lociStitched	chr19(.):17741241-17741572	0.0365
2_MACS_peak_19420_lociStitched	chr19(.):17742585-17744332	0.0575
9_MACS_peak_19422_lociStitched	chr19(.):17746964-17757195	0.0899
2_MACS_peak_19431_lociStitched	chr19(.):17759279-17762691	0.1062
1_MACS_peak_19433_lociStitched	chr19(.):17763369-17763774	0.062
1_MACS_peak_19434_lociStitched	chr19(.):17765109-17765752	0.1122
4_MACS_peak_19435_lociStitched	chr19(.):17766519-17773315	0.0781
2_MACS_peak_19439_lociStitched	chr19(.):17776214-17778410	0.0693
2_MACS_peak_19441_lociStitched	chr19(.):17779686-17781301	0.0615
2_MACS_peak_19443_lociStitched	chr19(.):17782967-17783979	0.0541
1_MACS_peak_19445_lociStitched	chr19(.):17784583-17785888	0.0805
3_MACS_peak_19446_lociStitched	chr19(.):17786579-17789473	0.0741
1_MACS_peak_19449_lociStitched	chr19(.):17790180-17791131	0.051
1_MACS_peak_19450_lociStitched	chr19(.):17793551-17794035	0.0396
10_MACS_peak_19451_lociStitched	chr19(.):17795682-17805557	0.0845
2_MACS_peak_19461_lociStitched	chr19(.):17806324-17810630	0.0812
3_MACS_peak_19463_lociStitched	chr19(.):17811148-17814929	0.1168
1_MACS_peak_19466_lociStitched	chr19(.):17816406-17816753	0.0368
2_MACS_peak_19467_lociStitched	chr19(.):17821585-17823636	0.0729
2_MACS_peak_19469_lociStitched	chr19(.):17825774-17826613	0.0642
2_MACS_peak_19471_lociStitched	chr19(.):17903585-17907928	0.1328
2_MACS_peak_19473_lociStitched	chr19(.):17908431-17911057	0.0892
2_MACS_peak_19475_lociStitched	chr19(.):17912033-17913627	0.0859
5_MACS_peak_19477_lociStitched	chr19(.):17916977-17923537	0.0861
1_MACS_peak_19482_lociStitched	chr19(.):17924355-17924791	0.0626
1_MACS_peak_19483_lociStitched	chr19(.):17925584-17925901	0.0443
1_MACS_peak_19484_lociStitched	chr19(.):17927228-17927583	0.0816
1_MACS_peak_19485_lociStitched	chr19(.):17966596-17967133	0.0652
1_MACS_peak_19486_lociStitched	chr19(.):17968149-17968972	0.1294
3_MACS_peak_19487_lociStitched	chr19(.):17977551-17984365	0.0792
5_MACS_peak_19490_lociStitched	chr19(.):17985143-17994166	0.0812
1_MACS_peak_19495_lociStitched	chr19(.):17996294-17996778	0.0687
1_MACS_peak_19496_lociStitched	chr19(.):17997365-17997856	0.0928
2_MACS_peak_19497_lociStitched	chr19(.):18000119-18002428	0.1001
1_MACS_peak_19499_lociStitched	chr19(.):18003585-18003863	0.0073
6_MACS_peak_19500_lociStitched	chr19(.):18005559-18012386	0.0687
5_MACS_peak_19506_lociStitched	chr19(.):18013170-18017582	0.0841
3_MACS_peak_19511_lociStitched	chr19(.):18018758-18021168	0.0858
2_MACS_peak_19514_lociStitched	chr19(.):18021793-18023193	0.0627
1_MACS_peak_19516_lociStitched	chr19(.):18024273-18024659	0.1341
3_MACS_peak_19517_lociStitched	chr19(.):18025725-18028549	0.0865
1_MACS_peak_19520_lociStitched	chr19(.):18029952-18030220	0.0203
6_MACS_peak_19521_lociStitched	chr19(.):18030849-18037521	0.0886
1_MACS_peak_19527_lociStitched	chr19(.):18038255-18038764	0.1377
1_MACS_peak_19528_lociStitched	chr19(.):18039269-18040623	0.0888
2_MACS_peak_19529_lociStitched	chr19(.):18041169-18043070	0.1259
1_MACS_peak_19531_lociStitched	chr19(.):18059449-18066356	0.1067
9_MACS_peak_19532_lociStitched	chr19(.):18066965-18089861	0.0937
9_MACS_peak_19541_lociStitched	chr19(.):18090394-18115335	0.0886
1_MACS_peak_19550_lociStitched	chr19(.):18117220-18119014	0.1703
6_MACS_peak_19551_lociStitched	chr19(.):18119855-18129785	0.0978
1_MACS_peak_19557_lociStitched	chr19(.):18130688-18131289	0.0257
1_MACS_peak_19558_lociStitched	chr19(.):18131816-18132120	0.0861
7_MACS_peak_19559_lociStitched	chr19(.):18134623-18144229	0.0971
2_MACS_peak_19566_lociStitched	chr19(.):18145480-18147658	0.062
6_MACS_peak_19568_lociStitched	chr19(.):18148765-18167894	0.1027
1_MACS_peak_19574_lociStitched	chr19(.):18168615-18169317	0.154
1_MACS_peak_19575_lociStitched	chr19(.):18208871-18210075	0.2053
1_MACS_peak_19576_lociStitched	chr19(.):18298759-18299092	0.087
10_MACS_peak_19577_lociStitched	chr19(.):18319291-18342661	0.1018
8_MACS_peak_19587_lociStitched	chr19(.):18345138-18361898	0.0895
1_MACS_peak_19595_lociStitched	chr19(.):18362830-18363348	0.1867
6_MACS_peak_19596_lociStitched	chr19(.):18364123-18371961	0.1109
3_MACS_peak_19602_lociStitched	chr19(.):18373366-18379844	0.1057
2_MACS_peak_19605_lociStitched	chr19(.):18397274-18399568	0.0913
2_MACS_peak_19607_lociStitched	chr19(.):18401026-18406143	0.1037
2_MACS_peak_19609_lociStitched	chr19(.):18407023-18408563	0.1246
1_MACS_peak_19611_lociStitched	chr19(.):18440920-18441625	0.1444
2_MACS_peak_19612_lociStitched	chr19(.):18442804-18444057	0.0789
