#34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_ROSE/34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X34_0EXA_0229Kronos_MM1S.No.Treatment.2_p300_hs_i50.bam
#Using cutoff of 3322.6445 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X34_0EXA_0229Kronos_MM1S.No.Treatment.2_p300_hs_i50.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isSuperStretch
1_MACS_peak_8802_lociStitched	chr3	46345963	46347201	1	1239	1154.3112	189.1664	5856	0
1_MACS_peak_14284_lociStitched	chrX	18903616	18905106	1	1491	750.513	244.807	5857	0
1_MACS_peak_4532_lociStitched	chr15	90601992	90603344	1	1353	1170.4264	370.0424	5858	0
1_MACS_peak_9249_lociStitched	chr3	149375294	149376796	1	1503	831.9578	364.5354	5859	0
1_MACS_peak_13878_lociStitched	chr9	92136896	92138174	1	1279	1251.5454	340.3314	5860	0
1_MACS_peak_11745_lociStitched	chr6	76517898	76519085	1	1188	1200.057	175.4386	5861	0
1_MACS_peak_5599_lociStitched	chr17	76271812	76273197	1	1386	999.8315	258.8565	5862	0
1_MACS_peak_6291_lociStitched	chr19	44122868	44124281	1	1414	1131.5304	444.8124	5863	0
1_MACS_peak_3643_lociStitched	chr13	78676162	78677303	1	1142	1291.612	217.4746	5864	0
1_MACS_peak_8236_lociStitched	chr21	43252890	43254382	1	1493	974.4252	479.0812	5865	0
1_MACS_peak_10677_lociStitched	chr5	70585050	70586561	1	1512	729.9641	294.9472	5866	0
1_MACS_peak_10751_lociStitched	chr5	86408696	86410128	1	1433	940.108	293.9896	5867	0
1_MACS_peak_9381_lociStitched	chr3	173637712	173638962	1	1251	1457.5	510.375	5868	0
1_MACS_peak_4066_lociStitched	chr15	22386526	22387958	1	1433	1051.9472	406.1152	5869	0
1_MACS_peak_10240_lociStitched	chr4	159643746	159645206	1	1461	914.106	333.172	5870	0
1_MACS_peak_10712_lociStitched	chr5	77071177	77072654	1	1478	855.6261	319.6228	5871	0
1_MACS_peak_13245_lociStitched	chr8	56756306	56757654	1	1349	1204.9772	401.704	5872	0
1_MACS_peak_5991_lociStitched	chr18	77747727	77749169	1	1443	884.0902	262.1556	5873	0
1_MACS_peak_14397_lociStitched	chrX	70502533	70503994	1	1462	815.9685	239.604	5874	0
1_MACS_peak_1427_lociStitched	chr10	1980393	1981799	1	1407	849.0834	151.145	5875	0
1_MACS_peak_7721_lociStitched	chr20	10921179	10922358	1	1180	1241.487	210.9231	5876	0
1_MACS_peak_10818_lociStitched	chr5	99852629	99853989	1	1361	1126.76	345.848	5877	0
1_MACS_peak_6108_lociStitched	chr19	10612709	10614116	1	1408	1003.4724	309.6807	5878	0
1_MACS_peak_470_lociStitched	chr1	87668308	87669516	1	1209	1301.7408	305.624	5879	0
1_MACS_peak_4171_lociStitched	chr15	38467965	38469445	1	1481	856.328	333.148	5880	0
1_MACS_peak_12487_lociStitched	chr7	66309224	66310664	1	1441	1038.96	415.728	5881	0
1_MACS_peak_9465_lociStitched	chr3	185254583	185255991	1	1409	1211.8656	520.5376	5882	0
1_MACS_peak_6364_lociStitched	chr19	54704066	54705516	1	1451	932.93	333.645	5883	0
1_MACS_peak_928_lociStitched	chr1	178069249	178070332	1	1084	1390.2471	262.1943	5884	0
1_MACS_peak_14400_lociStitched	chrX	70916481	70917947	1	1467	677.4386	117.8664	5885	0
1_MACS_peak_13253_lociStitched	chr8	59508096	59509318	1	1223	1274.4238	295.9684	5886	0
1_MACS_peak_1932_lociStitched	chr10	101378614	101380088	1	1475	858.7524	320.4476	5887	0
1_MACS_peak_11751_lociStitched	chr6	79787578	79788953	1	1376	1001.275	249.0125	5888	0
1_MACS_peak_4755_lociStitched	chr16	22526074	22527550	1	1477	1049.1408	518.076	5889	0
1_MACS_peak_10302_lociStitched	chr4	178362935	178364284	1	1350	1092.4202	295.9706	5890	0
1_MACS_peak_1231_lociStitched	chr1	222084376	222085705	1	1330	1328.4684	499.8369	5891	0
1_MACS_peak_12892_lociStitched	chr7	142171505	142172707	1	1203	1561.5182	560.3724	5892	0
1_MACS_peak_8486_lociStitched	chr22	39631906	39633159	1	1254	1255.7566	318.1367	5893	0
1_MACS_peak_7577_lociStitched	chr2	231532849	231534192	1	1344	1063.3874	257.7217	5894	0
1_MACS_peak_10991_lociStitched	chr5	132201541	132203004	1	1464	869.1683	305.1818	5895	0
1_MACS_peak_1060_lociStitched	chr1	197871139	197872618	1	1480	1010.8965	489.549	5896	0
1_MACS_peak_9688_lociStitched	chr4	25876453	25877688	1	1236	1152.6255	192.2895	5897	0
1_MACS_peak_12537_lociStitched	chr7	74987715	74989165	1	1451	1020.945	425.43	5898	0
1_MACS_peak_8698_lociStitched	chr3	27003559	27004682	1	1124	1368.1509	281.5361	5899	0
1_MACS_peak_9467_lociStitched	chr3	185276373	185277854	1	1482	1059.2112	545.4523	5900	0
1_MACS_peak_1721_lociStitched	chr10	63942822	63943950	1	1129	1299.3432	218.268	5901	0
1_MACS_peak_9940_lociStitched	chr4	87280750	87282050	1	1301	1168.7	297.96	5902	0
1_MACS_peak_4624_lociStitched	chr16	2917627	2918942	1	1316	1132.0835	284.566	5903	0
1_MACS_peak_3444_lociStitched	chr12	117462730	117463892	1	1163	1358.8428	314.5534	5904	0
1_MACS_peak_10193_lociStitched	chr4	146539561	146541005	1	1445	976.2884	369.9528	5905	0
1_MACS_peak_12581_lociStitched	chr7	88631989	88633421	1	1433	865.2144	231.5544	5906	0
1_MACS_peak_599_lociStitched	chr1	142886335	142887811	1	1477	936.8172	411.804	5907	0
1_MACS_peak_13284_lociStitched	chr8	66754017	66755476	1	1460	989.4938	419.9002	5908	0
1_MACS_peak_12398_lociStitched	chr7	44296875	44298251	1	1377	1110.7072	366.1536	5909	0
1_MACS_peak_9281_lociStitched	chr3	156059390	156060420	1	1031	1470.634	299.524	5910	0
1_MACS_peak_7571_lociStitched	chr2	228967212	228968480	1	1269	1124.4624	211.3756	5911	0
1_MACS_peak_11290_lociStitched	chr6	2245319	2246742	1	1424	856.7883	206.1927	5912	0
1_MACS_peak_14046_lociStitched	chr9	116060899	116062229	1	1331	1118.796	298.718	5913	0
1_MACS_peak_13079_lociStitched	chr8	22091195	22092363	1	1169	1209.464	175.3168	5914	0
1_MACS_peak_4322_lociStitched	chr15	60298133	60299509	1	1377	987.968	247.2672	5915	0
1_MACS_peak_8703_lociStitched	chr3	28957884	28959051	1	1168	1254.7584	219.9795	5916	0
1_MACS_peak_4600_lociStitched	chr15	102285893	102287416	1	1524	668.7493	309.169	5917	0
1_MACS_peak_10314_lociStitched	chr4	183413158	183414349	1	1192	1301.6439	294.5343	5918	0
1_MACS_peak_7258_lociStitched	chr2	167231395	167232614	1	1220	1199.7398	226.3683	5919	0
1_MACS_peak_11066_lociStitched	chr5	143652628	143653813	1	1186	1333.2435	319.5945	5920	0
1_MACS_peak_2824_lociStitched	chr12	6861856	6863322	1	1467	924.6062	381.7464	5921	0
1_MACS_peak_1333_lociStitched	chr1	234492015	234493396	1	1382	1291.9255	562.6194	5922	0
1_MACS_peak_11184_lociStitched	chr5	167836232	167837666	1	1435	915.4656	294.8304	5923	0
1_MACS_peak_8271_lociStitched	chr21	44858935	44860340	1	1406	1074.263	392.276	5924	0
1_MACS_peak_4295_lociStitched	chr15	54442138	54443268	1	1131	1349.446	277.076	5925	0
1_MACS_peak_5961_lociStitched	chr18	69827603	69828869	1	1267	1326.2616	415.881	5926	0
1_MACS_peak_10905_lociStitched	chr5	121658767	121660182	1	1416	980.595	320.356	5927	0
1_MACS_peak_4940_lociStitched	chr16	69503453	69504807	1	1355	1111.7694	336.469	5928	0
1_MACS_peak_4763_lociStitched	chr16	23568093	23569461	1	1369	1150.6248	399.8664	5929	0
1_MACS_peak_9959_lociStitched	chr4	89377555	89378952	1	1398	1033.2212	337.2358	5930	0
1_MACS_peak_32_lociStitched	chr1	6085454	6086928	1	1475	861.9952	345.2108	5931	0
1_MACS_peak_1833_lociStitched	chr10	84264282	84265566	1	1285	1170.2376	285.9468	5932	0
1_MACS_peak_4546_lociStitched	chr15	91472731	91474192	1	1462	884.9277	333.4002	5933	0
1_MACS_peak_6180_lociStitched	chr19	17415814	17417198	1	1385	1043.8128	323.7176	5934	0
1_MACS_peak_10641_lociStitched	chr5	61698918	61700386	1	1469	844.5404	312.684	5935	0
1_MACS_peak_7383_lociStitched	chr2	196932643	196934062	1	1420	1064.6757	415.6251	5936	0
1_MACS_peak_4308_lociStitched	chr15	57178815	57180290	1	1476	913.1725	401.3475	5937	0
1_MACS_peak_1571_lociStitched	chr10	27027699	27029053	1	1355	1080.492	307.358	5938	0
1_MACS_peak_8575_lociStitched	chr22	50628167	50629616	1	1450	950.8338	371.2338	5939	0
1_MACS_peak_8383_lociStitched	chr22	28693135	28694340	1	1206	1259.8275	273.8965	5940	0
1_MACS_peak_13689_lociStitched	chr9	30075134	30076373	1	1240	1180.8909	237.5163	5941	0
1_MACS_peak_4139_lociStitched	chr15	31750768	31752178	1	1411	1147.881	481.515	5942	0
1_MACS_peak_6310_lociStitched	chr19	46086996	46088450	1	1455	1007.3312	441.8706	5943	0
1_MACS_peak_10044_lociStitched	chr4	109089208	109090675	1	1468	732.3264	202.0059	5944	0
1_MACS_peak_14367_lociStitched	chrX	55945485	55946748	1	1264	1184.4414	275.0814	5945	0
1_MACS_peak_920_lociStitched	chr1	176660356	176661510	1	1155	1445.962	404.0154	5946	0
1_MACS_peak_12638_lociStitched	chr7	99062995	99064443	1	1449	866.9176	289.3104	5947	0
1_MACS_peak_10927_lociStitched	chr5	124082633	124084117	1	1485	804.6248	325.2928	5948	0
1_MACS_peak_7357_lociStitched	chr2	190816877	190818175	1	1299	1164.306	305.2896	5949	0
1_MACS_peak_5627_lociStitched	chr17	79023669	79024752	1	1084	1247.2911	133.3173	5950	0
1_MACS_peak_4479_lociStitched	chr15	81609074	81610347	1	1274	1100.6358	206.226	5951	0
1_MACS_peak_7716_lociStitched	chr20	10456544	10457740	1	1197	1288.2116	295.0532	5952	0
1_MACS_peak_11841_lociStitched	chr6	97242627	97244010	1	1384	1035.7287	319.8879	5953	0
1_MACS_peak_12757_lociStitched	chr7	117228047	117229169	1	1123	1455.4584	380.8068	5954	0
1_MACS_peak_490_lociStitched	chr1	93003400	93004874	1	1475	804.2144	297.6006	5955	0
1_MACS_peak_3182_lociStitched	chr12	66894210	66895364	1	1155	1270.2078	229.646	5956	0
1_MACS_peak_11401_lociStitched	chr6	15434474	15435837	1	1364	972.0916	220.3971	5957	0
1_MACS_peak_6945_lociStitched	chr2	101839859	101841036	1	1178	1365.0846	350.746	5958	0
1_MACS_peak_9855_lociStitched	chr4	76480381	76481740	1	1360	1173.3606	414.9027	5959	0
1_MACS_peak_957_lociStitched	chr1	181998237	181999738	1	1502	754.4026	334.723	5960	0
1_MACS_peak_10204_lociStitched	chr4	151047185	151048633	1	1449	943.9512	370.688	5961	0
1_MACS_peak_11968_lociStitched	chr6	127724406	127725809	1	1404	1011.2824	337.7021	5962	0
1_MACS_peak_10405_lociStitched	chr5	1512625	1513640	1	1016	1375.6295	202.797	5963	0
1_MACS_peak_7630_lociStitched	chr2	239684944	239686339	1	1396	784.827	95.2785	5964	0
1_MACS_peak_2046_lociStitched	chr10	125608142	125609368	1	1227	1274.7948	320.7216	5965	0
2_MACS_peak_1457_lociStitched	chr10	7451178	7453424	2	1463	808.1108	272.6644	5966	0
1_MACS_peak_6190_lociStitched	chr19	18630949	18632422	1	1474	751.23	246.5802	5967	0
1_MACS_peak_3844_lociStitched	chr14	52313087	52314498	1	1412	848.1521	192.1782	5968	0
1_MACS_peak_8924_lociStitched	chr3	69416962	69418159	1	1198	1288.6902	299.4894	5969	0
1_MACS_peak_11859_lociStitched	chr6	106038590	106039768	1	1179	1349.5168	338.2038	5970	0
1_MACS_peak_3152_lociStitched	chr12	57881215	57882688	1	1474	889.9866	385.7787	5971	0
1_MACS_peak_9074_lociStitched	chr3	111851400	111852768	1	1369	1072.3752	332.6976	5972	0
1_MACS_peak_7003_lociStitched	chr2	111290612	111292041	1	1430	829.8203	213.9213	5973	0
1_MACS_peak_858_lociStitched	chr1	165561886	165563291	1	1406	1146.0585	478.824	5974	0
1_MACS_peak_13760_lociStitched	chr9	66762103	66763302	1	1200	1306.7901	320.7325	5975	0
1_MACS_peak_14067_lociStitched	chr9	117568083	117569338	1	1256	1362.177	447.4075	5976	0
1_MACS_peak_8339_lociStitched	chr22	23100180	23101644	1	1465	751.4712	223.992	5977	0
1_MACS_peak_13806_lociStitched	chr9	74525661	74527099	1	1439	963.0286	369.4222	5978	0
1_MACS_peak_14178_lociStitched	chr9	134595234	134596527	1	1294	1113.7902	252.7815	5979	0
1_MACS_peak_12028_lociStitched	chr6	136914596	136915960	1	1365	1124.618	380.1468	5980	0
1_MACS_peak_2969_lociStitched	chr12	27583628	27585012	1	1385	1028.1736	320.9496	5981	0
1_MACS_peak_12270_lociStitched	chr7	22122342	22123782	1	1441	1009.296	422.928	5982	0
1_MACS_peak_10205_lociStitched	chr4	151246596	151247842	1	1247	1327.4884	402.5826	5983	0
1_MACS_peak_7041_lociStitched	chr2	113032446	113033829	1	1384	1004.4729	296.6535	5984	0
1_MACS_peak_11605_lociStitched	chr6	41223689	41224964	1	1276	1271.43	386.9625	5985	0
1_MACS_peak_4824_lociStitched	chr16	31276349	31277524	1	1176	1198.5	187.1775	5986	0
1_MACS_peak_5837_lociStitched	chr18	43266518	43267881	1	1364	1079.496	335.298	5987	0
1_MACS_peak_4462_lociStitched	chr15	79165135	79166467	1	1333	1068.6636	271.4616	5988	0
1_MACS_peak_10285_lociStitched	chr4	174173100	174174158	1	1059	1405.024	274.551	5989	0
1_MACS_peak_12348_lociStitched	chr7	32796863	32798228	1	1366	977.4765	237.9195	5990	0
1_MACS_peak_7789_lociStitched	chr20	24972717	24974137	1	1421	938.762	309.702	5991	0
1_MACS_peak_8235_lociStitched	chr21	43243179	43244443	1	1265	1167.0512	269.3584	5992	0
1_MACS_peak_6705_lociStitched	chr2	55495580	55496948	1	1369	946.5192	214.092	5993	0
1_MACS_peak_3090_lociStitched	chr12	49627991	49629447	1	1457	802.256	261.7888	5994	0
1_MACS_peak_4057_lociStitched	chr15	20972917	20974171	1	1255	1114.179	203.5242	5995	0
1_MACS_peak_7142_lociStitched	chr2	136632914	136634286	1	1373	1008.1456	284.004	5996	0
1_MACS_peak_2893_lociStitched	chr12	13223959	13225379	1	1421	949.554	322.908	5997	0
1_MACS_peak_11638_lociStitched	chr6	45704805	45706112	1	1308	1103.2387	269.3727	5998	0
1_MACS_peak_9046_lociStitched	chr3	108011540	108013009	1	1470	779.5983	276.4658	5999	0
1_MACS_peak_2596_lociStitched	chr11	106913880	106915160	1	1281	1139.456	265.6	6000	0
1_MACS_peak_13292_lociStitched	chr8	67686837	67688251	1	1415	1007.7578	368.4884	6001	0
1_MACS_peak_1704_lociStitched	chr10	61665928	61667257	1	1330	952.0956	154.164	6002	0
1_MACS_peak_5711_lociStitched	chr18	11511192	11512259	1	1068	1302.0601	182.5637	6003	0
1_MACS_peak_14181_lociStitched	chr9	135144862	135146040	1	1179	1157.385	153.6112	6004	0
1_MACS_peak_3266_lociStitched	chr12	88692963	88694151	1	1189	1248.2316	256.1328	6005	0
1_MACS_peak_971_lociStitched	chr1	183604295	183605761	1	1467	1024.5874	517.3514	6006	0
1_MACS_peak_9510_lociStitched	chr3	193589763	193590905	1	1143	1420.9906	378.1162	6007	0
1_MACS_peak_10527_lociStitched	chr5	36723712	36725194	1	1483	829.179	370.0554	6008	0
1_MACS_peak_418_lociStitched	chr1	68225117	68226346	1	1230	1316.6277	376.074	6009	0
1_MACS_peak_8081_lociStitched	chr21	17874081	17875320	1	1240	1123.6491	196.2576	6010	0
1_MACS_peak_3528_lociStitched	chr13	28842525	28843592	1	1068	1207.7373	89.8414	6011	0
1_MACS_peak_13248_lociStitched	chr8	56986342	56987721	1	1380	980.3311	273.4557	6012	0
1_MACS_peak_8401_lociStitched	chr22	31364251	31365699	1	1449	825.5048	270.776	6013	0
1_MACS_peak_8605_lociStitched	chr3	6721035	6722482	1	1448	724.5129	168.1414	6014	0
1_MACS_peak_113_lociStitched	chr1	21004795	21006017	1	1223	1274.6682	326.274	6015	0
1_MACS_peak_11743_lociStitched	chr6	75993979	75995383	1	1405	1122.9192	467.3916	6016	0
1_MACS_peak_3_lociStitched	chr1	28606	30089	1	1484	822.0269	368.6738	6017	0
1_MACS_peak_11694_lociStitched	chr6	57705441	57706720	1	1280	1082.8014	211.5466	6018	0
1_MACS_peak_471_lociStitched	chr1	88053201	88054646	1	1446	872.6355	311.6865	6019	0
1_MACS_peak_5407_lociStitched	chr17	53949407	53950836	1	1430	834.2502	234.6418	6020	0
1_MACS_peak_9994_lociStitched	chr4	101083057	101084358	1	1302	1110.5336	272.1692	6021	0
1_MACS_peak_1262_lociStitched	chr1	226216115	226217500	1	1386	1089.441	395.9715	6022	0
1_MACS_peak_1917_lociStitched	chr10	97849198	97850550	1	1353	1034.0096	279.4584	6023	0
1_MACS_peak_6232_lociStitched	chr19	33667380	33668855	1	1476	801.9575	324.9425	6024	0
1_MACS_peak_2371_lociStitched	chr11	60908748	60909890	1	1143	1404.3174	363.6128	6025	0
1_MACS_peak_1373_lociStitched	chr1	240774592	240775931	1	1340	1209.3848	433.0326	6026	0
1_MACS_peak_13771_lociStitched	chr9	69064656	69066140	1	1485	812.49	365.064	6027	0
1_MACS_peak_11961_lociStitched	chr6	124090883	124092273	1	1391	1170.658	488.307	6028	0
1_MACS_peak_13526_lociStitched	chr8	130983372	130984740	1	1369	1053.7704	329.1408	6029	0
1_MACS_peak_6400_lociStitched	chr2	3154731	3155995	1	1265	1107.896	216.9024	6030	0
1_MACS_peak_13272_lociStitched	chr8	62660497	62661665	1	1169	1325.2128	313.7248	6031	0
1_MACS_peak_620_lociStitched	chr1	144593125	144594606	1	1482	992.4181	536.122	6032	0
1_MACS_peak_884_lociStitched	chr1	169763382	169764760	1	1379	1069.6036	364.3432	6033	0
1_MACS_peak_1156_lociStitched	chr1	209306300	209307651	1	1352	1116.4664	362.7435	6034	0
1_MACS_peak_10519_lociStitched	chr5	35319131	35320429	1	1299	1121.6018	281.4064	6035	0
1_MACS_peak_5490_lociStitched	chr17	64242069	64243220	1	1152	1284.516	255.522	6036	0
1_MACS_peak_13_lociStitched	chr1	1589981	1591464	1	1484	891.1347	444.9	6037	0
1_MACS_peak_12973_lociStitched	chr7	158610571	158611758	1	1188	1300.952	313.2493	6038	0
1_MACS_peak_1117_lociStitched	chr1	205206451	205207886	1	1436	1191.7675	611.884	6039	0
1_MACS_peak_11196_lociStitched	chr5	170302441	170303669	1	1229	1154.32	217.356	6040	0
1_MACS_peak_4406_lociStitched	chr15	73032086	73033323	1	1238	1293.0361	368.1312	6041	0
1_MACS_peak_13849_lociStitched	chr9	86535518	86536852	1	1335	1007.4368	226.5132	6042	0
1_MACS_peak_6823_lociStitched	chr2	70842764	70844044	1	1281	1121.024	256	6043	0
1_MACS_peak_2671_lociStitched	chr11	118860590	118861996	1	1407	1068.56	424.0496	6044	0
1_MACS_peak_2524_lociStitched	chr11	82782274	82783696	1	1423	946.1988	337.2984	6045	0
1_MACS_peak_7171_lociStitched	chr2	148046228	148047510	1	1283	1117.263	255.759	6046	0
1_MACS_peak_79_lociStitched	chr1	14247325	14248699	1	1375	914.397	206.1	6047	0
1_MACS_peak_12659_lociStitched	chr7	101624606	101625864	1	1259	1097.1018	201.909	6048	0
1_MACS_peak_9505_lociStitched	chr3	192579491	192580884	1	1394	991.3981	321.3651	6049	0
1_MACS_peak_7048_lociStitched	chr2	114133923	114135261	1	1339	1054.344	282.1842	6050	0
1_MACS_peak_6998_lociStitched	chr2	110594654	110596056	1	1403	863.2114	212.2628	6051	0
1_MACS_peak_11898_lociStitched	chr6	108971575	108972749	1	1175	1259.2324	258.9844	6052	0
1_MACS_peak_1276_lociStitched	chr1	227057540	227058933	1	1394	1000.174	332.0912	6053	0
1_MACS_peak_1178_lociStitched	chr1	211850478	211851764	1	1287	1259.1226	405.9902	6054	0
1_MACS_peak_8622_lociStitched	chr3	10182910	10184384	1	1475	773.5552	307.0342	6055	0
1_MACS_peak_4514_lociStitched	chr15	89010040	89011376	1	1337	1023.376	250.0992	6056	0
1_MACS_peak_4892_lociStitched	chr16	58528684	58529939	1	1256	1127.492	231.0455	6057	0
1_MACS_peak_2407_lociStitched	chr11	64899644	64901074	1	1431	861.432	276.848	6058	0
1_MACS_peak_11240_lociStitched	chr5	176421185	176422461	1	1277	1219.0904	352.4312	6059	0
1_MACS_peak_4820_lociStitched	chr16	30885904	30887275	1	1372	1042.0971	332.3304	6060	0
1_MACS_peak_8925_lociStitched	chr3	69812948	69814184	1	1237	1075.4436	154.0056	6061	0
1_MACS_peak_7687_lociStitched	chr20	7485539	7486829	1	1291	1090.566	245.229	6062	0
1_MACS_peak_4864_lociStitched	chr16	53536363	53537775	1	1413	860.614	235.6628	6063	0
1_MACS_peak_12690_lociStitched	chr7	105171726	105173141	1	1416	919.467	301.678	6064	0
1_MACS_peak_12831_lociStitched	chr7	132937289	132938763	1	1475	861.2582	399.0118	6065	0
1_MACS_peak_540_lociStitched	chr1	111746153	111747533	1	1381	872.436	181.608	6066	0
1_MACS_peak_14019_lociStitched	chr9	112812686	112814016	1	1331	1046.045	264.936	6067	0
1_MACS_peak_2872_lociStitched	chr12	11918289	11919708	1	1420	934.1277	326.2281	6068	0
1_MACS_peak_9336_lociStitched	chr3	167490704	167492093	1	1390	1087.4481	415.311	6069	0
1_MACS_peak_5875_lociStitched	chr18	48973303	48974475	1	1173	1354.3632	355.702	6070	0
1_MACS_peak_12510_lociStitched	chr7	72424377	72425877	1	1501	643.95	275.25	6071	0
1_MACS_peak_2891_lociStitched	chr12	12960567	12961917	1	1351	1022.085	276.75	6072	0
1_MACS_peak_11291_lociStitched	chr6	2542686	2543770	1	1085	1396.734	305.9048	6073	0
1_MACS_peak_4259_lociStitched	chr15	49912584	49913981	1	1398	935.7106	282.6131	6074	0
1_MACS_peak_7767_lociStitched	chr20	20186764	20188190	1	1427	811.1088	222.8838	6075	0
1_MACS_peak_4911_lociStitched	chr16	67192278	67193696	1	1419	902.9824	296.2202	6076	0
1_MACS_peak_1425_lociStitched	chr10	1160947	1162054	1	1108	1300.3929	232.8021	6077	0
1_MACS_peak_11270_lociStitched	chr5	180670041	180671518	1	1478	808.5098	361.1265	6078	0
1_MACS_peak_4146_lociStitched	chr15	33216103	33217316	1	1214	1170.0598	222.5855	6079	0
1_MACS_peak_6413_lociStitched	chr2	7084879	7086008	1	1130	1296.6565	252.6702	6080	0
1_MACS_peak_6935_lociStitched	chr2	99757077	99758547	1	1471	797.034	329.721	6081	0
1_MACS_peak_8036_lociStitched	chr20	58515070	58516446	1	1377	885.0432	191.4016	6082	0
1_MACS_peak_9971_lociStitched	chr4	90430386	90431621	1	1236	1282.0535	364.078	6083	0
1_MACS_peak_13714_lociStitched	chr9	35847603	35848940	1	1338	1196.2139	431.7173	6084	0
1_MACS_peak_3650_lociStitched	chr13	79768042	79769137	1	1096	1257.498	179.6895	6085	0
1_MACS_peak_1521_lociStitched	chr10	15862855	15864066	1	1212	1179.0296	231.6643	6086	0
1_MACS_peak_4539_lociStitched	chr15	90943594	90944933	1	1340	1105.6123	346.6671	6087	0
1_MACS_peak_8038_lociStitched	chr20	58675568	58676865	1	1298	1039.5455	212.0595	6088	0
1_MACS_peak_114_lociStitched	chr1	21290757	21292120	1	1364	1054.6894	339.1144	6089	0
1_MACS_peak_11451_lociStitched	chr6	25332083	25333464	1	1382	890.8831	211.1549	6090	0
1_MACS_peak_13146_lociStitched	chr8	30579959	30581325	1	1367	1140.4734	431.656	6091	0
1_MACS_peak_1197_lociStitched	chr1	213843336	213844619	1	1284	1168.813	321.9047	6092	0
1_MACS_peak_3482_lociStitched	chr12	126839466	126840614	1	1149	1106.7868	87.3628	6093	0
1_MACS_peak_10963_lociStitched	chr5	130831266	130832622	1	1357	1119.6492	393.5112	6094	0
1_MACS_peak_5908_lociStitched	chr18	55500463	55501771	1	1309	1059.48	251.79	6095	0
1_MACS_peak_3241_lociStitched	chr12	78139560	78140741	1	1182	1249.7342	268.4413	6096	0
1_MACS_peak_12543_lociStitched	chr7	76008748	76010160	1	1413	973.574	361.8956	6097	0
1_MACS_peak_10864_lociStitched	chr5	112397620	112398956	1	1337	1111.8192	351.1008	6098	0
1_MACS_peak_11977_lociStitched	chr6	129927279	129928572	1	1294	1175.5956	345.1017	6099	0
1_MACS_peak_9178_lociStitched	chr3	129608653	129609838	1	1186	1200.405	224.439	6100	0
1_MACS_peak_1946_lociStitched	chr10	103760876	103762129	1	1254	1105.3966	216.8943	6101	0
1_MACS_peak_8618_lociStitched	chr3	9833729	9835141	1	1413	984.0228	373.474	6102	0
1_MACS_peak_7458_lociStitched	chr2	204735788	204737046	1	1259	1221.3922	340.0374	6103	0
1_MACS_peak_4489_lociStitched	chr15	83022783	83024257	1	1475	734.9364	291.4098	6104	0
1_MACS_peak_12527_lociStitched	chr7	74187633	74189078	1	1446	842.724	314.143	6105	0
1_MACS_peak_6370_lociStitched	chr19	55448846	55450135	1	1290	1061.6204	226.3484	6106	0
1_MACS_peak_7452_lociStitched	chr2	204582574	204583647	1	1074	1405.5227	310.5262	6107	0
1_MACS_peak_6570_lociStitched	chr2	34154068	34155204	1	1137	1158.4928	128.1408	6108	0
