REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50.bam	36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_3395_lociStitched	chr12	106696212	106697495	1	1284	878.855	391.44329999999997
1_MACS_peak_5418_lociStitched	chr17	55445864	55447147	1	1284	1264.0116	274.69030000000004
1_MACS_peak_5685_lociStitched	chr18	9006503	9007786	1	1284	917.4733	204.12529999999998
1_MACS_peak_10184_lociStitched	chr4	144340905	144342188	1	1284	1087.2142000000001	301.8899
1_MACS_peak_10386_lociStitched	chr4	190642826	190644109	1	1284	951.4728	343.4591
1_MACS_peak_12693_lociStitched	chr7	105711504	105712787	1	1284	1420.1527	417.7448
1_MACS_peak_13227_lociStitched	chr8	52639839	52641122	1	1284	737.8532999999999	169.2277
1_MACS_peak_14037_lociStitched	chr9	114688410	114689693	1	1284	1814.4186	347.05150000000003
1_MACS_peak_14106_lociStitched	chr9	126449259	126450542	1	1284	1015.2379	247.619
1_MACS_peak_1248_lociStitched	chr1	224685435	224686717	1	1283	1238.7966000000001	532.03
1_MACS_peak_5932_lociStitched	chr18	60536566	60537848	1	1283	769.841	270.6302
1_MACS_peak_6588_lociStitched	chr2	37843462	37844744	1	1283	909.7072000000001	259.605
1_MACS_peak_7171_lociStitched	chr2	148046228	148047510	1	1283	1117.2630000000001	255.75900000000001
1_MACS_peak_9746_lociStitched	chr4	42169163	42170445	1	1283	1290.4612	376.65160000000003
1_MACS_peak_541_lociStitched	chr1	111758203	111759484	1	1282	875.4354	192.66240000000002
1_MACS_peak_2847_lociStitched	chr12	9716583	9717864	1	1282	1835.8011000000001	317.1756
1_MACS_peak_4510_lociStitched	chr15	86492837	86494118	1	1282	2064.7158	312.4359
1_MACS_peak_4835_lociStitched	chr16	33445643	33446924	1	1282	920.9109	378.9198
1_MACS_peak_4941_lociStitched	chr16	69599011	69600292	1	1282	723.6369	199.1955
1_MACS_peak_5755_lociStitched	chr18	21067632	21068913	1	1282	944.3531999999999	327.42359999999996
1_MACS_peak_5909_lociStitched	chr18	55597931	55599212	1	1282	1281.6405	253.638
1_MACS_peak_9233_lociStitched	chr3	143566338	143567619	1	1282	970.7418	361.6263
1_MACS_peak_9285_lociStitched	chr3	156307421	156308702	1	1282	1055.5439999999999	294.3738
1_MACS_peak_13306_lociStitched	chr8	71064576	71065857	1	1282	890.295	373.4115
1_MACS_peak_13910_lociStitched	chr9	95087207	95088488	1	1282	906.4356	286.4316
1_MACS_peak_417_lociStitched	chr1	68215072	68216352	1	1281	955.648	284.288
1_MACS_peak_843_lociStitched	chr1	162543624	162544904	1	1281	962.816	327.168
1_MACS_peak_2525_lociStitched	chr11	82827959	82829239	1	1281	864.128	236.67200000000003
1_MACS_peak_2596_lociStitched	chr11	106913880	106915160	1	1281	1139.456	265.59999999999997
1_MACS_peak_6762_lociStitched	chr2	64828173	64829453	1	1281	976.896	359.93600000000004
1_MACS_peak_6823_lociStitched	chr2	70842764	70844044	1	1281	1121.0240000000001	256.0
1_MACS_peak_6846_lociStitched	chr2	81057574	81058854	1	1281	1885.1840000000002	290.432
1_MACS_peak_8707_lociStitched	chr3	29365267	29366547	1	1281	1034.368	377.59999999999997
1_MACS_peak_9874_lociStitched	chr4	77914913	77916193	1	1281	1635.328	256.128
1_MACS_peak_10939_lociStitched	chr5	125950501	125951781	1	1281	1827.712	319.488
1_MACS_peak_480_lociStitched	chr1	90159501	90160780	1	1280	956.692	310.79699999999997
1_MACS_peak_4063_lociStitched	chr15	21979537	21980816	1	1280	1629.3181	210.3955
1_MACS_peak_4296_lociStitched	chr15	54811171	54812450	1	1280	947.0995	306.3205
1_MACS_peak_4530_lociStitched	chr15	90581121	90582400	1	1280	1829.2258	343.41150000000005
1_MACS_peak_6980_lociStitched	chr2	109335316	109336595	1	1280	1410.3533	296.9838
1_MACS_peak_7216_lociStitched	chr2	157752366	157753645	1	1280	3171.0247	220.8833
1_MACS_peak_8861_lociStitched	chr3	53303634	53304913	1	1280	1328.1136	320.77320000000003
1_MACS_peak_11694_lociStitched	chr6	57705441	57706720	1	1280	1082.8014	211.54659999999998
1_MACS_peak_12342_lociStitched	chr7	31210387	31211666	1	1280	750.6451	278.5662
1_MACS_peak_1149_lociStitched	chr1	207978460	207979738	1	1279	915.048	241.9254
1_MACS_peak_4651_lociStitched	chr16	9055868	9057146	1	1279	1585.359	251.2548
1_MACS_peak_6112_lociStitched	chr19	10946545	10947823	1	1279	1165.6638	526.0248
1_MACS_peak_10101_lociStitched	chr4	123537867	123539145	1	1279	1159.146	214.4484
1_MACS_peak_13040_lociStitched	chr8	13414928	13416206	1	1279	939.8412000000001	283.5882
1_MACS_peak_13691_lociStitched	chr9	32161230	32162508	1	1279	1324.647	294.4512
1_MACS_peak_13878_lociStitched	chr9	92136896	92138174	1	1279	1251.5454	340.3314
1_MACS_peak_873_lociStitched	chr1	167507945	167509222	1	1278	734.0196	238.0328
1_MACS_peak_3048_lociStitched	chr12	44701066	44702343	1	1278	740.9154000000001	261.91270000000003
1_MACS_peak_4591_lociStitched	chr15	101687023	101688300	1	1278	1115.0764	362.5403
1_MACS_peak_5403_lociStitched	chr17	51195904	51197181	1	1278	1431.3893	309.6725
1_MACS_peak_6489_lociStitched	chr2	20249688	20250965	1	1278	790.8461	257.8263
1_MACS_peak_6933_lociStitched	chr2	99485807	99487084	1	1278	990.5689	245.0563
1_MACS_peak_7303_lociStitched	chr2	177796263	177797540	1	1278	1698.2823	305.7138
1_MACS_peak_8507_lociStitched	chr22	41464506	41465783	1	1278	1119.5459	311.2049
1_MACS_peak_9908_lociStitched	chr4	82569474	82570751	1	1278	787.909	230.2431
1_MACS_peak_10048_lociStitched	chr4	109541141	109542418	1	1278	907.8193	294.8593
1_MACS_peak_10858_lociStitched	chr5	112213967	112215244	1	1278	1448.7565000000002	401.1057
1_MACS_peak_285_lociStitched	chr1	42164119	42165395	1	1277	1884.5244000000002	450.9384
1_MACS_peak_989_lociStitched	chr1	184835720	184836996	1	1277	1770.3224	335.33279999999996
1_MACS_peak_3633_lociStitched	chr13	76787032	76788308	1	1277	1097.998	253.4136
1_MACS_peak_5623_lociStitched	chr17	78806391	78807667	1	1277	1282.8904	342.4784
1_MACS_peak_10839_lociStitched	chr5	109078234	109079510	1	1277	1158.3528000000001	457.70120000000003
1_MACS_peak_11240_lociStitched	chr5	176421185	176422461	1	1277	1219.0904	352.4312
1_MACS_peak_11245_lociStitched	chr5	176778000	176779276	1	1277	800.1795999999999	304.8364
1_MACS_peak_13727_lociStitched	chr9	37784475	37785751	1	1277	675.7696	277.01959999999997
1_MACS_peak_237_lociStitched	chr1	36106540	36107815	1	1276	802.8675000000001	238.04250000000002
1_MACS_peak_3120_lociStitched	chr12	53846085	53847360	1	1276	653.055	129.6675
1_MACS_peak_5903_lociStitched	chr18	54876578	54877853	1	1276	1241.85	447.9075
1_MACS_peak_6084_lociStitched	chr19	7586785	7588060	1	1276	1063.8600000000001	414.2475
1_MACS_peak_6318_lociStitched	chr19	47103295	47104570	1	1276	796.875	331.755
1_MACS_peak_7604_lociStitched	chr2	235334265	235335540	1	1276	1055.7	266.73
1_MACS_peak_8695_lociStitched	chr3	26615957	26617232	1	1276	1671.6525	286.875
1_MACS_peak_11605_lociStitched	chr6	41223689	41224964	1	1276	1271.43	386.9625
1_MACS_peak_11794_lociStitched	chr6	88466140	88467415	1	1276	1129.7775	402.39
1_MACS_peak_13038_lociStitched	chr8	13346252	13347527	1	1276	849.1500000000001	314.925
1_MACS_peak_440_lociStitched	chr1	75599147	75600421	1	1275	699.8082	227.2816
1_MACS_peak_838_lociStitched	chr1	162038889	162040163	1	1275	787.0772000000001	199.63580000000002
1_MACS_peak_2094_lociStitched	chr11	809114	810388	1	1275	920.5924	337.99219999999997
1_MACS_peak_4471_lociStitched	chr15	81388118	81389392	1	1275	847.0826000000001	301.6832
1_MACS_peak_5423_lociStitched	chr17	55628333	55629607	1	1275	1766.9106	368.31340000000006
1_MACS_peak_7174_lociStitched	chr2	148777679	148778953	1	1275	952.952	280.0252
1_MACS_peak_7268_lociStitched	chr2	170440306	170441580	1	1275	999.0708	332.0044
1_MACS_peak_8699_lociStitched	chr3	27090823	27092097	1	1275	854.5991999999999	290.0898
1_MACS_peak_13041_lociStitched	chr8	13428537	13429811	1	1275	1431.5937999999999	408.06219999999996
1_MACS_peak_172_lociStitched	chr1	27764619	27765892	1	1274	840.6892	335.9447
1_MACS_peak_1583_lociStitched	chr10	29947523	29948796	1	1274	1519.7074	296.60900000000004
1_MACS_peak_2801_lociStitched	chr12	2921281	2922554	1	1274	1002.1056	349.0566
1_MACS_peak_4479_lociStitched	chr15	81609074	81610347	1	1274	1100.6358	206.226
1_MACS_peak_4937_lociStitched	chr16	69212637	69213910	1	1274	1323.92	289.8621
1_MACS_peak_4961_lociStitched	chr16	71495467	71496740	1	1274	776.0208	281.0784
1_MACS_peak_5042_lociStitched	chr17	1017887	1019160	1	1274	1269.181	568.6491
1_MACS_peak_5960_lociStitched	chr18	68988941	68990214	1	1274	1323.6654	324.3604
1_MACS_peak_7430_lociStitched	chr2	202022213	202023486	1	1274	1132.2061999999999	465.918
1_MACS_peak_7943_lociStitched	chr20	47540142	47541415	1	1274	817.0114000000001	266.9481
1_MACS_peak_9111_lociStitched	chr3	119418782	119420055	1	1274	1103.0545	261.2196
1_MACS_peak_10692_lociStitched	chr5	74662120	74663393	1	1274	1034.0579	370.443
1_MACS_peak_152_lociStitched	chr1	25888618	25889890	1	1273	884.5488	337.3344
1_MACS_peak_2325_lociStitched	chr11	55425246	55426518	1	1273	1103.46	361.7568
1_MACS_peak_2645_lociStitched	chr11	115866479	115867751	1	1273	1621.9271999999999	388.0872
1_MACS_peak_4276_lociStitched	chr15	52023362	52024634	1	1273	1046.3472	374.0952
1_MACS_peak_6435_lociStitched	chr2	9747633	9748905	1	1273	984.6552	278.0592
1_MACS_peak_7669_lociStitched	chr20	4700640	4701912	1	1273	982.8744	313.1664
1_MACS_peak_7862_lociStitched	chr20	35201227	35202499	1	1273	682.8096	143.3544
1_MACS_peak_8404_lociStitched	chr22	31948577	31949849	1	1273	733.308	169.6848
1_MACS_peak_716_lociStitched	chr1	153777538	153778809	1	1272	1116.3192999999999	374.945
1_MACS_peak_1395_lociStitched	chr1	246377772	246379043	1	1272	1494.1876	357.91360000000003
1_MACS_peak_2731_lociStitched	chr11	128391767	128393038	1	1272	695.3641	257.8859
1_MACS_peak_2858_lociStitched	chr12	10242069	10243340	1	1272	1178.3441	372.65720000000005
1_MACS_peak_2977_lociStitched	chr12	28930303	28931574	1	1272	1494.1876	216.5784
1_MACS_peak_4783_lociStitched	chr16	28348937	28350208	1	1272	1145.4252	327.02829999999994
1_MACS_peak_8768_lociStitched	chr3	42813996	42815267	1	1272	852.841	331.3497
1_MACS_peak_11328_lociStitched	chr6	6826398	6827669	1	1272	1327.8137	502.80760000000004
1_MACS_peak_12734_lociStitched	chr7	111731434	111732705	1	1272	2655.6274	366.8106
1_MACS_peak_364_lociStitched	chr1	59322898	59324168	1	1271	1006.094	331.343
1_MACS_peak_529_lociStitched	chr1	110358478	110359748	1	1271	1139.571	176.022
1_MACS_peak_1696_lociStitched	chr10	59634221	59635491	1	1271	1595.374	219.202
1_MACS_peak_4067_lociStitched	chr15	22422548	22423818	1	1271	1035.558	336.804
1_MACS_peak_6957_lociStitched	chr2	105727373	105728643	1	1271	1149.096	410.337
1_MACS_peak_9568_lociStitched	chr4	1871526	1872796	1	1271	925.322	273.558
1_MACS_peak_10676_lociStitched	chr5	70220316	70221586	1	1271	741.4259999999999	239.014
1_MACS_peak_10727_lociStitched	chr5	79476938	79478208	1	1271	1313.561	293.116
1_MACS_peak_13540_lociStitched	chr8	131640785	131642055	1	1271	1369.568	353.441
1_MACS_peak_2002_lociStitched	chr10	112678057	112679326	1	1270	837.1592999999999	398.71979999999996
1_MACS_peak_3217_lociStitched	chr12	73846166	73847435	1	1270	810.7641	277.6572
1_MACS_peak_4611_lociStitched	chr16	1381273	1382542	1	1270	996.2919	273.21569999999997
1_MACS_peak_5680_lociStitched	chr18	6435185	6436454	1	1270	690.5898	122.83919999999999
1_MACS_peak_5859_lociStitched	chr18	47013043	47014312	1	1270	978.0183000000001	348.7212
1_MACS_peak_6478_lociStitched	chr2	16893896	16895165	1	1270	858.3516	236.9223
1_MACS_peak_7396_lociStitched	chr2	197345287	197346556	1	1270	1508.7141000000001	256.4649
1_MACS_peak_8363_lociStitched	chr22	24552198	24553467	1	1270	759.3696000000001	296.3115
1_MACS_peak_10001_lociStitched	chr4	102005274	102006543	1	1270	914.5683	197.7102
1_MACS_peak_10364_lociStitched	chr4	186693438	186694707	1	1270	1368.3627000000001	248.8509
1_MACS_peak_12055_lociStitched	chr6	138913753	138915022	1	1270	729.9288	176.7717
1_MACS_peak_12747_lociStitched	chr7	115681230	115682499	1	1270	911.5227000000001	310.5243
1_MACS_peak_800_lociStitched	chr1	159749972	159751240	1	1269	927.542	404.11159999999995
1_MACS_peak_1552_lociStitched	chr10	22605233	22606501	1	1269	780.9612	277.8188
1_MACS_peak_4346_lociStitched	chr15	64679316	64680584	1	1269	906.62	269.7036
1_MACS_peak_5415_lociStitched	chr17	55055403	55056671	1	1269	733.538	241.3004
1_MACS_peak_7571_lociStitched	chr2	228967212	228968480	1	1269	1124.4624000000001	211.3756
1_MACS_peak_13394_lociStitched	chr8	102148851	102150119	1	1269	1732.3416000000002	195.5256
1_MACS_peak_13940_lociStitched	chr9	99246429	99247697	1	1269	1227.6776	371.2704
1_MACS_peak_912_lociStitched	chr1	174959165	174960432	1	1268	813.6674	292.5503
1_MACS_peak_1009_lociStitched	chr1	186787852	186789119	1	1268	1055.1576	479.43280000000004
1_MACS_peak_2707_lociStitched	chr11	124941923	124943190	1	1268	1543.3327	417.47650000000004
1_MACS_peak_3362_lociStitched	chr12	101739147	101740414	1	1268	1087.5928000000001	401.7657
1_MACS_peak_6881_lociStitched	chr2	87797534	87798801	1	1268	764.5078000000001	212.7293
1_MACS_peak_8160_lociStitched	chr21	34665664	34666931	1	1268	810.3731999999999	236.42219999999998
1_MACS_peak_9422_lociStitched	chr3	179753584	179754851	1	1268	962.6666	294.4508
1_MACS_peak_13773_lociStitched	chr9	69594093	69595360	1	1268	699.5107	163.6964
1_MACS_peak_787_lociStitched	chr1	157703595	157704861	1	1267	1152.5664	424.4898
1_MACS_peak_1651_lociStitched	chr10	46075463	46076729	1	1267	761.2457999999999	267.50579999999997
1_MACS_peak_4910_lociStitched	chr16	66911455	66912721	1	1267	1284.7368	220.7904
1_MACS_peak_5961_lociStitched	chr18	69827603	69828869	1	1267	1326.2616	415.88100000000003
1_MACS_peak_7923_lociStitched	chr20	44992101	44993367	1	1267	781.122	236.3622
1_MACS_peak_9115_lociStitched	chr3	120277249	120278515	1	1267	1061.9208	311.3094
1_MACS_peak_10743_lociStitched	chr5	82769250	82770516	1	1267	757.9542	262.062
1_MACS_peak_11346_lociStitched	chr6	9388442	9389708	1	1267	890.7576	191.9256
1_MACS_peak_11599_lociStitched	chr6	39082322	39083588	1	1267	1043.5638000000001	333.7176
1_MACS_peak_12400_lociStitched	chr7	44529590	44530856	1	1267	1001.4060000000001	404.3604
1_MACS_peak_12875_lociStitched	chr7	139952184	139953450	1	1267	1028.8781999999999	417.78000000000003
1_MACS_peak_14105_lociStitched	chr9	126441190	126442456	1	1267	1508.5656	388.5354
1_MACS_peak_289_lociStitched	chr1	42268240	42269505	1	1266	1011.747	355.0855
1_MACS_peak_5729_lociStitched	chr18	12947774	12949039	1	1266	1149.5055	185.8285
1_MACS_peak_8487_lociStitched	chr22	39650243	39651508	1	1266	952.6715	336.61650000000003
1_MACS_peak_8702_lociStitched	chr3	28922620	28923885	1	1266	1494.471	352.176
1_MACS_peak_328_lociStitched	chr1	49413192	49414456	1	1265	1354.2495999999999	204.5152
1_MACS_peak_3985_lociStitched	chr14	93017173	93018437	1	1265	818.9456	193.6448
1_MACS_peak_5906_lociStitched	chr18	55248186	55249450	1	1265	929.4191999999999	370.4784
1_MACS_peak_6400_lociStitched	chr2	3154731	3155995	1	1265	1107.896	216.9024
1_MACS_peak_8235_lociStitched	chr21	43243179	43244443	1	1265	1167.0512	269.3584
1_MACS_peak_8632_lociStitched	chr3	12703099	12704363	1	1265	553.7583999999999	147.888
1_MACS_peak_8930_lociStitched	chr3	71031357	71032621	1	1265	1397.0991999999999	290.72
1_MACS_peak_10898_lociStitched	chr5	118873002	118874266	1	1265	1515.4096000000002	345.4512
1_MACS_peak_11038_lociStitched	chr5	140026761	140028025	1	1265	754.7343999999999	330.536
1_MACS_peak_12890_lociStitched	chr7	141659955	141661219	1	1265	1124.4543999999999	379.0736
1_MACS_peak_14003_lociStitched	chr9	110251800	110253064	1	1265	768.1328	128.29600000000002
1_MACS_peak_682_lociStitched	chr1	150185370	150186633	1	1264	871.5963	401.8866
1_MACS_peak_1438_lociStitched	chr10	4143692	4144955	1	1264	1571.2983	333.3057
1_MACS_peak_1945_lociStitched	chr10	103732377	103733640	1	1264	699.7020000000001	253.73669999999998
1_MACS_peak_2237_lociStitched	chr11	26003244	26004507	1	1264	895.2144	278.99670000000003
1_MACS_peak_2508_lociStitched	chr11	80059605	80060868	1	1264	772.1982	212.18400000000003
1_MACS_peak_2639_lociStitched	chr11	115339593	115340856	1	1264	1533.282	440.5344
1_MACS_peak_2841_lociStitched	chr12	8796737	8798000	1	1264	925.2738	219.76199999999997
1_MACS_peak_4340_lociStitched	chr15	64188461	64189724	1	1264	1005.2217	237.57029999999997
1_MACS_peak_5975_lociStitched	chr18	72823360	72824623	1	1264	924.6423	268.26120000000003
1_MACS_peak_6901_lociStitched	chr2	95786853	95788116	1	1264	767.7777	169.24200000000002
1_MACS_peak_7372_lociStitched	chr2	192612954	192614217	1	1264	891.8042999999999	287.0799
1_MACS_peak_8407_lociStitched	chr22	32935609	32936872	1	1264	1527.8511	296.55240000000003
1_MACS_peak_9952_lociStitched	chr4	89019814	89021077	1	1264	1510.4216999999999	239.3385
1_MACS_peak_12007_lociStitched	chr6	134556686	134557949	1	1264	1250.37	180.3564
1_MACS_peak_12380_lociStitched	chr7	40683902	40685165	1	1264	1607.0412	482.84489999999994
1_MACS_peak_14367_lociStitched	chrX	55945485	55946748	1	1264	1184.4414	275.0814
1_MACS_peak_1923_lociStitched	chr10	99094238	99095500	1	1263	647.7846	147.023
1_MACS_peak_1996_lociStitched	chr10	112288306	112289568	1	1263	1361.3194	348.94300000000004
1_MACS_peak_4930_lociStitched	chr16	68389929	68391191	1	1263	2484.7518	265.9034
1_MACS_peak_6130_lociStitched	chr19	12791868	12793130	1	1263	861.0626	293.415
1_MACS_peak_10100_lociStitched	chr4	123499127	123500389	1	1263	805.7869999999999	358.1556
1_MACS_peak_10234_lociStitched	chr4	156874270	156875532	1	1263	1028.9086	297.20099999999996
1_MACS_peak_10622_lociStitched	chr5	57755695	57756957	1	1263	828.2506	287.35740000000004
1_MACS_peak_12057_lociStitched	chr6	139493083	139494345	1	1263	888.1956	305.1516
1_MACS_peak_12678_lociStitched	chr7	103413879	103415141	1	1263	1329.1383999999998	222.3644
1_MACS_peak_452_lociStitched	chr1	80176298	80177559	1	1262	932.5095	238.9595
1_MACS_peak_1270_lociStitched	chr1	226822560	226823821	1	1262	1113.3369	477.03630000000004
1_MACS_peak_2457_lociStitched	chr11	68529983	68531244	1	1262	1242.4633	265.8188
1_MACS_peak_2626_lociStitched	chr11	113058776	113060037	1	1262	1308.9180000000001	209.32600000000002
1_MACS_peak_5231_lociStitched	chr17	33317594	33318855	1	1262	1203.3723	205.0386
1_MACS_peak_8145_lociStitched	chr21	33104290	33105551	1	1262	853.0665	244.3818
1_MACS_peak_9033_lociStitched	chr3	102327975	102329236	1	1262	1330.1028	320.4201
1_MACS_peak_10298_lociStitched	chr4	177278284	177279545	1	1262	952.4332999999999	252.7044
1_MACS_peak_12992_lociStitched	chr8	6274503	6275764	1	1262	989.5066999999999	287.2558
1_MACS_peak_13188_lociStitched	chr8	38662301	38663562	1	1262	934.5271	285.1121
1_MACS_peak_14528_lociStitched	chrX	153626263	153627524	1	1262	725.3272000000001	261.027
1_MACS_peak_1170_lociStitched	chr1	211508596	211509856	1	1261	1262.772	489.00600000000003
1_MACS_peak_5664_lociStitched	chr18	3036948	3038208	1	1261	1259.496	253.386
1_MACS_peak_6729_lociStitched	chr2	61351950	61353210	1	1261	1318.086	211.932
1_MACS_peak_13076_lociStitched	chr8	20054173	20055433	1	1261	776.916	253.008
1_MACS_peak_692_lociStitched	chr1	150743077	150744336	1	1260	1710.0997	480.6862
1_MACS_peak_6185_lociStitched	chr19	18155294	18156553	1	1260	903.7102	310.2176
1_MACS_peak_8586_lociStitched	chr3	1574179	1575438	1	1260	1089.4126999999999	348.2394
1_MACS_peak_9237_lociStitched	chr3	146456598	146457857	1	1260	1398.1195	284.7858
1_MACS_peak_14217_lociStitched	chrX	6121252	6122511	1	1260	1214.1796	200.43280000000001
1_MACS_peak_552_lociStitched	chr1	114447102	114448360	1	1259	696.1772	186.30980000000002
1_MACS_peak_1687_lociStitched	chr10	54236680	54237938	1	1259	836.57	289.969
1_MACS_peak_5179_lociStitched	chr17	20218758	20220016	1	1259	1057.6006	210.96659999999997
1_MACS_peak_6135_lociStitched	chr19	13010226	13011484	1	1259	1584.5768	267.1992
1_MACS_peak_7384_lociStitched	chr2	197024355	197025613	1	1259	1535.0116	250.342
1_MACS_peak_7458_lociStitched	chr2	204735788	204737046	1	1259	1221.3922	340.0374
1_MACS_peak_10528_lociStitched	chr5	37370766	37372024	1	1259	1019.2316000000001	331.1056
1_MACS_peak_10686_lociStitched	chr5	72860776	72862034	1	1259	833.9282000000001	247.44860000000003
1_MACS_peak_12659_lociStitched	chr7	101624606	101625864	1	1259	1097.1018	201.909
1_MACS_peak_14029_lociStitched	chr9	113070521	113071779	1	1259	790.5272	264.30580000000003
1_MACS_peak_765_lociStitched	chr1	156096497	156097754	1	1258	1152.2919	394.0695
1_MACS_peak_2014_lociStitched	chr10	116560630	116561887	1	1258	997.3038	222.23760000000001
