GENE	H3k27me3_28_DMSO_compare_TSS_SIGNAL	H3k27me3_28_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
MYL3	0	24940.8187	24940.8187	1	8
PRSS42	0	24940.8187	24940.8187	1	8
OR1I1	3457.2	28480.2997	25023.0997	0.89175107530412	3.04228835651139
HBZ	906.0774	25950.1486	25044.0712	0.966261923771419	4.83996469466537
PLA2G2D	0	25067.698	25067.698	1	8
FAM90A9	1712.3652	26798.1756	25085.8104	0.939939224162314	3.96807245991147
PNMT	4823.6	29914.4316	25090.8316	0.861143542744661	2.63265946986702
RAB11FIP3	0	25098.4644	25098.4644	1	8
SREBF2	0	25123.984	25123.984	1	8
ARRB1	1565.1696	26698.1237	25132.9541	0.944621825086463	4.09234745571598
ZNF554	0	25161.5649	25161.5649	1	8
MTL5	0	25183.705	25183.705	1	8
SIGLEC1	0	25188.597	25188.597	1	8
TRIOBP	0	25328.4226	25328.4226	1	8
RFPL4A	1116.3664	26457.09	25340.7236	0.959513004688088	4.56677187559194
SBK1	974.2554	26316.084	25341.8286	0.964300356044674	4.75550098982413
HMGA1	0	25360.187	25360.187	1	8
DEFB105B	0	25456.94	25456.94	1	8
DEFB106A	0	25456.94	25456.94	1	8
DEFB107B	0	25456.94	25456.94	1	8
DGCR2	0	25465.9732	25465.9732	1	8
NCR2	0	25491.4512	25491.4512	1	8
TMEM59L	3567.2	29165.8387	25598.6387	0.891021422340481	3.03141555136299
TSKS	487.4739	26104.2853	25616.8114	0.981668234270112	5.74281787284213
C14orf80	0	25635.4784	25635.4784	1	8
LOC440434	0	25639.4962	25639.4962	1	8
DUS1L	0	25705.056	25705.056	1	8
MPP3	6650.4	32439.0599	25788.6599	0.829867181152841	2.28621898837942
LENG1	0	25830.2657	25830.2657	1	8
TSC2	0	25842.2259	25842.2259	1	8
ARHGAP4	0	25865.7108	25865.7108	1	8
PAK4	0	25873.4178	25873.4178	1	8
FAM90A8	913.8723	26798.1756	25884.3033	0.967022563496652	4.87399839189825
CCDC97	0	25920.4472	25920.4472	1	8
CPT1C	837.3222	26779.8567	25942.5345	0.969681110332381	4.99922155460562
MPG	0	25950.1486	25950.1486	1	8
NPRL3	0	25950.1486	25950.1486	1	8
CBFA2T3	0	25977.6931	25977.6931	1	8
CSTB	0	25989.9872	25989.9872	1	8
LOC284837	0	25989.9872	25989.9872	1	8
RRP1	0	25989.9872	25989.9872	1	8
CCNE1	0	26044.0733	26044.0733	1	8
FAM90A10	751.3379	26798.1756	26046.8377	0.972727725300848	5.15652909771771
TTLL6	1703.3616	27785.1623	26081.8007	0.942236457620722	4.02785803069842
AP2A1	0	26104.2853	26104.2853	1	8
SEPT3	2209.2896	28328.2317	26118.9421	0.927653276823093	3.68058610007114
PDIK1L	0	26178.8609	26178.8609	1	8
TRIM63	0	26178.8609	26178.8609	1	8
LOC254559	1719.4	27930.5319	26211.1319	0.942009984852613	4.02186593156765
C19orf6	0	26228.364	26228.364	1	8
LHX1	8326.2	34590.2342	26264.0342	0.805990405419097	2.05463466344302
FAM90A19	506.6394	26798.1756	26291.5362	0.981445052823101	5.72503170021492
POLR2L	399.7588	26712.9988	26313.24	0.985255693799291	6.06226833922069
TMEM161A	0	26316.6629	26316.6629	1	8
DCUN1D2	0	26393.3565	26393.3565	1	8
TMCO3	0	26393.3565	26393.3565	1	8
PPY	0	26400.8735	26400.8735	1	8
ATP5L2	0	26451.3522	26451.3522	1	8
NLRP9	0	26457.09	26457.09	1	8
C14orf79	536.9756	27047.8668	26510.8912	0.980533671637	5.65451447233861
ADAMTS7	1264.6704	27777.2442	26512.5738	0.956453614804032	4.45707013361281
ZNF74	0	26534.3716	26534.3716	1	8
LOC100133669	994.115	27547.9138	26553.7988	0.965170135347912	4.79238650406531
TMC4	0	26563.8531	26563.8531	1	8
LY6E	967.983	27547.9138	26579.9308	0.966054618348878	4.83081754690544
KPNB1	0	26597.9379	26597.9379	1	8
SSBP4	1268.3845	27894.6418	26626.2573	0.956507102968254	4.45892396795123
LINGO3	2075.6735	28725.5148	26649.8413	0.932610603208448	3.7906813150288
PTPRN2	0	26652.949	26652.949	1	8
LOC728613	0	26678.1	26678.1	1	8
AP2A2	0	26712.9988	26712.9988	1	8
CHID1	0	26712.9988	26712.9988	1	8
CYP4F11	0	26727.2693	26727.2693	1	8
C9orf163	0	26744.6682	26744.6682	1	8
SEC16A	0	26744.6682	26744.6682	1	8
BCL2L12	0	26779.8567	26779.8567	1	8
C19orf76	0	26779.8567	26779.8567	1	8
IRF3	0	26779.8567	26779.8567	1	8
PRMT1	0	26779.8567	26779.8567	1	8
RHOU	0	26828.36	26828.36	1	8
WDR18	0	26884.6428	26884.6428	1	8
DYSFIP1	0	26914.076	26914.076	1	8
FAM195B	0	26914.076	26914.076	1	8
TNFSF12	1106.3472	28027.2707	26920.9235	0.962025066581243	4.66295514505831
AHNAK2	53.2125	27047.8668	26994.6543	0.998036517313168	8
RPS3	0	27000.2717	27000.2717	1	8
SNORD15A	0	27000.2717	27000.2717	1	8
SNORD15B	0	27000.2717	27000.2717	1	8
RDH8	1790.562	28871.4541	27080.8921	0.941603252892428	4.0111593908059
TIMP2	0	27108.2808	27108.2808	1	8
ZNF263	0	27197.0919	27197.0919	1	8
GSK3A	0	27379.2123	27379.2123	1	8
ZNF526	0	27379.2123	27379.2123	1	8
KIR3DX1	0	27389.3883	27389.3883	1	8
CRLF1	1708.2672	29165.8387	27457.5715	0.944669905404451	4.0936740032035
C3orf27	914.6259	28377.9305	27463.3046	0.96877616663051	4.95544379910145
C17orf103	0	27464.81	27464.81	1	8
SLC29A4	1011.1984	28484.6376	27473.4392	0.965717249038135	4.81604606043187
PDLIM7	849.0321	28434.8435	27585.8114	0.971006839682108	5.06569695389197
EHMT2	0	27603.2569	27603.2569	1	8
ZBTB12	0	27603.2569	27603.2569	1	8
MIRLET7A3	0	27660.1358	27660.1358	1	8
MIRLET7B	0	27660.1358	27660.1358	1	8
CHAF1A	0	27691.8147	27691.8147	1	8
ANKLE1	775.0911	28499.6851	27724.594	0.973523585809684	5.20043628155388
HSPB1	2312.5792	30059.6475	27747.0683	0.928562862807334	3.70025341107296
LOC646938	0	27777.2442	27777.2442	1	8
GPR132	0	27792.546	27792.546	1	8
POLR2J3	0	27815.112	27815.112	1	8
SPDYE2	0	27815.112	27815.112	1	8
NTHL1	0	27828.1779	27828.1779	1	8
CD70	0	27902.6865	27902.6865	1	8
MFAP2	3581.7712	31500.1356	27918.3644	0.897902607733967	3.1366129516096
POLG	0	27930.5319	27930.5319	1	8
C20orf141	0	27950.7239	27950.7239	1	8
FAM113A	0	27950.7239	27950.7239	1	8
LOC100288797	0	27950.7239	27950.7239	1	8
VPS16	0	27950.7239	27950.7239	1	8
COL5A3	919.7735	28871.4541	27951.6806	0.969126028898521	4.97222132778176
SCN4B	10766.1144	38847.6001	28081.4857	0.783001242529422	1.85132781504487
LILRA2	0	28088.3526	28088.3526	1	8
TYMP	1087.4154	29185.6081	28098.1927	0.964079722661332	4.74628205798331
MIR3180-5	0	28139.5363	28139.5363	1	8
PKD1	0	28139.5363	28139.5363	1	8
PI4KAP1	0	28152.0046	28152.0046	1	8
KRT82	329.7179	28491.2914	28161.5735	0.988559807306956	6.43314499333812
MAMDC4	0	28172.2074	28172.2074	1	8
SIX5	304.14	28508.1082	28203.9682	0.989444072607982	6.55049292512475
STOML1	0	28204.0616	28204.0616	1	8
C22orf43	0	28211.8027	28211.8027	1	8
MIR3940	0	28326.9682	28326.9682	1	8
CENPM	0	28328.2317	28328.2317	1	8
LOC339674	0	28328.2317	28328.2317	1	8
MIR33A	0	28328.2317	28328.2317	1	8
WBP2NL	0	28328.2317	28328.2317	1	8
BRD1	0	28328.3313	28328.3313	1	8
PBX2	0	28345.378	28345.378	1	8
DDN	639.3717	29001.2933	28361.9216	0.97842923902011	5.50331853913354
VAV2	75.9244	28522.3938	28446.4694	0.997345144582663	8
TEX101	0	28450.8747	28450.8747	1	8
C19orf35	0	28463.7778	28463.7778	1	8
CDHR2	0	28497.0853	28497.0853	1	8
RNF44	0	28497.0853	28497.0853	1	8
C19orf62	0	28499.6851	28499.6851	1	8
USHBP1	0	28499.6851	28499.6851	1	8
LIF	5689.5813	34257.4848	28567.9035	0.857571985743404	2.59002483930748
RASA4	1011.2643	29594.7104	28583.4461	0.966958598446466	4.87110733066134
NEUROD2	1318.5452	29914.4316	28595.8864	0.957783556513256	4.50382271775844
LOC100132396	0	28657.4685	28657.4685	1	8
TM9SF4	0	28681.3086	28681.3086	1	8
PLD4	0	28700.4329	28700.4329	1	8
LSM7	0	28725.5148	28725.5148	1	8
SPPL2B	0	28725.5148	28725.5148	1	8
ODF3B	450.4324	29185.6081	28735.1757	0.984801195017938	6.01780271226387
MIR608	0	28871.2296	28871.2296	1	8
SLC45A3	1578.5581	30485.5253	28906.9672	0.950768650383438	4.27144513927179
HIC2	0	28942.5913	28942.5913	1	8
PRDM12	5014.8	33969.3453	28954.5453	0.871363089753311	2.7599693434427
MLL2	0	29001.2933	29001.2933	1	8
PRKAG1	0	29001.2933	29001.2933	1	8
RHEBL1	0	29001.2933	29001.2933	1	8
PDXP	0	29047.9114	29047.9114	1	8
ASB16	0	29065.6348	29065.6348	1	8
ATXN7L3	0	29065.6348	29065.6348	1	8
C17orf65	0	29065.6348	29065.6348	1	8
TMUB2	0	29065.6348	29065.6348	1	8
IRF7	0	29084.2529	29084.2529	1	8
GPR4	2730.2976	31836.9847	29106.6871	0.921014976638762	3.54357358653571
CD68	0	29142.9782	29142.9782	1	8
EIF4A1	0	29142.9782	29142.9782	1	8
MPDU1	0	29142.9782	29142.9782	1	8
SENP3	0	29142.9782	29142.9782	1	8
SNORA48	0	29142.9782	29142.9782	1	8
SNORA67	0	29142.9782	29142.9782	1	8
SNORD10	0	29142.9782	29142.9782	1	8
SOX15	0	29142.9782	29142.9782	1	8
TNFSF13	0	29142.9782	29142.9782	1	8
ACRBP	0	29154.5685	29154.5685	1	8
CHD4	0	29154.5685	29154.5685	1	8
ING4	0	29154.5685	29154.5685	1	8
LPAR5	0	29154.5685	29154.5685	1	8
C19orf50	0	29165.8387	29165.8387	1	8
C19orf60	0	29165.8387	29165.8387	1	8
FKBP8	0	29165.8387	29165.8387	1	8
KLHL26	0	29165.8387	29165.8387	1	8
UBA52	0	29165.8387	29165.8387	1	8
LMF2	0	29185.6081	29185.6081	1	8
NCAPH2	0	29185.6081	29185.6081	1	8
SCO2	0	29185.6081	29185.6081	1	8
HBA1	1784.7498	30994.5026	29209.7528	0.945552455613661	4.118218606371
EPS8L2	1128.3459	30368.052	29239.7061	0.96417539860963	4.75027306190593
TCAP	672.1358	29914.4316	29242.2958	0.978025131384962	5.4759450924053
AQP6	5420	34700.8997	29280.8997	0.864908313608929	2.67860831175733
ZNF384	0	29477.1127	29477.1127	1	8
WIPI2	0	29490.546	29490.546	1	8
PHPT1	0	29498.3722	29498.3722	1	8
ACVR1B	430.2256	29940.5193	29510.2937	0.985834209815512	6.12086206109377
CSRP1	0	29531.9428	29531.9428	1	8
ATP5G1	0	29556.9269	29556.9269	1	8
CSF2RB	0	29556.9803	29556.9803	1	8
OPN1SW	0	29562.9809	29562.9809	1	8
SEMA4G	0	29582.0952	29582.0952	1	8
LUC7L3	0	29607.6885	29607.6885	1	8
HOXB13	1952.3964	31654.3748	29701.9784	0.941904671877553	4.01908699963477
FLJ25328	1194.9696	30897.2307	29702.2611	0.962764485176169	4.69243171438913
FCGR3A	0	29773.9202	29773.9202	1	8
ZNF581	0	29834.7826	29834.7826	1	8
GBA	0	29860.0988	29860.0988	1	8
ERBB2	0	29914.4316	29914.4316	1	8
PGAP3	0	29914.4316	29914.4316	1	8
STARD3	0	29914.4316	29914.4316	1	8
HBA2	1062.3528	30994.5026	29932.1498	0.966860355242455	4.86667749194068
MIR4324	0	29936.6534	29936.6534	1	8
PRX	0	29968.3008	29968.3008	1	8
BIRC5	0	30027.5561	30027.5561	1	8
AGPAT3	0	30035.833	30035.833	1	8
TFEB	0	30049.3696	30049.3696	1	8
BIK	735.842	30833.9921	30098.1501	0.976691610172256	5.38898185407311
KRT83	3815.6	33921.5247	30105.9247	0.898890017977443	3.15221917478129
RTEL1	0	30123.5833	30123.5833	1	8
IQSEC1	0	30145.1296	30145.1296	1	8
GLI4	0	30164.7083	30164.7083	1	8
TMEM134	0	30172.3454	30172.3454	1	8
SETX	0	30211.1193	30211.1193	1	8
NBPF3	0	30232.4859	30232.4859	1	8
RTN2	5299.6018	35537.4142	30237.8124	0.870225537536827	2.74538284268264
IL28B	1065.4971	31344.8285	30279.3314	0.967124764090614	4.87862886463191
SCARNA21	355.1504	30710.822	30355.6716	0.988567864690435	6.43417320730003
MIR2909	0	30365.9475	30365.9475	1	8
DEAF1	0	30368.052	30368.052	1	8
TMEM80	0	30368.052	30368.052	1	8
CD151	452.2524	30827.3545	30375.1021	0.98554162136865	6.09093911837085
ABHD8	0	30380.2011	30380.2011	1	8
DDA1	0	30380.2011	30380.2011	1	8
MRPL34	0	30380.2011	30380.2011	1	8
LTBP4	4451.2871	34838.2005	30386.9134	0.886705391902337	2.96837564609851
PPP1R16B	0	30403.704	30403.704	1	8
HIF3A	0	30418.288	30418.288	1	8
HLA-DPA1	0	30419.8659	30419.8659	1	8
HLA-DPB1	0	30419.8659	30419.8659	1	8
ELL	0	30477.596	30477.596	1	8
FGF17	5568.6	36107.8354	30539.2354	0.866384926000653	2.69692536514617
PHLDA2	4454.3766	35006.3006	30551.924	0.887118597143589	2.97431916594441
IL29	0	30569.3537	30569.3537	1	8
SCAF1	0	30621.2834	30621.2834	1	8
SLC35C1	0	30626.176	30626.176	1	8
BLM	0	30637.4527	30637.4527	1	8
WDR88	0	30645.9254	30645.9254	1	8
ZNF580	0	30688.7786	30688.7786	1	8
DOC2GP	0	30696.5045	30696.5045	1	8
ANGPTL4	3715.8984	34421.4874	30705.589	0.902565466351393	3.2115264783287
STX1A	0	30784.7828	30784.7828	1	8
SLC34A1	5533.8	36357.367	30823.567	0.867900552877889	2.71590531456448
HAPLN4	1289.4701	32116.9474	30827.4773	0.961400527308862	4.63848455073638
IL28A	467.4891	31344.8285	30877.3394	0.985304777040199	6.06715089857233
LRP11	0	30880.4913	30880.4913	1	8
MPZL3	0	30891.1404	30891.1404	1	8
LOC126536	0	30897.2307	30897.2307	1	8
RAB8A	0	30897.2307	30897.2307	1	8
TPM4	0	30897.2307	30897.2307	1	8
KLK3	0	30941.1719	30941.1719	1	8
CDC42EP4	0	31075.233	31075.233	1	8
SHANK1	8.8504	31087.6806	31078.8302	0.999715389475437	8
NCF4	0	31106.8598	31106.8598	1	8
CD300LG	529.1506	31677.8399	31148.6893	0.983570318375447	5.90365176972966
HLA-DPB2	0	31153.2677	31153.2677	1	8
CCL3	0	31178.156	31178.156	1	8
CCL4	0	31178.156	31178.156	1	8
CLEC11A	0	31188.6196	31188.6196	1	8
RRAS	0	31199.0312	31199.0312	1	8
KRT84	0	31243.696	31243.696	1	8
RIMBP3C	450.5112	31733.6137	31283.1025	0.986002067746139	6.13830503604533
C6orf195	3828.3468	35123.858	31295.5112	0.90171681372963	3.19765788815715
EFCAB4A	36.2502	31337.7143	31301.4641	0.99884457700588	8
RIMBP3B	427.1616	31733.6137	31306.4521	0.986717932138906	6.21508604811873
TCF7L2	0	31373.1518	31373.1518	1	8
HBQ1	1672.2144	33055.6366	31383.4222	0.95184803113789	4.30506456203674
OR10H4	0	31398.9369	31398.9369	1	8
COL11A2	0	31446.9283	31446.9283	1	8
HSD17B8	0	31446.9283	31446.9283	1	8
MIR219-1	0	31446.9283	31446.9283	1	8
RING1	0	31446.9283	31446.9283	1	8
RXRB	0	31446.9283	31446.9283	1	8
SLC39A7	0	31446.9283	31446.9283	1	8
MIR4323	0	31478.5941	31478.5941	1	8
C9orf172	0	31493.5101	31493.5101	1	8
FAM131A	0	31585.6524	31585.6524	1	8
CABP2	3768.8	35395.1603	31626.3603	0.90376866968686	3.23137496698908
POU2F2	0	31626.9651	31626.9651	1	8
EPN1	0	31630.2023	31630.2023	1	8
DLX2	2348.68	33990.9308	31642.2508	0.935368597838698	3.85522779950508
AVPR2	0	31691.0584	31691.0584	1	8
L1CAM	0	31691.0584	31691.0584	1	8
RAET1E	0	31692.6323	31692.6323	1	8
HOXB8	4376.4	36072.1403	31695.7403	0.891803264900514	3.04306851573731
FLJ45445	0	31744.2767	31744.2767	1	8
OLFM2	1781.7368	33612.7172	31830.9804	0.949660565465991	4.23765103128219
MIR330	0	31836.9847	31836.9847	1	8
SNAPC2	0	31848.2529	31848.2529	1	8
ANO8	0	31856.8742	31856.8742	1	8
PPM1N	3670.9794	35537.4142	31866.4348	0.906372614051701	3.27510178695428
INPP5A	0	31871.3442	31871.3442	1	8
CD1A	0	31877.9709	31877.9709	1	8
SLC32A1	8124.8	40040.506	31915.706	0.831314265915802	2.30105600070842
C8orf58	760.4576	32792.9751	32032.5175	0.977335922473291	5.43037517264611
NDUFV1	0	32064.0219	32064.0219	1	8
TMEM121	2474.6416	34553.1442	32078.5026	0.933167983271633	3.80352549487493
EML2	0	32090.9539	32090.9539	1	8
LOC729991-MEF2B	0	32116.9474	32116.9474	1	8
MEF2B	0	32116.9474	32116.9474	1	8
NR2C2AP	0	32116.9474	32116.9474	1	8
RFXANK	0	32116.9474	32116.9474	1	8
TM6SF2	0	32116.9474	32116.9474	1	8
CROCC	0	32120.3774	32120.3774	1	8
FAM57B	10117.6	42267.8522	32150.2522	0.806862409789411	2.06269369673974
LOC284023	325.2535	32486.7434	32161.4899	0.990087360394698	6.64214273758453
MAPK3	0	32166.2963	32166.2963	1	8
C11orf86	760.725	32939.4895	32178.7645	0.977426701542211	5.43629936828483
RAET1L	0	32186.0379	32186.0379	1	8
CCDC106	0	32231.8073	32231.8073	1	8
PLXNB3	0	32239.9201	32239.9201	1	8
DLX1	1613.7954	33990.9308	32377.1354	0.954674685856733	4.39662028111119
ZBTB43	0	32381.0318	32381.0318	1	8
MPP2	598.886	33018.2438	32419.3578	0.982185094219436	5.78483816967283
ACOX3	0	32495.0831	32495.0831	1	8
C4orf23	0	32495.0831	32495.0831	1	8
C1orf192	0	32585.859	32585.859	1	8
MRPL12	0	32586.0716	32586.0716	1	8
NEUROG3	4545.2	37175.7389	32630.5389	0.891057101785406	3.03194573431024
NPM2	250.038	32942.459	32692.421	0.992467032534491	7.04165707140498
KLK1	3.145	32703.6445	32700.4995	0.999903842595128	8
KLK15	0	32703.6445	32703.6445	1	8
CTSF	6396	39126.577	32730.577	0.859498288069237	2.61290705723205
KRT15	0	32752.6422	32752.6422	1	8
LOC100129637	0	32788.6652	32788.6652	1	8
CDHR5	0	32797.2264	32797.2264	1	8
SCT	0	32797.2264	32797.2264	1	8
FBXL19	0	32816.6171	32816.6171	1	8
HSD3B7	0	32816.6171	32816.6171	1	8
NCRNA00095	0	32816.6171	32816.6171	1	8
ORAI3	0	32816.6171	32816.6171	1	8
SETD1A	0	32816.6171	32816.6171	1	8
GAL3ST1	0	32839.657	32839.657	1	8
C19orf48	0	32840.2645	32840.2645	1	8
FAIM2	1634.276	34520.992	32886.716	0.954798398949774	4.40075036802357
GDPD5	1659.0544	34564.7262	32905.6718	0.954199855108442	4.38086739975855
OSM	1323.9864	34257.4848	32933.4984	0.962790004028838	4.69345902403129
EHD4	0	32976.7737	32976.7737	1	8
SERTAD1	0	33003.3965	33003.3965	1	8
SERTAD3	0	33003.3965	33003.3965	1	8
TNRC18	0	33010.5622	33010.5622	1	8
XYLT2	0	33010.7624	33010.7624	1	8
C17orf88	0	33018.2438	33018.2438	1	8
SNAR-C1	0	33024.4942	33024.4942	1	8
UBXN10	1476.2284	34505.4343	33029.2059	0.958972757531853	4.5468357359179
NOS3	2938.3529	36036.035	33097.6821	0.924608106545786	3.61636070098615
ACPT	0	33116.6311	33116.6311	1	8
SNORD88A	0	33116.6311	33116.6311	1	8
SNORD88B	0	33116.6311	33116.6311	1	8
SNORD88C	0	33116.6311	33116.6311	1	8
GYLTL1B	248.6022	33367.398	33118.7958	0.992604646640858	7.06845631532974
PRAP1	1209.78	34337.403	33127.623	0.965966923454947	4.82696430925215
AQP2	0	33140.235	33140.235	1	8
PLA2G2F	0	33242.1356	33242.1356	1	8
SMUG1	0	33243.5612	33243.5612	1	8
KLHL35	1426.412	34680.9965	33254.5845	0.960495309432135	4.60368270234265
AQP5	1438.7506	34700.8997	33262.1491	0.960189138852846	4.5920846333339
METAP1D	0	33267.7958	33267.7958	1	8
GPR32	106.8262	33393.4656	33286.6394	0.996811185984953	8
MRPL11	261.4568	33570.8082	33309.3514	0.992271968784827	7.00449086691251
C11orf94	0	33367.398	33367.398	1	8
CRY2	0	33367.398	33367.398	1	8
MAPK8IP1	0	33367.398	33367.398	1	8
PEX16	0	33367.398	33367.398	1	8
RPP21	0	33380.9643	33380.9643	1	8
STX1B	1251.5744	34878.6923	33627.1179	0.96535939215749	4.80052999056643
ITFG3	0	33662.6268	33662.6268	1	8
LUC7L	0	33662.6268	33662.6268	1	8
IWS1	0	33669.205	33669.205	1	8
PITPNM3	2294.5408	35967.3664	33672.8256	0.940030673640858	3.97041116128909
C21orf128	0	33677.1562	33677.1562	1	8
PML	0	33679.721	33679.721	1	8
P4HB	0	33760.3364	33760.3364	1	8
VAV1	0	33767.5906	33767.5906	1	8
SYCN	4236.1653	38017.0931	33780.9278	0.89974346451823	3.16581743230361
C16orf92	8472.8	42267.8522	33795.0522	0.833017518840643	2.31865008524151
CLN8	0	33899.4305	33899.4305	1	8
NAP1L4	0	33959.1254	33959.1254	1	8
EXOSC2	0	33969.3453	33969.3453	1	8
MIR4284	0	33973.5518	33973.5518	1	8
LEMD1	0	33985.1798	33985.1798	1	8
IQSEC3	4455.0392	38475.9392	34020.9	0.896227867008034	3.11044651203141
UMODL1	0	34060.9462	34060.9462	1	8
RIMBP3	463.0881	34538.7046	34075.6165	0.986769589090218	6.22078347979226
DBN1	3696.0935	37777.6118	34081.5183	0.910881039606558	3.35345834311649
PITPNM1	1307.8476	35395.1603	34087.3127	0.9643667460835	4.7582857668908
SRL	2199.7138	36313.7083	34113.9945	0.94288448857418	4.04512652831378
MIR3160-1	0	34144.2336	34144.2336	1	8
MIR3160-2	0	34144.2336	34144.2336	1	8
FXYD6	4729.2025	38885.201	34155.9985	0.891567873902024	3.03955237310867
SCGB3A1	298.4646	34475.0901	34176.6255	0.991416908550911	6.85185068411348
AFAP1	0	34215.2558	34215.2558	1	8
GATSL3	0	34257.4848	34257.4848	1	8
MIR4277	0	34284.8746	34284.8746	1	8
C11orf20	3055.4641	37355.8976	34300.4335	0.924390964039205	3.61187259255551
SLC35E2B	0	34317.7041	34317.7041	1	8
SH2D3A	0	34333.7266	34333.7266	1	8
RNF215	0	34360.4491	34360.4491	1	8
PLA2G2C	0	34361.2771	34361.2771	1	8
RAB11B	0	34421.4874	34421.4874	1	8
EIF4G1	0	34425.6843	34425.6843	1	8
PSMD2	0	34425.6843	34425.6843	1	8
SNORD66	0	34425.6843	34425.6843	1	8
ELFN1	0	34463.6478	34463.6478	1	8
FLT4	0	34475.0901	34475.0901	1	8
LOC283332	0	34520.992	34520.992	1	8
MIR1225	0	34538.2708	34538.2708	1	8
MAST1	8230.4	42778.3226	34547.9226	0.838647204233262	2.37784546055838
PNPLA2	0	34586.6651	34586.6651	1	8
AATF	0	34590.2342	34590.2342	1	8
ALOX12	0	34629.5396	34629.5396	1	8
GTPBP3	0	34676.1718	34676.1718	1	8
ACSF3	0	34757.4116	34757.4116	1	8
CDKN1C	232.0519	35006.3006	34774.2487	0.99341479145485	7.23702328820947
TBX21	2238.6	37113.4577	34874.8577	0.943113521100575	4.05127374584004
STX4	0	34878.6923	34878.6923	1	8
SLC25A10	0	34914.1052	34914.1052	1	8
SNORA54	0	34946.5206	34946.5206	1	8
TAF4	0	34954.6767	34954.6767	1	8
GPS1	0	34970.2625	34970.2625	1	8
RFNG	0	34970.2625	34970.2625	1	8
HOXB1	0	34971.7928	34971.7928	1	8
CDCA4	0	34971.9996	34971.9996	1	8
KCNQ1DN	0	35006.3006	35006.3006	1	8
SLC22A18	0	35006.3006	35006.3006	1	8
SLC22A18AS	0	35006.3006	35006.3006	1	8
ULBP2	2919.4619	37973.6089	35054.147	0.928607418252385	3.70122272627175
TMPRSS9	0	35056.6758	35056.6758	1	8
LOC404266	1005.6684	36072.1403	35066.4719	0.972876811352662	5.16465843890304
ZNF653	0	35092.1377	35092.1377	1	8
LOC113230	0	35141.0085	35141.0085	1	8
TBC1D10A	0	35167.8432	35167.8432	1	8
FXYD2	3803.6	39051.582	35247.982	0.911245272508702	3.35994355349531
BEST2	4597.2	39871.3181	35274.1181	0.896618997069749	3.11652396325708
KIAA1967	0	35291.2774	35291.2774	1	8
TBKBP1	1816.9434	37113.4577	35296.5143	0.953328418185756	4.35235703326429
SHKBP1	0	35354.7473	35354.7473	1	8
AIP	0	35395.1603	35395.1603	1	8
CDK2AP2	0	35395.1603	35395.1603	1	8
SAMD14	1005.5968	36468.3126	35462.7158	0.973165415188841	5.18051957821529
ACCN3	510.066	36036.035	35525.969	0.986043217031552	6.14261253500621
HOXB6	543.1536	36072.1403	35528.9867	0.985165936357539	6.05338097644143
VASP	0	35537.4142	35537.4142	1	8
GPR157	415.3062	35955.8754	35540.5692	0.988581448780867	6.43590831494793
HOXB5	392.1854	36072.1403	35679.9549	0.989244682508965	6.52320538723083
TALDO1	0	35722.9612	35722.9612	1	8
RAET1G	2217.78	37973.6089	35755.8289	0.944819523268578	4.09780895014387
MIR34A	0	35955.8754	35955.8754	1	8
CCDC136	26.8922	36023.9101	35997.0179	0.999254047114508	8
PPP1R9B	0	36004.3034	36004.3034	1	8
ABCB8	0	36036.035	36036.035	1	8
ATG9B	0	36036.035	36036.035	1	8
CDK5	0	36036.035	36036.035	1	8
KCNH2	0	36036.035	36036.035	1	8
SLC4A2	0	36036.035	36036.035	1	8
HOXB2	0	36072.1403	36072.1403	1	8
HOXB3	0	36072.1403	36072.1403	1	8
HOXB4	0	36072.1403	36072.1403	1	8
HOXB7	0	36072.1403	36072.1403	1	8
MIR10A	0	36072.1403	36072.1403	1	8
NOTUM	3194.4163	39309.673	36115.2567	0.924844494903694	3.62126011887388
GMEB2	0	36183.1734	36183.1734	1	8
CAND2	0	36231.2175	36231.2175	1	8
RPL32	0	36231.2175	36231.2175	1	8
SNORA7A	0	36231.2175	36231.2175	1	8
TMEM150B	0	36272.6347	36272.6347	1	8
CRKL	0	36280.309	36280.309	1	8
LOC100271702	0	36313.4304	36313.4304	1	8
TFAP4	0	36313.7083	36313.7083	1	8
KCP	4347.3364	40670.5838	36323.2474	0.903430980803062	3.22578205808327
VPS53	0	36454.932	36454.932	1	8
TMPRSS4	0	36584.6016	36584.6016	1	8
LGR6	15959.0385	52563.0788	36604.0403	0.767096535704976	1.7196760470358
RIBC2	0	36632.5407	36632.5407	1	8
SMC1B	0	36632.5407	36632.5407	1	8
NPW	2387.6	39120.7707	36733.1707	0.942479072058591	4.03430172841712
FOXP4	0	36743.4034	36743.4034	1	8
C8orf31	264.7686	37021.2923	36756.5237	0.992898992448945	7.12747940879411
MIR1253	1045.5396	37807.9475	36762.4079	0.973090199154866	5.17636992069532
CHRM4	7815.2	44673.3158	36858.1158	0.851106477657347	2.51505864112902
RNF213	0	36858.2928	36858.2928	1	8
LOC100271831	0	36932.3231	36932.3231	1	8
LOC645781	1852.081	38834.5023	36982.4213	0.95447931849318	4.39011987584459
ULBP1	1158.9588	38154.8349	36995.8761	0.970520301122707	5.0409646981223
