#LP-1 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/LP-1.H3K27ac_ROSE/LP-1_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by LP.1.jin.bam
#Using cutoff of 8115.7302 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP.1.jin.bam	enhancerRank	isSuper
1_MACS_peak_22360_lociStitched	chr4	15682724	15683948	1	1225	1540.0368	8753	0
2_MACS_peak_31506_lociStitched	chr9	130185953	130187283	2	1322	1539.874	8754	0
2_MACS_peak_23900_lociStitched	chr5	53605740	53607173	2	1348	1539.4719	8755	0
2_MACS_peak_19722_lociStitched	chr22	29137217	29138502	2	1146	1539.43	8756	0
1_MACS_peak_51_lociStitched	chr1	2125650	2127151	1	1502	1539.4256	8757	0
3_MACS_peak_26964_lociStitched	chr6	160399186	160401015	3	1631	1539.2864	8758	0
2_MACS_peak_20117_lociStitched	chr22	43112057	43113976	2	1677	1538.8461	8759	0
3_MACS_peak_11918_lociStitched	chr17	5185073	5186476	3	1309	1538.6701	8760	0
3_MACS_peak_30821_lociStitched	chr9	42250867	42252726	3	1660	1538.5084	8761	0
3_MACS_peak_28904_lociStitched	chr8	10801257	10803597	3	1886	1538.082	8762	0
3_MACS_peak_27243_lociStitched	chr7	22484240	22486315	3	1648	1537.99	8763	0
1_MACS_peak_1902_lociStitched	chr1	162266463	162268121	1	1659	1537.9608	8764	0
3_MACS_peak_8972_lociStitched	chr14	93672552	93674175	3	1490	1537.7925	8765	0
1_MACS_peak_18002_lociStitched	chr2	232650567	232651581	1	1015	1537.731	8766	0
1_MACS_peak_29629_lociStitched	chr8	82597903	82598657	1	755	1537.7076	8767	0
2_MACS_peak_14350_lociStitched	chr19	3760865	3762119	2	1221	1537.6548	8768	0
1_MACS_peak_430_lociStitched	chr1	26605622	26607035	1	1414	1537.4853	8769	0
2_MACS_peak_8532_lociStitched	chr14	64107550	64109178	2	1421	1537.4832	8770	0
2_MACS_peak_10193_lociStitched	chr15	85777189	85778505	2	1267	1537.4828	8771	0
1_MACS_peak_11316_lociStitched	chr16	67866943	67867896	1	954	1537.2843	8772	0
1_MACS_peak_25658_lociStitched	chr6	27218272	27219695	1	1424	1536.84	8773	0
4_MACS_peak_11196_lociStitched	chr16	56900243	56902458	4	1886	1536.767	8774	0
1_MACS_peak_13413_lociStitched	chr17	78518570	78519712	1	1143	1536.6752	8775	0
1_MACS_peak_28449_lociStitched	chr7	125053111	125054562	1	1452	1536.4639	8776	0
2_MACS_peak_501_lociStitched	chr1	28907392	28908813	2	1360	1535.8168	8777	0
2_MACS_peak_20407_lociStitched	chr3	14472741	14474589	2	1577	1535.1336	8778	0
2_MACS_peak_11100_lociStitched	chr16	31487620	31489012	2	1265	1535.0976	8779	0
1_MACS_peak_15468_lociStitched	chr19	47987189	47988143	1	955	1535.0814	8780	0
1_MACS_peak_20302_lociStitched	chr3	5163917	5164804	1	888	1535.0422	8781	0
2_MACS_peak_23652_lociStitched	chr5	5025528	5026938	2	1305	1534.785	8782	0
2_MACS_peak_17_lociStitched	chr1	1283952	1285422	2	1387	1534.68	8783	0
1_MACS_peak_5393_lociStitched	chr11	74699557	74700711	1	1155	1534.5892	8784	0
1_MACS_peak_21245_lociStitched	chr3	113666290	113667625	1	1336	1533.915	8785	0
1_MACS_peak_14222_lociStitched	chr19	1241673	1242900	1	1228	1533.75	8786	0
2_MACS_peak_30209_lociStitched	chr8	130951220	130952690	2	1327	1533.504	8787	0
2_MACS_peak_28374_lociStitched	chr7	116165570	116166960	2	1359	1533.17	8788	0
3_MACS_peak_868_lociStitched	chr1	46805162	46806867	3	1523	1532.9655	8789	0
2_MACS_peak_20803_lociStitched	chr3	49823326	49824715	2	1238	1532.9004	8790	0
1_MACS_peak_28914_lociStitched	chr8	11265161	11266181	1	1021	1532.856	8791	0
2_MACS_peak_20783_lociStitched	chr3	49157439	49158798	2	1275	1532.4084	8792	0
1_MACS_peak_32701_lociStitched	chrX	149945725	149947006	1	1282	1532.3322	8793	0
1_MACS_peak_27855_lociStitched	chr7	76090957	76091733	1	777	1532.2896	8794	0
2_MACS_peak_9464_lociStitched	chr15	41785202	41786497	2	1199	1532.1145	8795	0
1_MACS_peak_13235_lociStitched	chr17	74169260	74170610	1	1351	1531.98	8796	0
3_MACS_peak_26599_lociStitched	chr6	109275880	109277792	3	1733	1531.512	8797	0
2_MACS_peak_16044_lociStitched	chr2	17699078	17700391	2	1171	1531.4832	8798	0
1_MACS_peak_4805_lociStitched	chr11	44087287	44088448	1	1162	1531.4751	8799	0
1_MACS_peak_24421_lociStitched	chr5	108063297	108064334	1	1038	1531.3379	8800	0
1_MACS_peak_6172_lociStitched	chr12	12939557	12940695	1	1139	1531.2928	8801	0
2_MACS_peak_4029_lociStitched	chr10	104503033	104504677	2	1446	1531.2216	8802	0
1_MACS_peak_16286_lociStitched	chr2	42795718	42796657	1	940	1530.1944	8803	0
2_MACS_peak_2808_lociStitched	chr1	234657470	234659162	2	1645	1530.0756	8804	0
2_MACS_peak_1525_lociStitched	chr1	148604300	148605794	2	1439	1530.0054	8805	0
1_MACS_peak_20109_lociStitched	chr22	42977059	42978133	1	1075	1529.913	8806	0
3_MACS_peak_828_lociStitched	chr1	45265127	45266654	3	1446	1529.9013	8807	0
1_MACS_peak_2908_lociStitched	chr10	530371	531506	1	1136	1529.8665	8808	0
2_MACS_peak_30929_lociStitched	chr9	79008636	79010062	2	1302	1529.8128	8809	0
1_MACS_peak_6688_lociStitched	chr12	66523843	66525124	1	1282	1529.6421	8810	0
1_MACS_peak_23918_lociStitched	chr5	54190582	54191866	1	1285	1529.5008	8811	0
1_MACS_peak_27439_lociStitched	chr7	42276120	42277640	1	1521	1529.424	8812	0
3_MACS_peak_30444_lociStitched	chr9	469240	470900	3	1450	1529.358	8813	0
2_MACS_peak_19574_lociStitched	chr22	20008038	20009603	2	1501	1528.379	8814	0
1_MACS_peak_9519_lociStitched	chr15	44116417	44117543	1	1127	1528.2072	8815	0
2_MACS_peak_3688_lociStitched	chr10	76357841	76359667	2	1588	1527.9968	8816	0
2_MACS_peak_27744_lociStitched	chr7	72648737	72650200	2	1297	1527.5183	8817	0
2_MACS_peak_2491_lociStitched	chr1	205449140	205450994	2	1848	1527.3252	8818	0
2_MACS_peak_18182_lociStitched	chr2	243027200	243029012	2	1656	1527.1536	8819	0
2_MACS_peak_30365_lociStitched	chr8	145132861	145134173	2	1208	1526.7744	8820	0
2_MACS_peak_30588_lociStitched	chr9	19048688	19050216	2	1495	1526.472	8821	0
2_MACS_peak_15397_lociStitched	chr19	45953275	45954700	2	1304	1526.175	8822	0
3_MACS_peak_6144_lociStitched	chr12	12162816	12164754	3	1592	1525.9812	8823	0
1_MACS_peak_6385_lociStitched	chr12	48166969	48168066	1	1098	1525.927	8824	0
2_MACS_peak_8136_lociStitched	chr14	20922655	20924156	2	1401	1525.6164	8825	0
2_MACS_peak_16940_lociStitched	chr2	97513712	97515601	2	1587	1525.5564	8826	0
2_MACS_peak_24339_lociStitched	chr5	94890190	94891636	2	1395	1525.3854	8827	0
2_MACS_peak_26126_lociStitched	chr6	44354846	44355942	2	906	1525.1936	8828	0
2_MACS_peak_5333_lociStitched	chr11	71790884	71792576	2	1482	1525.1688	8829	0
1_MACS_peak_25164_lociStitched	chr5	176943237	176944680	1	1444	1524.8181	8830	0
1_MACS_peak_4872_lociStitched	chr11	48001765	48003241	1	1477	1524.708	8831	0
2_MACS_peak_24199_lociStitched	chr5	76925597	76926924	2	1306	1524.5903	8832	0
2_MACS_peak_6346_lociStitched	chr12	45855908	45857299	2	1361	1524.536	8833	0
2_MACS_peak_32221_lociStitched	chrX	54555824	54557323	2	1408	1524.483	8834	0
3_MACS_peak_6267_lociStitched	chr12	28342784	28344317	3	1469	1524.2619	8835	0
2_MACS_peak_27804_lociStitched	chr7	74571975	74573660	2	1473	1524.251	8836	0
4_MACS_peak_32821_lociStitched	chrY	1604687	1606810	4	1519	1524.1017	8837	0
1_MACS_peak_2035_lociStitched	chr1	171810032	171811426	1	1395	1523.9208	8838	0
2_MACS_peak_26211_lociStitched	chr6	49430291	49431735	2	1390	1523.5644	8839	0
1_MACS_peak_14861_lociStitched	chr19	17345790	17346923	1	1134	1523.0919	8840	0
3_MACS_peak_26053_lociStitched	chr6	42236618	42238469	3	1651	1522.4475	8841	0
1_MACS_peak_4150_lociStitched	chr10	114135447	114136496	1	1050	1521.8892	8842	0
2_MACS_peak_32587_lociStitched	chrX	127915687	127917136	2	1416	1521.8847	8843	0
1_MACS_peak_16220_lociStitched	chr2	37423101	37424441	1	1341	1521.704	8844	0
3_MACS_peak_15640_lociStitched	chr19	52052190	52054359	3	1623	1521.3366	8845	0
2_MACS_peak_14896_lociStitched	chr19	17970678	17972101	2	1238	1521.187	8846	0
2_MACS_peak_30786_lociStitched	chr9	37119748	37121295	2	1254	1521.1651	8847	0
2_MACS_peak_14179_lociStitched	chr19	343996	345287	2	1223	1520.798	8848	0
1_MACS_peak_30893_lociStitched	chr9	71650573	71651579	1	1007	1520.6696	8849	0
1_MACS_peak_32672_lociStitched	chrX	135578609	135580208	1	1600	1520.649	8850	0
2_MACS_peak_12926_lociStitched	chr17	55926656	55928145	2	1374	1520.269	8851	0
2_MACS_peak_28927_lociStitched	chr8	11337139	11339118	2	1937	1520.2678	8852	0
2_MACS_peak_22251_lociStitched	chr4	6710868	6712257	2	1284	1520.1216	8853	0
1_MACS_peak_9756_lociStitched	chr15	59172106	59173868	1	1763	1520.0774	8854	0
1_MACS_peak_8971_lociStitched	chr14	93650669	93651964	1	1296	1520.071	8855	0
1_MACS_peak_18960_lociStitched	chr20	52445384	52446645	1	1262	1519.8833	8856	0
2_MACS_peak_13005_lociStitched	chr17	60500722	60501968	2	1175	1519.497	8857	0
1_MACS_peak_25700_lociStitched	chr6	28303357	28304447	1	1091	1519.133	8858	0
1_MACS_peak_29669_lociStitched	chr8	86157393	86158504	1	1112	1518.9592	8859	0
2_MACS_peak_11839_lociStitched	chr17	2414193	2415684	2	1464	1518.5835	8860	0
1_MACS_peak_5344_lociStitched	chr11	72462700	72463867	1	1168	1518.5004	8861	0
1_MACS_peak_14613_lociStitched	chr19	10982228	10983311	1	1084	1518.366	8862	0
1_MACS_peak_11807_lociStitched	chr17	2118136	2119823	1	1688	1517.9626	8863	0
2_MACS_peak_25733_lociStitched	chr6	30033950	30035517	2	1376	1517.9529	8864	0
2_MACS_peak_14362_lociStitched	chr19	4006926	4008326	2	1243	1517.6	8865	0
2_MACS_peak_26489_lociStitched	chr6	97284362	97285949	2	1444	1517.172	8866	0
1_MACS_peak_6909_lociStitched	chr12	96252613	96253650	1	1038	1517.131	8867	0
1_MACS_peak_3917_lociStitched	chr10	99257544	99258554	1	1011	1517.02	8868	0
2_MACS_peak_23027_lociStitched	chr4	109622555	109624225	2	1670	1516.861	8869	0
1_MACS_peak_29708_lociStitched	chr8	94170863	94172719	1	1857	1516.1664	8870	0
2_MACS_peak_14500_lociStitched	chr19	7693841	7695258	2	1161	1516.0483	8871	0
2_MACS_peak_27119_lociStitched	chr7	6413391	6414787	2	1195	1515.7768	8872	0
3_MACS_peak_30518_lociStitched	chr9	6182322	6183922	3	1135	1515.68	8873	0
2_MACS_peak_24857_lociStitched	chr5	149339290	149340873	2	1545	1514.931	8874	0
2_MACS_peak_15792_lociStitched	chr19	57751444	57752766	2	1289	1514.6154	8875	0
1_MACS_peak_13762_lociStitched	chr18	26964309	26965646	1	1338	1514.5536	8876	0
1_MACS_peak_14101_lociStitched	chr18	66381503	66382727	1	1225	1513.9656	8877	0
2_MACS_peak_8965_lociStitched	chr14	93552371	93554329	2	1912	1513.9256	8878	0
1_MACS_peak_31027_lociStitched	chr9	91003255	91004334	1	1080	1513.837	8879	0
1_MACS_peak_17681_lociStitched	chr2	203102590	203103901	1	1312	1513.4184	8880	0
3_MACS_peak_7954_lociStitched	chr13	72439087	72441297	3	1588	1513.408	8881	0
1_MACS_peak_29006_lociStitched	chr8	20054816	20055679	1	864	1513.2705	8882	0
1_MACS_peak_27417_lociStitched	chr7	37960170	37961205	1	1036	1512.8595	8883	0
2_MACS_peak_17440_lociStitched	chr2	177795992	177797937	2	1459	1512.821	8884	0
1_MACS_peak_29034_lociStitched	chr8	22526059	22527084	1	1026	1512.695	8885	0
1_MACS_peak_11251_lociStitched	chr16	58231135	58232499	1	1365	1512.676	8886	0
1_MACS_peak_1129_lociStitched	chr1	87799976	87801467	1	1492	1512.6195	8887	0
3_MACS_peak_60_lociStitched	chr1	2454136	2456172	3	1825	1512.5444	8888	0
1_MACS_peak_11811_lociStitched	chr17	2143030	2144398	1	1369	1512.4608	8889	0
3_MACS_peak_16739_lociStitched	chr2	74432359	74434477	3	1851	1511.8284	8890	0
3_MACS_peak_9196_lociStitched	chr15	20722103	20724338	3	1632	1511.754	8891	0
4_MACS_peak_17174_lociStitched	chr2	126399593	126401944	4	1963	1511.693	8892	0
1_MACS_peak_29912_lociStitched	chr8	104801013	104802387	1	1375	1511.6748	8893	0
1_MACS_peak_32578_lociStitched	chrX	122993485	122994627	1	1143	1511.3228	8894	0
1_MACS_peak_5305_lociStitched	chr11	68816338	68817067	1	730	1510.9254	8895	0
2_MACS_peak_5930_lociStitched	chr11	134122557	134124112	2	1443	1510.838	8896	0
1_MACS_peak_28088_lociStitched	chr7	99646889	99647903	1	1015	1510.353	8897	0
2_MACS_peak_13501_lociStitched	chr17	80673834	80675346	2	1240	1510.1856	8898	0
2_MACS_peak_16900_lociStitched	chr2	88990496	88992208	2	1458	1510.1552	8899	0
4_MACS_peak_30025_lociStitched	chr8	119541110	119543284	4	1615	1510.0604	8900	0
1_MACS_peak_19849_lociStitched	chr22	35776453	35777781	1	1329	1509.936	8901	0
1_MACS_peak_8879_lociStitched	chr14	90239236	90240554	1	1319	1509.9008	8902	0
3_MACS_peak_26673_lociStitched	chr6	119459522	119461514	3	1640	1509.7368	8903	0
1_MACS_peak_7039_lociStitched	chr12	107380382	107381537	1	1156	1509.4695	8904	0
2_MACS_peak_31217_lociStitched	chr9	100818493	100820082	2	1504	1509.3911	8905	0
2_MACS_peak_14433_lociStitched	chr19	6361095	6362283	2	1073	1509.2352	8906	0
2_MACS_peak_11192_lociStitched	chr16	56763548	56764723	2	1069	1508.8175	8907	0
2_MACS_peak_24588_lociStitched	chr5	130152881	130154319	2	1383	1508.1744	8908	0
1_MACS_peak_19876_lociStitched	chr22	36846997	36848630	1	1634	1507.9122	8909	0
1_MACS_peak_8366_lociStitched	chr14	50318833	50319866	1	1034	1507.7668	8910	0
2_MACS_peak_27017_lociStitched	chr7	852061	853744	2	1328	1506.9582	8911	0
2_MACS_peak_13256_lociStitched	chr17	74496692	74498133	2	1351	1506.5655	8912	0
2_MACS_peak_30380_lociStitched	chr8	145514732	145516025	2	1231	1506.345	8913	0
2_MACS_peak_30383_lociStitched	chr8	145549733	145551242	2	1310	1506.2838	8914	0
2_MACS_peak_6827_lociStitched	chr12	92825361	92827363	2	1583	1505.9044	8915	0
3_MACS_peak_30399_lociStitched	chr8	145690107	145692165	3	1600	1505.6328	8916	0
1_MACS_peak_7667_lociStitched	chr13	32889051	32890381	1	1331	1505.56	8917	0
1_MACS_peak_1999_lociStitched	chr1	167586419	167588063	1	1645	1505.082	8918	0
2_MACS_peak_18696_lociStitched	chr20	37615344	37616953	2	1182	1504.0932	8919	0
1_MACS_peak_19384_lociStitched	chr21	40177137	40178435	1	1299	1503.9926	8920	0
2_MACS_peak_6723_lociStitched	chr12	69139484	69140745	2	1210	1502.3554	8921	0
1_MACS_peak_25391_lociStitched	chr6	10722716	10724047	1	1332	1502.1666	8922	0
2_MACS_peak_23686_lociStitched	chr5	9362343	9364277	2	1773	1501.9444	8923	0
2_MACS_peak_29207_lociStitched	chr8	30579616	30581416	2	1610	1501.74	8924	0
2_MACS_peak_25640_lociStitched	chr6	26659418	26660602	2	1139	1500.9568	8925	0
2_MACS_peak_21955_lociStitched	chr3	183735240	183736336	2	1087	1500.7528	8926	0
3_MACS_peak_30809_lociStitched	chr9	38318424	38320605	3	1658	1500.528	8927	0
2_MACS_peak_26073_lociStitched	chr6	42980984	42982560	2	1382	1500.1944	8928	0
1_MACS_peak_12909_lociStitched	chr17	55037751	55038432	1	682	1500.1068	8929	0
2_MACS_peak_28807_lociStitched	chr7	158648602	158649982	2	1334	1499.646	8930	0
1_MACS_peak_1773_lociStitched	chr1	156264809	156266014	1	1206	1499.502	8931	0
2_MACS_peak_18493_lociStitched	chr20	30326451	30327793	2	1343	1499.4166	8932	0
1_MACS_peak_31484_lociStitched	chr9	129622353	129623548	1	1196	1499.3665	8933	0
3_MACS_peak_15015_lociStitched	chr19	28283941	28285791	3	1462	1499.055	8934	0
1_MACS_peak_10595_lociStitched	chr16	3840029	3841511	1	1483	1499.043	8935	0
2_MACS_peak_10862_lociStitched	chr16	21565672	21566898	2	1186	1499.0302	8936	0
1_MACS_peak_4440_lociStitched	chr11	3399682	3400411	1	730	1498.824	8937	0
2_MACS_peak_2219_lociStitched	chr1	184805124	184806996	2	1803	1498.7232	8938	0
1_MACS_peak_11168_lociStitched	chr16	53127526	53128817	1	1292	1498.7219	8939	0
2_MACS_peak_20808_lociStitched	chr3	49977003	49978289	2	1161	1498.5758	8940	0
1_MACS_peak_27621_lociStitched	chr7	64838716	64839480	1	765	1498.3568	8941	0
1_MACS_peak_18237_lociStitched	chr20	3026090	3027556	1	1467	1498.252	8942	0
1_MACS_peak_21510_lociStitched	chr3	137893259	137894545	1	1287	1498.19	8943	0
2_MACS_peak_5213_lociStitched	chr11	66312996	66314233	2	1137	1498.1307	8944	0
1_MACS_peak_17955_lociStitched	chr2	231275896	231277223	1	1328	1497.9176	8945	0
1_MACS_peak_30940_lociStitched	chr9	80850445	80851614	1	1170	1497.8397	8946	0
2_MACS_peak_8385_lociStitched	chr14	50582567	50583821	2	1150	1497.5268	8947	0
2_MACS_peak_31601_lociStitched	chr9	132145045	132146487	2	1442	1497.517	8948	0
1_MACS_peak_7847_lociStitched	chr13	52733055	52734125	1	1071	1496.93	8949	0
2_MACS_peak_3555_lociStitched	chr10	69523273	69524744	2	1367	1496.3012	8950	0
1_MACS_peak_6539_lociStitched	chr12	53944920	53946402	1	1483	1496.2272	8951	0
2_MACS_peak_22993_lociStitched	chr4	106608213	106609705	2	1462	1496.1776	8952	0
2_MACS_peak_30734_lociStitched	chr9	35102349	35103523	2	1069	1496.0282	8953	0
1_MACS_peak_28423_lociStitched	chr7	121080764	121081619	1	856	1495.566	8954	0
2_MACS_peak_30359_lociStitched	chr8	145026353	145027517	2	1112	1495.0416	8955	0
3_MACS_peak_3316_lociStitched	chr10	30993346	30995162	3	1604	1494.9312	8956	0
2_MACS_peak_10473_lociStitched	chr16	1401270	1402541	2	1272	1494.696	8957	0
1_MACS_peak_22395_lociStitched	chr4	22516786	22518176	1	1391	1494.528	8958	0
2_MACS_peak_23845_lociStitched	chr5	40797573	40798848	2	1089	1494.1725	8959	0
2_MACS_peak_289_lociStitched	chr1	21502332	21503997	2	1569	1493.838	8960	0
1_MACS_peak_24490_lociStitched	chr5	114937290	114938320	1	1031	1493.809	8961	0
1_MACS_peak_31073_lociStitched	chr9	93699046	93700804	1	1759	1493.421	8962	0
1_MACS_peak_26570_lociStitched	chr6	108615665	108616903	1	1239	1493.3994	8963	0
2_MACS_peak_29154_lociStitched	chr8	27629542	27630688	2	1120	1493.3526	8964	0
3_MACS_peak_5192_lociStitched	chr11	65904477	65906265	3	1498	1492.6224	8965	0
1_MACS_peak_17262_lociStitched	chr2	136742648	136743769	1	1122	1492.4994	8966	0
2_MACS_peak_26454_lociStitched	chr6	90538397	90540113	2	1433	1492.4052	8967	0
1_MACS_peak_11489_lociStitched	chr16	75599675	75601097	1	1423	1491.8202	8968	0
1_MACS_peak_2372_lociStitched	chr1	199997719	199999012	1	1294	1491.6048	8969	0
1_MACS_peak_14997_lociStitched	chr19	23432088	23433221	1	1134	1491.5945	8970	0
1_MACS_peak_9503_lociStitched	chr15	43477517	43478709	1	1193	1490.9536	8971	0
2_MACS_peak_12485_lociStitched	chr17	37792837	37793896	2	1027	1490.8602	8972	0
2_MACS_peak_17559_lociStitched	chr2	196910604	196912280	2	1502	1490.802	8973	0
2_MACS_peak_11518_lociStitched	chr16	79661786	79663626	2	1595	1490.4	8974	0
2_MACS_peak_31255_lociStitched	chr9	104295466	104296740	2	1161	1490.3252	8975	0
2_MACS_peak_2954_lociStitched	chr10	3806405	3808020	2	1482	1489.353	8976	0
2_MACS_peak_15206_lociStitched	chr19	40502394	40503689	2	1287	1488.991	8977	0
2_MACS_peak_2815_lociStitched	chr1	234859843	234861356	2	1469	1488.9433	8978	0
2_MACS_peak_29391_lociStitched	chr8	54383552	54385325	2	1376	1488.4335	8979	0
1_MACS_peak_11747_lociStitched	chr16	90085363	90086586	1	1224	1488.0241	8980	0
1_MACS_peak_32656_lociStitched	chrX	134909144	134910581	1	1438	1488.0135	8981	0
2_MACS_peak_12542_lociStitched	chr17	38573452	38574890	2	1281	1487.8986	8982	0
1_MACS_peak_3476_lociStitched	chr10	54015885	54017343	1	1459	1487.889	8983	0
3_MACS_peak_24427_lociStitched	chr5	108747932	108749806	3	1691	1487.7686	8984	0
2_MACS_peak_10821_lociStitched	chr16	17496875	17498558	2	1654	1487.4354	8985	0
1_MACS_peak_31122_lociStitched	chr9	94711784	94713153	1	1370	1487.4185	8986	0
2_MACS_peak_17125_lociStitched	chr2	113402839	113404272	2	1263	1487.1674	8987	0
2_MACS_peak_7087_lociStitched	chr12	109535009	109536544	2	1396	1487.108	8988	0
2_MACS_peak_15755_lociStitched	chr19	55972503	55973799	2	1110	1486.9008	8989	0
5_MACS_peak_19414_lociStitched	chr21	43481635	43483827	5	1858	1486.8336	8990	0
4_MACS_peak_23633_lociStitched	chr5	2761169	2763418	4	2043	1486.8139	8991	0
2_MACS_peak_6863_lociStitched	chr12	94091538	94093450	2	1710	1486.7712	8992	0
2_MACS_peak_13167_lociStitched	chr17	72771822	72773227	2	1369	1486.6305	8993	0
2_MACS_peak_8351_lociStitched	chr14	50052309	50053638	2	1162	1486.6194	8994	0
1_MACS_peak_22469_lociStitched	chr4	37827862	37829051	1	1190	1486.6067	8995	0
1_MACS_peak_31906_lociStitched	chrX	18372191	18373389	1	1199	1486.5982	8996	0
1_MACS_peak_27770_lociStitched	chr7	73867722	73869238	1	1517	1486.438	8997	0
2_MACS_peak_503_lociStitched	chr1	28925186	28926809	2	1369	1486.3434	8998	0
1_MACS_peak_5535_lociStitched	chr11	95656721	95657676	1	956	1486.2665	8999	0
3_MACS_peak_5442_lociStitched	chr11	78127716	78129532	3	1743	1486.2144	9000	0
2_MACS_peak_18588_lociStitched	chr20	33264474	33265829	2	1319	1486.0285	9001	0
1_MACS_peak_31607_lociStitched	chr9	132199195	132200538	1	1344	1485.7609	9002	0
1_MACS_peak_6233_lociStitched	chr12	25206736	25208266	1	1531	1485.477	9003	0
1_MACS_peak_30327_lociStitched	chr8	144349059	144350377	1	1319	1485.1224	9004	0
1_MACS_peak_13214_lociStitched	chr17	73749396	73750476	1	1081	1484.892	9005	0
2_MACS_peak_8977_lociStitched	chr14	94424850	94426754	2	1826	1484.7392	9006	0
1_MACS_peak_10469_lociStitched	chr16	1020167	1021006	1	840	1484.4427	9007	0
2_MACS_peak_2798_lociStitched	chr1	234508668	234509997	2	1310	1484.0943	9008	0
2_MACS_peak_29835_lociStitched	chr8	102903549	102904806	2	1126	1483.7628	9009	0
1_MACS_peak_16017_lociStitched	chr2	13681773	13683331	1	1559	1483.6834	9010	0
1_MACS_peak_14063_lociStitched	chr18	59560613	59561740	1	1128	1483.5828	9011	0
1_MACS_peak_29167_lociStitched	chr8	28242936	28244342	1	1407	1483.4706	9012	0
3_MACS_peak_25770_lociStitched	chr6	31125367	31127215	3	1512	1483.3896	9013	0
2_MACS_peak_23425_lociStitched	chr4	177278143	177279803	2	1408	1483.044	9014	0
1_MACS_peak_21797_lociStitched	chr3	164329231	164330739	1	1509	1482.8164	9015	0
2_MACS_peak_2238_lociStitched	chr1	185902594	185904435	2	1811	1482.1891	9016	0
2_MACS_peak_3909_lociStitched	chr10	99159966	99161623	2	1600	1482.1865	9017	0
1_MACS_peak_4391_lociStitched	chr11	804573	805918	1	1346	1481.7865	9018	0
3_MACS_peak_26130_lociStitched	chr6	44597961	44600293	3	1475	1481.7528	9019	0
1_MACS_peak_11680_lociStitched	chr16	89058817	89059996	1	1180	1481.5314	9020	0
1_MACS_peak_4996_lociStitched	chr11	62445843	62447049	1	1207	1481.2092	9021	0
1_MACS_peak_4064_lociStitched	chr10	105110067	105110931	1	865	1481.1552	9022	0
2_MACS_peak_11735_lociStitched	chr16	89929735	89931265	2	1368	1481.04	9023	0
1_MACS_peak_20762_lociStitched	chr3	48646347	48647172	1	826	1480.6275	9024	0
1_MACS_peak_8131_lociStitched	chr14	19924819	19926100	1	1282	1480.0674	9025	0
2_MACS_peak_302_lociStitched	chr1	22191765	22193545	2	1628	1479.536	9026	0
2_MACS_peak_8601_lociStitched	chr14	68867786	68869920	2	1763	1479.5022	9027	0
