REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP-1.jin.bam
1_MACS_peak_12340_lociStitched	chr17	29876006	29877019	1	1014	1338.7808
2_MACS_peak_16448_lociStitched	chr2	55236723	55237736	2	989	724.3963
2_MACS_peak_16916_lociStitched	chr2	96068045	96069058	2	966	954.8538
1_MACS_peak_18032_lociStitched	chr2	234474560	234475573	1	1014	1845.6860000000001
1_MACS_peak_20330_lociStitched	chr3	9004648	9005661	1	1014	888.2997
1_MACS_peak_24087_lociStitched	chr5	68628240	68629253	1	1014	1218.4364
1_MACS_peak_5644_lociStitched	chr11	111944722	111945734	1	1013	1767.3568
1_MACS_peak_6316_lociStitched	chr12	40498947	40499959	1	1013	1277.4476
1_MACS_peak_13777_lociStitched	chr18	30049883	30050895	1	1013	1382.392
2_MACS_peak_22447_lociStitched	chr4	26858769	26859781	2	1002	1013.4168000000001
1_MACS_peak_24100_lociStitched	chr5	69696802	69697814	1	1013	1072.4164
1_MACS_peak_28476_lociStitched	chr7	128045124	128046136	1	1013	1890.3147999999999
1_MACS_peak_28593_lociStitched	chr7	138665741	138666753	1	1013	1245.8732
1_MACS_peak_29566_lociStitched	chr8	74152459	74153471	1	1013	1035.8832
2_MACS_peak_7003_lociStitched	chr12	104615536	104616547	2	607	534.4146
2_MACS_peak_7572_lociStitched	chr13	21140839	21141850	2	887	679.1898
2_MACS_peak_12301_lociStitched	chr17	29151260	29152271	2	852	879.2667
1_MACS_peak_13732_lociStitched	chr18	21976882	21977893	1	1012	1684.4270999999999
1_MACS_peak_14173_lociStitched	chr18	77866826	77867837	1	1012	1055.7873
2_MACS_peak_23894_lociStitched	chr5	51452359	51453370	2	666	487.0998
1_MACS_peak_28028_lociStitched	chr7	93632687	93633698	1	1012	1302.5724
1_MACS_peak_3917_lociStitched	chr10	99257544	99258554	1	1011	1517.02
2_MACS_peak_4268_lociStitched	chr10	126077449	126078459	2	876	722.251
1_MACS_peak_9429_lociStitched	chr15	40843546	40844556	1	1011	793.254
2_MACS_peak_17251_lociStitched	chr2	135809803	135810813	2	873	730.735
1_MACS_peak_20857_lociStitched	chr3	52016762	52017772	1	1011	1001.6170000000001
2_MACS_peak_26456_lociStitched	chr6	90961874	90962884	2	833	609.131
1_MACS_peak_29195_lociStitched	chr8	29492644	29493654	1	1011	802.6469999999999
2_MACS_peak_31431_lociStitched	chr9	126084900	126085910	2	897	816.585
2_MACS_peak_2362_lociStitched	chr1	199036175	199037184	2	822	866.5292000000001
1_MACS_peak_14147_lociStitched	chr18	74813628	74814637	1	1010	793.9821000000001
2_MACS_peak_14556_lociStitched	chr19	9902928	9903937	2	723	502.3811
2_MACS_peak_15697_lociStitched	chr19	54356807	54357816	2	1003	679.4606
2_MACS_peak_15802_lociStitched	chr19	57900682	57901691	2	758	740.9087
1_MACS_peak_22547_lociStitched	chr4	41215658	41216667	1	1010	1151.269
1_MACS_peak_27923_lociStitched	chr7	81586575	81587584	1	1010	1034.4268
1_MACS_peak_30419_lociStitched	chr8	146023774	146024783	1	1010	1001.7352
1_MACS_peak_2384_lociStitched	chr1	200417145	200418153	1	1009	724.3488
1_MACS_peak_3279_lociStitched	chr10	27086928	27087936	1	1009	874.8432
2_MACS_peak_3334_lociStitched	chr10	32048611	32049619	2	798	994.2912
1_MACS_peak_3971_lociStitched	chr10	102241504	102242512	1	1009	1034.9135999999999
2_MACS_peak_7101_lociStitched	chr12	110485868	110486876	2	840	803.0735999999999
1_MACS_peak_10020_lociStitched	chr15	74987758	74988766	1	1009	1014.7535999999999
1_MACS_peak_13779_lociStitched	chr18	32073287	32074295	1	1009	1178.856
2_MACS_peak_15826_lociStitched	chr19	58330598	58331606	2	983	935.8272
1_MACS_peak_19303_lociStitched	chr21	34638651	34639659	1	1009	1376.5248
1_MACS_peak_21909_lociStitched	chr3	178577210	178578218	1	1009	937.1376
2_MACS_peak_29988_lociStitched	chr8	114697154	114698162	2	795	565.7904
1_MACS_peak_30812_lociStitched	chr9	38392339	38393347	1	1009	1009.3104000000001
1_MACS_peak_1730_lociStitched	chr1	155454367	155455374	1	1008	833.5946
2_MACS_peak_2179_lociStitched	chr1	183627090	183628097	2	902	941.8471000000001
1_MACS_peak_6087_lociStitched	chr12	9101703	9102710	1	1008	973.769
1_MACS_peak_15892_lociStitched	chr2	3383172	3384179	1	1008	1336.289
2_MACS_peak_16001_lociStitched	chr2	11722600	11723607	2	611	471.8802
2_MACS_peak_17361_lociStitched	chr2	169103152	169104159	2	884	707.8203
2_MACS_peak_20317_lociStitched	chr3	6582438	6583445	2	828	711.1434
1_MACS_peak_24830_lociStitched	chr5	145826827	145827834	1	1008	2015.9133
2_MACS_peak_28649_lociStitched	chr7	143533526	143534533	2	723	505.11120000000005
2_MACS_peak_2653_lociStitched	chr1	222816990	222817996	2	932	1037.5884
2_MACS_peak_4469_lociStitched	chr11	4628957	4629963	2	969	1059.6198
2_MACS_peak_7790_lociStitched	chr13	49821618	49822624	2	949	774.8212
1_MACS_peak_12403_lociStitched	chr17	33905089	33906095	1	1007	914.0516
2_MACS_peak_25029_lociStitched	chr5	170172402	170173408	2	1001	788.6034000000001
1_MACS_peak_25235_lociStitched	chr6	228895	229901	1	1007	1017.7702
2_MACS_peak_29082_lociStitched	chr8	24510280	24511286	2	793	634.0817999999999
1_MACS_peak_30893_lociStitched	chr9	71650573	71651579	1	1007	1520.6696
1_MACS_peak_1812_lociStitched	chr1	158921941	158922946	1	1006	1102.887
1_MACS_peak_2392_lociStitched	chr1	200831539	200832544	1	1006	862.3905
2_MACS_peak_12010_lociStitched	chr17	8089148	8090153	2	943	680.8875
1_MACS_peak_18357_lociStitched	chr20	12395712	12396717	1	1006	771.5385
2_MACS_peak_22648_lociStitched	chr4	65747973	65748978	2	975	668.8275
1_MACS_peak_27344_lociStitched	chr7	30028442	30029447	1	1006	1215.1455
1_MACS_peak_30089_lociStitched	chr8	124252721	124253726	1	1006	2039.145
2_MACS_peak_31612_lociStitched	chr9	132244518	132245523	2	931	811.5375
1_MACS_peak_3144_lociStitched	chr10	16478888	16479892	1	1005	1767.4415999999999
2_MACS_peak_7595_lociStitched	chr13	24190975	24191979	2	926	684.1256
1_MACS_peak_21494_lociStitched	chr3	134785995	134786999	1	1005	1120.6648
2_MACS_peak_23691_lociStitched	chr5	10288247	10289251	2	866	641.2548
1_MACS_peak_31645_lociStitched	chr9	133588121	133589125	1	1005	1624.0703999999998
1_MACS_peak_7514_lociStitched	chr12	132379146	132380149	1	1004	905.3077999999999
2_MACS_peak_9026_lociStitched	chr14	98169656	98170659	2	811	701.2976
1_MACS_peak_14374_lociStitched	chr19	4337970	4338973	1	1004	977.6241
1_MACS_peak_15221_lociStitched	chr19	40926632	40927635	1	1004	1702.4922
2_MACS_peak_24522_lociStitched	chr5	121297020	121298023	2	657	629.5831000000001
2_MACS_peak_29341_lociStitched	chr8	48172939	48173942	2	956	1000.4925000000001
2_MACS_peak_5168_lociStitched	chr11	65640570	65641572	2	882	661.9212
2_MACS_peak_10691_lociStitched	chr16	11632888	11633890	2	712	637.9734000000001
1_MACS_peak_16874_lociStitched	chr2	88082319	88083321	1	1003	880.5576
2_MACS_peak_20911_lociStitched	chr3	56590801	56591803	2	997	1103.703
2_MACS_peak_24833_lociStitched	chr5	147763037	147764039	2	936	955.0061999999999
2_MACS_peak_15757_lociStitched	chr19	55987237	55988238	2	951	1086.5855
2_MACS_peak_26513_lociStitched	chr6	99962868	99963869	2	930	955.0541
1_MACS_peak_27771_lociStitched	chr7	74020420	74021421	1	1002	944.4435
1_MACS_peak_30128_lociStitched	chr8	126153554	126154555	1	1002	947.1462
1_MACS_peak_6984_lociStitched	chr12	102877475	102878475	1	1001	1315.3
2_MACS_peak_17997_lociStitched	chr2	232578206	232579206	2	649	506.49999999999994
2_MACS_peak_19704_lociStitched	chr22	27006056	27007056	2	933	711.6
1_MACS_peak_22153_lociStitched	chr4	492527	493527	1	1001	862.1
2_MACS_peak_27110_lociStitched	chr7	6120582	6121582	2	907	842.9
2_MACS_peak_31222_lociStitched	chr9	101558280	101559280	2	961	819.3000000000001
2_MACS_peak_195_lociStitched	chr1	12493001	12494000	2	990	702.1971
1_MACS_peak_4093_lociStitched	chr10	106097618	106098617	1	1000	1026.4725
1_MACS_peak_5638_lociStitched	chr11	111741637	111742636	1	1000	1173.2256000000002
1_MACS_peak_14791_lociStitched	chr19	15235640	15236639	1	1000	1236.3624
1_MACS_peak_16056_lociStitched	chr2	19547158	19548157	1	1000	1669.0293000000001
1_MACS_peak_17492_lociStitched	chr2	182756624	182757623	1	1000	1057.941
2_MACS_peak_28562_lociStitched	chr7	134639184	134640183	2	786	586.0134
2_MACS_peak_29640_lociStitched	chr8	85136424	85137423	2	934	762.3369
1_MACS_peak_30221_lociStitched	chr8	132916088	132917087	1	1000	1598.2002000000002
1_MACS_peak_3350_lociStitched	chr10	35026492	35027490	1	999	918.659
1_MACS_peak_4021_lociStitched	chr10	104263727	104264725	1	999	1377.4396000000002
1_MACS_peak_7378_lociStitched	chr12	123237324	123238322	1	999	1552.6884
2_MACS_peak_10256_lociStitched	chr15	90602389	90603387	2	891	685.4264
1_MACS_peak_24887_lociStitched	chr5	150536801	150537799	1	999	959.3774000000001
1_MACS_peak_25071_lociStitched	chr5	172410749	172411747	1	999	1208.4782
2_MACS_peak_25096_lociStitched	chr5	173320237	173321235	2	619	440.5172
2_MACS_peak_30516_lociStitched	chr9	6106647	6107645	2	684	562.4728
1_MACS_peak_2017_lociStitched	chr1	169337170	169338167	1	998	1320.3271
1_MACS_peak_1689_lociStitched	chr1	154920045	154921041	1	997	818.6124
1_MACS_peak_1725_lociStitched	chr1	155379806	155380802	1	997	1233.2472
1_MACS_peak_11806_lociStitched	chr17	1958356	1959352	1	997	882.3564
2_MACS_peak_15000_lociStitched	chr19	23869072	23870068	2	997	1000.482
2_MACS_peak_15105_lociStitched	chr19	37063856	37064852	2	987	1063.9272
1_MACS_peak_23561_lociStitched	chr4	187647246	187648242	1	997	1062.732
1_MACS_peak_26320_lociStitched	chr6	70505963	70506959	1	997	1194.702
1_MACS_peak_27036_lociStitched	chr7	1570317	1571313	1	997	1159.1448
1_MACS_peak_27220_lociStitched	chr7	20323920	20324916	1	997	729.3707999999999
1_MACS_peak_5031_lociStitched	chr11	63381282	63382277	1	996	730.927
2_MACS_peak_8056_lociStitched	chr13	101240456	101241451	2	902	814.8054999999999
2_MACS_peak_8759_lociStitched	chr14	76617849	76618844	2	919	988.2339999999999
1_MACS_peak_11294_lociStitched	chr16	67226006	67227001	1	996	1403.746
2_MACS_peak_17208_lociStitched	chr2	129075943	129076938	2	689	519.0915
1_MACS_peak_19148_lociStitched	chr20	62710375	62711370	1	996	1132.509
1_MACS_peak_25120_lociStitched	chr5	175842656	175843651	1	996	1924.6284999999998
1_MACS_peak_29419_lociStitched	chr8	58907028	58908023	1	996	1394.5919999999999
1_MACS_peak_1649_lociStitched	chr1	153747712	153748706	1	995	966.2674
1_MACS_peak_5082_lociStitched	chr11	64577353	64578347	1	995	1015.868
2_MACS_peak_6010_lociStitched	chr12	4429815	4430809	2	662	567.7728000000001
1_MACS_peak_7598_lociStitched	chr13	24212130	24213124	1	995	1068.053
2_MACS_peak_8722_lociStitched	chr14	74629716	74630710	2	730	572.7428
2_MACS_peak_10683_lociStitched	chr16	11187713	11188707	2	701	516.5818
1_MACS_peak_11167_lociStitched	chr16	53124416	53125410	1	995	852.1561999999999
2_MACS_peak_14544_lociStitched	chr19	9419850	9420844	2	967	784.5642
1_MACS_peak_20252_lociStitched	chr22	50919873	50920867	1	995	1061.4926
2_MACS_peak_20586_lociStitched	chr3	39117084	39118078	2	849	765.2806
2_MACS_peak_21214_lociStitched	chr3	108011622	108012616	2	727	549.0856
2_MACS_peak_23890_lociStitched	chr5	49897200	49898194	2	979	826.1134
2_MACS_peak_28954_lociStitched	chr8	12293341	12294335	2	978	1002.3496
2_MACS_peak_32396_lociStitched	chrX	81382019	81383013	2	554	543.9168
1_MACS_peak_5577_lociStitched	chr11	104575723	104576716	1	994	954.9681
2_MACS_peak_7602_lociStitched	chr13	24734158	24735151	2	610	469.4904
2_MACS_peak_9101_lociStitched	chr14	102838655	102839648	2	895	810.8838
2_MACS_peak_12358_lociStitched	chr17	31203745	31204738	2	719	592.6224
2_MACS_peak_13403_lociStitched	chr17	78228186	78229179	2	989	825.4809
2_MACS_peak_17493_lociStitched	chr2	183580344	183581337	2	947	695.6958
1_MACS_peak_22202_lociStitched	chr4	2757189	2758182	1	994	1322.8746
1_MACS_peak_23883_lociStitched	chr5	44809036	44810029	1	994	1978.056
2_MACS_peak_25094_lociStitched	chr5	173316969	173317962	2	721	609.0069
1_MACS_peak_4272_lociStitched	chr10	126149978	126150970	1	993	978.6080000000001
1_MACS_peak_4990_lociStitched	chr11	62413125	62414117	1	993	2007.0144
2_MACS_peak_5163_lociStitched	chr11	65585222	65586214	2	985	1097.8464
1_MACS_peak_6631_lociStitched	chr12	57984572	57985564	1	993	1148.9343999999999
2_MACS_peak_7383_lociStitched	chr12	123363264	123364256	2	771	672.6752
2_MACS_peak_19390_lociStitched	chr21	40751884	40752876	2	992	862.9408
1_MACS_peak_19598_lociStitched	chr22	21771563	21772555	1	993	1609.4208
1_MACS_peak_25622_lociStitched	chr6	26383305	26384297	1	993	1749.6896
1_MACS_peak_5830_lociStitched	chr11	125932297	125933288	1	992	1623.0598
1_MACS_peak_10461_lociStitched	chr16	739731	740722	1	992	1337.1562999999999
1_MACS_peak_15864_lociStitched	chr19	59065942	59066933	1	992	897.3505
2_MACS_peak_24129_lociStitched	chr5	72682718	72683709	2	940	711.7361999999999
1_MACS_peak_26050_lociStitched	chr6	42071750	42072741	1	992	1113.7848999999999
2_MACS_peak_26458_lociStitched	chr6	90993278	90994269	2	930	802.1154
2_MACS_peak_27635_lociStitched	chr7	65760154	65761145	2	968	732.4481
2_MACS_peak_29832_lociStitched	chr8	102829253	102830244	2	964	767.6286
1_MACS_peak_3195_lociStitched	chr10	22517499	22518489	1	991	881.694
1_MACS_peak_3937_lociStitched	chr10	100120311	100121301	1	991	850.212
1_MACS_peak_17011_lociStitched	chr2	105953337	105954327	1	991	942.777
1_MACS_peak_19744_lociStitched	chr22	29810775	29811765	1	991	1313.73
2_MACS_peak_25783_lociStitched	chr6	31514875	31515865	2	905	643.302
1_MACS_peak_1405_lociStitched	chr1	120686851	120687840	1	990	745.6071000000001
1_MACS_peak_3177_lociStitched	chr10	21784779	21785768	1	990	1185.1187
1_MACS_peak_5515_lociStitched	chr11	94501482	94502471	1	990	1400.8196
1_MACS_peak_6766_lociStitched	chr12	76741826	76742815	1	990	1450.9619
1_MACS_peak_11188_lociStitched	chr16	56553470	56554459	1	990	1042.406
1_MACS_peak_14703_lociStitched	chr19	12848015	12849004	1	990	1376.7868999999998
2_MACS_peak_22960_lociStitched	chr4	103940472	103941461	2	988	1132.0094000000001
2_MACS_peak_26480_lociStitched	chr6	96135397	96136386	2	961	851.1334
1_MACS_peak_902_lociStitched	chr1	51566214	51567202	1	989	1214.746
1_MACS_peak_1027_lociStitched	chr1	63988288	63989276	1	989	934.0552
1_MACS_peak_2162_lociStitched	chr1	182557581	182558569	1	989	1588.4076
1_MACS_peak_5571_lociStitched	chr11	103609575	103610563	1	989	1094.3088
1_MACS_peak_10622_lociStitched	chr16	4852340	4853328	1	989	1074.7464
1_MACS_peak_12698_lociStitched	chr17	43212911	43213899	1	989	1205.0636
2_MACS_peak_15135_lociStitched	chr19	38806037	38807025	2	778	673.2232
1_MACS_peak_17368_lociStitched	chr2	170440824	170441812	1	989	1203.0876
2_MACS_peak_3881_lociStitched	chr10	96942938	96943925	2	922	1143.6369
2_MACS_peak_6137_lociStitched	chr12	11323662	11324649	2	957	1047.3057
2_MACS_peak_6248_lociStitched	chr12	26110996	26111983	2	959	825.3294000000001
1_MACS_peak_7132_lociStitched	chr12	111806397	111807384	1	988	917.0217
1_MACS_peak_7844_lociStitched	chr13	52377502	52378489	1	988	1174.53
1_MACS_peak_8108_lociStitched	chr13	114239048	114240035	1	988	1280.8299000000002
1_MACS_peak_9917_lociStitched	chr15	68238583	68239570	1	988	909.5205
2_MACS_peak_15012_lociStitched	chr19	24097623	24098610	2	919	813.6828
1_MACS_peak_15709_lociStitched	chr19	54641393	54642380	1	988	1945.4757
1_MACS_peak_20064_lociStitched	chr22	41681255	41682242	1	988	1383.1818
2_MACS_peak_30075_lociStitched	chr8	123486718	123487705	2	927	641.0564999999999
1_MACS_peak_30368_lociStitched	chr8	145149901	145150888	1	988	2294.0841
2_MACS_peak_30402_lociStitched	chr8	145702896	145703883	2	617	696.9206999999999
1_MACS_peak_3508_lociStitched	chr10	60028861	60029847	1	987	1609.5464000000002
1_MACS_peak_6129_lociStitched	chr12	10306012	10306998	1	987	960.1668
1_MACS_peak_9394_lociStitched	chr15	40074775	40075761	1	987	1213.0757999999998
1_MACS_peak_9869_lociStitched	chr15	65809142	65810128	1	987	2207.161
1_MACS_peak_12820_lociStitched	chr17	47784649	47785635	1	987	2213.7672000000002
2_MACS_peak_14011_lociStitched	chr18	55096786	55097772	2	984	1160.7192
1_MACS_peak_20612_lociStitched	chr3	40565958	40566944	1	987	1302.7032
1_MACS_peak_24264_lociStitched	chr5	86415766	86416752	1	987	692.9608
2_MACS_peak_24721_lociStitched	chr5	138897159	138898145	2	980	1264.9394
1_MACS_peak_25870_lociStitched	chr6	32652392	32653378	1	987	860.1863999999999
1_MACS_peak_26006_lociStitched	chr6	37321757	37322743	1	987	805.6606
2_MACS_peak_26466_lociStitched	chr6	91135187	91136173	2	660	635.6742
1_MACS_peak_30088_lociStitched	chr8	124172785	124173771	1	987	1160.8178
2_MACS_peak_30919_lociStitched	chr9	77698372	77699358	2	565	475.3506
2_MACS_peak_3447_lociStitched	chr10	48952016	48953001	2	965	758.45
2_MACS_peak_5647_lociStitched	chr11	112002086	112003071	2	825	541.553
1_MACS_peak_10463_lociStitched	chr16	777311	778296	1	986	940.7734999999999
2_MACS_peak_15319_lociStitched	chr19	42927238	42928223	2	840	584.7945
1_MACS_peak_17778_lociStitched	chr2	209801165	209802150	1	986	941.5615
2_MACS_peak_19335_lociStitched	chr21	36217089	36218074	2	926	711.4655
2_MACS_peak_19770_lociStitched	chr22	31090169	31091154	2	496	465.511
2_MACS_peak_26274_lociStitched	chr6	54721327	54722312	2	658	639.3635
2_MACS_peak_26359_lociStitched	chr6	75613424	75614409	2	854	868.573
2_MACS_peak_27238_lociStitched	chr7	22122355	22123340	2	858	717.671
2_MACS_peak_28662_lociStitched	chr7	146633791	146634776	2	888	628.1345
1_MACS_peak_11345_lociStitched	chr16	68572729	68573713	1	985	1000.5311999999999
1_MACS_peak_15786_lociStitched	chr19	56915062	56916046	1	985	1265.3256000000001
1_MACS_peak_22339_lociStitched	chr4	13548786	13549770	1	985	853.3248
1_MACS_peak_27924_lociStitched	chr7	82072407	82073391	1	985	1118.2176000000002
1_MACS_peak_28144_lociStitched	chr7	100797710	100798694	1	985	1222.8167999999998
1_MACS_peak_1542_lociStitched	chr1	149764101	149765084	1	984	1426.6279
1_MACS_peak_2058_lociStitched	chr1	172863557	172864540	1	984	804.0939999999999
2_MACS_peak_18027_lociStitched	chr2	234422785	234423768	2	788	632.1673
1_MACS_peak_26394_lociStitched	chr6	86159371	86160354	1	984	921.5625
1_MACS_peak_601_lociStitched	chr1	35450346	35451328	1	983	1319.2187999999999
2_MACS_peak_3158_lociStitched	chr10	18790369	18791351	2	832	588.9054
1_MACS_peak_6957_lociStitched	chr12	100378197	100379179	1	983	783.4395999999999
1_MACS_peak_7154_lociStitched	chr12	112563298	112564280	1	983	1687.567
1_MACS_peak_8195_lociStitched	chr14	23340910	23341892	1	983	965.0114
1_MACS_peak_20793_lociStitched	chr3	49466340	49467322	1	983	1307.6311999999998
1_MACS_peak_20994_lociStitched	chr3	66550480	66551462	1	983	1438.9246
1_MACS_peak_21869_lociStitched	chr3	174158666	174159648	1	983	1941.1193999999998
2_MACS_peak_22398_lociStitched	chr4	22892997	22893979	2	884	742.7848
1_MACS_peak_24459_lociStitched	chr5	112043159	112044141	1	983	1612.9350000000002
1_MACS_peak_5308_lociStitched	chr11	69061622	69062603	1	982	745.7562
2_MACS_peak_5974_lociStitched	chr12	1771082	1772063	2	875	924.7887
2_MACS_peak_13379_lociStitched	chr17	77335815	77336796	2	724	546.3189
2_MACS_peak_17457_lociStitched	chr2	179192579	179193560	2	842	671.6907
2_MACS_peak_19485_lociStitched	chr21	46707542	46708523	2	828	747.522
1_MACS_peak_19926_lociStitched	chr22	38452911	38453892	1	982	1326.0176999999999
1_MACS_peak_26369_lociStitched	chr6	79943366	79944347	1	982	994.734
2_MACS_peak_27789_lociStitched	chr7	74331871	74332852	2	557	506.2941
2_MACS_peak_30851_lociStitched	chr9	67309112	67310093	2	860	778.3254
1_MACS_peak_5640_lociStitched	chr11	111796685	111797665	1	981	1427.7620000000002
1_MACS_peak_7181_lociStitched	chr12	113795886	113796866	1	981	894.054
2_MACS_peak_7709_lociStitched	chr13	41344800	41345780	2	833	678.258
1_MACS_peak_11539_lociStitched	chr16	80039454	80040434	1	981	1035.174
1_MACS_peak_15350_lociStitched	chr19	45146795	45147775	1	981	772.142
2_MACS_peak_19964_lociStitched	chr22	39189650	39190630	2	933	810.362
1_MACS_peak_21182_lociStitched	chr3	101497645	101498625	1	981	1065.26
1_MACS_peak_3493_lociStitched	chr10	54870989	54871968	1	980	994.2724000000001
1_MACS_peak_14550_lociStitched	chr19	9694608	9695587	1	980	1312.1537
1_MACS_peak_23131_lociStitched	chr4	126235977	126236956	1	980	888.7362
2_MACS_peak_27059_lociStitched	chr7	3017231	3018210	2	724	534.3381999999999
1_MACS_peak_30224_lociStitched	chr8	133958535	133959514	1	980	1075.3336
1_MACS_peak_31297_lociStitched	chr9	111774850	111775829	1	980	1182.1425
1_MACS_peak_8555_lociStitched	chr14	65438495	65439473	1	979	814.8696000000001
1_MACS_peak_13471_lociStitched	chr17	79994686	79995664	1	979	1320.5934
1_MACS_peak_14148_lociStitched	chr18	74843257	74844235	1	979	942.2052
2_MACS_peak_27034_lociStitched	chr7	1543574	1544552	2	902	803.7203999999999
1_MACS_peak_31420_lociStitched	chr9	125666687	125667665	1	979	1755.2166
