REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	02_0EWO_0229Kronos_MM1S-No-Treatment-2_H3K18Ac_hs-dm_i04.bam	36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_20470_lociStitched	chr3	184869682	184871691	1	2010	2488.7491999999997	471.9141
1_MACS_peak_22689_lociStitched	chr5	78053061	78055070	1	2010	1860.5349	405.81800000000004
1_MACS_peak_1838_lociStitched	chr1	157666492	157668500	1	2009	1449.1736	585.7336
1_MACS_peak_2890_lociStitched	chr1	236766876	236768884	1	2009	2747.3456	665.652
1_MACS_peak_5567_lociStitched	chr11	110166081	110168089	1	2009	2895.536	258.4296
1_MACS_peak_6370_lociStitched	chr12	40907993	40910001	1	2009	1423.2703999999999	288.14799999999997
1_MACS_peak_8123_lociStitched	chr14	23397603	23399611	1	2009	1606.1992	319.8744
1_MACS_peak_15331_lociStitched	chr2	91846718	91848726	1	2009	2428.4752	699.5871999999999
1_MACS_peak_15824_lociStitched	chr2	150016711	150018719	1	2009	1183.5152	448.1856
1_MACS_peak_18132_lociStitched	chr22	23395874	23397882	1	2009	1239.94	405.41519999999997
1_MACS_peak_20205_lociStitched	chr3	161265476	161267484	1	2009	1391.7448000000002	525.2927999999999
1_MACS_peak_20318_lociStitched	chr3	175033546	175035554	1	2009	1287.128	354.0104
1_MACS_peak_20895_lociStitched	chr4	22876302	22878310	1	2009	1098.376	234.3336
1_MACS_peak_22912_lociStitched	chr5	111753342	111755350	1	2009	1286.7264	206.2216
1_MACS_peak_23786_lociStitched	chr6	5723486	5725494	1	2009	3905.1584000000003	503.8072
1_MACS_peak_29768_lociStitched	chrX	986604	988612	1	2009	1949.1656	146.584
1_MACS_peak_259_lociStitched	chr1	19637718	19639725	1	2008	2655.4617	326.7396
1_MACS_peak_3531_lociStitched	chr10	62280772	62282779	1	2008	1621.2546	355.6404
1_MACS_peak_3701_lociStitched	chr10	75679062	75681069	1	2008	1506.0528	220.1679
1_MACS_peak_7503_lociStitched	chr13	22260157	22262164	1	2008	1394.6643	245.65679999999998
1_MACS_peak_8328_lociStitched	chr14	55517682	55519689	1	2008	2904.9318	167.78519999999997
1_MACS_peak_8431_lociStitched	chr14	66973936	66975943	1	2008	1371.1824000000001	220.1679
1_MACS_peak_13061_lociStitched	chr18	61636572	61638579	1	2008	3558.6117	433.7127
1_MACS_peak_14573_lociStitched	chr2	27254854	27256861	1	2008	1837.6091999999999	415.24830000000003
1_MACS_peak_15972_lociStitched	chr2	168886766	168888773	1	2008	1836.2043	391.16429999999997
1_MACS_peak_25492_lociStitched	chr6	161795486	161797493	1	2008	1324.6200000000001	209.9322
1_MACS_peak_26231_lociStitched	chr7	72771187	72773194	1	2008	2469.0114	326.5389
1_MACS_peak_27464_lociStitched	chr8	27694209	27696216	1	2008	2443.7232	384.74190000000004
1_MACS_peak_28989_lociStitched	chr9	84672318	84674325	1	2008	1663.4016	312.2892
1_MACS_peak_2443_lociStitched	chr1	205473039	205475045	1	2007	2778.9118	478.0298
1_MACS_peak_6884_lociStitched	chr12	85817436	85819442	1	2007	2010.2126	293.87899999999996
1_MACS_peak_9538_lociStitched	chr15	71054615	71056621	1	2007	1626.6653999999999	375.32259999999997
1_MACS_peak_12373_lociStitched	chr17	75685960	75687966	1	2007	2260.9626	338.2116
1_MACS_peak_12398_lociStitched	chr17	76373607	76375613	1	2007	1948.829	489.2634
1_MACS_peak_14558_lociStitched	chr2	26239936	26241942	1	2007	2116.9318	321.5618
1_MACS_peak_15657_lociStitched	chr2	121067088	121069094	1	2007	1871.5980000000002	304.3102
1_MACS_peak_23459_lociStitched	chr5	157781662	157783668	1	2007	1580.3267999999998	263.789
1_MACS_peak_26160_lociStitched	chr7	65215131	65217137	1	2007	2161.2644	386.95739999999995
1_MACS_peak_2786_lociStitched	chr1	229575945	229577950	1	2006	1800.891	727.8149999999999
1_MACS_peak_3902_lociStitched	chr10	93682538	93684543	1	2006	4712.953	461.551
1_MACS_peak_6013_lociStitched	chr12	7260247	7262252	1	2006	2348.256	388.7695
1_MACS_peak_6225_lociStitched	chr12	26110716	26112721	1	2006	1429.7655	171.0265
1_MACS_peak_6840_lociStitched	chr12	77364129	77366134	1	2006	1207.4109999999998	428.0675
1_MACS_peak_9932_lociStitched	chr15	98104355	98106360	1	2006	1365.4050000000002	344.6595
1_MACS_peak_10097_lociStitched	chr16	3029346	3031351	1	2006	3113.765	300.95050000000003
1_MACS_peak_10982_lociStitched	chr16	85832577	85834582	1	2006	1899.1360000000002	120.0995
1_MACS_peak_12120_lociStitched	chr17	61626740	61628745	1	2006	2255.224	341.0505
1_MACS_peak_12416_lociStitched	chr17	77004670	77006675	1	2006	2666.0485000000003	262.65500000000003
1_MACS_peak_13486_lociStitched	chr19	11707253	11709258	1	2006	4160.1745	393.38100000000003
1_MACS_peak_24680_lociStitched	chr6	80656123	80658128	1	2006	1513.1735	379.9475
1_MACS_peak_27061_lociStitched	chr7	143397776	143399781	1	2006	2992.8635	366.7145
1_MACS_peak_2926_lociStitched	chr1	243476539	243478543	1	2005	1256.3076	472.7436
1_MACS_peak_7381_lociStitched	chr12	123848731	123850735	1	2005	2140.272	219.83880000000002
1_MACS_peak_12218_lociStitched	chr17	67576475	67578479	1	2005	2036.8655999999999	268.9368
1_MACS_peak_17036_lociStitched	chr20	24972407	24974411	1	2005	3332.652	364.1268
1_MACS_peak_28946_lociStitched	chr9	76051968	76053972	1	2005	1390.3752	269.3376
1_MACS_peak_516_lociStitched	chr1	32537571	32539574	1	2004	2185.4733	500.95029999999997
1_MACS_peak_10638_lociStitched	chr16	55284681	55286684	1	2004	1057.7843	297.8461
1_MACS_peak_11673_lociStitched	chr17	37606571	37608574	1	2004	2746.9141999999997	440.8603
1_MACS_peak_20624_lociStitched	chr3	196593872	196595875	1	2004	2957.2291999999998	633.9495000000001
1_MACS_peak_26694_lociStitched	chr7	111620197	111622200	1	2004	1954.3271	590.2841000000001
1_MACS_peak_27536_lociStitched	chr8	30822925	30824928	1	2004	1717.9731	448.4717
1_MACS_peak_28567_lociStitched	chr9	6597745	6599748	1	2004	1250.0723	407.2099
1_MACS_peak_29073_lociStitched	chr9	93782047	93784050	1	2004	1161.5397	296.2437
1_MACS_peak_16400_lociStitched	chr2	208175405	208177407	1	2003	1582.7812	350.34999999999997
1_MACS_peak_17160_lociStitched	chr20	33734161	33736163	1	2003	2103.9018	512.9123999999999
1_MACS_peak_27104_lociStitched	chr7	149534631	149536633	1	2003	1949.7477999999999	753.753
1_MACS_peak_2284_lociStitched	chr1	194246307	194248308	1	2002	1357.4784	397.1985
1_MACS_peak_5605_lociStitched	chr11	112096215	112098216	1	2002	4430.6142	488.0439
1_MACS_peak_11872_lociStitched	chr17	45400469	45402470	1	2002	2396.5977	346.97339999999997
1_MACS_peak_16540_lociStitched	chr2	226139845	226141846	1	2002	1048.5240000000001	263.1315
1_MACS_peak_16793_lociStitched	chr20	2643972	2645973	1	2002	2762.9808000000003	271.13550000000004
1_MACS_peak_18148_lociStitched	chr22	24128274	24130275	1	2002	4541.269499999999	541.2705000000001
1_MACS_peak_19219_lociStitched	chr3	49202749	49204750	1	2002	2942.0703	377.3886
1_MACS_peak_20600_lociStitched	chr3	195384029	195386030	1	2002	4083.6407999999997	467.8338
1_MACS_peak_25605_lociStitched	chr7	5435934	5437935	1	2002	3688.2432	580.4901000000001
1_MACS_peak_26172_lociStitched	chr7	66146056	66148057	1	2002	3145.1718	401.4006
1_MACS_peak_26691_lociStitched	chr7	111166756	111168757	1	2002	1189.3944000000001	584.4921
1_MACS_peak_27771_lociStitched	chr8	62626002	62628003	1	2002	2225.5122	390.3951
1_MACS_peak_29159_lociStitched	chr9	98188189	98190190	1	2002	2671.335	391.9959
1_MACS_peak_29332_lociStitched	chr9	114687912	114689913	1	2002	1470.9351	527.0634
1_MACS_peak_1706_lociStitched	chr1	153948811	153950811	1	2001	2654.0	771.5999999999999
1_MACS_peak_2139_lociStitched	chr1	181030970	181032970	1	2001	3514.8	592.0
1_MACS_peak_9783_lociStitched	chr15	86249572	86251572	1	2001	1917.8	480.8
1_MACS_peak_11830_lociStitched	chr17	42975896	42977896	1	2001	6160.400000000001	423.20000000000005
1_MACS_peak_13796_lociStitched	chr19	34744567	34746567	1	2001	1631.2	234.8
1_MACS_peak_15414_lociStitched	chr2	101618023	101620023	1	2001	2943.0	457.8
1_MACS_peak_15825_lociStitched	chr2	150443068	150445068	1	2001	6552.6	582.8
1_MACS_peak_16023_lociStitched	chr2	172778039	172780039	1	2001	3460.2	532.2
1_MACS_peak_28518_lociStitched	chr9	2621027	2623027	1	2001	1168.0	307.0
1_MACS_peak_1184_lociStitched	chr1	89828156	89830155	1	2000	1683.5577999999998	445.1773
1_MACS_peak_1693_lociStitched	chr1	153699637	153701636	1	2000	3849.0745	683.8579000000001
1_MACS_peak_2118_lociStitched	chr1	179262172	179264171	1	2000	2495.1518	623.688
1_MACS_peak_4591_lociStitched	chr11	14587502	14589501	1	2000	2123.3378000000002	373.0134
1_MACS_peak_5627_lociStitched	chr11	114643606	114645605	1	2000	1281.5589	393.4032
1_MACS_peak_10811_lociStitched	chr16	69418746	69420745	1	2000	1761.5188	417.791
1_MACS_peak_13911_lociStitched	chr19	40323264	40325263	1	2000	2637.0807999999997	391.80400000000003
1_MACS_peak_14428_lociStitched	chr2	12551933	12553932	1	2000	1373.5129000000002	483.758
1_MACS_peak_14592_lociStitched	chr2	27631399	27633398	1	2000	2696.0513	473.763
1_MACS_peak_16334_lociStitched	chr2	204103178	204105177	1	2000	4067.1654000000003	457.5711
1_MACS_peak_16864_lociStitched	chr20	5930389	5932388	1	2000	1970.6142	548.9254
1_MACS_peak_23157_lociStitched	chr5	135467744	135469743	1	2000	2704.2472	323.23830000000004
1_MACS_peak_5430_lociStitched	chr11	88680839	88682837	1	1999	1326.4722000000002	310.2894
1_MACS_peak_10580_lociStitched	chr16	48351668	48353666	1	1999	1637.361	330.66900000000004
1_MACS_peak_14331_lociStitched	chr2	3483384	3485382	1	1999	1622.5758	357.0426
1_MACS_peak_15765_lociStitched	chr2	135039377	135041375	1	1999	1040.7582	460.53900000000004
1_MACS_peak_18544_lociStitched	chr22	43524394	43526392	1	1999	1623.375	280.71900000000005
1_MACS_peak_2005_lociStitched	chr1	167585901	167587898	1	1998	2807.1829	761.4561
1_MACS_peak_5549_lociStitched	chr11	108367881	108369878	1	1998	2587.7126000000003	330.30379999999997
1_MACS_peak_6705_lociStitched	chr12	59989020	59991017	1	1998	2288.1625999999997	303.544
1_MACS_peak_15661_lociStitched	chr2	122493362	122495359	1	1998	1909.7311	301.14759999999995
1_MACS_peak_16060_lociStitched	chr2	176000532	176002529	1	1998	1645.528	311.7317
1_MACS_peak_19977_lociStitched	chr3	137905503	137907500	1	1998	3763.3465	410.1838
1_MACS_peak_25426_lociStitched	chr6	157204121	157206118	1	1998	1386.9165	252.6205
1_MACS_peak_27046_lociStitched	chr7	142440302	142442299	1	1998	1689.6616999999999	557.163
1_MACS_peak_1690_lociStitched	chr1	153606012	153608008	1	1997	10790.9748	655.686
1_MACS_peak_2291_lociStitched	chr1	196239767	196241763	1	1997	1887.218	615.1672
1_MACS_peak_5535_lociStitched	chr11	106913384	106915380	1	1997	1667.4584	378.4416
1_MACS_peak_7009_lociStitched	chr12	96440610	96442606	1	1997	1766.46	381.236
1_MACS_peak_8296_lociStitched	chr14	52731376	52733372	1	1997	1889.6132	212.1748
1_MACS_peak_17870_lociStitched	chr21	40816614	40818610	1	1997	3484.2176	694.2088
1_MACS_peak_1117_lociStitched	chr1	81970574	81972569	1	1996	1195.0049999999999	245.78400000000002
1_MACS_peak_1951_lociStitched	chr1	162759555	162761550	1	1996	3685.962	669.3225
1_MACS_peak_4727_lociStitched	chr11	33312220	33314215	1	1996	1197.798	279.8985
2_MACS_peak_7339_lociStitched	chr12	122027404	122029399	2	1922	1461.537	313.4145
1_MACS_peak_8469_lociStitched	chr14	70232964	70234959	1	1996	3967.257	165.585
1_MACS_peak_12785_lociStitched	chr18	33708687	33710682	1	1996	4660.1205	311.0205
1_MACS_peak_13989_lociStitched	chr19	43015968	43017963	1	1996	1966.8705	229.62449999999998
1_MACS_peak_17824_lociStitched	chr21	37431662	37433657	1	1996	3890.649	723.1875
1_MACS_peak_21993_lociStitched	chr4	183064693	183066688	1	1996	1818.4424999999999	205.2855
1_MACS_peak_23164_lociStitched	chr5	137223948	137225943	1	1996	3299.3309999999997	539.448
1_MACS_peak_26825_lociStitched	chr7	124404289	124406284	1	1996	3991.1969999999997	624.834
1_MACS_peak_28706_lociStitched	chr9	33523210	33525205	1	1996	2045.274	405.1845
1_MACS_peak_30132_lociStitched	chrX	48379088	48381083	1	1996	1655.451	235.6095
1_MACS_peak_648_lociStitched	chr1	40263985	40265979	1	1995	4687.894	571.281
1_MACS_peak_727_lociStitched	chr1	43686300	43688294	1	1995	1659.4068000000002	277.7642
1_MACS_peak_8527_lociStitched	chr14	75592868	75594862	1	1995	2566.278	276.7672
1_MACS_peak_10309_lociStitched	chr16	18811693	18813687	1	1995	2456.2092000000002	613.9526
1_MACS_peak_14388_lociStitched	chr2	9747407	9749401	1	1995	1892.3059999999998	444.0638
1_MACS_peak_14548_lociStitched	chr2	25910216	25912210	1	1995	1511.0532	201.394
1_MACS_peak_22530_lociStitched	chr5	60601608	60603602	1	1995	2304.4658	295.11199999999997
1_MACS_peak_23283_lociStitched	chr5	142732637	142734631	1	1995	1041.4662	378.66060000000004
1_MACS_peak_26653_lociStitched	chr7	106343821	106345815	1	1995	4275.136	611.161
1_MACS_peak_2914_lociStitched	chr1	240774203	240776196	1	1994	2069.3319	594.3126000000001
1_MACS_peak_8183_lociStitched	chr14	31090347	31092340	1	1994	1668.7389	347.9778
1_MACS_peak_19515_lociStitched	chr3	87410106	87412099	1	1994	1342.6841	409.56149999999997
1_MACS_peak_25248_lociStitched	chr6	138120251	138122244	1	1994	1685.4801	487.8864
1_MACS_peak_28479_lociStitched	chr8	146227460	146229453	1	1994	2500.2185	388.0371
1_MACS_peak_1272_lociStitched	chr1	100917244	100919236	1	1993	1638.6192	133.464
1_MACS_peak_5423_lociStitched	chr11	86747986	86749978	1	1993	2292.9912	485.05199999999996
1_MACS_peak_10775_lociStitched	chr16	67926397	67928389	1	1993	2652.9456	464.9328
1_MACS_peak_14267_lociStitched	chr19	57831114	57833106	1	1993	2484.8208	476.08799999999997
1_MACS_peak_15845_lociStitched	chr2	152265718	152267710	1	1993	4536.5808	401.78639999999996
1_MACS_peak_21897_lociStitched	chr4	165056436	165058428	1	1993	1895.5872	246.8088
1_MACS_peak_26782_lociStitched	chr7	120953259	120955251	1	1993	1687.6224	536.0472
1_MACS_peak_28361_lociStitched	chr8	135277568	135279560	1	1993	1329.6599999999999	331.86719999999997
1_MACS_peak_600_lociStitched	chr1	37979331	37981322	1	1992	1713.8528000000001	440.80740000000003
1_MACS_peak_5361_lociStitched	chr11	81605569	81607560	1	1992	1780.3522	258.2327
1_MACS_peak_6014_lociStitched	chr12	7281890	7283881	1	1992	2068.0517	332.8952
1_MACS_peak_7719_lociStitched	chr13	49079194	49081185	1	1992	1205.9487000000001	300.64099999999996
1_MACS_peak_19527_lociStitched	chr3	95075148	95077139	1	1992	2932.7430000000004	442.59929999999997
1_MACS_peak_19794_lociStitched	chr3	122477102	122479093	1	1992	1558.1566	388.4441
1_MACS_peak_20259_lociStitched	chr3	169715889	169717880	1	1992	1858.7975999999999	572.4124999999999
1_MACS_peak_25029_lociStitched	chr6	116936815	116938806	1	1992	1753.4737	417.11449999999996
1_MACS_peak_26239_lociStitched	chr7	73096772	73098763	1	1992	3112.9285	351.61060000000003
1_MACS_peak_29200_lociStitched	chr9	100806780	100808771	1	1992	3478.6752	377.09540000000004
1_MACS_peak_30424_lociStitched	chrX	105854327	105856318	1	1992	1355.2737	134.7907
1_MACS_peak_1250_lociStitched	chr1	95537476	95539466	1	1991	1530.509	246.56099999999998
1_MACS_peak_1924_lociStitched	chr1	161631810	161633800	1	1991	1361.558	350.83700000000005
1_MACS_peak_2295_lociStitched	chr1	197169417	197171407	1	1991	2853.2619999999997	672.62
1_MACS_peak_3622_lociStitched	chr10	72141105	72143095	1	1991	1428.422	373.523
1_MACS_peak_13779_lociStitched	chr19	32948794	32950784	1	1991	1390.015	297.10699999999997
1_MACS_peak_19508_lociStitched	chr3	81809617	81811607	1	1991	4613.616	436.60600000000005
1_MACS_peak_24924_lociStitched	chr6	108394925	108396915	1	1991	2203.527	392.428
1_MACS_peak_25749_lociStitched	chr7	20776723	20778713	1	1991	2593.368	430.835
1_MACS_peak_4840_lociStitched	chr11	45938634	45940623	1	1990	3383.6868	405.756
1_MACS_peak_6262_lociStitched	chr12	27819492	27821481	1	1990	2124.0531	504.4104
1_MACS_peak_8781_lociStitched	chr14	103566112	103568101	1	1990	1139.2992	195.7176
1_MACS_peak_11293_lociStitched	chr17	13971945	13973934	1	1990	2614.7394	297.7533
1_MACS_peak_15339_lociStitched	chr2	96067536	96069525	1	1990	2618.1207	475.96770000000004
1_MACS_peak_16443_lociStitched	chr2	216300154	216302143	1	1990	1669.3677	280.6479
1_MACS_peak_18226_lociStitched	chr22	29998596	30000585	1	1990	2626.6734	391.6341
1_MACS_peak_19952_lociStitched	chr3	133379629	133381618	1	1990	4646.304	363.3903
1_MACS_peak_4577_lociStitched	chr11	13358918	13360906	1	1989	1495.3736	291.0432
1_MACS_peak_6903_lociStitched	chr12	89700606	89702594	1	1989	1897.546	456.4448
1_MACS_peak_11046_lociStitched	chr16	89938788	89940776	1	1989	3258.9284	196.6132
1_MACS_peak_16944_lociStitched	chr20	16049113	16051101	1	1989	1382.2564	195.6192
1_MACS_peak_18353_lociStitched	chr22	37336139	37338127	1	1989	1914.0464	459.4268
1_MACS_peak_2839_lociStitched	chr1	233798675	233800662	1	1988	1264.1294	444.0945
1_MACS_peak_3035_lociStitched	chr10	4291570	4293557	1	1988	1434.2166	367.3963
1_MACS_peak_3371_lociStitched	chr10	37989428	37991415	1	1988	2428.9087999999997	201.48180000000002
1_MACS_peak_5551_lociStitched	chr11	108491472	108493459	1	1988	1348.7756	507.8772
1_MACS_peak_5851_lociStitched	chr11	130015565	130017552	1	1988	1701.0707	463.7658
1_MACS_peak_6163_lociStitched	chr12	15941353	15943340	1	1988	1797.8376	388.8559
1_MACS_peak_7227_lociStitched	chr12	112123001	112124988	1	1988	1781.3455	298.05
1_MACS_peak_8340_lociStitched	chr14	57315178	57317165	1	1988	1255.1879000000001	173.2664
1_MACS_peak_16898_lociStitched	chr20	9479767	9481754	1	1988	1389.9065	416.6739
1_MACS_peak_17180_lociStitched	chr20	34651875	34653862	1	1988	2741.0665	447.47240000000005
1_MACS_peak_24470_lociStitched	chr6	45454027	45456014	1	1988	1002.6402	391.6377
1_MACS_peak_27067_lociStitched	chr7	144779059	144781046	1	1988	2344.0639	393.22729999999996
1_MACS_peak_28746_lociStitched	chr9	35645890	35647877	1	1988	1774.391	312.3564
1_MACS_peak_2406_lociStitched	chr1	203829899	203831885	1	1987	4349.7372	812.8697999999999
1_MACS_peak_6269_lociStitched	chr12	28695286	28697272	1	1987	3012.5634	529.4676000000001
1_MACS_peak_7771_lociStitched	chr13	53225754	53227740	1	1987	2525.9934	249.64020000000002
1_MACS_peak_12059_lociStitched	chr17	56459084	56461070	1	1987	1968.7218	400.7748
1_MACS_peak_14912_lociStitched	chr2	55360169	55362155	1	1987	2774.2434	294.3252
1_MACS_peak_26016_lociStitched	chr7	44162058	44164044	1	1987	2333.7486	458.9646
1_MACS_peak_28649_lociStitched	chr9	21802029	21804015	1	1987	1802.8908000000001	252.02340000000004
1_MACS_peak_13938_lociStitched	chr19	41195857	41197842	1	1986	2147.1745	245.743
1_MACS_peak_17736_lociStitched	chr21	32769592	32771577	1	1986	2063.8045	261.4245
1_MACS_peak_18509_lociStitched	chr22	42061947	42063932	1	1986	2894.924	422.011
1_MACS_peak_21785_lociStitched	chr4	146943703	146945688	1	1986	2617.024	493.868
1_MACS_peak_23411_lociStitched	chr5	153824554	153826539	1	1986	1311.4895	423.202
1_MACS_peak_27199_lociStitched	chr7	158610178	158612163	1	1986	3420.3535	473.224
1_MACS_peak_29819_lociStitched	chrX	7894615	7896600	1	1986	2127.7215	201.0805
1_MACS_peak_3906_lociStitched	chr10	93871443	93873427	1	1985	1518.3552	310.0992
1_MACS_peak_5673_lociStitched	chr11	118122139	118124123	1	1985	5596.4672	587.8592
1_MACS_peak_17988_lociStitched	chr21	47137990	47139974	1	1985	1241.7856	261.0944
1_MACS_peak_20510_lociStitched	chr3	186386393	186388377	1	1985	1767.5456000000001	685.6704000000001
1_MACS_peak_22536_lociStitched	chr5	61707626	61709610	1	1985	2157.6	427.35360000000003
1_MACS_peak_24681_lociStitched	chr6	80713283	80715267	1	1985	2020.1088	517.4272
1_MACS_peak_29231_lociStitched	chr9	103114075	103116059	1	1985	2656.9728	428.9408
1_MACS_peak_2842_lociStitched	chr1	234405961	234407944	1	1984	1234.4175	320.45279999999997
1_MACS_peak_11863_lociStitched	chr17	44667296	44669279	1	1984	3301.8933	270.8778
1_MACS_peak_13691_lociStitched	chr19	18746814	18748797	1	1984	2622.9141	484.8435
1_MACS_peak_17164_lociStitched	chr20	34041912	34043895	1	1984	4152.402	635.5515
1_MACS_peak_20236_lociStitched	chr3	167479287	167481270	1	1984	1225.6923	452.3223
1_MACS_peak_21563_lociStitched	chr4	113435375	113437358	1	1984	1514.2187999999999	412.464
1_MACS_peak_26545_lociStitched	chr7	100859869	100861852	1	1984	1926.2862	423.3705
1_MACS_peak_1525_lociStitched	chr1	145381846	145383828	1	1983	5277.2732	723.8264
2_MACS_peak_7659_lociStitched	chr13	42613767	42615749	2	1938	1373.1296	180.5602
1_MACS_peak_10490_lociStitched	chr16	30253962	30255944	1	1983	1767.5476	484.79720000000003
1_MACS_peak_11660_lociStitched	chr17	36954776	36956758	1	1983	3178.3352	381.535
1_MACS_peak_13802_lociStitched	chr19	34918340	34920322	1	1983	2277.318	242.795
1_MACS_peak_14800_lociStitched	chr2	44842894	44844876	1	1983	1370.7512	330.994
1_MACS_peak_16938_lociStitched	chr20	13764791	13766773	1	1983	2683.0334	406.31
1_MACS_peak_16974_lociStitched	chr20	18730221	18732203	1	1983	1235.9752	272.52500000000003
