#27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_ROSE/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam
#Using cutoff of 11276.0776 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuper
1_MACS_peak_4444_lociStitched	chr1	37531465	37531966	1	502	422.7939	53.2563	12079	0
1_MACS_peak_20664_lociStitched	chr19	48404601	48405075	1	475	394.9368	25.4064	12080	0
2_MACS_peak_25267_lociStitched	chr22	23654641	23655287	2	612	430.6236	61.1116	12081	0
1_MACS_peak_26063_lociStitched	chr22	40003052	40003577	1	526	409.8675	40.3725	12082	0
1_MACS_peak_20079_lociStitched	chr19	42348108	42348724	1	617	399.8456	30.3688	12083	0
1_MACS_peak_7064_lociStitched	chr11	9024834	9025400	1	567	409.3878	40.0162	12084	0
1_MACS_peak_4112_lociStitched	chr1	31091168	31091719	1	552	411.7072	42.3719	12085	0
1_MACS_peak_25830_lociStitched	chr22	37201971	37202560	1	590	400.7556	31.4526	12086	0
2_MACS_peak_10459_lociStitched	chr14	106209665	106210488	2	561	424.1742	54.8941	12087	0
1_MACS_peak_6104_lociStitched	chr10	126819399	126819878	1	480	436.7522	67.4911	12088	0
1_MACS_peak_2986_lociStitched	chr1	19341900	19342367	1	468	403.6281	34.5113	12089	0
1_MACS_peak_9220_lociStitched	chr12	50185470	50185943	1	474	399.0701	30.0355	12090	0
1_MACS_peak_27929_lociStitched	chr3	129059679	129060199	1	521	395.408	26.416	12091	0
1_MACS_peak_20044_lociStitched	chr19	42277766	42278442	1	677	449.6076	80.6468	12092	0
1_MACS_peak_35347_lociStitched	chr9	136141111	136141671	1	561	393.904	25.032	12093	0
1_MACS_peak_21562_lociStitched	chr19	56701174	56701726	1	553	389.9328	21.0864	12094	0
1_MACS_peak_33246_lociStitched	chr8	22561348	22561935	1	588	431.9733	63.2199	12095	0
1_MACS_peak_25549_lociStitched	chr22	28037161	28037675	1	515	376.6078	7.8642	12096	0
1_MACS_peak_22183_lociStitched	chr2	220290538	220291049	1	512	406.5005	37.814	12097	0
1_MACS_peak_32113_lociStitched	chr7	154676649	154677153	1	505	460.8072	92.1816	12098	0
1_MACS_peak_33362_lociStitched	chr8	86781025	86782029	1	1005	807.216	438.6476	12099	0
1_MACS_peak_22106_lociStitched	chr2	200328635	200329134	1	500	425.148	56.5866	12100	0
1_MACS_peak_12873_lociStitched	chr17	127892	128413	1	522	381.1636	12.6082	12101	0
1_MACS_peak_5065_lociStitched	chr1	203087420	203088074	1	655	451.3254	82.7964	12102	0
1_MACS_peak_35201_lociStitched	chr9	135458947	135459498	1	552	400.1362	31.6274	12103	0
1_MACS_peak_21279_lociStitched	chr19	54925486	54926007	1	522	433.2115	64.7603	12104	0
1_MACS_peak_20781_lociStitched	chr19	49076070	49076588	1	519	394.3534	25.9518	12105	0
1_MACS_peak_17377_lociStitched	chr19	5392281	5392750	1	470	437.2956	68.8961	12106	0
1_MACS_peak_14293_lociStitched	chr17	41769109	41769603	1	495	410.5634	42.1876	12107	0
1_MACS_peak_14214_lociStitched	chr17	41501885	41502477	1	593	405.52	37.296	12108	0
1_MACS_peak_33648_lociStitched	chr8	142848134	142848756	1	623	398.6398	30.4158	12109	0
1_MACS_peak_7966_lociStitched	chr11	69585094	69585612	1	519	390.6238	22.5848	12110	0
1_MACS_peak_31232_lociStitched	chr7	27201576	27202292	1	717	482.226	114.2736	12111	0
1_MACS_peak_29614_lociStitched	chr5	1784853	1785401	1	549	398.8344	30.962	12112	0
1_MACS_peak_10481_lociStitched	chr15	28342204	28342637	1	434	384.5906	16.7571	12113	0
1_MACS_peak_5389_lociStitched	chr10	11919127	11919639	1	513	398.848	31.0272	12114	0
1_MACS_peak_21001_lociStitched	chr19	50196304	50196845	1	542	427.3359	59.7264	12115	0
2_MACS_peak_20585_lociStitched	chr19	48089388	48090022	2	627	417.489	49.9592	12116	0
1_MACS_peak_27366_lociStitched	chr3	10662818	10663347	1	530	429.8654	62.422	12117	0
1_MACS_peak_29061_lociStitched	chr4	8259541	8260009	1	469	446.1912	78.858	12118	0
1_MACS_peak_27878_lociStitched	chr3	123168032	123168590	1	559	389.3724	22.4874	12119	0
1_MACS_peak_9019_lociStitched	chr12	3067574	3068123	1	550	437.6079	70.7661	12120	0
1_MACS_peak_10246_lociStitched	chr14	105013601	105014104	1	504	382.5818	15.7439	12121	0
1_MACS_peak_5105_lociStitched	chr1	204973764	204974283	1	520	409.6986	42.9213	12122	0
1_MACS_peak_5703_lociStitched	chr10	73439794	73440276	1	483	381.4066	14.6528	12123	0
1_MACS_peak_4267_lociStitched	chr1	33357531	33358156	1	626	448.9375	82.1875	12124	0
1_MACS_peak_1557_lociStitched	chr1	7793943	7794484	1	542	407.8599	41.116	12125	0
1_MACS_peak_34395_lociStitched	chr9	45732264	45732612	1	349	389.2032	22.4808	12126	0
1_MACS_peak_14856_lociStitched	chr17	60338794	60339556	1	763	454.533	87.8586	12127	0
1_MACS_peak_2361_lociStitched	chr1	17623682	17624223	1	542	409.2124	42.5767	12128	0
1_MACS_peak_9447_lociStitched	chr12	53219528	53220082	1	555	406.2482	39.6664	12129	0
2_MACS_peak_11898_lociStitched	chr16	31184768	31185731	2	700	515.205	148.6872	12130	0
1_MACS_peak_21593_lociStitched	chr2	585962	586494	1	533	403.256	36.7612	12131	0
1_MACS_peak_11504_lociStitched	chr16	3227580	3228021	1	442	386.6247	20.1537	12132	0
1_MACS_peak_9131_lociStitched	chr12	3438379	3438918	1	540	395.3026	28.8904	12133	0
1_MACS_peak_29220_lociStitched	chr4	8779552	8780101	1	550	385.0137	18.7209	12134	0
1_MACS_peak_1053_lociStitched	chr1	5584807	5585404	1	598	444.3471	78.0876	12135	0
1_MACS_peak_24898_lociStitched	chr21	47463060	47463617	1	558	422.9858	56.8697	12136	0
1_MACS_peak_26426_lociStitched	chr22	44584916	44585458	1	543	416.0392	50.2434	12137	0
1_MACS_peak_11439_lociStitched	chr16	3004876	3005362	1	487	383.1624	17.496	12138	0
1_MACS_peak_32743_lociStitched	chr7	158284750	158285248	1	499	418.3698	52.7382	12139	0
1_MACS_peak_29877_lociStitched	chr5	176143097	176143730	1	634	438.2259	72.6051	12140	0
1_MACS_peak_26783_lociStitched	chr22	45414015	45414487	1	473	380.7152	15.1984	12141	0
1_MACS_peak_3469_lociStitched	chr1	22967165	22967682	1	518	411.015	45.5477	12142	0
1_MACS_peak_13643_lociStitched	chr17	9629076	9629668	1	593	415.5248	50.0832	12143	0
1_MACS_peak_27404_lociStitched	chr3	11137038	11137532	1	495	379.6884	14.2766	12144	0
1_MACS_peak_23208_lociStitched	chr20	56509771	56510380	1	610	420.8799	55.4799	12145	0
1_MACS_peak_25326_lociStitched	chr22	23918614	23919097	1	484	421.9971	56.6076	12146	0
1_MACS_peak_31611_lociStitched	chr7	100606057	100606668	1	612	393.9728	28.5948	12147	0
1_MACS_peak_943_lociStitched	chr1	4756250	4756744	1	495	402.8076	37.4452	12148	0
1_MACS_peak_1381_lociStitched	chr1	7395902	7396559	1	658	436.248	70.956	12149	0
1_MACS_peak_27823_lociStitched	chr3	50561792	50562284	1	493	382.9236	17.6628	12150	0
1_MACS_peak_25554_lociStitched	chr22	28088435	28088832	1	398	403.3123	38.0723	12151	0
1_MACS_peak_21359_lociStitched	chr19	55371085	55371650	1	566	430.8125	65.766	12152	0
1_MACS_peak_34368_lociStitched	chr9	36865705	36866180	1	476	397.5275	32.49	12153	0
1_MACS_peak_21128_lociStitched	chr19	51048228	51048776	1	549	427.988	62.9652	12154	0
1_MACS_peak_33367_lociStitched	chr8	86796263	86797253	1	991	745.371	380.358	12155	0
1_MACS_peak_20688_lociStitched	chr19	48522023	48522700	1	678	405.4553	40.6877	12156	0
1_MACS_peak_4475_lociStitched	chr1	37766117	37766721	1	605	406.3108	41.5552	12157	0
1_MACS_peak_34013_lociStitched	chr8	144040821	144041357	1	537	401.8392	37.0912	12158	0
1_MACS_peak_33254_lociStitched	chr8	22585429	22585961	1	533	408.1504	43.4112	12159	0
1_MACS_peak_3770_lociStitched	chr1	29675747	29676241	1	495	425.828	61.1078	12160	0
1_MACS_peak_12442_lociStitched	chr16	86028347	86028984	1	638	381.563	17.0079	12161	0
1_MACS_peak_6720_lociStitched	chr11	1573419	1573975	1	557	394.8156	30.3576	12162	0
1_MACS_peak_30306_lociStitched	chr6	32061133	32061574	1	442	432.0477	67.6053	12163	0
1_MACS_peak_22049_lociStitched	chr2	145281160	145281689	1	530	399.395	34.9669	12164	0
1_MACS_peak_12400_lociStitched	chr16	85745682	85746255	1	574	397.8339	33.4632	12165	0
1_MACS_peak_26117_lociStitched	chr22	42315523	42316081	1	559	405.1638	40.9572	12166	0
1_MACS_peak_20075_lociStitched	chr19	42331679	42332195	1	517	391.128	27.1416	12167	0
1_MACS_peak_35282_lociStitched	chr9	135945859	135946360	1	502	404.6076	40.7814	12168	0
1_MACS_peak_3640_lociStitched	chr1	23285070	23285623	1	554	419.5058	55.6871	12169	0
1_MACS_peak_11030_lociStitched	chr15	85799238	85799814	1	577	416.5632	52.7616	12170	0
2_MACS_peak_20748_lociStitched	chr19	49021005	49021576	2	566	379.7721	15.988	12171	0
1_MACS_peak_14244_lociStitched	chr17	41682258	41682767	1	510	438.8598	75.1793	12172	0
1_MACS_peak_14992_lociStitched	chr17	71528740	71529393	1	654	423.144	59.5536	12173	0
1_MACS_peak_26513_lociStitched	chr22	44813940	44814538	1	599	390.6734	27.0894	12174	0
1_MACS_peak_21501_lociStitched	chr19	56052322	56052884	1	563	389.2412	25.6834	12175	0
1_MACS_peak_18712_lociStitched	chr19	16076437	16076922	1	486	399.543	35.987	12176	0
1_MACS_peak_5457_lociStitched	chr10	71400964	71401490	1	527	388.8718	25.5636	12177	0
1_MACS_peak_29815_lociStitched	chr5	172722725	172723316	1	592	431.3709	68.0832	12178	0
1_MACS_peak_17367_lociStitched	chr19	5354450	5354884	1	435	440.2062	76.9482	12179	0
2_MACS_peak_29416_lociStitched	chr4	190942287	190942710	2	423	383.9994	20.8962	12180	0
2_MACS_peak_1695_lociStitched	chr1	9527942	9528495	2	545	394.842	31.7422	12181	0
1_MACS_peak_5431_lociStitched	chr10	48372976	48373707	1	732	491.3051	128.2174	12182	0
1_MACS_peak_14927_lociStitched	chr17	71347269	71347779	1	511	417.537	54.519	12183	0
1_MACS_peak_25853_lociStitched	chr22	37442418	37443007	1	590	410.0618	47.0611	12184	0
1_MACS_peak_20651_lociStitched	chr19	48371321	48371850	1	530	370.5645	7.6176	12185	0
1_MACS_peak_11650_lociStitched	chr16	5045666	5046079	1	414	385.742	22.7976	12186	0
1_MACS_peak_5496_lociStitched	chr10	71527736	71528281	1	546	396.215	33.2995	12187	0
1_MACS_peak_12438_lociStitched	chr16	86024107	86024603	1	497	368.776	5.952	12188	0
1_MACS_peak_21211_lociStitched	chr19	51415816	51416416	1	601	400.56	37.74	12189	0
1_MACS_peak_16370_lociStitched	chr17	79698956	79699492	1	537	410.4152	47.5968	12190	0
1_MACS_peak_908_lociStitched	chr1	4650277	4650734	1	458	404.4907	41.9526	12191	0
1_MACS_peak_25676_lociStitched	chr22	31271445	31272063	1	619	424.6896	62.1708	12192	0
1_MACS_peak_19187_lociStitched	chr19	30063509	30063969	1	461	386.538	24.058	12193	0
1_MACS_peak_3923_lociStitched	chr1	30426820	30427338	1	519	396.8916	34.447	12194	0
1_MACS_peak_9581_lociStitched	chr12	56100865	56101419	1	555	412.7854	50.3586	12195	0
1_MACS_peak_4350_lociStitched	chr1	37231478	37231979	1	502	413.2248	50.8014	12196	0
1_MACS_peak_32127_lociStitched	chr7	154694054	154694619	1	566	408.3255	45.9345	12197	0
1_MACS_peak_16534_lociStitched	chr18	37313720	37313867	1	148	363.7956	1.4847	12198	0
1_MACS_peak_4250_lociStitched	chr1	32230211	32230737	1	527	439.21	76.9012	12199	0
1_MACS_peak_6396_lociStitched	chr10	134922795	134923433	1	639	395.1772	32.9846	12200	0
1_MACS_peak_3178_lociStitched	chr1	20785686	20786160	1	475	399.7242	37.5408	12201	0
1_MACS_peak_23315_lociStitched	chr20	57123777	57124283	1	507	385.4202	23.3772	12202	0
1_MACS_peak_1655_lociStitched	chr1	9169681	9170129	1	449	382.3232	20.2944	12203	0
1_MACS_peak_556_lociStitched	chr1	3063929	3064455	1	527	376.1426	14.1494	12204	0
1_MACS_peak_19756_lociStitched	chr19	39581778	39582323	1	546	401.9375	40.1665	12205	0
1_MACS_peak_25312_lociStitched	chr22	23880392	23880888	1	497	441.7376	80.0544	12206	0
1_MACS_peak_6014_lociStitched	chr10	123970123	123970639	1	517	395.6172	34.1592	12207	0
1_MACS_peak_23955_lociStitched	chr20	61741542	61742053	1	512	369.0953	7.8694	12208	0
1_MACS_peak_23036_lociStitched	chr20	49071349	49071990	1	642	463.6994	102.4959	12209	0
1_MACS_peak_15727_lociStitched	chr17	76541343	76541890	1	548	395.0434	33.914	12210	0
1_MACS_peak_32654_lociStitched	chr7	157943908	157944370	1	463	405.9594	45.045	12211	0
1_MACS_peak_11843_lociStitched	chr16	29883454	29883921	1	468	385.8354	25.1246	12212	0
2_MACS_peak_422_lociStitched	chr1	2755597	2756302	2	601	418.629	58.0215	12213	0
1_MACS_peak_25692_lociStitched	chr22	35883846	35884455	1	610	413.0847	52.4958	12214	0
1_MACS_peak_29665_lociStitched	chr5	2170059	2170504	1	446	362.1855	1.602	12215	0
1_MACS_peak_32371_lociStitched	chr7	155855915	155856422	1	508	414.219	53.742	12216	0
1_MACS_peak_32285_lociStitched	chr7	155376942	155377361	1	420	403.497	43.0732	12217	0
1_MACS_peak_21261_lociStitched	chr19	54822924	54823409	1	486	382.277	21.8735	12218	0
1_MACS_peak_10971_lociStitched	chr15	78557129	78557636	1	508	378.9318	18.5562	12219	0
1_MACS_peak_17368_lociStitched	chr19	5356423	5357051	1	629	451.4692	91.1228	12220	0
1_MACS_peak_22652_lociStitched	chr20	31687907	31688385	1	479	385.9372	25.6208	12221	0
1_MACS_peak_25458_lociStitched	chr22	26717419	26717967	1	549	397.2452	37.0996	12222	0
1_MACS_peak_17901_lociStitched	chr19	8251388	8251868	1	481	397.2	37.056	12223	0
1_MACS_peak_8523_lociStitched	chr11	73668554	73669123	1	570	407.7454	47.796	12224	0
1_MACS_peak_33614_lociStitched	chr8	142711628	142712098	1	471	378.35	18.424	12225	0
1_MACS_peak_29699_lociStitched	chr5	72448192	72448656	1	465	396.488	36.5632	12226	0
1_MACS_peak_32980_lociStitched	chr8	4852253	4852718	1	466	398.0865	38.2695	12227	0
1_MACS_peak_4898_lociStitched	chr1	160387126	160387573	1	448	401.0931	41.3028	12228	0
1_MACS_peak_21733_lociStitched	chr2	26871403	26871938	1	536	406.8675	47.08	12229	0
1_MACS_peak_8839_lociStitched	chr11	119988670	119989124	1	455	386.7626	27.013	12230	0
1_MACS_peak_35198_lociStitched	chr9	135452309	135452773	1	465	383.8672	24.128	12231	0
1_MACS_peak_7912_lociStitched	chr11	69351817	69352287	1	471	375.107	15.369	12232	0
1_MACS_peak_25286_lociStitched	chr22	23773454	23774026	1	573	455.4836	95.81	12233	0
1_MACS_peak_3278_lociStitched	chr1	21860320	21860798	1	479	359.5038	0	12234	0
1_MACS_peak_16069_lociStitched	chr17	77802464	77803028	1	565	420.2928	60.7992	12235	0
2_MACS_peak_6159_lociStitched	chr10	133929970	133930774	2	635	401.1156	41.6472	12236	0
1_MACS_peak_21561_lociStitched	chr19	56697792	56698256	1	465	409.7584	50.4832	12237	0
1_MACS_peak_30384_lociStitched	chr6	33786339	33786882	1	544	440.1558	80.907	12238	0
1_MACS_peak_1025_lociStitched	chr1	5544550	5545135	1	586	387.504	28.3725	12239	0
1_MACS_peak_32486_lociStitched	chr7	157365369	157365860	1	492	423.4384	64.3701	12240	0
1_MACS_peak_12415_lociStitched	chr16	85876974	85877489	1	516	369.77	10.712	12241	0
1_MACS_peak_12371_lociStitched	chr16	85490886	85491354	1	469	365.3208	6.4116	12242	0
1_MACS_peak_12394_lociStitched	chr16	85551583	85552153	1	571	387.486	28.614	12243	0
1_MACS_peak_8575_lociStitched	chr11	75991274	75991856	1	583	386.448	27.7614	12244	0
1_MACS_peak_29037_lociStitched	chr4	8210405	8210888	1	484	376.1604	17.5329	12245	0
1_MACS_peak_6283_lociStitched	chr10	134706568	134707099	1	532	391.878	33.3468	12246	0
1_MACS_peak_22867_lociStitched	chr20	44836535	44837029	1	495	410.1188	51.7218	12247	0
1_MACS_peak_8886_lociStitched	chr11	133807404	133807897	1	494	379.4621	21.1004	12248	0
1_MACS_peak_27519_lociStitched	chr3	13876089	13876523	1	435	386.6506	28.2968	12249	0
1_MACS_peak_15850_lociStitched	chr17	77302445	77303084	1	640	445.7025	87.543	12250	0
1_MACS_peak_10870_lociStitched	chr15	77952485	77952967	1	483	392.5408	34.463	12251	0
1_MACS_peak_18023_lociStitched	chr19	8741046	8741658	1	613	440.8236	82.8036	12252	0
1_MACS_peak_29681_lociStitched	chr5	52284654	52285078	1	425	369.3888	11.4904	12253	0
1_MACS_peak_10319_lociStitched	chr14	105363957	105364563	1	607	388.5672	30.7242	12254	0
1_MACS_peak_20558_lociStitched	chr19	47956660	47957190	1	531	386.37	28.567	12255	0
1_MACS_peak_24755_lociStitched	chr21	46568498	46568979	1	482	395.3339	37.6623	12256	0
1_MACS_peak_34470_lociStitched	chr9	120176168	120176726	1	559	415.3194	57.753	12257	0
1_MACS_peak_21058_lociStitched	chr19	50784785	50785208	1	424	378.4158	20.8539	12258	0
1_MACS_peak_20234_lociStitched	chr19	45431712	45432230	1	519	376.4824	18.9588	12259	0
1_MACS_peak_35209_lociStitched	chr9	135588738	135589270	1	533	389.1048	31.654	12260	0
1_MACS_peak_28566_lociStitched	chr4	7131763	7132246	1	484	369.012	11.6886	12261	0
1_MACS_peak_15018_lociStitched	chr17	71587959	71588550	1	592	407.8491	50.5305	12262	0
1_MACS_peak_34317_lociStitched	chr9	46569	47094	1	526	439.1625	81.9525	12263	0
1_MACS_peak_31604_lociStitched	chr7	100528703	100529239	1	537	384.4728	27.2824	12264	0
1_MACS_peak_18863_lociStitched	chr19	17657478	17658001	1	524	428.9646	71.9125	12265	0
1_MACS_peak_18759_lociStitched	chr19	17088369	17088824	1	456	393.8025	36.764	12266	0
1_MACS_peak_32074_lociStitched	chr7	151627695	151628163	1	469	388.1124	31.122	12267	0
1_MACS_peak_25428_lociStitched	chr22	26224507	26225038	1	532	382.3731	25.4349	12268	0
1_MACS_peak_18024_lociStitched	chr19	8747460	8747999	1	540	429.0979	72.2799	12269	0
1_MACS_peak_27082_lociStitched	chr22	49259772	49260402	1	631	426.258	69.489	12270	0
1_MACS_peak_14363_lociStitched	chr17	42444612	42445138	1	527	404.5466	47.8134	12271	0
1_MACS_peak_3861_lociStitched	chr1	30121965	30122468	1	504	364.8762	8.1486	12272	0
2_MACS_peak_26713_lociStitched	chr22	45245769	45246438	2	583	373.1013	16.3905	12273	0
1_MACS_peak_35372_lociStitched	chr9	136246588	136247132	1	545	411.3728	54.672	12274	0
1_MACS_peak_12477_lociStitched	chr16	86789128	86789618	1	491	357.259	0.931	12275	0
1_MACS_peak_36556_lociStitched	chrX	25025134	25025669	1	536	371.0225	14.7125	12276	0
1_MACS_peak_1941_lociStitched	chr1	11597959	11598479	1	521	414.596	58.292	12277	0
1_MACS_peak_21761_lociStitched	chr2	26955981	26956497	1	517	411.252	54.954	12278	0
1_MACS_peak_32390_lociStitched	chr7	155962831	155963419	1	589	409.7772	53.508	12279	0
1_MACS_peak_26616_lociStitched	chr22	45081588	45082151	1	564	418.5342	62.2678	12280	0
1_MACS_peak_33837_lociStitched	chr8	143317272	143317804	1	533	372.4	16.1728	12281	0
1_MACS_peak_23148_lociStitched	chr20	56331797	56332329	1	533	385.7532	29.526	12282	0
1_MACS_peak_13700_lociStitched	chr17	18025789	18026234	1	446	391.0215	34.8435	12283	0
1_MACS_peak_27967_lociStitched	chr3	169378387	169378954	1	568	538.2531	182.1771	12284	0
1_MACS_peak_11744_lociStitched	chr16	28313421	28313962	1	542	407.6976	51.7196	12285	0
1_MACS_peak_29522_lociStitched	chr5	1013994	1014434	1	441	386.1	30.184	12286	0
1_MACS_peak_7038_lociStitched	chr11	3235126	3235706	1	581	399.33	43.442	12287	0
1_MACS_peak_5643_lociStitched	chr10	73280094	73280657	1	564	398.7729	42.9006	12288	0
1_MACS_peak_10562_lociStitched	chr15	52030015	52030584	1	570	382.0266	26.2878	12289	0
1_MACS_peak_13776_lociStitched	chr17	19106589	19107393	1	805	521.394	165.7848	12290	0
1_MACS_peak_23239_lociStitched	chr20	56603639	56604107	1	469	389.9376	34.398	12291	0
1_MACS_peak_3921_lociStitched	chr1	30409247	30409752	1	506	376.73	21.3615	12292	0
1_MACS_peak_2229_lociStitched	chr1	17386137	17386741	1	605	433.0076	77.6744	12293	0
1_MACS_peak_27717_lociStitched	chr3	50224928	50225555	1	628	411.5001	56.3673	12294	0
1_MACS_peak_11840_lociStitched	chr16	29640651	29641234	1	584	445.9367	90.8314	12295	0
1_MACS_peak_10608_lociStitched	chr15	66420356	66420912	1	557	380.86	25.854	12296	0
1_MACS_peak_26277_lociStitched	chr22	43670650	43671291	1	642	408.5093	53.5235	12297	0
1_MACS_peak_7659_lociStitched	chr11	66159083	66159542	1	460	387.4878	32.6349	12298	0
1_MACS_peak_19244_lociStitched	chr19	30573860	30574390	1	531	354.835	0	12299	0
1_MACS_peak_13835_lociStitched	chr17	21233887	21234463	1	577	495.36	140.544	12300	0
1_MACS_peak_17809_lociStitched	chr19	7881574	7882171	1	598	418.4373	63.6402	12301	0
1_MACS_peak_10356_lociStitched	chr14	105557665	105558076	1	412	362.6253	7.8501	12302	0
1_MACS_peak_21614_lociStitched	chr2	1584944	1585581	1	638	362.5804	7.8351	12303	0
1_MACS_peak_19241_lociStitched	chr19	30565027	30565676	1	650	393.3589	38.6155	12304	0
1_MACS_peak_32604_lociStitched	chr7	157633216	157633795	1	580	409.5267	54.8892	12305	0
1_MACS_peak_4091_lociStitched	chr1	30965102	30965547	1	446	370.329	15.7085	12306	0
1_MACS_peak_13609_lociStitched	chr17	8740465	8740961	1	497	380.0848	25.792	12307	0
1_MACS_peak_28824_lociStitched	chr4	7699371	7699854	1	484	382.7775	28.5453	12308	0
1_MACS_peak_10031_lociStitched	chr14	101076668	101077098	1	431	401.577	47.386	12309	0
1_MACS_peak_6340_lociStitched	chr10	134806744	134807191	1	448	382.4532	28.3398	12310	0
1_MACS_peak_4558_lociStitched	chr1	46920292	46920787	1	496	405.504	51.48	12311	0
1_MACS_peak_11918_lociStitched	chr16	31374641	31375155	1	515	372.4958	18.504	12312	0
1_MACS_peak_12942_lociStitched	chr17	630720	631268	1	549	365.516	11.5628	12313	0
1_MACS_peak_19668_lociStitched	chr19	38935844	38936472	1	629	417.4316	63.5536	12314	0
1_MACS_peak_9060_lociStitched	chr12	3292469	3293061	1	593	384.9776	31.1392	12315	0
1_MACS_peak_27063_lociStitched	chr22	47676711	47677167	1	457	399.912	46.1928	12316	0
1_MACS_peak_23047_lociStitched	chr20	49594364	49594860	1	497	383.5568	29.8592	12317	0
1_MACS_peak_1948_lociStitched	chr1	11615160	11615663	1	504	403.5066	49.8473	12318	0
1_MACS_peak_22458_lociStitched	chr20	1165311	1165769	1	459	379.0866	25.648	12319	0
1_MACS_peak_32566_lociStitched	chr7	157535664	157536153	1	490	399.9042	46.5039	12320	0
1_MACS_peak_13919_lociStitched	chr17	26091221	26091601	1	381	375.212	21.85	12321	0
2_MACS_peak_35902_lociStitched	chr9	137991715	137992300	2	572	379.7235	26.3835	12322	0
1_MACS_peak_9192_lociStitched	chr12	49210298	49210727	1	430	376.7907	23.5092	12323	0
1_MACS_peak_32580_lociStitched	chr7	157565578	157566060	1	483	382.949	29.7876	12324	0
2_MACS_peak_11002_lociStitched	chr15	82612402	82613080	2	628	381.036	27.9336	12325	0
1_MACS_peak_6_lociStitched	chr1	39587	40237	1	651	402.61	49.53	12326	0
1_MACS_peak_2994_lociStitched	chr1	19368027	19368524	1	498	362.2633	9.2939	12327	0
1_MACS_peak_8965_lociStitched	chr12	305574	306159	1	586	399.3795	46.449	12328	0
1_MACS_peak_5318_lociStitched	chr10	1228350	1228981	1	632	416.8386	63.9203	12329	0
1_MACS_peak_24392_lociStitched	chr21	43693837	43694327	1	491	386.365	33.565	12330	0
1_MACS_peak_2272_lociStitched	chr1	17470145	17470626	1	482	387.4936	34.7282	12331	0
