REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	OPM.2.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
1_MACS_peak_7763_lociStitched	chr13	53027100	53030885	1	3786	12338.7215	1249	1	CKAP2	TPTE2P3,THSD1,VPS36	CKAP2	1249	1
1_MACS_peak_21200_lociStitched	chr4	57622710	57626494	1	3785	20297.376	1250	1			SPINK2	1250	1
1_MACS_peak_7297_lociStitched	chr12	126837256	126841040	1	3785	7403.0176	1251	1			LOC100128554	1251	1
1_MACS_peak_18734_lociStitched	chr22	42014509	42018292	1	3784	18754.9791	1252	1	XRCC6,PPPDE2	PMM1	PPPDE2	1252	1
2_MACS_peak_21512_lociStitched	chr4	91047856	91051672	2	3784	36487.8288	1253	1	FAM190A		FAM190A	1253	1
3_MACS_peak_24989_lociStitched	chr6	107471431	107475315	3	3783	9438.5084	1254	1	PDSS2	BEND3	BEND3	1254	1
4_MACS_peak_15854_lociStitched	chr2	109829193	109833110	4	3783	9419.6016	1255	1	SH3RF3		MIR4265	1255	1
3_MACS_peak_2855_lociStitched	chr1	240626486	240630582	3	3783	8514.3552	1256	1	FMN2		GREM2	1256	1
3_MACS_peak_2438_lociStitched	chr1	206987552	206991607	3	3778	7406.4575	1257	1	IL19	IL19,IL20,IL10	IL19	1257	1
3_MACS_peak_23467_lociStitched	chr5	142497268	142501139	3	3775	6244.3101	1258	1	ARHGAP26		NR3C1	1258	1
3_MACS_peak_428_lociStitched	chr1	26577838	26581779	3	3775	7757.4644	1259	1	CCDC21	SH3BGRL3	CCDC21	1259	1
1_MACS_peak_2420_lociStitched	chr1	206735176	206738948	1	3773	13277.8172	1260	1	RASSF5	LGTN	RASSF5	1260	1
2_MACS_peak_28855_lociStitched	chr9	37186787	37190616	2	3771	11129.7543	1261	1	ZCCHC7		ZCCHC7	1261	1
1_MACS_peak_29389_lociStitched	chr9	112862709	112866476	1	3768	7196.4768	1262	1	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	1262	1
1_MACS_peak_3504_lociStitched	chr10	52381685	52385452	1	3768	14870.2325	1263	1	SGMS1		SGMS1	1263	1
3_MACS_peak_561_lociStitched	chr1	33562057	33566057	3	3768	8460	1264	1	ADC		ADC	1264	1
1_MACS_peak_21430_lociStitched	chr4	83292963	83296727	1	3765	24578.5436	1265	1	HNRNPD		HNRNPD	1265	1
1_MACS_peak_16274_lociStitched	chr2	165530568	165534332	1	3765	6328.0368	1266	1		SNORA70F	SNORA70F	1266	1
2_MACS_peak_13591_lociStitched	chr19	2254943	2258832	2	3765	15695.6151	1267	1	JSRP1	SF3A2,AMH,MIR4321,OAZ1,MIR1227,PLEKHJ1,C19orf35,LINGO3	JSRP1	1267	1
4_MACS_peak_20205_lociStitched	chr3	148867552	148871659	4	3765	8697.8046	1268	1	HPS3		HPS3	1268	1
1_MACS_peak_3392_lociStitched	chr10	35068373	35072136	1	3764	23907.4679	1269	1	PARD3		PARD3	1269	1
1_MACS_peak_1579_lociStitched	chr1	154598823	154602585	1	3763	21511.4922	1270	1	ADAR	ADAR	ADAR	1270	1
3_MACS_peak_14816_lociStitched	chr2	6070811	6074990	3	3762	8742.468	1271	1	LOC150622	LOC400940	LOC150622	1271	1
2_MACS_peak_7057_lociStitched	chr12	112449345	112453128	2	3761	24665.5383	1272	1	ERP29,TMEM116		ERP29	1272	1
3_MACS_peak_27695_lociStitched	chr8	50322623	50326616	3	3760	12590.7276	1273	1			C8orf22	1273	1
2_MACS_peak_6292_lociStitched	chr12	42753125	42757119	2	3760	15885.7356	1274	1	PPHLN1	ZCRB1	PPHLN1	1274	1
2_MACS_peak_13270_lociStitched	chr18	48404574	48408741	2	3758	16805.0943	1275	1	ME2		ME2	1275	1
2_MACS_peak_5215_lociStitched	chr11	70314321	70318143	2	3757	6978.5898	1276	1	SHANK2		CTTN	1276	1
1_MACS_peak_385_lociStitched	chr1	25347540	25351294	1	3755	15960.8818	1277	1			RUNX3	1277	1
2_MACS_peak_15538_lociStitched	chr2	70799647	70803470	2	3755	9407.6384	1278	1		TGFA	TGFA	1278	1
2_MACS_peak_22109_lociStitched	chr4	170190888	170194715	2	3755	12778.7357	1279	1	SH3RF1		SH3RF1	1279	1
2_MACS_peak_20126_lociStitched	chr3	138404642	138408504	2	3755	7658.7322	1280	1	PIK3CB		PIK3CB	1280	1
1_MACS_peak_6795_lociStitched	chr12	89432132	89435885	1	3754	9218.4939	1281	1			DUSP6	1281	1
5_MACS_peak_16535_lociStitched	chr2	197023378	197028018	5	3753	5938.272	1282	1	STK17B		STK17B	1282	1
3_MACS_peak_6236_lociStitched	chr12	32047774	32051746	3	3752	14062.0716	1283	1			C12orf35	1283	1
1_MACS_peak_2889_lociStitched	chr1	243416390	243420137	1	3748	17186.7396	1284	1	SDCCAG8,CEP170		CEP170	1284	1
3_MACS_peak_16160_lociStitched	chr2	151213125	151216982	3	3748	9028.8513	1285	1			RND3	1285	1
4_MACS_peak_2858_lociStitched	chr1	240635932	240640049	4	3744	5588.8275	1286	1	FMN2		GREM2	1286	1
2_MACS_peak_27170_lociStitched	chr7	155087986	155091772	2	3740	12418.4586	1287	1	INSIG1		INSIG1	1287	1
1_MACS_peak_11100_lociStitched	chr16	70555883	70559618	1	3736	17222.4585	1288	1	SF3B3,COG4	SNORD111B,MIR3647,SNORD111	SF3B3	1288	1
2_MACS_peak_28314_lociStitched	chr8	126301015	126304811	2	3736	6862.0292	1289	1	NSMCE2		TRIB1	1289	1
1_MACS_peak_2094_lociStitched	chr1	184653310	184657041	1	3732	11271.351	1290	1			EDEM3	1290	1
1_MACS_peak_22894_lociStitched	chr5	75697218	75700948	1	3731	13759.97	1291	1	IQGAP2		IQGAP2	1291	1
1_MACS_peak_17761_lociStitched	chr20	57481149	57484878	1	3730	12511.1679	1292	1	GNAS		GNAS	1292	1
1_MACS_peak_1714_lociStitched	chr1	159892182	159895910	1	3729	17880.6064	1293	1	TAGLN2	CCDC19,IGSF9,SLAMF9	TAGLN2	1293	1
1_MACS_peak_20445_lociStitched	chr3	177074892	177078619	1	3728	18340.567	1294	1			TBL1XR1	1294	1
2_MACS_peak_17168_lociStitched	chr20	7484134	7487910	2	3727	9970.1504	1295	1			HAO1	1295	1
1_MACS_peak_15577_lociStitched	chr2	74430961	74434686	1	3726	9293.875	1296	1	MTHFD2	MOBKL1B	MTHFD2	1296	1
3_MACS_peak_9470_lociStitched	chr15	45745977	45749836	3	3724	10368.7471	1297	1		C15orf48,MIR147B	MIR147B	1297	1
3_MACS_peak_17246_lociStitched	chr20	17834885	17838652	3	3723	9707.1823	1298	1			SNORD17	1298	1
2_MACS_peak_9712_lociStitched	chr15	65220355	65224150	2	3723	11991.0615	1299	1	ANKDD1A		ANKDD1A	1299	1
2_MACS_peak_6413_lociStitched	chr12	50502997	50506788	2	3722	11253.9626	1300	1	GPD1,C12orf62	SMARCD1	C12orf62	1300	1
6_MACS_peak_20875_lociStitched	chr4	10671901	10676116	6	3721	5597.9415	1301	1	CLNK		CLNK	1301	1
1_MACS_peak_27243_lociStitched	chr8	7998429	8002143	1	3715	16580.0388	1302	1			MIR548I3	1302	1
2_MACS_peak_23139_lociStitched	chr5	109139221	109143021	2	3714	8312.88	1303	1	MAN2A1		LOC100289673	1303	1
2_MACS_peak_5591_lociStitched	chr11	112665560	112669664	2	3714	6259.8312	1304	1			NCAM1	1304	1
1_MACS_peak_21968_lociStitched	chr4	153455742	153459454	1	3713	14313.472	1305	1	DKFZP434I0714,FBXW7	MIR3140	DKFZP434I0714	1305	1
3_MACS_peak_18899_lociStitched	chr3	5227754	5231663	3	3713	11776.2534	1306	1	EDEM1		EDEM1	1306	1
2_MACS_peak_1492_lociStitched	chr1	150811981	150815742	2	3712	6236.1141	1307	1	ARNT	CTSK	CTSK	1307	1
2_MACS_peak_27483_lociStitched	chr8	29197248	29201046	2	3711	6055.5312	1308	1	DUSP4		DUSP4	1308	1
2_MACS_peak_28146_lociStitched	chr8	104382304	104386210	2	3706	16912.1988	1309	1	CTHRC1	DCAF13,SLC25A32	CTHRC1	1309	1
2_MACS_peak_22076_lociStitched	chr4	165492085	165496090	2	3706	6973.9065	1310	1			MARCH1	1310	1
1_MACS_peak_6074_lociStitched	chr12	12848331	12852033	1	3703	13725.165	1311	1	GPR19	CDKN1B,APOLD1	GPR19	1311	1
2_MACS_peak_17401_lociStitched	chr20	32991320	32995078	2	3703	11160.8842	1312	1	ITCH		ITCH	1312	1
2_MACS_peak_2436_lociStitched	chr1	206974661	206978481	2	3703	9130.182	1313	1	IL19	IL19,IL10	IL19	1313	1
3_MACS_peak_157_lociStitched	chr1	9137629	9141516	3	3702	6074.6036	1314	1	SLC2A5	SLC2A5,GPR157	SLC2A5	1314	1
1_MACS_peak_12760_lociStitched	chr17	79478188	79481886	1	3699	14447.3464	1315	1	ACTG1	FSCN2,C17orf70	ACTG1	1315	1
2_MACS_peak_17749_lociStitched	chr20	56193091	56196865	2	3697	16492.7574	1316	1	ZBP1		ZBP1	1316	1
1_MACS_peak_15300_lociStitched	chr2	48131357	48135049	1	3693	11965.0336	1317	1	FBXO11	FBXO11	FBXO11	1317	1
