GENE_ID	locusLine	bin_1_H929_jia.bam
4_MACS_peak_14188_lociStitched	chr17(.):62784106-62796692	0.5689
1_MACS_peak_14192_lociStitched	chr17(.):62832361-62834172	1.6779
2_MACS_peak_14193_lociStitched	chr17(.):62914598-62920085	1.3749
1_MACS_peak_14195_lociStitched	chr17(.):62960875-62962936	1.3675
1_MACS_peak_14196_lociStitched	chr17(.):62969897-62972785	1.7942
2_MACS_peak_14197_lociStitched	chr17(.):62980871-62985762	1.6939
1_MACS_peak_14199_lociStitched	chr17(.):63009308-63010799	0.3857
2_MACS_peak_14200_lociStitched	chr17(.):63044854-63053946	1.1364
2_MACS_peak_14202_lociStitched	chr17(.):63093990-63097727	0.7169
1_MACS_peak_14204_lociStitched	chr17(.):63118333-63120196	1.2139
2_MACS_peak_14205_lociStitched	chr17(.):63555409-63561083	1.6985
1_MACS_peak_14207_lociStitched	chr17(.):63831428-63832478	0.4789
1_MACS_peak_14208_lociStitched	chr17(.):64072166-64073055	0.4301
1_MACS_peak_14209_lociStitched	chr17(.):64145229-64146514	0.4028
1_MACS_peak_14210_lociStitched	chr17(.):64187364-64188462	0.7611
1_MACS_peak_14211_lociStitched	chr17(.):64297709-64299951	1.6872
1_MACS_peak_14212_lociStitched	chr17(.):64437028-64438733	0.7818
1_MACS_peak_14213_lociStitched	chr17(.):64537114-64539177	0.8546
1_MACS_peak_14214_lociStitched	chr17(.):64598181-64598718	0.3421
1_MACS_peak_14215_lociStitched	chr17(.):64709083-64710876	0.837
1_MACS_peak_14216_lociStitched	chr17(.):64724062-64724784	0.3906
1_MACS_peak_14217_lociStitched	chr17(.):65166980-65168647	0.5554
1_MACS_peak_14218_lociStitched	chr17(.):65239990-65242538	2.6292
1_MACS_peak_14219_lociStitched	chr17(.):65289869-65290541	0.3092
1_MACS_peak_14220_lociStitched	chr17(.):65360211-65363520	1.4931
1_MACS_peak_14221_lociStitched	chr17(.):65372357-65375884	2.5307
1_MACS_peak_14222_lociStitched	chr17(.):65641820-65649828	3.1244
1_MACS_peak_14223_lociStitched	chr17(.):65674230-65677952	2.6223
2_MACS_peak_14224_lociStitched	chr17(.):65684385-65686488	0.483
2_MACS_peak_14226_lociStitched	chr17(.):65710269-65716051	1.1602
1_MACS_peak_14228_lociStitched	chr17(.):65761303-65762096	0.4438
1_MACS_peak_14229_lociStitched	chr17(.):65820766-65823885	2.6617
2_MACS_peak_14230_lociStitched	chr17(.):65988493-65992594	1.4803
1_MACS_peak_14232_lociStitched	chr17(.):66015236-66017212	1.1936
1_MACS_peak_14233_lociStitched	chr17(.):66030756-66033507	1.4444
2_MACS_peak_14234_lociStitched	chr17(.):66196563-66203704	1.4379
1_MACS_peak_14236_lociStitched	chr17(.):66230683-66236417	2.6917
1_MACS_peak_14237_lociStitched	chr17(.):66242821-66245886	2.6224
2_MACS_peak_14238_lociStitched	chr17(.):66254344-66260455	1.0224
1_MACS_peak_14240_lociStitched	chr17(.):66286342-66289829	2.8039
2_MACS_peak_14241_lociStitched	chr17(.):66387206-66395601	0.2535
1_MACS_peak_14243_lociStitched	chr17(.):66409598-66410395	0.4094
1_MACS_peak_14244_lociStitched	chr17(.):66431439-66437115	2.0911
3_MACS_peak_14245_lociStitched	chr17(.):66448705-66459744	4.2177
1_MACS_peak_14248_lociStitched	chr17(.):66476572-66477728	0.5194
1_MACS_peak_14249_lociStitched	chr17(.):66484048-66484789	0.5295
1_MACS_peak_14250_lociStitched	chr17(.):66507061-66510466	2.3966
1_MACS_peak_14251_lociStitched	chr17(.):66587104-66588598	0.7029
1_MACS_peak_14252_lociStitched	chr17(.):66745922-66746708	0.3533
1_MACS_peak_14253_lociStitched	chr17(.):66755188-66756417	1.2976
1_MACS_peak_14254_lociStitched	chr17(.):66770331-66771641	0.4954
1_MACS_peak_14255_lociStitched	chr17(.):66790828-66791725	0.4573
1_MACS_peak_14256_lociStitched	chr17(.):66958746-66959468	0.4687
1_MACS_peak_14257_lociStitched	chr17(.):67000636-67001367	0.4384
1_MACS_peak_14258_lociStitched	chr17(.):67321954-67324177	2.1934
1_MACS_peak_14259_lociStitched	chr17(.):67344739-67345394	0.3122
2_MACS_peak_14260_lociStitched	chr17(.):67362647-67372581	0.3593
1_MACS_peak_14262_lociStitched	chr17(.):67384588-67387017	1.412
1_MACS_peak_14263_lociStitched	chr17(.):67410221-67411814	0.6466
1_MACS_peak_14264_lociStitched	chr17(.):67447210-67448235	0.381
1_MACS_peak_14265_lociStitched	chr17(.):67512589-67514036	0.5282
1_MACS_peak_14266_lociStitched	chr17(.):67565146-67566169	0.6575
1_MACS_peak_14267_lociStitched	chr17(.):67576875-67578524	1.1172
1_MACS_peak_14268_lociStitched	chr17(.):67602645-67604891	0.826
2_MACS_peak_14269_lociStitched	chr17(.):67764778-67769246	0.2952
1_MACS_peak_14271_lociStitched	chr17(.):68164811-68166225	0.7398
1_MACS_peak_14272_lociStitched	chr17(.):68340285-68341283	0.4505
1_MACS_peak_14273_lociStitched	chr17(.):68400647-68403383	1.5215
1_MACS_peak_14274_lociStitched	chr17(.):68411514-68413217	0.8148
1_MACS_peak_14275_lociStitched	chr17(.):68546522-68546998	0.3376
1_MACS_peak_14276_lociStitched	chr17(.):69463363-69464123	0.3902
1_MACS_peak_14277_lociStitched	chr17(.):70025747-70027287	0.6232
1_MACS_peak_14278_lociStitched	chr17(.):70117057-70118341	0.3939
1_MACS_peak_14279_lociStitched	chr17(.):70377899-70378507	0.3084
1_MACS_peak_14280_lociStitched	chr17(.):70384911-70386265	0.5072
1_MACS_peak_14281_lociStitched	chr17(.):70443769-70444453	0.3491
1_MACS_peak_14282_lociStitched	chr17(.):70516647-70517828	0.5439
1_MACS_peak_14283_lociStitched	chr17(.):70554745-70556136	0.5404
1_MACS_peak_14284_lociStitched	chr17(.):70562390-70564034	0.7414
4_MACS_peak_14285_lociStitched	chr17(.):70583788-70602251	1.1386
1_MACS_peak_14289_lociStitched	chr17(.):70609071-70610343	0.594
1_MACS_peak_14290_lociStitched	chr17(.):70701767-70702867	0.3785
2_MACS_peak_14291_lociStitched	chr17(.):70715038-70724662	0.4928
2_MACS_peak_14293_lociStitched	chr17(.):70817653-70820802	1.5633
1_MACS_peak_14295_lociStitched	chr17(.):71087732-71089434	1.0711
1_MACS_peak_14296_lociStitched	chr17(.):71152011-71152737	0.393
1_MACS_peak_14297_lociStitched	chr17(.):71162856-71164113	0.4471
1_MACS_peak_14298_lociStitched	chr17(.):71187544-71190431	2.4268
3_MACS_peak_14299_lociStitched	chr17(.):71222931-71234446	1.0175
1_MACS_peak_14302_lociStitched	chr17(.):71286362-71288587	2.0623
2_MACS_peak_14303_lociStitched	chr17(.):71300888-71309093	0.7011
1_MACS_peak_14305_lociStitched	chr17(.):71563129-71563976	0.3625
1_MACS_peak_14306_lociStitched	chr17(.):71640547-71641628	0.4075
1_MACS_peak_14307_lociStitched	chr17(.):72015668-72017255	0.5208
1_MACS_peak_14308_lociStitched	chr17(.):72114150-72115646	0.5739
1_MACS_peak_14309_lociStitched	chr17(.):72199771-72201896	1.7247
1_MACS_peak_14310_lociStitched	chr17(.):72208274-72210440	0.9057
1_MACS_peak_14311_lociStitched	chr17(.):72312402-72313884	0.5691
1_MACS_peak_14312_lociStitched	chr17(.):72321733-72323202	0.7503
1_MACS_peak_14313_lociStitched	chr17(.):72375564-72376321	0.4376
1_MACS_peak_14314_lociStitched	chr17(.):72449707-72451270	0.7728
3_MACS_peak_14315_lociStitched	chr17(.):72458605-72470936	0.5638
1_MACS_peak_14318_lociStitched	chr17(.):72541540-72542556	0.4504
1_MACS_peak_14319_lociStitched	chr17(.):72635335-72636679	0.4871
1_MACS_peak_14320_lociStitched	chr17(.):72653233-72654346	0.5369
1_MACS_peak_14321_lociStitched	chr17(.):72682475-72687526	1.4196
6_MACS_peak_14322_lociStitched	chr17(.):72732198-72782200	2.4408
1_MACS_peak_14328_lociStitched	chr17(.):72851645-72853171	0.4754
2_MACS_peak_14329_lociStitched	chr17(.):72867753-72872183	1.4504
1_MACS_peak_14331_lociStitched	chr17(.):72919182-72919998	0.4847
1_MACS_peak_14332_lociStitched	chr17(.):72966941-72969433	1.1391
2_MACS_peak_14333_lociStitched	chr17(.):72977948-72984625	0.2303
1_MACS_peak_14335_lociStitched	chr17(.):73008138-73009831	1.5326
1_MACS_peak_14336_lociStitched	chr17(.):73029346-73031552	1.6513
1_MACS_peak_14337_lociStitched	chr17(.):73041950-73044576	1.8601
2_MACS_peak_14338_lociStitched	chr17(.):73061298-73064613	0.5365
2_MACS_peak_14340_lociStitched	chr17(.):73105266-73111181	0.631
1_MACS_peak_14342_lociStitched	chr17(.):73126543-73128564	2.5606
1_MACS_peak_14343_lociStitched	chr17(.):73148489-73151525	1.3735
1_MACS_peak_14344_lociStitched	chr17(.):73176937-73179970	2.8783
1_MACS_peak_14345_lociStitched	chr17(.):73200620-73202930	2.2911
1_MACS_peak_14346_lociStitched	chr17(.):73245159-73248514	1.9536
1_MACS_peak_14347_lociStitched	chr17(.):73256199-73259178	2.8122
1_MACS_peak_14348_lociStitched	chr17(.):73265856-73269139	2.8952
2_MACS_peak_14349_lociStitched	chr17(.):73284042-73292519	0.5905
1_MACS_peak_14351_lociStitched	chr17(.):73390064-73390940	0.4277
1_MACS_peak_14352_lociStitched	chr17(.):73399755-73402902	1.7759
1_MACS_peak_14353_lociStitched	chr17(.):73422556-73423475	0.6353
2_MACS_peak_14354_lociStitched	chr17(.):73451827-73456698	0.8445
2_MACS_peak_14356_lociStitched	chr17(.):73511096-73522688	0.5614
1_MACS_peak_14358_lociStitched	chr17(.):73567025-73568254	0.4833
1_MACS_peak_14359_lociStitched	chr17(.):73584783-73586012	0.5621
1_MACS_peak_14360_lociStitched	chr17(.):73629169-73630260	0.4898
1_MACS_peak_14361_lociStitched	chr17(.):73662429-73664420	1.1214
1_MACS_peak_14362_lociStitched	chr17(.):73670989-73671664	0.4089
1_MACS_peak_14363_lociStitched	chr17(.):73749079-73750772	1.6447
1_MACS_peak_14364_lociStitched	chr17(.):73759614-73761813	1.5511
3_MACS_peak_14365_lociStitched	chr17(.):73773949-73782548	1.8311
1_MACS_peak_14368_lociStitched	chr17(.):73850320-73853123	2.5177
3_MACS_peak_14369_lociStitched	chr17(.):73859689-73875761	1.6421
3_MACS_peak_14372_lociStitched	chr17(.):73891088-73906861	0.924
1_MACS_peak_14375_lociStitched	chr17(.):73936424-73937793	0.9354
1_MACS_peak_14376_lociStitched	chr17(.):73974257-73976638	3.2089
1_MACS_peak_14377_lociStitched	chr17(.):74066604-74069592	1.9464
1_MACS_peak_14378_lociStitched	chr17(.):74098730-74100607	1.9065
1_MACS_peak_14379_lociStitched	chr17(.):74117164-74118448	1.1041
2_MACS_peak_14380_lociStitched	chr17(.):74134489-74137966	0.7683
5_MACS_peak_14382_lociStitched	chr17(.):74168719-74190676	0.8988
1_MACS_peak_14387_lociStitched	chr17(.):74201850-74206703	1.9283
3_MACS_peak_14388_lociStitched	chr17(.):74235131-74246936	1.2574
1_MACS_peak_14391_lociStitched	chr17(.):74257428-74269412	4.4657
1_MACS_peak_14392_lociStitched	chr17(.):74348756-74350896	1.9454
1_MACS_peak_14393_lociStitched	chr17(.):74378509-74381339	2.3001
1_MACS_peak_14394_lociStitched	chr17(.):74415290-74417493	2.4046
1_MACS_peak_14395_lociStitched	chr17(.):74447376-74449518	1.5415
2_MACS_peak_14396_lociStitched	chr17(.):74461469-74464598	0.668
4_MACS_peak_14398_lociStitched	chr17(.):74474563-74503258	2.0335
1_MACS_peak_14402_lociStitched	chr17(.):74552535-74558280	1.7494
1_MACS_peak_14403_lociStitched	chr17(.):74667174-74668877	1.6598
1_MACS_peak_14404_lociStitched	chr17(.):74710853-74713305	0.585
2_MACS_peak_14405_lociStitched	chr17(.):74720673-74735953	2.1782
3_MACS_peak_14407_lociStitched	chr17(.):74774652-74790491	2.4243
1_MACS_peak_14410_lociStitched	chr17(.):74812257-74813341	0.4364
1_MACS_peak_14411_lociStitched	chr17(.):74834969-74837037	1.1014
2_MACS_peak_14412_lociStitched	chr17(.):74864212-74869359	0.4144
3_MACS_peak_14414_lociStitched	chr17(.):75082550-75093270	0.981
1_MACS_peak_14417_lociStitched	chr17(.):75123763-75124523	0.3753
4_MACS_peak_14418_lociStitched	chr17(.):75130795-75144409	2.0658
1_MACS_peak_14422_lociStitched	chr17(.):75183762-75185658	0.5575
1_MACS_peak_14423_lociStitched	chr17(.):75206221-75209740	1.371
1_MACS_peak_14424_lociStitched	chr17(.):75242653-75243808	1.0113
1_MACS_peak_14425_lociStitched	chr17(.):75262822-75263902	0.4673
1_MACS_peak_14426_lociStitched	chr17(.):75276841-75278181	0.6228
1_MACS_peak_14427_lociStitched	chr17(.):75327467-75328948	1.1264
1_MACS_peak_14428_lociStitched	chr17(.):75367015-75370753	2.0077
1_MACS_peak_14429_lociStitched	chr17(.):75425939-75426792	0.3323
1_MACS_peak_14430_lociStitched	chr17(.):75434594-75439485	2.2739
2_MACS_peak_14431_lociStitched	chr17(.):75461322-75469563	0.457
1_MACS_peak_14433_lociStitched	chr17(.):75522405-75525236	0.9858
1_MACS_peak_14434_lociStitched	chr17(.):75662354-75664052	0.9611
1_MACS_peak_14435_lociStitched	chr17(.):75685933-75687786	1.1885
1_MACS_peak_14436_lociStitched	chr17(.):75720293-75721207	0.3948
1_MACS_peak_14437_lociStitched	chr17(.):75842101-75843336	0.442
1_MACS_peak_14438_lociStitched	chr17(.):75953542-75956192	1.881
1_MACS_peak_14439_lociStitched	chr17(.):76014666-76019008	2.0791
1_MACS_peak_14440_lociStitched	chr17(.):76027057-76030634	1.1675
1_MACS_peak_14441_lociStitched	chr17(.):76077348-76080030	0.7489
6_MACS_peak_14442_lociStitched	chr17(.):76108278-76141392	1.8401
1_MACS_peak_14448_lociStitched	chr17(.):76150636-76151987	0.51
2_MACS_peak_14449_lociStitched	chr17(.):76163902-76173444	2.8708
2_MACS_peak_14451_lociStitched	chr17(.):76181713-76185472	1.1018
1_MACS_peak_14453_lociStitched	chr17(.):76209849-76211489	1.2826
1_MACS_peak_14454_lociStitched	chr17(.):76239031-76240815	0.3915
1_MACS_peak_14455_lociStitched	chr17(.):76249726-76250859	1.1225
1_MACS_peak_14456_lociStitched	chr17(.):76309666-76310785	0.8133
5_MACS_peak_14457_lociStitched	chr17(.):76337092-76357311	1.1494
2_MACS_peak_14462_lociStitched	chr17(.):76373941-76382806	0.531
1_MACS_peak_14464_lociStitched	chr17(.):76480192-76481574	0.6329
1_MACS_peak_14465_lociStitched	chr17(.):76712485-76715022	0.8201
1_MACS_peak_14466_lociStitched	chr17(.):76735323-76736228	0.4133
1_MACS_peak_14467_lociStitched	chr17(.):76744027-76745881	0.5922
1_MACS_peak_14468_lociStitched	chr17(.):76754794-76755752	0.4008
2_MACS_peak_14469_lociStitched	chr17(.):76775798-76780662	1.3496
1_MACS_peak_14471_lociStitched	chr17(.):76835222-76838185	1.7482
2_MACS_peak_14472_lociStitched	chr17(.):76881794-76889513	2.522
1_MACS_peak_14474_lociStitched	chr17(.):76918571-76922235	2.7691
1_MACS_peak_14475_lociStitched	chr17(.):76928639-76931416	3.0145
1_MACS_peak_14476_lociStitched	chr17(.):76967085-76968169	0.5149
1_MACS_peak_14477_lociStitched	chr17(.):76982461-76983251	0.3551
1_MACS_peak_14478_lociStitched	chr17(.):77004609-77006695	1.6638
1_MACS_peak_14479_lociStitched	chr17(.):77070925-77072103	1.0515
1_MACS_peak_14480_lociStitched	chr17(.):77327144-77328547	0.4723
1_MACS_peak_14481_lociStitched	chr17(.):77335463-77337757	0.8632
1_MACS_peak_14482_lociStitched	chr17(.):77685373-77687425	0.6305
2_MACS_peak_14483_lociStitched	chr17(.):77701811-77708381	0.9431
2_MACS_peak_14485_lociStitched	chr17(.):77715429-77720783	0.279
1_MACS_peak_14487_lociStitched	chr17(.):77750970-77753324	1.5253
2_MACS_peak_14488_lociStitched	chr17(.):77769571-77775373	1.0817
1_MACS_peak_14490_lociStitched	chr17(.):77785039-77788127	2.2524
2_MACS_peak_14491_lociStitched	chr17(.):77809608-77818972	2.2263
1_MACS_peak_14493_lociStitched	chr17(.):77826190-77827285	0.6795
2_MACS_peak_14494_lociStitched	chr17(.):77835159-77842477	0.7307
1_MACS_peak_14496_lociStitched	chr17(.):77875830-77876907	0.421
1_MACS_peak_14497_lociStitched	chr17(.):77893274-77896686	2.312
1_MACS_peak_14498_lociStitched	chr17(.):77964664-77969453	4.5456
2_MACS_peak_14499_lociStitched	chr17(.):77979181-77982926	0.3987
3_MACS_peak_14501_lociStitched	chr17(.):78002326-78010951	0.8469
1_MACS_peak_14504_lociStitched	chr17(.):78056168-78056892	0.4636
1_MACS_peak_14505_lociStitched	chr17(.):78074490-78076487	1.6848
1_MACS_peak_14506_lociStitched	chr17(.):78118271-78122236	1.4142
1_MACS_peak_14507_lociStitched	chr17(.):78192339-78194972	2.1871
3_MACS_peak_14508_lociStitched	chr17(.):78228137-78239015	1.1711
1_MACS_peak_14511_lociStitched	chr17(.):78388502-78390026	1.0035
2_MACS_peak_14512_lociStitched	chr17(.):78427777-78432212	0.8663
1_MACS_peak_14514_lociStitched	chr17(.):78518120-78519798	0.9464
1_MACS_peak_14515_lociStitched	chr17(.):78806277-78807451	0.4393
1_MACS_peak_14516_lociStitched	chr17(.):78964809-78966813	1.3093
1_MACS_peak_14517_lociStitched	chr17(.):79007966-79009438	0.5176
1_MACS_peak_14518_lociStitched	chr17(.):79184226-79185378	0.5451
1_MACS_peak_14519_lociStitched	chr17(.):79195688-79196872	0.7782
1_MACS_peak_14520_lociStitched	chr17(.):79211837-79214871	1.5806
1_MACS_peak_14521_lociStitched	chr17(.):79258648-79260054	0.7814
1_MACS_peak_14522_lociStitched	chr17(.):79267491-79270232	2.5052
1_MACS_peak_14523_lociStitched	chr17(.):79302973-79304280	0.5222
1_MACS_peak_14524_lociStitched	chr17(.):79318009-79320806	1.9611
2_MACS_peak_14525_lociStitched	chr17(.):79360404-79374355	1.6571
3_MACS_peak_14527_lociStitched	chr17(.):79451247-79462811	0.4042
2_MACS_peak_14530_lociStitched	chr17(.):79476205-79487126	1.8119
1_MACS_peak_14532_lociStitched	chr17(.):79518181-79521201	1.3621
1_MACS_peak_14533_lociStitched	chr17(.):79564991-79566199	0.6392
1_MACS_peak_14534_lociStitched	chr17(.):79581068-79582362	0.5591
2_MACS_peak_14535_lociStitched	chr17(.):79596884-79604740	0.8139
1_MACS_peak_14537_lociStitched	chr17(.):79632276-79634629	1.9229
1_MACS_peak_14538_lociStitched	chr17(.):79649767-79652612	1.179
1_MACS_peak_14539_lociStitched	chr17(.):79668223-79671984	2.2551
1_MACS_peak_14540_lociStitched	chr17(.):79678077-79680706	1.4253
1_MACS_peak_14541_lociStitched	chr17(.):79789328-79792123	1.7245
1_MACS_peak_14542_lociStitched	chr17(.):79816139-79820516	2.5066
1_MACS_peak_14543_lociStitched	chr17(.):79826905-79830769	2.9389
1_MACS_peak_14544_lociStitched	chr17(.):79847869-79850734	1.9086
2_MACS_peak_14545_lociStitched	chr17(.):79868473-79876719	0.3289
1_MACS_peak_14547_lociStitched	chr17(.):79883900-79886892	1.8726
1_MACS_peak_14548_lociStitched	chr17(.):79893386-79896047	1.9286
1_MACS_peak_14549_lociStitched	chr17(.):79917443-79918382	0.641
1_MACS_peak_14550_lociStitched	chr17(.):79934421-79936590	1.7433
3_MACS_peak_14551_lociStitched	chr17(.):79978981-79996082	0.5135
1_MACS_peak_14554_lociStitched	chr17(.):80008886-80010737	1.1665
1_MACS_peak_14555_lociStitched	chr17(.):80022123-80024414	1.1845
2_MACS_peak_14556_lociStitched	chr17(.):80054333-80065284	1.35
3_MACS_peak_14558_lociStitched	chr17(.):80163689-80175135	0.3338
1_MACS_peak_14561_lociStitched	chr17(.):80185440-80187511	1.8241
1_MACS_peak_14562_lociStitched	chr17(.):80195951-80196850	0.4732
1_MACS_peak_14563_lociStitched	chr17(.):80230077-80232154	2.3775
3_MACS_peak_14564_lociStitched	chr17(.):80249753-80259435	1.2831
2_MACS_peak_14567_lociStitched	chr17(.):80292227-80297994	0.5328
3_MACS_peak_14569_lociStitched	chr17(.):80307480-80321548	1.4226
1_MACS_peak_14572_lociStitched	chr17(.):80327578-80330713	3.5165
2_MACS_peak_14573_lociStitched	chr17(.):80358120-80361688	0.7449
1_MACS_peak_14575_lociStitched	chr17(.):80375507-80378131	1.2689
1_MACS_peak_14576_lociStitched	chr17(.):80386817-80388424	0.6556
2_MACS_peak_14577_lociStitched	chr17(.):80405776-80417975	2.1286
4_MACS_peak_14579_lociStitched	chr17(.):80451622-80465622	0.514
1_MACS_peak_14583_lociStitched	chr17(.):80476387-80479504	2.1407
1_MACS_peak_14584_lociStitched	chr17(.):80492678-80495213	0.7339
2_MACS_peak_14585_lociStitched	chr17(.):80509346-80512731	0.3549
1_MACS_peak_14587_lociStitched	chr17(.):80550606-80552145	1.1233
1_MACS_peak_14588_lociStitched	chr17(.):80604592-80607596	1.2149
5_MACS_peak_14589_lociStitched	chr17(.):80654835-80675757	1.0134
1_MACS_peak_14594_lociStitched	chr17(.):80708663-80711009	1.2666
2_MACS_peak_14595_lociStitched	chr17(.):80739758-80747782	0.971
1_MACS_peak_14597_lociStitched	chr17(.):80820836-80823178	1.8631
2_MACS_peak_14598_lociStitched	chr17(.):81008831-81010736	0.9762
1_MACS_peak_14600_lociStitched	chr17(.):81036654-81038778	1.0552
1_MACS_peak_14601_lociStitched	chr18(.):10359-11792	0.726
2_MACS_peak_14602_lociStitched	chr18(.):73023-76516	0.5372
3_MACS_peak_14606_lociStitched	chr18(.):135884-142023	0.8335
1_MACS_peak_14609_lociStitched	chr18(.):157941-160219	1.9921
1_MACS_peak_14610_lociStitched	chr18(.):267059-269358	2.2181
1_MACS_peak_14611_lociStitched	chr18(.):370368-372712	1.2016
1_MACS_peak_14612_lociStitched	chr18(.):393825-395011	0.4544
1_MACS_peak_14613_lociStitched	chr18(.):402148-402984	0.4638
1_MACS_peak_14614_lociStitched	chr18(.):518422-520068	0.7663
1_MACS_peak_14615_lociStitched	chr18(.):535635-536282	0.3876
1_MACS_peak_14616_lociStitched	chr18(.):551177-552068	0.5805
1_MACS_peak_14617_lociStitched	chr18(.):656028-659509	2.1649
1_MACS_peak_14618_lociStitched	chr18(.):710475-713214	2.0183
4_MACS_peak_14619_lociStitched	chr18(.):791131-813808	0.8773
3_MACS_peak_14623_lociStitched	chr18(.):830124-832506	0.3758
1_MACS_peak_14626_lociStitched	chr18(.):976316-977157	0.3893
1_MACS_peak_14627_lociStitched	chr18(.):1521589-1522403	0.3514
1_MACS_peak_14628_lociStitched	chr18(.):2247117-2247792	0.4051
1_MACS_peak_14629_lociStitched	chr18(.):2292713-2294626	1.2353
1_MACS_peak_14630_lociStitched	chr18(.):2324836-2327943	0.5288
1_MACS_peak_14631_lociStitched	chr18(.):2569181-2574656	2.3154
1_MACS_peak_14632_lociStitched	chr18(.):2605088-2607014	0.8465
1_MACS_peak_14633_lociStitched	chr18(.):2635489-2643843	2.9125
1_MACS_peak_14634_lociStitched	chr18(.):2654417-2660010	2.8359
