REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13.bam	40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
2_MACS_peak_30001_lociStitched	chr4	8062246	8063983	2	1358	1590.3971999999999	132.3594
2_MACS_peak_11659_lociStitched	chr15	101849252	101850987	2	872	1182.229	141.0555
3_MACS_peak_34931_lociStitched	chr8	143059851	143061586	3	1671	1606.0895	144.8725
2_MACS_peak_26491_lociStitched	chr22	25798507	25800240	2	753	1059.0363	96.3548
2_MACS_peak_26056_lociStitched	chr22	18980711	18982442	2	1561	1677.5121	115.28460000000001
2_MACS_peak_33516_lociStitched	chr7	155785888	155787619	2	1520	1731.1731	154.2321
1_MACS_peak_8914_lociStitched	chr11	119487335	119489065	1	1731	1831.205	181.47699999999998
2_MACS_peak_12543_lociStitched	chr16	56692473	56694203	2	1317	1614.4360000000001	213.655
2_MACS_peak_15303_lociStitched	chr17	43755629	43757359	2	1362	1419.638	133.383
2_MACS_peak_17875_lociStitched	chr19	5437646	5439376	2	1691	1732.422	189.608
3_MACS_peak_33117_lociStitched	chr7	150643513	150645243	3	1539	1600.077	176.806
2_MACS_peak_8937_lociStitched	chr11	119664138	119665867	2	1626	1520.4825999999998	219.2372
1_MACS_peak_24651_lociStitched	chr20	58019414	58021143	1	1730	1682.1441	181.0263
2_MACS_peak_33877_lociStitched	chr7	158058446	158060174	2	1665	1661.472	143.5968
2_MACS_peak_1531_lociStitched	chr1	8280372	8282099	2	744	1185.9309	183.2347
2_MACS_peak_20581_lociStitched	chr19	41443451	41445178	2	785	1200.0923	71.8432
3_MACS_peak_21829_lociStitched	chr19	51089093	51090820	3	1356	1667.7639	178.7445
3_MACS_peak_22156_lociStitched	chr19	55493747	55495474	3	1022	1278.3254	145.2407
3_MACS_peak_37402_lociStitched	chr9	140399226	140400953	3	1097	1106.3162	116.3998
2_MACS_peak_7875_lociStitched	chr11	69263123	69264849	2	1512	1384.4246	113.57079999999999
2_MACS_peak_17068_lociStitched	chr17	80993927	80995653	2	965	1082.3745999999999	155.5126
2_MACS_peak_27377_lociStitched	chr22	43643167	43644892	2	733	1180.59	89.01
2_MACS_peak_28248_lociStitched	chr22	50055012	50056737	2	996	1410.36	117.47249999999998
2_MACS_peak_14623_lociStitched	chr17	20346134	20347858	2	822	1302.1372	148.4364
2_MACS_peak_21272_lociStitched	chr19	48106134	48107858	2	1579	1608.1471999999999	162.918
1_MACS_peak_18907_lociStitched	chr19	14378742	14380465	1	1724	2239.2108000000003	187.2901
1_MACS_peak_23953_lociStitched	chr20	46523282	46525005	1	1724	5706.0591	688.1662
2_MACS_peak_30680_lociStitched	chr5	2141758	2143481	2	1347	1604.4576	111.3058
2_MACS_peak_33311_lociStitched	chr7	154963401	154965124	2	976	1375.8155	179.5366
1_MACS_peak_17100_lociStitched	chr17	81092195	81093917	1	1723	2037.4704000000002	168.2394
3_MACS_peak_27203_lociStitched	chr22	40001629	40003351	3	1321	1547.2169999999999	176.6772
1_MACS_peak_33092_lociStitched	chr7	142552738	142554460	1	1723	1994.9370000000001	276.2088
2_MACS_peak_26388_lociStitched	chr22	25015762	25017482	2	1371	1429.32	269.18
2_MACS_peak_28637_lociStitched	chr3	14626738	14628458	2	1548	1609.06	169.076
3_MACS_peak_3914_lociStitched	chr1	30393257	30394976	3	1154	1537.3017	146.9745
1_MACS_peak_35608_lociStitched	chr9	38067021	38068740	1	1720	2635.3988999999997	154.8819
1_MACS_peak_17366_lociStitched	chr19	1401652	1403369	1	1718	2195.5279	262.0142
2_MACS_peak_19028_lociStitched	chr19	15035442	15037159	2	1043	1332.2203	139.4204
2_MACS_peak_22916_lociStitched	chr2	199246196	199247913	2	809	1385.6190000000001	116.2409
2_MACS_peak_29725_lociStitched	chr4	7361710	7363427	2	995	1511.6468	61.9837
1_MACS_peak_12513_lociStitched	chr16	50582847	50584563	1	1717	2105.8752	187.3872
2_MACS_peak_11876_lociStitched	chr16	1995876	1997591	2	1531	1528.065	118.33500000000001
2_MACS_peak_14277_lociStitched	chr17	7647711	7649426	2	837	1241.1455	203.74200000000002
2_MACS_peak_37059_lociStitched	chr9	138285715	138287430	2	833	1131.9	119.5355
2_MACS_peak_849_lociStitched	chr1	5325141	5326854	2	934	1243.2954	95.928
2_MACS_peak_4570_lociStitched	chr1	38469014	38470727	2	1408	1798.1361000000002	211.7268
1_MACS_peak_11981_lociStitched	chr16	3075558	3077270	1	1713	1587.7088	79.7792
2_MACS_peak_16323_lociStitched	chr17	74588956	74590668	2	1632	1688.2032	205.2688
1_MACS_peak_33021_lociStitched	chr7	123172425	123174137	1	1713	2360.6768	321.3424
2_MACS_peak_30732_lociStitched	chr5	94955643	94957354	2	786	1383.8568	145.6061
2_MACS_peak_33398_lociStitched	chr7	155257531	155259242	2	1591	1573.2645	175.8908
2_MACS_peak_12427_lociStitched	chr16	31168728	31170435	2	860	1276.1532	199.71900000000002
2_MACS_peak_30508_lociStitched	chr5	1080619	1082326	2	1174	1471.6046999999999	108.05309999999999
2_MACS_peak_34515_lociStitched	chr8	22766659	22768366	2	1288	1319.1696000000002	227.031
1_MACS_peak_8875_lociStitched	chr11	119352113	119353819	1	1707	1713.8475999999998	179.64180000000002
1_MACS_peak_18570_lociStitched	chr19	11331839	11333545	1	1707	1758.033	143.1334
1_MACS_peak_5223_lociStitched	chr1	212872477	212874182	1	1706	2287.5984999999996	283.712
2_MACS_peak_23795_lociStitched	chr20	39993254	39994959	2	1627	1874.4769999999999	167.09
2_MACS_peak_8865_lociStitched	chr11	119237820	119239524	2	1154	1489.296	199.0272
2_MACS_peak_23476_lociStitched	chr20	25063649	25065353	2	1417	1152.2448	113.9976
2_MACS_peak_24734_lociStitched	chr20	58256691	58258395	2	821	1468.6776	219.816
2_MACS_peak_15437_lociStitched	chr17	46619239	46620942	2	1674	1797.8571000000002	247.1053
2_MACS_peak_15823_lociStitched	chr17	71418387	71420090	2	1110	1379.7706	74.42110000000001
2_MACS_peak_15937_lociStitched	chr17	71719784	71721487	2	798	1156.8479	166.21280000000002
1_MACS_peak_27607_lociStitched	chr22	44885085	44886788	1	1704	1864.4444	200.7837
2_MACS_peak_1509_lociStitched	chr1	8204342	8206044	2	1586	1483.2930000000001	172.92319999999998
2_MACS_peak_8197_lociStitched	chr11	70403447	70405149	2	1626	1784.7172	49.5282
2_MACS_peak_12964_lociStitched	chr16	85435603	85437305	2	1313	1277.6914000000002	74.2072
3_MACS_peak_29608_lociStitched	chr4	6660388	6662090	3	1432	1457.0822	148.75480000000002
2_MACS_peak_9889_lociStitched	chr12	113494545	113496246	2	1120	1399.4127	36.5715
2_MACS_peak_20814_lociStitched	chr19	42565457	42567158	2	1182	1304.8371	145.2654
2_MACS_peak_10643_lociStitched	chr14	104746160	104747860	2	1583	1721.08	56.1
2_MACS_peak_3540_lociStitched	chr1	23270822	23272521	2	1180	1470.4845	176.0164
2_MACS_peak_5456_lociStitched	chr10	27546731	27548430	2	1008	1147.8444	180.094
2_MACS_peak_23239_lociStitched	chr2	241750866	241752565	2	1440	1535.7261	95.144
3_MACS_peak_1585_lociStitched	chr1	8983893	8985591	3	1343	1408.1514	171.1584
2_MACS_peak_5352_lociStitched	chr10	821562	823260	2	761	943.4087999999999	201.5526
2_MACS_peak_9676_lociStitched	chr12	53187985	53189683	2	961	1276.2168000000001	100.6914
3_MACS_peak_26397_lociStitched	chr22	25054135	25055832	3	1488	1124.9413000000002	178.3547
3_MACS_peak_8820_lociStitched	chr11	118045516	118047212	3	1185	1351.712	201.6544
2_MACS_peak_9640_lociStitched	chr12	53037484	53039180	2	1029	1399.7088	115.328
2_MACS_peak_21079_lociStitched	chr19	46726118	46727814	2	1573	1580.1632	142.6336
1_MACS_peak_31361_lociStitched	chr6	30774576	30776270	1	1695	1864.4164	170.7552
2_MACS_peak_33890_lociStitched	chr7	158113996	158115690	2	749	1336.566	164.6568
3_MACS_peak_21695_lociStitched	chr19	50240209	50241902	3	1142	1100.1114	128.49869999999999
2_MACS_peak_2594_lociStitched	chr1	18415781	18417473	2	800	979.1604	54.144
3_MACS_peak_13154_lociStitched	chr16	86474268	86475960	3	1155	1285.5816	55.497600000000006
2_MACS_peak_4503_lociStitched	chr1	37571860	37573551	2	755	1341.8084999999999	165.2107
2_MACS_peak_10815_lociStitched	chr14	105364170	105365861	2	1464	1645.8503	82.85900000000001
3_MACS_peak_29245_lociStitched	chr4	1548761	1550452	3	1566	1547.6032	103.3201
2_MACS_peak_10638_lociStitched	chr14	104732955	104734645	2	751	1197.703	59.826
2_MACS_peak_22589_lociStitched	chr2	45168687	45170377	2	747	1153.087	116.103
2_MACS_peak_35098_lociStitched	chr8	143598616	143600306	2	1625	1487.369	134.017
1_MACS_peak_11894_lociStitched	chr16	2192819	2194508	1	1690	1775.8146	249.46529999999998
2_MACS_peak_21535_lociStitched	chr19	49252800	49254489	2	1429	1759.4313000000002	113.5008
2_MACS_peak_29568_lociStitched	chr4	6475913	6477602	2	706	1054.7805	63.3375
2_MACS_peak_568_lociStitched	chr1	4107608	4109296	2	1465	1494.2176	94.02159999999999
2_MACS_peak_11271_lociStitched	chr15	74505532	74507220	2	976	1420.1144000000002	166.268
2_MACS_peak_14227_lociStitched	chr17	7246208	7247896	2	908	1394.4568	141.11679999999998
2_MACS_peak_32603_lociStitched	chr7	75856208	75857896	2	775	929.244	180.9536
1_MACS_peak_32654_lociStitched	chr7	98465956	98467644	1	1689	1933.604	139.9352
2_MACS_peak_37657_lociStitched	chrX	153081557	153083245	2	1123	1365.2544	146.5184
1_MACS_peak_6295_lociStitched	chr10	133957106	133958793	1	1688	1441.2041	85.3622
2_MACS_peak_14315_lociStitched	chr17	7818459	7820146	2	1253	1333.0674000000001	155.5414
2_MACS_peak_13238_lociStitched	chr16	87080316	87082001	2	727	1184.892	69.2535
1_MACS_peak_18474_lociStitched	chr19	10022848	10024533	1	1686	1856.7015000000001	44.484
2_MACS_peak_22690_lociStitched	chr2	96461661	96463346	2	755	852.1045	150.63899999999998
2_MACS_peak_29024_lociStitched	chr3	138667596	138669281	2	883	1330.8129999999999	94.02300000000001
2_MACS_peak_4487_lociStitched	chr1	37537098	37538782	2	1682	1815.5204	89.0836
2_MACS_peak_23230_lociStitched	chr2	241714612	241716296	2	702	1171.222	25.596799999999998
3_MACS_peak_31797_lociStitched	chr6	150232826	150234510	3	1161	1350.3996	149.5392
2_MACS_peak_15979_lociStitched	chr17	71968807	71970489	2	1390	1458.1258	218.49179999999998
3_MACS_peak_26833_lociStitched	chr22	31258309	31259991	3	1265	1538.0208	97.55600000000001
3_MACS_peak_10252_lociStitched	chr14	74724762	74726443	3	1355	1479.9524	73.4597
2_MACS_peak_10368_lociStitched	chr14	101107225	101108906	2	785	948.084	48.2447
2_MACS_peak_21704_lociStitched	chr19	50260611	50262292	2	1619	1504.3269	139.523
2_MACS_peak_15525_lociStitched	chr17	47350049	47351729	2	698	968.3520000000001	158.256
2_MACS_peak_6614_lociStitched	chr10	135480573	135482251	2	1222	1302.7992	267.3054
2_MACS_peak_17583_lociStitched	chr19	3251298	3252976	2	1638	1587.2202	152.0268
3_MACS_peak_10962_lociStitched	chr14	106132935	106134612	3	1285	1211.1294	50.8131
2_MACS_peak_965_lociStitched	chr1	5692045	5693721	2	878	1108.1712	89.3308
1_MACS_peak_31301_lociStitched	chr6	10886746	10888422	1	1677	1942.8192	205.9804
3_MACS_peak_31930_lociStitched	chr7	473862	475538	3	1300	1240.4076	154.192
2_MACS_peak_33073_lociStitched	chr7	139206240	139207916	2	754	1094.5956	194.2484
1_MACS_peak_34597_lociStitched	chr8	86738824	86740500	1	1677	1584.4904000000001	327.8256
2_MACS_peak_20489_lociStitched	chr19	40990762	40992437	2	918	1196.1174999999998	176.88
2_MACS_peak_29951_lociStitched	chr4	7930089	7931764	2	856	1351.2224999999999	182.4075
2_MACS_peak_14066_lociStitched	chr17	6350956	6352630	2	937	1210.9716	155.1798
1_MACS_peak_30756_lociStitched	chr5	137801254	137802928	1	1675	2318.6574	224.65080000000003
2_MACS_peak_31178_lociStitched	chr5	179894121	179895794	2	787	1264.788	110.2507
2_MACS_peak_8876_lociStitched	chr11	119355927	119357599	2	691	926.1207999999999	178.7368
2_MACS_peak_11126_lociStitched	chr15	66285500	66287171	2	1142	1290.6804	124.32239999999999
3_MACS_peak_19010_lociStitched	chr19	14890342	14892013	3	1272	1285.6674	89.0643
2_MACS_peak_2657_lociStitched	chr1	18536560	18538230	2	1116	1333.495	167.501
2_MACS_peak_26816_lociStitched	chr22	30960607	30962277	2	1248	1507.509	182.698
2_MACS_peak_30219_lociStitched	chr4	8745633	8747303	2	1462	1401.798	145.958
1_MACS_peak_31663_lociStitched	chr6	37666963	37668633	1	1671	1473.7749999999999	215.26299999999998
2_MACS_peak_2754_lociStitched	chr1	18774937	18776606	2	917	1209.8581	211.6292
2_MACS_peak_10372_lociStitched	chr14	101121782	101123450	2	893	1267.1796000000002	93.408
2_MACS_peak_12704_lociStitched	chr16	84464866	84466534	2	819	1044.168	61.715999999999994
2_MACS_peak_23358_lociStitched	chr2	242972276	242973944	2	992	1049.3388	157.626
3_MACS_peak_11918_lociStitched	chr16	2387734	2389401	3	1510	1436.2872	157.3648
2_MACS_peak_14874_lociStitched	chr17	35218431	35220098	2	797	1210.0753	121.52430000000001
3_MACS_peak_21917_lociStitched	chr19	51413284	51414951	3	1406	1394.7789	182.5365
2_MACS_peak_32536_lociStitched	chr7	73313927	73315594	2	1186	1190.5713999999998	115.85650000000001
1_MACS_peak_33279_lociStitched	chr7	154659624	154661291	1	1668	1883.2098999999998	308.5617
2_MACS_peak_14117_lociStitched	chr17	6597063	6598729	2	1320	1475.9094	221.7446
2_MACS_peak_18708_lociStitched	chr19	13282058	13283724	2	958	1372.2842	206.2508
2_MACS_peak_28188_lociStitched	chr22	49444359	49446025	2	692	1254.3314	191.42340000000002
2_MACS_peak_35741_lociStitched	chr9	124990387	124992053	2	1173	1276.156	175.763
2_MACS_peak_17191_lociStitched	chr18	77532329	77533994	2	1262	1474.3574999999998	124.54200000000002
2_MACS_peak_30506_lociStitched	chr5	1035801	1037466	2	752	1072.7595	51.282000000000004
2_MACS_peak_6617_lociStitched	chr10	135487080	135488744	2	1255	1077.6064	322.9824
2_MACS_peak_9997_lociStitched	chr12	132979801	132981465	2	667	1018.7008	51.251200000000004
3_MACS_peak_4206_lociStitched	chr1	31696923	31698586	3	1047	1131.5052	163.9718
3_MACS_peak_32613_lociStitched	chr7	75876342	75878004	3	957	1236.8604	100.8834
2_MACS_peak_9173_lociStitched	chr12	330491	332151	2	1591	1495.66	177.786
2_MACS_peak_11899_lociStitched	chr16	2286558	2288218	2	1119	1410.834	132.966
2_MACS_peak_14729_lociStitched	chr17	26098955	26100615	2	926	1162.996	94.454
2_MACS_peak_30523_lociStitched	chr5	1117013	1118673	2	686	871.0020000000001	179.28
2_MACS_peak_24776_lociStitched	chr20	59828329	59829988	2	1501	1697.6547000000003	84.94080000000001
1_MACS_peak_11649_lociStitched	chr15	96897505	96899163	1	1659	1678.5592	170.2766
1_MACS_peak_2036_lociStitched	chr1	12675824	12677481	1	1658	1561.0597	186.0811
2_MACS_peak_28109_lociStitched	chr22	48476551	48478208	2	1364	1365.8651	252.02970000000002
3_MACS_peak_5986_lociStitched	chr10	102615505	102617161	3	1291	1262.3688	114.7608
2_MACS_peak_18754_lociStitched	chr19	13374610	13376266	2	1442	1920.9599999999998	173.71439999999998
2_MACS_peak_13713_lociStitched	chr17	207345	209000	2	904	1221.5555	121.6425
2_MACS_peak_36553_lociStitched	chr9	136330093	136331748	2	1005	1292.2240000000002	103.27199999999999
2_MACS_peak_11197_lociStitched	chr15	74094171	74095825	2	1390	1638.287	85.51180000000001
2_MACS_peak_23675_lociStitched	chr20	31884833	31886487	2	1214	1442.288	179.2936
3_MACS_peak_32142_lociStitched	chr7	1748647	1750301	3	978	1143.741	115.1184
2_MACS_peak_10396_lociStitched	chr14	101171754	101173407	2	762	1121.0646000000002	34.2171
2_MACS_peak_10526_lociStitched	chr14	103624106	103625759	2	1365	1336.9464	85.6254
2_MACS_peak_18398_lociStitched	chr19	8636930	8638583	2	1243	1401.4134	140.1744
2_MACS_peak_31395_lociStitched	chr6	31835452	31837105	2	1312	1453.9788	115.5447
2_MACS_peak_4996_lociStitched	chr1	201021627	201023279	2	762	1172.4244	165.6956
2_MACS_peak_30666_lociStitched	chr5	1925743	1927395	2	1188	1016.3104	64.0976
1_MACS_peak_34937_lociStitched	chr8	143072670	143074322	1	1653	1797.8716000000002	109.52759999999999
2_MACS_peak_2149_lociStitched	chr1	16826791	16828442	2	1622	1798.7644999999998	164.43959999999998
2_MACS_peak_21900_lociStitched	chr19	51325686	51327337	2	1422	1477.1497000000002	67.691
2_MACS_peak_22844_lociStitched	chr2	133018785	133020436	2	1567	8026.3365	1894.8527
2_MACS_peak_23613_lociStitched	chr20	31626901	31628551	2	946	1218.03	185.13
1_MACS_peak_33277_lociStitched	chr7	154649440	154651090	1	1651	1984.6200000000001	220.93499999999997
2_MACS_peak_6377_lociStitched	chr10	134617314	134618963	2	902	1128.5756000000001	50.624300000000005
2_MACS_peak_28191_lociStitched	chr22	49455500	49457149	2	970	1210.6958	112.132
1_MACS_peak_33159_lociStitched	chr7	151003452	151005100	1	1649	1415.7967999999998	290.7072
2_MACS_peak_14798_lociStitched	chr17	32967047	32968694	2	1282	1235.7441	93.879
2_MACS_peak_33037_lociStitched	chr7	128429459	128431106	2	1562	1576.8378	263.1906
1_MACS_peak_31193_lociStitched	chr5	180035829	180037475	1	1647	1377.5374	110.44660000000002
2_MACS_peak_4835_lociStitched	chr1	156327245	156328890	2	1603	1463.0629999999999	220.43
2_MACS_peak_21413_lociStitched	chr19	48795697	48797342	2	1559	1757.189	156.275
2_MACS_peak_29223_lociStitched	chr4	1391380	1393025	2	1274	1083.2324999999998	158.578
2_MACS_peak_35925_lociStitched	chr9	132181781	132183425	2	759	1108.878	133.6572
3_MACS_peak_18554_lociStitched	chr19	10210294	10211937	3	1212	1129.3982	146.5556
2_MACS_peak_17062_lociStitched	chr17	80983496	80985138	2	1246	1489.7866	144.0034
2_MACS_peak_8326_lociStitched	chr11	70698128	70699769	2	1169	1601.2878	104.0394
3_MACS_peak_22747_lociStitched	chr2	114331771	114333412	3	1164	872.8479000000001	187.4022
2_MACS_peak_1243_lociStitched	chr1	7201002	7202641	2	821	1309.5610000000001	92.4396
2_MACS_peak_15244_lociStitched	chr17	42671187	42672826	2	984	1001.2651	102.9292
2_MACS_peak_29954_lociStitched	chr4	7949053	7950692	2	684	1042.8957	140.95399999999998
2_MACS_peak_30786_lociStitched	chr5	139203434	139205073	2	791	1009.1323	127.6781
2_MACS_peak_16014_lociStitched	chr17	72083043	72084681	2	763	1332.6768	129.2382
2_MACS_peak_19203_lociStitched	chr19	16075151	16076789	2	1280	1190.826	167.076
1_MACS_peak_29096_lociStitched	chr3	187454146	187455783	1	1638	1943.6101	279.4359
2_MACS_peak_30469_lociStitched	chr5	756177	757814	2	925	1131.9855	128.6682
2_MACS_peak_37072_lociStitched	chr9	138318679	138320316	2	677	941.275	91.01719999999999
1_MACS_peak_2805_lociStitched	chr1	18895498	18897134	1	1637	1600.3352	166.054
2_MACS_peak_25614_lociStitched	chr21	44689174	44690810	2	959	1415.6308	196.9744
2_MACS_peak_28922_lociStitched	chr3	126244145	126245781	2	1066	1160.742	217.58800000000002
2_MACS_peak_23326_lociStitched	chr2	242492794	242494429	2	1435	1591.3455000000001	51.012
3_MACS_peak_19937_lociStitched	chr19	34048838	34050470	3	1222	1242.9312	101.0208
1_MACS_peak_4842_lociStitched	chr1	156346145	156347776	1	1632	2212.6146	241.22490000000002
2_MACS_peak_12785_lociStitched	chr16	85001765	85003396	2	1019	1192.7503	27.563899999999997
3_MACS_peak_28102_lociStitched	chr22	47690371	47692001	3	1483	1430.162	75.958
2_MACS_peak_28740_lociStitched	chr3	48695272	48696902	2	1112	1352.085	183.538
2_MACS_peak_12693_lociStitched	chr16	84342056	84343685	2	1378	1502.5896	72.0018
1_MACS_peak_30740_lociStitched	chr5	115908379	115910008	1	1630	1700.5131000000001	148.8906
1_MACS_peak_34604_lociStitched	chr8	86765711	86767340	1	1630	1375.6905000000002	381.5118
2_MACS_peak_9988_lociStitched	chr12	132957981	132959609	2	1293	1396.3356	59.096399999999996
2_MACS_peak_23108_lociStitched	chr2	239773828	239775456	2	1477	1431.6632	100.6104
2_MACS_peak_27890_lociStitched	chr22	45681011	45682639	2	1391	1361.3336000000002	201.3836
1_MACS_peak_34433_lociStitched	chr8	20159751	20161378	1	1628	1855.2681000000002	203.53769999999997
3_MACS_peak_37694_lociStitched	chrX	153448523	153450149	3	1313	949.7466	56.097
1_MACS_peak_4938_lociStitched	chr1	159903728	159905353	1	1626	1924.9750000000001	253.5
2_MACS_peak_9224_lociStitched	chr12	2759657	2761282	2	1499	1850.2250000000001	160.875
2_MACS_peak_14803_lociStitched	chr17	34071895	34073520	2	1421	1555.2875	101.075
3_MACS_peak_28676_lociStitched	chr3	46742333	46743958	3	1284	1381.0875	112.775
2_MACS_peak_6328_lociStitched	chr10	134211428	134213052	2	1167	1409.3072	122.7744
1_MACS_peak_14658_lociStitched	chr17	21262884	21264508	1	1625	1653.8816	124.0736
2_MACS_peak_22299_lociStitched	chr19	56538372	56539996	2	1616	1668.8224	180.9136
2_MACS_peak_31783_lociStitched	chr6	137549350	137550974	2	1337	1366.2712000000001	193.5808
1_MACS_peak_12070_lociStitched	chr16	4006975	4008598	1	1624	1725.8981999999999	103.38510000000001
2_MACS_peak_22106_lociStitched	chr19	55249607	55251230	2	978	1359.4248	219.2673
3_MACS_peak_540_lociStitched	chr1	4032471	4034093	3	1108	1169.9486000000002	177.28459999999998
1_MACS_peak_7638_lociStitched	chr11	66340704	66342326	1	1623	1658.3328	118.24380000000001
2_MACS_peak_12151_lociStitched	chr16	4825028	4826650	2	750	974.1732000000001	162.8488
2_MACS_peak_13054_lociStitched	chr16	85868780	85870402	2	1333	1576.9084	110.7826
2_MACS_peak_15370_lociStitched	chr17	44861490	44863112	2	904	1309.9272	142.736
3_MACS_peak_6281_lociStitched	chr10	133925469	133927089	3	1196	1333.746	97.362
