#26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13_ROSE/26_0F2C_0229Kronos_MM1S-KB-3hr-2_H3K27me3_hs-dm_i13_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X26_0F2C_0229Kronos_MM1S.KB.3hr.2_H3K27me3_hs.dm_i13.bam
#Using cutoff of 22166.066 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X26_0F2C_0229Kronos_MM1S.KB.3hr.2_H3K27me3_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isStretch
3_MACS_peak_24571_lociStitched	chr20	57828257	57830387	3	1289	1668.216	169.761	6326	0
1_MACS_peak_14395_lociStitched	chr17	8923144	8924431	1	1288	1466.6652	100.9008	6327	0
2_MACS_peak_34515_lociStitched	chr8	22766659	22768366	2	1288	1319.1696	227.031	6328	0
3_MACS_peak_15939_lociStitched	chr17	71729516	71731456	3	1288	1320.558	51.992	6329	0
2_MACS_peak_23731_lociStitched	chr20	35002254	35003687	2	1287	1260.7534	144.733	6330	0
2_MACS_peak_31921_lociStitched	chr7	324874	326324	2	1287	1277.74	72.645	6331	0
3_MACS_peak_10694_lociStitched	chr14	104898214	104900029	3	1287	1376.133	21.9615	6332	0
4_MACS_peak_2673_lociStitched	chr1	18589136	18591434	4	1287	1704.6564	191.1936	6333	0
1_MACS_peak_36430_lociStitched	chr9	135739011	135740296	1	1286	1274.8485	189.7945	6334	0
2_MACS_peak_36647_lociStitched	chr9	136883803	136885904	2	1286	1746.7714	238.2534	6335	0
2_MACS_peak_12516_lociStitched	chr16	56195110	56196530	2	1285	1168.66	139.444	6336	0
3_MACS_peak_10962_lociStitched	chr14	106132935	106134612	3	1285	1211.1294	50.8131	6337	0
2_MACS_peak_26593_lociStitched	chr22	27700061	27701804	2	1285	1310.736	135.954	6338	0
3_MACS_peak_33261_lociStitched	chr7	154585179	154587203	3	1285	1512.1304	158.0744	6339	0
2_MACS_peak_22776_lociStitched	chr2	121155330	121157440	2	1285	1744.126	226.825	6340	0
3_MACS_peak_27719_lociStitched	chr22	45169650	45172388	3	1285	1859.6496	176.8748	6341	0
1_MACS_peak_8439_lociStitched	chr11	70972112	70973395	1	1284	1109.0252	148.828	6342	0
2_MACS_peak_4006_lociStitched	chr1	30678271	30679554	2	1284	1207.4313	126.7604	6343	0
2_MACS_peak_11627_lociStitched	chr15	90019376	90020669	2	1284	1127.2374	98.268	6344	0
3_MACS_peak_28676_lociStitched	chr3	46742333	46743958	3	1284	1381.0875	112.775	6345	0
1_MACS_peak_27633_lociStitched	chr22	44962580	44963862	1	1283	1227.515	111.0212	6346	0
1_MACS_peak_8103_lociStitched	chr11	70039088	70040370	1	1283	1492.5044	115.1236	6347	0
1_MACS_peak_4765_lociStitched	chr1	151020148	151021429	1	1282	1523.109	375.7173	6348	0
2_MACS_peak_14798_lociStitched	chr17	32967047	32968694	2	1282	1235.7441	93.879	6349	0
4_MACS_peak_5445_lociStitched	chr10	11918895	11921645	4	1282	1926.1	203.225	6350	0
2_MACS_peak_1024_lociStitched	chr1	5793374	5795391	2	1281	1514.767	148.2495	6351	0
2_MACS_peak_19203_lociStitched	chr19	16075151	16076789	2	1280	1190.826	167.076	6352	0
3_MACS_peak_31856_lociStitched	chr6	167788114	167789852	3	1280	1215.5572	38.236	6353	0
2_MACS_peak_683_lociStitched	chr1	4467573	4469402	2	1280	1680.851	159.8546	6354	0
1_MACS_peak_29077_lociStitched	chr3	184352877	184354155	1	1279	1215.1224	135.8514	6355	0
3_MACS_peak_9067_lociStitched	chr11	133894711	133896280	3	1279	1284.2265	108.4179	6356	0
2_MACS_peak_5413_lociStitched	chr10	2964902	2966491	2	1278	1407.0595	210.0658	6357	0
2_MACS_peak_1250_lociStitched	chr1	7218106	7220245	2	1278	1749.9159	110.8002	6358	0
2_MACS_peak_35771_lociStitched	chr9	127538192	127540373	2	1278	1796.2716	208.7217	6359	0
1_MACS_peak_24879_lociStitched	chr20	60229494	60230770	1	1277	1517.5468	83.578	6360	0
2_MACS_peak_17450_lociStitched	chr19	2888807	2890182	2	1277	1118.5625	161.8375	6361	0
2_MACS_peak_28124_lociStitched	chr22	49255789	49257837	2	1277	1601.536	153.8048	6362	0
2_MACS_peak_31344_lociStitched	chr6	30398010	30399598	2	1276	1331.8556	119.5764	6363	0
3_MACS_peak_13282_lociStitched	chr16	87614652	87617642	3	1276	2016.755	140.829	6364	0
1_MACS_peak_11931_lociStitched	chr16	2774606	2775880	1	1275	1463.826	57.33	6365	0
3_MACS_peak_6593_lociStitched	chr10	135244092	135246720	3	1275	1409.1336	124.0416	6366	0
2_MACS_peak_32590_lociStitched	chr7	75835612	75836940	2	1274	1375.0112	121.7776	6367	0
2_MACS_peak_13919_lociStitched	chr17	2637762	2639090	2	1274	1236.2352	127.8864	6368	0
2_MACS_peak_29223_lociStitched	chr4	1391380	1393025	2	1274	1083.2325	158.578	6369	0
2_MACS_peak_9357_lociStitched	chr12	4376150	4378125	2	1274	1828.6525	294.8675	6370	0
1_MACS_peak_3562_lociStitched	chr1	23809282	23810554	1	1273	1657.2888	145.008	6371	0
1_MACS_peak_4562_lociStitched	chr1	38080315	38081586	1	1272	1160.1688	108.2892	6372	0
2_MACS_peak_10042_lociStitched	chr13	112770467	112771962	2	1272	1406.9445	161.6095	6373	0
3_MACS_peak_19010_lociStitched	chr19	14890342	14892013	3	1272	1285.6674	89.0643	6374	0
2_MACS_peak_27246_lociStitched	chr22	40424635	40426633	2	1271	1790.8074	171.6282	6375	0
1_MACS_peak_37268_lociStitched	chr9	139622920	139624189	1	1270	1336.257	231.2118	6376	0
2_MACS_peak_34722_lociStitched	chr8	142469029	142470555	2	1270	1399.342	134.7458	6377	0
1_MACS_peak_21559_lociStitched	chr19	49576285	49577553	1	1269	1229.0724	111.8376	6378	0
2_MACS_peak_37541_lociStitched	chrX	149529595	149531407	2	1269	1661.9664	94.0428	6379	0
1_MACS_peak_9360_lociStitched	chr12	5541510	5542777	1	1268	1589.8316	89.1968	6380	0
1_MACS_peak_30452_lociStitched	chr5	533015	534281	1	1267	1237.7682	95.4564	6381	0
2_MACS_peak_13243_lociStitched	chr16	87090453	87091872	2	1267	1440.0012	85.2819	6382	0
3_MACS_peak_21925_lociStitched	chr19	51435308	51437860	3	1267	1600.6144	253.1584	6383	0
2_MACS_peak_11210_lociStitched	chr15	74163050	74164349	2	1265	1301.2083	57.9354	6384	0
3_MACS_peak_26833_lociStitched	chr22	31258309	31259991	3	1265	1538.0208	97.556	6385	0
2_MACS_peak_1245_lociStitched	chr1	7204207	7206413	2	1264	1645.8966	160.5968	6386	0
1_MACS_peak_35638_lociStitched	chr9	69787552	69788814	1	1263	1018.0554	320.8004	6387	0
1_MACS_peak_4557_lociStitched	chr1	37828614	37829876	1	1263	1179.0866	64.362	6388	0
2_MACS_peak_20425_lociStitched	chr19	39602698	39604812	2	1263	1563.7258	246.9152	6389	0
2_MACS_peak_28941_lociStitched	chr3	126852975	126855152	2	1263	1507.3548	199.6309	6390	0
3_MACS_peak_13044_lociStitched	chr16	85845575	85847783	3	1263	1613.6064	119.8944	6391	0
2_MACS_peak_17191_lociStitched	chr18	77532329	77533994	2	1262	1474.3575	124.542	6392	0
2_MACS_peak_26569_lociStitched	chr22	27533319	27534626	2	1261	1213.5495	86.0006	6393	0
3_MACS_peak_30791_lociStitched	chr5	139282456	139284016	3	1261	1332.24	78.312	6394	0
3_MACS_peak_8770_lociStitched	chr11	117586656	117588741	3	1261	1561.4565	142.8225	6395	0
1_MACS_peak_30468_lociStitched	chr5	753639	754898	1	1260	1179.4312	234.9294	6396	0
2_MACS_peak_12914_lociStitched	chr16	85354227	85355528	2	1260	1227.3634	60.6266	6397	0
2_MACS_peak_25372_lociStitched	chr21	33146585	33147952	2	1260	1161.1298	176.8898	6398	0
2_MACS_peak_6655_lociStitched	chr11	341207	342618	2	1260	1316.0397	119.935	6399	0
2_MACS_peak_21743_lociStitched	chr19	50811226	50813051	2	1260	1644.5075	157.68	6400	0
3_MACS_peak_10000_lociStitched	chr12	133011619	133013447	3	1260	1462.9484	107.4864	6401	0
3_MACS_peak_7164_lociStitched	chr11	45412440	45414989	3	1260	1648.6932	191.6848	6402	0
1_MACS_peak_17134_lociStitched	chr18	12917704	12918962	1	1259	1444.3098	138.0026	6403	0
4_MACS_peak_34553_lociStitched	chr8	42555377	42557202	4	1259	1369.6625	162.79	6404	0
3_MACS_peak_23439_lociStitched	chr20	5295818	5297293	3	1258	1159.4975	34.22	6405	0
2_MACS_peak_36144_lociStitched	chr9	133373643	133375704	2	1258	1643.0292	200.9475	6406	0
1_MACS_peak_4766_lociStitched	chr1	151103496	151104752	1	1257	1324.5776	187.6464	6407	0
2_MACS_peak_9015_lociStitched	chr11	125035596	125037086	2	1257	1672.078	159.281	6408	0
2_MACS_peak_36199_lociStitched	chr9	133826863	133828807	2	1257	1812.1968	195.1776	6409	0
1_MACS_peak_23418_lociStitched	chr20	3152566	3153821	1	1256	1382.3825	194.3995	6410	0
1_MACS_peak_6274_lociStitched	chr10	133877749	133879004	1	1256	1178.696	165.158	6411	0
2_MACS_peak_29100_lociStitched	chr3	187518658	187520010	2	1256	1333.4776	197.7976	6412	0
1_MACS_peak_34522_lociStitched	chr8	23559446	23560700	1	1255	1369.2426	183.3348	6413	0
2_MACS_peak_21707_lociStitched	chr19	50568347	50569606	2	1255	1194.9169	67.8601	6414	0
2_MACS_peak_21735_lociStitched	chr19	50778329	50779618	2	1255	1091.9119	81.0781	6415	0
2_MACS_peak_6617_lociStitched	chr10	135487080	135488744	2	1255	1077.6064	322.9824	6416	0
3_MACS_peak_1662_lociStitched	chr1	9380254	9382613	3	1255	1785.2912	151.4478	6417	0
1_MACS_peak_5865_lociStitched	chr10	99259147	99260400	1	1254	1391.5818	146.3504	6418	0
1_MACS_peak_27172_lociStitched	chr22	39746174	39747426	1	1253	1327.4956	130.4584	6419	0
1_MACS_peak_10512_lociStitched	chr14	103570109	103571361	1	1253	1465.466	77.1232	6420	0
2_MACS_peak_13171_lociStitched	chr16	86545198	86546749	2	1253	1544.796	27.4527	6421	0
2_MACS_peak_14315_lociStitched	chr17	7818459	7820146	2	1253	1333.0674	155.5414	6422	0
2_MACS_peak_26701_lociStitched	chr22	28130269	28132143	2	1253	1549.6106	151.2318	6423	0
2_MACS_peak_5061_lociStitched	chr1	202147036	202149033	2	1253	1526.5068	337.2933	6424	0
3_MACS_peak_10304_lociStitched	chr14	100791882	100794233	3	1253	1876.098	109.7917	6425	0
3_MACS_peak_19137_lociStitched	chr19	15683776	15685253	3	1252	1150.4353	82.1212	6426	0
2_MACS_peak_31330_lociStitched	chr6	29715219	29716523	2	1251	1300.4792	191.2968	6427	0
2_MACS_peak_10887_lociStitched	chr14	105627473	105628950	2	1251	1265.789	71.0437	6428	0
3_MACS_peak_36555_lociStitched	chr9	136333026	136335778	3	1251	1808.3392	246.8544	6429	0
1_MACS_peak_16019_lociStitched	chr17	72106722	72107971	1	1250	1261.7398	49.7102	6430	0
2_MACS_peak_20840_lociStitched	chr19	43059034	43060531	2	1250	1276.0428	142.0653	6431	0
2_MACS_peak_36076_lociStitched	chr9	133037406	133039457	2	1250	1621.7257	124.9059	6432	0
1_MACS_peak_16779_lociStitched	chr17	77799265	77800513	1	1249	1188.096	107.8272	6433	0
1_MACS_peak_2826_lociStitched	chr1	18938078	18939326	1	1249	1399.2576	54.5376	6434	0
2_MACS_peak_18908_lociStitched	chr19	14381502	14382856	2	1249	993.2944	76.2302	6435	0
2_MACS_peak_28186_lociStitched	chr22	49439816	49441253	2	1248	1397.1951	85.0704	6436	0
2_MACS_peak_26816_lociStitched	chr22	30960607	30962277	2	1248	1507.509	182.698	6437	0
2_MACS_peak_26707_lociStitched	chr22	28150895	28152819	2	1247	1574.794	182.78	6438	0
2_MACS_peak_17062_lociStitched	chr17	80983496	80985138	2	1246	1489.7866	144.0034	6439	0
2_MACS_peak_24079_lociStitched	chr20	49211767	49213152	2	1245	1217.969	170.7705	6440	0
2_MACS_peak_34523_lociStitched	chr8	24885249	24887108	2	1245	1424.5517	193.8937	6441	0
2_MACS_peak_6439_lociStitched	chr10	134764328	134766304	2	1245	1547.6032	204.1208	6442	0
2_MACS_peak_28875_lociStitched	chr3	51987620	51989717	2	1245	1704.861	261.9153	6443	0
3_MACS_peak_1328_lociStitched	chr1	7424428	7426848	3	1245	1892.198	185.614	6444	0
3_MACS_peak_22353_lociStitched	chr2	555625	558102	3	1245	2015.5349	205.591	6445	0
1_MACS_peak_26178_lociStitched	chr22	20619360	20620603	1	1244	883.1515	133.4982	6446	0
2_MACS_peak_6212_lociStitched	chr10	126836497	126837796	2	1244	1228.3344	89.5011	6447	0
2_MACS_peak_2782_lociStitched	chr1	18857538	18858875	2	1244	1128.1606	128.2183	6448	0
2_MACS_peak_7372_lociStitched	chr11	61779685	61781300	2	1244	1284.571	68.3145	6449	0
3_MACS_peak_19945_lociStitched	chr19	34177455	34179318	3	1244	1359.6174	215.1765	6450	0
1_MACS_peak_5841_lociStitched	chr10	94490515	94491757	1	1243	1239.7644	104.2038	6451	0
2_MACS_peak_13211_lociStitched	chr16	86806480	86807965	2	1243	1097.118	41.58	6452	0
2_MACS_peak_18398_lociStitched	chr19	8636930	8638583	2	1243	1401.4134	140.1744	6453	0
2_MACS_peak_29017_lociStitched	chr3	137485378	137487304	2	1243	1291.7682	156.5838	6454	0
2_MACS_peak_22051_lociStitched	chr19	55022443	55024668	2	1243	1819.605	163.5375	6455	0
2_MACS_peak_32401_lociStitched	chr7	27224786	27226216	2	1242	1191.762	94.952	6456	0
2_MACS_peak_23059_lociStitched	chr2	233243635	233245699	2	1242	1405.9968	73.0656	6457	0
3_MACS_peak_23592_lociStitched	chr20	31564086	31566206	3	1242	1702.996	222.6	6458	0
1_MACS_peak_16537_lociStitched	chr17	76467527	76468767	1	1241	1086.364	112.22	6459	0
3_MACS_peak_35346_lociStitched	chr8	144462727	144464483	3	1241	1421.6576	111.1548	6460	0
2_MACS_peak_13471_lociStitched	chr16	88355934	88357708	2	1241	1459.2924	42.7534	6461	0
2_MACS_peak_35530_lociStitched	chr8	145904957	145906903	2	1241	1624.1316	210.3626	6462	0
1_MACS_peak_31341_lociStitched	chr6	30138678	30139917	1	1240	1260.1869	92.1816	6463	0
2_MACS_peak_3598_lociStitched	chr1	26668875	26670155	2	1240	1063.04	132.608	6464	0
2_MACS_peak_896_lociStitched	chr1	5515600	5516860	2	1239	1185.912	107.73	6465	0
2_MACS_peak_33823_lociStitched	chr7	157780394	157782307	2	1239	1507.8266	253.0899	6466	0
2_MACS_peak_12470_lociStitched	chr16	31495836	31497752	2	1239	1377.7956	121.8576	6467	0
3_MACS_peak_15928_lociStitched	chr17	71702581	71705035	3	1239	1854.9786	186.2586	6468	0
3_MACS_peak_29200_lociStitched	chr4	958546	960532	3	1238	1646.9898	85.398	6469	0
3_MACS_peak_30515_lociStitched	chr5	1100192	1102926	3	1238	1817.5632	129.3182	6470	0
1_MACS_peak_5847_lociStitched	chr10	98272038	98273274	1	1237	1658.8356	122.364	6471	0
1_MACS_peak_20241_lociStitched	chr19	38384764	38385999	1	1236	1050.8615	123.3765	6472	0
2_MACS_peak_11007_lociStitched	chr15	30118428	30119744	2	1236	1248.4892	260.3048	6473	0
3_MACS_peak_28156_lociStitched	chr22	49345570	49347424	3	1236	1468.9242	153.882	6474	0
3_MACS_peak_15240_lociStitched	chr17	42644874	42647051	3	1236	1413.7438	194.6238	6475	0
1_MACS_peak_21201_lociStitched	chr19	47150535	47151769	1	1235	1178.7168	160.1732	6476	0
1_MACS_peak_7245_lociStitched	chr11	60973886	60975120	1	1235	824.5588	141.91	6477	0
2_MACS_peak_1306_lociStitched	chr1	7376065	7377469	2	1235	1010.0376	75.6756	6478	0
3_MACS_peak_28877_lociStitched	chr3	52036582	52038181	3	1235	1518.4104	97.6989	6479	0
2_MACS_peak_29183_lociStitched	chr3	197894997	197896351	2	1234	2467.8004	1323.3996	6480	0
2_MACS_peak_26500_lociStitched	chr22	26170189	26171666	2	1234	1232.1134	145.7799	6481	0
2_MACS_peak_26010_lociStitched	chr22	18796834	18798597	2	1234	1191.6117	323.3342	6482	0
3_MACS_peak_28895_lociStitched	chr3	52554739	52556333	3	1233	1521.473	184.904	6483	0
2_MACS_peak_8939_lociStitched	chr11	119667169	119668517	2	1232	1158.7408	70.5004	6484	0
2_MACS_peak_29469_lociStitched	chr4	4396163	4397583	2	1231	1200.468	120.274	6485	0
2_MACS_peak_5014_lociStitched	chr1	201260357	201262289	2	1231	1638.5292	251.9328	6486	0
2_MACS_peak_24307_lociStitched	chr20	56565582	56567655	2	1231	1835.4342	96.8091	6487	0
3_MACS_peak_28120_lociStitched	chr22	49246749	49248828	3	1231	1651.3497	188.3574	6488	0
1_MACS_peak_4990_lociStitched	chr1	199908979	199910208	1	1230	1255.4235	249.6099	6489	0
2_MACS_peak_12671_lociStitched	chr16	84270115	84271358	2	1230	1197.1333	51.2116	6490	0
2_MACS_peak_21847_lociStitched	chr19	51189709	51191472	2	1230	1686.3095	118.4736	6491	0
3_MACS_peak_26596_lociStitched	chr22	27712064	27713964	3	1230	1320.69	200.45	6492	0
3_MACS_peak_21287_lociStitched	chr19	48274829	48276817	3	1230	1819.6164	222.656	6493	0
3_MACS_peak_29806_lociStitched	chr4	7609790	7611080	3	1229	1200.603	107.715	6494	0
2_MACS_peak_33595_lociStitched	chr7	156043607	156045044	2	1229	1065.2481	161.2314	6495	0
2_MACS_peak_35552_lociStitched	chr9	37607	39520	2	1229	1186.2513	233.0034	6496	0
1_MACS_peak_18008_lociStitched	chr19	6087109	6088336	1	1228	1363.0743	345.2778	6497	0
1_MACS_peak_5957_lociStitched	chr10	102534668	102535895	1	1228	1221.3558	134.6019	6498	0
3_MACS_peak_28114_lociStitched	chr22	48828372	48830476	3	1228	1566.6384	209.348	6499	0
2_MACS_peak_36408_lociStitched	chr9	135647982	135649593	2	1227	1329.8805	172.5381	6500	0
1_MACS_peak_29149_lociStitched	chr3	195512734	195513959	1	1226	1365.5075	276.115	6501	0
1_MACS_peak_28921_lociStitched	chr3	126241884	126243109	1	1226	1344.56	107.6775	6502	0
1_MACS_peak_3605_lociStitched	chr1	26690894	26692119	1	1226	1145.375	66.885	6503	0
1_MACS_peak_22943_lociStitched	chr2	218812085	218813309	1	1225	1132.6896	124.7256	6504	0
2_MACS_peak_23002_lociStitched	chr2	220284752	220286249	2	1225	1293.5577	135.0294	6505	0
2_MACS_peak_26162_lociStitched	chr22	20461445	20463033	2	1225	1217.8372	162.2936	6506	0
3_MACS_peak_24750_lociStitched	chr20	59565451	59567369	3	1225	1510.425	131.9584	6507	0
1_MACS_peak_35058_lociStitched	chr8	143330181	143331403	1	1223	1361.6746	153.6054	6508	0
2_MACS_peak_2803_lociStitched	chr1	18892711	18894065	2	1223	1066.6812	141.7638	6509	0
1_MACS_peak_9374_lociStitched	chr12	6874161	6875382	1	1222	1058.4849	194.8716	6510	0
3_MACS_peak_19937_lociStitched	chr19	34048838	34050470	3	1222	1242.9312	101.0208	6511	0
2_MACS_peak_6614_lociStitched	chr10	135480573	135482251	2	1222	1302.7992	267.3054	6512	0
2_MACS_peak_6133_lociStitched	chr10	125520736	125522001	2	1221	1338.4965	126.1205	6513	0
2_MACS_peak_32914_lociStitched	chr7	101038709	101040062	2	1221	1324.4517	100.7985	6514	0
3_MACS_peak_1178_lociStitched	chr1	7048175	7049555	3	1221	1119.594	97.014	6515	0
3_MACS_peak_26437_lociStitched	chr22	25463851	25466382	3	1221	1775.2434	199.1897	6516	0
1_MACS_peak_29097_lociStitched	chr3	187459911	187461130	1	1220	1107.8272	248.9198	6517	0
2_MACS_peak_19262_lociStitched	chr19	17051819	17053132	2	1220	1154.5209	184.6078	6518	0
2_MACS_peak_5475_lociStitched	chr10	46991742	46993511	2	1219	1345.3245	210.6879	6519	0
2_MACS_peak_23454_lociStitched	chr20	19954902	19956375	2	1218	1313.916	93.9774	6520	0
1_MACS_peak_3621_lociStitched	chr1	27327432	27328648	1	1217	1105.5872	137.6512	6521	0
2_MACS_peak_20623_lociStitched	chr19	41599136	41600438	2	1217	1309.9422	131.1114	6522	0
2_MACS_peak_15798_lociStitched	chr17	71320056	71321502	2	1215	1381.3638	125.5128	6523	0
2_MACS_peak_29355_lociStitched	chr4	3563406	3565178	2	1215	1498.0488	177.2	6524	0
1_MACS_peak_30851_lociStitched	chr5	172000239	172001452	1	1214	1072.4133	98.7382	6525	0
1_MACS_peak_22843_lociStitched	chr2	133016193	133017406	1	1214	4642.151	966.8823	6526	0
2_MACS_peak_15688_lociStitched	chr17	56833115	56834552	2	1214	1224.8988	168.2727	6527	0
2_MACS_peak_15007_lociStitched	chr17	39712056	39713549	2	1214	1287.1153	147.3591	6528	0
2_MACS_peak_23675_lociStitched	chr20	31884833	31886487	2	1214	1442.288	179.2936	6529	0
3_MACS_peak_3200_lociStitched	chr1	20909640	20911411	3	1214	1161.776	152.306	6530	0
2_MACS_peak_26218_lociStitched	chr22	21409803	21411300	2	1212	1294.3062	131.1372	6531	0
2_MACS_peak_24719_lociStitched	chr20	58206132	58207683	2	1212	1528.3554	173.0916	6532	0
3_MACS_peak_18554_lociStitched	chr19	10210294	10211937	3	1212	1129.3982	146.5556	6533	0
2_MACS_peak_5079_lociStitched	chr1	202204773	202206511	2	1212	1537.7824	381.491	6534	0
1_MACS_peak_37575_lociStitched	chrX	152786067	152787277	1	1211	1477.41	50.941	6535	0
1_MACS_peak_4787_lociStitched	chr1	152430891	152432100	1	1210	1700.8212	315.549	6536	0
3_MACS_peak_34495_lociStitched	chr8	22577848	22579647	3	1210	1462.2272	184.9372	6537	0
3_MACS_peak_33811_lociStitched	chr7	157737054	157738861	3	1210	1346.215	163.3528	6538	0
1_MACS_peak_34583_lociStitched	chr8	80677963	80679171	1	1209	1328.8	119.4712	6539	0
1_MACS_peak_11777_lociStitched	chr16	995811	997019	1	1209	1155.6936	95.7944	6540	0
3_MACS_peak_5768_lociStitched	chr10	73391164	73393431	3	1209	1827.8821	195.1887	6541	0
1_MACS_peak_31227_lociStitched	chr5	180530852	180532059	1	1208	998.189	173.0838	6542	0
1_MACS_peak_25997_lociStitched	chr22	17602277	17603484	1	1208	1533.3728	98.8533	6543	0
2_MACS_peak_26800_lociStitched	chr22	30908334	30909874	2	1208	1281.126	93.632	6544	0
3_MACS_peak_29789_lociStitched	chr4	7548074	7549923	3	1208	1400.6175	199.5071	6545	0
2_MACS_peak_18072_lociStitched	chr19	6401294	6403342	2	1208	1639.8336	279.3472	6546	0
1_MACS_peak_35215_lociStitched	chr8	144040489	144041695	1	1207	1274.139	93.2238	6547	0
2_MACS_peak_10554_lociStitched	chr14	104561958	104563396	2	1207	1366.6752	26.0278	6548	0
2_MACS_peak_19210_lociStitched	chr19	16110687	16112561	2	1207	1635.4398	199.0188	6549	0
1_MACS_peak_21549_lociStitched	chr19	49369994	49371198	1	1205	993.3	146.4064	6550	0
2_MACS_peak_35781_lociStitched	chr9	128984720	128986518	2	1205	1445.7718	119.9266	6551	0
2_MACS_peak_941_lociStitched	chr1	5624520	5626659	2	1205	1797.1878	119.5701	6552	0
1_MACS_peak_5329_lociStitched	chr1	236306310	236307513	1	1204	1174.2483	130.8864	6553	0
3_MACS_peak_24268_lociStitched	chr20	56487005	56488345	3	1204	1129.888	100.5	6554	0
3_MACS_peak_28099_lociStitched	chr22	47686503	47688333	3	1204	1399.584	126.27	6555	0
2_MACS_peak_33168_lociStitched	chr7	151129742	151131151	2	1203	1194.5502	170.7708	6556	0
2_MACS_peak_20679_lociStitched	chr19	41747594	41749011	2	1203	1256.5956	253.3596	6557	0
3_MACS_peak_14518_lociStitched	chr17	18295495	18296928	3	1203	1049.5292	109.3379	6558	0
2_MACS_peak_36147_lociStitched	chr9	133383431	133385220	2	1203	1469.1268	118.6107	6559	0
2_MACS_peak_12226_lociStitched	chr16	25028539	25029848	2	1202	1119.9804	101.1857	6560	0
2_MACS_peak_2494_lociStitched	chr1	18164325	18165730	2	1202	1280.236	132.4915	6561	0
2_MACS_peak_23287_lociStitched	chr2	241867594	241869693	2	1202	1887.001	124.4707	6562	0
2_MACS_peak_24123_lociStitched	chr20	55756800	55758168	2	1201	1142.0064	103.4208	6563	0
2_MACS_peak_8679_lociStitched	chr11	117344745	117346262	2	1201	1456.32	166.4149	6564	0
2_MACS_peak_29492_lociStitched	chr4	6231502	6233106	2	1201	1204.604	165.5328	6565	0
1_MACS_peak_15003_lociStitched	chr17	39658497	39659696	1	1200	1052.3623	127.4537	6566	0
1_MACS_peak_5299_lociStitched	chr1	232764406	232765605	1	1200	1298.0374	297.8316	6567	0
1_MACS_peak_4093_lociStitched	chr1	30944385	30945584	1	1200	1042.4106	188.6027	6568	0
2_MACS_peak_12011_lociStitched	chr16	3152073	3153391	2	1200	1010.6424	149.9884	6569	0
2_MACS_peak_15518_lociStitched	chr17	47313003	47314473	2	1200	1041.495	131.859	6570	0
3_MACS_peak_14788_lociStitched	chr17	30590551	30592719	3	1200	1774.2912	252.572	6571	0
1_MACS_peak_35244_lociStitched	chr8	144139035	144140233	1	1199	1090.6592	127.7068	6572	0
1_MACS_peak_18915_lociStitched	chr19	14394857	14396055	1	1199	1083.3514	49.2378	6573	0
2_MACS_peak_20775_lociStitched	chr19	42354403	42355917	2	1199	1387.2782	122.9368	6574	0
2_MACS_peak_23400_lociStitched	chr20	2518107	2519628	2	1199	1127.3652	121.8321	6575	0
2_MACS_peak_21355_lociStitched	chr19	48402969	48405163	2	1199	1680.3846	406.1094	6576	0
