#06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_ROSE/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam
#Using cutoff of 16485.7032 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isSuperStretch
1_MACS_peak_18040_lociStitched	chr22	26878738	26881254	1	2517	2968.3768	523.8312	9483	0
1_MACS_peak_571_lociStitched	chr1	36395337	36397814	1	2478	3489.3499	438.6767	9484	0
2_MACS_peak_669_lociStitched	chr1	41130636	41135052	2	2573	1499.6736	498.1248	9485	0
1_MACS_peak_26812_lociStitched	chr7	141571913	141574416	1	2504	3134.0063	480.3257	9486	0
1_MACS_peak_14250_lociStitched	chr2	10104187	10106692	1	2506	3023.034	402.303	9487	0
1_MACS_peak_13205_lociStitched	chr19	6371835	6374326	1	2492	3584.0508	742.8162	9488	0
1_MACS_peak_19018_lociStitched	chr3	47843443	47845800	1	2358	4849.7632	458.6722	9489	0
1_MACS_peak_20_lociStitched	chr1	1242514	1245000	1	2487	3156.4742	242.6336	9490	0
1_MACS_peak_4222_lociStitched	chr10	126335790	126338281	1	2492	3265.2028	428.7011	9491	0
1_MACS_peak_3766_lociStitched	chr10	88159388	88161857	1	2470	3548.1999	405.4098	9492	0
1_MACS_peak_7215_lociStitched	chr12	118498044	118500615	1	2572	1129.4403	127.5216	9493	0
1_MACS_peak_20789_lociStitched	chr4	36244679	36247160	1	2482	3393.7599	419.289	9494	0
2_MACS_peak_29921_lociStitched	chrX	54947623	54954345	2	2574	1350.4498	459.7848	9495	0
1_MACS_peak_3626_lociStitched	chr10	75172337	75174635	1	2299	5352.5016	463.9662	9496	0
1_MACS_peak_26623_lociStitched	chr7	124038599	124041145	1	2547	2334.1728	557.574	9497	0
1_MACS_peak_3216_lociStitched	chr10	27087731	27090295	1	2565	1592.5004	349.986	9498	0
1_MACS_peak_3675_lociStitched	chr10	78640598	78643092	1	2495	3243.9458	477.3516	9499	0
1_MACS_peak_30217_lociStitched	chrX	118924518	118927030	1	2513	2717.984	252.7072	9500	0
1_MACS_peak_5402_lociStitched	chr11	95288819	95291285	1	2467	3703.1922	544.2462	9501	0
1_MACS_peak_18627_lociStitched	chr3	12524801	12527285	1	2485	3475.6128	572.0652	9502	0
1_MACS_peak_17210_lociStitched	chr20	45316722	45319183	1	2462	3622.3459	399.1742	9503	0
1_MACS_peak_2241_lociStitched	chr1	197169437	197171851	1	2415	4470.728	685.0932	9504	0
1_MACS_peak_10243_lociStitched	chr16	22447434	22449942	1	2509	2951.6652	433.1316	9505	0
1_MACS_peak_28289_lociStitched	chr9	2842721	2845267	1	2547	2156.462	424.6728	9506	0
1_MACS_peak_11055_lociStitched	chr17	5696991	5699552	1	2562	1687.9551	395.6745	9507	0
1_MACS_peak_11575_lociStitched	chr17	38572790	38575002	1	2213	6095.6084	580.8712	9508	0
1_MACS_peak_8781_lociStitched	chr15	20160515	20163040	1	2526	2597.4675	406.2725	9509	0
1_MACS_peak_1160_lociStitched	chr1	89457384	89459593	1	2210	5981.972	448.427	9510	0
1_MACS_peak_3215_lociStitched	chr10	27026834	27029371	1	2538	2303.596	376.7445	9511	0
2_MACS_peak_122_lociStitched	chr1	9969078	9971690	2	2532	2517.4456	464.936	9512	0
1_MACS_peak_13721_lociStitched	chr19	38523565	38526112	1	2548	2160.3654	484.4394	9513	0
1_MACS_peak_17237_lociStitched	chr20	46630715	46633244	1	2530	2505.4803	414.2502	9514	0
1_MACS_peak_3071_lociStitched	chr10	12525921	12528323	1	2403	4291.6534	395.6094	9515	0
1_MACS_peak_14226_lociStitched	chr2	8745393	8747929	1	2537	2404.128	466.1168	9516	0
1_MACS_peak_20890_lociStitched	chr4	48832056	48834359	1	2304	5407.444	591.4104	9517	0
1_MACS_peak_26570_lociStitched	chr7	117950450	117953013	1	2564	1663.1307	501.0665	9518	0
1_MACS_peak_4707_lociStitched	chr11	35126989	35129532	1	2544	2117.3018	353.7313	9519	0
1_MACS_peak_23953_lociStitched	chr6	28302906	28305161	1	2256	5582.478	396.429	9520	0
1_MACS_peak_12813_lociStitched	chr18	49264816	49267374	1	2559	1624.0742	318.471	9521	0
1_MACS_peak_22743_lociStitched	chr5	108583015	108585532	1	2518	2662.2309	364.4616	9522	0
1_MACS_peak_2222_lociStitched	chr1	193090145	193092492	1	2348	5149.7874	732.9681	9523	0
1_MACS_peak_8373_lociStitched	chr14	64804144	64806637	1	2494	2970.4095	266.751	9524	0
1_MACS_peak_3178_lociStitched	chr10	22725248	22727569	1	2322	5085.7752	440.5258	9525	0
1_MACS_peak_12225_lociStitched	chr17	74552633	74555075	1	2443	3993.6468	586.8126	9526	0
1_MACS_peak_19902_lociStitched	chr3	149529799	149532235	1	2437	4104.1728	624.3468	9527	0
1_MACS_peak_3547_lociStitched	chr10	70714909	70717389	1	2481	3513.912	620.744	9528	0
1_MACS_peak_3473_lociStitched	chr10	62537330	62539574	1	2245	5603.9412	349.3908	9529	0
1_MACS_peak_12956_lociStitched	chr18	67825472	67828013	1	2542	2079.8085	332.3628	9530	0
1_MACS_peak_561_lociStitched	chr1	36021995	36024375	1	2381	4474.876	386.512	9531	0
2_MACS_peak_8505_lociStitched	chr14	76447707	76452804	2	2545	1945.0152	281.8641	9532	0
1_MACS_peak_92_lociStitched	chr1	6977737	6980236	1	2500	2938.3242	356.3574	9533	0
1_MACS_peak_262_lociStitched	chr1	20125249	20127669	1	2421	4019.378	367.356	9534	0
1_MACS_peak_2258_lociStitched	chr1	198702268	198704788	1	2521	2641.212	449.568	9535	0
1_MACS_peak_13109_lociStitched	chr19	2150207	2152698	1	2492	3174.5304	477.0265	9536	0
1_MACS_peak_24930_lociStitched	chr6	127724024	127726526	1	2503	2992.8924	479.133	9537	0
1_MACS_peak_23004_lociStitched	chr5	137070018	137072532	1	2515	2875.0104	577.9686	9538	0
1_MACS_peak_12940_lociStitched	chr18	62660008	62662399	1	2392	4479.2994	526.2591	9539	0
1_MACS_peak_17569_lociStitched	chr21	30363914	30366440	1	2527	2677.56	638.0676	9540	0
1_MACS_peak_27028_lociStitched	chr8	6546683	6549178	1	2496	3093.8	478.042	9541	0
1_MACS_peak_22812_lociStitched	chr5	114878417	114880883	1	2467	3523.4208	471.4992	9542	0
1_MACS_peak_5840_lociStitched	chr12	1057577	1060044	1	2468	3633.1509	603.1815	9543	0
1_MACS_peak_27385_lociStitched	chr8	38033091	38035560	1	2470	3465.9822	467.1348	9544	0
1_MACS_peak_6485_lociStitched	chr12	53624720	53627241	1	2522	2602.6804	483.0236	9545	0
3_MACS_peak_30389_lociStitched	chrX	150150721	150153701	3	2549	1582.678	129.63	9546	0
1_MACS_peak_16148_lociStitched	chr2	198569045	198571525	1	2481	3253.264	423.584	9547	0
1_MACS_peak_10409_lociStitched	chr16	31043550	31046040	1	2491	3305.973	633.456	9548	0
1_MACS_peak_18346_lociStitched	chr22	41696679	41699217	1	2539	2075.5764	351.7668	9549	0
1_MACS_peak_18768_lociStitched	chr3	28389240	28391492	1	2253	5569.8716	414.8184	9550	0
1_MACS_peak_2324_lociStitched	chr1	202856812	202859112	1	2301	5520	744.97	9551	0
1_MACS_peak_8790_lociStitched	chr15	20850581	20852962	1	2382	4923.6699	892.6369	9552	0
1_MACS_peak_24677_lociStitched	chr6	97496549	97499031	1	2483	3247.9452	461.1556	9553	0
1_MACS_peak_29141_lociStitched	chr9	117159018	117161514	1	2497	3003.936	442.5408	9554	0
1_MACS_peak_5423_lociStitched	chr11	96121763	96124269	1	2507	2929.7646	543.3008	9555	0
1_MACS_peak_6596_lociStitched	chr12	57823289	57825766	1	2478	3274.8417	415.1452	9556	0
1_MACS_peak_11204_lociStitched	chr17	17494006	17496469	1	2464	3616.6692	556.1454	9557	0
1_MACS_peak_23021_lociStitched	chr5	138076945	138079379	1	2435	4101.5334	664.7254	9558	0
1_MACS_peak_9719_lociStitched	chr15	88721642	88724150	1	2509	2722.9356	385.4796	9559	0
1_MACS_peak_9596_lociStitched	chr15	78729243	78731749	1	2507	2879.394	506.7132	9560	0
1_MACS_peak_28089_lociStitched	chr8	132129414	132131973	1	2560	1334.5185	337.5321	9561	0
2_MACS_peak_17054_lociStitched	chr20	35636223	35644227	2	2567	1554.3768	949.2744	9562	0
1_MACS_peak_28220_lociStitched	chr8	145596552	145599029	1	2478	3297.1347	453.0433	9563	0
1_MACS_peak_9706_lociStitched	chr15	86249221	86251730	1	2510	2740.5807	434.8097	9564	0
1_MACS_peak_26110_lociStitched	chr7	75946572	75949053	1	2482	3351.831	574.5996	9565	0
1_MACS_peak_19682_lociStitched	chr3	127468187	127470696	1	2510	2721.2614	419.5048	9566	0
1_MACS_peak_20926_lociStitched	chr4	56261059	56263503	1	2445	3768.648	474.136	9567	0
1_MACS_peak_25534_lociStitched	chr7	16459590	16461938	1	2349	4810.1128	475.47	9568	0
1_MACS_peak_3652_lociStitched	chr10	75935132	75937561	1	2430	3968.0144	490.4151	9569	0
1_MACS_peak_18737_lociStitched	chr3	23780503	23783058	1	2556	1434.888	317.331	9570	0
1_MACS_peak_536_lociStitched	chr1	33591897	33594337	1	2441	3896.68	557.296	9571	0
1_MACS_peak_20589_lociStitched	chr4	6783317	6785795	1	2479	3086.1012	274.8102	9572	0
1_MACS_peak_23776_lociStitched	chr6	16590936	16593455	1	2520	2604.8979	515.1355	9573	0
1_MACS_peak_6720_lociStitched	chr12	69632400	69634872	1	2473	3275.6472	374.7552	9574	0
1_MACS_peak_4601_lociStitched	chr11	21449133	21451688	1	2556	1320.6795	224.0735	9575	0
1_MACS_peak_7810_lociStitched	chr13	83735482	83737987	1	2506	2689.6185	330.159	9576	0
1_MACS_peak_2922_lociStitched	chr1	247493573	247495966	1	2394	4288.0167	413.5104	9577	0
1_MACS_peak_10995_lociStitched	chr17	2716923	2719242	1	2320	5102.2638	516.9051	9578	0
1_MACS_peak_7009_lociStitched	chr12	102270216	102272574	1	2359	4689.8262	462.6396	9579	0
1_MACS_peak_21021_lociStitched	chr4	73871014	73873546	1	2533	2162.5812	383.598	9580	0
1_MACS_peak_17813_lociStitched	chr21	46220440	46222928	1	2489	3190.3624	552.5848	9581	0
1_MACS_peak_21780_lociStitched	chr4	175968383	175970920	1	2538	1974.0397	346.0468	9582	0
2_MACS_peak_29648_lociStitched	chrX	17754423	17757088	2	2536	2000.349	320.5995	9583	0
1_MACS_peak_1983_lociStitched	chr1	169336253	169338518	1	2266	5770.0875	751.3005	9584	0
1_MACS_peak_11801_lociStitched	chr17	46968850	46971320	1	2471	3842.085	938.106	9585	0
1_MACS_peak_29057_lociStitched	chr9	110123076	110125581	1	2506	2680.35	351.702	9586	0
1_MACS_peak_29319_lociStitched	chr9	131101804	131104349	1	2546	1928.3465	538.7765	9587	0
2_MACS_peak_27109_lociStitched	chr8	12982986	12991012	2	2559	1862.8346	978.3694	9588	0
2_MACS_peak_8325_lociStitched	chr14	59654352	59657129	2	2558	1173.5602	249.3746	9589	0
1_MACS_peak_17703_lociStitched	chr21	38878681	38881190	1	2510	3040.908	793.5967	9590	0
1_MACS_peak_6098_lociStitched	chr12	15941077	15943586	1	2510	2695.6696	450.3655	9591	0
1_MACS_peak_10271_lociStitched	chr16	24739774	24742216	1	2443	3488.1528	209.5236	9592	0
1_MACS_peak_29408_lociStitched	chr9	135544634	135546986	1	2353	4622.6208	358.9152	9593	0
2_MACS_peak_476_lociStitched	chr1	31251761	31256225	2	2534	2402.9712	695.9376	9594	0
1_MACS_peak_30288_lociStitched	chrX	131156208	131158725	1	2518	2310.8577	235.3395	9595	0
1_MACS_peak_23146_lociStitched	chr5	146548454	146551010	1	2557	1254.7404	320.778	9596	0
1_MACS_peak_20215_lociStitched	chr3	179321462	179323704	1	2243	5898.702	714.7496	9597	0
1_MACS_peak_12888_lociStitched	chr18	56580687	56583238	1	2552	1468.6107	323.7219	9598	0
1_MACS_peak_27502_lociStitched	chr8	54811041	54813527	1	2487	3040.8752	403.4778	9599	0
1_MACS_peak_12856_lociStitched	chr18	54750769	54753161	1	2393	4428.3096	574.3192	9600	0
1_MACS_peak_20018_lociStitched	chr3	159705479	159707958	1	2480	3371.6879	627.6828	9601	0
1_MACS_peak_11507_lociStitched	chr17	36411522	36414022	1	2501	2714.75	323.75	9602	0
1_MACS_peak_20447_lociStitched	chr3	196013505	196015768	1	2264	5620.3868	603.9947	9603	0
1_MACS_peak_13645_lociStitched	chr19	33666844	33669357	1	2514	2558.7366	425.7022	9604	0
1_MACS_peak_6605_lociStitched	chr12	58025425	58027840	1	2416	3920.994	332.0625	9605	0
2_MACS_peak_15573_lociStitched	chr2	131548783	131556460	2	2505	3150.6408	846.7731	9606	0
1_MACS_peak_3702_lociStitched	chr10	80782049	80784457	1	2409	4142.2416	477.5064	9607	0
1_MACS_peak_29039_lociStitched	chr9	108092081	108094618	1	2538	1932.1792	376.4908	9608	0
1_MACS_peak_21945_lociStitched	chr5	1632834	1635283	1	2450	3420.5183	261.0634	9609	0
1_MACS_peak_21111_lociStitched	chr4	79547533	79550060	1	2528	2174.2308	365.9096	9610	0
1_MACS_peak_19444_lociStitched	chr3	102327289	102329824	1	2536	2194.296	595.9785	9611	0
1_MACS_peak_30463_lociStitched	chrY	936389	938823	1	2435	3511.5318	163.3214	9612	0
1_MACS_peak_12855_lociStitched	chr18	54717771	54720232	1	2462	3352.6203	367.4273	9613	0
1_MACS_peak_888_lociStitched	chr1	54953152	54955660	1	2509	2505.2412	297.6996	9614	0
1_MACS_peak_10567_lociStitched	chr16	57768258	57770664	1	2407	4377.4764	701.349	9615	0
1_MACS_peak_22497_lociStitched	chr5	75877132	75879626	1	2495	2896.0328	432.9584	9616	0
1_MACS_peak_26857_lociStitched	chr7	146352137	146354678	1	2542	1969.275	562.3233	9617	0
1_MACS_peak_4859_lociStitched	chr11	59134913	59137415	1	2503	2805.993	489.141	9618	0
1_MACS_peak_17277_lociStitched	chr20	49346663	49349172	1	2510	2604.0911	430.2935	9619	0
2_MACS_peak_10934_lociStitched	chr16	90143531	90149456	2	2528	2289.42	513.6975	9620	0
1_MACS_peak_24003_lociStitched	chr6	30881123	30883512	1	2390	4347.2633	492.3729	9621	0
1_MACS_peak_11522_lociStitched	chr17	36980818	36982699	1	1882	7687.8351	456.8949	9622	0
1_MACS_peak_25227_lociStitched	chr6	152127979	152130504	1	2526	2108.1225	293.405	9623	0
1_MACS_peak_6372_lociStitched	chr12	48098767	48101250	1	2484	3078.4234	452.1543	9624	0
1_MACS_peak_3192_lociStitched	chr10	24671355	24673844	1	2490	3041.8069	516.9653	9625	0
1_MACS_peak_11854_lociStitched	chr17	49336627	49339028	1	2402	4078.8188	368.0733	9626	0
1_MACS_peak_11704_lociStitched	chr17	42883893	42886401	1	2509	2700.6144	537.7152	9627	0
1_MACS_peak_25623_lociStitched	chr7	24771839	24774353	1	2515	2412.6858	375.3402	9628	0
1_MACS_peak_29623_lociStitched	chrX	15692117	15694432	1	2316	4848.999	295.6255	9629	0
1_MACS_peak_14067_lociStitched	chr19	54662306	54664761	1	2456	3560.4865	531.0165	9630	0
1_MACS_peak_10053_lociStitched	chr16	8890544	8893019	1	2476	3303.3825	572.9625	9631	0
1_MACS_peak_6143_lociStitched	chr12	24966275	24968779	1	2505	2764.1656	537.6088	9632	0
1_MACS_peak_4275_lociStitched	chr10	132340721	132343208	1	2488	2728.239	201.447	9633	0
1_MACS_peak_7056_lociStitched	chr12	105423816	105426343	1	2528	2168.4187	486.1948	9634	0
1_MACS_peak_21800_lociStitched	chr4	181654767	181657310	1	2544	1577.1686	382.9758	9635	0
1_MACS_peak_26689_lociStitched	chr7	129073153	129075577	1	2425	4176.3096	767.4384	9636	0
1_MACS_peak_26520_lociStitched	chr7	112578765	112581241	1	2477	3652.3476	968.116	9637	0
1_MACS_peak_4366_lociStitched	chr11	3317012	3319527	1	2516	2387.9925	427.55	9638	0
1_MACS_peak_9191_lociStitched	chr15	50977683	50980062	1	2380	4407.8112	493.8804	9639	0
1_MACS_peak_16666_lociStitched	chr20	3081427	3083965	1	2539	1779.8994	432.2214	9640	0
1_MACS_peak_30181_lociStitched	chrX	109402038	109404586	1	2549	1286.2304	320.7932	9641	0
1_MACS_peak_10321_lociStitched	chr16	28873543	28875953	1	2411	4136.283	570.688	9642	0
1_MACS_peak_28551_lociStitched	chr9	36399623	36402113	1	2491	2794.029	357.564	9643	0
1_MACS_peak_27808_lociStitched	chr8	100726555	100729088	1	2534	1642.6505	157.2993	9644	0
1_MACS_peak_18875_lociStitched	chr3	39447232	39449540	1	2309	5049.6732	468.0624	9645	0
1_MACS_peak_28471_lociStitched	chr9	33201247	33203720	1	2474	3161.2359	447.613	9646	0
1_MACS_peak_11719_lociStitched	chr17	43486594	43488908	1	2315	4977.414	452.387	9647	0
1_MACS_peak_2472_lociStitched	chr1	209026887	209029398	1	2512	2525.3127	516.2616	9648	0
1_MACS_peak_26340_lociStitched	chr7	100302578	100304854	1	2277	5347.9172	505.4996	9649	0
1_MACS_peak_11863_lociStitched	chr17	51194953	51197493	1	2541	1580.388	372.364	9650	0
1_MACS_peak_1864_lociStitched	chr1	161066726	161069236	1	2511	2952.764	945.266	9651	0
1_MACS_peak_15699_lociStitched	chr2	150863463	150866000	1	2538	1732.0099	437.3788	9652	0
1_MACS_peak_21564_lociStitched	chr4	141640785	141643269	1	2485	2978.5644	487.1124	9653	0
1_MACS_peak_25382_lociStitched	chr7	2280759	2283206	1	2448	3485.5068	428.4697	9654	0
1_MACS_peak_7956_lociStitched	chr13	112024458	112026907	1	2450	3563.295	535.3514	9655	0
1_MACS_peak_1245_lociStitched	chr1	100502483	100504936	1	2454	3252.4327	285.2839	9656	0
1_MACS_peak_21105_lociStitched	chr4	78782507	78784940	1	2434	3643.9041	406.311	9657	0
1_MACS_peak_16696_lociStitched	chr20	4645423	4647779	1	2357	4512.4468	408.5304	9658	0
1_MACS_peak_11589_lociStitched	chr17	39367421	39369949	1	2529	1873.7536	343.808	9659	0
1_MACS_peak_25685_lociStitched	chr7	30125448	30127970	1	2523	2221.6298	534.1596	9660	0
1_MACS_peak_6562_lociStitched	chr12	56692558	56695026	1	2469	3341.4252	608.6088	9661	0
1_MACS_peak_8734_lociStitched	chr14	104093998	104096465	1	2468	2975.4487	227.2107	9662	0
2_MACS_peak_3793_lociStitched	chr10	90051360	90057938	2	2547	1644.5	797.9114	9663	0
1_MACS_peak_6949_lociStitched	chr12	95509422	95511857	1	2436	3533.4285	331.16	9664	0
1_MACS_peak_24931_lociStitched	chr6	127804258	127806779	1	2522	2304.9503	607.8131	9665	0
1_MACS_peak_5111_lociStitched	chr11	67274606	67276971	1	2366	4481.9115	477.73	9666	0
1_MACS_peak_7318_lociStitched	chr12	124614608	124617104	1	2497	2370.9504	127.296	9667	0
1_MACS_peak_4249_lociStitched	chr10	129844998	129847503	1	2506	2524.2885	467.1825	9668	0
1_MACS_peak_16940_lociStitched	chr20	31071479	31074011	1	2533	1788.6048	418.7928	9669	0
1_MACS_peak_11487_lociStitched	chr17	35455880	35458417	1	2538	1470.9526	271.7127	9670	0
1_MACS_peak_2752_lociStitched	chr1	229503039	229505456	1	2418	4077.7207	664.1916	9671	0
1_MACS_peak_8536_lociStitched	chr14	79187084	79189603	1	2520	1992.2771	274.3191	9672	0
2_MACS_peak_24968_lociStitched	chr6	130627007	130629980	2	2525	1886.6658	308.5974	9673	0
1_MACS_peak_15902_lociStitched	chr2	173305080	173307614	1	2535	1621.5066	360.3348	9674	0
1_MACS_peak_9268_lociStitched	chr15	57998016	58000143	1	2128	6298.8978	442.8414	9675	0
1_MACS_peak_3553_lociStitched	chr10	70938719	70940921	1	2203	5891.2308	535.9668	9676	0
1_MACS_peak_17694_lociStitched	chr21	38337625	38340003	1	2379	4448.5246	607.1034	9677	0
1_MACS_peak_3260_lociStitched	chr10	31319778	31322186	1	2409	4002.5776	501.1048	9678	0
1_MACS_peak_8680_lociStitched	chr14	98692976	98695480	1	2505	2218.0432	188.0504	9679	0
1_MACS_peak_6399_lociStitched	chr12	49181853	49184334	1	2482	2745.7227	277.6239	9680	0
1_MACS_peak_26436_lociStitched	chr7	105488892	105491420	1	2529	1859.5968	441.3888	9681	0
1_MACS_peak_28463_lociStitched	chr9	33023900	33026213	1	2314	4895.4645	427.6737	9682	0
2_MACS_peak_24425_lociStitched	chr6	64608766	64615419	2	2545	1637.3033	870.8777	9683	0
1_MACS_peak_16030_lociStitched	chr2	187349733	187352168	1	2436	3654.448	501.8535	9684	0
1_MACS_peak_24840_lociStitched	chr6	115799775	115802300	1	2526	1912.435	418.8975	9685	0
1_MACS_peak_21207_lociStitched	chr4	89377160	89379528	1	2369	4240.6144	310.208	9686	0
1_MACS_peak_27437_lociStitched	chr8	42697022	42699378	1	2357	4380.7464	328.8976	9687	0
1_MACS_peak_2928_lociStitched	chr1	249098438	249100949	1	2512	2463.7932	623.9835	9688	0
1_MACS_peak_23491_lociStitched	chr5	177630504	177632910	1	2407	3846.2316	343.5768	9689	0
1_MACS_peak_1217_lociStitched	chr1	93644627	93647077	1	2451	3211.46	284.445	9690	0
1_MACS_peak_29540_lociStitched	chrX	4157393	4159873	1	2481	2738.168	290.656	9691	0
1_MACS_peak_20393_lociStitched	chr3	193309840	193312268	1	2429	4019.3112	800.026	9692	0
1_MACS_peak_29898_lociStitched	chrX	52924873	52927355	1	2483	2667.4054	262.0992	9693	0
1_MACS_peak_17421_lociStitched	chr20	60716805	60719259	1	2455	3144.5556	286.8726	9694	0
1_MACS_peak_19175_lociStitched	chr3	57677158	57679489	1	2332	4737.2913	458.5077	9695	0
1_MACS_peak_17608_lociStitched	chr21	34430792	34433329	1	2538	1642.2001	643.3832	9696	0
1_MACS_peak_8068_lociStitched	chr14	23355257	23357764	1	2508	2130.1979	231.8975	9697	0
1_MACS_peak_27307_lociStitched	chr8	29521559	29523975	1	2417	3662.4144	301.5168	9698	0
2_MACS_peak_29356_lociStitched	chr9	132220128	132223788	2	2491	2657.16	415.776	9699	0
1_MACS_peak_13271_lociStitched	chr19	8577897	8579993	1	2097	6398.04	382.3104	9700	0
1_MACS_peak_29048_lociStitched	chr9	109243929	109246430	1	2502	2392.9568	380.152	9701	0
2_MACS_peak_27654_lociStitched	chr8	72664161	72669343	2	2542	1343.6926	601.112	9702	0
1_MACS_peak_949_lociStitched	chr1	61783559	61786071	1	2513	2235.9312	485.8208	9703	0
1_MACS_peak_4246_lociStitched	chr10	129651772	129654290	1	2519	1937.601	353.5272	9704	0
1_MACS_peak_6160_lociStitched	chr12	26110569	26113075	1	2507	2140.8758	265.1348	9705	0
1_MACS_peak_27080_lociStitched	chr8	11323293	11325739	1	2447	3563.0882	632.0464	9706	0
1_MACS_peak_30309_lociStitched	chrX	134477033	134479534	1	2502	2274.4094	307.1228	9707	0
1_MACS_peak_14952_lociStitched	chr2	69663233	69665497	1	2265	5431.5624	598.3752	9708	0
1_MACS_peak_26893_lociStitched	chr7	149320432	149322875	1	2444	3643.0016	676.711	9709	0
1_MACS_peak_27331_lociStitched	chr8	30600537	30602884	1	2348	4624.9982	534.6466	9710	0
1_MACS_peak_17426_lociStitched	chr20	60941037	60943552	1	2516	1871.16	249.488	9711	0
1_MACS_peak_3904_lociStitched	chr10	99159301	99161824	1	2524	2036.5656	647.9064	9712	0
1_MACS_peak_24821_lociStitched	chr6	112523538	112526041	1	2504	2362.832	454.0442	9713	0
1_MACS_peak_27216_lociStitched	chr8	23385433	23387941	1	2509	2259.2064	480.0312	9714	0
1_MACS_peak_12498_lociStitched	chr18	9474426	9476921	1	2496	2639.9595	576.0955	9715	0
1_MACS_peak_22659_lociStitched	chr5	94889516	94891947	1	2432	3656.4671	541.8699	9716	0
1_MACS_peak_19611_lociStitched	chr3	122101345	122103786	1	2442	3387.8639	413.7495	9717	0
1_MACS_peak_18762_lociStitched	chr3	27524411	27526937	1	2527	1583.2968	340.5048	9718	0
1_MACS_peak_19595_lociStitched	chr3	121467250	121469693	1	2444	3486.4053	544.789	9719	0
1_MACS_peak_25399_lociStitched	chr7	3081969	3084462	1	2494	2477.0448	381.429	9720	0
1_MACS_peak_26796_lociStitched	chr7	140395618	140397968	1	2351	4772.145	731.32	9721	0
1_MACS_peak_13181_lociStitched	chr19	4790352	4792709	1	2358	4739.6913	770.0319	9722	0
1_MACS_peak_19402_lociStitched	chr3	99765309	99767823	1	2515	2016.4794	418.581	9723	0
1_MACS_peak_19305_lociStitched	chr3	75149599	75152049	1	2451	3212.195	377.79	9724	0
1_MACS_peak_25858_lociStitched	chr7	45150152	45152503	1	2352	4474.1881	445.0443	9725	0
1_MACS_peak_16402_lociStitched	chr2	224902275	224904797	1	2523	1836.7726	483.9718	9726	0
1_MACS_peak_12559_lociStitched	chr18	19179281	19181686	1	2406	3934.8205	503.8475	9727	0
1_MACS_peak_12922_lociStitched	chr18	60901199	60903718	1	2520	1749.9493	309.0813	9728	0
1_MACS_peak_3662_lociStitched	chr10	76759748	76762261	1	2514	2030.7553	420.1736	9729	0
1_MACS_peak_15727_lociStitched	chr2	153262319	153264813	1	2495	2351.0938	295.0402	9730	0
1_MACS_peak_12259_lociStitched	chr17	75460617	75463087	1	2471	2854.579	352.716	9731	0
1_MACS_peak_26990_lociStitched	chr7	158448366	158450895	1	2530	1535.3559	458.0019	9732	0
