#03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_ROSE/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam
#Using cutoff of 13641.8886 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
1_MACS_peak_12720_lociStitched	chr2	62609265	62611287	1	2023	1731.843	323.1156	10300	0
1_MACS_peak_9250_lociStitched	chr16	90060745	90062769	1	2025	1680.5272	319.792	10301	0
1_MACS_peak_19302_lociStitched	chr5	124236965	124238979	1	2015	1932.0302	350.8388	10302	0
1_MACS_peak_9525_lociStitched	chr17	18246671	18248700	1	2030	1481.17	257.4801	10303	0
1_MACS_peak_24963_lociStitched	chrX	20158862	20160853	1	1992	2231.911	240.1146	10304	0
1_MACS_peak_2981_lociStitched	chr10	72029680	72031695	1	2016	1799.1935	250.666	10305	0
1_MACS_peak_10934_lociStitched	chr18	49288154	49290177	1	2024	1668.7727	311.1374	10306	0
1_MACS_peak_20044_lociStitched	chr6	13261262	13263301	1	2040	1356.1389	473.6597	10307	0
1_MACS_peak_12555_lociStitched	chr2	42720685	42722618	1	1934	3096.4727	343.1075	10308	0
1_MACS_peak_9132_lociStitched	chr16	81649484	81651455	1	1972	2468.8746	198.2826	10309	0
1_MACS_peak_15367_lociStitched	chr22	23062423	23064420	1	1998	2146.3756	286.1701	10310	0
1_MACS_peak_16703_lociStitched	chr3	112709152	112710936	1	1785	4578.9928	522.3552	10311	0
1_MACS_peak_22070_lociStitched	chr7	91569304	91571261	1	1958	2909.6676	464.5918	10312	0
1_MACS_peak_17751_lociStitched	chr4	38164580	38166614	1	2035	1217.5524	214.1802	10313	0
1_MACS_peak_6374_lociStitched	chr13	47556612	47558606	1	1995	2129.9908	236.4884	10314	0
1_MACS_peak_19450_lociStitched	chr5	138738678	138740668	1	1991	2431.979	474.615	10315	0
1_MACS_peak_740_lociStitched	chr1	51442522	51444526	1	2005	1842.678	135.4704	10316	0
1_MACS_peak_10897_lociStitched	chr18	47057246	47059230	1	1985	2509.9584	461.0816	10317	0
1_MACS_peak_502_lociStitched	chr1	35449714	35451683	1	1970	2574.0737	307.5578	10318	0
1_MACS_peak_25220_lociStitched	chrX	70287216	70289210	1	1995	2089.5126	210.5664	10319	0
1_MACS_peak_22379_lociStitched	chr7	121783076	121785107	1	2032	1779.9684	729.7383	10320	0
1_MACS_peak_24866_lociStitched	chrX	9964634	9966639	1	2006	1889.7125	219.347	10321	0
1_MACS_peak_465_lociStitched	chr1	32687058	32689027	1	1970	2694.5765	435.3459	10322	0
1_MACS_peak_23085_lociStitched	chr8	42128014	42129972	1	1959	2687.9424	280.1898	10323	0
1_MACS_peak_9709_lociStitched	chr17	33287648	33289445	1	1798	4412.1741	467.22	10324	0
1_MACS_peak_9580_lociStitched	chr17	21029273	21031236	1	1964	2930.1701	592.2371	10325	0
1_MACS_peak_15437_lociStitched	chr22	26878837	26880815	1	1979	2571.7956	448.4126	10326	0
1_MACS_peak_8582_lociStitched	chr16	21370524	21372549	1	2026	1591.8525	382.725	10327	0
1_MACS_peak_25496_lociStitched	chrX	138276176	138277984	1	1809	3983.928	126.1984	10328	0
1_MACS_peak_13869_lociStitched	chr2	204192248	204194243	1	1996	2143.2285	305.4345	10329	0
1_MACS_peak_3211_lociStitched	chr10	93970278	93972291	1	2014	1840.6872	354.6906	10330	0
1_MACS_peak_21409_lociStitched	chr7	5552454	5554334	1	1881	3818.092	565.504	10331	0
1_MACS_peak_4659_lociStitched	chr11	115064348	115066317	1	1970	2536.072	293.1841	10332	0
1_MACS_peak_5709_lociStitched	chr12	89637494	89639525	1	2032	1432.0581	425.4945	10333	0
1_MACS_peak_21433_lociStitched	chr7	6522357	6524255	1	1899	3300.4322	224.7232	10334	0
1_MACS_peak_23244_lociStitched	chr8	72338258	72340284	1	2027	1410.5012	255.8838	10335	0
1_MACS_peak_3807_lociStitched	chr11	14912179	14914169	1	1991	2385.214	469.242	10336	0
1_MACS_peak_2624_lociStitched	chr10	15862694	15864733	1	2040	1001.9646	313.3943	10337	0
1_MACS_peak_17949_lociStitched	chr4	77068595	77070495	1	1901	3419.24	366.89	10338	0
1_MACS_peak_20622_lociStitched	chr6	58194906	58196945	1	2040	1063.7463	390.2646	10339	0
1_MACS_peak_8948_lociStitched	chr16	66729437	66731458	1	2022	1629.7344	353.2708	10340	0
1_MACS_peak_4011_lociStitched	chr11	47586350	47588242	1	1893	3448.9268	323.9104	10341	0
2_MACS_peak_21196_lociStitched	chr6	144665147	144671555	2	2033	1408.4784	470.988	10342	0
1_MACS_peak_15326_lociStitched	chr22	21055949	21057949	1	2001	2135.4	415.4	10343	0
1_MACS_peak_24104_lociStitched	chr9	72373754	72375663	1	1910	3229.4553	278.3322	10344	0
1_MACS_peak_23461_lociStitched	chr8	117777618	117779622	1	2005	2130.0516	488.7756	10345	0
1_MACS_peak_2123_lociStitched	chr1	212331391	212333403	1	2013	2352.6316	879.6464	10346	0
1_MACS_peak_19860_lociStitched	chr5	179920682	179922634	1	1953	2732.8	280.5024	10347	0
1_MACS_peak_23400_lociStitched	chr8	102148544	102150523	1	1980	2358.7701	285.9655	10348	0
1_MACS_peak_24402_lociStitched	chr9	112274003	112276029	1	2027	1462.5694	344.8252	10349	0
1_MACS_peak_19879_lociStitched	chr6	155741	157775	1	2035	1319.4558	469.0404	10350	0
1_MACS_peak_23488_lociStitched	chr8	122736347	122738383	1	2037	1143.8248	382.5644	10351	0
1_MACS_peak_23459_lociStitched	chr8	117720642	117722677	1	2036	1150.589	358.16	10352	0
1_MACS_peak_21820_lociStitched	chr7	52921552	52923578	1	2027	1346.4796	245.146	10353	0
1_MACS_peak_2959_lociStitched	chr10	70586450	70588442	1	1993	2056.1424	206.9688	10354	0
1_MACS_peak_18531_lociStitched	chr4	186063478	186065465	1	1988	2269.9488	337.9887	10355	0
1_MACS_peak_5863_lociStitched	chr12	105500729	105502698	1	1970	2638.0662	428.2575	10356	0
1_MACS_peak_11415_lociStitched	chr19	12510632	12512638	1	2007	2089.0484	510.527	10357	0
1_MACS_peak_17580_lociStitched	chr4	6942981	6945014	1	2034	1272.4547	434.6554	10358	0
1_MACS_peak_2803_lociStitched	chr10	44933331	44935351	1	2021	1551.36	305.424	10359	0
1_MACS_peak_6455_lociStitched	chr13	76123275	76124821	1	1547	5715.562	340.4292	10360	0
1_MACS_peak_10485_lociStitched	chr17	77004749	77006711	1	1963	2621.232	323.5338	10361	0
1_MACS_peak_3948_lociStitched	chr11	37524643	37526662	1	2020	1743.6084	475.8783	10362	0
1_MACS_peak_1571_lociStitched	chr1	160695343	160697364	1	2022	1892.4644	678.4497	10363	0
1_MACS_peak_6423_lociStitched	chr13	53225824	53227742	1	1919	2997.6422	163.03	10364	0
1_MACS_peak_4564_lociStitched	chr11	100780828	100782853	1	2026	1483.7175	395.685	10365	0
1_MACS_peak_15711_lociStitched	chr22	40633087	40635124	1	2038	956.9826	331.2162	10366	0
1_MACS_peak_15942_lociStitched	chr3	9790749	9792743	1	1995	2312.043	526.0172	10367	0
1_MACS_peak_6098_lociStitched	chr12	123942115	123943900	1	1786	4154.2305	158.865	10368	0
1_MACS_peak_3468_lociStitched	chr10	119805209	119807131	1	1923	3218.7734	435.5252	10369	0
1_MACS_peak_20750_lociStitched	chr6	88465659	88467693	1	2035	1238.5026	481.8546	10370	0
1_MACS_peak_14630_lociStitched	chr20	39945066	39947074	1	2009	1866.0344	364.6528	10371	0
1_MACS_peak_3510_lociStitched	chr10	124638255	124640230	1	1976	2450.58	359.6475	10372	0
1_MACS_peak_5203_lociStitched	chr12	29902872	29904903	1	2032	1184.2761	323.7414	10373	0
1_MACS_peak_9484_lociStitched	chr17	16283608	16285404	1	1797	4226.1676	317.892	10374	0
1_MACS_peak_14679_lociStitched	chr20	43513511	43515397	1	1887	3453.6432	307.0408	10375	0
1_MACS_peak_18807_lociStitched	chr5	40797258	40799240	1	1983	2262.453	289.1738	10376	0
1_MACS_peak_9555_lociStitched	chr17	19398366	19400376	1	2011	1699.254	259.692	10377	0
1_MACS_peak_1174_lociStitched	chr1	115258195	115260068	1	1874	3430.3995	163.3256	10378	0
1_MACS_peak_1706_lociStitched	chr1	172666935	172668964	1	2030	1359.8358	454.0902	10379	0
1_MACS_peak_23003_lociStitched	chr8	30600734	30602659	1	1926	3203.7775	471.4325	10380	0
1_MACS_peak_2455_lociStitched	chr1	247552886	247554922	1	2037	1240.942	655.7956	10381	0
1_MACS_peak_2347_lociStitched	chr1	234128558	234130573	1	2016	1704.8915	397.9625	10382	0
1_MACS_peak_25454_lociStitched	chrX	131156435	131158449	1	2015	1625.7008	299.8846	10383	0
1_MACS_peak_7709_lociStitched	chr15	54810799	54812829	1	2031	1152.228	312.214	10384	0
1_MACS_peak_506_lociStitched	chr1	35733661	35735514	1	1854	3889.447	453.6144	10385	0
1_MACS_peak_1832_lociStitched	chr1	186162545	186164563	1	2019	1777.2526	568.6724	10386	0
1_MACS_peak_10589_lociStitched	chr17	80821130	80823106	1	1977	2488.772	447.9592	10387	0
1_MACS_peak_409_lociStitched	chr1	28695440	28697367	1	1928	3092.0642	401.7795	10388	0
1_MACS_peak_12631_lociStitched	chr2	48666944	48668815	1	1872	3628.6174	362.5998	10389	0
1_MACS_peak_25153_lociStitched	chrX	54665147	54667135	1	1989	2088.5928	256.8496	10390	0
1_MACS_peak_271_lociStitched	chr1	22777650	22779651	1	2002	2039.2191	454.6272	10391	0
1_MACS_peak_3582_lociStitched	chr10	132173595	132175612	1	2018	1432.2717	221.4666	10392	0
1_MACS_peak_17971_lociStitched	chr4	78414077	78416077	1	2001	2026	428.4	10393	0
1_MACS_peak_22356_lociStitched	chr7	119604086	119606113	1	2028	1298.0908	409.8594	10394	0
1_MACS_peak_22132_lociStitched	chr7	99035653	99037606	1	1954	2670.7275	316.9719	10395	0
1_MACS_peak_1203_lociStitched	chr1	118228308	118230323	1	2016	1417.5525	175.5065	10396	0
1_MACS_peak_16465_lociStitched	chr3	62820593	62822610	1	2018	1462.5267	274.5137	10397	0
1_MACS_peak_21876_lociStitched	chr7	65957694	65959543	1	1850	3790.45	339.8462	10398	0
1_MACS_peak_1164_lociStitched	chr1	114353860	114355882	1	2023	1287.6096	251.3346	10399	0
1_MACS_peak_3274_lociStitched	chr10	99204747	99206717	1	1971	2641.376	537.022	10400	0
1_MACS_peak_10893_lociStitched	chr18	46885689	46887711	1	2023	1505.9856	472.3392	10401	0
1_MACS_peak_6879_lociStitched	chr14	57526601	57528609	1	2009	1501.984	98.5928	10402	0
1_MACS_peak_13342_lociStitched	chr2	128848025	128849996	1	1972	2481.8832	399.9159	10403	0
1_MACS_peak_8736_lociStitched	chr16	30483417	30485408	1	1992	2170.5882	424.2821	10404	0
1_MACS_peak_11666_lociStitched	chr19	29702806	29704593	1	1788	4170.858	231.7739	10405	0
1_MACS_peak_25152_lociStitched	chrX	54555640	54557587	1	1948	2611.3164	192.5583	10406	0
1_MACS_peak_23565_lociStitched	chr8	129004348	129006365	1	2018	1738.0489	571.0127	10407	0
1_MACS_peak_3279_lociStitched	chr10	99446125	99448133	1	2009	1857.4	464.2496	10408	0
1_MACS_peak_20040_lociStitched	chr6	12607929	12609941	1	2013	1646.6208	350.4904	10409	0
1_MACS_peak_5377_lociStitched	chr12	50235583	50237545	1	1963	2770.1478	558.7776	10410	0
1_MACS_peak_10939_lociStitched	chr18	51612158	51614177	1	2020	1561.2927	457.5054	10411	0
1_MACS_peak_20965_lociStitched	chr6	117329173	117331180	1	2008	1893.6045	486.4968	10412	0
1_MACS_peak_19190_lociStitched	chr5	100188119	100190142	1	2024	1299.1706	332.1766	10413	0
1_MACS_peak_7348_lociStitched	chr15	23376932	23378957	1	2026	1112.13	219.915	10414	0
1_MACS_peak_11980_lociStitched	chr19	48706326	48708254	1	1929	2976.832	331.616	10415	0
1_MACS_peak_14646_lociStitched	chr20	42142164	42144178	1	2015	1553.801	336.5394	10416	0
1_MACS_peak_8503_lociStitched	chr16	14164318	14166220	1	1903	3263.4516	337.0344	10417	0
1_MACS_peak_17206_lociStitched	chr3	175421501	175423434	1	1934	3002.9155	428.1595	10418	0
1_MACS_peak_24683_lociStitched	chr9	132815281	132817124	1	1844	3755.4811	273.5012	10419	0
1_MACS_peak_12443_lociStitched	chr2	28902956	28904978	1	2023	1242.7212	278.2272	10420	0
1_MACS_peak_14213_lociStitched	chr20	1063339	1065325	1	1987	2084.7042	280.026	10421	0
1_MACS_peak_562_lociStitched	chr1	39491172	39493122	1	1951	2856.945	501.93	10422	0
1_MACS_peak_24488_lociStitched	chr9	119448534	119450513	1	1980	2270.7046	359.5843	10423	0
1_MACS_peak_17638_lociStitched	chr4	13628437	13630369	1	1933	2960.0172	390.8436	10424	0
1_MACS_peak_20912_lociStitched	chr6	109403994	109406021	1	2028	1085.8639	367.2924	10425	0
1_MACS_peak_2986_lociStitched	chr10	72141201	72143213	1	2013	1548.234	325.5416	10426	0
1_MACS_peak_6874_lociStitched	chr14	57045862	57047605	1	1744	4480.5558	258.3126	10427	0
1_MACS_peak_18787_lociStitched	chr5	37721003	37723021	1	2019	1331.4764	287.7668	10428	0
1_MACS_peak_13871_lociStitched	chr2	204398987	204400928	1	1942	2744.9622	292.8969	10429	0
1_MACS_peak_2054_lociStitched	chr1	207627129	207629109	1	1981	2548.062	669.636	10430	0
1_MACS_peak_17736_lociStitched	chr4	36244925	36246895	1	1971	2308.84	267.526	10431	0
1_MACS_peak_20771_lociStitched	chr6	90081391	90083368	1	1978	2537.0841	612.4746	10432	0
1_MACS_peak_979_lociStitched	chr1	86457583	86459597	1	2015	1414.2308	270.2788	10433	0
1_MACS_peak_20226_lociStitched	chr6	28302895	28304763	1	1869	3550.3208	316.4392	10434	0
1_MACS_peak_9717_lociStitched	chr17	33445738	33447481	1	1744	4549.7529	335.8761	10435	0
1_MACS_peak_2446_lociStitched	chr1	246886744	246888697	1	1954	2701.3896	421.2621	10436	0
1_MACS_peak_5893_lociStitched	chr12	108934361	108936252	1	1892	3382.6208	373.8507	10437	0
1_MACS_peak_19430_lociStitched	chr5	137513497	137515506	1	2010	1730.7535	462.8736	10438	0
1_MACS_peak_17320_lociStitched	chr3	184869710	184871643	1	1934	2817.7341	280.0917	10439	0
1_MACS_peak_1940_lociStitched	chr1	202597331	202599357	1	2027	1211.548	518.656	10440	0
1_MACS_peak_19069_lociStitched	chr5	78907316	78909265	1	1950	2657.4615	328.4065	10441	0
1_MACS_peak_12428_lociStitched	chr2	27937747	27939767	1	2021	1162.308	231.694	10442	0
1_MACS_peak_14184_lociStitched	chr2	242210846	242212825	1	1980	2052.4209	177.9121	10443	0
1_MACS_peak_23982_lociStitched	chr9	37119693	37121680	1	1988	2212.3258	480.4566	10444	0
1_MACS_peak_23300_lociStitched	chr8	82192305	82194194	1	1890	3413.8008	390.4563	10445	0
1_MACS_peak_2079_lociStitched	chr1	209380058	209382011	1	1954	2782.0485	511.4907	10446	0
1_MACS_peak_22895_lociStitched	chr8	22672879	22674905	1	2027	1127.6716	457.0656	10447	0
1_MACS_peak_125_lociStitched	chr1	10049921	10051930	1	2010	1584.9001	339.9228	10448	0
1_MACS_peak_16538_lociStitched	chr3	73045342	73047278	1	1937	2824.0432	333.3792	10449	0
1_MACS_peak_1329_lociStitched	chr1	149604926	149606363	1	1438	5955.5028	174.3081	10450	0
1_MACS_peak_9336_lociStitched	chr17	4166057	4167977	1	1921	3046.08	364.416	10451	0
1_MACS_peak_16708_lociStitched	chr3	113264317	113266318	1	2002	1778.0886	346.173	10452	0
1_MACS_peak_2656_lociStitched	chr10	21998804	22000825	1	2022	1314.2563	451.0872	10453	0
1_MACS_peak_15739_lociStitched	chr22	41984809	41986799	1	1991	2106.216	447.153	10454	0
1_MACS_peak_18293_lociStitched	chr4	141347561	141349563	1	2003	1984.3824	578.7782	10455	0
1_MACS_peak_16523_lociStitched	chr3	71612129	71614142	1	2014	1397.6259	284.6382	10456	0
1_MACS_peak_23152_lociStitched	chr8	58499288	58501308	1	2021	1289.568	407.434	10457	0
1_MACS_peak_16414_lociStitched	chr3	53879191	53881082	1	1892	3247.2252	258.1215	10458	0
1_MACS_peak_20947_lociStitched	chr6	114663153	114665158	1	2006	1654.3255	334.2335	10459	0
1_MACS_peak_21418_lociStitched	chr7	6047881	6049664	1	1784	4287.0452	369.9725	10460	0
1_MACS_peak_22706_lociStitched	chr7	158648228	158650232	1	2005	1790.574	450.4992	10461	0
1_MACS_peak_10304_lociStitched	chr17	70402488	70404499	1	2012	1401.0637	243.1299	10462	0
1_MACS_peak_20724_lociStitched	chr6	85482958	85484950	1	1993	1872.8784	269.7168	10463	0
1_MACS_peak_7500_lociStitched	chr15	39845595	39847614	1	2020	1237.2432	335.7597	10464	0
1_MACS_peak_23637_lociStitched	chr8	136468739	136470742	1	2004	1513.2665	152.228	10465	0
1_MACS_peak_11727_lociStitched	chr19	36247963	36249911	1	1949	2575.8404	262.7852	10466	0
1_MACS_peak_7897_lociStitched	chr15	72563931	72565916	1	1986	2087.6245	359.682	10467	0
2_MACS_peak_948_lociStitched	chr1	78607138	78609384	2	2019	1313.0116	395.296	10468	0
1_MACS_peak_4263_lociStitched	chr11	66936751	66938774	1	2024	1080.4843	363.5331	10469	0
1_MACS_peak_18958_lociStitched	chr5	66299227	66301171	1	1945	2783.0304	420.876	10470	0
1_MACS_peak_7035_lociStitched	chr14	75642354	75644026	1	1673	4923.204	287.9184	10471	0
1_MACS_peak_14246_lociStitched	chr20	3139396	3141339	1	1944	2825.8992	452.3304	10472	0
1_MACS_peak_23560_lociStitched	chr8	127569207	127571130	1	1924	3005.649	384.4077	10473	0
1_MACS_peak_25112_lociStitched	chrX	48936781	48938608	1	1828	3692.9151	131.1786	10474	0
1_MACS_peak_23192_lociStitched	chr8	65385893	65387909	1	2017	1367.0496	402.3936	10475	0
1_MACS_peak_22282_lociStitched	chr7	106766184	106768195	1	2012	1655.4552	536.3337	10476	0
1_MACS_peak_1779_lociStitched	chr1	181121272	181123284	1	2013	1572.7804	485.2944	10477	0
1_MACS_peak_14986_lociStitched	chr21	19974171	19976166	1	1996	1786.1235	282.6915	10478	0
1_MACS_peak_1386_lociStitched	chr1	151735047	151736998	1	1952	2712.2802	462.1919	10479	0
1_MACS_peak_15935_lociStitched	chr3	9187469	9189456	1	1988	2117.5459	454.8243	10480	0
1_MACS_peak_5735_lociStitched	chr12	92838654	92840655	1	2002	1674.2367	312.7563	10481	0
1_MACS_peak_21971_lociStitched	chr7	74903174	74905145	1	1972	2166.5232	223.1172	10482	0
1_MACS_peak_20822_lociStitched	chr6	97393952	97395968	1	2017	1257.1776	326.9952	10483	0
2_MACS_peak_9129_lociStitched	chr16	81477439	81479597	2	2011	1190.7844	70.5666	10484	0
1_MACS_peak_13865_lociStitched	chr2	203735242	203737201	1	1960	2559.0417	432.7431	10485	0
1_MACS_peak_19832_lociStitched	chr5	176980329	176982326	1	1998	1804.4892	360.0591	10486	0
1_MACS_peak_15234_lociStitched	chr21	46236962	46238750	1	1789	4169.9736	312.3636	10487	0
1_MACS_peak_10185_lociStitched	chr17	58602453	58604394	1	1942	2842.5945	467.1987	10488	0
2_MACS_peak_11693_lociStitched	chr19	34744623	34746673	2	1993	1899.53	354.035	10489	0
1_MACS_peak_6149_lociStitched	chr12	132194744	132196359	1	1616	5079.6595	141.6355	10490	0
1_MACS_peak_23617_lociStitched	chr8	134260836	134262842	1	2007	1524.1588	313.3372	10491	0
1_MACS_peak_10176_lociStitched	chr17	57905747	57907757	1	2011	1458.054	364.011	10492	0
1_MACS_peak_20955_lociStitched	chr6	116691274	116693277	1	2004	1524.283	243.5648	10493	0
1_MACS_peak_3390_lociStitched	chr10	106059669	106061649	1	1981	2328.282	561.528	10494	0
1_MACS_peak_12356_lociStitched	chr2	24162507	24164373	1	1867	3505.8408	311.2488	10495	0
1_MACS_peak_9762_lociStitched	chr17	35305372	35307280	1	1909	3272.22	510.0084	10496	0
1_MACS_peak_17360_lociStitched	chr3	186761247	186763260	1	2014	1390.983	408.0351	10497	0
1_MACS_peak_16184_lociStitched	chr3	42542976	42544974	1	1999	1710.0882	318.2814	10498	0
1_MACS_peak_19710_lociStitched	chr5	162863692	162865643	1	1952	2624.4852	402.6864	10499	0
1_MACS_peak_25043_lociStitched	chrX	43513509	43514968	1	1460	5806.6741	144.441	10500	0
1_MACS_peak_1550_lociStitched	chr1	159823667	159825544	1	1878	3589.3871	507.5408	10501	0
1_MACS_peak_21288_lociStitched	chr6	160113400	160115266	1	1867	3311.7768	128.1942	10502	0
1_MACS_peak_6055_lociStitched	chr12	122017042	122019056	1	2015	1034.3904	114.798	10503	0
1_MACS_peak_6798_lociStitched	chr14	45721680	45723633	1	1954	2429.532	249.3981	10504	0
1_MACS_peak_1856_lociStitched	chr1	192457921	192459931	1	2011	1419.864	379.89	10505	0
1_MACS_peak_6962_lociStitched	chr14	68140748	68142172	1	1425	5991.0528	192.3824	10506	0
1_MACS_peak_8769_lociStitched	chr16	31212925	31214928	1	2004	1559.5358	324.0854	10507	0
1_MACS_peak_23383_lociStitched	chr8	101337272	101339285	1	2014	1074.7407	141.3126	10508	0
1_MACS_peak_10929_lociStitched	chr18	48972804	48974800	1	1997	1755.2824	351.8948	10509	0
1_MACS_peak_24644_lociStitched	chr9	131579860	131581867	1	2008	1470.1275	358.4502	10510	0
1_MACS_peak_11564_lociStitched	chr19	17969954	17971867	1	1914	3057.7392	375.3306	10511	0
1_MACS_peak_10105_lociStitched	chr17	53497751	53499719	1	1969	2309.6448	376.0848	10512	0
1_MACS_peak_6880_lociStitched	chr14	57734716	57736662	1	1947	2470.447	206.6652	10513	0
1_MACS_peak_5087_lociStitched	chr12	13223810	13225799	1	1990	1908.4455	364.1859	10514	0
1_MACS_peak_22314_lociStitched	chr7	112030905	112032794	1	1890	3427.0238	484.7174	10515	0
1_MACS_peak_11766_lociStitched	chr19	39137506	39139481	1	1976	2095.6725	284.795	10516	0
1_MACS_peak_21322_lociStitched	chr6	166832167	166834154	1	1988	1838.3724	254.336	10517	0
1_MACS_peak_24487_lociStitched	chr9	117973545	117975560	1	2016	1260.181	441.688	10518	0
1_MACS_peak_16141_lociStitched	chr3	38079922	38081918	1	1997	2028.3352	652.0932	10519	0
1_MACS_peak_8445_lociStitched	chr16	10390445	10392339	1	1895	3255.786	376.7166	10520	0
1_MACS_peak_23183_lociStitched	chr8	62626055	62628023	1	1969	2183.2992	269.2224	10521	0
1_MACS_peak_20059_lociStitched	chr6	14635219	14637226	1	2008	1427.1777	355.0383	10522	0
1_MACS_peak_16175_lociStitched	chr3	41239868	41241786	1	1919	2858.9708	251.8334	10523	0
1_MACS_peak_5233_lociStitched	chr12	32551571	32553565	1	1995	1738.768	346.3578	10524	0
1_MACS_peak_21902_lociStitched	chr7	70146280	70148286	1	2007	1442.5146	373.3166	10525	0
1_MACS_peak_1596_lociStitched	chr1	161358987	161360953	1	1967	2398.1268	475.3788	10526	0
1_MACS_peak_7799_lociStitched	chr15	64752140	64754148	1	2009	1302.3888	307.0232	10527	0
1_MACS_peak_19356_lociStitched	chr5	131401387	131403397	1	2011	1126.002	198.99	10528	0
1_MACS_peak_1549_lociStitched	chr1	159786729	159788712	1	1984	2079.5721	466.7982	10529	0
1_MACS_peak_13100_lociStitched	chr2	101575175	101577179	1	2005	1307.8104	195.9912	10530	0
1_MACS_peak_8100_lociStitched	chr15	86249541	86251525	1	1985	1911.9808	325.7728	10531	0
1_MACS_peak_4307_lociStitched	chr11	67908712	67910684	1	1973	2166.4392	354.5656	10532	0
1_MACS_peak_8587_lociStitched	chr16	21565229	21567218	1	1990	2191.2813	711.4653	10533	0
1_MACS_peak_10758_lociStitched	chr18	22743883	22745884	1	2002	1549.5744	364.3821	10534	0
1_MACS_peak_6544_lociStitched	chr13	100257927	100259850	1	1924	2858.5395	339.7941	10535	0
1_MACS_peak_3010_lociStitched	chr10	73647979	73649887	1	1909	3001.0932	304.326	10536	0
1_MACS_peak_1934_lociStitched	chr1	202378913	202380917	1	2005	1495.1844	400.8	10537	0
1_MACS_peak_14625_lociStitched	chr20	39675752	39677766	1	2015	1178.3914	446.101	10538	0
1_MACS_peak_11336_lociStitched	chr19	9784760	9786612	1	1853	3655.848	390.4016	10539	0
1_MACS_peak_17376_lociStitched	chr3	189837025	189839042	1	2018	1025.8462	446.1604	10540	0
1_MACS_peak_10111_lociStitched	chr17	54758220	54760229	1	2010	1337.994	414.4567	10541	0
1_MACS_peak_1165_lociStitched	chr1	114446754	114448737	1	1984	1837.6461	248.6682	10542	0
1_MACS_peak_21842_lociStitched	chr7	55664411	55666421	1	2011	1273.536	396.171	10543	0
