GENE_ID	locusLine	bin_1_KMS-12-BM.jin.bam
1_MACS_peak_14377_lociStitched	chr19(.):37063182-37065157	3.858
1_MACS_peak_14378_lociStitched	chr19(.):37157360-37158487	1.7234
1_MACS_peak_14379_lociStitched	chr19(.):37177651-37179336	2.9632
1_MACS_peak_14380_lociStitched	chr19(.):37262617-37264590	2.406
1_MACS_peak_14381_lociStitched	chr19(.):37328340-37329310	1.5445
3_MACS_peak_14382_lociStitched	chr19(.):37339588-37342644	2.3678
1_MACS_peak_14385_lociStitched	chr19(.):37406115-37408436	2.9072
1_MACS_peak_14386_lociStitched	chr19(.):37464045-37464345	1.7916
1_MACS_peak_14387_lociStitched	chr19(.):37498145-37499126	1.5929
1_MACS_peak_14388_lociStitched	chr19(.):37568422-37570055	1.9716
1_MACS_peak_14389_lociStitched	chr19(.):37663214-37664225	1.8078
1_MACS_peak_14390_lociStitched	chr19(.):37700978-37702336	2.3385
1_MACS_peak_14391_lociStitched	chr19(.):37708400-37710185	3.9948
2_MACS_peak_14392_lociStitched	chr19(.):37742071-37743162	1.136
2_MACS_peak_14394_lociStitched	chr19(.):37808233-37809255	2.4463
1_MACS_peak_14396_lociStitched	chr19(.):37825428-37826187	1.5289
1_MACS_peak_14397_lociStitched	chr19(.):37861269-37862798	3.7281
1_MACS_peak_14398_lociStitched	chr19(.):37957498-37958819	2.2058
1_MACS_peak_14399_lociStitched	chr19(.):37959636-37960793	1.8033
2_MACS_peak_14400_lociStitched	chr19(.):37996809-37998243	1.8006
1_MACS_peak_14402_lociStitched	chr19(.):38085137-38086345	1.6171
1_MACS_peak_14403_lociStitched	chr19(.):38145890-38147101	1.7116
1_MACS_peak_14404_lociStitched	chr19(.):38182733-38183510	1.0357
1_MACS_peak_14405_lociStitched	chr19(.):38210024-38210668	1.9147
1_MACS_peak_14406_lociStitched	chr19(.):38269536-38270680	2.3267
1_MACS_peak_14407_lociStitched	chr19(.):38389589-38390044	0.9759
2_MACS_peak_14408_lociStitched	chr19(.):38396638-38398371	1.4859
1_MACS_peak_14410_lociStitched	chr19(.):38422662-38423431	1.2106
1_MACS_peak_14411_lociStitched	chr19(.):38469299-38470815	1.4566
1_MACS_peak_14412_lociStitched	chr19(.):38523962-38525886	2.1806
1_MACS_peak_14413_lociStitched	chr19(.):38536235-38541166	3.6395
1_MACS_peak_14414_lociStitched	chr19(.):38548646-38549782	1.6574
1_MACS_peak_14415_lociStitched	chr19(.):38550357-38550835	1.0126
2_MACS_peak_14416_lociStitched	chr19(.):38714448-38715511	1.3589
1_MACS_peak_14418_lociStitched	chr19(.):38754296-38756232	3.4627
2_MACS_peak_14419_lociStitched	chr19(.):38805879-38807281	1.3805
1_MACS_peak_14421_lociStitched	chr19(.):38826447-38827707	2.7184
1_MACS_peak_14422_lociStitched	chr19(.):38851474-38851895	0.7314
1_MACS_peak_14423_lociStitched	chr19(.):38852880-38853361	1.1111
2_MACS_peak_14424_lociStitched	chr19(.):38864488-38866332	2.5611
2_MACS_peak_14426_lociStitched	chr19(.):38893100-38894531	1.8542
1_MACS_peak_14428_lociStitched	chr19(.):38908590-38909187	1.0932
1_MACS_peak_14429_lociStitched	chr19(.):38917145-38918693	1.3302
1_MACS_peak_14430_lociStitched	chr19(.):39050674-39051181	1.1638
1_MACS_peak_14431_lociStitched	chr19(.):39108771-39110777	2.4483
1_MACS_peak_14432_lociStitched	chr19(.):39138269-39139077	2.5078
1_MACS_peak_14433_lociStitched	chr19(.):39224213-39225920	1.3721
2_MACS_peak_14434_lociStitched	chr19(.):39226691-39228184	1.1853
1_MACS_peak_14436_lociStitched	chr19(.):39321610-39322898	2.7341
3_MACS_peak_14437_lociStitched	chr19(.):39339018-39344199	5.0951
1_MACS_peak_14440_lociStitched	chr19(.):39347628-39348620	1.5433
1_MACS_peak_14441_lociStitched	chr19(.):39354630-39354940	1.2235
1_MACS_peak_14442_lociStitched	chr19(.):39355627-39356142	1.0907
2_MACS_peak_14443_lociStitched	chr19(.):39359655-39361213	1.6403
2_MACS_peak_14445_lociStitched	chr19(.):39367121-39370450	2.6091
2_MACS_peak_14447_lociStitched	chr19(.):39389446-39391323	3.3946
1_MACS_peak_14449_lociStitched	chr19(.):39391898-39392377	1.0832
2_MACS_peak_14450_lociStitched	chr19(.):39420625-39422481	2.5896
1_MACS_peak_14452_lociStitched	chr19(.):39435197-39435825	1.2425
1_MACS_peak_14453_lociStitched	chr19(.):39440635-39441263	1.6732
2_MACS_peak_14454_lociStitched	chr19(.):39468168-39469524	1.1493
1_MACS_peak_14456_lociStitched	chr19(.):39496708-39497233	0.9814
1_MACS_peak_14457_lociStitched	chr19(.):39511396-39511837	0.8719
1_MACS_peak_14458_lociStitched	chr19(.):39521447-39521991	1.0282
2_MACS_peak_14459_lociStitched	chr19(.):39551466-39553056	1.662
1_MACS_peak_14461_lociStitched	chr19(.):39563740-39565257	1.5928
1_MACS_peak_14462_lociStitched	chr19(.):39616327-39617074	2.2389
2_MACS_peak_14463_lociStitched	chr19(.):39825627-39827297	1.8408
3_MACS_peak_14465_lociStitched	chr19(.):39831769-39833863	1.1557
1_MACS_peak_14468_lociStitched	chr19(.):39841729-39842120	0.7274
2_MACS_peak_14469_lociStitched	chr19(.):39881069-39882835	4.5408
2_MACS_peak_14471_lociStitched	chr19(.):39887954-39890665	1.287
3_MACS_peak_14473_lociStitched	chr19(.):39891466-39904305	3.6829
2_MACS_peak_14476_lociStitched	chr19(.):39925522-39927394	3.8364
1_MACS_peak_14478_lociStitched	chr19(.):39935191-39936910	2.3254
1_MACS_peak_14479_lociStitched	chr19(.):39970361-39972472	3.1164
2_MACS_peak_14480_lociStitched	chr19(.):39997472-39998360	1.147
1_MACS_peak_14482_lociStitched	chr19(.):40022734-40023578	1.9706
1_MACS_peak_14483_lociStitched	chr19(.):40030032-40030985	2.1708
1_MACS_peak_14484_lociStitched	chr19(.):40324339-40324856	1.2663
1_MACS_peak_14485_lociStitched	chr19(.):40336114-40337545	4.0959
1_MACS_peak_14486_lociStitched	chr19(.):40383559-40384316	1.1603
1_MACS_peak_14487_lociStitched	chr19(.):40399284-40400115	1.1145
2_MACS_peak_14488_lociStitched	chr19(.):40446744-40452038	3.3774
6_MACS_peak_14490_lociStitched	chr19(.):40454839-40462834	2.4975
2_MACS_peak_14496_lociStitched	chr19(.):40475193-40477992	3.6011
1_MACS_peak_14498_lociStitched	chr19(.):40502145-40503829	2.8035
1_MACS_peak_14499_lociStitched	chr19(.):40561605-40562398	1.9581
1_MACS_peak_14500_lociStitched	chr19(.):40596246-40597297	2.0454
1_MACS_peak_14501_lociStitched	chr19(.):40696160-40697438	1.9922
2_MACS_peak_14502_lociStitched	chr19(.):40789663-40793320	3.348
2_MACS_peak_14504_lociStitched	chr19(.):40853513-40855192	1.4084
1_MACS_peak_14506_lociStitched	chr19(.):40909595-40910283	1.2312
2_MACS_peak_14507_lociStitched	chr19(.):40913894-40918284	2.0905
1_MACS_peak_14509_lociStitched	chr19(.):40923000-40923738	1.363
1_MACS_peak_14510_lociStitched	chr19(.):40926654-40927509	1.4719
2_MACS_peak_14511_lociStitched	chr19(.):40930791-40932518	1.8786
1_MACS_peak_14513_lociStitched	chr19(.):40939317-40941288	1.4424
2_MACS_peak_14514_lociStitched	chr19(.):40948313-40950742	1.428
1_MACS_peak_14516_lociStitched	chr19(.):40971067-40971842	1.4565
1_MACS_peak_14517_lociStitched	chr19(.):41082768-41083186	1.5613
1_MACS_peak_14518_lociStitched	chr19(.):41105845-41106328	0.9525
3_MACS_peak_14519_lociStitched	chr19(.):41107258-41112491	1.9053
2_MACS_peak_14522_lociStitched	chr19(.):41115236-41117196	1.7304
1_MACS_peak_14524_lociStitched	chr19(.):41168470-41169409	2.0213
2_MACS_peak_14525_lociStitched	chr19(.):41195813-41197531	1.9259
1_MACS_peak_14527_lociStitched	chr19(.):41220965-41225403	2.7187
2_MACS_peak_14528_lociStitched	chr19(.):41255275-41258220	4.4414
2_MACS_peak_14530_lociStitched	chr19(.):41283314-41284750	3.3088
2_MACS_peak_14532_lociStitched	chr19(.):41303996-41305888	1.4808
2_MACS_peak_14534_lociStitched	chr19(.):41768242-41772324	4.8869
2_MACS_peak_14536_lociStitched	chr19(.):41803177-41804295	0.9724
4_MACS_peak_14538_lociStitched	chr19(.):41813126-41816715	1.9617
1_MACS_peak_14542_lociStitched	chr19(.):41832940-41834340	1.5069
2_MACS_peak_14543_lociStitched	chr19(.):41856951-41859833	2.1164
1_MACS_peak_14545_lociStitched	chr19(.):41868966-41870911	3.0722
1_MACS_peak_14546_lociStitched	chr19(.):41902447-41904229	3.3416
2_MACS_peak_14547_lociStitched	chr19(.):41915044-41916590	1.3153
1_MACS_peak_14549_lociStitched	chr19(.):41945311-41945987	2.1735
1_MACS_peak_14550_lociStitched	chr19(.):42028398-42028826	0.8583
1_MACS_peak_14551_lociStitched	chr19(.):42036590-42037067	0.9697
1_MACS_peak_14552_lociStitched	chr19(.):42038309-42038732	1.2591
4_MACS_peak_14553_lociStitched	chr19(.):42039968-42043128	1.1344
1_MACS_peak_14557_lociStitched	chr19(.):42052488-42053343	1.0973
1_MACS_peak_14558_lociStitched	chr19(.):42055158-42055768	1.0543
4_MACS_peak_14559_lociStitched	chr19(.):42057564-42060799	1.3966
1_MACS_peak_14563_lociStitched	chr19(.):42061682-42062302	1.2337
1_MACS_peak_14564_lociStitched	chr19(.):42363187-42365513	4.2194
1_MACS_peak_14565_lociStitched	chr19(.):42375918-42376768	1.3247
3_MACS_peak_14566_lociStitched	chr19(.):42378869-42382527	1.7171
2_MACS_peak_14569_lociStitched	chr19(.):42386628-42388859	2.9841
1_MACS_peak_14571_lociStitched	chr19(.):42390804-42392678	2.1893
1_MACS_peak_14572_lociStitched	chr19(.):42432764-42433767	1.7296
2_MACS_peak_14573_lociStitched	chr19(.):42443240-42445675	2.318
1_MACS_peak_14575_lociStitched	chr19(.):42448160-42451223	2.9039
1_MACS_peak_14576_lociStitched	chr19(.):42462717-42463894	1.9026
1_MACS_peak_14577_lociStitched	chr19(.):42497704-42498383	1.1888
2_MACS_peak_14578_lociStitched	chr19(.):42578912-42581011	4.2844
1_MACS_peak_14580_lociStitched	chr19(.):42626795-42627239	1.0194
1_MACS_peak_14581_lociStitched	chr19(.):42633757-42634610	1.1142
3_MACS_peak_14582_lociStitched	chr19(.):42636703-42638837	1.827
1_MACS_peak_14585_lociStitched	chr19(.):42639424-42639784	1.1718
1_MACS_peak_14586_lociStitched	chr19(.):42658748-42659449	1.349
2_MACS_peak_14587_lociStitched	chr19(.):42701157-42704560	1.7774
2_MACS_peak_14589_lociStitched	chr19(.):42720583-42724894	2.9823
4_MACS_peak_14591_lociStitched	chr19(.):42745997-42749531	1.5366
1_MACS_peak_14595_lociStitched	chr19(.):42757983-42759369	2.8707
2_MACS_peak_14596_lociStitched	chr19(.):42771730-42775393	3.2978
2_MACS_peak_14598_lociStitched	chr19(.):42783739-42785695	2.0124
2_MACS_peak_14600_lociStitched	chr19(.):42787094-42788579	1.7776
2_MACS_peak_14602_lociStitched	chr19(.):42806137-42807628	2.1056
1_MACS_peak_14604_lociStitched	chr19(.):42817097-42817524	1.0689
1_MACS_peak_14605_lociStitched	chr19(.):42820671-42821302	1.5413
1_MACS_peak_14606_lociStitched	chr19(.):42829626-42830762	1.8403
2_MACS_peak_14607_lociStitched	chr19(.):42900555-42901867	1.6315
2_MACS_peak_14609_lociStitched	chr19(.):42926762-42928449	1.8726
1_MACS_peak_14611_lociStitched	chr19(.):42970017-42970820	1.3533
1_MACS_peak_14612_lociStitched	chr19(.):43001703-43002430	1.3393
1_MACS_peak_14613_lociStitched	chr19(.):44008402-44008975	1.3333
2_MACS_peak_14614_lociStitched	chr19(.):44036542-44038102	1.44
2_MACS_peak_14616_lociStitched	chr19(.):44079057-44080483	1.1392
1_MACS_peak_14618_lociStitched	chr19(.):44088391-44088954	0.9138
2_MACS_peak_14619_lociStitched	chr19(.):44098864-44101653	3.0658
1_MACS_peak_14621_lociStitched	chr19(.):44122809-44124326	3.9103
1_MACS_peak_14622_lociStitched	chr19(.):44172024-44172334	0.8438
3_MACS_peak_14623_lociStitched	chr19(.):44257434-44260243	5.8633
1_MACS_peak_14626_lociStitched	chr19(.):44268876-44271892	2.6816
1_MACS_peak_14627_lociStitched	chr19(.):44284670-44285796	1.5106
2_MACS_peak_14628_lociStitched	chr19(.):44287705-44289721	1.766
1_MACS_peak_14630_lociStitched	chr19(.):44405561-44406543	1.4987
1_MACS_peak_14631_lociStitched	chr19(.):44439022-44439581	1.1893
1_MACS_peak_14632_lociStitched	chr19(.):44529424-44530040	2.0609
1_MACS_peak_14633_lociStitched	chr19(.):44598491-44599131	1.2278
1_MACS_peak_14634_lociStitched	chr19(.):44668929-44669744	1.6777
1_MACS_peak_14635_lociStitched	chr19(.):44711212-44712095	1.222
1_MACS_peak_14636_lociStitched	chr19(.):44716496-44717238	2.0313
1_MACS_peak_14637_lociStitched	chr19(.):44808774-44809202	1.1338
1_MACS_peak_14638_lociStitched	chr19(.):44848055-44848570	1.0798
1_MACS_peak_14639_lociStitched	chr19(.):44905437-44905849	1.2694
1_MACS_peak_14640_lociStitched	chr19(.):44952222-44952687	2.1337
1_MACS_peak_14641_lociStitched	chr19(.):45003592-45005504	3.2811
1_MACS_peak_14642_lociStitched	chr19(.):45157128-45157606	0.9073
1_MACS_peak_14643_lociStitched	chr19(.):45194663-45196623	1.9384
5_MACS_peak_14644_lociStitched	chr19(.):45249815-45258879	2.86
1_MACS_peak_14649_lociStitched	chr19(.):45273499-45273907	1.068
1_MACS_peak_14650_lociStitched	chr19(.):45295747-45296348	1.5009
1_MACS_peak_14651_lociStitched	chr19(.):45303139-45303443	0.8509
1_MACS_peak_14652_lociStitched	chr19(.):45348932-45349316	1.0931
2_MACS_peak_14653_lociStitched	chr19(.):45392859-45395585	2.8594
1_MACS_peak_14655_lociStitched	chr19(.):45418233-45419010	1.4889
2_MACS_peak_14656_lociStitched	chr19(.):45457543-45459622	3.468
1_MACS_peak_14658_lociStitched	chr19(.):45463189-45465401	2.3593
4_MACS_peak_14659_lociStitched	chr19(.):45503185-45506309	2.8776
2_MACS_peak_14663_lociStitched	chr19(.):45518342-45521421	3.2541
1_MACS_peak_14665_lociStitched	chr19(.):45541828-45542817	2.9149
2_MACS_peak_14666_lociStitched	chr19(.):45551809-45553762	1.2432
2_MACS_peak_14668_lociStitched	chr19(.):45577964-45580112	1.7419
1_MACS_peak_14670_lociStitched	chr19(.):45581854-45583247	3.2347
1_MACS_peak_14671_lociStitched	chr19(.):45595928-45597033	2.4897
1_MACS_peak_14672_lociStitched	chr19(.):45639658-45642008	2.7341
2_MACS_peak_14673_lociStitched	chr19(.):45667557-45668503	1.0043
2_MACS_peak_14675_lociStitched	chr19(.):45680398-45683410	2.6236
1_MACS_peak_14677_lociStitched	chr19(.):45723055-45723426	0.7301
1_MACS_peak_14678_lociStitched	chr19(.):45751842-45752119	0.8245
1_MACS_peak_14679_lociStitched	chr19(.):45754813-45755083	0.9213
2_MACS_peak_14680_lociStitched	chr19(.):45873180-45874704	1.2744
2_MACS_peak_14682_lociStitched	chr19(.):45907701-45910555	2.9693
1_MACS_peak_14684_lociStitched	chr19(.):45926827-45927953	3.6878
1_MACS_peak_14685_lociStitched	chr19(.):45931739-45932054	0.7332
1_MACS_peak_14686_lociStitched	chr19(.):45942821-45943822	2.1297
3_MACS_peak_14687_lociStitched	chr19(.):45952447-45955501	2.3719
1_MACS_peak_14690_lociStitched	chr19(.):45970347-45970856	1.6761
1_MACS_peak_14691_lociStitched	chr19(.):45971383-45973628	1.8358
1_MACS_peak_14692_lociStitched	chr19(.):45981727-45982540	4.6098
2_MACS_peak_14693_lociStitched	chr19(.):46009367-46013167	2.0536
3_MACS_peak_14695_lociStitched	chr19(.):46066180-46067829	0.9835
2_MACS_peak_14698_lociStitched	chr19(.):46086764-46089052	4.2162
1_MACS_peak_14700_lociStitched	chr19(.):46142021-46142802	1.2504
1_MACS_peak_14701_lociStitched	chr19(.):46144237-46147120	4.755
1_MACS_peak_14702_lociStitched	chr19(.):46170454-46171810	1.8257
1_MACS_peak_14703_lociStitched	chr19(.):46184442-46184939	1.3216
2_MACS_peak_14704_lociStitched	chr19(.):46194376-46196924	3.7991
2_MACS_peak_14706_lociStitched	chr19(.):46209319-46211228	1.7424
2_MACS_peak_14708_lociStitched	chr19(.):46219456-46222113	2.7281
1_MACS_peak_14710_lociStitched	chr19(.):46233495-46234655	2.4272
1_MACS_peak_14711_lociStitched	chr19(.):46271918-46272701	1.1464
1_MACS_peak_14712_lociStitched	chr19(.):46273642-46274067	1.2236
2_MACS_peak_14713_lociStitched	chr19(.):46295409-46296132	2.2575
2_MACS_peak_14715_lociStitched	chr19(.):46312792-46314108	1.2397
1_MACS_peak_14717_lociStitched	chr19(.):46365438-46366950	4.1709
1_MACS_peak_14718_lociStitched	chr19(.):46379611-46380134	1.0014
1_MACS_peak_14719_lociStitched	chr19(.):46384923-46386862	3.6443
1_MACS_peak_14720_lociStitched	chr19(.):46388338-46390785	3.0873
1_MACS_peak_14721_lociStitched	chr19(.):46396392-46396823	1.161
2_MACS_peak_14722_lociStitched	chr19(.):46405454-46406644	1.3788
1_MACS_peak_14724_lociStitched	chr19(.):46498694-46499176	1.8168
1_MACS_peak_14725_lociStitched	chr19(.):46849604-46851097	2.8688
1_MACS_peak_14726_lociStitched	chr19(.):46853326-46854646	1.7183
1_MACS_peak_14727_lociStitched	chr19(.):47103417-47105107	3.6313
1_MACS_peak_14728_lociStitched	chr19(.):47136516-47137471	1.8747
1_MACS_peak_14729_lociStitched	chr19(.):47142552-47143187	1.1004
1_MACS_peak_14730_lociStitched	chr19(.):47164799-47165151	1.2111
2_MACS_peak_14731_lociStitched	chr19(.):47216698-47223481	3.2073
2_MACS_peak_14733_lociStitched	chr19(.):47248779-47250184	1.8718
2_MACS_peak_14735_lociStitched	chr19(.):47287137-47292636	1.9196
1_MACS_peak_14737_lociStitched	chr19(.):47323592-47325721	1.734
1_MACS_peak_14738_lociStitched	chr19(.):47327629-47328523	1.0549
1_MACS_peak_14739_lociStitched	chr19(.):47353608-47354213	1.1724
2_MACS_peak_14740_lociStitched	chr19(.):47363005-47364611	4.0647
2_MACS_peak_14742_lociStitched	chr19(.):47456657-47459565	1.7433
1_MACS_peak_14744_lociStitched	chr19(.):47538483-47539066	1.3783
1_MACS_peak_14745_lociStitched	chr19(.):47551116-47551918	1.7371
1_MACS_peak_14746_lociStitched	chr19(.):47613867-47617963	5.7196
1_MACS_peak_14747_lociStitched	chr19(.):47633381-47635432	2.6448
1_MACS_peak_14748_lociStitched	chr19(.):47714162-47714662	1.012
2_MACS_peak_14749_lociStitched	chr19(.):47728673-47736307	4.5736
1_MACS_peak_14751_lociStitched	chr19(.):47744495-47745601	3.5066
2_MACS_peak_14752_lociStitched	chr19(.):47746732-47748509	2.1256
2_MACS_peak_14754_lociStitched	chr19(.):47759002-47761421	2.4239
3_MACS_peak_14756_lociStitched	chr19(.):47764461-47766740	1.3809
2_MACS_peak_14759_lociStitched	chr19(.):47775978-47778564	4.4129
1_MACS_peak_14761_lociStitched	chr19(.):47791890-47792524	1.4017
2_MACS_peak_14762_lociStitched	chr19(.):47839078-47840184	1.2938
1_MACS_peak_14764_lociStitched	chr19(.):47852572-47853045	1.5357
1_MACS_peak_14765_lociStitched	chr19(.):47938207-47938514	0.8971
1_MACS_peak_14766_lociStitched	chr19(.):47987052-47989371	3.5484
2_MACS_peak_14767_lociStitched	chr19(.):48017356-48019349	1.888
2_MACS_peak_14769_lociStitched	chr19(.):48103237-48104652	1.5793
2_MACS_peak_14771_lociStitched	chr19(.):48110934-48113680	2.7268
1_MACS_peak_14773_lociStitched	chr19(.):48246687-48247058	1.0188
1_MACS_peak_14774_lociStitched	chr19(.):48248040-48249275	2.9699
1_MACS_peak_14775_lociStitched	chr19(.):48281376-48282489	3.1656
1_MACS_peak_14776_lociStitched	chr19(.):48613651-48614215	2.1186
1_MACS_peak_14777_lociStitched	chr19(.):48624963-48626043	2.3078
1_MACS_peak_14778_lociStitched	chr19(.):48673028-48674632	5.1442
1_MACS_peak_14779_lociStitched	chr19(.):48706596-48707851	1.7504
1_MACS_peak_14780_lociStitched	chr19(.):48752605-48753271	1.8833
3_MACS_peak_14781_lociStitched	chr19(.):48758259-48760327	2.1708
4_MACS_peak_14784_lociStitched	chr19(.):48761123-48763692	1.16
1_MACS_peak_14788_lociStitched	chr19(.):48783897-48784603	1.4396
1_MACS_peak_14789_lociStitched	chr19(.):48794192-48794610	1.0175
1_MACS_peak_14790_lociStitched	chr19(.):48823199-48827153	3.6467
1_MACS_peak_14791_lociStitched	chr19(.):48828173-48829663	1.7852
4_MACS_peak_14792_lociStitched	chr19(.):48832403-48838218	2.6299
1_MACS_peak_14796_lociStitched	chr19(.):48866328-48868663	4.6546
1_MACS_peak_14797_lociStitched	chr19(.):48882102-48882440	1.0771
2_MACS_peak_14798_lociStitched	chr19(.):48887802-48889829	2.8023
1_MACS_peak_14800_lociStitched	chr19(.):48893441-48894995	3.8612
1_MACS_peak_14801_lociStitched	chr19(.):48896647-48898267	1.3661
1_MACS_peak_14802_lociStitched	chr19(.):48900898-48901773	1.7671
2_MACS_peak_14803_lociStitched	chr19(.):48921762-48922683	0.9672
2_MACS_peak_14805_lociStitched	chr19(.):48947473-48950013	2.0045
1_MACS_peak_14807_lociStitched	chr19(.):48972572-48973400	1.1401
1_MACS_peak_14808_lociStitched	chr19(.):48993803-48994506	1.7973
3_MACS_peak_14809_lociStitched	chr19(.):48995627-48997736	1.2204
1_MACS_peak_14812_lociStitched	chr19(.):49000361-49001137	1.6305
1_MACS_peak_14813_lociStitched	chr19(.):49004249-49005314	1.5616
1_MACS_peak_14814_lociStitched	chr19(.):49016598-49017223	1.4532
1_MACS_peak_14815_lociStitched	chr19(.):49099880-49100604	1.4749
2_MACS_peak_14816_lociStitched	chr19(.):49120927-49123493	3.2057
4_MACS_peak_14818_lociStitched	chr19(.):49137033-49142531	2.4884
1_MACS_peak_14822_lociStitched	chr19(.):49149083-49150142	1.6058
1_MACS_peak_14823_lociStitched	chr19(.):49152715-49153132	0.9465
1_MACS_peak_14824_lociStitched	chr19(.):49223964-49224678	2.1215
2_MACS_peak_14825_lociStitched	chr19(.):49228469-49230441	2.0268
1_MACS_peak_14827_lociStitched	chr19(.):49242356-49242794	1.2284
1_MACS_peak_14828_lociStitched	chr19(.):49255478-49256830	1.1423
1_MACS_peak_14829_lociStitched	chr19(.):49298491-49298829	0.9686
1_MACS_peak_14830_lociStitched	chr19(.):49313224-49315724	2.0209
1_MACS_peak_14831_lociStitched	chr19(.):49339080-49339855	2.1922
1_MACS_peak_14832_lociStitched	chr19(.):49362149-49363221	1.3936
2_MACS_peak_14833_lociStitched	chr19(.):49374793-49380258	2.7588
1_MACS_peak_14835_lociStitched	chr19(.):49403021-49403980	1.1226
2_MACS_peak_14836_lociStitched	chr19(.):49457421-49458987	2.6025
3_MACS_peak_14838_lociStitched	chr19(.):49465296-49469785	3.2363
2_MACS_peak_14841_lociStitched	chr19(.):49496082-49497788	1.968
