#KMS28BM_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS28BM_H3K27ac_ROSE/KMS28BM_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS28BM_jia.bam
#Using cutoff of 17368.6331 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS28BM_jia.bam	enhancerRank	isSuper
1_MACS_peak_27754_lociStitched	chr7	80533684	80535174	1	1491	1208.688	15460	0
1_MACS_peak_620_lociStitched	chr1	31885800	31886995	1	1196	1208.5035	15461	0
2_MACS_peak_15210_lociStitched	chr19	52096862	52098387	2	1478	1207.9525	15462	0
1_MACS_peak_3677_lociStitched	chr10	62579566	62581058	1	1493	1207.4756	15463	0
1_MACS_peak_13599_lociStitched	chr18	35145310	35146891	1	1582	1206.9354	15464	0
1_MACS_peak_29768_lociStitched	chr8	114446777	114448132	1	1356	1206.8985	15465	0
2_MACS_peak_6187_lociStitched	chr12	4429485	4431125	2	1574	1206.876	15466	0
1_MACS_peak_24967_lociStitched	chr6	684568	685869	1	1302	1206.6775	15467	0
1_MACS_peak_29115_lociStitched	chr8	49861340	49862977	1	1638	1206.6327	15468	0
1_MACS_peak_490_lociStitched	chr1	25942286	25944019	1	1734	1206.3413	15469	0
1_MACS_peak_32256_lociStitched	chrX	100074477	100076024	1	1548	1205.7318	15470	0
1_MACS_peak_7082_lociStitched	chr12	93162614	93164141	1	1528	1205.2611	15471	0
1_MACS_peak_17771_lociStitched	chr20	1165527	1166993	1	1467	1205.052	15472	0
1_MACS_peak_5828_lociStitched	chr11	111178065	111179834	1	1770	1204.8659	15473	0
1_MACS_peak_20667_lociStitched	chr3	123751427	123752899	1	1473	1204.6848	15474	0
1_MACS_peak_9984_lociStitched	chr15	64404337	64406100	1	1764	1204.4816	15475	0
1_MACS_peak_31808_lociStitched	chrX	29495537	29497005	1	1469	1203.9068	15476	0
1_MACS_peak_11574_lociStitched	chr16	80513962	80515656	1	1695	1203.0788	15477	0
1_MACS_peak_26676_lociStitched	chr6	145468737	145470309	1	1573	1202.8944	15478	0
2_MACS_peak_31934_lociStitched	chrX	47220721	47226156	2	1843	1202.7655	15479	0
1_MACS_peak_4470_lociStitched	chr10	124653233	124654966	1	1734	1202.5287	15480	0
1_MACS_peak_5809_lociStitched	chr11	109816450	109817836	1	1387	1202.4936	15481	0
1_MACS_peak_3391_lociStitched	chr10	27541011	27542259	1	1249	1202.448	15482	0
2_MACS_peak_16604_lociStitched	chr2	112811804	112813738	2	1790	1202.1744	15483	0
1_MACS_peak_3106_lociStitched	chr10	2989806	2991395	1	1590	1201.7607	15484	0
1_MACS_peak_15925_lociStitched	chr2	47194007	47195775	1	1769	1201.7096	15485	0
1_MACS_peak_18640_lociStitched	chr21	15399025	15400627	1	1603	1201.6602	15486	0
1_MACS_peak_17785_lociStitched	chr20	1874814	1876208	1	1395	1201.4886	15487	0
1_MACS_peak_21709_lociStitched	chr4	12119740	12121556	1	1817	1201.4656	15488	0
1_MACS_peak_2323_lociStitched	chr1	186595062	186596717	1	1656	1200.537	15489	0
1_MACS_peak_9663_lociStitched	chr15	41198621	41199915	1	1295	1200.4438	15490	0
1_MACS_peak_17185_lociStitched	chr2	196932532	196934190	1	1659	1200.2262	15491	0
2_MACS_peak_17206_lociStitched	chr2	197503696	197505104	2	1402	1200.0384	15492	0
1_MACS_peak_16874_lociStitched	chr2	159402234	159404109	1	1876	1200	15493	0
1_MACS_peak_10926_lociStitched	chr16	18598569	18600009	1	1441	1199.952	15494	0
1_MACS_peak_1997_lociStitched	chr1	160331268	160332962	1	1695	1199.6908	15495	0
1_MACS_peak_22384_lociStitched	chr4	99560084	99561476	1	1393	1199.6256	15496	0
1_MACS_peak_6959_lociStitched	chr12	69079951	69081528	1	1578	1199.4662	15497	0
1_MACS_peak_28787_lociStitched	chr8	11387567	11389818	1	2252	1198.8826	15498	0
1_MACS_peak_17961_lociStitched	chr20	18476865	18478426	1	1562	1198.6919	15499	0
1_MACS_peak_23557_lociStitched	chr5	43396356	43397792	1	1437	1198.4856	15500	0
1_MACS_peak_10515_lociStitched	chr15	99630068	99631543	1	1476	1198.4375	15501	0
1_MACS_peak_25670_lociStitched	chr6	37207229	37208669	1	1441	1198.368	15502	0
2_MACS_peak_16870_lociStitched	chr2	159172743	159174980	2	1851	1198.3609	15503	0
1_MACS_peak_26864_lociStitched	chr6	169873223	169874841	1	1619	1197.8054	15504	0
2_MACS_peak_15053_lociStitched	chr19	47551159	47552740	2	1465	1197.7656	15505	0
1_MACS_peak_24925_lociStitched	chr5	179222454	179223911	1	1458	1197.654	15506	0
2_MACS_peak_18094_lociStitched	chr20	31379604	31382676	2	2388	1197.4656	15507	0
2_MACS_peak_25856_lociStitched	chr6	52169397	52173399	2	1655	1197.3984	15508	0
1_MACS_peak_12117_lociStitched	chr17	19911978	19913407	1	1430	1197.3591	15509	0
1_MACS_peak_25937_lociStitched	chr6	62596519	62597833	1	1315	1197.3168	15510	0
1_MACS_peak_10887_lociStitched	chr16	15990882	15992396	1	1515	1197.2712	15511	0
1_MACS_peak_24499_lociStitched	chr5	140943771	140944743	1	973	1197.2124	15512	0
1_MACS_peak_28192_lociStitched	chr7	112699621	112701103	1	1483	1196.715	15513	0
1_MACS_peak_32298_lociStitched	chrX	103902860	103904540	1	1681	1196.664	15514	0
1_MACS_peak_565_lociStitched	chr1	28405100	28406749	1	1650	1196.5144	15515	0
1_MACS_peak_3397_lociStitched	chr10	28007718	28009391	1	1674	1196.195	15516	0
1_MACS_peak_1185_lociStitched	chr1	74285946	74287995	1	2050	1195.7964	15517	0
1_MACS_peak_26179_lociStitched	chr6	91078287	91079795	1	1509	1195.6932	15518	0
1_MACS_peak_25548_lociStitched	chr6	32576997	32578358	1	1362	1195.5024	15519	0
1_MACS_peak_22158_lociStitched	chr4	72499551	72500816	1	1266	1195.2985	15520	0
1_MACS_peak_29107_lociStitched	chr8	48650709	48651859	1	1151	1195.195	15521	0
1_MACS_peak_20576_lociStitched	chr3	118560542	118562041	1	1500	1195.1527	15522	0
1_MACS_peak_12088_lociStitched	chr17	18600849	18601925	1	1077	1194.898	15523	0
2_MACS_peak_12132_lociStitched	chr17	20869752	20874227	2	1862	1194.825	15524	0
1_MACS_peak_1058_lociStitched	chr1	56001689	56003069	1	1381	1194.804	15525	0
1_MACS_peak_19017_lociStitched	chr22	17565097	17566658	1	1562	1194.7894	15526	0
1_MACS_peak_22785_lociStitched	chr4	142469752	142471426	1	1675	1194.7338	15527	0
1_MACS_peak_1742_lociStitched	chr1	150227831	150228916	1	1086	1194.6935	15528	0
1_MACS_peak_7680_lociStitched	chr13	26476531	26477981	1	1451	1194.655	15529	0
1_MACS_peak_25244_lociStitched	chr6	21383989	21385555	1	1567	1194.5448	15530	0
1_MACS_peak_604_lociStitched	chr1	30663007	30664279	1	1273	1194.5352	15531	0
1_MACS_peak_29781_lociStitched	chr8	117460109	117460914	1	806	1194.459	15532	0
2_MACS_peak_8134_lociStitched	chr13	92965804	92968190	2	2367	1194.193	15533	0
1_MACS_peak_4037_lociStitched	chr10	91369247	91370773	1	1527	1194.095	15534	0
1_MACS_peak_4079_lociStitched	chr10	94026522	94028107	1	1586	1193.505	15535	0
1_MACS_peak_10389_lociStitched	chr15	89545224	89546589	1	1366	1193.4195	15536	0
1_MACS_peak_12610_lociStitched	chr17	44025889	44027172	1	1284	1192.9334	15537	0
1_MACS_peak_869_lociStitched	chr1	43996105	43997655	1	1551	1192.415	15538	0
1_MACS_peak_24503_lociStitched	chr5	141030249	141031639	1	1391	1192.342	15539	0
1_MACS_peak_13349_lociStitched	chr18	3296655	3297730	1	1076	1192.0675	15540	0
1_MACS_peak_31133_lociStitched	chr9	115941416	115943086	1	1671	1191.879	15541	0
2_MACS_peak_23902_lociStitched	chr5	83017619	83020420	2	1760	1191.8255	15542	0
1_MACS_peak_28426_lociStitched	chr7	131206802	131208057	1	1256	1191.6225	15543	0
1_MACS_peak_6755_lociStitched	chr12	54217334	54219069	1	1736	1191.598	15544	0
1_MACS_peak_6179_lociStitched	chr12	4178170	4179766	1	1597	1191.414	15545	0
2_MACS_peak_5545_lociStitched	chr11	75630163	75633748	2	2039	1191.2955	15546	0
1_MACS_peak_13375_lociStitched	chr18	6448898	6450373	1	1476	1191.21	15547	0
1_MACS_peak_1143_lociStitched	chr1	67234723	67236095	1	1373	1191.1704	15548	0
1_MACS_peak_18887_lociStitched	chr21	42733447	42734915	1	1469	1191.1352	15549	0
1_MACS_peak_1806_lociStitched	chr1	153225732	153227017	1	1286	1191.0665	15550	0
1_MACS_peak_24943_lociStitched	chr5	180560374	180561971	1	1598	1191.0426	15551	0
1_MACS_peak_3690_lociStitched	chr10	63733914	63735726	1	1813	1191.0276	15552	0
1_MACS_peak_18102_lociStitched	chr20	32030783	32032360	1	1578	1190.9504	15553	0
1_MACS_peak_13869_lociStitched	chr18	68574000	68575689	1	1690	1190.745	15554	0
1_MACS_peak_16882_lociStitched	chr2	160734764	160736900	1	2137	1190.6064	15555	0
1_MACS_peak_29988_lociStitched	chr8	133287922	133289341	1	1420	1190.3991	15556	0
1_MACS_peak_17657_lociStitched	chr2	233964570	233966231	1	1662	1190.2726	15557	0
1_MACS_peak_32055_lociStitched	chrX	55945331	55946989	1	1659	1189.9466	15558	0
1_MACS_peak_28926_lociStitched	chr8	26306251	26307854	1	1604	1189.9069	15559	0
1_MACS_peak_20826_lociStitched	chr3	135683938	135685582	1	1645	1189.7628	15560	0
1_MACS_peak_27292_lociStitched	chr7	35764378	35765987	1	1610	1189.6946	15561	0
1_MACS_peak_25894_lociStitched	chr6	54292767	54294247	1	1481	1189.624	15562	0
1_MACS_peak_31490_lociStitched	chr9	138021517	138023285	1	1769	1189.1568	15563	0
1_MACS_peak_61_lociStitched	chr1	1873608	1875776	1	2169	1189.148	15564	0
1_MACS_peak_5505_lociStitched	chr11	73180166	73181696	1	1531	1188.963	15565	0
1_MACS_peak_28564_lociStitched	chr7	148272726	148273767	1	1042	1188.9261	15566	0
1_MACS_peak_16343_lociStitched	chr2	86080405	86081914	1	1510	1188.6393	15567	0
2_MACS_peak_13304_lociStitched	chr17	80655608	80657303	2	1590	1188.534	15568	0
1_MACS_peak_30956_lociStitched	chr9	99212394	99213427	1	1034	1188.1566	15569	0
1_MACS_peak_21821_lociStitched	chr4	24167301	24169033	1	1733	1187.9788	15570	0
1_MACS_peak_24357_lociStitched	chr5	133611018	133612448	1	1431	1187.615	15571	0
1_MACS_peak_27422_lociStitched	chr7	45243162	45244512	1	1351	1187.595	15572	0
1_MACS_peak_31283_lociStitched	chr9	128094090	128095855	1	1766	1187.3155	15573	0
1_MACS_peak_5207_lociStitched	chr11	62672505	62673728	1	1224	1187.1661	15574	0
1_MACS_peak_1466_lociStitched	chr1	111161706	111163139	1	1434	1186.9539	15575	0
1_MACS_peak_1199_lociStitched	chr1	77684463	77685934	1	1472	1186.9499	15576	0
1_MACS_peak_22806_lociStitched	chr4	144763298	144764751	1	1454	1186.8104	15577	0
1_MACS_peak_4101_lociStitched	chr10	95610186	95611842	1	1657	1186.6896	15578	0
1_MACS_peak_3454_lociStitched	chr10	31891763	31893256	1	1494	1186.6364	15579	0
1_MACS_peak_3336_lociStitched	chr10	22177347	22179112	1	1766	1186.6095	15580	0
1_MACS_peak_27587_lociStitched	chr7	69702574	69704112	1	1539	1186.567	15581	0
1_MACS_peak_24449_lociStitched	chr5	139145020	139145907	1	888	1186.3625	15582	0
1_MACS_peak_4650_lociStitched	chr11	3532418	3533917	1	1500	1186.3086	15583	0
1_MACS_peak_31014_lociStitched	chr9	103173432	103174776	1	1345	1186.2144	15584	0
1_MACS_peak_2428_lociStitched	chr1	200320734	200322213	1	1480	1186.0101	15585	0
1_MACS_peak_29542_lociStitched	chr8	95131769	95133080	1	1312	1185.4062	15586	0
1_MACS_peak_4755_lociStitched	chr11	12340527	12342153	1	1627	1185.354	15587	0
1_MACS_peak_14053_lociStitched	chr19	2819295	2820708	1	1414	1184.9418	15588	0
1_MACS_peak_5865_lociStitched	chr11	113764501	113765981	1	1481	1184.888	15589	0
1_MACS_peak_7206_lociStitched	chr12	104973421	104975156	1	1736	1184.8315	15590	0
1_MACS_peak_3308_lociStitched	chr10	19048116	19049793	1	1678	1184.6328	15591	0
1_MACS_peak_26946_lociStitched	chr7	5820252	5821764	1	1513	1184.1984	15592	0
1_MACS_peak_7674_lociStitched	chr13	26311266	26312972	1	1707	1183.964	15593	0
1_MACS_peak_11088_lociStitched	chr16	29275140	29276793	1	1654	1183.7133	15594	0
1_MACS_peak_8379_lociStitched	chr14	23181556	23183075	1	1520	1183.4529	15595	0
1_MACS_peak_2971_lociStitched	chr1	236065963	236067322	1	1360	1183.4172	15596	0
2_MACS_peak_30395_lociStitched	chr9	26344590	26349939	2	1480	1183.1988	15597	0
1_MACS_peak_4130_lociStitched	chr10	98479782	98481036	1	1255	1182.6474	15598	0
1_MACS_peak_31895_lociStitched	chrX	43145188	43146701	1	1514	1182.1069	15599	0
1_MACS_peak_8453_lociStitched	chr14	25380185	25381782	1	1598	1181.9397	15600	0
1_MACS_peak_352_lociStitched	chr1	19413330	19415514	1	2185	1181.7624	15601	0
1_MACS_peak_14248_lociStitched	chr19	10278157	10280164	1	2008	1181.7216	15602	0
1_MACS_peak_9054_lociStitched	chr14	83185881	83187665	1	1785	1181.5432	15603	0
1_MACS_peak_4136_lociStitched	chr10	98783312	98784797	1	1486	1181.466	15604	0
1_MACS_peak_8259_lociStitched	chr13	110222150	110223640	1	1491	1181.421	15605	0
1_MACS_peak_10302_lociStitched	chr15	82737187	82738803	1	1617	1181.1344	15606	0
1_MACS_peak_18891_lociStitched	chr21	43287856	43289361	1	1506	1180.823	15607	0
1_MACS_peak_7462_lociStitched	chr12	122299104	122300436	1	1333	1180.6848	15608	0
1_MACS_peak_8719_lociStitched	chr14	58449171	58450937	1	1767	1180.571	15609	0
1_MACS_peak_29255_lociStitched	chr8	64450362	64452011	1	1650	1180.3542	15610	0
2_MACS_peak_31917_lociStitched	chrX	46569891	46573999	2	1779	1180.2284	15611	0
1_MACS_peak_9135_lociStitched	chr14	91607753	91609404	1	1652	1180.1348	15612	0
1_MACS_peak_6056_lociStitched	chr11	126350048	126350967	1	920	1180.0879	15613	0
1_MACS_peak_30553_lociStitched	chr9	36995410	36996884	1	1475	1179.937	15614	0
1_MACS_peak_30958_lociStitched	chr9	99328525	99329888	1	1364	1179.8128	15615	0
1_MACS_peak_10262_lociStitched	chr15	79011786	79012887	1	1102	1178.8407	15616	0
1_MACS_peak_26135_lociStitched	chr6	88541612	88542688	1	1077	1178.3276	15617	0
1_MACS_peak_11641_lociStitched	chr16	85633059	85635069	1	2011	1178.061	15618	0
1_MACS_peak_14067_lociStitched	chr19	3093800	3095442	1	1643	1177.9708	15619	0
1_MACS_peak_11490_lociStitched	chr16	71517899	71519148	1	1250	1177.9319	15620	0
1_MACS_peak_21761_lociStitched	chr4	16894172	16895640	1	1469	1177.9232	15621	0
1_MACS_peak_29604_lociStitched	chr8	100014042	100015374	1	1333	1177.488	15622	0
1_MACS_peak_23088_lociStitched	chr4	182983494	182985205	1	1712	1177.3391	15623	0
2_MACS_peak_25445_lociStitched	chr6	29758930	29760896	2	1482	1177.2408	15624	0
1_MACS_peak_22786_lociStitched	chr4	142535573	142537067	1	1495	1177.1226	15625	0
2_MACS_peak_4815_lociStitched	chr11	17208371	17210940	2	2311	1176.8589	15626	0
1_MACS_peak_4116_lociStitched	chr10	97452673	97453758	1	1086	1176.6825	15627	0
2_MACS_peak_27337_lociStitched	chr7	39388926	39395934	2	1816	1176.6432	15628	0
1_MACS_peak_13473_lociStitched	chr18	20452685	20454037	1	1353	1176.5104	15629	0
1_MACS_peak_20861_lociStitched	chr3	138633963	138635198	1	1236	1176.461	15630	0
1_MACS_peak_16372_lociStitched	chr2	87464121	87465813	1	1693	1176.4476	15631	0
1_MACS_peak_24705_lociStitched	chr5	158045694	158047268	1	1575	1176.4076	15632	0
1_MACS_peak_16564_lociStitched	chr2	110756567	110758434	1	1868	1176.0233	15633	0
1_MACS_peak_2450_lociStitched	chr1	201395126	201396791	1	1666	1175.9895	15634	0
1_MACS_peak_28735_lociStitched	chr8	6547275	6548938	1	1664	1175.9073	15635	0
2_MACS_peak_5877_lociStitched	chr11	115023744	115026741	2	1805	1175.7231	15636	0
1_MACS_peak_19143_lociStitched	chr22	24255375	24256267	1	893	1175.2992	15637	0
1_MACS_peak_17892_lociStitched	chr20	9391726	9393712	1	1987	1175.1162	15638	0
1_MACS_peak_5973_lociStitched	chr11	120410969	120412547	1	1579	1174.9788	15639	0
1_MACS_peak_23354_lociStitched	chr5	18487492	18488880	1	1389	1174.8032	15640	0
1_MACS_peak_21137_lociStitched	chr3	167931096	167932516	1	1421	1174.34	15641	0
1_MACS_peak_16886_lociStitched	chr2	161125963	161127193	1	1231	1174.281	15642	0
1_MACS_peak_28676_lociStitched	chr7	156669075	156670377	1	1303	1174.2738	15643	0
1_MACS_peak_17212_lociStitched	chr2	198063140	198064464	1	1325	1174.2556	15644	0
1_MACS_peak_384_lociStitched	chr1	21995289	21996711	1	1423	1173.7188	15645	0
2_MACS_peak_7230_lociStitched	chr12	107420526	107425669	2	2017	1173.6326	15646	0
2_MACS_peak_19880_lociStitched	chr3	38387799	38389320	2	1508	1173.6036	15647	0
1_MACS_peak_28023_lociStitched	chr7	100951381	100952697	1	1317	1173.3456	15648	0
1_MACS_peak_26192_lociStitched	chr6	93419058	93420989	1	1932	1173.2756	15649	0
1_MACS_peak_32526_lociStitched	chrX	135990531	135992529	1	1999	1173.2256	15650	0
1_MACS_peak_29368_lociStitched	chr8	73448397	73450311	1	1915	1173.0906	15651	0
3_MACS_peak_6942_lociStitched	chr12	68381713	68385139	3	2243	1173.0624	15652	0
1_MACS_peak_7960_lociStitched	chr13	57619563	57621290	1	1728	1172.9784	15653	0
1_MACS_peak_28870_lociStitched	chr8	22171324	22172823	1	1500	1172.5178	15654	0
1_MACS_peak_23889_lociStitched	chr5	82116024	82117713	1	1690	1172.5038	15655	0
1_MACS_peak_22027_lociStitched	chr4	48271309	48272658	1	1350	1172.4159	15656	0
1_MACS_peak_3651_lociStitched	chr10	58857585	58858953	1	1369	1172.376	15657	0
1_MACS_peak_30182_lociStitched	chr9	2241610	2243012	1	1403	1172.3524	15658	0
1_MACS_peak_733_lociStitched	chr1	37754013	37755610	1	1598	1171.8786	15659	0
1_MACS_peak_26747_lociStitched	chr6	155501999	155503803	1	1805	1171.698	15660	0
1_MACS_peak_1409_lociStitched	chr1	108041320	108042860	1	1541	1171.632	15661	0
1_MACS_peak_409_lociStitched	chr1	23810131	23811405	1	1275	1171.3156	15662	0
1_MACS_peak_14637_lociStitched	chr19	30155690	30157148	1	1459	1171.2114	15663	0
1_MACS_peak_2993_lociStitched	chr1	238027297	238028627	1	1331	1170.932	15664	0
1_MACS_peak_6599_lociStitched	chr12	48276417	48278128	1	1712	1170.1529	15665	0
1_MACS_peak_30793_lociStitched	chr9	86188907	86190456	1	1550	1170.1146	15666	0
1_MACS_peak_25158_lociStitched	chr6	15879670	15881210	1	1541	1169.784	15667	0
2_MACS_peak_11651_lociStitched	chr16	86020714	86023283	2	1965	1169.6657	15668	0
1_MACS_peak_3212_lociStitched	chr10	11363324	11365345	1	2022	1169.5527	15669	0
2_MACS_peak_28815_lociStitched	chr8	12516291	12523311	2	1624	1169.532	15670	0
1_MACS_peak_9012_lociStitched	chr14	78046872	78048345	1	1474	1169.1201	15671	0
2_MACS_peak_24507_lociStitched	chr5	141257598	141261663	2	1873	1168.6875	15672	0
1_MACS_peak_19715_lociStitched	chr3	13112865	13114368	1	1504	1168.2819	15673	0
1_MACS_peak_20166_lociStitched	chr3	58222542	58224176	1	1635	1168.1466	15674	0
1_MACS_peak_30614_lociStitched	chr9	46112359	46113665	1	1307	1167.1722	15675	0
2_MACS_peak_24928_lociStitched	chr5	179263682	179267187	2	1778	1167.165	15676	0
1_MACS_peak_26484_lociStitched	chr6	126277388	126278846	1	1459	1166.9832	15677	0
2_MACS_peak_30759_lociStitched	chr9	80811265	80816754	2	1653	1166.9614	15678	0
1_MACS_peak_16275_lociStitched	chr2	75070504	75072152	1	1649	1166.9488	15679	0
1_MACS_peak_14920_lociStitched	chr19	44155753	44156828	1	1076	1166.59	15680	0
1_MACS_peak_27172_lociStitched	chr7	26077681	26079073	1	1393	1166.496	15681	0
1_MACS_peak_768_lociStitched	chr1	39873573	39875261	1	1689	1166.408	15682	0
2_MACS_peak_19242_lociStitched	chr22	31607760	31609193	2	1353	1166.1754	15683	0
1_MACS_peak_16601_lociStitched	chr2	112484714	112486362	1	1649	1166.1248	15684	0
1_MACS_peak_30267_lociStitched	chr9	12230408	12231645	1	1238	1165.8725	15685	0
1_MACS_peak_2681_lociStitched	chr1	214612172	214613592	1	1421	1165.82	15686	0
1_MACS_peak_7409_lociStitched	chr12	120739886	120741143	1	1258	1165.4904	15687	0
2_MACS_peak_24576_lociStitched	chr5	146816397	146819780	2	2304	1165.4435	15688	0
1_MACS_peak_26470_lociStitched	chr6	124209505	124211106	1	1602	1164.8876	15689	0
1_MACS_peak_12393_lociStitched	chr17	37320563	37321914	1	1352	1164.4269	15690	0
1_MACS_peak_30121_lociStitched	chr8	145264992	145266676	1	1685	1164.3176	15691	0
1_MACS_peak_10152_lociStitched	chr15	74257090	74258835	1	1746	1164.264	15692	0
1_MACS_peak_30364_lociStitched	chr9	22050433	22051981	1	1549	1164.2508	15693	0
1_MACS_peak_24299_lociStitched	chr5	130871648	130873261	1	1614	1164.1021	15694	0
1_MACS_peak_5589_lociStitched	chr11	78020913	78022521	1	1609	1164.0312	15695	0
1_MACS_peak_22838_lociStitched	chr4	147379308	147380667	1	1360	1163.9835	15696	0
1_MACS_peak_9258_lociStitched	chr14	100149339	100150337	1	999	1163.9674	15697	0
1_MACS_peak_29590_lociStitched	chr8	98772402	98773963	1	1562	1163.7255	15698	0
1_MACS_peak_23106_lociStitched	chr4	184327994	184329015	1	1022	1163.6337	15699	0
2_MACS_peak_19663_lociStitched	chr3	9690443	9691972	2	1385	1163.4161	15700	0
1_MACS_peak_12541_lociStitched	chr17	41746955	41748577	1	1623	1163.2984	15701	0
1_MACS_peak_30790_lociStitched	chr9	84914374	84915736	1	1363	1163.2842	15702	0
1_MACS_peak_27781_lociStitched	chr7	83810505	83812210	1	1706	1162.81	15703	0
1_MACS_peak_25157_lociStitched	chr6	15690813	15692428	1	1616	1162.8	15704	0
1_MACS_peak_16987_lociStitched	chr2	172543758	172545024	1	1267	1162.6944	15705	0
1_MACS_peak_31603_lociStitched	chrX	1710463	1711784	1	1322	1162.48	15706	0
2_MACS_peak_27698_lociStitched	chr7	75967316	75970736	2	2044	1162.458	15707	0
1_MACS_peak_20905_lociStitched	chr3	142442680	142443672	1	993	1162.4256	15708	0
2_MACS_peak_4019_lociStitched	chr10	90051422	90057535	2	1698	1162.0813	15709	0
1_MACS_peak_9541_lociStitched	chr15	32321651	32323511	1	1861	1161.756	15710	0
3_MACS_peak_9163_lociStitched	chr14	92903403	92906796	3	2583	1161.4239	15711	0
1_MACS_peak_29342_lociStitched	chr8	71452597	71454311	1	1715	1161.4064	15712	0
1_MACS_peak_17065_lociStitched	chr2	179970905	179972699	1	1795	1161.2562	15713	0
2_MACS_peak_24157_lociStitched	chr5	114504651	114506725	2	2069	1161.2326	15714	0
1_MACS_peak_27771_lociStitched	chr7	82343896	82345760	1	1865	1161.0856	15715	0
1_MACS_peak_4905_lociStitched	chr11	30452756	30454406	1	1651	1160.94	15716	0
1_MACS_peak_31658_lociStitched	chrX	10587456	10589131	1	1676	1160.775	15717	0
1_MACS_peak_3018_lociStitched	chr1	242151477	242153167	1	1691	1160.523	15718	0
1_MACS_peak_5506_lociStitched	chr11	73231177	73233313	1	2137	1160.4888	15719	0
1_MACS_peak_1114_lociStitched	chr1	64087980	64089396	1	1417	1160.412	15720	0
1_MACS_peak_21245_lociStitched	chr3	178182514	178184331	1	1818	1160.3362	15721	0
1_MACS_peak_4368_lociStitched	chr10	112661517	112663354	1	1838	1160.2492	15722	0
1_MACS_peak_993_lociStitched	chr1	52082612	52083607	1	996	1159.772	15723	0
1_MACS_peak_20920_lociStitched	chr3	143254617	143256500	1	1884	1159.5514	15724	0
2_MACS_peak_26534_lociStitched	chr6	132436692	132439637	2	1997	1159.4465	15725	0
1_MACS_peak_1577_lociStitched	chr1	120190057	120191467	1	1411	1159.302	15726	0
1_MACS_peak_20123_lociStitched	chr3	52753936	52755887	1	1952	1159.2842	15727	0
1_MACS_peak_2112_lociStitched	chr1	167522159	167523546	1	1388	1158.8385	15728	0
