REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS28BM_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_27174_lociStitched	chr7	26191137	26202488	2	9906	19011.7899	1009	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	1.619	1009	1
2_MACS_peak_2275_lociStitched	chr1	183877564	183885489	2	7422	19000.1875	1010	1	RGL1		GLT25D2	GLT25D2	NONE	1010	1
1_MACS_peak_13474_lociStitched	chr18	20508420	20516615	1	8196	18993.5515	1011	1	RBBP8		RBBP8	RBBP8	0.2865	1011	1
1_MACS_peak_18122_lociStitched	chr20	32468428	32474162	1	5735	18991.5814	1012	1			CHMP4B	CHMP4B	NONE	1012	1
1_MACS_peak_29378_lociStitched	chr8	74901577	74905835	1	4259	18968.1126	1013	1	LY96	TMEM70,TCEB1	LY96	TMEM70	1.123	1013	1
1_MACS_peak_20599_lociStitched	chr3	119809760	119815896	1	6137	18962.0808	1014	1	GSK3B		GSK3B	GSK3B	0.1466	1014	1
1_MACS_peak_12971_lociStitched	chr17	66230242	66236593	1	6352	18953.9244	1015	1		LOC440461,AMZ2,ARSG	AMZ2	AMZ2	0.6958	1015	1
2_MACS_peak_21962_lociStitched	chr4	40574719	40584303	2	6935	18949.4848	1016	1	RBM47		RBM47	RBM47	0.3802	1016	1
2_MACS_peak_25385_lociStitched	chr6	27829741	27836232	2	6433	18932.2997	1017	1	HIST1H2AL,HIST1H1B	HIST1H2BM,HIST1H4J,HIST1H2BN,HIST1H2BO,HIST1H2AJ,HIST1H4K,HIST1H2AK,HIST1H3I,HIST1H4L,HIST1H3J,HIST1H2AM,OR2B2	HIST1H2AL	HIST1H2BO	3.6067	1017	1
1_MACS_peak_29566_lociStitched	chr8	96280134	96283468	1	3335	18923.4506	1018	1	C8orf37		C8orf37	C8orf37	0.6324	1018	1
1_MACS_peak_16370_lociStitched	chr2	87297304	87304778	1	7475	18920.431	1019	1	LOC285074	PLGLB2,PLGLB1	LOC285074	LOC285074	0.4047	1019	1
1_MACS_peak_29644_lociStitched	chr8	102215155	102220028	1	4874	18920.3971	1020	1	ZNF706		ZNF706	ZNF706	1.0998	1020	1
2_MACS_peak_14065_lociStitched	chr19	3060641	3067246	2	6573	18918.041	1021	1	AES	GNA11,TLE2	AES	AES	1.036	1021	1
4_MACS_peak_14724_lociStitched	chr19	36230815	36240482	4	7632	18916.3856	1022	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.4933	1022	1
3_MACS_peak_13192_lociStitched	chr17	76770414	76782183	3	9802	18913.9599	1023	1	CYTH1		CYTH1	CYTH1	0.4077	1023	1
1_MACS_peak_3598_lociStitched	chr10	52380966	52386184	1	5219	18875.5932	1024	1	SGMS1		SGMS1	SGMS1	0.1226	1024	1
1_MACS_peak_31536_lociStitched	chr9	139791567	139799998	1	8432	18859.3039	1025	1	TRAF2	PHPT1,MAMDC4,C8G,LCN12,EDF1,FBXW5	TRAF2	C8G	1.0309	1025	1
1_MACS_peak_30610_lociStitched	chr9	44989162	44994726	1	5565	18853.0576	1026	1	FAM27C		FAM27C	FAM27C	1.739	1026	1
2_MACS_peak_7973_lociStitched	chr13	60962451	60976600	2	9034	18842.2233	1027	1	TDRD3		TDRD3	TDRD3	0.1859	1027	1
1_MACS_peak_5308_lociStitched	chr11	65378080	65385716	1	7637	18840.3028	1028	1	PCNXL3,MAP3K11	SSSCA1,FAM89B,EHBP1L1,SIPA1,KCNK7,RELA	MAP3K11	FAM89B	5.5812	1028	1
2_MACS_peak_24007_lociStitched	chr5	95285236	95298603	2	8738	18839.4498	1029	1	ELL2		ELL2	ELL2	0.8181	1029	1
2_MACS_peak_30673_lociStitched	chr9	70848628	70860131	2	8379	18823.5092	1030	1	CBWD3		CBWD3	CBWD3	0.1961	1030	1
2_MACS_peak_16690_lociStitched	chr2	127413025	127424990	2	11149	18793.4255	1031	1	GYPC		GYPC	GYPC	0.403	1031	1
1_MACS_peak_28583_lociStitched	chr7	148822000	148825985	1	3986	18790.072	1032	1	ZNF398,ZNF425	ZNF398,ZNF786	ZNF398	ZNF398	0.5609	1032	1
3_MACS_peak_1653_lociStitched	chr1	145500510	145517527	3	7716	18785.0663	1033	1	RBM8A,PEX11B,GNRHR2	ANKRD34A,LIX1L,ITGA10,ANKRD35,POLR3GL	RBM8A	POLR3GL	1.3858	1033	1
1_MACS_peak_2397_lociStitched	chr1	197775332	197779666	1	4335	18781.8224	1034	1		DENND1B	DENND1B	DENND1B	0.4235	1034	1
2_MACS_peak_20510_lociStitched	chr3	112011939	112022918	2	8127	18770.7963	1035	1	SLC9A10	CD200	SLC9A10	CD200	0.1775	1035	1
2_MACS_peak_30271_lociStitched	chr9	12774394	12786493	2	6444	18769.1787	1036	1	C9orf150		C9orf150	C9orf150	0.4661	1036	1
2_MACS_peak_14924_lociStitched	chr19	44256911	44271970	2	10519	18751.4668	1037	1	C19orf61,KCNN4	IRGC,LYPD5	C19orf61	C19orf61	0.3981	1037	1
1_MACS_peak_26200_lociStitched	chr6	96023111	96028246	1	5136	18747.3715	1038	1	MANEA		MANEA	MANEA	0.5697	1038	1
4_MACS_peak_18299_lociStitched	chr20	43172696	43189757	4	8620	18741.5085	1039	1	PKIG	SERINC3	PKIG	PKIG	0.5266	1039	1
3_MACS_peak_10441_lociStitched	chr15	91465858	91479433	3	8628	18736.215	1040	1	UNC45A,HDDC3	FES,MAN2A2,RCCD1	UNC45A	UNC45A	0.7665	1040	1
2_MACS_peak_14269_lociStitched	chr19	10608703	10615096	2	6334	18732.7686	1041	1	KEAP1	PDE4A,ATG4D,MIR1238,S1PR5	KEAP1	KEAP1	0.7757	1041	1
2_MACS_peak_31033_lociStitched	chr9	106291193	106300339	2	7816	18709.9722	1042	1			CYLC2	CYLC2	NONE	1042	1
3_MACS_peak_15667_lociStitched	chr2	26979214	26996285	3	10754	18691.0379	1043	1	C2orf18	CENPA	C2orf18	C2orf18	0.5372	1043	1
4_MACS_peak_11618_lociStitched	chr16	84165517	84179258	4	8578	18689.1341	1044	1	LRRC50,HSDL1	ADAD2,MBTPS1,TAF1C	HSDL1	HSDL1	0.7105	1044	1
3_MACS_peak_24826_lociStitched	chr5	172191670	172205788	3	8072	18686.5848	1045	1	DUSP1		DUSP1	DUSP1	1.2545	1045	1
1_MACS_peak_5796_lociStitched	chr11	108091091	108096670	1	5580	18685.7447	1046	1	ATM,NPAT		ATM	ATM	0.2149	1046	1
3_MACS_peak_14009_lociStitched	chr19	2040356	2052691	3	6831	18672.723	1047	1	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	MKNK2	0.8506	1047	1
2_MACS_peak_15305_lociStitched	chr19	56110082	56118387	2	5675	18669.64	1048	1	ZNF524,FIZ1	ZNF865,ZNF580,ZNF581,CCDC106,U2AF2,ZNF579,ZNF784	ZNF524	CCDC106	1.7486	1048	1
1_MACS_peak_8614_lociStitched	chr14	50358188	50364615	1	6428	18664.008	1049	1	ARF6	SDCCAG1	ARF6	ARF6	1.3857	1049	1
3_MACS_peak_6948_lociStitched	chr12	68752073	68770724	3	10633	18649.1349	1050	1		MDM1	MDM1	MDM1	0.0454	1050	1
2_MACS_peak_5312_lociStitched	chr11	65478381	65488763	2	4824	18647.1102	1051	1	KAT5,RNASEH2C	RELA	KAT5	RELA	1.2031	1051	1
1_MACS_peak_5319_lociStitched	chr11	65654483	65660450	1	5968	18643.2948	1052	1	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,CFL1,EFEMP2,C11orf68	CCDC85B	CCDC85B	1.7222	1052	1
1_MACS_peak_1313_lociStitched	chr1	92947515	92954699	1	7185	18591.4736	1053	1	GFI1		GFI1	GFI1	0.9955	1053	1
1_MACS_peak_4875_lociStitched	chr11	23588546	23596397	1	7852	18584.8872	1054	1			LOC100500938	LOC100500938	NONE	1054	1
1_MACS_peak_9830_lociStitched	chr15	52310565	52315258	1	4694	18580.5256	1055	1	MAPK6	LEO1	MAPK6	MAPK6	0.4099	1055	1
1_MACS_peak_18853_lociStitched	chr21	38737566	38743703	1	6138	18576.0853	1056	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.1974	1056	1
3_MACS_peak_15118_lociStitched	chr19	49457370	49474526	3	8145	18561.0764	1057	1	BAX,FTL,GYS1	DHDH,RUVBL2,LHB	FTL	FTL	1.2811	1057	1
2_MACS_peak_1561_lociStitched	chr1	118147772	118160305	2	12262	18555.1065	1058	1	FAM46C		FAM46C	FAM46C	1.2229	1058	1
2_MACS_peak_14465_lociStitched	chr19	16221350	16232247	2	10832	18551.0528	1059	1	RAB8A	TPM4,HSH2D	RAB8A	TPM4	0.7202	1059	1
3_MACS_peak_26350_lociStitched	chr6	109774778	109785692	3	9166	18530.8806	1060	1	MICAL1,ZBTB24	SMPD2,PPIL6,ZBTB24	MICAL1	MICAL1	0.9548	1060	1
5_MACS_peak_26264_lociStitched	chr6	105927791	105944752	5	12275	18529.8925	1061	1			PREP	PREP	NONE	1061	1
3_MACS_peak_15828_lociStitched	chr2	39345436	39356696	3	7560	18527.204	1062	1	SOS1		SOS1	SOS1	0.2978	1062	1
1_MACS_peak_5460_lociStitched	chr11	71747640	71753196	1	5557	18526.482	1063	1	NUMA1	IL18BP,LRTOMT,MIR3165	MIR3165	LRTOMT	0.5776	1063	1
2_MACS_peak_28497_lociStitched	chr7	139466775	139478673	2	6045	18523.9962	1064	1	TBXAS1,HIPK2		HIPK2	HIPK2	0.145	1064	1
1_MACS_peak_29886_lociStitched	chr8	125484554	125489735	1	5182	18513.2673	1065	1	RNF139	TRMT12	RNF139	RNF139	0.8679	1065	1
2_MACS_peak_31514_lociStitched	chr9	139129452	139138442	2	8881	18512.208	1066	1	QSOX2	LHX3	QSOX2	LHX3	2.2256	1066	1
3_MACS_peak_5202_lociStitched	chr11	62620559	62630799	3	8251	18493.44	1067	1	SLC3A2,SNHG1,SNORD31,SNORD30,SNORD29,SNORD27,SNORD28,SNORD26,SNORD25	SLC3A2,NXF1,STX5,WDR74,SNORD22	SLC3A2	SNORD22	1.6541	1067	1
1_MACS_peak_11460_lociStitched	chr16	69597074	69602189	1	5116	18478.449	1068	1	NFAT5,MIR1538		MIR1538	MIR1538	1.9098	1068	1
1_MACS_peak_29278_lociStitched	chr8	66891984	66896214	1	4231	18474.525	1069	1		DNAJC5B	DNAJC5B	DNAJC5B	0.0787	1069	1
1_MACS_peak_18964_lociStitched	chr21	46369068	46374953	1	5886	18473.015	1070	1	C21orf70	ITGB2,C21orf67,NCRNA00163,NCRNA00162	C21orf70	C21orf70	0.5645	1070	1
1_MACS_peak_22745_lociStitched	chr4	140095951	140100649	1	4699	18464.0796	1071	1		ELF2	ELF2	ELF2	0.232	1071	1
1_MACS_peak_20977_lociStitched	chr3	150124820	150132535	1	7716	18462.7665	1072	1	TSC22D2		TSC22D2	TSC22D2	0.3641	1072	1
3_MACS_peak_25520_lociStitched	chr6	31756099	31764685	3	7531	18459.9	1073	1	VARS	MSH5,C6orf26,HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,C6orf27,LSM2,HSPA1L	VARS	SNORD48	1.7567	1073	1
3_MACS_peak_13972_lociStitched	chr19	1239859	1251483	3	8536	18455.4248	1074	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	CIRBP	1.1612	1074	1
4_MACS_peak_29900_lociStitched	chr8	126219793	126239711	4	12451	18454.027	1075	1	NSMCE2		NSMCE2	NSMCE2	0.922	1075	1
1_MACS_peak_939_lociStitched	chr1	46766932	46771397	1	4466	18423.9295	1076	1	UQCRH,LRRC41	NSUN4	LRRC41	LRRC41	0.6401	1076	1
1_MACS_peak_12752_lociStitched	chr17	48941488	48946038	1	4551	18418.855	1077	1		WFIKKN2,TOB1	TOB1	TOB1	1.6049	1077	1
1_MACS_peak_29678_lociStitched	chr8	103873355	103878102	1	4748	18396.0491	1078	1	AZIN1		AZIN1	AZIN1	0.5083	1078	1
2_MACS_peak_10641_lociStitched	chr16	2177548	2186860	2	7411	18387.4752	1079	1	PKD1,MIR3180-5	RAB26,TRAF7,MIR1225,SNORD60	PKD1	SNORD60	1.117	1079	1
1_MACS_peak_25310_lociStitched	chr6	26232221	26236547	1	4327	18385.5	1080	1	HIST1H1D	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BI,HIST1H4D,HIST1H2AD,HIST1H3D,HIST1H2BG,HIST1H4G,HIST1H3F,HIST1H3G,HIST1H4H	HIST1H1D	HIST1H2BF	3.7053	1080	1
2_MACS_peak_32317_lociStitched	chrX	106915715	106931132	2	10922	18361.647	1081	1		PRPS1,TSC22D3	TSC22D3	TSC22D3	1.069	1081	1
1_MACS_peak_5192_lociStitched	chr11	62491474	62497597	1	6124	18348.7941	1082	1	TTC9C,HNRNPUL2	GNG3,POLR2G,TAF6L,UBXN1,LRRN4CL,BSCL2,ZBTB3	HNRNPUL2	HNRNPUL2	1.1336	1082	1
3_MACS_peak_5186_lociStitched	chr11	62431491	62447202	3	6874	18345.7347	1083	1	METTL12,SNORA57,C11orf83,C11orf48,UBXN1	GNG3,TTC9C,B3GAT3,GANAB,INTS5,LRRN4CL,BSCL2,HNRNPUL2	C11orf48	HNRNPUL2	1.1336	1083	1
3_MACS_peak_32604_lociStitched	chrX	153189554	153201492	3	7548	18340.3494	1084	1	ARHGAP4,NAA10,RENBP	AVPR2,TMEM187,MIR3202-1,L1CAM,HCFC1,MIR3202-2	ARHGAP4	TMEM187	1.2449	1084	1
2_MACS_peak_25012_lociStitched	chr6	4015667	4024193	2	7532	18337.7208	1085	1	PRPF4B		PRPF4B	PRPF4B	0.3935	1085	1
3_MACS_peak_26115_lociStitched	chr6	86378937	86396205	3	9879	18324.8016	1086	1	SNHG5,SNORD50B,SNORD50A	SYNCRIP	SNORD50B	SNORD50B	1.5557	1086	1
1_MACS_peak_3114_lociStitched	chr10	3664030	3670217	1	6188	18320.9444	1087	1			KLF6	KLF6	1.258	1087	1
5_MACS_peak_13187_lociStitched	chr17	76731899	76756316	5	12842	18307.8666	1088	1	CYTH1		CYTH1	CYTH1	0.4077	1088	1
2_MACS_peak_194_lociStitched	chr1	9817640	9825017	2	7267	18305.2878	1089	1	CLSTN1		CLSTN1	CLSTN1	0.3979	1089	1
2_MACS_peak_4338_lociStitched	chr10	112113642	112122332	2	6560	18299.402	1090	1		SMNDC1	SMNDC1	SMNDC1	0.4015	1090	1
2_MACS_peak_3254_lociStitched	chr10	13382169	13392151	2	4848	18296.0078	1091	1	SEPHS1	PHYH	SEPHS1	SEPHS1	0.5015	1091	1
1_MACS_peak_23935_lociStitched	chr5	88565331	88570812	1	5482	18285.1641	1092	1			MEF2C	MEF2C	0.7898	1092	1
2_MACS_peak_22919_lociStitched	chr4	156587376	156598908	2	6908	18277.0668	1093	1	GUCY1A3		GUCY1A3	GUCY1A3	0.3835	1093	1
5_MACS_peak_2752_lociStitched	chr1	223899646	223928045	5	11225	18271.9166	1094	1	CAPN2	CAPN8	CAPN2	CAPN2	0.2593	1094	1
1_MACS_peak_24940_lociStitched	chr5	180256259	180260441	1	4183	18260.2848	1095	1	LOC729678	MGAT1,ZFP62	LOC729678	LOC729678	1.2043	1095	1
2_MACS_peak_63_lociStitched	chr1	2120312	2127784	2	4844	18260.0736	1096	1	C1orf86,LOC100128003	SKI	LOC100128003	LOC100128003	1.2961	1096	1
1_MACS_peak_37_lociStitched	chr1	1305785	1311810	1	6026	18255.75	1097	1	AURKAIP1	GLTPD1,TAS1R3,LOC148413,TMEM88B,CPSF3L,DVL1,MXRA8,CCNL2,MRPL20,LOC441869	AURKAIP1	MRPL20	2.0831	1097	1
2_MACS_peak_16453_lociStitched	chr2	97297563	97304907	2	5566	18255.7152	1098	1	KIAA1310	FER1L5	KIAA1310	KIAA1310	0.3967	1098	1
2_MACS_peak_11207_lociStitched	chr16	46916297	46924894	2	7880	18248.8519	1099	1	GPT2		GPT2	GPT2	0.4091	1099	1
2_MACS_peak_21510_lociStitched	chr3	197018653	197026770	2	7448	18244.5809	1100	1	DLG1		DLG1	DLG1	0.1417	1100	1
1_MACS_peak_6089_lociStitched	chr11	129870985	129874746	1	3762	18242.7305	1101	1	NCRNA00167,PRDM10		PRDM10	PRDM10	0.2398	1101	1
1_MACS_peak_3127_lociStitched	chr10	4172414	4180100	1	7687	18223.506	1102	1			KLF6	KLF6	1.258	1102	1
1_MACS_peak_25133_lociStitched	chr6	13708095	13713721	1	5627	18218.1132	1103	1	RANBP9		RANBP9	RANBP9	0.4069	1103	1
2_MACS_peak_17639_lociStitched	chr2	233138312	233149308	2	5956	18214.874	1104	1	DIS3L2		ALPP	ALPP	NONE	1104	1
3_MACS_peak_17754_lociStitched	chr20	379852	390791	3	8186	18199.2143	1105	1	RBCK1	TRIB3	RBCK1	TRIB3	1.2535	1105	1
2_MACS_peak_14072_lociStitched	chr19	3358638	3368682	2	5803	18189.684	1106	1	NFIC		NFIC	NFIC	0.2768	1106	1
1_MACS_peak_8513_lociStitched	chr14	35341415	35345905	1	4491	18173.275	1107	1	BAZ1A		BAZ1A	BAZ1A	0.2099	1107	1
1_MACS_peak_111_lociStitched	chr1	6083841	6089054	1	5214	18168.3476	1108	1	KCNAB2	NPHP4	KCNAB2	KCNAB2	0.3195	1108	1
1_MACS_peak_29295_lociStitched	chr8	67574508	67580886	1	6379	18149.2368	1109	1	VCPIP1	C8orf44,SGK3,MYBL1	VCPIP1	VCPIP1	0.5794	1109	1
2_MACS_peak_8647_lociStitched	chr14	52116326	52122796	2	6429	18148.997	1110	1	FRMD6		FRMD6	FRMD6	0.3304	1110	1
1_MACS_peak_1900_lociStitched	chr1	155656189	155660062	1	3874	18122.1543	1111	1	DAP3,YY1AP1	YY1AP1	YY1AP1	YY1AP1	0.5629	1111	1
3_MACS_peak_21047_lociStitched	chr3	156799493	156811628	3	6855	18117.555	1112	1	LOC100498859,LOC339894		LOC100498859	LOC100498859	0.9607	1112	1
1_MACS_peak_957_lociStitched	chr1	47797629	47801541	1	3913	18101.6064	1113	1	CMPK1	STIL	CMPK1	CMPK1	0.4366	1113	1
1_MACS_peak_15931_lociStitched	chr2	47534330	47540205	1	5876	18075.6125	1114	1			EPCAM	EPCAM	NONE	1114	1
2_MACS_peak_4694_lociStitched	chr11	6981266	6991863	2	7659	18056.2283	1115	1		OR2D3,ZNF215,NLRP14,ZNF214	ZNF215	ZNF215	0.3748	1115	1
1_MACS_peak_5199_lociStitched	chr11	62571327	62576296	1	4970	18050.8863	1116	1	NXF1,STX5	POLR2G,TAF6L,TMEM179B,SLC3A2,ZBTB3,TMEM223,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	NXF1	SNORD25	1.7526	1116	1
2_MACS_peak_29376_lociStitched	chr8	74882681	74890780	2	6223	18031.6136	1117	1	TMEM70,TCEB1	LY96	TMEM70	TMEM70	1.123	1117	1
1_MACS_peak_8852_lociStitched	chr14	69257614	69263847	1	6234	18029.5758	1118	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	1.2032	1118	1
2_MACS_peak_7498_lociStitched	chr12	123458324	123466887	2	6484	18028.5402	1119	1	OGFOD2,ARL6IP4,ABCB9	ABCB9,MIR4304	ARL6IP4	ARL6IP4	0.9324	1119	1
1_MACS_peak_26348_lociStitched	chr6	109700154	109705526	1	5373	18027.8948	1120	1	CD164		CD164	CD164	0.7737	1120	1
1_MACS_peak_19794_lociStitched	chr3	23846851	23855438	1	8588	18024.9717	1121	1	UBE2E1		UBE2E1	UBE2E1	0.2366	1121	1
1_MACS_peak_29510_lociStitched	chr8	90993295	90997773	1	4479	18011.8594	1122	1	NBN	DECR1	NBN	NBN	0.3863	1122	1
1_MACS_peak_3390_lociStitched	chr10	27528052	27533051	1	5000	18011.397	1123	1	ACBD5	LOC387646	ACBD5	LOC387646	0.8966	1123	1
1_MACS_peak_29087_lociStitched	chr8	42709784	42716276	1	6493	18007.5096	1124	1	RNF170	HOOK3,THAP1	THAP1	THAP1	0.6341	1124	1
2_MACS_peak_26271_lociStitched	chr6	106046482	106053125	2	6606	18001.8657	1125	1			PREP	PREP	NONE	1125	1
1_MACS_peak_1825_lociStitched	chr1	153892272	153897324	1	5053	18000.276	1126	1	GATAD2B	CREB3L4,DENND4B,CRTC2,SLC39A1	GATAD2B	CREB3L4	2.573	1126	1
2_MACS_peak_31534_lociStitched	chr9	139775483	139782546	2	5642	17991.5799	1127	1	TRAF2	C9orf172,PHPT1,MAMDC4,EDF1	TRAF2	C9orf172	1.0499	1127	1
1_MACS_peak_7199_lociStitched	chr12	104679030	104684533	1	5504	17986.5555	1128	1	TXNRD1	EID3	TXNRD1	TXNRD1	0.2346	1128	1
2_MACS_peak_1619_lociStitched	chr1	143991759	144001756	2	6408	17969.6075	1129	1	SRGAP2P2		SRGAP2P2	SRGAP2P2	0.3929	1129	1
1_MACS_peak_1993_lociStitched	chr1	160229511	160233873	1	4363	17963.1522	1130	1	DCAF8	PEX19	DCAF8	DCAF8	0.4565	1130	1
1_MACS_peak_570_lociStitched	chr1	28584471	28591639	1	7169	17963.008	1131	1	SESN2	ATPIF1,DNAJC8	SESN2	ATPIF1	0.8418	1131	1
1_MACS_peak_294_lociStitched	chr1	16172988	16179385	1	6398	17944.8644	1132	1	SPEN,FLJ37453	UQCRHL	FLJ37453	FLJ37453	1.8387	1132	1
1_MACS_peak_19716_lociStitched	chr3	13370430	13380588	1	10159	17940.0438	1133	1	NUP210		NUP210	NUP210	0.2617	1133	1
1_MACS_peak_9693_lociStitched	chr15	42564011	42568837	1	4827	17934.8638	1134	1	GANC,TMEM87A		GANC	GANC	0.2482	1134	1
5_MACS_peak_10041_lociStitched	chr15	67357277	67380337	5	12827	17933.762	1135	1	SMAD3	SMAD3	SMAD3	SMAD3	0.3644	1135	1
1_MACS_peak_2795_lociStitched	chr1	226248904	226254646	1	5743	17923.653	1136	1	LOC440926,H3F3A		LOC440926	LOC440926	1.0142	1136	1
3_MACS_peak_17451_lociStitched	chr2	219259889	219272412	3	7777	17916.6561	1137	1	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	MIR26B	MIR26B	1.3154	1137	1
1_MACS_peak_8389_lociStitched	chr14	23338486	23342853	1	4368	17916.4909	1138	1	LRP10	MRPL52,MMP14,REM2,SLC7A7,RBM23	LRP10	LRP10	1.1688	1138	1
2_MACS_peak_22734_lociStitched	chr4	139156539	139165374	2	7116	17911.1955	1139	1	SLC7A11		SLC7A11	SLC7A11	0.2906	1139	1
1_MACS_peak_6634_lociStitched	chr12	49523031	49528044	1	5014	17908.9425	1140	1	TUBA1B	DHH,LMBR1L	TUBA1B	TUBA1B	1.3508	1140	1
1_MACS_peak_29831_lociStitched	chr8	121595291	121600455	1	5165	17902.0388	1141	1	SNTB1		MTBP	MTBP	NONE	1141	1
4_MACS_peak_27253_lociStitched	chr7	32528895	32547199	4	9507	17895.8208	1142	1	AVL9,LSM5		AVL9	AVL9	0.2181	1142	1
3_MACS_peak_18169_lociStitched	chr20	34323818	34332507	3	6257	17888.9132	1143	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.549	1143	1
1_MACS_peak_3045_lociStitched	chr1	245023735	245029272	1	5538	17883.4026	1144	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	FAM36A	1.2005	1144	1
1_MACS_peak_6571_lociStitched	chr12	46760932	46767699	1	6768	17879.7674	1145	1	SLC38A2		SLC38A2	SLC38A2	0.828	1145	1
3_MACS_peak_7823_lociStitched	chr13	42613640	42632987	3	10318	17872.7586	1146	1	DGKH		DGKH	DGKH	0.1061	1146	1
1_MACS_peak_4925_lociStitched	chr11	33277760	33282717	1	4958	17857.0968	1147	1	HIPK3		HIPK3	HIPK3	0.2339	1147	1
3_MACS_peak_26557_lociStitched	chr6	134555974	134572210	3	11520	17854.7292	1148	1	SGK1		SGK1	SGK1	0.258	1148	1
2_MACS_peak_15389_lociStitched	chr19	59064919	59071771	2	6700	17846.7192	1149	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	CHMP2A	CHMP2A	1.3771	1149	1
2_MACS_peak_27975_lociStitched	chr7	99931763	99943957	2	7092	17844.6996	1150	1	PILRB,PMS2P1	SPDYE3,PILRB,PILRA	PMS2P1	PILRB	0.7668	1150	1
1_MACS_peak_29933_lociStitched	chr8	128745874	128754095	1	8222	17841.2142	1151	1	MYC		MYC	MYC	1.2214	1151	1
2_MACS_peak_21155_lociStitched	chr3	169843201	169852094	2	8696	17839.358	1152	1	PHC3		PHC3	PHC3	0.6059	1152	1
2_MACS_peak_4266_lociStitched	chr10	104550501	104563857	2	9676	17838.2736	1153	1	C10orf26	CYP17A1	C10orf26	C10orf26	0.3249	1153	1
3_MACS_peak_5446_lociStitched	chr11	70501304	70513101	3	7809	17832.3452	1154	1	SHANK2		SHANK2	SHANK2	0.1602	1154	1
2_MACS_peak_30653_lociStitched	chr9	69259330	69270552	2	8196	17826.147	1155	1	CBWD6		CBWD6	CBWD6	0.1617	1155	1
1_MACS_peak_16053_lociStitched	chr2	61761931	61767003	1	5073	17822.5008	1156	1	XPO1		XPO1	XPO1	0.3412	1156	1
1_MACS_peak_10625_lociStitched	chr16	1872564	1878263	1	5700	17818.4934	1157	1	FAHD1,HAGH	EME2,NUBP2,MRPS34,SPSB3,IGFALS,C16orf73	HAGH	MRPS34	1.3593	1157	1
1_MACS_peak_14978_lociStitched	chr19	45638264	45643093	1	4830	17794.3821	1158	1		BLOC1S3,NKPD1,TRAPPC6A	NKPD1	BLOC1S3	0.4786	1158	1
4_MACS_peak_21909_lociStitched	chr4	38307248	38322234	4	9783	17777.8918	1159	1			KLF3	KLF3	NONE	1159	1
1_MACS_peak_15295_lociStitched	chr19	55894173	55899377	1	5205	17770.6192	1160	1	RPL28,LOC388564	SUV420H2,TMEM190,COX6B2,FAM71E2,IL11,UBE2S	RPL28	RPL28	1.5737	1160	1
1_MACS_peak_5413_lociStitched	chr11	67979316	67982382	1	3067	17768.3898	1161	1	SUV420H1		SUV420H1	SUV420H1	0.4219	1161	1
1_MACS_peak_19526_lociStitched	chr22	46447405	46455285	1	7881	17744.972	1162	1	LOC150381,C22orf26	LOC730668,LOC400931,MIR3619,LOC100271722	C22orf26	C22orf26	1.3142	1162	1
3_MACS_peak_28928_lociStitched	chr8	26428288	26437374	3	8613	17712.2484	1163	1	DPYSL2		DPYSL2	DPYSL2	0.1538	1163	1
1_MACS_peak_2034_lociStitched	chr1	161367966	161370671	1	2706	17702.602	1164	1		C1orf192	C1orf192	C1orf192	0.0993	1164	1
1_MACS_peak_29264_lociStitched	chr8	65491314	65497763	1	6450	17690.8968	1165	1	BHLHE22	LOC401463	BHLHE22	BHLHE22	1.3993	1165	1
1_MACS_peak_3048_lociStitched	chr1	245132558	245136114	1	3557	17686.4772	1166	1	EFCAB2		EFCAB2	EFCAB2	0.1915	1166	1
1_MACS_peak_26627_lociStitched	chr6	139690077	139698091	1	8015	17680.4868	1167	1	CITED2		CITED2	CITED2	1.4506	1167	1
5_MACS_peak_2254_lociStitched	chr1	182580482	182595437	5	9442	17678.3055	1168	1	LOC284648	RNASEL,RGS16,RGS8	LOC284648	LOC284648	1.3982	1168	1
