GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_13836_lociStitched	chr18(.):32753169-32755118	0.1547
1_MACS_peak_13837_lociStitched	chr18(.):32819962-32822081	0.2539
1_MACS_peak_13838_lociStitched	chr18(.):32869260-32871132	0.1166
1_MACS_peak_13839_lociStitched	chr18(.):32923552-32925185	0.2885
1_MACS_peak_13840_lociStitched	chr18(.):32956631-32957612	0.0963
1_MACS_peak_13841_lociStitched	chr18(.):33076748-33078394	0.2165
2_MACS_peak_13842_lociStitched	chr18(.):33160415-33162534	0.0787
1_MACS_peak_13844_lociStitched	chr18(.):33172004-33173210	0.2322
1_MACS_peak_13845_lociStitched	chr18(.):33196177-33197417	0.1812
1_MACS_peak_13846_lociStitched	chr18(.):33389031-33390717	0.1632
1_MACS_peak_13847_lociStitched	chr18(.):33551374-33553390	0.1966
1_MACS_peak_13848_lociStitched	chr18(.):33595030-33596569	0.1512
1_MACS_peak_13849_lociStitched	chr18(.):33646489-33648071	0.2638
1_MACS_peak_13850_lociStitched	chr18(.):33708591-33710674	0.166
1_MACS_peak_13851_lociStitched	chr18(.):33729446-33730969	0.1281
1_MACS_peak_13852_lociStitched	chr18(.):33767136-33767992	0.0624
2_MACS_peak_13853_lociStitched	chr18(.):33876725-33878233	0.0584
1_MACS_peak_13855_lociStitched	chr18(.):34000131-34001828	0.1192
1_MACS_peak_13856_lociStitched	chr18(.):34252187-34254614	0.1089
2_MACS_peak_13857_lociStitched	chr18(.):34308265-34316053	0.1221
1_MACS_peak_13859_lociStitched	chr18(.):34407700-34410220	0.2277
1_MACS_peak_13860_lociStitched	chr18(.):34492771-34493745	0.1241
1_MACS_peak_13861_lociStitched	chr18(.):34971460-34973432	0.2071
1_MACS_peak_13862_lociStitched	chr18(.):34982373-34984146	0.1403
1_MACS_peak_13863_lociStitched	chr18(.):35001721-35003087	0.0852
1_MACS_peak_13864_lociStitched	chr18(.):35011602-35017160	0.177
1_MACS_peak_13865_lociStitched	chr18(.):35024210-35025264	0.1778
1_MACS_peak_13866_lociStitched	chr18(.):35300767-35302822	0.107
1_MACS_peak_13867_lociStitched	chr18(.):35881088-35881792	0.0802
1_MACS_peak_13868_lociStitched	chr18(.):35894825-35895965	0.1725
1_MACS_peak_13869_lociStitched	chr18(.):35947309-35949432	0.1657
1_MACS_peak_13870_lociStitched	chr18(.):36155399-36156577	0.1527
1_MACS_peak_13871_lociStitched	chr18(.):36520023-36522172	0.2264
1_MACS_peak_13872_lociStitched	chr18(.):36993437-36994830	0.1961
2_MACS_peak_13873_lociStitched	chr18(.):37311089-37314310	0.0972
1_MACS_peak_13875_lociStitched	chr18(.):37375745-37376920	0.1606
3_MACS_peak_13876_lociStitched	chr18(.):37518448-37527986	0.1413
1_MACS_peak_13879_lociStitched	chr18(.):37538934-37540352	0.1525
1_MACS_peak_13880_lociStitched	chr18(.):38317765-38319898	0.1775
1_MACS_peak_13881_lociStitched	chr18(.):38588876-38591129	0.218
1_MACS_peak_13882_lociStitched	chr18(.):38654592-38657111	0.1384
1_MACS_peak_13883_lociStitched	chr18(.):39209860-39212546	0.1279
1_MACS_peak_13884_lociStitched	chr18(.):39275169-39276011	0.1631
1_MACS_peak_13885_lociStitched	chr18(.):39693287-39694738	0.1675
1_MACS_peak_13886_lociStitched	chr18(.):41064939-41066239	0.1372
1_MACS_peak_13887_lociStitched	chr18(.):41150899-41153468	0.1825
1_MACS_peak_13888_lociStitched	chr18(.):41541214-41542495	0.08
1_MACS_peak_13889_lociStitched	chr18(.):41878659-41879447	0.0676
1_MACS_peak_13890_lociStitched	chr18(.):42258626-42264605	0.1405
4_MACS_peak_13891_lociStitched	chr18(.):42288769-42307248	0.1549
1_MACS_peak_13895_lociStitched	chr18(.):42337804-42342438	0.2247
1_MACS_peak_13896_lociStitched	chr18(.):42365897-42367638	0.1956
2_MACS_peak_13897_lociStitched	chr18(.):42377240-42384105	0.1591
1_MACS_peak_13899_lociStitched	chr18(.):42418421-42420239	0.2812
1_MACS_peak_13900_lociStitched	chr18(.):42432190-42433305	0.0732
1_MACS_peak_13901_lociStitched	chr18(.):42450461-42452363	0.1449
1_MACS_peak_13902_lociStitched	chr18(.):42466618-42469182	0.1981
1_MACS_peak_13903_lociStitched	chr18(.):42488057-42493935	0.1937
1_MACS_peak_13904_lociStitched	chr18(.):42499659-42501582	0.1299
1_MACS_peak_13905_lociStitched	chr18(.):42682005-42688217	0.2109
1_MACS_peak_13906_lociStitched	chr18(.):43244904-43248080	0.2196
1_MACS_peak_13907_lociStitched	chr18(.):43266048-43268765	0.1879
1_MACS_peak_13908_lociStitched	chr18(.):43354685-43356233	0.1398
1_MACS_peak_13909_lociStitched	chr18(.):43454144-43455497	0.142
1_MACS_peak_13910_lociStitched	chr18(.):43546479-43548109	0.2141
4_MACS_peak_13911_lociStitched	chr18(.):43634610-43652756	0.1122
2_MACS_peak_13915_lociStitched	chr18(.):43676286-43685173	0.1207
2_MACS_peak_13917_lociStitched	chr18(.):43747284-43755189	0.1423
1_MACS_peak_13919_lociStitched	chr18(.):43763752-43765377	0.1897
1_MACS_peak_13920_lociStitched	chr18(.):43828320-43831626	0.1869
1_MACS_peak_13921_lociStitched	chr18(.):43904126-43904806	0.0811
1_MACS_peak_13922_lociStitched	chr18(.):43922934-43927318	0.1863
1_MACS_peak_13923_lociStitched	chr18(.):44153119-44155631	0.1574
1_MACS_peak_13924_lociStitched	chr18(.):44202822-44204031	0.128
1_MACS_peak_13925_lociStitched	chr18(.):44496248-44498313	0.1895
1_MACS_peak_13926_lociStitched	chr18(.):44675794-44677945	0.1472
1_MACS_peak_13927_lociStitched	chr18(.):44701360-44703063	0.1497
1_MACS_peak_13928_lociStitched	chr18(.):44810257-44812006	0.1345
1_MACS_peak_13929_lociStitched	chr18(.):45455826-45459177	0.1662
1_MACS_peak_13930_lociStitched	chr18(.):45637504-45638439	0.1167
1_MACS_peak_13931_lociStitched	chr18(.):45688075-45688936	0.1228
1_MACS_peak_13932_lociStitched	chr18(.):45752654-45754131	0.1766
1_MACS_peak_13933_lociStitched	chr18(.):45826460-45827749	0.1056
1_MACS_peak_13934_lociStitched	chr18(.):45925500-45927182	0.1723
2_MACS_peak_13935_lociStitched	chr18(.):46064761-46068155	0.1087
1_MACS_peak_13937_lociStitched	chr18(.):46303191-46304454	0.1829
2_MACS_peak_13938_lociStitched	chr18(.):46310178-46318035	0.1624
1_MACS_peak_13940_lociStitched	chr18(.):46326528-46329705	0.1488
1_MACS_peak_13941_lociStitched	chr18(.):46359474-46362379	0.2081
1_MACS_peak_13942_lociStitched	chr18(.):46393869-46396721	0.2262
1_MACS_peak_13943_lociStitched	chr18(.):46422672-46424155	0.1233
7_MACS_peak_13944_lociStitched	chr18(.):46439433-46482984	0.1711
1_MACS_peak_13951_lociStitched	chr18(.):46501362-46503301	0.1358
1_MACS_peak_13952_lociStitched	chr18(.):46986054-46987841	0.1541
2_MACS_peak_13953_lociStitched	chr18(.):47012600-47019336	0.1777
1_MACS_peak_13955_lociStitched	chr18(.):47057207-47059424	0.2598
1_MACS_peak_13956_lociStitched	chr18(.):47314315-47315885	0.2057
1_MACS_peak_13957_lociStitched	chr18(.):47338774-47341297	0.1738
1_MACS_peak_13958_lociStitched	chr18(.):47369671-47371011	0.1875
3_MACS_peak_13959_lociStitched	chr18(.):47597378-47608404	0.1268
2_MACS_peak_13962_lociStitched	chr18(.):47617330-47627896	0.1976
1_MACS_peak_13964_lociStitched	chr18(.):47657309-47659028	0.1806
1_MACS_peak_13965_lociStitched	chr18(.):47668344-47669770	0.1657
2_MACS_peak_13966_lociStitched	chr18(.):47714399-47721624	0.1557
1_MACS_peak_13968_lociStitched	chr18(.):47793764-47795356	0.1987
2_MACS_peak_13969_lociStitched	chr18(.):47807010-47815103	0.1642
1_MACS_peak_13971_lociStitched	chr18(.):47823776-47825131	0.2076
3_MACS_peak_13972_lociStitched	chr18(.):47833317-47848191	0.1721
1_MACS_peak_13975_lociStitched	chr18(.):47859486-47861782	0.1434
1_MACS_peak_13976_lociStitched	chr18(.):47882231-47884145	0.2608
1_MACS_peak_13977_lociStitched	chr18(.):47900453-47902414	0.2298
2_MACS_peak_13978_lociStitched	chr18(.):48085765-48087443	0.0345
1_MACS_peak_13980_lociStitched	chr18(.):48346451-48348461	0.2179
1_MACS_peak_13981_lociStitched	chr18(.):48362374-48363543	0.0896
1_MACS_peak_13982_lociStitched	chr18(.):48395260-48396476	0.1399
1_MACS_peak_13983_lociStitched	chr18(.):48404311-48407146	0.1983
1_MACS_peak_13984_lociStitched	chr18(.):48493603-48495552	0.1794
1_MACS_peak_13985_lociStitched	chr18(.):48555500-48557771	0.1703
1_MACS_peak_13986_lociStitched	chr18(.):48623750-48624772	0.1557
1_MACS_peak_13987_lociStitched	chr18(.):48632368-48634387	0.1913
1_MACS_peak_13988_lociStitched	chr18(.):48677268-48681749	0.2485
2_MACS_peak_13989_lociStitched	chr18(.):48688669-48696641	0.1343
2_MACS_peak_13991_lociStitched	chr18(.):48720740-48725442	0.1454
1_MACS_peak_13993_lociStitched	chr18(.):48887173-48888931	0.1614
1_MACS_peak_13994_lociStitched	chr18(.):48964801-48965950	0.0968
1_MACS_peak_13995_lociStitched	chr18(.):48972530-48974806	0.2248
1_MACS_peak_13996_lociStitched	chr18(.):49015704-49019460	0.1806
1_MACS_peak_13997_lociStitched	chr18(.):49063284-49064325	0.2134
1_MACS_peak_13998_lociStitched	chr18(.):49079123-49079967	0.0996
2_MACS_peak_13999_lociStitched	chr18(.):49156337-49163307	0.1059
1_MACS_peak_14001_lociStitched	chr18(.):49252737-49255769	0.1446
1_MACS_peak_14002_lociStitched	chr18(.):49264696-49267194	0.1363
1_MACS_peak_14003_lociStitched	chr18(.):49287698-49290621	0.1643
2_MACS_peak_14004_lociStitched	chr18(.):49333022-49339327	0.1385
1_MACS_peak_14006_lociStitched	chr18(.):49528367-49529617	0.2064
1_MACS_peak_14007_lociStitched	chr18(.):49677519-49679232	0.0976
1_MACS_peak_14008_lociStitched	chr18(.):49709136-49710274	0.1506
1_MACS_peak_14009_lociStitched	chr18(.):49715952-49718312	0.1203
1_MACS_peak_14010_lociStitched	chr18(.):49724000-49724948	0.109
1_MACS_peak_14011_lociStitched	chr18(.):49746081-49747525	0.0851
2_MACS_peak_14012_lociStitched	chr18(.):49805087-49811035	0.1481
2_MACS_peak_14014_lociStitched	chr18(.):49917843-49922082	0.1007
1_MACS_peak_14016_lociStitched	chr18(.):49935433-49936707	0.1482
1_MACS_peak_14017_lociStitched	chr18(.):51462640-51464281	0.1382
1_MACS_peak_14018_lociStitched	chr18(.):51612282-51613829	0.2416
1_MACS_peak_14019_lociStitched	chr18(.):51675567-51676405	0.1214
1_MACS_peak_14020_lociStitched	chr18(.):51699580-51701296	0.1049
1_MACS_peak_14021_lociStitched	chr18(.):51709177-51711794	0.1238
1_MACS_peak_14022_lociStitched	chr18(.):51734564-51738558	0.1893
1_MACS_peak_14023_lociStitched	chr18(.):51748327-51751909	0.1951
2_MACS_peak_14024_lociStitched	chr18(.):51772836-51778254	0.1664
2_MACS_peak_14026_lociStitched	chr18(.):51789735-51797219	0.1567
1_MACS_peak_14028_lociStitched	chr18(.):51883226-51885396	0.1821
1_MACS_peak_14029_lociStitched	chr18(.):52384643-52386116	0.2447
1_MACS_peak_14030_lociStitched	chr18(.):52887136-52888926	0.1482
2_MACS_peak_14031_lociStitched	chr18(.):52901768-52908275	0.1238
1_MACS_peak_14033_lociStitched	chr18(.):52918995-52921774	0.1797
1_MACS_peak_14034_lociStitched	chr18(.):52930313-52937691	0.175
1_MACS_peak_14035_lociStitched	chr18(.):52946336-52948037	0.1253
2_MACS_peak_14036_lociStitched	chr18(.):52983311-52996404	0.1511
1_MACS_peak_14038_lociStitched	chr18(.):53042941-53044841	0.2004
1_MACS_peak_14039_lociStitched	chr18(.):53254455-53258010	0.1665
1_MACS_peak_14040_lociStitched	chr18(.):53445888-53447714	0.1489
1_MACS_peak_14041_lociStitched	chr18(.):53662912-53666488	0.1723
1_MACS_peak_14042_lociStitched	chr18(.):53902752-53903833	0.1558
1_MACS_peak_14043_lociStitched	chr18(.):53986884-53989964	0.1901
1_MACS_peak_14044_lociStitched	chr18(.):54040682-54042620	0.0921
1_MACS_peak_14045_lociStitched	chr18(.):54208244-54209580	0.1649
1_MACS_peak_14046_lociStitched	chr18(.):54304537-54306923	0.1934
1_MACS_peak_14047_lociStitched	chr18(.):54317691-54319491	0.1723
1_MACS_peak_14048_lociStitched	chr18(.):54518147-54519931	0.1841
1_MACS_peak_14049_lociStitched	chr18(.):54671188-54672405	0.1091
1_MACS_peak_14050_lociStitched	chr18(.):54717555-54720417	0.1368
1_MACS_peak_14051_lociStitched	chr18(.):54750794-54753115	0.242
1_MACS_peak_14052_lociStitched	chr18(.):54876172-54878873	0.1644
1_MACS_peak_14053_lociStitched	chr18(.):54953626-54955198	0.2288
1_MACS_peak_14054_lociStitched	chr18(.):55092697-55094613	0.1455
1_MACS_peak_14055_lociStitched	chr18(.):55133073-55134721	0.1673
1_MACS_peak_14056_lociStitched	chr18(.):55142609-55143659	0.1341
1_MACS_peak_14057_lociStitched	chr18(.):55189915-55191412	0.1829
1_MACS_peak_14058_lociStitched	chr18(.):55228288-55229409	0.1842
2_MACS_peak_14059_lociStitched	chr18(.):55247685-55254682	0.1679
1_MACS_peak_14061_lociStitched	chr18(.):55288123-55290189	0.2025
1_MACS_peak_14062_lociStitched	chr18(.):55296917-55298687	0.1987
1_MACS_peak_14063_lociStitched	chr18(.):55499973-55502056	0.2244
1_MACS_peak_14064_lociStitched	chr18(.):55558281-55559627	0.1564
1_MACS_peak_14065_lociStitched	chr18(.):55598066-55599393	0.1853
2_MACS_peak_14066_lociStitched	chr18(.):55642842-55648890	0.1318
1_MACS_peak_14068_lociStitched	chr18(.):55710543-55713712	0.1583
1_MACS_peak_14069_lociStitched	chr18(.):55721210-55722124	0.1958
1_MACS_peak_14070_lociStitched	chr18(.):55757768-55759670	0.1661
1_MACS_peak_14071_lociStitched	chr18(.):55766692-55767995	0.1998
1_MACS_peak_14072_lociStitched	chr18(.):55780047-55781546	0.1216
1_MACS_peak_14073_lociStitched	chr18(.):56105014-56106936	0.1828
1_MACS_peak_14074_lociStitched	chr18(.):56196849-56197968	0.219
2_MACS_peak_14075_lociStitched	chr18(.):56203302-56210602	0.1608
1_MACS_peak_14077_lociStitched	chr18(.):56218494-56219617	0.1331
2_MACS_peak_14078_lociStitched	chr18(.):56228622-56233617	0.1377
2_MACS_peak_14080_lociStitched	chr18(.):56299445-56308237	0.1422
2_MACS_peak_14082_lociStitched	chr18(.):56315829-56327590	0.1864
1_MACS_peak_14084_lociStitched	chr18(.):56337296-56339927	0.1595
1_MACS_peak_14085_lociStitched	chr18(.):56427912-56430048	0.1974
1_MACS_peak_14086_lociStitched	chr18(.):56473973-56475378	0.1901
1_MACS_peak_14087_lociStitched	chr18(.):56529724-56531250	0.0927
1_MACS_peak_14088_lociStitched	chr18(.):56553776-56555456	0.168
1_MACS_peak_14089_lociStitched	chr18(.):56580709-56582294	0.1139
2_MACS_peak_14090_lociStitched	chr18(.):56630463-56634922	0.149
1_MACS_peak_14092_lociStitched	chr18(.):56658579-56661139	0.1789
2_MACS_peak_14093_lociStitched	chr18(.):56751098-56762652	0.1623
1_MACS_peak_14095_lociStitched	chr18(.):56806281-56812174	0.238
1_MACS_peak_14096_lociStitched	chr18(.):56935692-56936780	0.0887
1_MACS_peak_14097_lociStitched	chr18(.):57025152-57026979	0.2568
1_MACS_peak_14098_lociStitched	chr18(.):57542747-57544206	0.1465
1_MACS_peak_14099_lociStitched	chr18(.):57552497-57553536	0.0944
1_MACS_peak_14100_lociStitched	chr18(.):57566065-57568496	0.1139
1_MACS_peak_14101_lociStitched	chr18(.):57905809-57907442	0.1517
1_MACS_peak_14102_lociStitched	chr18(.):58136468-58137320	0.1022
1_MACS_peak_14103_lociStitched	chr18(.):58331191-58332477	0.229
1_MACS_peak_14104_lociStitched	chr18(.):59027447-59028762	0.1627
1_MACS_peak_14105_lociStitched	chr18(.):59560584-59561571	0.0819
1_MACS_peak_14106_lociStitched	chr18(.):59639448-59640663	0.1824
1_MACS_peak_14107_lociStitched	chr18(.):59853530-59855678	0.1458
1_MACS_peak_14108_lociStitched	chr18(.):59996612-59997953	0.191
1_MACS_peak_14109_lociStitched	chr18(.):60087662-60088671	0.0734
3_MACS_peak_14110_lociStitched	chr18(.):60189238-60194590	0.1451
2_MACS_peak_14113_lociStitched	chr18(.):60382179-60385343	0.1575
1_MACS_peak_14115_lociStitched	chr18(.):60430022-60431484	0.179
1_MACS_peak_14116_lociStitched	chr18(.):60511851-60513505	0.1972
1_MACS_peak_14117_lociStitched	chr18(.):60535860-60537875	0.2169
1_MACS_peak_14118_lociStitched	chr18(.):60706777-60710369	0.1364
1_MACS_peak_14119_lociStitched	chr18(.):60717555-60719139	0.1274
1_MACS_peak_14120_lociStitched	chr18(.):60741821-60743011	0.1477
1_MACS_peak_14121_lociStitched	chr18(.):60765149-60766580	0.236
2_MACS_peak_14122_lociStitched	chr18(.):60773428-60780146	0.14
2_MACS_peak_14124_lociStitched	chr18(.):60797844-60811343	0.1712
1_MACS_peak_14126_lociStitched	chr18(.):60821496-60832151	0.2218
2_MACS_peak_14127_lociStitched	chr18(.):60851994-60861131	0.1637
4_MACS_peak_14129_lociStitched	chr18(.):60883070-60903220	0.1443
1_MACS_peak_14133_lociStitched	chr18(.):60919569-60923192	0.2325
3_MACS_peak_14134_lociStitched	chr18(.):60983291-60990796	0.1665
1_MACS_peak_14137_lociStitched	chr18(.):61015200-61016668	0.1184
1_MACS_peak_14138_lociStitched	chr18(.):61032981-61035557	0.1977
1_MACS_peak_14139_lociStitched	chr18(.):61088583-61091031	0.2054
1_MACS_peak_14140_lociStitched	chr18(.):61201045-61202540	0.1618
1_MACS_peak_14141_lociStitched	chr18(.):61228657-61230093	0.1792
1_MACS_peak_14142_lociStitched	chr18(.):61270008-61271864	0.1643
1_MACS_peak_14143_lociStitched	chr18(.):61480666-61482726	0.1453
1_MACS_peak_14144_lociStitched	chr18(.):61497428-61499597	0.2082
1_MACS_peak_14145_lociStitched	chr18(.):61602893-61604959	0.2835
1_MACS_peak_14146_lociStitched	chr18(.):61616074-61617135	0.2013
1_MACS_peak_14147_lociStitched	chr18(.):61636509-61638527	0.2435
1_MACS_peak_14148_lociStitched	chr18(.):61989465-61991486	0.1252
1_MACS_peak_14149_lociStitched	chr18(.):62046205-62049211	0.15
1_MACS_peak_14150_lociStitched	chr18(.):62070597-62072557	0.1476
2_MACS_peak_14151_lociStitched	chr18(.):62373640-62381722	0.0964
1_MACS_peak_14153_lociStitched	chr18(.):62660117-62662438	0.247
1_MACS_peak_14154_lociStitched	chr18(.):63096792-63097694	0.1322
4_MACS_peak_14155_lociStitched	chr18(.):63248920-63260212	0.1379
1_MACS_peak_14159_lociStitched	chr18(.):63478017-63479686	0.1504
1_MACS_peak_14160_lociStitched	chr18(.):63660725-63662421	0.1668
1_MACS_peak_14161_lociStitched	chr18(.):64206982-64208113	0.1295
1_MACS_peak_14162_lociStitched	chr18(.):64910719-64912099	0.1563
1_MACS_peak_14163_lociStitched	chr18(.):65085038-65085833	0.1032
1_MACS_peak_14164_lociStitched	chr18(.):65117853-65119363	0.107
1_MACS_peak_14165_lociStitched	chr18(.):65182732-65184144	0.1621
1_MACS_peak_14166_lociStitched	chr18(.):65814890-65815970	0.0811
1_MACS_peak_14167_lociStitched	chr18(.):66084240-66085500	0.1433
1_MACS_peak_14168_lociStitched	chr18(.):66381362-66383097	0.1632
1_MACS_peak_14169_lociStitched	chr18(.):66388416-66389830	0.1547
1_MACS_peak_14170_lociStitched	chr18(.):67246798-67248166	0.1145
1_MACS_peak_14171_lociStitched	chr18(.):67314764-67316079	0.16
1_MACS_peak_14172_lociStitched	chr18(.):67615504-67617420	0.2052
1_MACS_peak_14173_lociStitched	chr18(.):67623847-67625316	0.1375
1_MACS_peak_14174_lociStitched	chr18(.):67703138-67705726	0.175
1_MACS_peak_14175_lociStitched	chr18(.):67825568-67827991	0.164
1_MACS_peak_14176_lociStitched	chr18(.):67860385-67863653	0.1925
2_MACS_peak_14177_lociStitched	chr18(.):67872106-67876056	0.1657
1_MACS_peak_14179_lociStitched	chr18(.):67955888-67957507	0.0552
1_MACS_peak_14180_lociStitched	chr18(.):68094909-68096600	0.1514
1_MACS_peak_14181_lociStitched	chr18(.):68307258-68308244	0.1259
1_MACS_peak_14182_lociStitched	chr18(.):68338066-68341191	0.1688
1_MACS_peak_14183_lociStitched	chr18(.):68573582-68575922	0.1492
1_MACS_peak_14184_lociStitched	chr18(.):68677759-68679640	0.1111
2_MACS_peak_14185_lociStitched	chr18(.):68987784-68996018	0.1488
1_MACS_peak_14187_lociStitched	chr18(.):69036765-69037944	0.0953
1_MACS_peak_14188_lociStitched	chr18(.):69396761-69397964	0.1585
1_MACS_peak_14189_lociStitched	chr18(.):69410142-69411547	0.0656
1_MACS_peak_14190_lociStitched	chr18(.):69757970-69759653	0.1403
1_MACS_peak_14191_lociStitched	chr18(.):69814523-69815851	0.1503
1_MACS_peak_14192_lociStitched	chr18(.):69826870-69829855	0.1658
1_MACS_peak_14193_lociStitched	chr18(.):69846319-69849674	0.155
1_MACS_peak_14194_lociStitched	chr18(.):69867473-69869343	0.1685
1_MACS_peak_14195_lociStitched	chr18(.):69928801-69930033	0.0899
3_MACS_peak_14196_lociStitched	chr18(.):70069573-70078565	0.1011
1_MACS_peak_14199_lociStitched	chr18(.):70208728-70211794	0.1516
2_MACS_peak_14200_lociStitched	chr18(.):70510083-70517102	0.1191
1_MACS_peak_14202_lociStitched	chr18(.):71337225-71338872	0.1687
2_MACS_peak_14203_lociStitched	chr18(.):71349732-71357485	0.1255
1_MACS_peak_14205_lociStitched	chr18(.):71814164-71816504	0.2332
1_MACS_peak_14206_lociStitched	chr18(.):71838784-71840314	0.166
2_MACS_peak_14207_lociStitched	chr18(.):71953517-71960265	0.1079
1_MACS_peak_14209_lociStitched	chr18(.):72074107-72076253	0.1516
2_MACS_peak_14210_lociStitched	chr18(.):72151499-72153551	0.1315
2_MACS_peak_14212_lociStitched	chr18(.):72162644-72169847	0.2158
2_MACS_peak_14214_lociStitched	chr18(.):72195744-72203421	0.1201
1_MACS_peak_14216_lociStitched	chr18(.):72263795-72266560	0.2271
1_MACS_peak_14217_lociStitched	chr18(.):72508507-72510002	0.212
1_MACS_peak_14218_lociStitched	chr18(.):72517763-72520000	0.2173
1_MACS_peak_14219_lociStitched	chr18(.):72580771-72583734	0.1627
1_MACS_peak_14220_lociStitched	chr18(.):72782680-72783761	0.1061
1_MACS_peak_14221_lociStitched	chr18(.):72822935-72825193	0.1087
1_MACS_peak_14222_lociStitched	chr18(.):72919645-72924583	0.0984
2_MACS_peak_14223_lociStitched	chr18(.):73920185-73926526	0.1168
1_MACS_peak_14225_lociStitched	chr18(.):74017768-74020490	0.1789
1_MACS_peak_14226_lociStitched	chr18(.):74076129-74077222	0.1069
1_MACS_peak_14227_lociStitched	chr18(.):74087512-74088483	0.0679
1_MACS_peak_14228_lociStitched	chr18(.):74203529-74206862	0.2039
1_MACS_peak_14229_lociStitched	chr18(.):74236810-74237710	0.1726
1_MACS_peak_14230_lociStitched	chr18(.):74451825-74452895	0.1362
