GENE_ID	locusLine	bin_1_LP-1.jin.bam
1_MACS_peak_18352_lociStitched	chr20(.):12091778-12092383	0.6877
2_MACS_peak_18353_lociStitched	chr20(.):12094041-12095147	0.9206
2_MACS_peak_18355_lociStitched	chr20(.):12151989-12154045	0.8041
1_MACS_peak_18357_lociStitched	chr20(.):12395712-12396717	0.7677
3_MACS_peak_18358_lociStitched	chr20(.):12429047-12430119	0.6369
1_MACS_peak_18361_lociStitched	chr20(.):12563148-12563601	0.8787
1_MACS_peak_18362_lociStitched	chr20(.):12795542-12795926	0.6116
1_MACS_peak_18363_lociStitched	chr20(.):13373502-13374056	0.626
1_MACS_peak_18364_lociStitched	chr20(.):13377540-13377780	0.4755
1_MACS_peak_18365_lociStitched	chr20(.):13619226-13619580	0.6438
1_MACS_peak_18366_lociStitched	chr20(.):13764888-13766388	1.3008
1_MACS_peak_18367_lociStitched	chr20(.):14447832-14448340	0.8316
2_MACS_peak_18368_lociStitched	chr20(.):15965162-15968001	1.2181
1_MACS_peak_18370_lociStitched	chr20(.):15982803-15983286	0.6736
1_MACS_peak_18371_lociStitched	chr20(.):15984059-15984472	0.5858
1_MACS_peak_18372_lociStitched	chr20(.):15986533-15986773	0.4739
3_MACS_peak_18373_lociStitched	chr20(.):15987430-15989175	0.6049
1_MACS_peak_18376_lociStitched	chr20(.):16553665-16554597	1.0484
1_MACS_peak_18377_lociStitched	chr20(.):16555612-16555970	0.6092
2_MACS_peak_18378_lociStitched	chr20(.):16710011-16711329	1.3762
2_MACS_peak_18380_lociStitched	chr20(.):17485250-17486290	0.7815
1_MACS_peak_18382_lociStitched	chr20(.):17550717-17551409	1.0446
2_MACS_peak_18383_lociStitched	chr20(.):17661214-17663520	1.5336
3_MACS_peak_18385_lociStitched	chr20(.):17835216-17838193	0.9108
1_MACS_peak_18388_lociStitched	chr20(.):17860320-17861044	1.1599
1_MACS_peak_18389_lociStitched	chr20(.):17919962-17920202	0.4579
1_MACS_peak_18390_lociStitched	chr20(.):17947952-17950995	2.2783
1_MACS_peak_18391_lociStitched	chr20(.):18117609-18119570	1.9332
3_MACS_peak_18392_lociStitched	chr20(.):18134508-18136478	0.5836
3_MACS_peak_18395_lociStitched	chr20(.):18137052-18138848	0.68
1_MACS_peak_18398_lociStitched	chr20(.):18268209-18269490	1.29
1_MACS_peak_18399_lociStitched	chr20(.):18447717-18448791	1.0555
1_MACS_peak_18400_lociStitched	chr20(.):18487506-18489207	1.1981
2_MACS_peak_18401_lociStitched	chr20(.):18547423-18548444	0.975
1_MACS_peak_18403_lociStitched	chr20(.):18568480-18569215	1.3863
1_MACS_peak_18404_lociStitched	chr20(.):18774661-18775280	1.2567
1_MACS_peak_18405_lociStitched	chr20(.):18796750-18797128	0.601
1_MACS_peak_18406_lociStitched	chr20(.):19737922-19738565	0.8101
2_MACS_peak_18407_lociStitched	chr20(.):19759013-19761436	1.039
1_MACS_peak_18409_lociStitched	chr20(.):19932568-19932981	0.5844
1_MACS_peak_18410_lociStitched	chr20(.):19933777-19934051	0.4827
1_MACS_peak_18411_lociStitched	chr20(.):19997915-19998697	1.7377
1_MACS_peak_18412_lociStitched	chr20(.):20003360-20003873	0.7699
1_MACS_peak_18413_lociStitched	chr20(.):20032472-20033139	1.4154
1_MACS_peak_18414_lociStitched	chr20(.):20349136-20349398	0.3952
1_MACS_peak_18415_lociStitched	chr20(.):20692716-20693977	0.9431
1_MACS_peak_18416_lociStitched	chr20(.):21106687-21107300	1.1403
1_MACS_peak_18417_lociStitched	chr20(.):21283381-21284747	1.5653
1_MACS_peak_18418_lociStitched	chr20(.):21896983-21897217	0.4531
1_MACS_peak_18419_lociStitched	chr20(.):22026781-22027413	0.7279
2_MACS_peak_18420_lociStitched	chr20(.):22213055-22214497	0.8413
1_MACS_peak_18422_lociStitched	chr20(.):22221305-22222390	0.9921
1_MACS_peak_18423_lociStitched	chr20(.):22222904-22223349	0.6262
1_MACS_peak_18424_lociStitched	chr20(.):22327796-22328140	0.7268
2_MACS_peak_18425_lociStitched	chr20(.):23329920-23332488	1.5787
2_MACS_peak_18427_lociStitched	chr20(.):23336831-23338806	1.3159
2_MACS_peak_18429_lociStitched	chr20(.):23341679-23343967	1.3445
1_MACS_peak_18431_lociStitched	chr20(.):23400691-23402166	1.7577
1_MACS_peak_18432_lociStitched	chr20(.):23618220-23618694	0.928
1_MACS_peak_18433_lociStitched	chr20(.):23883130-23883691	0.9285
1_MACS_peak_18434_lociStitched	chr20(.):24089837-24090380	0.8081
2_MACS_peak_18435_lociStitched	chr20(.):24128038-24130075	0.8813
3_MACS_peak_18437_lociStitched	chr20(.):24442278-24444565	0.9078
2_MACS_peak_18440_lociStitched	chr20(.):24540617-24542811	0.9359
1_MACS_peak_18442_lociStitched	chr20(.):24823190-24823515	0.6073
2_MACS_peak_18443_lociStitched	chr20(.):24881151-24881732	0.5432
2_MACS_peak_18445_lociStitched	chr20(.):24972614-24973957	1.7118
1_MACS_peak_18447_lociStitched	chr20(.):25037318-25039362	1.6247
1_MACS_peak_18448_lociStitched	chr20(.):25175771-25177530	1.5185
1_MACS_peak_18449_lociStitched	chr20(.):25227912-25229550	1.1804
1_MACS_peak_18450_lociStitched	chr20(.):25255170-25255507	0.5446
2_MACS_peak_18451_lociStitched	chr20(.):25261712-25264161	1.2112
2_MACS_peak_18453_lociStitched	chr20(.):25274312-25281784	1.7162
1_MACS_peak_18455_lociStitched	chr20(.):25289310-25292994	1.4533
2_MACS_peak_18456_lociStitched	chr20(.):25370394-25372089	1.4676
1_MACS_peak_18458_lociStitched	chr20(.):25387849-25389145	1.317
2_MACS_peak_18459_lociStitched	chr20(.):25603394-25605838	2.0138
1_MACS_peak_18461_lociStitched	chr20(.):25676512-25677538	2.0011
1_MACS_peak_18462_lociStitched	chr20(.):25700088-25700320	0.4669
1_MACS_peak_18463_lociStitched	chr20(.):25731376-25731727	0.6822
1_MACS_peak_18464_lociStitched	chr20(.):25834017-25835289	1.4987
1_MACS_peak_18465_lociStitched	chr20(.):25842346-25842692	0.6563
1_MACS_peak_18466_lociStitched	chr20(.):25843488-25843898	0.608
1_MACS_peak_18467_lociStitched	chr20(.):25846461-25846921	0.6584
2_MACS_peak_18470_lociStitched	chr20(.):29611138-29612561	1.2602
2_MACS_peak_18472_lociStitched	chr20(.):30102208-30105215	1.2845
2_MACS_peak_18474_lociStitched	chr20(.):30134419-30135923	1.075
2_MACS_peak_18476_lociStitched	chr20(.):30147201-30148647	0.6305
1_MACS_peak_18478_lociStitched	chr20(.):30154887-30155175	0.431
2_MACS_peak_18479_lociStitched	chr20(.):30160022-30161762	1.4249
2_MACS_peak_18481_lociStitched	chr20(.):30249172-30250076	0.6148
3_MACS_peak_18483_lociStitched	chr20(.):30285478-30288181	1.0679
5_MACS_peak_18486_lociStitched	chr20(.):30293207-30297891	0.9146
1_MACS_peak_18491_lociStitched	chr20(.):30308568-30308853	0.5223
1_MACS_peak_18492_lociStitched	chr20(.):30309880-30311872	2.0884
2_MACS_peak_18493_lociStitched	chr20(.):30326451-30327793	1.1173
1_MACS_peak_18495_lociStitched	chr20(.):30467954-30468427	0.6825
1_MACS_peak_18496_lociStitched	chr20(.):30538930-30539889	1.4074
1_MACS_peak_18497_lociStitched	chr20(.):30697186-30698339	2.4704
1_MACS_peak_18498_lociStitched	chr20(.):30794904-30796450	1.5843
1_MACS_peak_18499_lociStitched	chr20(.):30864873-30865955	0.9653
2_MACS_peak_18500_lociStitched	chr20(.):30945095-30947464	1.9367
2_MACS_peak_18502_lociStitched	chr20(.):31070974-31073155	1.4097
1_MACS_peak_18504_lociStitched	chr20(.):31109440-31109692	0.4785
2_MACS_peak_18505_lociStitched	chr20(.):31110443-31112097	0.6939
1_MACS_peak_18507_lociStitched	chr20(.):31112652-31113314	0.7842
1_MACS_peak_18508_lociStitched	chr20(.):31114346-31114746	0.6586
3_MACS_peak_18509_lociStitched	chr20(.):31122432-31126252	1.1728
1_MACS_peak_18512_lociStitched	chr20(.):31127799-31128225	0.6298
1_MACS_peak_18513_lociStitched	chr20(.):31170719-31172711	1.0958
1_MACS_peak_18514_lociStitched	chr20(.):31214967-31215702	0.7309
7_MACS_peak_18515_lociStitched	chr20(.):31254018-31262963	1.5099
1_MACS_peak_18522_lociStitched	chr20(.):31268431-31270108	1.4658
3_MACS_peak_18523_lociStitched	chr20(.):31288946-31291877	1.1353
1_MACS_peak_18526_lociStitched	chr20(.):31330510-31331764	1.5921
2_MACS_peak_18527_lociStitched	chr20(.):31349381-31351510	1.233
1_MACS_peak_18529_lociStitched	chr20(.):31407048-31408615	1.6974
2_MACS_peak_18530_lociStitched	chr20(.):31559668-31560698	0.5727
1_MACS_peak_18532_lociStitched	chr20(.):31925509-31926391	1.0575
1_MACS_peak_18533_lociStitched	chr20(.):31938869-31939243	0.5638
1_MACS_peak_18534_lociStitched	chr20(.):31939748-31940040	0.4226
2_MACS_peak_18535_lociStitched	chr20(.):31988828-31990036	0.9449
2_MACS_peak_18537_lociStitched	chr20(.):32030927-32032151	0.8365
2_MACS_peak_18539_lociStitched	chr20(.):32077033-32078757	1.2036
3_MACS_peak_18541_lociStitched	chr20(.):32141979-32143987	0.861
2_MACS_peak_18544_lociStitched	chr20(.):32235072-32236732	0.8838
1_MACS_peak_18546_lociStitched	chr20(.):32250980-32252520	1.4562
2_MACS_peak_18547_lociStitched	chr20(.):32253971-32256173	1.6068
1_MACS_peak_18549_lociStitched	chr20(.):32260428-32262704	1.6415
2_MACS_peak_18550_lociStitched	chr20(.):32272478-32274802	1.4196
2_MACS_peak_18552_lociStitched	chr20(.):32307404-32308763	0.9395
1_MACS_peak_18554_lociStitched	chr20(.):32319166-32321674	1.5014
2_MACS_peak_18555_lociStitched	chr20(.):32360514-32362971	1.227
4_MACS_peak_18557_lociStitched	chr20(.):32363492-32369761	1.3618
1_MACS_peak_18561_lociStitched	chr20(.):32372449-32372870	0.5577
1_MACS_peak_18562_lociStitched	chr20(.):32399048-32400737	1.6787
4_MACS_peak_18563_lociStitched	chr20(.):32445259-32448879	1.1979
2_MACS_peak_18567_lociStitched	chr20(.):32450433-32452239	1.0054
1_MACS_peak_18569_lociStitched	chr20(.):32467450-32467769	0.5764
2_MACS_peak_18570_lociStitched	chr20(.):32468588-32474003	2.132
2_MACS_peak_18572_lociStitched	chr20(.):32579689-32582793	1.6306
2_MACS_peak_18574_lociStitched	chr20(.):32698829-32700988	2.0996
1_MACS_peak_18576_lociStitched	chr20(.):32837712-32838056	0.4549
2_MACS_peak_18577_lociStitched	chr20(.):32889853-32891561	1.5865
1_MACS_peak_18579_lociStitched	chr20(.):32951063-32951888	2.3495
3_MACS_peak_18580_lociStitched	chr20(.):32991550-32994345	0.9139
4_MACS_peak_18583_lociStitched	chr20(.):33001509-33005628	1.1191
1_MACS_peak_18587_lociStitched	chr20(.):33102640-33104884	1.6429
2_MACS_peak_18588_lociStitched	chr20(.):33264474-33265829	1.0967
1_MACS_peak_18590_lociStitched	chr20(.):33291679-33292966	1.5396
2_MACS_peak_18591_lociStitched	chr20(.):33296608-33298288	1.0789
1_MACS_peak_18593_lociStitched	chr20(.):33412612-33413873	2.0031
2_MACS_peak_18594_lociStitched	chr20(.):33460239-33461112	0.8895
1_MACS_peak_18596_lociStitched	chr20(.):33464302-33464962	0.9188
1_MACS_peak_18597_lociStitched	chr20(.):33543001-33544146	1.3543
2_MACS_peak_18598_lociStitched	chr20(.):33679563-33681032	1.4666
1_MACS_peak_18600_lociStitched	chr20(.):33683847-33684116	0.5429
2_MACS_peak_18601_lociStitched	chr20(.):33734450-33735861	0.8775
1_MACS_peak_18603_lociStitched	chr20(.):33864774-33865991	1.4609
1_MACS_peak_18604_lociStitched	chr20(.):33871768-33873103	1.3193
1_MACS_peak_18605_lociStitched	chr20(.):33999278-34000503	1.5689
2_MACS_peak_18606_lociStitched	chr20(.):34042190-34044081	1.5126
1_MACS_peak_18608_lociStitched	chr20(.):34129765-34130204	1.518
1_MACS_peak_18609_lociStitched	chr20(.):34189074-34190224	1.1682
1_MACS_peak_18610_lociStitched	chr20(.):34192881-34193207	0.5134
1_MACS_peak_18611_lociStitched	chr20(.):34193947-34195887	1.101
2_MACS_peak_18612_lociStitched	chr20(.):34198749-34200810	0.9568
2_MACS_peak_18614_lociStitched	chr20(.):34203381-34205809	1.7274
1_MACS_peak_18616_lociStitched	chr20(.):34251698-34253381	2.3174
1_MACS_peak_18617_lociStitched	chr20(.):34286599-34288002	1.6648
2_MACS_peak_18618_lociStitched	chr20(.):34328919-34332794	2.0162
1_MACS_peak_18620_lociStitched	chr20(.):34359907-34360603	1.2215
2_MACS_peak_18621_lociStitched	chr20(.):34540774-34543241	2.1633
1_MACS_peak_18623_lociStitched	chr20(.):34637878-34639679	2.0523
2_MACS_peak_18624_lociStitched	chr20(.):34652290-34653429	1.1002
4_MACS_peak_18626_lociStitched	chr20(.):34677479-34681936	1.3251
3_MACS_peak_18630_lociStitched	chr20(.):34685637-34687212	0.8397
4_MACS_peak_18633_lociStitched	chr20(.):34687714-34690458	0.6944
1_MACS_peak_18637_lociStitched	chr20(.):34726849-34727154	0.7001
2_MACS_peak_18638_lociStitched	chr20(.):34730324-34731450	1.129
2_MACS_peak_18640_lociStitched	chr20(.):34733291-34734463	0.5763
1_MACS_peak_18642_lociStitched	chr20(.):34742506-34742860	0.4924
1_MACS_peak_18643_lociStitched	chr20(.):34823804-34825102	1.072
2_MACS_peak_18644_lociStitched	chr20(.):35088973-35091345	1.4345
2_MACS_peak_18646_lociStitched	chr20(.):35201450-35204016	1.6984
2_MACS_peak_18648_lociStitched	chr20(.):35232927-35235334	1.5423
2_MACS_peak_18650_lociStitched	chr20(.):35373885-35375140	0.9932
2_MACS_peak_18652_lociStitched	chr20(.):35401448-35402821	1.8108
2_MACS_peak_18654_lociStitched	chr20(.):35463501-35464752	0.9606
1_MACS_peak_18656_lociStitched	chr20(.):35491446-35493109	1.001
1_MACS_peak_18657_lociStitched	chr20(.):35503825-35504153	0.5682
2_MACS_peak_18658_lociStitched	chr20(.):35579187-35580758	1.085
1_MACS_peak_18660_lociStitched	chr20(.):35699936-35700167	0.387
1_MACS_peak_18661_lociStitched	chr20(.):35701040-35701308	0.4409
1_MACS_peak_18662_lociStitched	chr20(.):35723467-35725290	1.7051
2_MACS_peak_18663_lociStitched	chr20(.):35806261-35808440	2.3148
1_MACS_peak_18665_lociStitched	chr20(.):35917411-35918661	1.7964
1_MACS_peak_18666_lociStitched	chr20(.):35926297-35926623	0.5473
1_MACS_peak_18667_lociStitched	chr20(.):35927215-35927575	0.657
2_MACS_peak_18668_lociStitched	chr20(.):35936218-35938025	0.9475
1_MACS_peak_18670_lociStitched	chr20(.):35973926-35974654	1.0053
2_MACS_peak_18671_lociStitched	chr20(.):36012544-36013628	0.6656
1_MACS_peak_18673_lociStitched	chr20(.):36155396-36157082	1.7626
1_MACS_peak_18674_lociStitched	chr20(.):36322414-36322959	0.932
1_MACS_peak_18675_lociStitched	chr20(.):36660944-36663054	1.8856
2_MACS_peak_18676_lociStitched	chr20(.):36855373-36856213	0.5939
1_MACS_peak_18678_lociStitched	chr20(.):37062498-37064026	2.2457
1_MACS_peak_18679_lociStitched	chr20(.):37075213-37076288	2.0579
1_MACS_peak_18680_lociStitched	chr20(.):37101440-37101924	1.3455
1_MACS_peak_18681_lociStitched	chr20(.):37302685-37303090	0.6582
1_MACS_peak_18682_lociStitched	chr20(.):37376773-37377653	1.4478
1_MACS_peak_18683_lociStitched	chr20(.):37384517-37384990	0.5945
1_MACS_peak_18684_lociStitched	chr20(.):37433862-37435679	1.1651
1_MACS_peak_18685_lociStitched	chr20(.):37470559-37471126	0.8933
4_MACS_peak_18686_lociStitched	chr20(.):37499142-37505382	2.0654
3_MACS_peak_18690_lociStitched	chr20(.):37520495-37522925	0.7818
1_MACS_peak_18693_lociStitched	chr20(.):37554959-37556357	1.5119
2_MACS_peak_18694_lociStitched	chr20(.):37589856-37591837	1.4634
2_MACS_peak_18696_lociStitched	chr20(.):37615344-37616953	0.9348
1_MACS_peak_18698_lociStitched	chr20(.):37647388-37647667	0.5226
1_MACS_peak_18699_lociStitched	chr20(.):37648792-37650066	0.8641
2_MACS_peak_18700_lociStitched	chr20(.):37678174-37679339	1.174
2_MACS_peak_18702_lociStitched	chr20(.):39317265-39318896	1.3685
2_MACS_peak_18704_lociStitched	chr20(.):39619372-39620777	0.8438
4_MACS_peak_18706_lociStitched	chr20(.):39639388-39642138	0.9301
2_MACS_peak_18710_lociStitched	chr20(.):39656588-39658845	2.9627
1_MACS_peak_18712_lociStitched	chr20(.):39765113-39766998	1.7298
2_MACS_peak_18713_lociStitched	chr20(.):39945216-39946890	1.6098
1_MACS_peak_18715_lociStitched	chr20(.):39969422-39970390	1.1672
1_MACS_peak_18716_lociStitched	chr20(.):40034892-40038187	1.6527
2_MACS_peak_18717_lociStitched	chr20(.):40246131-40247843	1.4008
2_MACS_peak_18719_lociStitched	chr20(.):40297851-40299059	1.0957
1_MACS_peak_18721_lociStitched	chr20(.):40320623-40324214	1.9821
1_MACS_peak_18722_lociStitched	chr20(.):41249088-41250007	0.9005
1_MACS_peak_18723_lociStitched	chr20(.):42085132-42087638	3.3596
2_MACS_peak_18724_lociStitched	chr20(.):42142335-42144140	0.9694
3_MACS_peak_18726_lociStitched	chr20(.):42162351-42165475	0.9507
2_MACS_peak_18729_lociStitched	chr20(.):42171411-42173274	0.7784
2_MACS_peak_18731_lociStitched	chr20(.):42218613-42220016	1.6595
1_MACS_peak_18733_lociStitched	chr20(.):42285265-42287759	1.8305
1_MACS_peak_18734_lociStitched	chr20(.):42295131-42296908	2.4262
2_MACS_peak_18735_lociStitched	chr20(.):42308654-42313058	1.5704
3_MACS_peak_18737_lociStitched	chr20(.):42336571-42345985	1.5345
1_MACS_peak_18740_lociStitched	chr20(.):42355920-42356383	0.7086
1_MACS_peak_18741_lociStitched	chr20(.):42357387-42358163	0.6413
3_MACS_peak_18742_lociStitched	chr20(.):42376652-42382602	2.1529
1_MACS_peak_18745_lociStitched	chr20(.):42426269-42429956	1.2896
1_MACS_peak_18746_lociStitched	chr20(.):42511237-42511587	0.7195
1_MACS_peak_18747_lociStitched	chr20(.):42512177-42514139	1.127
2_MACS_peak_18748_lociStitched	chr20(.):42542840-42545085	1.7108
2_MACS_peak_18750_lociStitched	chr20(.):42570374-42572256	0.9556
1_MACS_peak_18752_lociStitched	chr20(.):42576769-42579973	1.0816
1_MACS_peak_18753_lociStitched	chr20(.):42581639-42585340	1.3195
3_MACS_peak_18754_lociStitched	chr20(.):42616373-42618268	0.7371
3_MACS_peak_18757_lociStitched	chr20(.):42629710-42631854	0.9928
1_MACS_peak_18760_lociStitched	chr20(.):42695557-42700704	2.8761
1_MACS_peak_18761_lociStitched	chr20(.):42708482-42709523	0.8816
3_MACS_peak_18762_lociStitched	chr20(.):42837881-42840261	1.5144
1_MACS_peak_18765_lociStitched	chr20(.):42938323-42939917	1.3881
1_MACS_peak_18766_lociStitched	chr20(.):42955156-42955785	0.8947
1_MACS_peak_18767_lociStitched	chr20(.):42982850-42983237	0.5484
1_MACS_peak_18768_lociStitched	chr20(.):43104071-43105345	1.7132
1_MACS_peak_18769_lociStitched	chr20(.):43119324-43119804	0.6433
1_MACS_peak_18770_lociStitched	chr20(.):43149914-43150797	2.0818
1_MACS_peak_18771_lociStitched	chr20(.):43159826-43160984	1.3766
1_MACS_peak_18772_lociStitched	chr20(.):43238839-43239191	0.7222
3_MACS_peak_18773_lociStitched	chr20(.):43270616-43282299	1.7003
2_MACS_peak_18776_lociStitched	chr20(.):43300561-43301515	0.753
2_MACS_peak_18778_lociStitched	chr20(.):43513711-43515385	2.3267
1_MACS_peak_18780_lociStitched	chr20(.):43538634-43539347	1.0757
1_MACS_peak_18781_lociStitched	chr20(.):43587711-43589653	1.4121
5_MACS_peak_18782_lociStitched	chr20(.):43594473-43601344	1.183
1_MACS_peak_18787_lociStitched	chr20(.):43607447-43607883	0.8251
3_MACS_peak_18788_lociStitched	chr20(.):43618886-43621495	0.7572
1_MACS_peak_18791_lociStitched	chr20(.):43661804-43662489	0.7284
1_MACS_peak_18792_lociStitched	chr20(.):43679639-43680390	0.8315
3_MACS_peak_18793_lociStitched	chr20(.):43680986-43684836	1.5485
1_MACS_peak_18796_lociStitched	chr20(.):43685381-43686064	0.847
2_MACS_peak_18797_lociStitched	chr20(.):43686611-43687934	0.7654
1_MACS_peak_18799_lociStitched	chr20(.):43921712-43922619	1.815
1_MACS_peak_18800_lociStitched	chr20(.):43976488-43977147	0.9282
2_MACS_peak_18801_lociStitched	chr20(.):43991125-43992434	1.4257
1_MACS_peak_18803_lociStitched	chr20(.):44044235-44045510	1.4909
1_MACS_peak_18804_lociStitched	chr20(.):44065382-44065704	0.7667
1_MACS_peak_18805_lociStitched	chr20(.):44420474-44421568	1.5528
2_MACS_peak_18806_lociStitched	chr20(.):44440551-44442206	1.5113
2_MACS_peak_18808_lociStitched	chr20(.):44485440-44486942	1.4846
1_MACS_peak_18810_lociStitched	chr20(.):44509826-44510441	1.6391
1_MACS_peak_18811_lociStitched	chr20(.):44518767-44520870	2.1656
1_MACS_peak_18812_lociStitched	chr20(.):44539794-44541413	1.7194
2_MACS_peak_18813_lociStitched	chr20(.):44562453-44564450	2.4857
1_MACS_peak_18815_lociStitched	chr20(.):44599397-44601885	2.2846
1_MACS_peak_18816_lociStitched	chr20(.):44650143-44650676	1.4705
1_MACS_peak_18817_lociStitched	chr20(.):44717546-44718645	2.9052
1_MACS_peak_18818_lociStitched	chr20(.):44992464-44993440	1.5862
3_MACS_peak_18819_lociStitched	chr20(.):45028193-45031598	0.8915
2_MACS_peak_18822_lociStitched	chr20(.):45034226-45036549	1.4181
1_MACS_peak_18824_lociStitched	chr20(.):45173917-45174575	0.7522
1_MACS_peak_18825_lociStitched	chr20(.):45179081-45179398	0.4199
2_MACS_peak_18826_lociStitched	chr20(.):45180231-45182483	1.201
2_MACS_peak_18828_lociStitched	chr20(.):45183345-45184627	0.6441
2_MACS_peak_18830_lociStitched	chr20(.):45317200-45319109	1.443
2_MACS_peak_18832_lociStitched	chr20(.):45984512-45986856	1.6624
1_MACS_peak_18834_lociStitched	chr20(.):46042976-46046675	1.229
2_MACS_peak_18835_lociStitched	chr20(.):46081264-46083443	1.4081
1_MACS_peak_18837_lociStitched	chr20(.):46084552-46084953	0.5546
1_MACS_peak_18838_lociStitched	chr20(.):46096639-46097815	0.8812
2_MACS_peak_18839_lociStitched	chr20(.):46101731-46103618	1.4049
2_MACS_peak_18841_lociStitched	chr20(.):46114396-46117725	1.3931
1_MACS_peak_18843_lociStitched	chr20(.):46118884-46119379	0.6448
1_MACS_peak_18844_lociStitched	chr20(.):46120523-46123970	1.1837
2_MACS_peak_18845_lociStitched	chr20(.):46129482-46131871	1.6004
2_MACS_peak_18847_lociStitched	chr20(.):46387392-46393031	1.3938
1_MACS_peak_18849_lociStitched	chr20(.):46397188-46397582	0.7017
