#31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_ROSE/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam
#Using cutoff of 5127.1332 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isSuperStretch
1_MACS_peak_10155_lociStitched	chr16	50581116	50583149	1	2034	1277.7405	154.7113	9186	0
1_MACS_peak_27895_lociStitched	chr9	97400997	97402785	1	1789	1922.4576	304.854	9187	0
2_MACS_peak_17250_lociStitched	chr20	36849223	36855825	2	2064	2192.5242	1152.7092	9188	0
1_MACS_peak_10225_lociStitched	chr16	57480519	57482240	1	1722	2162.0923	442.8133	9189	0
1_MACS_peak_3542_lociStitched	chr10	80062358	80063759	1	1402	2411.6814	314.5245	9190	0
1_MACS_peak_21622_lociStitched	chr4	190860968	190862680	1	1713	2049.9488	319.8016	9191	0
1_MACS_peak_12034_lociStitched	chr17	72868482	72870217	1	1736	2164.4125	467.9295	9192	0
1_MACS_peak_26056_lociStitched	chr7	150521139	150522626	1	1488	2420.9847	412.1964	9193	0
1_MACS_peak_8770_lociStitched	chr15	64647369	64649201	1	1833	1913.8904	372.812	9194	0
2_MACS_peak_22203_lociStitched	chr5	90606969	90609902	2	2100	1646.8795	723.5711	9195	0
1_MACS_peak_6511_lociStitched	chr12	68758394	68759605	1	1212	2667.3486	406.7749	9196	0
1_MACS_peak_21197_lociStitched	chr4	110222963	110224782	1	1820	1746.6038	185.7199	9197	0
1_MACS_peak_1258_lociStitched	chr1	93644984	93646822	1	1839	1819.4362	291.5068	9198	0
1_MACS_peak_2533_lociStitched	chr1	220862881	220864569	1	1689	2150.6808	390.4344	9199	0
1_MACS_peak_28115_lociStitched	chr9	117567767	117569393	1	1627	2267.2944	424.5486	9200	0
2_MACS_peak_12639_lociStitched	chr18	35947819	35950536	2	1995	1631.8302	421.9501	9201	0
1_MACS_peak_4679_lociStitched	chr11	57478796	57480694	1	1899	1995.1776	579.6492	9202	0
1_MACS_peak_12553_lociStitched	chr18	21082701	21084435	1	1735	1950.0564	257.499	9203	0
1_MACS_peak_27069_lociStitched	chr8	126103286	126104643	1	1358	2458.3412	324.323	9204	0
1_MACS_peak_26835_lociStitched	chr8	82753278	82755261	1	1984	1503.9072	271.0761	9205	0
1_MACS_peak_21488_lociStitched	chr4	169752675	169754410	1	1736	1904.8565	214.793	9206	0
1_MACS_peak_14928_lociStitched	chr2	27544914	27546738	1	1825	2077.9008	529.6896	9207	0
1_MACS_peak_16384_lociStitched	chr2	203775880	203777775	1	1896	1913.0025	493.837	9208	0
1_MACS_peak_742_lociStitched	chr1	36929046	36930703	1	1658	2243.0809	443.5789	9209	0
1_MACS_peak_27252_lociStitched	chr8	145025827	145027576	1	1750	1968.4995	300.1284	9210	0
1_MACS_peak_5528_lociStitched	chr11	121106822	121108886	1	2065	1396.296	375.8544	9211	0
1_MACS_peak_805_lociStitched	chr1	40136839	40138906	1	2068	1327.6341	316.0443	9212	0
1_MACS_peak_9468_lociStitched	chr16	1542553	1544411	1	1859	1808.3914	321.0624	9213	0
2_MACS_peak_3436_lociStitched	chr10	72968489	72972701	2	1862	1949.7348	467.9532	9214	0
1_MACS_peak_6303_lociStitched	chr12	53614027	53615945	1	1919	1664.4404	292.3032	9215	0
1_MACS_peak_13749_lociStitched	chr19	18450396	18452413	1	2018	1479.8729	331.7965	9216	0
2_MACS_peak_5399_lociStitched	chr11	113930278	113932518	2	2081	1232	260.512	9217	0
1_MACS_peak_24768_lociStitched	chr7	8215464	8217426	1	1963	1825.0524	547.0056	9218	0
1_MACS_peak_24097_lociStitched	chr6	90347550	90349305	1	1756	2039.31	381.537	9219	0
1_MACS_peak_6647_lociStitched	chr12	95033648	95035329	1	1682	2213.3727	447.9865	9220	0
1_MACS_peak_21138_lociStitched	chr4	100768244	100769912	1	1669	2150.2188	367.2936	9221	0
1_MACS_peak_23079_lociStitched	chr6	692169	693883	1	1715	2047.7158	329.4308	9222	0
1_MACS_peak_23848_lociStitched	chr6	44204741	44206356	1	1616	2184.9335	333.013	9223	0
1_MACS_peak_24227_lociStitched	chr6	110011248	110013190	1	1943	1775.3764	455.2048	9224	0
1_MACS_peak_5751_lociStitched	chr12	2921367	2923100	1	1734	2330.1918	640.5168	9225	0
1_MACS_peak_6108_lociStitched	chr12	42719253	42720619	1	1367	2401.8378	279.7568	9226	0
1_MACS_peak_24057_lociStitched	chr6	86387776	86389510	1	1735	2035.8894	348.0138	9227	0
1_MACS_peak_9121_lociStitched	chr15	82824061	82825640	1	1580	2123.4392	227.8497	9228	0
1_MACS_peak_12596_lociStitched	chr18	29522173	29523912	1	1740	2172.1849	492.3109	9229	0
1_MACS_peak_20285_lociStitched	chr3	183946773	183948706	1	1934	1658.7073	323.0043	9230	0
1_MACS_peak_27536_lociStitched	chr9	36257462	36259186	1	1725	2080.3508	379.9696	9231	0
1_MACS_peak_6328_lociStitched	chr12	54019413	54020789	1	1377	2635.5904	524.944	9232	0
1_MACS_peak_13811_lociStitched	chr19	19976175	19977947	1	1773	1874.5988	247.9028	9233	0
1_MACS_peak_15471_lociStitched	chr2	80756732	80758446	1	1715	2049.2584	335.7726	9234	0
1_MACS_peak_4018_lociStitched	chr10	124767481	124769138	1	1658	2016.2376	223.5293	9235	0
1_MACS_peak_491_lociStitched	chr1	26361214	26363166	1	1953	1760.704	468.8704	9236	0
1_MACS_peak_20244_lociStitched	chr3	181443849	181445650	1	1802	1807.4836	229.4474	9237	0
2_MACS_peak_10648_lociStitched	chr17	634742	636908	2	2084	1235.703	285.6954	9238	0
2_MACS_peak_26963_lociStitched	chr8	103546546	103548681	2	1911	1759.667	380.03	9239	0
1_MACS_peak_26638_lociStitched	chr8	52873826	52875818	1	1993	1880.448	681.0648	9240	0
1_MACS_peak_16369_lociStitched	chr2	202506847	202508467	1	1621	2273.994	433.998	9241	0
1_MACS_peak_27484_lociStitched	chr9	34611403	34613393	1	1991	1644.536	440.785	9242	0
1_MACS_peak_24274_lociStitched	chr6	117001315	117003139	1	1825	1871.7888	333.4272	9243	0
1_MACS_peak_9195_lociStitched	chr15	89009998	89011640	1	1643	2333.1178	521.8276	9244	0
1_MACS_peak_16015_lociStitched	chr2	150185972	150187909	1	1938	1483.5483	160.5773	9245	0
1_MACS_peak_22435_lociStitched	chr5	131892144	131893622	1	1479	2358.149	352.6508	9246	0
1_MACS_peak_12514_lociStitched	chr18	13370775	13372725	1	1951	1701.96	408.135	9247	0
1_MACS_peak_349_lociStitched	chr1	19535782	19537702	1	1921	1902.336	545.28	9248	0
1_MACS_peak_28081_lociStitched	chr9	116138121	116140054	1	1934	1602.0704	272.1664	9249	0
1_MACS_peak_19175_lociStitched	chr3	42813722	42815222	1	1501	2239.8	259.05	9250	0
2_MACS_peak_1545_lociStitched	chr1	149398361	149400753	2	2101	1356.264	466.9184	9251	0
1_MACS_peak_9287_lociStitched	chr15	91536843	91538595	1	1753	2043.708	390.3456	9252	0
1_MACS_peak_1959_lociStitched	chr1	165819392	165821352	1	1961	1737.148	466.676	9253	0
1_MACS_peak_13459_lociStitched	chr19	11265315	11267338	1	2024	1645.5082	527.8007	9254	0
1_MACS_peak_19585_lociStitched	chr3	87275514	87277256	1	1743	2025.2492	357.2842	9255	0
1_MACS_peak_20179_lociStitched	chr3	171527196	171528921	1	1726	2055.3375	362.25	9256	0
1_MACS_peak_17135_lociStitched	chr20	32307229	32308995	1	1767	2199.9062	569.3584	9257	0
1_MACS_peak_29299_lociStitched	chrX	153774562	153776398	1	1837	1662.8652	148.716	9258	0
1_MACS_peak_12062_lociStitched	chr17	73452054	73453934	1	1881	1840.52	407.396	9259	0
1_MACS_peak_19916_lociStitched	chr3	132135709	132137397	1	1689	2135.1512	389.928	9260	0
1_MACS_peak_16262_lociStitched	chr2	190305200	190306966	1	1767	2036.9044	407.4162	9261	0
1_MACS_peak_13955_lociStitched	chr19	36485375	36487034	1	1660	2084.0358	299.4495	9262	0
2_MACS_peak_16094_lociStitched	chr2	165722555	165725656	2	2079	1492.2012	535.8528	9263	0
1_MACS_peak_26255_lociStitched	chr8	10696265	10697983	1	1719	2189.0756	487.5684	9264	0
1_MACS_peak_24561_lociStitched	chr6	160147439	160149307	1	1869	1714.824	261.1464	9265	0
1_MACS_peak_4601_lociStitched	chr11	45868289	45869925	1	1637	2166.064	351.9036	9266	0
1_MACS_peak_17355_lociStitched	chr20	44440563	44442416	1	1854	1819.8313	338.7284	9267	0
1_MACS_peak_2175_lociStitched	chr1	192577785	192579229	1	1445	2645.408	608.646	9268	0
1_MACS_peak_19066_lociStitched	chr3	30647570	30649260	1	1691	2086.812	345.943	9269	0
1_MACS_peak_24796_lociStitched	chr7	17979146	17980804	1	1659	2165.8454	381.6716	9270	0
1_MACS_peak_2668_lociStitched	chr1	228717716	228719485	1	1770	2130.4067	508.2337	9271	0
1_MACS_peak_11618_lociStitched	chr17	45907545	45909562	1	2018	1791.4994	664.3998	9272	0
1_MACS_peak_2271_lociStitched	chr1	202857234	202858621	1	1388	2563.7308	471.1639	9273	0
1_MACS_peak_479_lociStitched	chr1	25968258	25970051	1	1794	2084.1832	501.1435	9274	0
1_MACS_peak_3516_lociStitched	chr10	77053976	77055576	1	1601	2123.2	264.8	9275	0
2_MACS_peak_13849_lociStitched	chr19	28350818	28352992	2	2028	1323.966	225.8786	9276	0
1_MACS_peak_23715_lociStitched	chr6	36953342	36954915	1	1574	2190.8744	300.2857	9277	0
1_MACS_peak_20303_lociStitched	chr3	184529452	184531232	1	1781	2362.06	759.526	9278	0
1_MACS_peak_25217_lociStitched	chr7	65957869	65959632	1	1764	2017.5772	388.0363	9279	0
1_MACS_peak_11096_lociStitched	chr17	26683567	26685128	1	1562	2215.5273	311.1073	9280	0
1_MACS_peak_10697_lociStitched	chr17	1932739	1934594	1	1856	1836.6355	363.58	9281	0
1_MACS_peak_2259_lociStitched	chr1	202196412	202198421	1	2010	1735.9769	593.8604	9282	0
1_MACS_peak_2696_lociStitched	chr1	230630814	230632750	1	1937	1824.8736	513.6208	9283	0
1_MACS_peak_996_lociStitched	chr1	52607183	52608935	1	1753	1903.8984	259.8216	9284	0
1_MACS_peak_14481_lociStitched	chr19	51610781	51612594	1	1814	1911.4459	366.226	9285	0
1_MACS_peak_28320_lociStitched	chr9	131842464	131844423	1	1960	1749.5829	489.1623	9286	0
1_MACS_peak_15747_lociStitched	chr2	110755963	110757718	1	1756	2187.783	548.613	9287	0
1_MACS_peak_17492_lociStitched	chr20	52258513	52260476	1	1964	1809.1008	558.0809	9288	0
1_MACS_peak_16485_lociStitched	chr2	218474492	218476399	1	1908	1965.3542	596.3189	9289	0
1_MACS_peak_4754_lociStitched	chr11	62153009	62154894	1	1886	1831.089	419.224	9290	0
1_MACS_peak_21102_lociStitched	chr4	89443866	89445557	1	1692	2096.5018	364.7487	9291	0
1_MACS_peak_18095_lociStitched	chr22	18344729	18346677	1	1949	1618.0088	336.2248	9292	0
1_MACS_peak_3850_lociStitched	chr10	105210631	105212585	1	1955	1712.681	444.535	9293	0
1_MACS_peak_3480_lociStitched	chr10	75254582	75256283	1	1702	2165.7132	448.8939	9294	0
1_MACS_peak_24510_lociStitched	chr6	151710846	151712863	1	2018	1219.0748	104.0772	9295	0
1_MACS_peak_27247_lociStitched	chr8	144922125	144924182	1	2058	1237.9026	234.498	9296	0
1_MACS_peak_21840_lociStitched	chr5	34244174	34245834	1	1661	2132.104	358.726	9297	0
2_MACS_peak_7893_lociStitched	chr14	71756031	71758323	2	2020	1467.1092	358.4688	9298	0
1_MACS_peak_15696_lociStitched	chr2	106214107	106216011	1	1905	1818.5104	446.2976	9299	0
1_MACS_peak_475_lociStitched	chr1	25933521	25935471	1	1951	1623.96	349.44	9300	0
1_MACS_peak_7575_lociStitched	chr14	21538305	21540158	1	1854	1636.3843	169.1789	9301	0
1_MACS_peak_19338_lociStitched	chr3	49465897	49467494	1	1598	2305.5889	452.9092	9302	0
1_MACS_peak_21836_lociStitched	chr5	33440267	33441919	1	1653	2161.4768	380.2904	9303	0
1_MACS_peak_28915_lociStitched	chrX	64887120	64889048	1	1929	1561.8728	243.1208	9304	0
1_MACS_peak_10767_lociStitched	chr17	4633914	4635701	1	1788	2112.7701	532.1686	9305	0
1_MACS_peak_3962_lociStitched	chr10	118933860	118935784	1	1925	1630.59	303.6072	9306	0
1_MACS_peak_4734_lociStitched	chr11	61158956	61160661	1	1706	2005.2505	298.8865	9307	0
1_MACS_peak_24740_lociStitched	chr7	6522349	6524237	1	1889	1634.2528	234.8672	9308	0
1_MACS_peak_9127_lociStitched	chr15	83023034	83024930	1	1897	1796.46	413.1384	9309	0
1_MACS_peak_19271_lociStitched	chr3	47028514	47030201	1	1688	2082.2641	350.5586	9310	0
1_MACS_peak_10608_lociStitched	chr16	89306527	89308256	1	1730	1872.8528	202.293	9311	0
1_MACS_peak_3304_lociStitched	chr10	51564396	51566073	1	1678	2101.6164	356.3625	9312	0
1_MACS_peak_21867_lociStitched	chr5	37378477	37380066	1	1590	2127.9888	267.4287	9313	0
1_MACS_peak_13314_lociStitched	chr19	7615033	7616980	1	1948	1560.3258	285.0408	9314	0
1_MACS_peak_5250_lociStitched	chr11	85338422	85340296	1	1875	1911.1052	486.4904	9315	0
2_MACS_peak_8860_lociStitched	chr15	69217190	69223643	2	1982	1890.729	694.3428	9316	0
1_MACS_peak_22308_lociStitched	chr5	112311576	112313352	1	1777	1914.528	318.4368	9317	0
1_MACS_peak_17903_lociStitched	chr21	42213097	42214495	1	1399	2555.2644	484.8264	9318	0
2_MACS_peak_26685_lociStitched	chr8	60963832	60970023	2	1950	2323.4823	1053.7082	9319	0
2_MACS_peak_7805_lociStitched	chr14	60714957	60717116	2	1973	1368.806	151.7777	9320	0
2_MACS_peak_20530_lociStitched	chr4	1685155	1687148	2	1956	1484.5857	229.7929	9321	0
1_MACS_peak_8797_lociStitched	chr15	65676776	65678628	1	1853	1857.9264	394.2908	9322	0
1_MACS_peak_10310_lociStitched	chr16	67225463	67227366	1	1904	1792.8163	427.4138	9323	0
1_MACS_peak_15853_lociStitched	chr2	119612489	119614258	1	1770	1852.4968	247.1293	9324	0
1_MACS_peak_14599_lociStitched	chr19	57831255	57833025	1	1771	2013.552	409.932	9325	0
1_MACS_peak_4520_lociStitched	chr11	34459847	34461255	1	1409	2365.1584	306.6624	9326	0
1_MACS_peak_28947_lociStitched	chrX	70585256	70587264	1	2009	1384.1144	259.2328	9327	0
1_MACS_peak_3931_lociStitched	chr10	114206205	114207719	1	1515	2344.1262	398.182	9328	0
1_MACS_peak_18943_lociStitched	chr3	12704787	12706407	1	1621	2232.036	414.072	9329	0
1_MACS_peak_26997_lociStitched	chr8	110345546	110347169	1	1624	2019.1743	205.4718	9330	0
2_MACS_peak_4807_lociStitched	chr11	63683500	63687636	2	1847	1921.172	448.756	9331	0
1_MACS_peak_6755_lociStitched	chr12	106751006	106752608	1	1603	2328.8274	488.2896	9332	0
1_MACS_peak_25523_lociStitched	chr7	99755556	99757479	1	1924	1623.7812	302.6802	9333	0
1_MACS_peak_16296_lociStitched	chr2	196932753	196934082	1	1330	2498.6529	366.804	9334	0
1_MACS_peak_11163_lociStitched	chr17	29232574	29234206	1	1633	2066.928	266.5056	9335	0
1_MACS_peak_11970_lociStitched	chr17	66770135	66771378	1	1244	2492.5879	287.7545	9336	0
1_MACS_peak_16980_lociStitched	chr20	18117689	18119356	1	1668	2071.5809	319.2305	9337	0
1_MACS_peak_19620_lociStitched	chr3	99535909	99537427	1	1519	2371.875	433.2372	9338	0
1_MACS_peak_22251_lociStitched	chr5	99852098	99853997	1	1900	1793.9853	426.1356	9339	0
1_MACS_peak_15840_lociStitched	chr2	118571821	118573210	1	1390	2482.2819	408.2271	9340	0
1_MACS_peak_20510_lociStitched	chr4	492291	493878	1	1588	2139.276	283.1208	9341	0
1_MACS_peak_6660_lociStitched	chr12	96093801	96095559	1	1759	1923.252	305.892	9342	0
1_MACS_peak_18408_lociStitched	chr22	33963648	33965226	1	1579	2223.2442	356.1546	9343	0
1_MACS_peak_9867_lociStitched	chr16	23159516	23161443	1	1928	1601.1443	292.7113	9344	0
1_MACS_peak_11372_lociStitched	chr17	38095601	38097539	1	1939	1732.3782	449.616	9345	0
1_MACS_peak_27825_lociStitched	chr9	93535798	93537666	1	1869	1901.4372	476.1532	9346	0
1_MACS_peak_335_lociStitched	chr1	17379563	17381373	1	1811	1951.361	421.549	9347	0
1_MACS_peak_20226_lociStitched	chr3	179167955	179169967	1	2013	1475.6008	370.6104	9348	0
1_MACS_peak_19103_lociStitched	chr3	33839461	33841056	1	1596	2384.525	540.705	9349	0
2_MACS_peak_13196_lociStitched	chr19	4523086	4525939	2	1965	1533.7728	310.6917	9350	0
1_MACS_peak_11680_lociStitched	chr17	47592080	47593337	1	1258	2429.5296	239.4585	9351	0
1_MACS_peak_27526_lociStitched	chr9	36036311	36038300	1	1990	1500.5016	338.13	9352	0
1_MACS_peak_16032_lociStitched	chr2	152683994	152685666	1	1673	2079.8008	338.4128	9353	0
1_MACS_peak_5260_lociStitched	chr11	85955136	85956935	1	1800	2107.1687	560.2086	9354	0
1_MACS_peak_16394_lociStitched	chr2	204553294	204555280	1	1987	1662.6792	493.521	9355	0
2_MACS_peak_24814_lociStitched	chr7	21391925	21395662	2	1965	2093.0937	871.8421	9356	0
1_MACS_peak_11828_lociStitched	chr17	57969545	57971396	1	1852	1863.2166	408.5157	9357	0
1_MACS_peak_27023_lociStitched	chr8	120867360	120869019	1	1660	2151.2253	392.6853	9358	0
1_MACS_peak_22159_lociStitched	chr5	80596767	80598519	1	1753	1955.5824	333.0552	9359	0
1_MACS_peak_25341_lociStitched	chr7	75156356	75158192	1	1837	1903.014	421.7292	9360	0
1_MACS_peak_5157_lociStitched	chr11	74203611	74205529	1	1919	1694.1694	372.6674	9361	0
1_MACS_peak_5439_lociStitched	chr11	117197892	117199599	1	1708	2046.3516	357.2751	9362	0
1_MACS_peak_80_lociStitched	chr1	2456903	2458818	1	1916	1551.533	224.6295	9363	0
1_MACS_peak_20962_lociStitched	chr4	72051992	72054010	1	2019	1306.655	223.998	9364	0
1_MACS_peak_6027_lociStitched	chr12	27862682	27864578	1	1897	1847.652	482.3424	9365	0
1_MACS_peak_28213_lociStitched	chr9	127961944	127963554	1	1611	2153.214	331.821	9366	0
1_MACS_peak_15367_lociStitched	chr2	70387179	70389168	1	1990	1686.8709	529.6707	9367	0
1_MACS_peak_10146_lociStitched	chr16	50099170	50101031	1	1862	1903.0586	470.0886	9368	0
1_MACS_peak_4752_lociStitched	chr11	62104154	62105857	1	1704	2080.2145	386.2404	9369	0
1_MACS_peak_2753_lociStitched	chr1	235256075	235258096	1	2022	1716.6374	643.8906	9370	0
1_MACS_peak_13379_lociStitched	chr19	9731156	9732689	1	1534	2233.7343	319.4772	9371	0
1_MACS_peak_4863_lociStitched	chr11	64828090	64830030	1	1941	1602.828	331.934	9372	0
1_MACS_peak_23453_lociStitched	chr6	28219069	28220694	1	1626	2005.4125	204.5875	9373	0
1_MACS_peak_9577_lociStitched	chr16	3660832	3662738	1	1907	1745.3242	401.9754	9374	0
1_MACS_peak_6694_lociStitched	chr12	100535515	100537452	1	1938	1633.8595	356.408	9375	0
1_MACS_peak_27987_lociStitched	chr9	106855585	106857166	1	1582	2226.6804	370.1121	9376	0
1_MACS_peak_4362_lociStitched	chr11	11642330	11644219	1	1890	1714.6453	337.7532	9377	0
1_MACS_peak_23593_lociStitched	chr6	32121193	32123095	1	1903	1671.858	321.438	9378	0
1_MACS_peak_27239_lociStitched	chr8	144690845	144692689	1	1845	1591.7408	129.4488	9379	0
1_MACS_peak_6824_lociStitched	chr12	110886924	110888775	1	1852	1606.2978	156.9648	9380	0
1_MACS_peak_7599_lociStitched	chr14	23387059	23389124	1	2066	1188.4075	247.8	9381	0
2_MACS_peak_16381_lociStitched	chr2	203499122	203500990	2	1820	1818.498	312.5164	9382	0
1_MACS_peak_6106_lociStitched	chr12	42630878	42632887	1	2010	1357.4813	256.1475	9383	0
1_MACS_peak_16792_lociStitched	chr20	1305376	1307117	1	1742	2087.9813	454.2269	9384	0
1_MACS_peak_9654_lociStitched	chr16	10479103	10480665	1	1563	2068.869	191.1888	9385	0
1_MACS_peak_19519_lociStitched	chr3	69100102	69101929	1	1828	2088.9918	598.1598	9386	0
2_MACS_peak_13629_lociStitched	chr19	15542755	15544709	2	1899	1659.1414	303.0654	9387	0
1_MACS_peak_2149_lociStitched	chr1	185014087	185015661	1	1575	2106.6416	244.1274	9388	0
1_MACS_peak_21418_lociStitched	chr4	154265184	154266913	1	1730	2022.0655	370.8705	9389	0
1_MACS_peak_23784_lociStitched	chr6	42334666	42336255	1	1590	2184.875	341.1583	9390	0
1_MACS_peak_10698_lociStitched	chr17	1944576	1946313	1	1738	1943.1819	304.4961	9391	0
2_MACS_peak_25367_lociStitched	chr7	76070835	76075448	2	2035	1719.2651	689.1822	9392	0
2_MACS_peak_23348_lociStitched	chr6	25163480	25165660	2	2046	1263.31	265.524	9393	0
1_MACS_peak_28210_lociStitched	chr9	127904875	127906517	1	1643	2120.4788	346.2978	9394	0
1_MACS_peak_11470_lociStitched	chr17	40895957	40897722	1	1766	1938.1465	344.3515	9395	0
1_MACS_peak_5819_lociStitched	chr12	6832604	6834092	1	1489	2331.3984	370.9584	9396	0
1_MACS_peak_10029_lociStitched	chr16	30644908	30646695	1	1788	1905.6568	349.1798	9397	0
1_MACS_peak_147_lociStitched	chr1	8021005	8022480	1	1476	2345.9875	372.4375	9398	0
1_MACS_peak_28715_lociStitched	chrX	37544357	37545856	1	1500	2129.1796	182.878	9399	0
1_MACS_peak_19627_lociStitched	chr3	100851808	100853685	1	1878	1788.4056	397.3609	9400	0
1_MACS_peak_15069_lociStitched	chr2	42395833	42397791	1	1959	1847.5688	629.1054	9401	0
2_MACS_peak_3966_lociStitched	chr10	119201007	119203138	2	1871	1674.3267	269.7846	9402	0
1_MACS_peak_25069_lociStitched	chr7	44612670	44614624	1	1955	1689.233	462.121	9403	0
2_MACS_peak_16841_lociStitched	chr20	3686618	3692210	2	1923	2004.1728	706.2696	9404	0
1_MACS_peak_19070_lociStitched	chr3	31489215	31491015	1	1801	1873.26	343.08	9405	0
1_MACS_peak_11851_lociStitched	chr17	60248043	60249564	1	1522	2215.3365	295.8345	9406	0
1_MACS_peak_9868_lociStitched	chr16	23193158	23194888	1	1731	1982.407	339.772	9407	0
1_MACS_peak_5064_lociStitched	chr11	68670707	68672429	1	1723	1998.381	343.7112	9408	0
1_MACS_peak_24701_lociStitched	chr7	5229013	5230815	1	1803	1767.0412	240.9274	9409	0
1_MACS_peak_2772_lociStitched	chr1	236686452	236688268	1	1817	1944.2096	442.3776	9410	0
1_MACS_peak_19268_lociStitched	chr3	46968094	46969636	1	1543	2265.5064	371.0052	9411	0
1_MACS_peak_26962_lociStitched	chr8	103423697	103425571	1	1875	1521.3132	126.6824	9412	0
2_MACS_peak_2239_lociStitched	chr1	201672803	201679330	2	1971	2459.3736	1272.1123	9413	0
1_MACS_peak_8338_lociStitched	chr15	29922583	29924468	1	1886	1875.952	504.049	9414	0
1_MACS_peak_2056_lociStitched	chr1	178024016	178026010	1	1995	1594.4024	467.9918	9415	0
1_MACS_peak_17405_lociStitched	chr20	46987799	46989674	1	1876	1725	333.75	9416	0
1_MACS_peak_27182_lociStitched	chr8	141570960	141572951	1	1992	1397.682	264.0066	9417	0
1_MACS_peak_4050_lociStitched	chr10	126077013	126078811	1	1799	1762.2198	230.8632	9418	0
1_MACS_peak_3264_lociStitched	chr10	46222037	46223596	1	1560	2289.3915	416.5648	9419	0
1_MACS_peak_9239_lociStitched	chr15	90563045	90564998	1	1954	1659.4641	434.5425	9420	0
1_MACS_peak_5858_lociStitched	chr12	8286036	8287425	1	1390	2355.6051	299.0517	9421	0
1_MACS_peak_6192_lociStitched	chr12	49350121	49352025	1	1905	1799.6608	468.9552	9422	0
2_MACS_peak_26863_lociStitched	chr8	89339308	89341344	2	1991	1374.0964	241.4696	9423	0
1_MACS_peak_6702_lociStitched	chr12	101381378	101382593	1	1216	2626.2225	416.8665	9424	0
2_MACS_peak_9817_lociStitched	chr16	19787156	19789537	2	2023	1435.0287	389.0554	9425	0
1_MACS_peak_6026_lociStitched	chr12	27676422	27677736	1	1315	2507.3748	381.8484	9426	0
1_MACS_peak_7315_lociStitched	chr13	53225887	53227581	1	1695	1876.105	184.8154	9427	0
2_MACS_peak_6415_lociStitched	chr12	57379236	57385976	2	2033	2270.032	1252.966	9428	0
1_MACS_peak_11029_lociStitched	chr17	19398177	19400242	1	2066	1356.4985	440.8775	9429	0
1_MACS_peak_3787_lociStitched	chr10	102880227	102882137	1	1911	1646.038	330.621	9430	0
1_MACS_peak_28078_lociStitched	chr9	116101497	116103149	1	1653	2098.04	348.4068	9431	0
1_MACS_peak_26725_lociStitched	chr8	66556235	66557986	1	1752	1959.7192	356.6787	9432	0
1_MACS_peak_27801_lociStitched	chr9	92019940	92021951	1	2012	1499.8038	429.3485	9433	0
1_MACS_peak_11146_lociStitched	chr17	28618054	28619682	1	1629	2126.6564	347.578	9434	0
1_MACS_peak_16784_lociStitched	chr20	813709	815250	1	1542	2195.1545	307.2754	9435	0
