GENE_ID	locusLine	bin_1_U266.jin.bam
1_MACS_peak_18219_lociStitched	chr2(.):188326119-188327114	1.5001
2_MACS_peak_18220_lociStitched	chr2(.):188450569-188452370	0.9389
1_MACS_peak_18222_lociStitched	chr2(.):188730145-188734951	2.8087
2_MACS_peak_18223_lociStitched	chr2(.):188847121-188848110	0.7679
5_MACS_peak_18225_lociStitched	chr2(.):188850452-188855282	1.1194
1_MACS_peak_18230_lociStitched	chr2(.):188857108-188857813	1.0165
3_MACS_peak_18231_lociStitched	chr2(.):188858380-188860612	1.5875
1_MACS_peak_18234_lociStitched	chr2(.):188988174-188988819	1.2438
2_MACS_peak_18235_lociStitched	chr2(.):189468991-189472876	2.0511
1_MACS_peak_18237_lociStitched	chr2(.):190304953-190307118	4.0528
1_MACS_peak_18238_lociStitched	chr2(.):190522740-190523208	0.779
1_MACS_peak_18239_lociStitched	chr2(.):190526057-190527071	3.8105
1_MACS_peak_18240_lociStitched	chr2(.):190539257-190539977	2.0255
1_MACS_peak_18241_lociStitched	chr2(.):190626603-190628612	3.4129
1_MACS_peak_18242_lociStitched	chr2(.):190647889-190650330	5.1776
1_MACS_peak_18243_lociStitched	chr2(.):190655989-190656865	0.9354
1_MACS_peak_18244_lociStitched	chr2(.):190787902-190788066	0.6937
1_MACS_peak_18245_lociStitched	chr2(.):190797159-190798831	1.0753
1_MACS_peak_18246_lociStitched	chr2(.):191183800-191185593	1.3721
1_MACS_peak_18247_lociStitched	chr2(.):191273244-191273940	0.7895
1_MACS_peak_18248_lociStitched	chr2(.):191397980-191400579	4.1398
1_MACS_peak_18249_lociStitched	chr2(.):191512834-191515192	2.0116
2_MACS_peak_18250_lociStitched	chr2(.):191744309-191749855	3.5741
1_MACS_peak_18252_lociStitched	chr2(.):191750609-191750954	0.6072
2_MACS_peak_18253_lociStitched	chr2(.):191826488-191827624	0.7565
2_MACS_peak_18255_lociStitched	chr2(.):191848664-191851088	1.4653
1_MACS_peak_18257_lociStitched	chr2(.):191877190-191880298	2.4719
1_MACS_peak_18258_lociStitched	chr2(.):191883311-191883788	0.9463
1_MACS_peak_18259_lociStitched	chr2(.):191884419-191886893	4.0127
2_MACS_peak_18260_lociStitched	chr2(.):191901104-191904468	2.5046
1_MACS_peak_18262_lociStitched	chr2(.):191916384-191917069	0.8894
2_MACS_peak_18263_lociStitched	chr2(.):191992098-191994061	1.2126
2_MACS_peak_18265_lociStitched	chr2(.):192014024-192017906	4.2256
1_MACS_peak_18267_lociStitched	chr2(.):192489135-192489916	0.9425
1_MACS_peak_18268_lociStitched	chr2(.):192531807-192532089	0.6961
2_MACS_peak_18269_lociStitched	chr2(.):192539934-192544404	2.7288
1_MACS_peak_18271_lociStitched	chr2(.):192626565-192626995	0.612
1_MACS_peak_18272_lociStitched	chr2(.):194034957-194036039	1.4085
1_MACS_peak_18273_lociStitched	chr2(.):194082783-194083245	0.8126
1_MACS_peak_18274_lociStitched	chr2(.):194212085-194212944	1.417
1_MACS_peak_18275_lociStitched	chr2(.):194367015-194368449	1.5037
1_MACS_peak_18276_lociStitched	chr2(.):194768134-194769200	1.7144
1_MACS_peak_18277_lociStitched	chr2(.):195937793-195938143	0.947
2_MACS_peak_18278_lociStitched	chr2(.):196243469-196244259	1.0417
1_MACS_peak_18280_lociStitched	chr2(.):196521874-196523331	4.0923
1_MACS_peak_18281_lociStitched	chr2(.):196909353-196912587	3.3412
1_MACS_peak_18282_lociStitched	chr2(.):196923613-196925132	2.2751
1_MACS_peak_18283_lociStitched	chr2(.):196932753-196934097	1.3699
1_MACS_peak_18284_lociStitched	chr2(.):196941706-196943209	1.1526
1_MACS_peak_18285_lociStitched	chr2(.):196965121-196967642	1.7912
2_MACS_peak_18286_lociStitched	chr2(.):197023303-197026064	1.4443
6_MACS_peak_18288_lociStitched	chr2(.):197030198-197044677	2.5144
1_MACS_peak_18294_lociStitched	chr2(.):197046639-197048678	2.9378
1_MACS_peak_18295_lociStitched	chr2(.):197075312-197076924	2.3324
1_MACS_peak_18296_lociStitched	chr2(.):197092228-197092605	0.8446
1_MACS_peak_18297_lociStitched	chr2(.):197093786-197095646	2.3693
1_MACS_peak_18298_lociStitched	chr2(.):197156192-197157959	1.5237
1_MACS_peak_18299_lociStitched	chr2(.):197391670-197392843	2.093
1_MACS_peak_18300_lociStitched	chr2(.):197504347-197504796	0.9801
1_MACS_peak_18301_lociStitched	chr2(.):197583933-197584363	0.7194
1_MACS_peak_18302_lociStitched	chr2(.):197663737-197664539	2.2486
1_MACS_peak_18303_lociStitched	chr2(.):197770329-197770791	0.7475
2_MACS_peak_18304_lociStitched	chr2(.):197790422-197792231	2.0871
2_MACS_peak_18306_lociStitched	chr2(.):198001584-198003292	0.764
1_MACS_peak_18308_lociStitched	chr2(.):198063140-198064426	1.233
1_MACS_peak_18309_lociStitched	chr2(.):198158694-198158976	0.4786
3_MACS_peak_18310_lociStitched	chr2(.):198174534-198176251	1.413
1_MACS_peak_18313_lociStitched	chr2(.):198220331-198221194	1.3301
1_MACS_peak_18314_lociStitched	chr2(.):198298577-198301381	3.8955
1_MACS_peak_18315_lociStitched	chr2(.):198317152-198319594	3.4511
1_MACS_peak_18316_lociStitched	chr2(.):198362929-198366752	4.4145
1_MACS_peak_18317_lociStitched	chr2(.):198379347-198381732	3.3593
1_MACS_peak_18318_lociStitched	chr2(.):198504886-198506146	1.1935
2_MACS_peak_18319_lociStitched	chr2(.):198569253-198570934	1.7484
1_MACS_peak_18321_lociStitched	chr2(.):198593077-198594229	1.972
1_MACS_peak_18322_lociStitched	chr2(.):198650923-198651483	1.186
1_MACS_peak_18323_lociStitched	chr2(.):198869574-198870735	2.1285
1_MACS_peak_18324_lociStitched	chr2(.):199737482-199740917	2.5498
1_MACS_peak_18325_lociStitched	chr2(.):199838143-199838485	0.6054
1_MACS_peak_18326_lociStitched	chr2(.):200323401-200324579	1.5145
3_MACS_peak_18327_lociStitched	chr2(.):200576435-200582593	2.241
2_MACS_peak_18330_lociStitched	chr2(.):200715415-200716271	0.7783
1_MACS_peak_18332_lociStitched	chr2(.):200775108-200777168	3.1366
1_MACS_peak_18333_lociStitched	chr2(.):200819207-200821046	3.044
1_MACS_peak_18334_lociStitched	chr2(.):201171606-201172543	0.9352
3_MACS_peak_18335_lociStitched	chr2(.):201237898-201239573	1.4026
2_MACS_peak_18338_lociStitched	chr2(.):201240138-201243677	1.2627
2_MACS_peak_18340_lociStitched	chr2(.):201245021-201246253	0.8553
2_MACS_peak_18342_lociStitched	chr2(.):201247582-201248642	0.8275
2_MACS_peak_18344_lociStitched	chr2(.):201335549-201338467	1.371
1_MACS_peak_18346_lociStitched	chr2(.):201339434-201339852	0.773
1_MACS_peak_18347_lociStitched	chr2(.):201341531-201343744	1.3546
2_MACS_peak_18348_lociStitched	chr2(.):201374062-201375273	1.1461
1_MACS_peak_18350_lociStitched	chr2(.):201390793-201391564	1.575
1_MACS_peak_18351_lociStitched	chr2(.):201577892-201579010	3.9835
1_MACS_peak_18352_lociStitched	chr2(.):201675524-201677859	3.6461
1_MACS_peak_18353_lociStitched	chr2(.):201726356-201730103	5.5327
1_MACS_peak_18354_lociStitched	chr2(.):201752214-201755733	4.2436
1_MACS_peak_18355_lociStitched	chr2(.):201827244-201829882	2.9452
1_MACS_peak_18356_lociStitched	chr2(.):201830625-201832448	1.7287
2_MACS_peak_18357_lociStitched	chr2(.):201845232-201847209	1.9051
2_MACS_peak_18359_lociStitched	chr2(.):201913523-201915078	1.1803
3_MACS_peak_18361_lociStitched	chr2(.):201921387-201926228	1.971
1_MACS_peak_18364_lociStitched	chr2(.):201930691-201931251	0.6479
1_MACS_peak_18365_lociStitched	chr2(.):201932559-201933985	1.4391
1_MACS_peak_18366_lociStitched	chr2(.):201934607-201937305	2.0114
2_MACS_peak_18367_lociStitched	chr2(.):201979436-201996018	5.3699
1_MACS_peak_18369_lociStitched	chr2(.):201997173-201997774	0.7832
1_MACS_peak_18370_lociStitched	chr2(.):202039926-202041704	1.1208
3_MACS_peak_18371_lociStitched	chr2(.):202047210-202049287	1.4016
1_MACS_peak_18374_lociStitched	chr2(.):202058475-202059029	0.9383
2_MACS_peak_18375_lociStitched	chr2(.):202076292-202077472	0.8245
1_MACS_peak_18377_lociStitched	chr2(.):202087578-202089172	1.6089
1_MACS_peak_18378_lociStitched	chr2(.):202092493-202094200	1.7057
3_MACS_peak_18379_lociStitched	chr2(.):202096541-202102003	2.839
4_MACS_peak_18382_lociStitched	chr2(.):202115695-202128798	3.4969
1_MACS_peak_18386_lociStitched	chr2(.):202207280-202209909	1.4942
2_MACS_peak_18387_lociStitched	chr2(.):202315439-202316907	2.7006
1_MACS_peak_18389_lociStitched	chr2(.):202506488-202508402	3.9935
1_MACS_peak_18390_lociStitched	chr2(.):202644991-202646627	2.6827
1_MACS_peak_18391_lociStitched	chr2(.):202898519-202899025	0.8247
1_MACS_peak_18392_lociStitched	chr2(.):203102361-203104210	4.4992
1_MACS_peak_18393_lociStitched	chr2(.):203124550-203125161	1.1468
2_MACS_peak_18394_lociStitched	chr2(.):203129123-203132664	4.7447
1_MACS_peak_18396_lociStitched	chr2(.):203241270-203241803	0.7895
3_MACS_peak_18397_lociStitched	chr2(.):203498855-203501386	1.6019
1_MACS_peak_18400_lociStitched	chr2(.):203735015-203737129	3.557
1_MACS_peak_18401_lociStitched	chr2(.):203775617-203777974	2.861
1_MACS_peak_18402_lociStitched	chr2(.):203829768-203831582	1.4391
2_MACS_peak_18403_lociStitched	chr2(.):203878382-203880812	2.7374
1_MACS_peak_18405_lociStitched	chr2(.):204102856-204105319	3.5955
2_MACS_peak_18406_lociStitched	chr2(.):204192290-204194192	1.9215
2_MACS_peak_18408_lociStitched	chr2(.):204399226-204400676	2.5
2_MACS_peak_18410_lociStitched	chr2(.):204443031-204445332	1.6936
1_MACS_peak_18412_lociStitched	chr2(.):204447195-204449838	1.2621
1_MACS_peak_18413_lociStitched	chr2(.):204462283-204464332	1.9123
2_MACS_peak_18414_lociStitched	chr2(.):204516320-204517594	1.0577
1_MACS_peak_18416_lociStitched	chr2(.):204528543-204530115	1.5333
1_MACS_peak_18417_lociStitched	chr2(.):204534452-204535205	0.8143
1_MACS_peak_18418_lociStitched	chr2(.):204537466-204540423	2.7823
2_MACS_peak_18419_lociStitched	chr2(.):204545507-204547062	0.7013
1_MACS_peak_18421_lociStitched	chr2(.):204548265-204549949	1.259
3_MACS_peak_18422_lociStitched	chr2(.):204552235-204557212	2.6654
1_MACS_peak_18425_lociStitched	chr2(.):204559026-204560053	0.8716
2_MACS_peak_18426_lociStitched	chr2(.):204561235-204563031	1.2903
1_MACS_peak_18428_lociStitched	chr2(.):204568418-204577369	4.8518
1_MACS_peak_18429_lociStitched	chr2(.):204577956-204578501	0.9858
2_MACS_peak_18430_lociStitched	chr2(.):204582405-204585873	1.3555
2_MACS_peak_18432_lociStitched	chr2(.):204604792-204606341	0.9615
1_MACS_peak_18434_lociStitched	chr2(.):204628002-204629637	1.3351
1_MACS_peak_18435_lociStitched	chr2(.):204661179-204669587	3.7697
1_MACS_peak_18436_lociStitched	chr2(.):204676180-204677293	1.0549
1_MACS_peak_18437_lociStitched	chr2(.):204679272-204683608	2.2584
2_MACS_peak_18438_lociStitched	chr2(.):204684694-204686884	1.1432
2_MACS_peak_18440_lociStitched	chr2(.):204692986-204696463	2.75
3_MACS_peak_18442_lociStitched	chr2(.):204716841-204719243	1.2935
1_MACS_peak_18445_lociStitched	chr2(.):204721690-204722772	0.9438
2_MACS_peak_18446_lociStitched	chr2(.):204723792-204727526	1.3466
2_MACS_peak_18448_lociStitched	chr2(.):204732620-204737935	2.8271
1_MACS_peak_18450_lociStitched	chr2(.):204772830-204774638	1.6983
1_MACS_peak_18451_lociStitched	chr2(.):204890970-204891902	1.4607
2_MACS_peak_18452_lociStitched	chr2(.):204910143-204911996	1.0911
1_MACS_peak_18454_lociStitched	chr2(.):206848778-206849480	1.1845
2_MACS_peak_18455_lociStitched	chr2(.):206948140-206951817	2.9468
1_MACS_peak_18457_lociStitched	chr2(.):207022934-207025950	3.4801
1_MACS_peak_18458_lociStitched	chr2(.):207138836-207140534	1.8706
1_MACS_peak_18459_lociStitched	chr2(.):207629425-207631304	3.2666
1_MACS_peak_18460_lociStitched	chr2(.):207772898-207773256	0.6518
1_MACS_peak_18461_lociStitched	chr2(.):207865229-207866062	1.6444
2_MACS_peak_18462_lociStitched	chr2(.):208030045-208032081	2.7724
3_MACS_peak_18464_lociStitched	chr2(.):208393537-208396680	3.6294
1_MACS_peak_18467_lociStitched	chr2(.):208408520-208408897	0.7951
1_MACS_peak_18468_lociStitched	chr2(.):208488874-208491543	3.8289
1_MACS_peak_18469_lociStitched	chr2(.):208576465-208577120	2.16
2_MACS_peak_18470_lociStitched	chr2(.):208633846-208635550	0.98
1_MACS_peak_18472_lociStitched	chr2(.):208889591-208890894	1.749
2_MACS_peak_18473_lociStitched	chr2(.):208897938-208899046	0.9342
1_MACS_peak_18475_lociStitched	chr2(.):209119909-209120586	1.657
1_MACS_peak_18476_lociStitched	chr2(.):209129376-209131731	2.823
1_MACS_peak_18477_lociStitched	chr2(.):209175719-209176216	0.881
1_MACS_peak_18478_lociStitched	chr2(.):209676378-209676879	1.0407
1_MACS_peak_18479_lociStitched	chr2(.):209801760-209802125	0.7286
1_MACS_peak_18480_lociStitched	chr2(.):209993290-209993779	0.7621
1_MACS_peak_18481_lociStitched	chr2(.):210213250-210213756	1.0034
2_MACS_peak_18482_lociStitched	chr2(.):210231981-210234792	1.3089
2_MACS_peak_18484_lociStitched	chr2(.):210286379-210287630	0.7471
4_MACS_peak_18486_lociStitched	chr2(.):210288889-210293630	1.3374
2_MACS_peak_18490_lociStitched	chr2(.):210314638-210318198	2.822
1_MACS_peak_18492_lociStitched	chr2(.):210352635-210353469	0.8672
1_MACS_peak_18493_lociStitched	chr2(.):210359231-210361984	1.3806
1_MACS_peak_18494_lociStitched	chr2(.):210370275-210370881	0.763
1_MACS_peak_18495_lociStitched	chr2(.):210388187-210388497	0.6727
2_MACS_peak_18496_lociStitched	chr2(.):210389507-210393527	2.2255
1_MACS_peak_18498_lociStitched	chr2(.):210398543-210398826	0.6738
4_MACS_peak_18499_lociStitched	chr2(.):210400836-210405416	1.0296
1_MACS_peak_18503_lociStitched	chr2(.):210408486-210409860	1.2474
5_MACS_peak_18504_lociStitched	chr2(.):210413292-210421228	1.771
4_MACS_peak_18509_lociStitched	chr2(.):210427039-210431588	0.8954
1_MACS_peak_18513_lociStitched	chr2(.):210439890-210440188	0.6698
1_MACS_peak_18514_lociStitched	chr2(.):210443761-210444675	1.455
1_MACS_peak_18515_lociStitched	chr2(.):210524282-210525155	1.593
1_MACS_peak_18516_lociStitched	chr2(.):210527631-210528073	0.655
1_MACS_peak_18517_lociStitched	chr2(.):210616390-210617321	1.5026
2_MACS_peak_18518_lociStitched	chr2(.):210866753-210868105	2.1369
1_MACS_peak_18520_lociStitched	chr2(.):211034286-211037285	2.5922
1_MACS_peak_18521_lociStitched	chr2(.):211340831-211341520	2.2987
1_MACS_peak_18522_lociStitched	chr2(.):212084149-212084563	0.6373
1_MACS_peak_18523_lociStitched	chr2(.):212368092-212368741	1.1041
1_MACS_peak_18524_lociStitched	chr2(.):212753225-212753851	0.7537
2_MACS_peak_18525_lociStitched	chr2(.):213878695-213881897	1.2276
1_MACS_peak_18527_lociStitched	chr2(.):213953089-213953532	0.7732
2_MACS_peak_18528_lociStitched	chr2(.):214015879-214017525	2.2051
2_MACS_peak_18530_lociStitched	chr2(.):214148495-214149773	1.4382
1_MACS_peak_18532_lociStitched	chr2(.):214400914-214401183	0.6354
1_MACS_peak_18533_lociStitched	chr2(.):214402053-214403101	0.8135
3_MACS_peak_18534_lociStitched	chr2(.):214403735-214406790	0.9334
2_MACS_peak_18537_lociStitched	chr2(.):214409338-214410734	0.7285
1_MACS_peak_18539_lociStitched	chr2(.):214437580-214438002	0.7206
1_MACS_peak_18540_lociStitched	chr2(.):215345783-215346058	0.4934
1_MACS_peak_18541_lociStitched	chr2(.):215548228-215549034	1.4732
1_MACS_peak_18542_lociStitched	chr2(.):215601124-215603279	1.6598
1_MACS_peak_18543_lociStitched	chr2(.):215610855-215611468	0.8589
1_MACS_peak_18544_lociStitched	chr2(.):215612592-215614148	1.3962
2_MACS_peak_18545_lociStitched	chr2(.):215671632-215675496	2.5385
1_MACS_peak_18547_lociStitched	chr2(.):216175564-216178093	2.9261
1_MACS_peak_18548_lociStitched	chr2(.):216695989-216696602	0.755
2_MACS_peak_18549_lociStitched	chr2(.):216877642-216878955	1.0755
1_MACS_peak_18551_lociStitched	chr2(.):216880091-216883093	1.8359
1_MACS_peak_18552_lociStitched	chr2(.):216922226-216923205	2.055
2_MACS_peak_18553_lociStitched	chr2(.):216945970-216947215	1.2815
3_MACS_peak_18555_lociStitched	chr2(.):216973218-216980345	2.9953
1_MACS_peak_18558_lociStitched	chr2(.):217086893-217088480	0.9867
2_MACS_peak_18559_lociStitched	chr2(.):217276768-217277943	1.8703
1_MACS_peak_18561_lociStitched	chr2(.):217362470-217365238	2.6934
1_MACS_peak_18562_lociStitched	chr2(.):219081075-219084783	2.4788
1_MACS_peak_18563_lociStitched	chr2(.):219093424-219095177	1.083
2_MACS_peak_18564_lociStitched	chr2(.):219133994-219135695	1.6526
1_MACS_peak_18566_lociStitched	chr2(.):219148445-219152819	2.2076
1_MACS_peak_18567_lociStitched	chr2(.):219155014-219157309	1.3317
1_MACS_peak_18568_lociStitched	chr2(.):219194806-219195262	0.849
1_MACS_peak_18569_lociStitched	chr2(.):219199586-219200031	0.763
2_MACS_peak_18570_lociStitched	chr2(.):219260190-219261636	1.8659
1_MACS_peak_18572_lociStitched	chr2(.):219264377-219265664	2.3803
2_MACS_peak_18573_lociStitched	chr2(.):219270531-219272224	0.9629
1_MACS_peak_18575_lociStitched	chr2(.):219431985-219436381	5.5356
1_MACS_peak_18576_lociStitched	chr2(.):219438308-219439308	1.0719
2_MACS_peak_18577_lociStitched	chr2(.):219523313-219525032	2.6828
1_MACS_peak_18579_lociStitched	chr2(.):219535958-219537363	2.2434
1_MACS_peak_18580_lociStitched	chr2(.):219575552-219576297	2.5358
1_MACS_peak_18581_lociStitched	chr2(.):219741999-219746271	3.008
1_MACS_peak_18582_lociStitched	chr2(.):219749633-219753239	1.6034
1_MACS_peak_18583_lociStitched	chr2(.):219756521-219763138	4.0443
1_MACS_peak_18584_lociStitched	chr2(.):219773196-219774736	1.8613
1_MACS_peak_18585_lociStitched	chr2(.):220024899-220025678	3.0963
2_MACS_peak_18586_lociStitched	chr2(.):220040774-220043849	2.7518
2_MACS_peak_18588_lociStitched	chr2(.):220070649-220071954	1.9295
1_MACS_peak_18590_lociStitched	chr2(.):220082219-220084196	1.3772
2_MACS_peak_18591_lociStitched	chr2(.):220093518-220095752	3.6911
1_MACS_peak_18593_lociStitched	chr2(.):220109556-220111302	3.7012
1_MACS_peak_18594_lociStitched	chr2(.):220113497-220115158	1.6722
1_MACS_peak_18595_lociStitched	chr2(.):220116882-220119832	2.0176
1_MACS_peak_18596_lociStitched	chr2(.):220141864-220145816	5.572
1_MACS_peak_18597_lociStitched	chr2(.):220159191-220159653	1.6128
1_MACS_peak_18598_lociStitched	chr2(.):220226909-220227341	0.9394
2_MACS_peak_18599_lociStitched	chr2(.):220251308-220253743	1.9632
2_MACS_peak_18601_lociStitched	chr2(.):220264252-220265573	0.8539
1_MACS_peak_18603_lociStitched	chr2(.):220363533-220364260	1.7643
1_MACS_peak_18604_lociStitched	chr2(.):220407419-220409300	1.6412
1_MACS_peak_18605_lociStitched	chr2(.):220462067-220463426	1.5062
1_MACS_peak_18606_lociStitched	chr2(.):220796510-220796944	0.592
1_MACS_peak_18607_lociStitched	chr2(.):222849241-222849791	0.7228
1_MACS_peak_18608_lociStitched	chr2(.):223019961-223020472	0.6221
1_MACS_peak_18609_lociStitched	chr2(.):223519516-223521977	3.0865
1_MACS_peak_18610_lociStitched	chr2(.):223649544-223650019	1.2816
1_MACS_peak_18611_lociStitched	chr2(.):223654454-223654878	1.0299
1_MACS_peak_18612_lociStitched	chr2(.):223725672-223726810	2.187
1_MACS_peak_18613_lociStitched	chr2(.):223776970-223777933	1.721
2_MACS_peak_18614_lociStitched	chr2(.):224624863-224627374	1.7494
2_MACS_peak_18616_lociStitched	chr2(.):224701582-224702961	1.1677
2_MACS_peak_18618_lociStitched	chr2(.):224760460-224762851	1.7926
1_MACS_peak_18620_lociStitched	chr2(.):224809134-224810218	2.7969
1_MACS_peak_18621_lociStitched	chr2(.):224816600-224818084	1.563
2_MACS_peak_18622_lociStitched	chr2(.):224821201-224822890	2.3646
3_MACS_peak_18624_lociStitched	chr2(.):225448831-225451163	1.8324
2_MACS_peak_18627_lociStitched	chr2(.):227514201-227515077	0.793
2_MACS_peak_18629_lociStitched	chr2(.):227635162-227639774	3.4147
1_MACS_peak_18631_lociStitched	chr2(.):227647102-227647349	0.4781
1_MACS_peak_18632_lociStitched	chr2(.):227653812-227660906	3.3706
2_MACS_peak_18633_lociStitched	chr2(.):227663186-227666583	2.0144
1_MACS_peak_18635_lociStitched	chr2(.):227699301-227704787	3.9318
1_MACS_peak_18636_lociStitched	chr2(.):227727222-227728645	1.2685
1_MACS_peak_18637_lociStitched	chr2(.):228027938-228030392	3.2728
2_MACS_peak_18638_lociStitched	chr2(.):228052268-228054130	1.2906
1_MACS_peak_18640_lociStitched	chr2(.):228173716-228174100	0.989
1_MACS_peak_18641_lociStitched	chr2(.):228189110-228191141	2.8752
1_MACS_peak_18642_lociStitched	chr2(.):228274965-228277355	1.9131
1_MACS_peak_18643_lociStitched	chr2(.):228336760-228338001	1.9139
1_MACS_peak_18644_lociStitched	chr2(.):228712014-228712398	0.7664
1_MACS_peak_18645_lociStitched	chr2(.):228713549-228714261	0.8977
1_MACS_peak_18646_lociStitched	chr2(.):229290235-229290507	0.5963
3_MACS_peak_18647_lociStitched	chr2(.):229377201-229379404	1.3303
1_MACS_peak_18650_lociStitched	chr2(.):229431468-229433548	2.0745
1_MACS_peak_18651_lociStitched	chr2(.):229620388-229620891	0.8516
1_MACS_peak_18652_lociStitched	chr2(.):230647854-230648170	0.581
1_MACS_peak_18653_lociStitched	chr2(.):230665685-230666080	0.8118
2_MACS_peak_18654_lociStitched	chr2(.):230686103-230688315	1.0244
