GENE_ID	locusLine	bin_1_13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22.bam
2_MACS_peak_11965_lociStitched	chr19(.):45577100-45583856	1.9251
1_MACS_peak_11967_lociStitched	chr19(.):45594218-45597795	4.8283
1_MACS_peak_11968_lociStitched	chr19(.):45619778-45623158	1.4163
1_MACS_peak_11969_lociStitched	chr19(.):45638951-45642146	3.3246
1_MACS_peak_11970_lociStitched	chr19(.):45680551-45683633	2.0256
1_MACS_peak_11971_lociStitched	chr19(.):45754594-45755432	0.4123
1_MACS_peak_11972_lociStitched	chr19(.):45873089-45875002	1.269
1_MACS_peak_11973_lociStitched	chr19(.):45907360-45911057	6.0863
2_MACS_peak_11974_lociStitched	chr19(.):45922078-45928946	0.9802
3_MACS_peak_11976_lociStitched	chr19(.):45942530-45955263	0.5552
1_MACS_peak_11979_lociStitched	chr19(.):45970248-45973782	1.0463
1_MACS_peak_11980_lociStitched	chr19(.):45981065-45982839	8.6679
1_MACS_peak_11981_lociStitched	chr19(.):46009090-46012676	1.4152
1_MACS_peak_11982_lociStitched	chr19(.):46065543-46066730	0.7576
1_MACS_peak_11983_lociStitched	chr19(.):46077892-46079294	0.7383
1_MACS_peak_11984_lociStitched	chr19(.):46086764-46088770	2.9071
1_MACS_peak_11985_lociStitched	chr19(.):46117039-46118550	0.7083
1_MACS_peak_11986_lociStitched	chr19(.):46133222-46134716	0.6752
3_MACS_peak_11987_lociStitched	chr19(.):46142050-46149563	0.7893
1_MACS_peak_11990_lociStitched	chr19(.):46184389-46185564	0.4477
1_MACS_peak_11991_lociStitched	chr19(.):46194340-46197353	3.3768
1_MACS_peak_11992_lociStitched	chr19(.):46209186-46211342	1.8913
1_MACS_peak_11993_lociStitched	chr19(.):46219438-46222000	1.7878
1_MACS_peak_11994_lociStitched	chr19(.):46233031-46234830	1.1394
1_MACS_peak_11995_lociStitched	chr19(.):46271861-46274375	0.9543
1_MACS_peak_11996_lociStitched	chr19(.):46295042-46296402	0.9857
1_MACS_peak_11997_lociStitched	chr19(.):46312310-46313773	1.3669
1_MACS_peak_11998_lociStitched	chr19(.):46365123-46366840	2.3107
3_MACS_peak_11999_lociStitched	chr19(.):46385919-46397404	0.4829
1_MACS_peak_12002_lociStitched	chr19(.):46405184-46406912	1.0653
1_MACS_peak_12003_lociStitched	chr19(.):46498290-46499437	1.3697
2_MACS_peak_12004_lociStitched	chr19(.):46684068-46689072	0.3865
2_MACS_peak_12006_lociStitched	chr19(.):46849380-46854228	1.3452
1_MACS_peak_12008_lociStitched	chr19(.):47103239-47105604	13.3775
1_MACS_peak_12009_lociStitched	chr19(.):47216761-47222789	2.6447
1_MACS_peak_12010_lociStitched	chr19(.):47248303-47250402	1.4342
1_MACS_peak_12011_lociStitched	chr19(.):47286975-47292289	3.6811
1_MACS_peak_12012_lociStitched	chr19(.):47353151-47354476	1.6625
1_MACS_peak_12013_lociStitched	chr19(.):47362960-47365529	1.8882
1_MACS_peak_12014_lociStitched	chr19(.):47430736-47431924	0.6276
1_MACS_peak_12015_lociStitched	chr19(.):47457147-47459587	1.2974
1_MACS_peak_12016_lociStitched	chr19(.):47539058-47540017	0.5729
1_MACS_peak_12017_lociStitched	chr19(.):47551120-47552309	0.6953
1_MACS_peak_12018_lociStitched	chr19(.):47613776-47617795	9.9246
1_MACS_peak_12019_lociStitched	chr19(.):47633607-47635766	3.3813
1_MACS_peak_12020_lociStitched	chr19(.):47659539-47662248	0.8095
1_MACS_peak_12021_lociStitched	chr19(.):47703729-47705342	0.8018
1_MACS_peak_12022_lociStitched	chr19(.):47713556-47714867	0.7378
1_MACS_peak_12023_lociStitched	chr19(.):47728766-47735338	2.5597
1_MACS_peak_12024_lociStitched	chr19(.):47746609-47748423	1.2372
2_MACS_peak_12025_lociStitched	chr19(.):47759149-47766835	1.1031
1_MACS_peak_12027_lociStitched	chr19(.):47776415-47778849	3.4962
1_MACS_peak_12028_lociStitched	chr19(.):47852293-47853509	1.0123
1_MACS_peak_12029_lociStitched	chr19(.):47986929-47988656	4.3853
1_MACS_peak_12030_lociStitched	chr19(.):48017124-48019630	2.3593
1_MACS_peak_12031_lociStitched	chr19(.):48103019-48104626	0.7341
1_MACS_peak_12032_lociStitched	chr19(.):48110865-48114032	1.5463
2_MACS_peak_12033_lociStitched	chr19(.):48246499-48249516	1.7742
1_MACS_peak_12035_lociStitched	chr19(.):48280966-48282719	7.003
1_MACS_peak_12036_lociStitched	chr19(.):48613189-48614605	1.4273
1_MACS_peak_12037_lociStitched	chr19(.):48624949-48626453	0.9191
1_MACS_peak_12038_lociStitched	chr19(.):48672909-48674891	5.1143
1_MACS_peak_12039_lociStitched	chr19(.):48706523-48708381	1.8828
3_MACS_peak_12040_lociStitched	chr19(.):48752144-48763991	1.3249
4_MACS_peak_12043_lociStitched	chr19(.):48824364-48837996	1.6915
1_MACS_peak_12047_lociStitched	chr19(.):48866239-48868720	4.6482
4_MACS_peak_12048_lociStitched	chr19(.):48880260-48902374	1.8356
1_MACS_peak_12052_lociStitched	chr19(.):48921637-48923033	0.8474
1_MACS_peak_12053_lociStitched	chr19(.):48947758-48950313	2.5313
1_MACS_peak_12054_lociStitched	chr19(.):48971593-48973752	1.6099
1_MACS_peak_12055_lociStitched	chr19(.):48995821-48997185	1.1359
2_MACS_peak_12056_lociStitched	chr19(.):49121212-49128238	1.0428
1_MACS_peak_12058_lociStitched	chr19(.):49137110-49142063	1.035
1_MACS_peak_12059_lociStitched	chr19(.):49149288-49150223	0.5994
1_MACS_peak_12060_lociStitched	chr19(.):49223639-49224923	1.3241
1_MACS_peak_12061_lociStitched	chr19(.):49313086-49315997	1.4497
1_MACS_peak_12062_lociStitched	chr19(.):49338695-49340007	0.6177
1_MACS_peak_12063_lociStitched	chr19(.):49351814-49353211	1.1215
1_MACS_peak_12064_lociStitched	chr19(.):49375209-49380450	4.1202
1_MACS_peak_12065_lociStitched	chr19(.):49394190-49395490	0.7555
1_MACS_peak_12066_lociStitched	chr19(.):49402689-49404780	1.6744
1_MACS_peak_12067_lociStitched	chr19(.):49457408-49459206	2.0319
1_MACS_peak_12068_lociStitched	chr19(.):49465259-49471956	1.158
1_MACS_peak_12069_lociStitched	chr19(.):49481526-49483399	1.5026
1_MACS_peak_12070_lociStitched	chr19(.):49494722-49497858	2.0313
1_MACS_peak_12071_lociStitched	chr19(.):49587771-49590112	2.214
2_MACS_peak_12072_lociStitched	chr19(.):49617319-49623362	0.7436
1_MACS_peak_12074_lociStitched	chr19(.):49652924-49654248	0.722
2_MACS_peak_12075_lociStitched	chr19(.):49710880-49719117	0.3864
2_MACS_peak_12077_lociStitched	chr19(.):49836518-49839355	0.5352
1_MACS_peak_12079_lociStitched	chr19(.):49890807-49891904	0.4843
1_MACS_peak_12080_lociStitched	chr19(.):49946217-49947510	0.9869
2_MACS_peak_12081_lociStitched	chr19(.):49954097-49962640	1.6188
1_MACS_peak_12083_lociStitched	chr19(.):49976864-49978398	1.3326
3_MACS_peak_12084_lociStitched	chr19(.):49989994-50004860	1.0541
1_MACS_peak_12087_lociStitched	chr19(.):50082951-50084542	0.8839
1_MACS_peak_12088_lociStitched	chr19(.):50093155-50096858	1.6359
1_MACS_peak_12089_lociStitched	chr19(.):50142822-50146643	3.0783
1_MACS_peak_12090_lociStitched	chr19(.):50166106-50170343	2.2373
1_MACS_peak_12091_lociStitched	chr19(.):50178200-50182754	5.9668
1_MACS_peak_12092_lociStitched	chr19(.):50268983-50271259	0.9625
3_MACS_peak_12093_lociStitched	chr19(.):50311776-50322704	1.2919
1_MACS_peak_12096_lociStitched	chr19(.):50353468-50355651	2.8545
3_MACS_peak_12097_lociStitched	chr19(.):50369429-50382083	2.9042
1_MACS_peak_12100_lociStitched	chr19(.):50399537-50401864	1.5387
1_MACS_peak_12101_lociStitched	chr19(.):50431597-50433704	4.9423
1_MACS_peak_12102_lociStitched	chr19(.):50468537-50470135	1.13
1_MACS_peak_12103_lociStitched	chr19(.):50507344-50508024	0.3934
1_MACS_peak_12104_lociStitched	chr19(.):50527692-50529881	1.438
1_MACS_peak_12105_lociStitched	chr19(.):50871934-50873011	0.6145
1_MACS_peak_12106_lociStitched	chr19(.):50879051-50880494	2.3385
1_MACS_peak_12107_lociStitched	chr19(.):50886624-50888712	1.9317
1_MACS_peak_12108_lociStitched	chr19(.):50979487-50980694	2.2596
1_MACS_peak_12109_lociStitched	chr19(.):51013719-51015302	0.9774
1_MACS_peak_12110_lociStitched	chr19(.):51306612-51309017	7.086
1_MACS_peak_12111_lociStitched	chr19(.):51610650-51612029	1.2688
1_MACS_peak_12112_lociStitched	chr19(.):52096848-52098440	0.68
1_MACS_peak_12113_lociStitched	chr19(.):52109528-52111306	1.1297
1_MACS_peak_12114_lociStitched	chr19(.):52531217-52532266	0.8603
1_MACS_peak_12115_lociStitched	chr19(.):52598102-52599487	1.5478
1_MACS_peak_12116_lociStitched	chr19(.):52642224-52643617	1.7693
1_MACS_peak_12117_lociStitched	chr19(.):52674219-52675234	0.6517
1_MACS_peak_12118_lociStitched	chr19(.):52692230-52694520	3.8259
1_MACS_peak_12119_lociStitched	chr19(.):52772462-52773958	2.0001
1_MACS_peak_12120_lociStitched	chr19(.):52800110-52801096	0.618
1_MACS_peak_12121_lociStitched	chr19(.):53030180-53031596	0.6777
1_MACS_peak_12122_lociStitched	chr19(.):53073412-53074340	0.8049
1_MACS_peak_12123_lociStitched	chr19(.):53192870-53194106	0.4695
1_MACS_peak_12124_lociStitched	chr19(.):53237376-53238746	0.9951
1_MACS_peak_12125_lociStitched	chr19(.):53289411-53290353	0.5586
1_MACS_peak_12126_lociStitched	chr19(.):53324152-53325143	0.6637
1_MACS_peak_12127_lociStitched	chr19(.):53360308-53361229	0.81
1_MACS_peak_12128_lociStitched	chr19(.):53445209-53445963	0.7708
1_MACS_peak_12129_lociStitched	chr19(.):53868608-53869657	0.6984
1_MACS_peak_12130_lociStitched	chr19(.):53897948-53899449	1.6842
1_MACS_peak_12131_lociStitched	chr19(.):53934864-53936237	1.2496
1_MACS_peak_12132_lociStitched	chr19(.):54605456-54607098	1.5542
1_MACS_peak_12133_lociStitched	chr19(.):54618212-54619919	2.1024
1_MACS_peak_12134_lociStitched	chr19(.):54639931-54642735	2.1444
1_MACS_peak_12135_lociStitched	chr19(.):54662302-54664677	2.3941
1_MACS_peak_12136_lociStitched	chr19(.):54676305-54677195	0.535
1_MACS_peak_12137_lociStitched	chr19(.):54692391-54696271	3.0654
1_MACS_peak_12138_lociStitched	chr19(.):54703724-54705984	2.1541
1_MACS_peak_12139_lociStitched	chr19(.):54862476-54864143	0.5445
2_MACS_peak_12140_lociStitched	chr19(.):54870475-54874416	0.3265
3_MACS_peak_12142_lociStitched	chr19(.):54880748-54891081	0.6878
1_MACS_peak_12145_lociStitched	chr19(.):54898368-54901035	1.1588
1_MACS_peak_12146_lociStitched	chr19(.):54959167-54961600	3.3983
1_MACS_peak_12147_lociStitched	chr19(.):54973768-54976311	1.8125
1_MACS_peak_12148_lociStitched	chr19(.):55008963-55010056	0.7501
1_MACS_peak_12149_lociStitched	chr19(.):55019967-55021297	0.4454
1_MACS_peak_12150_lociStitched	chr19(.):55173755-55175059	0.4658
1_MACS_peak_12151_lociStitched	chr19(.):55448354-55450891	1.4224
1_MACS_peak_12152_lociStitched	chr19(.):55469220-55472280	2.6192
2_MACS_peak_12153_lociStitched	chr19(.):55478410-55485547	0.6023
1_MACS_peak_12155_lociStitched	chr19(.):55516762-55518160	1.356
2_MACS_peak_12156_lociStitched	chr19(.):55573165-55583769	1.3953
2_MACS_peak_12158_lociStitched	chr19(.):55627381-55629780	0.8805
1_MACS_peak_12160_lociStitched	chr19(.):55678046-55678658	0.6093
1_MACS_peak_12161_lociStitched	chr19(.):55764285-55772117	2.7714
2_MACS_peak_12162_lociStitched	chr19(.):55786723-55793214	1.325
2_MACS_peak_12164_lociStitched	chr19(.):55812877-55820424	0.808
1_MACS_peak_12166_lociStitched	chr19(.):55849382-55853173	2.7405
1_MACS_peak_12167_lociStitched	chr19(.):55894354-55898641	2.5992
1_MACS_peak_12168_lociStitched	chr19(.):55918159-55920408	3.007
1_MACS_peak_12169_lociStitched	chr19(.):55972393-55973948	1.0469
1_MACS_peak_12170_lociStitched	chr19(.):55987049-55989102	1.1131
2_MACS_peak_12171_lociStitched	chr19(.):56110216-56118411	1.925
1_MACS_peak_12173_lociStitched	chr19(.):56135319-56136526	1.5193
4_MACS_peak_12174_lociStitched	chr19(.):56145597-56167976	1.3028
2_MACS_peak_12178_lociStitched	chr19(.):56185697-56190425	1.4725
1_MACS_peak_12180_lociStitched	chr19(.):56329232-56332815	5.1216
2_MACS_peak_12181_lociStitched	chr19(.):56340629-56351359	1.075
1_MACS_peak_12183_lociStitched	chr19(.):56622603-56624059	0.7257
1_MACS_peak_12184_lociStitched	chr19(.):56630540-56633721	1.7881
2_MACS_peak_12185_lociStitched	chr19(.):56647080-56653048	1.2197
1_MACS_peak_12187_lociStitched	chr19(.):56825035-56827280	5.8392
1_MACS_peak_12188_lociStitched	chr19(.):56879041-56880391	0.7608
1_MACS_peak_12189_lociStitched	chr19(.):56904274-56905598	2.4227
1_MACS_peak_12190_lociStitched	chr19(.):56914811-56916345	2.6926
1_MACS_peak_12191_lociStitched	chr19(.):57106247-57107478	1.1429
1_MACS_peak_12192_lociStitched	chr19(.):57751541-57753228	2.2878
1_MACS_peak_12193_lociStitched	chr19(.):57790497-57795893	3.7177
1_MACS_peak_12194_lociStitched	chr19(.):57831011-57832945	2.2007
1_MACS_peak_12195_lociStitched	chr19(.):57862177-57863475	0.7693
1_MACS_peak_12196_lociStitched	chr19(.):57874022-57875583	0.9907
1_MACS_peak_12197_lociStitched	chr19(.):57900643-57902076	1.0171
1_MACS_peak_12198_lociStitched	chr19(.):57922136-57923597	1.2575
1_MACS_peak_12199_lociStitched	chr19(.):57946115-57947525	1.0499
1_MACS_peak_12200_lociStitched	chr19(.):57988137-57989383	1.151
1_MACS_peak_12201_lociStitched	chr19(.):57998704-58000040	1.4002
1_MACS_peak_12202_lociStitched	chr19(.):58010917-58012089	1.0997
1_MACS_peak_12203_lociStitched	chr19(.):58070304-58071586	1.3242
1_MACS_peak_12204_lociStitched	chr19(.):58089496-58090667	0.9094
1_MACS_peak_12205_lociStitched	chr19(.):58110944-58111851	0.5563
1_MACS_peak_12206_lociStitched	chr19(.):58125276-58126297	0.5261
1_MACS_peak_12207_lociStitched	chr19(.):58144090-58145113	0.9448
1_MACS_peak_12208_lociStitched	chr19(.):58192923-58194070	0.8533
1_MACS_peak_12209_lociStitched	chr19(.):58238120-58239752	1.2894
1_MACS_peak_12210_lociStitched	chr19(.):58257797-58259017	1.2287
1_MACS_peak_12211_lociStitched	chr19(.):58280661-58281820	0.9748
2_MACS_peak_12212_lociStitched	chr19(.):58325282-58332124	1.0569
1_MACS_peak_12214_lociStitched	chr19(.):58360847-58361985	1.4401
1_MACS_peak_12215_lociStitched	chr19(.):58427123-58428511	1.3321
1_MACS_peak_12216_lociStitched	chr19(.):58513870-58514566	0.4925
1_MACS_peak_12217_lociStitched	chr19(.):58661358-58662523	1.1671
1_MACS_peak_12218_lociStitched	chr19(.):58693951-58695576	2.093
1_MACS_peak_12219_lociStitched	chr19(.):58739674-58740743	0.5819
1_MACS_peak_12220_lociStitched	chr19(.):58789402-58791037	0.7006
1_MACS_peak_12221_lociStitched	chr19(.):58816341-58817604	1.3457
1_MACS_peak_12222_lociStitched	chr19(.):58837777-58839401	1.8688
1_MACS_peak_12223_lociStitched	chr19(.):58873529-58874312	0.4817
2_MACS_peak_12224_lociStitched	chr19(.):58891352-58899506	1.102
1_MACS_peak_12226_lociStitched	chr19(.):58919076-58920868	0.9692
1_MACS_peak_12227_lociStitched	chr19(.):58962581-58964004	1.3022
1_MACS_peak_12228_lociStitched	chr19(.):58978046-58979485	1.2124
1_MACS_peak_12229_lociStitched	chr19(.):58986492-58988364	1.9158
1_MACS_peak_12230_lociStitched	chr19(.):59029824-59032113	2.4993
1_MACS_peak_12231_lociStitched	chr19(.):59054702-59057641	1.5582
2_MACS_peak_12232_lociStitched	chr19(.):59065380-59071938	3.2294
2_MACS_peak_12234_lociStitched	chr19(.):59083724-59087896	2.4802
1_MACS_peak_12236_lociStitched	chr2(.):24039-24809	0.4655
1_MACS_peak_12237_lociStitched	chr2(.):191678-193965	0.6141
1_MACS_peak_12238_lociStitched	chr2(.):264601-265875	2.3888
2_MACS_peak_12239_lociStitched	chr2(.):437356-442262	0.525
1_MACS_peak_12241_lociStitched	chr2(.):675635-678376	5.9689
1_MACS_peak_12242_lociStitched	chr2(.):1442348-1443433	0.6351
1_MACS_peak_12243_lociStitched	chr2(.):1660386-1662077	0.6067
1_MACS_peak_12244_lociStitched	chr2(.):2090326-2091093	0.4006
1_MACS_peak_12245_lociStitched	chr2(.):2616756-2618088	0.6555
1_MACS_peak_12246_lociStitched	chr2(.):2650207-2651305	0.6179
1_MACS_peak_12247_lociStitched	chr2(.):2904783-2905839	0.6604
1_MACS_peak_12248_lociStitched	chr2(.):3072099-3072577	0.7448
1_MACS_peak_12249_lociStitched	chr2(.):3154525-3156113	0.885
1_MACS_peak_12250_lociStitched	chr2(.):3169406-3170520	0.4981
2_MACS_peak_12251_lociStitched	chr2(.):3380823-3384393	1.0701
1_MACS_peak_12253_lociStitched	chr2(.):3430158-3432095	1.0939
1_MACS_peak_12254_lociStitched	chr2(.):3465182-3466494	0.941
1_MACS_peak_12255_lociStitched	chr2(.):3483868-3485189	1.1675
1_MACS_peak_12256_lociStitched	chr2(.):3521831-3524229	3.4845
1_MACS_peak_12257_lociStitched	chr2(.):3604727-3606913	2.6749
1_MACS_peak_12258_lociStitched	chr2(.):3622206-3624136	2.2236
1_MACS_peak_12259_lociStitched	chr2(.):3698770-3700112	0.868
1_MACS_peak_12260_lociStitched	chr2(.):3951724-3953541	1.2482
1_MACS_peak_12261_lociStitched	chr2(.):4033738-4034981	0.75
1_MACS_peak_12262_lociStitched	chr2(.):4073074-4074991	0.5768
2_MACS_peak_12263_lociStitched	chr2(.):5835188-5842176	1.7525
1_MACS_peak_12265_lociStitched	chr2(.):6063657-6065504	0.996
1_MACS_peak_12266_lociStitched	chr2(.):6082338-6083236	0.5332
1_MACS_peak_12267_lociStitched	chr2(.):6485167-6486770	1.3782
1_MACS_peak_12268_lociStitched	chr2(.):7005318-7006879	0.8815
1_MACS_peak_12269_lociStitched	chr2(.):7057234-7058253	0.6399
1_MACS_peak_12270_lociStitched	chr2(.):7237271-7238187	0.643
1_MACS_peak_12271_lociStitched	chr2(.):7805425-7807255	1.0809
1_MACS_peak_12272_lociStitched	chr2(.):8441685-8444245	1.1952
2_MACS_peak_12273_lociStitched	chr2(.):8654272-8664080	1.0356
1_MACS_peak_12275_lociStitched	chr2(.):8682456-8684841	2.3248
1_MACS_peak_12276_lociStitched	chr2(.):8745526-8747535	1.3234
4_MACS_peak_12277_lociStitched	chr2(.):8817784-8826379	0.7104
1_MACS_peak_12281_lociStitched	chr2(.):8977026-8977983	1.6173
1_MACS_peak_12282_lociStitched	chr2(.):9143028-9144850	1.0038
1_MACS_peak_12283_lociStitched	chr2(.):9158250-9159427	0.8139
1_MACS_peak_12284_lociStitched	chr2(.):9318605-9319603	0.6379
1_MACS_peak_12285_lociStitched	chr2(.):9345842-9348394	0.7674
1_MACS_peak_12286_lociStitched	chr2(.):9446395-9448763	2.4639
1_MACS_peak_12287_lociStitched	chr2(.):9562293-9564984	3.6782
1_MACS_peak_12288_lociStitched	chr2(.):9614102-9615780	2.6685
2_MACS_peak_12289_lociStitched	chr2(.):9687668-9697207	0.942
1_MACS_peak_12291_lociStitched	chr2(.):9747527-9749343	0.9104
1_MACS_peak_12292_lociStitched	chr2(.):9769525-9771961	2.708
1_MACS_peak_12293_lociStitched	chr2(.):9832564-9833920	1.0361
1_MACS_peak_12294_lociStitched	chr2(.):9982763-9985246	2.3187
1_MACS_peak_12295_lociStitched	chr2(.):10090720-10092581	0.7198
1_MACS_peak_12296_lociStitched	chr2(.):10104499-10106383	1.7089
1_MACS_peak_12297_lociStitched	chr2(.):10183370-10185011	1.3316
1_MACS_peak_12298_lociStitched	chr2(.):10259806-10266265	4.2956
1_MACS_peak_12299_lociStitched	chr2(.):10441820-10445581	1.3922
1_MACS_peak_12300_lociStitched	chr2(.):10464172-10466163	0.6918
3_MACS_peak_12301_lociStitched	chr2(.):10515172-10524149	1.6048
1_MACS_peak_12304_lociStitched	chr2(.):10547375-10551784	2.4258
2_MACS_peak_12305_lociStitched	chr2(.):10584425-10589613	2.3339
1_MACS_peak_12307_lociStitched	chr2(.):10829045-10830964	2.512
1_MACS_peak_12308_lociStitched	chr2(.):10860913-10862561	1.1283
1_MACS_peak_12309_lociStitched	chr2(.):10885283-10886259	0.5758
1_MACS_peak_12310_lociStitched	chr2(.):10930119-10933902	1.2153
1_MACS_peak_12311_lociStitched	chr2(.):10950225-10953623	3.4935
1_MACS_peak_12312_lociStitched	chr2(.):11004858-11005766	0.6205
1_MACS_peak_12313_lociStitched	chr2(.):11243483-11245149	0.6872
3_MACS_peak_12314_lociStitched	chr2(.):11294356-11301955	0.5825
1_MACS_peak_12317_lociStitched	chr2(.):11483245-11485649	1.4668
2_MACS_peak_12318_lociStitched	chr2(.):11512904-11519633	0.7757
1_MACS_peak_12320_lociStitched	chr2(.):11605380-11606969	1.845
2_MACS_peak_12321_lociStitched	chr2(.):11638139-11641627	1.3315
1_MACS_peak_12323_lociStitched	chr2(.):11883577-11898177	5.6674
2_MACS_peak_12324_lociStitched	chr2(.):11915037-11919451	0.3054
2_MACS_peak_12326_lociStitched	chr2(.):12856036-12858565	0.7636
1_MACS_peak_12328_lociStitched	chr2(.):12867786-12869545	1.2014
1_MACS_peak_12329_lociStitched	chr2(.):13242090-13242855	0.5855
1_MACS_peak_12330_lociStitched	chr2(.):13332655-13333736	0.5579
1_MACS_peak_12331_lociStitched	chr2(.):13614385-13615755	0.8309
1_MACS_peak_12332_lociStitched	chr2(.):13662047-13665719	4.9487
2_MACS_peak_12333_lociStitched	chr2(.):13681437-13691477	0.8611
1_MACS_peak_12335_lociStitched	chr2(.):13699673-13701469	0.8565
1_MACS_peak_12336_lociStitched	chr2(.):13791390-13792573	0.6437
1_MACS_peak_12337_lociStitched	chr2(.):15281590-15283398	1.4179
1_MACS_peak_12338_lociStitched	chr2(.):15700369-15702279	1.2278
1_MACS_peak_12339_lociStitched	chr2(.):15731341-15733005	2.9467
2_MACS_peak_12340_lociStitched	chr2(.):16052774-16057929	0.4161
1_MACS_peak_12342_lociStitched	chr2(.):16079608-16081839	0.8904
1_MACS_peak_12343_lociStitched	chr2(.):16153105-16154181	0.5541
1_MACS_peak_12344_lociStitched	chr2(.):16195420-16197119	1.3217
1_MACS_peak_12345_lociStitched	chr2(.):16837672-16838631	0.7649
1_MACS_peak_12346_lociStitched	chr2(.):17536722-17537786	0.5796
1_MACS_peak_12347_lociStitched	chr2(.):17554422-17557738	1.7619
1_MACS_peak_12348_lociStitched	chr2(.):17568192-17568826	0.5632
1_MACS_peak_12349_lociStitched	chr2(.):17699007-17700135	0.6627
1_MACS_peak_12350_lociStitched	chr2(.):17829579-17830670	0.475
2_MACS_peak_12351_lociStitched	chr2(.):17931162-17936662	2.1691
1_MACS_peak_12353_lociStitched	chr2(.):18059161-18061201	0.9067
1_MACS_peak_12354_lociStitched	chr2(.):18740546-18742709	3.2925
