GENE_ID	locusLine	bin_1_EJM.jin.bam
1_MACS_peak_15311_lociStitched	chr2(.):55508780-55510112	3.429
2_MACS_peak_15312_lociStitched	chr2(.):55646239-55647848	1.7133
2_MACS_peak_15314_lociStitched	chr2(.):55745851-55747977	1.7659
2_MACS_peak_15316_lociStitched	chr2(.):55843128-55846211	5.0068
1_MACS_peak_15318_lociStitched	chr2(.):55920203-55921030	2.9231
1_MACS_peak_15319_lociStitched	chr2(.):55969002-55969541	2.0237
1_MACS_peak_15320_lociStitched	chr2(.):56020875-56021612	2.7818
1_MACS_peak_15321_lociStitched	chr2(.):56102830-56103590	1.2248
1_MACS_peak_15322_lociStitched	chr2(.):56149944-56150456	1.1307
1_MACS_peak_15323_lociStitched	chr2(.):56369957-56370500	1.4605
1_MACS_peak_15324_lociStitched	chr2(.):56410913-56411340	1.2136
1_MACS_peak_15325_lociStitched	chr2(.):56574903-56576524	1.9545
1_MACS_peak_15326_lociStitched	chr2(.):56584840-56585414	1.3058
1_MACS_peak_15327_lociStitched	chr2(.):56981261-56982016	1.7288
1_MACS_peak_15328_lociStitched	chr2(.):57645844-57646275	1.3335
1_MACS_peak_15329_lociStitched	chr2(.):57948187-57948604	1.2633
1_MACS_peak_15330_lociStitched	chr2(.):57982290-57984015	1.8526
1_MACS_peak_15331_lociStitched	chr2(.):57984914-57985814	1.3544
1_MACS_peak_15332_lociStitched	chr2(.):57986567-57987050	1.3607
3_MACS_peak_15333_lociStitched	chr2(.):58272315-58275546	2.5326
1_MACS_peak_15336_lociStitched	chr2(.):58467701-58468917	2.84
1_MACS_peak_15337_lociStitched	chr2(.):58478603-58478940	1.0693
1_MACS_peak_15338_lociStitched	chr2(.):59459555-59460143	1.4585
1_MACS_peak_15339_lociStitched	chr2(.):59539044-59542654	2.2077
1_MACS_peak_15340_lociStitched	chr2(.):59566855-59567270	1.2389
1_MACS_peak_15341_lociStitched	chr2(.):59640794-59641642	1.697
2_MACS_peak_15342_lociStitched	chr2(.):60580161-60581879	1.5884
1_MACS_peak_15344_lociStitched	chr2(.):60673055-60674898	2.5586
1_MACS_peak_15345_lociStitched	chr2(.):60711825-60712074	1.0005
1_MACS_peak_15346_lociStitched	chr2(.):60775846-60780098	3.5398
1_MACS_peak_15347_lociStitched	chr2(.):60780966-60783216	2.8412
1_MACS_peak_15348_lociStitched	chr2(.):60784137-60784549	1.8093
1_MACS_peak_15349_lociStitched	chr2(.):60871518-60872644	2.4183
1_MACS_peak_15350_lociStitched	chr2(.):60983351-60984392	4.1012
2_MACS_peak_15351_lociStitched	chr2(.):61107907-61109286	4.5251
1_MACS_peak_15353_lociStitched	chr2(.):61243559-61245963	3.8176
1_MACS_peak_15354_lociStitched	chr2(.):61293018-61293852	2.5257
1_MACS_peak_15355_lociStitched	chr2(.):61371820-61372998	2.3924
2_MACS_peak_15356_lociStitched	chr2(.):61403495-61405526	4.0765
1_MACS_peak_15358_lociStitched	chr2(.):61670744-61671387	1.3492
2_MACS_peak_15359_lociStitched	chr2(.):61697024-61699737	4.1955
1_MACS_peak_15361_lociStitched	chr2(.):61763145-61766784	4.8707
2_MACS_peak_15362_lociStitched	chr2(.):61921311-61922395	1.9185
1_MACS_peak_15364_lociStitched	chr2(.):61990723-61992169	3.3418
1_MACS_peak_15365_lociStitched	chr2(.):62080778-62082854	3.2637
1_MACS_peak_15366_lociStitched	chr2(.):62114796-62116541	4.4314
1_MACS_peak_15367_lociStitched	chr2(.):62132513-62133323	2.3983
1_MACS_peak_15368_lociStitched	chr2(.):62356797-62357671	1.4525
2_MACS_peak_15369_lociStitched	chr2(.):62422295-62424605	2.6154
2_MACS_peak_15371_lociStitched	chr2(.):62641344-62642932	1.6981
1_MACS_peak_15373_lociStitched	chr2(.):62748275-62748768	1.4075
2_MACS_peak_15374_lociStitched	chr2(.):62931928-62933634	2.4332
2_MACS_peak_15376_lociStitched	chr2(.):63814826-63816831	3.2802
1_MACS_peak_15378_lociStitched	chr2(.):63817762-63818141	1.1574
2_MACS_peak_15379_lociStitched	chr2(.):64067354-64069982	3.5358
1_MACS_peak_15381_lociStitched	chr2(.):64205248-64205905	1.3776
1_MACS_peak_15382_lociStitched	chr2(.):64245356-64247094	3.4648
3_MACS_peak_15383_lociStitched	chr2(.):64368682-64372134	2.3955
1_MACS_peak_15386_lociStitched	chr2(.):64416474-64416929	1.9198
1_MACS_peak_15387_lociStitched	chr2(.):64430743-64432042	1.9738
4_MACS_peak_15388_lociStitched	chr2(.):64438686-64443358	2.8555
2_MACS_peak_15392_lociStitched	chr2(.):64447666-64449538	1.8727
1_MACS_peak_15394_lociStitched	chr2(.):64450396-64450979	1.4927
1_MACS_peak_15395_lociStitched	chr2(.):64455002-64456117	2.5931
3_MACS_peak_15396_lociStitched	chr2(.):64486774-64490053	2.2201
2_MACS_peak_15399_lociStitched	chr2(.):64499178-64503163	3.2747
1_MACS_peak_15401_lociStitched	chr2(.):64509656-64511597	2.4129
1_MACS_peak_15402_lociStitched	chr2(.):64552641-64554199	1.6881
2_MACS_peak_15403_lociStitched	chr2(.):64680561-64682435	2.4543
2_MACS_peak_15405_lociStitched	chr2(.):64749289-64753653	4.32
1_MACS_peak_15407_lociStitched	chr2(.):64828013-64829477	1.5866
1_MACS_peak_15408_lociStitched	chr2(.):64833471-64834339	2.1896
2_MACS_peak_15409_lociStitched	chr2(.):64836026-64837236	3.2015
1_MACS_peak_15411_lociStitched	chr2(.):64863219-64865595	2.1361
1_MACS_peak_15412_lociStitched	chr2(.):64871018-64872575	2.9539
1_MACS_peak_15413_lociStitched	chr2(.):64876379-64876694	1.1447
2_MACS_peak_15414_lociStitched	chr2(.):64879264-64882106	4.2753
1_MACS_peak_15416_lociStitched	chr2(.):64893712-64895125	1.9617
2_MACS_peak_15417_lociStitched	chr2(.):64953092-64955285	2.0764
2_MACS_peak_15419_lociStitched	chr2(.):64977072-64979543	3.0797
1_MACS_peak_15421_lociStitched	chr2(.):64994425-64995809	2.7825
1_MACS_peak_15422_lociStitched	chr2(.):65046647-65047617	1.8843
1_MACS_peak_15423_lociStitched	chr2(.):65058495-65058929	1.2419
1_MACS_peak_15424_lociStitched	chr2(.):65086340-65087234	2.4237
1_MACS_peak_15425_lociStitched	chr2(.):65092048-65092752	2.1475
2_MACS_peak_15426_lociStitched	chr2(.):65140435-65146721	2.498
3_MACS_peak_15428_lociStitched	chr2(.):65157459-65168722	4.1854
1_MACS_peak_15431_lociStitched	chr2(.):65171708-65174878	2.9887
5_MACS_peak_15432_lociStitched	chr2(.):65214213-65220342	2.5499
2_MACS_peak_15437_lociStitched	chr2(.):65256847-65260835	3.3361
1_MACS_peak_15439_lociStitched	chr2(.):65279539-65280257	1.7527
2_MACS_peak_15440_lociStitched	chr2(.):65282141-65284585	2.8793
2_MACS_peak_15442_lociStitched	chr2(.):65291375-65293346	1.89
1_MACS_peak_15444_lociStitched	chr2(.):65356314-65358448	4.5302
1_MACS_peak_15445_lociStitched	chr2(.):65453898-65456354	4.2333
1_MACS_peak_15446_lociStitched	chr2(.):65617407-65617900	1.6205
1_MACS_peak_15447_lociStitched	chr2(.):65658689-65660200	1.9858
1_MACS_peak_15448_lociStitched	chr2(.):65662904-65663886	1.5912
1_MACS_peak_15449_lociStitched	chr2(.):66618033-66618770	1.3626
2_MACS_peak_15450_lociStitched	chr2(.):66660272-66662774	1.9727
1_MACS_peak_15452_lociStitched	chr2(.):67624387-67625361	3.698
1_MACS_peak_15453_lociStitched	chr2(.):68289341-68290539	2.5616
1_MACS_peak_15454_lociStitched	chr2(.):68347797-68349101	1.7788
1_MACS_peak_15455_lociStitched	chr2(.):68383768-68385875	4.6193
2_MACS_peak_15456_lociStitched	chr2(.):68430062-68431925	2.1379
1_MACS_peak_15458_lociStitched	chr2(.):68441799-68442386	1.0054
3_MACS_peak_15459_lociStitched	chr2(.):68476907-68481284	3.164
1_MACS_peak_15462_lociStitched	chr2(.):68514662-68515267	1.375
1_MACS_peak_15463_lociStitched	chr2(.):68517539-68518838	1.8948
1_MACS_peak_15464_lociStitched	chr2(.):68589270-68589732	1.2152
1_MACS_peak_15465_lociStitched	chr2(.):68668380-68668780	1.3006
2_MACS_peak_15466_lociStitched	chr2(.):68693270-68695429	3.8887
1_MACS_peak_15468_lociStitched	chr2(.):68906871-68907198	1.0627
2_MACS_peak_15469_lociStitched	chr2(.):68916377-68918618	1.8497
1_MACS_peak_15471_lociStitched	chr2(.):68941969-68942805	2.1253
1_MACS_peak_15472_lociStitched	chr2(.):68948549-68949366	2.01
1_MACS_peak_15473_lociStitched	chr2(.):68954205-68955076	1.3903
1_MACS_peak_15474_lociStitched	chr2(.):68961711-68962958	2.3326
3_MACS_peak_15475_lociStitched	chr2(.):68992877-68995408	1.8031
1_MACS_peak_15478_lociStitched	chr2(.):69001273-69002835	2.1491
1_MACS_peak_15479_lociStitched	chr2(.):69064881-69065276	1.0903
1_MACS_peak_15480_lociStitched	chr2(.):69134487-69136879	5.2616
2_MACS_peak_15481_lociStitched	chr2(.):69613606-69614988	3.494
1_MACS_peak_15483_lociStitched	chr2(.):69663545-69665187	3.4765
1_MACS_peak_15484_lociStitched	chr2(.):69870536-69871859	3.5988
1_MACS_peak_15485_lociStitched	chr2(.):69968466-69969708	2.6449
1_MACS_peak_15486_lociStitched	chr2(.):70056021-70057618	4.0622
1_MACS_peak_15487_lociStitched	chr2(.):70120662-70122059	1.8643
2_MACS_peak_15488_lociStitched	chr2(.):70140660-70143253	4.3758
1_MACS_peak_15490_lociStitched	chr2(.):70173064-70173349	0.9489
3_MACS_peak_15491_lociStitched	chr2(.):70295547-70298587	1.5395
3_MACS_peak_15494_lociStitched	chr2(.):70310799-70316961	6.1113
2_MACS_peak_15497_lociStitched	chr2(.):70321909-70323177	1.903
1_MACS_peak_15499_lociStitched	chr2(.):70330159-70332293	2.8495
1_MACS_peak_15500_lociStitched	chr2(.):70335214-70337262	4.2433
1_MACS_peak_15501_lociStitched	chr2(.):70350844-70353193	4.8358
1_MACS_peak_15502_lociStitched	chr2(.):70359158-70360332	3.6767
2_MACS_peak_15503_lociStitched	chr2(.):70368483-70370968	3.9213
1_MACS_peak_15505_lociStitched	chr2(.):70387203-70389102	2.1626
2_MACS_peak_15506_lociStitched	chr2(.):70407775-70409156	1.6737
2_MACS_peak_15508_lociStitched	chr2(.):70417120-70418646	4.058
1_MACS_peak_15510_lociStitched	chr2(.):70474515-70476289	4.8848
2_MACS_peak_15511_lociStitched	chr2(.):70484408-70486102	1.2348
1_MACS_peak_15513_lociStitched	chr2(.):70519861-70521614	3.8636
1_MACS_peak_15514_lociStitched	chr2(.):70527979-70529327	4.554
1_MACS_peak_15515_lociStitched	chr2(.):70702656-70703207	1.4393
2_MACS_peak_15516_lociStitched	chr2(.):70707036-70708369	1.9652
2_MACS_peak_15518_lociStitched	chr2(.):70725269-70726607	1.3691
1_MACS_peak_15520_lociStitched	chr2(.):70779659-70782083	2.3825
1_MACS_peak_15521_lociStitched	chr2(.):70843547-70844360	1.4122
1_MACS_peak_15522_lociStitched	chr2(.):71205466-71206370	1.1979
2_MACS_peak_15523_lociStitched	chr2(.):71221202-71222704	2.7288
1_MACS_peak_15525_lociStitched	chr2(.):71227924-71228502	1.2374
1_MACS_peak_15526_lociStitched	chr2(.):71294727-71296595	4.8046
1_MACS_peak_15527_lociStitched	chr2(.):71298392-71300231	2.0215
1_MACS_peak_15528_lociStitched	chr2(.):71356604-71358442	4.3712
1_MACS_peak_15529_lociStitched	chr2(.):71453122-71454322	3.4334
1_MACS_peak_15530_lociStitched	chr2(.):71503726-71504287	1.2228
1_MACS_peak_15531_lociStitched	chr2(.):71558803-71559919	6.3653
1_MACS_peak_15532_lociStitched	chr2(.):71644125-71645318	2.0179
1_MACS_peak_15533_lociStitched	chr2(.):73297204-73299542	3.281
3_MACS_peak_15534_lociStitched	chr2(.):73339056-73340841	1.5362
1_MACS_peak_15537_lociStitched	chr2(.):73441187-73442050	2.335
2_MACS_peak_15538_lociStitched	chr2(.):73459542-73462316	3.0361
2_MACS_peak_15540_lociStitched	chr2(.):73612065-73613856	1.9588
2_MACS_peak_15542_lociStitched	chr2(.):73963765-73965070	1.699
1_MACS_peak_15544_lociStitched	chr2(.):74006294-74007434	3.9658
1_MACS_peak_15545_lociStitched	chr2(.):74055375-74056742	2.759
1_MACS_peak_15546_lociStitched	chr2(.):74153878-74154816	3.8565
1_MACS_peak_15547_lociStitched	chr2(.):74208114-74208696	1.283
2_MACS_peak_15548_lociStitched	chr2(.):74211147-74213479	2.0633
1_MACS_peak_15550_lociStitched	chr2(.):74258467-74260372	1.841
1_MACS_peak_15551_lociStitched	chr2(.):74264447-74264890	1.6682
1_MACS_peak_15552_lociStitched	chr2(.):74306895-74307323	1.3394
2_MACS_peak_15553_lociStitched	chr2(.):74374029-74375647	2.6515
1_MACS_peak_15555_lociStitched	chr2(.):74403957-74404643	1.8077
2_MACS_peak_15556_lociStitched	chr2(.):74405252-74406879	2.7324
1_MACS_peak_15558_lociStitched	chr2(.):74408948-74409584	1.3422
1_MACS_peak_15559_lociStitched	chr2(.):74412397-74413597	2.1
2_MACS_peak_15560_lociStitched	chr2(.):74424976-74427447	5.0349
1_MACS_peak_15562_lociStitched	chr2(.):74431484-74434267	2.2483
1_MACS_peak_15563_lociStitched	chr2(.):74517838-74518403	1.3206
1_MACS_peak_15564_lociStitched	chr2(.):74618220-74619289	4.5406
3_MACS_peak_15565_lociStitched	chr2(.):74647928-74649715	1.6993
2_MACS_peak_15568_lociStitched	chr2(.):74681635-74682990	1.7637
2_MACS_peak_15570_lociStitched	chr2(.):74684034-74686446	2.7948
1_MACS_peak_15572_lociStitched	chr2(.):74691560-74693108	3.0129
1_MACS_peak_15573_lociStitched	chr2(.):74698971-74700406	3.5287
1_MACS_peak_15574_lociStitched	chr2(.):74708807-74710906	2.9672
1_MACS_peak_15575_lociStitched	chr2(.):74729790-74730642	1.4079
1_MACS_peak_15576_lociStitched	chr2(.):74734124-74735475	5.1321
1_MACS_peak_15577_lociStitched	chr2(.):74756019-74758371	5.4871
1_MACS_peak_15578_lociStitched	chr2(.):74776192-74776597	1.187
1_MACS_peak_15579_lociStitched	chr2(.):74780989-74782597	2.8864
1_MACS_peak_15580_lociStitched	chr2(.):75061268-75063254	2.5619
1_MACS_peak_15581_lociStitched	chr2(.):75076411-75076920	1.5055
2_MACS_peak_15582_lociStitched	chr2(.):75185235-75186268	3.9067
1_MACS_peak_15584_lociStitched	chr2(.):75563588-75565219	2.2099
1_MACS_peak_15585_lociStitched	chr2(.):75601323-75601634	1.1946
1_MACS_peak_15586_lociStitched	chr2(.):75873234-75874846	3.7728
1_MACS_peak_15587_lociStitched	chr2(.):75936978-75938521	3.2538
1_MACS_peak_15588_lociStitched	chr2(.):76098970-76100279	1.9573
1_MACS_peak_15589_lociStitched	chr2(.):76323499-76324012	1.3434
1_MACS_peak_15590_lociStitched	chr2(.):76535954-76536407	1.2344
1_MACS_peak_15591_lociStitched	chr2(.):76642453-76642779	0.8555
1_MACS_peak_15592_lociStitched	chr2(.):77008312-77008886	1.7824
1_MACS_peak_15593_lociStitched	chr2(.):77022802-77023589	1.7625
1_MACS_peak_15594_lociStitched	chr2(.):77980937-77981411	1.6079
4_MACS_peak_15595_lociStitched	chr2(.):78767252-78769718	2.5302
1_MACS_peak_15599_lociStitched	chr2(.):78773629-78774617	3.0861
1_MACS_peak_15600_lociStitched	chr2(.):80757179-80757575	1.2154
1_MACS_peak_15601_lociStitched	chr2(.):80942866-80943164	1.3986
2_MACS_peak_15602_lociStitched	chr2(.):80962879-80964911	2.5444
2_MACS_peak_15604_lociStitched	chr2(.):81058265-81059054	1.5409
1_MACS_peak_15606_lociStitched	chr2(.):81708213-81709666	3.4685
1_MACS_peak_15607_lociStitched	chr2(.):83995554-83995958	0.9283
1_MACS_peak_15608_lociStitched	chr2(.):84685618-84687194	3.7378
1_MACS_peak_15609_lociStitched	chr2(.):85132196-85134120	3.37
3_MACS_peak_15610_lociStitched	chr2(.):85151261-85154345	1.5561
1_MACS_peak_15613_lociStitched	chr2(.):85166015-85167876	3.7075
2_MACS_peak_15614_lociStitched	chr2(.):85196231-85199818	2.9442
1_MACS_peak_15616_lociStitched	chr2(.):85534337-85534978	1.6663
2_MACS_peak_15617_lociStitched	chr2(.):85535990-85538050	2.4702
1_MACS_peak_15619_lociStitched	chr2(.):85553394-85555932	3.6254
2_MACS_peak_15620_lociStitched	chr2(.):85580876-85582540	2.5792
1_MACS_peak_15622_lociStitched	chr2(.):85637091-85637915	1.3651
1_MACS_peak_15623_lociStitched	chr2(.):85645115-85646526	4.7859
1_MACS_peak_15624_lociStitched	chr2(.):85647626-85648339	1.311
1_MACS_peak_15625_lociStitched	chr2(.):85664258-85665913	3.1216
1_MACS_peak_15626_lociStitched	chr2(.):85764670-85767671	6.7085
1_MACS_peak_15627_lociStitched	chr2(.):85787809-85789454	2.8222
1_MACS_peak_15628_lociStitched	chr2(.):85803985-85806008	3.2506
1_MACS_peak_15629_lociStitched	chr2(.):85811160-85811963	1.5484
2_MACS_peak_15630_lociStitched	chr2(.):85821996-85823418	4.2995
1_MACS_peak_15632_lociStitched	chr2(.):85838423-85839713	2.7174
1_MACS_peak_15633_lociStitched	chr2(.):85842811-85844302	3.2999
1_MACS_peak_15634_lociStitched	chr2(.):85864831-85865167	1.6558
1_MACS_peak_15635_lociStitched	chr2(.):86054643-86055260	1.483
2_MACS_peak_15636_lociStitched	chr2(.):86084802-86085673	1.5705
1_MACS_peak_15638_lociStitched	chr2(.):86087819-86088731	1.4129
2_MACS_peak_15639_lociStitched	chr2(.):86115159-86117154	1.3252
3_MACS_peak_15641_lociStitched	chr2(.):86220802-86222968	1.7669
2_MACS_peak_15644_lociStitched	chr2(.):86225437-86227052	1.7778
1_MACS_peak_15646_lociStitched	chr2(.):86243541-86244970	1.6226
1_MACS_peak_15647_lociStitched	chr2(.):86262009-86266095	4.4123
2_MACS_peak_15648_lociStitched	chr2(.):86272654-86273942	1.6138
1_MACS_peak_15650_lociStitched	chr2(.):86307172-86307889	1.5684
1_MACS_peak_15651_lociStitched	chr2(.):86332138-86334347	3.465
2_MACS_peak_15652_lociStitched	chr2(.):86421539-86423336	4.1774
1_MACS_peak_15654_lociStitched	chr2(.):86425767-86427371	3.2266
1_MACS_peak_15655_lociStitched	chr2(.):86667319-86670715	3.4105
1_MACS_peak_15656_lociStitched	chr2(.):86789428-86791187	5.3511
2_MACS_peak_15657_lociStitched	chr2(.):86848444-86851455	3.1849
1_MACS_peak_15659_lociStitched	chr2(.):86946100-86949151	3.9131
1_MACS_peak_15660_lociStitched	chr2(.):87213567-87214095	1.1695
1_MACS_peak_15661_lociStitched	chr2(.):87215285-87215674	1.5259
1_MACS_peak_15662_lociStitched	chr2(.):87302134-87304800	4.0345
2_MACS_peak_15663_lociStitched	chr2(.):87754491-87757119	3.6445
3_MACS_peak_15665_lociStitched	chr2(.):87768042-87771027	1.4438
1_MACS_peak_15668_lociStitched	chr2(.):87784217-87787245	2.9366
1_MACS_peak_15669_lociStitched	chr2(.):87796015-87797109	1.6009
1_MACS_peak_15670_lociStitched	chr2(.):87797634-87798693	1.9196
1_MACS_peak_15671_lociStitched	chr2(.):87806197-87806778	1.2922
1_MACS_peak_15672_lociStitched	chr2(.):87807590-87808156	1.3711
1_MACS_peak_15673_lociStitched	chr2(.):87809805-87810088	1.0968
1_MACS_peak_15674_lociStitched	chr2(.):87814015-87814736	2.1432
1_MACS_peak_15675_lociStitched	chr2(.):88315917-88317057	2.7463
1_MACS_peak_15676_lociStitched	chr2(.):88354533-88355778	4.2621
3_MACS_peak_15677_lociStitched	chr2(.):88905824-88908175	1.4791
1_MACS_peak_15680_lociStitched	chr2(.):88911011-88911516	1.6008
3_MACS_peak_15681_lociStitched	chr2(.):88923221-88928753	3.7365
2_MACS_peak_15684_lociStitched	chr2(.):88990497-88992105	2.5438
2_MACS_peak_15686_lociStitched	chr2(.):89039151-89040193	1.11
2_MACS_peak_15688_lociStitched	chr2(.):89046466-89047959	1.6436
2_MACS_peak_15690_lociStitched	chr2(.):89048977-89056908	4.6783
1_MACS_peak_15692_lociStitched	chr2(.):89059842-89060483	1.5326
1_MACS_peak_15693_lociStitched	chr2(.):89063919-89067149	4.1471
2_MACS_peak_15694_lociStitched	chr2(.):89161822-89162764	1.3888
1_MACS_peak_15696_lociStitched	chr2(.):89163371-89163665	0.9652
1_MACS_peak_15697_lociStitched	chr2(.):89165193-89166239	1.9463
3_MACS_peak_15698_lociStitched	chr2(.):89179262-89180403	1.1982
1_MACS_peak_15701_lociStitched	chr2(.):89185227-89185713	1.4075
1_MACS_peak_15702_lociStitched	chr2(.):91846986-91848097	2.0505
1_MACS_peak_15703_lociStitched	chr2(.):95786741-95788125	3.9813
2_MACS_peak_15704_lociStitched	chr2(.):95824960-95826060	1.2683
1_MACS_peak_15706_lociStitched	chr2(.):95830782-95831941	2.9004
1_MACS_peak_15707_lociStitched	chr2(.):96067931-96069138	2.5439
1_MACS_peak_15708_lociStitched	chr2(.):96656647-96658672	3.0172
1_MACS_peak_15709_lociStitched	chr2(.):96675930-96676797	1.6694
2_MACS_peak_15710_lociStitched	chr2(.):96809970-96812988	2.6449
2_MACS_peak_15712_lociStitched	chr2(.):96873203-96875628	3.3844
1_MACS_peak_15714_lociStitched	chr2(.):96890919-96891516	1.5068
2_MACS_peak_15715_lociStitched	chr2(.):96907379-96908533	2.2599
1_MACS_peak_15717_lociStitched	chr2(.):96925573-96927424	2.3615
2_MACS_peak_15718_lociStitched	chr2(.):96931121-96932879	2.0476
1_MACS_peak_15720_lociStitched	chr2(.):96970765-96972314	2.8313
1_MACS_peak_15721_lociStitched	chr2(.):96986606-96987801	1.9974
1_MACS_peak_15722_lociStitched	chr2(.):96990594-96991881	2.1535
1_MACS_peak_15723_lociStitched	chr2(.):97000711-97002847	2.9385
1_MACS_peak_15724_lociStitched	chr2(.):97078773-97079081	0.94
1_MACS_peak_15725_lociStitched	chr2(.):97151864-97152229	1.0092
1_MACS_peak_15726_lociStitched	chr2(.):97175415-97176140	2.9375
2_MACS_peak_15727_lociStitched	chr2(.):97190663-97194418	3.9746
2_MACS_peak_15729_lociStitched	chr2(.):97196951-97199374	2.3066
1_MACS_peak_15731_lociStitched	chr2(.):97201387-97205663	5.2041
1_MACS_peak_15732_lociStitched	chr2(.):97212130-97212656	1.6302
2_MACS_peak_15733_lociStitched	chr2(.):97303150-97304638	2.1228
2_MACS_peak_15735_lociStitched	chr2(.):97404946-97407050	1.8305
2_MACS_peak_15737_lociStitched	chr2(.):97426088-97427433	1.8205
1_MACS_peak_15739_lociStitched	chr2(.):97428147-97428866	1.2775
2_MACS_peak_15740_lociStitched	chr2(.):97481002-97482434	2.3613
2_MACS_peak_15742_lociStitched	chr2(.):97512582-97514329	1.2737
1_MACS_peak_15744_lociStitched	chr2(.):97522230-97524427	3.0069
1_MACS_peak_15745_lociStitched	chr2(.):97532859-97533262	1.0639
1_MACS_peak_15746_lociStitched	chr2(.):97533954-97534899	1.8022
1_MACS_peak_15747_lociStitched	chr2(.):97760027-97760984	1.5926
1_MACS_peak_15748_lociStitched	chr2(.):97778223-97780057	3.8319
1_MACS_peak_15749_lociStitched	chr2(.):98205494-98207459	3.1274
2_MACS_peak_15750_lociStitched	chr2(.):98261752-98263185	3.1268
2_MACS_peak_15752_lociStitched	chr2(.):98279356-98281504	2.0198
1_MACS_peak_15754_lociStitched	chr2(.):98329302-98330947	2.2633
1_MACS_peak_15755_lociStitched	chr2(.):98611318-98613028	2.6955
1_MACS_peak_15756_lociStitched	chr2(.):99060741-99062732	2.3127
1_MACS_peak_15757_lociStitched	chr2(.):99071755-99072587	1.3041
4_MACS_peak_15758_lociStitched	chr2(.):99075514-99084107	2.6916
1_MACS_peak_15762_lociStitched	chr2(.):99088575-99088982	1.1166
3_MACS_peak_15763_lociStitched	chr2(.):99089483-99091136	1.4251
3_MACS_peak_15766_lociStitched	chr2(.):99095643-99097442	1.5579
