REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_10395_lociStitched	chr13	113677284	113686795	3	9339	14542.319	771.3421	920	MCF2L		MCF2L	MCF2L	0.9929000000000001	920	1
3_MACS_peak_16183_lociStitched	chr17	75944280	75953827	3	9338	11476.4487	1203.8767	921		TNRC6C	TNRC6C	NONE	NONE	921	1
3_MACS_peak_2422_lociStitched	chr1	16854924	16864577	3	9333	20877.5084	2109.1805	922		MIR3675,CROCCP3	MIR3675	MIR3675	0.514	922	1
5_MACS_peak_823_lociStitched	chr1	3999560	4009827	5	9328	11370.7025	786.4522	923			LOC100133612	LOC100133612	NONE	923	1
6_MACS_peak_27954_lociStitched	chr22	46380153	46389776	6	9314	10366.8579	958.4508	924		LOC730668,WNT7B	WNT7B	WNT7B	1.1844	924	1
5_MACS_peak_27375_lociStitched	chr22	44742049	44751813	5	9313	9849.9232	768.4268	925		KIAA1644	KIAA1644	KIAA1644	0.8258	925	1
4_MACS_peak_15089_lociStitched	chr17	47042798	47052314	4	9307	11105.172	890.6976	926	GIP	IGF2BP1,SNF8	GIP	GIP	0.8656	926	1
4_MACS_peak_8012_lociStitched	chr11	64411247	64420911	4	9300	10122.0736	979.9296	927	NRXN2	NRXN2	NRXN2	NRXN2	0.9379000000000001	927	1
2_MACS_peak_7658_lociStitched	chr11	46403530	46413021	2	9297	12995.0772	917.7797	928	MDK,CHRM4	DGKZ	CHRM4	CHRM4	1.1166	928	1
6_MACS_peak_35907_lociStitched	chr9	132542136	132552190	6	9294	12556.4406	1305.0092	929		TOR1B,USP20,PTGES,TOR1A,C9orf78	TOR1B	PTGES	1.1993	929	1
4_MACS_peak_9777_lociStitched	chr12	49369543	49379290	4	9279	16293.0852	1065.3471	930	WNT1	ARF3,WNT10B,DDN,PRKAG1	WNT1	WNT1	1.3026	930	1
5_MACS_peak_35286_lociStitched	chr8	144818973	144828856	5	9277	10571.8451	974.4638	931	LOC100128338	BREA2,MAPK15,LOC100130274,FAM83H	LOC100128338	MAPK15	0.6721	931	1
5_MACS_peak_8343_lociStitched	chr11	68963949	68973877	5	9275	9600.376	763.4632	932			MYEOV	MYEOV	NONE	932	1
7_MACS_peak_27538_lociStitched	chr22	45068616	45079028	7	9275	9517.6092	816.3008	933	PRR5	PRR5,PRR5-ARHGAP8	PRR5	PRR5	0.6838	933	1
4_MACS_peak_36374_lociStitched	chr9	135623418	135633269	4	9272	11287.2758	841.2754	934	C9orf98		DDX31	DDX31	NONE	934	1
4_MACS_peak_17255_lociStitched	chr19	1230886	1240583	4	9265	18428.1788	1196.6098	935	C19orf26	STK11,ATP5D,MIDN,CIRBP,C19orf24,EFNA2,C19orf23	C19orf26	EFNA2	2.1981	935	1
5_MACS_peak_24848_lociStitched	chr20	61971315	61981099	5	9262	12543.088	883.4952	936	CHRNA4	COL20A1	CHRNA4	CHRNA4	0.9667	936	1
7_MACS_peak_9898_lociStitched	chr12	52588752	52598920	7	9251	10711.988	782.936	937		LOC283404,KRT7,KRT80	KRT80	KRT80	0.6437	937	1
7_MACS_peak_33805_lociStitched	chr7	158264479	158274750	7	9246	10197.0488	1203.7612	938	PTPRN2		MIR595	MIR595	0.6175	938	1
6_MACS_peak_21909_lociStitched	chr19	54753401	54763567	6	9226	10625.5032	728.9022	939	LILRB5	RPS9,LILRB3,LILRA6,LILRB2,LILRA3	LILRB5	LILRB2	0.733	939	1
4_MACS_peak_7853_lociStitched	chr11	62685166	62695240	4	9220	11373.546	990.2742	940	CHRM1	SLC3A2	CHRM1	CHRM1	0.6259	940	1
3_MACS_peak_5293_lociStitched	chr1	156842775	156852051	3	9217	13148.73	1056.5364	941	NTRK1	PEAR1,C1orf92,INSRR	PEAR1	PEAR1	1.315	941	1
5_MACS_peak_9577_lociStitched	chr12	1941415	1951545	5	9211	10467.329	784.062	942	LRTM2,CACNA2D4		LRTM2	LRTM2	0.9421999999999999	942	1
5_MACS_peak_19126_lociStitched	chr19	15299905	15310215	5	9208	11546.169	899.032	943	NOTCH3	EPHX3	NOTCH3	NOTCH3	0.6756	943	1
5_MACS_peak_3210_lociStitched	chr1	19057457	19067467	5	9193	10669.659	807.807	944	PAX7		PAX7	PAX7	0.8845999999999999	944	1
3_MACS_peak_16611_lociStitched	chr17	77788009	77797547	3	9184	11547.6566	826.9446	945		CBX2,CBX8,CBX4	CBX4	CBX2	1.2182	945	1
7_MACS_peak_2640_lociStitched	chr1	17674155	17684316	7	9177	11541.8799	801.7029	946	PADI4	PADI6	PADI6	PADI6	0.6801	946	1
4_MACS_peak_7827_lociStitched	chr11	61636183	61645577	4	9170	11238.9816	798.49	947	FADS3	FADS2,RAB3IL1	FADS3	RAB3IL1	0.6155	947	1
3_MACS_peak_26983_lociStitched	chr22	40050879	40060132	3	9154	11146.1638	817.0399	948	CACNA1I		CACNA1I	CACNA1I	0.8501000000000001	948	1
3_MACS_peak_16570_lociStitched	chr17	77663124	77672527	3	9137	11613.6453	690.1802	949		ENPP7	ENPP7	ENPP7	0.8119000000000001	949	1
4_MACS_peak_27152_lociStitched	chr22	43602278	43611818	4	9121	11454.678	705.006	950	SCUBE1	TTLL12	TTLL12	TTLL12	0.009800000000000003	950	1
6_MACS_peak_32720_lociStitched	chr7	100915721	100925475	6	9114	11011.2906	858.352	951		CLDN15,FIS1,RABL5	FIS1	RABL5	0.16499999999999998	951	1
7_MACS_peak_6901_lociStitched	chr10	135060493	135070491	7	9114	11197.76	765.8468	952	MIR202	UTF1,VENTX,ADAM8	MIR202	MIR202	1.0903	952	1
6_MACS_peak_11276_lociStitched	chr15	75578839	75588151	6	9105	8615.4624	1417.2864	953	GOLGA6D	GOLGA6C,COMMD4	GOLGA6D	GOLGA6C	0.43379999999999996	953	1
9_MACS_peak_13675_lociStitched	chr17	2642752	2652618	9	9103	9237.5358	814.9316	954	MIR1253	RAP1GAP2,KIAA0664	MIR1253	MIR1253	0.8193	954	1
10_MACS_peak_24511_lociStitched	chr20	60308576	60319328	10	9103	10019.7888	648.3456	955	CDH4		MIR1257	MIR1257	0.49700000000000005	955	1
7_MACS_peak_20442_lociStitched	chr19	41058256	41068178	7	9101	9773.17	794.7522	956	SPTBN4	SHKBP1,LTBP4	SHKBP1	LTBP4	0.2744	956	1
11_MACS_peak_3190_lociStitched	chr1	19028453	19039316	11	9101	10024.3764	775.6182	957	PAX7		PAX7	PAX7	0.8845999999999999	957	1
1_MACS_peak_32873_lociStitched	chr7	102158382	102167477	1	9096	16980.365	2697.577	958		SPDYE2,POLR2J,POLR2J3	SPDYE2	NONE	NONE	958	1
3_MACS_peak_7069_lociStitched	chr11	1079518	1089134	3	9095	12218.0896	640.4256	959	MUC2	MUC6	MUC2	MUC2	0.8958999999999999	959	1
2_MACS_peak_18363_lociStitched	chr19	8204934	8214177	2	9082	14929.2936	1025.0487	960	FBN3		FBN3	FBN3	0.8294	960	1
4_MACS_peak_15335_lociStitched	chr17	58087065	58096411	4	9078	10209.5704	1322.459	961	DHX40P1	RNFT1	DHX40P1	DHX40P1	0.2182	961	1
2_MACS_peak_29165_lociStitched	chr4	3445174	3454496	2	9075	12600.5474	642.2858	962	HGFAC	DOK7	HGFAC	DOK7	1.4154	962	1
2_MACS_peak_7374_lociStitched	chr11	2149788	2159240	2	9075	12481.366	578.4624	963	IGF2,INS-IGF2,MIR483	IGF2AS,INS,TH	MIR483	MIR483	1.1993	963	1
3_MACS_peak_17514_lociStitched	chr19	3214761	3224290	3	9074	10718.2192	1095.835	964		S1PR4,NCLN,CELF5	CELF5	CELF5	0.8967	964	1
1_MACS_peak_15054_lociStitched	chr17	46673734	46682803	1	9070	11200.215	995.7762	965	LOC404266,HOXB6	HOXB3,HOXB4,MIR10A,HOXB5,HOXB7,HOXB8,HOXB9,MIR196A1	HOXB6	HOXB9	1.2342	965	1
3_MACS_peak_33023_lociStitched	chr7	150862188	150871365	3	9069	11742.8892	1709.6751	966	GBX1	ASB10	GBX1	ASB10	1.1116000000000001	966	1
4_MACS_peak_25204_lociStitched	chr21	43187312	43196883	4	9065	12292.9924	1498.8186	967		RIPK4	RIPK4	RIPK4	1.1908	967	1
4_MACS_peak_2035_lociStitched	chr1	10907481	10917160	4	9065	11058.2575	882.7248	968			CASZ1	CASZ1	1.2389999999999999	968	1
6_MACS_peak_3521_lociStitched	chr1	20854197	20864336	6	9054	9660.4392	993.622	969		FAM43B,CAMK2N1,MUL1	FAM43B	CAMK2N1	1.016	969	1
4_MACS_peak_35463_lociStitched	chr9	34584333	34593794	4	9050	12515.0108	973.5369	970	CNTFR	LOC415056,C9orf23,DCTN3,ARID3C,SIGMAR1	CNTFR	CNTFR	0.9481	970	1
1_MACS_peak_32875_lociStitched	chr7	102257361	102266408	1	9048	16976.6955	2774.7149	971		POLR2J3,RASA4,UPK3BL,POLR2J2	RASA4	RASA4	0.21489999999999998	971	1
4_MACS_peak_25040_lociStitched	chr20	62812999	62822614	4	9032	11644.7265	840.351	972	MYT1		MYT1	MYT1	1.1198000000000001	972	1
6_MACS_peak_11834_lociStitched	chr16	1530806	1541240	6	9023	11704.8612	701.1648	973	PTX4	TELO2,TMEM204,CCDC154,CLCN7	PTX4	PTX4	0.9363	973	1
3_MACS_peak_21262_lociStitched	chr19	48230753	48240257	3	9022	10504.7712	765.072	974	EHD2	GLTSCR2,SNORD23,SEPW1	GLTSCR2	SEPW1	0.2091	974	1
4_MACS_peak_24972_lociStitched	chr20	62470943	62480635	4	9021	10678.6456	789.898	975		C20orf135,TPD52L2,DNAJC5,ZBTB46	C20orf135	ZBTB46	0.6696	975	1
8_MACS_peak_16312_lociStitched	chr17	76590293	76600741	8	9019	10241.1296	903.752	976		DNAH17	DNAH17	DNAH17	0.8155	976	1
6_MACS_peak_19551_lociStitched	chr19	18119855	18129785	6	9018	11067.978	971.154	977	ARRDC2		ARRDC2	ARRDC2	1.0204	977	1
7_MACS_peak_13398_lociStitched	chr17	149110	159458	7	9015	14853.5192	1016.1736	978	RPH3AL		RPH3AL	RPH3AL	0.6186999999999999	978	1
7_MACS_peak_11331_lociStitched	chr15	77943590	77954240	7	9008	11442.36	925.485	979		LINGO1	LINGO1	LINGO1	0.6939000000000001	979	1
2_MACS_peak_24773_lociStitched	chr20	61670850	61680339	2	9007	11720.8128	879.6303	980	LOC100144597,LOC63930	BHLHE23,NCRNA00029	LOC100144597	LOC100144597	1.103	980	1
6_MACS_peak_17501_lociStitched	chr19	3163427	3173221	6	9002	10483.4976	1035.2258	981	GNA15	S1PR4,NCLN	S1PR4	S1PR4	0.5358	981	1
1_MACS_peak_8039_lociStitched	chr11	64481274	64490271	1	8998	15352.4808	739.5534	982	NRXN2	RASGRP2,PYGM	NRXN2	RASGRP2	1.1989	982	1
5_MACS_peak_33037_lociStitched	chr7	150968638	150978295	5	8995	11697.5241	1393.5051	983	SMARCD3	CHPF2,MIR671,ABCF2,SMARCD3	SMARCD3	SMARCD3	1.2118	983	1
2_MACS_peak_8614_lociStitched	chr11	69953753	69962788	2	8989	11288.329	618.8975	984	ANO1		ANO1	ANO1	0.8636	984	1
9_MACS_peak_2580_lociStitched	chr1	17578485	17589636	9	8987	10495.3212	777.2247	985	PADI3	PADI1,PADI4	PADI3	PADI1	0.9134	985	1
6_MACS_peak_7077_lociStitched	chr11	1108824	1118766	6	8983	10338.6858	882.8496	986		MUC2	MUC2	MUC2	0.8958999999999999	986	1
4_MACS_peak_19244_lociStitched	chr19	16128170	16137993	4	8981	10741.4505	945.9549	987	LOC126536	FLJ25328,TPM4	LOC126536	LOC126536	0.6237	987	1
4_MACS_peak_36009_lociStitched	chr9	133261536	133271156	4	8971	10637.796	792.688	988		ASS1	ASS1	ASS1	0.5039	988	1
6_MACS_peak_29383_lociStitched	chr4	6345610	6355061	6	8962	10691.9163	925.2529	989	PPP2R2C		PPP2R2C	PPP2R2C	0.6975	989	1
4_MACS_peak_31785_lociStitched	chr7	1018113	1027446	4	8951	12426.8895	501.1821	990	CYP2W1	ADAP1,COX19,MIR339	CYP2W1	CYP2W1	0.8322	990	1
8_MACS_peak_2560_lociStitched	chr1	17546799	17556149	8	8940	9367.765	820.93	991	PADI1	PADI3	PADI1	PADI1	0.9134	991	1
8_MACS_peak_8267_lociStitched	chr11	68420519	68430348	8	8936	9427.9768	915.0799	992		GAL	GAL	GAL	0.6667	992	1
4_MACS_peak_11727_lociStitched	chr16	1021056	1030637	4	8933	10760.4211	719.5331	993	LMF1	SOX8,LMF1	LMF1	SOX8	1.1887	993	1
9_MACS_peak_20468_lociStitched	chr19	41347442	41358493	9	8915	9773.5044	1249.8681	994	CYP2A6	EGLN2,CYP2A7	CYP2A6	CYP2A6	0.6682	994	1
2_MACS_peak_5285_lociStitched	chr1	156809924	156818853	2	8912	13355.9982	1259.8819	995	NTRK1,INSRR	NTRK1,PEAR1,SH2D2A	INSRR	PEAR1	1.315	995	1
4_MACS_peak_11094_lociStitched	chr15	72950785	72960173	4	8910	9937.198	1242.0324	996	GOLGA6B	BBS4,HIGD2B	GOLGA6B	GOLGA6B	0.45430000000000004	996	1
2_MACS_peak_25376_lociStitched	chr21	44901970	44910966	2	8908	10368.7896	1112.8052	997		C21orf125,C21orf84	C21orf84	C21orf125	1.2749000000000001	997	1
10_MACS_peak_29587_lociStitched	chr4	7253184	7263647	10	8908	9255.5698	778.4472	998	SORCS2		SORCS2	SORCS2	0.6428	998	1
6_MACS_peak_35444_lociStitched	chr9	34551107	34560738	6	8907	12007.9308	969.8417	999	CNTFR	LOC415056,ENHO	LOC415056	LOC415056	0.9376	999	1
3_MACS_peak_32039_lociStitched	chr7	2559856	2569172	3	8906	12875.6436	715.4688	1000	LFNG	IQCE,C7orf27	LFNG	LFNG	0.9593	1000	1
4_MACS_peak_7134_lociStitched	chr11	1363481	1372967	4	8891	11809.1214	853.74	1001		LOC255512,BRSK2,TOLLIP	LOC255512	BRSK2	0.666	1001	1
3_MACS_peak_24980_lociStitched	chr20	62670607	62679904	3	8890	12872.6262	778.1589	1002	NCRNA00176,SOX18	TCEA2,OPRL1,RGS19,C20orf201	SOX18	SOX18	1.1556	1002	1
4_MACS_peak_1473_lociStitched	chr1	7289892	7299233	4	8879	10232.1314	785.5781	1003	CAMTA1		CAMTA1	CAMTA1	0.49019999999999997	1003	1
5_MACS_peak_2766_lociStitched	chr1	17992526	18002071	5	8878	9825.623	637.606	1004	ARHGEF10L		ACTL8	ACTL8	0.5369	1004	1
6_MACS_peak_36450_lociStitched	chr9	136027606	136037061	6	8877	9272.5185	881.206	1005	GBGT1	RALGDS,OBP2B	GBGT1	OBP2B	1.0209	1005	1
5_MACS_peak_8145_lociStitched	chr11	66327975	66337106	5	8874	10324.4217	884.7939	1006	ACTN3,CTSF	BBS1,CCS,RBM14,ZDHHC24,CCDC87	CTSF	CTSF	0.8131	1006	1
9_MACS_peak_6009_lociStitched	chr10	72669953	72680567	9	8874	10651.149	976.488	1007		PCBD1	PCBD1	NONE	NONE	1007	1
3_MACS_peak_36537_lociStitched	chr9	136183886	136192971	3	8865	9863.5845	974.8205	1008		RPL7A,SNORD24,SNORD36B,SNORD36A,SNORD36C,SURF2,ABO,SURF6,MED22,SURF1,SURF4	SURF6	ABO	0.7267	1008	1
5_MACS_peak_37189_lociStitched	chr9	138185300	138194994	5	8857	10525.7452	798.7856	1009			KIAA0649	KIAA0649	0.1272	1009	1
4_MACS_peak_17533_lociStitched	chr19	3261042	3270405	4	8848	11497.764	1250.8968	1010	CELF5		CELF5	CELF5	0.8967	1010	1
2_MACS_peak_26935_lociStitched	chr22	39240089	39248997	2	8837	11920.6856	853.3864	1011		DNAL4,NPTXR,CBX6	NPTXR	NPTXR	0.9909	1011	1
5_MACS_peak_19665_lociStitched	chr19	18899179	18908607	5	8830	11637.9232	956.942	1012	COMP	UPF1	COMP	COMP	0.8634000000000001	1012	1
4_MACS_peak_16217_lociStitched	chr17	76328021	76337629	4	8817	10910.8448	1097.2336	1013		PGS1,SOCS3	SOCS3	SOCS3	0.9443	1013	1
1_MACS_peak_11151_lociStitched	chr15	74361974	74370789	1	8816	10984.3715	1481.8015	1014	GOLGA6A		GOLGA6A	GOLGA6A	0.5339	1014	1
4_MACS_peak_29706_lociStitched	chr4	7479214	7488427	4	8803	9974.9151	493.8168	1015	SORCS2	MIR4274,PSAPL1	MIR4274	PSAPL1	0.8318	1015	1
6_MACS_peak_32665_lociStitched	chr7	100744100	100753762	6	8797	9813.6934	949.7746	1016		TRIM56,SERPINE1,AP1S1	TRIM56	SERPINE1	0.9913000000000001	1016	1
3_MACS_peak_27700_lociStitched	chr22	45339392	45348537	3	8785	9626.027	727.0275	1017	PHF21B		PHF21B	PHF21B	0.7624	1017	1
4_MACS_peak_7814_lociStitched	chr11	61515417	61524539	4	8778	10535.91	1101.9376	1018	C11orf9,DKFZP434K028	FEN1,MIR611,C11orf10	C11orf9	C11orf9	0.6652	1018	1
4_MACS_peak_16622_lociStitched	chr17	77828146	77837561	4	8770	11740.505	912.3135	1019		CBX4	CBX4	CBX4	0.6256999999999999	1019	1
5_MACS_peak_14776_lociStitched	chr17	41788545	41797784	5	8766	11679.0199	1056.9416	1020		MEOX1,SOST	SOST	MEOX1	0.8664000000000001	1020	1
9_MACS_peak_7889_lociStitched	chr11	64155489	64165641	9	8753	9490.0896	862.92	1021		CCDC88B,RPS6KA4,MIR1237	MIR1237	RPS6KA4	0.028899999999999995	1021	1
1_MACS_peak_12554_lociStitched	chr16	56665374	56674124	1	8751	13251	878.5	1022	MT1M,MT1JP,MT1A	MT3,MT2A,MT1L,MT1E,MT1DP,MT1B,MT1F,MT1H,MT1IP,MT1X,MT1G	MT1JP	MT1JP	1.1644	1022	1
6_MACS_peak_19368_lociStitched	chr19	17566829	17576231	6	8734	9522.3456	867.8046	1023	NXNL1	FAM125A,SLC27A1,PGLS,TMEM221	NXNL1	NXNL1	0.6872	1023	1
5_MACS_peak_24831_lociStitched	chr20	61922542	61931826	5	8730	11738.6896	778.9276	1024	COL20A1	FLJ16779,ARFGAP1,MIR4326,NKAIN4	COL20A1	FLJ16779	1.5375	1024	1
4_MACS_peak_15252_lociStitched	chr17	48334151	48343532	4	8726	9642.7299	823.6518	1025		TMEM92	TMEM92	TMEM92	0.5484	1025	1
5_MACS_peak_18915_lociStitched	chr19	14285850	14295153	5	8723	9489.9903	787.9641	1026	LPHN1	ASF1B	LPHN1	LPHN1	0.6858	1026	1
5_MACS_peak_25752_lociStitched	chr21	47454956	47464614	5	8715	12728.2782	1196.6262	1027			COL6A1	COL6A1	1.1081999999999999	1027	1
10_MACS_peak_19451_lociStitched	chr19	17795682	17805557	10	8707	9315.0875	834.4375	1028	UNC13A	MAP1S	UNC13A	UNC13A	0.7257	1028	1
8_MACS_peak_31823_lociStitched	chr7	1289390	1298866	8	8698	9306.3796	536.3416	1029		UNCX	UNCX	UNCX	0.4843	1029	1
7_MACS_peak_19559_lociStitched	chr19	18134623	18144229	7	8697	10144.8966	932.7426	1030		ARRDC2	ARRDC2	ARRDC2	1.0204	1030	1
10_MACS_peak_36359_lociStitched	chr9	135596019	135606687	10	8688	10131.3996	656.082	1031	C9orf98		DDX31	DDX31	NONE	1031	1
7_MACS_peak_26781_lociStitched	chr22	37567043	37576679	7	8680	10748.958	949.146	1032	C1QTNF6	IL2RB,SSTR3	C1QTNF6	IL2RB	0.8929	1032	1
4_MACS_peak_29975_lociStitched	chr4	8129576	8138495	4	8677	9220.4622	636.8166	1033	ABLIM2		ABLIM2	ABLIM2	0.616	1033	1
1_MACS_peak_26976_lociStitched	chr22	40018995	40027670	1	8676	11881.28	901.3325	1034	CACNA1I		CACNA1I	CACNA1I	0.8501000000000001	1034	1
3_MACS_peak_15065_lociStitched	chr17	46808707	46817462	3	8669	11742.206	862.3675	1035		NCRNA00253,PRAC,MIR3185,HOXB13	HOXB13	MIR3185	1.2942	1035	1
2_MACS_peak_7628_lociStitched	chr11	45680480	45689221	2	8665	11999.6448	870.6036	1036	CHST1		CHST1	CHST1	0.6712	1036	1
7_MACS_peak_14945_lociStitched	chr17	43865775	43875470	7	8662	9331.4375	868.672	1037	CRHR1	IMP5	CRHR1	CRHR1	0.8453	1037	1
1_MACS_peak_6397_lociStitched	chr10	102888610	102897256	1	8647	12688.8696	779.0046	1038	TLX1,TLX1NB		TLX1	TLX1	0.9685999999999999	1038	1
5_MACS_peak_9852_lociStitched	chr12	52397558	52406654	5	8646	11288.136	739.5048	1039	GRASP	NR4A1	GRASP	GRASP	0.8975	1039	1
7_MACS_peak_6547_lociStitched	chr10	126754128	126763524	7	8646	9430.7652	1185.7752	1040	CTBP2	CTBP2,MIR4296	MIR4296	MIR4296	0.6454	1040	1
7_MACS_peak_15876_lociStitched	chr17	72848823	72858724	7	8646	11309.9123	1181.1893	1041	GRIN2C,FDXR	FADS6	GRIN2C	FADS6	0.9007	1041	1
5_MACS_peak_36461_lociStitched	chr9	136044305	136053661	5	8641	9198.8192	900.0472	1042		RALGDS,GBGT1,OBP2B	GBGT1	OBP2B	1.0209	1042	1
2_MACS_peak_17630_lociStitched	chr19	3707826	3716792	2	8639	12849.1746	1278.5516	1043		TJP3,MRPL54,PIP5K1C,APBA3	PIP5K1C	TJP3	0.8734000000000001	1043	1
8_MACS_peak_683_lociStitched	chr1	3238914	3248774	8	8636	9497.152	650.76	1044	PRDM16		ARHGEF16	ARHGEF16	0.9657000000000001	1044	1
9_MACS_peak_27213_lociStitched	chr22	43828799	43838805	9	8615	10467.2766	730.438	1045	MPPED1		MPPED1	MPPED1	0.5825	1045	1
3_MACS_peak_27129_lociStitched	chr22	42920009	42928924	3	8614	11027.855	1419.268	1046		SERHL,SERHL2,RRP7A,RRP7B	RRP7A	SERHL	0.6261	1046	1
1_MACS_peak_7051_lociStitched	chr11	850067	858678	1	8612	12390.3679	716.4352	1047	TSPAN4	RPLP2,SNORA52,PNPLA2,EFCAB4A,CD151,LRDD,POLR2L	TSPAN4	TSPAN4	0.7383	1047	1
3_MACS_peak_17734_lociStitched	chr19	4544750	4553437	3	8603	12275.5997	1094.562	1048	SEMA6B	PLIN4,PLIN5,LRG1	LRG1	PLIN5	1.6521000000000001	1048	1
6_MACS_peak_21438_lociStitched	chr19	49031543	49040789	6	8603	9076.7982	803.4774	1049		SULT2B1,LMTK3	SULT2B1	SULT2B1	0.8614	1049	1
4_MACS_peak_35983_lociStitched	chr9	133063940	133073088	4	8601	9657.5436	717.2032	1050			NCS1	NCS1	1.0394999999999999	1050	1
1_MACS_peak_28687_lociStitched	chr3	50249470	50258068	1	8599	11443.938	847.7628	1051	SLC38A3	GNAT1,GNAI2,SEMA3B	SLC38A3	SLC38A3	1.1411	1051	1
5_MACS_peak_26950_lociStitched	chr22	39969035	39978445	5	8594	10858.199	863.838	1052	CACNA1I	RPS19BP1	CACNA1I	CACNA1I	0.8501000000000001	1052	1
2_MACS_peak_15063_lociStitched	chr17	46799471	46808122	2	8590	13486.909	1232.7675	1053	NCRNA00253,PRAC,MIR3185,HOXB13		MIR3185	MIR3185	1.2942	1053	1
5_MACS_peak_29717_lociStitched	chr4	7499802	7508899	5	8590	9679.208	987.0245	1054	SORCS2	MIR4274	MIR4274	MIR4274	0.715	1054	1
2_MACS_peak_11736_lociStitched	chr16	1055187	1063842	2	8586	10592.8545	584.2125	1055		SOX8,LMF1	SOX8	SOX8	1.1887	1055	1
2_MACS_peak_16159_lociStitched	chr17	75881971	75890577	2	8585	11619.8212	851.1334	1056		FLJ45079	FLJ45079	FLJ45079	0.7592	1056	1
4_MACS_peak_2127_lociStitched	chr1	11398538	11408302	4	8585	10285.3976	935.3912	1057			UBIAD1	NONE	NONE	1057	1
6_MACS_peak_7268_lociStitched	chr11	1786986	1796000	6	8576	9267.2934	868.9496	1058		LOC402778,CTSD,MOB2	MOB2	MOB2	0.7431	1058	1
2_MACS_peak_5707_lociStitched	chr1	234912029	234921090	2	8565	18165.4928	2727.361	1059			NCRNA00184	NCRNA00184	NONE	1059	1
4_MACS_peak_5690_lociStitched	chr1	228744195	228752991	4	8562	7849.5504	4134.12	1060		DUSP5P	DUSP5P	DUSP5P	0.261	1060	1
4_MACS_peak_21762_lociStitched	chr19	50964730	50973597	4	8558	9750.1532	893.7936	1061	MYBPC2,FAM71E1	SPIB,C19orf63,JOSD2,ASPDH	C19orf63	SPIB	0.36419999999999997	1061	1
2_MACS_peak_329_lociStitched	chr1	2399438	2408119	2	8547	11873.8718	631.9768	1062	PLCH2	PANK4	PLCH2	PLCH2	0.8040999999999999	1062	1
4_MACS_peak_5577_lociStitched	chr1	205420970	205429741	4	8534	12046.9685	1350.734	1063		CDK18,LEMD1,MIR135B	MIR135B	CDK18	0.48640000000000005	1063	1
4_MACS_peak_21078_lociStitched	chr19	46906513	46915358	4	8533	11079.247	737.673	1064	CCDC8		CCDC8	CCDC8	0.9559000000000001	1064	1
6_MACS_peak_6966_lociStitched	chr11	316570	325637	6	8528	9751.5585	643.757	1065	IFITM3	NLRP6,ATHL1,IFITM2,IFITM1,B4GALNT4,IFITM5	IFITM3	IFITM1	0.9907	1065	1
8_MACS_peak_16200_lociStitched	chr17	76295056	76305337	8	8510	9984.9072	871.8288	1066			SOCS3	SOCS3	0.9443	1066	1
3_MACS_peak_33226_lociStitched	chr7	155128707	155137369	3	8506	10672.4502	1044.6372	1067		INSIG1	INSIG1	NONE	NONE	1067	1
5_MACS_peak_3747_lociStitched	chr1	22685000	22694091	5	8502	9649.1874	638.1882	1068			ZBTB40	ZBTB40	NONE	1068	1
8_MACS_peak_27869_lociStitched	chr22	45954943	45964432	8	8496	9581.0433	692.697	1069	FBLN1		FBLN1	FBLN1	0.9198999999999999	1069	1
6_MACS_peak_13336_lociStitched	chr17	8260	17467	6	8493	9466.6374	859.9338	1070	DOC2B		DOC2B	DOC2B	0.7065	1070	1
3_MACS_peak_24039_lociStitched	chr20	56788980	56797797	3	8490	9529.4136	1061.5668	1071			C20orf85	C20orf85	NONE	1071	1
4_MACS_peak_7005_lociStitched	chr11	380462	389329	4	8490	10964.9322	748.3748	1072	B4GALNT4	PKP3,SIGIRR	PKP3	SIGIRR	0.8126	1072	1
9_MACS_peak_6747_lociStitched	chr10	134769508	134779941	9	8487	10142.9626	793.9513	1073		C10orf93	C10orf93	C10orf93	0.7203	1073	1
4_MACS_peak_18610_lociStitched	chr19	10622267	10631278	4	8478	10979.9035	770.4405	1074	S1PR5	ATG4D,MIR1238,KEAP1,KRI1,CDKN2D	S1PR5	S1PR5	0.7704	1074	1
3_MACS_peak_36097_lociStitched	chr9	133536320	133545042	3	8472	14149.7006	586.1184	1075	PRDM12	EXOSC2,ABL1	PRDM12	PRDM12	0.8124	1075	1
9_MACS_peak_8079_lociStitched	chr11	66081180	66091311	9	8468	9915.2097	843.9123	1076	CD248	RAB1B,CNIH2,TMEM151A,YIF1A,RIN1,BRMS1,B3GNT1,SLC29A2	CD248	SLC29A2	0.9227	1076	1
6_MACS_peak_11403_lociStitched	chr15	78152924	78162137	6	8461	9650.6175	833.7765	1077			LOC645752	LOC645752	0.2773	1077	1
6_MACS_peak_573_lociStitched	chr1	3013041	3022587	6	8460	9337.8972	607.1256	1078	PRDM16	MIR4251,FLJ42875	MIR4251	MIR4251	0.8749	1078	1
8_MACS_peak_2111_lociStitched	chr1	11370019	11379690	8	8457	9795.7559	970.9684	1079		UBIAD1,MTOR	UBIAD1	NONE	NONE	1079	1
