#30_0F2G_0229Kronos_MM1S-KB-24hr-2_H3K27me3_hs-dm_i19_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/30_0F2G_0229Kronos_MM1S-KB-24hr-2_H3K27me3_hs-dm_i19_ROSE/30_0F2G_0229Kronos_MM1S-KB-24hr-2_H3K27me3_hs-dm_i19_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam
#Using cutoff of 11762.613 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_3043_lociStitched	chr1	18688243	18689047	1	805	729.9516	51.5364	9278	0
1_MACS_peak_12639_lociStitched	chr16	75286346	75287146	1	801	740.4	43.6	9279	0
2_MACS_peak_28645_lociStitched	chr3	49704863	49705773	2	838	567.931	72.072	9280	0
2_MACS_peak_34090_lociStitched	chr8	7125925	7127140	2	834	590.733	69.984	9281	0
1_MACS_peak_29554_lociStitched	chr4	7211768	7212581	1	814	683.1639	50.2434	9282	0
1_MACS_peak_5121_lociStitched	chr1	142817890	142818725	1	836	805.3575	298.596	9283	0
1_MACS_peak_33753_lociStitched	chr7	158065357	158066162	1	806	714.357	44.5165	9284	0
2_MACS_peak_17037_lociStitched	chr18	12910748	12911880	2	774	874.3568	69.3916	9285	0
2_MACS_peak_7485_lociStitched	chr11	2417319	2418232	2	794	754.5945	30.8594	9286	0
2_MACS_peak_35965_lociStitched	chr9	133032155	133033336	2	801	805.2058	112.6674	9287	0
1_MACS_peak_21481_lociStitched	chr19	49150597	49151408	1	812	743.5248	104.2946	9288	0
2_MACS_peak_10715_lociStitched	chr14	104858266	104859169	2	808	680.4105	21.5817	9289	0
2_MACS_peak_13294_lociStitched	chr16	89124050	89124867	2	812	660.7896	22.7943	9290	0
1_MACS_peak_6509_lociStitched	chr10	126688891	126689696	1	806	784.231	117.047	9291	0
2_MACS_peak_5654_lociStitched	chr1	228126769	228127709	2	828	612.41	63.356	9292	0
1_MACS_peak_10191_lociStitched	chr12	56100756	56101549	1	794	812.2699	93.1775	9293	0
2_MACS_peak_3115_lociStitched	chr1	18918162	18919317	2	759	927.3495	73.1115	9294	0
1_MACS_peak_14476_lociStitched	chr17	35038709	35039507	1	799	757.5414	62.3238	9295	0
2_MACS_peak_32380_lociStitched	chr7	73300715	73301606	2	826	642.8565	88.0308	9296	0
1_MACS_peak_30697_lociStitched	chr5	140800972	140801774	1	803	767.6744	93.7538	9297	0
1_MACS_peak_28138_lociStitched	chr22	50065938	50066765	1	828	561.9465	22.329	9298	0
1_MACS_peak_27589_lociStitched	chr22	45141449	45142250	1	802	709.7661	35.4843	9299	0
2_MACS_peak_23473_lociStitched	chr20	43385855	43386913	2	781	847.8812	83.4762	9300	0
1_MACS_peak_21421_lociStitched	chr19	48993304	48994128	1	825	710.3704	158.4552	9301	0
1_MACS_peak_35788_lociStitched	chr9	132156146	132156965	1	820	623.0952	43.6527	9302	0
2_MACS_peak_31017_lociStitched	chr5	179806480	179807463	2	802	714.2478	44.9231	9303	0
2_MACS_peak_29425_lociStitched	chr4	6420281	6421267	2	796	743.1482	46.5392	9304	0
2_MACS_peak_26329_lociStitched	chr22	26629889	26631082	2	774	879.5989	91.3838	9305	0
2_MACS_peak_14288_lociStitched	chr17	20453935	20454860	2	822	639.6375	75.295	9306	0
2_MACS_peak_10845_lociStitched	chr14	105611680	105612638	2	810	702.5972	74.1492	9307	0
1_MACS_peak_5119_lociStitched	chr1	142795560	142796391	1	832	788.5359	288.7725	9308	0
2_MACS_peak_26377_lociStitched	chr22	27706949	27708093	2	756	889.2312	37.752	9309	0
1_MACS_peak_26562_lociStitched	chr22	31535012	31535816	1	805	740.7252	90.2892	9310	0
2_MACS_peak_35578_lociStitched	chr9	116919814	116920865	2	794	811.372	110.0397	9311	0
2_MACS_peak_12094_lociStitched	chr16	4183692	4184798	2	775	819.546	39.0418	9312	0
1_MACS_peak_23606_lociStitched	chr20	48124328	48125125	1	798	814.7731	133.6569	9313	0
1_MACS_peak_23178_lociStitched	chr20	30193372	30194167	1	796	879.6675	190.2435	9314	0
2_MACS_peak_20141_lociStitched	chr19	36326939	36327822	2	809	688.3868	61.9866	9315	0
1_MACS_peak_33472_lociStitched	chr7	156029745	156030536	1	792	762.4449	55.6864	9316	0
2_MACS_peak_29983_lociStitched	chr4	8150570	8151709	2	782	828.7364	79.5022	9317	0
1_MACS_peak_15060_lociStitched	chr17	46719067	46719899	1	833	570.336	84.864	9318	0
2_MACS_peak_33841_lociStitched	chr7	158349833	158350752	2	825	627.4932	91.2567	9319	0
2_MACS_peak_31728_lociStitched	chr6	167787624	167788749	2	814	677.1375	78.4125	9320	0
1_MACS_peak_20133_lociStitched	chr19	36313411	36314222	1	812	703.4614	94.9681	9321	0
1_MACS_peak_1580_lociStitched	chr1	7508959	7509765	1	807	648.427	15.5558	9322	0
1_MACS_peak_32978_lociStitched	chr7	142552907	142553702	1	796	812.331	127.359	9323	0
1_MACS_peak_34881_lociStitched	chr8	143278850	143279672	1	823	638.5296	93.8724	9324	0
2_MACS_peak_22540_lociStitched	chr2	85360855	85361776	2	789	764.7984	49.6419	9325	0
1_MACS_peak_31296_lociStitched	chr6	32381251	32382085	1	835	609.4038	145.3662	9326	0
2_MACS_peak_34807_lociStitched	chr8	143121752	143122705	2	826	579.6146	56.9894	9327	0
1_MACS_peak_6856_lociStitched	chr10	134975732	134976518	1	787	796.0608	74.4342	9328	0
2_MACS_peak_22309_lociStitched	chr2	597591	598595	2	797	736.2332	61.1436	9329	0
2_MACS_peak_30099_lociStitched	chr4	8576220	8577147	2	796	743.3613	64.3338	9330	0
2_MACS_peak_22035_lociStitched	chr19	55151683	55152611	2	816	647.0016	69.136	9331	0
2_MACS_peak_31852_lociStitched	chr7	1341168	1341995	2	815	661.7654	78.9785	9332	0
2_MACS_peak_8824_lociStitched	chr11	70628611	70629516	2	789	815.6765	106.6995	9333	0
1_MACS_peak_9198_lociStitched	chr11	117458133	117458951	1	819	649.1648	90.9616	9334	0
2_MACS_peak_30490_lociStitched	chr5	1399673	1400576	2	801	706.9587	53.9091	9335	0
1_MACS_peak_13251_lociStitched	chr16	88612653	88613452	1	800	687.939	30.6017	9336	0
1_MACS_peak_8675_lociStitched	chr11	70101035	70101836	1	802	697.5108	51.3441	9337	0
1_MACS_peak_31650_lociStitched	chr6	137242503	137243301	1	799	717.003	58.4136	9338	0
1_MACS_peak_1962_lociStitched	chr1	9703739	9704514	1	776	839.8675	81.22	9339	0
2_MACS_peak_18863_lociStitched	chr19	13731463	13732470	2	826	526.5603	19.5358	9340	0
1_MACS_peak_20339_lociStitched	chr19	39541471	39542291	1	821	591.548	53.956	9341	0
1_MACS_peak_20031_lociStitched	chr19	35792522	35793325	1	804	688.8134	58.4584	9342	0
1_MACS_peak_6675_lociStitched	chr10	134299826	134300568	1	743	949.76	73.458	9343	0
1_MACS_peak_27406_lociStitched	chr22	44811373	44812199	1	827	541.2778	43.778	9344	0
1_MACS_peak_9547_lociStitched	chr12	330720	331521	1	802	687.3381	48.7809	9345	0
1_MACS_peak_32276_lociStitched	chr7	44257184	44257997	1	814	613.0833	37.7232	9346	0
1_MACS_peak_20944_lociStitched	chr19	46156734	46157538	1	805	755.358	134.5092	9347	0
2_MACS_peak_6276_lociStitched	chr10	102376168	102377161	2	770	834.0207	58.8849	9348	0
1_MACS_peak_35620_lociStitched	chr9	126755632	126756454	1	823	568.5774	52.6902	9349	0
2_MACS_peak_30728_lociStitched	chr5	170059178	170060194	2	789	784.1488	89.916	9350	0
2_MACS_peak_10668_lociStitched	chr14	104600225	104601092	2	778	785.3286	43.7835	9351	0
1_MACS_peak_10236_lociStitched	chr12	96095010	96095831	1	822	660.4124	139.3237	9352	0
1_MACS_peak_18624_lociStitched	chr19	11332276	11333080	1	805	699.5604	83.2944	9353	0
1_MACS_peak_3842_lociStitched	chr1	22987662	22988446	1	785	747.152	38.1808	9354	0
1_MACS_peak_12446_lociStitched	chr16	31182960	31183763	1	804	721.094	102.8643	9355	0
1_MACS_peak_2553_lociStitched	chr1	17532032	17532830	1	799	733.2822	90.0144	9356	0
1_MACS_peak_35648_lociStitched	chr9	127539349	127540110	1	762	830.4793	29.8312	9357	0
1_MACS_peak_25448_lociStitched	chr21	45824545	45825354	1	810	755.1206	169.89	9358	0
2_MACS_peak_30095_lociStitched	chr4	8555797	8556617	2	794	746.774	81.18	9359	0
1_MACS_peak_21627_lociStitched	chr19	49902537	49903337	1	801	676.88	46.24	9360	0
2_MACS_peak_2906_lociStitched	chr1	18346618	18347740	2	819	599.9334	68.2176	9361	0
2_MACS_peak_35133_lociStitched	chr8	144163677	144164724	2	774	803.5725	51.8265	9362	0
1_MACS_peak_24305_lociStitched	chr20	58036046	58036839	1	794	723.0574	58.7613	9363	0
1_MACS_peak_8359_lociStitched	chr11	69205442	69206249	1	808	671.1819	78.0369	9364	0
2_MACS_peak_297_lociStitched	chr1	2245116	2246038	2	799	707.0818	68.5046	9365	0
1_MACS_peak_11480_lociStitched	chr15	82608314	82609137	1	824	556.4303	58.7622	9366	0
1_MACS_peak_1779_lociStitched	chr1	8205720	8206521	1	802	678.2868	55.269	9367	0
1_MACS_peak_27029_lociStitched	chr22	42368383	42369197	1	815	650.9558	99.5522	9368	0
2_MACS_peak_21834_lociStitched	chr19	51243542	51244353	2	800	695.5947	66.2587	9369	0
1_MACS_peak_6656_lociStitched	chr10	134198260	134199049	1	790	728.6415	52.3107	9370	0
1_MACS_peak_12400_lociStitched	chr16	29903590	29904389	1	800	712.3884	84.2945	9371	0
1_MACS_peak_15662_lociStitched	chr17	72242300	72243090	1	791	806.116	135.722	9372	0
2_MACS_peak_6814_lociStitched	chr10	134861635	134862610	2	767	808.275	36.3675	9373	0
2_MACS_peak_8741_lociStitched	chr11	70385030	70385933	2	799	707.8617	77.0259	9374	0
1_MACS_peak_8059_lociStitched	chr11	65083234	65084036	1	803	736.7974	127.117	9375	0
1_MACS_peak_9268_lociStitched	chr11	118008341	118009150	1	810	656.1799	84.7832	9376	0
1_MACS_peak_8718_lociStitched	chr11	70337693	70338479	1	787	727.836	41.9724	9377	0
1_MACS_peak_22655_lociStitched	chr2	128179810	128180606	1	797	688.54	49.8296	9378	0
1_MACS_peak_10074_lociStitched	chr12	53234383	53235185	1	803	689.2388	81.9644	9379	0
2_MACS_peak_20404_lociStitched	chr19	40086217	40087151	2	786	774.286	84.994	9380	0
2_MACS_peak_9945_lociStitched	chr12	52751945	52752907	2	788	746.8968	66.7628	9381	0
2_MACS_peak_19979_lociStitched	chr19	35554471	35555522	2	803	763.6566	157.1245	9382	0
2_MACS_peak_13283_lociStitched	chr16	89108880	89109868	2	793	671.0496	15.4128	9383	0
1_MACS_peak_17452_lociStitched	chr19	3076039	3076836	1	798	764.8809	134.0554	9384	0
2_MACS_peak_31205_lociStitched	chr6	30850972	30851954	2	790	770.379	101.637	9385	0
1_MACS_peak_29280_lociStitched	chr4	3782048	3782848	1	801	635.68	22.96	9386	0
1_MACS_peak_13073_lociStitched	chr16	87627035	87627835	1	801	618.24	6.8	9387	0
1_MACS_peak_35694_lociStitched	chr9	129427515	129428327	1	813	645.7024	100.7692	9388	0
2_MACS_peak_33953_lociStitched	chr8	1705363	1706414	2	791	764.077	105.6255	9389	0
2_MACS_peak_34652_lociStitched	chr8	142633096	142633954	2	775	772.2	43.0716	9390	0
2_MACS_peak_7834_lociStitched	chr11	61667027	61667939	2	793	762.6144	115.9152	9391	0
2_MACS_peak_25630_lociStitched	chr21	46662069	46662998	2	806	704.8323	125.415	9392	0
1_MACS_peak_9509_lociStitched	chr12	84173	84990	1	818	648.2078	139.7887	9393	0
1_MACS_peak_17328_lociStitched	chr19	2360186	2360913	1	728	947.8626	50.8173	9394	0
1_MACS_peak_15600_lociStitched	chr17	72024413	72025210	1	798	698.4111	79.2218	9395	0
2_MACS_peak_17797_lociStitched	chr19	5224188	5225019	2	818	581.6169	76.7844	9396	0
2_MACS_peak_35996_lociStitched	chr9	133239492	133240365	2	773	772.7796	39.8961	9397	0
1_MACS_peak_24131_lociStitched	chr20	57349013	57349812	1	800	626.416	19.4956	9398	0
2_MACS_peak_24354_lociStitched	chr20	58218778	58219733	2	796	705.554	78.31	9399	0
1_MACS_peak_5375_lociStitched	chr1	168690558	168691327	1	770	841.3629	97.1247	9400	0
1_MACS_peak_3415_lociStitched	chr1	20652736	20653523	1	788	718.9245	54.6178	9401	0
2_MACS_peak_3031_lociStitched	chr1	18673214	18674355	2	752	833.7287	21.4508	9402	0
2_MACS_peak_7523_lociStitched	chr11	3603528	3604538	2	792	729.725	84.739	9403	0
1_MACS_peak_7790_lociStitched	chr11	61429434	61430240	1	807	648.1852	82.0508	9404	0
1_MACS_peak_12229_lociStitched	chr16	25033234	25033998	1	765	825.2728	63.3356	9405	0
1_MACS_peak_3659_lociStitched	chr1	22209955	22210775	1	821	600.404	120.54	9406	0
2_MACS_peak_20559_lociStitched	chr19	41652423	41653471	2	796	691.68	67.8056	9407	0
2_MACS_peak_23843_lociStitched	chr20	56323651	56324525	2	808	636.3594	76.912	9408	0
2_MACS_peak_24129_lociStitched	chr20	57346650	57347566	2	790	743.0592	90.3176	9409	0
1_MACS_peak_7862_lociStitched	chr11	63536760	63537539	1	780	805.1744	108.2031	9410	0
1_MACS_peak_12943_lociStitched	chr16	85559123	85559906	1	784	689.5881	10.5705	9411	0
1_MACS_peak_18939_lociStitched	chr19	14332381	14333179	1	799	666.1704	60.1692	9412	0
2_MACS_peak_29430_lociStitched	chr4	6433324	6434263	2	794	769.041	139.1598	9413	0
1_MACS_peak_25221_lociStitched	chr21	43637820	43638619	1	800	720.0588	121.2083	9414	0
1_MACS_peak_22761_lociStitched	chr2	217235799	217236584	1	786	720.316	52.5165	9415	0
2_MACS_peak_22068_lociStitched	chr19	55388583	55389830	2	771	820.4013	88.7864	9416	0
1_MACS_peak_23312_lociStitched	chr20	31860965	31861752	1	788	708.3	54.1456	9417	0
2_MACS_peak_34691_lociStitched	chr8	142699366	142700177	2	809	611.7373	69.9893	9418	0
2_MACS_peak_36263_lociStitched	chr9	135131163	135132223	2	791	732.566	95.506	9419	0
1_MACS_peak_30904_lociStitched	chr5	176816952	176817772	1	821	642.388	180.482	9420	0
1_MACS_peak_33272_lociStitched	chr7	155247211	155248008	1	798	647.7219	53.5584	9421	0
1_MACS_peak_37143_lociStitched	chr9	138084234	138085047	1	814	570.4821	69.8367	9422	0
2_MACS_peak_37987_lociStitched	chrX	153485429	153486479	2	797	616.665	18.375	9423	0
1_MACS_peak_4837_lociStitched	chr1	37337548	37338343	1	796	714.069	111.3795	9424	0
1_MACS_peak_2236_lociStitched	chr1	11669483	11670269	1	787	679.6542	32.3832	9425	0
1_MACS_peak_26022_lociStitched	chr22	20784913	20785735	1	823	528.6282	93.5436	9426	0
1_MACS_peak_18316_lociStitched	chr19	8102619	8103423	1	805	682.6764	131.052	9427	0
2_MACS_peak_24415_lociStitched	chr20	60090902	60091908	2	774	751.3814	47.8856	9428	0
1_MACS_peak_33876_lociStitched	chr7	158950593	158951396	1	804	656.4525	103.1052	9429	0
1_MACS_peak_31420_lociStitched	chr6	33952484	33953298	1	815	536.7516	51.1192	9430	0
1_MACS_peak_1102_lociStitched	chr1	5555350	5556139	1	790	663.8646	36.9252	9431	0
1_MACS_peak_14745_lociStitched	chr17	41732080	41732872	1	793	699.2568	88.3872	9432	0
1_MACS_peak_8355_lociStitched	chr11	68987846	68988629	1	784	683.8722	29.754	9433	0
2_MACS_peak_35407_lociStitched	chr8	145860838	145862101	2	777	707.0274	20.9658	9434	0
1_MACS_peak_2475_lociStitched	chr1	17220923	17221740	1	818	599.1878	138.3181	9435	0
1_MACS_peak_8878_lociStitched	chr11	70811898	70812703	1	806	606.8895	69.9545	9436	0
2_MACS_peak_957_lociStitched	chr1	4458321	4459449	2	762	847.8048	101.7456	9437	0
2_MACS_peak_7544_lociStitched	chr11	17250748	17251582	2	786	722.4942	82.2324	9438	0
1_MACS_peak_24807_lociStitched	chr20	61776436	61777210	1	775	762.8544	72.0594	9439	0
2_MACS_peak_34164_lociStitched	chr8	7583606	7584516	2	818	500.045	46.228	9440	0
1_MACS_peak_20676_lociStitched	chr19	42269576	42270368	1	793	679.932	76.7448	9441	0
2_MACS_peak_33798_lociStitched	chr7	158247304	158248254	2	815	521.36	48.45	9442	0
2_MACS_peak_6671_lociStitched	chr10	134293526	134294474	2	803	611.2704	64.5588	9443	0
1_MACS_peak_14782_lociStitched	chr17	41821050	41821836	1	787	732.0804	100.6866	9444	0
1_MACS_peak_6033_lociStitched	chr10	72828539	72829251	1	713	946.3904	32.4672	9445	0
1_MACS_peak_6573_lociStitched	chr10	126782658	126783455	1	798	643.2587	70.8533	9446	0
2_MACS_peak_11121_lociStitched	chr15	74111323	74112239	2	778	729.6856	59.3568	9447	0
1_MACS_peak_6254_lociStitched	chr10	99608384	99609192	1	809	580.0632	75.4672	9448	0
1_MACS_peak_2199_lociStitched	chr1	11537623	11538418	1	796	636.636	57.0015	9449	0
2_MACS_peak_7300_lociStitched	chr11	1900322	1901480	2	759	819.285	69.3642	9450	0
2_MACS_peak_14699_lociStitched	chr17	41637587	41638471	2	790	699.5092	88.9304	9451	0
2_MACS_peak_37090_lociStitched	chr9	137986623	137987805	2	779	721.7292	58.0362	9452	0
2_MACS_peak_17410_lociStitched	chr19	3002466	3003368	2	794	692.3752	105.1732	9453	0
1_MACS_peak_23607_lociStitched	chr20	48129327	48130103	1	777	761.1784	90.8696	9454	0
1_MACS_peak_5549_lociStitched	chr1	204947764	204948561	1	798	630.5067	67.1074	9455	0
2_MACS_peak_32348_lociStitched	chr7	73054742	73055906	2	744	857.1696	53.6604	9456	0
2_MACS_peak_4796_lociStitched	chr1	37203734	37204733	2	787	710.1891	89.4105	9457	0
2_MACS_peak_6466_lociStitched	chr10	122727413	122728334	2	788	670.9485	57.2862	9458	0
2_MACS_peak_2217_lociStitched	chr1	11599678	11600692	2	731	920.0022	74.3262	9459	0
1_MACS_peak_9733_lociStitched	chr12	6029991	6030772	1	782	696.4958	55.7634	9460	0
2_MACS_peak_12084_lociStitched	chr16	4057757	4058963	2	773	752.7852	70.551	9461	0
2_MACS_peak_4853_lociStitched	chr1	37420776	37421769	2	770	727.3725	32.2725	9462	0
1_MACS_peak_10642_lociStitched	chr14	103570708	103571480	1	773	702.9832	21.5388	9463	0
1_MACS_peak_30519_lociStitched	chr5	1702730	1703528	1	799	637.7616	88.0194	9464	0
1_MACS_peak_19199_lociStitched	chr19	15925865	15926665	1	801	629.6	92.72	9465	0
1_MACS_peak_19735_lociStitched	chr19	29379135	29379913	1	779	712.1812	60.6062	9466	0
1_MACS_peak_8265_lociStitched	chr11	67981895	67982702	1	808	637.3686	144.3723	9467	0
2_MACS_peak_4525_lociStitched	chr1	30918493	30919341	2	776	694.8512	29.68	9468	0
1_MACS_peak_15659_lociStitched	chr17	72237438	72238172	1	735	859.4406	30.828	9469	0
2_MACS_peak_1348_lociStitched	chr1	6793789	6794853	2	764	799.596	81.8216	9470	0
2_MACS_peak_11715_lociStitched	chr16	1004602	1005717	2	783	718.06	86.524	9471	0
2_MACS_peak_15112_lociStitched	chr17	47235467	47236358	2	793	645.5295	65.3103	9472	0
1_MACS_peak_30565_lociStitched	chr5	1872935	1873709	1	775	691.182	23.3748	9473	0
1_MACS_peak_4072_lociStitched	chr1	29190546	29191345	1	800	591.8992	52.9737	9474	0
1_MACS_peak_25920_lociStitched	chr22	19996724	19997508	1	785	680.1984	62.8768	9475	0
2_MACS_peak_14961_lociStitched	chr17	43891204	43892054	2	805	575.535	70.89	9476	0
1_MACS_peak_33666_lociStitched	chr7	157601995	157602768	1	774	751.6652	83.6386	9477	0
2_MACS_peak_4546_lociStitched	chr1	30989349	30990511	2	769	766.8038	76.9244	9478	0
2_MACS_peak_18902_lociStitched	chr19	14175508	14176457	2	770	754.0754	68.7076	9479	0
1_MACS_peak_12009_lociStitched	chr16	3172933	3173751	1	819	520.0844	116.974	9480	0
1_MACS_peak_10339_lociStitched	chr13	112987019	112987814	1	796	626.8575	72.2655	9481	0
1_MACS_peak_2238_lociStitched	chr1	11673373	11674165	1	793	589.248	19.7208	9482	0
1_MACS_peak_20291_lociStitched	chr19	39019363	39020155	1	793	608.256	39.204	9483	0
1_MACS_peak_18061_lociStitched	chr19	6150106	6150878	1	773	731.2384	63.0724	9484	0
1_MACS_peak_14132_lociStitched	chr17	9549116	9549901	1	786	627.529	23.55	9485	0
1_MACS_peak_4771_lociStitched	chr1	37047418	37048162	1	745	841.1664	58.9248	9486	0
1_MACS_peak_34171_lociStitched	chr8	7589647	7590462	1	816	490.793	73.024	9487	0
2_MACS_peak_27990_lociStitched	chr22	46804209	46805284	2	767	772.8175	79.98	9488	0
2_MACS_peak_34275_lociStitched	chr8	21635923	21637049	2	747	867.9208	95.147	9489	0
1_MACS_peak_34970_lociStitched	chr8	143636385	143637143	1	759	747.4638	23.9528	9490	0
1_MACS_peak_37604_lociStitched	chr9	140048082	140048876	1	795	625.672	76.224	9491	0
1_MACS_peak_25602_lociStitched	chr21	46527426	46528235	1	810	651.1641	197.0724	9492	0
1_MACS_peak_35075_lociStitched	chr8	143957143	143957932	1	790	608.0823	32.9802	9493	0
1_MACS_peak_14600_lociStitched	chr17	38608781	38609550	1	770	719.3995	45.8324	9494	0
1_MACS_peak_14659_lociStitched	chr17	41392334	41393116	1	783	757.8362	147.4852	9495	0
1_MACS_peak_12789_lociStitched	chr16	85227451	85228229	1	779	650.7192	20.617	9496	0
1_MACS_peak_7026_lociStitched	chr11	524238	525040	1	803	554.984	60.0698	9497	0
2_MACS_peak_26887_lociStitched	chr22	38001152	38002054	2	789	674.3352	98.0474	9498	0
1_MACS_peak_1762_lociStitched	chr1	8138805	8139579	1	775	706.4298	59.598	9499	0
1_MACS_peak_5746_lociStitched	chr1	247571588	247572392	1	805	588.3672	108.8616	9500	0
1_MACS_peak_20488_lociStitched	chr19	41387286	41388057	1	772	698.2176	38.7042	9501	0
1_MACS_peak_10587_lociStitched	chr14	101176930	101177691	1	762	726.8311	23.8193	9502	0
2_MACS_peak_3336_lociStitched	chr1	20530021	20530948	2	776	720.4644	81.1125	9503	0
1_MACS_peak_12527_lociStitched	chr16	49887706	49888513	1	808	527.4552	71.2581	9504	0
1_MACS_peak_24559_lociStitched	chr20	60397327	60398103	1	777	652.616	21.6504	9505	0
1_MACS_peak_2843_lociStitched	chr1	18145331	18146101	1	771	735.658	76.384	9506	0
2_MACS_peak_34964_lociStitched	chr8	143630427	143631549	2	768	748.4862	75.9594	9507	0
2_MACS_peak_15491_lociStitched	chr17	71503298	71504466	2	739	912.5584	122.4064	9508	0
2_MACS_peak_31389_lociStitched	chr6	33903950	33905002	2	761	817.8248	114.9836	9509	0
1_MACS_peak_11085_lociStitched	chr15	69591822	69592612	1	791	620.545	63.99	9510	0
1_MACS_peak_8137_lociStitched	chr11	66222822	66223575	1	754	781.6893	51.204	9511	0
1_MACS_peak_23797_lociStitched	chr20	56122269	56123024	1	756	787.3895	65.3075	9512	0
1_MACS_peak_28303_lociStitched	chr3	10373880	10374666	1	787	632.8872	59.1858	9513	0
1_MACS_peak_30466_lociStitched	chr5	1120458	1121220	1	763	718.4898	29.0322	9514	0
1_MACS_peak_13776_lociStitched	chr17	4643496	4644259	1	764	779.4045	94.6883	9515	0
1_MACS_peak_31822_lociStitched	chr7	1287849	1288607	1	759	773.2358	67.462	9516	0
2_MACS_peak_21193_lociStitched	chr19	47870892	47871761	2	777	729.96	107.5822	9517	0
1_MACS_peak_17067_lociStitched	chr18	60188394	60189191	1	798	571.2099	64.6367	9518	0
1_MACS_peak_27180_lociStitched	chr22	43700036	43700813	1	778	701.2425	84.9261	9519	0
1_MACS_peak_27281_lociStitched	chr22	44295425	44296185	1	761	746.016	51.832	9520	0
1_MACS_peak_34295_lociStitched	chr8	21991652	21992427	1	776	694.4775	71.455	9521	0
1_MACS_peak_6658_lociStitched	chr10	134211725	134212487	1	763	720.2424	38.5572	9522	0
1_MACS_peak_16171_lociStitched	chr17	75917113	75917897	1	785	691.88	117.4432	9523	0
1_MACS_peak_18145_lociStitched	chr19	6875869	6876672	1	804	556.479	98.6887	9524	0
1_MACS_peak_8295_lociStitched	chr11	68735944	68736699	1	756	770.402	60.6265	9525	0
2_MACS_peak_24505_lociStitched	chr20	60299266	60300368	2	735	893.171	101.4942	9526	0
1_MACS_peak_29066_lociStitched	chr4	49230	50015	1	786	804.939	238.483	9527	0
2_MACS_peak_24247_lociStitched	chr20	57927673	57928535	2	790	606.0722	62.4088	9528	0
1_MACS_peak_27661_lociStitched	chr22	45278634	45279404	1	771	677.215	35.189	9529	0
2_MACS_peak_16736_lociStitched	chr17	78140678	78141487	2	795	599.3072	85.754	9530	0
1_MACS_peak_26281_lociStitched	chr22	25631971	25632756	1	786	647.3895	82.0325	9531	0
2_MACS_peak_37746_lociStitched	chr9	140948522	140949332	2	792	584.577	55.161	9532	0
2_MACS_peak_15411_lociStitched	chr17	64974180	64975154	2	755	762.9342	52.0116	9533	0
1_MACS_peak_28065_lociStitched	chr22	49284586	49285371	1	786	572.1865	9.106	9534	0
1_MACS_peak_26232_lociStitched	chr22	25208646	25209424	1	779	667.8352	68.075	9535	0
