GENE_ID	locusLine	bin_1_MM.1S.jin.bam
1_MACS_peak_15799_lociStitched	chr2(.):12866007-12866380	0.6292
1_MACS_peak_15800_lociStitched	chr2(.):12867486-12867835	0.6162
1_MACS_peak_15801_lociStitched	chr2(.):12868756-12869426	0.592
2_MACS_peak_15802_lociStitched	chr2(.):13662267-13665260	1.7839
3_MACS_peak_15804_lociStitched	chr2(.):13681757-13684604	0.917
2_MACS_peak_15807_lociStitched	chr2(.):13689590-13691464	0.7957
2_MACS_peak_15809_lociStitched	chr2(.):13699506-13701326	0.6014
1_MACS_peak_15811_lociStitched	chr2(.):15282540-15282976	0.5788
1_MACS_peak_15812_lociStitched	chr2(.):15700800-15701543	1.1412
1_MACS_peak_15813_lociStitched	chr2(.):15731546-15732657	1.8275
1_MACS_peak_15814_lociStitched	chr2(.):16056630-16057191	0.8716
2_MACS_peak_15815_lociStitched	chr2(.):16079969-16081212	0.9311
1_MACS_peak_15817_lociStitched	chr2(.):16196070-16196561	0.607
1_MACS_peak_15818_lociStitched	chr2(.):16893975-16894285	0.5986
1_MACS_peak_15819_lociStitched	chr2(.):17490407-17490822	0.5223
1_MACS_peak_15820_lociStitched	chr2(.):17537128-17537925	0.8149
2_MACS_peak_15821_lociStitched	chr2(.):17554154-17557585	1.6909
2_MACS_peak_15823_lociStitched	chr2(.):17567476-17569200	0.6768
2_MACS_peak_15825_lociStitched	chr2(.):17829750-17830974	0.6972
1_MACS_peak_15827_lociStitched	chr2(.):17934421-17936085	2.2451
2_MACS_peak_15828_lociStitched	chr2(.):18059403-18060426	0.7017
1_MACS_peak_15830_lociStitched	chr2(.):18286148-18286595	0.6931
1_MACS_peak_15831_lociStitched	chr2(.):18548026-18548376	0.5895
1_MACS_peak_15832_lociStitched	chr2(.):18740754-18742014	2.655
1_MACS_peak_15833_lociStitched	chr2(.):19547170-19548245	1.3639
1_MACS_peak_15834_lociStitched	chr2(.):19759633-19760134	0.7748
2_MACS_peak_15835_lociStitched	chr2(.):20100184-20102334	1.799
2_MACS_peak_15837_lociStitched	chr2(.):20250632-20252001	1.3765
1_MACS_peak_15839_lociStitched	chr2(.):20305102-20305430	0.4797
3_MACS_peak_15840_lociStitched	chr2(.):20328534-20331244	1.5443
2_MACS_peak_15843_lociStitched	chr2(.):20335232-20336109	0.6234
1_MACS_peak_15845_lociStitched	chr2(.):20350634-20351202	0.9
1_MACS_peak_15846_lociStitched	chr2(.):20397506-20397880	0.5055
4_MACS_peak_15847_lociStitched	chr2(.):20404120-20418366	2.2865
2_MACS_peak_15851_lociStitched	chr2(.):20420869-20426155	1.8788
3_MACS_peak_15853_lociStitched	chr2(.):20471631-20473891	0.8601
1_MACS_peak_15856_lociStitched	chr2(.):20549708-20551762	2.7502
1_MACS_peak_15857_lociStitched	chr2(.):20574898-20575308	0.9737
2_MACS_peak_15858_lociStitched	chr2(.):20618219-20619880	1.0959
1_MACS_peak_15860_lociStitched	chr2(.):20623525-20626034	2.2083
2_MACS_peak_15861_lociStitched	chr2(.):20627986-20630173	1.2986
2_MACS_peak_15863_lociStitched	chr2(.):20645981-20647838	2.1908
2_MACS_peak_15865_lociStitched	chr2(.):20706024-20707979	1.3252
1_MACS_peak_15867_lociStitched	chr2(.):20709912-20710291	0.6801
3_MACS_peak_15868_lociStitched	chr2(.):20775183-20778401	1.3879
1_MACS_peak_15871_lociStitched	chr2(.):20794380-20796379	1.4601
1_MACS_peak_15872_lociStitched	chr2(.):20813761-20814161	0.8039
2_MACS_peak_15873_lociStitched	chr2(.):20850241-20851534	1.3763
3_MACS_peak_15875_lociStitched	chr2(.):20875645-20877907	0.9009
1_MACS_peak_15878_lociStitched	chr2(.):20937510-20937859	0.7855
1_MACS_peak_15879_lociStitched	chr2(.):21021817-21023286	1.9906
2_MACS_peak_15880_lociStitched	chr2(.):23043210-23045091	0.6788
1_MACS_peak_15882_lociStitched	chr2(.):23045602-23045894	0.6203
1_MACS_peak_15883_lociStitched	chr2(.):24148994-24150801	2.3537
1_MACS_peak_15884_lociStitched	chr2(.):24162871-24164296	1.5445
1_MACS_peak_15885_lociStitched	chr2(.):24269851-24270277	0.8415
1_MACS_peak_15886_lociStitched	chr2(.):24298795-24299327	1.1894
1_MACS_peak_15887_lociStitched	chr2(.):24306415-24307337	1.4841
1_MACS_peak_15888_lociStitched	chr2(.):24345875-24346947	1.2054
1_MACS_peak_15889_lociStitched	chr2(.):24582680-24583825	2.3089
2_MACS_peak_15890_lociStitched	chr2(.):24714078-24714792	1.6692
1_MACS_peak_15892_lociStitched	chr2(.):24836178-24836526	0.746
1_MACS_peak_15893_lociStitched	chr2(.):25015616-25017078	2.5118
2_MACS_peak_15894_lociStitched	chr2(.):25070303-25072042	0.8545
1_MACS_peak_15896_lociStitched	chr2(.):25142066-25143741	1.0447
1_MACS_peak_15897_lociStitched	chr2(.):25153490-25154046	0.8935
1_MACS_peak_15898_lociStitched	chr2(.):25193777-25195770	1.7731
1_MACS_peak_15899_lociStitched	chr2(.):25475239-25475662	0.7399
1_MACS_peak_15900_lociStitched	chr2(.):25517684-25518663	1.3079
2_MACS_peak_15901_lociStitched	chr2(.):25599357-25600770	1.3627
2_MACS_peak_15903_lociStitched	chr2(.):25624482-25627307	1.4594
1_MACS_peak_15905_lociStitched	chr2(.):25633940-25634734	0.7306
2_MACS_peak_15906_lociStitched	chr2(.):25641154-25645071	1.4276
1_MACS_peak_15908_lociStitched	chr2(.):25653740-25654591	0.985
1_MACS_peak_15909_lociStitched	chr2(.):25683634-25683997	0.6927
1_MACS_peak_15910_lociStitched	chr2(.):25706725-25707060	0.5888
1_MACS_peak_15911_lociStitched	chr2(.):25736979-25737637	1.2594
2_MACS_peak_15912_lociStitched	chr2(.):25814479-25816082	0.7665
1_MACS_peak_15914_lociStitched	chr2(.):25824742-25825220	0.6958
2_MACS_peak_15915_lociStitched	chr2(.):25895529-25897034	1.2476
2_MACS_peak_15917_lociStitched	chr2(.):25965106-25967876	1.4008
1_MACS_peak_15919_lociStitched	chr2(.):25971995-25973300	0.9794
1_MACS_peak_15920_lociStitched	chr2(.):26074485-26074936	1.2379
1_MACS_peak_15921_lociStitched	chr2(.):26100346-26101478	2.8216
1_MACS_peak_15922_lociStitched	chr2(.):26204720-26205686	1.0955
1_MACS_peak_15923_lociStitched	chr2(.):26214271-26214580	0.9397
1_MACS_peak_15924_lociStitched	chr2(.):26240735-26241176	0.678
2_MACS_peak_15925_lociStitched	chr2(.):26255996-26257708	1.6395
3_MACS_peak_15927_lociStitched	chr2(.):26290287-26292692	1.1244
2_MACS_peak_15930_lociStitched	chr2(.):26407280-26408230	0.5493
3_MACS_peak_15932_lociStitched	chr2(.):26465340-26468819	1.654
3_MACS_peak_15935_lociStitched	chr2(.):26549733-26552240	0.7459
2_MACS_peak_15938_lociStitched	chr2(.):26568124-26570270	1.452
1_MACS_peak_15940_lociStitched	chr2(.):26634703-26635805	1.0971
1_MACS_peak_15941_lociStitched	chr2(.):26987083-26987737	1.2272
1_MACS_peak_15942_lociStitched	chr2(.):27008865-27009715	1.9386
1_MACS_peak_15943_lociStitched	chr2(.):27193424-27193885	0.9159
1_MACS_peak_15944_lociStitched	chr2(.):27255661-27256405	1.5591
2_MACS_peak_15945_lociStitched	chr2(.):27272882-27274863	0.8016
1_MACS_peak_15947_lociStitched	chr2(.):27293892-27294615	1.328
2_MACS_peak_15948_lociStitched	chr2(.):27299794-27301468	0.9449
2_MACS_peak_15950_lociStitched	chr2(.):27308571-27310437	0.9198
1_MACS_peak_15952_lociStitched	chr2(.):27356877-27358115	1.7445
1_MACS_peak_15953_lociStitched	chr2(.):27375440-27376715	0.9491
1_MACS_peak_15954_lociStitched	chr2(.):27379495-27380186	0.9555
1_MACS_peak_15955_lociStitched	chr2(.):27384684-27386350	1.0992
2_MACS_peak_15956_lociStitched	chr2(.):27387416-27388708	1.1669
1_MACS_peak_15958_lociStitched	chr2(.):27402255-27402871	0.5665
1_MACS_peak_15959_lociStitched	chr2(.):27434420-27436094	1.8765
1_MACS_peak_15960_lociStitched	chr2(.):27439837-27440851	1.8328
2_MACS_peak_15961_lociStitched	chr2(.):27545027-27546445	1.3306
2_MACS_peak_15963_lociStitched	chr2(.):27572489-27573794	0.5819
1_MACS_peak_15965_lociStitched	chr2(.):27578919-27580483	1.7196
2_MACS_peak_15966_lociStitched	chr2(.):27592683-27594460	1.8813
1_MACS_peak_15968_lociStitched	chr2(.):27602792-27603429	0.7364
2_MACS_peak_15969_lociStitched	chr2(.):27631768-27632881	2.1254
2_MACS_peak_15971_lociStitched	chr2(.):27651014-27653237	1.4343
1_MACS_peak_15973_lociStitched	chr2(.):27805373-27806054	1.0262
1_MACS_peak_15974_lociStitched	chr2(.):27851739-27852448	0.8687
1_MACS_peak_15975_lociStitched	chr2(.):27886187-27887114	1.3882
1_MACS_peak_15976_lociStitched	chr2(.):27994136-27995177	1.9809
1_MACS_peak_15977_lociStitched	chr2(.):28113095-28114289	2.151
1_MACS_peak_15978_lociStitched	chr2(.):28202519-28203002	0.9999
1_MACS_peak_15979_lociStitched	chr2(.):28227413-28227831	0.6754
2_MACS_peak_15980_lociStitched	chr2(.):28581673-28582973	1.2459
2_MACS_peak_15982_lociStitched	chr2(.):28612905-28616980	2.3231
1_MACS_peak_15984_lociStitched	chr2(.):28700423-28700739	1.0368
1_MACS_peak_15985_lociStitched	chr2(.):28707128-28707985	1.4274
1_MACS_peak_15986_lociStitched	chr2(.):28767945-28768959	1.1462
1_MACS_peak_15987_lociStitched	chr2(.):28789393-28789740	0.843
2_MACS_peak_15988_lociStitched	chr2(.):28809260-28810723	0.6233
2_MACS_peak_15990_lociStitched	chr2(.):28817269-28818374	1.2296
2_MACS_peak_15992_lociStitched	chr2(.):28903563-28904883	0.7709
1_MACS_peak_15994_lociStitched	chr2(.):28973408-28975834	2.3625
1_MACS_peak_15995_lociStitched	chr2(.):29092550-29093948	1.3761
2_MACS_peak_15996_lociStitched	chr2(.):29116864-29118492	1.8524
1_MACS_peak_15998_lociStitched	chr2(.):29337895-29339493	1.3998
2_MACS_peak_15999_lociStitched	chr2(.):29363677-29364822	0.9618
2_MACS_peak_16001_lociStitched	chr2(.):29411612-29412536	0.51
1_MACS_peak_16003_lociStitched	chr2(.):30245567-30246342	0.777
1_MACS_peak_16004_lociStitched	chr2(.):30362196-30362522	0.6138
2_MACS_peak_16005_lociStitched	chr2(.):30368721-30371060	1.5989
1_MACS_peak_16007_lociStitched	chr2(.):30447808-30448695	0.934
2_MACS_peak_16008_lociStitched	chr2(.):30559356-30561075	1.3166
1_MACS_peak_16010_lociStitched	chr2(.):30670036-30670674	1.5177
1_MACS_peak_16011_lociStitched	chr2(.):31360354-31361722	1.3238
1_MACS_peak_16012_lociStitched	chr2(.):31431021-31431633	0.7152
2_MACS_peak_16013_lociStitched	chr2(.):31435769-31438058	1.0683
3_MACS_peak_16015_lociStitched	chr2(.):31439192-31442745	0.9874
2_MACS_peak_16018_lociStitched	chr2(.):31546631-31547835	0.734
1_MACS_peak_16020_lociStitched	chr2(.):32037127-32037794	1.1656
2_MACS_peak_16021_lociStitched	chr2(.):32234414-32236780	1.4221
1_MACS_peak_16023_lociStitched	chr2(.):32264447-32265355	1.0268
1_MACS_peak_16024_lociStitched	chr2(.):32288652-32289545	1.1645
2_MACS_peak_16025_lociStitched	chr2(.):32390331-32391441	1.0196
1_MACS_peak_16027_lociStitched	chr2(.):32489490-32490014	0.7257
1_MACS_peak_16028_lociStitched	chr2(.):32502856-32503681	1.9241
1_MACS_peak_16029_lociStitched	chr2(.):32581409-32583112	2.1441
1_MACS_peak_16030_lociStitched	chr2(.):32816514-32817228	0.9579
1_MACS_peak_16031_lociStitched	chr2(.):32853159-32853668	0.8506
1_MACS_peak_16032_lociStitched	chr2(.):33136239-33136650	0.8521
2_MACS_peak_16033_lociStitched	chr2(.):33171398-33172655	1.0798
1_MACS_peak_16035_lociStitched	chr2(.):33497367-33498144	0.7591
1_MACS_peak_16036_lociStitched	chr2(.):33617837-33618232	0.7406
1_MACS_peak_16037_lociStitched	chr2(.):33700209-33705054	2.0171
2_MACS_peak_16038_lociStitched	chr2(.):33717481-33724397	1.9153
3_MACS_peak_16040_lociStitched	chr2(.):33754917-33757165	0.845
1_MACS_peak_16043_lociStitched	chr2(.):33823771-33824404	1.0972
1_MACS_peak_16044_lociStitched	chr2(.):34009310-34009726	0.5283
1_MACS_peak_16045_lociStitched	chr2(.):34136387-34136796	0.8726
3_MACS_peak_16046_lociStitched	chr2(.):35340058-35341784	0.7629
1_MACS_peak_16049_lociStitched	chr2(.):35350427-35351168	0.8517
1_MACS_peak_16050_lociStitched	chr2(.):35429631-35430130	0.7713
1_MACS_peak_16051_lociStitched	chr2(.):36583639-36584281	1.222
1_MACS_peak_16052_lociStitched	chr2(.):36824749-36825263	1.1325
3_MACS_peak_16053_lociStitched	chr2(.):37192765-37194609	1.2501
1_MACS_peak_16056_lociStitched	chr2(.):37310813-37312142	1.8415
2_MACS_peak_16057_lociStitched	chr2(.):37316712-37319501	0.9891
1_MACS_peak_16059_lociStitched	chr2(.):37383316-37384717	2.0374
1_MACS_peak_16060_lociStitched	chr2(.):37423491-37424230	1.3428
1_MACS_peak_16061_lociStitched	chr2(.):37458102-37459621	1.3666
1_MACS_peak_16062_lociStitched	chr2(.):37530410-37530884	1.1921
1_MACS_peak_16063_lociStitched	chr2(.):37533763-37534159	0.774
1_MACS_peak_16064_lociStitched	chr2(.):37538819-37539208	0.6892
5_MACS_peak_16065_lociStitched	chr2(.):37540792-37553230	1.4952
3_MACS_peak_16070_lociStitched	chr2(.):37562298-37565098	0.9595
2_MACS_peak_16073_lociStitched	chr2(.):37570748-37578401	2.0649
3_MACS_peak_16075_lociStitched	chr2(.):37581213-37585586	1.3288
4_MACS_peak_16078_lociStitched	chr2(.):37600639-37606015	1.7148
1_MACS_peak_16082_lociStitched	chr2(.):37615957-37618913	1.8778
1_MACS_peak_16083_lociStitched	chr2(.):37812558-37813185	0.8521
2_MACS_peak_16084_lociStitched	chr2(.):37843358-37844468	0.7096
1_MACS_peak_16086_lociStitched	chr2(.):37852534-37853478	1.0088
1_MACS_peak_16087_lociStitched	chr2(.):37872789-37873623	1.4469
3_MACS_peak_16088_lociStitched	chr2(.):37879290-37882897	1.3104
1_MACS_peak_16091_lociStitched	chr2(.):37898038-37900085	1.635
1_MACS_peak_16092_lociStitched	chr2(.):37934202-37934514	0.8338
1_MACS_peak_16093_lociStitched	chr2(.):38151933-38153097	1.1973
2_MACS_peak_16094_lociStitched	chr2(.):38303403-38304627	1.1042
1_MACS_peak_16096_lociStitched	chr2(.):38528667-38529280	0.9735
1_MACS_peak_16097_lociStitched	chr2(.):38603508-38604797	2.2795
1_MACS_peak_16098_lociStitched	chr2(.):38763451-38763714	0.684
1_MACS_peak_16099_lociStitched	chr2(.):38829045-38830957	1.57
2_MACS_peak_16100_lociStitched	chr2(.):38833757-38834629	0.6371
4_MACS_peak_16102_lociStitched	chr2(.):38890252-38895537	1.3002
1_MACS_peak_16106_lociStitched	chr2(.):38904468-38905093	0.9463
2_MACS_peak_16107_lociStitched	chr2(.):38909022-38910066	0.9427
2_MACS_peak_16109_lociStitched	chr2(.):38935990-38937583	0.8648
1_MACS_peak_16111_lociStitched	chr2(.):38949818-38950429	0.9652
1_MACS_peak_16112_lociStitched	chr2(.):38960857-38961182	0.9121
1_MACS_peak_16113_lociStitched	chr2(.):38977533-38979048	1.8981
1_MACS_peak_16114_lociStitched	chr2(.):39005344-39005841	0.69
1_MACS_peak_16115_lociStitched	chr2(.):39102610-39103166	1.2812
2_MACS_peak_16116_lociStitched	chr2(.):39321412-39323842	1.2783
1_MACS_peak_16118_lociStitched	chr2(.):39324509-39324853	0.5854
1_MACS_peak_16119_lociStitched	chr2(.):39326329-39328542	1.5483
1_MACS_peak_16120_lociStitched	chr2(.):39346725-39349491	1.6109
1_MACS_peak_16121_lociStitched	chr2(.):39350582-39351895	1.479
1_MACS_peak_16122_lociStitched	chr2(.):39630381-39631715	1.1878
1_MACS_peak_16123_lociStitched	chr2(.):39640653-39641051	0.8035
1_MACS_peak_16124_lociStitched	chr2(.):39663435-39665356	1.8756
1_MACS_peak_16125_lociStitched	chr2(.):39694495-39695024	0.7687
2_MACS_peak_16126_lociStitched	chr2(.):39696591-39698806	0.9582
2_MACS_peak_16128_lociStitched	chr2(.):39718804-39720529	1.0326
1_MACS_peak_16130_lociStitched	chr2(.):40005916-40006614	2.7464
1_MACS_peak_16131_lociStitched	chr2(.):40358706-40359073	0.5332
2_MACS_peak_16132_lociStitched	chr2(.):41942150-41943533	0.7825
1_MACS_peak_16134_lociStitched	chr2(.):42068170-42068683	1.1008
2_MACS_peak_16135_lociStitched	chr2(.):42254994-42256952	1.0466
1_MACS_peak_16137_lociStitched	chr2(.):42275321-42275607	0.8721
1_MACS_peak_16138_lociStitched	chr2(.):42324353-42324801	0.6819
1_MACS_peak_16139_lociStitched	chr2(.):42326216-42326879	0.673
1_MACS_peak_16140_lociStitched	chr2(.):42328318-42334131	2.4587
2_MACS_peak_16141_lociStitched	chr2(.):42344568-42346260	0.8431
1_MACS_peak_16143_lociStitched	chr2(.):42350467-42351238	0.9093
1_MACS_peak_16144_lociStitched	chr2(.):42351800-42352193	0.7393
1_MACS_peak_16145_lociStitched	chr2(.):42353014-42353325	0.7821
1_MACS_peak_16146_lociStitched	chr2(.):42353826-42357104	1.1169
1_MACS_peak_16147_lociStitched	chr2(.):42395913-42397757	1.6548
1_MACS_peak_16148_lociStitched	chr2(.):42398321-42398900	0.808
1_MACS_peak_16149_lociStitched	chr2(.):42587682-42588740	2.3754
1_MACS_peak_16150_lociStitched	chr2(.):42720781-42722254	1.809
1_MACS_peak_16151_lociStitched	chr2(.):42795725-42796338	1.5889
1_MACS_peak_16152_lociStitched	chr2(.):43036828-43038841	2.5481
1_MACS_peak_16153_lociStitched	chr2(.):43200367-43200659	0.8071
3_MACS_peak_16154_lociStitched	chr2(.):43357272-43362731	1.7861
1_MACS_peak_16157_lociStitched	chr2(.):43380280-43380685	0.695
2_MACS_peak_16158_lociStitched	chr2(.):43385539-43386811	1.0707
1_MACS_peak_16160_lociStitched	chr2(.):43395790-43396007	0.6621
1_MACS_peak_16161_lociStitched	chr2(.):43398942-43399383	0.9957
1_MACS_peak_16162_lociStitched	chr2(.):43400414-43403396	2.092
1_MACS_peak_16163_lociStitched	chr2(.):43405377-43406804	1.6734
1_MACS_peak_16164_lociStitched	chr2(.):43444499-43449826	1.8647
2_MACS_peak_16165_lociStitched	chr2(.):43451240-43455759	3.1021
1_MACS_peak_16167_lociStitched	chr2(.):43614039-43614994	0.8029
3_MACS_peak_16168_lociStitched	chr2(.):43628234-43630955	0.9569
1_MACS_peak_16171_lociStitched	chr2(.):43635158-43635636	1.0925
2_MACS_peak_16172_lociStitched	chr2(.):43651373-43654756	1.6161
1_MACS_peak_16174_lociStitched	chr2(.):43688485-43689000	0.7112
2_MACS_peak_16175_lociStitched	chr2(.):43822615-43823790	1.5167
1_MACS_peak_16177_lociStitched	chr2(.):44222352-44223896	2.0807
1_MACS_peak_16178_lociStitched	chr2(.):44314566-44315258	0.9932
2_MACS_peak_16179_lociStitched	chr2(.):44394892-44396970	1.9711
1_MACS_peak_16181_lociStitched	chr2(.):44463846-44464497	0.4713
1_MACS_peak_16182_lociStitched	chr2(.):44588063-44589595	1.633
1_MACS_peak_16183_lociStitched	chr2(.):45396133-45396864	1.019
1_MACS_peak_16184_lociStitched	chr2(.):45450721-45451175	0.8057
1_MACS_peak_16185_lociStitched	chr2(.):45639757-45641138	1.2723
1_MACS_peak_16186_lociStitched	chr2(.):45667105-45668782	1.387
1_MACS_peak_16187_lociStitched	chr2(.):45696605-45697379	0.7512
2_MACS_peak_16188_lociStitched	chr2(.):45781668-45782547	0.7154
1_MACS_peak_16190_lociStitched	chr2(.):45795306-45795944	1.1299
1_MACS_peak_16191_lociStitched	chr2(.):45837432-45838603	2.0126
1_MACS_peak_16192_lociStitched	chr2(.):45844282-45844747	0.7181
1_MACS_peak_16193_lociStitched	chr2(.):45877147-45879377	1.3016
1_MACS_peak_16194_lociStitched	chr2(.):45908470-45908808	0.4894
1_MACS_peak_16195_lociStitched	chr2(.):45917773-45919793	1.1864
1_MACS_peak_16196_lociStitched	chr2(.):46063845-46064398	0.8053
3_MACS_peak_16197_lociStitched	chr2(.):46117876-46119874	0.9528
1_MACS_peak_16200_lociStitched	chr2(.):46130775-46132318	1.2955
1_MACS_peak_16201_lociStitched	chr2(.):46414100-46414713	1.0228
3_MACS_peak_16202_lociStitched	chr2(.):46435652-46436776	0.704
2_MACS_peak_16205_lociStitched	chr2(.):46483987-46485523	0.889
2_MACS_peak_16207_lociStitched	chr2(.):46523772-46525338	1.5508
2_MACS_peak_16209_lociStitched	chr2(.):46573904-46575697	1.2087
1_MACS_peak_16211_lociStitched	chr2(.):46726880-46727385	0.6901
2_MACS_peak_16212_lociStitched	chr2(.):46768965-46771106	1.0942
1_MACS_peak_16214_lociStitched	chr2(.):46775712-46777333	1.2351
1_MACS_peak_16215_lociStitched	chr2(.):46786083-46786480	0.6163
2_MACS_peak_16216_lociStitched	chr2(.):46788981-46790723	0.8938
2_MACS_peak_16218_lociStitched	chr2(.):46792012-46793375	0.8239
1_MACS_peak_16220_lociStitched	chr2(.):46795225-46798059	1.8871
1_MACS_peak_16221_lociStitched	chr2(.):46801002-46802929	1.1391
2_MACS_peak_16222_lociStitched	chr2(.):46843157-46844921	1.1167
2_MACS_peak_16224_lociStitched	chr2(.):46925487-46927125	1.2739
1_MACS_peak_16226_lociStitched	chr2(.):47142976-47143368	0.8364
2_MACS_peak_16227_lociStitched	chr2(.):47167451-47173859	1.7383
1_MACS_peak_16229_lociStitched	chr2(.):47194974-47195532	0.8718
2_MACS_peak_16230_lociStitched	chr2(.):47208583-47214354	2.3002
1_MACS_peak_16232_lociStitched	chr2(.):47245963-47249000	1.757
3_MACS_peak_16233_lociStitched	chr2(.):47262413-47267491	1.041
1_MACS_peak_16236_lociStitched	chr2(.):47402169-47404652	2.3804
1_MACS_peak_16237_lociStitched	chr2(.):47499162-47499858	1.2172
1_MACS_peak_16238_lociStitched	chr2(.):47522828-47523662	0.6614
1_MACS_peak_16239_lociStitched	chr2(.):47526516-47530089	1.9914
1_MACS_peak_16240_lociStitched	chr2(.):47530832-47531289	1.1823
1_MACS_peak_16241_lociStitched	chr2(.):47533938-47534507	0.5712
2_MACS_peak_16242_lociStitched	chr2(.):47535494-47540170	2.8347
1_MACS_peak_16244_lociStitched	chr2(.):47540806-47541468	1.019
1_MACS_peak_16245_lociStitched	chr2(.):47546291-47550801	2.244
2_MACS_peak_16246_lociStitched	chr2(.):47629691-47631213	1.5876
2_MACS_peak_16248_lociStitched	chr2(.):47747819-47748925	0.9416
1_MACS_peak_16250_lociStitched	chr2(.):48009657-48011412	2.1972
3_MACS_peak_16251_lociStitched	chr2(.):48131339-48134938	1.5972
3_MACS_peak_16254_lociStitched	chr2(.):48540038-48543503	1.3502
1_MACS_peak_16257_lociStitched	chr2(.):48570888-48571242	0.6438
1_MACS_peak_16258_lociStitched	chr2(.):48642286-48642585	0.904
2_MACS_peak_16259_lociStitched	chr2(.):48667355-48668506	1.1942
1_MACS_peak_16261_lociStitched	chr2(.):48757237-48757694	0.8724
1_MACS_peak_16262_lociStitched	chr2(.):49127508-49127964	0.7103
2_MACS_peak_16263_lociStitched	chr2(.):49141053-49142895	0.9871
1_MACS_peak_16265_lociStitched	chr2(.):50371251-50371588	0.832
2_MACS_peak_16266_lociStitched	chr2(.):51104882-51107273	1.0154
2_MACS_peak_16268_lociStitched	chr2(.):51737409-51739147	1.0062
