REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam
1_MACS_peak_267_lociStitched	chr1	20125289	20127629	1	2341	5251.662
1_MACS_peak_2813_lociStitched	chr10	122610058	122612398	1	2341	4036.266
1_MACS_peak_4343_lociStitched	chr12	49715807	49718147	1	2341	3675.438
1_MACS_peak_16532_lociStitched	chr6	31669653	31671993	1	2341	3530.3579999999997
1_MACS_peak_15192_lociStitched	chr4	159689149	159691488	1	2340	3642.0569
1_MACS_peak_3_lociStitched	chr1	761395	763733	1	2339	4301.4524
1_MACS_peak_2418_lociStitched	chr10	73507342	73509680	1	2339	2867.0894
1_MACS_peak_3586_lociStitched	chr11	73086802	73089140	1	2339	3283.0195999999996
1_MACS_peak_3703_lociStitched	chr11	90507514	90509852	1	2339	2839.2672
1_MACS_peak_13672_lociStitched	chr3	44379025	44381363	1	2339	4833.3474
1_MACS_peak_10513_lociStitched	chr19	53425744	53428081	1	2338	2459.2251
1_MACS_peak_16274_lociStitched	chr6	7388787	7391124	1	2338	3449.6457
1_MACS_peak_2468_lociStitched	chr10	75757081	75759417	1	2337	2136.9728
1_MACS_peak_6605_lociStitched	chr15	69921184	69923520	1	2337	2058.7168
1_MACS_peak_8171_lociStitched	chr17	29639956	29642292	1	2337	2633.1392
1_MACS_peak_10642_lociStitched	chr19	58693415	58695751	1	2337	4864.2528
1_MACS_peak_19221_lociStitched	chr9	35731208	35733544	1	2337	3129.7728
1_MACS_peak_1309_lociStitched	chr1	154244122	154246457	1	2336	4803.7955
1_MACS_peak_3037_lociStitched	chr11	13483613	13485948	1	2336	3422.4095
1_MACS_peak_18139_lociStitched	chr7	129709021	129711356	1	2336	3786.6695
1_MACS_peak_5146_lociStitched	chr13	29232014	29234348	1	2335	2623.8828000000003
1_MACS_peak_4811_lociStitched	chr12	112122765	112125098	1	2334	2956.1443
1_MACS_peak_5250_lociStitched	chr13	48877154	48879487	1	2334	3440.9417000000003
1_MACS_peak_16298_lociStitched	chr6	11536916	11539249	1	2334	1819.5067000000001
1_MACS_peak_17125_lociStitched	chr6	133118639	133120972	1	2334	3151.1831
1_MACS_peak_18306_lociStitched	chr7	154996818	154999151	1	2334	2884.0546
1_MACS_peak_18454_lociStitched	chr8	28242350	28244683	1	2334	3266.2
1_MACS_peak_2656_lociStitched	chr10	102746201	102748533	1	2333	2806.0956
1_MACS_peak_3085_lociStitched	chr11	22849189	22851521	1	2333	1692.5656
1_MACS_peak_14436_lociStitched	chr3	183144702	183147034	1	2333	2054.7252
1_MACS_peak_7647_lociStitched	chr16	77223835	77226166	1	2332	4623.0723
2_MACS_peak_9336_lociStitched	chr19	632035	634366	2	2324	2020.5108
1_MACS_peak_1147_lociStitched	chr1	145252752	145255082	1	2331	2150.124
1_MACS_peak_8382_lociStitched	chr17	41004535	41006865	1	2331	2750.332
1_MACS_peak_19215_lociStitched	chr9	35114206	35116536	1	2331	1347.905
1_MACS_peak_1720_lociStitched	chr1	203786359	203788688	1	2330	1830.3611
1_MACS_peak_16059_lociStitched	chr5	169062973	169065302	1	2330	3403.6006
1_MACS_peak_17389_lociStitched	chr7	2932734	2935063	1	2330	3093.8436
2_MACS_peak_10644_lociStitched	chr19	58789097	58791425	2	2281	3430.308
1_MACS_peak_12781_lociStitched	chr21	40176706	40179034	1	2329	2626.2168
1_MACS_peak_16954_lociStitched	chr6	100014821	100017149	1	2329	2594.3232000000003
2_MACS_peak_4248_lociStitched	chr12	31880738	31883065	2	2250	3589.8629
1_MACS_peak_81_lociStitched	chr1	4035896	4038222	1	2327	1941.5122
1_MACS_peak_2703_lociStitched	chr10	104870117	104872443	1	2327	1073.2164
1_MACS_peak_4000_lociStitched	chr12	1799365	1801691	1	2327	2642.1034
2_MACS_peak_4082_lociStitched	chr12	8394607	8396933	2	2251	2073.629
1_MACS_peak_20_lociStitched	chr1	1101781	1104106	1	2326	1527.0600000000002
1_MACS_peak_1559_lociStitched	chr1	174936565	174938890	1	2326	1320.6
1_MACS_peak_9731_lociStitched	chr19	12791131	12793455	1	2325	3141.8156000000004
1_MACS_peak_19937_lociStitched	chrX	3630086	3632410	1	2325	1894.7572
1_MACS_peak_1649_lociStitched	chr1	193090283	193092606	1	2324	2722.7882999999997
1_MACS_peak_15658_lociStitched	chr5	94889664	94891987	1	2324	2706.295
1_MACS_peak_18745_lociStitched	chr8	95730979	95733302	1	2324	6275.8168
1_MACS_peak_3084_lociStitched	chr11	22828779	22831101	1	2323	1602.1799999999998
2_MACS_peak_9508_lociStitched	chr19	4790594	4792916	2	2233	1723.8528
1_MACS_peak_12451_lociStitched	chr20	48401718	48404040	1	2323	2357.0622
1_MACS_peak_7523_lociStitched	chr16	67311644	67313965	1	2322	2871.5412
1_MACS_peak_20100_lociStitched	chrX	46403986	46406307	1	2322	2577.0063
1_MACS_peak_2979_lociStitched	chr11	6792642	6794962	1	2321	2231.3759999999997
1_MACS_peak_6306_lociStitched	chr15	41339464	41341784	1	2321	1674.344
1_MACS_peak_10780_lociStitched	chr2	25563849	25566169	1	2321	2432.752
1_MACS_peak_12966_lociStitched	chr22	22220336	22222656	1	2321	2924.3599999999997
1_MACS_peak_14543_lociStitched	chr3	195384040	195386360	1	2321	4491.7519999999995
1_MACS_peak_16949_lociStitched	chr6	99393760	99396080	1	2321	2954.984
1_MACS_peak_18864_lociStitched	chr8	120843799	120846119	1	2321	4269.496
1_MACS_peak_2078_lociStitched	chr10	5726088	5728407	1	2320	2322.4785
1_MACS_peak_7591_lociStitched	chr16	70098695	70101014	1	2320	3517.2273
1_MACS_peak_12254_lociStitched	chr20	32272031	32274350	1	2320	5022.954
1_MACS_peak_17373_lociStitched	chr7	1780763	1783082	1	2320	2105.652
1_MACS_peak_1170_lociStitched	chr1	146372977	146375295	1	2319	3425.7722
1_MACS_peak_2059_lociStitched	chr1	249166284	249168602	1	2319	1946.4246
1_MACS_peak_5356_lociStitched	chr13	99851988	99854306	1	2319	5231.9578
1_MACS_peak_7081_lociStitched	chr16	4851212	4853530	1	2319	2008.3151999999998
1_MACS_peak_14558_lociStitched	chr3	196294514	196296832	1	2319	3120.4916000000003
1_MACS_peak_897_lociStitched	chr1	90459921	90462238	1	2318	3285.9694
1_MACS_peak_2271_lociStitched	chr10	38644520	38646837	1	2318	3084.1587
1_MACS_peak_3469_lociStitched	chr11	66494022	66496339	1	2318	3027.3922
1_MACS_peak_11334_lociStitched	chr2	99223846	99226163	1	2318	3718.3216
1_MACS_peak_963_lociStitched	chr1	108741491	108743807	1	2317	3521.0148
1_MACS_peak_4297_lociStitched	chr12	46610503	46612819	1	2317	1379.4096
1_MACS_peak_6039_lociStitched	chr14	102828108	102830423	1	2316	2958.57
1_MACS_peak_9704_lociStitched	chr19	11848266	11850581	1	2316	3414.8565000000003
1_MACS_peak_10334_lociStitched	chr19	46209125	46211440	1	2316	2559.464
1_MACS_peak_1176_lociStitched	chr1	147070589	147072903	1	2315	2759.2135999999996
1_MACS_peak_8331_lociStitched	chr17	40073760	40076074	1	2315	3543.6596000000004
1_MACS_peak_12043_lociStitched	chr20	632420	634734	1	2315	2667.3478
1_MACS_peak_15607_lociStitched	chr5	79285459	79287773	1	2315	3090.1155999999996
1_MACS_peak_2764_lociStitched	chr10	115438674	115440987	1	2314	2572.056
1_MACS_peak_4329_lociStitched	chr12	49245097	49247410	1	2314	2565.3483
2_MACS_peak_8862_lociStitched	chr17	77769719	77772032	2	2248	2757.7898999999998
1_MACS_peak_9038_lociStitched	chr18	12749480	12751793	1	2314	1801.1330999999998
1_MACS_peak_5576_lociStitched	chr14	37130374	37132686	1	2313	1493.5520000000001
1_MACS_peak_6236_lociStitched	chr15	34516153	34518465	1	2313	5191.596
1_MACS_peak_6301_lociStitched	chr15	41185789	41188101	1	2313	2474.996
2_MACS_peak_6724_lociStitched	chr15	78440798	78443110	2	2297	2476.8455999999996
1_MACS_peak_10102_lociStitched	chr19	37406301	37408613	1	2313	3542.9088
1_MACS_peak_14586_lociStitched	chr3	197686194	197688505	1	2312	1627.8684
1_MACS_peak_20052_lociStitched	chrX	24711057	24713368	1	2312	2257.8469999999998
1_MACS_peak_958_lociStitched	chr1	105009449	105011759	1	2311	1854.6989999999998
1_MACS_peak_10364_lociStitched	chr19	47550462	47552772	1	2311	2060.058
1_MACS_peak_13169_lociStitched	chr22	36923938	36926248	1	2311	3259.641
1_MACS_peak_14452_lociStitched	chr3	183902842	183905152	1	2311	3329.865
1_MACS_peak_15256_lociStitched	chr4	185284645	185286955	1	2311	3245.319
1_MACS_peak_578_lociStitched	chr1	39680661	39682970	1	2310	1432.7345
1_MACS_peak_662_lociStitched	chr1	45476407	45478716	1	2310	1600.8297
1_MACS_peak_797_lociStitched	chr1	65885253	65887562	1	2310	1904.4632
1_MACS_peak_936_lociStitched	chr1	97186703	97189012	1	2310	3801.7685
1_MACS_peak_20584_lociStitched	chrX	153685906	153688215	1	2310	2491.8727999999996
1_MACS_peak_6559_lociStitched	chr15	66647629	66649937	1	2309	4570.763199999999
1_MACS_peak_15417_lociStitched	chr5	34007158	34009466	1	2309	5559.0488
1_MACS_peak_1029_lociStitched	chr1	112297257	112299564	1	2308	3896.7537
1_MACS_peak_2576_lociStitched	chr10	95461090	95463397	1	2308	2766.7851
1_MACS_peak_297_lociStitched	chr1	22819621	22821927	1	2307	2727.7674
1_MACS_peak_16608_lociStitched	chr6	34392223	34394529	1	2307	2843.0674000000004
1_MACS_peak_18870_lociStitched	chr8	120980967	120983273	1	2307	1063.9884
1_MACS_peak_20493_lociStitched	chrX	135066297	135068603	1	2307	3233.9344
2_MACS_peak_522_lociStitched	chr1	35657198	35659503	2	2233	4416.1494999999995
1_MACS_peak_2702_lociStitched	chr10	104676733	104679038	1	2306	3142.176
1_MACS_peak_5468_lociStitched	chr14	21943886	21946191	1	2306	1840.5425
1_MACS_peak_13334_lociStitched	chr22	42665003	42667308	1	2306	3950.309
1_MACS_peak_13605_lociStitched	chr3	32725630	32727935	1	2306	2789.511
1_MACS_peak_17618_lociStitched	chr7	43944808	43947113	1	2306	3908.1275
1_MACS_peak_18987_lociStitched	chr8	144372379	144374684	1	2306	4506.9665
1_MACS_peak_7213_lociStitched	chr16	20910870	20913174	1	2305	4049.5104
1_MACS_peak_13100_lociStitched	chr22	31459014	31461318	1	2305	2773.5552
1_MACS_peak_18441_lociStitched	chr8	27250339	27252643	1	2305	1829.1456
1_MACS_peak_18780_lociStitched	chr8	100769830	100772134	1	2305	1086.1055999999999
1_MACS_peak_12807_lociStitched	chr21	43933297	43935600	1	2304	2020.8825
1_MACS_peak_15070_lociStitched	chr4	123608097	123610400	1	2304	1084.713
1_MACS_peak_19131_lociStitched	chr9	15421916	15424219	1	2304	2233.4494
1_MACS_peak_16656_lociStitched	chr6	37069708	37072010	1	2303	1778.0647999999999
1_MACS_peak_8577_lociStitched	chr17	48904918	48907219	1	2302	2142.231
1_MACS_peak_9248_lociStitched	chr18	57468495	57470796	1	2302	1643.1441
1_MACS_peak_19380_lociStitched	chr9	79257112	79259413	1	2302	2123.3628
1_MACS_peak_4757_lociStitched	chr12	108152767	108155067	1	2301	2583.59
1_MACS_peak_8503_lociStitched	chr17	45917692	45919992	1	2301	3526.59
1_MACS_peak_18105_lociStitched	chr7	128116086	128118386	1	2301	3807.42
1_MACS_peak_3492_lociStitched	chr11	67158227	67160526	1	2300	3102.0407
2_MACS_peak_14647_lociStitched	chr4	3075184	3077483	2	2211	1537.5711999999999
1_MACS_peak_15639_lociStitched	chr5	88608787	88611086	1	2300	1457.3361
1_MACS_peak_1690_lociStitched	chr1	201923579	201925877	1	2299	3504.6798
1_MACS_peak_4753_lociStitched	chr12	106750885	106753183	1	2299	3468.1416000000004
2_MACS_peak_19099_lociStitched	chr9	4791967	4794265	2	2218	1453.9446
1_MACS_peak_3472_lociStitched	chr11	66609491	66611788	1	2298	4705.8639
1_MACS_peak_3954_lociStitched	chr11	130029444	130031741	1	2298	3703.6828
1_MACS_peak_18084_lociStitched	chr7	124051507	124053804	1	2298	1778.1077
1_MACS_peak_20361_lociStitched	chrX	108975193	108977490	1	2298	2318.5918
1_MACS_peak_15950_lociStitched	chr5	147762306	147764602	1	2297	2447.536
1_MACS_peak_2063_lociStitched	chr10	1033437	1035731	1	2295	2381.6308
1_MACS_peak_4795_lociStitched	chr12	110840271	110842565	1	2295	5195.2218
1_MACS_peak_5704_lociStitched	chr14	60814383	60816677	1	2295	1354.8364000000001
1_MACS_peak_13590_lociStitched	chr3	28389308	28391602	1	2295	3838.5502
1_MACS_peak_14821_lociStitched	chr4	66106598	66108891	1	2294	1381.3032
1_MACS_peak_15645_lociStitched	chr5	90224869	90227162	1	2294	1114.8566
1_MACS_peak_2110_lociStitched	chr10	7829220	7831512	1	2293	2157.4596
1_MACS_peak_3987_lociStitched	chr12	782171	784463	1	2293	1577.8128
1_MACS_peak_7889_lociStitched	chr17	5370600	5372892	1	2293	1578.9587999999999
1_MACS_peak_11351_lociStitched	chr2	105530766	105533058	1	2293	1924.3632
1_MACS_peak_16523_lociStitched	chr6	31548594	31550886	1	2293	2028.8784
1_MACS_peak_20276_lociStitched	chrX	71002109	71004401	1	2293	2210.8632000000002
1_MACS_peak_20401_lociStitched	chrX	119076037	119078329	1	2293	2536.7856
1_MACS_peak_6341_lociStitched	chr15	43424788	43427079	1	2292	3944.1856000000002
1_MACS_peak_16316_lociStitched	chr6	13485783	13488074	1	2292	2040.1354999999999
1_MACS_peak_20458_lociStitched	chrX	130710920	130713211	1	2292	1778.0451
1_MACS_peak_157_lociStitched	chr1	10229070	10231360	1	2291	2145.9590000000003
1_MACS_peak_2557_lociStitched	chr10	92979326	92981616	1	2291	3406.146
1_MACS_peak_4578_lociStitched	chr12	69752759	69755049	1	2291	4987.62
1_MACS_peak_4701_lociStitched	chr12	100535160	100537450	1	2291	2623.882
1_MACS_peak_9724_lociStitched	chr19	12550360	12552650	1	2291	2643.118
1_MACS_peak_9870_lociStitched	chr19	17402685	17404975	1	2291	2592.2799999999997
1_MACS_peak_19519_lociStitched	chr9	103188511	103190801	1	2291	2595.028
1_MACS_peak_1899_lociStitched	chr1	226372995	226375284	1	2290	3438.078
1_MACS_peak_14001_lociStitched	chr3	99823488	99825777	1	2290	2175.0078000000003
1_MACS_peak_16860_lociStitched	chr6	74294627	74296916	1	2290	2828.9751
1_MACS_peak_17718_lociStitched	chr7	66204585	66206874	1	2290	3053.2971000000002
1_MACS_peak_19346_lociStitched	chr9	72373301	72375590	1	2290	3239.8505999999998
1_MACS_peak_1889_lociStitched	chr1	226128676	226130964	1	2289	1293.864
1_MACS_peak_9964_lociStitched	chr19	19886177	19888465	1	2289	2368.3088
3_MACS_peak_11537_lociStitched	chr2	153323615	153325903	3	1851	851.3648
1_MACS_peak_15828_lociStitched	chr5	132360769	132363057	1	2289	2024.88
1_MACS_peak_16013_lociStitched	chr5	156568918	156571206	1	2289	3936.2752
2_MACS_peak_5005_lociStitched	chr12	124117380	124119666	2	2196	2527.4015999999997
1_MACS_peak_5862_lociStitched	chr14	75987466	75989752	1	2287	4438.0404
1_MACS_peak_7163_lociStitched	chr16	14834846	14837132	1	2287	2127.8088
1_MACS_peak_525_lociStitched	chr1	36022071	36024356	1	2286	3421.559
1_MACS_peak_2838_lociStitched	chr10	126479451	126481736	1	2286	4139.506
1_MACS_peak_3003_lociStitched	chr11	9406106	9408391	1	2286	3172.7225000000003
1_MACS_peak_4331_lociStitched	chr12	49317718	49320003	1	2286	5163.8715
1_MACS_peak_9121_lociStitched	chr18	32819981	32822266	1	2286	5117.7145
2_MACS_peak_19676_lociStitched	chr9	130158466	130160751	2	2282	2182.632
2_MACS_peak_20181_lociStitched	chrX	49091576	49093861	2	1775	1368.4865
1_MACS_peak_7473_lociStitched	chr16	57022876	57025160	1	2285	2052.8592
1_MACS_peak_9697_lociStitched	chr19	11669045	11671329	1	2285	1517.9464
1_MACS_peak_12685_lociStitched	chr21	27470647	27472930	1	2284	1749.2346
2_MACS_peak_14463_lociStitched	chr3	185016482	185018765	2	2127	1394.4564
1_MACS_peak_2268_lociStitched	chr10	38326440	38328722	1	2283	2617.9104
1_MACS_peak_5004_lociStitched	chr12	124085706	124087988	1	2283	5134.5
1_MACS_peak_2821_lociStitched	chr10	124913141	124915422	1	2282	4079.1123
1_MACS_peak_5938_lociStitched	chr14	91487722	91490003	1	2282	3678.1125
1_MACS_peak_9321_lociStitched	chr18	77723818	77726099	1	2282	6532.784
1_MACS_peak_13003_lociStitched	chr22	23962607	23964888	1	2282	1765.4940000000001
1_MACS_peak_13683_lociStitched	chr3	45594542	45596823	1	2282	1285.3435
1_MACS_peak_11326_lociStitched	chr2	99060649	99062929	1	2281	1606.716
1_MACS_peak_147_lociStitched	chr1	9776557	9778836	1	2280	6789.824699999999
1_MACS_peak_391_lociStitched	chr1	26826342	26828621	1	2280	4530.8799
1_MACS_peak_1766_lociStitched	chr1	207094858	207097137	1	2280	1359.4235
1_MACS_peak_7823_lociStitched	chr17	2117879	2120158	1	2280	2071.3831
1_MACS_peak_7975_lociStitched	chr17	12919948	12922227	1	2280	1877.896
1_MACS_peak_20255_lociStitched	chrX	69352289	69354568	1	2280	1815.6793
1_MACS_peak_8797_lociStitched	chr17	74067239	74069517	1	2279	2728.3606
2_MACS_peak_10573_lociStitched	chr19	55627638	55629916	2	2260	2396.6838000000002
1_MACS_peak_11078_lociStitched	chr2	64993669	64995947	1	2279	3276.903
1_MACS_peak_12072_lociStitched	chr20	3025683	3027961	1	2279	4181.4968
1_MACS_peak_12782_lociStitched	chr21	40202452	40204730	1	2279	3482.3786
1_MACS_peak_3074_lociStitched	chr11	20521817	20524094	1	2278	1573.407
1_MACS_peak_6600_lociStitched	chr15	69452075	69454352	1	2278	2117.8377
1_MACS_peak_7920_lociStitched	chr17	7358343	7360620	1	2278	2852.6256
1_MACS_peak_13178_lociStitched	chr22	37414632	37416909	1	2278	4680.1458
1_MACS_peak_13770_lociStitched	chr3	49480552	49482829	1	2278	3492.6903
1_MACS_peak_17828_lociStitched	chr7	89974792	89977069	1	2278	2589.4044
1_MACS_peak_3650_lociStitched	chr11	77435981	77438257	1	2277	1251.8000000000002
1_MACS_peak_3657_lociStitched	chr11	77898516	77900792	1	2277	1943.2488
1_MACS_peak_9439_lociStitched	chr19	2619883	2622159	1	2277	2898.4860000000003
1_MACS_peak_12702_lociStitched	chr21	32930552	32932827	1	2276	1991.3075
1_MACS_peak_13474_lociStitched	chr3	9790805	9793080	1	2276	2859.4474999999998
1_MACS_peak_3929_lociStitched	chr11	126152283	126154557	1	2275	4542.5424
1_MACS_peak_6161_lociStitched	chr15	23414451	23416725	1	2275	1010.5656
1_MACS_peak_11594_lociStitched	chr2	170440313	170442587	1	2275	3366.6569999999997
1_MACS_peak_13637_lociStitched	chr3	39424110	39426384	1	2275	3433.7400000000002
2_MACS_peak_18633_lociStitched	chr8	67524626	67526900	2	2272	2421.5825999999997
1_MACS_peak_209_lociStitched	chr1	15482372	15484645	1	2274	1916.3663
2_MACS_peak_6700_lociStitched	chr15	77223017	77225290	2	2237	3134.0124
1_MACS_peak_12157_lociStitched	chr20	17858469	17860742	1	2274	1817.9453999999998
1_MACS_peak_5437_lociStitched	chr14	19924028	19926300	1	2273	2922.4736
1_MACS_peak_8558_lociStitched	chr17	48206433	48208705	1	2273	1866.6752
1_MACS_peak_5517_lociStitched	chr14	24700604	24702875	1	2272	3405.1374
1_MACS_peak_10263_lociStitched	chr19	44007316	44009587	1	2272	2607.3351
2_MACS_peak_11449_lociStitched	chr2	122493146	122495417	2	2092	2123.385
1_MACS_peak_17385_lociStitched	chr7	2593711	2595982	1	2272	3842.7590999999998
1_MACS_peak_8029_lociStitched	chr17	18217042	18219312	1	2271	2424.1330000000003
2_MACS_peak_13221_lociStitched	chr22	38965348	38967618	2	2160	2887.44
1_MACS_peak_2353_lociStitched	chr10	64563750	64566019	1	2270	2723.9345
1_MACS_peak_2455_lociStitched	chr10	75489158	75491427	1	2270	4123.907499999999
1_MACS_peak_12321_lociStitched	chr20	35373037	35375306	1	2270	2070.2356
1_MACS_peak_17562_lociStitched	chr7	32980772	32983041	1	2270	3109.6645000000003
2_MACS_peak_19998_lociStitched	chrX	16803834	16806103	2	2183	1988.3247
1_MACS_peak_1845_lociStitched	chr1	220444316	220446584	1	2269	2786.238
1_MACS_peak_12409_lociStitched	chr20	44440407	44442675	1	2269	3560.9868
2_MACS_peak_13288_lociStitched	chr22	41031904	41034172	2	2252	2438.1
1_MACS_peak_15540_lociStitched	chr5	68787890	68790158	1	2269	1715.0616
1_MACS_peak_17051_lociStitched	chr6	116380393	116382661	1	2269	2502.9647999999997
1_MACS_peak_949_lociStitched	chr1	101490267	101492534	1	2268	2494.3801000000003
1_MACS_peak_3468_lociStitched	chr11	66444436	66446703	1	2268	4178.3077
1_MACS_peak_8638_lociStitched	chr17	58468386	58470653	1	2268	2441.5589999999997
1_MACS_peak_8954_lociStitched	chr18	157920	160187	1	2268	2789.9968999999996
1_MACS_peak_16640_lociStitched	chr6	36163511	36165778	1	2268	5470.271
1_MACS_peak_18053_lociStitched	chr7	116650771	116653038	1	2268	1262.0389
1_MACS_peak_19276_lociStitched	chr9	42017990	42020257	1	2268	2937.8053
1_MACS_peak_6847_lociStitched	chr15	91072298	91074564	1	2267	3792.6041999999998
1_MACS_peak_10021_lociStitched	chr19	32836230	32838496	1	2267	2787.4066
1_MACS_peak_10047_lociStitched	chr19	35490253	35492519	1	2267	3777.1954
2_MACS_peak_18225_lociStitched	chr7	143317116	143319382	2	2176	2096.5032
1_MACS_peak_20025_lociStitched	chrX	20144239	20146505	1	2267	1642.6234
1_MACS_peak_3161_lociStitched	chr11	45938398	45940663	1	2266	3281.7585000000004
1_MACS_peak_7801_lociStitched	chr17	1432289	1434554	1	2266	2973.0389999999998
2_MACS_peak_8940_lociStitched	chr17	80605065	80607330	2	2140	1862.9625
1_MACS_peak_10531_lociStitched	chr19	54617681	54619946	1	2266	3221.5094999999997
1_MACS_peak_15739_lociStitched	chr5	115176280	115178545	1	2266	3761.9385
1_MACS_peak_16411_lociStitched	chr6	26496978	26499243	1	2266	1702.374
1_MACS_peak_19060_lociStitched	chr8	146077219	146079484	1	2266	5887.4145
1_MACS_peak_3849_lociStitched	chr11	118121838	118124102	1	2265	4386.0472
1_MACS_peak_4756_lociStitched	chr12	108078450	108080714	1	2265	2824.1136
1_MACS_peak_5088_lociStitched	chr13	21749656	21751920	1	2265	2652.7288
1_MACS_peak_10920_lociStitched	chr2	44221936	44224200	1	2265	3929.8512
2_MACS_peak_5653_lociStitched	chr14	54862977	54865240	2	2154	1425.2374
1_MACS_peak_9611_lociStitched	chr19	8941869	8944132	1	2264	3057.0867
1_MACS_peak_10015_lociStitched	chr19	30205511	30207774	1	2264	3344.9402999999998
1_MACS_peak_10020_lociStitched	chr19	30432522	30434785	1	2264	3164.8055000000004
