#11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_ROSE/11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam
#Using cutoff of 24861.666 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
1_MACS_peak_17882_lociStitched	chr22	36278123	36280067	1	1945	3181.7448	390.744	11853	0
1_MACS_peak_13143_lociStitched	chr19	11877153	11879097	1	1945	6360.3792	467.532	11854	0
1_MACS_peak_11847_lociStitched	chr17	60003834	60005778	1	1945	4370.112	469.0872	11855	0
1_MACS_peak_6095_lociStitched	chr12	31450269	31452213	1	1945	2212.4664	363.9168	11856	0
1_MACS_peak_5392_lociStitched	chr11	109397405	109399349	1	1945	1601.0784	400.6584	11857	0
1_MACS_peak_4305_lociStitched	chr11	4128763	4130707	1	1945	3299.94	269.0496	11858	0
1_MACS_peak_1234_lociStitched	chr1	100730900	100732844	1	1945	3317.436	254.2752	11859	0
2_MACS_peak_6858_lociStitched	chr12	103122386	103129814	2	1945	1745.58	892.1028	11860	0
1_MACS_peak_18835_lociStitched	chr3	53106239	53108182	1	1944	2443.3225	493.522	11861	0
1_MACS_peak_14463_lociStitched	chr2	47629412	47631355	1	1944	3844.2255	476.6179	11862	0
1_MACS_peak_14091_lociStitched	chr2	16195260	16197203	1	1944	3839.368	354.5975	11863	0
1_MACS_peak_13415_lociStitched	chr19	30096212	30098155	1	1944	5505.8791	432.5118	11864	0
1_MACS_peak_11604_lociStitched	chr17	44449490	44451433	1	1944	2849.2152	319.8178	11865	0
1_MACS_peak_6542_lociStitched	chr12	68178874	68180817	1	1944	2089.8908	366.8384	11866	0
1_MACS_peak_29502_lociStitched	chrX	48936657	48938599	1	1943	3747.089	170.3134	11867	0
1_MACS_peak_20652_lociStitched	chr4	67777013	67778955	1	1943	2613.5436	440.2514	11868	0
1_MACS_peak_17043_lociStitched	chr20	51773394	51775336	1	1943	3060.0094	401.4114	11869	0
1_MACS_peak_15942_lociStitched	chr2	204462499	204464441	1	1943	5222.8148	516.1836	11870	0
1_MACS_peak_15000_lociStitched	chr2	99757020	99758962	1	1943	6950.2238	453.0686	11871	0
1_MACS_peak_13918_lociStitched	chr19	57831059	57833001	1	1943	3984.984	457.1468	11872	0
1_MACS_peak_13369_lociStitched	chr19	20846787	20848729	1	1943	2928.9244	226.0488	11873	0
1_MACS_peak_8533_lociStitched	chr14	93650291	93652233	1	1943	2830.6592	214.7852	11874	0
1_MACS_peak_4613_lociStitched	chr11	35683074	35685016	1	1943	3546.8688	444.1354	11875	0
1_MACS_peak_2657_lociStitched	chr1	226495914	226497856	1	1943	5195.2384	392.4782	11876	0
1_MACS_peak_22352_lociStitched	chr5	96231299	96233240	1	1942	2778.3474	309.9777	11877	0
1_MACS_peak_22232_lociStitched	chr5	81074003	81075944	1	1942	3957.3108	379.2714	11878	0
1_MACS_peak_13664_lociStitched	chr19	45204858	45206799	1	1942	2792.7108	280.0863	11879	0
1_MACS_peak_13062_lociStitched	chr19	8942043	8943984	1	1942	7656.8568	361.6083	11880	0
1_MACS_peak_11549_lociStitched	chr17	42200055	42201996	1	1942	5404.9086	381.0183	11881	0
1_MACS_peak_4070_lociStitched	chr10	116760593	116762534	1	1942	3041.7411	277.1748	11882	0
1_MACS_peak_1942_lociStitched	chr1	165666614	165668555	1	1942	6737.0169	585.9879	11883	0
1_MACS_peak_29754_lociStitched	chrX	86772051	86773991	1	1941	2673.708	128.816	11884	0
1_MACS_peak_28765_lociStitched	chr9	117797555	117799495	1	1941	2517.538	497.416	11885	0
1_MACS_peak_20883_lociStitched	chr4	89377282	89379222	1	1941	4767.162	379.658	11886	0
1_MACS_peak_16620_lociStitched	chr20	23813225	23815165	1	1941	1137.81	283.046	11887	0
1_MACS_peak_15938_lociStitched	chr2	204348313	204350253	1	1941	2215.674	386.448	11888	0
1_MACS_peak_14978_lociStitched	chr2	98261518	98263458	1	1941	4078.462	494.118	11889	0
1_MACS_peak_14592_lociStitched	chr2	63571297	63573237	1	1941	1400.68	417.682	11890	0
1_MACS_peak_28272_lociStitched	chr9	68504070	68506009	1	1940	2461.1727	465.7478	11891	0
1_MACS_peak_23999_lociStitched	chr6	52740538	52742477	1	1940	1577.3765	377.5233	11892	0
1_MACS_peak_17151_lociStitched	chr20	60757269	60759208	1	1940	4624.3211	316.4448	11893	0
1_MACS_peak_16753_lociStitched	chr20	34041934	34043873	1	1940	9216.8426	641.2273	11894	0
1_MACS_peak_13567_lociStitched	chr19	40502100	40504039	1	1940	3129.9338	502.0071	11895	0
1_MACS_peak_12949_lociStitched	chr19	3572075	3574014	1	1940	1650.2829	366.6649	11896	0
1_MACS_peak_7885_lociStitched	chr14	20958759	20960698	1	1940	2413.0855	194.8695	11897	0
1_MACS_peak_5113_lociStitched	chr11	74108607	74110546	1	1940	2066.5862	528.7653	11898	0
1_MACS_peak_3364_lociStitched	chr10	52180918	52182857	1	1940	1137.9991	315.2814	11899	0
1_MACS_peak_24320_lociStitched	chr6	97729888	97731826	1	1939	5188.6074	341.088	11900	0
1_MACS_peak_21083_lociStitched	chr4	114274502	114276440	1	1939	2221.5294	323.0646	11901	0
1_MACS_peak_19456_lociStitched	chr3	131432808	131434746	1	1939	2308.158	297.483	11902	0
1_MACS_peak_15784_lociStitched	chr2	191272258	191274196	1	1939	2573.0826	363.9564	11903	0
1_MACS_peak_14389_lociStitched	chr2	43613489	43615427	1	1939	3382.0038	307.9482	11904	0
1_MACS_peak_12719_lociStitched	chr18	60535905	60537843	1	1939	4257.0108	336.243	11905	0
1_MACS_peak_9866_lociStitched	chr16	2722345	2724283	1	1939	3035.6832	310.08	11906	0
1_MACS_peak_6782_lociStitched	chr12	95396367	95398305	1	1939	4693.6422	253.4904	11907	0
1_MACS_peak_2310_lociStitched	chr1	201951149	201953087	1	1939	2674.8276	592.2528	11908	0
1_MACS_peak_19947_lociStitched	chr3	183094655	183096592	1	1938	1598.6061	439.8927	11909	0
1_MACS_peak_15646_lociStitched	chr2	176000624	176002561	1	1938	2923.7078	333.3577	11910	0
1_MACS_peak_4558_lociStitched	chr11	31530337	31532274	1	1938	3176.0989	541.1978	11911	0
1_MACS_peak_2605_lociStitched	chr1	223315876	223317813	1	1938	2786.5682	742.0647	11912	0
1_MACS_peak_1680_lociStitched	chr1	153838114	153840051	1	1938	2686.8127	628.5565	11913	0
2_MACS_peak_12310_lociStitched	chr18	9333698	9335670	2	1938	1832.3824	347.6636	11914	0
1_MACS_peak_22106_lociStitched	chr5	69139444	69141380	1	1937	4256.8768	269.8784	11915	0
1_MACS_peak_19121_lociStitched	chr3	101419407	101421343	1	1937	3747.9024	387.9744	11916	0
1_MACS_peak_15329_lociStitched	chr2	134788187	134790123	1	1937	2806.6192	287.3024	11917	0
1_MACS_peak_14871_lociStitched	chr2	86789384	86791320	1	1937	13325.488	416.0464	11918	0
1_MACS_peak_14760_lociStitched	chr2	73963485	73965421	1	1937	2615.7296	633.072	11919	0
1_MACS_peak_11398_lociStitched	chr17	36570806	36572742	1	1937	8443.2832	537.4336	11920	0
1_MACS_peak_11183_lociStitched	chr17	21001898	21003834	1	1937	4977.0688	462.5104	11921	0
1_MACS_peak_9547_lociStitched	chr15	83867617	83869553	1	1937	1419.4752	314.9872	11922	0
1_MACS_peak_9545_lociStitched	chr15	83679193	83681129	1	1937	5373.5616	540.144	11923	0
1_MACS_peak_6655_lociStitched	chr12	81095977	81097913	1	1937	5224.1024	414.8848	11924	0
1_MACS_peak_6078_lociStitched	chr12	29668727	29670663	1	1937	2191.3584	302.7904	11925	0
1_MACS_peak_2308_lociStitched	chr1	201923744	201925680	1	1937	6039.352	748.8448	11926	0
1_MACS_peak_897_lociStitched	chr1	59010925	59012861	1	1937	5994.0496	314.2128	11927	0
1_MACS_peak_29363_lociStitched	chrX	37962548	37964483	1	1936	2288.1375	221.364	11928	0
1_MACS_peak_26263_lociStitched	chr7	126340377	126342312	1	1936	3555.9495	637.002	11929	0
1_MACS_peak_13124_lociStitched	chr19	11159110	11161045	1	1936	3174.561	449.307	11930	0
1_MACS_peak_12377_lociStitched	chr18	19191518	19193453	1	1936	5885.109	345.3975	11931	0
1_MACS_peak_11632_lociStitched	chr17	45917881	45919816	1	1936	1468.665	381.0015	11932	0
1_MACS_peak_5159_lociStitched	chr11	77849621	77851556	1	1936	3455.523	401.319	11933	0
1_MACS_peak_26423_lociStitched	chr7	140875926	140877860	1	1935	4241.262	547.1286	11934	0
1_MACS_peak_14598_lociStitched	chr2	64204278	64206212	1	1935	4958.5826	489.4954	11935	0
1_MACS_peak_8632_lociStitched	chr14	103337084	103339018	1	1935	1478.1562	184.3102	11936	0
1_MACS_peak_2797_lociStitched	chr1	236766807	236768741	1	1935	5076.1698	579.0396	11937	0
1_MACS_peak_26965_lociStitched	chr8	37706550	37708483	1	1934	4017.7405	404.7702	11938	0
1_MACS_peak_25741_lociStitched	chr7	75156371	75158304	1	1934	2115.4752	457.1545	11939	0
1_MACS_peak_25277_lociStitched	chr7	25069964	25071897	1	1934	2606.6505	449.4225	11940	0
1_MACS_peak_19614_lociStitched	chr3	149375213	149377146	1	1934	2834.1646	480.9304	11941	0
1_MACS_peak_19243_lociStitched	chr3	114050562	114052495	1	1934	2652.4626	353.5457	11942	0
1_MACS_peak_13968_lociStitched	chr2	1660254	1662187	1	1934	1529.5829	189.0474	11943	0
1_MACS_peak_12383_lociStitched	chr18	19405666	19407599	1	1934	1963.3481	403.6104	11944	0
1_MACS_peak_1388_lociStitched	chr1	116915188	116917121	1	1934	1488.6033	137.243	11945	0
1_MACS_peak_23900_lociStitched	chr6	43394623	43396555	1	1933	5926.2168	490.728	11946	0
1_MACS_peak_23751_lociStitched	chr6	33755412	33757344	1	1933	4427.178	410.7432	11947	0
1_MACS_peak_21363_lociStitched	chr4	154387172	154389104	1	1933	1545.4068	298.1076	11948	0
1_MACS_peak_16996_lociStitched	chr20	48428615	48430547	1	1933	5045.6112	405.1404	11949	0
1_MACS_peak_10940_lociStitched	chr17	5184746	5186678	1	1933	2774.7384	296.7552	11950	0
1_MACS_peak_5355_lociStitched	chr11	104904646	104906578	1	1933	2608.9728	372.1032	11951	0
1_MACS_peak_28652_lociStitched	chr9	109244233	109246164	1	1932	3000.774	314.753	11952	0
1_MACS_peak_28397_lociStitched	chr9	84428932	84430863	1	1932	1905.5108	477.1501	11953	0
1_MACS_peak_27382_lociStitched	chr8	95564970	95566901	1	1932	1521.628	289.0707	11954	0
1_MACS_peak_23465_lociStitched	chr6	19586754	19588685	1	1932	3824.9248	475.6053	11955	0
1_MACS_peak_20548_lociStitched	chr4	47464582	47466513	1	1932	4467.1754	400.4894	11956	0
1_MACS_peak_20230_lociStitched	chr4	4146820	4148751	1	1932	1732.107	408.0203	11957	0
1_MACS_peak_19839_lociStitched	chr3	173637274	173639205	1	1932	4182.7391	554.3901	11958	0
1_MACS_peak_16344_lociStitched	chr2	242625394	242627325	1	1932	3492.9859	162.0109	11959	0
1_MACS_peak_16312_lociStitched	chr2	240174288	240176219	1	1932	1713.9556	226.8925	11960	0
1_MACS_peak_7411_lociStitched	chr13	38923039	38924970	1	1932	4535.7259	228.6304	11961	0
1_MACS_peak_4941_lociStitched	chr11	65848030	65849961	1	1932	2570.5472	347.58	11962	0
1_MACS_peak_1833_lociStitched	chr1	160195739	160197670	1	1932	2242.4703	459.7711	11963	0
1_MACS_peak_373_lociStitched	chr1	26578210	26580141	1	1932	1854.1462	417.4822	11964	0
1_MACS_peak_29621_lociStitched	chrX	65857853	65859783	1	1931	1326.682	132.398	11965	0
1_MACS_peak_26597_lociStitched	chr8	181484	183414	1	1931	5304.219	242.601	11966	0
1_MACS_peak_26386_lociStitched	chr7	137583448	137585378	1	1931	2777.27	514.152	11967	0
1_MACS_peak_24229_lociStitched	chr6	88298847	88300777	1	1931	3179.868	350.874	11968	0
1_MACS_peak_23320_lociStitched	chr6	7991395	7993325	1	1931	3374.219	454.515	11969	0
1_MACS_peak_17594_lociStitched	chr22	18344719	18346649	1	1931	2902.527	334.276	11970	0
1_MACS_peak_14293_lociStitched	chr2	36286393	36288323	1	1931	3970.01	380.596	11971	0
1_MACS_peak_13157_lociStitched	chr19	12510662	12512592	1	1931	3463.578	398.738	11972	0
1_MACS_peak_9481_lociStitched	chr15	78857078	78859008	1	1931	1448.465	273.674	11973	0
1_MACS_peak_5900_lociStitched	chr12	12788132	12790062	1	1931	1359.492	206.51	11974	0
1_MACS_peak_428_lociStitched	chr1	28156468	28158398	1	1931	5142.099	483.851	11975	0
1_MACS_peak_15173_lociStitched	chr2	113032393	113034322	1	1930	11263.8168	365.3526	11976	0
1_MACS_peak_14736_lociStitched	chr2	71221098	71223027	1	1930	2311.5207	351.6567	11977	0
1_MACS_peak_9952_lociStitched	chr16	9154162	9156091	1	1930	2200.989	345.0981	11978	0
1_MACS_peak_3701_lociStitched	chr10	83438274	83440203	1	1930	1897.5573	333.1383	11979	0
1_MACS_peak_23063_lociStitched	chr5	171650347	171652275	1	1929	3667.4416	419.7256	11980	0
1_MACS_peak_21145_lociStitched	chr4	123559357	123561285	1	1929	2013.4104	352.824	11981	0
1_MACS_peak_20549_lociStitched	chr4	47486676	47488604	1	1929	4099.5064	375.5744	11982	0
1_MACS_peak_19512_lociStitched	chr3	137905624	137907552	1	1929	6744.5296	440.548	11983	0
1_MACS_peak_18684_lociStitched	chr3	46481604	46483532	1	1929	2856.9104	396.9752	11984	0
1_MACS_peak_16273_lociStitched	chr2	236477692	236479620	1	1929	1912.9616	170.2424	11985	0
1_MACS_peak_15118_lociStitched	chr2	111470239	111472167	1	1929	3048.7464	482.7712	11986	0
1_MACS_peak_11776_lociStitched	chr17	55627987	55629915	1	1929	3044.5048	319.6624	11987	0
1_MACS_peak_7157_lociStitched	chr12	123546684	123548612	1	1929	3647.1976	274.3544	11988	0
1_MACS_peak_5263_lociStitched	chr11	93394051	93395979	1	1929	5691.6488	303.66	11989	0
1_MACS_peak_29873_lociStitched	chrX	118707616	118709543	1	1928	1917.365	163.2169	11990	0
1_MACS_peak_29795_lociStitched	chrX	101409391	101411318	1	1928	2196.78	240.875	11991	0
1_MACS_peak_28706_lociStitched	chr9	114687983	114689910	1	1928	3055.2585	295.9872	11992	0
1_MACS_peak_28575_lociStitched	chr9	100479289	100481216	1	1928	2989.1624	390.9883	11993	0
1_MACS_peak_26924_lociStitched	chr8	32316859	32318786	1	1928	3605.9951	392.5299	11994	0
1_MACS_peak_20996_lociStitched	chr4	106156678	106158605	1	1928	1960.7225	337.225	11995	0
1_MACS_peak_19292_lociStitched	chr3	120626731	120628658	1	1928	2496.2358	410.6437	11996	0
1_MACS_peak_16777_lociStitched	chr20	35100059	35101986	1	1928	3379.7653	440.8976	11997	0
1_MACS_peak_16741_lociStitched	chr20	33358519	33360446	1	1928	3093.0277	294.0602	11998	0
1_MACS_peak_11122_lociStitched	chr17	18527928	18529855	1	1928	3707.3553	509.1134	11999	0
1_MACS_peak_10637_lociStitched	chr16	72236270	72238197	1	1928	2193.6968	365.7446	12000	0
1_MACS_peak_6896_lociStitched	chr12	105750262	105752189	1	1928	3436.9972	401.9722	12001	0
1_MACS_peak_3176_lociStitched	chr10	27388439	27390366	1	1928	4626.3416	484.4478	12002	0
1_MACS_peak_650_lociStitched	chr1	40626312	40628239	1	1928	7032.5865	424.1327	12003	0
1_MACS_peak_587_lociStitched	chr1	38060082	38062009	1	1928	3621.9892	507.5718	12004	0
1_MACS_peak_22432_lociStitched	chr5	110847286	110849212	1	1927	4385.8872	468.7884	12005	0
1_MACS_peak_21610_lociStitched	chr4	190135838	190137764	1	1927	1472.0418	443.5578	12006	0
1_MACS_peak_21020_lociStitched	chr4	108676434	108678360	1	1927	3518.2242	431.8092	12007	0
1_MACS_peak_18465_lociStitched	chr3	28389389	28391315	1	1927	9130.9734	353.2284	12008	0
1_MACS_peak_14326_lociStitched	chr2	38303031	38304957	1	1927	1916.37	296.4114	12009	0
1_MACS_peak_6058_lociStitched	chr12	27862876	27864802	1	1927	3814.8282	479.7666	12010	0
1_MACS_peak_21300_lociStitched	chr4	147019187	147021112	1	1926	1651.4575	255.255	12011	0
1_MACS_peak_18920_lociStitched	chr3	64007934	64009859	1	1926	4079.46	241.5875	12012	0
1_MACS_peak_9853_lociStitched	chr16	2272780	2274705	1	1926	2410.1	437.5525	12013	0
1_MACS_peak_9254_lociStitched	chr15	65281293	65283218	1	1926	3274.425	324.555	12014	0
1_MACS_peak_2777_lociStitched	chr1	235182995	235184920	1	1926	3616.305	531.4925	12015	0
1_MACS_peak_2758_lociStitched	chr1	234491562	234493487	1	1926	4495.8375	685.8775	12016	0
1_MACS_peak_29834_lociStitched	chrX	108975512	108977436	1	1925	1946.3184	316.6904	12017	0
1_MACS_peak_29377_lociStitched	chrX	39298930	39300854	1	1925	3647.3268	238.1912	12018	0
1_MACS_peak_29269_lociStitched	chrX	18692238	18694162	1	1925	2798.6504	152.958	12019	0
1_MACS_peak_28918_lociStitched	chr9	131132588	131134512	1	1925	2881.3824	352.6692	12020	0
1_MACS_peak_28394_lociStitched	chr9	83727532	83729456	1	1925	4456.946	382.4912	12021	0
1_MACS_peak_16898_lociStitched	chr20	43513483	43515407	1	1925	4294.5604	291.2936	12022	0
1_MACS_peak_8096_lociStitched	chr14	50487032	50488956	1	1925	1859.1612	311.688	12023	0
1_MACS_peak_8009_lociStitched	chr14	32727964	32729888	1	1925	1807.4056	217.7968	12024	0
1_MACS_peak_6959_lociStitched	chr12	109591747	109593671	1	1925	5022.9868	424.242	12025	0
1_MACS_peak_6786_lociStitched	chr12	95509825	95511749	1	1925	2772.484	478.8836	12026	0
1_MACS_peak_5451_lociStitched	chr11	114210741	114212665	1	1925	4267.432	360.9424	12027	0
1_MACS_peak_27893_lociStitched	chr9	272072	273995	1	1924	3583.5105	442.0977	12028	0
1_MACS_peak_27175_lociStitched	chr8	65542119	65544042	1	1924	2511.2457	329.9868	12029	0
1_MACS_peak_18766_lociStitched	chr3	49966144	49968067	1	1924	3329.0976	400.1763	12030	0
1_MACS_peak_14316_lociStitched	chr2	37811867	37813790	1	1924	3404.2869	563.8236	12031	0
1_MACS_peak_10856_lociStitched	chr17	1586997	1588920	1	1924	4112.1432	444.7899	12032	0
1_MACS_peak_6319_lociStitched	chr12	51519993	51521916	1	1924	1832.2344	301.911	12033	0
1_MACS_peak_5233_lociStitched	chr11	85534071	85535994	1	1924	3186.6033	402.6762	12034	0
1_MACS_peak_28313_lociStitched	chr9	71650243	71652165	1	1923	3494.9648	381.3248	12035	0
1_MACS_peak_24005_lociStitched	chr6	52976194	52978116	1	1923	1492.2408	360.9516	12036	0
1_MACS_peak_23654_lociStitched	chr6	30538267	30540189	1	1923	4035.239	587.171	12037	0
1_MACS_peak_23045_lociStitched	chr5	170270549	170272471	1	1923	1996.958	280.2276	12038	0
1_MACS_peak_20184_lociStitched	chr4	1194337	1196259	1	1923	5461.5552	421.1102	12039	0
1_MACS_peak_19700_lociStitched	chr3	157216241	157218163	1	1923	4642.2066	640.6026	12040	0
1_MACS_peak_14848_lociStitched	chr2	85974581	85976503	1	1923	3570.115	548.1544	12041	0
1_MACS_peak_14825_lociStitched	chr2	85132135	85134057	1	1923	3905.6962	373.829	12042	0
1_MACS_peak_9152_lociStitched	chr15	57024367	57026289	1	1923	4443.8562	364.9878	12043	0
1_MACS_peak_2584_lociStitched	chr1	221218852	221220774	1	1923	3367.344	507.0236	12044	0
1_MACS_peak_1042_lociStitched	chr1	74663021	74664943	1	1923	3065.0134	306.3668	12045	0
1_MACS_peak_599_lociStitched	chr1	38454504	38456426	1	1923	2795.1646	546.0402	12046	0
1_MACS_peak_18626_lociStitched	chr3	44802311	44804232	1	1922	4298.2375	454.7007	12047	0
1_MACS_peak_13953_lociStitched	chr19	58986448	58988369	1	1922	5103.3286	485.4367	12048	0
1_MACS_peak_12059_lociStitched	chr17	74379065	74380986	1	1922	1408.4772	293.1446	12049	0
1_MACS_peak_8505_lociStitched	chr14	91960959	91962880	1	1922	1647.8338	201.705	12050	0
1_MACS_peak_7160_lociStitched	chr12	123615599	123617520	1	1922	3890.9855	271.4373	12051	0
1_MACS_peak_1114_lociStitched	chr1	86814599	86816520	1	1922	4537.402	293.3367	12052	0
1_MACS_peak_940_lociStitched	chr1	63248869	63250790	1	1922	5454.1032	547.8692	12053	0
1_MACS_peak_26676_lociStitched	chr8	11154452	11156372	1	1921	4511.424	446.4	12054	0
1_MACS_peak_26469_lociStitched	chr7	144779123	144781043	1	1921	1883.904	425.664	12055	0
1_MACS_peak_26288_lociStitched	chr7	128094897	128096817	1	1921	3129.408	779.904	12056	0
1_MACS_peak_20231_lociStitched	chr4	4249056	4250976	1	1921	5901.504	593.664	12057	0
1_MACS_peak_15417_lociStitched	chr2	152145181	152147101	1	1921	6410.496	303.936	12058	0
1_MACS_peak_12143_lociStitched	chr17	77966581	77968501	1	1921	2703.36	241.536	12059	0
1_MACS_peak_9045_lociStitched	chr15	47476013	47477933	1	1921	2587.2	223.104	12060	0
1_MACS_peak_3571_lociStitched	chr10	74384908	74386828	1	1921	3642.432	369.984	12061	0
1_MACS_peak_489_lociStitched	chr1	32253352	32255272	1	1921	6950.016	426.24	12062	0
1_MACS_peak_19089_lociStitched	chr3	98619746	98621665	1	1920	2623.8487	349.6418	12063	0
1_MACS_peak_15983_lociStitched	chr2	207629391	207631310	1	1920	7722.056	484.3556	12064	0
1_MACS_peak_13188_lociStitched	chr19	13132775	13134694	1	1920	2663.9558	390.7084	12065	0
1_MACS_peak_12060_lociStitched	chr17	74415508	74417427	1	1920	3901.1351	394.5464	12066	0
1_MACS_peak_11899_lociStitched	chr17	63095692	63097611	1	1920	4515.7908	471.6902	12067	0
1_MACS_peak_1611_lociStitched	chr1	150293104	150295023	1	1920	5103.5805	470.3469	12068	0
1_MACS_peak_445_lociStitched	chr1	28654738	28656657	1	1920	6061.1615	432.1588	12069	0
2_MACS_peak_12590_lociStitched	chr18	47568879	47571229	2	1920	976.895	269.545	12070	0
1_MACS_peak_25644_lociStitched	chr7	67710458	67712376	1	1919	2826.5566	577.8934	12071	0
1_MACS_peak_24226_lociStitched	chr6	88181953	88183871	1	1919	5407.2256	555.261	12072	0
1_MACS_peak_22961_lociStitched	chr5	157730205	157732123	1	1919	2291.6264	333.732	12073	0
1_MACS_peak_22215_lociStitched	chr5	79476560	79478478	1	1919	4032.2114	383.0246	12074	0
1_MACS_peak_14183_lociStitched	chr2	25895240	25897158	1	1919	1922.2196	255.6694	12075	0
1_MACS_peak_14151_lociStitched	chr2	23044169	23046087	1	1919	1150.6082	227.8584	12076	0
1_MACS_peak_9057_lociStitched	chr15	49102193	49104111	1	1919	3637.2952	374.3936	12077	0
1_MACS_peak_733_lociStitched	chr1	44770960	44772878	1	1919	1763.4092	363.461	12078	0
1_MACS_peak_29250_lociStitched	chrX	16803679	16805596	1	1918	2119.2435	177.1308	12079	0
1_MACS_peak_16862_lociStitched	chr20	42142049	42143966	1	1918	1590.7266	328.3821	12080	0
1_MACS_peak_14383_lociStitched	chr2	43385208	43387125	1	1918	4370.3766	433.6254	12081	0
1_MACS_peak_10957_lociStitched	chr17	6125681	6127598	1	1918	1413.4041	295.6014	12082	0
1_MACS_peak_8861_lociStitched	chr15	36870626	36872543	1	1918	8772.192	323.3979	12083	0
1_MACS_peak_7751_lociStitched	chr13	100007831	100009748	1	1918	3438.1395	478.4832	12084	0
1_MACS_peak_6118_lociStitched	chr12	32405096	32407013	1	1918	2863.6146	360.396	12085	0
1_MACS_peak_4692_lociStitched	chr11	47269459	47271376	1	1918	7505.4384	480.9753	12086	0
1_MACS_peak_4109_lociStitched	chr10	121463767	121465684	1	1918	2216.6271	414.4554	12087	0
1_MACS_peak_3919_lociStitched	chr10	103589460	103591377	1	1918	1877.5098	458.7381	12088	0
1_MACS_peak_27917_lociStitched	chr9	2053117	2055033	1	1917	3601.3136	308.8592	12089	0
1_MACS_peak_26333_lociStitched	chr7	130080147	130082063	1	1917	3959.2224	577.2908	12090	0
1_MACS_peak_22871_lociStitched	chr5	150137390	150139306	1	1917	9918.9404	547.5928	12091	0
1_MACS_peak_20378_lociStitched	chr4	18058498	18060414	1	1917	5220.142	308.476	12092	0
1_MACS_peak_17646_lociStitched	chr22	21821271	21823187	1	1917	2888.9448	285.2924	12093	0
1_MACS_peak_15839_lociStitched	chr2	197344799	197346715	1	1917	2722.2528	442.7876	12094	0
1_MACS_peak_14552_lociStitched	chr2	60710614	60712530	1	1917	4581.9224	492.412	12095	0
1_MACS_peak_12963_lociStitched	chr19	4181273	4183189	1	1917	3435.7712	612.9284	12096	0
